,Concept_ID,eu,myv
814,verschieden::A,desberdin,эрьва
815,nah::A,hurre,а васолонь
816,nah::A,hurbil,а васолонь
817,fern::A,urrun,умонь
818,fern::A,urrun,кезэрень
819,linker::A,ezker,керш
820,rechter::A,eskuin,вить
821,anderer::A,beste,лия
822,erster::A,lehen,васень
823,erster::A,lehen,васенце
824,erster::A,aurren,васень
825,erster::A,aurren,васенце
826,zweiter::A,bigarren,омбоце
827,dritter::A,hirugarren,колмоце
828,letzter::A,azken,меельце
829,letzter::A,hondar,меельце
830,allein::ADV,bakarrik,башка
831,allein::ADV,bakarrik,ськамонзо
832,auf einmal::ADV,batera,вейсэ
833,zusammen::ADV,elkarrekin,вейс
834,zusammen::ADV,elkarrekin,вейсэ
835,lange::ADV,luzaro,кувать
836,plötzlich::ADV,bat-batean,апак учо
837,sofort::ADV,berehala,курок
838,sofort::ADV,berehala,нейке
839,später::ADV,gero,мейле
840,jetzt::ADV,orain,ней
841,heute::ADV,gaur,течи
842,morgen::ADV,bihar,ванды
843,bald::ADV,aurki,курок
844,bald::ADV,laster,курок
845,dann::ADV,ondoren,мейле
846,dann::ADV,ondoren,седе мейле
847,gestern::ADV,atzo,исяк
848,einst::ADV,antzina,весть
849,einst::ADV,antzina,зярдо-бути
850,damals::ADV,orduan,сестэ
851,danach::ADV,gerora,мейле
852,danach::ADV,gerora,седе мейле
853,danach::ADV,ondoren,мейле
854,danach::ADV,ondoren,седе мейле
855,vorher::ADV,lehenago,васняяк
856,zuerst::ADV,aurrena,васня
857,zuerst::ADV,lehenbizi,васня
858,einmal::ADV,behin,весть
859,einmal::ADV,aldi bat,весть
860,manchmal::ADV,batzuetan,лиясто
861,manchmal::ADV,zenbaitetan,лиясто
862,oft::ADV,maiz,сеетьстэ
863,oft::ADV,askotan,сеетьстэ
864,immer::ADV,beti,свал
865,niemals::ADV,inoiz ez,а зярдояк
866,niemals::ADV,sekula ez,а зярдояк
867,hier::ADV,hemen,тесэ
868,hierhin::ADV,hona,тей
869,von hier::ADV,hemendik,тестэ
870,von hier::ADV,honetatik,тестэ
871,dort::ADV,han,тосо
872,dorthin::ADV,hara,тов
873,geradeaus::ADV,artez,витьстэ
874,vorwärts::ADV,aurrera,икелев
875,rückwärts::ADV,atzera,мекев
876,rückwärts::ADV,atzerantz,мекев
877,zurück::ADV,atzera,мекев
878,unten::ADV,behean,ало
879,hinab::ADV,behera,алов
880,hinab::ADV,beherantz,алов
881,oben::ADV,goian,вере
882,hinauf::ADV,gora,верев
883,hinauf::ADV,gorantz,верев
884,überall::ADV,edonon,эрьва косо
885,nicht::ADV,ez,а
886,ein wenig::ADV,apur bat,аламошка
887,ein wenig::ADV,pixka bat,аламошка
888,kaum::ADV,ozta,ансяк
889,kaum::ADV,nekez,ансяк
890,sehr::ADV,oso,пек
891,sehr::ADV,oso,вельть
892,so::ADV,hala,истя
893,so::ADV,honela,истя
894,noch::ADV,oraindik,таго
895,nur::ADV,bakarrik,ансяк
896,schon::ADV,ja,уш
897,schon::ADV,jada,уш
898,wieder::ADV,berriro,таго
899,vergebens::ADV,alferrik,стяко
900,vor::PRP,aurrean,икеле
901,hinter::PRP,ostean,вельде
902,hinter::PRP,gibelean,вельде
903,unter::PRP,pean,ало
904,unter::PRP,azpian,ало
905,durch::PRP,zehar,пачк
906,neben::PRP,ondoan,вакссо
907,neben::PRP,aldamenean,вакссо
908,zwischen::PRP,artean,ютксо
909,wegen::PRP,-gatik,кис
910,wegen::PRP,-gatik,коряс
911,wegen::PRP,-gatik,кувалт
912,dies::PRN,hau,те
913,das::PRN,hura,те
914,das::PRN,hura,тона
915,alles::PRN,dena,весе
916,alles::PRN,dena,весемесь
917,ich::PRN,ni,мон
918,du::PRN,zu,тон
919,er::PRN,bera,сон
920,wir::PRN,gu,минь
921,ihr::PRN,zuek,тынь
922,sie::PRN,berak,сынь
923,was::FPRN,zer,мезе
924,wer::FPRN,nor,ки
925,wo::FADV,non,косо
926,wohin::FADV,nora,ков
927,wohin::FADV,nora,козо
928,wie::FADV,nola,кода
929,wie::FADV,zelan,кода
930,warum::FADV,zeren,мекс
931,warum::FADV,zergatik,мекс
932,wieviel::FNUM,zenbat,зяро
933,eins::NUM,bat,вейке
934,zwei::NUM,bi,кавто
935,zwei::NUM,biga,кавто
936,drei::NUM,hiru,колмо
937,vier::NUM,lau,ниле
938,fünf::NUM,bost,вете
939,sechs::NUM,sei,кото
940,sieben::NUM,zazpi,сисем
941,acht::NUM,zortzi,кавксо
942,neun::NUM,bederatzi,вейксэ
943,zehn::NUM,hamar,кемень
944,elf::NUM,hamaika,кевейкее
945,zwölf::NUM,hamabi,кемгавтово
946,zwanzig::NUM,hogei,комсь
947,dreißig::NUM,hogeita hamar,колоньгемень
948,vierzig::NUM,berrogei,ниленьгемень
949,fünfzig::NUM,berrogeita hamar,ведьгемень
950,sechzig::NUM,hirurogei,кодгемень
951,siebzig::NUM,hirurogeita hamar,сизьгемень
952,achtzig::NUM,laurogei,кавксоньгемень
953,neunzig::NUM,laurogeita hamar,вейксэньгемень
954,hundert::NUM,ehun,сядо
955,tausend::NUM,mila,тыща
956,und::CNJ,eta,ды
957,oder::CNJ,edo,или
958,stehen::V,zutik egon,аштемс стядо
959,sitzen::V,eserita egon,аштемс озадо
960,liegen::V,etzan,мадезь аштемс
961,hängen::V,eskegita egon,нурьгемс
962,hängen::V,zintzilik egon,нурьгемс
963,werden::V,bihurtu,арамс
964,werden::V,bilakatu,арамс
965,passieren::V,pasatu,лисэмс
966,passieren::V,gertatu,лисэмс
967,beginnen::V,hasi,ушодомс
968,enden::V,bukatu,лоткамс
969,wechseln::V,aldatu,полавтнемс
970,aufgehen[Sonne]::V,ilki,лисемс
971,aufgehen[Sonne]::V,ilki,стямс
972,aufgehen[Sonne]::V,sortu,лисемс
973,aufgehen[Sonne]::V,sortu,стямс
974,untergehen[Sonne]::V,sartu,валгомс
975,scheinen[Sonne]::V,eguzkia egon,валдомтомс
976,donnern::V,trumoia jo,цярномс
977,donnern::V,trumoia jo,галдордомс
978,wehen::V,haizea ibili,пувамс
979,strömen::V,zorrotadaka isuri,чудемс
980,fließen::V,isuri,чудемс
981,sich drehen::V,biratu,велямс
982,schwanken::V,zabuka ibili,лыкамс
983,schwanken::V,zabuka ibili,якамс
984,schwingen::V,kulunkatu,нурсемс
985,schwingen::V,kulunkatu,лыкамс
986,fallen::V,erori,прамс
987,fallen::V,erori,сяворемс
988,brennen::V,sutan egon,паломс
989,rauchen::V,kea bota,качадомс
990,regnen::V,euria ari izan,пиземс
991,gefrieren::V,izoztu,кельмемс
992,gefrieren::V,hormatu,кельмемс
993,tauen::V,gesaldu,соламс
994,schmelzen::V,urtu,соламс
995,trocknen::V,idortu,коськемс
996,trocknen::V,lehortu,коськемс
997,sieden::V,irakin,лакамс
998,sieden::V,irakin,пиксемс
999,faulen::V,hirotu,наксадомс
1000,faulen::V,usteldu,наксадомс
1001,verfaulen::V,hirotu,наксадомс
1002,verfaulen::V,usteldu,наксадомс
1003,reißen::V,eten,сезневемс
1004,reißen::V,tarrat egin,сезневемс
1005,versinken::V,urperatu,ваямс
1006,vergehen::V,iragan,ютамс
1007,erscheinen::V,agertu,лисемс
1008,verschwinden::V,desagertu,ёмамс
1009,sinken::V,beheititu,явамс
1010,abnehmen::V,gutxitu,киремемс
1011,abnehmen::V,beheratu,киремемс
1012,zunehmen::V,gora egin,ламолгадомс
1013,zunehmen::V,gora egin,раштамс
1014,steigen::V,igo,куземс
1015,steigen::V,igo,кепсевемс
1016,wachsen::V,hazi,касомс
1017,glänzen::V,distiratu,цитнемс
1018,funkeln::V,izarniatu,пиндолдомс
1019,funkeln::V,izarniatu,цивтёрдомс
1020,lärmen::V,zarata atera,шалномс
1021,läuten::V,jo,гайгезевемс
1022,läuten::V,hots egin,гайгезевемс
1023,klingeln::V,txirrina jo,чавомс баягас
1024,klirren::V,tintin egin,калдордомс
1025,klirren::V,tintin egin,кальцяемс
1026,brausen::V,marru egin,лакамс
1027,rauschen::V,fir-fir egin,лажномс
1028,klingen::V,soinu egin,гайгемс
1029,bellen::V,zaunkatu,онгомс
1030,heulen::V,ulu egin,урномс
1031,heulen::V,uhuri egin,урномс
1032,blasen::V,ufa egin,пувамс
1033,blasen::V,putz egin,пувамс
1034,pfeifen::V,txistu egin,вешкемс
1035,schreien::V,oihu egin,пижнемс
1036,schreien::V,garrasi egin,пижнемс
1037,stöhnen::V,intziri egin,кувсемс
1038,zittern::V,ikara egin,тарномс
1039,zittern::V,dar-dar egin,тарномс
1040,leben::V,bizi izan,эрямс
1041,geboren werden::V,jaio,чачомс
1042,atmen::V,hats egin,лексемс
1043,atmen::V,arnasa egin,лексемс
1044,trinken::V,edan,симемс
1045,essen::V,jan,ярсамс
1046,schlucken::V,irentsi,нилемс
1047,schlucken::V,irentsi,порнемс
1048,müde werden::V,unatu,сиземс
1049,müde werden::V,nekatu,сиземс
1050,einschlafen::V,lokartu,матедевемс
1051,schlafen::V,lo egin,удомс
1052,aufwachen::V,esnatu,сыргоземс
1053,aufwachen::V,atzarri,сыргоземс
1054,aufstehen::V,jaiki,стямс
1055,sich erholen::V,atseden egin,оймсемс
1056,krank werden::V,gaixotu,сэредезевемс
1057,krank sein::V,eri izan,сэредемс
1058,krank sein::V,gaixo izan,сэредемс
1059,schmerzen::V,min egin,сэредемс
1060,husten::V,eztul egin,козомс
1061,genesen::V,osatu,пичкамс
1062,sterben::V,hil,куломс
1063,sterben::V,zendu,куломс
1064,umkommen::V,istripuz hil,чавовомс
1065,umkommen::V,istripuz hil,ёмамс
1066,sich bewegen::V,higitu,шаштомс
1067,sich rühren::V,zirkin egin,сыргамс
1068,sich erheben::V,zutitu,куземс
1069,sich erheben::V,altxatu,куземс
1070,sich setzen::V,eseri,озамс
1071,sich setzen::V,jesarri,озамс
1072,hinfallen::V,erori,прамс
1073,hinfallen::V,erori,сяворемс
1074,laufen::V,ibili,якамс
1075,schreiten::V,oinkatu,эскелямс
1076,schreiten::V,oinkatu,молемс
1077,spazierengehen::V,paseatu,якамс
1078,spazierengehen::V,ostera bat egin,якамс
1079,eilen::V,lasterkatu,эрзкалемс
1080,eilen::V,lasterkatu,капшамс
1081,sich beeilen::V,lehiatu,капшамс
1082,sausen::V,ziztu bizian joan,ливтямс
1083,rennen::V,lasterka egin,чийнемс
1084,rennen::V,lasterka egin,ардтнемс
1085,springen::V,jauzi egin,кирнявтнемс
1086,klettern::V,igo,куземс
1087,schaukeln::V,zabu egin,нурямс
1088,schaukeln::V,zanbulu egin,нурямс
1089,kriechen::V,narras egin,ёзмолдомс
1090,schwimmen::V,igerikatu,уемс
1091,schwimmen::V,igeri egin,уемс
1092,tauchen::V,murgildu,чопавтомс
1093,tauchen::V,murgildu,чопавтнемс
1094,tauchen::V,pulunpatu,чопавтомс
1095,tauchen::V,pulunpatu,чопавтнемс
1096,rudern::V,bogatu,миледемс
1097,rudern::V,arraun egin,миледемс
1098,fahren::V,joan,ардомс
1099,fliegen::V,hegaldatu,ливтямс
1100,fliegen::V,hegan egin,ливтямс
1101,gehen::V,joan,туемс
1102,gehen::V,joan,молемс
1103,weggehen::V,alde egin,туемс
1104,abfahren::V,abiatu,туемс
1105,anhalten::V,geratu,лоткамс
1106,anhalten::V,gelditu,лоткамс
1107,hineingehen::V,sartu,совамс
1108,eintreten::V,sartu,совамс
1109,eintreten::V,sartu,эскельдямс
1110,kommen::V,etorri,самс
1111,ankommen::V,heldu,самс
1112,ankommen::V,heldu,пачкодемс
1113,ankommen::V,iritsi,самс
1114,ankommen::V,iritsi,пачкодемс
1115,zurückkommen::V,itzuli,велявтомс
1116,bleiben::V,gelditu,кадовомс
1117,warten::V,itxaron,учомс
1118,warten::V,zain egon,учомс
1119,erwarten::V,iguriki,учомс
1120,suchen::V,bilatu,вешнемс
1121,finden::V,idoro,муемс
1122,finden::V,aurkitu,муемс
1123,versuchen::V,saiatu,варштамс
1124,versuchen::V,ahalegindu,варштамс
1125,vorbereiten::V,gertatu,анокстамс
1126,lieben::V,maitatu,вечкемс
1127,lieben::V,maite izan,вечкемс
1128,mögen::V,laket izan,вечкемс
1129,mögen::V,atsegin izan,вечкемс
1130,lachen::V,irri egin,пейдемс
1131,lachen::V,barre egin,пейдемс
1132,rühren::V,hunkitu,токамс седейс
1133,weinen::V,negar egin,авардемс
1134,schimpfen::V,erneguka ari izan,сёвномс
1135,sich ärgern::V,ernegatu,кежиявтнемс
1136,sich ärgern::V,haserretu,кежиявтнемс
1137,sich fürchten::V,beldur izan,пелемс
1138,fürchten::V,beldur izan,пелемс
1139,fliehen::V,ihes egin,оргодемс
1140,flüchten::V,ihes egin,ворьгодемс
1141,flüchten::V,ihes egin,чадомс
1142,sehen::V,ikusi,неемс
1143,anschauen::V,begietsi,ваномс
1144,ansehen::V,begiratu,ваномс
1145,hören::V,aditu,марямс
1146,zuhören::V,entzun,кунсоломс
1147,probieren::V,dastatu,варшамс
1148,riechen::V,usnatu,никсемс
1149,riechen::V,usaindu,никсемс
1150,fühlen::V,sentitu,марямс
1151,scheinen::V,iruditu,марявомс
1152,scheinen::V,begitandu,марявомс
1153,zu sehen sein::V,azaldu,неявомс
1154,vernehmen::V,aditu,марямс
1155,frieren::V,hotz izan,кельмемс
1156,tun::V,egin,теемс
1157,können::V,ahal izan,маштомс
1158,wollen::V,nahi izan,бажамс
1159,anfangen::V,hasi,кармамс
1160,beenden::V,bukatu,прядомс
1161,aufhören::V,utzi,лоткамс
1162,gelingen::V,lortu,удаламс
1163,geraten::V,heldu,лисемс
1164,öffnen::V,ireki,панжомс
1165,öffnen::V,zabaldu,панжомс
1166,schließen::V,itxi,пекстамс
1167,schließen::V,itxi,сёлгомс
1168,schließen::V,itxi,конямс
1169,stellen::V,ipini,аравтомс
1170,setzen::V,jesarri,ойсевтемс
1171,setzen::V,jesarri,озавтнемс
1172,legen::V,jarri,путомс
1173,berühren::V,ukitu,токамс
1174,verbinden::V,uztartu,содомс
1175,bedecken::V,estali,вельтямс
1176,aufhängen::V,eseki,понгавтомс
1177,aufhängen::V,eskegi,понгавтомс
1178,anzünden::V,piztu,кирвастемс
1179,aufheben::V,jaso,кепедемс
1180,zurücklassen::V,atzean utzi,кадомс
1181,verlieren::V,galdu,ёмавтомс
1182,fallen lassen::V,erortzen utzi,правтомс
1183,machen::V,egin,теемс
1184,herstellen::V,ekoiztu,анокстамс
1185,bauen::V,eraiki,путомс
1186,reparieren::V,konpondu,витемс
1187,verbessern::V,hobetu,паролгавтомс
1188,verbessern::V,hobetu,вадрялгавтомс
1189,ändern::V,mudatu,полавтомс
1190,graben::V,aitzurtu,чувомс
1191,graben::V,aitzurtu,таргамс
1192,beugen::V,makurtu,мендемс
1193,biegen::V,malgutu,комавтомс
1194,biegen::V,makolatu,комавтомс
1195,drehen::V,jiratu,чаравтомс
1196,drehen::V,jiratu,велявтнемс
1197,wenden::V,bihurtu,велявтомс
1198,umdrehen::V,biratu,велявтомс
1199,umdrehen::V,alderantzikatu,велявтомс
1200,heben::V,jaso,кепедемс
1201,heben::V,goratu,кепедемс
1202,hochheben::V,goratu,кепедемс
1203,hochheben::V,altxatu,кепедемс
1204,ergreifen::V,oratu,кундамс
1205,halten::V,eutsi,кирдемс
1206,drücken::V,sakatu,нуемс
1207,schieben::V,bultzatu,шаштомс
1208,kratzen::V,hatz egin,ангордамс
1209,kratzen::V,hazka egin,ангордамс
1210,lecken::V,miaztu,нолсемс
1211,lecken::V,lamikatu,нолсемс
1212,beißen::V,hozka egin,сускомс
1213,beißen::V,ausiki egin,сускомс
1214,abreißen::V,kendu,сеземс
1215,abschneiden::V,moztu,печкемс
1216,abschneiden::V,pikatu,печкемс
1217,binden::V,lotu,кодамс
1218,binden::V,lotu,сюлмамс
1219,binden::V,estekatu,кодамс
1220,binden::V,estekatu,сюлмамс
1221,stecken::V,sartu,сялгомс
1222,brechen::V,apurtu,синдемс
1223,brechen::V,apurtu,калавтомс
1224,klopfen::V,jo,калтаямс
1225,hauen::V,jo,чавомс
1226,kleben::V,itsatsi,педявтнемс
1227,reiben::V,igurtzi,ёзамс
1228,streichen::V,igurtzi,вадемс
1229,schleifen::V,zorroztu,човамс
1230,schneiden::V,moztu,керямс
1231,rütteln::V,astindu,чукамс
1232,rütteln::V,astindu,лыкавтомс
1233,rütteln::V,inarrosi,чукамс
1234,rütteln::V,inarrosi,лыкавтомс
1235,schütteln::V,astindu,чукамс
1236,schütteln::V,inarrosi,чукамс
1237,schwenken::V,zabukatu,яхолемс
1238,schütten::V,isuri,каямс
1239,füllen::V,bete,пештямс
1240,einwickeln::V,bildu,тапарямс
1241,tragen::V,eroan,кандомс
1242,tragen::V,eraman,кандомс
1243,schleppen::V,narrastu,ускомс
1244,schleppen::V,herrestatu,ускомс
1245,ziehen::V,tira egin,ускомс
1246,aufbewahren::V,gorde,ванстомс
1247,werfen::V,jaurti,ёртомс
1248,werfen::V,aurtiki,ёртомс
1249,fangen::V,atzeman,кундамс
1250,packen::V,heldu,кундамс
1251,verstecken::V,ostendu,кекшемс
1252,verstecken::V,ezkutatu,кекшемс
1253,teilen::V,zatitu,явомс
1254,schicken::V,bidali,кучомс
1255,bringen::V,ekarri,кандомс
1256,hinzufügen::V,eratxiki,путомс
1257,hinzufügen::V,eratxiki,максомс
1258,hinzufügen::V,gaineratu,путомс
1259,hinzufügen::V,gaineratu,максомс
1260,bekommen::V,jaso,саемс
1261,erhalten::V,jaso,саемс
1262,nehmen::V,hartu,саемс
1263,wählen::V,hautatu,кочкамс
1264,wählen::V,aukeratu,кочкамс
1265,auswählen::V,hautatu,кочкамс
1266,auswählen::V,aukeratu,кочкамс
1267,bewahren::V,begiratu,ванстомс
1268,behindern::V,oztopatu,кирдемс
1269,verderben::V,hondatu,коламс
1270,beschädigen::V,akastu,теемс зыян
1271,zerbrechen::V,apurtu,коламс
1272,zerreißen::V,zarratatu,сеземс
1273,zerstören::V,suntsitu,калавтомс
1274,verbrennen::V,erre,пултамс
1275,verbrennen::V,kiskali,пултамс
1276,geben::V,eman,максомс
1277,reichen::V,luzatu,максомс
1278,reichen::V,helarazi,максомс
1279,schenken::V,oparitu,каземс
1280,versprechen::V,agindu,алтамс
1281,wünschen::V,opatu,арсемс
1282,wünschen::V,opetsi,арсемс
1283,loben::V,laudatu,шнамс
1284,loben::V,goraipatu,шнамс
1285,küssen::V,musu eman,палсемс
1286,wiegen::V,kulunkatu,нурсемс
1287,zudecken::V,estali,тавадомс
1288,zudecken::V,estali,вельтямс
1289,wecken::V,esnatu,стявтомс
1290,wecken::V,iratzartu,стявтомс
1291,zeigen::V,erakutsi,невтемс
1292,führen::V,gidatu,ветямс
1293,lehren::V,irakatsi,тонавтомс
1294,unterrichten::V,eskolak eman,тонавтомс
1295,aufziehen::V,hazi,трямс
1296,aufziehen::V,hazi,кастомс
1297,leiten::V,arteztu,ветямс
1298,leiten::V,arteztu,азоркстамс
1299,antreiben::V,bulkatu,ветямс
1300,lassen::V,-arazi,кармавтомс
1301,einladen::V,gonbidatu,тердемс
1302,vereinigen::V,batu,вейсэндямс
1303,vereinigen::V,batu,вейс путомс
1304,vereinigen::V,batu,вейс пурнамс
1305,vereinigen::V,bateratu,вейсэндямс
1306,vereinigen::V,bateratu,вейс путомс
1307,vereinigen::V,bateratu,вейс пурнамс
1308,besuchen::V,ikustatu,варштамс
1309,treffen::V,topatu,вастомс
1310,sich versammeln::V,bildu,промокшномс
1311,spielen::V,jolastu,налксемс
1312,singen::V,abestu,морамс
1313,singen::V,kantatu,морамс
1314,tanzen::V,dantzatu,киштемс
1315,tanzen::V,dantzan egin,киштемс
1316,sich trennen::V,banandu,явомс
1317,verlassen::V,utzietsi,кадомс
1318,retten::V,salbatu,идемс
1319,retten::V,gaizkatu,идемс
1320,bewachen::V,jagon,ванстомс
1321,bewachen::V,zaindu,ванстомс
1322,schützen::V,babestu,аштемс
1323,schützen::V,gerizatu,аштемс
1324,verteidigen::V,aldeztu,ваномс
1325,sich schlagen::V,elkar jo,тюремс
1326,sich schlagen::V,elkar borrokatu,тюремс
1327,schießen::V,tiro egin,ледемс
1328,siegen::V,irabazi,изнямс
1329,ärgern::V,ernegatu,кежейгавтомс
1330,ärgern::V,haserretu,кежейгавтомс
1331,schlagen::V,jo,токамс
1332,schlagen::V,erauntsi,токамс
1333,treten::V,zapaldu,тапамс
1334,treten::V,ostiaktu,тапамс
1335,stechen::V,sastatu,пупамс
1336,stoßen::V,bultzatu,тулкадемс
1337,stehlen::V,ostu,саламс
1338,stehlen::V,lapurtu,саламс
1339,stören::V,galarazi,пирямс ки
1340,belästigen::V,gohaindu,а максомс
1341,belästigen::V,gohaindu,а кадомс оймамо
1342,belästigen::V,alamena eman,а максомс
1343,belästigen::V,alamena eman,а кадомс оймамо
1344,verbergen::V,ezkutatu,сёпомс
1345,verbergen::V,ezkutatu,кекшемс
1346,täuschen::V,tronpatu,манямс
1347,täuschen::V,engainatu,манямс
1348,betrügen::V,iruzurtu,манчемс
1349,töten::V,hil,чавномс
1350,töten::V,hil,маштнемс
1351,töten::V,heriotza eman,чавномс
1352,töten::V,heriotza eman,маштнемс
1353,wohnen::V,bizi izan,эрямс
1354,arbeiten::V,lan egin,важодемс
1355,arbeiten::V,behar egin,важодемс
1356,sammeln::V,bildu,пурнамс
1357,sammeln::V,bildumatu,пурнамс
1358,pflücken::V,batu,ноцковтнемс
1359,pflücken::V,bildu,ноцковтнемс
1360,jagen::V,ehizatu,кундамс
1361,fischen::V,arrantzatu,калонь кундамс
1362,fischen::V,arrantza egin,калонь кундамс
1363,fassen::V,harrapatu,кундамс
1364,hüten::V,begiratu,ваномс
1365,treiben::V,bultza egin,панемс
1366,anbinden::V,estekatu,сюлмамс
1367,füttern::V,bazkatu,андомс
1368,melken::V,jetzi,потявтомс
1369,hacken::V,xehatu,лазномс
1370,gießen::V,isuri,валомс
1371,reifen::V,heldu,кенеремс
1372,reifen::V,zoritu,кенеремс
1373,zubereiten::V,prestatu,анокстамс
1374,kochen::V,egosi,пидемс
1375,backen::V,labean egin,пидемс
1376,braten::V,erregosi,пуштамс
1377,umrühren::V,eragin,човорямс
1378,stricken::V,trikotatu,кодамс
1379,stricken::V,puntu egin,кодамс
1380,nähen::V,josi,стамс
1381,färben::V,tindatu,артомс
1382,reinigen::V,ikuzi,урядамс
1383,reinigen::V,garbitu,урядамс
1384,waschen::V,xahutu,муськемс
1385,waschen::V,garbitu,муськемс
1386,abwischen::V,xukatu,нардамс
1387,spülen::V,irakutzi,ёрвалдомс
1388,fegen::V,erraztatu,тенсемс
1389,kehren::V,isastu,тенсемс
1390,baden::V,bainatu,экшелямс
1391,baden::V,bainua hartu,экшелямс
1392,sich waschen::V,burua garbitu,шлямс
1393,ausziehen::V,erantzi,кайсевтемс
1394,anziehen::V,jantzi,оршамс
1395,sich anziehen::V,jantzi,оршамс
1396,kämmen::V,orraztu,судрямс
1397,schmücken::V,apaindu,мазылгавтомс
1398,schmücken::V,apaindu,наряжамс
1399,sagen::V,esan,меремс
1400,sprechen::V,mintzatu,кортамс
1401,sprechen::V,hitz egin,кортамс
1402,reden::V,hitz egin,кортамс
1403,sich unterhalten::V,solastu,кортнемс
1404,sich unterhalten::V,solas egin,кортнемс
1405,fragen::V,galdetu,кевкстемс
1406,bitten::V,eskatu,вешемс
1407,bitten::V,galdegin,вешемс
1408,erzählen::V,edestu,ёвтнемс
1409,erzählen::V,kontatu,ёвтнемс
1410,mitteilen::V,jakinarazi,ёвтамс
1411,nennen::V,izena eman,лемдемс
1412,nennen::V,izena eman,путомс лем
1413,rufen::V,dei egin,тердемс
1414,rufen::V,dei egin,серьгедемс
1415,prahlen::V,harrokerian ibili,шнамс пря
1416,prahlen::V,ahoberokeriak esan,шнамс пря
1417,übersetzen::V,itzuli,ютавтомс
1418,denken::V,pentsatu,арсемс
1419,denken::V,gogoeta egin,арсемс
1420,glauben::V,sinetsi,кемемс
1421,bemerken::V,ohartu,неемс
1422,bemerken::V,konturatu,неемс
1423,erkennen::V,ezagutu,содамс
1424,erkennen::V,antzeman,содамс
1425,begreifen::V,ulertu,пачкодемс
1426,verstehen::V,aditu,чарькодемс
1427,lernen::V,ikasi,тонавтнемс
1428,wissen::V,jakin,содамс
1429,sich erinnern an::V,gogoratu,ледстямс
1430,sich erinnern an::V,gogoan izan,ледстямс
1431,vergessen::V,ahaztu,стувтомс
1432,vergessen::V,ahantzi,стувтомс
1433,messen::V,neurtu,онкстнемс
1434,zählen::V,zenbatu,ловомс
1435,zählen::V,kopuratu,ловомс
1436,rechnen::V,kalkulatu,ловомс
1437,lesen::V,irakurri,ловномс
1438,malen::V,margotu,рисовамс
1439,zeichnen::V,marraztu,рисовамс
1440,schreiben::V,idatzi,сёрмадомс
1441,besitzen::V,ukan,улемс
1442,besitzen::V,ukan,улемс азорокс
1443,besitzen::V,eduki,улемс
1444,besitzen::V,eduki,улемс азорокс
1445,kaufen::V,erosi,рамамс
1446,verkaufen::V,saldu,миемс
1447,bezahlen::V,ordaindu,пандомс
1448,zahlen::V,ordaindu,пандомс
1449,beherrschen::V,menpean izan,азоркстамс
1450,ertragen::V,jasan,кирдемс
1451,ertragen::V,pairatu,кирдемс
