,Concept_ID,os,mn
730,dick[Gegenstand]::A,сӕвджын,зузаан
731,dünn::A,тæнæг,нимгэн
732,fein::A,лыстӕг,нарийн
733,fest::A,фидар,бөх
734,fest::A,фидар,хатуу
735,fest::A,хъӕддых,бөх
736,fest::A,хъӕддых,хатуу
737,flach::A,тъӕпӕн,хавтгай
738,glatt::A,лӕгъз,цагаан
739,hart::A,хъӕбӕр,хатуу
740,weich::A,фӕлмӕн,зөөлөн
741,rund::A,тымбыл,дугуй
742,rund::A,тымбыл,дугариг
743,spitz::A,цыргъбырынкъ,шовх
744,spitz::A,цыргъбырынкъ,шовгор
745,spitz::A,цыргъфындз,шовх
746,spitz::A,цыргъфындз,шовгор
747,scharf::A,цыргъ,хурц
748,scharf::A,цыргъ,иртэй
749,stumpf::A,къуымых,мохоо
750,schwer::A,уӕззау,хүнд
751,schön::A,аив,гуа
752,schön::A,аив,сайхан
753,schön::A,рӕсугъд,гуа
754,schön::A,рӕсугъд,сайхан
755,heiß::A,тӕвд,халуун
756,warm::A,хъарм,дулаан
757,kalt::A,уазал,хүйтэн
758,kühl::A,сатæг,сэрүүн
759,kühl::A,уазалгомау,сэрүүн
760,frisch::A,сатæг,эрүүл
761,frisch::A,сатæг,жихүүн
762,feucht::A,уымӕл,чийгтэй
763,nass::A,хуылыдз,нойтон
764,trocken::A,хус,хатсан
765,voll::A,дзаг,дүүрэн
766,voll::A,йедзаг ,дүүрэн
767,leer::A,афтид,хоосон
768,offen::A,гом,онгорхой
769,geschlossen::A,æхгæд,битүү
770,geschlossen::A,æхгæд,хаалтай
771,sauber::A,сыгъдæг,цэвэр
772,sauber::A,сыгъдæг,хиргүй
773,schmutzig::A,чъиллон,бохир
774,schmutzig::A,чъиллон,хиртэй
775,roh::A,хом,түүхий
776,reif::A,рӕгъӕд,болсон
777,lecker::A,хӕрзад,амттай
778,süß::A,адджын,амттай
779,süß::A,адджын,чихэрлэг
780,bitter::A,судзаг,гашуун
781,sauer::A,туаг,эсгэлэн
782,hell::A,рухс,гэгээн
783,hell::A,рухс,гэрэлтэй
784,dunkel::A,талынг,бараан
785,dunkel::A,талынг,харанхуй
786,schwarz::A,сау,хар
787,weiß::A,урс,цагаан
788,rot::A,сырх,улаан
789,gelb::A,бур,шар
790,blau::A,цъӕх,хөх
791,blau::A,цъӕх,цэнхэр
792,grün::A,цъӕх,ногоон
793,grün::A,кӕрдӕгхуыз,ногоон
794,grau::A,цъӕх,орог
795,grau::A,цъӕх,саарал
796,grau::A,фӕныкхуыз,орог
797,grau::A,фӕныкхуыз,саарал
798,bunt::A,хъулон,эрээн
799,bunt::A,гæрæм,эрээн
800,billig::A,аслам,хямд
801,teuer::A,зынаргъ,үнэтэй
802,wertvoll::A,зынаргъ,үнэт
803,blind::A,куырм,сохор
804,taub::A,къуырма,чих хатуу
805,kräftig::A,домбай,чийрэг
806,kräftig::A,тыхджын,чийрэг
807,stark::A,тыхджын,хүчтэй
808,stark::A,тыхджын,чадалтай
809,schwach::A,ӕнӕбон,сул
810,fett::A,нард,тарган
811,fett::A,нард,голигор
812,schlank::A,гуырвидыц,голшиг
813,schlank::A,хæрзконд,голшиг
814,schlank::A,рæхснæг,голшиг
815,schlank::A,сагамад,голшиг
816,hübsch::A,аив,сайхан
817,hübsch::A,аив,хөөрхөн
818,hübsch::A,рӕсугъд,сайхан
819,hübsch::A,рӕсугъд,хөөрхөн
820,böse::A,фыдзӕрдӕ,муу
821,böse::A,фыдзӕрдӕ,хортой
822,dumm::A,ӕдылы,тэнэг
823,faul::A,зивӕг,залхуу
824,faul::A,зивӕггӕнаг,залхуу
825,fleißig::A,æнæзивæг,чармайлтгай
826,fleißig::A,æнувыд,чармайлтгай
827,geizig::A,чъынды,харамч
828,geizig::A,æлгъин,харамч
829,geizig::A,мæрддзæст,харамч
830,klug::A,зондджын,цэцэн
831,geschickt::A,хӕрзарӕхст,дүйтэй
832,lieb::A,уарзон,хайрт
833,lustig::A,хъӕлдзӕг,цэнгэлтэй
834,sanft::A,мынчын,наалинхай
835,hungrig::A,ӕххормаг,өлөн
836,hungrig::A,ӕххормаг,өлссөн
837,krank::A,нӕфӕразгӕ,өвчтэй
838,nackt::A,бӕгънӕг,нүцгэн
839,traurig::A,ӕрхӕндӕг,гунигт
840,lebendig::A,цардӕгас,амьд
841,lebendig::A,цардӕгас,амьтай
842,gut::A,хорз,сайн
843,schlecht::A,цауд,муу
844,schlecht::A,цауд,өөдгүй
845,richtig::A,раст,зөв
846,richtig::A,раст,зүйтэй
847,schlimm::A,ӕвзӕр,муухай
848,wahr::A,ӕцӕг,үнэн
849,wahr::A,ӕцӕг,жинхэнэ
850,alt::A,зӕронд,хуучин
851,neu::A,ног,шинэ
852,ehemalig::A,раздӕры,агсан
853,ehemalig::A,раздӕры,байсан
854,alt[Lebewesen]::A,ацӕргӕ,өвгөн
855,alt[Lebewesen]::A,ацӕргӕ,хижээл
856,jung::A,ӕрыгон,залуу
857,arm::A,мӕгуыр,ядуу
858,reich::A,хъӕздыг,баян
859,reich::A,хъӕздыг,баялаг
860,bekannt::A,зонгӕ,танил
861,berühmt::A,номдзыд,цуутай
862,berühmt::A,номдзыд,алдартай
863,fremd::A,æцæгæлон,харь
864,fremd::A,æцæгæлон,гадаад
865,verschieden::A,æндæр æмæ æндæр,ондоо
866,verschieden::A,æндæр æмæ æндæр,янз янзын
867,verschieden::A,алы,ондоо
868,verschieden::A,алы,янз янзын
869,verschieden::A,алыхуызон,ондоо
870,verschieden::A,алыхуызон,янз янзын
871,nah::A,хӕстӕг,ойрын
872,nah::A,хӕстӕг,дөтийн
873,fern::A,дард,холын
874,fern::A,дӕрддаг,холын
875,linker::A,галиу,буруу
876,rechter::A,рахиз,баруун
877,anderer::A,иннӕ,өөр
878,anderer::A,иннӕ,нөгөө
879,anderer::A,ӕндӕр,өөр
880,anderer::A,ӕндӕр,нөгөө
881,erster::A,фыццаг,нэгдэх
882,erster::A,фыццаг,нэгдүгээр
883,erster::A,фыццӕгӕм,нэгдэх
884,erster::A,фыццӕгӕм,нэгдүгээр
885,zweiter::A,дыккаг,хоёрдугаар
886,zweiter::A,дыккæгæм,хоёрдугаар
887,dritter::A,æртыккаг,гуравдугаар
888,dritter::A,æртыккæгæм,гуравдугаар
889,letzter::A,фӕстаг,сүүлийн
890,allein::ADV,иунæг,ганцаараа
891,auf einmal::ADV,уайтагъд,нэгмөсөн
892,auf einmal::ADV,æвиппайды,нэгмөсөн
893,auf einmal::ADV,æваст,нэгмөсөн
894,zusammen::ADV,иумӕ,цуг
895,zusammen::ADV,иумӕ,хамт
896,lange::ADV,бирæ рæстæг,удаан
897,plötzlich::ADV,æвиппайды,гэнэт
898,plötzlich::ADV,æваст,гэнэт
899,sofort::ADV,уыцы сахат,дороо
900,sofort::ADV,уайтагъд,дороо
901,später::ADV,фæстæдæр,дараа
902,jetzt::ADV,ныр,өнөө
903,heute::ADV,абон,өнөө
904,heute::ADV,абон,өнөөдөр
905,morgen::ADV,райсом,маргааш
906,morgen::ADV,райсом,маргаадар
907,bald::ADV,тагъд,түргэн
908,bald::ADV,тагъд,удахгүй
909,bald::ADV,рæхджы,түргэн
910,bald::ADV,рæхджы,удахгүй
911,dann::ADV,стæй,хожим
912,dann::ADV,стæй,тэгээд
913,gestern::ADV,знон,өчигдөр
914,einst::ADV,кӕддӕр,нэг
915,damals::ADV,уæд,тэгэхэд
916,danach::ADV,стæй,тэгээд
917,danach::ADV,стæй,дараа нь
918,danach::ADV,уый фæстæ,тэгээд
919,danach::ADV,уый фæстæ,дараа нь
920,vorher::ADV,раздæр,урьд
921,zuerst::ADV,фыццаг,анх
922,zuerst::ADV,фыццаг,эхлээд
923,einmal::ADV,иу хатт,нэг удаа
924,manchmal::ADV,хатт,хааяа
925,manchmal::ADV,хатт,заримдаа
926,oft::ADV,арæх,олонтоо
927,immer::ADV,ӕдзух,байнга
928,niemals::ADV,никуы,хэзээ ч
929,niemals::ADV,никуы,хэдийд ч
930,niemals::ADV,никæд,хэзээ ч
931,niemals::ADV,никæд,хэдийд ч
932,hier::ADV,ам,энд
933,hierhin::ADV,ардӕм,нааш
934,von hier::ADV,ардыгæй,эндээс
935,dort::ADV,уым,тэнд
936,dorthin::ADV,уырдӕм,тийш
937,geradeaus::ADV,æргом,шулуун
938,vorwärts::ADV,размӕ,урагшаа
939,rückwärts::ADV,фӕстӕмӕ,буцаан
940,rückwärts::ADV,фӕстӕмӕ,сөөргөө
941,zurück::ADV,фӕстӕмӕ,буцаж
942,zurück::ADV,фӕстӕмӕ,гэдрэг
943,unten::ADV,дæлæ,дор
944,unten::ADV,дæлейы,дор
945,unten::ADV,бынæй,дор
946,hinab::ADV,дӕлӕмӕ,уруу
947,hinab::ADV,уырдыгмӕ,уруу
948,oben::ADV,уӕле,дээр
949,hinauf::ADV,уӕлӕмӕ,өөд
950,hinauf::ADV,уӕлӕмӕ,дээш
951,überall::ADV,алыран,хааяагүй
952,überall::ADV,алыран,энд тэндгүй
953,überall::ADV,алкæм,хааяагүй
954,überall::ADV,алкæм,энд тэндгүй
955,überall::ADV,кæмдæриддæр,хааяагүй
956,überall::ADV,кæмдæриддæр,энд тэндгүй
957,nicht::ADV,нӕ,эс
958,nicht::ADV,нӕ,-гүй
959,ein wenig::ADV,чысыл,жаахан
960,kaum::ADV,цъус,арай
961,kaum::ADV,цъус,арай гэж
962,sehr::ADV,тынг,тун
963,sehr::ADV,иттӕг,тун
964,so::ADV,афтӕ,тэгж
965,so::ADV,афтӕ,ингээд
966,noch::ADV,ма,дахин
967,noch::ADV,ма,дахиад
968,nur::ADV,канд,зөвхөн
969,nur::ADV,канд,гагцхүү
970,nur::ADV,ӕрмӕст,зөвхөн
971,nur::ADV,ӕрмӕст,гагцхүү
972,schon::ADV,нырид,нэгэнт
973,wieder::ADV,ногӕй,дахин
974,wieder::ADV,ногӕй,дахиад
975,vergebens::ADV,дзæгъæлы,хий
976,vergebens::ADV,уæгъды,хий
977,vergebens::ADV,æнæхъуаджы,хий
978,vor::PRP,разы,өмнө
979,hinter::PRP,фӕстӕ,ард
980,unter::PRP,бын,доор
981,durch::PRP,æхсæнты,дундуур
982,neben::PRP,цур,хажууд
983,zwischen::PRP,астӕу,завсар
984,zwischen::PRP,астӕу,хооронд
985,wegen::PRP,тыххай,төлөө
986,wegen::PRP,тыххай,дээрээс
987,dies::PRN,ай,энэ
988,das::PRN,уый,тэр
989,alles::PRN,алцы,цөм
990,alles::PRN,алцы,бүгд
991,alles::PRN,æппæтдæр,цөм
992,alles::PRN,æппæтдæр,бүгд
993,alles::PRN,иууылдӕр,цөм
994,alles::PRN,иууылдӕр,бүгд
995,ich::PRN,æз,би
996,du::PRN,ды,чи
997,er::PRN,уый,тэр
998,er::PRN,уый,тэр хүн
999,wir::PRN,мах,бид
1000,ihr::PRN,сымах,та нар
1001,sie::PRN,уыдон,тэд
1002,was::FPRN,цы,юу
1003,wer::FPRN,чи,хэн
1004,wo::FADV,кӕм,хаа
1005,wo::FADV,кӕм,хаана
1006,wohin::FADV,кӕдӕм,хааш
1007,wohin::FADV,кӕдӕм,хаана
1008,wie::FADV,куыд,яаж
1009,wie::FADV,куыд,хэрхэн
1010,warum::FADV,цӕмӕн,юунд
1011,warum::FADV,цӕмӕн,яагаад
1012,wieviel::FNUM,цал,хэдий
1013,wieviel::FNUM,цал,хэд
1014,eins::NUM,иу,нэг
1015,zwei::NUM,дыууӕ,хоёр
1016,drei::NUM,ӕртӕ,гурав
1017,vier::NUM,цыппар,дөрөв
1018,fünf::NUM,фондз,тав
1019,sechs::NUM,ӕхсӕз,зургаа
1020,sieben::NUM,авд,долоо
1021,acht::NUM,аст,найм
1022,neun::NUM,фараст,ес
1023,zehn::NUM,дӕс,арав
1024,elf::NUM,иуæндæс,арван нэг
1025,zwölf::NUM,дыууадæс,арван хоёр
1026,zwanzig::NUM,дыууын,хорь
1027,dreißig::NUM,æртын,гуч
1028,dreißig::NUM,дæсæмæссæдз,гуч
1029,vierzig::NUM,цыппор,дөч
1030,vierzig::NUM,цыппур,дөч
1031,vierzig::NUM,дыууиссæдзы,дөч
1032,fünfzig::NUM,фӕндзай,тавь
1033,sechzig::NUM,æхсай,жар
1034,sechzig::NUM,æртиссæдзы,жар
1035,siebzig::NUM,æвдай,дал
1036,siebzig::NUM,дæс æмæ æртиссæдзы,дал
1037,achtzig::NUM,цыппарыссæдзы,ная
1038,achtzig::NUM,æстай,ная
1039,neunzig::NUM,нæуæдз,ер
1040,neunzig::NUM,дæс æмæ цыппарыссæдзы,ер
1041,hundert::NUM,сӕдӕ,зуу
1042,tausend::NUM,мин,мянга
1043,und::CNJ,ӕмӕ,ч
1044,und::CNJ,ӕмӕ,болон
1045,oder::CNJ,кӕнӕ,буюу
1046,stehen::V,лӕууын,зогсох
1047,sitzen::V,бадын,суух
1048,liegen::V,хуыссын,хэвтэх
1049,hängen::V,ауыгъд уын,өлгөөтэй байх
1050,hängen::V,ауыгъд уын,дүүжлээтэй байх
1051,werden::V,суӕвын,болох
1052,passieren::V,æрцæуын,тохиох
1053,beginnen::V,райдайын,эхлэх
1054,enden::V,фæуын,дүүрэх
1055,wechseln::V,ивын,хувирах
1056,aufgehen[Sonne]::V,скæсын,мандах
1057,untergehen[Sonne]::V, аныгуылын,жаргах
1058,scheinen[Sonne]::V,рухс кӕнын,гэрэлтэх
1059,donnern::V,нæрын,дуугарах
1060,wehen::V,дымын,салхилах
1061,wehen::V,дымын,хөөрөгдөх
1062,strömen::V,кӕлын,гүйх
1063,strömen::V,кӕлын,урсах
1064,fließen::V,цæуын,урсах
1065,fließen::V,уайын,урсах
1066,fließen::V,кæлын,урсах
1067,sich drehen::V,зилын,эргэлдэх
1068,schwanken::V,æнкъуысын,хэлбэлзэх
1069,schwingen::V,æнкъуысын,ганхах
1070,schwingen::V,æнкъуысын,хэлбэлзэх
1071,schwingen::V,змæлын,ганхах
1072,schwingen::V,змæлын,хэлбэлзэх
1073,fallen::V,хауын,унах
1074,brennen::V,судзын,шатах
1075,rauchen::V,фæздæг кæнын,баагих
1076,regnen::V,уарын,бороо орно
1077,gefrieren::V,сӕлын,хөлдөх
1078,tauen::V,стайын,хайлах
1079,schmelzen::V,тайын,уярах
1080,trocknen::V,хус кæнын,хатах
1081,sieden::V,фыцын,буцлах
1082,sieden::V,фыцын,даргилах
1083,faulen::V,ӕмбийын,үжрэх
1084,faulen::V,ӕмбийын,өмхийрөх
1085,verfaulen::V,бамбийын,бээх
1086,verfaulen::V,бамбийын,өгрөх
1087,reißen::V,скъуийын,цуурах
1088,versinken::V,дӕлдон_кӕнын,живэх
1089,vergehen::V,аивгъуийын,нөгчих
1090,vergehen::V,аивгъуийын,өнгөрөх
1091,erscheinen::V,разынын,гарах
1092,erscheinen::V,разынын,бултайх
1093,verschwinden::V,фæтары уын,далд орох
1094,verschwinden::V,фæтары уын,алга болох
1095,verschwinden::V,фæдæлдзæх уын,далд орох
1096,verschwinden::V,фæдæлдзæх уын,алга болох
1097,verschwinden::V,фесæфын,далд орох
1098,verschwinden::V,фесæфын,алга болох
1099,verschwinden::V,æрбайсæфын,далд орох
1100,verschwinden::V,æрбайсæфын,алга болох
1101,sinken::V,дæлæмæ æрхауын,татрах
1102,sinken::V,дæлæмæ æрхауын,доошлох
1103,abnehmen::V,фæкъаддæр уын,багасах
1104,abnehmen::V,фæкъаддæр уын,хорогдох
1105,abnehmen::V,фæцух уын,багасах
1106,abnehmen::V,фæцух уын,хорогдох
1107,zunehmen::V,фæфылдæр уын,ихсэх
1108,zunehmen::V,сбирæ уын,ихсэх
1109,zunehmen::V,сахадын,ихсэх
1110,steigen::V,сыстын,нэмэгдэх
1111,wachsen::V,рӕзын,өсөх
1112,wachsen::V,рӕзын,ургах
1113,glänzen::V,ӕрттивын,гилгэнэх
1114,glänzen::V,ӕрттивын,гилбэгнэх
1115,funkeln::V,тыбар-тыбур_кӕнын,гялжах
1116,funkeln::V,тыбар-тыбур_кӕнын,гялалзах
1117,lärmen::V,хъæлæба кæнын,шуугих
1118,läuten::V,цæгъдын,цохих
1119,klingeln::V,цæгъдын,хонхдох
1120,klingeln::V,цæгъдын,дуугарах
1121,klirren::V,дзыгъал-мыгъул кæнын,хангир жингэр хийх
1122,klirren::V,дзæгъ-дзæгъ кæнын,хангир жингэр хийх
1123,brausen::V,абухын,бургилах
1124,klingen::V,зæлын,хангинах
1125,klingen::V,азæлын,хангинах
1126,klingen::V,хъуысын,хангинах
1127,bellen::V,рæйын,хуцах
1128,heulen::V,ниуын,улих
1129,blasen::V,фу кӕнын,үлзэх
1130,pfeifen::V,æхситт кæнын,исгэрэх
1131,pfeifen::V,къуыззитт кæнын,исгэрэх
1132,schreien::V,хъӕр кӕнын,хашгирах
1133,stöhnen::V,хъæрзын,ёолох
1134,stöhnen::V,хъæрзын,гэнгэнэх
1135,stöhnen::V,дзыназын,ёолох
1136,stöhnen::V,дзыназын,гэнгэнэх
1137,zittern::V,ризын,дагжих
1138,leben::V,цӕрын,амьдрах
1139,geboren werden::V,райгуырын,төрөх
1140,atmen::V,улӕфын,амьсгалах
1141,trinken::V,нуазын,уух
1142,essen::V,хӕрын,идэх
1143,schlucken::V,ныхъуырын,залгих
1144,müde werden::V,бафæллайын,ядрах
1145,müde werden::V,бафæлмæцын,ядрах
1146,müde werden::V,сфæлмæцын,ядрах
1147,einschlafen::V,бафынæй уын,унтчих
1148,schlafen::V,хуыссын,унтах
1149,schlafen::V,фынӕй кӕнын,унтах
1150,aufwachen::V,райхъал уын,сэрэх
1151,aufstehen::V,стын,босох
1152,sich erholen::V,фæллад уадзын,амрах
1153,sich erholen::V,улæфын,амрах
1154,krank werden::V,фӕрынчын уын,өвдөж эхлэх
1155,krank sein::V,сӕйын,өвдөх
1156,schmerzen::V,риссын,өвдөх
1157,schmerzen::V,риссын,шархирах
1158,husten::V,хуыфын,ханиах
1159,genesen::V,сдзæбæх уын,засрах
1160,genesen::V,рандидзын,засрах
1161,genesen::V,сæндидзын,засрах
1162,sterben::V,мӕлын,үхэх
1163,sterben::V,мӕлын,нас барах
1164,umkommen::V,фесæфын,үхэх
1165,umkommen::V,байсæфын,үхэх
1166,umkommen::V,бабын уын,үхэх
1167,umkommen::V,мард фæуын,үхэх
1168,sich bewegen::V,тæлфын,хөдлөх
1169,sich bewegen::V,цæуын,хөдлөх
1170,sich rühren::V,змӕлын,хөдлөх
1171,sich erheben::V,стын,босох
1172,sich setzen::V,сбадын,суух
1173,hinfallen::V,ӕрхауын,ойчих
1174,laufen::V,цӕуын,явган явах
1175,laufen::V,рацу-бацу_кӕнын,явган явах
1176,schreiten::V,къахдзæф кæнын,алхах
1177,schreiten::V,санчъех кæнын,алхах
1178,schreiten::V,цæуын,алхах
1179,spazierengehen::V,озер кæнын,зугаалах
1180,spazierengehen::V,тезгъо кæнын,зугаалах
1181,eilen::V,тагъд кæнын,хурдлах
1182,eilen::V,тындзын,хурдлах
1183,sich beeilen::V,тагъд кæнын,яарах
1184,sich beeilen::V,тагъд кæнын,шамдах
1185,sich beeilen::V,тындзын,яарах
1186,sich beeilen::V,тындзын,шамдах
1187,sausen::V,уайын,давхих
1188,sausen::V,тæхын,давхих
1189,rennen::V,згъорын,гүйх
1190,springen::V,гæпп кæнын,харайх
1191,springen::V,гæпп кæнын,дэвхрэх
1192,springen::V,сæррæтт кæнын,харайх
1193,springen::V,сæррæтт кæнын,дэвхрэх
1194,springen::V,лиуырын,харайх
1195,springen::V,лиуырын,дэвхрэх
1196,klettern::V,хилын,авирах
1197,schaukeln::V,хецъро кæнын,ганхалзах
1198,schaukeln::V,херыйыл бадын,ганхалзах
1199,kriechen::V,бырын,мөлхөх
1200,schwimmen::V,ленк кӕнын,сэлэх
1201,tauchen::V,ныгъуылын,шунгах
1202,rudern::V,бæлæгъ тæрын,сэлүүрдэх
1203,rudern::V,чема тæрын,сэлүүрдэх
1204,fahren::V,цӕуын,явах
1205,fliegen::V,тӕхын,нисэх
1206,gehen::V,цӕуын,явах
1207,weggehen::V,ацӕуын,явах
1208,abfahren::V,араст уын,одох
1209,abfahren::V,араст уын,хөдлөх
1210,anhalten::V,æрлæууын,зогсох
1211,hineingehen::V,мидæмæ цæуын,орох
1212,eintreten::V,бацӕуын,орох
1213,kommen::V,æрцæуын,ирэх
1214,ankommen::V,æрцæуын,хүрэх
1215,zurückkommen::V,раздæхын,харих
1216,zurückkommen::V,раздæхын,буцаж ирэх
1217,zurückkommen::V,фæстæмæ_раздæхын,харих
1218,zurückkommen::V,фæстæмæ_раздæхын,буцаж ирэх
1219,zurückkommen::V,æрбаздæхын,харих
1220,zurückkommen::V,æрбаздæхын,буцаж ирэх
1221,zurückkommen::V,аздæхын,харих
1222,zurückkommen::V,аздæхын,буцаж ирэх
1223,bleiben::V,лӕууын,үлдэх
1224,warten::V,ӕнхъӕлмӕ кӕсын,хүлээх
1225,erwarten::V,ӕнхъӕлмӕ кӕсын,хүлээх
1226,suchen::V,агурын,эрэх
1227,suchen::V,агурын,бэдрэх
1228,finden::V,ссарын,олох
1229,versuchen::V,фӕлварын,оролдох
1230,vorbereiten::V,бацаттæ кæнын,бэлтгэх
1231,vorbereiten::V,æрæввонг кæнын,бэлтгэх
1232,lieben::V,уарзын,янаглах
1233,mögen::V,зæрдæмæ цæуын,таалах
1234,lachen::V,худын,инээх
1235,rühren::V,зæрдæ суынгæг кæнын,сэтгэл уяруулах
1236,weinen::V,кӕуын,уйлах
1237,schimpfen::V,æлгъитын,хараах
1238,sich ärgern::V,мæсты кæнын,уурлах
1239,sich fürchten::V,тæрсын,айх
1240,fürchten::V,тæрсын,айх
1241,fliehen::V,лидзын,зугтах
1242,fliehen::V,лидзын,гүйж очих
1243,flüchten::V,алидзын,оргох
1244,sehen::V,уынын,үзэх
1245,anschauen::V,акӕсын,харах
1246,ansehen::V,кӕсын,харах
1247,hören::V,хъусын,дуулах
1248,zuhören::V,хъусын,чагнах
1249,probieren::V,уынын,амсаж үзэх
1250,probieren::V,аходын,амсаж үзэх
1251,riechen::V,смудын,үнэрлэх
1252,fühlen::V,ӕнкъарын,мэдрэх
1253,scheinen::V,зынын,шиг үзэгдэх
1254,zu sehen sein::V,зынын,үзэгдэх
1255,zu sehen sein::V,зынын,харагдах
1256,vernehmen::V,фехъусын,дуулах
1257,frieren::V,сийын,даарах
1258,tun::V,кӕнын,хийх
1259,tun::V,кӕнын,үйлдэх
1260,können::V,фӕразын,болох
1261,wollen::V,фӕндын,хүсэх
1262,anfangen::V,райдайын,эхлэх
1263,beenden::V,фӕуын,дуусгах
1264,aufhören::V,банцайын,болих
1265,aufhören::V,банцайын,зогсох
1266,aufhören::V,фенцайын,болих
1267,aufhören::V,фенцайын,зогсох
1268,gelingen::V,бантысын,бүтэх
1269,geraten::V,разынын,илрэх
1270,öffnen::V,гом кӕнын,нээх
1271,öffnen::V,гом кӕнын,тайлах
1272,schließen::V,ӕхгӕнын,хаах
1273,stellen::V,ӕвӕрын,тавих
1274,stellen::V,ӕвӕрын,босгох
1275,setzen::V,сбадын кӕнын,суулгах
1276,legen::V,ӕрӕвӕрын,хийх
1277,legen::V,ӕрӕвӕрын,тавих
1278,berühren::V,агайын,шүргэх
1279,verbinden::V,бӕттын,залгах
1280,bedecken::V,ӕмбӕрзын,бүрэх
1281,aufhängen::V,ауындзын,өлгөх
1282,aufhängen::V,ауындзын,дүүжлэх
1283,anzünden::V,ссудзын,асаах
1284,anzünden::V,ссудзын,ноцоох
1285,aufheben::V,сисын,өргөх
1286,zurücklassen::V,ныууадзын,орхих
1287,zurücklassen::V,ныууадзын,үлдээх
1288,verlieren::V,фесафын,гээх
1289,fallen lassen::V,ӕрӕппарын,унагах
1290,fallen lassen::V,къухтӕй феуӕгъд кӕнын,унагах
1291,machen::V,саразын,хийх
1292,machen::V,саразын,гаргах
1293,herstellen::V,сцæттæ кæнын,бүтээх
1294,herstellen::V,саразын,бүтээх
1295,bauen::V,амайын,барих
1296,reparieren::V,æмпъузын,засах
1297,reparieren::V,æмпъузын,сэлбэх
1298,reparieren::V,цалцæг кæнын,засах
1299,reparieren::V,цалцæг кæнын,сэлбэх
1300,verbessern::V,фæхуыздæр кæнын,засах
1301,verbessern::V,фæхуыздæр кæнын,сайжруулах
1302,ändern::V,аивын,өөрчлөх
1303,graben::V,къахын,малтах
1304,beugen::V,æркъæдз кæнын,бөгтийлгөх
1305,beugen::V,æртасын кæнын,бөгтийлгөх
1306,biegen::V,тасын кӕнын,матах
1307,biegen::V,тасын кӕнын,муруйлгах
1308,drehen::V,здухын,эргүүлэх
1309,wenden::V,афæлдахын,эргүүлэх
1310,wenden::V,рафæлдахын,эргүүлэх
1311,umdrehen::V,афæлдахын,хөрвүүлэх
1312,heben::V,сдарын,өргөх
1313,heben::V,схæцын,өргөх
1314,hochheben::V,уæлæмæ хæцын,өргөх
1315,ergreifen::V,фӕлӕбурын,атгах
1316,halten::V,дарын,барих
1317,drücken::V,æлхъивын,дарах
1318,drücken::V,хæцын,дарах
1319,schieben::V,схойын,түлхэх
1320,kratzen::V,хафын,хусах
1321,kratzen::V,хафын,маажих
1322,lecken::V,сдæрын,долоох
1323,beißen::V,хæцын,зуух
1324,beißen::V,хæцын,хазах
1325,abreißen::V,ратонын,таслах
1326,abschneiden::V,ралыг кӕнын,тайрах
1327,binden::V,бабӕттын,боох
1328,binden::V,бабӕттын,хүлэх
1329,stecken::V,ныссадзын,шаах
1330,stecken::V,ныссадзын,шигтгэх
1331,brechen::V,асæттын,хугалах
1332,brechen::V,басæттын,хугалах
1333,brechen::V,ныссæттын,хугалах
1334,klopfen::V,хойын,цохих
1335,klopfen::V,хойын,тогших
1336,klopfen::V,гуыпп-гуыпп кæнын,цохих
1337,klopfen::V,гуыпп-гуыпп кæнын,тогших
1338,klopfen::V,къуырцц-къуырцц кæнын,цохих
1339,klopfen::V,къуырцц-къуырцц кæнын,тогших
1340,hauen::V,цӕвын,дэлдэх
1341,hauen::V,нӕмын,дэлдэх
1342,kleben::V,ныхасын,наах
1343,kleben::V,æндадзын,наах
1344,reiben::V,сӕрфын,нухах
1345,reiben::V,сӕрфын,нидчих
1346,reiben::V,хафын,нухах
1347,reiben::V,хафын,нидчих
1348,streichen::V,байсæрдын,нялах
1349,streichen::V,байсæрдын,түрхэх
1350,streichen::V,сахорын,нялах
1351,streichen::V,сахорын,түрхэх
1352,schleifen::V,ссын,билүүдэх
1353,schleifen::V,ссын,гуранздах
1354,schleifen::V,цыргъ кӕнын,билүүдэх
1355,schleifen::V,цыргъ кӕнын,гуранздах
1356,schneiden::V,кӕрдын,огтлох
1357,rütteln::V,æнкъусын,холхнулах
1358,schütteln::V,уигъын,сэгсрэх
1359,schwenken::V,тилын,дэвэх
1360,schwenken::V,тилын,даллах
1361,schwenken::V,уигъын,дэвэх
1362,schwenken::V,уигъын,даллах
1363,schütten::V,ныккӕнын,цутгах
1364,schütten::V,ныккӕнын,аягалах
1365,füllen::V,байдзаг кæнын,дүүргэх
1366,einwickeln::V,батухын,боох
1367,einwickeln::V,батухын,ороох
1368,tragen::V,хӕссын,авчрах
1369,schleppen::V,ласын,чирэх
1370,ziehen::V,ласын,татах
1371,aufbewahren::V,æвæрын,хадгалах
1372,werfen::V,зыввытт кӕнын,хаях
1373,werfen::V,зыввытт кӕнын,шидэх
1374,fangen::V,ӕрцахсын,барих
1375,packen::V,рацахсын,шүүрэх
1376,verstecken::V,æмбæхсын,нуух
1377,verstecken::V,нымæхсын,нуух
1378,teilen::V,уарын,хуваах
1379,schicken::V,ӕрвитын,илгээх
1380,schicken::V,ӕрвитын,явуулах
1381,bringen::V,æрхæссын,авчрах
1382,bringen::V,æрхæссын,аваачих
