,Concept_ID,myv,kl
750,lieb::A,вадря,akisooq
751,lustig::A,весёла,piikulavoq
752,sanft::A,сэтьме,isumagippoq
753,hungrig::A,вачо,kaappoq
754,hungrig::A,вачо,perlilerpoq
755,krank::A,сэредиця,napparsimavoq
756,nackt::A,штапо,
757,traurig::A,нусманя,aliasuppoq
758,lebendig::A,эриця,uumavoq
759,gut::A,паро,ajunngilaq
760,schlecht::A,берянь,sualuppoq
761,richtig::A,виде,iluarpoq
762,schlimm::A,берянь,amiilaarnarpoq
763,wahr::A,алкуксонь,ilumoorpoq
764,alt::A,ташто,pisoqaq
765,neu::A,од,nutaavoq
766,ehemalig::A,икелень,
767,alt[Lebewesen]::A,сыре,utoqqaq
768,jung::A,од,inuusuppoq
769,jung::A,од,kingulliarsuk
770,arm::A,кажов,piillasoq
771,arm::A,кажов,piitsuuvoq
772,reich::A,сюпав,pisuuvoq
773,bekannt::A,содавикс,
774,berühmt::A,содавикс,tusaamasaq
775,fremd::A,лия,ajasoornarpoq
776,fremd::A,асодавикс,ajasoornarpoq
777,verschieden::A,эрьва,allatut
778,verschieden::A,эрьва,tamalaat
779,nah::A,а васолонь,qanippoq
780,fern::A,умонь,ungasippoq
781,fern::A,кезэрень,ungasippoq
782,linker::A,керш,saamerleq
783,rechter::A,вить,innarluissut
784,anderer::A,лия,
785,erster::A,васень,siulleq
786,erster::A,васенце,siulleq
787,zweiter::A,омбоце,qataatsup tullia
788,dritter::A,колмоце,pingajorarterut
789,letzter::A,меельце,kingulleq
790,allein::ADV,башка,kisimiippoq
791,allein::ADV,ськамонзо,kisimiippoq
792,auf einmal::ADV,вейсэ,tassanngaannaq
793,zusammen::ADV,вейс,attaasa
794,zusammen::ADV,вейс,attarmik
795,zusammen::ADV,вейсэ,attaasa
796,zusammen::ADV,вейсэ,attarmik
797,lange::ADV,кувать,akuni
798,plötzlich::ADV,апак учо,tassanngaannaq
799,sofort::ADV,курок,erniinnaq
800,sofort::ADV,нейке,erniinnaq
801,später::ADV,мейле,kingorna
802,jetzt::ADV,ней,maanna
803,jetzt::ADV,ней,massakkut
804,heute::ADV,течи,ullumi
805,morgen::ADV,ванды,aqagu
806,bald::ADV,курок,erniinnaq
807,dann::ADV,мейле,taava
808,dann::ADV,седе мейле,taava
809,gestern::ADV,исяк,ippassaq
810,einst::ADV,весть,ataatsimik
811,einst::ADV,весть,ilaanni
812,einst::ADV,зярдо-бути,ataatsimik
813,einst::ADV,зярдо-бути,ilaanni
814,damals::ADV,сестэ,taamani
815,damals::ADV,сестэ,taamanikkut
816,damals::ADV,сестэ,taassumuunakkut
817,danach::ADV,мейле,taava
818,danach::ADV,седе мейле,taava
819,vorher::ADV,васняяк,siornagut
820,zuerst::ADV,васня,
821,einmal::ADV,весть,ilaanni
822,einmal::ADV,весть,ataatsimik
823,manchmal::ADV,лиясто,qaqutigu
824,manchmal::ADV,лиясто,qaqutigut
825,oft::ADV,сеетьстэ,akulikitsumik
826,immer::ADV,свал,tamatigut
827,niemals::ADV,а зярдояк,
828,hier::ADV,тесэ,maani
829,hierhin::ADV,тей,maani
830,von hier::ADV,тестэ,
831,dort::ADV,тосо,
832,dorthin::ADV,тов,ikuuna
833,geradeaus::ADV,витьстэ,narlumut
834,vorwärts::ADV,икелев,pilangavoc
835,rückwärts::ADV,мекев,kingumut
836,rückwärts::ADV,мекев,tunumut or tunummut
837,zurück::ADV,мекев,kingumut
838,zurück::ADV,мекев,tunumut or tunummut
839,unten::ADV,ало,kana
840,hinab::ADV,алов,qiviu
841,oben::ADV,вере,
842,hinauf::ADV,верев,
843,überall::ADV,эрьва косо,tamaginni
844,überall::ADV,эрьва косо,tamani tamaani
845,nicht::ADV,а,
846,ein wenig::ADV,аламошка,
847,kaum::ADV,ансяк,qaqutigorsuaq
848,sehr::ADV,пек,assut
849,sehr::ADV,вельть,assut
850,so::ADV,истя,
851,noch::ADV,таго,qeratavoq
852,nur::ADV,ансяк,
853,schon::ADV,уш,taava-una
854,wieder::ADV,таго,kingumut
855,vergebens::ADV,стяко,angiluk
856,vor::PRP,икеле,
857,hinter::PRP,вельде,
858,unter::PRP,ало,
859,durch::PRP,пачк,
860,neben::PRP,вакссо,
861,zwischen::PRP,ютксо,
862,wegen::PRP,кис,
863,wegen::PRP,коряс,
864,wegen::PRP,кувалт,
865,dies::PRN,те,manna
866,dies::PRN,те,matuma
867,das::PRN,те,ua
868,das::PRN,тона,ua
869,alles::PRN,весе,
870,alles::PRN,весемесь,
871,ich::PRN,мон,uanga
872,du::PRN,тон,illit
873,er::PRN,сон,una
874,wir::PRN,минь,uagut
875,ihr::PRN,тынь,ilissi
876,sie::PRN,сынь,uku
877,was::FPRN,мезе,aat?
878,wer::FPRN,ки,kikkut
879,wo::FADV,косо,sumi
880,wohin::FADV,ков,sumut
881,wohin::FADV,козо,sumut
882,wie::FADV,кода,qanoq
883,warum::FADV,мекс,sooq
884,wieviel::FNUM,зяро,qassit
885,wieviel::FNUM,зяро,qanoq atsigisumik?
886,eins::NUM,вейке,ataaseq
887,zwei::NUM,кавто,marluk
888,drei::NUM,колмо,pingasut
889,vier::NUM,ниле,sisamat
890,vier::NUM,ниле,qajuusat
891,fünf::NUM,вете,tallimat
892,sechs::NUM,кото,arfineq
893,sechs::NUM,кото,arfinillit
894,sieben::NUM,сисем,arfineq-marluk
895,acht::NUM,кавксо,arfineq pingasut
896,neun::NUM,вейксэ,qulingiluat
897,neun::NUM,вейксэ,arfineq sisamat
898,zehn::NUM,кемень,qulit
899,elf::NUM,кевейкее,aqqaneq
900,zwölf::NUM,кемгавтово,aqqaneq-marluk
901,zwanzig::NUM,комсь,tyve
902,dreißig::NUM,колоньгемень,tredive
903,dreißig::NUM,колоньгемень,pingasunik qulillit
904,vierzig::NUM,ниленьгемень,fyrre
905,fünfzig::NUM,ведьгемень,halvtreds
906,fünfzig::NUM,ведьгемень,tallimanik qulillit
907,sechzig::NUM,кодгемень,tres
908,siebzig::NUM,сизьгемень,halvfjerds
909,achtzig::NUM,кавксоньгемень,firs
910,neunzig::NUM,вейксэньгемень,halvfems
911,hundert::NUM,сядо,et hundrede
912,tausend::NUM,тыща,et tusinde
913,und::CNJ,ды,aamma
914,oder::CNJ,или,imalluunnit
915,stehen::V,аштемс стядо,sikingavoq
916,sitzen::V,аштемс озадо,ingippoq
917,liegen::V,мадезь аштемс,nalavoq
918,liegen::V,мадезь аштемс,aqupivoq
919,hängen::V,нурьгемс,nivinngarpaa
920,werden::V,арамс,pinngorpoq
921,passieren::V,лисэмс,pivoq
922,beginnen::V,ушодомс,aallarnerpaa
923,enden::V,лоткамс,naggaserpaa
924,wechseln::V,полавтнемс,immikkut ilivoq
925,aufgehen[Sonne]::V,лисемс,
926,aufgehen[Sonne]::V,стямс,
927,untergehen[Sonne]::V,валгомс,ilioqqaasoq
928,scheinen[Sonne]::V,валдомтомс,qinnorpoq
929,scheinen[Sonne]::V,валдомтомс,qinngorpoq
930,donnern::V,цярномс,kalleq
931,donnern::V,галдордомс,kalleq
932,wehen::V,пувамс,timmivoq
933,strömen::V,чудемс,
934,fließen::V,чудемс,
935,sich drehen::V,велямс,ipippaa
936,schwanken::V,лыкамс,aalavoq
937,schwanken::V,якамс,aalavoq
938,schwingen::V,нурсемс,issakajaat or issakatsiaarut
939,schwingen::V,лыкамс,issakajaat or issakatsiaarut
940,fallen::V,прамс,quasivaa
941,fallen::V,сяворемс,quasivaa
942,brennen::V,паломс,seerpoq
943,brennen::V,паломс,uuppaa
944,rauchen::V,качадомс,pujoorpoq
945,regnen::V,пиземс,siallerpoq
946,gefrieren::V,кельмемс,qiulerpoq
947,tauen::V,соламс,aappoq
948,schmelzen::V,соламс,aappoq
949,schmelzen::V,соламс,aatsippaa
950,trocknen::V,коськемс,panerserpaa
951,sieden::V,лакамс,qalappoq
952,sieden::V,пиксемс,qalappoq
953,faulen::V,наксадомс,
954,verfaulen::V,наксадомс,
955,reißen::V,сезневемс,qulli
956,reißen::V,сезневемс,alittorpaa
957,reißen::V,сезневемс,kimillanneq
958,versinken::V,ваямс,kivivaa
959,versinken::V,ваямс,apparpoq
960,vergehen::V,ютамс,qaangerpaa
961,vergehen::V,ютамс,sarsuppoq
962,erscheinen::V,лисемс,takutippoq
963,verschwinden::V,ёмамс,
964,sinken::V,явамс,kivivaa
965,sinken::V,явамс,apparpoq
966,abnehmen::V,киремемс,ikillipput
967,zunehmen::V,ламолгадомс,allisippaa
968,zunehmen::V,раштамс,allisippaa
969,steigen::V,куземс,allisippaa
970,steigen::V,кепсевемс,allisippaa
971,wachsen::V,касомс,allivoq
972,glänzen::V,цитнемс,qinngorpoq
973,glänzen::V,цитнемс,qinnorpoq
974,funkeln::V,пиндолдомс,uisorilavoq
975,funkeln::V,цивтёрдомс,uisorilavoq
976,lärmen::V,шалномс,
977,läuten::V,гайгезевемс,avilualaarpoq
978,klingeln::V,чавомс баягас,aviluarpoq
979,klingeln::V,чавомс баягас,aviluarpaluppoq
980,klirren::V,калдордомс,
981,klirren::V,кальцяемс,
982,brausen::V,лакамс,ittuk
983,brausen::V,лакамс,ittuppoq
984,brausen::V,лакамс,ittuppaluppoq
985,rauschen::V,лажномс,
986,klingen::V,гайгемс,
987,bellen::V,онгомс,qiluppoq
988,heulen::V,урномс,maarpoq
989,heulen::V,урномс,maalavoq
990,heulen::V,урномс,miaggoorpoq
991,blasen::V,пувамс,aporneq
992,pfeifen::V,вешкемс,siggartartitsivoq
993,pfeifen::V,вешкемс,siorsulavoq
994,schreien::V,пижнемс,suaarpoq
995,stöhnen::V,кувсемс,nipiliorpoq
996,stöhnen::V,кувсемс,nipilliorpoq
997,zittern::V,тарномс,qarsulivik
998,leben::V,эрямс,inuuvoq
999,geboren werden::V,чачомс,inuuvoq
1000,geboren werden::V,чачомс,inunngorpoq
1001,atmen::V,лексемс,anersaarpoq
1002,trinken::V,симемс,imerpoq
1003,essen::V,ярсамс,tamorpoq
1004,schlucken::V,нилемс,tuluarnaq
1005,schlucken::V,порнемс,tuluarnaq
1006,müde werden::V,сиземс,
1007,einschlafen::V,матедевемс,sinippoq
1008,schlafen::V,удомс,sinik
1009,aufwachen::V,сыргоземс,iterpoq
1010,aufwachen::V,сыргоземс,eqqumavoq
1011,aufstehen::V,стямс,makippoq
1012,sich erholen::V,оймсемс,qasuerserpoq
1013,krank werden::V,сэредезевемс,
1014,krank sein::V,сэредемс,
1015,schmerzen::V,сэредемс,anneraa
1016,schmerzen::V,сэредемс,annernarpoq
1017,husten::V,козомс,quersorpoq
1018,genesen::V,пичкамс,ajunngissivoq
1019,genesen::V,пичкамс,ilisimmarpoq
1020,genesen::V,пичкамс,ilorrippoq
1021,sterben::V,куломс,toquvoq
1022,umkommen::V,чавовомс,
1023,umkommen::V,ёмамс,
1024,sich bewegen::V,шаштомс,ingerlavoq
1025,sich rühren::V,сыргамс,
1026,sich erheben::V,куземс,
1027,sich setzen::V,озамс,ingippoq
1028,hinfallen::V,прамс,
1029,hinfallen::V,сяворемс,
1030,laufen::V,якамс,arpappoq
1031,schreiten::V,эскелямс,ingerlavoq
1032,schreiten::V,молемс,ingerlavoq
1033,spazierengehen::V,якамс,utertakajaarpoq
1034,spazierengehen::V,якамс,utertakattajaarpoq
1035,eilen::V,эрзкалемс,qaa qaa
1036,eilen::V,эрзкалемс,qiilasaarpoq
1037,eilen::V,эрзкалемс,ingerlasaarpaa
1038,eilen::V,капшамс,qaa qaa
1039,eilen::V,капшамс,qiilasaarpoq
1040,eilen::V,капшамс,ingerlasaarpaa
1041,sich beeilen::V,капшамс,tuaviorpoq
1042,sausen::V,ливтямс,uiguut
1043,rennen::V,чийнемс,igivoq
1044,rennen::V,ардтнемс,igivoq
1045,springen::V,кирнявтнемс,upernassaq
1046,klettern::V,куземс,pilaakkeerpoq
1047,schaukeln::V,нурямс,aalavoq
1048,kriechen::V,ёзмолдомс,
1049,schwimmen::V,уемс,naluppoq
1050,tauchen::V,чопавтомс,allorpoq
1051,tauchen::V,чопавтнемс,allorpoq
1052,rudern::V,миледемс,ipuppaa
1053,fahren::V,ардомс,qimusserpoq
1054,fliegen::V,ливтямс,timmivoq
1055,gehen::V,туемс,
1056,gehen::V,молемс,
1057,weggehen::V,туемс,piiarpoq
1058,abfahren::V,туемс,
1059,anhalten::V,лоткамс,unitsippaa
1060,hineingehen::V,совамс,timaappaa
1061,eintreten::V,совамс,allattorpaa
1062,eintreten::V,эскельдямс,allattorpaa
1063,kommen::V,самс,qaa-
1064,kommen::V,самс,pivaa
1065,ankommen::V,самс,tikippoq
1066,ankommen::V,пачкодемс,tikippoq
1067,zurückkommen::V,велявтомс,angerlarpoq
1068,bleiben::V,кадовомс,uninngavoq
1069,warten::V,учомс,paavoq
1070,warten::V,учомс,utaqqivoq
1071,erwarten::V,учомс,
1072,suchen::V,вешнемс,nivivaa
1073,finden::V,муемс,nanivaa
1074,versuchen::V,варштамс,uuppaa
1075,versuchen::V,варштамс,ussersarpaa
1076,vorbereiten::V,анокстамс,piareersarpaa
1077,lieben::V,вечкемс,asavaa
1078,mögen::V,вечкемс,akaaraa
1079,lachen::V,пейдемс,
1080,rühren::V,токамс седейс,qeerlerpaa
1081,weinen::V,авардемс,qiavoq
1082,schimpfen::V,сёвномс,qatimaarpoq
1083,sich ärgern::V,кежиявтнемс,ugguutigaa
1084,sich fürchten::V,пелемс,eqqanaarpoq
1085,fürchten::V,пелемс,ersigaa
1086,fliehen::V,оргодемс,qimaavoq
1087,flüchten::V,ворьгодемс,allikarfigaa
1088,flüchten::V,чадомс,allikarfigaa
1089,sehen::V,неемс,isigaa
1090,anschauen::V,ваномс,
1091,ansehen::V,ваномс,alaatsinaappaa
1092,hören::V,марямс,tusarpaa
1093,zuhören::V,кунсоломс,naalappoq
1094,probieren::V,варшамс,
1095,riechen::V,никсемс,tipippoq
1096,fühlen::V,марямс,misigaa
1097,scheinen::V,марявомс,takutippoq
1098,zu sehen sein::V,неявомс,
1099,vernehmen::V,марямс,
1100,frieren::V,кельмемс,qiiavoq
1101,tun::V,теемс,iliorpoq
1102,können::V,маштомс,
1103,wollen::V,бажамс,piumavaa
1104,anfangen::V,кармамс,pilerpoq
1105,beenden::V,прядомс,naggaserpaa
1106,aufhören::V,лоткамс,naammatsippaa
1107,gelingen::V,удаламс,
1108,geraten::V,лисемс,
1109,öffnen::V,панжомс,ammarpaa
1110,schließen::V,пекстамс,matuaa
1111,schließen::V,сёлгомс,matuaa
1112,schließen::V,конямс,matuaa
1113,stellen::V,аравтомс,ilivaa
1114,stellen::V,аравтомс,iliorarpai
1115,stellen::V,аравтомс,ilioqqarpai
1116,setzen::V,ойсевтемс,iliorarpai
1117,setzen::V,ойсевтемс,ilioqqarpai
1118,setzen::V,озавтнемс,iliorarpai
1119,setzen::V,озавтнемс,ilioqqarpai
1120,legen::V,путомс,ilivaa
1121,berühren::V,токамс,attorpaa
1122,verbinden::V,содомс,taperserpaa
1123,bedecken::V,вельтямс,iikkerpaa
1124,bedecken::V,вельтямс,iikkersorpaa
1125,aufhängen::V,понгавтомс,inivaa
1126,aufhängen::V,понгавтомс,iniorarpai
1127,anzünden::V,кирвастемс,saggaavoq
1128,aufheben::V,кепедемс,allisippaa
1129,zurücklassen::V,кадомс,aallarpoq
1130,verlieren::V,ёмавтомс,annaavaa
1131,fallen lassen::V,правтомс,nakkaavaa
1132,machen::V,теемс,iliorpoq
1133,herstellen::V,анокстамс,anillatsippaa
1134,bauen::V,путомс,marrarterpaa
1135,reparieren::V,витемс,iluarsaappaa
1136,verbessern::V,паролгавтомс,naqqippaa
1137,verbessern::V,вадрялгавтомс,naqqippaa
1138,ändern::V,полавтомс,
1139,graben::V,чувомс,assappaa
1140,graben::V,таргамс,assappaa
1141,beugen::V,мендемс,qappappoq
1142,biegen::V,комавтомс,qappappoq
1143,drehen::V,чаравтомс,
1144,drehen::V,велявтнемс,
1145,wenden::V,велявтомс,assappaa
1146,wenden::V,велявтомс,assakarpoq
1147,umdrehen::V,велявтомс,assakartippaa
1148,heben::V,кепедемс,kivippaa
1149,hochheben::V,кепедемс,kissumiarpaa
1150,ergreifen::V,кундамс,isaappaa
1151,ergreifen::V,кундамс,isaguppaa
1152,halten::V,кирдемс,minarpaa
1153,drücken::V,нуемс,naqittaat
1154,schieben::V,шаштомс,
1155,kratzen::V,ангордамс,qitsuppaa
1156,lecken::V,нолсемс,aluppaa
1157,beißen::V,сускомс,kiivaa
1158,abreißen::V,сеземс,aqqarpaa
1159,abreißen::V,сеземс,isaterpaa
1160,abschneiden::V,печкемс,kipivaa
1161,binden::V,кодамс,kakkersarpaa
1162,binden::V,сюлмамс,kakkersarpaa
1163,stecken::V,сялгомс,kussunneq
1164,brechen::V,синдемс,nallorpaa
1165,brechen::V,калавтомс,nallorpaa
1166,klopfen::V,калтаямс,pattappaa
1167,hauen::V,чавомс,aqivaa
1168,kleben::V,педявтнемс,qaappoq
1169,reiben::V,ёзамс,tagiarpaa
1170,reiben::V,ёзамс,tangiarpaa
1171,streichen::V,вадемс,erlerpoq
1172,schleifen::V,човамс,sequppaa
1173,schneiden::V,керямс,uullivoq
1174,rütteln::V,чукамс,
1175,rütteln::V,лыкавтомс,
1176,schütteln::V,чукамс,aalavoq
1177,schwenken::V,яхолемс,issarpoq
1178,schütten::V,каямс,
1179,füllen::V,пештямс,immerpaa
1180,einwickeln::V,тапарямс,immoqquserpaa
1181,tragen::V,кандомс,maqippaa
1182,tragen::V,кандомс,assartorpoq
1183,schleppen::V,ускомс,assartorpoq
1184,ziehen::V,ускомс,kalippaa
1185,ziehen::V,ускомс,kalissarpoq
1186,aufbewahren::V,ванстомс,toqqorpaa
1187,werfen::V,ёртомс,kuivaa
1188,fangen::V,кундамс,anguaa
1189,packen::V,кундамс,
1190,verstecken::V,кекшемс,anngigaa
1191,teilen::V,явомс,agguut
1192,teilen::V,явомс,agguusersorpaa
1193,schicken::V,кучомс,nassiuppaa
1194,bringen::V,кандомс,aggiuppaa
1195,bringen::V,кандомс,nassataraa
1196,hinzufügen::V,путомс,
1197,hinzufügen::V,максомс,
1198,bekommen::V,саемс,tiguaa
1199,erhalten::V,саемс,tiguaa
1200,nehmen::V,саемс,pivoq
1201,nehmen::V,саемс,tiguaa
1202,wählen::V,кочкамс,
1203,auswählen::V,кочкамс,
1204,bewahren::V,ванстомс,sukkunik simerserpaa
1205,behindern::V,кирдемс,
1206,verderben::V,коламс,asiutippaa
1207,verderben::V,коламс,piuneerunnerit
1208,beschädigen::V,теемс зыян,
1209,zerbrechen::V,коламс,ukuvoq
1210,zerreißen::V,сеземс,tisavaa
1211,zerreißen::V,сеземс,alittorpaa
1212,zerstören::V,калавтомс,aserorpaa
1213,verbrennen::V,пултамс,seerpoq
1214,geben::V,максомс,pivoq
1215,reichen::V,максомс,
1216,schenken::V,каземс,
1217,versprechen::V,алтамс,neriorsorpaa
1218,wünschen::V,арсемс,kissaat
1219,loben::V,шнамс,nersorpaa
1220,loben::V,шнамс,nersornaat
1221,küssen::V,палсемс,kunippaa
1222,küssen::V,палсемс,kunissorpaa
1223,wiegen::V,нурсемс,
1224,zudecken::V,тавадомс,majorpaa
1225,zudecken::V,вельтямс,majorpaa
1226,wecken::V,стявтомс,itersarpaa
1227,zeigen::V,невтемс,tikkuuppaa
1228,führen::V,ветямс,tasissiuppaa
1229,führen::V,ветямс,ilitsersorpaa
1230,führen::V,ветямс,tasissersuuppaa
1231,lehren::V,тонавтомс,ilinniartippaa
1232,unterrichten::V,тонавтомс,ajoqerpaa
1233,unterrichten::V,тонавтомс,ajoqersorpaa
1234,unterrichten::V,тонавтомс,ilinniartitsivoq
1235,aufziehen::V,трямс,inororsarpaa
1236,aufziehen::V,кастомс,inororsarpaa
1237,leiten::V,ветямс,iluatsippaa
1238,leiten::V,азоркстамс,iluatsippaa
1239,antreiben::V,ветямс,ikusimmippaa
1240,lassen::V,кармавтомс,
1241,einladen::V,тердемс,qaaqquaa
1242,einladen::V,тердемс,qaasarpaa
1243,vereinigen::V,вейсэндямс,taperserpaa
1244,vereinigen::V,вейс путомс,taperserpaa
1245,vereinigen::V,вейс пурнамс,taperserpaa
1246,besuchen::V,варштамс,tikeraarpaa
1247,treffen::V,вастомс,aporappaa
1248,sich versammeln::V,промокшномс,majorpoq
1249,spielen::V,налксемс,pinnguarpoq
1250,singen::V,морамс,erinarsorpoq
1251,tanzen::V,киштемс,qitippoq
1252,sich trennen::V,явомс,immikkoortippaa
1253,verlassen::V,кадомс,
1254,retten::V,идемс,annaappaa
1255,bewachen::V,ванстомс,
1256,schützen::V,аштемс,eriagaa
1257,schützen::V,аштемс,pineqartaalivaa
1258,verteidigen::V,ваномс,
1259,sich schlagen::V,тюремс,
1260,schießen::V,ледемс,aallaavaa
1261,schießen::V,ледемс,piseriuppaa
1262,siegen::V,изнямс,
1263,ärgern::V,кежейгавтомс,ninngassarpaa
1264,ärgern::V,кежейгавтомс,ninngassaarpaa
1265,schlagen::V,токамс,unatarpaa
1266,treten::V,тапамс,tukerpoq
1267,stechen::V,пупамс,iguppaa
1268,stechen::V,пупамс,qasilippoq
1269,stoßen::V,тулкадемс,ikuserpaa
1270,stoßen::V,тулкадемс,ikusimmippaa
1271,stehlen::V,саламс,tillippaa
1272,stören::V,пирямс ки,akornuserpaa
1273,belästigen::V,а максомс,
1274,belästigen::V,а кадомс оймамо,
1275,verbergen::V,сёпомс,anngigaa
1276,verbergen::V,кекшемс,anngigaa
1277,täuschen::V,манямс,
1278,betrügen::V,манчемс,peqquserluttuliorfigaa
1279,töten::V,чавномс,maappaa
1280,töten::V,чавномс,toquppaa
1281,töten::V,маштнемс,maappaa
1282,töten::V,маштнемс,toquppaa
1283,wohnen::V,эрямс,najugaqarpoq
1284,arbeiten::V,важодемс,sulivoq
1285,sammeln::V,пурнамс,katersorpai
1286,pflücken::V,ноцковтнемс,
1287,jagen::V,кундамс,piniarpoq
1288,fischen::V,калонь кундамс,aalisarpoq
1289,fassen::V,кундамс,
1290,hüten::V,ваномс,
1291,treiben::V,панемс,
1292,anbinden::V,сюлмамс,qilerut
1293,anbinden::V,сюлмамс,qilersorpaa
1294,anbinden::V,сюлмамс,ungerlatserpaa
1295,füttern::V,андомс,nerlerpaa
1296,melken::V,потявтомс,
1297,hacken::V,лазномс,
1298,gießen::V,валомс,imerterpaa
1299,reifen::V,кенеремс,
1300,zubereiten::V,анокстамс,
1301,kochen::V,пидемс,igavoq
1302,backen::V,пидемс,
1303,braten::V,пуштамс,siappaa
1304,umrühren::V,човорямс,qeerlerpaa
1305,stricken::V,кодамс,
1306,nähen::V,стамс,
1307,färben::V,артомс,misuppaa
1308,reinigen::V,урядамс,sanniarpaa
1309,waschen::V,муськемс,asappaa
1310,abwischen::V,нардамс,saligarpaa
1311,abwischen::V,нардамс,saligartorpaa
1312,spülen::V,ёрвалдомс,
1313,fegen::V,тенсемс,sanngiarpaa
1314,kehren::V,тенсемс,
1315,baden::V,экшелямс,uffarpoq
1316,sich waschen::V,шлямс,uffarpoq
1317,ausziehen::V,кайсевтемс,annoraajarpaa
1318,anziehen::V,оршамс,ativaa
1319,anziehen::V,оршамс,atitippaa
1320,sich anziehen::V,оршамс,atisalersorpoq
1321,kämmen::V,судрямс,
1322,schmücken::V,мазылгавтомс,
1323,schmücken::V,наряжамс,
1324,sagen::V,меремс,oqarpoq
1325,sprechen::V,кортамс,oqaluttarpoq
1326,reden::V,кортамс,oqaluppoq
1327,sich unterhalten::V,кортнемс,
1328,fragen::V,кевкстемс,aperaa
1329,bitten::V,вешемс,aperaa
1330,bitten::V,вешемс,qinnuigaa
1331,erzählen::V,ёвтнемс,oqaluttuaraa
1332,mitteilen::V,ёвтамс,oqalualaarpoq
1333,nennen::V,лемдемс,
1334,nennen::V,путомс лем,
1335,rufen::V,тердемс,qaaqquaa
1336,rufen::V,серьгедемс,qaaqquaa
1337,prahlen::V,шнамс пря,oqqartuvoq
1338,prahlen::V,шнамс пря,oqallortuvoq
1339,übersetzen::V,ютавтомс,ikaarpoq
1340,übersetzen::V,ютавтомс,nutserpaa
1341,denken::V,арсемс,isumaqarpoq
1342,glauben::V,кемемс,upperaa
1343,glauben::V,кемемс,isumaqarpoq
1344,bemerken::V,неемс,
1345,erkennen::V,содамс,ilisaraa
1346,begreifen::V,пачкодемс,
1347,verstehen::V,чарькодемс,paasivaa
1348,lernen::V,тонавтнемс,ilinniarpoq
1349,wissen::V,содамс,nalunngilaa
1350,sich erinnern an::V,ледстямс,eqqaavaa
1351,vergessen::V,стувтомс,puiorpaa
1352,messen::V,онкстнемс,ussersarpaa
1353,zählen::V,ловомс,kisitsivoq
1354,rechnen::V,ловомс,kisitsivoq
1355,lesen::V,ловномс,atuarpoq
1356,malen::V,рисовамс,qalipappaa
1357,zeichnen::V,рисовамс,
1358,schreiben::V,сёрмадомс,allappoq
1359,besitzen::V,улемс,
1360,besitzen::V,улемс азорокс,
1361,kaufen::V,рамамс,pisiaraa
1362,verkaufen::V,миемс,akigaa
1363,bezahlen::V,пандомс,akilerpaa
1364,zahlen::V,пандомс,
1365,beherrschen::V,азоркстамс,inappaa
1366,ertragen::V,кирдемс,ernertaaraa
