,Concept_ID,is,cs
828,neben::PRP,hjá,vedle
829,neben::PRP,við hliðina á,vedle
830,zwischen::PRP,milli,mezi
831,zwischen::PRP,á milli,mezi
832,wegen::PRP,vegna,pro
833,dies::PRN,þetta,toto
834,dies::PRN,þetta,tohle
835,das::PRN,það,to
836,alles::PRN,allt,všechno
837,ich::PRN,ég,já
838,du::PRN,þú,ty
839,er::PRN,hann,on
840,wir::PRN,við,my
841,ihr::PRN,þið,vy
842,sie::PRN,þær,oni
843,sie::PRN,þeir,oni
844,was::FPRN,hvað,co
845,wer::FPRN,hver,kdo
846,wo::FADV,hvar,kde
847,wohin::FADV,hvert,kam
848,wie::FADV,hvernig,jak
849,warum::FADV,hvers vegna,proč
850,wieviel::FNUM,hve mikill,kolik
851,eins::NUM,einn,jeden
852,zwei::NUM,tveir,dva
853,drei::NUM,þrír,tři
854,vier::NUM,fjórir,čtyři
855,fünf::NUM,fimm,pět
856,sechs::NUM,sex,šest
857,sieben::NUM,sjö,sedm
858,acht::NUM,átta,osm
859,neun::NUM,níu,devět
860,zehn::NUM,tíu,deset
861,elf::NUM,ellefu,jedenáct
862,zwölf::NUM,tólf,dvanáct
863,zwanzig::NUM,tuttugu,dvacet
864,dreißig::NUM,þrjátíu,třicet
865,vierzig::NUM,fjörutíu,čtyřicet
866,fünfzig::NUM,fimmtíu,padesát
867,sechzig::NUM,sextíu,šedesát
868,siebzig::NUM,sjötíu,sedmdesát
869,achtzig::NUM,áttatíu,osmdesát
870,neunzig::NUM,níutíu,devadesát
871,hundert::NUM,hundrað,sto
872,tausend::NUM,þúsund,tisíc
873,und::CNJ,og,a
874,oder::CNJ,eða,nebo
875,stehen::V,standa,stát
876,sitzen::V,sitja,sedět
877,liegen::V,liggja,ležet
878,hängen::V,hanga,viset
879,werden::V,verða,stát se
880,passieren::V,gerast,stát se
881,beginnen::V,byrja,počít
882,enden::V,enda,končit
883,enden::V,enda,skončit
884,enden::V,lykta,končit
885,enden::V,lykta,skončit
886,wechseln::V,skipta,měnit se
887,aufgehen[Sonne]::V,koma upp,vyjít
888,untergehen[Sonne]::V,ganga til viðar,zapadnout
889,scheinen[Sonne]::V,skína,svítit
890,donnern::V,þruma,hřmět
891,wehen::V,blása,vát
892,wehen::V,blása,vanout
893,strömen::V,streyma,proudit
894,fließen::V,fljóta,téct
895,sich drehen::V,snúast,točit se
896,schwanken::V,riða,kolísat
897,schwanken::V,riða,houpat se
898,schwanken::V,rugga,kolísat
899,schwanken::V,rugga,houpat se
900,schwingen::V,sveiflast,kývat se
901,fallen::V,falla,padat
902,brennen::V,brenna,hořet
903,rauchen::V,reykja,kouřit
904,regnen::V,rigna,pršet
905,gefrieren::V,frjósa,zamrznout
906,tauen::V,þiðna,tát
907,schmelzen::V,bráðna,tavit
908,trocknen::V,þorna,schnout
909,sieden::V,sjóða,vřít
910,faulen::V,rotna,hnít
911,verfaulen::V,rotna,shnít
912,reißen::V,rifna,roztrhat se
913,versinken::V,sökkva,topit se
914,versinken::V,sökkva,ponořit se
915,vergehen::V,líða,plynout
916,erscheinen::V,birtast,objevit se
917,verschwinden::V,hverfa,zmizet
918,sinken::V,síga,klesat
919,abnehmen::V,lækka,ubýt
920,abnehmen::V,minnka,ubýt
921,zunehmen::V,aukast,přibýt
922,steigen::V,stíga,stoupat
923,wachsen::V,vaxa,růst
924,glänzen::V,glóa,lesknout se
925,glänzen::V,glampa,lesknout se
926,funkeln::V,leiftra,jiskřit se
927,lärmen::V,hafa hátt,dělat hluk
928,läuten::V,hringja,zvonit
929,klingeln::V,hringja,zvonit
930,klirren::V,glamra,řinčet
931,klirren::V,skrölta,řinčet
932,brausen::V,ólga,hučet
933,rauschen::V,suða,šumět
934,klingen::V,hljóma,znít
935,bellen::V,gelta,štěkat
936,heulen::V,væla,výt
937,heulen::V,ýlfra,výt
938,blasen::V,blása,foukat
939,pfeifen::V,blístra,pískat
940,schreien::V,æpa,křičet
941,stöhnen::V,stynja,sténat
942,zittern::V,titra,třást se
943,zittern::V,skjálfa,třást se
944,leben::V,lifa,žít
945,geboren werden::V,fæðast,rodit se
946,atmen::V,anda,dýchat
947,atmen::V,draga andann,dýchat
948,trinken::V,drekka,pít
949,essen::V,borða,jíst
950,schlucken::V,kingja,polykat
951,müde werden::V,þreytast,unavit se
952,einschlafen::V,sofna,usnout
953,schlafen::V,sofa,spát
954,aufwachen::V,vakna,probudit se
955,aufstehen::V,fara á fætur,vstát
956,sich erholen::V,hvíla sig,zotavovat se
957,krank werden::V,veikjast,onemocnět
958,krank werden::V,verða veikur,onemocnět
959,krank sein::V,vera veikur,být nemocný
960,schmerzen::V,kenna til,bolet
961,husten::V,hósta,kašlat
962,genesen::V,batna,uzdravit se
963,genesen::V,frískast,uzdravit se
964,sterben::V,deyja,umřít
965,umkommen::V,farast,zahynout
966,sich bewegen::V,bifast,pohnout se
967,sich rühren::V,hreyfast,hnout se
968,sich erheben::V,standa upp,zdvihnout se
969,sich setzen::V,setjast,posadit se
970,hinfallen::V,detta,upadnout
971,laufen::V,labba,běžet
972,schreiten::V,ganga,kráčet
973,spazierengehen::V,ganga sér til skemmtunar,procházet se
974,eilen::V,fara hratt,spěchat
975,sich beeilen::V,flýta sér,pospíšit si
976,sausen::V,þjóta,fičet
977,rennen::V,hlaupa,pádit
978,springen::V,stökkva,skákat
979,klettern::V,klifra,lézt
980,klettern::V,klifra,šplhat
981,schaukeln::V,róla,houpat
982,schaukeln::V,rugga,houpat
983,kriechen::V,skríða,lézt
984,kriechen::V,skríða,plazit se
985,schwimmen::V,synda,plavat
986,tauchen::V,kafa,nořit se
987,rudern::V,róa,veslovat
988,fahren::V,aka,jet
989,fahren::V,aka,jezdit
990,fahren::V,fara,jet
991,fahren::V,fara,jezdit
992,fliegen::V,fljúga,létat
993,gehen::V,fara,jít
994,gehen::V,ganga,jít
995,weggehen::V,fara burt,odejít
996,weggehen::V,ganga burt,odejít
997,abfahren::V,aka burt,odjet
998,anhalten::V,stöðva,zastavit se
999,hineingehen::V,ganga inn,vcházet se
1000,eintreten::V,koma inn,vstoupit
1001,eintreten::V,ganga inn,vstoupit
1002,kommen::V,koma,přijít
1003,ankommen::V,koma til,dojít
1004,zurückkommen::V,koma til baka,vrátit se
1005,bleiben::V,haldast,zůstat
1006,bleiben::V,vera kyrr,zůstat
1007,warten::V,bíða,čekat
1008,erwarten::V,búast við,čekat na
1009,erwarten::V,eiga von á,čekat na
1010,suchen::V,leita,hledat
1011,finden::V,finna,najít
1012,versuchen::V,reyna,zkoušet
1013,vorbereiten::V,undirbúa,připravit
1014,lieben::V,elska,milovat
1015,mögen::V,þykja gott,mít rád
1016,mögen::V,falla í geð,mít rád
1017,lachen::V,hlæja,smát se
1018,rühren::V,snerta,dojmout
1019,weinen::V,gráta,plakat
1020,schimpfen::V,skammast,nadávat
1021,sich ärgern::V,sárna,pohoršit se
1022,sich ärgern::V,gremjast,pohoršit se
1023,sich fürchten::V,óttast,bát se
1024,fürchten::V,óttast,bát se
1025,fliehen::V,flýja,utéct
1026,flüchten::V,strjúka,prchnout
1027,sehen::V,sjá,vidět
1028,anschauen::V,horfa á,podívat se na
1029,ansehen::V,líta á,sledovat
1030,hören::V,heyra,slyšet
1031,zuhören::V,hlusta,poslouchat
1032,probieren::V,smakka,ochutnávat
1033,riechen::V,þefa,cítit
1034,fühlen::V,finna til,cítit
1035,scheinen::V,virðast,zdát se
1036,zu sehen sein::V,vera að sjá,moci být viděn
1037,vernehmen::V,heyra,uslyšet
1038,vernehmen::V,greina,uslyšet
1039,frieren::V,frjósa,mrznout
1040,tun::V,gera,dělat
1041,können::V,geta,moct
1042,wollen::V,ætla,chtít
1043,wollen::V,vilja,chtít
1044,anfangen::V,hefja,začít
1045,beenden::V,enda,ukončit
1046,beenden::V,ljúka,ukončit
1047,aufhören::V,lykta,přestat
1048,gelingen::V,heppnast,podařit se
1049,geraten::V,lukkast,dařit se
1050,öffnen::V,opna,otevřít
1051,schließen::V,loka,zavřít
1052,stellen::V,láta,postavit
1053,stellen::V,setja,postavit
1054,setzen::V,láta,posadit
1055,setzen::V,setja,posadit
1056,legen::V,láta,klást
1057,legen::V,láta,položit
1058,legen::V,leggja,klást
1059,legen::V,leggja,položit
1060,berühren::V,koma við,dotýkat se
1061,verbinden::V,sameina,spojit
1062,bedecken::V,hylja,pokrýt
1063,aufhängen::V,hengja,oběsit
1064,aufhängen::V,hengja,pověsit
1065,aufhängen::V,hengja upp,oběsit
1066,aufhängen::V,hengja upp,pověsit
1067,anzünden::V,kveikja í,zapálit
1068,anzünden::V,kveikja í,podpálit
1069,aufheben::V,taka upp,zvednout
1070,aufheben::V,taka upp,zdvihnout
1071,aufheben::V,lyfta upp,zvednout
1072,aufheben::V,lyfta upp,zdvihnout
1073,zurücklassen::V,skilja eftir,zanechat
1074,verlieren::V,týna,ztratit
1075,verlieren::V,glata,ztratit
1076,fallen lassen::V,missa,upustit
1077,machen::V,búa til,udělat
1078,herstellen::V,framleiða,vyrobit
1079,bauen::V,smíða,stavět
1080,bauen::V,smíða,budovat
1081,bauen::V,byggja,stavět
1082,bauen::V,byggja,budovat
1083,reparieren::V,gera við,opravit
1084,verbessern::V,bæta,zlepšit
1085,ändern::V,breyta,změnit
1086,graben::V,grafa,rýt
1087,graben::V,grafa,kopat
1088,beugen::V,beygja,ohnout
1089,biegen::V,sveigja,ohnout
1090,drehen::V,snúa,točit
1091,wenden::V,snúa,obrátit
1092,wenden::V,venda,obrátit
1093,umdrehen::V,venda,obrátit
1094,umdrehen::V,snúa við,obrátit
1095,heben::V,hefja,zdvihnout
1096,hochheben::V,lyfta upp,zvednout
1097,ergreifen::V,grípa,chopit se
1098,halten::V,rúma,držet
1099,halten::V,halda,držet
1100,drücken::V,þjá,stisknout
1101,drücken::V,þrýsta,stisknout
1102,schieben::V,ýta,posouvat
1103,kratzen::V,klóra,škrábat
1104,lecken::V,sleikja,lízat
1105,beißen::V,bíta,kousat
1106,abreißen::V,rífa af,utrhat
1107,abreißen::V,rífa af,odtrhat
1108,abreißen::V,rífa frá,utrhat
1109,abreißen::V,rífa frá,odtrhat
1110,abschneiden::V,skera af,uřezat
1111,abschneiden::V,skera af,ukrojit
1112,abschneiden::V,klippa af,uřezat
1113,abschneiden::V,klippa af,ukrojit
1114,binden::V,binda,přivázat
1115,stecken::V,stinga,strčit
1116,brechen::V,brjóta,lomit
1117,klopfen::V,berja,ťukat
1118,klopfen::V,berja,klepat
1119,klopfen::V,klappa,ťukat
1120,klopfen::V,klappa,klepat
1121,hauen::V,berja,bít
1122,hauen::V,höggva,bít
1123,kleben::V,líma,lepit
1124,reiben::V,núa,třít
1125,streichen::V,smyrja,mazat
1126,schleifen::V,slípa,brousit
1127,schneiden::V,skera,řezat
1128,schneiden::V,skera,střihat
1129,schneiden::V,klippa,řezat
1130,schneiden::V,klippa,střihat
1131,rütteln::V,skaka,třást
1132,rütteln::V,skaka,otřást
1133,schütteln::V,hrista,třást
1134,schütteln::V,hrista,zatřást
1135,schwenken::V,sveifla,mávat
1136,schütten::V,hella,nasypat
1137,füllen::V,fylla,naplnit
1138,einwickeln::V,vefja inn í,zavinout
1139,tragen::V,bera,nést
1140,schleppen::V,draga,vléct
1141,ziehen::V,toga,tahat
1142,ziehen::V,toga,táhnout
1143,ziehen::V,draga,tahat
1144,ziehen::V,draga,táhnout
1145,aufbewahren::V,geyma,schovat
1146,werfen::V,kasta,házet
1147,fangen::V,grípa,chytat
1148,packen::V,þrífa í,uchvátit
1149,verstecken::V,fela,schovat
1150,teilen::V,deila,rozdělit
1151,schicken::V,senda,posílat
1152,bringen::V,færa,přinést
1153,bringen::V,flytja,přinést
1154,hinzufügen::V,bæta við,připojit
1155,bekommen::V,hljóta,dostat
1156,bekommen::V,ná,dostat
1157,erhalten::V,fá,uchovat
1158,nehmen::V,taka,vzít
1159,wählen::V,velja,zvolit
1160,auswählen::V,velja úr,vybrat
1161,bewahren::V,gæta,uchránit
1162,bewahren::V,vernda,uchránit
1163,behindern::V,varna,překážet
1164,verderben::V,spilla,zkazit
1165,beschädigen::V,skemma,porušit
1166,beschädigen::V,skemma,poškodit
1167,zerbrechen::V,brjóta,rozlámat
1168,zerreißen::V,rífa,roztrhnout
1169,zerreißen::V,rífa sundur,roztrhnout
1170,zerstören::V,rífa niður,zničit
1171,verbrennen::V,brenna,spálit
1172,geben::V,gefa,dát
1173,reichen::V,rétta,podat
1174,schenken::V,gefa,darovat
1175,versprechen::V,lofa,slíbit
1176,versprechen::V,heita,slíbit
1177,wünschen::V,óska,přát
1178,loben::V,lofa,chválit
1179,loben::V,hrósa,chválit
1180,küssen::V,kyssa,líbat
1181,wiegen::V,rugga,chovat
1182,wiegen::V,rugga,kolébat
1183,zudecken::V,þekja,přikrýt
1184,zudecken::V,þekja,přiklopit
1185,zudecken::V,breiða yfir,přikrýt
1186,zudecken::V,breiða yfir,přiklopit
1187,wecken::V,vekja,vzbudit
1188,zeigen::V,sýna,ukázat
1189,führen::V,leiða,vést
1190,lehren::V,kenna,učit
1191,unterrichten::V,fræða,vyučovat
1192,aufziehen::V,ala upp,vychovat
1193,leiten::V,stjórna,vodit
1194,antreiben::V,hvetja,nutit
1195,lassen::V,láta,dát
1196,einladen::V,bjóða heim,pozvat
1197,vereinigen::V,sameina,spojit
1198,besuchen::V,heimsækja,návštívit
1199,treffen::V,hitta,potkat
1200,sich versammeln::V,safnast saman,shromáždit se
1201,spielen::V,leika sér,hrát
1202,singen::V,syngja,zpívat
1203,tanzen::V,dansa,tančit
1204,sich trennen::V,skiljast,rozejít se
1205,verlassen::V,yfirgefa,opustit
1206,retten::V,bjarga,zachránit
1207,bewachen::V,gæta,hlídat
1208,bewachen::V,hafa vörð á,hlídat
1209,schützen::V,vernda,chránit
1210,verteidigen::V,verja,obhájit
1211,sich schlagen::V,slást,bít se
1212,sich schlagen::V,berjast,bít se
1213,schießen::V,skjóta,střílet
1214,siegen::V,sigra,zvítězit
1215,ärgern::V,ergja,zlobit
1216,ärgern::V,ergja,pohoršit
1217,ärgern::V,skaprauna,zlobit
1218,ärgern::V,skaprauna,pohoršit
1219,schlagen::V,slá,udeřit
1220,schlagen::V,slá,praštit
1221,schlagen::V,lemja,udeřit
1222,schlagen::V,lemja,praštit
1223,treten::V,sparka,kopnout
1224,stechen::V,stinga,bodnout
1225,stechen::V,stinga,píchnout
1226,stoßen::V,hrinda,strčit
1227,stehlen::V,stela,ukrást
1228,stören::V,trufla,vyrušit
1229,belästigen::V,ónáða,obtěžovat
1230,verbergen::V,leyna,skrýt
1231,täuschen::V,gabba,klamat
1232,täuschen::V,blekkja,klamat
1233,betrügen::V,svíkja,podvést
1234,betrügen::V,blekkja,podvést
1235,töten::V,drepa,zabít
1236,wohnen::V,búa,bydlit
1237,arbeiten::V,vinna,pracovat
1238,sammeln::V,safna,sebrat
1239,pflücken::V,tína,česat
1240,pflücken::V,reyta,česat
1241,jagen::V,veiða,uhonit
1242,fischen::V,fiska,chytat ryby
1243,fassen::V,veiða,ulovit
1244,hüten::V,gæta,pást
1245,hüten::V,vakta,pást
1246,treiben::V,reka,hnát
1247,anbinden::V,binda við,přivázat
1248,anbinden::V,binda fast,přivázat
1249,füttern::V,fóðra,krmit
1250,melken::V,mjólka,dojit
1251,hacken::V,höggva,seknout
1252,gießen::V,hella,zalít
1253,reifen::V,þroskast,uzrát
1254,zubereiten::V,elda,připravit
1255,zubereiten::V,tilbúa,připravit
1256,kochen::V,sjóða,vařit
1257,backen::V,baka,péct
1258,braten::V,steikja,smažit
1259,umrühren::V,hræra í,zamíchat
1260,stricken::V,prjóna,plést
1261,nähen::V,sauma,šít
1262,färben::V,lita,nabarvit
1263,reinigen::V,hreinsa,očistit
1264,waschen::V,þvo,mýt
1265,abwischen::V,þerra,utřít
1266,spülen::V,skola,spláchnout
1267,spülen::V,þvo upp,spláchnout
1268,fegen::V,sópa,zamést
1269,fegen::V,hreinsa,zamést
1270,kehren::V,sópa,mést
1271,baden::V,baða sig,koupat se
1272,sich waschen::V,þvo sér,mýt se
1273,ausziehen::V,fara úr,svléct
1274,anziehen::V,fara í,obléct
1275,sich anziehen::V,klæðast,oblékat se
1276,kämmen::V,greiða,učesat
1277,schmücken::V,prýða,ozdobit
1278,schmücken::V,skreyta,ozdobit
1279,sagen::V,segja,říct
1280,sprechen::V,tala,mluvit
1281,reden::V,ræða,hovořit
1282,sich unterhalten::V,spjalla,povídat se
1283,sich unterhalten::V,ræðast við,povídat se
1284,fragen::V,spyrja,zeptat se
1285,bitten::V,biðja,prosit
1286,erzählen::V,segja frá,povídat
1287,mitteilen::V,tilkynna,sdělit
1288,mitteilen::V,tilkynna,oznámit
1289,nennen::V,nefna,nazvat
1290,rufen::V,kalla,volat
1291,rufen::V,kalla,zavolat
1292,prahlen::V,gorta,chlubit se
1293,übersetzen::V,þýða,přeložit
1294,denken::V,hugsa,myslit
1295,glauben::V,trúa,věřit
1296,bemerken::V,taka eftir,zpozorovat
1297,erkennen::V,þekkja,poznat
1298,begreifen::V,skilja,pochopit
1299,verstehen::V,skilja,porozumět
1300,lernen::V,læra,učit se
1301,wissen::V,vita,vědět
1302,sich erinnern an::V,minnast,vzpomínat si na
1303,vergessen::V,gleyma,zapomínat
1304,messen::V,mæla,měřit
1305,zählen::V,telja,spočítat
1306,rechnen::V,reikna,počítat
1307,lesen::V,lesa,číst
1308,malen::V,mála,malovat
1309,zeichnen::V,teikna,rýsovat
1310,schreiben::V,skrifa,psát
1311,besitzen::V,hafa,mít
1312,besitzen::V,hafa,vlastnit
1313,kaufen::V,kaupa,koupit
1314,verkaufen::V,selja,prodat
1315,bezahlen::V,borga,zaplatit
1316,zahlen::V,borga,platit
1317,beherrschen::V,hafa á valdi sínu,ovládat
1318,ertragen::V,þola,snést
