,Concept_ID,sq,mn
1498,rechnen::V,llogaris,тооцоох
1499,lesen::V,lexoj,унших
1500,lesen::V,këndoj,унших
1501,malen::V,lyej,зурах
1502,zeichnen::V,vizatoj,дүрслэн бичих
1503,schreiben::V,shkruaj,бичих
1504,besitzen::V,kam,эзэмших
1505,kaufen::V,blej,худалдан авах
1506,verkaufen::V,shes,худалдах
1507,bezahlen::V,paguaj,төлөх
1508,zahlen::V,paguaj,төлөх
1509,beherrschen::V,zotëroj,эзэмших
1510,ertragen::V,duroj,тэсэх
