,Concept_ID,ka,ca
755,erster::A,პირველი,primer
756,zweiter::A,მეორე,segon
757,dritter::A,მესამე,tercer
758,letzter::A,ბოლო,últim
759,letzter::A,უკანასკნელი,últim
760,allein::ADV,მარტო,sol
761,auf einmal::ADV,ერთდროულად,d'una vegada
762,zusammen::ADV,ერთად,junt
763,lange::ADV,დიდხანს,molt de temps
764,plötzlich::ADV,მოულოდნელად,de cop
765,plötzlich::ADV,მოულოდნელად,de sobte
766,sofort::ADV,ახლავე,de seguida
767,später::ADV,მოგვიანებით,més tard
768,jetzt::ADV,ახლა,ara
769,heute::ADV,დღეს,avūi
770,morgen::ADV,ხვალ,demà
771,bald::ADV,მალე,aviāt
772,dann::ADV,მერე,després
773,gestern::ADV,გუშინ,ahir
774,einst::ADV,ოდესღაც,anteriorment
775,damals::ADV,მაშინ,llavōrs
776,damals::ADV,მაშინ,aleshores
777,danach::ADV,მერმე,després
778,danach::ADV,შემდეგ,després
779,vorher::ADV,ადრე,abāns
780,vorher::ADV,წინათ,abāns
781,zuerst::ADV,ჯერ,primer
782,einmal::ADV,ერთხელ,una vegada
783,manchmal::ADV,ხან,de vegades
784,manchmal::ADV,ზოგჯერ,de vegades
785,oft::ADV,ხშირად,sovint
786,immer::ADV,მუდამ,sempre
787,immer::ADV,ყოველთვის,sempre
788,niemals::ADV,არასდროს,no ... mai
789,hier::ADV,აქ,aquí
790,hierhin::ADV,აქეთ,per aquí
791,von hier::ADV,აქედან,des d'aquí
792,dort::ADV,იქ,allí
793,dorthin::ADV,იქით,hi
794,geradeaus::ADV,პირდაპირ,tot dret
795,vorwärts::ADV,წინ,endavānt
796,rückwärts::ADV,უკან,endarrera
797,zurück::ADV,უკანვე,darrere
798,unten::ADV,დაბლა,a baix
799,unten::ADV,ქვევით,a baix
800,hinab::ADV,ძირს,cap avall
801,oben::ADV,ზემოთ,dalt
802,hinauf::ADV,ზევით,cap amunt
803,überall::ADV,ყველგან,pertot
804,überall::ADV,ყველგან,per tot arreu
805,nicht::ADV,არ,no
806,ein wenig::ADV,ცოტა,una mica
807,kaum::ADV,ძლივს,a penes
808,sehr::ADV,მეტად,molt
809,sehr::ADV,ძალიან,molt
810,so::ADV,ისე,així
811,noch::ADV,ჯერ,encara
812,nur::ADV,მხოლოდ,només
813,schon::ADV,უკვე,ja
814,wieder::ADV,ისევ,de nou
815,wieder::ADV,კიდევ,de nou
816,vergebens::ADV,ამაოდ,en va
817,vergebens::ADV,ტყუილად,en va
818,vor::PRP,წინ,davānt
819,vor::PRP,წინ,enfront de
820,hinter::PRP,უკან,darrera
821,hinter::PRP,მიღმა,darrera
822,unter::PRP,ქვეშ,sota
823,unter::PRP,ქვევით,sota
824,durch::PRP,გავლით,per
825,neben::PRP,გვერდით,al costāt de
826,zwischen::PRP,შუა,entre
827,zwischen::PRP,შორის,entre
828,wegen::PRP,გამო,a causa de
829,wegen::PRP,შედეგად,a causa de
830,dies::PRN,ეს,aquest
831,das::PRN,ეგ,això
832,alles::PRN,ყველაფერი,tot
833,ich::PRN,მე,jo
834,du::PRN,შენ,tu
835,er::PRN,ის,ell
836,er::PRN,იგი,ell
837,wir::PRN,ჩვენ,nosaltres
838,ihr::PRN,თქვენ,vosaltres
839,sie::PRN,ისინი,ells
840,sie::PRN,ისინი,elles
841,was::FPRN,რა,què
842,wer::FPRN,ვინ,qui
843,wo::FADV,სად,on
844,wohin::FADV,საით,cap a on
845,wie::FADV,როგორ,com
846,warum::FADV,რაზე,per què
847,warum::FADV,რატომ,per què
848,wieviel::FNUM,რამდენი,quant
849,eins::NUM,ერთი,u
850,zwei::NUM,ორი,dos
851,drei::NUM,სამი,tres
852,vier::NUM,ოთხი,quatre
853,fünf::NUM,ხუთი,cinc
854,sechs::NUM,ექვსი,sis
855,sieben::NUM,შვიდი,set
856,acht::NUM,რვა,vuit
857,neun::NUM,ცხრა,nou
858,zehn::NUM,ათი,deu
859,elf::NUM,თერთმეტი,onze
860,zwölf::NUM,თორმეტი,dotze
861,zwanzig::NUM,ოცი,vint
862,dreißig::NUM,ოცდაათი,trenta
863,vierzig::NUM,ორმოცი,quaranta
864,fünfzig::NUM,ორმოცდაათი,cinquanta
865,sechzig::NUM,სამოცი,seixanta
866,siebzig::NUM,სამოცდაათი,setanta
867,achtzig::NUM,ოთხმოცი,vuitanta
868,neunzig::NUM,ოთხმოცდაათი,noranta
869,hundert::NUM,ასი,cent
870,tausend::NUM,ათასი,mil
871,und::CNJ,და,i
872,oder::CNJ,ან,o
873,stehen::V,დგას,estar de peu
874,sitzen::V,ზის,seure
875,liegen::V,აწევს,jeure
876,hängen::V,კიდია,penjar
877,werden::V,გახდება,fer-se
878,werden::V,გახდება,posar-se
879,passieren::V,მოხდება,succeir
880,beginnen::V,იწყება,iniciar-se
881,enden::V,გათავდება,acabar-se
882,enden::V,გათავდება,terminar-se
883,wechseln::V,იცვლება,canviar
884,aufgehen[Sonne]::V,ამოდის,sortir
885,untergehen[Sonne]::V,ჩადის,posar-se
886,scheinen[Sonne]::V,ანათებს,brillar
887,donnern::V,ქუხს,tronar
888,wehen::V,ქრის,bufar
889,wehen::V,დაუბერავს,bufar
890,strömen::V,იღვრება,afluir
891,fließen::V,დის,fluir
892,fließen::V,მიედინება,fluir
893,sich drehen::V,ტრიალებს,girar
894,schwanken::V,ირხევა,vacil·lar
895,schwingen::V,ირხევა,oscil·lar
896,fallen::V,დავარდება,caure
897,fallen::V,დავარდება,tombar
898,brennen::V,იწვის,cremar
899,rauchen::V,ბოლავს,fumejar
900,rauchen::V,აბოლებს,fumejar
901,regnen::V,წვიმს,ploure
902,gefrieren::V,იყინება,gelar-se
903,tauen::V,დნება,fondre's
904,schmelzen::V,დნება,fondre's
905,trocknen::V,გაშრება,assecar-se
906,sieden::V,დუღს,bullir
907,faulen::V,ლპება,podrir-se
908,verfaulen::V,ლპება,podrir-se
909,reißen::V,დაიხევა,trencar-se
910,versinken::V,ეფლობა,enfonsar-se
911,versinken::V,ჩაიძირება,enfonsar-se
912,vergehen::V,გადის,passar
913,erscheinen::V,გამოჩნდება,aparèixer
914,verschwinden::V,გააქრება,desaparèixer
915,verschwinden::V,დაიკარგება,desaparèixer
916,sinken::V,დაიწევს,baixar
917,sinken::V,დაიწევს,descendir
918,abnehmen::V,შემცირდება,decréixer
919,zunehmen::V,გასუქდება,augmentar
920,steigen::V,მოიმატებს,pujar
921,wachsen::V,იზრდება,créixer
922,wachsen::V,მრავლდება,créixer
923,glänzen::V,ბრწყინავს,brillar
924,glänzen::V,ბრწყინავს,resplendir
925,funkeln::V,კაშკაშებს,espurnejar
926,lärmen::V,ხმაურობს,fer soroll
927,läuten::V,დარეკავს,sonar
928,klingeln::V,დარეკავს,trucar
929,klirren::V,დააწკარუნებს,dringar
930,brausen::V,ბობოქრობს,rugir
931,rauschen::V,შრიალებს,murmurar
932,klingen::V,ხმას გამოსცემს,sonar
933,bellen::V,უყეფს,lladrar
934,heulen::V,ღმუის,udolar
935,blasen::V,დაუბერავს,bufar
936,pfeifen::V,უსტვენს,xiular
937,schreien::V,ყვირის,cridar
938,stöhnen::V,კვნესის,gemegar
939,zittern::V,აძაგძაგებს,tremolar
940,leben::V,ცოცხლობს,vīure
941,geboren werden::V,იშვება,néixer
942,geboren werden::V,იბადება,néixer
943,atmen::V,სუნთქავს,respirar
944,trinken::V,სვამს,beure
945,trinken::V,დალევს,beure
946,essen::V,შეჭამს,menjar
947,schlucken::V,ყლაპავს,empassar-se
948,müde werden::V,დაიქანცება,cansar-se
949,einschlafen::V,დაიძინებს,adormir-se
950,schlafen::V,სძინავს,dormir
951,aufwachen::V,გაიღვიძებს,despertar-se
952,aufstehen::V,ადგება,llevar-se
953,sich erholen::V,დაისვენებს,descansar
954,krank werden::V,ავად გახდება,posar-se malalt
955,krank sein::V,ავადმყოფობს,estar malalt
956,schmerzen::V,სტკივა,doldre
957,husten::V,ახველებს,tossir
958,genesen::V,მორჩება,recuperar-se
959,sterben::V,კვდება,morir
960,umkommen::V,დაიღუპება,perir
961,sich bewegen::V,იძვრის,moure's
962,sich bewegen::V,მოძრაობს,moure's
963,sich rühren::V,გაინძრევა,moure's
964,sich erheben::V,ადგება,aixecar-se
965,sich setzen::V,დაჯდება,asseure's
966,hinfallen::V,დაეცემა,caure's
967,laufen::V,დადის,caminar
968,schreiten::V,აბიჯებს,procedir
969,spazierengehen::V,დასეირნობს,passejar
970,eilen::V,მიიჩქარის,anar corrent
971,sich beeilen::V,აჩქარდება,afanyar-se
972,sausen::V,მიქრის,córrer
973,rennen::V,დარბის,córrer
974,springen::V,ხტის,saltar
975,klettern::V,ძვრება,escalar
976,schaukeln::V,ქანაობს,gronxar-se
977,schaukeln::V,ქანაობს,balancejar-se
978,kriechen::V,დაბობღავს,reptar
979,kriechen::V,დაბობღავს,arrossegar-se
980,schwimmen::V,ცურავს,nadar
981,tauchen::V,ჩაიძირება,bussejar
982,tauchen::V,ჩაიძირება,submergir-se
983,rudern::V,ნიჩაბს უსვამს,remar
984,fahren::V,დადის,anar
985,fahren::V,მგზავრობს,anar
986,fliegen::V,იფრენს,volar
987,fliegen::V,გაფრინდება,volar
988,gehen::V,მიდის,caminar
989,weggehen::V,წამოდის,anar-se'n
990,abfahren::V,მიემგზავრება,partir
991,anhalten::V,ჩერდება,aturar-se
992,hineingehen::V,შედის,entrar
993,eintreten::V,შედის,entrar
994,kommen::V,მოდის,venir
995,ankommen::V,ჩადის,arribar
996,zurückkommen::V,დაბრუნდება,tornar
997,bleiben::V,დარჩება,quedar-se
998,warten::V,ელოდება,esperar
999,erwarten::V,ელის,esperar
1000,erwarten::V,დაიცდის,esperar
1001,suchen::V,ეძებს,buscar
1002,suchen::V,მოძებნის,buscar
1003,finden::V,მიაგნებს,trobar
1004,finden::V,გამოძებნის,trobar
1005,versuchen::V,ცდის,intentar
1006,versuchen::V,ცდილობს,intentar
1007,vorbereiten::V,მოამზადებს,preparar
1008,lieben::V,უყვარს,estimar
1009,mögen::V,ეტრფის,agradar a
1010,lachen::V,იცინის,riure
1011,rühren::V,გულს აუჩუყებს,commoure
1012,rühren::V,გულს აუჩუყებს,emocionar
1013,weinen::V,ტირის,plorar
1014,schimpfen::V,შეიგინება,renyar
1015,sich ärgern::V,გაბრაზობს,enfadar-se
1016,sich fürchten::V,შიშობს,tenir por
1017,fürchten::V,ფრთხილობს,témer
1018,fliehen::V,გაიქცევა,fugir
1019,flüchten::V,გაიქცევა,refugiar-se
1020,sehen::V,ხედავს,veure
1021,anschauen::V,ნახავს,mirar
1022,ansehen::V,უყურებს,mirar
1023,hören::V,ისმენს,oir
1024,zuhören::V,მოისმენს,escoltar
1025,probieren::V,გასინჯავს,provar
1026,riechen::V,ყნოსავს,olorar
1027,fühlen::V,გრძნობს,sentīr
1028,scheinen::V,ეჩვენება,semblar
1029,zu sehen sein::V,მოჩანს,poder-se veure
1030,vernehmen::V,გაიგებს,percebre
1031,frieren::V,იყინება,tenir fred
1032,tun::V,აკეთებს,fer
1033,können::V,შეიძლება,poder
1034,wollen::V,უნდა,voler
1035,anfangen::V,დაიწყებს,iniciar
1036,beenden::V,ამთავრებს,acabar
1037,aufhören::V,შეწყვეტს,deixar
1038,gelingen::V,მოახერხებს,sortir bé
1039,geraten::V,გამოდის,sortir
1040,öffnen::V,გახსნის,obrir
1041,schließen::V,ხურავს,tancar
1042,schließen::V,დაკეტავს,tancar
1043,stellen::V,დადგამს,posar
1044,stellen::V,დადგამს,col·locar
1045,setzen::V,დასვამს,assentar
1046,legen::V,დადებს,posar
1047,berühren::V,შეახებს,tocar
1048,berühren::V,მიაკარებს,tocar
1049,verbinden::V,შეაერთებს,unir
1050,verbinden::V,შეაერთებს,connectar
1051,bedecken::V,გადააფარებს,tapar
1052,bedecken::V,გადააფარებს,cobrir
1053,aufhängen::V,დაკიდებს,penjar
1054,anzünden::V,დაანთებს,encendre
1055,anzünden::V,მოუკიდებს,encendre
1056,aufheben::V,აიღებს,aixecar
1057,aufheben::V,აიყვანს,aixecar
1058,zurücklassen::V,დატოვებს,deixar
1059,verlieren::V,დაკარგავს,pērdre
1060,fallen lassen::V,გაუვარდება,deixar caure
1061,machen::V,გააკეთებს,fer
1062,machen::V,გამოიწვევს,fer
1063,herstellen::V,დაამზადებს,producir
1064,bauen::V,ააშენებს,construir
1065,reparieren::V,შეაკეთებს,reparar
1066,reparieren::V,გაარემონტებს,reparar
1067,verbessern::V,გამოაკეთებს,millorar
1068,verbessern::V,გააუმჯობესებს,millorar
1069,ändern::V,შეცვლის,canviar
1070,graben::V,თხრის,cavar
1071,beugen::V,ხრის,doblegar
1072,biegen::V,გაღუნავს,corbar
1073,biegen::V,გაღუნავს,arquejar
1074,drehen::V,ატრიალებს,girar
1075,wenden::V,მოაბრუნებს,girar
1076,umdrehen::V,შეატრიალებს,voltar
1077,heben::V,ასწევს,pujar
1078,heben::V,ასწევს,aixecar
1079,hochheben::V,აიყვანს,aixecar
1080,ergreifen::V,სტაცებს,agafar
1081,halten::V,უჭირავს,mantenir
1082,drücken::V,დააწვება,prémer
1083,drücken::V,დააწვება,estrènyer
1084,schieben::V,მისწევს,empènyer
1085,kratzen::V,მოფხანს,raspar
1086,lecken::V,ლოკავს,llepar
1087,beißen::V,უკბენს,mossegar
1088,abreißen::V,გლეჯს,arrencar
1089,abreißen::V,მოწყვეტს,arrencar
1090,abschneiden::V,გაჭრის,tallar
1091,binden::V,შეკრავს,lligar
1092,binden::V,გადააბამს,lligar
1093,stecken::V,ჩაასობს,ficar
1094,brechen::V,მოიტეხს,trencar
1095,klopfen::V,აკაკუნებს,trucar
1096,hauen::V,ლეწავს,picar
1097,hauen::V,ლეწავს,colpejar
1098,kleben::V,წებავს,enganxar
1099,kleben::V,დააწებებს,enganxar
1100,reiben::V,დაზელს,fregar
1101,streichen::V,უსვამს,untar
1102,schleifen::V,ლესავს,afilar
1103,schleifen::V,ლესავს,esmolar
1104,schneiden::V,გაჭრის,tallar
1105,rütteln::V,არხევს,sacsejar
1106,schütteln::V,არყევს,agitar
1107,schütteln::V,არყევს,sacsejar
1108,schütteln::V,ანძრევს,agitar
1109,schütteln::V,ანძრევს,sacsejar
1110,schwenken::V,აქნევს,agitar
1111,schütten::V,ღვრის,abocar
1112,schütten::V,დააქცევს,abocar
1113,füllen::V,გაავსებს,omplir
1114,einwickeln::V,შეახვევს,embolicar
1115,tragen::V,მიიტანს,dur
1116,tragen::V,მიიტანს,portar
1117,schleppen::V,მიათრევს,arrossegar
1118,ziehen::V,წევს,tirar
1119,ziehen::V,წევს,estirar
1120,ziehen::V,ათრევს,tirar
1121,ziehen::V,ათრევს,estirar
1122,aufbewahren::V,შეინახავს,conservar
1123,werfen::V,ისვრის,llançar
1124,fangen::V,დაიჭერს,agafar
1125,fangen::V,დაიჭერს,atrapar
1126,packen::V,სტაცებს,engrapar
1127,verstecken::V,მალავს,amagar
1128,teilen::V,დაყოფს,dividir
1129,schicken::V,გაგზავნის,enviar
1130,bringen::V,მოიტანს,portar
1131,hinzufügen::V,დაამატებს,afegir
1132,bekommen::V,ამოიღებს,obtenir
1133,erhalten::V,იღებს,rebre
1134,nehmen::V,აიღებს,prendre
1135,wählen::V,გადაარჩევს,triar
1136,wählen::V,გადაარჩევს,elegir
1137,auswählen::V,ამოარჩევს,escollir
1138,auswählen::V,ამოარჩევს,seleccionar
1139,bewahren::V,ინარჩუნებს,conservar
1140,behindern::V,აბრკოლებს,impedir
1141,behindern::V,აბრკოლებს,obstaculitzar
1142,behindern::V,გააძნელებს,impedir
1143,behindern::V,გააძნელებს,obstaculitzar
1144,verderben::V,გააფუჭებს,espatllar
1145,beschädigen::V,დააზიანებს,danyar
1146,beschädigen::V,დააზიანებს,destrossar
1147,zerbrechen::V,დაამტვრევს,trencar
1148,zerreißen::V,გახევს,estripar
1149,zerstören::V,მოსპობს,destruir
1150,zerstören::V,დაანგრევს,destruir
1151,verbrennen::V,დაწვავს,cremar
1152,geben::V,აძლევს,donar
1153,reichen::V,მიაწოდებს,passar
1154,schenken::V,აჩუქებს,regalar
1155,versprechen::V,აღუთქვამს,prometre
1156,wünschen::V,უსურვებს,desitjar
1157,loben::V,აქებს,elogiar
1158,loben::V,ამკობს,elogiar
1159,küssen::V,აკოცებს,fer un petó a
1160,wiegen::V,არხევს,bressolar
1161,zudecken::V,გადახურავს,tapar
1162,zudecken::V,გადახურავს,cobrir
1163,wecken::V,გააღვიძებს,despertar
1164,zeigen::V,დაანახვებს,mostrar
1165,zeigen::V,დაანახვებს,ensenyar
1166,führen::V,მიჰყავს,guiar
1167,führen::V,მიჰყავს,conduir
1168,lehren::V,ასწავლის,ensenyar
1169,unterrichten::V,ასწავლის,ensenyar
1170,aufziehen::V,აღზრდის,criar
1171,leiten::V,აწარმოებს,dirigir
1172,leiten::V,ხელმძღვანელობს,dirigir
1173,antreiben::V,დააჩქარებს,impel·lir
1174,lassen::V,ა--ინებს,fer
1175,einladen::V,მოიპატიჟებს,invitar
1176,einladen::V,მოიპატიჟებს,convidar
1177,vereinigen::V,შეაერთებს,unir
1178,besuchen::V,სანახავად მიდის,visitar
1179,besuchen::V,სანახავად მიდის,anar a veure
1180,treffen::V,შეხვდება,trobar
1181,sich versammeln::V,შეიკრიბება,reunir-se
1182,spielen::V,ეთამაშება,jugar
1183,singen::V,მღერის,cantār
1184,tanzen::V,ცეკვავს,ballar
1185,sich trennen::V,მოშორდება,separar-se
1186,verlassen::V,მიატოვებს,deixar
1187,verlassen::V,მიატოვებს,abandonar
1188,retten::V,იხსნის,salvar
1189,retten::V,გადაარჩენს,salvar
1190,bewachen::V,დარაჯობს,vigilar
1191,bewachen::V,უთვალთვალებს,vigilar
1192,schützen::V,დაიფარავს,protegir
1193,verteidigen::V,დაიცავს,defensar
1194,sich schlagen::V,იჩხუბებს,barallar-se
1195,schießen::V,ისვრის,tirar
1196,schießen::V,ისვრის,disparar
1197,siegen::V,გაიმარჯვებს,vèncer
1198,ärgern::V,აჯავრებს,enfadar
1199,schlagen::V,ცემს,pegar
1200,schlagen::V,ცემს,colpejar
1201,treten::V,პანღურს ამოჰკრავს,donar un cop de peu a
1202,stechen::V,სჩხვლეტს,punxar
1203,stechen::V,სჩხვლეტს,apunyalar
1204,stoßen::V,დაეჯახება,empènyer
1205,stehlen::V,ქურდობს,robar
1206,stehlen::V,მოიპარავს,robar
1207,stören::V,შეაწუხებს,molestar
1208,belästigen::V,მობეზრდება,importunar
1209,verbergen::V,დამალავს,amagar
1210,verbergen::V,დამალავს,ocultar
1211,täuschen::V,შეცდებს,enganyar
1212,betrügen::V,მოატყუებს,estafar
1213,töten::V,მოკლავს,matar
1214,wohnen::V,ცხოვრობს,vīure
1215,wohnen::V,ცხოვრობს,habitar
1216,wohnen::V,ბინადრობს,vīure
1217,wohnen::V,ბინადრობს,habitar
1218,arbeiten::V,მუშაობს,treballar
1219,sammeln::V,შეკრებს,col·leccionar
1220,pflücken::V,კრეფს,collir
1221,jagen::V,ნადირობს,caçar
1222,fischen::V,თევზაობს,pescar
1223,fassen::V,დააჭერს,atrapar
1224,hüten::V,მწყემსავს,pasturar
1225,treiben::V,მიერეკება,arriar
1226,anbinden::V,მიაბამს,lligar
1227,füttern::V,აჭმევს,donar menjar a
1228,melken::V,წველის,munyir
1229,hacken::V,კეპავს,picar
1230,hacken::V,კეპავს,tallar
1231,gießen::V,რწყავს,regar
1232,reifen::V,მწიფდება,madurar
1233,zubereiten::V,მოამზადებს,preparar
1234,kochen::V,მოხარშავს,coure
1235,backen::V,გამოაცხობს,coure al forn
1236,braten::V,შეწვავს,rostir
1237,umrühren::V,შეურევს,remenar
1238,umrühren::V,გათქვეფს,remenar
1239,stricken::V,ქსოვს,tricotar
1240,stricken::V,ქსოვს,fer punt de mitja
1241,nähen::V,გაკერავს,cosir
1242,färben::V,შეღებავს,tenyir
1243,reinigen::V,გაწმენდს,netejar
1244,reinigen::V,გასუფთავებს,netejar
1245,waschen::V,გარეცხავს,rentār
1246,abwischen::V,წაშლის,eixugar
1247,spülen::V,გაავლებს,esbandir
1248,fegen::V,დაბლანდავს,escombrar
1249,kehren::V,დაგვის,escombrar
1250,baden::V,ბანაობს,banyar-se
1251,sich waschen::V,იბანება,rentār-se
1252,ausziehen::V,გაიხდის,treure's
1253,anziehen::V,ჩაიცვამს,posar-se
1254,sich anziehen::V,ჩაიცვამს,vestir-se
1255,kämmen::V,დავარცხნის,pentinar
1256,schmücken::V,მორთავს,adornar
1257,sagen::V,იტყვის,dir
1258,sprechen::V,ლაპარაკობს,parlar
1259,reden::V,საუბრობს,parlar
1260,sich unterhalten::V,ბაასობს,conversar
1261,sich unterhalten::V,მუსაიფობს,conversar
1262,fragen::V,ჰკითხავს,preguntar
1263,bitten::V,სთხოვს,demanar
1264,erzählen::V,მოუთხრობს,contar
1265,erzählen::V,მოუთხრობს,explicar
1266,mitteilen::V,აუწყებს,comunicar
1267,mitteilen::V,აცნობებს,comunicar
1268,nennen::V,უწოდებს,nomenar
1269,rufen::V,დაუძახებს,cridar
1270,prahlen::V,ტრაბახობს,lloar-se
1271,prahlen::V,ტრაბახობს,jactar-se
1272,übersetzen::V,გადათარგმნის,traduir
1273,denken::V,ფიქრობს,pensar
1274,denken::V,აზროვნებს,pensar
1275,glauben::V,სჯერა,creure
1276,bemerken::V,შენიშვნავს,notar
1277,erkennen::V,გამოიცნობს,reconèixer
1278,begreifen::V,გაიგებს,comprendre
1279,verstehen::V,გაიგონებს,entendre
1280,lernen::V,ისწავლის,aprendre
1281,wissen::V,ეცოდინება,saber
1282,sich erinnern an::V,მოიგონებს,recordar
1283,sich erinnern an::V,გაიხსენებს,recordar
1284,vergessen::V,ივიწყებს,oblidar
1285,messen::V,ზომავს,mesurar
1286,zählen::V,ითვლის,comptar
1287,rechnen::V,გაიანგარიშებს,calcular
1288,lesen::V,კითხულობს,llegir
1289,malen::V,ხატავს,pintar
1290,zeichnen::V,ხაზავს,dibuixar
1291,schreiben::V,დაწერს,escrīure
1292,besitzen::V,ექნება,posseir
1293,kaufen::V,ყიდულობს,comprar
1294,verkaufen::V,გაყიდის,vendre
1295,bezahlen::V,გადაიხდის,pagar
1296,zahlen::V,გადაიხდის,pagar per
1297,beherrschen::V,ფლობს,dominar
1298,ertragen::V,მოითმენს,aguantar
