,Concept_ID,mhr,cs
750,damals::ADV,туна́м,tehdy
751,damals::ADV,туна́м,tenkrát
752,danach::ADV,вара́,podle toho
753,vorher::ADV,о́нчыч,dříve
754,vorher::ADV,о́нчыч,napřed
755,zuerst::ADV,онда́к,nejprve
756,zuerst::ADV,онда́к,nejdříve
757,einmal::ADV,икана́,jednou
758,manchmal::ADV,ка́шын,někdy
759,manchmal::ADV,кокла́н,někdy
760,oft::ADV,чӱ́чкыдын,často
761,immer::ADV,эре́,vždy
762,immer::ADV,эре́,stále
763,immer::ADV,ту́тыш,vždy
764,immer::ADV,ту́тыш,stále
765,niemals::ADV,ок нигуна́м,nikdy
766,hier::ADV,ты́ште,zde
767,hier::ADV,ты́ште,tady
768,hierhin::ADV,ты́шке,sem
769,hierhin::ADV,тыш,sem
770,von hier::ADV,тыше́ч,odtud
771,von hier::ADV,тыве́ч,odtud
772,dort::ADV,ту́што,tam
773,dorthin::ADV,туш,tam
774,dorthin::ADV,ту́шко,tam
775,geradeaus::ADV,вик,rovně
776,vorwärts::ADV,о́нчыко,kupředu
777,rückwärts::ADV,шеҥге́к,zpět
778,zurück::ADV,мӧҥге́ш,zpět
779,zurück::ADV,мӧҥге́ш,nazpět
780,unten::ADV,ӱ́лнӧ,dole
781,unten::ADV,йыма́лне,dole
782,hinab::ADV,йыма́к,dolů
783,oben::ADV,кӱ́шнӧ,nahoře
784,oben::ADV,кӱ́шнӧ,navrchu
785,oben::ADV,ӱмба́лне,nahoře
786,oben::ADV,ӱмба́лне,navrchu
787,hinauf::ADV,кӱ́ш,nahoru
788,hinauf::ADV,кӱ́шкӧ,nahoru
789,überall::ADV,чыла́ вере́,všude
790,nicht::ADV,ок,ne
791,nicht::ADV,о́геш,ne
792,ein wenig::ADV,изи́ш,trochu
793,kaum::ADV,пыкше́,sotva
794,sehr::ADV,чот,velmi
795,sehr::ADV,чот,velice
796,so::ADV,тыге́,tak
797,so::ADV,тыге́,takto
798,noch::ADV,а́ле,ještě
799,nur::ADV,гына́,jen
800,nur::ADV,гына́,jenom
801,schon::ADV,ы́нде,už
802,schon::ADV,ы́нде,již
803,wieder::ADV,ада́к,zase
804,vergebens::ADV,ара́м,marně
805,vor::PRP,о́нчыч,před
806,hinter::PRP,шеҥге́лне,za
807,unter::PRP,йыма́лне,pod
808,durch::PRP,вошт,skrz
809,neben::PRP,вокте́н,vedle
810,zwischen::PRP,кокла́ште,mezi
811,wegen::PRP,верч,pro
812,dies::PRN,ти́де,toto
813,dies::PRN,ти́де,tohle
814,das::PRN,са́де,to
815,alles::PRN,чыла́,všechno
816,ich::PRN,мый,já
817,du::PRN,тый,ty
818,er::PRN,ту́до,on
819,wir::PRN,ме,my
820,ihr::PRN,те,vy
821,sie::PRN,ну́но,oni
822,was::FPRN,мо,co
823,wer::FPRN,кӧ,kdo
824,wo::FADV,куша́н,kde
825,wohin::FADV,куш,kam
826,wohin::FADV,ку́шко,kam
827,wie::FADV,кузе́,jak
828,warum::FADV,мо,proč
829,warum::FADV,мола́н,proč
830,wieviel::FNUM,куна́р,kolik
831,eins::NUM,ик,jeden
832,zwei::NUM,ко́кыт,dva
833,drei::NUM,кум,tři
834,vier::NUM,ныл,čtyři
835,fünf::NUM,вич,pět
836,sechs::NUM,куд,šest
837,sieben::NUM,шым,sedm
838,acht::NUM,канда́ш,osm
839,neun::NUM,инде́ш,devět
840,zehn::NUM,лу,deset
841,elf::NUM,лати́к,jedenáct
842,zwölf::NUM,латко́к,dvanáct
843,zwanzig::NUM,ко́ло,dvacet
844,dreißig::NUM,ку́мло,třicet
845,vierzig::NUM,ны́лле,čtyřicet
846,fünfzig::NUM,ви́тле,padesát
847,sechzig::NUM,ку́дло,šedesát
848,siebzig::NUM,шы́мле,sedmdesát
849,achtzig::NUM,канда́шле,osmdesát
850,neunzig::NUM,инде́шле,devadesát
851,hundert::NUM,шӱ́дӧ,sto
852,tausend::NUM,тӱже́м,tisíc
853,und::CNJ,да,a
854,und::CNJ,ден,a
855,oder::CNJ,я,nebo
856,oder::CNJ,а́ле,nebo
857,stehen::V,шога́ш,stát
858,sitzen::V,шинча́ш,sedět
859,liegen::V,кия́ш,ležet
860,hängen::V,кеча́ш,viset
861,werden::V,лия́ш,stát se
862,passieren::V,лия́ш,stát se
863,beginnen::V,тӱҥгала́ш,počít
864,enden::V,пыта́ш,končit
865,enden::V,пыта́ш,skončit
866,wechseln::V,вашталта́ш,měnit se
867,aufgehen[Sonne]::V,лекта́ш,vyjít
868,untergehen[Sonne]::V,шинча́ш,zapadnout
869,scheinen[Sonne]::V,волгалта́ш,svítit
870,donnern::V,кӱдырта́ш,hřmět
871,donnern::V,сургалта́ш,hřmět
872,wehen::V,пуа́ш,vát
873,wehen::V,пуа́ш,vanout
874,strömen::V,шийалтара́ш,proudit
875,fließen::V,йога́ш,téct
876,sich drehen::V,пӧрда́ш,točit se
877,schwanken::V,лӱҥга́ш,kolísat
878,schwanken::V,лӱҥга́ш,houpat se
879,schwanken::V,тайныла́ш,kolísat
880,schwanken::V,тайныла́ш,houpat se
881,schwingen::V,рӱпшалта́ш,kývat se
882,fallen::V,воза́ш,padat
883,fallen::V,йӧрла́ш,padat
884,brennen::V,йӱла́ш,hořet
885,rauchen::V,шикша́ш,kouřit
886,regnen::V,йӱра́ш,pršet
887,gefrieren::V,кылма́ш,zamrznout
888,gefrieren::V,ияҥа́ш,zamrznout
889,tauen::V,шула́ш,tát
890,schmelzen::V,лева́ш,tavit
891,trocknen::V,кошка́ш,schnout
892,sieden::V,шола́ш,vřít
893,faulen::V,шӱя́ш,hnít
894,verfaulen::V,шӱйы́н шуа́ш,shnít
895,reißen::V,кӱрла́ш,roztrhat se
896,versinken::V,пуре́н кая́ш,topit se
897,versinken::V,пуре́н кая́ш,ponořit se
898,vergehen::V,эрте́н кая́ш,plynout
899,erscheinen::V,толы́н лекта́ш,objevit se
900,verschwinden::V,йома́ш,zmizet
901,sinken::V,пуча́ш,klesat
902,abnehmen::V,пуча́ш,ubýt
903,zunehmen::V,шукема́ш,přibýt
904,steigen::V,нӧлталта́ш,stoupat
905,wachsen::V,кушка́ш,růst
906,glänzen::V,йылгыжа́ш,lesknout se
907,funkeln::V,чолга́ш,jiskřit se
908,lärmen::V,рӱшка́ш,dělat hluk
909,läuten::V,мура́ш,zvonit
910,klingeln::V,йыҥгырта́ш,zvonit
911,klirren::V,чылдыртата́ш,řinčet
912,brausen::V,лӱшка́ш,hučet
913,rauschen::V,лыжга́ш,šumět
914,klingen::V,йоҥга́ш,znít
915,bellen::V,опта́ш,štěkat
916,heulen::V,урмыжа́ш,výt
917,blasen::V,пуала́ш,foukat
918,pfeifen::V,шӱ́шкаш,pískat
919,schreien::V,кычкыра́ш,křičet
920,stöhnen::V,йыҥыса́ш,sténat
921,zittern::V,чытыра́ш,třást se
922,leben::V,ила́ш,žít
923,geboren werden::V,шоча́ш,rodit se
924,atmen::V,шӱла́ш,dýchat
925,trinken::V,йӱа́ш,pít
926,essen::V,кочка́ш,jíst
927,schlucken::V,нела́ш,polykat
928,müde werden::V,ноя́ш,unavit se
929,einschlafen::V,мале́н колта́ш,usnout
930,schlafen::V,мала́ш,spát
931,aufwachen::V,помыжалта́ш,probudit se
932,aufstehen::V,кынела́ш,vstát
933,sich erholen::V,кана́ш,zotavovat se
934,krank werden::V,черлане́н воза́ш,onemocnět
935,krank sein::V,черлане́н кия́ш,být nemocný
936,schmerzen::V,коршта́ш,bolet
937,husten::V,кокыра́ш,kašlat
938,genesen::V,тӱрла́ш,uzdravit se
939,genesen::V,тазаҥа́ш,uzdravit se
940,sterben::V,кола́ш,umřít
941,umkommen::V,вуй йома́ш,zahynout
942,sich bewegen::V,кошта́ш,pohnout se
943,sich rühren::V,тарвана́ш,hnout se
944,sich erheben::V,кынела́ш,zdvihnout se
945,sich setzen::V,шинча́ш,posadit se
946,hinfallen::V,йӧрла́ш,upadnout
947,laufen::V,кошта́ш,běžet
948,schreiten::V,ошкыла́ш,kráčet
949,spazierengehen::V,гуля́яш,procházet se
950,eilen::V,вашка́ш,spěchat
951,sich beeilen::V,вашкешта́ш,pospíšit si
952,sausen::V,юлтка́ш,fičet
953,rennen::V,куржтала́ш,pádit
954,springen::V,тӧршта́ш,skákat
955,klettern::V,кӱза́ш,lézt
956,klettern::V,кӱза́ш,šplhat
957,schaukeln::V,лӱҥгалта́ш,houpat
958,kriechen::V,нушка́ш,lézt
959,kriechen::V,нушка́ш,plazit se
960,schwimmen::V,ия́ш,plavat
961,tauchen::V,шуҥгалта́ш,nořit se
962,rudern::V,удыра́ш,veslovat
963,fahren::V,кудала́ш,jet
964,fahren::V,кудала́ш,jezdit
965,fliegen::V,чоҥешта́ш,létat
966,gehen::V,кая́ш,jít
967,weggehen::V,кораҥа́ш,odejít
968,abfahren::V,лекта́ш,odjet
969,anhalten::V,чарна́ш,zastavit se
970,hineingehen::V,пура́ш,vcházet se
971,eintreten::V,пура́ш,vstoupit
972,kommen::V,тола́ш,přijít
973,ankommen::V,шуа́ш,dojít
974,zurückkommen::V,пӧртыла́ш,vrátit se
975,bleiben::V,кода́ш,zůstat
976,warten::V,вуча́ш,čekat
977,erwarten::V,вуча́ш,čekat na
978,suchen::V,кычала́ш,hledat
979,finden::V,муа́ш,najít
980,versuchen::V,толаша́ш,zkoušet
981,vorbereiten::V,ямдыла́ш,připravit
982,lieben::V,йӧрата́ш,milovat
983,mögen::V,йӧрата́ш,mít rád
984,lachen::V,воштыла́ш,smát se
985,rühren::V,ку́мыл тарвата́ш,dojmout
986,weinen::V,шорта́ш,plakat
987,schimpfen::V,каргаша́ш,nadávat
988,sich ärgern::V,сыра́ш,pohoršit se
989,sich fürchten::V,лӱда́ш,bát se
990,fürchten::V,лӱда́ш,bát se
991,fliehen::V,куржа́ш,utéct
992,flüchten::V,куржа́ш,prchnout
993,sehen::V,ужа́ш,vidět
994,anschauen::V,онча́ш,podívat se na
995,ansehen::V,эскера́ш,sledovat
996,hören::V,кола́ш,slyšet
997,zuhören::V,колышта́ш,poslouchat
998,probieren::V,тамла́ш,ochutnávat
999,riechen::V,ӱпшынча́ш,cítit
1000,fühlen::V,шижа́ш,cítit
1001,scheinen::V,чуча́ш,zdát se
1002,zu sehen sein::V,коя́ш,moci být viděn
1003,vernehmen::V,кола́ш,uslyšet
1004,frieren::V,кылма́ш,mrznout
1005,tun::V,ышта́ш,dělat
1006,können::V,мошта́ш,moct
1007,wollen::V,тӱна́ш,chtít
1008,anfangen::V,тӱҥала́ш,začít
1009,beenden::V,пытара́ш,ukončit
1010,aufhören::V,чарна́ш,přestat
1011,gelingen::V,сай лекта́ш,podařit se
1012,geraten::V,лекта́ш,dařit se
1013,öffnen::V,поча́ш,otevřít
1014,schließen::V,петыра́ш,zavřít
1015,stellen::V,шында́ш,postavit
1016,setzen::V,шында́ш,posadit
1017,legen::V,опта́ш,klást
1018,legen::V,опта́ш,položit
1019,legen::V,пышта́ш,klást
1020,legen::V,пышта́ш,položit
1021,berühren::V,тӱка́ш,dotýkat se
1022,verbinden::V,пида́ш,spojit
1023,bedecken::V,леведа́ш,pokrýt
1024,aufhängen::V,сака́ш,oběsit
1025,aufhängen::V,сака́ш,pověsit
1026,anzünden::V,чӱкта́ш,zapálit
1027,anzünden::V,чӱкта́ш,podpálit
1028,aufheben::V,нӧлтала́ш,zvednout
1029,aufheben::V,нӧлтала́ш,zdvihnout
1030,zurücklassen::V,кода́ш,zanechat
1031,verlieren::V,йомдара́ш,ztratit
1032,fallen lassen::V,воза́ш,upustit
1033,machen::V,ышта́ш,udělat
1034,herstellen::V,ямдыла́ш,vyrobit
1035,bauen::V,чоҥа́ш,stavět
1036,bauen::V,чоҥа́ш,budovat
1037,reparieren::V,ачала́ш,opravit
1038,verbessern::V,саемда́ш,zlepšit
1039,ändern::V,весемда́ш,změnit
1040,graben::V,кӱнча́ш,rýt
1041,graben::V,кӱнча́ш,kopat
1042,beugen::V,пӱгырта́ш,ohnout
1043,biegen::V,лывырта́ш,ohnout
1044,drehen::V,пӱтыра́ш,točit
1045,wenden::V,ирала́ш,obrátit
1046,umdrehen::V,савырала́ш,obrátit
1047,heben::V,нӧлта́ш,zdvihnout
1048,hochheben::V,нӧлта́ш,zvednout
1049,ergreifen::V,руалта́ш,chopit se
1050,halten::V,куча́ш,držet
1051,drücken::V,иша́ш,stisknout
1052,drücken::V,темда́ш,stisknout
1053,schieben::V,шӱкала́ш,posouvat
1054,kratzen::V,удыра́ш,škrábat
1055,lecken::V,нула́ш,lízat
1056,beißen::V,пура́ш,kousat
1057,abreißen::V,кӱрла́ш,utrhat
1058,abreißen::V,кӱрла́ш,odtrhat
1059,abschneiden::V,пӱчка́ш,uřezat
1060,abschneiden::V,пӱчка́ш,ukrojit
1061,binden::V,кылда́ш,přivázat
1062,stecken::V,шуралта́ш,strčit
1063,brechen::V,тодышта́ш,lomit
1064,klopfen::V,кыра́ш,ťukat
1065,klopfen::V,кыра́ш,klepat
1066,hauen::V,тӱя́ш,bít
1067,kleben::V,клеитла́ш,lepit
1068,reiben::V,йыга́ш,třít
1069,reiben::V,туржала́ш,třít
1070,streichen::V,шӱра́ш,mazat
1071,schleifen::V,шума́ш,brousit
1072,schleifen::V,яна́ш,brousit
1073,schneiden::V,пӱчка́ш,řezat
1074,schneiden::V,пӱчка́ш,střihat
1075,rütteln::V,рӱза́ш,třást
1076,rütteln::V,рӱза́ш,otřást
1077,schütteln::V,почка́ш,třást
1078,schütteln::V,почка́ш,zatřást
1079,schwenken::V,рӱза́ш,mávat
1080,schütten::V,опта́ш,nasypat
1081,füllen::V,тема́ш,naplnit
1082,einwickeln::V,вӱдыла́ш,zavinout
1083,tragen::V,нумала́ш,nést
1084,schleppen::V,шӱдыра́ш,vléct
1085,ziehen::V,шупша́ш,tahat
1086,ziehen::V,шупша́ш,táhnout
1087,aufbewahren::V,арала́ш,schovat
1088,werfen::V,шуа́ш,házet
1089,werfen::V,кышка́ш,házet
1090,fangen::V,куча́ш,chytat
1091,packen::V,руалта́ш,uchvátit
1092,verstecken::V,тоя́ш,schovat
1093,teilen::V,пӧла́ш,rozdělit
1094,schicken::V,колта́ш,posílat
1095,bringen::V,конда́ш,přinést
1096,hinzufügen::V,ешара́ш,připojit
1097,bekommen::V,нала́ш,dostat
1098,erhalten::V,нала́ш,uchovat
1099,nehmen::V,нала́ш,vzít
1100,wählen::V,сайла́ш,zvolit
1101,auswählen::V,таҥгла́ш,vybrat
1102,bewahren::V,сакла́ш,uchránit
1103,behindern::V,чаракла́ш,překážet
1104,verderben::V,пужа́ш,zkazit
1105,beschädigen::V,пужа́ш,porušit
1106,beschädigen::V,пужа́ш,poškodit
1107,zerbrechen::V,пудырта́ш,rozlámat
1108,zerreißen::V,кӱрла́ш,roztrhnout
1109,zerstören::V,шалата́ш,zničit
1110,verbrennen::V,йӱлата́ш,spálit
1111,geben::V,пуа́ш,dát
1112,reichen::V,пуа́ш,podat
1113,schenken::V,пӧлекла́ш,darovat
1114,versprechen::V,сӧра́ш,slíbit
1115,wünschen::V,тылана́ш,přát
1116,loben::V,мокта́ш,chválit
1117,küssen::V,шупшала́ш,líbat
1118,wiegen::V,рӱпша́ш,chovat
1119,wiegen::V,рӱпша́ш,kolébat
1120,zudecken::V,леведа́ш,přikrýt
1121,zudecken::V,леведа́ш,přiklopit
1122,wecken::V,помыжалтара́ш,vzbudit
1123,zeigen::V,ончыкта́ш,ukázat
1124,führen::V,вӱда́ш,vést
1125,lehren::V,туныкта́ш,učit
1126,unterrichten::V,туныкта́ш,vyučovat
1127,aufziehen::V,орышта́ш,vychovat
1128,leiten::V,вӱда́ш,vodit
1129,leiten::V,вуйлата́ш,vodit
1130,antreiben::V,поктыла́ш,nutit
1131,lassen::V,-та́ш,dát
1132,einladen::V,ӱжа́ш,pozvat
1133,vereinigen::V,иктешла́ш,spojit
1134,besuchen::V,то́лын кая́ш,návštívit
1135,treffen::V,вашлия́ш,potkat
1136,sich versammeln::V,погына́ш,shromáždit se
1137,sich versammeln::V,чумырга́ш,shromáždit se
1138,spielen::V,мода́ш,hrát
1139,singen::V,мура́ш,zpívat
1140,tanzen::V,кушта́ш,tančit
1141,sich trennen::V,ойырла́ш,rozejít se
1142,verlassen::V,кудалта́ш,opustit
1143,retten::V,утара́ш,zachránit
1144,bewachen::V,орола́ш,hlídat
1145,schützen::V,арала́ш,chránit
1146,verteidigen::V,арала́ш,obhájit
1147,sich schlagen::V,кредала́ш,bít se
1148,schießen::V,лӱя́ш,střílet
1149,siegen::V,сеҥа́ш,zvítězit
1150,ärgern::V,сырыкта́ш,zlobit
1151,ärgern::V,сырыкта́ш,pohoršit
1152,schlagen::V,пера́ш,udeřit
1153,schlagen::V,пера́ш,praštit
1154,treten::V,тошка́ш,kopnout
1155,stechen::V,кера́ш,bodnout
1156,stechen::V,кера́ш,píchnout
1157,stoßen::V,шӱкала́ш,strčit
1158,stehlen::V,шолышта́ш,ukrást
1159,stören::V,мешая́ш,vyrušit
1160,belästigen::V,толаштара́ш,obtěžovat
1161,verbergen::V,шылта́ш,skrýt
1162,täuschen::V,ондала́ш,klamat
1163,betrügen::V,ондала́ш,podvést
1164,töten::V,пушта́ш,zabít
1165,wohnen::V,ила́ш,bydlit
1166,arbeiten::V,пашалана́ш,pracovat
1167,arbeiten::V,паша́м ышта́ш,pracovat
1168,sammeln::V,пога́ш,sebrat
1169,pflücken::V,кӱра́ш,česat
1170,jagen::V,сонарла́ш,uhonit
1171,fischen::V,кол куча́ш,chytat ryby
1172,fassen::V,куча́ш,ulovit
1173,hüten::V,кӱта́ш,pást
1174,treiben::V,покта́ш,hnát
1175,anbinden::V,йолышта́ш,přivázat
1176,füttern::V,пукша́ш,krmit
1177,melken::V,лӱшта́ш,dojit
1178,hacken::V,руа́ш,seknout
1179,gießen::V,шава́ш,zalít
1180,reifen::V,кӱа́ш,uzrát
1181,zubereiten::V,ямдыла́ш,připravit
1182,kochen::V,шолта́ш,vařit
1183,backen::V,кӱкташ,péct
1184,braten::V,пуштыла́ш,smažit
1185,braten::V,жаритла́ш,smažit
1186,umrühren::V,луга́ш,zamíchat
1187,stricken::V,пида́ш,plést
1188,nähen::V,урга́ш,šít
1189,färben::V,чиялта́ш,nabarvit
1190,reinigen::V,эрыкта́ш,očistit
1191,waschen::V,мушка́ш,mýt
1192,abwischen::V,ӱшта́ш,utřít
1193,spülen::V,шӱалта́ш,spláchnout
1194,fegen::V,ӱшта́ш,zamést
1195,kehren::V,ӱшта́ш,mést
1196,baden::V,йӱштыла́ш,koupat se
1197,sich waschen::V,мушкылта́ш,mýt se
1198,ausziehen::V,кудаша́ш,svléct
1199,anziehen::V,чия́ш,obléct
1200,sich anziehen::V,чия́ш,oblékat se
1201,kämmen::V,шера́ш,učesat
1202,schmücken::V,тӱзата́ш,ozdobit
1203,schmücken::V,чеверта́ш,ozdobit
1204,sagen::V,ойла́ш,říct
1205,sagen::V,каласа́ш,říct
1206,sprechen::V,кутыра́ш,mluvit
1207,reden::V,мутлана́ш,hovořit
1208,sich unterhalten::V,кутыра́ш,povídat se
1209,fragen::V,йода́ш,zeptat se
1210,bitten::V,йода́ш,prosit
1211,erzählen::V,ойла́ш,povídat
1212,mitteilen::V,увертара́ш,sdělit
1213,mitteilen::V,увертара́ш,oznámit
1214,nennen::V,лӱмда́ш,nazvat
1215,rufen::V,ӱжа́ш,volat
1216,rufen::V,ӱжа́ш,zavolat
1217,prahlen::V,моктана́ш,chlubit se
1218,übersetzen::V,кусара́ш,přeložit
1219,denken::V,шона́ш,myslit
1220,glauben::V,ӱшана́ш,věřit
1221,bemerken::V,шижа́ш,zpozorovat
1222,erkennen::V,пала́ш,poznat
1223,begreifen::V,ыҥла́ш,pochopit
1224,verstehen::V,умыла́ш,porozumět
1225,lernen::V,тунема́ш,učit se
1226,wissen::V,шинча́ш,vědět
1227,sich erinnern an::V,шарна́ш,vzpomínat si na
1228,vergessen::V,монда́ш,zapomínat
1229,messen::V,виса́ш,měřit
1230,zählen::V,шотла́ш,spočítat
1231,rechnen::V,шотла́ш,počítat
1232,lesen::V,луда́ш,číst
1233,malen::V,сӱретла́ш,malovat
1234,zeichnen::V,сӱретла́ш,rýsovat
1235,schreiben::V,воза́ш,psát
1236,besitzen::V,лия́ш,mít
1237,besitzen::V,лия́ш,vlastnit
1238,kaufen::V,нала́ш,koupit
1239,verkaufen::V,ужала́ш,prodat
1240,bezahlen::V,тӱла́ш,zaplatit
1241,zahlen::V,тӱла́ш,platit
1242,beherrschen::V,куча́ш,ovládat
1243,ertragen::V,турка́ш,snést
