,Concept_ID,ba,cy
755,vorher::ADV,элек,o'r blaen
756,zuerst::ADV,башта,yn gyntaf
757,einmal::ADV,бер,unwaith
758,manchmal::ADV,ҡайһы берҙә,weithiau
759,manchmal::ADV,ҡайһы берҙә,ar brydiau
760,oft::ADV,йыш,yn aml
761,oft::ADV,йыш,yn fynych
762,immer::ADV,һәр ҡасан,bob amser
763,niemals::ADV,бер ҡасан да,ni ... byth
764,niemals::ADV,бер ҡасан да,ni ... erioed
765,niemals::ADV,бер ваҡытта ла,ni ... byth
766,niemals::ADV,бер ваҡытта ла,ni ... erioed
767,hier::ADV,бында,yma
768,hierhin::ADV,бында,hyd yma
769,von hier::ADV,бынан,oddi yma
770,von hier::ADV,ошонан,oddi yma
771,dort::ADV,шунда,acw
772,dort::ADV,тегендә,acw
773,dorthin::ADV,шунда,tuag yno
774,dorthin::ADV,тегеләй,tuag yno
775,geradeaus::ADV,тура,syth ymlaen
776,vorwärts::ADV,алға,ymlaen
777,rückwärts::ADV,кирегә,yn ôl
778,zurück::ADV,кирегә,yn ôl
779,unten::ADV,түбәндә,isod
780,unten::ADV,түбәндә,oddi tanodd
781,hinab::ADV,түбәнгә,i lawr
782,hinab::ADV,түбәнгә,i waered
783,oben::ADV,юғарыла,fry
784,hinauf::ADV,юғарыға,i fyny
785,hinauf::ADV,юғарыға,i'r lan
786,überall::ADV,бөтә урында,ym mhobman
787,nicht::ADV,тугел,ni
788,nicht::ADV,тугел,nid
789,ein wenig::ADV,аҙ,tipyn
790,ein wenig::ADV,аҙ,ychydig
791,kaum::ADV,көскә,prin
792,kaum::ADV,саҡ-саҡ,prin
793,sehr::ADV,ифат,iawn
794,so::ADV,шулай,fel
795,so::ADV,шулай,felly
796,noch::ADV,йәнә,eto
797,nur::ADV,бары,yn unig
798,schon::ADV,инде,eisoes
799,schon::ADV,инде,yn barod
800,wieder::ADV,тағы,drachefn
801,vergebens::ADV,бушҡа,yn ofer
802,vor::PRP,алдында,o flaen
803,hinter::PRP,артында,ar ôl
804,unter::PRP,аҫтында,islaw
805,durch::PRP,үтә,trwy
806,neben::PRP,эргәһендә,ar bwys
807,zwischen::PRP,араһында,rhwng
808,zwischen::PRP,араһында,cydrhwng
809,wegen::PRP,өсөн,o achos
810,wegen::PRP,өсөн,oherwydd
811,wegen::PRP,сәбәпле,o achos
812,wegen::PRP,сәбәпле,oherwydd
813,dies::PRN,был,hyn
814,dies::PRN,ошо,hyn
815,das::PRN,ул,hynny
816,alles::PRN,бөтә,popeth
817,ich::PRN,мин,fi
818,du::PRN,һин,ti
819,er::PRN,ул,fe
820,wir::PRN,беҙ,ni
821,ihr::PRN,һеҙ,chi
822,sie::PRN,улар,hwy
823,was::FPRN,ә,pa beth
824,was::FPRN,ни,pa beth
825,was::FPRN,нәмә,pa beth
826,wer::FPRN,ҡем,pwy
827,wo::FADV,ҡайҙа,ble
828,wo::FADV,ҡайҙа,ym mha le
829,wohin::FADV,ҡайҙа,i ble
830,wohin::FADV,ҡайҙа,i ba le
831,wie::FADV,инидәй,sut
832,warum::FADV,ин өсөн,pam
833,wieviel::FNUM,күпме,faint
834,eins::NUM,бер,un
835,zwei::NUM,ике,dau
836,zwei::NUM,икәү,dau
837,drei::NUM,өс,tri
838,vier::NUM,дүрт,pedwar
839,fünf::NUM,биш,pump
840,sechs::NUM,алты,chwech
841,sieben::NUM,ете,saith
842,acht::NUM,һигеҙ,wyth
843,neun::NUM,туғыҙ,naw
844,zehn::NUM,ун,deg
845,elf::NUM,ун бер,un ar ddeg
846,zwölf::NUM,ун ике,deuddeg
847,zwölf::NUM,ун ике,un deg dau
848,zwanzig::NUM,егерме,ugain
849,dreißig::NUM,утыҙ,tri deg
850,dreißig::NUM,утыҙ,deg ar hugain
851,vierzig::NUM,ҡырҡ,deugain
852,fünfzig::NUM,илле,hanner cant
853,sechzig::NUM,алтмыш,chwe deg
854,siebzig::NUM,етмеш,saith deg
855,siebzig::NUM,етмеш,deg a thrigain
856,achtzig::NUM,һикһән,wyth deg
857,achtzig::NUM,һикһән,pedar ugain
858,neunzig::NUM,туҡһан,naw deg
859,neunzig::NUM,туҡһан,deg a phedwar ugain
860,hundert::NUM,йөҙ,cant
861,tausend::NUM,мең,mil
862,und::CNJ,да,a
863,oder::CNJ,йәки,neu
864,stehen::V,тороу,sefyll
865,sitzen::V,ултырыу,eistedd
866,liegen::V,ятыу,gorwedd
867,hängen::V,аҫылынып тороу,hongian
868,werden::V,булыу,dod yn
869,werden::V,булыу,mynd yn
870,passieren::V,булыу,digwydd
871,beginnen::V,башлау,cychwyn
872,enden::V,бөтөү,gorffen
873,enden::V,тамамланыү,gorffen
874,wechseln::V,үҙгәреү,newid
875,aufgehen[Sonne]::V,ҡалҡыу,codi
876,untergehen[Sonne]::V,байыу,machlud
877,scheinen[Sonne]::V,яҡтыртып тороу,tywynnu
878,donnern::V,күкрәү,taranu
879,wehen::V,иҫеү,chwythu
880,strömen::V,ташыу,ffrydio
881,fließen::V,ағыу,llifo
882,sich drehen::V,әйләнеү,troi
883,sich drehen::V,әйләнеү,cylchdroi
884,schwanken::V,тирбәлеү,siglo
885,schwingen::V,бәүетеү,siglo
886,fallen::V,йығылыу,cwympo
887,brennen::V,яныу,llosgi
888,rauchen::V,төтәү,mygu
889,regnen::V,ямғыр яуа,glawio
890,gefrieren::V,туңыү,rhewi
891,tauen::V,иреү,toddi
892,tauen::V,иреү,meirioli
893,schmelzen::V,иреү,toddi
894,trocknen::V,кибеү,sychu
895,sieden::V,ҡайнау,berwi
896,faulen::V,сереу,pydru
897,faulen::V,сереу,braenu
898,verfaulen::V,сереу,pydru
899,verfaulen::V,сереу,dadfeilio
900,reißen::V,өҙөү,clecian
901,reißen::V,өҙөү,torri'n glats
902,reißen::V,йыртылыу,clecian
903,reißen::V,йыртылыу,torri'n glats
904,versinken::V,батыу,suddo
905,vergehen::V,үтеү,myned heibio
906,vergehen::V,үтеү,pasio
907,erscheinen::V,килеп сығыу,ymddangos
908,verschwinden::V,юғалыу,diflannu
909,sinken::V,түбәнәйеү,syrthio
910,abnehmen::V,кәметеү,lleihau
911,zunehmen::V,артыу,cynyddu
912,steigen::V,күтәрелеү,codi
913,wachsen::V,үҫеү,tyfu
914,glänzen::V,ялтырау,disgleirio
915,funkeln::V,баҙлау,pefrio
916,lärmen::V,шаулау,cadw sŵn
917,lärmen::V,шаулау,gwneud twrw
918,läuten::V,ҡағыу,canu
919,klingeln::V,ҡағыу,canu
920,klingeln::V,ҡағыу,seinio
921,klingeln::V,шылтыратыу,canu
922,klingeln::V,шылтыратыу,seinio
923,klirren::V,шылтыратыу,tincian
924,brausen::V,ҡотороноу,rhuo
925,rauschen::V,шыптырлау,siffrwd
926,rauschen::V,шыптырлау,chwithrwd
927,klingen::V,яңғырау,seinio
928,bellen::V,өрөү,cyfarth
929,heulen::V,олоу,udo
930,heulen::V,олоу,oernadu
931,blasen::V,өрөү,chwythu
932,pfeifen::V,һызғырып ебәреү,chwibanu
933,schreien::V,ҡысҡырыу,gweiddi
934,schreien::V,ҡысҡырыу,bloeddio
935,stöhnen::V,уңғырашыу,griddfan
936,zittern::V,ҡалтырау,crynu
937,leben::V,йәшәү,byw
938,geboren werden::V,тыуыу,cael eich geni
939,atmen::V,тын алыү,anadlu
940,trinken::V,эсеү,yfed
941,essen::V,ашау,bwyta
942,schlucken::V,йотоу,llyncu
943,müde werden::V,арыу,blino
944,einschlafen::V,йоҡлап китеү,mynd i gysgu
945,einschlafen::V,йоҡлап китеү,syrthio i gysgu
946,schlafen::V,йоҡлау,huno
947,schlafen::V,йоҡлау,cysgu
948,aufwachen::V,уяныу,dihuno
949,aufstehen::V,тороу,codi
950,sich erholen::V,ял итеү,ymlacio
951,sich erholen::V,ял итеү,dadflino
952,krank werden::V,сирләү,mynd yn sâl
953,krank werden::V,сирләү,mynd yn wael
954,krank sein::V,сирләү,gwaelu
955,schmerzen::V,ауыртыу,brifo
956,husten::V,йүтәлләү,pesychu
957,genesen::V,һауығыу,gwella
958,genesen::V,һауығыу,cael yn ôl
959,sterben::V,үлеү,marw
960,umkommen::V,һәләк булыу,trengi
961,sich bewegen::V,хәрәкәт итеү,symud
962,sich rühren::V,ҡуҙғалыу,syflyd
963,sich erheben::V,тороу,codi
964,sich setzen::V,ултырыу,eistedd
965,hinfallen::V,ҡолау,cwympo
966,laufen::V,йөрөү,cerdded
967,schreiten::V,атлау,camu
968,spazierengehen::V,ял итеп йороү,mynd am dro
969,eilen::V,ашығыу,rhuthro
970,eilen::V,ҡабаланыу,rhuthro
971,sich beeilen::V,ашығыу,brysio
972,sich beeilen::V,ҡабаланыу,brysio
973,sausen::V,елеү,rhuthro
974,rennen::V,йүгеп йөрөү,rhedeg
975,springen::V,һикереү,llamu
976,springen::V,һикереү,neidio
977,klettern::V,үрмәләү,dringo
978,klettern::V,үрмәләп менеү,dringo
979,schaukeln::V,сайҡалыу,siglo
980,kriechen::V,шыуышыу,cropian
981,schwimmen::V,йоҙөү,nofio
982,tauchen::V,сумыу,plymio
983,tauchen::V,сумыу,ymsuddo
984,rudern::V,ишеү,rhwyfo
985,fahren::V,йөрөү,gyrru
986,fahren::V,йөрөү,dreifio
987,fliegen::V,осоу,hedfan
988,gehen::V,барыу,mynd
989,weggehen::V,китеү,mynd
990,weggehen::V,китеү,ymadael
991,abfahren::V,сығыу,ymadael
992,anhalten::V,тукталыу,stopio
993,hineingehen::V,инеү,mynd i mewn
994,eintreten::V,инеү,mynd i
995,kommen::V,килеү,dod
996,ankommen::V,килеү,cyrraedd
997,zurückkommen::V,ҡайтыу,dychwelyd
998,bleiben::V,ҡалыу,aros
999,bleiben::V,ҡалыу,sefyll
1000,warten::V,көтөп тороу,aros
1001,warten::V,көтөп тороу,disgwyl
1002,erwarten::V,көтөү,disgwyl
1003,suchen::V,эҙләү,chwilio am
1004,finden::V,табыу,darganfod
1005,versuchen::V,тырышып ҡарау,profi
1006,versuchen::V,тырышып ҡарау,ceisio
1007,vorbereiten::V,әҙерләү,paratoi
1008,lieben::V,яратыу,caru
1009,mögen::V,һөйөү,hoffi
1010,mögen::V,яратыу,hoffi
1011,lachen::V,көлөү,chwerthin
1012,rühren::V,ҡағылыу,cynhyrfu
1013,weinen::V,илау,wylo
1014,weinen::V,илау,llefain
1015,schimpfen::V,һүгенеү,grwgnach
1016,schimpfen::V,тиргәнеү,grwgnach
1017,schimpfen::V,һуҡраныу,grwgnach
1018,sich ärgern::V,асыуланыу,gofidio
1019,sich fürchten::V,ҡурҡыу,ofni
1020,fürchten::V,ҡурҡыу,arswydo
1021,fliehen::V,ҡасыу,ffoi
1022,flüchten::V,ҡасыу,dianc
1023,sehen::V,күреү,gweld
1024,anschauen::V,ҡарау,syllu
1025,anschauen::V,ҡарау,edrych
1026,ansehen::V,ҡарау,gwylio
1027,ansehen::V,тикшереү,gwylio
1028,hören::V,ишетеү,clywed
1029,zuhören::V,тыңлау,gwrando
1030,probieren::V,татыу,profi
1031,riechen::V,еҫкәү,arogli
1032,fühlen::V,тойоу,teimlo
1033,fühlen::V,тойоу,clywed
1034,scheinen::V,кеүек күренеү,ymddangos
1035,scheinen::V,тойолоу,ymddangos
1036,zu sehen sein::V,күренеү,dod i'r golwg
1037,vernehmen::V,ишетеү,clywed sôn am
1038,frieren::V,туңыү,bod yn oer
1039,tun::V,яһау,gwneud
1040,tun::V,әшләү,gwneud
1041,können::V,алыу,gallu
1042,können::V,мөмкин булыу,gallu
1043,wollen::V,теләү,bod mewn angen
1044,anfangen::V,башлау,dechrau
1045,beenden::V,бөтөрөү,darfod
1046,beenden::V,бөтөрөү,gorffen
1047,beenden::V,тамамлау,darfod
1048,beenden::V,тамамлау,gorffen
1049,aufhören::V,туктау,peidio
1050,gelingen::V,уңышлы булыу,llwyddo
1051,geraten::V,булып сығыу,diweddu
1052,öffnen::V,асыу,agor
1053,schließen::V,йомоу,cau
1054,stellen::V,ҡуйыу,gosod
1055,setzen::V,урынлаштырыу,gosod
1056,legen::V,һалыу,gosod
1057,berühren::V,тейеү,cyffwrdd
1058,berühren::V,ҡағылыу,cyffwrdd
1059,verbinden::V,ҡушыу,cysylltu
1060,verbinden::V,бәйләү,cysylltu
1061,bedecken::V,ҡаплау,gorchuddio
1062,aufhängen::V,элеү,crogi
1063,aufhängen::V,элеү,hongian
1064,anzünden::V,тоҡандырыу,cynnau
1065,aufheben::V,мендереү,codi
1066,zurücklassen::V,ҡалдырыу,gadael
1067,verlieren::V,юғалтыу,colli
1068,fallen lassen::V,төшөрөп ебәреү,gollwng
1069,machen::V,яһау,gwneud
1070,machen::V,эшләү,gwneud
1071,herstellen::V,эшләп сығарыу,cynhyrchu
1072,bauen::V,төҙөү,adeiladu
1073,reparieren::V,төҙәтеү,trwsio
1074,reparieren::V,төҙәтеү,atgyweirio
1075,verbessern::V,яҡшыртыу,diwygio
1076,ändern::V,үҙгәртеү,altro
1077,graben::V,ҡаҙыу,palu
1078,graben::V,ҡаҙыу,cloddio
1079,beugen::V,бөгөү,plygu
1080,biegen::V,бөгөү,plygu
1081,drehen::V,өйрөлтөү,troelli
1082,drehen::V,әйләндереү,troelli
1083,wenden::V,әйләндереү,troi
1084,umdrehen::V,түңкәреү,troi
1085,heben::V,күтәреү,codi
1086,heben::V,мендереү,codi
1087,hochheben::V,күтәреү,dyrchafu
1088,ergreifen::V,тотоп алыу,gafael
1089,halten::V,тотоу,dal
1090,drücken::V,ҡыҫыу,pwyso
1091,drücken::V,ҡыҫыу,gwasgu
1092,schieben::V,этеү,gwthio
1093,schieben::V,төртөү,gwthio
1094,kratzen::V,ҡырыу,crafu
1095,lecken::V,ялау,llyfu
1096,beißen::V,тешләү,cnoi
1097,beißen::V,тешләү,brathu
1098,abreißen::V,өҙөү,tynnu ymaith
1099,abschneiden::V,ҡырҡыу,torri
1100,binden::V,бәйләү,clymu
1101,stecken::V,ҡаҙау,plannu
1102,brechen::V,боҙоу,torri
1103,klopfen::V,шаҡылдау,taro
1104,hauen::V,туҡмау,taro
1105,kleben::V,йәбештереү,gludio
1106,reiben::V,ыуыу,rhwbio
1107,reiben::V,ышҡыу,rhwbio
1108,streichen::V,яғыу,taenu
1109,schleifen::V,үткерләү,hogi
1110,schneiden::V,ҡырҡыу,torri
1111,rütteln::V,һелкетеү,ysgytio
1112,schütteln::V,һелкетеү,siglo
1113,schütteln::V,һелкетеү,ysgwyd
1114,schwenken::V,болғау,siglo
1115,schütten::V,ҡойоу,tywallt
1116,füllen::V,тултырыу,llenwi
1117,einwickeln::V,төрөү,lapio
1118,tragen::V,алып барыу,cludo
1119,schleppen::V,һөйрәү,llusgo
1120,ziehen::V,тартыу,tynnu
1121,aufbewahren::V,һаҡлау,cadw
1122,werfen::V,ырғытыу,taflu
1123,fangen::V,тотоу,dal
1124,packen::V,етеү,cipio
1125,packen::V,етеү,crafangu
1126,packen::V,тотоп алыу,cipio
1127,packen::V,тотоп алыу,crafangu
1128,verstecken::V,йәшереү,celu
1129,verstecken::V,йәшереү,cuddio
1130,teilen::V,бүлеү,rhannu
1131,schicken::V,ебәреү,anfon
1132,bringen::V,килтереү,dod â
1133,hinzufügen::V,өтәү,chwanegu
1134,bekommen::V,алыу,cael
1135,erhalten::V,алыу,derbyn
1136,nehmen::V,алыу,cymryd
1137,wählen::V,һайлаү,dewis
1138,auswählen::V,һайлап алыу,dethol
1139,bewahren::V,һаҡлау,cadw
1140,behindern::V,тотҡарлыҡ яһау,atal
1141,behindern::V,тотҡарлыҡ яһау,rhwystro
1142,verderben::V,боҙоу,difetha
1143,beschädigen::V,боҙоу,niweidio
1144,zerbrechen::V,ҡыйратыу,torri
1145,zerreißen::V,йыртыу,rhwygo
1146,zerstören::V,емереү,dinistrio
1147,verbrennen::V,үртәү,llosgi
1148,geben::V,биреү,rhoi
1149,reichen::V,биреү,estyn
1150,schenken::V,бүләк итеү,rhoddi
1151,versprechen::V,вәғәҙә биреү,addo
1152,wünschen::V,теләу,dymuno
1153,loben::V,маҡтау,canmol
1154,küssen::V,үбеү,cusanu
1155,wiegen::V,бәүетеү,siglo
1156,wiegen::V,тирбәтеү,siglo
1157,zudecken::V,ҡаплау,gorchuddio
1158,wecken::V,уятыу,deffro
1159,zeigen::V,күрһәтеү,dangos
1160,führen::V,етәкләү,arwain
1161,lehren::V,уҡытыу,dysgu
1162,lehren::V,өйрәтеү,dysgu
1163,unterrichten::V,уҡытыу,hyfforddi
1164,aufziehen::V,тәрбиәле,dod i fyny
1165,leiten::V,етәкләү,arwain
1166,leiten::V,етәкселек итеү,arwain
1167,antreiben::V,ашыҡтырыу,annog
1168,lassen::V,мәжбүр итеү,gadael
1169,einladen::V,саҡырыу,gwahodd
1170,vereinigen::V,берләштереү,uno
1171,vereinigen::V,берләштереү,cyfuno
1172,besuchen::V,килеп сығыу,ymweld â
1173,treffen::V,тойоү,cwrdd
1174,treffen::V,тойоү,cyfarfod
1175,treffen::V,осратыу,cwrdd
1176,treffen::V,осратыу,cyfarfod
1177,treffen::V,ҡаршылау,cwrdd
1178,treffen::V,ҡаршылау,cyfarfod
1179,sich versammeln::V,йыйылыу,casglu
1180,sich versammeln::V,йыйылыу,cynnull
1181,spielen::V,тартыу,chwarae
1182,singen::V,йырлау,canu
1183,tanzen::V,бейеү,dawnsio
1184,sich trennen::V,айырылышыу,ymwahanu
1185,verlassen::V,ташлау,gadael
1186,verlassen::V,ташлап китеү,gadael
1187,retten::V,ҡотҡарыу,achub
1188,bewachen::V,һаҡлау,gwarchod
1189,schützen::V,һаҡлау,noddi
1190,verteidigen::V,яҡлау,amddiffyn
1191,sich schlagen::V,һуғышыу,ffraeo
1192,sich schlagen::V,һуғышыу,terfysgu
1193,schießen::V,атыу,saethu
1194,siegen::V,еңеү,ennill
1195,ärgern::V,асыуландырыу,cythruddo
1196,schlagen::V,бәреү,curo
1197,schlagen::V,туҡмау,curo
1198,treten::V,тибеү,cicio
1199,treten::V,типкеләү,cicio
1200,stechen::V,сәнсеү,pigo
1201,stoßen::V,этеү,gwthio
1202,stoßen::V,төртөү,gwthio
1203,stehlen::V,урлау,dwyn
1204,stehlen::V,урлау,lladrata
1205,stören::V,ҡамасаулау,aflonyddu
1206,belästigen::V,бимазалау,trafferthu
1207,belästigen::V,ҡамасаулау,trafferthu
1208,verbergen::V,йәшереү,cuddio
1209,täuschen::V,ултыртыу,twyllo
1210,betrügen::V,алдау,hocedu
1211,töten::V,үлтереү,lladd
1212,wohnen::V,йәшәү,byw
1213,arbeiten::V,эшләү,gweithio
1214,sammeln::V,йыйыу,casglu
1215,pflücken::V,өҙөү,casglu
1216,jagen::V,аулау,hela
1217,fischen::V,аулау,pysgota
1218,fassen::V,тотоу,dal
1219,hüten::V,көтөү,bugeilio
1220,treiben::V,ҡыуыу,gyrru
1221,anbinden::V,бәйләү,clymu
1222,füttern::V,ашатыу,porthi
1223,melken::V,һауыү,godro
1224,hacken::V,турау,torri
1225,hacken::V,тапау,torri
1226,gießen::V,ҡойоу,dyfrhau
1227,reifen::V,өлғөрөү,aeddfedu
1228,zubereiten::V,бешереү,coginio
1229,kochen::V,бешереү,berwi
1230,backen::V,бешереү,pobi
1231,backen::V,бешереү,crasu
1232,braten::V,ҡурыу,ffrio
1233,umrühren::V,ҡатнаштырыу,cyffroi
1234,stricken::V,бәйләү,gwau
1235,nähen::V,тегеү,gwnïo
1236,färben::V,буяу,lliwio
1237,reinigen::V,таҙартыу,glanhau
1238,waschen::V,йыуыу,golchi
1239,abwischen::V,һөртөү,sychu
1240,spülen::V,сайҡау,streulio
1241,fegen::V,һепереү,ysgubo
1242,kehren::V,һепереү,ysgubo
1243,baden::V,һыу инеү,cael bath
1244,sich waschen::V,йыуыныу,ymolchi
1245,ausziehen::V,сисеү,tynnu
1246,anziehen::V,кейеү,gwisgo
1247,sich anziehen::V,кейенеү,ymwisgo
1248,kämmen::V,тарау,cribo
1249,schmücken::V,биҙәү,harddu
1250,schmücken::V,биҙәү,addurno
1251,sagen::V,әйтеү,dweud
1252,sprechen::V,әйтеү,llefaru
1253,sprechen::V,һөйләшеү,llefaru
1254,reden::V,һөйләшеү,siarad
1255,sich unterhalten::V,әңгәмәләшеү,sgwrsio
1256,fragen::V,һорау,gofyn
1257,bitten::V,үтенеү,gofyn am
1258,erzählen::V,һөйләү,dweud
1259,mitteilen::V,әйтеү,cyfleu
1260,nennen::V,атау,enwi
1261,nennen::V,исемләү,enwi
1262,rufen::V,саҡырыу,galw
1263,prahlen::V,маҡтаныу,brolio
1264,prahlen::V,маҡтаныу,ymffrostio
1265,prahlen::V,шапырыныу,brolio
1266,prahlen::V,шапырыныу,ymffrostio
1267,übersetzen::V,тәржемә итеү,cyfieithu
1268,denken::V,уйлау,meddwl
1269,glauben::V,ышаныу,credu
1270,glauben::V,ышаныу,coelio
1271,bemerken::V,күреү,sylwi
1272,erkennen::V,таныу,adnabod
1273,begreifen::V,аңлау,amgyffred
1274,verstehen::V,аңлау,deall
1275,lernen::V,өйрәнеү,dysgu
1276,wissen::V,белеү,gwybod
1277,sich erinnern an::V,хәтергә алыу,cofio
1278,vergessen::V,онотоу,anghofio
1279,messen::V,үлсәү,mesur
1280,zählen::V,һанау,cyfrif
1281,rechnen::V,һанау,cyfrifo
1282,lesen::V,уҡыу,darllen
1283,malen::V,һүрәт яһау,peintio
1284,malen::V,рәсем төшөрөү,peintio
1285,zeichnen::V,һүрәт яһау,tynnu
1286,zeichnen::V,рәсем төшөрөү,tynnu
1287,schreiben::V,яҙыу,ysgrifennu
1288,besitzen::V,биләү,meddu
1289,kaufen::V,һатып алыу,prynu
1290,verkaufen::V,һатыу,gwerthu
1291,bezahlen::V,түләү,talu am
1292,zahlen::V,түләү,talu
1293,beherrschen::V,биләү,rheoli
1294,beherrschen::V,биләү,llywodraethu
1295,ertragen::V,түҙеү,dioddef
