,Concept_ID,pt,ka
748,böse::A,mau,ავი
749,böse::A,mau,ბოროტი
750,dumm::A,parvo,ბოთე
751,dumm::A,parvo,სულელი
752,dumm::A,estúpido,ბოთე
753,dumm::A,estúpido,სულელი
754,faul::A,preguiçoso,ზანტი
755,faul::A,preguiçoso,ზარმაცი
756,fleißig::A,aplicado,ბეჯითი
757,fleißig::A,aplicado,მუყაითი
758,fleißig::A,diligente,ბეჯითი
759,fleißig::A,diligente,მუყაითი
760,geizig::A,avarento,ძუნწი
761,klug::A,prudente,ჭკვიანი
762,klug::A,inteligente,ჭკვიანი
763,geschickt::A,hábil,მარჯვე
764,geschickt::A,hábil,გაწაფული
765,lieb::A,caro,სატრფიალო
766,lieb::A,querido,სატრფიალო
767,lustig::A,alegre,მხიარული
768,sanft::A,suave,ალერსიანი
769,sanft::A,suave,გრძნობიერი
770,sanft::A,brando,ალერსიანი
771,sanft::A,brando,გრძნობიერი
772,hungrig::A,faminto,მშიერი
773,krank::A,doente,სნეული
774,krank::A,doente,ავადმყოფი
775,krank::A,enfermo,სნეული
776,krank::A,enfermo,ავადმყოფი
777,nackt::A,nu,ტიტველი
778,nackt::A,despido,ტიტველი
779,traurig::A,triste,მწუხარე
780,traurig::A,triste,სევდიანი
781,lebendig::A,vivo,ცოცხალი
782,gut::A,bom,კარგი
783,schlecht::A,mau,უხეირო
784,schlecht::A,ruim,უხეირო
785,richtig::A,justo,ნამდვილი
786,richtig::A,correcto,ნამდვილი
787,schlimm::A,mau,ცუდი
788,schlimm::A,grave,ცუდი
789,wahr::A,verdadeiro,სწორი
790,wahr::A,verdadeiro,ჭეშმარიტი
791,alt::A,velho,ძველი
792,alt::A,antigo,ძველი
793,neu::A,novo,ახალი
794,ehemalig::A,antigo,ყოფილი
795,alt[Lebewesen]::A,velho,ბებერი
796,jung::A,jovem,ნორჩი
797,jung::A,jovem,ახალგაზრდა
798,arm::A,pobre,ღარიბი
799,reich::A,rico,მდიდარი
800,bekannt::A,conhecido,ცნობილი
801,berühmt::A,famoso,გამოჩენილი
802,berühmt::A,célebre,გამოჩენილი
803,fremd::A,alheio,უცხო
804,fremd::A,alheio,გარეშე
805,fremd::A,estranho,უცხო
806,fremd::A,estranho,გარეშე
807,verschieden::A,diverso,სხვაგვარი
808,verschieden::A,diferente,სხვაგვარი
809,nah::A,próximo,ახლო
810,fern::A,remoto,შორი
811,fern::A,remoto,შორეული
812,fern::A,distante,შორი
813,fern::A,distante,შორეული
814,linker::A,esquerdo,მარცხენა
815,rechter::A,direito,მარჯვენა
816,anderer::A,outro,სხვა
817,erster::A,primeiro,პირველი
818,zweiter::A,segundo,მეორე
819,dritter::A,terceiro,მესამე
820,letzter::A,final,ბოლო
821,letzter::A,final,უკანასკნელი
822,letzter::A,último,ბოლო
823,letzter::A,último,უკანასკნელი
824,allein::ADV,só,მარტო
825,auf einmal::ADV,de vez,ერთდროულად
826,zusammen::ADV,juntos,ერთად
827,lange::ADV,muito tempo,დიდხანს
828,plötzlich::ADV,de repente,მოულოდნელად
829,sofort::ADV,imediatamente,ახლავე
830,später::ADV,mais tarde,მოგვიანებით
831,jetzt::ADV,agora,ახლა
832,heute::ADV,hoje,დღეს
833,morgen::ADV,amanhã,ხვალ
834,bald::ADV,logo,მალე
835,bald::ADV,breve,მალე
836,dann::ADV,então,მერე
837,dann::ADV,depois,მერე
838,gestern::ADV,ontem,გუშინ
839,einst::ADV,antigamente,ოდესღაც
840,damals::ADV,então,მაშინ
841,danach::ADV,logo,მერმე
842,danach::ADV,logo,შემდეგ
843,danach::ADV,depois,მერმე
844,danach::ADV,depois,შემდეგ
845,vorher::ADV,antes,ადრე
846,vorher::ADV,antes,წინათ
847,zuerst::ADV,primeiro,ჯერ
848,einmal::ADV,uma vez,ერთხელ
849,manchmal::ADV,às vezes,ხან
850,manchmal::ADV,às vezes,ზოგჯერ
851,oft::ADV,muitas vezes,ხშირად
852,immer::ADV,sempre,მუდამ
853,immer::ADV,sempre,ყოველთვის
854,niemals::ADV,nunca,არასდროს
855,hier::ADV,cá,აქ
856,hier::ADV,aqui,აქ
857,hierhin::ADV,para cá,აქეთ
858,von hier::ADV,daqui,აქედან
859,dort::ADV,lá,იქ
860,dort::ADV,ali,იქ
861,dorthin::ADV,lá,იქით
862,dorthin::ADV,para lá,იქით
863,geradeaus::ADV,em frente,პირდაპირ
864,vorwärts::ADV,avante,წინ
865,rückwärts::ADV,para trás,უკან
866,zurück::ADV,atrás,უკანვე
867,unten::ADV,debaixo,დაბლა
868,unten::ADV,debaixo,ქვევით
869,unten::ADV,em baixo,დაბლა
870,unten::ADV,em baixo,ქვევით
871,hinab::ADV,para baixo,ძირს
872,oben::ADV,em cima,ზემოთ
873,hinauf::ADV,para cima,ზევით
874,überall::ADV,em toda parte,ყველგან
875,nicht::ADV,não,არ
876,ein wenig::ADV,um pouco,ცოტა
877,ein wenig::ADV,um bocado,ცოტა
878,kaum::ADV,apenas,ძლივს
879,sehr::ADV,muito,მეტად
880,sehr::ADV,muito,ძალიან
881,so::ADV,tão,ისე
882,so::ADV,assim,ისე
883,noch::ADV,ainda,ჯერ
884,nur::ADV,só,მხოლოდ
885,nur::ADV,apenas,მხოლოდ
886,nur::ADV,somente,მხოლოდ
887,schon::ADV,já,უკვე
888,wieder::ADV,outra vez,ისევ
889,wieder::ADV,outra vez,კიდევ
890,vergebens::ADV,em vão,ამაოდ
891,vergebens::ADV,em vão,ტყუილად
892,vor::PRP,diante de,წინ
893,hinter::PRP,atrás de,უკან
894,hinter::PRP,atrás de,მიღმა
895,unter::PRP,sob,ქვეშ
896,unter::PRP,sob,ქვევით
897,unter::PRP,debaixo de,ქვეშ
898,unter::PRP,debaixo de,ქვევით
899,durch::PRP,por,გავლით
900,durch::PRP,através de,გავლით
901,neben::PRP,junto de,გვერდით
902,neben::PRP,ao lado de,გვერდით
903,zwischen::PRP,entre,შუა
904,zwischen::PRP,entre,შორის
905,wegen::PRP,por,გამო
906,wegen::PRP,por,შედეგად
907,wegen::PRP,por causa de,გამო
908,wegen::PRP,por causa de,შედეგად
909,dies::PRN,isto,ეს
910,das::PRN,isso,ეგ
911,das::PRN,aquilo,ეგ
912,alles::PRN,todo,ყველაფერი
913,ich::PRN,eu,მე
914,du::PRN,tu,შენ
915,er::PRN,ele,ის
916,er::PRN,ele,იგი
917,wir::PRN,nós,ჩვენ
918,ihr::PRN,vós,თქვენ
919,ihr::PRN,vocês,თქვენ
920,sie::PRN,eles,ისინი
921,was::FPRN,quê,რა
922,wer::FPRN,quem,ვინ
923,wo::FADV,onde,სად
924,wohin::FADV,aonde,საით
925,wohin::FADV,para onde,საით
926,wie::FADV,como,როგორ
927,warum::FADV,porquê,რაზე
928,warum::FADV,porquê,რატომ
929,warum::FADV,por que,რაზე
930,warum::FADV,por que,რატომ
931,wieviel::FNUM,quanto,რამდენი
932,eins::NUM,um,ერთი
933,zwei::NUM,dois,ორი
934,drei::NUM,três,სამი
935,vier::NUM,quatro,ოთხი
936,fünf::NUM,cinco,ხუთი
937,sechs::NUM,seis,ექვსი
938,sieben::NUM,sete,შვიდი
939,acht::NUM,oito,რვა
940,neun::NUM,nove,ცხრა
941,zehn::NUM,dez,ათი
942,elf::NUM,onze,თერთმეტი
943,zwölf::NUM,doze,თორმეტი
944,zwanzig::NUM,vinte,ოცი
945,dreißig::NUM,trinta,ოცდაათი
946,vierzig::NUM,quarenta,ორმოცი
947,fünfzig::NUM,cinquenta,ორმოცდაათი
948,sechzig::NUM,sessenta,სამოცი
949,siebzig::NUM,setenta,სამოცდაათი
950,achtzig::NUM,oitenta,ოთხმოცი
951,neunzig::NUM,noventa,ოთხმოცდაათი
952,hundert::NUM,cem,ასი
953,hundert::NUM,cento,ასი
954,tausend::NUM,mil,ათასი
955,und::CNJ,e,და
956,oder::CNJ,ou,ან
957,stehen::V,estar em pé,დგას
958,sitzen::V,estar sentado,ზის
959,liegen::V,jazer,აწევს
960,liegen::V,estar deitado,აწევს
961,hängen::V,pender,კიდია
962,hängen::V,estar pendurado,კიდია
963,werden::V,tornar-se,გახდება
964,passieren::V,acontecer,მოხდება
965,beginnen::V,começar,იწყება
966,enden::V,acabar,გათავდება
967,enden::V,terminar,გათავდება
968,wechseln::V,variar,იცვლება
969,wechseln::V,alternar,იცვლება
970,aufgehen[Sonne]::V,nascer,ამოდის
971,untergehen[Sonne]::V,pôr-se,ჩადის
972,scheinen[Sonne]::V,brilhar,ანათებს
973,donnern::V,trovejar,ქუხს
974,wehen::V,soprar,ქრის
975,wehen::V,soprar,დაუბერავს
976,strömen::V,correr,იღვრება
977,fließen::V,fluir,დის
978,fließen::V,fluir,მიედინება
979,sich drehen::V,girar,ტრიალებს
980,schwanken::V,oscilar,ირხევა
981,schwingen::V,vibrar,ირხევა
982,fallen::V,cair,დავარდება
983,brennen::V,arder,იწვის
984,rauchen::V,fumegar,ბოლავს
985,rauchen::V,fumegar,აბოლებს
986,regnen::V,chover,წვიმს
987,gefrieren::V,gelar,იყინება
988,gefrieren::V,congelar,იყინება
989,tauen::V,derreter,დნება
990,tauen::V,descongelar,დნება
991,schmelzen::V,fundir-se,დნება
992,trocknen::V,secar,გაშრება
993,sieden::V,ferver,დუღს
994,faulen::V,estragar-se,ლპება
995,verfaulen::V,apodrecer,ლპება
996,reißen::V,romper-se,დაიხევა
997,versinken::V,afundar-se,ეფლობა
998,versinken::V,afundar-se,ჩაიძირება
999,vergehen::V,passar,გადის
1000,erscheinen::V,aparecer,გამოჩნდება
1001,verschwinden::V,desaparecer,გააქრება
1002,verschwinden::V,desaparecer,დაიკარგება
1003,sinken::V,descer,დაიწევს
1004,abnehmen::V,diminuir,შემცირდება
1005,abnehmen::V,decrescer,შემცირდება
1006,zunehmen::V,crescer,გასუქდება
1007,zunehmen::V,aumentar,გასუქდება
1008,steigen::V,subir,მოიმატებს
1009,wachsen::V,crescer,იზრდება
1010,wachsen::V,crescer,მრავლდება
1011,glänzen::V,brilhar,ბრწყინავს
1012,funkeln::V,cintilar,კაშკაშებს
1013,lärmen::V,fazer barulho,ხმაურობს
1014,läuten::V,chocalhar,დარეკავს
1015,klingeln::V,tocar,დარეკავს
1016,klirren::V,tinir,დააწკარუნებს
1017,brausen::V,bramar,ბობოქრობს
1018,rauschen::V,murmurar,შრიალებს
1019,rauschen::V,rumorejar,შრიალებს
1020,klingen::V,soar,ხმას გამოსცემს
1021,bellen::V,ladrar,უყეფს
1022,heulen::V,uivar,ღმუის
1023,blasen::V,soprar,დაუბერავს
1024,pfeifen::V,assobiar,უსტვენს
1025,schreien::V,gritar,ყვირის
1026,stöhnen::V,gemer,კვნესის
1027,zittern::V,tremer,აძაგძაგებს
1028,leben::V,viver,ცოცხლობს
1029,geboren werden::V,nascer,იშვება
1030,geboren werden::V,nascer,იბადება
1031,atmen::V,respirar,სუნთქავს
1032,trinken::V,beber,სვამს
1033,trinken::V,beber,დალევს
1034,essen::V,comer,შეჭამს
1035,schlucken::V,engolir,ყლაპავს
1036,müde werden::V,cansar-se,დაიქანცება
1037,einschlafen::V,adormecer,დაიძინებს
1038,schlafen::V,dormir,სძინავს
1039,aufwachen::V,acordar,გაიღვიძებს
1040,aufstehen::V,levantar-se,ადგება
1041,sich erholen::V,descansar,დაისვენებს
1042,krank werden::V,adoecer,ავად გახდება
1043,krank werden::V,ficar doente,ავად გახდება
1044,krank sein::V,estar doente,ავადმყოფობს
1045,schmerzen::V,doer,სტკივა
1046,husten::V,tossir,ახველებს
1047,genesen::V,convalescer,მორჩება
1048,sterben::V,morrer,კვდება
1049,umkommen::V,perecer,დაიღუპება
1050,sich bewegen::V,mover-se,იძვრის
1051,sich bewegen::V,mover-se,მოძრაობს
1052,sich rühren::V,mexer-se,გაინძრევა
1053,sich erheben::V,levantar-se,ადგება
1054,sich setzen::V,sentar-se,დაჯდება
1055,hinfallen::V,cair,დაეცემა
1056,laufen::V,andar,დადის
1057,laufen::V,caminhar,დადის
1058,schreiten::V,andar,აბიჯებს
1059,schreiten::V,caminhar,აბიჯებს
1060,spazierengehen::V,passear,დასეირნობს
1061,eilen::V,apressar-se,მიიჩქარის
1062,sich beeilen::V,apressar-se,აჩქარდება
1063,sich beeilen::V,despachar-se,აჩქარდება
1064,sausen::V,correr,მიქრის
1065,rennen::V,correr,დარბის
1066,springen::V,saltar,ხტის
1067,klettern::V,trepar,ძვრება
1068,schaukeln::V,baloiçar,ქანაობს
1069,kriechen::V,rastejar,დაბობღავს
1070,kriechen::V,arrastar-se,დაბობღავს
1071,schwimmen::V,nadar,ცურავს
1072,tauchen::V,mergulhar,ჩაიძირება
1073,rudern::V,remar,ნიჩაბს უსვამს
1074,fahren::V,ir,დადის
1075,fahren::V,ir,მგზავრობს
1076,fliegen::V,voar,იფრენს
1077,fliegen::V,voar,გაფრინდება
1078,gehen::V,ir,მიდის
1079,gehen::V,andar,მიდის
1080,weggehen::V,partir,წამოდის
1081,weggehen::V,ir-se embora,წამოდის
1082,abfahren::V,sair,მიემგზავრება
1083,abfahren::V,partir,მიემგზავრება
1084,anhalten::V,parar,ჩერდება
1085,hineingehen::V,entrar,შედის
1086,eintreten::V,entrar,შედის
1087,kommen::V,vir,მოდის
1088,ankommen::V,chegar,ჩადის
1089,zurückkommen::V,voltar,დაბრუნდება
1090,zurückkommen::V,regressar,დაბრუნდება
1091,bleiben::V,ficar,დარჩება
1092,bleiben::V,permanecer,დარჩება
1093,warten::V,esperar,ელოდება
1094,erwarten::V,esperar,ელის
1095,erwarten::V,esperar,დაიცდის
1096,erwarten::V,aguardar,ელის
1097,erwarten::V,aguardar,დაიცდის
1098,suchen::V,buscar,ეძებს
1099,suchen::V,buscar,მოძებნის
1100,suchen::V,procurar,ეძებს
1101,suchen::V,procurar,მოძებნის
1102,finden::V,achar,მიაგნებს
1103,finden::V,achar,გამოძებნის
1104,finden::V,encontrar,მიაგნებს
1105,finden::V,encontrar,გამოძებნის
1106,versuchen::V,tentar,ცდის
1107,versuchen::V,tentar,ცდილობს
1108,vorbereiten::V,preparar,მოამზადებს
1109,lieben::V,amar,უყვარს
1110,lieben::V,querer,უყვარს
1111,mögen::V,gostar de,ეტრფის
1112,lachen::V,rir,იცინის
1113,lachen::V,rir-se,იცინის
1114,rühren::V,comover,გულს აუჩუყებს
1115,weinen::V,chorar,ტირის
1116,schimpfen::V,ralhar,შეიგინება
1117,sich ärgern::V,zangar-se,გაბრაზობს
1118,sich fürchten::V,ter medo de,შიშობს
1119,sich fürchten::V,ter receio de,შიშობს
1120,fürchten::V,temer,ფრთხილობს
1121,fürchten::V,recear,ფრთხილობს
1122,fliehen::V,fugir,გაიქცევა
1123,flüchten::V,refugiar-se,გაიქცევა
1124,sehen::V,ver,ხედავს
1125,anschauen::V,olhar,ნახავს
1126,ansehen::V,mirar,უყურებს
1127,hören::V,ouvir,ისმენს
1128,zuhören::V,escutar,მოისმენს
1129,probieren::V,provar,გასინჯავს
1130,probieren::V,saborear,გასინჯავს
1131,riechen::V,cheirar,ყნოსავს
1132,fühlen::V,sentir,გრძნობს
1133,scheinen::V,parecer,ეჩვენება
1134,zu sehen sein::V,estar à vista,მოჩანს
1135,vernehmen::V,ouvir,გაიგებს
1136,frieren::V,ter frio,იყინება
1137,tun::V,fazer,აკეთებს
1138,können::V,saber,შეიძლება
1139,wollen::V,querer,უნდა
1140,anfangen::V,iniciar,დაიწყებს
1141,beenden::V,acabar,ამთავრებს
1142,beenden::V,terminar,ამთავრებს
1143,aufhören::V,cessar,შეწყვეტს
1144,aufhören::V,desistir,შეწყვეტს
1145,gelingen::V,sair bem,მოახერხებს
1146,gelingen::V,dar bom resultado,მოახერხებს
1147,geraten::V,sair,გამოდის
1148,geraten::V,dar resultado,გამოდის
1149,öffnen::V,abrir,გახსნის
1150,schließen::V,fechar,ხურავს
1151,schließen::V,fechar,დაკეტავს
1152,stellen::V,pôr,დადგამს
1153,stellen::V,colocar,დადგამს
1154,setzen::V,pôr,დასვამს
1155,setzen::V,meter,დასვამს
1156,legen::V,pôr,დადებს
1157,legen::V,meter,დადებს
1158,berühren::V,tocar,შეახებს
1159,berühren::V,tocar,მიაკარებს
1160,verbinden::V,unir,შეაერთებს
1161,verbinden::V,ligar,შეაერთებს
1162,bedecken::V,cobrir,გადააფარებს
1163,aufhängen::V,pendurar,დაკიდებს
1164,anzünden::V,acender,დაანთებს
1165,anzünden::V,acender,მოუკიდებს
1166,aufheben::V,apanhar,აიღებს
1167,aufheben::V,apanhar,აიყვანს
1168,aufheben::V,levantar,აიღებს
1169,aufheben::V,levantar,აიყვანს
1170,zurücklassen::V,deixar,დატოვებს
1171,verlieren::V,perder,დაკარგავს
1172,fallen lassen::V,deixar cair,გაუვარდება
1173,machen::V,fazer,გააკეთებს
1174,machen::V,fazer,გამოიწვევს
1175,herstellen::V,produzir,დაამზადებს
1176,bauen::V,edificar,ააშენებს
1177,bauen::V,construir,ააშენებს
1178,reparieren::V,reparar,შეაკეთებს
1179,reparieren::V,reparar,გაარემონტებს
1180,reparieren::V,consertar,შეაკეთებს
1181,reparieren::V,consertar,გაარემონტებს
1182,verbessern::V,melhorar,გამოაკეთებს
1183,verbessern::V,melhorar,გააუმჯობესებს
1184,ändern::V,mudar,შეცვლის
1185,ändern::V,alterar,შეცვლის
1186,graben::V,cavar,თხრის
1187,beugen::V,curvar,ხრის
1188,biegen::V,vergar,გაღუნავს
1189,drehen::V,girar,ატრიალებს
1190,wenden::V,virar,მოაბრუნებს
1191,wenden::V,voltar,მოაბრუნებს
1192,umdrehen::V,virar,შეატრიალებს
1193,umdrehen::V,revolver,შეატრიალებს
1194,heben::V,levantar,ასწევს
1195,hochheben::V,erguer,აიყვანს
1196,hochheben::V,levantar,აიყვანს
1197,ergreifen::V,apanhar,სტაცებს
1198,halten::V,segurar,უჭირავს
1199,drücken::V,apertar,დააწვება
1200,schieben::V,empurrar,მისწევს
1201,kratzen::V,raspar,მოფხანს
1202,lecken::V,lamber,ლოკავს
1203,beißen::V,morder,უკბენს
1204,abreißen::V,arrancar,გლეჯს
1205,abreißen::V,arrancar,მოწყვეტს
1206,abschneiden::V,talhar,გაჭრის
1207,binden::V,ligar,შეკრავს
1208,binden::V,ligar,გადააბამს
1209,stecken::V,meter,ჩაასობს
1210,stecken::V,enfiar,ჩაასობს
1211,brechen::V,romper,მოიტეხს
1212,brechen::V,quebrar,მოიტეხს
1213,klopfen::V,bater,აკაკუნებს
1214,hauen::V,bater,ლეწავს
1215,kleben::V,colar,წებავს
1216,kleben::V,colar,დააწებებს
1217,reiben::V,esfregar,დაზელს
1218,streichen::V,barrar,უსვამს
1219,schleifen::V,afiar,ლესავს
1220,schneiden::V,cortar,გაჭრის
1221,rütteln::V,sacudir,არხევს
1222,schütteln::V,abanar,არყევს
1223,schütteln::V,abanar,ანძრევს
1224,schütteln::V,sacudir,არყევს
1225,schütteln::V,sacudir,ანძრევს
1226,schwenken::V,agitar,აქნევს
1227,schütten::V,deitar,ღვრის
1228,schütten::V,deitar,დააქცევს
1229,füllen::V,encher,გაავსებს
1230,einwickeln::V,envolver,შეახვევს
1231,einwickeln::V,embrulhar,შეახვევს
1232,tragen::V,levar,მიიტანს
1233,tragen::V,trazer,მიიტანს
1234,schleppen::V,arrastar,მიათრევს
1235,ziehen::V,puxar,წევს
1236,ziehen::V,puxar,ათრევს
1237,aufbewahren::V,guardar,შეინახავს
1238,aufbewahren::V,conservar,შეინახავს
1239,werfen::V,lançar,ისვრის
1240,fangen::V,apanhar,დაიჭერს
1241,packen::V,agarrar,სტაცებს
1242,verstecken::V,esconder,მალავს
1243,teilen::V,partir,დაყოფს
1244,teilen::V,dividir,დაყოფს
1245,schicken::V,enviar,გაგზავნის
1246,bringen::V,trazer,მოიტანს
1247,hinzufügen::V,acrescentar,დაამატებს
1248,bekommen::V,obter,ამოიღებს
1249,erhalten::V,receber,იღებს
1250,nehmen::V,tomar,აიღებს
1251,wählen::V,eleger,გადაარჩევს
1252,wählen::V,escolher,გადაარჩევს
1253,auswählen::V,escolher,ამოარჩევს
1254,auswählen::V,seleccionar,ამოარჩევს
1255,bewahren::V,guardar,ინარჩუნებს
1256,bewahren::V,conservar,ინარჩუნებს
1257,behindern::V,impedir,აბრკოლებს
1258,behindern::V,impedir,გააძნელებს
1259,verderben::V,estragar,გააფუჭებს
1260,verderben::V,corromper,გააფუჭებს
1261,beschädigen::V,danificar,დააზიანებს
1262,zerbrechen::V,romper,დაამტვრევს
1263,zerbrechen::V,quebrar,დაამტვრევს
1264,zerreißen::V,rasgar,გახევს
1265,zerstören::V,destruir,მოსპობს
1266,zerstören::V,destruir,დაანგრევს
1267,verbrennen::V,queimar,დაწვავს
1268,geben::V,dar,აძლევს
1269,reichen::V,passar,მიაწოდებს
1270,schenken::V,oferecer,აჩუქებს
1271,versprechen::V,prometer,აღუთქვამს
1272,wünschen::V,desejar,უსურვებს
1273,loben::V,louvar,აქებს
1274,loben::V,louvar,ამკობს
1275,küssen::V,beijar,აკოცებს
1276,wiegen::V,embalar,არხევს
1277,zudecken::V,tapar,გადახურავს
1278,zudecken::V,cobrir,გადახურავს
1279,wecken::V,acordar,გააღვიძებს
1280,wecken::V,despertar,გააღვიძებს
1281,zeigen::V,mostrar,დაანახვებს
1282,führen::V,guiar,მიჰყავს
1283,führen::V,conduzir,მიჰყავს
1284,lehren::V,ensinar,ასწავლის
1285,unterrichten::V,instruir,ასწავლის
1286,aufziehen::V,criar,აღზრდის
1287,leiten::V,dirigir,აწარმოებს
1288,leiten::V,dirigir,ხელმძღვანელობს
1289,leiten::V,conduzir,აწარმოებს
1290,leiten::V,conduzir,ხელმძღვანელობს
1291,antreiben::V,impelir,დააჩქარებს
1292,lassen::V,fazer,ა--ინებს
1293,einladen::V,convidar,მოიპატიჟებს
1294,vereinigen::V,unir,შეაერთებს
1295,vereinigen::V,reunir,შეაერთებს
1296,besuchen::V,ir ver,სანახავად მიდის
1297,besuchen::V,visitar,სანახავად მიდის
1298,treffen::V,encontrar,შეხვდება
1299,sich versammeln::V,reunir-se,შეიკრიბება
1300,spielen::V,jogar,ეთამაშება
1301,spielen::V,brincar,ეთამაშება
1302,singen::V,cantar,მღერის
1303,tanzen::V,bailar,ცეკვავს
1304,sich trennen::V,apartar-se,მოშორდება
1305,verlassen::V,deixar,მიატოვებს
1306,verlassen::V,abandonar,მიატოვებს
1307,retten::V,salvar,იხსნის
1308,retten::V,salvar,გადაარჩენს
1309,bewachen::V,vigiar,დარაჯობს
1310,bewachen::V,vigiar,უთვალთვალებს
1311,bewachen::V,guardar,დარაჯობს
1312,bewachen::V,guardar,უთვალთვალებს
1313,schützen::V,proteger,დაიფარავს
1314,verteidigen::V,defender,დაიცავს
1315,sich schlagen::V,brigar,იჩხუბებს
1316,sich schlagen::V,bater-se,იჩხუბებს
1317,schießen::V,disparar,ისვრის
1318,siegen::V,vencer,გაიმარჯვებს
1319,ärgern::V,irritar,აჯავრებს
1320,ärgern::V,aborrecer,აჯავრებს
1321,schlagen::V,bater,ცემს
1322,treten::V,pisar,პანღურს ამოჰკრავს
1323,stechen::V,picar,სჩხვლეტს
1324,stoßen::V,empurrar,დაეჯახება
1325,stehlen::V,furtar,ქურდობს
1326,stehlen::V,furtar,მოიპარავს
1327,stören::V,perturbar,შეაწუხებს
1328,belästigen::V,incomodar,მობეზრდება
1329,belästigen::V,importunar,მობეზრდება
1330,verbergen::V,ocultar,დამალავს
1331,verbergen::V,esconder,დამალავს
1332,täuschen::V,iludir,შეცდებს
1333,täuschen::V,enganar,შეცდებს
1334,betrügen::V,burlar,მოატყუებს
1335,betrügen::V,enganar,მოატყუებს
1336,töten::V,matar,მოკლავს
1337,wohnen::V,morar,ცხოვრობს
1338,wohnen::V,morar,ბინადრობს
1339,arbeiten::V,trabalhar,მუშაობს
1340,sammeln::V,recolher,შეკრებს
1341,sammeln::V,coleccionar,შეკრებს
1342,pflücken::V,colher,კრეფს
1343,jagen::V,caçar,ნადირობს
1344,fischen::V,pescar,თევზაობს
1345,fassen::V,apanhar,დააჭერს
1346,hüten::V,guardar,მწყემსავს
1347,treiben::V,conduzir,მიერეკება
1348,anbinden::V,atar,მიაბამს
1349,füttern::V,dar de comer a,აჭმევს
1350,melken::V,ordenhar,წველის
1351,hacken::V,rachar,კეპავს
1352,gießen::V,regar,რწყავს
1353,reifen::V,amadurecer,მწიფდება
1354,zubereiten::V,preparar,მოამზადებს
1355,kochen::V,cozer,მოხარშავს
1356,backen::V,cozer,გამოაცხობს
1357,braten::V,assar,შეწვავს
1358,braten::V,fritar,შეწვავს
1359,umrühren::V,remexer,შეურევს
1360,umrühren::V,remexer,გათქვეფს
1361,stricken::V,tricotar,ქსოვს
1362,stricken::V,fazer malha,ქსოვს
1363,nähen::V,coser,გაკერავს
1364,nähen::V,costurar,გაკერავს
1365,färben::V,tingir,შეღებავს
1366,färben::V,colorir,შეღებავს
1367,reinigen::V,limpar,გაწმენდს
1368,reinigen::V,limpar,გასუფთავებს
1369,reinigen::V,purificar,გაწმენდს
1370,reinigen::V,purificar,გასუფთავებს
1371,waschen::V,lavar,გარეცხავს
1372,abwischen::V,limpar,წაშლის
1373,abwischen::V,esfregar,წაშლის
1374,spülen::V,lavar,გაავლებს
1375,spülen::V,enxaguar,გაავლებს
1376,fegen::V,varrer,დაბლანდავს
1377,kehren::V,varrer,დაგვის
1378,baden::V,banhar,ბანაობს
1379,baden::V,tomar banho,ბანაობს
1380,sich waschen::V,lavar-se,იბანება
1381,ausziehen::V,despir,გაიხდის
1382,anziehen::V,vestir,ჩაიცვამს
1383,sich anziehen::V,vestir-se,ჩაიცვამს
1384,kämmen::V,pentear,დავარცხნის
1385,schmücken::V,adornar,მორთავს
1386,sagen::V,dizer,იტყვის
1387,sprechen::V,falar,ლაპარაკობს
1388,reden::V,falar,საუბრობს
1389,sich unterhalten::V,conversar,ბაასობს
1390,sich unterhalten::V,conversar,მუსაიფობს
1391,fragen::V,perguntar,ჰკითხავს
1392,bitten::V,pedir,სთხოვს
1393,erzählen::V,contar,მოუთხრობს
1394,mitteilen::V,comunicar,აუწყებს
1395,mitteilen::V,comunicar,აცნობებს
1396,mitteilen::V,participar,აუწყებს
1397,mitteilen::V,participar,აცნობებს
1398,nennen::V,nomear,უწოდებს
1399,nennen::V,apelidar,უწოდებს
1400,rufen::V,chamar,დაუძახებს
1401,prahlen::V,gabar-se,ტრაბახობს
1402,prahlen::V,vangloriar-se,ტრაბახობს
1403,übersetzen::V,traduzir,გადათარგმნის
1404,denken::V,pensar,ფიქრობს
1405,denken::V,pensar,აზროვნებს
1406,glauben::V,crer,სჯერა
1407,bemerken::V,notar,შენიშვნავს
1408,bemerken::V,observar,შენიშვნავს
1409,erkennen::V,reconhecer,გამოიცნობს
1410,begreifen::V,apreender,გაიგებს
1411,begreifen::V,compreender,გაიგებს
1412,verstehen::V,entender,გაიგონებს
1413,verstehen::V,compreender,გაიგონებს
1414,lernen::V,aprender,ისწავლის
1415,wissen::V,saber,ეცოდინება
1416,sich erinnern an::V,lembrar-se de,მოიგონებს
1417,sich erinnern an::V,lembrar-se de,გაიხსენებს
1418,sich erinnern an::V,recordar-se de,მოიგონებს
1419,sich erinnern an::V,recordar-se de,გაიხსენებს
1420,vergessen::V,esquecer,ივიწყებს
1421,messen::V,medir,ზომავს
1422,zählen::V,contar,ითვლის
1423,rechnen::V,calcular,გაიანგარიშებს
1424,lesen::V,ler,კითხულობს
1425,malen::V,pintar,ხატავს
1426,zeichnen::V,desenhar,ხაზავს
1427,schreiben::V,escrever,დაწერს
1428,besitzen::V,possuir,ექნება
1429,kaufen::V,comprar,ყიდულობს
1430,verkaufen::V,vender,გაყიდის
1431,bezahlen::V,pagar,გადაიხდის
