,Concept_ID,hu,eu
836,wahr::A,igaz,egiazko
837,alt::A,ó,zahar
838,alt::A,régi,zahar
839,neu::A,új,berri
840,ehemalig::A,volt,lehengo
841,ehemalig::A,egykori,lehengo
842,alt[Lebewesen]::A,öreg,adindun
843,jung::A,fiatal,gazte
844,arm::A,szegény,txiro
845,arm::A,szegény,behartsu
846,reich::A,gazdag,dirudun
847,bekannt::A,ismert,ezagun
848,bekannt::A,ismeretes,ezagun
849,berühmt::A,híres,entzun
850,berühmt::A,híres,ospetsu
851,fremd::A,idegen,arrotz
852,verschieden::A,különböző,ezberdin
853,verschieden::A,különböző,desberdin
854,nah::A,közeli,hurre
855,nah::A,közeli,hurbil
856,fern::A,távoli,urrun
857,linker::A,bal,ezker
858,rechter::A,jobb,eskuin
859,anderer::A,más,beste
860,anderer::A,másik,beste
861,erster::A,első,lehen
862,erster::A,első,aurren
863,zweiter::A,második,bigarren
864,dritter::A,harmadik,hirugarren
865,letzter::A,utolsó,azken
866,letzter::A,utolsó,hondar
867,allein::ADV,egyedül,bakarrik
868,auf einmal::ADV,egyszerre,batera
869,zusammen::ADV,együtt,elkarrekin
870,zusammen::ADV,összesen,elkarrekin
871,lange::ADV,sokáig,luzaro
872,lange::ADV,hosszan,luzaro
873,plötzlich::ADV,hirtelen,bat-batean
874,plötzlich::ADV,egyszerre,bat-batean
875,sofort::ADV,rögtön,berehala
876,sofort::ADV,tüstént,berehala
877,später::ADV,későn,gero
878,jetzt::ADV,most,orain
879,heute::ADV,ma,gaur
880,morgen::ADV,holnap,bihar
881,bald::ADV,majd,aurki
882,bald::ADV,majd,laster
883,bald::ADV,nemsokára,aurki
884,bald::ADV,nemsokára,laster
885,dann::ADV,akkor,ondoren
886,gestern::ADV,tegnap,atzo
887,einst::ADV,hajdan,antzina
888,damals::ADV,akkor,orduan
889,damals::ADV,akkoriban,orduan
890,danach::ADV,azután,gerora
891,danach::ADV,azután,ondoren
892,vorher::ADV,előbb,lehenago
893,zuerst::ADV,először,aurrena
894,zuerst::ADV,először,lehenbizi
895,einmal::ADV,egyszer,behin
896,einmal::ADV,egyszer,aldi bat
897,manchmal::ADV,néha,batzuetan
898,manchmal::ADV,néha,zenbaitetan
899,manchmal::ADV,olykor,batzuetan
900,manchmal::ADV,olykor,zenbaitetan
901,oft::ADV,sokszor,maiz
902,oft::ADV,sokszor,askotan
903,immer::ADV,mindig,beti
904,niemals::ADV,sohasem,inoiz ez
905,niemals::ADV,sohasem,sekula ez
906,hier::ADV,itt,hemen
907,hierhin::ADV,erre,hona
908,von hier::ADV,innen,hemendik
909,von hier::ADV,innen,honetatik
910,dort::ADV,ott,han
911,dorthin::ADV,oda,hara
912,geradeaus::ADV,egyenesen,artez
913,vorwärts::ADV,előre,aurrera
914,rückwärts::ADV,hátrafelé,atzera
915,rückwärts::ADV,hátrafelé,atzerantz
916,zurück::ADV,hátra,atzera
917,zurück::ADV,vissza,atzera
918,unten::ADV,alul,behean
919,hinab::ADV,le,behera
920,hinab::ADV,le,beherantz
921,hinab::ADV,lefelé,behera
922,hinab::ADV,lefelé,beherantz
923,oben::ADV,fenn,goian
924,oben::ADV,felül,goian
925,hinauf::ADV,fel,gora
926,hinauf::ADV,fel,gorantz
927,hinauf::ADV,felfelé,gora
928,hinauf::ADV,felfelé,gorantz
929,überall::ADV,mindenütt,edonon
930,nicht::ADV,nem,ez
931,ein wenig::ADV,egy kicsit,apur bat
932,ein wenig::ADV,egy kicsit,pixka bat
933,kaum::ADV,alig,ozta
934,kaum::ADV,alig,nekez
935,sehr::ADV,nagyon,oso
936,so::ADV,úgy,hala
937,so::ADV,úgy,honela
938,noch::ADV,még,oraindik
939,nur::ADV,csak,bakarrik
940,nur::ADV,csupán,bakarrik
941,schon::ADV,már,ja
942,schon::ADV,már,jada
943,wieder::ADV,ismét,berriro
944,wieder::ADV,megint,berriro
945,vergebens::ADV,hiába,alferrik
946,vor::PRP,előtt,aurrean
947,hinter::PRP,mögött,ostean
948,hinter::PRP,mögött,gibelean
949,unter::PRP,alatt,pean
950,unter::PRP,alatt,azpian
951,durch::PRP,át,zehar
952,durch::PRP,keresztül,zehar
953,neben::PRP,mellett,ondoan
954,neben::PRP,mellett,aldamenean
955,zwischen::PRP,között,artean
956,wegen::PRP,miatt,-gatik
957,wegen::PRP,végett,-gatik
958,dies::PRN,ez,hau
959,das::PRN,az,hura
960,alles::PRN,minden,dena
961,ich::PRN,én,ni
962,du::PRN,te,zu
963,er::PRN,ő,bera
964,wir::PRN,mi,gu
965,ihr::PRN,ti,zuek
966,sie::PRN,ők,berak
967,was::FPRN,mi,zer
968,wer::FPRN,ki,nor
969,wo::FADV,hol,non
970,wohin::FADV,hova,nora
971,wie::FADV,hogy,nola
972,wie::FADV,hogy,zelan
973,wie::FADV,hogyan,nola
974,wie::FADV,hogyan,zelan
975,warum::FADV,miért,zeren
976,warum::FADV,miért,zergatik
977,wieviel::FNUM,hány,zenbat
978,wieviel::FNUM,mennyi,zenbat
979,eins::NUM,egy,bat
980,zwei::NUM,kettő,bi
981,zwei::NUM,kettő,biga
982,drei::NUM,három,hiru
983,vier::NUM,négy,lau
984,fünf::NUM,öt,bost
985,sechs::NUM,hat,sei
986,sieben::NUM,hét,zazpi
987,acht::NUM,nyolc,zortzi
988,neun::NUM,kilenc,bederatzi
989,zehn::NUM,tíz,hamar
990,elf::NUM,tizenegy,hamaika
991,zwölf::NUM,tizenkettő,hamabi
992,zwanzig::NUM,húsz,hogei
993,dreißig::NUM,harminc,hogeita hamar
994,vierzig::NUM,negyven,berrogei
995,fünfzig::NUM,ötven,berrogeita hamar
996,sechzig::NUM,hatvan,hirurogei
997,siebzig::NUM,hetven,hirurogeita hamar
998,achtzig::NUM,nyolcvan,laurogei
999,neunzig::NUM,kilencven,laurogeita hamar
1000,hundert::NUM,száz,ehun
1001,tausend::NUM,ezer,mila
1002,und::CNJ,és,eta
1003,und::CNJ,meg,eta
1004,oder::CNJ,vagy,edo
1005,stehen::V,áll,zutik egon
1006,sitzen::V,ül,eserita egon
1007,liegen::V,fekszik,etzan
1008,hängen::V,függ,eskegita egon
1009,hängen::V,függ,zintzilik egon
1010,werden::V,lesz,bihurtu
1011,werden::V,lesz,bilakatu
1012,passieren::V,történik,pasatu
1013,passieren::V,történik,gertatu
1014,beginnen::V,kezdődik,hasi
1015,enden::V,végződik,bukatu
1016,enden::V,befejeződik,bukatu
1017,wechseln::V,változik,aldatu
1018,aufgehen[Sonne]::V,kel,ilki
1019,aufgehen[Sonne]::V,kel,sortu
1020,untergehen[Sonne]::V,lemegy,sartu
1021,scheinen[Sonne]::V,süt,eguzkia egon
1022,donnern::V,dörög,trumoia jo
1023,wehen::V,fúj,haizea ibili
1024,strömen::V,áramlik,zorrotadaka isuri
1025,fließen::V,folyik,isuri
1026,sich drehen::V,forog,biratu
1027,schwanken::V,inog,zabuka ibili
1028,schwanken::V,ingadozik,zabuka ibili
1029,schwingen::V,leng,kulunkatu
1030,fallen::V,esik,erori
1031,brennen::V,ég,sutan egon
1032,rauchen::V,füstöl,kea bota
1033,regnen::V,esik,euria ari izan
1034,gefrieren::V,megfagy,izoztu
1035,gefrieren::V,megfagy,hormatu
1036,tauen::V,olvad,gesaldu
1037,schmelzen::V,olvad,urtu
1038,schmelzen::V,elolvad,urtu
1039,trocknen::V,szárad,idortu
1040,trocknen::V,szárad,lehortu
1041,sieden::V,forr,irakin
1042,faulen::V,rothad,hirotu
1043,faulen::V,rothad,usteldu
1044,verfaulen::V,elrothad,hirotu
1045,verfaulen::V,elrothad,usteldu
1046,verfaulen::V,megrothad,hirotu
1047,verfaulen::V,megrothad,usteldu
1048,reißen::V,szakad,eten
1049,reißen::V,szakad,tarrat egin
1050,versinken::V,süllyed,urperatu
1051,versinken::V,elsüllyed,urperatu
1052,vergehen::V,múlik,iragan
1053,vergehen::V,elmúlik,iragan
1054,erscheinen::V,feltűnik,agertu
1055,erscheinen::V,megjelenik,agertu
1056,verschwinden::V,letűnik,desagertu
1057,sinken::V,süllyed,beheititu
1058,abnehmen::V,apad,gutxitu
1059,abnehmen::V,apad,beheratu
1060,abnehmen::V,csökken,gutxitu
1061,abnehmen::V,csökken,beheratu
1062,zunehmen::V,növekszik,gora egin
1063,zunehmen::V,gyarapszik,gora egin
1064,steigen::V,emelkedik,igo
1065,wachsen::V,nő,hazi
1066,wachsen::V,terem,hazi
1067,wachsen::V,növekszik,hazi
1068,glänzen::V,ragyog,distiratu
1069,glänzen::V,fénylik,distiratu
1070,funkeln::V,csillog,izarniatu
1071,funkeln::V,tündöklik,izarniatu
1072,lärmen::V,lármázik,zarata atera
1073,läuten::V,cseng,jo
1074,läuten::V,cseng,hots egin
1075,klingeln::V,csenget,txirrina jo
1076,klirren::V,csörömpöl,tintin egin
1077,brausen::V,zúg,marru egin
1078,brausen::V,morajlik,marru egin
1079,rauschen::V,zúg,fir-fir egin
1080,klingen::V,hangzik,soinu egin
1081,bellen::V,ugat,zaunkatu
1082,heulen::V,bőg,ulu egin
1083,heulen::V,bőg,uhuri egin
1084,heulen::V,üvölt,ulu egin
1085,heulen::V,üvölt,uhuri egin
1086,blasen::V,fúj,ufa egin
1087,blasen::V,fúj,putz egin
1088,pfeifen::V,fütyül,txistu egin
1089,schreien::V,kiált,oihu egin
1090,schreien::V,kiált,garrasi egin
1091,schreien::V,kiabál,oihu egin
1092,schreien::V,kiabál,garrasi egin
1093,stöhnen::V,nyög,intziri egin
1094,zittern::V,remeg,ikara egin
1095,zittern::V,remeg,dar-dar egin
1096,zittern::V,reszket,ikara egin
1097,zittern::V,reszket,dar-dar egin
1098,leben::V,él,bizi izan
1099,geboren werden::V,születik,jaio
1100,atmen::V,lélegzik,hats egin
1101,atmen::V,lélegzik,arnasa egin
1102,trinken::V,iszik,edan
1103,essen::V,eszik,jan
1104,schlucken::V,nyel,irentsi
1105,müde werden::V,elfárad,unatu
1106,müde werden::V,elfárad,nekatu
1107,müde werden::V,kifárad,unatu
1108,müde werden::V,kifárad,nekatu
1109,einschlafen::V,elalszik,lokartu
1110,schlafen::V,alszik,lo egin
1111,aufwachen::V,felébred,esnatu
1112,aufwachen::V,felébred,atzarri
1113,aufstehen::V,felkel,jaiki
1114,sich erholen::V,pihen,atseden egin
1115,krank werden::V,megbetegedik,gaixotu
1116,krank werden::V,belebetegszik,gaixotu
1117,krank sein::V,betegeskedik,eri izan
1118,krank sein::V,betegeskedik,gaixo izan
1119,schmerzen::V,fáj,min egin
1120,husten::V,köhög,eztul egin
1121,genesen::V,meggyógyul,osatu
1122,sterben::V,hal,hil
1123,sterben::V,hal,zendu
1124,umkommen::V,elpusztul,istripuz hil
1125,sich bewegen::V,mozog,higitu
1126,sich rühren::V,mozdul,zirkin egin
1127,sich erheben::V,feláll,zutitu
1128,sich erheben::V,feláll,altxatu
1129,sich erheben::V,felemelkedik,zutitu
1130,sich erheben::V,felemelkedik,altxatu
1131,sich setzen::V,ül,eseri
1132,sich setzen::V,ül,jesarri
1133,sich setzen::V,leül,eseri
1134,sich setzen::V,leül,jesarri
1135,hinfallen::V,bukik,erori
1136,hinfallen::V,elesik,erori
1137,laufen::V,jár,ibili
1138,schreiten::V,lép,oinkatu
1139,spazierengehen::V,sétál,paseatu
1140,spazierengehen::V,sétál,ostera bat egin
1141,eilen::V,siet,lasterkatu
1142,sich beeilen::V,siet,lehiatu
1143,sausen::V,robog,ziztu bizian joan
1144,rennen::V,fut,lasterka egin
1145,rennen::V,szalad,lasterka egin
1146,springen::V,ugrik,jauzi egin
1147,klettern::V,kúszik,igo
1148,schaukeln::V,hintázik,zabu egin
1149,schaukeln::V,hintázik,zanbulu egin
1150,kriechen::V,kúszik,narras egin
1151,schwimmen::V,úszik,igerikatu
1152,schwimmen::V,úszik,igeri egin
1153,tauchen::V,merül,murgildu
1154,tauchen::V,merül,pulunpatu
1155,rudern::V,evez,bogatu
1156,rudern::V,evez,arraun egin
1157,fahren::V,jár,joan
1158,fahren::V,megy,joan
1159,fahren::V,utazik,joan
1160,fliegen::V,száll,hegaldatu
1161,fliegen::V,száll,hegan egin
1162,gehen::V,megy,joan
1163,weggehen::V,elmegy,alde egin
1164,abfahren::V,indul,abiatu
1165,anhalten::V,megáll,geratu
1166,anhalten::V,megáll,gelditu
1167,hineingehen::V,bemegy,sartu
1168,eintreten::V,belép,sartu
1169,kommen::V,jön,etorri
1170,ankommen::V,érkezik,heldu
1171,ankommen::V,érkezik,iritsi
1172,ankommen::V,megérkezik,heldu
1173,ankommen::V,megérkezik,iritsi
1174,zurückkommen::V,visszajön,itzuli
1175,bleiben::V,marad,gelditu
1176,bleiben::V,megmarad,gelditu
1177,warten::V,vár,itxaron
1178,warten::V,vár,zain egon
1179,warten::V,várakozik,itxaron
1180,warten::V,várakozik,zain egon
1181,erwarten::V,vár,iguriki
1182,erwarten::V,megvár,iguriki
1183,suchen::V,kutat,bilatu
1184,finden::V,talál,idoro
1185,finden::V,talál,aurkitu
1186,versuchen::V,megpróbál,saiatu
1187,versuchen::V,megpróbál,ahalegindu
1188,versuchen::V,megkísérel,saiatu
1189,versuchen::V,megkísérel,ahalegindu
1190,vorbereiten::V,előkészít,gertatu
1191,lieben::V,szeret,maitatu
1192,lieben::V,szeret,maite izan
1193,mögen::V,szeret,laket izan
1194,mögen::V,szeret,atsegin izan
1195,lachen::V,nevet,irri egin
1196,lachen::V,nevet,barre egin
1197,rühren::V,mozdít,hunkitu
1198,weinen::V,sír,negar egin
1199,schimpfen::V,szid,erneguka ari izan
1200,schimpfen::V,szitkozódik,erneguka ari izan
1201,sich ärgern::V,mérgelődik,ernegatu
1202,sich ärgern::V,mérgelődik,haserretu
1203,sich ärgern::V,bosszankodik,ernegatu
1204,sich ärgern::V,bosszankodik,haserretu
1205,sich fürchten::V,fél,beldur izan
1206,sich fürchten::V,retteg,beldur izan
1207,fürchten::V,fél,beldur izan
1208,fliehen::V,menekül,ihes egin
1209,flüchten::V,elmenekül,ihes egin
1210,sehen::V,néz,ikusi
1211,anschauen::V,megnéz,begietsi
1212,ansehen::V,néz,begiratu
1213,ansehen::V,ránéz,begiratu
1214,ansehen::V,megnéz,begiratu
1215,hören::V,hall,aditu
1216,zuhören::V,hallgat,entzun
1217,zuhören::V,meghallgat,entzun
1218,probieren::V,kóstol,dastatu
1219,probieren::V,megkóstol,dastatu
1220,riechen::V,szagol,usnatu
1221,riechen::V,szagol,usaindu
1222,fühlen::V,érez,sentitu
1223,scheinen::V,tűnik,iruditu
1224,scheinen::V,tűnik,begitandu
1225,scheinen::V,látszik,iruditu
1226,scheinen::V,látszik,begitandu
1227,zu sehen sein::V,mutatkozik,azaldu
1228,vernehmen::V,hall,aditu
1229,frieren::V,fázik,hotz izan
1230,tun::V,csinál,egin
1231,tun::V,cselekszik,egin
1232,können::V,tud,ahal izan
1233,wollen::V,akar,nahi izan
1234,anfangen::V,kezd,hasi
1235,beenden::V,befejez,bukatu
1236,aufhören::V,megszűnik,utzi
1237,gelingen::V,sikerül,lortu
1238,geraten::V,kerül,heldu
1239,geraten::V,jut,heldu
1240,öffnen::V,nyit,ireki
1241,öffnen::V,nyit,zabaldu
1242,öffnen::V,kinyit,ireki
1243,öffnen::V,kinyit,zabaldu
1244,schließen::V,csuk,itxi
1245,schließen::V,becsuk,itxi
1246,stellen::V,állít,ipini
1247,stellen::V,helyez,ipini
1248,setzen::V,ültet,jesarri
1249,setzen::V,helyez,jesarri
1250,legen::V,tesz,jarri
1251,legen::V,fektet,jarri
1252,berühren::V,érint,ukitu
1253,verbinden::V,beköt,uztartu
1254,verbinden::V,összeköt,uztartu
1255,bedecken::V,betakar,estali
1256,bedecken::V,beborít,estali
1257,aufhängen::V,felakaszt,eseki
1258,aufhängen::V,felakaszt,eskegi
1259,anzünden::V,gyújt,piztu
1260,anzünden::V,meggyújt,piztu
1261,aufheben::V,felemel,jaso
1262,zurücklassen::V,hátrahagy,atzean utzi
1263,verlieren::V,veszít,galdu
1264,verlieren::V,elveszít,galdu
1265,fallen lassen::V,elejt,erortzen utzi
1266,machen::V,tesz,egin
1267,machen::V,csinál,egin
1268,herstellen::V,gyárt,ekoiztu
1269,herstellen::V,előállít,ekoiztu
1270,bauen::V,épít,eraiki
1271,reparieren::V,javít,konpondu
1272,reparieren::V,kijavít,konpondu
1273,reparieren::V,megjavít,konpondu
1274,verbessern::V,megjavít,hobetu
1275,ändern::V,változtat,mudatu
1276,ändern::V,megváltoztat,mudatu
1277,graben::V,ás,aitzurtu
1278,beugen::V,meghajt,makurtu
1279,biegen::V,hajlít,malgutu
1280,biegen::V,hajlít,makolatu
1281,drehen::V,forgat,jiratu
1282,wenden::V,fordít,bihurtu
1283,wenden::V,megfordít,bihurtu
1284,umdrehen::V,megfordít,biratu
1285,umdrehen::V,megfordít,alderantzikatu
1286,umdrehen::V,megforgat,biratu
1287,umdrehen::V,megforgat,alderantzikatu
1288,heben::V,emel,jaso
1289,heben::V,emel,goratu
1290,hochheben::V,felemel,goratu
1291,hochheben::V,felemel,altxatu
1292,ergreifen::V,megfog,oratu
1293,halten::V,tart,eutsi
1294,drücken::V,nyom,sakatu
1295,drücken::V,megnyom,sakatu
1296,schieben::V,tol,bultzatu
1297,kratzen::V,vakar,hatz egin
1298,kratzen::V,vakar,hazka egin
1299,lecken::V,nyal,miaztu
1300,lecken::V,nyal,lamikatu
1301,beißen::V,harap,hozka egin
1302,beißen::V,harap,ausiki egin
1303,abreißen::V,letép,kendu
1304,abschneiden::V,levág,moztu
1305,abschneiden::V,levág,pikatu
1306,binden::V,köt,lotu
1307,binden::V,köt,estekatu
1308,binden::V,kötöz,lotu
1309,binden::V,kötöz,estekatu
1310,stecken::V,dug,sartu
1311,brechen::V,tör,apurtu
1312,brechen::V,eltör,apurtu
1313,klopfen::V,kopogtat,jo
1314,hauen::V,vág,jo
1315,hauen::V,levág,jo
1316,kleben::V,tapaszt,itsatsi
1317,reiben::V,dörzsöl,igurtzi
1318,reiben::V,súrol,igurtzi
1319,streichen::V,simít,igurtzi
1320,schleifen::V,fen,zorroztu
1321,schleifen::V,csiszol,zorroztu
1322,schleifen::V,köszörül,zorroztu
1323,schneiden::V,vág,moztu
1324,schneiden::V,szel,moztu
1325,schneiden::V,metsz,moztu
1326,rütteln::V,ráz,astindu
1327,rütteln::V,ráz,inarrosi
1328,schütteln::V,ráz,astindu
1329,schütteln::V,ráz,inarrosi
1330,schütteln::V,megráz,astindu
1331,schütteln::V,megráz,inarrosi
1332,schwenken::V,lóbál,zabukatu
1333,schwenken::V,lobogtat,zabukatu
1334,schütten::V,önt,isuri
1335,füllen::V,tölt,bete
1336,füllen::V,megtölt,bete
1337,einwickeln::V,becsavar,bildu
1338,tragen::V,hord,eroan
1339,tragen::V,hord,eraman
1340,schleppen::V,vonszol,narrastu
1341,schleppen::V,vonszol,herrestatu
1342,ziehen::V,húz,tira egin
1343,aufbewahren::V,megőriz,gorde
1344,werfen::V,dob,jaurti
1345,werfen::V,dob,aurtiki
1346,werfen::V,hajít,jaurti
1347,werfen::V,hajít,aurtiki
1348,fangen::V,fog,atzeman
1349,packen::V,megragad,heldu
1350,verstecken::V,eldug,ostendu
1351,verstecken::V,eldug,ezkutatu
1352,verstecken::V,elrejt,ostendu
1353,verstecken::V,elrejt,ezkutatu
1354,teilen::V,oszt,zatitu
1355,teilen::V,megoszt,zatitu
1356,schicken::V,küld,bidali
1357,bringen::V,hoz,ekarri
1358,bringen::V,visz,ekarri
1359,hinzufügen::V,hozzáad,eratxiki
1360,hinzufügen::V,hozzáad,gaineratu
1361,bekommen::V,kap,jaso
1362,bekommen::V,megkap,jaso
1363,erhalten::V,kap,jaso
1364,erhalten::V,megkap,jaso
1365,nehmen::V,vesz,hartu
1366,wählen::V,választ,hautatu
1367,wählen::V,választ,aukeratu
1368,auswählen::V,kiválaszt,hautatu
1369,auswählen::V,kiválaszt,aukeratu
1370,bewahren::V,megtart,begiratu
1371,behindern::V,akadályoz,oztopatu
1372,behindern::V,gátol,oztopatu
1373,verderben::V,elront,hondatu
1374,beschädigen::V,rongál,akastu
1375,zerbrechen::V,eltör,apurtu
1376,zerbrechen::V,széttör,apurtu
1377,zerbrechen::V,kettétör,apurtu
1378,zerreißen::V,eltép,zarratatu
1379,zerreißen::V,széttép,zarratatu
1380,zerstören::V,elpusztít,suntsitu
1381,verbrennen::V,éget,erre
1382,verbrennen::V,éget,kiskali
1383,verbrennen::V,eléget,erre
1384,verbrennen::V,eléget,kiskali
1385,geben::V,ad,eman
1386,reichen::V,nyújt,luzatu
1387,reichen::V,nyújt,helarazi
1388,schenken::V,ajándékoz,oparitu
1389,versprechen::V,ígér,agindu
1390,wünschen::V,kíván,opatu
1391,wünschen::V,kíván,opetsi
1392,loben::V,dicsér,laudatu
1393,loben::V,dicsér,goraipatu
1394,küssen::V,csókol,musu eman
1395,wiegen::V,ringat,kulunkatu
1396,zudecken::V,betakar,estali
1397,wecken::V,kelt,esnatu
1398,wecken::V,kelt,iratzartu
1399,wecken::V,ébreszt,esnatu
1400,wecken::V,ébreszt,iratzartu
1401,zeigen::V,mutat,erakutsi
1402,führen::V,visz,gidatu
1403,führen::V,vezet,gidatu
1404,lehren::V,tanít,irakatsi
1405,unterrichten::V,tanít,eskolak eman
1406,aufziehen::V,felnevel,hazi
1407,leiten::V,vezet,arteztu
1408,leiten::V,vezérel,arteztu
1409,antreiben::V,hajt,bulkatu
1410,lassen::V,-tat,-arazi
1411,lassen::V,-at,-arazi
1412,einladen::V,meghív,gonbidatu
1413,vereinigen::V,egyesít,batu
1414,vereinigen::V,egyesít,bateratu
1415,besuchen::V,látogat,ikustatu
1416,treffen::V,talál,topatu
1417,sich versammeln::V,gyülekezik,bildu
1418,sich versammeln::V,összegyűlik,bildu
1419,spielen::V,játszik,jolastu
1420,singen::V,énekel,abestu
1421,singen::V,énekel,kantatu
1422,tanzen::V,táncol,dantzatu
1423,tanzen::V,táncol,dantzan egin
1424,sich trennen::V,elválik,banandu
1425,verlassen::V,elhagy,utzietsi
1426,retten::V,ment,salbatu
1427,retten::V,ment,gaizkatu
1428,bewachen::V,őriz,jagon
1429,bewachen::V,őriz,zaindu
1430,schützen::V,óv,babestu
1431,schützen::V,óv,gerizatu
1432,schützen::V,véd,babestu
1433,schützen::V,véd,gerizatu
1434,verteidigen::V,véd,aldeztu
1435,sich schlagen::V,verekszik,elkar jo
1436,sich schlagen::V,verekszik,elkar borrokatu
1437,schießen::V,lő,tiro egin
1438,siegen::V,győz,irabazi
1439,ärgern::V,bosszant,ernegatu
1440,ärgern::V,bosszant,haserretu
1441,schlagen::V,üt,jo
1442,schlagen::V,üt,erauntsi
1443,schlagen::V,ver,jo
1444,schlagen::V,ver,erauntsi
1445,treten::V,rúg,zapaldu
1446,treten::V,rúg,ostiaktu
1447,stechen::V,döf,sastatu
1448,stechen::V,szúr,sastatu
1449,stoßen::V,lök,bultzatu
1450,stehlen::V,lop,ostu
1451,stehlen::V,lop,lapurtu
1452,stören::V,zavar,galarazi
1453,belästigen::V,zaklat,gohaindu
1454,belästigen::V,zaklat,alamena eman
1455,verbergen::V,rejt,ezkutatu
1456,verbergen::V,elrejt,ezkutatu
1457,täuschen::V,megtéveszt,tronpatu
1458,täuschen::V,megtéveszt,engainatu
1459,betrügen::V,csal,iruzurtu
1460,töten::V,öl,hil
1461,töten::V,öl,heriotza eman
1462,wohnen::V,lakik,bizi izan
1463,arbeiten::V,dolgozik,lan egin
1464,arbeiten::V,dolgozik,behar egin
1465,sammeln::V,szed,bildu
1466,sammeln::V,szed,bildumatu
1467,sammeln::V,gyűjt,bildu
1468,sammeln::V,gyűjt,bildumatu
1469,pflücken::V,szed,batu
1470,pflücken::V,szed,bildu
1471,jagen::V,vadászik,ehizatu
1472,fischen::V,halászik,arrantzatu
1473,fischen::V,halászik,arrantza egin
1474,fassen::V,fog,harrapatu
1475,hüten::V,őriz,begiratu
1476,hüten::V,legeltet,begiratu
1477,treiben::V,hajt,bultza egin
1478,anbinden::V,köt,estekatu
1479,füttern::V,etet,bazkatu
1480,melken::V,fej,jetzi
1481,hacken::V,vág,xehatu
1482,gießen::V,öntöz,isuri
1483,reifen::V,érik,heldu
1484,reifen::V,érik,zoritu
1485,zubereiten::V,elkészít,prestatu
1486,kochen::V,főz,egosi
1487,backen::V,süt,labean egin
1488,braten::V,süt,erregosi
1489,umrühren::V,megkever,eragin
1490,stricken::V,köt,trikotatu
1491,stricken::V,köt,puntu egin
1492,nähen::V,varr,josi
1493,färben::V,fest,tindatu
1494,reinigen::V,tisztít,ikuzi
1495,reinigen::V,tisztít,garbitu
1496,waschen::V,mos,xahutu
1497,waschen::V,mos,garbitu
1498,abwischen::V,letöröl,xukatu
1499,spülen::V,mosogat,irakutzi
1500,fegen::V,söpör,erraztatu
1501,kehren::V,söpör,isastu
1502,baden::V,fürdik,bainatu
1503,baden::V,fürdik,bainua hartu
1504,sich waschen::V,mosdik,burua garbitu
1505,sich waschen::V,mosakszik,burua garbitu
1506,ausziehen::V,levesz,erantzi
1507,anziehen::V,felölt,jantzi
1508,anziehen::V,felvesz,jantzi
1509,sich anziehen::V,öltözik,jantzi
1510,sich anziehen::V,felöltözik,jantzi
1511,kämmen::V,fésül,orraztu
1512,schmücken::V,díszít,apaindu
1513,sagen::V,mond,esan
1514,sprechen::V,beszél,mintzatu
1515,sprechen::V,beszél,hitz egin
1516,reden::V,beszél,hitz egin
1517,sich unterhalten::V,beszélget,solastu
1518,sich unterhalten::V,beszélget,solas egin
1519,fragen::V,kérdez,galdetu
1520,bitten::V,kér,eskatu
1521,bitten::V,kér,galdegin
1522,erzählen::V,mesél,edestu
1523,erzählen::V,mesél,kontatu
1524,erzählen::V,elbeszél,edestu
1525,erzählen::V,elbeszél,kontatu
1526,mitteilen::V,közöl,jakinarazi
1527,nennen::V,hív,izena eman
1528,nennen::V,nevez,izena eman
1529,rufen::V,hív,dei egin
1530,prahlen::V,dicsekszik,harrokerian ibili
1531,prahlen::V,dicsekszik,ahoberokeriak esan
1532,übersetzen::V,fordít,itzuli
1533,denken::V,gondol,pentsatu
1534,denken::V,gondol,gogoeta egin
1535,glauben::V,hisz,sinetsi
1536,bemerken::V,észrevesz,ohartu
1537,bemerken::V,észrevesz,konturatu
1538,erkennen::V,ráismer,ezagutu
1539,erkennen::V,ráismer,antzeman
1540,erkennen::V,felismer,ezagutu
1541,erkennen::V,felismer,antzeman
1542,begreifen::V,felfog,ulertu
1543,verstehen::V,ért,aditu
1544,verstehen::V,megért,aditu
1545,lernen::V,tanul,ikasi
1546,lernen::V,megtanul,ikasi
1547,wissen::V,tud,jakin
1548,sich erinnern an::V,emlékszik,gogoratu
1549,sich erinnern an::V,emlékszik,gogoan izan
1550,vergessen::V,felejt,ahaztu
1551,vergessen::V,felejt,ahantzi
1552,vergessen::V,elfelejt,ahaztu
1553,vergessen::V,elfelejt,ahantzi
1554,messen::V,mér,neurtu
1555,messen::V,megmér,neurtu
1556,zählen::V,számol,zenbatu
1557,zählen::V,számol,kopuratu
1558,zählen::V,megszámol,zenbatu
1559,zählen::V,megszámol,kopuratu
1560,rechnen::V,számít,kalkulatu
1561,lesen::V,olvas,irakurri
1562,malen::V,fest,margotu
1563,zeichnen::V,rajzol,marraztu
1564,schreiben::V,ír,idatzi
1565,besitzen::V,birtokol,ukan
1566,besitzen::V,birtokol,eduki
1567,kaufen::V,vesz,erosi
1568,kaufen::V,megvesz,erosi
1569,verkaufen::V,elad,saldu
1570,bezahlen::V,fizet,ordaindu
1571,bezahlen::V,kifizet,ordaindu
1572,zahlen::V,fizet,ordaindu
1573,zahlen::V,megfizet,ordaindu
1574,beherrschen::V,ural,menpean izan
1575,ertragen::V,elbír,jasan
