,Concept_ID,bg,tr
854,letzter::A,последен,son
855,letzter::A,последен,sonuncu
856,allein::ADV,само,yalnız
857,allein::ADV,само,tek başına
858,auf einmal::ADV,същевременно,birden
859,zusammen::ADV,заедно,beraber
860,zusammen::ADV,заедно,birlikte
861,lange::ADV,дълго,çok
862,lange::ADV,дълго,uzun
863,plötzlich::ADV,изведнъж,ansızın
864,plötzlich::ADV,изведнъж,birdenbire
865,sofort::ADV,веднага,hemen
866,sofort::ADV,веднага,derhal
867,später::ADV,по-късно,daha sonra
868,jetzt::ADV,сега,şimdi
869,heute::ADV,днес,bugün
870,morgen::ADV,утре,yarın
871,bald::ADV,скоро,yakında
872,dann::ADV,после,sonra
873,dann::ADV,тогава,sonra
874,gestern::ADV,вчера,dün
875,einst::ADV,някога,eskiden
876,damals::ADV,тогава,o zamanlar
877,danach::ADV,после,sonradan
878,danach::ADV,после,ondan sonra
879,danach::ADV,след това,sonradan
880,danach::ADV,след това,ondan sonra
881,vorher::ADV,преди,önce
882,vorher::ADV,преди,önceden
883,vorher::ADV,преди това,önce
884,vorher::ADV,преди това,önceden
885,zuerst::ADV,най-напред,ilk önce
886,einmal::ADV,веднъж,bir defa
887,einmal::ADV,един път,bir defa
888,manchmal::ADV,понякога,bazan
889,oft::ADV,често,sık sık
890,oft::ADV,често,çok defa
891,immer::ADV,винаги,daima
892,immer::ADV,винаги,her zaman
893,niemals::ADV,никога,asla değil
894,niemals::ADV,никога,hiçbir zaman
895,hier::ADV,тук,burada
896,hier::ADV,тука,burada
897,hierhin::ADV,насам,buraya
898,von hier::ADV,оттук,buradan
899,von hier::ADV,оттука,buradan
900,dort::ADV,там,orada
901,dort::ADV,там,şurada
902,dorthin::ADV,натам,oraya
903,dorthin::ADV,натам,şuraya
904,dorthin::ADV,нататък,oraya
905,dorthin::ADV,нататък,şuraya
906,geradeaus::ADV,направо,doğru
907,vorwärts::ADV,напред,ileri
908,rückwärts::ADV,назад,geri
909,zurück::ADV,обратно,geriye
910,unten::ADV,долу,aşağıda
911,hinab::ADV,надолу,aşağıya
912,oben::ADV,горе,yukarıda
913,hinauf::ADV,нагоре,yukarı
914,hinauf::ADV,нагоре,yukarıya
915,überall::ADV,навсякъде,her yerde
916,nicht::ADV,не,-mi-
917,nicht::ADV,не,değil
918,ein wenig::ADV,малко,biraz
919,kaum::ADV,едва,dar
920,kaum::ADV,едва,hemen hemen değil
921,kaum::ADV,едвам,dar
922,kaum::ADV,едвам,hemen hemen değil
923,sehr::ADV,много,pek
924,sehr::ADV,много,gayet
925,sehr::ADV,твърде,pek
926,sehr::ADV,твърде,gayet
927,so::ADV,тъй,öyle
928,so::ADV,тъй,böyle
929,so::ADV,така,öyle
930,so::ADV,така,böyle
931,noch::ADV,още,hâlâ
932,noch::ADV,още,henüz
933,nur::ADV,само,ancak
934,nur::ADV,само,yalnız
935,schon::ADV,вече,çoktan
936,wieder::ADV,пак,tekrar
937,wieder::ADV,пак,yeniden
938,wieder::ADV,отново,tekrar
939,wieder::ADV,отново,yeniden
940,vergebens::ADV,напразно,boşuna
941,vor::PRP,пред,önünde
942,hinter::PRP,зад,arkasında
943,unter::PRP,под,altında
944,durch::PRP,през,sayesinde
945,durch::PRP,през,ortasından
946,neben::PRP,до,yanında
947,neben::PRP,при,yanında
948,zwischen::PRP,между,arasında
949,zwischen::PRP,помежду,arasında
950,wegen::PRP,заради,dolayı
951,dies::PRN,този,bu
952,das::PRN,туй,o
953,das::PRN,туй,şu
954,das::PRN,това,o
955,das::PRN,това,şu
956,alles::PRN,всичко,hepsi
957,alles::PRN,всичко,her şey
958,ich::PRN,аз,ben
959,du::PRN,ти,sen
960,er::PRN,той,o
961,wir::PRN,ние,biz
962,ihr::PRN,вие,siz
963,sie::PRN,те,onlar
964,was::FPRN,що,ne
965,was::FPRN,какво,ne
966,wer::FPRN,кой,kim
967,wo::FADV,къде,nerede
968,wohin::FADV,накъде,nereye
969,wohin::FADV,накъдето,nereye
970,wie::FADV,как,nasıl
971,warum::FADV,защо,neden
972,wieviel::FNUM,колко,kaç
973,wieviel::FNUM,колко,ne kadar
974,eins::NUM,един,bir
975,zwei::NUM,два,iki
976,drei::NUM,три,üç
977,vier::NUM,четири,dört
978,fünf::NUM,пет,beş
979,sechs::NUM,шест,altı
980,sieben::NUM,седем,yedi
981,acht::NUM,осем,sekiz
982,neun::NUM,девет,dokuz
983,zehn::NUM,десет,on
984,elf::NUM,единайсет,on bir
985,elf::NUM,единадесет,on bir
986,zwölf::NUM,дванайсет,on iki
987,zwölf::NUM,дванадесет,on iki
988,zwanzig::NUM,двайсет,yirmi
989,zwanzig::NUM,двадесет,yirmi
990,dreißig::NUM,тридесет,otuz
991,vierzig::NUM,четиридесет,kırk
992,fünfzig::NUM,петдесет,elli
993,sechzig::NUM,шестдесет,altmış
994,siebzig::NUM,седемдесет,yetmiş
995,achtzig::NUM,осемдесет,seksen
996,neunzig::NUM,деветдесет,doksan
997,hundert::NUM,сто,yüz
998,tausend::NUM,хиляда,bin
999,und::CNJ,а,ve
1000,und::CNJ,а,ile
1001,und::CNJ,та,ve
1002,und::CNJ,та,ile
1003,oder::CNJ,или,ya
1004,oder::CNJ,или,yahut
1005,stehen::V,стоя,durmak
1006,sitzen::V,седя,oturmak
1007,liegen::V,лежа,yatmak
1008,hängen::V,вися,asılı olmak
1009,werden::V,бъда,olmak
1010,werden::V,бъда,olunmak
1011,werden::V,стана,olmak
1012,werden::V,стана,olunmak
1013,passieren::V,случа се,olmak
1014,beginnen::V,започна,başlamak
1015,enden::V,свърша,bitmek
1016,enden::V,свърша,sona ermek
1017,wechseln::V,променям,değişmek
1018,aufgehen[Sonne]::V,изгрея,doğmak
1019,untergehen[Sonne]::V,заляза,batmak
1020,scheinen[Sonne]::V,грея,parlamak
1021,scheinen[Sonne]::V,светя,parlamak
1022,donnern::V,гърмя,gök gürlemek
1023,wehen::V,вея,esmek
1024,wehen::V,духам,esmek
1025,strömen::V,тека,akmak
1026,strömen::V,лея се,akmak
1027,fließen::V,тека,akmak
1028,sich drehen::V,въртя се,dönmek
1029,schwanken::V,клатя се,sallanmak
1030,schwingen::V,трептя,titremek
1031,fallen::V,падам,düşmek
1032,brennen::V,горя,yanmak
1033,rauchen::V,димя,tütmek
1034,regnen::V,вали дъжд,yağmak
1035,gefrieren::V,замръзна,donmak
1036,tauen::V,топя се,erimek
1037,schmelzen::V,разтопя се,erimek
1038,trocknen::V,съхна,kurumak
1039,sieden::V,вря,kaynamak
1040,sieden::V,кипя,kaynamak
1041,faulen::V,гния,çürümek
1042,verfaulen::V,изгния,çürümek
1043,reißen::V,напукам се,yırtılmak
1044,versinken::V,потъна,batmak
1045,vergehen::V,минавам,geçmek
1046,erscheinen::V,явя се,görünmek
1047,verschwinden::V,изчезна,kaybolmak
1048,sinken::V,падна,inmek
1049,abnehmen::V,отслабна,azalmak
1050,zunehmen::V,нарасна,artmak
1051,zunehmen::V,нарасна,çoğalmak
1052,steigen::V,увелича се,artmak
1053,steigen::V,увелича се,yükselmek
1054,steigen::V,покачвам се,artmak
1055,steigen::V,покачвам се,yükselmek
1056,wachsen::V,раста,büyümek
1057,wachsen::V,раста,gelişmek
1058,glänzen::V,лъщя,parlamak
1059,glänzen::V,блестя,parlamak
1060,funkeln::V,искря,parıldamak
1061,lärmen::V,шумя,gürültü yapmak
1062,läuten::V,звъня,çalmak
1063,klingeln::V,звъня,zil çalmak
1064,klirren::V,звънтя,şakırdamak
1065,klirren::V,звънтя,zangırdamak
1066,klirren::V,дрънкам,şakırdamak
1067,klirren::V,дрънкам,zangırdamak
1068,brausen::V,буча,köpürmek
1069,brausen::V,буча,kükremek
1070,rauschen::V,шумя,fışırdamak
1071,klingen::V,звуча,tınlamak
1072,bellen::V,лая,havlamak
1073,heulen::V,вия,ulumak
1074,heulen::V,рева,ulumak
1075,blasen::V,духна,üflemek
1076,pfeifen::V,свиря,düdük çalmak
1077,schreien::V,крещя,bağırmak
1078,schreien::V,крещя,haykırmak
1079,stöhnen::V,стена,inlemek
1080,stöhnen::V,пъшкам,inlemek
1081,zittern::V,треперя,titremek
1082,leben::V,живея,yaşamak
1083,leben::V,живея,hayatta olmak
1084,geboren werden::V,родя се,doğmak
1085,atmen::V,дишам,solunmak
1086,atmen::V,дишам,nefes almak
1087,trinken::V,пия,içmek
1088,essen::V,ям,yemek
1089,schlucken::V,гълтам,yutmak
1090,müde werden::V,уморя се,yorulmak
1091,einschlafen::V,заспя,uykuya dalmak
1092,schlafen::V,спя,uyumak
1093,aufwachen::V,събудя се,uyanmak
1094,aufstehen::V,стана,kalkmak
1095,aufstehen::V,стана,yataktan kalkmak
1096,sich erholen::V,отдъхвам си,dinlenmek
1097,krank werden::V,заболея,hastalanmak
1098,krank sein::V,боледувам,hasta olmak
1099,schmerzen::V,боля,ağrımak
1100,husten::V,кашлям,öksürmek
1101,genesen::V,оздравея,şifa bulmak
1102,sterben::V,умра,ölmek
1103,sterben::V,умра,vefat etmek
1104,umkommen::V,загина,ölmek
1105,sich bewegen::V,движа се,hareket etmek
1106,sich bewegen::V,мърдам се,hareket etmek
1107,sich rühren::V,движа се,kımıldanmak
1108,sich erheben::V,стана,kalkmak
1109,sich erheben::V,стана,ayağa kalkmak
1110,sich setzen::V,седна,oturmak
1111,hinfallen::V,падна,yere düşmek
1112,laufen::V,ходя,yürümek
1113,schreiten::V,крача,yürümek
1114,schreiten::V,крача,adım atmak
1115,spazierengehen::V,разхождам се,gezmek
1116,spazierengehen::V,разхождам се,dolaşmak
1117,eilen::V,бързам,seğirtmek
1118,sich beeilen::V,побързам,acele etmek
1119,sausen::V,тичам,hızla gitmek
1120,rennen::V,бягам,koşmak
1121,springen::V,скачам,atlamak
1122,springen::V,скачам,sıçramak
1123,klettern::V,катеря се,tırmanmak
1124,schaukeln::V,люлея се,sallanmak
1125,kriechen::V,лазя,sürünmek
1126,kriechen::V,пълзя,sürünmek
1127,schwimmen::V,плувам,yüzmek
1128,tauchen::V,гмуркам се,dalmak
1129,rudern::V,греба,kürek çekmek
1130,fahren::V,пътувам,gitmek
1131,fliegen::V,летя,uçmak
1132,fliegen::V,хвърча,uçmak
1133,gehen::V,ида,gitmek
1134,gehen::V,вървя,gitmek
1135,weggehen::V,отида си,gitmek
1136,abfahren::V,отпътувам,kalkmak
1137,anhalten::V,спра се,durmak
1138,hineingehen::V,влизам,içeri girmek
1139,eintreten::V,вляза,girmek
1140,kommen::V,ида,gelmek
1141,kommen::V,дойда,gelmek
1142,ankommen::V,пристигна,varmak
1143,zurückkommen::V,върна се,dönmek
1144,bleiben::V,остана,kalmak
1145,warten::V,чакам,beklemek
1146,erwarten::V,очаквам,beklemek
1147,suchen::V,търся,aramak
1148,finden::V,намеря,bulmak
1149,versuchen::V,опитам,denemek
1150,vorbereiten::V,подготвя,hazırlamak
1151,lieben::V,любя,sevmek
1152,mögen::V,обичам,beğenmek
1153,lachen::V,смея се,gülmek
1154,rühren::V,трогна,dokunmak
1155,rühren::V,трогна,duygulandırmak
1156,weinen::V,плача,ağlamak
1157,schimpfen::V,ругая,küfretmek
1158,schimpfen::V,псувам,küfretmek
1159,sich ärgern::V,ядосам се,kızmak
1160,sich fürchten::V,боя се,korkmak
1161,sich fürchten::V,страхувам се,korkmak
1162,fürchten::V,боя се от,korkmak
1163,fürchten::V,страхувам се от,korkmak
1164,fliehen::V,бягам,kaçmak
1165,flüchten::V,бягам,kaçmak
1166,flüchten::V,избягам,kaçmak
1167,sehen::V,видя,görmek
1168,anschauen::V,гледам,seyretmek
1169,ansehen::V,поглеждам,bakmak
1170,hören::V,чувам,duymak
1171,hören::V,чувам,işitmek
1172,zuhören::V,слушам,dinlemek
1173,probieren::V,опитам,denemek
1174,probieren::V,опитам,tadına bakmak
1175,riechen::V,подуша,kokusunu almak
1176,fühlen::V,усещам,duymak
1177,fühlen::V,усещам,hissetmek
1178,fühlen::V,чувствувам,duymak
1179,fühlen::V,чувствувам,hissetmek
1180,scheinen::V,изглеждам,görünmek
1181,zu sehen sein::V,виждам се,görünmek
1182,vernehmen::V,доловя,haber almak
1183,frieren::V,мръзна,üşümek
1184,tun::V,правя,etmek
1185,tun::V,правя,yapmak
1186,können::V,мога,bilmek
1187,wollen::V,ща,istemek
1188,wollen::V,искам,istemek
1189,anfangen::V,започна,başlamak
1190,beenden::V,свърша,bitirmek
1191,beenden::V,завърша,bitirmek
1192,aufhören::V,престана,bitmek
1193,gelingen::V,успея,başarmak
1194,gelingen::V,сполуча,başarmak
1195,geraten::V,удам се,düşmek
1196,öffnen::V,отворя,açmak
1197,schließen::V,затворя,kapamak
1198,stellen::V,поставя,koymak
1199,setzen::V,туря,koymak
1200,setzen::V,туря,oturtmak
1201,legen::V,сложа,koymak
1202,legen::V,сложа,yatırmak
1203,legen::V,слагам,koymak
1204,legen::V,слагам,yatırmak
1205,berühren::V,докосна,dokunmak
1206,verbinden::V,свържа,bağlamak
1207,verbinden::V,свържа,birleştirmek
1208,bedecken::V,покрия,örtmek
1209,bedecken::V,покрия,kaplamak
1210,aufhängen::V,закача,asmak
1211,anzünden::V,запаля,yakmak
1212,anzünden::V,запаля,ateşlemek
1213,aufheben::V,вдигна,kaldırmak
1214,aufheben::V,повдигна,kaldırmak
1215,zurücklassen::V,оставя,geride bırakmak
1216,verlieren::V,загубя,yitirmek
1217,verlieren::V,загубя,kaybetmek
1218,fallen lassen::V,изпусна,düşürmek
1219,machen::V,направя,yapmak
1220,herstellen::V,произведа,yapmak
1221,herstellen::V,произведа,imal etmek
1222,bauen::V,строя,kurmak
1223,bauen::V,строя,inşa etmek
1224,reparieren::V,поправя,onarmak
1225,reparieren::V,поправя,tamir etmek
1226,verbessern::V,подобря,düzeltmek
1227,ändern::V,променя,değiştirmek
1228,graben::V,копая,kazmak
1229,beugen::V,прегъна,eğmek
1230,biegen::V,прегъна,bükmek
1231,drehen::V,въртя,çevirmek
1232,drehen::V,въртя,döndürmek
1233,wenden::V,обърна,çevirmek
1234,umdrehen::V,обърна,çevirmek
1235,heben::V,вдигам,kaldırmak
1236,hochheben::V,издигна,yukarı kaldırmak
1237,ergreifen::V,хвана,tutmak
1238,ergreifen::V,хвана,yakalamak
1239,ergreifen::V,обхвана,tutmak
1240,ergreifen::V,обхвана,yakalamak
1241,halten::V,държа,tutmak
1242,drücken::V,натискам,sıkmak
1243,drücken::V,притискам,sıkmak
1244,schieben::V,тикам,itmek
1245,schieben::V,тикам,sürmek
1246,kratzen::V,одраскам,kaşımak
1247,lecken::V,лижа,yalamak
1248,lecken::V,ближа,yalamak
1249,beißen::V,хапя,ısırmak
1250,beißen::V,ухапя,ısırmak
1251,abreißen::V,откъсна,koparmak
1252,abschneiden::V,отрежа,keserek ayırmak
1253,binden::V,вържа,bağlamak
1254,stecken::V,пъхна,sokmak
1255,brechen::V,троша,kırmak
1256,klopfen::V,чукам,çalmak
1257,hauen::V,бия,vurmak
1258,kleben::V,лепя,yapıştırmak
1259,kleben::V,залепя,yapıştırmak
1260,reiben::V,трия,ovmak
1261,reiben::V,трия,sürtmek
1262,reiben::V,търкам,ovmak
1263,reiben::V,търкам,sürtmek
1264,streichen::V,намажа,sürmek
1265,schleifen::V,остря,bilemek
1266,schneiden::V,режа,kesmek
1267,rütteln::V,разтърсвам,sallamak
1268,schütteln::V,клатя,sarsmak
1269,schütteln::V,клатя,çalkamak
1270,schütteln::V,друсам,sarsmak
1271,schütteln::V,друсам,çalkamak
1272,schwenken::V,размахам,sallamak
1273,schütten::V,сипя,dökmek
1274,schütten::V,сипя,akıtmak
1275,füllen::V,напълня,doldurmak
1276,einwickeln::V,увия,sarmak
1277,einwickeln::V,завия,sarmak
1278,tragen::V,нося,taşımak
1279,schleppen::V,влача,sürüklemek
1280,ziehen::V,тегля,çekmek
1281,ziehen::V,дръпна,çekmek
1282,aufbewahren::V,съхраня,saklamak
1283,werfen::V,хвърля,atmak
1284,fangen::V,ловя,tutmak
1285,fangen::V,ловя,yakalamak
1286,fangen::V,уловя,tutmak
1287,fangen::V,уловя,yakalamak
1288,packen::V,хвана,tutmak
1289,packen::V,хвана,yakalamak
1290,verstecken::V,крия,saklamak
1291,verstecken::V,скрия,saklamak
1292,teilen::V,разделя,bölmek
1293,teilen::V,разделя,ayırmak
1294,schicken::V,изпращам,yollamak
1295,schicken::V,изпращам,göndermek
1296,bringen::V,донеса,getirmek
1297,hinzufügen::V,прибавя,katmak
1298,hinzufügen::V,прибавя,eklemek
1299,bekommen::V,сдобия се,almak
1300,bekommen::V,сдобия се,eline geçmek
1301,erhalten::V,получа,almak
1302,nehmen::V,взема,almak
1303,wählen::V,избирам,seçmek
1304,auswählen::V,избера,seçmek
1305,auswählen::V,избера,ayırmak
1306,bewahren::V,пазя,korumak
1307,behindern::V,преча,engellemek
1308,behindern::V,спъвам,engellemek
1309,verderben::V,разваля,bozmak
1310,beschädigen::V,повредя,zedelemek
1311,beschädigen::V,повредя,ziyan vermek
1312,zerbrechen::V,счупя,kırmak
1313,zerreißen::V,скъсам,yırtmak
1314,zerstören::V,разруша,yıkmak
1315,zerstören::V,разруша,tahrip etmek
1316,verbrennen::V,изгоря,yakmak
1317,geben::V,дам,vermek
1318,reichen::V,подам,uzatmak
1319,schenken::V,подаря,hediye etmek
1320,versprechen::V,обещая,vaat etmek
1321,wünschen::V,желая,kutlamak
1322,loben::V,хваля,övmek
1323,küssen::V,целувам,öpmek
1324,wiegen::V,люлея,sallamak
1325,zudecken::V,покрия,örtmek
1326,wecken::V,събудя,uyandırmak
1327,zeigen::V,покажа,göstermek
1328,führen::V,водя,gezdirmek
1329,führen::V,водя,yol göstermek
1330,führen::V,заведа,gezdirmek
1331,führen::V,заведа,yol göstermek
1332,lehren::V,уча,okutmak
1333,lehren::V,уча,öğretmek
1334,unterrichten::V,преподавам,öğretmek
1335,aufziehen::V,отгледам,yetiştirmek
1336,leiten::V,ръководя,yönetmek
1337,leiten::V,ръководя,idare etmek
1338,leiten::V,управлявам,yönetmek
1339,leiten::V,управлявам,idare etmek
1340,antreiben::V,подкарвам,teşvik etmek
1341,lassen::V,накарам,-tırmak
1342,einladen::V,поканя,davet etmek
1343,vereinigen::V,съединя,birleştirmek
1344,besuchen::V,посетя,uğramak
1345,besuchen::V,посетя,ziyaret etmek
1346,besuchen::V,посетя,görmeye gitmek
1347,treffen::V,срещна,rastlamak
1348,treffen::V,срещна,isabet etmek
1349,sich versammeln::V,събера се,toplanmak
1350,spielen::V,играя,oynamak
1351,singen::V,пея,söylemek
1352,singen::V,пея,şarkı söylemek
1353,tanzen::V,танцувам,oynamak
1354,tanzen::V,танцувам,dans etmek
1355,sich trennen::V,разделя се,ayrılmak
1356,verlassen::V,напусна,bırakmak
1357,verlassen::V,напусна,terk etmek
1358,retten::V,спася,kurtarmak
1359,bewachen::V,охранявам,gözetmek
1360,schützen::V,запазя,korumak
1361,verteidigen::V,защитя,savunmak
1362,sich schlagen::V,бия се,dövüşmek
1363,schießen::V,стрелям,ateş etmek
1364,siegen::V,победя,yenmek
1365,ärgern::V,ядосам,kızdırmak
1366,schlagen::V,бия,dövmek
1367,schlagen::V,ударя,dövmek
1368,treten::V,ритам,tepmek
1369,stechen::V,бодна,sokmak
1370,stechen::V,бодна,batırmak
1371,stoßen::V,бутна,itmek
1372,stoßen::V,блъсна,itmek
1373,stören::V,смутя,bozmak
1374,stören::V,смутя,etkilemek
1375,belästigen::V,отегча,rahatsız etmek
1376,belästigen::V,безпокоя,rahatsız etmek
1377,verbergen::V,скрия,saklamak
1378,täuschen::V,измамя,aldatmak
1379,betrügen::V,измамя,aldatmak
1380,betrügen::V,измамя,dolandırmak
1381,töten::V,убия,öldürmek
1382,töten::V,умъртвя,öldürmek
1383,wohnen::V,живея,oturmak
1384,arbeiten::V,работя,çalışmak
1385,sammeln::V,събера,toplamak
1386,pflücken::V,бера,koparmak
1387,pflücken::V,откъсна,koparmak
1388,jagen::V,ловувам,avlanmak
1389,fischen::V,ловя риба,balık tutmak
1390,fassen::V,хвана,tutmak
1391,fassen::V,хвана,yakalamak
1392,hüten::V,пазя,otlatmak
1393,treiben::V,карам,gütmek
1394,anbinden::V,завържа,bağlamak
1395,füttern::V,храня,beslemek
1396,melken::V,доя,sağmak
1397,hacken::V,сека,yarmak
1398,gießen::V,полея,sulamak
1399,reifen::V,узрея,olgunlaşmak
1400,zubereiten::V,приготвя,hazırlamak
1401,kochen::V,варя,pişirmek
1402,kochen::V,варя,kaynatmak
1403,backen::V,пека,pişirmek
1404,backen::V,пека,fırında pişirmek
1405,braten::V,пържа,kızartmak
1406,umrühren::V,разбъркам,karıştırmak
1407,stricken::V,плета,örmek
1408,nähen::V,шия,dikmek
1409,färben::V,боядисам,boyamak
1410,reinigen::V,почистя,temizlemek
1411,waschen::V,мия,yıkamak
1412,waschen::V,пера,yıkamak
1413,abwischen::V,избърша,silmek
1414,spülen::V,плакна,çalkamak
1415,fegen::V,измета,süpürmek
1416,kehren::V,мета,süpürmek
1417,baden::V,къпя се,yıkanmak
1418,baden::V,къпя се,banyo yapmak
1419,sich waschen::V,мия се,yıkanmak
1420,ausziehen::V,съблека,çıkarmak
1421,anziehen::V,облека,giymek
1422,sich anziehen::V,облека се,giyinmek
1423,kämmen::V,реша,taramak
1424,kämmen::V,вчеша,taramak
1425,schmücken::V,накича,süslemek
1426,sagen::V,кажа,demek
1427,sagen::V,кажа,söylemek
1428,sprechen::V,говоря,konuşmak
1429,reden::V,говоря,konuşmak
1430,sich unterhalten::V,разговарям,sohbet etmek
1431,fragen::V,запитам,sormak
1432,bitten::V,моля,dilemek
1433,bitten::V,моля,rica etmek
1434,erzählen::V,разкажа,bahsetmek
1435,erzählen::V,разкажа,hikâye etmek
1436,mitteilen::V,съобщя,bildirmek
1437,nennen::V,нарека,adlandırmak
1438,rufen::V,викам,çağırmak
1439,rufen::V,повикам,çağırmak
1440,prahlen::V,хваля се,övünmek
1441,übersetzen::V,преведа,çevirmek
1442,übersetzen::V,преведа,tercüme etmek
1443,denken::V,мисля,düşünmek
1444,glauben::V,вярвам,inanmak
1445,glauben::V,вярвам,zannetmek
1446,bemerken::V,забележа,farkına varmak
1447,erkennen::V,позная,tanımak
1448,begreifen::V,схвана,anlamak
1449,begreifen::V,схвана,kavramak
1450,verstehen::V,разбера,duymak
1451,verstehen::V,разбера,anlamak
1452,lernen::V,уча се,öğrenmek
1453,wissen::V,зная,bilmek
1454,sich erinnern an::V,спомня си за,hatırlamak
1455,vergessen::V,забравя,unutmak
1456,messen::V,меря,ölçmek
1457,zählen::V,броя,saymak
1458,rechnen::V,сметна,hesap etmek
1459,lesen::V,чета,okumak
1460,malen::V,рисувам,resmini yapmak
1461,zeichnen::V,рисувам,çizmek
1462,schreiben::V,пиша,yazmak
1463,besitzen::V,имам,haiz olmak
1464,besitzen::V,имам,sahip olmak
1465,besitzen::V,притежавам,haiz olmak
1466,besitzen::V,притежавам,sahip olmak
1467,kaufen::V,купя,almak
1468,kaufen::V,купувам,almak
1469,verkaufen::V,продам,satmak
1470,bezahlen::V,заплатя,ödemek
1471,zahlen::V,платя,ödemek
1472,beherrschen::V,владея,hâkim olmak
1473,ertragen::V,понеса,dayanmak
1474,ertragen::V,понеса,katlanmak
1475,Platte::N,,levha
1476,Stütze::N,,dayak
1477,Stütze::N,,destek
1478,stehlen::V,,çalmak
