,Concept_ID,fr,de
820,tausend::NUM,mille,tausend
821,und::CNJ,et,und
822,oder::CNJ,ou,oder
823,stehen::V,être debout,stehen
824,sitzen::V,être assis,sitzen
825,liegen::V,être couché,liegen
826,hängen::V,pendre,hängen
827,werden::V,devenir,werden
828,passieren::V,se passer,passieren
829,beginnen::V,commencer,beginnen
830,enden::V,finir,enden
831,enden::V,se terminer,enden
832,wechseln::V,changer,wechseln
833,wechseln::V,alterner,wechseln
834,aufgehen[Sonne]::V,se lever,aufgehen
835,untergehen[Sonne]::V,se coucher,untergehen
836,scheinen[Sonne]::V,briller,scheinen
837,donnern::V,tonner,donnern
838,wehen::V,souffler,wehen
839,strömen::V,affluer,strömen
840,fließen::V,couler,fließen
841,sich drehen::V,tourner,sich drehen
842,schwanken::V,osciller,schwanken
843,schwanken::V,chanceler,schwanken
844,schwingen::V,vibrer,schwingen
845,schwingen::V,osciller,schwingen
846,fallen::V,tomber,fallen
847,brennen::V,brûler,brennen
848,brennen::V,flamber,brennen
849,rauchen::V,fumer,rauchen
850,regnen::V,pleuvoir,regnen
851,gefrieren::V,geler,gefrieren
852,tauen::V,dégeler,tauen
853,schmelzen::V,fondre,schmelzen
854,trocknen::V,sécher,trocknen
855,sieden::V,bouillir,sieden
856,faulen::V,pourrir,faulen
857,faulen::V,se putréfier,faulen
858,verfaulen::V,pourrir,verfaulen
859,reißen::V,rompre,reißen
860,reißen::V,se déchirer,reißen
861,versinken::V,s'enfoncer,versinken
862,vergehen::V,passer,vergehen
863,erscheinen::V,apparaître,erscheinen
864,verschwinden::V,disparaître,verschwinden
865,sinken::V,descendre,sinken
866,sinken::V,s'abaisser,sinken
867,abnehmen::V,diminuer,abnehmen
868,zunehmen::V,augmenter,zunehmen
869,steigen::V,monter,steigen
870,wachsen::V,croître,wachsen
871,glänzen::V,briller,glänzen
872,funkeln::V,étinceler,funkeln
873,lärmen::V,faire du bruit,lärmen
874,läuten::V,sonner,läuten
875,klingeln::V,sonner,klingeln
876,klirren::V,cliqueter,klirren
877,brausen::V,mugir,brausen
878,rauschen::V,bruire,rauschen
879,klingen::V,sonner,klingen
880,bellen::V,aboyer,bellen
881,heulen::V,hurler,heulen
882,blasen::V,souffler,blasen
883,pfeifen::V,siffler,pfeifen
884,schreien::V,crier,schreien
885,stöhnen::V,gémir,stöhnen
886,zittern::V,trembler,zittern
887,leben::V,vivre,leben
888,geboren werden::V,naître,geboren werden
889,atmen::V,respirer,atmen
890,trinken::V,boire,trinken
891,essen::V,manger,essen
892,schlucken::V,avaler,schlucken
893,müde werden::V,se lasser,müde werden
894,müde werden::V,se fatiguer,müde werden
895,einschlafen::V,s'endormir,einschlafen
896,schlafen::V,dormir,schlafen
897,aufwachen::V,se réveiller,aufwachen
898,aufstehen::V,se lever,aufstehen
899,sich erholen::V,se reposer,sich erholen
900,sich erholen::V,se détendre,sich erholen
901,krank werden::V,tomber malade,krank werden
902,krank sein::V,être malade,krank sein
903,schmerzen::V,faire mal,schmerzen
904,husten::V,tousser,husten
905,genesen::V,guérir,genesen
906,genesen::V,se remettre,genesen
907,sterben::V,mourir,sterben
908,umkommen::V,périr,umkommen
909,sich bewegen::V,bouger,sich bewegen
910,sich rühren::V,broncher,sich rühren
911,sich erheben::V,se lever,sich erheben
912,sich setzen::V,s'asseoir,sich setzen
913,hinfallen::V,tomber,hinfallen
914,laufen::V,marcher,laufen
915,laufen::V,aller à pied,laufen
916,schreiten::V,marcher,schreiten
917,spazierengehen::V,se promener,spazierengehen
918,eilen::V,courir,eilen
919,sich beeilen::V,se hâter,sich beeilen
920,sich beeilen::V,se dépêcher,sich beeilen
921,sausen::V,filer,sausen
922,rennen::V,courir,rennen
923,springen::V,sauter,springen
924,klettern::V,grimper,klettern
925,schaukeln::V,se balancer,schaukeln
926,kriechen::V,ramper,kriechen
927,schwimmen::V,nager,schwimmen
928,tauchen::V,plonger,tauchen
929,rudern::V,ramer,rudern
930,fahren::V,aller,fahren
931,fahren::V,rouler,fahren
932,fliegen::V,voler,fliegen
933,gehen::V,aller,gehen
934,weggehen::V,s'en aller,weggehen
935,abfahren::V,partir,abfahren
936,anhalten::V,s'arrêter,anhalten
937,hineingehen::V,entrer,hineingehen
938,eintreten::V,entrer,eintreten
939,kommen::V,venir,kommen
940,ankommen::V,arriver,ankommen
941,zurückkommen::V,revenir,zurückkommen
942,bleiben::V,rester,bleiben
943,bleiben::V,demeurer,bleiben
944,warten::V,attendre,warten
945,erwarten::V,attendre,erwarten
946,suchen::V,chercher,suchen
947,finden::V,trouver,finden
948,versuchen::V,essayer,versuchen
949,vorbereiten::V,préparer,vorbereiten
950,lieben::V,aimer,lieben
951,mögen::V,aimer,mögen
952,mögen::V,vouloir,mögen
953,lachen::V,rire,lachen
954,rühren::V,toucher,rühren
955,rühren::V,attendrir,rühren
956,weinen::V,pleurer,weinen
957,schimpfen::V,gronder,schimpfen
958,sich ärgern::V,se fâcher,sich ärgern
959,sich fürchten::V,avoir peur,sich fürchten
960,fürchten::V,craindre,fürchten
961,fürchten::V,avoir peur de,fürchten
962,fliehen::V,fuir,fliehen
963,flüchten::V,s'enfuir,flüchten
964,sehen::V,voir,sehen
965,anschauen::V,regarder,anschauen
966,ansehen::V,regarder,ansehen
967,hören::V,entendre,hören
968,zuhören::V,écouter,zuhören
969,probieren::V,goûter,probieren
970,riechen::V,sentir,riechen
971,fühlen::V,sentir,fühlen
972,scheinen::V,sembler,scheinen
973,scheinen::V,paraître,scheinen
974,zu sehen sein::V,se voir,zu sehen sein
975,zu sehen sein::V,être visible,zu sehen sein
976,vernehmen::V,entendre,vernehmen
977,vernehmen::V,percevoir,vernehmen
978,frieren::V,avoir froid,frieren
979,tun::V,faire,tun
980,können::V,savoir,können
981,können::V,pouvoir,können
982,wollen::V,vouloir,wollen
983,anfangen::V,commencer,anfangen
984,beenden::V,finir,beenden
985,beenden::V,terminer,beenden
986,aufhören::V,cesser,aufhören
987,aufhören::V,arrêter,aufhören
988,gelingen::V,réussir,gelingen
989,geraten::V,réussir,geraten
990,öffnen::V,ouvrir,öffnen
991,schließen::V,fermer,schließen
992,stellen::V,poser,stellen
993,stellen::V,mettre,stellen
994,setzen::V,placer,setzen
995,legen::V,placer,legen
996,berühren::V,toucher,berühren
997,verbinden::V,lier,verbinden
998,bedecken::V,couvrir,bedecken
999,aufhängen::V,accrocher,aufhängen
1000,anzünden::V,allumer,anzünden
1001,aufheben::V,ramasser,aufheben
1002,zurücklassen::V,laisser,zurücklassen
1003,verlieren::V,perdre,verlieren
1004,fallen lassen::V,lâcher,fallen lassen
1005,fallen lassen::V,laisser tomber,fallen lassen
1006,machen::V,faire,machen
1007,herstellen::V,produire,herstellen
1008,herstellen::V,fabriquer,herstellen
1009,bauen::V,bâtir,bauen
1010,bauen::V,construire,bauen
1011,reparieren::V,réparer,reparieren
1012,verbessern::V,améliorer,verbessern
1013,ändern::V,changer,ändern
1014,ändern::V,modifier,ändern
1015,graben::V,creuser,graben
1016,beugen::V,plier,beugen
1017,beugen::V,ployer,beugen
1018,biegen::V,courber,biegen
1019,drehen::V,tordre,drehen
1020,drehen::V,tourner,drehen
1021,wenden::V,retourner,wenden
1022,umdrehen::V,tourner,umdrehen
1023,heben::V,soulever,heben
1024,hochheben::V,lever,hochheben
1025,ergreifen::V,saisir,ergreifen
1026,ergreifen::V,prendre,ergreifen
1027,halten::V,tenir,halten
1028,drücken::V,presser,drücken
1029,schieben::V,pousser,schieben
1030,kratzen::V,gratter,kratzen
1031,kratzen::V,égratigner,kratzen
1032,lecken::V,lécher,lecken
1033,beißen::V,mordre,beißen
1034,abreißen::V,arracher,abreißen
1035,abschneiden::V,couper,abschneiden
1036,binden::V,lier,binden
1037,binden::V,attacher,binden
1038,stecken::V,enfoncer,stecken
1039,brechen::V,rompre,brechen
1040,klopfen::V,frapper,klopfen
1041,hauen::V,frapper,hauen
1042,kleben::V,coller,kleben
1043,reiben::V,frotter,reiben
1044,streichen::V,empâter,streichen
1045,schleifen::V,affiler,schleifen
1046,schleifen::V,aiguiser,schleifen
1047,schneiden::V,couper,schneiden
1048,schneiden::V,trancher,schneiden
1049,rütteln::V,cahoter,rütteln
1050,schütteln::V,secouer,schütteln
1051,schwenken::V,agiter,schwenken
1052,schütten::V,verser,schütten
1053,füllen::V,remplir,füllen
1054,einwickeln::V,envelopper,einwickeln
1055,tragen::V,porter,tragen
1056,schleppen::V,traîner,schleppen
1057,ziehen::V,tirer,ziehen
1058,aufbewahren::V,garder,aufbewahren
1059,aufbewahren::V,conserver,aufbewahren
1060,werfen::V,jeter,werfen
1061,werfen::V,lancer,werfen
1062,fangen::V,attraper,fangen
1063,packen::V,agripper,packen
1064,verstecken::V,cacher,verstecken
1065,teilen::V,diviser,teilen
1066,schicken::V,envoyer,schicken
1067,bringen::V,apporter,bringen
1068,hinzufügen::V,ajouter,hinzufügen
1069,bekommen::V,obtenir,bekommen
1070,erhalten::V,recevoir,erhalten
1071,nehmen::V,prendre,nehmen
1072,wählen::V,choisir,wählen
1073,auswählen::V,choisir,auswählen
1074,auswählen::V,sélectionner,auswählen
1075,bewahren::V,préserver,bewahren
1076,behindern::V,gêner,behindern
1077,verderben::V,gâter,verderben
1078,verderben::V,corrompre,verderben
1079,beschädigen::V,endommager,beschädigen
1080,zerbrechen::V,casser,zerbrechen
1081,zerreißen::V,déchirer,zerreißen
1082,zerstören::V,détruire,zerstören
1083,verbrennen::V,brûler,verbrennen
1084,geben::V,donner,geben
1085,reichen::V,tendre,reichen
1086,schenken::V,offrir,schenken
1087,versprechen::V,promettre,versprechen
1088,wünschen::V,souhaiter,wünschen
1089,loben::V,louer,loben
1090,küssen::V,embrasser,küssen
1091,wiegen::V,bercer,wiegen
1092,zudecken::V,couvrir,zudecken
1093,wecken::V,éveiller,wecken
1094,wecken::V,réveiller,wecken
1095,zeigen::V,montrer,zeigen
1096,zeigen::V,faire voir,zeigen
1097,führen::V,guider,führen
1098,lehren::V,apprendre,lehren
1099,unterrichten::V,instruire,unterrichten
1100,aufziehen::V,élever,aufziehen
1101,leiten::V,diriger,leiten
1102,leiten::V,conduire,leiten
1103,antreiben::V,pousser,antreiben
1104,lassen::V,faire,lassen
1105,einladen::V,inviter,einladen
1106,vereinigen::V,unir,vereinigen
1107,vereinigen::V,réunir,vereinigen
1108,besuchen::V,visiter,besuchen
1109,besuchen::V,aller voir,besuchen
1110,treffen::V,rencontrer,treffen
1111,sich versammeln::V,s'assembler,sich versammeln
1112,spielen::V,jouer,spielen
1113,singen::V,chanter,singen
1114,tanzen::V,danser,tanzen
1115,sich trennen::V,se séparer,sich trennen
1116,verlassen::V,quitter,verlassen
1117,retten::V,sauver,retten
1118,bewachen::V,garder,bewachen
1119,schützen::V,protéger,schützen
1120,verteidigen::V,défendre,verteidigen
1121,sich schlagen::V,se taper,sich schlagen
1122,schießen::V,tirer,schießen
1123,siegen::V,vaincre,siegen
1124,ärgern::V,agacer,ärgern
1125,schlagen::V,battre,schlagen
1126,schlagen::V,frapper,schlagen
1127,treten::V,botter,treten
1128,treten::V,donner un coup de pied à,treten
1129,stechen::V,piquer,stechen
1130,stoßen::V,heurter,stoßen
1131,stehlen::V,voler,stehlen
1132,stören::V,gêner,stören
1133,stören::V,déranger,stören
1134,belästigen::V,molester,belästigen
1135,belästigen::V,importuner,belästigen
1136,verbergen::V,cacher,verbergen
1137,verbergen::V,dissimuler,verbergen
1138,täuschen::V,abuser,täuschen
1139,täuschen::V,tromper,täuschen
1140,betrügen::V,duper,betrügen
1141,betrügen::V,frauder,betrügen
1142,töten::V,tuer,töten
1143,wohnen::V,habiter,wohnen
1144,wohnen::V,demeurer,wohnen
1145,arbeiten::V,travailler,arbeiten
1146,sammeln::V,collectionner,sammeln
1147,pflücken::V,cueillir,pflücken
1148,jagen::V,chasser,jagen
1149,fischen::V,pêcher,fischen
1150,fassen::V,capturer,fassen
1151,hüten::V,garder,hüten
1152,treiben::V,mener,treiben
1153,anbinden::V,attacher,anbinden
1154,füttern::V,faire manger,füttern
1155,melken::V,traire,melken
1156,hacken::V,fendre,hacken
1157,gießen::V,arroser,gießen
1158,reifen::V,mûrir,reifen
1159,zubereiten::V,préparer,zubereiten
1160,kochen::V,cuire,kochen
1161,backen::V,cuire,backen
1162,braten::V,rôtir,braten
1163,umrühren::V,remuer,umrühren
1164,stricken::V,tricoter,stricken
1165,nähen::V,coudre,nähen
1166,färben::V,teindre,färben
1167,reinigen::V,nettoyer,reinigen
1168,waschen::V,laver,waschen
1169,abwischen::V,essuyer,abwischen
1170,spülen::V,rincer,spülen
1171,fegen::V,balayer,fegen
1172,kehren::V,balayer,kehren
1173,baden::V,se baigner,baden
1174,sich waschen::V,se laver,sich waschen
1175,ausziehen::V,ôter,ausziehen
1176,ausziehen::V,enlever,ausziehen
1177,anziehen::V,mettre,anziehen
1178,sich anziehen::V,s'habiller,sich anziehen
1179,kämmen::V,peigner,kämmen
1180,schmücken::V,orner,schmücken
1181,schmücken::V,décorer,schmücken
1182,sagen::V,dire,sagen
1183,sprechen::V,parler,sprechen
1184,reden::V,parler,reden
1185,sich unterhalten::V,bavarder,sich unterhalten
1186,sich unterhalten::V,s'entretenir,sich unterhalten
1187,fragen::V,demander,fragen
1188,bitten::V,prier,bitten
1189,erzählen::V,raconter,erzählen
1190,mitteilen::V,communiquer,mitteilen
1191,nennen::V,nommer,nennen
1192,nennen::V,appeler,nennen
1193,rufen::V,appeler,rufen
1194,prahlen::V,se vanter,prahlen
1195,übersetzen::V,traduire,übersetzen
1196,denken::V,penser,denken
1197,glauben::V,croire,glauben
1198,bemerken::V,remarquer,bemerken
1199,bemerken::V,apercevoir,bemerken
1200,erkennen::V,reconnaître,erkennen
1201,begreifen::V,concevoir,begreifen
1202,verstehen::V,entendre,verstehen
1203,verstehen::V,comprendre,verstehen
1204,lernen::V,apprendre,lernen
1205,wissen::V,savoir,wissen
1206,sich erinnern an::V,se souvenir de,sich erinnern an
1207,vergessen::V,oublier,vergessen
1208,messen::V,mesurer,messen
1209,zählen::V,compter,zählen
1210,rechnen::V,calculer,rechnen
1211,lesen::V,lire,lesen
1212,malen::V,peindre,malen
1213,zeichnen::V,dessiner,zeichnen
1214,schreiben::V,écrire,schreiben
1215,besitzen::V,posséder,besitzen
1216,kaufen::V,acheter,kaufen
1217,verkaufen::V,vendre,verkaufen
1218,bezahlen::V,payer,bezahlen
1219,zahlen::V,payer,zahlen
1220,beherrschen::V,dominer,beherrschen
1221,beherrschen::V,maîtriser,beherrschen
1222,ertragen::V,tolérer,ertragen
1223,ertragen::V,supporter,ertragen
