,Concept_ID,ta,kl
646,blind::A,பார்வையற்ற,tappiippoq
647,blind::A,பார்வையற்ற,isigisaqanngilaq
648,taub::A,செவிடான,tusilarpoq
649,kräftig::A,வலிமையான,pissaq
650,kräftig::A,வலிமையான,pissarsuaq
651,stark::A,பலமான,sanngivoq
652,schwach::A,பலவீனமான,nakuippoq
653,fett::A,பருமனாக,pualavoq
654,schlank::A,ஒல்லியான,tuappoq
655,hübsch::A,அழகிய,aatsialaq
656,böse::A,கேடு விளைவிக்கும்,ajorpoq
657,dumm::A,முட்டாள்தனமான,taqajak
658,dumm::A,முட்டாள்தனமான,sikkilluppoq
659,dumm::A,முட்டாள்தனமான,qaatusimasaqanngilaq
660,faul::A,சோம்பலான,eqiasuppoq
661,faul::A,சோம்பலான,eqiattortuvoq
662,fleißig::A,ஊக்கந்தளராத,eqiasuippoq
663,geizig::A,கஞேசத்தனமான,iasilaarpoq
664,geizig::A,கஞேசத்தனமான,tukkuippoq
665,klug::A,சாதுரியமான,mallak
666,klug::A,சாதுரியமான,ittanneq
667,klug::A,சாதுரியமான,kutaappoq
668,klug::A,சாதுரியமான,kuttaappoq
669,klug::A,சாதுரியமான,qarasagippoq
670,geschickt::A,திறமையள்ள,
671,lieb::A,அன்புக்குரிய,akisooq
672,lustig::A,களிப்புமிக்க,piikulavoq
673,sanft::A,சாதுவான,isumagippoq
674,hungrig::A,பசியுடன்,kaappoq
675,hungrig::A,பசியுடன்,perlilerpoq
676,krank::A,நோயுற்று,napparsimavoq
677,nackt::A,ஆடையற்ற,
678,traurig::A,சோகமான,aliasuppoq
679,lebendig::A,பிழைப்பு,uumavoq
680,gut::A,நல்ல,ajunngilaq
681,schlecht::A,கெட்ட,sualuppoq
682,richtig::A,சரியான,iluarpoq
683,schlimm::A,அருவருப்பான,amiilaarnarpoq
684,wahr::A,உண்மையான,ilumoorpoq
685,alt::A,பழைய,pisoqaq
686,neu::A,புதிய,nutaavoq
687,ehemalig::A,முன்நாள்,
688,alt[Lebewesen]::A,வயதான,utoqqaq
689,jung::A,இளமையான,inuusuppoq
690,jung::A,இளமையான,kingulliarsuk
691,arm::A,ஏழ்மையான,piillasoq
692,arm::A,ஏழ்மையான,piitsuuvoq
693,reich::A,செல்வம் படைத்த,pisuuvoq
694,bekannt::A,பழக்கப்பட்ட,
695,berühmt::A,புகழ்பெற்ற,tusaamasaq
696,fremd::A,அயல் நாட்டு,ajasoornarpoq
697,verschieden::A,வித்தியாசமான,allatut
698,verschieden::A,வித்தியாசமான,tamalaat
699,nah::A,பக்கத்தில் உள்ள,qanippoq
700,fern::A,தொலை தூரத்தில்,ungasippoq
701,linker::A,மீந்திருக்கும்,saamerleq
702,rechter::A,வலதுபக்கம்,innarluissut
703,anderer::A,மற்ற,
704,erster::A,முதனமையான,siulleq
705,zweiter::A,இரண்டாவது,qataatsup tullia
706,dritter::A,மூன்றாவது,pingajorarterut
707,letzter::A,கடைசி,kingulleq
708,allein::ADV,தனியாக,kisimiippoq
709,auf einmal::ADV,தடீரென்று,tassanngaannaq
710,zusammen::ADV,சேர்ந்து,attaasa
711,zusammen::ADV,சேர்ந்து,attarmik
712,lange::ADV,அதிக நோம்,akuni
713,plötzlich::ADV,தடீரென்று,tassanngaannaq
714,sofort::ADV,உடனடியாக,erniinnaq
715,später::ADV,பிறகு,kingorna
716,jetzt::ADV,இப்பொழது,maanna
717,jetzt::ADV,இப்பொழது,massakkut
718,heute::ADV,இன்று,ullumi
719,morgen::ADV,நாளைக்கு,aqagu
720,bald::ADV,சீக்கிரம்,erniinnaq
721,dann::ADV,அப்பொழுது,taava
722,gestern::ADV,நேற்று,ippassaq
723,einst::ADV,ஒரே முறை,ataatsimik
724,einst::ADV,ஒரே முறை,ilaanni
725,damals::ADV,அப்பொழுது,taamani
726,damals::ADV,அப்பொழுது,taamanikkut
727,damals::ADV,அப்பொழுது,taassumuunakkut
728,danach::ADV,பிற்பாடு,taava
729,vorher::ADV,முன்பாக,siornagut
730,zuerst::ADV,முதலில்,
731,einmal::ADV,ஒரே முறை,ilaanni
732,einmal::ADV,ஒரே முறை,ataatsimik
733,manchmal::ADV,சில நேரங்களில்,qaqutigu
734,manchmal::ADV,சில நேரங்களில்,qaqutigut
735,oft::ADV,அடிக்கடி,akulikitsumik
736,immer::ADV,எப்பொழுதும்,tamatigut
737,niemals::ADV,ஒருபோதும் இல்லை,
738,hier::ADV,இங்கே,maani
739,hierhin::ADV,இவ்விடத்திற்கு,maani
740,von hier::ADV,இனி,
741,dort::ADV,அங்கே,
742,dorthin::ADV,அவ்விடத்திற்கு,ikuuna
743,geradeaus::ADV,முன்னாலிருக்கும்,narlumut
744,vorwärts::ADV,முன்புறமாக,pilangavoc
745,rückwärts::ADV,பின்னோக்கி,kingumut
746,rückwärts::ADV,பின்னோக்கி,tunumut or tunummut
747,zurück::ADV,பின்பக்கம்,kingumut
748,zurück::ADV,பின்பக்கம்,tunumut or tunummut
749,unten::ADV,கீழாக,kana
750,hinab::ADV,கீழ் நோக்கி,qiviu
751,oben::ADV,மேலே,
752,hinauf::ADV,மேலே,
753,überall::ADV,எல்லா இடத்திலும்,tamaginni
754,überall::ADV,எல்லா இடத்திலும்,tamani tamaani
755,nicht::ADV,இல்லை,
756,ein wenig::ADV,கொஞ்சம்,
757,kaum::ADV,அரிதாக,qaqutigorsuaq
758,sehr::ADV,மிக்க,assut
759,so::ADV,மிகவும்,
760,noch::ADV,இப்பொழுதும்,qeratavoq
761,nur::ADV,மட்டும்,
762,schon::ADV,ஏற்கனவே,taava-una
763,wieder::ADV,மறுபடியும்,kingumut
764,vergebens::ADV,வீண்,angiluk
765,vor::PRP,முன்,
766,hinter::PRP,பின்பக்கம்,
767,unter::PRP,கீழே,
768,durch::PRP,ஊடே,
769,neben::PRP,அடுத்து,
770,zwischen::PRP,இடையில்,
771,wegen::PRP,ஏனெனில்,
772,dies::PRN,இது,manna
773,dies::PRN,இது,matuma
774,das::PRN,அது,ua
775,alles::PRN,ஒவ்வொன்றும்,
776,ich::PRN,நான்,uanga
777,du::PRN,நீ,illit
778,er::PRN,அவன்,una
779,wir::PRN,நாம்,uagut
780,wir::PRN,நாங்கள்,uagut
781,ihr::PRN,நீங்கள்,ilissi
782,sie::PRN,அவர்கள்,uku
783,was::FPRN,என்ன,aat?
784,wer::FPRN,யார்,kikkut
785,wo::FADV,எங்கே,sumi
786,wohin::FADV,எதற்கு,sumut
787,wie::FADV,எப்படி,qanoq
788,warum::FADV,ஏன்,sooq
789,wieviel::FNUM,எவ்வளவு,qassit
790,wieviel::FNUM,எவ்வளவு,qanoq atsigisumik?
791,eins::NUM,ஒன்று,ataaseq
792,zwei::NUM,இரண்டு,marluk
793,drei::NUM,மூன்று,pingasut
794,vier::NUM,நான்கு,sisamat
795,vier::NUM,நான்கு,qajuusat
796,fünf::NUM,ஐந்து,tallimat
797,sechs::NUM,ஆறு,arfineq
798,sechs::NUM,ஆறு,arfinillit
799,sieben::NUM,ஏழு,arfineq-marluk
800,acht::NUM,எட்டு,arfineq pingasut
801,neun::NUM,ஒன்பது,qulingiluat
802,neun::NUM,ஒன்பது,arfineq sisamat
803,zehn::NUM,பத்து,qulit
804,elf::NUM,பதினொன்று,aqqaneq
805,zwölf::NUM,பன்னிரண்டு,aqqaneq-marluk
806,zwanzig::NUM,இருபது,tyve
807,dreißig::NUM,முப்பது,tredive
808,dreißig::NUM,முப்பது,pingasunik qulillit
809,vierzig::NUM,நாற்பது,fyrre
810,fünfzig::NUM,ஐமபது,halvtreds
811,fünfzig::NUM,ஐமபது,tallimanik qulillit
812,sechzig::NUM,அறுபது,tres
813,siebzig::NUM,எழுபது,halvfjerds
814,achtzig::NUM,எண்பது,firs
815,neunzig::NUM,தொன்னூறு,halvfems
816,hundert::NUM,நூறு,et hundrede
817,tausend::NUM,ஆயிரம்,et tusinde
818,und::CNJ,மற்றும்,aamma
819,oder::CNJ,அல்லது,imalluunnit
820,stehen::V,நில்,sikingavoq
821,sitzen::V,உட்கார்,ingippoq
822,liegen::V,படு,nalavoq
823,liegen::V,படு,aqupivoq
824,hängen::V,தொங்கச் செய்,nivinngarpaa
825,werden::V,ஆகு,pinngorpoq
826,passieren::V,நிகழ்,pivoq
827,beginnen::V,ஆரம்பி,aallarnerpaa
828,enden::V,முடி,naggaserpaa
829,wechseln::V,மாற்று,immikkut ilivoq
830,aufgehen[Sonne]::V,உயர எழு,
831,untergehen[Sonne]::V,பொறுத்து,ilioqqaasoq
832,scheinen[Sonne]::V,பிரகாசி,qinnorpoq
833,scheinen[Sonne]::V,பிரகாசி,qinngorpoq
834,donnern::V,இடி,kalleq
835,wehen::V,வீசு,timmivoq
836,strömen::V,பாயதல்,
837,fließen::V,நீரோட்டம் போக்கில் போ,
838,sich drehen::V,சுழல்,ipippaa
839,schwanken::V,தள்ளாடு,aalavoq
840,schwingen::V,ஆடு,issakajaat or issakatsiaarut
841,fallen::V,விழு,quasivaa
842,brennen::V,எரி,seerpoq
843,brennen::V,எரி,uuppaa
844,rauchen::V,பகை பிடி,pujoorpoq
845,regnen::V,மழை பெய்,siallerpoq
846,gefrieren::V,உறைந்துவிடு,qiulerpoq
847,tauen::V,உருகு,aappoq
848,schmelzen::V,உருகு,aappoq
849,schmelzen::V,உருகு,aatsippaa
850,trocknen::V,உலர்த்து,panerserpaa
851,sieden::V,கொதிக்க வை,qalappoq
852,faulen::V,அழுகச் செய்,
853,verfaulen::V,அழுகச் செய்,
854,reißen::V,திடீரென அறு,qulli
855,reißen::V,திடீரென அறு,alittorpaa
856,reißen::V,திடீரென அறு,kimillanneq
857,versinken::V,மூழ்கு,kivivaa
858,versinken::V,மூழ்கு,apparpoq
859,vergehen::V,கடந்துசெல்,qaangerpaa
860,vergehen::V,கடந்துசெல்,sarsuppoq
861,erscheinen::V,தோன்றச்,takutippoq
862,verschwinden::V,மறைந்து போ,
863,sinken::V,பதைவுறு,kivivaa
864,sinken::V,பதைவுறு,apparpoq
865,abnehmen::V,குறை,ikillipput
866,zunehmen::V,உயர்த்து,allisippaa
867,steigen::V,உயர எழு,allisippaa
868,wachsen::V,வளர்,allivoq
869,glänzen::V,மிளிர்,qinngorpoq
870,glänzen::V,மிளிர்,qinnorpoq
871,funkeln::V,பிரகாசி,uisorilavoq
872,lärmen::V,கொம்பு,
873,läuten::V,மணியொலியிசை,avilualaarpoq
874,klingeln::V,மணி அடி,aviluarpoq
875,klingeln::V,மணி அடி,aviluarpaluppoq
876,klirren::V,கிலுங்கு,
877,brausen::V,இரைதல்,ittuk
878,brausen::V,இரைதல்,ittuppoq
879,brausen::V,இரைதல்,ittuppaluppoq
880,rauschen::V,சலசலப்பு,
881,klingen::V,சிலம்புதல்,
882,bellen::V,குரை,qiluppoq
883,heulen::V,ஊளையிடு,maarpoq
884,heulen::V,ஊளையிடு,maalavoq
885,heulen::V,ஊளையிடு,miaggoorpoq
886,blasen::V,ஊது,aporneq
887,pfeifen::V,சீழ்க்கை எழப்பு,siggartartitsivoq
888,pfeifen::V,சீழ்க்கை எழப்பு,siorsulavoq
889,schreien::V,கூச்சலிடு,suaarpoq
890,stöhnen::V,வேதனை,nipiliorpoq
891,stöhnen::V,வேதனை,nipilliorpoq
892,zittern::V,நடுங்கு,qarsulivik
893,leben::V,உயிருடனிரு,inuuvoq
894,geboren werden::V,பிற,inuuvoq
895,geboren werden::V,பிற,inunngorpoq
896,atmen::V,சுவாசி,anersaarpoq
897,trinken::V,குடி,imerpoq
898,essen::V,சாப்பிடு,tamorpoq
899,schlucken::V,முழுங்கு,tuluarnaq
900,müde werden::V,கையயர்தல்,
901,einschlafen::V,தூங்க,sinippoq
902,schlafen::V,தூங்கு,sinik
903,aufwachen::V,எழுப்பு,iterpoq
904,aufwachen::V,எழுப்பு,eqqumavoq
905,aufstehen::V,எழுந்திரு,makippoq
906,sich erholen::V,இளைப்பாறு,qasuerserpoq
907,krank werden::V,விழுதல்,
908,krank sein::V,நருக்கலாயிருக்க,
909,schmerzen::V,நோவுறு,anneraa
910,schmerzen::V,நோவுறு,annernarpoq
911,husten::V,இருமு,quersorpoq
912,genesen::V,குணம் அடை,ajunngissivoq
913,genesen::V,குணம் அடை,ilisimmarpoq
914,genesen::V,குணம் அடை,ilorrippoq
915,sterben::V,மரணமடை,toquvoq
916,umkommen::V,நசி,
917,sich bewegen::V,நகர்த்து,ingerlavoq
918,sich rühren::V,அசை,
919,sich erheben::V,எழுந்து நில்,
920,sich setzen::V,உட்கார்,ingippoq
921,hinfallen::V,விழு,
922,laufen::V,நட,arpappoq
923,schreiten::V,கவடுவைத்தல்,ingerlavoq
924,spazierengehen::V,உலவு,utertakajaarpoq
925,spazierengehen::V,உலவு,utertakattajaarpoq
926,eilen::V,விரைந்து,qaa qaa
927,eilen::V,விரைந்து,qiilasaarpoq
928,eilen::V,விரைந்து,ingerlasaarpaa
929,sich beeilen::V,அவசரப்படுத்து,tuaviorpoq
930,sausen::V,விரைந்து செல்,uiguut
931,rennen::V,ஓடு,igivoq
932,springen::V,குதி,upernassaq
933,klettern::V,ஏறு,pilaakkeerpoq
934,schaukeln::V,தள்ளாடு,aalavoq
935,kriechen::V,மெதுவாக நடந்து செல்,
936,schwimmen::V,நீந்து,naluppoq
937,tauchen::V,மூழ்கி நீச்சலடி,allorpoq
938,rudern::V,துடுப்புப் போடு,ipuppaa
939,fahren::V,ஓட்டு,qimusserpoq
940,fliegen::V,பற,timmivoq
941,gehen::V,போ,
942,weggehen::V,விலகிச் செல்,piiarpoq
943,abfahren::V,புறப்பட்டுச் செல்,
944,anhalten::V,நின்றுவிடு,unitsippaa
945,hineingehen::V,மறையச் செய்,timaappaa
946,eintreten::V,நுழை,allattorpaa
947,kommen::V,வா,qaa-
948,kommen::V,வா,pivaa
949,ankommen::V,வநது சேர்,tikippoq
950,zurückkommen::V,திரும்பி வா,angerlarpoq
951,bleiben::V,இரு,uninngavoq
952,warten::V,தாமதி,paavoq
953,warten::V,தாமதி,utaqqivoq
954,erwarten::V,எதிர்நோக்கு,
955,suchen::V,தேடு,nivivaa
956,finden::V,கண்டுபிடி,nanivaa
957,versuchen::V,முயற்சி செய்,uuppaa
958,versuchen::V,முயற்சி செய்,ussersarpaa
959,vorbereiten::V,ஆயத்தம் செய்,piareersarpaa
960,lieben::V,அன்பு செலுத்து,asavaa
961,mögen::V,விரும்பு,akaaraa
962,lachen::V,சிரி,
963,rühren::V,இதயத்தைத் தொடு,qeerlerpaa
964,weinen::V,அழு,qiavoq
965,schimpfen::V,சாபமிடு,qatimaarpoq
966,sich ärgern::V,கோப்பபடு,ugguutigaa
967,sich fürchten::V,பயப்படு,eqqanaarpoq
968,fürchten::V,பயப்படுத்து,ersigaa
969,fliehen::V,ஓடு,qimaavoq
970,flüchten::V,தப்பிவிடு,allikarfigaa
971,sehen::V,பார்,isigaa
972,anschauen::V,கூர்ந்து கவனி,
973,ansehen::V,கவனி,alaatsinaappaa
974,hören::V,கேள்,tusarpaa
975,zuhören::V,சுவைத்துப் பார்,naalappoq
976,probieren::V,ருசி,
977,riechen::V,முகர்ந்து பார்,tipippoq
978,fühlen::V,தொட்டுணர்,misigaa
979,scheinen::V,காணப்படு,takutippoq
980,zu sehen sein::V,தோன்றுதல்,
981,vernehmen::V,கேள்,
982,frieren::V,குதுகுதுகு,qiiavoq
983,tun::V,செய்,iliorpoq
984,können::V,இயல்வது,
985,wollen::V,விரும்பு,piumavaa
986,anfangen::V,தொடங்கு,pilerpoq
987,beenden::V,முடி,naggaserpaa
988,aufhören::V,நிறுத்து,naammatsippaa
989,gelingen::V,வெற்றி,
990,geraten::V,ஏற்படுத்து,
991,öffnen::V,திற,ammarpaa
992,schließen::V,மூடு,matuaa
993,stellen::V,வை,ilivaa
994,stellen::V,வை,iliorarpai
995,stellen::V,வை,ilioqqarpai
996,setzen::V,வை,iliorarpai
997,setzen::V,வை,ilioqqarpai
998,legen::V,பரப்பி வை,ilivaa
999,berühren::V,பதி,attorpaa
1000,verbinden::V,சேர்,taperserpaa
1001,bedecken::V,உறைபோடு,iikkerpaa
1002,bedecken::V,உறைபோடு,iikkersorpaa
1003,aufhängen::V,தொங்கவிடு,inivaa
1004,aufhängen::V,தொங்கவிடு,iniorarpai
1005,anzünden::V,எரியூட்டு,saggaavoq
1006,aufheben::V,பொறுக்கி எடு,allisippaa
1007,zurücklassen::V,விட்டுச் செல்,aallarpoq
1008,verlieren::V,இழ,annaavaa
1009,fallen lassen::V,அளவில் குறைவு,nakkaavaa
1010,machen::V,தயார்செய்,iliorpoq
1011,herstellen::V,உற்பத்தி செய்,anillatsippaa
1012,bauen::V,கட்டு,marrarterpaa
1013,reparieren::V,பழுது பார்,iluarsaappaa
1014,verbessern::V,மேம்படுத்து,naqqippaa
1015,ändern::V,மாற்றி அமை,
1016,graben::V,குழி வெட்டு,assappaa
1017,beugen::V,வனை,qappappoq
1018,biegen::V,வனை,qappappoq
1019,drehen::V,சுழல்,
1020,wenden::V,குடைகவிழு,assappaa
1021,wenden::V,குடைகவிழு,assakarpoq
1022,umdrehen::V,சுற்றும் முற்றும் பார்,assakartippaa
1023,heben::V,தூக்கு,kivippaa
1024,hochheben::V,தூக்கு,kissumiarpaa
1025,ergreifen::V,பறி,isaappaa
1026,ergreifen::V,பறி,isaguppaa
1027,halten::V,பிடித்துக் கொள்,minarpaa
1028,drücken::V,அழுத்து,naqittaat
1029,schieben::V,தள்ளு,
1030,kratzen::V,கீறு,qitsuppaa
1031,lecken::V,நக்கு,aluppaa
1032,beißen::V,கடி,kiivaa
1033,abreißen::V,கிழி,aqqarpaa
1034,abreißen::V,கிழி,isaterpaa
1035,abschneiden::V,வெட்டி எடு,kipivaa
1036,binden::V,கட்டு,kakkersarpaa
1037,stecken::V,பதிய வை,kussunneq
1038,brechen::V,உடை,nallorpaa
1039,klopfen::V,தட்டு,pattappaa
1040,hauen::V,அடி,aqivaa
1041,kleben::V,ஒட்டு,qaappoq
1042,reiben::V,தேய்,tagiarpaa
1043,reiben::V,தேய்,tangiarpaa
1044,streichen::V,பரவச்செய்,erlerpoq
1045,schleifen::V,அரை,sequppaa
1046,schneiden::V,துண்டாக்கு,uullivoq
1047,rütteln::V,மெல்ல தள்ளு,
1048,schütteln::V,குலுக்கு,aalavoq
1049,schwenken::V,ஊஞ்சலாடு,issarpoq
1050,schütten::V,ஊற்று,
1051,füllen::V,நிரப்பு,immerpaa
1052,einwickeln::V,சுற்று,immoqquserpaa
1053,tragen::V,எடுத்துச் செல்,maqippaa
1054,tragen::V,எடுத்துச் செல்,assartorpoq
1055,schleppen::V,இழுத்துச் செல்,assartorpoq
1056,ziehen::V,இழு,kalippaa
1057,ziehen::V,இழு,kalissarpoq
1058,aufbewahren::V,வைத்துக் கொள்,toqqorpaa
1059,werfen::V,வீசி எறி,kuivaa
1060,fangen::V,பிடி,anguaa
1061,packen::V,பிடித்துக்கொள்,
1062,verstecken::V,மறை,anngigaa
1063,teilen::V,பாகங்களாகப் பிரி,agguut
1064,teilen::V,பாகங்களாகப் பிரி,agguusersorpaa
1065,schicken::V,அனுப்பு,nassiuppaa
1066,bringen::V,கொண்டு வா,aggiuppaa
1067,bringen::V,கொண்டு வா,nassataraa
1068,hinzufügen::V,சேர்,
1069,bekommen::V,பெறு,tiguaa
1070,erhalten::V,பெறு,tiguaa
1071,nehmen::V,எடு,pivoq
1072,nehmen::V,எடு,tiguaa
1073,wählen::V,தேர்ந்தெடு,
1074,auswählen::V,தேர்ல்தெடு,
1075,bewahren::V,கெடாது பேணு,sukkunik simerserpaa
1076,behindern::V,தடங்கல் செய்,
1077,verderben::V,நாசமாக்கு,asiutippaa
1078,verderben::V,நாசமாக்கு,piuneerunnerit
1079,beschädigen::V,சேதப்படுத்து,
1080,zerbrechen::V,உடை,ukuvoq
1081,zerreißen::V,கிழி,tisavaa
1082,zerreißen::V,கிழி,alittorpaa
1083,zerstören::V,அழி,aserorpaa
1084,verbrennen::V,எரியூட்டு,seerpoq
1085,geben::V,கொடு,pivoq
1086,reichen::V,வழங்கு,
1087,schenken::V,மொயத்தல்,
1088,versprechen::V,உறுதியளி,neriorsorpaa
1089,wünschen::V,ஆசைப்படு,kissaat
1090,loben::V,புகழ்ச்சி கூறு,nersorpaa
1091,loben::V,புகழ்ச்சி கூறு,nersornaat
1092,küssen::V,முத்தமிடு,kunippaa
1093,küssen::V,முத்தமிடு,kunissorpaa
1094,wiegen::V,ஆட்டுத்தல்,
1095,zudecken::V,உறைபோடு,majorpaa
1096,wecken::V,எழுப்பு,itersarpaa
1097,zeigen::V,காட்டு,tikkuuppaa
1098,führen::V,வழிகாட்டி,tasissiuppaa
1099,führen::V,வழிகாட்டி,ilitsersorpaa
1100,führen::V,வழிகாட்டி,tasissersuuppaa
1101,lehren::V,சொல்லிக் கொடு,ilinniartippaa
1102,unterrichten::V,அறிவுரை கூறு,ajoqerpaa
1103,unterrichten::V,அறிவுரை கூறு,ajoqersorpaa
1104,unterrichten::V,அறிவுரை கூறு,ilinniartitsivoq
1105,aufziehen::V,வளர்,inororsarpaa
1106,leiten::V,அழைத்துச் செல்,iluatsippaa
1107,antreiben::V,தூண்டு,ikusimmippaa
1108,lassen::V,விடு,
1109,einladen::V,அழை,qaaqquaa
1110,einladen::V,அழை,qaasarpaa
1111,vereinigen::V,ஒன்றாகச் சேர்,taperserpaa
1112,besuchen::V,வருகை புரி,tikeraarpaa
1113,treffen::V,சந்தி,aporappaa
1114,sich versammeln::V,தொகுப்பு,majorpoq
1115,spielen::V,விளையாடு,pinnguarpoq
1116,singen::V,பாடு,erinarsorpoq
1117,tanzen::V,நடனமாடு,qitippoq
1118,sich trennen::V,தனிப்படடுத்து,immikkoortippaa
1119,verlassen::V,கைவிடு,
1120,retten::V,காப்பாற்று,annaappaa
1121,bewachen::V,காவல் செய்,
1122,schützen::V,பாதுகாப்பு செய்,eriagaa
1123,schützen::V,பாதுகாப்பு செய்,pineqartaalivaa
1124,verteidigen::V,எதிர்த்து நில்,
1125,sich schlagen::V,பூசலிடு,
1126,schießen::V,சுட்டுக் கொல்,aallaavaa
1127,schießen::V,சுட்டுக் கொல்,piseriuppaa
1128,siegen::V,வெற்றி பெறு,
1129,ärgern::V,எரிச்சலூட்டு,ninngassarpaa
1130,ärgern::V,எரிச்சலூட்டு,ninngassaarpaa
1131,schlagen::V,அடி,unatarpaa
1132,treten::V,உதை,tukerpoq
1133,stechen::V,கொட்டு,iguppaa
1134,stechen::V,கொட்டு,qasilippoq
1135,stoßen::V,நெருக்கு,ikuserpaa
1136,stoßen::V,நெருக்கு,ikusimmippaa
1137,stehlen::V,திருடு,tillippaa
1138,stören::V,தொல்லைகொடு,akornuserpaa
1139,belästigen::V,தொல்லை கொடு,
1140,verbergen::V,மறை,anngigaa
1141,täuschen::V,ஏமாற்று,
1142,betrügen::V,ஏமாற்று,peqquserluttuliorfigaa
1143,töten::V,கொல்,maappaa
1144,töten::V,கொல்,toquppaa
1145,wohnen::V,தங்கியிரு,najugaqarpoq
1146,arbeiten::V,வேலை செய்,sulivoq
1147,sammeln::V,ஒன்றுசேர்,katersorpai
1148,pflücken::V,கொய்து எடு,
1149,jagen::V,வேட்டையாடு,piniarpoq
1150,fischen::V,மீன் பிடி,aalisarpoq
1151,fassen::V,பிடி,
1152,hüten::V,காவல் செய்,
1153,treiben::V,ஓட்டு,
1154,anbinden::V,கட்டு,qilerut
1155,anbinden::V,கட்டு,qilersorpaa
1156,anbinden::V,கட்டு,ungerlatserpaa
1157,füttern::V,உணவளி,nerlerpaa
1158,melken::V,பால் கற,
1159,hacken::V,வெட்டி எடு,
1160,gießen::V,நீர்ப் பாய்ச்சு,imerterpaa
1161,reifen::V,பழு,
1162,zubereiten::V,சமையல் செய்,
1163,kochen::V,வேகவை,igavoq
1164,backen::V,வெப்பத்தில் வாட்டு,
1165,braten::V,பொரியச் செய்,siappaa
1166,umrühren::V,கலக்கு,qeerlerpaa
1167,stricken::V,பின்னியிழை,
1168,nähen::V,தையல் வேலை செய்,
1169,färben::V,வண்ணம் பெறச் செய்,misuppaa
1170,reinigen::V,சுத்தம் செய்,sanniarpaa
1171,waschen::V,கழுவு,asappaa
1172,abwischen::V,துடை,saligarpaa
1173,abwischen::V,துடை,saligartorpaa
1174,spülen::V,அலசு,
1175,fegen::V,பெறுக்கு,sanngiarpaa
1176,kehren::V,பெறுக்கு,
1177,baden::V,குளி,uffarpoq
1178,sich waschen::V,கழுவு,uffarpoq
1179,ausziehen::V,கழற்று,annoraajarpaa
1180,anziehen::V,புனைதல்,ativaa
1181,anziehen::V,புனைதல்,atitippaa
1182,sich anziehen::V,உடுத்துதல்,atisalersorpoq
1183,kämmen::V,தலை வாரிக் கொள்,
1184,schmücken::V,அழகுபடுத்து,
1185,sagen::V,சொல்,oqarpoq
1186,sprechen::V,பேசு,oqaluttarpoq
1187,reden::V,பெசு,oqaluppoq
1188,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,
1189,fragen::V,கேள்,aperaa
1190,bitten::V,வேண்டு,aperaa
1191,bitten::V,வேண்டு,qinnuigaa
1192,erzählen::V,சொல்,oqaluttuaraa
1193,mitteilen::V,சொல்,oqalualaarpoq
1194,nennen::V,பெயரிடுதல்,
1195,rufen::V,கூச்சலிடு,qaaqquaa
1196,prahlen::V,தற்பெருமை பேசு,oqqartuvoq
1197,prahlen::V,தற்பெருமை பேசு,oqallortuvoq
1198,übersetzen::V,மொழிபெயர்ப்பு செய்,ikaarpoq
1199,übersetzen::V,மொழிபெயர்ப்பு செய்,nutserpaa
1200,denken::V,யோசி,isumaqarpoq
1201,glauben::V,நம்பு,upperaa
1202,glauben::V,நம்பு,isumaqarpoq
1203,bemerken::V,கவனி,
1204,erkennen::V,அடையாளம் கண்டுகொள்,ilisaraa
1205,begreifen::V,பற்றிக்கொள்,
1206,verstehen::V,புரிந்து கொள்,paasivaa
1207,lernen::V,கற்றுக்கொள்,ilinniarpoq
1208,wissen::V,தெரிந்திரு,nalunngilaa
1209,sich erinnern an::V,நினைவு கூர்,eqqaavaa
1210,vergessen::V,மற,puiorpaa
1211,messen::V,அளவிடு,ussersarpaa
1212,zählen::V,எண்ணு,kisitsivoq
1213,rechnen::V,கணக்கிடு,kisitsivoq
1214,lesen::V,படி,atuarpoq
1215,malen::V,வண்ணச்சித்திரம்,qalipappaa
1216,zeichnen::V,வரை,
1217,schreiben::V,எழுது,allappoq
1218,besitzen::V,உடைமையாகக் கொண்டிரு,
1219,kaufen::V,வாங்கு,pisiaraa
1220,verkaufen::V,விற்பனை செய்,akigaa
1221,bezahlen::V,இறுத்தல்,akilerpaa
1222,zahlen::V,பணம் செலுத்து,
1223,beherrschen::V,ஆட்சிசெய்,inappaa
1224,ertragen::V,தாங்கு,ernertaaraa
