,Concept_ID,el,ca
759,damals::ADV,τότε,aleshores
760,danach::ADV,μετά,després
761,danach::ADV,ύστερα,després
762,vorher::ADV,πριν,abāns
763,vorher::ADV,προηγουμένως,abāns
764,zuerst::ADV,πρώτα,primer
765,einmal::ADV,μία φορά,una vegada
766,manchmal::ADV,κάποτε,de vegades
767,oft::ADV,συχνά,sovint
768,oft::ADV,πολλές φορές,sovint
769,immer::ADV,πάντα,sempre
770,immer::ADV,πάντοτε,sempre
771,niemals::ADV,ποτέ,no ... mai
772,hier::ADV,εδώ,aquí
773,hierhin::ADV,εδώ,per aquí
774,von hier::ADV,από δω,des d'aquí
775,dort::ADV,εκεί,allí
776,dorthin::ADV,προς τα κει,hi
777,geradeaus::ADV,κατευθείαν,tot dret
778,vorwärts::ADV,εμπρός,endavānt
779,rückwärts::ADV,πίσω,endarrera
780,zurück::ADV,πίσω,darrere
781,unten::ADV,κάτω,a baix
782,hinab::ADV,προς τα κάτω,cap avall
783,oben::ADV,πάνω,dalt
784,oben::ADV,επάνω,dalt
785,hinauf::ADV,προς τα πάνω,cap amunt
786,überall::ADV,παντού,pertot
787,überall::ADV,παντού,per tot arreu
788,nicht::ADV,δεν,no
789,ein wenig::ADV,λιγάκι,una mica
790,kaum::ADV,μόλις,a penes
791,sehr::ADV,πολύ,molt
792,so::ADV,έτσι,així
793,noch::ADV,ακόμα,encara
794,nur::ADV,μόνο,només
795,schon::ADV,ήδη,ja
796,schon::ADV,κιόλας,ja
797,wieder::ADV,ξανά,de nou
798,vergebens::ADV,μάταια,en va
799,vor::PRP,μπροστά σε,davānt
800,vor::PRP,μπροστά σε,enfront de
801,vor::PRP,μπροστά από,davānt
802,vor::PRP,μπροστά από,enfront de
803,hinter::PRP,πίσω από ,darrera
804,unter::PRP,υπό,sota
805,unter::PRP,κάτω από,sota
806,durch::PRP,διά,per
807,durch::PRP,διά μέσου,per
808,neben::PRP,δίπλα σε,al costāt de
809,zwischen::PRP,μεταξύ,entre
810,zwischen::PRP,ανάμεσα σε,entre
811,wegen::PRP,για,a causa de
812,wegen::PRP,λόγω,a causa de
813,dies::PRN,αυτό,aquest
814,das::PRN,το,això
815,alles::PRN,όλα,tot
816,ich::PRN,εγώ,jo
817,du::PRN,σύ,tu
818,du::PRN,εσύ,tu
819,er::PRN,αυτός,ell
820,wir::PRN,εμείς,nosaltres
821,ihr::PRN,εσείς,vosaltres
822,sie::PRN,αυτοί,ells
823,sie::PRN,αυτοί,elles
824,was::FPRN,τι,què
825,wer::FPRN,ποιος,qui
826,wo::FADV,πού,on
827,wohin::FADV,πού,cap a on
828,wohin::FADV,για πού,cap a on
829,wie::FADV,πώς,com
830,warum::FADV,γιατί,per què
831,wieviel::FNUM,πόσος,quant
832,eins::NUM,ένα,u
833,zwei::NUM,δύο,dos
834,drei::NUM,τρία,tres
835,drei::NUM,τρεις,tres
836,vier::NUM,τέσσερα,quatre
837,vier::NUM,τέσσερις,quatre
838,fünf::NUM,πέντε,cinc
839,sechs::NUM,έξι,sis
840,sieben::NUM,εφτά,set
841,acht::NUM,οχτώ,vuit
842,neun::NUM,εννιά,nou
843,zehn::NUM,δέκα,deu
844,elf::NUM,έντεκα,onze
845,zwölf::NUM,δώδεκα,dotze
846,zwanzig::NUM,είκοσι,vint
847,dreißig::NUM,τριάντα,trenta
848,vierzig::NUM,σαράντα,quaranta
849,fünfzig::NUM,πενήντα,cinquanta
850,sechzig::NUM,εξήντα,seixanta
851,siebzig::NUM,εβδομήντα,setanta
852,achtzig::NUM,ογδόντα,vuitanta
853,neunzig::NUM,ενενήντα,noranta
854,hundert::NUM,εκατό,cent
855,tausend::NUM,χίλιοι,mil
856,und::CNJ,και,i
857,oder::CNJ,ή,o
858,stehen::V,στέκομαι,estar de peu
859,stehen::V,είμαι όρθιος,estar de peu
860,sitzen::V,κάθομαι,seure
861,liegen::V,είμαι ξαπλωμένος,jeure
862,hängen::V,κρέμομαι,penjar
863,werden::V,γίνομαι,fer-se
864,werden::V,γίνομαι,posar-se
865,passieren::V,συμβαίνω,succeir
866,beginnen::V,αρχίζω,iniciar-se
867,enden::V,τελειώνω,acabar-se
868,enden::V,τελειώνω,terminar-se
869,wechseln::V,αλλάζω,canviar
870,aufgehen[Sonne]::V,βγαίνω,sortir
871,aufgehen[Sonne]::V,ανατέλλω,sortir
872,untergehen[Sonne]::V,δύω,posar-se
873,untergehen[Sonne]::V,βασιλεύω,posar-se
874,scheinen[Sonne]::V,λάμπω,brillar
875,donnern::V,βροντώ,tronar
876,wehen::V,φυσώ,bufar
877,strömen::V,ρέω,afluir
878,strömen::V,τρέχω,afluir
879,fließen::V,ρέω,fluir
880,sich drehen::V,γυρίζω,girar
881,sich drehen::V,στρέφομαι,girar
882,schwanken::V,ταλαντεύομαι,vacil·lar
883,schwingen::V,αιωρούμαι,oscil·lar
884,schwingen::V,ταλαντεύομαι,oscil·lar
885,fallen::V,πέφτω,caure
886,fallen::V,πέφτω,tombar
887,brennen::V,καίω,cremar
888,rauchen::V,καπνίζω,fumejar
889,regnen::V,βρέχω,ploure
890,gefrieren::V,παγώνω,gelar-se
891,tauen::V,λειώνω,fondre's
892,schmelzen::V,λειώνω,fondre's
893,trocknen::V,στεγνώνω,assecar-se
894,sieden::V,βράζω,bullir
895,faulen::V,σαπίζω,podrir-se
896,verfaulen::V,σαπίζω,podrir-se
897,reißen::V,σχίζω,trencar-se
898,versinken::V,βουλιάζω,enfonsar-se
899,versinken::V,βυθίζομαι,enfonsar-se
900,vergehen::V,περνώ,passar
901,erscheinen::V,εμφανίζομαι,aparèixer
902,verschwinden::V,χάνομαι,desaparèixer
903,verschwinden::V,εξαφανίζομαι,desaparèixer
904,sinken::V,κατεβαίνω,baixar
905,sinken::V,κατεβαίνω,descendir
906,abnehmen::V,μειώνομαι ,decréixer
907,zunehmen::V,αυξάνω,augmentar
908,zunehmen::V,μεγαλώνω,augmentar
909,steigen::V,ανεβαίνω,pujar
910,wachsen::V,μεγαλώνω,créixer
911,glänzen::V,γυαλίζω,brillar
912,glänzen::V,γυαλίζω,resplendir
913,funkeln::V,αστράφτω,espurnejar
914,funkeln::V,σπιθοβολώ,espurnejar
915,lärmen::V,θορυβώ,fer soroll
916,läuten::V,χτυπώ ,sonar
917,klingeln::V,κουδουνίζω,trucar
918,klirren::V,κουδουνίζω,dringar
919,brausen::V,βουΐζω,rugir
920,rauschen::V,βουΐζω,murmurar
921,klingen::V,ηχώ,sonar
922,bellen::V,γαυγίζω,lladrar
923,heulen::V,ουρλιάζω,udolar
924,blasen::V,φυσώ,bufar
925,pfeifen::V,σφυρίζω,xiular
926,schreien::V,κραυγάζω,cridar
927,stöhnen::V,βογγώ,gemegar
928,zittern::V,τρέμω,tremolar
929,leben::V,ζω,vīure
930,geboren werden::V,γεννιέμαι,néixer
931,atmen::V,αναπνέω,respirar
932,trinken::V,πίνω,beure
933,essen::V,τρώω,menjar
934,schlucken::V,καταπίνω,empassar-se
935,müde werden::V,κουράζομαι,cansar-se
936,einschlafen::V,αποκοιμιέμαι,adormir-se
937,schlafen::V,κοιμάμαι,dormir
938,aufwachen::V,ξυπνώ,despertar-se
939,aufstehen::V,σηκώνομαι,llevar-se
940,sich erholen::V,ξεκουράζομαι,descansar
941,krank werden::V,αρρωσταίνω,posar-se malalt
942,krank sein::V,ασθενώ,estar malalt
943,schmerzen::V,πονώ,doldre
944,husten::V,βήχω,tossir
945,genesen::V,θεραπεύομαι,recuperar-se
946,sterben::V,πεθαίνω,morir
947,umkommen::V,πεθαίνω,perir
948,sich bewegen::V,κουνιέμαι,moure's
949,sich rühren::V,σαλεύω,moure's
950,sich erheben::V,επαναστατώ,aixecar-se
951,sich setzen::V,κάθομαι,asseure's
952,hinfallen::V,πέφτω κάτω,caure's
953,laufen::V,τρέχω,caminar
954,schreiten::V,βαδίζω,procedir
955,spazierengehen::V,κάνω βόλτα,passejar
956,spazierengehen::V,πηγαίνω περίπατο,passejar
957,eilen::V,σπεύδω,anar corrent
958,sich beeilen::V,βιάζομαι,afanyar-se
959,sausen::V,τρέχω γρήγορα,córrer
960,rennen::V,τρέχω,córrer
961,springen::V,πηδώ,saltar
962,klettern::V,σκαρφαλώνω,escalar
963,schaukeln::V,κουνιέμαι,gronxar-se
964,schaukeln::V,κουνιέμαι,balancejar-se
965,kriechen::V,έρπω,reptar
966,kriechen::V,έρπω,arrossegar-se
967,kriechen::V,σέρνομαι,reptar
968,kriechen::V,σέρνομαι,arrossegar-se
969,schwimmen::V,κολυμπώ,nadar
970,tauchen::V,βουτώ,bussejar
971,tauchen::V,βουτώ,submergir-se
972,rudern::V,κωπηλατώ,remar
973,fahren::V,πηγαίνω,anar
974,fliegen::V,πετώ,volar
975,gehen::V,βαδίζω,caminar
976,gehen::V,πηγαίνω,caminar
977,weggehen::V,φεύγω,anar-se'n
978,abfahren::V,ξεκινώ,partir
979,abfahren::V,αναχωρώ,partir
980,anhalten::V,σταματώ,aturar-se
981,hineingehen::V,μπαίνω,entrar
982,eintreten::V,μπαίνω,entrar
983,eintreten::V,εισέρχομαι,entrar
984,kommen::V,έρχομαι,venir
985,ankommen::V,φτάνω,arribar
986,zurückkommen::V,επιστρέφω,tornar
987,bleiben::V,μένω,quedar-se
988,warten::V,περιμένω,esperar
989,erwarten::V,αναμένω,esperar
990,erwarten::V,περιμένω,esperar
991,suchen::V,ψάχνω,buscar
992,finden::V,βρίσκω,trobar
993,versuchen::V,προσπαθώ,intentar
994,vorbereiten::V,προετοιμάζω,preparar
995,lieben::V,αγαπώ,estimar
996,mögen::V,μου αρέσει,agradar a
997,lachen::V,γελώ,riure
998,rühren::V,συγκινώ,commoure
999,rühren::V,συγκινώ,emocionar
1000,weinen::V,κλαίω,plorar
1001,schimpfen::V,βρίζω,renyar
1002,sich ärgern::V,θυμώνω,enfadar-se
1003,sich fürchten::V,φοβάμαι,tenir por
1004,fürchten::V,φοβάμαι,témer
1005,fliehen::V,φεύγω,fugir
1006,flüchten::V,δραπετεύω,refugiar-se
1007,sehen::V,βλέπω,veure
1008,anschauen::V,κοιτάζω,mirar
1009,ansehen::V,βλέπω,mirar
1010,hören::V,ακούω,oir
1011,zuhören::V,ακούω,escoltar
1012,probieren::V,δοκιμάζω,provar
1013,riechen::V,μυρίζω,olorar
1014,riechen::V,οσφραίνομαι,olorar
1015,fühlen::V,αισθάνομαι,sentīr
1016,scheinen::V,φαίνομαι,semblar
1017,zu sehen sein::V,φαίνομαι,poder-se veure
1018,vernehmen::V,ακούω,percebre
1019,vernehmen::V,μαθαίνω,percebre
1020,frieren::V,κρυώνω,tenir fred
1021,tun::V,κάνω,fer
1022,können::V,ξέρω,poder
1023,können::V,μπορώ,poder
1024,wollen::V,θέλω,voler
1025,anfangen::V,αρχίζω,iniciar
1026,beenden::V,τελειώνω,acabar
1027,aufhören::V,παύω,deixar
1028,gelingen::V,πετυχαίνω,sortir bé
1029,geraten::V,γίνομαι,sortir
1030,öffnen::V,ανοίγω,obrir
1031,schließen::V,κλείνω,tancar
1032,stellen::V,θέτω,posar
1033,stellen::V,θέτω,col·locar
1034,setzen::V,θέτω,assentar
1035,legen::V,θέτω,posar
1036,berühren::V,εγγίζω,tocar
1037,verbinden::V,συνδέω,unir
1038,verbinden::V,συνδέω,connectar
1039,bedecken::V,σκεπάζω,tapar
1040,bedecken::V,σκεπάζω,cobrir
1041,aufhängen::V,κρεμώ,penjar
1042,anzünden::V,ανάβω,encendre
1043,aufheben::V,σηκώνω,aixecar
1044,zurücklassen::V,εγκαταλείπω,deixar
1045,verlieren::V,χάνω,pērdre
1046,fallen lassen::V,αφήνω να πέσει,deixar caure
1047,machen::V,κάνω,fer
1048,machen::V,φτιάχνω,fer
1049,herstellen::V,κατασκευάζω,producir
1050,bauen::V,χτίζω,construir
1051,bauen::V,οικοδομώ,construir
1052,reparieren::V,επισκευάζω,reparar
1053,reparieren::V,επιδιορθώνω,reparar
1054,verbessern::V,βελτιώνω,millorar
1055,verbessern::V,καλυτερεύω,millorar
1056,ändern::V,αλλάζω,canviar
1057,graben::V,σκάβω,cavar
1058,beugen::V,λυγίζω,doblegar
1059,biegen::V,κάμπτω,corbar
1060,biegen::V,κάμπτω,arquejar
1061,drehen::V,στρέφω,girar
1062,wenden::V,γυρίζω,girar
1063,umdrehen::V,γυρίζω,voltar
1064,heben::V,υψώνω,pujar
1065,heben::V,υψώνω,aixecar
1066,heben::V,σηκώνω,pujar
1067,heben::V,σηκώνω,aixecar
1068,hochheben::V,υψώνω,aixecar
1069,hochheben::V,σηκώνω,aixecar
1070,ergreifen::V,πιάνω,agafar
1071,ergreifen::V,αρπάζω,agafar
1072,halten::V,βαστώ,mantenir
1073,drücken::V,πιέζω,prémer
1074,drücken::V,πιέζω,estrènyer
1075,schieben::V,σπρώχνω,empènyer
1076,kratzen::V,γρατσουνίζω,raspar
1077,lecken::V,γλείφω,llepar
1078,beißen::V,δαγκάνω,mossegar
1079,abreißen::V,κόβω,arrencar
1080,abreißen::V,σχίζω,arrencar
1081,abschneiden::V,αποκόπτω,tallar
1082,binden::V,δένω,lligar
1083,stecken::V,χώνω,ficar
1084,brechen::V,σπάζω,trencar
1085,klopfen::V,χτυπώ,trucar
1086,klopfen::V,τινάζω,trucar
1087,hauen::V,χτυπώ,picar
1088,hauen::V,χτυπώ,colpejar
1089,kleben::V,κολλώ,enganxar
1090,reiben::V,τρίβω,fregar
1091,streichen::V,αλείφω,untar
1092,schleifen::V,ακονίζω,afilar
1093,schleifen::V,ακονίζω,esmolar
1094,schneiden::V,κόβω,tallar
1095,rütteln::V,σείω,sacsejar
1096,rütteln::V,τινάζω,sacsejar
1097,schütteln::V,σείω,agitar
1098,schütteln::V,σείω,sacsejar
1099,schütteln::V,κουνώ,agitar
1100,schütteln::V,κουνώ,sacsejar
1101,schwenken::V,κουνώ,agitar
1102,schütten::V,χύνω,abocar
1103,füllen::V,γεμίζω,omplir
1104,einwickeln::V,τυλίγω,embolicar
1105,tragen::V,φέρνω,dur
1106,tragen::V,φέρνω,portar
1107,schleppen::V,κουβαλώ,arrossegar
1108,ziehen::V,τραβώ,tirar
1109,ziehen::V,τραβώ,estirar
1110,aufbewahren::V,φυλάω,conservar
1111,werfen::V,ρίχνω,llançar
1112,fangen::V,πιάνω,agafar
1113,fangen::V,πιάνω,atrapar
1114,packen::V,τσακώνω,engrapar
1115,verstecken::V,κρύβω,amagar
1116,teilen::V,μερίζω,dividir
1117,schicken::V,στέλνω,enviar
1118,bringen::V,φέρνω,portar
1119,hinzufügen::V,προσθέτω,afegir
1120,bekommen::V,προσκομίζω,obtenir
1121,erhalten::V,παίρνω,rebre
1122,erhalten::V,λαμβάνω,rebre
1123,nehmen::V,πιάνω,prendre
1124,nehmen::V,παίρνω,prendre
1125,wählen::V,εκλέγω,triar
1126,wählen::V,εκλέγω,elegir
1127,auswählen::V,διαλέγω,escollir
1128,auswählen::V,διαλέγω,seleccionar
1129,bewahren::V,διατηρώ,conservar
1130,behindern::V,εμποδίζω,impedir
1131,behindern::V,εμποδίζω,obstaculitzar
1132,verderben::V,χαλώ,espatllar
1133,beschädigen::V,ζημιώνω,danyar
1134,beschädigen::V,ζημιώνω,destrossar
1135,zerbrechen::V,σπάζω,trencar
1136,zerreißen::V,σχίζω,estripar
1137,zerstören::V,καταστρέφω,destruir
1138,verbrennen::V,καίω,cremar
1139,geben::V,δίνω,donar
1140,reichen::V,δίνω,passar
1141,schenken::V,χαρίζω,regalar
1142,versprechen::V,υπόσχομαι,prometre
1143,wünschen::V,εύχομαι,desitjar
1144,loben::V,επαινώ,elogiar
1145,küssen::V,φιλώ,fer un petó a
1146,wiegen::V,κουνώ,bressolar
1147,wiegen::V,νανουρίζω,bressolar
1148,zudecken::V,σκεπάζω,tapar
1149,zudecken::V,σκεπάζω,cobrir
1150,wecken::V,ξυπνώ,despertar
1151,zeigen::V,δείχνω,mostrar
1152,zeigen::V,δείχνω,ensenyar
1153,führen::V,οδηγώ,guiar
1154,führen::V,οδηγώ,conduir
1155,lehren::V,διδάσκω,ensenyar
1156,unterrichten::V,διδάσκω,ensenyar
1157,aufziehen::V,ανατρέφω,criar
1158,leiten::V,ηγούμαι,dirigir
1159,leiten::V,διευθύνω,dirigir
1160,antreiben::V,σπρώχνω,impel·lir
1161,antreiben::V,παρακινώ,impel·lir
1162,lassen::V,αφήνω,fer
1163,einladen::V,προσκαλώ,invitar
1164,einladen::V,προσκαλώ,convidar
1165,vereinigen::V,ενώνω,unir
1166,besuchen::V,επισκέπτομαι,visitar
1167,besuchen::V,επισκέπτομαι,anar a veure
1168,treffen::V,συναντώ,trobar
1169,sich versammeln::V,μαζεύομαι,reunir-se
1170,spielen::V,παίζω,jugar
1171,singen::V,τραγουδώ,cantār
1172,tanzen::V,χορεύω,ballar
1173,sich trennen::V,αποχωρίζομαι,separar-se
1174,verlassen::V,εγκαταλείπω,deixar
1175,verlassen::V,εγκαταλείπω,abandonar
1176,retten::V,σώζω,salvar
1177,bewachen::V,φρουρώ,vigilar
1178,schützen::V,προστατεύω,protegir
1179,verteidigen::V,υπερασπίζω,defensar
1180,sich schlagen::V,χτυπιέμαι,barallar-se
1181,schießen::V,πυροβολώ,tirar
1182,schießen::V,πυροβολώ,disparar
1183,siegen::V,νικώ,vèncer
1184,ärgern::V,τσαντίζω,enfadar
1185,schlagen::V,χτυπώ,pegar
1186,schlagen::V,χτυπώ,colpejar
1187,treten::V,κλοτσώ,donar un cop de peu a
1188,stechen::V,τρυπώ,punxar
1189,stechen::V,τρυπώ,apunyalar
1190,stoßen::V,ωθώ,empènyer
1191,stoßen::V,σπρώχνω,empènyer
1192,stehlen::V,κλέβω,robar
1193,stören::V,διαταράσσω,molestar
1194,belästigen::V,ενοχλώ,importunar
1195,verbergen::V,κρύβω,amagar
1196,verbergen::V,κρύβω,ocultar
1197,täuschen::V,παραπλανώ,enganyar
1198,betrügen::V,απατώ,estafar
1199,töten::V,σκοτώνω,matar
1200,töten::V,θανατώνω,matar
1201,wohnen::V,μένω,vīure
1202,wohnen::V,μένω,habitar
1203,wohnen::V,κατοικώ,vīure
1204,wohnen::V,κατοικώ,habitar
1205,arbeiten::V,δουλεύω,treballar
1206,arbeiten::V,εργάζομαι,treballar
1207,sammeln::V,μαζεύω,col·leccionar
1208,sammeln::V,συλλέγω,col·leccionar
1209,pflücken::V,κόβω,collir
1210,jagen::V,κυνηγώ,caçar
1211,fischen::V,ψαρεύω,pescar
1212,fassen::V,πιάνω,atrapar
1213,hüten::V,φυλάγω,pasturar
1214,hüten::V,προσέχω,pasturar
1215,treiben::V,οδηγώ,arriar
1216,anbinden::V,δένω,lligar
1217,füttern::V,ταΐζω,donar menjar a
1218,melken::V,αρμέγω,munyir
1219,hacken::V,κόβω,picar
1220,hacken::V,κόβω,tallar
1221,gießen::V,ποτίζω,regar
1222,reifen::V,ωριμάζω,madurar
1223,zubereiten::V,ετοιμάζω,preparar
1224,kochen::V,βράζω,coure
1225,backen::V,ψήνω,coure al forn
1226,braten::V,τηγανίζω,rostir
1227,umrühren::V,ανακατεύω,remenar
1228,stricken::V,πλέκω,tricotar
1229,stricken::V,πλέκω,fer punt de mitja
1230,nähen::V,ράβω,cosir
1231,färben::V,βάφω,tenyir
1232,färben::V,χρωματίζω,tenyir
1233,reinigen::V,καθαρίζω,netejar
1234,waschen::V,πλένω,rentār
1235,abwischen::V,σφουγγίζω,eixugar
1236,spülen::V,ξεπλένω,esbandir
1237,fegen::V,σκουπίζω,escombrar
1238,kehren::V,σκουπίζω,escombrar
1239,baden::V,κάνω μπάνιο,banyar-se
1240,sich waschen::V,πλένομαι,rentār-se
1241,ausziehen::V,βγάζω,treure's
1242,anziehen::V,φορώ,posar-se
1243,sich anziehen::V,ντύνομαι,vestir-se
1244,kämmen::V,χτενίζω,pentinar
1245,schmücken::V,στολίζω,adornar
1246,sagen::V,λέω,dir
1247,sprechen::V,μιλώ,parlar
1248,reden::V,μιλώ,parlar
1249,reden::V,κουβεντιάζω,parlar
1250,sich unterhalten::V,συνομιλώ,conversar
1251,sich unterhalten::V,κουβεντιάζω,conversar
1252,fragen::V,ρωτώ,preguntar
1253,bitten::V,ζητώ,demanar
1254,bitten::V,παρακαλώ,demanar
1255,erzählen::V,διηγούμαι,contar
1256,erzählen::V,διηγούμαι,explicar
1257,mitteilen::V,πληροφορώ,comunicar
1258,nennen::V,ονομάζω,nomenar
1259,rufen::V,φωνάζω,cridar
1260,prahlen::V,καυχιέμαι,lloar-se
1261,prahlen::V,καυχιέμαι,jactar-se
1262,übersetzen::V,μεταφράζω,traduir
1263,denken::V,σκέφτομαι,pensar
1264,glauben::V,πιστεύω,creure
1265,bemerken::V,παρατηρώ,notar
1266,erkennen::V,αναγνωρίζω,reconèixer
1267,begreifen::V,καταλαβαίνω,comprendre
1268,verstehen::V,ακούω,entendre
1269,lernen::V,μαθαίνω,aprendre
1270,wissen::V,ξέρω,saber
1271,sich erinnern an::V,θυμάμαι,recordar
1272,vergessen::V,ξεχνώ,oblidar
1273,messen::V,μετρώ,mesurar
1274,zählen::V,μετρώ,comptar
1275,rechnen::V,λογαριάζω,calcular
1276,lesen::V,διαβάζω,llegir
1277,malen::V,ζωγραφίζω,pintar
1278,zeichnen::V,σχεδιάζω,dibuixar
1279,schreiben::V,γράφω,escrīure
1280,besitzen::V,κατέχω,posseir
1281,kaufen::V,αγοράζω,comprar
1282,verkaufen::V,πουλώ,vendre
1283,bezahlen::V,πληρώνω,pagar
1284,zahlen::V,πληρώνω,pagar per
1285,beherrschen::V,κυριαρχώ,dominar
1286,ertragen::V,βαστώ,aguantar
1287,ertragen::V,αντέχω,aguantar
