,Concept_ID,sl,ro
829,plötzlich::ADV,nenádoma,pe neașteptate
830,sofort::ADV,prècej,imediat
831,sofort::ADV,prècej,numaidecît
832,später::ADV,poznêje,mai apoi
833,später::ADV,poznêje,mai târziu
834,jetzt::ADV,zdàj,acum
835,heute::ADV,dánes,azi
836,heute::ADV,dánes,astăzi
837,morgen::ADV,jútri,mâine
838,bald::ADV,kmálu,curând
839,dann::ADV,nató,apoi
840,gestern::ADV,včéraj,ieri
841,einst::ADV,nékdaj,odată
842,einst::ADV,nékdaj,odinioară
843,damals::ADV,tedàj,atunci
844,damals::ADV,tedàj,pe atunci
845,damals::ADV,takràt,atunci
846,damals::ADV,takràt,pe atunci
847,danach::ADV,potèm,după aceasta
848,vorher::ADV,poprèj,mai întâi
849,vorher::ADV,poprèj,în prealabil
850,zuerst::ADV,spŕva,întâi
851,zuerst::ADV,spŕva,în primul rând
852,einmal::ADV,ênkrat,odată
853,manchmal::ADV,včásih,uneori
854,manchmal::ADV,včásih,câteodată
855,oft::ADV,pogósto,des
856,oft::ADV,pogósto,deseori
857,immer::ADV,védno,mereu
858,immer::ADV,védno,întotdeauna
859,immer::ADV,zméraj,mereu
860,immer::ADV,zméraj,întotdeauna
861,niemals::ADV,nikdàr,niciodată
862,hier::ADV,tù,aci
863,hier::ADV,tù,aici
864,hier::ADV,túkaj,aci
865,hier::ADV,túkaj,aici
866,hierhin::ADV,sèmkaj,încoace
867,von hier::ADV,od tú,de aici
868,dort::ADV,tàm,acolo
869,dorthin::ADV,tjà,dincolo
870,geradeaus::ADV,rávno napréj,drept înainte
871,vorwärts::ADV,napréj,înainte
872,rückwärts::ADV,zádaj,îndărăt
873,zurück::ADV,nazáj,înapoi
874,unten::ADV,dôli,jos
875,unten::ADV,dôli,dedesubt
876,unten::ADV,spôdaj,jos
877,unten::ADV,spôdaj,dedesubt
878,hinab::ADV,dôl,în jos
879,hinab::ADV,dôl,de vale
880,oben::ADV,gôri,sus
881,oben::ADV,gôri,deasupra
882,oben::ADV,zgôraj,sus
883,oben::ADV,zgôraj,deasupra
884,hinauf::ADV,gôr,în sus
885,überall::ADV,povsód,peste tot
886,überall::ADV,povsód,pretutindeni
887,nicht::ADV,ne,nu
888,ein wenig::ADV,málo,puțin
889,kaum::ADV,kómaj,cu greu
890,kaum::ADV,kómaj,cu anevoie
891,sehr::ADV,zeló,mult
892,sehr::ADV,zeló,foarte
893,so::ADV,takó,așa
894,so::ADV,takó,atât
895,noch::ADV,še,încă
896,nur::ADV,samó,doar
897,schon::ADV,žè,și
898,schon::ADV,žè,deja
899,wieder::ADV,spét,iar
900,wieder::ADV,spét,iarăși
901,vergebens::ADV,zamàn,în zadar
902,vergebens::ADV,zastónj,în zadar
903,vor::PRP,pred,înainte de
904,hinter::PRP,za,după
905,hinter::PRP,za,în spatele
906,unter::PRP,pod,sub
907,durch::PRP,skózi,prin
908,neben::PRP,kràj,lângă
909,neben::PRP,kràj,alături de
910,neben::PRP,póleg,lângă
911,neben::PRP,póleg,alături de
912,zwischen::PRP,med,între
913,zwischen::PRP,med,dintre
914,zwischen::PRP,izmed,între
915,zwischen::PRP,izmed,dintre
916,wegen::PRP,zarádi,pentru
917,dies::PRN,tó,acesta
918,das::PRN,tó,asta
919,alles::PRN,vsè,tot
920,ich::PRN,jàz,eu
921,du::PRN,tí,tu
922,er::PRN,òn,el
923,er::PRN,òn,dânsul
924,wir::PRN,mí,noi
925,ihr::PRN,ví,voi
926,sie::PRN,ôni,ei
927,sie::PRN,ôni,dânșii
928,was::FPRN,káj,ce
929,wer::FPRN,kdó,cine
930,wo::FADV,kjé,unde
931,wohin::FADV,kám,încotro
932,wie::FADV,kakó,cum
933,warum::FADV,zakáj,de ce
934,warum::FADV,zakáj,pentru ce
935,wieviel::FNUM,kóliko,cât
936,eins::NUM,êden,unu
937,zwei::NUM,dvá,doi
938,drei::NUM,trí,trei
939,vier::NUM,štíri,patru
940,fünf::NUM,pét,cinci
941,sechs::NUM,šést,șase
942,sieben::NUM,sédem,șapte
943,acht::NUM,ósem,opt
944,neun::NUM,devét,nouă
945,zehn::NUM,desét,zece
946,elf::NUM,enájst,unsprezece
947,zwölf::NUM,dvánajst,douăsprezece
948,zwanzig::NUM,dvájset,douăzeci
949,dreißig::NUM,trídeset,treizeci
950,vierzig::NUM,štírideset,patruzeci
951,fünfzig::NUM,pétdeset,cincizeci
952,sechzig::NUM,šéstdeset,șaizeci
953,siebzig::NUM,sédemdeset,șaptezeci
954,achtzig::NUM,ósemdeset,optzeci
955,neunzig::NUM,devétdeset,nouăzeci
956,hundert::NUM,stó,sută
957,tausend::NUM,tísoč,mie
958,und::CNJ,in,și
959,oder::CNJ,áli,ori
960,stehen::V,státi,sta
961,sitzen::V,sedéti,ședea
962,liegen::V,ležáti,zăcea
963,liegen::V,ležáti,fi culcat
964,hängen::V,viséti,atârna
965,werden::V,postáti,deveni
966,werden::V,postáti,se face
967,passieren::V,zgodíti se,se întâmpla
968,beginnen::V,začéti se,începe
969,enden::V,končáti se,se sfârși
970,enden::V,končáti se,se termina
971,wechseln::V,ménjati se,se schimba
972,aufgehen[Sonne]::V,vzíti,răsări
973,untergehen[Sonne]::V,zaíti,apune
974,scheinen[Sonne]::V,sijáti,străluci
975,donnern::V,grméti,tuna
976,wehen::V,píhati,bate
977,strömen::V,líti,curge în șiroaie
978,fließen::V,têči,curge
979,sich drehen::V,vrtéti se,se învârti
980,schwanken::V,kolébati,se clătina
981,schwingen::V,níhati,vibra
982,schwingen::V,níhati,flutura
983,fallen::V,pádati,cădea
984,brennen::V,goréti,arde
985,rauchen::V,kadíti se,fuma
986,regnen::V,deževáti,ploua
987,gefrieren::V,zmŕzniti,îngheța
988,tauen::V,tájati,se dezgheța
989,schmelzen::V,kopnéti,se topi
990,trocknen::V,sušíti se,se usca
991,sieden::V,kipéti,fierbe
992,sieden::V,kipéti,clocoti
993,faulen::V,gníti,se împuți
994,verfaulen::V,zgníti,putrezi
995,reißen::V,tŕgati se,se rupe
996,reißen::V,tŕgati se,se sfâșia
997,versinken::V,pogrézniti se,se scufunda
998,vergehen::V,miníti,trece
999,vergehen::V,miníti,se scurge
1000,erscheinen::V,pojáviti se,apărea
1001,verschwinden::V,izgíniti,dispărea
1002,sinken::V,péšati,cădea
1003,sinken::V,péšati,coborî
1004,abnehmen::V,pojémati,scădea
1005,abnehmen::V,pojémati,descrește
1006,zunehmen::V,véčati se,spori
1007,zunehmen::V,véčati se,crește
1008,zunehmen::V,véčati se,augmenta
1009,zunehmen::V,množíti se,spori
1010,zunehmen::V,množíti se,crește
1011,zunehmen::V,množíti se,augmenta
1012,steigen::V,dvígati se,urca
1013,wachsen::V,rásti,crește
1014,glänzen::V,sijáti,luci
1015,glänzen::V,sijáti,străluci
1016,funkeln::V,ískriti se,scânteia
1017,lärmen::V,ropotáti,face larmă
1018,lärmen::V,razgrájati,face larmă
1019,läuten::V,zvoníti,suna
1020,klingeln::V,zvončkljáti,suna
1021,klirren::V,žvenketáti,zăngăni
1022,brausen::V,šuméti,vui
1023,rauschen::V,šuštéti,vâjâi
1024,rauschen::V,šelestéti,vâjâi
1025,klingen::V,zvenéti,suna
1026,bellen::V,lájati,lătra
1027,heulen::V,zavíjati,urla
1028,blasen::V,píhniti,sufla
1029,pfeifen::V,pískati,fluiera
1030,pfeifen::V,žvížgati,fluiera
1031,schreien::V,kričáti,țipa
1032,stöhnen::V,stókati,geme
1033,zittern::V,drgetáti,tremura
1034,leben::V,živéti,trăi
1035,geboren werden::V,rodíti se,se naște
1036,atmen::V,díhati,respira
1037,trinken::V,píti,bea
1038,essen::V,jésti,mânca
1039,schlucken::V,požírati,înghiți
1040,müde werden::V,péšati,se obosi
1041,müde werden::V,utrúditi se,se obosi
1042,einschlafen::V,zaspáti,adormi
1043,schlafen::V,spáti,dormi
1044,aufwachen::V,zbudíti se,se deștepta
1045,aufstehen::V,vstáti,fi se scula
1046,sich erholen::V,oddahníti se,se relaxa
1047,sich erholen::V,oddahníti se,se destinde
1048,krank werden::V,oboléti,se îmbolnăvi
1049,krank sein::V,bíti bolán,zăcea
1050,krank sein::V,bíti bolán,fi bolnav
1051,schmerzen::V,boléti,durea
1052,husten::V,kášljati,tuși
1053,genesen::V,okrévati,se însănătoși
1054,sterben::V,umréti,muri
1055,umkommen::V,pogíniti,pieri
1056,sich bewegen::V,zganíti se,se mișca
1057,sich rühren::V,premakníti se,se mișca
1058,sich erheben::V,vstájati,se ridica
1059,sich erheben::V,vzdígniti se,se ridica
1060,sich setzen::V,sésti,lua loc
1061,sich setzen::V,sésti,se așeza
1062,hinfallen::V,pásti dôl,cădea jos
1063,laufen::V,hodíti,merge
1064,laufen::V,hodíti,merge pe jos
1065,schreiten::V,stópati,păși
1066,spazierengehen::V,na sprehòd íti,se plimba
1067,eilen::V,drvéti,fi se grăbi
1068,sich beeilen::V,hitéti,se grăbi
1069,sausen::V,dírkati,țâșni
1070,rennen::V,dírjati,fugi
1071,rennen::V,dírjati,alerga
1072,springen::V,skákati,sări
1073,klettern::V,plézati,urca
1074,klettern::V,plézati,se cățăra
1075,schaukeln::V,kolébati,legăna
1076,kriechen::V,pláziti se,se târî
1077,schwimmen::V,plávati,înota
1078,tauchen::V,potápljati se,se scufunda
1079,rudern::V,vesláti,vâsli
1080,rudern::V,vesláti,lopăta
1081,fahren::V,vozíti se,merge
1082,fahren::V,peljáti se,merge
1083,fliegen::V,létati,zbura
1084,gehen::V,íti,merge
1085,weggehen::V,odíti,se duce
1086,abfahren::V,odpeljáti se,pleca
1087,anhalten::V,ustáviti se,se opri
1088,hineingehen::V,íti nóter,intra
1089,eintreten::V,vstopíti,intra
1090,kommen::V,príti,veni
1091,ankommen::V,prispéti,sosi
1092,ankommen::V,prispéti,ajunge
1093,ankommen::V,prihájati,sosi
1094,ankommen::V,prihájati,ajunge
1095,zurückkommen::V,vrníti se,se întoarce
1096,bleiben::V,ostáti,rămâne
1097,warten::V,čákati,aștepta
1098,erwarten::V,pričakováti,aștepta
1099,suchen::V,iskáti,căuta
1100,finden::V,nájti,găsi
1101,versuchen::V,poskúšati,încerca
1102,vorbereiten::V,pripráviti,pregăti
1103,lieben::V,ljubíti,iubi
1104,mögen::V,márati,plăcea a
1105,lachen::V,smejáti se,râde
1106,rühren::V,ganíti,mișca
1107,rühren::V,ganíti,înduioșa
1108,weinen::V,jókati,plânge
1109,weinen::V,plákati,plânge
1110,schimpfen::V,psováti,înjura
1111,schimpfen::V,zmérjati,înjura
1112,sich ärgern::V,jezíti se,se supăra
1113,sich fürchten::V,báti se,se teme
1114,sich fürchten::V,báti se,fi teamă a
1115,fürchten::V,báti se,se teme de
1116,fliehen::V,bežáti,fugi
1117,flüchten::V,pobégniti,evada
1118,sehen::V,vídeti,vedea
1119,anschauen::V,oglédati,privi
1120,ansehen::V,glédati,privi
1121,hören::V,slíšati,auzi
1122,zuhören::V,poslúšati,asculta
1123,probieren::V,poskúšati,gusta
1124,riechen::V,dúhati,mirosi
1125,fühlen::V,čutíti,simți
1126,fühlen::V,čutíti,resimți
1127,scheinen::V,zdéti se,părea
1128,zu sehen sein::V,vídeti se,se vedea
1129,vernehmen::V,čúti,auzi
1130,frieren::V,zébsti,fi frig
1131,tun::V,délati,face
1132,können::V,môči,ști
1133,können::V,môči,putea
1134,wollen::V,hotéti,dori
1135,anfangen::V,začéti,începe
1136,beenden::V,dokončáti,sfârși
1137,beenden::V,dokončáti,termina
1138,aufhören::V,prenéhati,înceta
1139,gelingen::V,uspéti,reuși
1140,gelingen::V,uspéti,izbuti
1141,gelingen::V,posréčiti se,reuși
1142,gelingen::V,posréčiti se,izbuti
1143,geraten::V,obnêsti se,reuși
1144,öffnen::V,odpréti,deschide
1145,schließen::V,zapréti,închide
1146,stellen::V,postáviti,pune
1147,stellen::V,postáviti,așeza
1148,setzen::V,posadíti,pune
1149,setzen::V,posadíti,așeza
1150,legen::V,položíti,pune
1151,berühren::V,dotíkati se,atinge
1152,verbinden::V,obvézati,lega
1153,bedecken::V,pokríti,acoperi
1154,aufhängen::V,obésiti,atârna
1155,aufhängen::V,obésiti,spânzura
1156,anzünden::V,zažgáti,aprinde
1157,aufheben::V,vzdígniti,ridica
1158,aufheben::V,vzdígniti,lua de jos
1159,zurücklassen::V,zapustíti,lăsa
1160,zurücklassen::V,zapustíti,lăsa în urmă
1161,verlieren::V,izgubíti,pierde
1162,fallen lassen::V,navréči,scăpa
1163,fallen lassen::V,navréči,arunca
1164,machen::V,naredíti,face
1165,machen::V,napráviti,face
1166,herstellen::V,izdélati,fabrica
1167,herstellen::V,izdélati,confecționa
1168,bauen::V,gradíti,clădi
1169,bauen::V,gradíti,construi
1170,reparieren::V,popráviti,repara
1171,verbessern::V,izbóljšati,ameliora
1172,verbessern::V,izbóljšati,îmbunătăți
1173,ändern::V,spremeníti,schimba
1174,ändern::V,spremeníti,modifica
1175,graben::V,kopáti,săpa
1176,graben::V,grêbsti,săpa
1177,beugen::V,upogníti,curba
1178,biegen::V,zavíjati,îndoi
1179,biegen::V,zavíjati,încovoia
1180,drehen::V,vrtéti,învârti
1181,wenden::V,obrníti,întoarce
1182,umdrehen::V,zasúkati,învârti
1183,umdrehen::V,zasúkati,întoarce
1184,heben::V,dvígati,ridica
1185,hochheben::V,privzdígniti,ridica
1186,ergreifen::V,zgrábiti,lua
1187,ergreifen::V,zgrábiti,apuca
1188,halten::V,držáti,ține
1189,drücken::V,tiščáti,apăsa
1190,drücken::V,tiščáti,strânge
1191,schieben::V,ríniti,împinge
1192,kratzen::V,práskati,zgâria
1193,lecken::V,lízati,linge
1194,beißen::V,grísti,mușca
1195,abreißen::V,odtŕgati,rupe
1196,abreißen::V,odtŕgati,smulge
1197,abschneiden::V,odrézati,scurta
1198,binden::V,vézati,lega
1199,stecken::V,vtakníti,pune
1200,brechen::V,lomíti,rupe
1201,brechen::V,lomíti,frânge
1202,klopfen::V,tólči,ciocăni
1203,hauen::V,séči,lovi
1204,kleben::V,lépiti,lipi
1205,reiben::V,tréti,freca
1206,reiben::V,tréti,fricționa
1207,reiben::V,dŕgniti,freca
1208,reiben::V,dŕgniti,fricționa
1209,streichen::V,namázati,unge
1210,schleifen::V,brúsiti,ascuți
1211,schneiden::V,rézati,tăia
1212,rütteln::V,strésti,zgâlțâi
1213,schütteln::V,majáti,scutura
1214,schwenken::V,obrníti,agita
1215,schütten::V,sípati,vărsa
1216,füllen::V,napolníti,umple
1217,einwickeln::V,zavíti,înveli
1218,einwickeln::V,zavíti,înfășura
1219,tragen::V,nêsti,căra
1220,schleppen::V,vláčiti,târî
1221,ziehen::V,vléči,trage
1222,aufbewahren::V,shranjeváti,păstra
1223,aufbewahren::V,shranjeváti,conserva
1224,werfen::V,lúčati,arunca
1225,fangen::V,ujéti,prinde
1226,packen::V,prijéti,apuca
1227,verstecken::V,skríti,ascunde
1228,teilen::V,razdelíti,împărți
1229,schicken::V,pošíljati,trimite
1230,bringen::V,prinêsti,aduce
1231,hinzufügen::V,pristáviti,adăuga
1232,bekommen::V,dobíti,obține
1233,bekommen::V,dobíti,dobândi
1234,erhalten::V,prejéti,primi
1235,erhalten::V,prejéti,căpăta
1236,nehmen::V,vzéti,lua
1237,wählen::V,izbírati,opta
1238,wählen::V,izbírati,alege
1239,auswählen::V,izbráti,selecta
1240,bewahren::V,ohraníti,păstra
1241,behindern::V,ovírati,stingheri
1242,verderben::V,pokváriti,strica
1243,beschädigen::V,poškodováti,strica
1244,zerbrechen::V,razlomíti,rupe
1245,zerbrechen::V,razlomíti,frânge
1246,zerreißen::V,raztŕgati,rupe
1247,zerreißen::V,raztŕgati,sfâșia
1248,zerstören::V,razrúšiti,distruge
1249,verbrennen::V,sežgáti,arde
1250,verbrennen::V,sežgáti,incendia
1251,geben::V,dáti,da
1252,reichen::V,séči,întinde
1253,reichen::V,molíti,întinde
1254,schenken::V,podáriti,dărui
1255,versprechen::V,obljubíti,făgădui
1256,wünschen::V,vóščiti,ura
1257,loben::V,hváliti,lăuda
1258,küssen::V,poljubováti,săruta
1259,wiegen::V,zíbati,legăna
1260,zudecken::V,pokríti,acoperi
1261,wecken::V,zbudíti,trezi
1262,wecken::V,zbudíti,deștepta
1263,zeigen::V,pokázati,arăta
1264,führen::V,vêsti,călăuzi
1265,lehren::V,učíti,preda
1266,lehren::V,učíti,învăța
1267,unterrichten::V,poučeváti,învăța
1268,unterrichten::V,poučeváti,instrui
1269,aufziehen::V,vzgojíti,crește
1270,leiten::V,uprávljati,duce
1271,leiten::V,uprávljati,conduce
1272,antreiben::V,goníti,împinge
1273,antreiben::V,goníti,încuraja
1274,lassen::V,povzročíti,pune pe să
1275,einladen::V,povábiti,invita
1276,vereinigen::V,zdrúžiti,uni
1277,vereinigen::V,zdrúžiti,întruni
1278,besuchen::V,obiskáti,vizita
1279,besuchen::V,obiskáti,face o vizită
1280,treffen::V,pogodíti,întâlni
1281,sich versammeln::V,zbráti se,se aduna
1282,spielen::V,igráti se,se juca
1283,singen::V,péti,cânta
1284,tanzen::V,plésati,dansa
1285,sich trennen::V,ločíti se,se separa
1286,sich trennen::V,ločíti se,se despărți
1287,verlassen::V,zapustíti,părăsi
1288,verlassen::V,zapustíti,abandona
1289,retten::V,réšiti,salva
1290,bewachen::V,strážiti,păzi
1291,schützen::V,sčítiti,ocroti
1292,schützen::V,sčítiti,proteja
1293,verteidigen::V,braníti,apăra
1294,sich schlagen::V,têpsti se,se bate
1295,schießen::V,stréljati,trage
1296,siegen::V,zmágati,birui
1297,siegen::V,zmágati,învinge
1298,ärgern::V,jezíti,supăra
1299,ärgern::V,razbúriti,supăra
1300,schlagen::V,têpsti,lovi
1301,schlagen::V,udáriti,lovi
1302,treten::V,teptáti,călca
1303,stechen::V,ubôsti,înțepa
1304,stechen::V,ubôsti,împunge
1305,stoßen::V,peháti,împinge
1306,stoßen::V,drégniti,împinge
1307,stehlen::V,ukrásti,fura
1308,stehlen::V,pokrásti,fura
1309,stören::V,motíti,deranja
1310,belästigen::V,nadlegováti,importuna
1311,verbergen::V,skríti,ascunde
1312,täuschen::V,slepíti,amăgi
1313,betrügen::V,várati,înșela
1314,betrügen::V,ogoljufáti,înșela
1315,töten::V,ubíti,omorî
1316,wohnen::V,prebívati,sta
1317,wohnen::V,prebívati,locui
1318,arbeiten::V,délati,lucra
1319,sammeln::V,zbráti,aduna
1320,sammeln::V,zbráti,colecționa
1321,pflücken::V,obráti,culege
1322,jagen::V,lovíti,vâna
1323,fischen::V,ribáriti,pescui
1324,fassen::V,zajéti,prinde
1325,hüten::V,pásti,paște
1326,treiben::V,pogánjati,mână
1327,anbinden::V,privézati,lega
1328,füttern::V,kŕmiti,da de mâncare
1329,melken::V,mólsti,mulge
1330,hacken::V,sékati,toca
1331,hacken::V,sékati,sparge
1332,gießen::V,ulíti,uda
1333,reifen::V,zoréti,pârgui
1334,zubereiten::V,pripráviti,găti
1335,kochen::V,kúhati,găti
1336,backen::V,cvréti,coace
1337,braten::V,pêči,coace
1338,umrühren::V,preméšati,mesteca
1339,stricken::V,plêsti,împleti
1340,nähen::V,šívati,coase
1341,färben::V,bárvati,vopsi
1342,färben::V,bárvati,colora
1343,reinigen::V,očístiti,curăți
1344,waschen::V,opráti,spăla
1345,abwischen::V,obrísati,șterge
1346,spülen::V,splakováti,clăti
1347,fegen::V,pométati,mătura
1348,kehren::V,mésti,mătura
1349,baden::V,kópati se,se scălda
1350,sich waschen::V,umíti se,se spăla
1351,ausziehen::V,izvléči,și scoate
1352,anziehen::V,obléči,îmbrăca
1353,sich anziehen::V,obléči se,se îmbrăca
1354,kämmen::V,česáti,pieptăna
1355,schmücken::V,okrasíti,împodobi
1356,sagen::V,dejáti,zice
1357,sagen::V,dejáti,spune
1358,sprechen::V,govoríti,vorbi
1359,reden::V,rêči,vorbi
1360,reden::V,rêči,discuta
1361,sich unterhalten::V,razgovárjati se,conversa
1362,sich unterhalten::V,razgovárjati se,sta de vorbă
1363,fragen::V,vprášati,întreba
1364,bitten::V,prosíti,ruga
1365,erzählen::V,práviti,spune
1366,erzählen::V,práviti,povesti
1367,mitteilen::V,naznániti,comunica
1368,mitteilen::V,naznániti,înștiința
1369,nennen::V,imenováti,numi
1370,nennen::V,imenováti,chema
1371,rufen::V,klícati,chema
1372,prahlen::V,baháti se,se făli
1373,übersetzen::V,prevêsti,traduce
1374,denken::V,mísliti,gândi
1375,glauben::V,verjéti,crede
1376,bemerken::V,opáziti,observa
1377,erkennen::V,spoznáti,cunoaște
1378,erkennen::V,spoznáti,recunoaște
1379,begreifen::V,pôjmiti,pricepe
1380,begreifen::V,pôjmiti,înțelege
1381,verstehen::V,razuméti,înțelege
1382,lernen::V,učíti se,învăța
1383,wissen::V,znáti,ști
1384,wissen::V,védeti,ști
1385,sich erinnern an::V,spómniti se,a-și aminti de
1386,vergessen::V,pozábiti,uita
1387,messen::V,mériti,măsura
1388,zählen::V,štéti,număra
1389,rechnen::V,račúnati,calcula
1390,lesen::V,bráti,citi
1391,lesen::V,čítati,citi
1392,malen::V,slíkati,picta
1393,zeichnen::V,rísati,desena
1394,schreiben::V,písati,scrie
1395,besitzen::V,iméti,avea
1396,besitzen::V,iméti,poseda
1397,kaufen::V,kupíti,cumpăra
1398,verkaufen::V,prodáti,vinde
1399,bezahlen::V,pláčati,plăti
1400,bezahlen::V,pláčati,achita
1401,zahlen::V,plačeváti,plăti
1402,beherrschen::V,obvládati,stăpâni
1403,ertragen::V,prenêsti,răbda
1404,ertragen::V,prenêsti,suporta
1405,Verstand::N,,minte
1406,Verstand::N,,intelect
