,Concept_ID,ba,be
768,warum::FADV,ин өсөн,чаму
769,wieviel::FNUM,күпме,колькі
770,eins::NUM,бер,адзін
771,zwei::NUM,ике,два
772,zwei::NUM,икәү,два
773,drei::NUM,өс,тры
774,vier::NUM,дүрт,чатыры
775,fünf::NUM,биш,пяць
776,sechs::NUM,алты,шесць
777,sieben::NUM,ете,сем
778,acht::NUM,һигеҙ,восем
779,neun::NUM,туғыҙ,дзевяць
780,zehn::NUM,ун,дзесяць
781,elf::NUM,ун бер,адзінаццаць
782,zwölf::NUM,ун ике,дванаццаць
783,zwanzig::NUM,егерме,дваццаць
784,dreißig::NUM,утыҙ,трыццаць
785,vierzig::NUM,ҡырҡ,сорак
786,fünfzig::NUM,илле,пядзесят
787,sechzig::NUM,алтмыш,шесдзесят
788,siebzig::NUM,етмеш,семдзесят
789,achtzig::NUM,һикһән,восемдзесят
790,neunzig::NUM,туҡһан,дзевяноста
791,hundert::NUM,йөҙ,сто
792,tausend::NUM,мең,тысяча
793,und::CNJ,да,і
794,und::CNJ,да,ды
795,oder::CNJ,йәки,або
796,stehen::V,тороу,стаяць
797,sitzen::V,ултырыу,сядзець
798,liegen::V,ятыу,ляжаць
799,hängen::V,аҫылынып тороу,вісець
800,werden::V,булыу,стаць
801,werden::V,булыу,зрабіцца
802,passieren::V,булыу,трапіцца
803,beginnen::V,башлау,пачацца
804,enden::V,бөтөү,кончыцца
805,enden::V,тамамланыү,кончыцца
806,wechseln::V,үҙгәреү,мяняцца
807,aufgehen[Sonne]::V,ҡалҡыу,узысці
808,untergehen[Sonne]::V,байыу,зайсці
809,scheinen[Sonne]::V,яҡтыртып тороу,свяціць
810,donnern::V,күкрәү,грымець
811,wehen::V,иҫеү,дзьмуць
812,strömen::V,ташыу,ліцца
813,fließen::V,ағыу,цячы
814,sich drehen::V,әйләнеү,круціцца
815,sich drehen::V,әйләнеү,варочацца
816,schwanken::V,тирбәлеү,хістацца
817,schwingen::V,бәүетеү,гайдацца
818,schwingen::V,бәүетеү,калыхацца
819,fallen::V,йығылыу,падаць
820,brennen::V,яныу,гарэць
821,rauchen::V,төтәү,дымець
822,regnen::V,ямғыр яуа,дажджыць
823,gefrieren::V,туңыү,замерзнуць
824,tauen::V,иреү,раставаць
825,schmelzen::V,иреү,плавіцца
826,trocknen::V,кибеү,сохнуць
827,sieden::V,ҡайнау,кіпець
828,faulen::V,сереу,гнісці
829,verfaulen::V,сереу,згнісці
830,reißen::V,өҙөү,ірвацца
831,reißen::V,йыртылыу,ірвацца
832,versinken::V,батыу,тануць
833,vergehen::V,үтеү,праходзіць
834,erscheinen::V,килеп сығыу,зʼявіцца
835,verschwinden::V,юғалыу,знікнуць
836,sinken::V,түбәнәйеү,спадаць
837,abnehmen::V,кәметеү,паменшыцца
838,zunehmen::V,артыу,павялічвацца
839,steigen::V,күтәрелеү,паднімацца
840,wachsen::V,үҫеү,расці
841,glänzen::V,ялтырау,блішчаць
842,funkeln::V,баҙлау,бліскаць
843,lärmen::V,шаулау,шумець
844,läuten::V,ҡағыу,званіць
845,klingeln::V,ҡағыу,званіць
846,klingeln::V,шылтыратыу,званіць
847,klirren::V,шылтыратыу,бразгаць
848,brausen::V,ҡотороноу,бушаваць
849,rauschen::V,шыптырлау,шастаць
850,klingen::V,яңғырау,гучаць
851,bellen::V,өрөү,брахаць
852,heulen::V,олоу,выць
853,blasen::V,өрөү,дзьмухнуць
854,pfeifen::V,һызғырып ебәреү,свістаць
855,schreien::V,ҡысҡырыу,крычаць
856,stöhnen::V,уңғырашыу,стагнаць
857,zittern::V,ҡалтырау,дрыжаць
858,leben::V,йәшәү,жыць
859,geboren werden::V,тыуыу,нарадзіцца
860,atmen::V,тын алыү,дыхаць
861,trinken::V,эсеү,піць
862,essen::V,ашау,есці
863,schlucken::V,йотоу,глытаць
864,müde werden::V,арыу,стаміцца
865,einschlafen::V,йоҡлап китеү,заснуць
866,schlafen::V,йоҡлау,спаць
867,aufwachen::V,уяныу,рассыпацца
868,aufstehen::V,тороу,устаць
869,sich erholen::V,ял итеү,адпачываць
870,krank werden::V,сирләү,захварэць
871,krank sein::V,сирләү,хварэць
872,schmerzen::V,ауыртыу,балець
873,husten::V,йүтәлләү,кашляць
874,genesen::V,һауығыу,паправіцца
875,genesen::V,һауығыу,паздаравець
876,sterben::V,үлеү,памерці
877,umkommen::V,һәләк булыу,загінуць
878,sich bewegen::V,хәрәкәт итеү,рухацца
879,sich rühren::V,ҡуҙғалыу,варушыцца
880,sich erheben::V,тороу,устаць
881,sich setzen::V,ултырыу,сесці
882,hinfallen::V,ҡолау,упасці
883,laufen::V,йөрөү,хадзіць
884,schreiten::V,атлау,шагаць
885,schreiten::V,атлау,крочыць
886,spazierengehen::V,ял итеп йороү,гуляць
887,eilen::V,ашығыу,спяшацца
888,eilen::V,ҡабаланыу,спяшацца
889,sich beeilen::V,ашығыу,спяшацца
890,sich beeilen::V,ҡабаланыу,спяшацца
891,sausen::V,елеү,імчацца
892,rennen::V,йүгеп йөрөү,бегаць
893,springen::V,һикереү,скакаць
894,klettern::V,үрмәләү,лазіць
895,klettern::V,үрмәләп менеү,лазіць
896,schaukeln::V,сайҡалыу,гайдацца
897,kriechen::V,шыуышыу,поўзаць
898,schwimmen::V,йоҙөү,плаваць
899,tauchen::V,сумыу,ныраць
900,rudern::V,ишеү,веславаць
901,fahren::V,йөрөү,ехаць
902,fliegen::V,осоу,лятаць
903,gehen::V,барыу,ісці
904,weggehen::V,китеү,пайсці
905,abfahren::V,сығыу,адʼяжджаць
906,anhalten::V,тукталыу,спыніцца
907,anhalten::V,тукталыу,затрымацца
908,hineingehen::V,инеү,уваходзіць
909,eintreten::V,инеү,увайсці
910,kommen::V,килеү,прыйсці
911,ankommen::V,килеү,прыбыць
912,zurückkommen::V,ҡайтыу,вярнуцца
913,bleiben::V,ҡалыу,застацца
914,warten::V,көтөп тороу,чакаць
915,erwarten::V,көтөү,чакаць
916,suchen::V,эҙләү,шукаць
917,finden::V,табыу,знайсці
918,versuchen::V,тырышып ҡарау,прабаваць
919,vorbereiten::V,әҙерләү,падрыхтаваць
920,lieben::V,яратыу,кахаць
921,mögen::V,һөйөү,любіць
922,mögen::V,яратыу,любіць
923,lachen::V,көлөү,смяяцца
924,rühren::V,ҡағылыу,расчуліць
925,weinen::V,илау,плакаць
926,schimpfen::V,һүгенеү,лаяцца
927,schimpfen::V,тиргәнеү,лаяцца
928,schimpfen::V,һуҡраныу,лаяцца
929,sich ärgern::V,асыуланыу,сердаваць
930,sich fürchten::V,ҡурҡыу,баяцца
931,fürchten::V,ҡурҡыу,баяцца
932,fliehen::V,ҡасыу,уцякаць
933,flüchten::V,ҡасыу,уцячы
934,sehen::V,күреү,бачыць
935,anschauen::V,ҡарау,паглядзець
936,ansehen::V,ҡарау,глядзець
937,ansehen::V,тикшереү,глядзець
938,hören::V,ишетеү,чуць
939,zuhören::V,тыңлау,слухаць
940,probieren::V,татыу,каштаваць
941,riechen::V,еҫкәү,нюхаць
942,fühlen::V,тойоу,адчуваць
943,scheinen::V,кеүек күренеү,здавацца
944,scheinen::V,тойолоу,здавацца
945,zu sehen sein::V,күренеү,віднецца
946,vernehmen::V,ишетеү,пачуць
947,frieren::V,туңыү,мёрзнуць
948,tun::V,яһау,рабіць
949,tun::V,әшләү,рабіць
950,können::V,алыу,умець
951,können::V,мөмкин булыу,умець
952,wollen::V,теләү,хацець
953,anfangen::V,башлау,пачаць
954,beenden::V,бөтөрөү,закончыць
955,beenden::V,тамамлау,закончыць
956,aufhören::V,туктау,перастаць
957,gelingen::V,уңышлы булыу,удацца
958,geraten::V,булып сығыу,аказацца
959,öffnen::V,асыу,адчыніць
960,schließen::V,йомоу,зачыніць
961,stellen::V,ҡуйыу,паставіць
962,setzen::V,урынлаштырыу,пасадзіць
963,legen::V,һалыу,класці
964,berühren::V,тейеү,чапаць
965,berühren::V,ҡағылыу,чапаць
966,verbinden::V,ҡушыу,звязаць
967,verbinden::V,бәйләү,звязаць
968,bedecken::V,ҡаплау,накрыць
969,aufhängen::V,элеү,павесіць
970,anzünden::V,тоҡандырыу,запаліць
971,aufheben::V,мендереү,падняць
972,zurücklassen::V,ҡалдырыу,пакінуць
973,verlieren::V,юғалтыу,згубіць
974,fallen lassen::V,төшөрөп ебәреү,упусціць
975,machen::V,яһау,зрабіць
976,machen::V,эшләү,зрабіць
977,herstellen::V,эшләп сығарыу,вырабіць
978,bauen::V,төҙөү,будаваць
979,reparieren::V,төҙәтеү,правіць
980,verbessern::V,яҡшыртыу,палепшыць
981,ändern::V,үҙгәртеү,змяніць
982,graben::V,ҡаҙыу,капаць
983,beugen::V,бөгөү,сагнуць
984,biegen::V,бөгөү,пагнуць
985,drehen::V,өйрөлтөү,вярцець
986,drehen::V,әйләндереү,вярцець
987,wenden::V,әйләндереү,павярнуць
988,umdrehen::V,түңкәреү,перавярнуць
989,heben::V,күтәреү,падымаць
990,heben::V,мендереү,падымаць
991,hochheben::V,күтәреү,падняць
992,ergreifen::V,тотоп алыу,схапіць
993,ergreifen::V,тотоп алыу,схваціць
994,halten::V,тотоу,трымаць
995,drücken::V,ҡыҫыу,націскаць
996,schieben::V,этеү,пхаць
997,schieben::V,этеү,штурхаць
998,schieben::V,төртөү,пхаць
999,schieben::V,төртөү,штурхаць
1000,kratzen::V,ҡырыу,скрэбці
1001,lecken::V,ялау,лізаць
1002,beißen::V,тешләү,кусаць
1003,abreißen::V,өҙөү,адарваць
1004,abschneiden::V,ҡырҡыу,адрэзаць
1005,binden::V,бәйләү,вязаць
1006,stecken::V,ҡаҙау,уваткнуць
1007,brechen::V,боҙоу,зламаць
1008,klopfen::V,шаҡылдау,стукаць
1009,hauen::V,туҡмау,біць
1010,kleben::V,йәбештереү,клеіць
1011,reiben::V,ыуыу,церці
1012,reiben::V,ышҡыу,церці
1013,streichen::V,яғыу,намазаць
1014,schleifen::V,үткерләү,тачыць
1015,schneiden::V,ҡырҡыу,рэзаць
1016,rütteln::V,һелкетеү,хістаць
1017,schütteln::V,һелкетеү,трэсці
1018,schwenken::V,болғау,махаць
1019,schütten::V,ҡойоу,наліць
1020,füllen::V,тултырыу,напоўніць
1021,einwickeln::V,төрөү,загарнуць
1022,tragen::V,алып барыу,несці
1023,schleppen::V,һөйрәү,цягнуць
1024,ziehen::V,тартыу,цягнуць
1025,aufbewahren::V,һаҡлау,захоўваць
1026,werfen::V,ырғытыу,кідаць
1027,fangen::V,тотоу,лавіць
1028,packen::V,етеү,схапіць
1029,packen::V,етеү,схваціць
1030,packen::V,тотоп алыу,схапіць
1031,packen::V,тотоп алыу,схваціць
1032,verstecken::V,йәшереү,схаваць
1033,teilen::V,бүлеү,раздзяліць
1034,schicken::V,ебәреү,пасылаць
1035,bringen::V,килтереү,прынесці
1036,hinzufügen::V,өтәү,дабавіць
1037,bekommen::V,алыу,дастаць
1038,erhalten::V,алыу,атрымаць
1039,nehmen::V,алыу,ўзяць
1040,wählen::V,һайлаү,выбраць
1041,auswählen::V,һайлап алыу,адабраць
1042,bewahren::V,һаҡлау,захаваць
1043,behindern::V,тотҡарлыҡ яһау,перашкаджаць
1044,verderben::V,боҙоу,сапсаваць
1045,beschädigen::V,боҙоу,пашкодзіць
1046,zerbrechen::V,ҡыйратыу,разбіць
1047,zerreißen::V,йыртыу,разадраць
1048,zerstören::V,емереү,разбурыць
1049,verbrennen::V,үртәү,спаліць
1050,geben::V,биреү,даць
1051,reichen::V,биреү,перадаць
1052,schenken::V,бүләк итеү,дарыць
1053,versprechen::V,вәғәҙә биреү,абяцаць
1054,wünschen::V,теләу,жадаць
1055,loben::V,маҡтау,хваліць
1056,küssen::V,үбеү,цалаваць
1057,wiegen::V,бәүетеү,гушкаць
1058,wiegen::V,бәүетеү,калыхаць
1059,wiegen::V,тирбәтеү,гушкаць
1060,wiegen::V,тирбәтеү,калыхаць
1061,zudecken::V,ҡаплау,накрыць
1062,wecken::V,уятыу,пабудзіць
1063,zeigen::V,күрһәтеү,паказаць
1064,führen::V,етәкләү,весці
1065,lehren::V,уҡытыу,вучыць
1066,lehren::V,өйрәтеү,вучыць
1067,unterrichten::V,уҡытыу,выкладаць
1068,aufziehen::V,тәрбиәле,выхаваць
1069,leiten::V,етәкләү,кіраваць
1070,leiten::V,етәкселек итеү,кіраваць
1071,antreiben::V,ашыҡтырыу,падганяць
1072,lassen::V,мәжбүр итеү,прымусіць
1073,einladen::V,саҡырыу,запрасіць
1074,vereinigen::V,берләштереү,абʼяднаць
1075,besuchen::V,килеп сығыу,наведаць
1076,treffen::V,тойоү,сустрэць
1077,treffen::V,осратыу,сустрэць
1078,treffen::V,ҡаршылау,сустрэць
1079,sich versammeln::V,йыйылыу,сабрацца
1080,spielen::V,тартыу,гуляць
1081,singen::V,йырлау,пець
1082,singen::V,йырлау,спяваць
1083,tanzen::V,бейеү,танцаваць
1084,sich trennen::V,айырылышыу,расстацца
1085,verlassen::V,ташлау,пакінуць
1086,verlassen::V,ташлап китеү,пакінуць
1087,retten::V,ҡотҡарыу,выратаваць
1088,bewachen::V,һаҡлау,ахоўваць
1089,schützen::V,һаҡлау,уберагаць
1090,verteidigen::V,яҡлау,абараніць
1091,sich schlagen::V,һуғышыу,біцца
1092,sich schlagen::V,һуғышыу,драцца
1093,schießen::V,атыу,страляць
1094,siegen::V,еңеү,перамагчы
1095,ärgern::V,асыуландырыу,злаваць
1096,schlagen::V,бәреү,ударыць
1097,schlagen::V,туҡмау,ударыць
1098,treten::V,тибеү,штурхаць
1099,treten::V,типкеләү,штурхаць
1100,stechen::V,сәнсеү,укалоць
1101,stoßen::V,этеү,папхнуць
1102,stoßen::V,төртөү,папхнуць
1103,stehlen::V,урлау,украсці
1104,stören::V,ҡамасаулау,перашкодзіць
1105,belästigen::V,бимазалау,дакучаць
1106,belästigen::V,ҡамасаулау,дакучаць
1107,verbergen::V,йәшереү,скрыць
1108,verbergen::V,йәшереү,схаваць
1109,täuschen::V,ултыртыу,падмануць
1110,betrügen::V,алдау,змахляваць
1111,töten::V,үлтереү,забіць
1112,wohnen::V,йәшәү,жыць
1113,arbeiten::V,эшләү,працаваць
1114,sammeln::V,йыйыу,сабраць
1115,pflücken::V,өҙөү,зрываць
1116,jagen::V,аулау,паляваць
1117,fischen::V,аулау,рыбачыць
1118,fassen::V,тотоу,злавіць
1119,hüten::V,көтөү,пасвіць
1120,treiben::V,ҡыуыу,гнаць
1121,anbinden::V,бәйләү,прывязаць
1122,füttern::V,ашатыу,карміць
1123,melken::V,һауыү,даіць
1124,hacken::V,турау,сячы
1125,hacken::V,тапау,сячы
1126,gießen::V,ҡойоу,паліць
1127,reifen::V,өлғөрөү,паспець
1128,zubereiten::V,бешереү,зварыць
1129,zubereiten::V,бешереү,згатаваць
1130,kochen::V,бешереү,варыць
1131,backen::V,бешереү,пячы
1132,braten::V,ҡурыу,смажыць
1133,umrühren::V,ҡатнаштырыу,перамяшаць
1134,stricken::V,бәйләү,вязаць
1135,nähen::V,тегеү,шыць
1136,färben::V,буяу,пафарбаваць
1137,reinigen::V,таҙартыу,ачысціць
1138,waschen::V,йыуыу,мыць
1139,abwischen::V,һөртөү,выцерці
1140,spülen::V,сайҡау,паласкаць
1141,fegen::V,һепереү,падмятаць
1142,kehren::V,һепереү,месці
1143,baden::V,һыу инеү,купацца
1144,sich waschen::V,йыуыныу,мыцца
1145,ausziehen::V,сисеү,зняць
1146,anziehen::V,кейеү,надзець
1147,sich anziehen::V,кейенеү,адзецца
1148,kämmen::V,тарау,прычасаць
1149,schmücken::V,биҙәү,аздобіць
1150,sagen::V,әйтеү,сказаць
1151,sprechen::V,әйтеү,гаварыць
1152,sprechen::V,һөйләшеү,гаварыць
1153,reden::V,һөйләшеү,размаўляць
1154,sich unterhalten::V,әңгәмәләшеү,гутарыць
1155,fragen::V,һорау,спытаць
1156,bitten::V,үтенеү,прасіць
1157,erzählen::V,һөйләү,расказаць
1158,mitteilen::V,әйтеү,паведаміць
1159,nennen::V,атау,назваць
1160,nennen::V,исемләү,назваць
1161,rufen::V,саҡырыу,зваць
1162,prahlen::V,маҡтаныу,хваліцца
1163,prahlen::V,шапырыныу,хваліцца
1164,übersetzen::V,тәржемә итеү,перакласці
1165,denken::V,уйлау,думаць
1166,glauben::V,ышаныу,верыць
1167,bemerken::V,күреү,заўважыць
1168,erkennen::V,таныу,пазнаць
1169,begreifen::V,аңлау,спасцігнуць
1170,verstehen::V,аңлау,пачуць
1171,lernen::V,өйрәнеү,вучыцца
1172,wissen::V,белеү,знаць
1173,sich erinnern an::V,хәтергә алыу,памятаць
1174,vergessen::V,онотоу,забыць
1175,messen::V,үлсәү,мераць
1176,zählen::V,һанау,лічыць
1177,rechnen::V,һанау,лічыць
1178,lesen::V,уҡыу,чытаць
1179,malen::V,һүрәт яһау,маляваць
1180,malen::V,рәсем төшөрөү,маляваць
1181,zeichnen::V,һүрәт яһау,рысаваць
1182,zeichnen::V,рәсем төшөрөү,рысаваць
1183,schreiben::V,яҙыу,пісаць
1184,besitzen::V,биләү,мець
1185,kaufen::V,һатып алыу,купіць
1186,verkaufen::V,һатыу,прадаць
1187,bezahlen::V,түләү,заплаціць
1188,zahlen::V,түләү,плаціць
1189,beherrschen::V,биләү,уладаць
1190,beherrschen::V,биләү,валодаць
1191,ertragen::V,түҙеү,выцерпець
