,Concept_ID,eu,eu
1546,schwenken::V,zabukatu,zabukatu
1547,schütten::V,isuri,isuri
1548,füllen::V,bete,bete
1549,einwickeln::V,bildu,bildu
1550,tragen::V,eroan,eroan
1551,tragen::V,eroan,eraman
1552,tragen::V,eraman,eroan
1553,tragen::V,eraman,eraman
1554,schleppen::V,narrastu,narrastu
1555,schleppen::V,narrastu,herrestatu
1556,schleppen::V,herrestatu,narrastu
1557,schleppen::V,herrestatu,herrestatu
1558,ziehen::V,tira egin,tira egin
1559,aufbewahren::V,gorde,gorde
1560,werfen::V,jaurti,jaurti
1561,werfen::V,jaurti,aurtiki
1562,werfen::V,aurtiki,jaurti
1563,werfen::V,aurtiki,aurtiki
1564,fangen::V,atzeman,atzeman
1565,packen::V,heldu,heldu
1566,verstecken::V,ostendu,ostendu
1567,verstecken::V,ostendu,ezkutatu
1568,verstecken::V,ezkutatu,ostendu
1569,verstecken::V,ezkutatu,ezkutatu
1570,teilen::V,zatitu,zatitu
1571,schicken::V,bidali,bidali
1572,bringen::V,ekarri,ekarri
1573,hinzufügen::V,eratxiki,eratxiki
1574,hinzufügen::V,eratxiki,gaineratu
1575,hinzufügen::V,gaineratu,eratxiki
1576,hinzufügen::V,gaineratu,gaineratu
1577,bekommen::V,jaso,jaso
1578,erhalten::V,jaso,jaso
1579,nehmen::V,hartu,hartu
1580,wählen::V,hautatu,hautatu
1581,wählen::V,hautatu,aukeratu
1582,wählen::V,aukeratu,hautatu
1583,wählen::V,aukeratu,aukeratu
1584,auswählen::V,hautatu,hautatu
1585,auswählen::V,hautatu,aukeratu
1586,auswählen::V,aukeratu,hautatu
1587,auswählen::V,aukeratu,aukeratu
1588,bewahren::V,begiratu,begiratu
1589,behindern::V,oztopatu,oztopatu
1590,verderben::V,hondatu,hondatu
1591,beschädigen::V,akastu,akastu
1592,zerbrechen::V,apurtu,apurtu
1593,zerreißen::V,zarratatu,zarratatu
1594,zerstören::V,suntsitu,suntsitu
1595,verbrennen::V,erre,erre
1596,verbrennen::V,erre,kiskali
1597,verbrennen::V,kiskali,erre
1598,verbrennen::V,kiskali,kiskali
1599,geben::V,eman,eman
1600,reichen::V,luzatu,luzatu
1601,reichen::V,luzatu,helarazi
1602,reichen::V,helarazi,luzatu
1603,reichen::V,helarazi,helarazi
1604,schenken::V,oparitu,oparitu
1605,versprechen::V,agindu,agindu
1606,wünschen::V,opatu,opatu
1607,wünschen::V,opatu,opetsi
1608,wünschen::V,opetsi,opatu
1609,wünschen::V,opetsi,opetsi
1610,loben::V,laudatu,laudatu
1611,loben::V,laudatu,goraipatu
1612,loben::V,goraipatu,laudatu
1613,loben::V,goraipatu,goraipatu
1614,küssen::V,musu eman,musu eman
1615,wiegen::V,kulunkatu,kulunkatu
1616,zudecken::V,estali,estali
1617,wecken::V,esnatu,esnatu
1618,wecken::V,esnatu,iratzartu
1619,wecken::V,iratzartu,esnatu
1620,wecken::V,iratzartu,iratzartu
1621,zeigen::V,erakutsi,erakutsi
1622,führen::V,gidatu,gidatu
1623,lehren::V,irakatsi,irakatsi
1624,unterrichten::V,eskolak eman,eskolak eman
1625,aufziehen::V,hazi,hazi
1626,leiten::V,arteztu,arteztu
1627,antreiben::V,bulkatu,bulkatu
1628,lassen::V,-arazi,-arazi
1629,einladen::V,gonbidatu,gonbidatu
1630,vereinigen::V,batu,batu
1631,vereinigen::V,batu,bateratu
1632,vereinigen::V,bateratu,batu
1633,vereinigen::V,bateratu,bateratu
1634,besuchen::V,ikustatu,ikustatu
1635,treffen::V,topatu,topatu
1636,sich versammeln::V,bildu,bildu
1637,spielen::V,jolastu,jolastu
1638,singen::V,abestu,abestu
1639,singen::V,abestu,kantatu
1640,singen::V,kantatu,abestu
1641,singen::V,kantatu,kantatu
1642,tanzen::V,dantzatu,dantzatu
1643,tanzen::V,dantzatu,dantzan egin
1644,tanzen::V,dantzan egin,dantzatu
1645,tanzen::V,dantzan egin,dantzan egin
1646,sich trennen::V,banandu,banandu
1647,verlassen::V,utzietsi,utzietsi
1648,retten::V,salbatu,salbatu
1649,retten::V,salbatu,gaizkatu
1650,retten::V,gaizkatu,salbatu
1651,retten::V,gaizkatu,gaizkatu
1652,bewachen::V,jagon,jagon
1653,bewachen::V,jagon,zaindu
1654,bewachen::V,zaindu,jagon
1655,bewachen::V,zaindu,zaindu
1656,schützen::V,babestu,babestu
1657,schützen::V,babestu,gerizatu
1658,schützen::V,gerizatu,babestu
1659,schützen::V,gerizatu,gerizatu
1660,verteidigen::V,aldeztu,aldeztu
1661,sich schlagen::V,elkar jo,elkar jo
1662,sich schlagen::V,elkar jo,elkar borrokatu
1663,sich schlagen::V,elkar borrokatu,elkar jo
1664,sich schlagen::V,elkar borrokatu,elkar borrokatu
1665,schießen::V,tiro egin,tiro egin
1666,siegen::V,irabazi,irabazi
1667,ärgern::V,ernegatu,ernegatu
1668,ärgern::V,ernegatu,haserretu
1669,ärgern::V,haserretu,ernegatu
1670,ärgern::V,haserretu,haserretu
1671,schlagen::V,jo,jo
1672,schlagen::V,jo,erauntsi
1673,schlagen::V,erauntsi,jo
1674,schlagen::V,erauntsi,erauntsi
1675,treten::V,zapaldu,zapaldu
1676,treten::V,zapaldu,ostiaktu
1677,treten::V,ostiaktu,zapaldu
1678,treten::V,ostiaktu,ostiaktu
1679,stechen::V,sastatu,sastatu
1680,stoßen::V,bultzatu,bultzatu
1681,stehlen::V,ostu,ostu
1682,stehlen::V,ostu,lapurtu
1683,stehlen::V,lapurtu,ostu
1684,stehlen::V,lapurtu,lapurtu
1685,stören::V,galarazi,galarazi
1686,belästigen::V,gohaindu,gohaindu
1687,belästigen::V,gohaindu,alamena eman
1688,belästigen::V,alamena eman,gohaindu
1689,belästigen::V,alamena eman,alamena eman
1690,verbergen::V,ezkutatu,ezkutatu
1691,täuschen::V,tronpatu,tronpatu
1692,täuschen::V,tronpatu,engainatu
1693,täuschen::V,engainatu,tronpatu
1694,täuschen::V,engainatu,engainatu
1695,betrügen::V,iruzurtu,iruzurtu
1696,töten::V,hil,hil
1697,töten::V,hil,heriotza eman
1698,töten::V,heriotza eman,hil
1699,töten::V,heriotza eman,heriotza eman
1700,wohnen::V,bizi izan,bizi izan
1701,arbeiten::V,lan egin,lan egin
1702,arbeiten::V,lan egin,behar egin
1703,arbeiten::V,behar egin,lan egin
1704,arbeiten::V,behar egin,behar egin
1705,sammeln::V,bildu,bildu
1706,sammeln::V,bildu,bildumatu
1707,sammeln::V,bildumatu,bildu
1708,sammeln::V,bildumatu,bildumatu
1709,pflücken::V,batu,batu
1710,pflücken::V,batu,bildu
1711,pflücken::V,bildu,batu
1712,pflücken::V,bildu,bildu
1713,jagen::V,ehizatu,ehizatu
1714,fischen::V,arrantzatu,arrantzatu
1715,fischen::V,arrantzatu,arrantza egin
1716,fischen::V,arrantza egin,arrantzatu
1717,fischen::V,arrantza egin,arrantza egin
1718,fassen::V,harrapatu,harrapatu
1719,hüten::V,begiratu,begiratu
1720,treiben::V,bultza egin,bultza egin
1721,anbinden::V,estekatu,estekatu
1722,füttern::V,bazkatu,bazkatu
1723,melken::V,jetzi,jetzi
1724,hacken::V,xehatu,xehatu
1725,gießen::V,isuri,isuri
1726,reifen::V,heldu,heldu
1727,reifen::V,heldu,zoritu
1728,reifen::V,zoritu,heldu
1729,reifen::V,zoritu,zoritu
1730,zubereiten::V,prestatu,prestatu
1731,kochen::V,egosi,egosi
1732,backen::V,labean egin,labean egin
1733,braten::V,erregosi,erregosi
1734,umrühren::V,eragin,eragin
1735,stricken::V,trikotatu,trikotatu
1736,stricken::V,trikotatu,puntu egin
1737,stricken::V,puntu egin,trikotatu
1738,stricken::V,puntu egin,puntu egin
1739,nähen::V,josi,josi
1740,färben::V,tindatu,tindatu
1741,reinigen::V,ikuzi,ikuzi
1742,reinigen::V,ikuzi,garbitu
1743,reinigen::V,garbitu,ikuzi
1744,reinigen::V,garbitu,garbitu
1745,waschen::V,xahutu,xahutu
1746,waschen::V,xahutu,garbitu
1747,waschen::V,garbitu,xahutu
1748,waschen::V,garbitu,garbitu
1749,abwischen::V,xukatu,xukatu
1750,spülen::V,irakutzi,irakutzi
1751,fegen::V,erraztatu,erraztatu
1752,kehren::V,isastu,isastu
1753,baden::V,bainatu,bainatu
1754,baden::V,bainatu,bainua hartu
1755,baden::V,bainua hartu,bainatu
1756,baden::V,bainua hartu,bainua hartu
1757,sich waschen::V,burua garbitu,burua garbitu
1758,ausziehen::V,erantzi,erantzi
1759,anziehen::V,jantzi,jantzi
1760,sich anziehen::V,jantzi,jantzi
1761,kämmen::V,orraztu,orraztu
1762,schmücken::V,apaindu,apaindu
1763,sagen::V,esan,esan
1764,sprechen::V,mintzatu,mintzatu
1765,sprechen::V,mintzatu,hitz egin
1766,sprechen::V,hitz egin,mintzatu
1767,sprechen::V,hitz egin,hitz egin
1768,reden::V,hitz egin,hitz egin
1769,sich unterhalten::V,solastu,solastu
1770,sich unterhalten::V,solastu,solas egin
1771,sich unterhalten::V,solas egin,solastu
1772,sich unterhalten::V,solas egin,solas egin
1773,fragen::V,galdetu,galdetu
1774,bitten::V,eskatu,eskatu
1775,bitten::V,eskatu,galdegin
1776,bitten::V,galdegin,eskatu
1777,bitten::V,galdegin,galdegin
1778,erzählen::V,edestu,edestu
1779,erzählen::V,edestu,kontatu
1780,erzählen::V,kontatu,edestu
1781,erzählen::V,kontatu,kontatu
1782,mitteilen::V,jakinarazi,jakinarazi
1783,nennen::V,izena eman,izena eman
1784,rufen::V,dei egin,dei egin
1785,prahlen::V,harrokerian ibili,harrokerian ibili
1786,prahlen::V,harrokerian ibili,ahoberokeriak esan
1787,prahlen::V,ahoberokeriak esan,harrokerian ibili
1788,prahlen::V,ahoberokeriak esan,ahoberokeriak esan
1789,übersetzen::V,itzuli,itzuli
1790,denken::V,pentsatu,pentsatu
1791,denken::V,pentsatu,gogoeta egin
1792,denken::V,gogoeta egin,pentsatu
1793,denken::V,gogoeta egin,gogoeta egin
1794,glauben::V,sinetsi,sinetsi
1795,bemerken::V,ohartu,ohartu
1796,bemerken::V,ohartu,konturatu
1797,bemerken::V,konturatu,ohartu
1798,bemerken::V,konturatu,konturatu
1799,erkennen::V,ezagutu,ezagutu
1800,erkennen::V,ezagutu,antzeman
1801,erkennen::V,antzeman,ezagutu
1802,erkennen::V,antzeman,antzeman
1803,begreifen::V,ulertu,ulertu
1804,verstehen::V,aditu,aditu
1805,lernen::V,ikasi,ikasi
1806,wissen::V,jakin,jakin
1807,sich erinnern an::V,gogoratu,gogoratu
1808,sich erinnern an::V,gogoratu,gogoan izan
1809,sich erinnern an::V,gogoan izan,gogoratu
1810,sich erinnern an::V,gogoan izan,gogoan izan
1811,vergessen::V,ahaztu,ahaztu
1812,vergessen::V,ahaztu,ahantzi
1813,vergessen::V,ahantzi,ahaztu
1814,vergessen::V,ahantzi,ahantzi
1815,messen::V,neurtu,neurtu
1816,zählen::V,zenbatu,zenbatu
1817,zählen::V,zenbatu,kopuratu
1818,zählen::V,kopuratu,zenbatu
1819,zählen::V,kopuratu,kopuratu
1820,rechnen::V,kalkulatu,kalkulatu
1821,lesen::V,irakurri,irakurri
1822,malen::V,margotu,margotu
1823,zeichnen::V,marraztu,marraztu
1824,schreiben::V,idatzi,idatzi
1825,besitzen::V,ukan,ukan
1826,besitzen::V,ukan,eduki
1827,besitzen::V,eduki,ukan
1828,besitzen::V,eduki,eduki
1829,kaufen::V,erosi,erosi
1830,verkaufen::V,saldu,saldu
1831,bezahlen::V,ordaindu,ordaindu
1832,zahlen::V,ordaindu,ordaindu
1833,beherrschen::V,menpean izan,menpean izan
1834,ertragen::V,jasan,jasan
1835,ertragen::V,jasan,pairatu
1836,ertragen::V,pairatu,jasan
1837,ertragen::V,pairatu,pairatu
