,Concept_ID,fa,hi
750,Krankheit::N,بیماری,रोग
751,Krankheit::N,بیماری,बीमारी
752,Schmerz::N,درد,दर्द
753,Schmerz::N,درد,पीड़ा
754,Wunde::N,زخم,घाव
755,Wunde::N,زخم,ज़ख़्म
756,Fieber::N,تب,ज्वर
757,Fieber::N,تب,बुख़ार
758,Arznei::N,دارو,दवा
759,Arznei::N,دارو,औषाधि
760,Brücke::N,پل,पुल
761,Brücke::N,پل,सेतु
762,Brunnen::N,چاه,कुआँ
763,Weide::N,چراگاه,चरागाह
764,Pfad::N,راه,पथ
765,Pfad::N,راه,पगडंडी
766,Weg::N,راه,मार्ग
767,Weg::N,طریق,मार्ग
768,Straße::N,راه,राह
769,Straße::N,راه,रास्ता
770,Straße::N,جاده,राह
771,Straße::N,جاده,रास्ता
772,Dorf::N,ده,गाँव
773,Dorf::N,ده,ग्राम
774,Dorf::N,روستا,गाँव
775,Dorf::N,روستا,ग्राम
776,Stadt::N,شهر,शहर
777,Brief::N,نامه,ख़त
778,Brief::N,نامه,पत्र
779,Brief::N,نامه,चिट्ठी
780,Buch::N,کتاب,किताब
781,Buch::N,کتاب,पुस्तक
782,Buchstabe::N,حرف,अक्षर
783,Zeitung::N,روزنامه,अख़बार
784,Zeitung::N,روزنامه,समाचार-पत्र
785,Leben::N,عمر,जीवन
786,Leben::N,عمر,ज़िंदगी
787,Leben::N,زندگی,जीवन
788,Leben::N,زندگی,ज़िंदगी
789,Tod::N,مرگ,मौत
790,Tod::N,مرگ,मृत्यु
791,Grab::N,گور,क़ब्र
792,Grab::N,مزار,क़ब्र
793,Kirche::N,کلیسا,चर्च
794,Kirche::N,کلیسا,गिरजा
795,Sünde::N,بزه,पाप
796,Sünde::N,بزه,गुनाह
797,Sünde::N,گناه,पाप
798,Sünde::N,گناه,गुनाह
799,Gott::N,خدا,देव
800,Gott::N,خدا,ईश्वर
801,Arbeiter::N,کارگر,मज़दूर
802,Chef::N,رئیس,अध्यक्ष
803,Meister::N,استاد,शिल्पज्ञ
804,Arzt::N,پزشک,वैद्य
805,Arzt::N,پزشک,डॉक्टर
806,Arzt::N,پزشک,चिकित्सक
807,Lehrer::N,معلم,शिक्षक
808,Lehrer::N,معلم,अध्यापक
809,Lehrer::N,آموزگار,शिक्षक
810,Lehrer::N,آموزگار,अध्यापक
811,Geld::N,پول,धन
812,Geld::N,پول,पैसा
813,Geschäft::N,کار,सौदा
814,Geschäft::N,کار,व्यापार
815,Geschäft::N,بیزنس,सौदा
816,Geschäft::N,بیزنس,व्यापार
817,Laden::N,دکان,दुकान
818,Laden::N,مغازه,दुकान
819,Preis::N,بها,दाम
820,Preis::N,بها,मूल्य
821,Preis::N,قیمت,दाम
822,Preis::N,قیمت,मूल्य
823,Ware::N,جنس,माल
824,Ware::N,جنس,पण्य
825,Ware::N,کالا,माल
826,Ware::N,کالا,पण्य
827,Nutzen::N,مزیت,लाभ
828,Nutzen::N,مزیت,फ़ायदा
829,Nutzen::N,امتیاز,लाभ
830,Nutzen::N,امتیاز,फ़ायदा
831,Reichtum::N,مال,धन
832,Reichtum::N,مال,दौलत
833,Reichtum::N,ثروت,धन
834,Reichtum::N,ثروت,दौलत
835,Welt::N,دنیا,विश्व
836,Welt::N,دنیا,दुनिया
837,Land::N,کشور,देश
838,Land::N,کشور,मुल्क
839,Land::N,مملکت,देश
840,Land::N,مملکت,मुल्क
841,Staat::N,دولت,राज्य
842,Staat::N,دولت,राष्ट्र
843,König::N,شاه,राजा
844,König::N,شاه,बादशाह
845,König::N,پادشاه,राजा
846,König::N,پادشاه,बादशाह
847,Macht::N,قدرت,शासन
848,Macht::N,قدرت,सत्ता
849,Macht::N,اختیار,शासन
850,Macht::N,اختیار,सत्ता
851,Grenze::N,مرز,सरहद
852,Krieg::N,جنگ,जंग
853,Krieg::N,جنگ,युद्ध
854,Feind::N,دشمن,शत्रु
855,Feind::N,دشمن,दुश्मन
856,Gewalt::N,زور,हिंसा
857,Gewalt::N,خشونت,हिंसा
858,Kampf::N,نبرد,लड़ाई
859,Kampf::N,نبرد,संघर्ष
860,Kampf::N,مبارزه,लड़ाई
861,Kampf::N,مبارزه,संघर्ष
862,Bogen[Waffe]::N,کمان,कमान
863,Pfeil::N,تیر,बान
864,Gewehr::N,تفنگ,बंदूक़
865,Fehler::N,غلط,भूल
866,Fehler::N,غلط,ग़लती
867,Fehler::N,اشتباه,भूल
868,Fehler::N,اشتباه,ग़लती
869,Lüge::N,دروغ,झूठ
870,Lüge::N,دروغ,असत्य
871,Schaden::N,آسیب,हानि
872,Schaden::N,آسیب,नुक़सान
873,Schaden::N,خسارت,हानि
874,Schaden::N,خسارت,नुक़सान
875,Unglück::N,بلا,मुसीबत
876,Unglück::N,بلا,विपात्ति
877,Schuld::N,گناه,दोष
878,Schuld::N,گناه,क़सूर
879,Schuld::N,تقصیر,दोष
880,Schuld::N,تقصیر,क़सूर
881,Alter::N,سن,आयु
882,Alter::N,سن,उम्र
883,Alter::N,عمر,आयु
884,Alter::N,عمر,उम्र
885,Schluss::N,انتها,अंत
886,Schluss::N,انتها,समाप्ति
887,Zeit::N,وقت,काल
888,Zeit::N,وقت,वक़्त
889,Zeit::N,زمان,काल
890,Zeit::N,زمان,वक़्त
891,Tag::N,روز,दिन
892,Tag::N,روز,रोज़
893,Morgen::N,صبح,सुबह
894,Mittag::N,ظهر,दोपहर
895,Mittag::N,ظهر,मध्याह्न
896,Abend::N,شب,शाम
897,Abend::N,شب,संध्या
898,Abend::N,عصر,शाम
899,Abend::N,عصر,संध्या
900,Nacht::N,شب,रात
901,Nacht::N,شب,रात्रि
902,Woche::N,هفته,हफ़्ता
903,Monat::N,ماه,मास
904,Monat::N,ماه,महीना
905,Jahr::N,سال,बरस
906,Jahr::N,سال,वर्ष
907,Frühling::N,بهار,वसंत
908,Sommer::N,تابستان,गरमी
909,Sommer::N,تابستان,ग्रीष्म
910,Herbst::N,پاییز,शरत्
911,Herbst::N,پاییز,पतझड़
912,Winter::N,زمستان,जाड़ा
913,Winter::N,زمستان,सर्दियाँ
914,Januar::N,ژانویه,जनवरी
915,Februar::N,فوریه,फ़रवरी
916,März::N,مارس,मार्च
917,April::N,آوریل,अप्रैल
918,Mai::N,مه,मई
919,Juni::N,ژوئن,जून
920,Juli::N,ژویه,जुलाई
921,August::N,اوت,अगस्त
922,September::N,سپتامبر,सितंबर
923,Oktober::N,اکتبر,अक्तूबर
924,November::N,نوامبر,नवंबर
925,Dezember::N,دسامبر,दिसंबर
926,Montag::N,دو‌شنبه,पीर
927,Montag::N,دو‌شنبه,सोमवार
928,Dienstag::N,سه‌شنبه,मंगलवार
929,Mittwoch::N,چهار‌شنبه,बुधवार
930,Donnerstag::N,پنج شنبه,गुरुवार
931,Donnerstag::N,پنج شنبه,बृहस्पतिवार
932,Freitag::N,جمعه,शुक्रवार
933,Samstag::N,شنبه,सनीचर
934,Samstag::N,شنبه,शनिवार
935,Sonntag::N,یکشنبه,इतवार
936,Sonntag::N,یکشنبه,रविवार
937,groß::A,بزرگ,बड़ा
938,klein::A,کوچک,कम
939,klein::A,کوچک,छोटा
940,lang::A,بلند,लंबा
941,lang::A,بلند,दीर्घ
942,kurz::A,کوتاه,लधु
943,kurz::A,کوتاه,छोटा
944,breit::A,پهن,चौड़ा
945,schmal::A,تنگ,तंग
946,schmal::A,تنگ,सँकरा
947,schmal::A,نازک,तंग
948,schmal::A,نازک,सँकरा
949,dicht::A,چگال,सघन
950,dicht::A,انبوه,सघन
951,dick[Gegenstand]::A,ضخیم,मोटा
952,dünn::A,نازک,महीन
953,dünn::A,نازک,बारीक
954,fein::A,ریز,कोमल
955,fein::A,ریز,सूक्ष्म
956,fein::A,باریک,कोमल
957,fein::A,باریک,सूक्ष्म
958,fest::A,محکم,दृढ़
959,fest::A,محکم,मज़बूत
960,flach::A,صاف,चपटा
961,flach::A,مسطح,चपटा
962,glatt::A,لیز,चौरस
963,glatt::A,لیز,चिकना
964,hart::A,سفت,कठोर
965,hart::A,سفت,सख़्त
966,weich::A,نرم,नरम
967,weich::A,نرم,मुलायम
968,weich::A,ملایم,नरम
969,weich::A,ملایم,मुलायम
970,rund::A,گرد,गोल
971,rund::A,گرد,वर्तुल
972,spitz::A,تیز,नुकीला
973,spitz::A,نوک‌تیز,नुकीला
974,scharf::A,تیز,पैना
975,scharf::A,برنده,पैना
976,stumpf::A,کند,भोथरा
977,schwer::A,سنگین,भारी
978,schwer::A,سنگین,वज़नी
979,schön::A,زیبا,सुंदर
980,heiß::A,داغ,उष्ण
981,warm::A,گرم,गरम
982,kalt::A,سرد,सर्द
983,kühl::A,خنک,ठंडा
984,frisch::A,تازه,तर
985,frisch::A,تازه,ताज़ा
986,feucht::A,مرطوب,नम
987,feucht::A,مرطوب,भीगा
988,nass::A,تر,गीला
989,nass::A,خیش,गीला
990,trocken::A,خشک,सूखा
991,trocken::A,خشک,ख़ुश्क
992,voll::A,پر,भरा
993,voll::A,پر,पूरा
994,leer::A,خالی,ख़ाली
995,offen::A,باز,खुला
996,geschlossen::A,بسته,बंद
997,sauber::A,پاک,साफ़
998,sauber::A,پاک,सुथरा
999,sauber::A,تمیز,साफ़
1000,sauber::A,تمیز,सुथरा
1001,schmutzig::A,کثیف,गंदा
1002,schmutzig::A,آلوده,गंदा
1003,roh::A,خام,कच्चा
1004,reif::A,رسیده,पक्व
1005,reif::A,رسیده,पक्का
1006,lecker::A,لذیذ,मज़ेदार
1007,lecker::A,لذیذ,स्वादिष्ट
1008,lecker::A,خوشمزه,मज़ेदार
1009,lecker::A,خوشمزه,स्वादिष्ट
1010,süß::A,شیرین,मीठा
1011,bitter::A,تلخ,कटु
1012,bitter::A,تلخ,कड़वा
1013,sauer::A,ترش,खट्टा
1014,hell::A,روشن,रोशन
1015,dunkel::A,تاریک,अँधेरा
1016,schwarz::A,سیاه,काला
1017,schwarz::A,سیاه,स्याह
1018,weiß::A,سفید,सफ़ेद
1019,rot::A,سرخ,लाल
1020,rot::A,سرخ,सुर्ख़
1021,rot::A,قرمز,लाल
1022,rot::A,قرمز,सुर्ख़
1023,gelb::A,زرد,पीला
1024,gelb::A,زرد,ज़र्द
1025,blau::A,آبی,नीला
1026,blau::A,آبی,आसमानी
1027,grün::A,سبز,हरा
1028,grau::A,طوسی,धूसर
1029,grau::A,خاکستری,धूसर
1030,bunt::A,رنگارنگ,रंगीन
1031,bunt::A,رنگارنگ,बहुरंगा
1032,billig::A,ارزان,सस्ता
1033,teuer::A,گران,महँगा
1034,wertvoll::A,قیمتی,क़ीमती
1035,wertvoll::A,قیمتی,मूल्यवान्
1036,wertvoll::A,گرانبها,क़ीमती
1037,wertvoll::A,گرانبها,मूल्यवान्
1038,blind::A,کور,अंधा
1039,blind::A,نابینا,अंधा
1040,taub::A,کر,बहरा
1041,taub::A,ناشنوا,बहरा
1042,kräftig::A,قوی,ताक़तवर
1043,kräftig::A,قوی,शक्तिशाली
1044,stark::A,قوی,प्रबल
1045,stark::A,قوی,बलवान्
1046,stark::A,نیرومند,प्रबल
1047,stark::A,نیرومند,बलवान्
1048,schwach::A,ضعیف,कमज़ोर
1049,fett::A,چرب,मोटा
1050,fett::A,چرب,मांसल
1051,schlank::A,باریک‌اندام,पतला
1052,schlank::A,باریک‌اندام,छरहरा
1053,hübsch::A,قشنگ,सुंदर
1054,hübsch::A,قشنگ,ख़ूबसूरत
1055,hübsch::A,خوشگل,सुंदर
1056,hübsch::A,خوشگل,ख़ूबसूरत
1057,böse::A,بد,पापी
1058,böse::A,بد,दुष्ट
1059,dumm::A,احمق,मूर्ख
1060,dumm::A,احمق,बुद्धू
1061,faul::A,لش,आलसी
1062,faul::A,لش,सुस्त
1063,faul::A,تنبل,आलसी
1064,faul::A,تنبل,सुस्त
1065,fleißig::A,زرنگ,मेहनती
1066,fleißig::A,زرنگ,परिश्रमी
1067,geizig::A,خسیس,कृपण
1068,geizig::A,خسیس,कंजूस
1069,klug::A,عاقل,समझदार
1070,klug::A,عاقل,होशियार
1071,klug::A,عاقل,अक़्लमंद
1072,klug::A,باهوش,समझदार
1073,klug::A,باهوش,होशियार
1074,klug::A,باهوش,अक़्लमंद
1075,geschickt::A,ماهر,किशल
1076,lieb::A,عزیز,प्रिय
1077,lieb::A,عزیز,प्यारा
1078,lustig::A,شاد,हँसमुख
1079,lustig::A,شاد,ख़ुशदिल
1080,lustig::A,خوشحال,हँसमुख
1081,lustig::A,خوشحال,ख़ुशदिल
1082,sanft::A,لطیف,नम्र
1083,hungrig::A,گرسنه,भूखा
1084,krank::A,مریض,बीमार
1085,krank::A,مریض,अस्वस्थ
1086,krank::A,بیمار,बीमार
1087,krank::A,بیمار,अस्वस्थ
1088,nackt::A,لخت,नग्न
1089,nackt::A,برهنه,नग्न
1090,traurig::A,غمگین,उदास
1091,traurig::A,غمگین,रंजीदा
1092,lebendig::A,زنده,जीता
1093,lebendig::A,زنده,ज़िंदा
1094,gut::A,خوب,अच्छा
1095,schlecht::A,بد,बुरा
1096,schlecht::A,بد,ख़राब
1097,richtig::A,درست,ठीक
1098,schlimm::A,وخيم,बुरा
1099,schlimm::A,وخيم,अप्रिय
1100,wahr::A,درست,सच
1101,wahr::A,حقیقی,सच
1102,alt::A,کهنه,पुराना
1103,neu::A,نو,नया
1104,ehemalig::A,قبلی,भूतपूर्व
1105,alt[Lebewesen]::A,پیر,बूढ़ा
1106,alt[Lebewesen]::A,پیر,वृद्ध
1107,jung::A,جوان,जवान
1108,arm::A,فقیر,ग़रीब
1109,reich::A,پولدار,धनी
1110,reich::A,پولدار,अमीर
1111,reich::A,ثروتمند,धनी
1112,reich::A,ثروتمند,अमीर
1113,bekannt::A,آشنا,मालूम
1114,bekannt::A,معلوم,मालूम
1115,berühmt::A,مشهور,मशहूर
1116,berühmt::A,مشهور,प्रसिद्ध
1117,fremd::A,خارجی,विदेशी
1118,fremd::A,خارجی,अपरिचित
1119,fremd::A,بیگانه,विदेशी
1120,fremd::A,بیگانه,अपरिचित
1121,verschieden::A,مختلف,अलग
1122,verschieden::A,مختلف,भिन्न
1123,verschieden::A,متفاوت,अलग
1124,verschieden::A,متفاوت,भिन्न
1125,nah::A,نزدیک,नज़दीकी
1126,fern::A,دور,दूर
1127,fern::A,دور,दूरस्थ
1128,linker::A,چپ,बायाँ
1129,rechter::A,راست,दायाँ
1130,rechter::A,راست,दाहिना
1131,anderer::A,دیگر,अन्य
1132,anderer::A,دیگر,दूसरा
1133,erster::A,اول,पहला
1134,erster::A,اول,प्रथम
1135,zweiter::A,دوم,दूसरा
1136,zweiter::A,دوم,द्वितीय
1137,dritter::A,سوم,तीसरा
1138,letzter::A,آخر,अंतिम
1139,letzter::A,آخر,आख़िरी
1140,allein::ADV,تنها,तनहा
1141,allein::ADV,تنها,अकेले
1142,auf einmal::ADV,همزمان,वक़्त में
1143,zusammen::ADV,باهم,एक साथ
1144,zusammen::ADV,باهم,साथ साथ
1145,lange::ADV,مدت‌ها,देर तक
1146,lange::ADV,مدت زیادی,देर तक
1147,plötzlich::ADV,ناگهان,सहसा
1148,plötzlich::ADV,ناگهان,अचानक
1149,sofort::ADV,فوراً,तुरंत
1150,später::ADV,بعدها,बाद को
1151,später::ADV,بعدها,बाद में
1152,jetzt::ADV,حالا,अब
1153,jetzt::ADV,حالا,अभी
1154,jetzt::ADV,اکنون,अब
1155,jetzt::ADV,اکنون,अभी
1156,heute::ADV,امروز,आज
1157,morgen::ADV,فردا,कल
1158,bald::ADV,زود,जल्दी
1159,bald::ADV,بزودی,जल्दी
1160,dann::ADV,سپس,तब
1161,dann::ADV,آنوقت,तब
1162,gestern::ADV,دیروز,कल
1163,einst::ADV,وقتی,एक दिन
1164,einst::ADV,وقتی,पहले कभी
1165,einst::ADV,زمانی,एक दिन
1166,einst::ADV,زمانی,पहले कभी
1167,damals::ADV,آنوقت,उस समय
1168,damals::ADV,آنوقت,उन दिनों
1169,damals::ADV,آنزمان,उस समय
1170,damals::ADV,آنزمان,उन दिनों
1171,danach::ADV,بعد,इसके बाद
1172,danach::ADV,بعد,इसके पश्चात्
1173,vorher::ADV,قبلاً,पहले
1174,vorher::ADV,قبلاً,पेशतर
1175,zuerst::ADV,اول,पहले
1176,zuerst::ADV,ابتداء,पहले
1177,einmal::ADV,یکدفعه,एक बार
1178,einmal::ADV,یکدفعه,एक दफ़ा
1179,manchmal::ADV,گاهی,कभी कभी
1180,manchmal::ADV,بعضی اوقات,कभी कभी
1181,oft::ADV,اغلب,अक्सर
1182,immer::ADV,همیشه,सदा
1183,immer::ADV,همیشه,हमेशा
1184,niemals::ADV,هرگز,कभी नहीं
1185,niemals::ADV,هرگز,कदापि नहीं
1186,hier::ADV,اینجا,इधर
1187,hier::ADV,اینجا,यहाँ
1188,hierhin::ADV,به اینجا,इधर को
1189,hierhin::ADV,به اینجا,यहाँ को
1190,von hier::ADV,از اینجا,यहाँ से
1191,dort::ADV,آنجا,उधर
1192,dort::ADV,آنجا,वहाँ
1193,dorthin::ADV,به آنجا,उधर को
1194,dorthin::ADV,به آنجا,वहाँ को
1195,geradeaus::ADV,راست,सीधे
1196,vorwärts::ADV,جلو,आगे
1197,vorwärts::ADV,جلو,आगे को
1198,vorwärts::ADV,به پیش,आगे
1199,vorwärts::ADV,به پیش,आगे को
1200,rückwärts::ADV,عقب,पीछे को
1201,zurück::ADV,پس,वापस
1202,zurück::ADV,عقب,वापस
1203,zurück::ADV,بالعکس,वापस
1204,unten::ADV,زیر,नीचे
1205,unten::ADV,پایین,नीचे
1206,hinab::ADV,به پایین,नीचे को
1207,oben::ADV,بالا,ऊपर
1208,hinauf::ADV,به بالا,ऊपर को
1209,überall::ADV,همه‌جا,हर जगह
1210,überall::ADV,همه‌جا,हर स्थान
1211,nicht::ADV,نه,न
1212,nicht::ADV,نه,नहीं
1213,ein wenig::ADV,کمی,कुछ
1214,ein wenig::ADV,کمی,ज़रा
1215,ein wenig::ADV,کمی,थोड़ा
1216,kaum::ADV,به سختی,लगभग नहीं
1217,kaum::ADV,به سختی,बराबर नहीं
1218,sehr::ADV,خیلی,बहुत
1219,sehr::ADV,بسیار,बहुत
1220,so::ADV,چنین,ऐसा
1221,so::ADV,اینطور,ऐसा
1222,noch::ADV,هنوز,अभी तक
1223,nur::ADV,فقط,केवल
1224,nur::ADV,فقط,सिर्फ़
1225,nur::ADV,تنها,केवल
1226,nur::ADV,تنها,सिर्फ़
1227,schon::ADV,قبلاً,चुकना
1228,schon::ADV,به این زودی,चुकना
1229,wieder::ADV,باز,फिर
1230,wieder::ADV,باز,दुबारा
1231,wieder::ADV,دوباره,फिर
1232,wieder::ADV,دوباره,दुबारा
1233,vergebens::ADV,بیهوده,व्यर्थ
1234,vor::PRP,در جلوی,के आगे
1235,vor::PRP,در جلوی,के सामने
1236,hinter::PRP,پشت,के पीछे
1237,unter::PRP,تحت,के तले
1238,unter::PRP,تحت,के नीचे
1239,durch::PRP,از وسط,के पार
1240,durch::PRP,از ميان,के पार
1241,neben::PRP,کنار,के पास
1242,neben::PRP,کنار,की बग़ल में
1243,neben::PRP,پهلوی,के पास
1244,neben::PRP,پهلوی,की बग़ल में
1245,zwischen::PRP,بین,के बीच
1246,zwischen::PRP,میان,के बीच
1247,wegen::PRP,برای,के कारण
1248,wegen::PRP,برای,की वजह से
1249,wegen::PRP,بخاطر,के कारण
1250,wegen::PRP,بخاطر,की वजह से
1251,dies::PRN,این,यह
1252,das::PRN,آن,वह
1253,alles::PRN,تمام,सब
1254,alles::PRN,تمام,सब कुछ
1255,alles::PRN,همه‌چیر,सब
1256,alles::PRN,همه‌چیر,सब कुछ
1257,ich::PRN,من,मैं
1258,du::PRN,تو,तू
1259,er::PRN,او,यह
1260,wir::PRN,ما,हम
1261,ihr::PRN,شما,तुम
1262,sie::PRN,آنها,ये
1263,was::FPRN,چه,क्या
1264,wer::FPRN,کی,कौन
1265,wo::FADV,کجا,किधर
1266,wohin::FADV,بکجا,किधर
1267,wie::FADV,چطور,कैसे
1268,wie::FADV,چگونه,कैसे
1269,warum::FADV,چرا,क्यों
1270,warum::FADV,برای چه,क्यों
1271,wieviel::FNUM,چند,कितना
1272,wieviel::FNUM,چقدر,कितना
1273,eins::NUM,یک,एक
1274,zwei::NUM,دو,दो
1275,drei::NUM,سه,तीन
1276,vier::NUM,چهار,चार
1277,fünf::NUM,پنج,पाँच
1278,sechs::NUM,شش,छह
1279,sieben::NUM,هفت,सात
1280,acht::NUM,هشت,आठ
1281,neun::NUM,نه,नौ
1282,zehn::NUM,ده,दस
1283,elf::NUM,یازده,ग्यारह
1284,zwölf::NUM,دوازده,बारह
1285,zwanzig::NUM,بیست,बीस
1286,dreißig::NUM,سی,तीस
1287,vierzig::NUM,چهل,चालीस
1288,fünfzig::NUM,پنجاه,पचास
1289,sechzig::NUM,شصت,साठ
1290,siebzig::NUM,هفتاد,सत्तर
1291,achtzig::NUM,هشتاد,अस्सी
1292,neunzig::NUM,نود,नव्वे
1293,hundert::NUM,صد,सौ
1294,tausend::NUM,هزار,हज़ार
1295,und::CNJ,و,और
1296,oder::CNJ,یا,या
1297,stehen::V,ایستادن,खड़ा होना
1298,sitzen::V,نشستن,बैठना
1299,liegen::V,خوابیدن,लेटना
1300,liegen::V,دراز کشیدن,लेटना
1301,hängen::V,آویزان بودن,लटकना
1302,werden::V,شدن,बनना
1303,passieren::V,گذشتن,होना
1304,passieren::V,اتفاق افتادن,होना
1305,beginnen::V,شروع شدن,आरंभ होना
1306,beginnen::V,شروع شدن,प्रारंभ होना
1307,enden::V,تمام شدن,अंत होना
1308,enden::V,تمام شدن,ख़तम होना
1309,wechseln::V,عوض شدن,बदलना
1310,aufgehen[Sonne]::V,برآمدن,चढ़ना
1311,aufgehen[Sonne]::V,برآمدن,उदित होना
1312,aufgehen[Sonne]::V,طلوع کردن,चढ़ना
1313,aufgehen[Sonne]::V,طلوع کردن,उदित होना
1314,untergehen[Sonne]::V,غروب کردن,अस्त हो जाना
1315,scheinen[Sonne]::V,تابیدن,रोशनी देना
1316,donnern::V,رعد زدن,गरजना
1317,wehen::V,دمیدن,चलना
1318,strömen::V,روان شدن,बहना
1319,strömen::V,روان شدن,प्रवाहित होना
1320,fließen::V,روان شدن,बहना
1321,fließen::V,روان شدن,प्रवाहित होना
1322,sich drehen::V,چرخیدن,घूमना
1323,schwanken::V,خم و راست شدن,हिलना
1324,schwingen::V,تاب خوردن,हिलना
1325,schwingen::V,نوسان کردن,हिलना
1326,fallen::V,افتادن,गिरना
1327,fallen::V,سقوط کردن,गिरना
1328,brennen::V,سوزاندن,जलना
1329,rauchen::V,دود کردن,धुआँ उड़ाना
1330,regnen::V,باران آمدن,बरसना
1331,gefrieren::V,یخ بستن,जमना
1332,tauen::V,آب شدن,गलना
1333,tauen::V,آب شدن,पिघलना
1334,schmelzen::V,آب شدن,गलना
1335,schmelzen::V,آب شدن,पिघलना
1336,trocknen::V,خشک شدن,सूखना
1337,sieden::V,جوشیدن,उबलना
1338,faulen::V,فاسد شدن,गलना
1339,faulen::V,فاسد شدن,सड़ना
1340,verfaulen::V,پوسیدن,गलना
1341,verfaulen::V,پوسیدن,सड़ना
1342,reißen::V,پاره شدن,फटना
1343,versinken::V,غرق شدن,डूबना
1344,vergehen::V,گذشتن,बीतना
1345,vergehen::V,گذشتن,गुज़रना
1346,erscheinen::V,ظاهر شدن,दिखाई देना
1347,verschwinden::V,گم شدن,ग़ायब होना
1348,verschwinden::V,از بین رفتن,ग़ायब होना
1349,sinken::V,پایین آمدن,घटना
1350,sinken::V,پایین آمدن,उतरना
1351,abnehmen::V,کم شدن,घटना
1352,zunehmen::V,زیاد شدن,बढ़ना
1353,steigen::V,بالا رفتن,बढ़ना
1354,wachsen::V,قد کشیدن,उगना
1355,glänzen::V,برق زدن,चमकना
1356,funkeln::V,جرقه زدن,जगमगाना
1357,funkeln::V,جرقه زدن,टिमटिमाना
1358,lärmen::V,شلوغ کردن,शोर मचाना
1359,läuten::V,زنگ زدن,बजना
1360,klingeln::V,زنگ زدن,बजना
1361,klirren::V,جرنگ جرنگ صدا کردن,झनझनाना
1362,brausen::V,طوفانی بودن,साँय-साँय करना
1363,rauschen::V,خش‌خش کردن,सरसराना
1364,klingen::V,صدا دادن,बजना
1365,bellen::V,عوعو کردن,भौंकना
1366,heulen::V,زوزه کشیدن,गुर्राना
1367,blasen::V,فوت کردن,फूँकना
1368,pfeifen::V,سوت زدن,सीटी देना
1369,schreien::V,فریاد زدن,चिल्लाना
1370,stöhnen::V,نالیدن,कराहना
1371,stöhnen::V,نالیدن,आहें भरना
1372,zittern::V,لرزیدن,काँपना
1373,leben::V,زیستن,जीना
1374,leben::V,زندگی کردن,जीना
1375,geboren werden::V,متولد شدن,पैदा होना
1376,atmen::V,تنفس کردن,साँस लेना
1377,trinken::V,نوشیدن,पीना
1378,essen::V,خوردن,खाना
1379,schlucken::V,بلعیدن,निगलना
1380,schlucken::V,قورت دادن,निगलना
1381,müde werden::V,خسته شدن,थकना
1382,müde werden::V,خسته شدن,उकताना
1383,einschlafen::V,خواب رفتن,सो जाना
1384,schlafen::V,خوابیدن,सोना
1385,aufwachen::V,از خواب بیدار شدن,जागना
1386,aufstehen::V,بیدار شدن,उठना
1387,sich erholen::V,استراحت کردن,सुस्ताना
1388,sich erholen::V,استراحت کردن,आराम करना
1389,krank werden::V,مریض شدن,बीमार पड़ना
1390,krank sein::V,بیمار بودن,बीमार होना
1391,schmerzen::V,درد کردن,दुखना
1392,schmerzen::V,درد کردن,दर्द करना
1393,husten::V,سرفه کردن,खाँसना
1394,genesen::V,بهبود یافتن,ठीक हो जाना
1395,genesen::V,بهبود یافتن,स्वस्थ हो जाना
1396,sterben::V,مردن,मरना
1397,umkommen::V,کشته شدن,मरना
1398,sich bewegen::V,حرکت کردن,चलना
1399,sich bewegen::V,حرکت کردن,हिलना
1400,sich rühren::V,تکان خوردن,हिलना
1401,sich erheben::V,برخواستن,उठना
1402,sich setzen::V,نشستن,बैठना
1403,hinfallen::V,زمین خوردن,गिरना
1404,laufen::V,پیاده رفتن,चलना
1405,schreiten::V,قدم زدن,क़दम जाना
1406,spazierengehen::V,گردش رفتن,सैर करना
1407,eilen::V,شتاب کردن,तेज़ी से जाना
1408,eilen::V,شتاب کردن,शीघ्रता से चलना
1409,sich beeilen::V,عجله کردن,जल्दी करना
1410,sich beeilen::V,عجله کردن,शीघ्रता करना
1411,sausen::V,صفیر کشیدن,बड़ी तेज़ी से चलना
1412,rennen::V,دویدن,भागना
1413,rennen::V,دویدن,दौड़ना
1414,springen::V,پریدن,उछलना
1415,klettern::V,بالا رفتن,चढ़ना
1416,schaukeln::V,تاب خوردن,झूलना
1417,kriechen::V,خزیدن,रेंगना
1418,schwimmen::V,شنا کردن,तैरना
1419,tauchen::V,غواصی کردن,डूबना
1420,rudern::V,پارو زدن,खेना
1421,rudern::V,پارو زدن,चप्पू चलाना
1422,fahren::V,سواره رفتن,चलना
1423,fahren::V,سواره رفتن,यात्रा करना
1424,fliegen::V,پریدن,उड़ना
1425,gehen::V,رفتن,जाना
1426,weggehen::V,رفتن,चला जाना
1427,weggehen::V,رفتن,बाहर जाना
1428,abfahren::V,حرکت کردن,छूटना
1429,abfahren::V,حرکت کردن,रवाना होना
1430,anhalten::V,ایست کردن,रुकना
1431,anhalten::V,ایست کردن,खड़ा होना
1432,hineingehen::V,داخل شدن,घुसना
1433,hineingehen::V,داخل شدن,अंदर जाना
1434,eintreten::V,وارد شدن,प्रवेश करना
1435,kommen::V,آمدن,आना
1436,ankommen::V,رسیدن,पहुँचना
1437,zurückkommen::V,برگشتن,लौटना
1438,zurückkommen::V,برگشتن,वापस आना
1439,bleiben::V,ماندن,रहना
