,Concept_ID,la,sah
779,zwölf::NUM,duodecim,уон икки
780,zwanzig::NUM,viginti,сүүрбэ
781,dreißig::NUM,triginta,отут
782,vierzig::NUM,quadraginta,түөрт уон
783,fünfzig::NUM,quinquaginta,биэс уон
784,sechzig::NUM,sexaginta,алта уон
785,siebzig::NUM,septuaginta,сэттэ уон
786,achtzig::NUM,octoginta,аҕыс уон
787,neunzig::NUM,nonaginta,тоҕус уонус
788,hundert::NUM,centum,сүүс
789,tausend::NUM,mille,тыһыынча
790,und::CNJ,et,да
791,und::CNJ,et,уонна
792,und::CNJ,et,итиэннэ
793,und::CNJ,-que,да
794,und::CNJ,-que,уонна
795,und::CNJ,-que,итиэннэ
796,oder::CNJ,vel,эбэтэр
797,stehen::V,stare,тур
798,sitzen::V,sedere,олор
799,liegen::V,iacere,сыт
800,hängen::V,pendere,санньылый
801,werden::V,fieri,буол
802,passieren::V,accidere,буол
803,beginnen::V,incipere,саҕалан
804,enden::V,finem habere,бүт
805,wechseln::V,mutari,уларый
806,aufgehen[Sonne]::V,oriri,ой
807,untergehen[Sonne]::V,occidere,киир
808,scheinen[Sonne]::V,lucere,сырдат
809,donnern::V,tonare,эт
810,wehen::V,flare,үр
811,strömen::V,fluere,кутулун
812,fließen::V,manare,сүүр
813,sich drehen::V,torqueri,эргий
814,schwanken::V,vacillare,биэтэҥнээ
815,schwingen::V,vibrare,эйэҥнээ
816,fallen::V,cadere,оҕут
817,brennen::V,ardere,умай
818,rauchen::V,fumare,буруолаа
819,regnen::V,pluere,самыырдаа
820,gefrieren::V,congelari,тоҥ
821,tauen::V,rorare,ир
822,schmelzen::V,liquescere,уулун
823,trocknen::V,arescere,куур
824,sieden::V,fervere,оргуй
825,faulen::V,putescere,сытый
826,verfaulen::V,putescere,сытыйан_хаал
827,reißen::V,scindi,хайыт
828,reißen::V,scindi,быһытталан
829,versinken::V,mergi,тимир
830,versinken::V,mergi,батылын
831,vergehen::V,praeterire,дьай
832,erscheinen::V,apparere,көһүн
833,verschwinden::V,discedere,сүт
834,sinken::V,labi,намтаа
835,abnehmen::V,deminui,аччаа
836,zunehmen::V,augeri,элбээ
837,steigen::V,augescere,үрдээ
838,wachsen::V,crescere,үүн
839,glänzen::V,splendere,кылбай
840,funkeln::V,micare,күлүмнээ
841,funkeln::V,micare,күлүмүрдээ
842,lärmen::V,strepere,тыаһаа
843,läuten::V,sonare,собуоннаа
844,klingeln::V,tinnire,линкинээ
845,klirren::V,crepare,айгырат
846,brausen::V,saevire,сирилээ
847,rauschen::V,crepare,суугунаа
848,klingen::V,sonare,доргуй
849,bellen::V,latrare,үр
850,heulen::V,ululare,улуй
851,blasen::V,flare,үр
852,pfeifen::V,sibilare,иһиир
853,schreien::V,clamare,кылан
854,schreien::V,clamare,хаһыытаа
855,stöhnen::V,gemere,ынчыктаа
856,zittern::V,tremere,титирээ
857,zittern::V,tremere,дьигиһий
858,zittern::V,trepidare,титирээ
859,zittern::V,trepidare,дьигиһий
860,leben::V,vivere,олор
861,geboren werden::V,nasci,төрөө
862,atmen::V,spirare,тыын
863,trinken::V,bibere,ис
864,essen::V,edere,аһаа
865,schlucken::V,devorare,ыйыһын
866,müde werden::V,fatigari,сылай
867,einschlafen::V,obdormiscere,утуйан хаал
868,schlafen::V,dormire,утуй
869,schlafen::V,dormire,утуйа сыт
870,aufwachen::V,expergisci,уһугун
871,aufstehen::V,exsurgere,тур
872,sich erholen::V,se reficere,сынньан
873,krank werden::V,aegrescere,ыарый
874,krank sein::V,aegrotare,ыарый
875,krank sein::V,aegrotare,ыарыт
876,schmerzen::V,dolere,ыарыт
877,husten::V,tussire,сөтөлүн
878,genesen::V,convalescere,көн
879,sterben::V,mori,өл
880,umkommen::V,perire,өл
881,umkommen::V,perire,оҕут
882,sich bewegen::V,se movere,хамсаа
883,sich rühren::V,micare,хамсаа
884,sich erheben::V,surgere,тур
885,sich setzen::V,considere,олор
886,hinfallen::V,cadere,оҕут
887,laufen::V,vadere,хаам
888,schreiten::V,gradi,атыллаа
889,spazierengehen::V,ambulare,дьаарбай
890,eilen::V,properare,тиэтэй
891,sich beeilen::V,festinare,ыксаа
892,sausen::V,currere,элээр
893,rennen::V,currere,сүүрэкэлээ
894,springen::V,salire,ой
895,springen::V,salire,ыстан
896,klettern::V,niti,ытын
897,schaukeln::V,oscillare,эйэҥнээ
898,schaukeln::V,oscillare,биэрэҥнээ
899,kriechen::V,repere,сыыл
900,kriechen::V,serpere,сыыл
901,schwimmen::V,nare,уһун
902,schwimmen::V,nare,харбаа
903,schwimmen::V,natare,уһун
904,schwimmen::V,natare,харбаа
905,tauchen::V,mergere,умус
906,rudern::V,remigare,эрт
907,fahren::V,vehi,айаннаа
908,fliegen::V,volare,көт
909,gehen::V,ire,бар
910,gehen::V,vadere,бар
911,weggehen::V,abire,бар
912,weggehen::V,discedere,бар
913,abfahren::V,proficisci,бар
914,anhalten::V,consistere,тохтоо
915,hineingehen::V,inire,киир
916,hineingehen::V,ingredi,киир
917,eintreten::V,intrare,киир
918,kommen::V,venire,кэл
919,ankommen::V,advenire,кэл
920,ankommen::V,advenire,тиий
921,zurückkommen::V,revenire,төнүн
922,bleiben::V,manere,хаал
923,warten::V,opperiri,көһүт
924,erwarten::V,opperiri,күүт
925,erwarten::V,opperiri,көһүт
926,erwarten::V,expectare,күүт
927,erwarten::V,expectare,көһүт
928,suchen::V,quaerere,ирдээ
929,suchen::V,quaerere,көрдөө
930,finden::V,reperire,бул
931,versuchen::V,conari,сорун
932,versuchen::V,temptare,сорун
933,vorbereiten::V,parare,бэлэмнээ
934,lieben::V,amare,таптаа
935,mögen::V,amare,сөбүл
936,lachen::V,ridere,күл
937,rühren::V,commovere,долгут
938,weinen::V,flere,ытаа
939,schimpfen::V,increpare,үөҕүс
940,sich ärgern::V,indignari,кыыһыр
941,sich ärgern::V,indignari,кыйахан
942,sich fürchten::V,vereri,куттан
943,sich fürchten::V,vereri,дьиксин
944,fürchten::V,timere,дьиксин
945,fürchten::V,timere,куттан
946,fliehen::V,fugere,күрээ
947,flüchten::V,effugere,күрээ
948,sehen::V,videre,көр
949,anschauen::V,aspectare,көр
950,ansehen::V,spectare,көр
951,hören::V,audire,бил
952,hören::V,audire,иһит
953,zuhören::V,auscultare,иһит
954,probieren::V,gustare,боруобалаан көр
955,probieren::V,gustare,амсайан көр
956,riechen::V,olfacere,сытырҕаа
957,fühlen::V,sentire,бил
958,scheinen::V,videri,көһүн
959,zu sehen sein::V,conspici,көһүн
960,vernehmen::V,comperire,иһит
961,frieren::V,algere,тоҥ
962,frieren::V,algere,үлүй
963,tun::V,facere,гын
964,können::V,posse,кыай
965,wollen::V,velle,баҕар
966,anfangen::V,incipere,саҕалаа
967,beenden::V,finire,бүтэр
968,aufhören::V,desistere,уурай
969,gelingen::V,contingere,сатан
970,geraten::V,evenire,баар буолан биэр
971,geraten::V,evenire,баар буола тус
972,geraten::V,evenire,буолан таҕыс
973,öffnen::V,aperire,ас
974,schließen::V,claudere,сап
975,schließen::V,claudere,хатаа
976,stellen::V,sistere,уур
977,stellen::V,sistere,туруор
978,setzen::V,ponere,туруор
979,setzen::V,ponere,уур
980,legen::V,ponere,уур
981,berühren::V,tangere,тыыт
982,berühren::V,tangere,таарый
983,verbinden::V,iungere,кэлгий
984,bedecken::V,tegere,бүрүй
985,bedecken::V,operire,бүрүй
986,aufhängen::V,suspendere,ыйаа
987,anzünden::V,accendere,умат
988,anzünden::V,inflammare,умат
989,aufheben::V,tollere,өрө тарт
990,zurücklassen::V,relinquere,бырах
991,verlieren::V,perdere,сүтэр
992,verlieren::V,amittere,сүтэр
993,fallen lassen::V,dimittere,түһэр
994,fallen lassen::V,dimittere,мүлчү тут
995,machen::V,facere,оҥор
996,machen::V,facere,оҥоһун
997,herstellen::V,fabricare,оҥор
998,bauen::V,construere,тут
999,reparieren::V,reparare,абырахтаа
1000,verbessern::V,emendare,тупсар
1001,ändern::V,mutare,уларыт
1002,graben::V,fodere,хас
1003,beugen::V,flectere,бокут
1004,beugen::V,flectere,токурут
1005,beugen::V,flectere,бүк баттаа
1006,biegen::V,curvare,иэх
1007,biegen::V,curvare,өҕүлүннэр
1008,drehen::V,torquere,эргит
1009,drehen::V,torquere,эргичит
1010,wenden::V,vertere,эргилин
1011,umdrehen::V,convertere,түҥнэр
1012,heben::V,tollere,көтөх
1013,hochheben::V,levare,таһаар
1014,ergreifen::V,capessere,тут
1015,halten::V,tenere,тут
1016,drücken::V,premere,ык
1017,schieben::V,promovere,ас
1018,kratzen::V,radere,кыһыы
1019,lecken::V,lambere,салаа
1020,beißen::V,mordere,ытыр
1021,abreißen::V,avellere,быһа тарт
1022,abreißen::V,avellere,туура тарт
1023,abschneiden::V,desecare,быс
1024,abschneiden::V,desecare,быһан ыл
1025,abschneiden::V,desecare,быһа баттаа
1026,binden::V,ligare,кэлгий
1027,stecken::V,inserere,батары ас
1028,brechen::V,rumpere,тоһут
1029,klopfen::V,pultare,тоҥсуй
1030,hauen::V,ferire,оҕус
1031,kleben::V,agglutinare,силимнээ
1032,reiben::V,terere,аал
1033,streichen::V,oblinere,сыбаа
1034,schleifen::V,acuere,чочуй
1035,schneiden::V,secare,быс
1036,rütteln::V,quassare,иэҕэҥнэт
1037,schütteln::V,quatere,сахсый
1038,schwenken::V,ventilare,дайбаа
1039,schütten::V,fundere,кут
1040,füllen::V,complere,толор
1041,einwickeln::V,involvere,суулаа
1042,tragen::V,ferre,ит
1043,tragen::V,portare,ит
1044,schleppen::V,pertrahere,сос
1045,ziehen::V,trahere,тарт
1046,aufbewahren::V,asservare,уур
1047,aufbewahren::V,asservare,харай
1048,werfen::V,iacere,бырах
1049,fangen::V,capere,хап
1050,packen::V,capessere,тут
1051,verstecken::V,abdere,саһыар
1052,teilen::V,partiri,үллэр
1053,teilen::V,dividere,үллэр
1054,schicken::V,mittere,ыыт
1055,bringen::V,apportare,аҕал
1056,hinzufügen::V,addere,эп
1057,bekommen::V,adipisci,ыл
1058,bekommen::V,adipisci,булун
1059,erhalten::V,accipere,ыл
1060,nehmen::V,sumere,ыл
1061,wählen::V,eligere,быыбардаа
1062,auswählen::V,deligere,тал
1063,bewahren::V,conservare,харай
1064,behindern::V,impedire,мэһэйдээ
1065,verderben::V,corrumpere,буорту гын
1066,beschädigen::V,laedere,алдьат
1067,zerbrechen::V,rumpere,үлтүрүт
1068,zerbrechen::V,frangere,үлтүрүт
1069,zerreißen::V,discindere,хайыта тарт
1070,zerstören::V,delere,алдьат
1071,verbrennen::V,urere,уоттаа
1072,verbrennen::V,cremare,уоттаа
1073,geben::V,dare,биэр
1074,reichen::V,praebere,аҕал
1075,schenken::V,donare,бэлэхтээ
1076,schenken::V,largiri,бэлэхтээ
1077,versprechen::V,polliceri,эрэннэр
1078,versprechen::V,promittere,эрэннэр
1079,loben::V,laudare,хайҕаа
1080,küssen::V,osculari,уураа
1081,zudecken::V,tegere,сап
1082,zudecken::V,tegere,бүрүй
1083,wecken::V,excitare,уһугуннар
1084,zeigen::V,monstrare,көрдөр
1085,führen::V,ducere,салай
1086,lehren::V,docere,үөрэт
1087,unterrichten::V,instituere,үөрэт
1088,aufziehen::V,nutrire,иит
1089,leiten::V,ducere,салай
1090,antreiben::V,incitare,кыһай
1091,lassen::V,iubere,күһэй
1092,einladen::V,invitare,ыҥыр
1093,vereinigen::V,coniungere,холбоо
1094,vereinigen::V,coniungere,түм
1095,besuchen::V,visere,сырыт
1096,besuchen::V,visere,билсэ сырыт
1097,treffen::V,convenire,көрүс
1098,sich versammeln::V,convenire,мүһүн
1099,sich versammeln::V,convenire,түмүс
1100,spielen::V,ludere,оонньоо
1101,singen::V,cantare,ыллаа
1102,tanzen::V,saltare,үҥкүүлээ
1103,sich trennen::V,digredi,араҕыс
1104,sich trennen::V,discedere,араҕыс
1105,verlassen::V,deserere,хааллар
1106,verlassen::V,relinquere,хааллар
1107,retten::V,servare,өрүһүй
1108,bewachen::V,custodire,араҥаччылаа
1109,schützen::V,tueri,көмүскээ
1110,schützen::V,tutari,көмүскээ
1111,verteidigen::V,defendere,көмүскээ
1112,sich schlagen::V,luctari,охсус
1113,schießen::V,iaculari,ытыалаа
1114,siegen::V,vincere,хот
1115,siegen::V,vincere,кыай
1116,ärgern::V,irritare,кыыһырт
1117,schlagen::V,ferire,оҕус
1118,treten::V,calcare,тэп
1119,stechen::V,pungere,кэй
1120,stoßen::V,tundere,кэп
1121,stoßen::V,tundere,үтүрүй
1122,stehlen::V,furari,уор
1123,stören::V,turbare,мэһэйдээ
1124,belästigen::V,obtundere,батар
1125,verbergen::V,celare,кистээ
1126,verbergen::V,occultare,кистээ
1127,täuschen::V,fallere,албыннаа
1128,betrügen::V,fraudare,албыннаа
1129,töten::V,necare,өлөр
1130,töten::V,caedere,өлөр
1131,wohnen::V,habitare,олор
1132,arbeiten::V,laborare,үлэлээ
1133,sammeln::V,colligere,мус
1134,sammeln::V,colligere,хомуй
1135,pflücken::V,carpere,үргээ
1136,jagen::V,venari,бултаа
1137,fischen::V,piscari,балыктаа
1138,fassen::V,capere,тут
1139,hüten::V,custodire,манаа
1140,treiben::V,agere,үүр
1141,anbinden::V,alligare,баай
1142,füttern::V,nutrire,аһат
1143,melken::V,mulgere,ыа
1144,hacken::V,findere,кэрт
1145,gießen::V,rigare,сиигирт
1146,reifen::V,maturescere,бус
1147,zubereiten::V,apparare,бэлэмнээ
1148,kochen::V,coquere,буһар
1149,backen::V,coquere,буһар
1150,braten::V,torrere,хооруй
1151,braten::V,torrere,ыһаарылаа
1152,braten::V,torrere,соркуойдаа
1153,umrühren::V,commovere,былаа
1154,stricken::V,texere,өр
1155,nähen::V,suere,иистэн
1156,färben::V,tingere,кырааскалаа
1157,reinigen::V,purgare,ыраастаа
1158,waschen::V,lavare,сууй
1159,abwischen::V,abstergere,сот
1160,spülen::V,perluere,сайҕаа
1161,fegen::V,verrere,сиппий
1162,kehren::V,purgare,харбаа
1163,baden::V,lavari,сөтүөлээ
1164,sich waschen::V,lavari,суун
1165,ausziehen::V,exuere,уһул
1166,anziehen::V,induere,кэтэрт
1167,sich anziehen::V,vestiri,таҥын
1168,kämmen::V,pectere,тараа
1169,schmücken::V,ornare,симээ
1170,schmücken::V,decorare,симээ
1171,sagen::V,dicere,диэ
1172,sprechen::V,fari,эт
1173,sprechen::V,fari,саҥар
1174,reden::V,loqui,кэпсэт
1175,sich unterhalten::V,colloqui,кэпсэт
1176,sich unterhalten::V,disputare,кэпсэт
1177,fragen::V,rogare,ыйыт
1178,fragen::V,quaerere,ыйыт
1179,bitten::V,orare,көрдөс
1180,bitten::V,rogare,көрдөс
1181,erzählen::V,narrare,кэпсээ
1182,erzählen::V,narrare,сэһэргээ
1183,mitteilen::V,communicare,биллэр
1184,nennen::V,appellare,ааттаа
1185,rufen::V,vocare,ыҥыр
1186,prahlen::V,gloriari,чабылан
1187,prahlen::V,gloriari,киһиргээ
1188,übersetzen::V,vertere,тылбаастаа
1189,denken::V,cogitare,санаа
1190,denken::V,cogitare,толкуйдаа
1191,glauben::V,credere,итэҕэй
1192,bemerken::V,animadvertere,бэлиэтээ
1193,erkennen::V,cognoscere,бил
1194,begreifen::V,comprehendere,өйдөө
1195,verstehen::V,intellegere,өйдөө
1196,lernen::V,discere,үөрэн
1197,wissen::V,scire,бил
1198,sich erinnern an::V,meminisse,аҕын
1199,vergessen::V,oblivisci,умун
1200,messen::V,metiri,кэмнээ
1201,messen::V,metiri,кээмэйдээ
1202,zählen::V,numerare,аах
1203,rechnen::V,reri,аах
1204,rechnen::V,calculare,аах
1205,lesen::V,legere,аах
1206,malen::V,pingere,уруһуйдаа
1207,zeichnen::V,scribere,уруһуйдаа
1208,schreiben::V,scribere,суруй
1209,besitzen::V,possidere,баһылаа
1210,kaufen::V,emere,атыылас
1211,verkaufen::V,vendere,атыылаа
1212,bezahlen::V,pendere,төлөө
1213,zahlen::V,solvere,төлөө
1214,beherrschen::V,regere,баһылаа
1215,beherrschen::V,imperare,баһылаа
1216,ertragen::V,tolerare,тулуй
1217,ertragen::V,sustinere,тулуй
1218,wünschen::V,,баҕар
1219,wiegen::V,,бигээ
