,Concept_ID,ar,hr
818,anderer::A,آخر,drugačiji
819,erster::A,أول,prvi
820,zweiter::A,ثان,drugi
821,dritter::A,ثالث,treći
822,letzter::A,أخير,zadnji
823,allein::ADV,وحده,sam
824,auf einmal::ADV,بالمرة,istodobno
825,zusammen::ADV,معا,skupa
826,zusammen::ADV,معا,zajedno
827,lange::ADV,مدة طويلة,dugo
828,plötzlich::ADV,فجأة,naglo
829,plötzlich::ADV,فجأة,iznenada
830,sofort::ADV,حالا,odmah
831,sofort::ADV,فورا,odmah
832,später::ADV,فيما بعد,kasnije
833,jetzt::ADV,الآن,sad
834,jetzt::ADV,الآن,sada
835,jetzt::ADV,حاليا,sad
836,jetzt::ADV,حاليا,sada
837,heute::ADV,اليوم,danas
838,morgen::ADV,غدا,sutra
839,bald::ADV,قريبا,skoro
840,bald::ADV,قريبا,doskora
841,dann::ADV,ثم,zatim
842,gestern::ADV,أمس,juče
843,gestern::ADV,أمس,jučer
844,gestern::ADV,البارحة,juče
845,gestern::ADV,البارحة,jučer
846,einst::ADV,قديما,negda
847,einst::ADV,قديما,nekada
848,damals::ADV,حينئذ,tada
849,damals::ADV,حينئذ,onda
850,danach::ADV,ثم,poslije
851,danach::ADV,ثم,nakon toga
852,danach::ADV,بعد ذلك,poslije
853,danach::ADV,بعد ذلك,nakon toga
854,vorher::ADV,من قبل,prije
855,vorher::ADV,من قبل,prije toga
856,vorher::ADV,قبل ذلك,prije
857,vorher::ADV,قبل ذلك,prije toga
858,zuerst::ADV,أولا,prvo
859,zuerst::ADV,أولا,najprije
860,einmal::ADV,مرة,jednom
861,einmal::ADV,مرة,jedanput
862,manchmal::ADV,أحيانا,katkad
863,manchmal::ADV,أحيانا,katkada
864,oft::ADV,كثيرا,često
865,immer::ADV,دائما,vazda
866,immer::ADV,دائما,uvijek
867,niemals::ADV,لا أبدا,nikad
868,niemals::ADV,لا أبدا,nikada
869,hier::ADV,هنا,tu
870,hier::ADV,هنا,ovdje
871,hierhin::ADV,إلى هنا,amo
872,hierhin::ADV,إلى هنا,ovamo
873,von hier::ADV,من هنا,odavde
874,dort::ADV,هناك,ondje
875,dorthin::ADV,إلى هناك,onamo
876,geradeaus::ADV,إلى الأمام,ravno
877,vorwärts::ADV,إلى الأمام,naprijed
878,rückwärts::ADV,إلى الوراء,natrag
879,zurück::ADV,عودا,nazad
880,zurück::ADV,عودا,natrag
881,zurück::ADV,إلى الخلف,nazad
882,zurück::ADV,إلى الخلف,natrag
883,unten::ADV,تحت,dolje
884,unten::ADV,في الأسفل,dolje
885,hinab::ADV,إلى تحت,nizbrdo
886,oben::ADV,فوق,gore
887,oben::ADV,في الأعلى,gore
888,hinauf::ADV,إلى فوق,uzbrdo
889,hinauf::ADV,إلى الأعلى,uzbrdo
890,überall::ADV,في كل مكان,svuda
891,überall::ADV,في كل مكان,svagdje
892,nicht::ADV,لا,ne
893,nicht::ADV,لم,ne
894,ein wenig::ADV,قليلا,malo
895,kaum::ADV,كاد لا,tek
896,kaum::ADV,كاد لا,jedva
897,sehr::ADV,جدا,jako
898,sehr::ADV,جدا,veoma
899,sehr::ADV,كثيرا,jako
900,sehr::ADV,كثيرا,veoma
901,so::ADV,كذا,tako
902,so::ADV,كذا,ovako
903,so::ADV,كذلك,tako
904,so::ADV,كذلك,ovako
905,noch::ADV,ما زال,još
906,nur::ADV,فقط,samo
907,schon::ADV,قد,već
908,wieder::ADV,من جديد,opet
909,wieder::ADV,من جديد,ponovo
910,wieder::ADV,مرة أخرى,opet
911,wieder::ADV,مرة أخرى,ponovo
912,vergebens::ADV,عبثا,uzalud
913,vergebens::ADV,عبثا,zabadava
914,vor::PRP,أمام,pred
915,vor::PRP,أمام,ispred
916,hinter::PRP,خلف,za
917,hinter::PRP,خلف,iza
918,hinter::PRP,وراء,za
919,hinter::PRP,وراء,iza
920,unter::PRP,تحت,pod
921,unter::PRP,تحت,ispod
922,durch::PRP,عبر,po
923,durch::PRP,عبر,kroz
924,durch::PRP,خلال,po
925,durch::PRP,خلال,kroz
926,neben::PRP,جنب,kraj
927,neben::PRP,جنب,pored
928,neben::PRP,جنب,pokraj
929,neben::PRP,بجانب,kraj
930,neben::PRP,بجانب,pored
931,neben::PRP,بجانب,pokraj
932,zwischen::PRP,بين,među
933,zwischen::PRP,بين,između
934,wegen::PRP,بسبب,radi
935,wegen::PRP,بسبب,zbog
936,dies::PRN,هذا,ovo
937,das::PRN,ذلك,to
938,das::PRN,ذلك,ono
939,alles::PRN,الكل,sve
940,ich::PRN,أنا,ja
941,du::PRN,أنت,ti
942,er::PRN,هو,on
943,wir::PRN,نحن,mi
944,ihr::PRN,أنتم,vi
945,ihr::PRN,أنتن,vi
946,sie::PRN,هم,oni
947,sie::PRN,هن,oni
948,was::FPRN,ما,što
949,wer::FPRN,من,tko
950,wo::FADV,أين,gdje
951,wohin::FADV,إلى أين,kuda
952,wohin::FADV,إلى أين,kamo
953,wie::FADV,كيف,kako
954,warum::FADV,لماذا,zašto
955,wieviel::FNUM,كم,koliko
956,eins::NUM,واحد,jedan
957,zwei::NUM,اثنين,dva
958,drei::NUM,ثلاثة,tri
959,vier::NUM,أربعة,četiri
960,fünf::NUM,خمسة,pet
961,sechs::NUM,ستة,šest
962,sieben::NUM,سبعة,sedam
963,acht::NUM,ثمانية,osam
964,neun::NUM,تسعة,devet
965,zehn::NUM,عشرة,deset
966,elf::NUM,أحد عشر,jedanaest
967,zwölf::NUM,اثنا عشر,dvanaest
968,zwanzig::NUM,عشرون,dvadeset
969,dreißig::NUM,ثلاثون,trideset
970,vierzig::NUM,أربعون,četrdeset
971,fünfzig::NUM,خمسون,pedeset
972,sechzig::NUM,ستون,šezdeset
973,siebzig::NUM,سبعون,sedamdeset
974,achtzig::NUM,ثمانون,osamdeset
975,neunzig::NUM,تسعون,devetdeset
976,hundert::NUM,مئة,sto
977,tausend::NUM,ألف,tisuća
978,und::CNJ,و,i
979,und::CNJ,و,te
980,oder::CNJ,أو,ili
981,stehen::V,وقف,stajati
982,sitzen::V,جلس,sjediti
983,liegen::V,رقد,ležati
984,hängen::V,تعلق,visiti
985,werden::V,صار,postati
986,werden::V,صار,činiti se
987,werden::V,أصبح,postati
988,werden::V,أصبح,činiti se
989,passieren::V,حدث,desiti se
990,passieren::V,حدث,dogoditi se
991,beginnen::V,ابتدأ,početi
992,enden::V,انتهى,prestati
993,enden::V,انتهى,svršiti se
994,wechseln::V,تغير,mijenjati se
995,aufgehen[Sonne]::V,شرق,izići
996,untergehen[Sonne]::V,غرب,zaći
997,scheinen[Sonne]::V,أضاء,sijati
998,donnern::V,رعد,grmjeti
999,wehen::V,هب,duhati
1000,strömen::V,جرى,strujati
1001,fließen::V,سال,teći
1002,sich drehen::V,دار,obrtati se
1003,sich drehen::V,دار,vrtjeti se
1004,schwanken::V,ترنح,teturati
1005,schwanken::V,ترنح,kolebati se
1006,schwingen::V,ترجح,njihati
1007,schwingen::V,ترجح,titrati
1008,fallen::V,سقط,padati
1009,brennen::V,احترق,gorjeti
1010,rauchen::V,دخن,dimiti se
1011,regnen::V,أمطر,kišiti
1012,regnen::V,أمطر,daždjeti
1013,gefrieren::V,تجمد,smrznuti se
1014,tauen::V,ذاب,kopnjeti
1015,tauen::V,ذاب,kraviti se
1016,schmelzen::V,ذاب,topiti se
1017,trocknen::V,نشف,sušiti se
1018,sieden::V,غلى,kipjeti
1019,sieden::V,غلى,ključati
1020,faulen::V,فسد,gnjiti
1021,verfaulen::V,تعفن,sagnjiti
1022,reißen::V,انقطع,otrgnuti se
1023,versinken::V,غرق,tonuti
1024,versinken::V,غرق,propasti
1025,vergehen::V,مضى,prolaziti
1026,erscheinen::V,لاح,pojaviti se
1027,erscheinen::V,ظهر,pojaviti se
1028,verschwinden::V,غاب,nestati
1029,verschwinden::V,غاب,izgubiti se
1030,sinken::V,هبط,trgnuti
1031,sinken::V,هبط,spustiti se
1032,abnehmen::V,نقص,opasti
1033,zunehmen::V,ازداد,povećati se
1034,steigen::V,صعد,uzići
1035,steigen::V,صعد,nadoći
1036,steigen::V,ارتفع,uzići
1037,steigen::V,ارتفع,nadoći
1038,wachsen::V,نما,rasti
1039,wachsen::V,نبت,rasti
1040,glänzen::V,لمع,blistati
1041,glänzen::V,لمع,sjati se
1042,funkeln::V,تلألأ,svjetlucati
1043,lärmen::V,ضج,bučati
1044,lärmen::V,ضج,galamiti
1045,lärmen::V,صخب,bučati
1046,lärmen::V,صخب,galamiti
1047,läuten::V,قرع,zvoniti
1048,klingeln::V,دق,zvoniti
1049,klirren::V,قعقع,zvečati
1050,brausen::V,عج,hujati
1051,rauschen::V,حف,šumiti
1052,rauschen::V,حف,šuškati
1053,klingen::V,رن,zvučati
1054,bellen::V,نبح,lajati
1055,heulen::V,عوى,zavijati
1056,blasen::V,نفخ,puhati
1057,pfeifen::V,صفر,fućkati
1058,schreien::V,صرخ,vikati
1059,schreien::V,صرخ,kričati
1060,stöhnen::V,أن,stenjati
1061,zittern::V,ارتعش,drhtati
1062,zittern::V,ارتعش,trepetati
1063,leben::V,عاش,živjeti
1064,geboren werden::V,ولد,roditi se
1065,atmen::V,تنفس,disati
1066,trinken::V,شرب,piti
1067,essen::V,أكل,jesti
1068,schlucken::V,جرع,gutati
1069,müde werden::V,تعب,umoriti se
1070,einschlafen::V,نام,usnuti
1071,einschlafen::V,نام,zaspati
1072,schlafen::V,نام,spati
1073,aufwachen::V,استيقظ,probuditi se
1074,aufstehen::V,قام,ustati
1075,sich erholen::V,استجم,odmoriti se
1076,krank werden::V,مرض,oboljeti se
1077,krank werden::V,مرض,razboljeti se
1078,krank sein::V,مرض,bolovati
1079,schmerzen::V,آلم,boljeti
1080,husten::V,كح,kašljati
1081,husten::V,سعل,kašljati
1082,genesen::V,نقه,ozdraviti
1083,genesen::V,نقه,oporaviti se
1084,sterben::V,مات,umrijeti
1085,umkommen::V,هلك,skapati
1086,sich bewegen::V,تحرك,gibati se
1087,sich bewegen::V,تحرك,kretati se
1088,sich rühren::V,تحرك,maknuti se
1089,sich erheben::V,قام,dići se
1090,sich setzen::V,جلس,sjesti
1091,hinfallen::V,وقع,pasti
1092,laufen::V,مشى,hodati
1093,schreiten::V,خطا,stupati
1094,spazierengehen::V,تنزه,šetati se
1095,eilen::V,عجل,hitati
1096,sich beeilen::V,استعجل,požuriti se
1097,sausen::V,أسرع,juriti
1098,rennen::V,عدا,trčati
1099,rennen::V,ركض,trčati
1100,springen::V,قفز,skakati
1101,klettern::V,تسلق,popeti se
1102,klettern::V,تسلق,penjati se
1103,schaukeln::V,تأرجح,ljuljati se
1104,kriechen::V,دب,puzati
1105,kriechen::V,دب,gmizati
1106,kriechen::V,زحف,puzati
1107,kriechen::V,زحف,gmizati
1108,schwimmen::V,سبح,plivati
1109,tauchen::V,غطس,roniti
1110,tauchen::V,غطس,gnjuriti
1111,rudern::V,جذف,veslati
1112,fahren::V,ركب,voziti se
1113,fahren::V,سافر,voziti se
1114,fliegen::V,طار,letjeti
1115,fliegen::V,طار,lijetati
1116,gehen::V,سار,ići
1117,gehen::V,ذهب,ići
1118,weggehen::V,ذهب,otići
1119,weggehen::V,انصرف,otići
1120,abfahren::V,رحل,krenuti
1121,abfahren::V,رحل,otputovati
1122,anhalten::V,توقف,stati
1123,anhalten::V,توقف,zaustaviti
1124,hineingehen::V,دخل,ulaziti
1125,eintreten::V,دخل,ući
1126,kommen::V,أتى,doći
1127,kommen::V,جاء,doći
1128,ankommen::V,وصل,stići
1129,zurückkommen::V,عاد,vratiti se
1130,zurückkommen::V,عاد,povratiti se
1131,zurückkommen::V,رجع,vratiti se
1132,zurückkommen::V,رجع,povratiti se
1133,bleiben::V,مكث,ostati
1134,warten::V,انتظر,čekati
1135,erwarten::V,ترقب,očekivati
1136,erwarten::V,انتظر,očekivati
1137,suchen::V,بحث,tražiti
1138,finden::V,وجد,naći
1139,versuchen::V,حاول,pokušati
1140,vorbereiten::V,أعد,spremiti
1141,vorbereiten::V,أعد,pripremiti
1142,vorbereiten::V,حضر,spremiti
1143,vorbereiten::V,حضر,pripremiti
1144,lieben::V,أحب,voljeti
1145,mögen::V,أحب,voljeti
1146,lachen::V,ضحك,smijati se
1147,rühren::V,أثر,taknuti
1148,weinen::V,بكى,plakati
1149,schimpfen::V,سب,psovati
1150,schimpfen::V,شتم,psovati
1151,sich ärgern::V,زعل,ljutiti se
1152,sich fürchten::V,هاب,bojati se
1153,fürchten::V,خاف,bojati se
1154,fürchten::V,خشي,bojati se
1155,fliehen::V,هرب,pobjeći
1156,flüchten::V,فر,utjeći
1157,sehen::V,رأى,vidjeti
1158,anschauen::V,نظر,ogledati
1159,ansehen::V,نظر,gledati
1160,hören::V,سمع,čuti
1161,zuhören::V,أصغى,slušati
1162,probieren::V,ذاق,probati
1163,riechen::V,شم,osjećati miris
1164,riechen::V,استنشق,osjećati miris
1165,fühlen::V,شعر,osjećati
1166,scheinen::V,ظهر,činiti se
1167,zu sehen sein::V,ظهر,biti vidljiv
1168,vernehmen::V,سمع,saznati
1169,frieren::V,بردان,zima je
1170,tun::V,فعل,raditi
1171,können::V,قدر,moći
1172,können::V,استطاع,moći
1173,wollen::V,شاء,htjeti
1174,wollen::V,أراد,htjeti
1175,anfangen::V,بدأ,početi
1176,beenden::V,أنهى,svršiti
1177,beenden::V,أنهى,dovršiti
1178,aufhören::V,توقف,prestati
1179,aufhören::V,انقطع,prestati
1180,gelingen::V,نجح,uspjeti
1181,geraten::V,طلع,desiti se
1182,öffnen::V,فتح,otvoriti
1183,schließen::V,أغلق,zatvoriti
1184,stellen::V,وضع,metnuti
1185,stellen::V,وضع,postaviti
1186,stellen::V,أقام,metnuti
1187,stellen::V,أقام,postaviti
1188,setzen::V,أجلس,posaditi
1189,legen::V,وضع,polagati
1190,berühren::V,مس,doticati
1191,berühren::V,مس,dodirivati
1192,berühren::V,لمس,doticati
1193,berühren::V,لمس,dodirivati
1194,verbinden::V,ربط,spojiti
1195,verbinden::V,ربط,zavezati
1196,verbinden::V,وصل,spojiti
1197,verbinden::V,وصل,zavezati
1198,bedecken::V,غطى,pokriti
1199,aufhängen::V,علق,objesiti
1200,anzünden::V,أوقد,upaliti
1201,anzünden::V,أوقد,zapaliti
1202,aufheben::V,لقط,podići
1203,aufheben::V,لقط,podignuti
1204,zurücklassen::V,ترك,ostaviti
1205,zurücklassen::V,ترك,pustiti natrag
1206,verlieren::V,فقد,izgubiti
1207,fallen lassen::V,أسقط,ispustiti
1208,machen::V,فعل,uraditi
1209,machen::V,فعل,načiniti
1210,machen::V,فعل,napraviti
1211,herstellen::V,صنع,proizvesti
1212,herstellen::V,أنتج,proizvesti
1213,bauen::V,بنى,graditi
1214,bauen::V,شيد,graditi
1215,reparieren::V,صلح,popraviti
1216,verbessern::V,صحح,poboljšati
1217,ändern::V,غير,promijeniti
1218,graben::V,حفر,kopati
1219,graben::V,حفر,kopkati
1220,beugen::V,ثنى,saviti
1221,beugen::V,أحنى,saviti
1222,biegen::V,لوى,saviti
1223,biegen::V,لوى,sagnuti
1224,drehen::V,أدار,vrtjeti
1225,drehen::V,دور,vrtjeti
1226,wenden::V,قلب,obrnuti
1227,umdrehen::V,قلب,okrenuti
1228,umdrehen::V,قلب,prevŕnuti
1229,heben::V,رفع,dizati
1230,hochheben::V,رفع,dignuti
1231,ergreifen::V,مسك,uhvatiti
1232,ergreifen::V,مسك,prihvatiti
1233,halten::V,مسك,držati
1234,drücken::V,ضغط,pritiskivati
1235,schieben::V,حرك,gurati
1236,kratzen::V,خدش,česati
1237,kratzen::V,خدش,grepsti
1238,lecken::V,لعق,lizati
1239,beißen::V,عض,ujesti
1240,beißen::V,عض,gristi
1241,abreißen::V,قلع,otkinuti
1242,abschneiden::V,قطع,odrezati
1243,binden::V,ربط,vezati
1244,stecken::V,دس,turiti
1245,brechen::V,كسر,slomiti
1246,klopfen::V,طرق,lupati
1247,klopfen::V,طرق,kucati
1248,hauen::V,ضرب,tući
1249,hauen::V,ضرب,udarati
1250,kleben::V,ألصق,lijepiti
1251,reiben::V,حك,trti
1252,streichen::V,نشر,namazati
1253,schleifen::V,سن,brusiti
1254,schneiden::V,قطع,rezati
1255,rütteln::V,رج,drmati
1256,schütteln::V,هز,tresti
1257,schwenken::V,لوح,mahati
1258,schütten::V,صب,sipati
1259,schütten::V,صب,lijevati
1260,füllen::V,ملأ,napuniti
1261,einwickeln::V,لف,umotati
1262,einwickeln::V,لف,zamotati
1263,tragen::V,حمل,nositi
1264,schleppen::V,سحب,tegliti
1265,ziehen::V,سحب,vući
1266,aufbewahren::V,حفظ,čuvati
1267,werfen::V,رمى,bacati
1268,werfen::V,ألقى,bacati
1269,fangen::V,التقط,loviti
1270,fangen::V,التقط,hvatati
1271,packen::V,مسك,ščepati
1272,packen::V,مسك,zgrabiti
1273,verstecken::V,خبأ,sakriti
1274,teilen::V,قسم,podijeliti
1275,schicken::V,بعث,slati
1276,schicken::V,أرسل,slati
1277,bringen::V,جلب,donijeti
1278,hinzufügen::V,أضاف,dodati
1279,hinzufügen::V,أضاف,pridati
1280,bekommen::V,حصل,dobiti
1281,erhalten::V,استلم,primiti
1282,nehmen::V,أخذ,uzeti
1283,wählen::V,اختار,izabrati
1284,auswählen::V,انتقى,odabrati
1285,bewahren::V,حافظ,sačuvati
1286,behindern::V,عاق,smetati
1287,verderben::V,أفسد,pokvariti
1288,beschädigen::V,أضر,oštetiti
1289,zerbrechen::V,كسر,razbiti
1290,zerbrechen::V,كسر,prelomiti
1291,zerreißen::V,مزق,poderati
1292,zerreißen::V,مزق,rastrgnuti
1293,zerstören::V,دمر,razoriti
1294,zerstören::V,دمر,razrušiti
1295,verbrennen::V,حرق,spaliti
1296,verbrennen::V,حرق,sagorjeti
1297,geben::V,أعطى,dati
1298,reichen::V,ناول,pružiti
1299,schenken::V,وهب,darivati
1300,versprechen::V,وعد,obećati
1301,wünschen::V,تمنى,željeti
1302,loben::V,مدح,hvaliti
1303,küssen::V,قبل,ljubiti
1304,wiegen::V,هدهد,njihati
1305,wiegen::V,هدهد,ljuljati
1306,zudecken::V,غطى,pokriti
1307,wecken::V,أيقظ,probuditi
1308,zeigen::V,أرى,pokazati
1309,führen::V,دل,voditi
1310,lehren::V,علم,učiti
1311,unterrichten::V,علم,poučiti
1312,aufziehen::V,ربى,uzgajati
1313,leiten::V,دل,upravljati
1314,leiten::V,أدار,upravljati
1315,antreiben::V,حث,natjeravati
1316,lassen::V,حدا,dati
1317,einladen::V,دعا,pozvati
1318,vereinigen::V,وحد,ujediniti
1319,besuchen::V,زار,posjetiti
1320,treffen::V,قابل,sresti
1321,sich versammeln::V,اجتمع,okupiti se
1322,spielen::V,لعب,igrati se
1323,singen::V,غنى,pjevati
1324,tanzen::V,رقص,plesati
1325,sich trennen::V,افترق,razići se
1326,verlassen::V,ترك,ostaviti
1327,verlassen::V,ترك,napustiti
1328,retten::V,نجى,spasiti
1329,retten::V,أنقذ,spasiti
1330,bewachen::V,حرس,čuvati
1331,bewachen::V,حرس,stražariti
1332,schützen::V,حمى,čuvati
1333,verteidigen::V,دافع,obraniti
1334,sich schlagen::V,تضارب,biti se
1335,sich schlagen::V,تضارب,udariti se
1336,schießen::V,أطلق,pucati
1337,schießen::V,أطلق,strijeljati
1338,siegen::V,انتصر,pobijediti
1339,ärgern::V,أزعل,ljutiti
1340,schlagen::V,ضرب,biti
1341,schlagen::V,ضرب,udariti
1342,treten::V,رفس,šutnuti
1343,stechen::V,شك,ubosti
1344,stoßen::V,دفع,gurnuti
1345,stehlen::V,سرق,ukrasti
1346,stören::V,ضايق,smetati
1347,belästigen::V,أزعج,smetati
1348,belästigen::V,أزعج,dosaditi
1349,verbergen::V,كتم,skriti
1350,täuschen::V,خدع,obmanuti
1351,betrügen::V,غش,prevarati
1352,töten::V,قتل,ubiti
1353,wohnen::V,سكن,stanovati
1354,arbeiten::V,عمل,raditi
1355,arbeiten::V,اشتغل,raditi
1356,sammeln::V,جمع,sabrati
1357,pflücken::V,جنى,ubrati
1358,pflücken::V,قطف,ubrati
1359,jagen::V,صاد,loviti
1360,fischen::V,اصطاد,ribati
1361,fischen::V,اصطاد,loviti ribu
1362,fassen::V,قبض,uloviti
1363,hüten::V,رعى,pasti
1364,treiben::V,ساق,goniti
1365,anbinden::V,ربط,privezati
1366,füttern::V,علف,hraniti
1367,melken::V,حلب,musti
1368,hacken::V,فرم,sjeckati
1369,gießen::V,سقى,politi
1370,reifen::V,نضج,sazreti
1371,zubereiten::V,حضر,prigotoviti
1372,kochen::V,طبخ,kuhati
1373,backen::V,خبز,peći
1374,braten::V,قلى,peći
1375,braten::V,قلى,pržiti
1376,braten::V,حمر,peći
1377,braten::V,حمر,pržiti
1378,umrühren::V,قلب,promiješati
1379,stricken::V,حاك,plesti
1380,nähen::V,خاط,šiti
1381,färben::V,صبغ,obojiti
1382,färben::V,لون,obojiti
1383,reinigen::V,نظف,očistiti
1384,reinigen::V,نظف,počistiti
1385,waschen::V,غسل,prati
1386,abwischen::V,مسح,otrti
1387,spülen::V,شطف,isprati
1388,spülen::V,شطف,oplakati
1389,fegen::V,كنس,mesti
1390,fegen::V,كنس,pomesti
1391,kehren::V,كنس,mesti
1392,baden::V,استحم,kupati se
1393,sich waschen::V,اغتسل,umiti se
1394,sich waschen::V,اغتسل,prati se
1395,ausziehen::V,خلع,svući
1396,anziehen::V,لبس,obući
1397,sich anziehen::V,اكتسى,obući se
1398,kämmen::V,مشط,češljati
1399,schmücken::V,زين,uresiti
1400,schmücken::V,زين,nakititi
1401,sagen::V,قال,reći
1402,sagen::V,قال,kazati
1403,sprechen::V,تكلم,govoriti
1404,reden::V,تكلم,govoriti
1405,reden::V,تكلم,besjediti
1406,sich unterhalten::V,تحادث,razgovarati se
1407,fragen::V,سأل,pitati
1408,bitten::V,رجا,moliti
1409,erzählen::V,حكي,ispričati
1410,erzählen::V,حكي,pripovjediti
1411,mitteilen::V,بلغ,saopćiti
1412,nennen::V,سمى,nazvati
1413,rufen::V,نادى,zvati
1414,rufen::V,نادى,dozvati
1415,prahlen::V,فشر,hvalisati se
1416,prahlen::V,تفاخر,hvalisati se
1417,übersetzen::V,ترجم,prevesti
1418,denken::V,فكر,misliti
1419,glauben::V,اعتقد,vjerovati
1420,bemerken::V,لاحظ,zapaziti
1421,bemerken::V,لاحظ,primijetiti
1422,erkennen::V,عرف,prepoznati
1423,begreifen::V,فهم,pojmiti
1424,begreifen::V,فهم,shvatiti
1425,begreifen::V,أدرك,pojmiti
1426,begreifen::V,أدرك,shvatiti
1427,verstehen::V,فهم,razabrati
1428,lernen::V,درس,učiti se
1429,wissen::V,علم,znati
1430,sich erinnern an::V,تذكر,sjetiti se
1431,vergessen::V,نسي,zaboraviti
1432,messen::V,قاس,mjeriti
1433,zählen::V,عد,brojiti
1434,zählen::V,أحصى,brojiti
1435,rechnen::V,حسب,računati
1436,lesen::V,قرأ,čitati
1437,malen::V,صور,slikati
1438,zeichnen::V,رسم,crtati
1439,schreiben::V,كتب,pisati
1440,besitzen::V,حاز,imati
1441,besitzen::V,حاز,posjedovati
1442,besitzen::V,ملك,imati
1443,besitzen::V,ملك,posjedovati
1444,kaufen::V,اشترى,kupiti
1445,verkaufen::V,باع,prodati
1446,verkaufen::V,باع,raspačati
1447,bezahlen::V,دفع,platiti
1448,zahlen::V,سدد,plaćati
1449,beherrschen::V,حكم,vladati
1450,beherrschen::V,حكم,gospodariti
1451,ertragen::V,أطاق,trpjeti
1452,ertragen::V,أطاق,podnijeti
1453,ertragen::V,تحمل,trpjeti
1454,ertragen::V,تحمل,podnijeti
