,Concept_ID,cy,el
725,krank::A,gwael,άρρωστος
726,nackt::A,noeth,γυμνός
727,traurig::A,trist,λυπημένος
728,lebendig::A,yn fyw,ζωντανός
729,gut::A,da,καλός
730,schlecht::A,drwg,κακός
731,schlecht::A,gwael,κακός
732,richtig::A,cywir,σωστός
733,schlimm::A,enbyd,άσχημος
734,wahr::A,gwir,αληθής
735,wahr::A,gwir,αληθινός
736,alt::A,hen,παλιός
737,neu::A,newydd,νέος
738,neu::A,newydd,καινούργιος
739,ehemalig::A,blaenorol,παλιός
740,alt[Lebewesen]::A,oedrannus,γέρος
741,jung::A,ifanc,νέος
742,arm::A,tlawd,φτωχός
743,reich::A,cyfoethog,πλούσιος
744,bekannt::A,cynefin,γνωστός
745,bekannt::A,cyfarwydd,γνωστός
746,berühmt::A,enwog,περίφημος
747,berühmt::A,enwog,ξακουσμένος
748,fremd::A,estron,ξένος
749,verschieden::A,gwahanol,διαφορετικός
750,nah::A,agos,κοντινός
751,fern::A,pell,μακριά
752,linker::A,aswy,αριστερός
753,linker::A,chwith,αριστερός
754,rechter::A,de,δεξιός
755,rechter::A,deau,δεξιός
756,anderer::A,arall,άλλος
757,erster::A,cyntaf,πρώτος
758,zweiter::A,ail,δεύτερος
759,dritter::A,trydydd,τρίτος
760,letzter::A,olaf,τελευταίος
761,allein::ADV,unig,μόνος
762,allein::ADV,ar ei ben ei hun,μόνος
763,auf einmal::ADV,ar yr un pryd,εφάπαξ
764,zusammen::ADV,ynghyd,μαζί
765,zusammen::ADV,gyda'i gilydd,μαζί
766,lange::ADV,amser hir,πολύν καιρό
767,plötzlich::ADV,yn sydyn,έξαφνα
768,sofort::ADV,ar unwaith,αμέσως
769,später::ADV,yn ddiweddarach,αργότερα
770,jetzt::ADV,yn awr,τώρα
771,heute::ADV,heddiw,σήμερα
772,morgen::ADV,yfory,αύριο
773,bald::ADV,yn fuan,σε λίγο
774,bald::ADV,yn fuan,εντός ολίγου
775,bald::ADV,gyda hyn,σε λίγο
776,bald::ADV,gyda hyn,εντός ολίγου
777,dann::ADV,yna,ύστερα
778,dann::ADV,y pryd hwnnw,ύστερα
779,gestern::ADV,ddoe,χτες
780,einst::ADV,gynt,ποτέ
781,einst::ADV,gynt,άλλοτε
782,damals::ADV,ar y pryd,τότε
783,damals::ADV,bryd hynny,τότε
784,danach::ADV,wedyn,μετά
785,danach::ADV,wedyn,ύστερα
786,vorher::ADV,o'r blaen,πριν
787,vorher::ADV,o'r blaen,προηγουμένως
788,zuerst::ADV,yn gyntaf,πρώτα
789,einmal::ADV,unwaith,μία φορά
790,manchmal::ADV,weithiau,κάποτε
791,manchmal::ADV,ar brydiau,κάποτε
792,oft::ADV,yn aml,συχνά
793,oft::ADV,yn aml,πολλές φορές
794,oft::ADV,yn fynych,συχνά
795,oft::ADV,yn fynych,πολλές φορές
796,immer::ADV,bob amser,πάντα
797,immer::ADV,bob amser,πάντοτε
798,niemals::ADV,ni ... byth,ποτέ
799,niemals::ADV,ni ... erioed,ποτέ
800,hier::ADV,yma,εδώ
801,hierhin::ADV,hyd yma,εδώ
802,von hier::ADV,oddi yma,από δω
803,dort::ADV,acw,εκεί
804,dorthin::ADV,tuag yno,προς τα κει
805,geradeaus::ADV,syth ymlaen,κατευθείαν
806,vorwärts::ADV,ymlaen,εμπρός
807,rückwärts::ADV,yn ôl,πίσω
808,zurück::ADV,yn ôl,πίσω
809,unten::ADV,isod,κάτω
810,unten::ADV,oddi tanodd,κάτω
811,hinab::ADV,i lawr,προς τα κάτω
812,hinab::ADV,i waered,προς τα κάτω
813,oben::ADV,fry,πάνω
814,oben::ADV,fry,επάνω
815,hinauf::ADV,i fyny,προς τα πάνω
816,hinauf::ADV,i'r lan,προς τα πάνω
817,überall::ADV,ym mhobman,παντού
818,nicht::ADV,ni,δεν
819,nicht::ADV,nid,δεν
820,ein wenig::ADV,tipyn,λιγάκι
821,ein wenig::ADV,ychydig,λιγάκι
822,kaum::ADV,prin,μόλις
823,sehr::ADV,iawn,πολύ
824,so::ADV,fel,έτσι
825,so::ADV,felly,έτσι
826,noch::ADV,eto,ακόμα
827,nur::ADV,yn unig,μόνο
828,schon::ADV,eisoes,ήδη
829,schon::ADV,eisoes,κιόλας
830,schon::ADV,yn barod,ήδη
831,schon::ADV,yn barod,κιόλας
832,wieder::ADV,drachefn,ξανά
833,vergebens::ADV,yn ofer,μάταια
834,vor::PRP,o flaen,μπροστά σε
835,vor::PRP,o flaen,μπροστά από
836,hinter::PRP,ar ôl,πίσω από 
837,unter::PRP,islaw,υπό
838,unter::PRP,islaw,κάτω από
839,durch::PRP,trwy,διά
840,durch::PRP,trwy,διά μέσου
841,neben::PRP,ar bwys,δίπλα σε
842,zwischen::PRP,rhwng,μεταξύ
843,zwischen::PRP,rhwng,ανάμεσα σε
844,zwischen::PRP,cydrhwng,μεταξύ
845,zwischen::PRP,cydrhwng,ανάμεσα σε
846,wegen::PRP,o achos,για
847,wegen::PRP,o achos,λόγω
848,wegen::PRP,oherwydd,για
849,wegen::PRP,oherwydd,λόγω
850,dies::PRN,hyn,αυτό
851,das::PRN,hynny,το
852,alles::PRN,popeth,όλα
853,ich::PRN,fi,εγώ
854,du::PRN,ti,σύ
855,du::PRN,ti,εσύ
856,er::PRN,fe,αυτός
857,wir::PRN,ni,εμείς
858,ihr::PRN,chi,εσείς
859,sie::PRN,hwy,αυτοί
860,was::FPRN,pa beth,τι
861,wer::FPRN,pwy,ποιος
862,wo::FADV,ble,πού
863,wo::FADV,ym mha le,πού
864,wohin::FADV,i ble,πού
865,wohin::FADV,i ble,για πού
866,wohin::FADV,i ba le,πού
867,wohin::FADV,i ba le,για πού
868,wie::FADV,sut,πώς
869,warum::FADV,pam,γιατί
870,wieviel::FNUM,faint,πόσος
871,eins::NUM,un,ένα
872,zwei::NUM,dau,δύο
873,drei::NUM,tri,τρία
874,drei::NUM,tri,τρεις
875,vier::NUM,pedwar,τέσσερα
876,vier::NUM,pedwar,τέσσερις
877,fünf::NUM,pump,πέντε
878,sechs::NUM,chwech,έξι
879,sieben::NUM,saith,εφτά
880,acht::NUM,wyth,οχτώ
881,neun::NUM,naw,εννιά
882,zehn::NUM,deg,δέκα
883,elf::NUM,un ar ddeg,έντεκα
884,zwölf::NUM,deuddeg,δώδεκα
885,zwölf::NUM,un deg dau,δώδεκα
886,zwanzig::NUM,ugain,είκοσι
887,dreißig::NUM,tri deg,τριάντα
888,dreißig::NUM,deg ar hugain,τριάντα
889,vierzig::NUM,deugain,σαράντα
890,fünfzig::NUM,hanner cant,πενήντα
891,sechzig::NUM,chwe deg,εξήντα
892,siebzig::NUM,saith deg,εβδομήντα
893,siebzig::NUM,deg a thrigain,εβδομήντα
894,achtzig::NUM,wyth deg,ογδόντα
895,achtzig::NUM,pedar ugain,ογδόντα
896,neunzig::NUM,naw deg,ενενήντα
897,neunzig::NUM,deg a phedwar ugain,ενενήντα
898,hundert::NUM,cant,εκατό
899,tausend::NUM,mil,χίλιοι
900,und::CNJ,a,και
901,oder::CNJ,neu,ή
902,stehen::V,sefyll,στέκομαι
903,stehen::V,sefyll,είμαι όρθιος
904,sitzen::V,eistedd,κάθομαι
905,liegen::V,gorwedd,είμαι ξαπλωμένος
906,hängen::V,hongian,κρέμομαι
907,werden::V,dod yn,γίνομαι
908,werden::V,mynd yn,γίνομαι
909,passieren::V,digwydd,συμβαίνω
910,beginnen::V,cychwyn,αρχίζω
911,enden::V,gorffen,τελειώνω
912,wechseln::V,newid,αλλάζω
913,aufgehen[Sonne]::V,codi,βγαίνω
914,aufgehen[Sonne]::V,codi,ανατέλλω
915,untergehen[Sonne]::V,machlud,δύω
916,untergehen[Sonne]::V,machlud,βασιλεύω
917,scheinen[Sonne]::V,tywynnu,λάμπω
918,donnern::V,taranu,βροντώ
919,wehen::V,chwythu,φυσώ
920,strömen::V,ffrydio,ρέω
921,strömen::V,ffrydio,τρέχω
922,fließen::V,llifo,ρέω
923,sich drehen::V,troi,γυρίζω
924,sich drehen::V,troi,στρέφομαι
925,sich drehen::V,cylchdroi,γυρίζω
926,sich drehen::V,cylchdroi,στρέφομαι
927,schwanken::V,siglo,ταλαντεύομαι
928,schwingen::V,siglo,αιωρούμαι
929,schwingen::V,siglo,ταλαντεύομαι
930,fallen::V,cwympo,πέφτω
931,brennen::V,llosgi,καίω
932,rauchen::V,mygu,καπνίζω
933,regnen::V,glawio,βρέχω
934,gefrieren::V,rhewi,παγώνω
935,tauen::V,toddi,λειώνω
936,tauen::V,meirioli,λειώνω
937,schmelzen::V,toddi,λειώνω
938,trocknen::V,sychu,στεγνώνω
939,sieden::V,berwi,βράζω
940,faulen::V,pydru,σαπίζω
941,faulen::V,braenu,σαπίζω
942,verfaulen::V,pydru,σαπίζω
943,verfaulen::V,dadfeilio,σαπίζω
944,reißen::V,clecian,σχίζω
945,reißen::V,torri'n glats,σχίζω
946,versinken::V,suddo,βουλιάζω
947,versinken::V,suddo,βυθίζομαι
948,vergehen::V,myned heibio,περνώ
949,vergehen::V,pasio,περνώ
950,erscheinen::V,ymddangos,εμφανίζομαι
951,verschwinden::V,diflannu,χάνομαι
952,verschwinden::V,diflannu,εξαφανίζομαι
953,sinken::V,syrthio,κατεβαίνω
954,abnehmen::V,lleihau,μειώνομαι 
955,zunehmen::V,cynyddu,αυξάνω
956,zunehmen::V,cynyddu,μεγαλώνω
957,steigen::V,codi,ανεβαίνω
958,wachsen::V,tyfu,μεγαλώνω
959,glänzen::V,disgleirio,γυαλίζω
960,funkeln::V,pefrio,αστράφτω
961,funkeln::V,pefrio,σπιθοβολώ
962,lärmen::V,cadw sŵn,θορυβώ
963,lärmen::V,gwneud twrw,θορυβώ
964,läuten::V,canu,χτυπώ 
965,klingeln::V,canu,κουδουνίζω
966,klingeln::V,seinio,κουδουνίζω
967,klirren::V,tincian,κουδουνίζω
968,brausen::V,rhuo,βουΐζω
969,rauschen::V,siffrwd,βουΐζω
970,rauschen::V,chwithrwd,βουΐζω
971,klingen::V,seinio,ηχώ
972,bellen::V,cyfarth,γαυγίζω
973,heulen::V,udo,ουρλιάζω
974,heulen::V,oernadu,ουρλιάζω
975,blasen::V,chwythu,φυσώ
976,pfeifen::V,chwibanu,σφυρίζω
977,schreien::V,gweiddi,κραυγάζω
978,schreien::V,bloeddio,κραυγάζω
979,stöhnen::V,griddfan,βογγώ
980,zittern::V,crynu,τρέμω
981,leben::V,byw,ζω
982,geboren werden::V,cael eich geni,γεννιέμαι
983,atmen::V,anadlu,αναπνέω
984,trinken::V,yfed,πίνω
985,essen::V,bwyta,τρώω
986,schlucken::V,llyncu,καταπίνω
987,müde werden::V,blino,κουράζομαι
988,einschlafen::V,mynd i gysgu,αποκοιμιέμαι
989,einschlafen::V,syrthio i gysgu,αποκοιμιέμαι
990,schlafen::V,huno,κοιμάμαι
991,schlafen::V,cysgu,κοιμάμαι
992,aufwachen::V,dihuno,ξυπνώ
993,aufstehen::V,codi,σηκώνομαι
994,sich erholen::V,ymlacio,ξεκουράζομαι
995,sich erholen::V,dadflino,ξεκουράζομαι
996,krank werden::V,mynd yn sâl,αρρωσταίνω
997,krank werden::V,mynd yn wael,αρρωσταίνω
998,krank sein::V,gwaelu,ασθενώ
999,schmerzen::V,brifo,πονώ
1000,husten::V,pesychu,βήχω
1001,genesen::V,gwella,θεραπεύομαι
1002,genesen::V,cael yn ôl,θεραπεύομαι
1003,sterben::V,marw,πεθαίνω
1004,umkommen::V,trengi,πεθαίνω
1005,sich bewegen::V,symud,κουνιέμαι
1006,sich rühren::V,syflyd,σαλεύω
1007,sich erheben::V,codi,επαναστατώ
1008,sich setzen::V,eistedd,κάθομαι
1009,hinfallen::V,cwympo,πέφτω κάτω
1010,laufen::V,cerdded,τρέχω
1011,schreiten::V,camu,βαδίζω
1012,spazierengehen::V,mynd am dro,κάνω βόλτα
1013,spazierengehen::V,mynd am dro,πηγαίνω περίπατο
1014,eilen::V,rhuthro,σπεύδω
1015,sich beeilen::V,brysio,βιάζομαι
1016,sausen::V,rhuthro,τρέχω γρήγορα
1017,rennen::V,rhedeg,τρέχω
1018,springen::V,llamu,πηδώ
1019,springen::V,neidio,πηδώ
1020,klettern::V,dringo,σκαρφαλώνω
1021,schaukeln::V,siglo,κουνιέμαι
1022,kriechen::V,cropian,έρπω
1023,kriechen::V,cropian,σέρνομαι
1024,schwimmen::V,nofio,κολυμπώ
1025,tauchen::V,plymio,βουτώ
1026,tauchen::V,ymsuddo,βουτώ
1027,rudern::V,rhwyfo,κωπηλατώ
1028,fahren::V,gyrru,πηγαίνω
1029,fahren::V,dreifio,πηγαίνω
1030,fliegen::V,hedfan,πετώ
1031,gehen::V,mynd,βαδίζω
1032,gehen::V,mynd,πηγαίνω
1033,weggehen::V,mynd,φεύγω
1034,weggehen::V,ymadael,φεύγω
1035,abfahren::V,ymadael,ξεκινώ
1036,abfahren::V,ymadael,αναχωρώ
1037,anhalten::V,stopio,σταματώ
1038,hineingehen::V,mynd i mewn,μπαίνω
1039,eintreten::V,mynd i,μπαίνω
1040,eintreten::V,mynd i,εισέρχομαι
1041,kommen::V,dod,έρχομαι
1042,ankommen::V,cyrraedd,φτάνω
1043,zurückkommen::V,dychwelyd,επιστρέφω
1044,bleiben::V,aros,μένω
1045,bleiben::V,sefyll,μένω
1046,warten::V,aros,περιμένω
1047,warten::V,disgwyl,περιμένω
1048,erwarten::V,disgwyl,αναμένω
1049,erwarten::V,disgwyl,περιμένω
1050,suchen::V,chwilio am,ψάχνω
1051,finden::V,darganfod,βρίσκω
1052,versuchen::V,profi,προσπαθώ
1053,versuchen::V,ceisio,προσπαθώ
1054,vorbereiten::V,paratoi,προετοιμάζω
1055,lieben::V,caru,αγαπώ
1056,mögen::V,hoffi,μου αρέσει
1057,lachen::V,chwerthin,γελώ
1058,rühren::V,cynhyrfu,συγκινώ
1059,weinen::V,wylo,κλαίω
1060,weinen::V,llefain,κλαίω
1061,schimpfen::V,grwgnach,βρίζω
1062,sich ärgern::V,gofidio,θυμώνω
1063,sich fürchten::V,ofni,φοβάμαι
1064,fürchten::V,arswydo,φοβάμαι
1065,fliehen::V,ffoi,φεύγω
1066,flüchten::V,dianc,δραπετεύω
1067,sehen::V,gweld,βλέπω
1068,anschauen::V,syllu,κοιτάζω
1069,anschauen::V,edrych,κοιτάζω
1070,ansehen::V,gwylio,βλέπω
1071,hören::V,clywed,ακούω
1072,zuhören::V,gwrando,ακούω
1073,probieren::V,profi,δοκιμάζω
1074,riechen::V,arogli,μυρίζω
1075,riechen::V,arogli,οσφραίνομαι
1076,fühlen::V,teimlo,αισθάνομαι
1077,fühlen::V,clywed,αισθάνομαι
1078,scheinen::V,ymddangos,φαίνομαι
1079,zu sehen sein::V,dod i'r golwg,φαίνομαι
1080,vernehmen::V,clywed sôn am,ακούω
1081,vernehmen::V,clywed sôn am,μαθαίνω
1082,frieren::V,bod yn oer,κρυώνω
1083,tun::V,gwneud,κάνω
1084,können::V,gallu,ξέρω
1085,können::V,gallu,μπορώ
1086,wollen::V,bod mewn angen,θέλω
1087,anfangen::V,dechrau,αρχίζω
1088,beenden::V,darfod,τελειώνω
1089,beenden::V,gorffen,τελειώνω
1090,aufhören::V,peidio,παύω
1091,gelingen::V,llwyddo,πετυχαίνω
1092,geraten::V,diweddu,γίνομαι
1093,öffnen::V,agor,ανοίγω
1094,schließen::V,cau,κλείνω
1095,stellen::V,gosod,θέτω
1096,setzen::V,gosod,θέτω
1097,legen::V,gosod,θέτω
1098,berühren::V,cyffwrdd,εγγίζω
1099,verbinden::V,cysylltu,συνδέω
1100,bedecken::V,gorchuddio,σκεπάζω
1101,aufhängen::V,crogi,κρεμώ
1102,aufhängen::V,hongian,κρεμώ
1103,anzünden::V,cynnau,ανάβω
1104,aufheben::V,codi,σηκώνω
1105,zurücklassen::V,gadael,εγκαταλείπω
1106,verlieren::V,colli,χάνω
1107,fallen lassen::V,gollwng,αφήνω να πέσει
1108,machen::V,gwneud,κάνω
1109,machen::V,gwneud,φτιάχνω
1110,herstellen::V,cynhyrchu,κατασκευάζω
1111,bauen::V,adeiladu,χτίζω
1112,bauen::V,adeiladu,οικοδομώ
1113,reparieren::V,trwsio,επισκευάζω
1114,reparieren::V,trwsio,επιδιορθώνω
1115,reparieren::V,atgyweirio,επισκευάζω
1116,reparieren::V,atgyweirio,επιδιορθώνω
1117,verbessern::V,diwygio,βελτιώνω
1118,verbessern::V,diwygio,καλυτερεύω
1119,ändern::V,altro,αλλάζω
1120,graben::V,palu,σκάβω
1121,graben::V,cloddio,σκάβω
1122,beugen::V,plygu,λυγίζω
1123,biegen::V,plygu,κάμπτω
1124,drehen::V,troelli,στρέφω
1125,wenden::V,troi,γυρίζω
1126,umdrehen::V,troi,γυρίζω
1127,heben::V,codi,υψώνω
1128,heben::V,codi,σηκώνω
1129,hochheben::V,dyrchafu,υψώνω
1130,hochheben::V,dyrchafu,σηκώνω
1131,ergreifen::V,gafael,πιάνω
1132,ergreifen::V,gafael,αρπάζω
1133,halten::V,dal,βαστώ
1134,drücken::V,pwyso,πιέζω
1135,drücken::V,gwasgu,πιέζω
1136,schieben::V,gwthio,σπρώχνω
1137,kratzen::V,crafu,γρατσουνίζω
1138,lecken::V,llyfu,γλείφω
1139,beißen::V,cnoi,δαγκάνω
1140,beißen::V,brathu,δαγκάνω
1141,abreißen::V,tynnu ymaith,κόβω
1142,abreißen::V,tynnu ymaith,σχίζω
1143,abschneiden::V,torri,αποκόπτω
1144,binden::V,clymu,δένω
1145,stecken::V,plannu,χώνω
1146,brechen::V,torri,σπάζω
1147,klopfen::V,taro,χτυπώ
1148,klopfen::V,taro,τινάζω
1149,hauen::V,taro,χτυπώ
1150,kleben::V,gludio,κολλώ
1151,reiben::V,rhwbio,τρίβω
1152,streichen::V,taenu,αλείφω
1153,schleifen::V,hogi,ακονίζω
1154,schneiden::V,torri,κόβω
1155,rütteln::V,ysgytio,σείω
1156,rütteln::V,ysgytio,τινάζω
1157,schütteln::V,siglo,σείω
1158,schütteln::V,siglo,κουνώ
1159,schütteln::V,ysgwyd,σείω
1160,schütteln::V,ysgwyd,κουνώ
1161,schwenken::V,siglo,κουνώ
1162,schütten::V,tywallt,χύνω
1163,füllen::V,llenwi,γεμίζω
1164,einwickeln::V,lapio,τυλίγω
1165,tragen::V,cludo,φέρνω
1166,schleppen::V,llusgo,κουβαλώ
1167,ziehen::V,tynnu,τραβώ
1168,aufbewahren::V,cadw,φυλάω
1169,werfen::V,taflu,ρίχνω
1170,fangen::V,dal,πιάνω
1171,packen::V,cipio,τσακώνω
1172,packen::V,crafangu,τσακώνω
1173,verstecken::V,celu,κρύβω
1174,verstecken::V,cuddio,κρύβω
1175,teilen::V,rhannu,μερίζω
1176,schicken::V,anfon,στέλνω
1177,bringen::V,dod â,φέρνω
1178,hinzufügen::V,chwanegu,προσθέτω
1179,bekommen::V,cael,προσκομίζω
1180,erhalten::V,derbyn,παίρνω
1181,erhalten::V,derbyn,λαμβάνω
1182,nehmen::V,cymryd,πιάνω
1183,nehmen::V,cymryd,παίρνω
1184,wählen::V,dewis,εκλέγω
1185,auswählen::V,dethol,διαλέγω
1186,bewahren::V,cadw,διατηρώ
1187,behindern::V,atal,εμποδίζω
1188,behindern::V,rhwystro,εμποδίζω
1189,verderben::V,difetha,χαλώ
1190,beschädigen::V,niweidio,ζημιώνω
1191,zerbrechen::V,torri,σπάζω
1192,zerreißen::V,rhwygo,σχίζω
1193,zerstören::V,dinistrio,καταστρέφω
1194,verbrennen::V,llosgi,καίω
1195,geben::V,rhoi,δίνω
1196,reichen::V,estyn,δίνω
1197,schenken::V,rhoddi,χαρίζω
1198,versprechen::V,addo,υπόσχομαι
1199,wünschen::V,dymuno,εύχομαι
1200,loben::V,canmol,επαινώ
1201,küssen::V,cusanu,φιλώ
1202,wiegen::V,siglo,κουνώ
1203,wiegen::V,siglo,νανουρίζω
1204,zudecken::V,gorchuddio,σκεπάζω
1205,wecken::V,deffro,ξυπνώ
1206,zeigen::V,dangos,δείχνω
1207,führen::V,arwain,οδηγώ
1208,lehren::V,dysgu,διδάσκω
1209,unterrichten::V,hyfforddi,διδάσκω
1210,aufziehen::V,dod i fyny,ανατρέφω
1211,leiten::V,arwain,ηγούμαι
1212,leiten::V,arwain,διευθύνω
1213,antreiben::V,annog,σπρώχνω
1214,antreiben::V,annog,παρακινώ
1215,lassen::V,gadael,αφήνω
1216,einladen::V,gwahodd,προσκαλώ
1217,vereinigen::V,uno,ενώνω
1218,vereinigen::V,cyfuno,ενώνω
1219,besuchen::V,ymweld â,επισκέπτομαι
1220,treffen::V,cwrdd,συναντώ
1221,treffen::V,cyfarfod,συναντώ
1222,sich versammeln::V,casglu,μαζεύομαι
1223,sich versammeln::V,cynnull,μαζεύομαι
1224,spielen::V,chwarae,παίζω
1225,singen::V,canu,τραγουδώ
1226,tanzen::V,dawnsio,χορεύω
1227,sich trennen::V,ymwahanu,αποχωρίζομαι
1228,verlassen::V,gadael,εγκαταλείπω
1229,retten::V,achub,σώζω
1230,bewachen::V,gwarchod,φρουρώ
1231,schützen::V,noddi,προστατεύω
1232,verteidigen::V,amddiffyn,υπερασπίζω
1233,sich schlagen::V,ffraeo,χτυπιέμαι
1234,sich schlagen::V,terfysgu,χτυπιέμαι
1235,schießen::V,saethu,πυροβολώ
1236,siegen::V,ennill,νικώ
1237,ärgern::V,cythruddo,τσαντίζω
1238,schlagen::V,curo,χτυπώ
1239,treten::V,cicio,κλοτσώ
1240,stechen::V,pigo,τρυπώ
1241,stoßen::V,gwthio,ωθώ
1242,stoßen::V,gwthio,σπρώχνω
1243,stehlen::V,dwyn,κλέβω
1244,stehlen::V,lladrata,κλέβω
1245,stören::V,aflonyddu,διαταράσσω
1246,belästigen::V,trafferthu,ενοχλώ
1247,verbergen::V,cuddio,κρύβω
1248,täuschen::V,twyllo,παραπλανώ
1249,betrügen::V,hocedu,απατώ
1250,töten::V,lladd,σκοτώνω
1251,töten::V,lladd,θανατώνω
1252,wohnen::V,byw,μένω
1253,wohnen::V,byw,κατοικώ
1254,arbeiten::V,gweithio,δουλεύω
1255,arbeiten::V,gweithio,εργάζομαι
1256,sammeln::V,casglu,μαζεύω
1257,sammeln::V,casglu,συλλέγω
1258,pflücken::V,casglu,κόβω
1259,jagen::V,hela,κυνηγώ
1260,fischen::V,pysgota,ψαρεύω
1261,fassen::V,dal,πιάνω
1262,hüten::V,bugeilio,φυλάγω
1263,hüten::V,bugeilio,προσέχω
1264,treiben::V,gyrru,οδηγώ
1265,anbinden::V,clymu,δένω
1266,füttern::V,porthi,ταΐζω
1267,melken::V,godro,αρμέγω
1268,hacken::V,torri,κόβω
1269,gießen::V,dyfrhau,ποτίζω
1270,reifen::V,aeddfedu,ωριμάζω
1271,zubereiten::V,coginio,ετοιμάζω
1272,kochen::V,berwi,βράζω
1273,backen::V,pobi,ψήνω
1274,backen::V,crasu,ψήνω
1275,braten::V,ffrio,τηγανίζω
1276,umrühren::V,cyffroi,ανακατεύω
1277,stricken::V,gwau,πλέκω
1278,nähen::V,gwnïo,ράβω
1279,färben::V,lliwio,βάφω
1280,färben::V,lliwio,χρωματίζω
1281,reinigen::V,glanhau,καθαρίζω
1282,waschen::V,golchi,πλένω
1283,abwischen::V,sychu,σφουγγίζω
1284,spülen::V,streulio,ξεπλένω
1285,fegen::V,ysgubo,σκουπίζω
1286,kehren::V,ysgubo,σκουπίζω
1287,baden::V,cael bath,κάνω μπάνιο
1288,sich waschen::V,ymolchi,πλένομαι
1289,ausziehen::V,tynnu,βγάζω
1290,anziehen::V,gwisgo,φορώ
1291,sich anziehen::V,ymwisgo,ντύνομαι
1292,kämmen::V,cribo,χτενίζω
1293,schmücken::V,harddu,στολίζω
1294,schmücken::V,addurno,στολίζω
1295,sagen::V,dweud,λέω
1296,sprechen::V,llefaru,μιλώ
1297,reden::V,siarad,μιλώ
1298,reden::V,siarad,κουβεντιάζω
1299,sich unterhalten::V,sgwrsio,συνομιλώ
1300,sich unterhalten::V,sgwrsio,κουβεντιάζω
1301,fragen::V,gofyn,ρωτώ
1302,bitten::V,gofyn am,ζητώ
1303,bitten::V,gofyn am,παρακαλώ
1304,erzählen::V,dweud,διηγούμαι
1305,mitteilen::V,cyfleu,πληροφορώ
1306,nennen::V,enwi,ονομάζω
1307,rufen::V,galw,φωνάζω
1308,prahlen::V,brolio,καυχιέμαι
1309,prahlen::V,ymffrostio,καυχιέμαι
1310,übersetzen::V,cyfieithu,μεταφράζω
1311,denken::V,meddwl,σκέφτομαι
1312,glauben::V,credu,πιστεύω
1313,glauben::V,coelio,πιστεύω
1314,bemerken::V,sylwi,παρατηρώ
1315,erkennen::V,adnabod,αναγνωρίζω
1316,begreifen::V,amgyffred,καταλαβαίνω
1317,verstehen::V,deall,ακούω
1318,lernen::V,dysgu,μαθαίνω
1319,wissen::V,gwybod,ξέρω
1320,sich erinnern an::V,cofio,θυμάμαι
1321,vergessen::V,anghofio,ξεχνώ
1322,messen::V,mesur,μετρώ
1323,zählen::V,cyfrif,μετρώ
1324,rechnen::V,cyfrifo,λογαριάζω
1325,lesen::V,darllen,διαβάζω
1326,malen::V,peintio,ζωγραφίζω
1327,zeichnen::V,tynnu,σχεδιάζω
1328,schreiben::V,ysgrifennu,γράφω
1329,besitzen::V,meddu,κατέχω
1330,kaufen::V,prynu,αγοράζω
1331,verkaufen::V,gwerthu,πουλώ
1332,bezahlen::V,talu am,πληρώνω
1333,zahlen::V,talu,πληρώνω
1334,beherrschen::V,rheoli,κυριαρχώ
1335,beherrschen::V,llywodraethu,κυριαρχώ
1336,ertragen::V,dioddef,βαστώ
1337,ertragen::V,dioddef,αντέχω
