,Concept_ID,sl,is
813,zwischen::PRP,izmed,milli
814,zwischen::PRP,izmed,á milli
815,wegen::PRP,zarádi,vegna
816,dies::PRN,tó,þetta
817,das::PRN,tó,það
818,alles::PRN,vsè,allt
819,ich::PRN,jàz,ég
820,du::PRN,tí,þú
821,er::PRN,òn,hann
822,wir::PRN,mí,við
823,ihr::PRN,ví,þið
824,sie::PRN,ôni,þær
825,sie::PRN,ôni,þeir
826,was::FPRN,káj,hvað
827,wer::FPRN,kdó,hver
828,wo::FADV,kjé,hvar
829,wohin::FADV,kám,hvert
830,wie::FADV,kakó,hvernig
831,warum::FADV,zakáj,hvers vegna
832,wieviel::FNUM,kóliko,hve mikill
833,eins::NUM,êden,einn
834,zwei::NUM,dvá,tveir
835,drei::NUM,trí,þrír
836,vier::NUM,štíri,fjórir
837,fünf::NUM,pét,fimm
838,sechs::NUM,šést,sex
839,sieben::NUM,sédem,sjö
840,acht::NUM,ósem,átta
841,neun::NUM,devét,níu
842,zehn::NUM,desét,tíu
843,elf::NUM,enájst,ellefu
844,zwölf::NUM,dvánajst,tólf
845,zwanzig::NUM,dvájset,tuttugu
846,dreißig::NUM,trídeset,þrjátíu
847,vierzig::NUM,štírideset,fjörutíu
848,fünfzig::NUM,pétdeset,fimmtíu
849,sechzig::NUM,šéstdeset,sextíu
850,siebzig::NUM,sédemdeset,sjötíu
851,achtzig::NUM,ósemdeset,áttatíu
852,neunzig::NUM,devétdeset,níutíu
853,hundert::NUM,stó,hundrað
854,tausend::NUM,tísoč,þúsund
855,und::CNJ,in,og
856,oder::CNJ,áli,eða
857,stehen::V,státi,standa
858,sitzen::V,sedéti,sitja
859,liegen::V,ležáti,liggja
860,hängen::V,viséti,hanga
861,werden::V,postáti,verða
862,passieren::V,zgodíti se,gerast
863,beginnen::V,začéti se,byrja
864,enden::V,končáti se,enda
865,enden::V,končáti se,lykta
866,wechseln::V,ménjati se,skipta
867,aufgehen[Sonne]::V,vzíti,koma upp
868,untergehen[Sonne]::V,zaíti,ganga til viðar
869,scheinen[Sonne]::V,sijáti,skína
870,donnern::V,grméti,þruma
871,wehen::V,píhati,blása
872,strömen::V,líti,streyma
873,fließen::V,têči,fljóta
874,sich drehen::V,vrtéti se,snúast
875,schwanken::V,kolébati,riða
876,schwanken::V,kolébati,rugga
877,schwingen::V,níhati,sveiflast
878,fallen::V,pádati,falla
879,brennen::V,goréti,brenna
880,rauchen::V,kadíti se,reykja
881,regnen::V,deževáti,rigna
882,gefrieren::V,zmŕzniti,frjósa
883,tauen::V,tájati,þiðna
884,schmelzen::V,kopnéti,bráðna
885,trocknen::V,sušíti se,þorna
886,sieden::V,kipéti,sjóða
887,faulen::V,gníti,rotna
888,verfaulen::V,zgníti,rotna
889,reißen::V,tŕgati se,rifna
890,versinken::V,pogrézniti se,sökkva
891,vergehen::V,miníti,líða
892,erscheinen::V,pojáviti se,birtast
893,verschwinden::V,izgíniti,hverfa
894,sinken::V,péšati,síga
895,abnehmen::V,pojémati,lækka
896,abnehmen::V,pojémati,minnka
897,zunehmen::V,véčati se,aukast
898,zunehmen::V,množíti se,aukast
899,steigen::V,dvígati se,stíga
900,wachsen::V,rásti,vaxa
901,glänzen::V,sijáti,glóa
902,glänzen::V,sijáti,glampa
903,funkeln::V,ískriti se,leiftra
904,lärmen::V,ropotáti,hafa hátt
905,lärmen::V,razgrájati,hafa hátt
906,läuten::V,zvoníti,hringja
907,klingeln::V,zvončkljáti,hringja
908,klirren::V,žvenketáti,glamra
909,klirren::V,žvenketáti,skrölta
910,brausen::V,šuméti,ólga
911,rauschen::V,šuštéti,suða
912,rauschen::V,šelestéti,suða
913,klingen::V,zvenéti,hljóma
914,bellen::V,lájati,gelta
915,heulen::V,zavíjati,væla
916,heulen::V,zavíjati,ýlfra
917,blasen::V,píhniti,blása
918,pfeifen::V,pískati,blístra
919,pfeifen::V,žvížgati,blístra
920,schreien::V,kričáti,æpa
921,stöhnen::V,stókati,stynja
922,zittern::V,drgetáti,titra
923,zittern::V,drgetáti,skjálfa
924,leben::V,živéti,lifa
925,geboren werden::V,rodíti se,fæðast
926,atmen::V,díhati,anda
927,atmen::V,díhati,draga andann
928,trinken::V,píti,drekka
929,essen::V,jésti,borða
930,schlucken::V,požírati,kingja
931,müde werden::V,péšati,þreytast
932,müde werden::V,utrúditi se,þreytast
933,einschlafen::V,zaspáti,sofna
934,schlafen::V,spáti,sofa
935,aufwachen::V,zbudíti se,vakna
936,aufstehen::V,vstáti,fara á fætur
937,sich erholen::V,oddahníti se,hvíla sig
938,krank werden::V,oboléti,veikjast
939,krank werden::V,oboléti,verða veikur
940,krank sein::V,bíti bolán,vera veikur
941,schmerzen::V,boléti,kenna til
942,husten::V,kášljati,hósta
943,genesen::V,okrévati,batna
944,genesen::V,okrévati,frískast
945,sterben::V,umréti,deyja
946,umkommen::V,pogíniti,farast
947,sich bewegen::V,zganíti se,bifast
948,sich rühren::V,premakníti se,hreyfast
949,sich erheben::V,vstájati,standa upp
950,sich erheben::V,vzdígniti se,standa upp
951,sich setzen::V,sésti,setjast
952,hinfallen::V,pásti dôl,detta
953,laufen::V,hodíti,labba
954,schreiten::V,stópati,ganga
955,spazierengehen::V,na sprehòd íti,ganga sér til skemmtunar
956,eilen::V,drvéti,fara hratt
957,sich beeilen::V,hitéti,flýta sér
958,sausen::V,dírkati,þjóta
959,rennen::V,dírjati,hlaupa
960,springen::V,skákati,stökkva
961,klettern::V,plézati,klifra
962,schaukeln::V,kolébati,róla
963,schaukeln::V,kolébati,rugga
964,kriechen::V,pláziti se,skríða
965,schwimmen::V,plávati,synda
966,tauchen::V,potápljati se,kafa
967,rudern::V,vesláti,róa
968,fahren::V,vozíti se,aka
969,fahren::V,vozíti se,fara
970,fahren::V,peljáti se,aka
971,fahren::V,peljáti se,fara
972,fliegen::V,létati,fljúga
973,gehen::V,íti,fara
974,gehen::V,íti,ganga
975,weggehen::V,odíti,fara burt
976,weggehen::V,odíti,ganga burt
977,abfahren::V,odpeljáti se,aka burt
978,anhalten::V,ustáviti se,stöðva
979,hineingehen::V,íti nóter,ganga inn
980,eintreten::V,vstopíti,koma inn
981,eintreten::V,vstopíti,ganga inn
982,kommen::V,príti,koma
983,ankommen::V,prispéti,koma til
984,ankommen::V,prihájati,koma til
985,zurückkommen::V,vrníti se,koma til baka
986,bleiben::V,ostáti,haldast
987,bleiben::V,ostáti,vera kyrr
988,warten::V,čákati,bíða
989,erwarten::V,pričakováti,búast við
990,erwarten::V,pričakováti,eiga von á
991,suchen::V,iskáti,leita
992,finden::V,nájti,finna
993,versuchen::V,poskúšati,reyna
994,vorbereiten::V,pripráviti,undirbúa
995,lieben::V,ljubíti,elska
996,mögen::V,márati,þykja gott
997,mögen::V,márati,falla í geð
998,lachen::V,smejáti se,hlæja
999,rühren::V,ganíti,snerta
1000,weinen::V,jókati,gráta
1001,weinen::V,plákati,gráta
1002,schimpfen::V,psováti,skammast
1003,schimpfen::V,zmérjati,skammast
1004,sich ärgern::V,jezíti se,sárna
1005,sich ärgern::V,jezíti se,gremjast
1006,sich fürchten::V,báti se,óttast
1007,fürchten::V,báti se,óttast
1008,fliehen::V,bežáti,flýja
1009,flüchten::V,pobégniti,strjúka
1010,sehen::V,vídeti,sjá
1011,anschauen::V,oglédati,horfa á
1012,ansehen::V,glédati,líta á
1013,hören::V,slíšati,heyra
1014,zuhören::V,poslúšati,hlusta
1015,probieren::V,poskúšati,smakka
1016,riechen::V,dúhati,þefa
1017,fühlen::V,čutíti,finna til
1018,scheinen::V,zdéti se,virðast
1019,zu sehen sein::V,vídeti se,vera að sjá
1020,vernehmen::V,čúti,heyra
1021,vernehmen::V,čúti,greina
1022,frieren::V,zébsti,frjósa
1023,tun::V,délati,gera
1024,können::V,môči,geta
1025,wollen::V,hotéti,ætla
1026,wollen::V,hotéti,vilja
1027,anfangen::V,začéti,hefja
1028,beenden::V,dokončáti,enda
1029,beenden::V,dokončáti,ljúka
1030,aufhören::V,prenéhati,lykta
1031,gelingen::V,uspéti,heppnast
1032,gelingen::V,posréčiti se,heppnast
1033,geraten::V,obnêsti se,lukkast
1034,öffnen::V,odpréti,opna
1035,schließen::V,zapréti,loka
1036,stellen::V,postáviti,láta
1037,stellen::V,postáviti,setja
1038,setzen::V,posadíti,láta
1039,setzen::V,posadíti,setja
1040,legen::V,položíti,láta
1041,legen::V,položíti,leggja
1042,berühren::V,dotíkati se,koma við
1043,verbinden::V,obvézati,sameina
1044,bedecken::V,pokríti,hylja
1045,aufhängen::V,obésiti,hengja
1046,aufhängen::V,obésiti,hengja upp
1047,anzünden::V,zažgáti,kveikja í
1048,aufheben::V,vzdígniti,taka upp
1049,aufheben::V,vzdígniti,lyfta upp
1050,zurücklassen::V,zapustíti,skilja eftir
1051,verlieren::V,izgubíti,týna
1052,verlieren::V,izgubíti,glata
1053,fallen lassen::V,navréči,missa
1054,machen::V,naredíti,búa til
1055,machen::V,napráviti,búa til
1056,herstellen::V,izdélati,framleiða
1057,bauen::V,gradíti,smíða
1058,bauen::V,gradíti,byggja
1059,reparieren::V,popráviti,gera við
1060,verbessern::V,izbóljšati,bæta
1061,ändern::V,spremeníti,breyta
1062,graben::V,kopáti,grafa
1063,graben::V,grêbsti,grafa
1064,beugen::V,upogníti,beygja
1065,biegen::V,zavíjati,sveigja
1066,drehen::V,vrtéti,snúa
1067,wenden::V,obrníti,snúa
1068,wenden::V,obrníti,venda
1069,umdrehen::V,zasúkati,venda
1070,umdrehen::V,zasúkati,snúa við
1071,heben::V,dvígati,hefja
1072,hochheben::V,privzdígniti,lyfta upp
1073,ergreifen::V,zgrábiti,grípa
1074,halten::V,držáti,rúma
1075,halten::V,držáti,halda
1076,drücken::V,tiščáti,þjá
1077,drücken::V,tiščáti,þrýsta
1078,schieben::V,ríniti,ýta
1079,kratzen::V,práskati,klóra
1080,lecken::V,lízati,sleikja
1081,beißen::V,grísti,bíta
1082,abreißen::V,odtŕgati,rífa af
1083,abreißen::V,odtŕgati,rífa frá
1084,abschneiden::V,odrézati,skera af
1085,abschneiden::V,odrézati,klippa af
1086,binden::V,vézati,binda
1087,stecken::V,vtakníti,stinga
1088,brechen::V,lomíti,brjóta
1089,klopfen::V,tólči,berja
1090,klopfen::V,tólči,klappa
1091,hauen::V,séči,berja
1092,hauen::V,séči,höggva
1093,kleben::V,lépiti,líma
1094,reiben::V,tréti,núa
1095,reiben::V,dŕgniti,núa
1096,streichen::V,namázati,smyrja
1097,schleifen::V,brúsiti,slípa
1098,schneiden::V,rézati,skera
1099,schneiden::V,rézati,klippa
1100,rütteln::V,strésti,skaka
1101,schütteln::V,majáti,hrista
1102,schwenken::V,obrníti,sveifla
1103,schütten::V,sípati,hella
1104,füllen::V,napolníti,fylla
1105,einwickeln::V,zavíti,vefja inn í
1106,tragen::V,nêsti,bera
1107,schleppen::V,vláčiti,draga
1108,ziehen::V,vléči,toga
1109,ziehen::V,vléči,draga
1110,aufbewahren::V,shranjeváti,geyma
1111,werfen::V,lúčati,kasta
1112,fangen::V,ujéti,grípa
1113,packen::V,prijéti,þrífa í
1114,verstecken::V,skríti,fela
1115,teilen::V,razdelíti,deila
1116,schicken::V,pošíljati,senda
1117,bringen::V,prinêsti,færa
1118,bringen::V,prinêsti,flytja
1119,hinzufügen::V,pristáviti,bæta við
1120,bekommen::V,dobíti,hljóta
1121,bekommen::V,dobíti,ná
1122,erhalten::V,prejéti,fá
1123,nehmen::V,vzéti,taka
1124,wählen::V,izbírati,velja
1125,auswählen::V,izbráti,velja úr
1126,bewahren::V,ohraníti,gæta
1127,bewahren::V,ohraníti,vernda
1128,behindern::V,ovírati,varna
1129,verderben::V,pokváriti,spilla
1130,beschädigen::V,poškodováti,skemma
1131,zerbrechen::V,razlomíti,brjóta
1132,zerreißen::V,raztŕgati,rífa
1133,zerreißen::V,raztŕgati,rífa sundur
1134,zerstören::V,razrúšiti,rífa niður
1135,verbrennen::V,sežgáti,brenna
1136,geben::V,dáti,gefa
1137,reichen::V,séči,rétta
1138,reichen::V,molíti,rétta
1139,schenken::V,podáriti,gefa
1140,versprechen::V,obljubíti,lofa
1141,versprechen::V,obljubíti,heita
1142,wünschen::V,vóščiti,óska
1143,loben::V,hváliti,lofa
1144,loben::V,hváliti,hrósa
1145,küssen::V,poljubováti,kyssa
1146,wiegen::V,zíbati,rugga
1147,zudecken::V,pokríti,þekja
1148,zudecken::V,pokríti,breiða yfir
1149,wecken::V,zbudíti,vekja
1150,zeigen::V,pokázati,sýna
1151,führen::V,vêsti,leiða
1152,lehren::V,učíti,kenna
1153,unterrichten::V,poučeváti,fræða
1154,aufziehen::V,vzgojíti,ala upp
1155,leiten::V,uprávljati,stjórna
1156,antreiben::V,goníti,hvetja
1157,lassen::V,povzročíti,láta
1158,einladen::V,povábiti,bjóða heim
1159,vereinigen::V,zdrúžiti,sameina
1160,besuchen::V,obiskáti,heimsækja
1161,treffen::V,pogodíti,hitta
1162,sich versammeln::V,zbráti se,safnast saman
1163,spielen::V,igráti se,leika sér
1164,singen::V,péti,syngja
1165,tanzen::V,plésati,dansa
1166,sich trennen::V,ločíti se,skiljast
1167,verlassen::V,zapustíti,yfirgefa
1168,retten::V,réšiti,bjarga
1169,bewachen::V,strážiti,gæta
1170,bewachen::V,strážiti,hafa vörð á
1171,schützen::V,sčítiti,vernda
1172,verteidigen::V,braníti,verja
1173,sich schlagen::V,têpsti se,slást
1174,sich schlagen::V,têpsti se,berjast
1175,schießen::V,stréljati,skjóta
1176,siegen::V,zmágati,sigra
1177,ärgern::V,jezíti,ergja
1178,ärgern::V,jezíti,skaprauna
1179,ärgern::V,razbúriti,ergja
1180,ärgern::V,razbúriti,skaprauna
1181,schlagen::V,têpsti,slá
1182,schlagen::V,têpsti,lemja
1183,schlagen::V,udáriti,slá
1184,schlagen::V,udáriti,lemja
1185,treten::V,teptáti,sparka
1186,stechen::V,ubôsti,stinga
1187,stoßen::V,peháti,hrinda
1188,stoßen::V,drégniti,hrinda
1189,stehlen::V,ukrásti,stela
1190,stehlen::V,pokrásti,stela
1191,stören::V,motíti,trufla
1192,belästigen::V,nadlegováti,ónáða
1193,verbergen::V,skríti,leyna
1194,täuschen::V,slepíti,gabba
1195,täuschen::V,slepíti,blekkja
1196,betrügen::V,várati,svíkja
1197,betrügen::V,várati,blekkja
1198,betrügen::V,ogoljufáti,svíkja
1199,betrügen::V,ogoljufáti,blekkja
1200,töten::V,ubíti,drepa
1201,wohnen::V,prebívati,búa
1202,arbeiten::V,délati,vinna
1203,sammeln::V,zbráti,safna
1204,pflücken::V,obráti,tína
1205,pflücken::V,obráti,reyta
1206,jagen::V,lovíti,veiða
1207,fischen::V,ribáriti,fiska
1208,fassen::V,zajéti,veiða
1209,hüten::V,pásti,gæta
1210,hüten::V,pásti,vakta
1211,treiben::V,pogánjati,reka
1212,anbinden::V,privézati,binda við
1213,anbinden::V,privézati,binda fast
1214,füttern::V,kŕmiti,fóðra
1215,melken::V,mólsti,mjólka
1216,hacken::V,sékati,höggva
1217,gießen::V,ulíti,hella
1218,reifen::V,zoréti,þroskast
1219,zubereiten::V,pripráviti,elda
1220,zubereiten::V,pripráviti,tilbúa
1221,kochen::V,kúhati,sjóða
1222,backen::V,cvréti,baka
1223,braten::V,pêči,steikja
1224,umrühren::V,preméšati,hræra í
1225,stricken::V,plêsti,prjóna
1226,nähen::V,šívati,sauma
1227,färben::V,bárvati,lita
1228,reinigen::V,očístiti,hreinsa
1229,waschen::V,opráti,þvo
1230,abwischen::V,obrísati,þerra
1231,spülen::V,splakováti,skola
1232,spülen::V,splakováti,þvo upp
1233,fegen::V,pométati,sópa
1234,fegen::V,pométati,hreinsa
1235,kehren::V,mésti,sópa
1236,baden::V,kópati se,baða sig
1237,sich waschen::V,umíti se,þvo sér
1238,ausziehen::V,izvléči,fara úr
1239,anziehen::V,obléči,fara í
1240,sich anziehen::V,obléči se,klæðast
1241,kämmen::V,česáti,greiða
1242,schmücken::V,okrasíti,prýða
1243,schmücken::V,okrasíti,skreyta
1244,sagen::V,dejáti,segja
1245,sprechen::V,govoríti,tala
1246,reden::V,rêči,ræða
1247,sich unterhalten::V,razgovárjati se,spjalla
1248,sich unterhalten::V,razgovárjati se,ræðast við
1249,fragen::V,vprášati,spyrja
1250,bitten::V,prosíti,biðja
1251,erzählen::V,práviti,segja frá
1252,mitteilen::V,naznániti,tilkynna
1253,nennen::V,imenováti,nefna
1254,rufen::V,klícati,kalla
1255,prahlen::V,baháti se,gorta
1256,übersetzen::V,prevêsti,þýða
1257,denken::V,mísliti,hugsa
1258,glauben::V,verjéti,trúa
1259,bemerken::V,opáziti,taka eftir
1260,erkennen::V,spoznáti,þekkja
1261,begreifen::V,pôjmiti,skilja
1262,verstehen::V,razuméti,skilja
1263,lernen::V,učíti se,læra
1264,wissen::V,znáti,vita
1265,wissen::V,védeti,vita
1266,sich erinnern an::V,spómniti se,minnast
1267,vergessen::V,pozábiti,gleyma
1268,messen::V,mériti,mæla
1269,zählen::V,štéti,telja
1270,rechnen::V,račúnati,reikna
1271,lesen::V,bráti,lesa
1272,lesen::V,čítati,lesa
1273,malen::V,slíkati,mála
1274,zeichnen::V,rísati,teikna
1275,schreiben::V,písati,skrifa
1276,besitzen::V,iméti,hafa
1277,kaufen::V,kupíti,kaupa
1278,verkaufen::V,prodáti,selja
1279,bezahlen::V,pláčati,borga
1280,zahlen::V,plačeváti,borga
1281,beherrschen::V,obvládati,hafa á valdi sínu
1282,ertragen::V,prenêsti,þola
1283,Verstand::N,,vit
