,Concept_ID,fi,xal
790,geradeaus::ADV,suoraan,шуд
791,vorwärts::ADV,eteenpäin,уралан
792,rückwärts::ADV,taaksepäin,гедргән
793,zurück::ADV,takaisin,хәрү
794,unten::ADV,alhaalla,дор
795,hinab::ADV,alas,дор
796,hinab::ADV,alas,доракшан
797,oben::ADV,ylhäällä,деер
798,hinauf::ADV,ylös,өөдән
799,hinauf::ADV,ylös,деер
800,überall::ADV,kaikkialla,альд болв чигн
801,nicht::ADV,ei,эс
802,nicht::ADV,ei,биш
803,nicht::ADV,ei,бичә
804,ein wenig::ADV,vähän,баахн
805,ein wenig::ADV,vähän,баахнар
806,kaum::ADV,tuskin,әрә
807,sehr::ADV,kovin,йир
808,sehr::ADV,oikein,йир
809,so::ADV,näin,иигҗ
810,noch::ADV,vielä,ода чигн
811,nur::ADV,vain,һанцхн
812,nur::ADV,ainoastaan,һанцхн
813,schon::ADV,jo,одх
814,wieder::ADV,taas,бас
815,wieder::ADV,jälleen,бас
816,vergebens::ADV,turhaan,киидән
817,vor::PRP,edessä,урд
818,hinter::PRP,takana,ца
819,unter::PRP,alla,дор
820,durch::PRP,läpi,ивт
821,durch::PRP,läpi,дундаһур
822,durch::PRP,kautta,ивт
823,durch::PRP,kautta,дундаһур
824,neben::PRP,vieressä,хаҗуд
825,zwischen::PRP,välillä,хоорнд
826,wegen::PRP,takia,көлтә
827,wegen::PRP,takia,деерәс
828,wegen::PRP,vuoksi,көлтә
829,wegen::PRP,vuoksi,деерәс
830,dies::PRN,tämä,эн
831,das::PRN,se,тер
832,alles::PRN,kaikki,цуһар
833,ich::PRN,minä,би
834,du::PRN,sinä,чи
835,er::PRN,hän,тер
836,wir::PRN,me,мадн
837,ihr::PRN,te,та
838,sie::PRN,he,тедн
839,was::FPRN,mikä,юн
840,wer::FPRN,ken,кен
841,wer::FPRN,kuka,кен
842,wo::FADV,missä,хама
843,wohin::FADV,mihin,хамаран
844,wie::FADV,miten,яһҗ
845,wie::FADV,miten,яһад
846,wie::FADV,kuinka,яһҗ
847,wie::FADV,kuinka,яһад
848,warum::FADV,miksi,юңгад
849,wieviel::FNUM,paljonko,кедү
850,wieviel::FNUM,kuinka paljon,кедү
851,eins::NUM,yksi,негн
852,zwei::NUM,kaksi,хойр
853,drei::NUM,kolme,һурвн
854,vier::NUM,neljä,дөрвн
855,fünf::NUM,viisi,тавн
856,sechs::NUM,kuusi,зурһан
857,sieben::NUM,seitsemän,долан
858,acht::NUM,kahdeksan,нәәмн
859,neun::NUM,yhdeksän,йисн
860,zehn::NUM,kymmenen,арвн
861,elf::NUM,yksitoista,арвн негн
862,zwölf::NUM,kaksitoista,арвн хойр
863,zwanzig::NUM,kaksikymmentä,хөрн
864,dreißig::NUM,kolmekymmentä,һучн
865,vierzig::NUM,neljäkymmentä,дөчн
866,fünfzig::NUM,viisikymmentä,тәвн
867,sechzig::NUM,kuusikymmentä,җирн
868,siebzig::NUM,seitsemänkymmentä,далн
869,achtzig::NUM,kahdeksankymmentä,найн
870,neunzig::NUM,yhdeksänkymmentä,йирн
871,hundert::NUM,sata,зун
872,tausend::NUM,tuhat,миңһн
873,und::CNJ,ja,болн
874,oder::CNJ,tai,эс гиҗ
875,oder::CNJ,tai,эс гихлә
876,stehen::V,seisoa,зогсх
877,sitzen::V,istua,суух
878,liegen::V,maata,кевтх
879,hängen::V,riippua,өлгәтә бәәх
880,werden::V,tulla,болх
881,werden::V,joutua,болх
882,passieren::V,sattua,болх
883,passieren::V,tapahtua,болх
884,beginnen::V,alkaa,эклх
885,enden::V,loppua,төгсх
886,enden::V,päättyä,төгсх
887,wechseln::V,vaihtua,хүврх
888,wechseln::V,vaihdella,хүврх
889,aufgehen[Sonne]::V,nousta,һарх
890,untergehen[Sonne]::V,laskea,орх
891,untergehen[Sonne]::V,laskea,сүүрлх
892,scheinen[Sonne]::V,paistaa,герлтх
893,donnern::V,jyristä,күрҗңнх
894,wehen::V,tuulla,сальклх
895,wehen::V,puhaltaa,сальклх
896,strömen::V,virrata,һооҗх
897,fließen::V,valua,урсх
898,fließen::V,juosta,урсх
899,sich drehen::V,pyöriä,эргх
900,schwanken::V,horjua,дәәвлх
901,schwingen::V,heilua,нәәхлх
902,schwingen::V,värähdellä,нәәхлх
903,fallen::V,pudota,унх
904,fallen::V,pudota,киисх
905,fallen::V,langeta,унх
906,fallen::V,langeta,киисх
907,brennen::V,palaa,шатх
908,rauchen::V,savuta,ута һарһх
909,regnen::V,sataa,орх
910,gefrieren::V,jäätyä,мөстх
911,tauen::V,sulaa,хәәлх
912,schmelzen::V,sulaa,хәәлх
913,schmelzen::V,sulaa,хәәлгдх
914,trocknen::V,kuivua,эврх
915,sieden::V,kiehua,буслх
916,faulen::V,mädätä,үмкәрх
917,verfaulen::V,mädätä,илҗрх
918,verfaulen::V,mädäntyä,илҗрх
919,reißen::V,revetä,тасрх
920,versinken::V,upota,чивх
921,versinken::V,vajota,чивх
922,vergehen::V,kulua,болх
923,erscheinen::V,ilmestyä,һарх
924,verschwinden::V,kadota,уга болх
925,sinken::V,vajota,татгдх
926,abnehmen::V,vähetä,хасгдх
927,zunehmen::V,kasvaa,өсх
928,zunehmen::V,lisääntyä,өсх
929,steigen::V,nousta,немх
930,wachsen::V,kasvaa,өсх
931,wachsen::V,kasvaa,урһх
932,glänzen::V,kiiltää,гилвкх
933,funkeln::V,kipinöidä,цәклх
934,lärmen::V,meluta,шууглдх
935,läuten::V,soida,хоңх
936,klingeln::V,soida,җиңнулх
937,klirren::V,kalista,җиңнх
938,brausen::V,kohista,догшрхх
939,rauschen::V,kohista,сарҗңнх
940,klingen::V,soida,ә һарх
941,bellen::V,haukkua,хуцх
942,heulen::V,ulvoa,уульх
943,blasen::V,puhaltaa,үләх
944,pfeifen::V,viheltää,ишкрх
945,schreien::V,kirkua,хәәкрх
946,stöhnen::V,voihkia,түңшх
947,zittern::V,vapista,дагҗннх
948,leben::V,elää,бәәх
949,geboren werden::V,syntyä,төрх
950,atmen::V,hengittää,әмсхлх
951,trinken::V,juoda,уух
952,essen::V,syödä,идх
953,schlucken::V,niellä,зальгх
954,müde werden::V,uupua,көшх
955,einschlafen::V,uinahtaa,унтх
956,schlafen::V,maata,нөөрсх
957,schlafen::V,nukkua,нөөрсх
958,aufwachen::V,herätä,серх
959,aufstehen::V,nousta,босх
960,aufstehen::V,nousta ylös,босх
961,sich erholen::V,levätä,амрх
962,krank werden::V,sairastua,гемтх
963,krank sein::V,potea,шалтглх
964,krank sein::V,sairastaa,шалтглх
965,schmerzen::V,särkeä,өвдх
966,schmerzen::V,kivistää,өвдх
967,husten::V,yskiä,ханях
968,genesen::V,toipua,эдгх
969,sterben::V,kuolla,үкх
970,sterben::V,kuolla,өңгрх
971,umkommen::V,saada surmansa,үкх
972,umkommen::V,kuolla,үкх
973,sich bewegen::V,liikkua,көдлх
974,sich bewegen::V,liikkua,көндрх
975,sich rühren::V,liikahtaa,көндрх
976,sich erheben::V,nousta,босх
977,sich setzen::V,istuutua,суух
978,hinfallen::V,kaatua,унх
979,hinfallen::V,kaatua,киисх
980,laufen::V,kävellä,йовх
981,schreiten::V,astua,алхх
982,schreiten::V,astella,алхх
983,spazierengehen::V,kävellä,сергҗ йовх
984,eilen::V,kiirehtiä,шулудх
985,sich beeilen::V,kiirehtiä,адһх
986,sich beeilen::V,kiirehtiä,шамдх
987,sich beeilen::V,olla kiireissään,адһх
988,sich beeilen::V,olla kiireissään,шамдх
989,sausen::V,rynnätä,хурдлх
990,sausen::V,rynnätä,йир_хурдар_гүүх
991,sausen::V,rynnätä,йир_хурдар_йовх
992,sausen::V,viilettää,хурдлх
993,sausen::V,viilettää,йир_хурдар_гүүх
994,sausen::V,viilettää,йир_хурдар_йовх
995,rennen::V,juosta,гүүх
996,springen::V,hypätä,һәрәдх
997,klettern::V,kiivetä,давшх
998,schaukeln::V,kiikkua,дүүдңндх
999,kriechen::V,ryömiä,мөлкх
1000,schwimmen::V,uida,усчх
1001,tauchen::V,sukeltaa,булхх
1002,rudern::V,soutaa,хәәвдх
1003,fahren::V,ajaa,йовх
1004,fahren::V,kulkea,йовх
1005,fliegen::V,lentää,нисх
1006,gehen::V,käydä,йовх
1007,weggehen::V,lähteä,йовх
1008,weggehen::V,lähteä,одх
1009,weggehen::V,lähteä,һарх
1010,weggehen::V,lähteä,мөрлх
1011,weggehen::V,poistua,йовх
1012,weggehen::V,poistua,одх
1013,weggehen::V,poistua,һарх
1014,weggehen::V,poistua,мөрлх
1015,abfahren::V,lähteä,мордх
1016,anhalten::V,pysähtyä,зогсх
1017,anhalten::V,seisahtua,зогсх
1018,hineingehen::V,mennä sisään,орх
1019,eintreten::V,astua sisään,орх
1020,kommen::V,tulla,ирх
1021,ankommen::V,saapua,ирх
1022,zurückkommen::V,palata,орх
1023,bleiben::V,jäädä,бәәх
1024,bleiben::V,viipyä,бәәх
1025,warten::V,odottaa,күләх
1026,erwarten::V,odottaa,күләх
1027,suchen::V,etsiä,хәәх
1028,finden::V,löytää,олх
1029,versuchen::V,yrittää,седх
1030,vorbereiten::V,valmistaa,белдх
1031,lieben::V,pitää,дурлх
1032,lieben::V,rakastaa,дурлх
1033,mögen::V,pitää,таассгдх
1034,mögen::V,tykätä,таассгдх
1035,lachen::V,nauraa,инәх
1036,rühren::V,liikuttaa,уйрах
1037,weinen::V,itkeä,уульх
1038,schimpfen::V,haukkua,харах
1039,sich ärgern::V,suuttua,уурлх
1040,sich fürchten::V,pelätä,әәх
1041,fürchten::V,pelätä,әәх
1042,fürchten::V,pelätä,сүрдх
1043,fliehen::V,paeta,зулх
1044,flüchten::V,paeta,орһх
1045,flüchten::V,paeta,зулх
1046,sehen::V,nähdä,үзх
1047,anschauen::V,katsoa,харх
1048,ansehen::V,katsoa,хәләх
1049,ansehen::V,katsoa,үзх
1050,hören::V,kuulla,соңсх
1051,zuhören::V,kuunnella,соңсх
1052,probieren::V,maistaa,амсх
1053,riechen::V,haistaa,үнрчлх
1054,fühlen::V,tuntea,медх
1055,scheinen::V,tuntua,болҗ медгдх
1056,scheinen::V,tuntua,миниһәр болхла
1057,scheinen::V,tuntua,болад бәәх
1058,zu sehen sein::V,näkyä,үзгдх
1059,vernehmen::V,kuulla,соңсх
1060,frieren::V,palella,даарх
1061,tun::V,tehdä,кех
1062,können::V,osata,чадх
1063,wollen::V,tahtoa,дурлх
1064,anfangen::V,ruveta,эклх
1065,anfangen::V,aloittaa,эклх
1066,beenden::V,lopettaa,дуусх
1067,aufhören::V,loppua,уурх
1068,gelingen::V,onnistua,бүтх
1069,gelingen::V,onnistua,күцәх
1070,geraten::V,sujua,болх
1071,geraten::V,joutua,болх
1072,öffnen::V,avata,секх
1073,öffnen::V,aukaista,секх
1074,schließen::V,sulkea,хаах
1075,stellen::V,panna,тәвх
1076,stellen::V,asettaa,тәвх
1077,setzen::V,panna,суулһх
1078,setzen::V,istuttaa,суулһх
1079,legen::V,panna,тәвх
1080,legen::V,asettaa,тәвх
1081,berühren::V,koskea,көндәх
1082,berühren::V,koskettaa,көндәх
1083,verbinden::V,liittää,боох
1084,verbinden::V,yhdistää,боох
1085,bedecken::V,kattaa,хучх
1086,bedecken::V,kattaa,бүркх
1087,bedecken::V,peittää,хучх
1088,bedecken::V,peittää,бүркх
1089,aufhängen::V,ripustaa,өлгх
1090,anzünden::V,sytyttää,асах
1091,anzünden::V,sytyttää,шатах
1092,aufheben::V,ylös nostaa,өөдән өргх
1093,aufheben::V,nostaa,өөдән өргх
1094,zurücklassen::V,jättää,үлдәх
1095,verlieren::V,kadottaa,геех
1096,fallen lassen::V,pudottaa,алдх
1097,machen::V,tehdä,кех
1098,herstellen::V,tuottaa,кех
1099,herstellen::V,valmistaa,кех
1100,bauen::V,rakentaa,тосхх
1101,reparieren::V,korjata,ясх
1102,verbessern::V,parantaa,сәәрүлх
1103,ändern::V,muuttaa,хүврәх
1104,graben::V,kaivaa,малтх
1105,beugen::V,taivuttaa,нуһлх
1106,biegen::V,taivuttaa,матилһх
1107,drehen::V,kääntää,эргүлх
1108,wenden::V,kääntää,көмрх
1109,wenden::V,kääntää,эргүлх
1110,umdrehen::V,kääntää,эргүлх
1111,heben::V,nostaa,өргх
1112,heben::V,nostaa,деер өргх
1113,heben::V,kohottaa,өргх
1114,heben::V,kohottaa,деер өргх
1115,hochheben::V,nostaa,өргх
1116,ergreifen::V,tarttua,бәрх
1117,halten::V,pitää,бәрх
1118,drücken::V,painaa,шахх
1119,drücken::V,puristaa,шахх
1120,schieben::V,työntää,түлкх
1121,kratzen::V,raapia,мааҗх
1122,lecken::V,nuolla,долах
1123,beißen::V,purra,хазх
1124,abreißen::V,repiä,таслх
1125,abschneiden::V,leikata poikki,тәәрх
1126,abschneiden::V,leikata,тәәрх
1127,binden::V,sitoa,боох
1128,stecken::V,pistää,шаах
1129,stecken::V,pistää,хатхх
1130,brechen::V,murtaa,хамхлх
1131,klopfen::V,koputtaa,цокх
1132,klopfen::V,kolkuttaa,цокх
1133,hauen::V,lyödä,цокх
1134,kleben::V,liimata,наах
1135,reiben::V,hieroa,зүлгх
1136,reiben::V,hangata,зүлгх
1137,streichen::V,sivellä,наах
1138,streichen::V,sivellä,лашх
1139,streichen::V,sivellä,түркх
1140,schleifen::V,hioa,хурцлх
1141,schneiden::V,leikata,хәәчлх
1142,rütteln::V,ravistaa,дәәвлүлх
1143,schütteln::V,pudistaa,сегсрх
1144,schwenken::V,heiluttaa,дайлх
1145,schütten::V,kaataa,кех
1146,füllen::V,täyttää,дүүргх
1147,einwickeln::V,kääriä,орах
1148,tragen::V,kantaa,зөөх
1149,schleppen::V,raahata,чирх
1150,ziehen::V,vetää,татх
1151,aufbewahren::V,säilyttää,хадһлх
1152,werfen::V,viskata,хайх
1153,fangen::V,napata,бәрх
1154,fangen::V,napata,хавлх
1155,fangen::V,ottaa kiinni,бәрх
1156,fangen::V,ottaa kiinni,хавлх
1157,packen::V,tarttua,бәрх
1158,verstecken::V,kätkeä,дүрх
1159,verstecken::V,kätkeä,бултулх
1160,verstecken::V,piilottaa,дүрх
1161,verstecken::V,piilottaa,бултулх
1162,teilen::V,jakaa,хувах
1163,schicken::V,lähettää,илгәх
1164,bringen::V,viedä,авч ирх
1165,hinzufügen::V,lisätä,немх
1166,bekommen::V,saada,авх
1167,erhalten::V,saada,авх 
1168,nehmen::V,ottaa,авх
1169,wählen::V,valita,шүүх
1170,auswählen::V,valikoida,шүүх
1171,bewahren::V,säilyttää,хадһлх
1172,bewahren::V,säilyttää,кевтнь үлдәх
1173,bewahren::V,säilyttää,кевтнь бәәлһх
1174,behindern::V,estää,харшлх
1175,verderben::V,pilata,үрәх
1176,verderben::V,turmella,үрәх
1177,beschädigen::V,vioittaa,эвдх
1178,beschädigen::V,vahingoittaa,эвдх
1179,zerbrechen::V,rikkoa,күүлх
1180,zerbrechen::V,rikkoa,хамхлх
1181,zerreißen::V,repiä rikki,шуучх
1182,zerreißen::V,repiä palasiksi,шуучх
1183,zerstören::V,hävittää,эвдх
1184,verbrennen::V,polttaa,шатах
1185,geben::V,antaa,өгх
1186,reichen::V,ojentaa,өгх
1187,schenken::V,lahjoittaa,белглх
1188,versprechen::V,luvata,амлх
1189,wünschen::V,toivottaa,сә хәәх
1190,loben::V,ylistää,магтх
1191,küssen::V,suudella,үмсх
1192,wiegen::V,tuudittaa,саатулх
1193,wiegen::V,keinuttaa,саатулх
1194,zudecken::V,peittää,бүркх
1195,wecken::V,herättää,серүлх
1196,zeigen::V,näyttää,үзүлх
1197,zeigen::V,osoittaa,үзүлх
1198,führen::V,johdattaa,көтлх
1199,lehren::V,opettaa,заах
1200,lehren::V,opettaa,сурһх
1201,unterrichten::V,opettaa,сурһх
1202,unterrichten::V,opettaa,багшлх
1203,aufziehen::V,kasvattaa,өскәх
1204,leiten::V,johtaa,һардх
1205,leiten::V,johtaa,толһалх
1206,antreiben::V,hoputtaa,шамдах
1207,lassen::V,antaa,күч үзүлх
1208,einladen::V,kutsua,үрх
1209,vereinigen::V,yhdistää,хамцулх
1210,besuchen::V,vierailla,одх
1211,treffen::V,tavata,харһх
1212,sich versammeln::V,kokoontua,цуглрх
1213,sich versammeln::V,kokoontua,хурх
1214,spielen::V,pelata,наадх
1215,spielen::V,leikkiä,наадх
1216,singen::V,laulaa,дуулх
1217,tanzen::V,tanssia,биилх
1218,sich trennen::V,erota,хаһцх
1219,verlassen::V,jättää,хайх
1220,retten::V,pelastaa,әм аврх
1221,retten::V,pelastaa,әәмшгәс харсх
1222,bewachen::V,vartioida,харх
1223,bewachen::V,vartioida,манх
1224,schützen::V,suojella,харсх
1225,verteidigen::V,puolustaa,харсх
1226,sich schlagen::V,tapella,гүвдлдх
1227,schießen::V,ampua,хах
1228,siegen::V,voittaa,диилх
1229,ärgern::V,ärsyttää,уурлулх
1230,schlagen::V,lyödä,цокх
1231,schlagen::V,lyödä,гүвдх
1232,treten::V,potkaista,
1233,stechen::V,pistää,хатхх
1234,stoßen::V,sysätä,түлкчкх
1235,stoßen::V,työntää,түлкчкх
1236,stehlen::V,varastaa,хулхалх
1237,stören::V,häiritä,һә болх
1238,belästigen::V,häiritä,амр эс өгх
1239,verbergen::V,kätkeä,нуух
1240,verbergen::V,kätkeä,бултулх
1241,täuschen::V,harhauttaa,меклх
1242,betrügen::V,pettää,меклх
1243,betrügen::V,pettää,мек һарһх
1244,betrügen::V,petkuttaa,меклх
1245,betrügen::V,petkuttaa,мек һарһх
1246,töten::V,tappaa,алх
1247,wohnen::V,asua,бәәх
1248,arbeiten::V,tehdä työtä,көдлх
1249,arbeiten::V,työskennellä,көдлх
1250,sammeln::V,koota,түүх
1251,sammeln::V,kerätä,түүх
1252,pflücken::V,poimia,түүх
1253,pflücken::V,poimia,хурах
1254,jagen::V,metsästää,аңнх
1255,jagen::V,metsästää,аңһучлх
1256,fischen::V,kalastaa,заһс аңнх
1257,fassen::V,pyydystää,бәрх
1258,fassen::V,saalistaa,бәрх
1259,hüten::V,paimentaa,хәрүлх
1260,treiben::V,ajaa,туух
1261,anbinden::V,kytkeä,уйх
1262,füttern::V,ruokkia,теҗәх
1263,melken::V,lypsää,саах
1264,hacken::V,hakata,чавчх
1265,gießen::V,kastella,услх
1266,reifen::V,kypsyä,болх
1267,reifen::V,kypsyä,болвсрх
1268,zubereiten::V,valmistaa,белдх
1269,kochen::V,keittää,чанх
1270,kochen::V,keittää,болһх
1271,backen::V,leipoa,болһх
1272,braten::V,paistaa,хуурх
1273,umrühren::V,hämmentää,самрх
1274,stricken::V,kutoa,өлгх
1275,stricken::V,neuloa,өлгх
1276,nähen::V,ommella,уйх
1277,färben::V,värjätä,будх
1278,färben::V,värittää,будх
1279,reinigen::V,puhdistaa,цеврлх
1280,waschen::V,pestä,уһах
1281,abwischen::V,pyyhkiä,арчх
1282,spülen::V,huuhtoa,зәәлх
1283,fegen::V,pyyhkäistä,сәвүрдх
1284,kehren::V,lakaista,сәвүрдх
1285,baden::V,kylpeä,өөмх
1286,sich waschen::V,peseytyä,уһах
1287,sich waschen::V,peseytyä,бийән уһаҗ
1288,ausziehen::V,riisua,тәәлх
1289,anziehen::V,pukea ylleen,өмсх
1290,sich anziehen::V,pukeutua,хувцлх
1291,kämmen::V,kammata,самлх
1292,schmücken::V,koristaa,чимх
1293,schmücken::V,koristaa,кеерүлх
1294,schmücken::V,kaunistaa,чимх
1295,schmücken::V,kaunistaa,кеерүлх
1296,sagen::V,sanoa,келх
1297,sprechen::V,puhua,келх
1298,reden::V,keskustella,күүндх
1299,reden::V,keskustella,күр_кех
1300,sich unterhalten::V,jutella,күүндх
1301,fragen::V,kysyä,сурх
1302,bitten::V,pyytää,эрх
1303,erzählen::V,kertoa,келх
1304,erzählen::V,kertoa,келҗ өгх
1305,mitteilen::V,ilmoittaa,медүлх
1306,nennen::V,kutsua,нерәдх
1307,nennen::V,kutsua,нер өгх
1308,nennen::V,nimittää,нерәдх
1309,nennen::V,nimittää,нер өгх
1310,rufen::V,kutsua,дуудх
1311,prahlen::V,kerskailla,көөрх
1312,übersetzen::V,kääntää,орчулх
1313,denken::V,miettiä,санх
1314,denken::V,ajatella,санх
1315,glauben::V,uskoa,шүтх
1316,glauben::V,uskoa,нәәлх
1317,bemerken::V,huomata,темдглх
1318,erkennen::V,tunnistaa,таньх
1319,erkennen::V,tunnistaa,медх
1320,begreifen::V,ymmärtää,медх
1321,verstehen::V,ymmärtää,соңсх
1322,lernen::V,oppia,сурх
1323,wissen::V,tietää,медх
1324,sich erinnern an::V,muistaa,санх
1325,vergessen::V,unohtaa,мартх
1326,messen::V,mitata,кемҗәлх
1327,zählen::V,laskea,тоолх
1328,rechnen::V,laskea,тоолх
1329,lesen::V,lukea,умшх
1330,malen::V,maalata,зурх
1331,zeichnen::V,piirtää,зурх
1332,zeichnen::V,piirustaa,зурх
1333,schreiben::V,kirjoittaa,бичх
1334,besitzen::V,omistaa,эзлх
1335,kaufen::V,ostaa,хулдҗ авх
1336,verkaufen::V,myydä,хулдх
1337,verkaufen::V,myydä,гүүлгх
1338,bezahlen::V,maksaa,өгх
1339,zahlen::V,maksaa,өгх
1340,beherrschen::V,hallita,эзлх
1341,ertragen::V,kestää,даах
