,Concept_ID,is,mhr
741,anderer::A,annar,вес
742,anderer::A,annar,мо́ло
743,erster::A,fyrsti,и́кымше
744,zweiter::A,annar,ко́кымшо
745,dritter::A,þriðji,ку́мшо
746,letzter::A,síðasti,пыта́ртыш
747,allein::ADV,einn,шкет
748,allein::ADV,aleinn,шкет
749,auf einmal::ADV,allt í einu,икана́ште
750,zusammen::ADV,saman,пырля́
751,lange::ADV,lengi,кужу́н
752,plötzlich::ADV,skyndilega,кенета́
753,sofort::ADV,strax,кызыта́к
754,sofort::ADV,þegar í stað,кызыта́к
755,später::ADV,seinna,варара́к
756,jetzt::ADV,nú,ы́нде
757,jetzt::ADV,nú,кы́зыт
758,jetzt::ADV,núna,ы́нде
759,jetzt::ADV,núna,кы́зыт
760,heute::ADV,í dag,та́че
761,morgen::ADV,á morgun,эрла́
762,bald::ADV,brátt,вашке́
763,bald::ADV,bráðum,вашке́
764,dann::ADV,svo,вара́
765,dann::ADV,síðan,вара́
766,gestern::ADV,í gær,теҥге́че
767,einst::ADV,forðum,икана́
768,damals::ADV,þá,туна́м
769,damals::ADV,á þeim tímum,туна́м
770,danach::ADV,á eftir því,вара́
771,vorher::ADV,áður,о́нчыч
772,zuerst::ADV,fyrst,онда́к
773,einmal::ADV,einu sinni,икана́
774,manchmal::ADV,stundum,ка́шын
775,manchmal::ADV,stundum,кокла́н
776,oft::ADV,oft,чӱ́чкыдын
777,immer::ADV,alltaf,эре́
778,immer::ADV,alltaf,ту́тыш
779,immer::ADV,sífellt,эре́
780,immer::ADV,sífellt,ту́тыш
781,niemals::ADV,aldrei,ок нигуна́м
782,hier::ADV,hér,ты́ште
783,hierhin::ADV,hingað,ты́шке
784,hierhin::ADV,hingað,тыш
785,von hier::ADV,héðan,тыше́ч
786,von hier::ADV,héðan,тыве́ч
787,dort::ADV,þar,ту́што
788,dort::ADV,þarna,ту́што
789,dorthin::ADV,þangað,туш
790,dorthin::ADV,þangað,ту́шко
791,geradeaus::ADV,beint áfram,вик
792,vorwärts::ADV,áfram,о́нчыко
793,rückwärts::ADV,aftur á bak,шеҥге́к
794,zurück::ADV,aftur,мӧҥге́ш
795,zurück::ADV,til baka,мӧҥге́ш
796,unten::ADV,niðri,ӱ́лнӧ
797,unten::ADV,niðri,йыма́лне
798,unten::ADV,fyrir neðan,ӱ́лнӧ
799,unten::ADV,fyrir neðan,йыма́лне
800,hinab::ADV,niður,йыма́к
801,hinab::ADV,niður eftir,йыма́к
802,oben::ADV,uppi,кӱ́шнӧ
803,oben::ADV,uppi,ӱмба́лне
804,hinauf::ADV,upp,кӱ́ш
805,hinauf::ADV,upp,кӱ́шкӧ
806,hinauf::ADV,upp eftir,кӱ́ш
807,hinauf::ADV,upp eftir,кӱ́шкӧ
808,überall::ADV,alls staðar,чыла́ вере́
809,nicht::ADV,ekki,ок
810,nicht::ADV,ekki,о́геш
811,ein wenig::ADV,dálítið,изи́ш
812,kaum::ADV,varla,пыкше́
813,kaum::ADV,tæplega,пыкше́
814,sehr::ADV,mjög,чот
815,so::ADV,svo,тыге́
816,so::ADV,þannig,тыге́
817,noch::ADV,enn,а́ле
818,noch::ADV,ennþá,а́ле
819,nur::ADV,bara,гына́
820,nur::ADV,aðeins,гына́
821,schon::ADV,nú þegar,ы́нде
822,wieder::ADV,aftur,ада́к
823,wieder::ADV,að nýju,ада́к
824,vergebens::ADV,árangurslaust,ара́м
825,vor::PRP,fyrir,о́нчыч
826,hinter::PRP,bak við,шеҥге́лне
827,hinter::PRP,aftur fyrir,шеҥге́лне
828,unter::PRP,undir,йыма́лне
829,durch::PRP,gegnum,вошт
830,neben::PRP,hjá,вокте́н
831,neben::PRP,við hliðina á,вокте́н
832,zwischen::PRP,milli,кокла́ште
833,zwischen::PRP,á milli,кокла́ште
834,wegen::PRP,vegna,верч
835,dies::PRN,þetta,ти́де
836,das::PRN,það,са́де
837,alles::PRN,allt,чыла́
838,ich::PRN,ég,мый
839,du::PRN,þú,тый
840,er::PRN,hann,ту́до
841,wir::PRN,við,ме
842,ihr::PRN,þið,те
843,sie::PRN,þær,ну́но
844,sie::PRN,þeir,ну́но
845,was::FPRN,hvað,мо
846,wer::FPRN,hver,кӧ
847,wo::FADV,hvar,куша́н
848,wohin::FADV,hvert,куш
849,wohin::FADV,hvert,ку́шко
850,wie::FADV,hvernig,кузе́
851,warum::FADV,hvers vegna,мо
852,warum::FADV,hvers vegna,мола́н
853,wieviel::FNUM,hve mikill,куна́р
854,eins::NUM,einn,ик
855,zwei::NUM,tveir,ко́кыт
856,drei::NUM,þrír,кум
857,vier::NUM,fjórir,ныл
858,fünf::NUM,fimm,вич
859,sechs::NUM,sex,куд
860,sieben::NUM,sjö,шым
861,acht::NUM,átta,канда́ш
862,neun::NUM,níu,инде́ш
863,zehn::NUM,tíu,лу
864,elf::NUM,ellefu,лати́к
865,zwölf::NUM,tólf,латко́к
866,zwanzig::NUM,tuttugu,ко́ло
867,dreißig::NUM,þrjátíu,ку́мло
868,vierzig::NUM,fjörutíu,ны́лле
869,fünfzig::NUM,fimmtíu,ви́тле
870,sechzig::NUM,sextíu,ку́дло
871,siebzig::NUM,sjötíu,шы́мле
872,achtzig::NUM,áttatíu,канда́шле
873,neunzig::NUM,níutíu,инде́шле
874,hundert::NUM,hundrað,шӱ́дӧ
875,tausend::NUM,þúsund,тӱже́м
876,und::CNJ,og,да
877,und::CNJ,og,ден
878,oder::CNJ,eða,я
879,oder::CNJ,eða,а́ле
880,stehen::V,standa,шога́ш
881,sitzen::V,sitja,шинча́ш
882,liegen::V,liggja,кия́ш
883,hängen::V,hanga,кеча́ш
884,werden::V,verða,лия́ш
885,passieren::V,gerast,лия́ш
886,beginnen::V,byrja,тӱҥгала́ш
887,enden::V,enda,пыта́ш
888,enden::V,lykta,пыта́ш
889,wechseln::V,skipta,вашталта́ш
890,aufgehen[Sonne]::V,koma upp,лекта́ш
891,untergehen[Sonne]::V,ganga til viðar,шинча́ш
892,scheinen[Sonne]::V,skína,волгалта́ш
893,donnern::V,þruma,кӱдырта́ш
894,donnern::V,þruma,сургалта́ш
895,wehen::V,blása,пуа́ш
896,strömen::V,streyma,шийалтара́ш
897,fließen::V,fljóta,йога́ш
898,sich drehen::V,snúast,пӧрда́ш
899,schwanken::V,riða,лӱҥга́ш
900,schwanken::V,riða,тайныла́ш
901,schwanken::V,rugga,лӱҥга́ш
902,schwanken::V,rugga,тайныла́ш
903,schwingen::V,sveiflast,рӱпшалта́ш
904,fallen::V,falla,воза́ш
905,fallen::V,falla,йӧрла́ш
906,brennen::V,brenna,йӱла́ш
907,rauchen::V,reykja,шикша́ш
908,regnen::V,rigna,йӱра́ш
909,gefrieren::V,frjósa,кылма́ш
910,gefrieren::V,frjósa,ияҥа́ш
911,tauen::V,þiðna,шула́ш
912,schmelzen::V,bráðna,лева́ш
913,trocknen::V,þorna,кошка́ш
914,sieden::V,sjóða,шола́ш
915,faulen::V,rotna,шӱя́ш
916,verfaulen::V,rotna,шӱйы́н шуа́ш
917,reißen::V,rifna,кӱрла́ш
918,versinken::V,sökkva,пуре́н кая́ш
919,vergehen::V,líða,эрте́н кая́ш
920,erscheinen::V,birtast,толы́н лекта́ш
921,verschwinden::V,hverfa,йома́ш
922,sinken::V,síga,пуча́ш
923,abnehmen::V,lækka,пуча́ш
924,abnehmen::V,minnka,пуча́ш
925,zunehmen::V,aukast,шукема́ш
926,steigen::V,stíga,нӧлталта́ш
927,wachsen::V,vaxa,кушка́ш
928,glänzen::V,glóa,йылгыжа́ш
929,glänzen::V,glampa,йылгыжа́ш
930,funkeln::V,leiftra,чолга́ш
931,lärmen::V,hafa hátt,рӱшка́ш
932,läuten::V,hringja,мура́ш
933,klingeln::V,hringja,йыҥгырта́ш
934,klirren::V,glamra,чылдыртата́ш
935,klirren::V,skrölta,чылдыртата́ш
936,brausen::V,ólga,лӱшка́ш
937,rauschen::V,suða,лыжга́ш
938,klingen::V,hljóma,йоҥга́ш
939,bellen::V,gelta,опта́ш
940,heulen::V,væla,урмыжа́ш
941,heulen::V,ýlfra,урмыжа́ш
942,blasen::V,blása,пуала́ш
943,pfeifen::V,blístra,шӱ́шкаш
944,schreien::V,æpa,кычкыра́ш
945,stöhnen::V,stynja,йыҥыса́ш
946,zittern::V,titra,чытыра́ш
947,zittern::V,skjálfa,чытыра́ш
948,leben::V,lifa,ила́ш
949,geboren werden::V,fæðast,шоча́ш
950,atmen::V,anda,шӱла́ш
951,atmen::V,draga andann,шӱла́ш
952,trinken::V,drekka,йӱа́ш
953,essen::V,borða,кочка́ш
954,schlucken::V,kingja,нела́ш
955,müde werden::V,þreytast,ноя́ш
956,einschlafen::V,sofna,мале́н колта́ш
957,schlafen::V,sofa,мала́ш
958,aufwachen::V,vakna,помыжалта́ш
959,aufstehen::V,fara á fætur,кынела́ш
960,sich erholen::V,hvíla sig,кана́ш
961,krank werden::V,veikjast,черлане́н воза́ш
962,krank werden::V,verða veikur,черлане́н воза́ш
963,krank sein::V,vera veikur,черлане́н кия́ш
964,schmerzen::V,kenna til,коршта́ш
965,husten::V,hósta,кокыра́ш
966,genesen::V,batna,тӱрла́ш
967,genesen::V,batna,тазаҥа́ш
968,genesen::V,frískast,тӱрла́ш
969,genesen::V,frískast,тазаҥа́ш
970,sterben::V,deyja,кола́ш
971,umkommen::V,farast,вуй йома́ш
972,sich bewegen::V,bifast,кошта́ш
973,sich rühren::V,hreyfast,тарвана́ш
974,sich erheben::V,standa upp,кынела́ш
975,sich setzen::V,setjast,шинча́ш
976,hinfallen::V,detta,йӧрла́ш
977,laufen::V,labba,кошта́ш
978,schreiten::V,ganga,ошкыла́ш
979,spazierengehen::V,ganga sér til skemmtunar,гуля́яш
980,eilen::V,fara hratt,вашка́ш
981,sich beeilen::V,flýta sér,вашкешта́ш
982,sausen::V,þjóta,юлтка́ш
983,rennen::V,hlaupa,куржтала́ш
984,springen::V,stökkva,тӧршта́ш
985,klettern::V,klifra,кӱза́ш
986,schaukeln::V,róla,лӱҥгалта́ш
987,schaukeln::V,rugga,лӱҥгалта́ш
988,kriechen::V,skríða,нушка́ш
989,schwimmen::V,synda,ия́ш
990,tauchen::V,kafa,шуҥгалта́ш
991,rudern::V,róa,удыра́ш
992,fahren::V,aka,кудала́ш
993,fahren::V,fara,кудала́ш
994,fliegen::V,fljúga,чоҥешта́ш
995,gehen::V,fara,кая́ш
996,gehen::V,ganga,кая́ш
997,weggehen::V,fara burt,кораҥа́ш
998,weggehen::V,ganga burt,кораҥа́ш
999,abfahren::V,aka burt,лекта́ш
1000,anhalten::V,stöðva,чарна́ш
1001,hineingehen::V,ganga inn,пура́ш
1002,eintreten::V,koma inn,пура́ш
1003,eintreten::V,ganga inn,пура́ш
1004,kommen::V,koma,тола́ш
1005,ankommen::V,koma til,шуа́ш
1006,zurückkommen::V,koma til baka,пӧртыла́ш
1007,bleiben::V,haldast,кода́ш
1008,bleiben::V,vera kyrr,кода́ш
1009,warten::V,bíða,вуча́ш
1010,erwarten::V,búast við,вуча́ш
1011,erwarten::V,eiga von á,вуча́ш
1012,suchen::V,leita,кычала́ш
1013,finden::V,finna,муа́ш
1014,versuchen::V,reyna,толаша́ш
1015,vorbereiten::V,undirbúa,ямдыла́ш
1016,lieben::V,elska,йӧрата́ш
1017,mögen::V,þykja gott,йӧрата́ш
1018,mögen::V,falla í geð,йӧрата́ш
1019,lachen::V,hlæja,воштыла́ш
1020,rühren::V,snerta,ку́мыл тарвата́ш
1021,weinen::V,gráta,шорта́ш
1022,schimpfen::V,skammast,каргаша́ш
1023,sich ärgern::V,sárna,сыра́ш
1024,sich ärgern::V,gremjast,сыра́ш
1025,sich fürchten::V,óttast,лӱда́ш
1026,fürchten::V,óttast,лӱда́ш
1027,fliehen::V,flýja,куржа́ш
1028,flüchten::V,strjúka,куржа́ш
1029,sehen::V,sjá,ужа́ш
1030,anschauen::V,horfa á,онча́ш
1031,ansehen::V,líta á,эскера́ш
1032,hören::V,heyra,кола́ш
1033,zuhören::V,hlusta,колышта́ш
1034,probieren::V,smakka,тамла́ш
1035,riechen::V,þefa,ӱпшынча́ш
1036,fühlen::V,finna til,шижа́ш
1037,scheinen::V,virðast,чуча́ш
1038,zu sehen sein::V,vera að sjá,коя́ш
1039,vernehmen::V,heyra,кола́ш
1040,vernehmen::V,greina,кола́ш
1041,frieren::V,frjósa,кылма́ш
1042,tun::V,gera,ышта́ш
1043,können::V,geta,мошта́ш
1044,wollen::V,ætla,тӱна́ш
1045,wollen::V,vilja,тӱна́ш
1046,anfangen::V,hefja,тӱҥала́ш
1047,beenden::V,enda,пытара́ш
1048,beenden::V,ljúka,пытара́ш
1049,aufhören::V,lykta,чарна́ш
1050,gelingen::V,heppnast,сай лекта́ш
1051,geraten::V,lukkast,лекта́ш
1052,öffnen::V,opna,поча́ш
1053,schließen::V,loka,петыра́ш
1054,stellen::V,láta,шында́ш
1055,stellen::V,setja,шында́ш
1056,setzen::V,láta,шында́ш
1057,setzen::V,setja,шында́ш
1058,legen::V,láta,опта́ш
1059,legen::V,láta,пышта́ш
1060,legen::V,leggja,опта́ш
1061,legen::V,leggja,пышта́ш
1062,berühren::V,koma við,тӱка́ш
1063,verbinden::V,sameina,пида́ш
1064,bedecken::V,hylja,леведа́ш
1065,aufhängen::V,hengja,сака́ш
1066,aufhängen::V,hengja upp,сака́ш
1067,anzünden::V,kveikja í,чӱкта́ш
1068,aufheben::V,taka upp,нӧлтала́ш
1069,aufheben::V,lyfta upp,нӧлтала́ш
1070,zurücklassen::V,skilja eftir,кода́ш
1071,verlieren::V,týna,йомдара́ш
1072,verlieren::V,glata,йомдара́ш
1073,fallen lassen::V,missa,воза́ш
1074,machen::V,búa til,ышта́ш
1075,herstellen::V,framleiða,ямдыла́ш
1076,bauen::V,smíða,чоҥа́ш
1077,bauen::V,byggja,чоҥа́ш
1078,reparieren::V,gera við,ачала́ш
1079,verbessern::V,bæta,саемда́ш
1080,ändern::V,breyta,весемда́ш
1081,graben::V,grafa,кӱнча́ш
1082,beugen::V,beygja,пӱгырта́ш
1083,biegen::V,sveigja,лывырта́ш
1084,drehen::V,snúa,пӱтыра́ш
1085,wenden::V,snúa,ирала́ш
1086,wenden::V,venda,ирала́ш
1087,umdrehen::V,venda,савырала́ш
1088,umdrehen::V,snúa við,савырала́ш
1089,heben::V,hefja,нӧлта́ш
1090,hochheben::V,lyfta upp,нӧлта́ш
1091,ergreifen::V,grípa,руалта́ш
1092,halten::V,rúma,куча́ш
1093,halten::V,halda,куча́ш
1094,drücken::V,þjá,иша́ш
1095,drücken::V,þjá,темда́ш
1096,drücken::V,þrýsta,иша́ш
1097,drücken::V,þrýsta,темда́ш
1098,schieben::V,ýta,шӱкала́ш
1099,kratzen::V,klóra,удыра́ш
1100,lecken::V,sleikja,нула́ш
1101,beißen::V,bíta,пура́ш
1102,abreißen::V,rífa af,кӱрла́ш
1103,abreißen::V,rífa frá,кӱрла́ш
1104,abschneiden::V,skera af,пӱчка́ш
1105,abschneiden::V,klippa af,пӱчка́ш
1106,binden::V,binda,кылда́ш
1107,stecken::V,stinga,шуралта́ш
1108,brechen::V,brjóta,тодышта́ш
1109,klopfen::V,berja,кыра́ш
1110,klopfen::V,klappa,кыра́ш
1111,hauen::V,berja,тӱя́ш
1112,hauen::V,höggva,тӱя́ш
1113,kleben::V,líma,клеитла́ш
1114,reiben::V,núa,йыга́ш
1115,reiben::V,núa,туржала́ш
1116,streichen::V,smyrja,шӱра́ш
1117,schleifen::V,slípa,шума́ш
1118,schleifen::V,slípa,яна́ш
1119,schneiden::V,skera,пӱчка́ш
1120,schneiden::V,klippa,пӱчка́ш
1121,rütteln::V,skaka,рӱза́ш
1122,schütteln::V,hrista,почка́ш
1123,schwenken::V,sveifla,рӱза́ш
1124,schütten::V,hella,опта́ш
1125,füllen::V,fylla,тема́ш
1126,einwickeln::V,vefja inn í,вӱдыла́ш
1127,tragen::V,bera,нумала́ш
1128,schleppen::V,draga,шӱдыра́ш
1129,ziehen::V,toga,шупша́ш
1130,ziehen::V,draga,шупша́ш
1131,aufbewahren::V,geyma,арала́ш
1132,werfen::V,kasta,шуа́ш
1133,werfen::V,kasta,кышка́ш
1134,fangen::V,grípa,куча́ш
1135,packen::V,þrífa í,руалта́ш
1136,verstecken::V,fela,тоя́ш
1137,teilen::V,deila,пӧла́ш
1138,schicken::V,senda,колта́ш
1139,bringen::V,færa,конда́ш
1140,bringen::V,flytja,конда́ш
1141,hinzufügen::V,bæta við,ешара́ш
1142,bekommen::V,hljóta,нала́ш
1143,bekommen::V,ná,нала́ш
1144,erhalten::V,fá,нала́ш
1145,nehmen::V,taka,нала́ш
1146,wählen::V,velja,сайла́ш
1147,auswählen::V,velja úr,таҥгла́ш
1148,bewahren::V,gæta,сакла́ш
1149,bewahren::V,vernda,сакла́ш
1150,behindern::V,varna,чаракла́ш
1151,verderben::V,spilla,пужа́ш
1152,beschädigen::V,skemma,пужа́ш
1153,zerbrechen::V,brjóta,пудырта́ш
1154,zerreißen::V,rífa,кӱрла́ш
1155,zerreißen::V,rífa sundur,кӱрла́ш
1156,zerstören::V,rífa niður,шалата́ш
1157,verbrennen::V,brenna,йӱлата́ш
1158,geben::V,gefa,пуа́ш
1159,reichen::V,rétta,пуа́ш
1160,schenken::V,gefa,пӧлекла́ш
1161,versprechen::V,lofa,сӧра́ш
1162,versprechen::V,heita,сӧра́ш
1163,wünschen::V,óska,тылана́ш
1164,loben::V,lofa,мокта́ш
1165,loben::V,hrósa,мокта́ш
1166,küssen::V,kyssa,шупшала́ш
1167,wiegen::V,rugga,рӱпша́ш
1168,zudecken::V,þekja,леведа́ш
1169,zudecken::V,breiða yfir,леведа́ш
1170,wecken::V,vekja,помыжалтара́ш
1171,zeigen::V,sýna,ончыкта́ш
1172,führen::V,leiða,вӱда́ш
1173,lehren::V,kenna,туныкта́ш
1174,unterrichten::V,fræða,туныкта́ш
1175,aufziehen::V,ala upp,орышта́ш
1176,leiten::V,stjórna,вӱда́ш
1177,leiten::V,stjórna,вуйлата́ш
1178,antreiben::V,hvetja,поктыла́ш
1179,lassen::V,láta,-та́ш
1180,einladen::V,bjóða heim,ӱжа́ш
1181,vereinigen::V,sameina,иктешла́ш
1182,besuchen::V,heimsækja,то́лын кая́ш
1183,treffen::V,hitta,вашлия́ш
1184,sich versammeln::V,safnast saman,погына́ш
1185,sich versammeln::V,safnast saman,чумырга́ш
1186,spielen::V,leika sér,мода́ш
1187,singen::V,syngja,мура́ш
1188,tanzen::V,dansa,кушта́ш
1189,sich trennen::V,skiljast,ойырла́ш
1190,verlassen::V,yfirgefa,кудалта́ш
1191,retten::V,bjarga,утара́ш
1192,bewachen::V,gæta,орола́ш
1193,bewachen::V,hafa vörð á,орола́ш
1194,schützen::V,vernda,арала́ш
1195,verteidigen::V,verja,арала́ш
1196,sich schlagen::V,slást,кредала́ш
1197,sich schlagen::V,berjast,кредала́ш
1198,schießen::V,skjóta,лӱя́ш
1199,siegen::V,sigra,сеҥа́ш
1200,ärgern::V,ergja,сырыкта́ш
1201,ärgern::V,skaprauna,сырыкта́ш
1202,schlagen::V,slá,пера́ш
1203,schlagen::V,lemja,пера́ш
1204,treten::V,sparka,тошка́ш
1205,stechen::V,stinga,кера́ш
1206,stoßen::V,hrinda,шӱкала́ш
1207,stehlen::V,stela,шолышта́ш
1208,stören::V,trufla,мешая́ш
1209,belästigen::V,ónáða,толаштара́ш
1210,verbergen::V,leyna,шылта́ш
1211,täuschen::V,gabba,ондала́ш
1212,täuschen::V,blekkja,ондала́ш
1213,betrügen::V,svíkja,ондала́ш
1214,betrügen::V,blekkja,ондала́ш
1215,töten::V,drepa,пушта́ш
1216,wohnen::V,búa,ила́ш
1217,arbeiten::V,vinna,пашалана́ш
1218,arbeiten::V,vinna,паша́м ышта́ш
1219,sammeln::V,safna,пога́ш
1220,pflücken::V,tína,кӱра́ш
1221,pflücken::V,reyta,кӱра́ш
1222,jagen::V,veiða,сонарла́ш
1223,fischen::V,fiska,кол куча́ш
1224,fassen::V,veiða,куча́ш
1225,hüten::V,gæta,кӱта́ш
1226,hüten::V,vakta,кӱта́ш
1227,treiben::V,reka,покта́ш
1228,anbinden::V,binda við,йолышта́ш
1229,anbinden::V,binda fast,йолышта́ш
1230,füttern::V,fóðra,пукша́ш
1231,melken::V,mjólka,лӱшта́ш
1232,hacken::V,höggva,руа́ш
1233,gießen::V,hella,шава́ш
1234,reifen::V,þroskast,кӱа́ш
1235,zubereiten::V,elda,ямдыла́ш
1236,zubereiten::V,tilbúa,ямдыла́ш
1237,kochen::V,sjóða,шолта́ш
1238,backen::V,baka,кӱкташ
1239,braten::V,steikja,пуштыла́ш
1240,braten::V,steikja,жаритла́ш
1241,umrühren::V,hræra í,луга́ш
1242,stricken::V,prjóna,пида́ш
1243,nähen::V,sauma,урга́ш
1244,färben::V,lita,чиялта́ш
1245,reinigen::V,hreinsa,эрыкта́ш
1246,waschen::V,þvo,мушка́ш
1247,abwischen::V,þerra,ӱшта́ш
1248,spülen::V,skola,шӱалта́ш
1249,spülen::V,þvo upp,шӱалта́ш
1250,fegen::V,sópa,ӱшта́ш
1251,fegen::V,hreinsa,ӱшта́ш
1252,kehren::V,sópa,ӱшта́ш
1253,baden::V,baða sig,йӱштыла́ш
1254,sich waschen::V,þvo sér,мушкылта́ш
1255,ausziehen::V,fara úr,кудаша́ш
1256,anziehen::V,fara í,чия́ш
1257,sich anziehen::V,klæðast,чия́ш
1258,kämmen::V,greiða,шера́ш
1259,schmücken::V,prýða,тӱзата́ш
1260,schmücken::V,prýða,чеверта́ш
1261,schmücken::V,skreyta,тӱзата́ш
1262,schmücken::V,skreyta,чеверта́ш
1263,sagen::V,segja,ойла́ш
1264,sagen::V,segja,каласа́ш
1265,sprechen::V,tala,кутыра́ш
1266,reden::V,ræða,мутлана́ш
1267,sich unterhalten::V,spjalla,кутыра́ш
1268,sich unterhalten::V,ræðast við,кутыра́ш
1269,fragen::V,spyrja,йода́ш
1270,bitten::V,biðja,йода́ш
1271,erzählen::V,segja frá,ойла́ш
1272,mitteilen::V,tilkynna,увертара́ш
1273,nennen::V,nefna,лӱмда́ш
1274,rufen::V,kalla,ӱжа́ш
1275,prahlen::V,gorta,моктана́ш
1276,übersetzen::V,þýða,кусара́ш
1277,denken::V,hugsa,шона́ш
1278,glauben::V,trúa,ӱшана́ш
1279,bemerken::V,taka eftir,шижа́ш
1280,erkennen::V,þekkja,пала́ш
1281,begreifen::V,skilja,ыҥла́ш
1282,verstehen::V,skilja,умыла́ш
1283,lernen::V,læra,тунема́ш
1284,wissen::V,vita,шинча́ш
1285,sich erinnern an::V,minnast,шарна́ш
1286,vergessen::V,gleyma,монда́ш
1287,messen::V,mæla,виса́ш
1288,zählen::V,telja,шотла́ш
1289,rechnen::V,reikna,шотла́ш
1290,lesen::V,lesa,луда́ш
1291,malen::V,mála,сӱретла́ш
1292,zeichnen::V,teikna,сӱретла́ш
1293,schreiben::V,skrifa,воза́ш
1294,besitzen::V,hafa,лия́ш
1295,kaufen::V,kaupa,нала́ш
1296,verkaufen::V,selja,ужала́ш
1297,bezahlen::V,borga,тӱла́ш
1298,zahlen::V,borga,тӱла́ш
1299,beherrschen::V,hafa á valdi sínu,куча́ш
1300,ertragen::V,þola,турка́ш
