,Concept_ID,kk,sq
788,hübsch::A,ажарлы,hijshëm
789,hübsch::A,шырайлы,bukur
790,hübsch::A,шырайлы,hijshëm
791,böse::A,өш,keq
792,böse::A,сұм,keq
793,böse::A,жауыз,keq
794,dumm::A,көкми,teveqel
795,dumm::A,ақымақ,teveqel
796,dumm::A,миы жоқ,teveqel
797,faul::A,жалқау,dembel
798,faul::A,еріншек,dembel
799,fleißig::A,ұқыпты,zellshëm
800,geizig::A,сараң,kurnac
801,geizig::A,сараң,dorështrënguar
802,klug::A,жетік,mençur
803,klug::A,ақылды,mençur
804,geschickt::A,шебер,aftë
805,lieb::A,абзал,dashur
806,lieb::A,айналайын,dashur
807,lustig::A,көңілді,gëzuar
808,sanft::A,жуас,butë
809,hungrig::A,аш,uritur
810,krank::A,кеселді,sëmurë
811,nackt::A,жалаңаш,lakuriq
812,nackt::A,жалаңаш,zhveshur
813,traurig::A,қапа,trishtuar
814,lebendig::A,тірі,gjallë
815,lebendig::A,жанды,gjallë
816,gut::A,жақсы,mirë
817,schlecht::A,жаман,keq
818,richtig::A,дұрыс,drejtë
819,schlimm::A,жаман,keq
820,wahr::A,нағыз,vërtetë
821,alt::A,ескі,vjetër
822,neu::A,жаңа,i ri
823,ehemalig::A,өткен,dikurshëm
824,ehemalig::A,бұрынғы,dikurshëm
825,alt[Lebewesen]::A,кексе,plak
826,jung::A,науша,i ri
827,arm::A,кедей,varfër
828,arm::A,кедей,vobektë
829,arm::A,дәулетсіз,varfër
830,arm::A,дәулетсіз,vobektë
831,reich::A,малды,pasur
832,bekannt::A,таныс,njohur
833,bekannt::A,көзтаныс,njohur
834,berühmt::A,атақты,famshëm
835,fremd::A,бөтен,huaj
836,verschieden::A,түрлі,ndryshëm
837,nah::A,жуық,afërt
838,nah::A,етене,afërt
839,fern::A,алыс,largët
840,fern::A,алыстағы,largët
841,linker::A,сол,majtë
842,linker::A,солшыл,majtë
843,rechter::A,оң,djathtë
844,anderer::A,өзге,tjetër
845,anderer::A,былайғы,tjetër
846,erster::A,алғашқы,parë
847,zweiter::A,екінші,dytë
848,dritter::A,үшінші,i tretë
849,letzter::A,артқы,fundit
850,letzter::A,кейінгі,fundit
851,allein::ADV,серіксіз,vetëm
852,auf einmal::ADV,бірден,njëkohësisht
853,zusammen::ADV,бірлесіп,bashkë
854,zusammen::ADV,бірлесіп,së bashku
855,lange::ADV,ұзақ,për një kohë të gjatë
856,plötzlich::ADV,кенет,befas
857,sofort::ADV,әне-міне дегенше,menjëherë
858,sofort::ADV,әне-міне дегенше,aty për aty
859,später::ADV,артынан,më vonë
860,jetzt::ADV,енді,tash
861,jetzt::ADV,қазір,tash
862,heute::ADV,бүгін,sot
863,morgen::ADV,ертең,nesër
864,bald::ADV,тез,shpejt
865,bald::ADV,тез,së shpejti
866,dann::ADV,онан соң,pastaj
867,dann::ADV,сонан соң,pastaj
868,gestern::ADV,кеше,dje
869,einst::ADV,бірде,dikur
870,einst::ADV,бір кезде,dikur
871,damals::ADV,анада,atëherë
872,danach::ADV,онан соң,mandej
873,danach::ADV,сонан соң,mandej
874,vorher::ADV,бұрын,më parë
875,zuerst::ADV,әуелі,së pari
876,zuerst::ADV,алдымен,së pari
877,einmal::ADV,бір жолы,njëherë
878,manchmal::ADV,кейде,nganjëherë
879,oft::ADV,ылғи,shpesh
880,immer::ADV,өнебойы,përherë
881,immer::ADV,өнебойы,gjithnjë
882,niemals::ADV,ешуақытта,kurrë
883,niemals::ADV,ешуақытта,asnjëherë
884,hier::ADV,бұнда,këtu
885,hier::ADV,осында,këtu
886,hierhin::ADV,бермен,knej
887,von hier::ADV,бер жақтан,që këtej
888,von hier::ADV,бер жақтан,prej këtej
889,dort::ADV,анда,aty
890,dort::ADV,анда,atje
891,dorthin::ADV,әрі,anej
892,geradeaus::ADV,тура,drejt
893,vorwärts::ADV,ілгері,mbroth
894,vorwärts::ADV,ілгері,përpara
895,rückwärts::ADV,артқа,mbrapsht
896,zurück::ADV,кейін қарай,prapa
897,zurück::ADV,кейін қарай,mbrapsht
898,unten::ADV,төменде,poshtë
899,hinab::ADV,астына,përposh
900,hinab::ADV,төмен,përposh
901,oben::ADV,жоғарыда,lart
902,oben::ADV,жоғарыда,sipër
903,hinauf::ADV,өрге,lart
904,hinauf::ADV,өрге,përpjetë
905,überall::ADV,әрқайда,kudo
906,nicht::ADV,емес,s'
907,nicht::ADV,емес,nuk
908,ein wenig::ADV,азырақ,një tis
909,ein wenig::ADV,аздаған,një tis
910,ein wenig::ADV,азғантай,një tis
911,kaum::ADV,зорға,mezi
912,sehr::ADV,орасан,fort
913,sehr::ADV,орасан,shumë
914,so::ADV,бұлай,ashtu
915,so::ADV,бұлай,kështu
916,so::ADV,былайша,ashtu
917,so::ADV,былайша,kështu
918,noch::ADV,әлі,ende
919,noch::ADV,әлі,akoma
920,nur::ADV,ғана,vetëm
921,schon::ADV,түге,tashmë
922,wieder::ADV,жаңа,përsëri
923,wieder::ADV,қайта,përsëri
924,wieder::ADV,жаңадан,përsëri
925,vergebens::ADV,бекер,kot
926,vor::PRP,алды,para
927,hinter::PRP,артынан,prapa
928,hinter::PRP,артынан,mbrapa
929,unter::PRP,түп,nën
930,unter::PRP,маңында,nën
931,durch::PRP,арқылы,nëpër
932,neben::PRP,іргеде,pranë
933,neben::PRP,іргеде,përbri
934,neben::PRP,жанында,pranë
935,neben::PRP,жанында,përbri
936,zwischen::PRP,арада,midis
937,zwischen::PRP,арада,ndërmjet
938,wegen::PRP,үшін,për
939,dies::PRN,бұ,ky
940,dies::PRN,осы,ky
941,das::PRN,сол,ky
942,alles::PRN,дүйім,gjithçka
943,alles::PRN,күллі,gjithçka
944,ich::PRN,мен,unë
945,du::PRN,сен,ti
946,er::PRN,ол,ai
947,wir::PRN,біз,ne
948,ihr::PRN,сіз,ju
949,sie::PRN,олар,ata
950,was::FPRN,не,ç'
951,was::FPRN,не,çfarë
952,wer::FPRN,кім,kush
953,wo::FADV,кәні,ku
954,wo::FADV,қайда,ku
955,wohin::FADV,қайда,për ku
956,wie::FADV,калай,si
957,warum::FADV,неғып,pse
958,warum::FADV,неғып,përse
959,wieviel::FNUM,неше,sa
960,wieviel::FNUM,қанша,sa
961,eins::NUM,бір,një
962,zwei::NUM,екі,dy
963,drei::NUM,үш,tre
964,vier::NUM,төрт,katër
965,fünf::NUM,бес,pesë
966,sechs::NUM,алты,gjashtë
967,sieben::NUM,жеті,shtatë
968,acht::NUM,сегіз,tetë
969,neun::NUM,тоғыз,nëntë
970,zehn::NUM,он,dhjetë
971,elf::NUM,он бір,njëmbëdhjetë
972,zwölf::NUM,он екі,dymbëdhjetë
973,zwanzig::NUM,жиырма,njëzet
974,dreißig::NUM,отыз,tridhjetë
975,vierzig::NUM,қырық,dyzet
976,fünfzig::NUM,елу,pesëdhjetë
977,sechzig::NUM,алпыс,gjashtëdhjetë
978,siebzig::NUM,жетпіс,shtatëdhjetë
979,achtzig::NUM,сексен,tetëdhjetë
980,neunzig::NUM,тоқсан,nëntëdhjetë
981,hundert::NUM,жүз,qind
982,tausend::NUM,мың,mijë
983,und::CNJ,та,e
984,und::CNJ,та,dhe
985,oder::CNJ,әлде,a
986,oder::CNJ,әлде,apo
987,oder::CNJ,немесе,a
988,oder::CNJ,немесе,apo
989,stehen::V,тұру,rri
990,sitzen::V,отыру,rri
991,liegen::V,жату,rri shtrirë
992,hängen::V,ілу,varem
993,werden::V,болу,bëhem
994,werden::V,түрегелу,bëhem
995,passieren::V,болу,ndodh
996,beginnen::V,басталу,filloj
997,enden::V,ада болу,përfundoj
998,wechseln::V,құбылу,ndërroj
999,wechseln::V,өзгеру,ndërroj
1000,aufgehen[Sonne]::V,шығу,hapem
1001,untergehen[Sonne]::V,батыру,hyj
1002,untergehen[Sonne]::V,батыру,perëndoj
1003,scheinen[Sonne]::V,жылтырау,ndriçoj
1004,donnern::V,күркіреу,gjëmoj
1005,donnern::V,күркіреу,bubulloj
1006,wehen::V,огып тур,fryj
1007,strömen::V,сорғалау,derdh
1008,fließen::V,ағу,rrjedh
1009,sich drehen::V,айналу,rrotullohem
1010,schwanken::V,толықсу,dyzoj
1011,schwingen::V,тербелу,dridhem
1012,fallen::V,құлау,bie
1013,fallen::V,жығылу,bie
1014,fallen::V,төмендеу,bie
1015,brennen::V,жану,digjem
1016,rauchen::V,түтету,nxjerr tym
1017,regnen::V,жауу,bie shi
1018,gefrieren::V,мұздай қату,ngrij
1019,gefrieren::V,мұз боп қату,ngrij
1020,tauen::V,жібу,shkrij
1021,schmelzen::V,еру,shkrij
1022,trocknen::V,курау,thaj
1023,sieden::V,қайнау,ziej
1024,faulen::V,иістену,kalbem
1025,faulen::V,иістену,prishem
1026,verfaulen::V,шіру,kalbem
1027,reißen::V,жыртылу,grisem
1028,reißen::V,жыртылу,shqyhem
1029,versinken::V,малтығу,humboj
1030,vergehen::V,өту,kaloj
1031,erscheinen::V,көріну,dukem
1032,erscheinen::V,көрініп қалу,dukem
1033,verschwinden::V,ғайып_болу,zhdukem
1034,sinken::V,ылдилау,ulem
1035,sinken::V,төмендеу,ulem
1036,abnehmen::V,кемітілу,pakësohem
1037,abnehmen::V,кемітілу,zvogëlohem
1038,zunehmen::V,көбею,shtohem
1039,steigen::V,қобу,rritem
1040,steigen::V,көтерілу,rritem
1041,steigen::V,жоғарылау,rritem
1042,wachsen::V,өсу,rritem
1043,glänzen::V,жалтырау,vezulloj
1044,funkeln::V,жарқырау,xixoj
1045,funkeln::V,жарқырау,xixëlloj
1046,funkeln::V,нұрлану,xixoj
1047,funkeln::V,нұрлану,xixëlloj
1048,funkeln::V,жылтылдау,xixoj
1049,funkeln::V,жылтылдау,xixëlloj
1050,lärmen::V,шулау,oshtij
1051,lärmen::V,шулау,zhurmoj
1052,lärmen::V,шуылдау,oshtij
1053,lärmen::V,шуылдау,zhurmoj
1054,läuten::V,қоңыраулату,bie
1055,klingeln::V,дыңғырлау,i bie ziles
1056,klirren::V,дыңылдату,kërcëlloj
1057,brausen::V,тасу,gjëmoj
1058,rauschen::V,сусылдау,fëshfërij
1059,rauschen::V,сыбдырлау,fëshfërij
1060,klingen::V,дыбыс шығару,tingëlloj
1061,bellen::V,үру,leh
1062,heulen::V,ұлу,ulërij
1063,blasen::V,үру,fryj
1064,pfeifen::V,ысқыру,fishkëllej
1065,schreien::V,шыңғыру,bërtas
1066,schreien::V,айғайлау,bërtas
1067,schreien::V,байбайлау,bërtas
1068,schreien::V,бажалақтау,bërtas
1069,stöhnen::V,ыңырсу,rënkoj
1070,stöhnen::V,ыңкылдау,rënkoj
1071,zittern::V,қалш,trembem
1072,zittern::V,қалшылдату,trembem
1073,leben::V,жасау,rroj
1074,leben::V,жасау,jetoj
1075,leben::V,күнелту,rroj
1076,leben::V,күнелту,jetoj
1077,leben::V,күн көру,rroj
1078,leben::V,күн көру,jetoj
1079,leben::V,тіршілік ету,rroj
1080,leben::V,тіршілік ету,jetoj
1081,geboren werden::V,туу,lind
1082,atmen::V,дем алу,marr frymë
1083,atmen::V,ауа жұту,marr frymë
1084,trinken::V,ішу,pi
1085,trinken::V,ұрттау,pi
1086,essen::V,жеу,ha
1087,essen::V,тамақтану,ha
1088,schlucken::V,жұту,gëlltis
1089,schlucken::V,жұту,kapërdij
1090,müde werden::V,болдыру,lodhem
1091,einschlafen::V,үйыктап калу,bie të fle
1092,schlafen::V,ұйықтау,fle
1093,aufwachen::V,ояну,zgjohem
1094,aufstehen::V,ояну,çohem
1095,aufstehen::V,ояну,ngrihem
1096,sich erholen::V,тынығу,qetësohem
1097,sich erholen::V,тынығу,shtendosem
1098,krank werden::V,кеселдену,bie i sëmurë
1099,krank werden::V,сырқаттану,bie i sëmurë
1100,krank werden::V,ауырып қалу,bie i sëmurë
1101,krank werden::V,ауыра бастау,bie i sëmurë
1102,krank werden::V,кеселге ұшырау,bie i sëmurë
1103,krank werden::V,сырқаттанып қалу,bie i sëmurë
1104,krank sein::V,ауыру,jam i sëmurë
1105,krank sein::V,сырқаттану,jam i sëmurë
1106,schmerzen::V,ауырады,dhemb
1107,husten::V,жөтелу,kollitem
1108,genesen::V,айығу,shërohem
1109,sterben::V,өлу,vdes
1110,sterben::V,қайтыс,vdes
1111,sterben::V,жантапсыру,vdes
1112,umkommen::V,өлу,vdes
1113,umkommen::V,өлу,mbaroj
1114,umkommen::V,қаза табу,vdes
1115,umkommen::V,қаза табу,mbaroj
1116,sich bewegen::V,жылжу,shkundem
1117,sich rühren::V,қыбырлау,lëviz
1118,sich erheben::V,тұру,ngrihem
1119,sich setzen::V,отыру,ulem
1120,hinfallen::V,жығылу,gremisem
1121,laufen::V,жояу жүру,eci
1122,schreiten::V,кадамдау,çapem
1123,spazierengehen::V,қыдыру,shëtis
1124,eilen::V,асығу,ngas
1125,eilen::V,жеделдену,ngas
1126,eilen::V,жедепдеу,ngas
1127,sich beeilen::V,асығу,nxitoj
1128,sich beeilen::V,жеделдену,nxitoj
1129,sausen::V,заулау,eci shpejt
1130,rennen::V,жүгіру,vrapoj
1131,springen::V,секіру,kërcej
1132,klettern::V,өрмелеп шығу,hipi
1133,schaukeln::V,тербелу,kolovitem
1134,kriechen::V,еңбектеу,zvarritem
1135,schwimmen::V,жүзу,notoj
1136,schwimmen::V,малту,notoj
1137,schwimmen::V,қалықтау,notoj
1138,tauchen::V,сүңгу,zhytem
1139,rudern::V,есу,vozis
1140,fahren::V,бару,shkoj
1141,fliegen::V,ұшу,fluturoj
1142,gehen::V,бару,eci
1143,gehen::V,бару,shkoj
1144,weggehen::V,кету,vete
1145,abfahren::V,жөнелу,nisem
1146,anhalten::V,тоқтау,ndalem
1147,hineingehen::V,кіру,futem
1148,eintreten::V,ену,hyj
1149,kommen::V,жету,vij
1150,ankommen::V,келу,arrij
1151,ankommen::V,келу,mbërrij
1152,zurückkommen::V,қайту,kthehem
1153,bleiben::V,қалу,mbetem
1154,bleiben::V,қалу,qëndroj
1155,warten::V,тосу,pres
1156,erwarten::V,күту,pres
1157,suchen::V,іздеу,kërkoj
1158,finden::V,табу,gjej
1159,versuchen::V,талпыну,mundohem
1160,vorbereiten::V,әзірлеу,përgatis
1161,lieben::V,сүю,dashuroj
1162,mögen::V,жарату,dua
1163,mögen::V,жақсы_көру,dua
1164,lachen::V,күлу,qesh
1165,lachen::V,күлісу,qesh
1166,rühren::V,көңілін бұзу,mallëngjej
1167,weinen::V,жылау,qaj
1168,schimpfen::V,ақырып-бақыру,shaj
1169,sich ärgern::V,ашулану,bëhem verem
1170,sich fürchten::V,сескену,kam frikë
1171,sich fürchten::V,сескену,frikësohem
1172,fürchten::V,қауіптену,kam frikë nga
1173,fürchten::V,сақсыну,kam frikë nga
1174,fliehen::V,қашу,arratisem
1175,fliehen::V,қашып кету,arratisem
1176,flüchten::V,қашу,iki
1177,flüchten::V,қашып кету,iki
1178,sehen::V,көру,shoh
1179,anschauen::V,назар салу,shikoj
1180,ansehen::V,тамашалау,shikoj
1181,hören::V,есту,dëgjoj
1182,zuhören::V,тыңдау,veshtoj
1183,zuhören::V,құлақ қою,veshtoj
1184,probieren::V,тату,provoj
1185,probieren::V,дәм тату,provoj
1186,riechen::V,иіскеу,nuhas
1187,fühlen::V,сезу,ndiej
1188,fühlen::V,сезіну,ndiej
1189,scheinen::V,болып көріну,ndriçoj
1190,zu sehen sein::V,көріну,dukem
1191,vernehmen::V,есту,dëgjoj
1192,vernehmen::V,есітіп қалу,dëgjoj
1193,frieren::V,тоңу,mërdhij
1194,frieren::V,жаурау,mërdhij
1195,tun::V,ету,bëj
1196,tun::V,істеу,bëj
1197,können::V,білу,mund
1198,wollen::V,қалау,dua
1199,wollen::V,қалау,dëshiroj
1200,anfangen::V,бастау,filloj
1201,beenden::V,бітіру,kryej
1202,beenden::V,бітіру,mbaroj
1203,beenden::V,адақтау,kryej
1204,beenden::V,адақтау,mbaroj
1205,beenden::V,тамамдау,kryej
1206,beenden::V,тамамдау,mbaroj
1207,beenden::V,аяқтап шығу,kryej
1208,beenden::V,аяқтап шығу,mbaroj
1209,aufhören::V,доғару,pushoj
1210,gelingen::V,жолы түсу,më shkon mbarë
1211,geraten::V,калу,del
1212,öffnen::V,ашу,hap
1213,öffnen::V,ашып қою,hap
1214,schließen::V,жабу,mbyll
1215,stellen::V,қою,vë
1216,stellen::V,қойдыру,vë
1217,setzen::V,отырғызу,vë
1218,legen::V,салу,vë
1219,legen::V,калау,vë
1220,berühren::V,тию,rrok
1221,verbinden::V,байлап алу,bashkoj
1222,verbinden::V,сабақтастыру,bashkoj
1223,bedecken::V,бүркеу,mbuloj
1224,aufhängen::V,ілу,var
1225,aufhängen::V,асып қою,var
1226,anzünden::V,тұтату,ndez
1227,aufheben::V,көтеру,ngre
1228,zurücklassen::V,қалдыру,lë pas
1229,verlieren::V,жоғалту,humb
1230,fallen lassen::V,құлатып алу,lëshoj
1231,fallen lassen::V,қолдан түсіріп алу,lëshoj
1232,machen::V,ету,bëj
1233,machen::V,жасау,bëj
1234,machen::V,жасап шығару,bëj
1235,herstellen::V,жасап шығару,prodhoj
1236,bauen::V,тұрғызу,ndërtoj
1237,reparieren::V,оңдау,ndreq
1238,reparieren::V,оңдау,meremetoj
1239,verbessern::V,дұрыстау,përmirësoj
1240,ändern::V,өзгерту,ndërroj
1241,graben::V,үңгу,gërmoj
1242,beugen::V,буғу,kërrus
1243,biegen::V,ию,përkul
1244,biegen::V,майыстыру,përkul
1245,drehen::V,айналдыру,dredh
1246,drehen::V,айналдыру,rrotulloj
1247,wenden::V,екінші жағын айналдыру,kthej
1248,umdrehen::V,бұру,kthej
1249,heben::V,көтеру,ngre
1250,hochheben::V,жоғарылату,ngre
1251,hochheben::V,көтеру,ngre
1252,ergreifen::V,бас_салу,rrëmbej
1253,ergreifen::V,шап_беріп_ұстап_алу,rrëmbej
1254,ergreifen::V,шап_беру,rrëmbej
1255,ergreifen::V,шап_ете_түсу,rrëmbej
1256,halten::V,тұту,mbaj
1257,halten::V,ұстау,mbaj
1258,drücken::V,басу,shtyp
1259,schieben::V,итеру,shtyj
1260,kratzen::V,қыру,kruaj
1261,kratzen::V,қыру,gërvisht
1262,lecken::V,жалау,lëpij
1263,beißen::V,қабу,kafshoj
1264,beißen::V,тістеу,kafshoj
1265,beißen::V,қауып алу,kafshoj
1266,abreißen::V,үзу,shkëpus
1267,abschneiden::V,қырқу,cungoj
1268,binden::V,байланыстыру,lidh
1269,binden::V,байлап_алу,lidh
1270,binden::V,байластыру,lidh
1271,binden::V,байлау,lidh
1272,binden::V,буу,lidh
1273,binden::V,матау,lidh
1274,binden::V,сабақтастыру,lidh
1275,binden::V,ұштастыру,lidh
1276,stecken::V,сұғу,fus
1277,stecken::V,сұғу,ngul
1278,brechen::V,сындыру,thyej
1279,klopfen::V,қағу,trokas
1280,hauen::V,соғу,godas
1281,kleben::V,желімдеу,ngjis
1282,reiben::V,үйкеу,fërkoj
1283,streichen::V,сүйкеу,lyej
1284,schleifen::V,егеу,mpreh
1285,schleifen::V,қайрау,mpreh
1286,schleifen::V,егеулеу,mpreh
1287,schneiden::V,кесу,pres
1288,rütteln::V,қозғау,shkund
1289,rütteln::V,жұлмалау,shkund
1290,schütteln::V,дірілдету,lëkund
1291,schütteln::V,селкілдету,lëkund
1292,schwenken::V,бұлғау,valëvit
1293,schwenken::V,сермеу,valëvit
1294,schütten::V,құю,mbush
1295,füllen::V,толтыру,mbush
1296,einwickeln::V,орау,mbështjell
1297,tragen::V,алып жүру,mbaj
1298,tragen::V,алып жүру,mbart
1299,schleppen::V,тарту,heq
1300,schleppen::V,тарту,zhgërryej
1301,ziehen::V,тарту,tërheq
1302,aufbewahren::V,сақтау,ruaj
1303,werfen::V,лақтыру,hedh
1304,fangen::V,қармау,kap
1305,fangen::V,қағып алу,kap
1306,packen::V,шап беру,rrëmbej
1307,packen::V,шап ете түсу,rrëmbej
1308,packen::V,шап беріп ұстап алу,rrëmbej
1309,verstecken::V,тығу,fsheh
1310,verstecken::V,жасыру,fsheh
1311,teilen::V,бөлу,ndaj
1312,schicken::V,жіберу,dërgoj
1313,bringen::V,әкелу,sjell
1314,bringen::V,алып келу,sjell
1315,hinzufügen::V,қосу,shtoj
1316,hinzufügen::V,үстеу,shtoj
1317,bekommen::V,алу,kap
1318,erhalten::V,алмақ,marr
1319,nehmen::V,алу,marr
1320,nehmen::V,алмақ,marr
1321,wählen::V,таңдау,zgjedh
1322,auswählen::V,екшеу,përzgjedh
1323,auswählen::V,саралау,përzgjedh
1324,auswählen::V,сұрыптау,përzgjedh
1325,auswählen::V,сайлап алу,përzgjedh
1326,bewahren::V,сақтау,ruaj
1327,behindern::V,оралғы болу,pengoj
1328,verderben::V,бүлдіру,prish
1329,beschädigen::V,бұзу,dëmtoj
1330,zerbrechen::V,уату,thyej
1331,zerreißen::V,жырту,çjerr
1332,zerreißen::V,жырту,zheloj
1333,zerstören::V,қирату,prish
1334,zerstören::V,қирату,shkatërroj
1335,zerstören::V,талқандау,prish
1336,zerstören::V,талқандау,shkatërroj
1337,verbrennen::V,өртеу,djeg
1338,verbrennen::V,жандыру,djeg
1339,verbrennen::V,өртеп жіберу,djeg
1340,verbrennen::V,жандырып жіберу,djeg
1341,geben::V,беру,jap
1342,reichen::V,беру,jap
1343,schenken::V,тарту,fal
1344,schenken::V,тарту,dhuroj
1345,versprechen::V,уәде беру,premtoj
1346,wünschen::V,тілеу,uroj
1347,loben::V,мақтау,lëvdoj
1348,loben::V,мақтау,lavdëroj
1349,loben::V,дәріптеу,lëvdoj
1350,loben::V,дәріптеу,lavdëroj
1351,küssen::V,сүю,puth
1352,wiegen::V,тербеу,tund
1353,zudecken::V,бүркеу,mbuloj
1354,wecken::V,ояту,zgjoj
1355,zeigen::V,көрсету,dëftej
1356,führen::V,ерту,çoj
1357,führen::V,жетектеу,çoj
1358,lehren::V,оқыту,arsej
1359,unterrichten::V,оқыту,arsimoj
1360,aufziehen::V,бағу,rris
1361,leiten::V,басқару,udhëheq
1362,leiten::V,жетекшілік ету,udhëheq
1363,antreiben::V,асықтыру,nxis
1364,lassen::V,-ткізу,detyroj
1365,lassen::V,мәжбүр ету,detyroj
1366,einladen::V,шақыру,ftoj
1367,vereinigen::V,біріктіру,bashkoj
1368,vereinigen::V,біріктіріп қою,bashkoj
1369,besuchen::V,кіріп шығу,vizitoj
1370,besuchen::V,барып шығу,vizitoj
1371,treffen::V,кездесу,ndesh
1372,sich versammeln::V,топталу,tubohem
1373,spielen::V,ойнау,loz
1374,spielen::V,ойнау,luaj
1375,singen::V,сайрау,këndoj
1376,tanzen::V,билеу,kërcej
1377,tanzen::V,билеу,vallëzoj
1378,sich trennen::V,айрылысу,ndahem
1379,verlassen::V,тастау,braktis
1380,retten::V,құтқару,shpëtoj
1381,bewachen::V,күзету,ruaj
1382,schützen::V,жақтау,ruaj
1383,schützen::V,жақтау,mbroj
1384,schützen::V,жақтасу,ruaj
1385,schützen::V,жақтасу,mbroj
1386,verteidigen::V,қорғау,mbroj
1387,sich schlagen::V,алысу,zihem
1388,schießen::V,ату,shtie
1389,siegen::V,жеңу,fitoj
1390,siegen::V,жеңу,ngadhënjej
1391,ärgern::V,ашуландыру,zemëroj
1392,schlagen::V,ұру,rrah
1393,schlagen::V,ұру,godas
1394,treten::V,тебу,shtyj
1395,treten::V,тебу,shtyj më këmbë
1396,stechen::V,шаншу,ther
1397,stechen::V,шаншу,shpoj
1398,stoßen::V,түрту,shtyj
1399,stehlen::V,ұрлау,vjedh
1400,stören::V,кесірлен,pengoj
1401,belästigen::V,мазасын алу,bezdis
1402,verbergen::V,сездірмеу,fsheh
1403,täuschen::V,жалған айту,mashtroj
1404,betrügen::V,алдау,kobis
1405,betrügen::V,алдап кету,kobis
1406,betrügen::V,ақымақ қылу,kobis
1407,töten::V,құрту,vras
1408,töten::V,өлтіру,vras
1409,wohnen::V,мекендеу,banoj
1410,wohnen::V,өмір сүру,banoj
1411,arbeiten::V,істеу,punoj
1412,arbeiten::V,істеу,vardoj
1413,arbeiten::V,еңбектену,punoj
1414,arbeiten::V,еңбектену,vardoj
1415,sammeln::V,жыю,mbledh
1416,sammeln::V,жыю,grumbulloj
1417,pflücken::V,жұлу,vjel
1418,pflücken::V,жұлу,mbledh
1419,jagen::V,аулау,gjuaj
1420,fischen::V,балык_аулау,peshkoj
1421,fischen::V,балык_аулау,gjuaj peshk
1422,fassen::V,ұстау,zë
1423,hüten::V,жаю,kullos
1424,hüten::V,бағу,kullos
1425,treiben::V,айдау,vë përpara
1426,anbinden::V,байлау,lidh
1427,füttern::V,ас ішкізу,grazhdoj
1428,füttern::V,азықтандыру,grazhdoj
1429,füttern::V,қоректендіру,grazhdoj
1430,melken::V,сауу,mjel
1431,hacken::V,турау,grij
1432,gießen::V,суару,ujis
1433,reifen::V,жетілу,piqem
1434,zubereiten::V,даяр ету,gatuaj
1435,kochen::V,асу,ziej
1436,backen::V,пісіру,pjek
1437,backen::V,пісіру,furroj
1438,braten::V,қуыру,fërgoj
1439,braten::V,қуыру,tiganis
1440,umrühren::V,былғалау,trazoj
1441,umrühren::V,сапырылыстыру,trazoj
1442,stricken::V,торлау,thur
1443,stricken::V,тоқу,thur
1444,nähen::V,тігу,qep
1445,färben::V,бояу,ngjyej
1446,färben::V,бояу,bojatis
1447,färben::V,сырлау,ngjyej
1448,färben::V,сырлау,bojatis
1449,reinigen::V,аршу,qëroj
1450,reinigen::V,аршу,pastroj
1451,reinigen::V,тазалау,qëroj
1452,reinigen::V,тазалау,pastroj
1453,waschen::V,жуу,laj
1454,waschen::V,жуу,finjos
1455,abwischen::V,сүрту,fshij
1456,spülen::V,шаю,kulloj
1457,fegen::V,сыпыру,fshij
1458,kehren::V,сыпыру,fshij
1459,baden::V,шомылу,lahem
1460,sich waschen::V,жуыну,lahem
1461,ausziehen::V,шешу,heq
1462,ausziehen::V,шешу,zbath
1463,anziehen::V,кигізу,vesh
1464,anziehen::V,кигізу,mbath
1465,sich anziehen::V,киіну,vishem
1466,kämmen::V,тарау,kreh
1467,schmücken::V,әсемдеу,hijeshoj
1468,schmücken::V,мәнерлеу,hijeshoj
1469,schmücken::V,көріктендіру,hijeshoj
1470,sagen::V,деу,them
1471,sagen::V,айту,them
1472,sprechen::V,деу,flas
1473,sprechen::V,айту,flas
1474,reden::V,сөйлеу,fjalos
1475,reden::V,сөйлеу,fjalëtoj
1476,reden::V,сөйлесу,fjalos
1477,reden::V,сөйлесу,fjalëtoj
1478,reden::V,тіл қатысу,fjalos
1479,reden::V,тіл қатысу,fjalëtoj
1480,sich unterhalten::V,сұхбаттасу,bisedoj
1481,fragen::V,сұрау,pyes
1482,bitten::V,өтіну,lus
1483,bitten::V,өтіну,lutem
1484,bitten::V,жалыну,lus
1485,bitten::V,жалыну,lutem
1486,erzählen::V,айту,rrëfej
1487,mitteilen::V,білдіру,kumtoj
1488,nennen::V,атау,quaj
1489,rufen::V,шақыру,thërras
1490,prahlen::V,бөсу,mburrem
1491,prahlen::V,бөсу,kapardisem
1492,übersetzen::V,аудару,përkthej
1493,denken::V,ойлау,mendoj
1494,glauben::V,нану,besoj
1495,glauben::V,илану,besoj
1496,bemerken::V,аңғару,vërej
1497,erkennen::V,тану,njoh
1498,erkennen::V,тану,shquaj
1499,begreifen::V,ұғу,marr vesh
1500,begreifen::V,аңғарып алу,marr vesh
1501,verstehen::V,пайым,marr vesh
1502,verstehen::V,түсіну,marr vesh
1503,lernen::V,оқу,mësoj
1504,wissen::V,хабардар болу,di
1505,sich erinnern an::V,еске түсіру,kujtoj
1506,vergessen::V,ұмыту,harroj
1507,messen::V,өлшеу,mas
1508,zählen::V,санау,njeh
1509,rechnen::V,санап шығару,llogaris
