,Concept_ID,mn,ka
713,weich::A,зөөлөн,რბილი
714,rund::A,дугуй,მრგვალი
715,rund::A,дугариг,მრგვალი
716,spitz::A,шовх,წვეტიანი
717,spitz::A,шовгор,წვეტიანი
718,scharf::A,хурц,მჭრელი
719,scharf::A,иртэй,მჭრელი
720,stumpf::A,мохоо,ბლაგვი
721,schwer::A,хүнд,მძიმე
722,schön::A,гуа,ლამაზი
723,schön::A,сайхан,ლამაზი
724,heiß::A,халуун,ცხელი
725,warm::A,дулаан,თბილი
726,kalt::A,хүйтэн,ცივი
727,kühl::A,сэрүүн,გრილი
728,frisch::A,эрүүл,სუფთა
729,frisch::A,жихүүн,სუფთა
730,feucht::A,чийгтэй,ნოტიო
731,nass::A,нойтон,სველი
732,trocken::A,хатсан,მშრალი
733,voll::A,дүүрэн,სავსე
734,leer::A,хоосон,ცარიელი
735,offen::A,онгорхой,ღია
736,offen::A,онгорхой,გაშლილი
737,geschlossen::A,битүү,დახურული
738,geschlossen::A,хаалтай,დახურული
739,sauber::A,цэвэр,სუფთა
740,sauber::A,цэвэр,წმინდა
741,sauber::A,хиргүй,სუფთა
742,sauber::A,хиргүй,წმინდა
743,schmutzig::A,бохир,ტალახიანი
744,schmutzig::A,хиртэй,ტალახიანი
745,roh::A,түүхий,უმი
746,reif::A,болсон,მწიფე
747,lecker::A,амттай,გემრიელი
748,süß::A,амттай,ტკბილი
749,süß::A,чихэрлэг,ტკბილი
750,bitter::A,гашуун,მწარე
751,sauer::A,эсгэлэн,მჟავე
752,hell::A,гэгээн,ნათელი
753,hell::A,гэрэлтэй,ნათელი
754,dunkel::A,бараан,ბნელი
755,dunkel::A,харанхуй,ბნელი
756,schwarz::A,хар,შავი
757,weiß::A,цагаан,თეთრი
758,rot::A,улаан,წითელი
759,gelb::A,шар,ყვითელი
760,blau::A,хөх,ლურჯი
761,blau::A,хөх,ცისფერი
762,blau::A,цэнхэр,ლურჯი
763,blau::A,цэнхэр,ცისფერი
764,grün::A,ногоон,მწვანე
765,grau::A,орог,რუხი
766,grau::A,орог,ნაცრისფერი
767,grau::A,саарал,რუხი
768,grau::A,саарал,ნაცრისფერი
769,bunt::A,эрээн,ჭრელი
770,bunt::A,эрээн,ფერადი
771,billig::A,хямд,იაფი
772,teuer::A,үнэтэй,ძვირი
773,wertvoll::A,үнэт,ღირსიანი
774,blind::A,сохор,ბრმა
775,taub::A,чих хатуу,ყრუ
776,kräftig::A,чийрэг,ძალავანი
777,stark::A,хүчтэй,ძლიერი
778,stark::A,хүчтэй,ღონიერი
779,stark::A,чадалтай,ძლიერი
780,stark::A,чадалтай,ღონიერი
781,schwach::A,сул,სუსტი
782,fett::A,тарган,სქელი
783,fett::A,голигор,სქელი
784,schlank::A,голшиг,გამხდარი
785,hübsch::A,сайхан,ეშხიანი
786,hübsch::A,сайхан,მშვენიერი
787,hübsch::A,хөөрхөн,ეშხიანი
788,hübsch::A,хөөрхөн,მშვენიერი
789,böse::A,муу,ავი
790,böse::A,муу,ბოროტი
791,böse::A,хортой,ავი
792,böse::A,хортой,ბოროტი
793,dumm::A,тэнэг,ბოთე
794,dumm::A,тэнэг,სულელი
795,faul::A,залхуу,ზანტი
796,faul::A,залхуу,ზარმაცი
797,fleißig::A,чармайлтгай,ბეჯითი
798,fleißig::A,чармайлтгай,მუყაითი
799,geizig::A,харамч,ძუნწი
800,klug::A,цэцэн,ჭკვიანი
801,geschickt::A,дүйтэй,მარჯვე
802,geschickt::A,дүйтэй,გაწაფული
803,lieb::A,хайрт,სატრფიალო
804,lustig::A,цэнгэлтэй,მხიარული
805,sanft::A,наалинхай,ალერსიანი
806,sanft::A,наалинхай,გრძნობიერი
807,hungrig::A,өлөн,მშიერი
808,hungrig::A,өлссөн,მშიერი
809,krank::A,өвчтэй,სნეული
810,krank::A,өвчтэй,ავადმყოფი
811,nackt::A,нүцгэн,ტიტველი
812,traurig::A,гунигт,მწუხარე
813,traurig::A,гунигт,სევდიანი
814,lebendig::A,амьд,ცოცხალი
815,lebendig::A,амьтай,ცოცხალი
816,gut::A,сайн,კარგი
817,schlecht::A,муу,უხეირო
818,schlecht::A,өөдгүй,უხეირო
819,richtig::A,зөв,ნამდვილი
820,richtig::A,зүйтэй,ნამდვილი
821,schlimm::A,муухай,ცუდი
822,wahr::A,үнэн,სწორი
823,wahr::A,үнэн,ჭეშმარიტი
824,wahr::A,жинхэнэ,სწორი
825,wahr::A,жинхэнэ,ჭეშმარიტი
826,alt::A,хуучин,ძველი
827,neu::A,шинэ,ახალი
828,ehemalig::A,агсан,ყოფილი
829,ehemalig::A,байсан,ყოფილი
830,alt[Lebewesen]::A,өвгөн,ბებერი
831,alt[Lebewesen]::A,хижээл,ბებერი
832,jung::A,залуу,ნორჩი
833,jung::A,залуу,ახალგაზრდა
834,arm::A,ядуу,ღარიბი
835,reich::A,баян,მდიდარი
836,reich::A,баялаг,მდიდარი
837,bekannt::A,танил,ცნობილი
838,berühmt::A,цуутай,გამოჩენილი
839,berühmt::A,алдартай,გამოჩენილი
840,fremd::A,харь,უცხო
841,fremd::A,харь,გარეშე
842,fremd::A,гадаад,უცხო
843,fremd::A,гадаад,გარეშე
844,verschieden::A,ондоо,სხვაგვარი
845,verschieden::A,янз янзын,სხვაგვარი
846,nah::A,ойрын,ახლო
847,nah::A,дөтийн,ახლო
848,fern::A,холын,შორი
849,fern::A,холын,შორეული
850,linker::A,буруу,მარცხენა
851,rechter::A,баруун,მარჯვენა
852,anderer::A,өөр,სხვა
853,anderer::A,нөгөө,სხვა
854,erster::A,нэгдэх,პირველი
855,erster::A,нэгдүгээр,პირველი
856,zweiter::A,хоёрдугаар,მეორე
857,dritter::A,гуравдугаар,მესამე
858,letzter::A,сүүлийн,ბოლო
859,letzter::A,сүүлийн,უკანასკნელი
860,allein::ADV,ганцаараа,მარტო
861,auf einmal::ADV,нэгмөсөн,ერთდროულად
862,zusammen::ADV,цуг,ერთად
863,zusammen::ADV,хамт,ერთად
864,lange::ADV,удаан,დიდხანს
865,plötzlich::ADV,гэнэт,მოულოდნელად
866,sofort::ADV,дороо,ახლავე
867,später::ADV,дараа,მოგვიანებით
868,jetzt::ADV,өнөө,ახლა
869,heute::ADV,өнөө,დღეს
870,heute::ADV,өнөөдөр,დღეს
871,morgen::ADV,маргааш,ხვალ
872,morgen::ADV,маргаадар,ხვალ
873,bald::ADV,түргэн,მალე
874,bald::ADV,удахгүй,მალე
875,dann::ADV,хожим,მერე
876,dann::ADV,тэгээд,მერე
877,gestern::ADV,өчигдөр,გუშინ
878,einst::ADV,нэг,ოდესღაც
879,damals::ADV,тэгэхэд,მაშინ
880,danach::ADV,тэгээд,მერმე
881,danach::ADV,тэгээд,შემდეგ
882,danach::ADV,дараа нь,მერმე
883,danach::ADV,дараа нь,შემდეგ
884,vorher::ADV,урьд,ადრე
885,vorher::ADV,урьд,წინათ
886,zuerst::ADV,анх,ჯერ
887,zuerst::ADV,эхлээд,ჯერ
888,einmal::ADV,нэг удаа,ერთხელ
889,manchmal::ADV,хааяа,ხან
890,manchmal::ADV,хааяа,ზოგჯერ
891,manchmal::ADV,заримдаа,ხან
892,manchmal::ADV,заримдаа,ზოგჯერ
893,oft::ADV,олонтоо,ხშირად
894,immer::ADV,байнга,მუდამ
895,immer::ADV,байнга,ყოველთვის
896,niemals::ADV,хэзээ ч,არასდროს
897,niemals::ADV,хэдийд ч,არასდროს
898,hier::ADV,энд,აქ
899,hierhin::ADV,нааш,აქეთ
900,von hier::ADV,эндээс,აქედან
901,dort::ADV,тэнд,იქ
902,dorthin::ADV,тийш,იქით
903,geradeaus::ADV,шулуун,პირდაპირ
904,vorwärts::ADV,урагшаа,წინ
905,rückwärts::ADV,буцаан,უკან
906,rückwärts::ADV,сөөргөө,უკან
907,zurück::ADV,буцаж,უკანვე
908,zurück::ADV,гэдрэг,უკანვე
909,unten::ADV,дор,დაბლა
910,unten::ADV,дор,ქვევით
911,hinab::ADV,уруу,ძირს
912,oben::ADV,дээр,ზემოთ
913,hinauf::ADV,өөд,ზევით
914,hinauf::ADV,дээш,ზევით
915,überall::ADV,хааяагүй,ყველგან
916,überall::ADV,энд тэндгүй,ყველგან
917,nicht::ADV,эс,არ
918,nicht::ADV,-гүй,არ
919,ein wenig::ADV,жаахан,ცოტა
920,kaum::ADV,арай,ძლივს
921,kaum::ADV,арай гэж,ძლივს
922,sehr::ADV,тун,მეტად
923,sehr::ADV,тун,ძალიან
924,so::ADV,тэгж,ისე
925,so::ADV,ингээд,ისე
926,noch::ADV,дахин,ჯერ
927,noch::ADV,дахиад,ჯერ
928,nur::ADV,зөвхөн,მხოლოდ
929,nur::ADV,гагцхүү,მხოლოდ
930,schon::ADV,нэгэнт,უკვე
931,wieder::ADV,дахин,ისევ
932,wieder::ADV,дахин,კიდევ
933,wieder::ADV,дахиад,ისევ
934,wieder::ADV,дахиад,კიდევ
935,vergebens::ADV,хий,ამაოდ
936,vergebens::ADV,хий,ტყუილად
937,vor::PRP,өмнө,წინ
938,hinter::PRP,ард,უკან
939,hinter::PRP,ард,მიღმა
940,unter::PRP,доор,ქვეშ
941,unter::PRP,доор,ქვევით
942,durch::PRP,дундуур,გავლით
943,neben::PRP,хажууд,გვერდით
944,zwischen::PRP,завсар,შუა
945,zwischen::PRP,завсар,შორის
946,zwischen::PRP,хооронд,შუა
947,zwischen::PRP,хооронд,შორის
948,wegen::PRP,төлөө,გამო
949,wegen::PRP,төлөө,შედეგად
950,wegen::PRP,дээрээс,გამო
951,wegen::PRP,дээрээс,შედეგად
952,dies::PRN,энэ,ეს
953,das::PRN,тэр,ეგ
954,alles::PRN,цөм,ყველაფერი
955,alles::PRN,бүгд,ყველაფერი
956,ich::PRN,би,მე
957,du::PRN,чи,შენ
958,er::PRN,тэр,ის
959,er::PRN,тэр,იგი
960,er::PRN,тэр хүн,ის
961,er::PRN,тэр хүн,იგი
962,wir::PRN,бид,ჩვენ
963,ihr::PRN,та нар,თქვენ
964,sie::PRN,тэд,ისინი
965,was::FPRN,юу,რა
966,wer::FPRN,хэн,ვინ
967,wo::FADV,хаа,სად
968,wo::FADV,хаана,სად
969,wohin::FADV,хааш,საით
970,wohin::FADV,хаана,საით
971,wie::FADV,яаж,როგორ
972,wie::FADV,хэрхэн,როგორ
973,warum::FADV,юунд,რაზე
974,warum::FADV,юунд,რატომ
975,warum::FADV,яагаад,რაზე
976,warum::FADV,яагаад,რატომ
977,wieviel::FNUM,хэдий,რამდენი
978,wieviel::FNUM,хэд,რამდენი
979,eins::NUM,нэг,ერთი
980,zwei::NUM,хоёр,ორი
981,drei::NUM,гурав,სამი
982,vier::NUM,дөрөв,ოთხი
983,fünf::NUM,тав,ხუთი
984,sechs::NUM,зургаа,ექვსი
985,sieben::NUM,долоо,შვიდი
986,acht::NUM,найм,რვა
987,neun::NUM,ес,ცხრა
988,zehn::NUM,арав,ათი
989,elf::NUM,арван нэг,თერთმეტი
990,zwölf::NUM,арван хоёр,თორმეტი
991,zwanzig::NUM,хорь,ოცი
992,dreißig::NUM,гуч,ოცდაათი
993,vierzig::NUM,дөч,ორმოცი
994,fünfzig::NUM,тавь,ორმოცდაათი
995,sechzig::NUM,жар,სამოცი
996,siebzig::NUM,дал,სამოცდაათი
997,achtzig::NUM,ная,ოთხმოცი
998,neunzig::NUM,ер,ოთხმოცდაათი
999,hundert::NUM,зуу,ასი
1000,tausend::NUM,мянга,ათასი
1001,und::CNJ,ч,და
1002,und::CNJ,болон,და
1003,oder::CNJ,буюу,ან
1004,stehen::V,зогсох,დგას
1005,sitzen::V,суух,ზის
1006,liegen::V,хэвтэх,აწევს
1007,hängen::V,өлгөөтэй байх,კიდია
1008,hängen::V,дүүжлээтэй байх,კიდია
1009,werden::V,болох,გახდება
1010,passieren::V,тохиох,მოხდება
1011,beginnen::V,эхлэх,იწყება
1012,enden::V,дүүрэх,გათავდება
1013,wechseln::V,хувирах,იცვლება
1014,aufgehen[Sonne]::V,мандах,ამოდის
1015,untergehen[Sonne]::V,жаргах,ჩადის
1016,scheinen[Sonne]::V,гэрэлтэх,ანათებს
1017,donnern::V,дуугарах,ქუხს
1018,wehen::V,салхилах,ქრის
1019,wehen::V,салхилах,დაუბერავს
1020,wehen::V,хөөрөгдөх,ქრის
1021,wehen::V,хөөрөгдөх,დაუბერავს
1022,strömen::V,гүйх,იღვრება
1023,strömen::V,урсах,იღვრება
1024,fließen::V,урсах,დის
1025,fließen::V,урсах,მიედინება
1026,sich drehen::V,эргэлдэх,ტრიალებს
1027,schwanken::V,хэлбэлзэх,ირხევა
1028,schwingen::V,ганхах,ირხევა
1029,schwingen::V,хэлбэлзэх,ირხევა
1030,fallen::V,унах,დავარდება
1031,brennen::V,шатах,იწვის
1032,rauchen::V,баагих,ბოლავს
1033,rauchen::V,баагих,აბოლებს
1034,regnen::V,бороо орно,წვიმს
1035,gefrieren::V,хөлдөх,იყინება
1036,tauen::V,хайлах,დნება
1037,schmelzen::V,уярах,დნება
1038,trocknen::V,хатах,გაშრება
1039,sieden::V,буцлах,დუღს
1040,sieden::V,даргилах,დუღს
1041,faulen::V,үжрэх,ლპება
1042,faulen::V,өмхийрөх,ლპება
1043,verfaulen::V,бээх,ლპება
1044,verfaulen::V,өгрөх,ლპება
1045,reißen::V,цуурах,დაიხევა
1046,versinken::V,живэх,ეფლობა
1047,versinken::V,живэх,ჩაიძირება
1048,vergehen::V,нөгчих,გადის
1049,vergehen::V,өнгөрөх,გადის
1050,erscheinen::V,гарах,გამოჩნდება
1051,erscheinen::V,бултайх,გამოჩნდება
1052,verschwinden::V,далд орох,გააქრება
1053,verschwinden::V,далд орох,დაიკარგება
1054,verschwinden::V,алга болох,გააქრება
1055,verschwinden::V,алга болох,დაიკარგება
1056,sinken::V,татрах,დაიწევს
1057,sinken::V,доошлох,დაიწევს
1058,abnehmen::V,багасах,შემცირდება
1059,abnehmen::V,хорогдох,შემცირდება
1060,zunehmen::V,ихсэх,გასუქდება
1061,steigen::V,нэмэгдэх,მოიმატებს
1062,wachsen::V,өсөх,იზრდება
1063,wachsen::V,өсөх,მრავლდება
1064,wachsen::V,ургах,იზრდება
1065,wachsen::V,ургах,მრავლდება
1066,glänzen::V,гилгэнэх,ბრწყინავს
1067,glänzen::V,гилбэгнэх,ბრწყინავს
1068,funkeln::V,гялжах,კაშკაშებს
1069,funkeln::V,гялалзах,კაშკაშებს
1070,lärmen::V,шуугих,ხმაურობს
1071,läuten::V,цохих,დარეკავს
1072,klingeln::V,хонхдох,დარეკავს
1073,klingeln::V,дуугарах,დარეკავს
1074,klirren::V,хангир жингэр хийх,დააწკარუნებს
1075,brausen::V,бургилах,ბობოქრობს
1076,rauschen::V,сэржигнэх,შრიალებს
1077,klingen::V,хангинах,ხმას გამოსცემს
1078,bellen::V,хуцах,უყეფს
1079,heulen::V,улих,ღმუის
1080,blasen::V,үлзэх,დაუბერავს
1081,pfeifen::V,исгэрэх,უსტვენს
1082,schreien::V,хашгирах,ყვირის
1083,stöhnen::V,ёолох,კვნესის
1084,stöhnen::V,гэнгэнэх,კვნესის
1085,zittern::V,дагжих,აძაგძაგებს
1086,leben::V,амьдрах,ცოცხლობს
1087,geboren werden::V,төрөх,იშვება
1088,geboren werden::V,төрөх,იბადება
1089,atmen::V,амьсгалах,სუნთქავს
1090,trinken::V,уух,სვამს
1091,trinken::V,уух,დალევს
1092,essen::V,идэх,შეჭამს
1093,schlucken::V,залгих,ყლაპავს
1094,müde werden::V,ядрах,დაიქანცება
1095,einschlafen::V,унтчих,დაიძინებს
1096,schlafen::V,унтах,სძინავს
1097,aufwachen::V,сэрэх,გაიღვიძებს
1098,aufstehen::V,босох,ადგება
1099,sich erholen::V,амрах,დაისვენებს
1100,krank werden::V,өвдөж эхлэх,ავად გახდება
1101,krank sein::V,өвдөх,ავადმყოფობს
1102,schmerzen::V,өвдөх,სტკივა
1103,schmerzen::V,шархирах,სტკივა
1104,husten::V,ханиах,ახველებს
1105,genesen::V,засрах,მორჩება
1106,sterben::V,үхэх,კვდება
1107,sterben::V,нас барах,კვდება
1108,umkommen::V,үхэх,დაიღუპება
1109,sich bewegen::V,хөдлөх,იძვრის
1110,sich bewegen::V,хөдлөх,მოძრაობს
1111,sich rühren::V,хөдлөх,გაინძრევა
1112,sich erheben::V,босох,ადგება
1113,sich setzen::V,суух,დაჯდება
1114,hinfallen::V,ойчих,დაეცემა
1115,laufen::V,явган явах,დადის
1116,schreiten::V,алхах,აბიჯებს
1117,spazierengehen::V,зугаалах,დასეირნობს
1118,eilen::V,хурдлах,მიიჩქარის
1119,sich beeilen::V,яарах,აჩქარდება
1120,sich beeilen::V,шамдах,აჩქარდება
1121,sausen::V,давхих,მიქრის
1122,rennen::V,гүйх,დარბის
1123,springen::V,харайх,ხტის
1124,springen::V,дэвхрэх,ხტის
1125,klettern::V,авирах,ძვრება
1126,schaukeln::V,ганхалзах,ქანაობს
1127,kriechen::V,мөлхөх,დაბობღავს
1128,schwimmen::V,сэлэх,ცურავს
1129,tauchen::V,шунгах,ჩაიძირება
1130,rudern::V,сэлүүрдэх,ნიჩაბს უსვამს
1131,fahren::V,явах,დადის
1132,fahren::V,явах,მგზავრობს
1133,fliegen::V,нисэх,იფრენს
1134,fliegen::V,нисэх,გაფრინდება
1135,gehen::V,явах,მიდის
1136,weggehen::V,явах,წამოდის
1137,abfahren::V,одох,მიემგზავრება
1138,abfahren::V,хөдлөх,მიემგზავრება
1139,anhalten::V,зогсох,ჩერდება
1140,hineingehen::V,орох,შედის
1141,eintreten::V,орох,შედის
1142,kommen::V,ирэх,მოდის
1143,ankommen::V,хүрэх,ჩადის
1144,zurückkommen::V,харих,დაბრუნდება
1145,zurückkommen::V,буцаж ирэх,დაბრუნდება
1146,bleiben::V,үлдэх,დარჩება
1147,warten::V,хүлээх,ელოდება
1148,erwarten::V,хүлээх,ელის
1149,erwarten::V,хүлээх,დაიცდის
1150,suchen::V,эрэх,ეძებს
1151,suchen::V,эрэх,მოძებნის
1152,suchen::V,бэдрэх,ეძებს
1153,suchen::V,бэдрэх,მოძებნის
1154,finden::V,олох,მიაგნებს
1155,finden::V,олох,გამოძებნის
1156,versuchen::V,оролдох,ცდის
1157,versuchen::V,оролдох,ცდილობს
1158,vorbereiten::V,бэлтгэх,მოამზადებს
1159,lieben::V,янаглах,უყვარს
1160,mögen::V,таалах,ეტრფის
1161,lachen::V,инээх,იცინის
1162,rühren::V,сэтгэл уяруулах,გულს აუჩუყებს
1163,weinen::V,уйлах,ტირის
1164,schimpfen::V,хараах,შეიგინება
1165,sich ärgern::V,уурлах,გაბრაზობს
1166,sich fürchten::V,айх,შიშობს
1167,fürchten::V,айх,ფრთხილობს
1168,fliehen::V,зугтах,გაიქცევა
1169,fliehen::V,гүйж очих,გაიქცევა
1170,flüchten::V,оргох,გაიქცევა
1171,sehen::V,үзэх,ხედავს
1172,anschauen::V,харах,ნახავს
1173,ansehen::V,харах,უყურებს
1174,hören::V,дуулах,ისმენს
1175,zuhören::V,чагнах,მოისმენს
1176,probieren::V,амсаж үзэх,გასინჯავს
1177,riechen::V,үнэрлэх,ყნოსავს
1178,fühlen::V,мэдрэх,გრძნობს
1179,scheinen::V,шиг үзэгдэх,ეჩვენება
1180,zu sehen sein::V,үзэгдэх,მოჩანს
1181,zu sehen sein::V,харагдах,მოჩანს
1182,vernehmen::V,дуулах,გაიგებს
1183,frieren::V,даарах,იყინება
1184,tun::V,хийх,აკეთებს
1185,tun::V,үйлдэх,აკეთებს
1186,können::V,болох,შეიძლება
1187,wollen::V,хүсэх,უნდა
1188,anfangen::V,эхлэх,დაიწყებს
1189,beenden::V,дуусгах,ამთავრებს
1190,aufhören::V,болих,შეწყვეტს
1191,aufhören::V,зогсох,შეწყვეტს
1192,gelingen::V,бүтэх,მოახერხებს
1193,geraten::V,илрэх,გამოდის
1194,öffnen::V,нээх,გახსნის
1195,öffnen::V,тайлах,გახსნის
1196,schließen::V,хаах,ხურავს
1197,schließen::V,хаах,დაკეტავს
1198,stellen::V,тавих,დადგამს
1199,stellen::V,босгох,დადგამს
1200,setzen::V,суулгах,დასვამს
1201,legen::V,хийх,დადებს
1202,legen::V,тавих,დადებს
1203,berühren::V,шүргэх,შეახებს
1204,berühren::V,шүргэх,მიაკარებს
1205,verbinden::V,залгах,შეაერთებს
1206,bedecken::V,бүрэх,გადააფარებს
1207,aufhängen::V,өлгөх,დაკიდებს
1208,aufhängen::V,дүүжлэх,დაკიდებს
1209,anzünden::V,асаах,დაანთებს
1210,anzünden::V,асаах,მოუკიდებს
1211,anzünden::V,ноцоох,დაანთებს
1212,anzünden::V,ноцоох,მოუკიდებს
1213,aufheben::V,өргөх,აიღებს
1214,aufheben::V,өргөх,აიყვანს
1215,zurücklassen::V,орхих,დატოვებს
1216,zurücklassen::V,үлдээх,დატოვებს
1217,verlieren::V,гээх,დაკარგავს
1218,fallen lassen::V,унагах,გაუვარდება
1219,machen::V,хийх,გააკეთებს
1220,machen::V,хийх,გამოიწვევს
1221,machen::V,гаргах,გააკეთებს
1222,machen::V,гаргах,გამოიწვევს
1223,herstellen::V,бүтээх,დაამზადებს
1224,bauen::V,барих,ააშენებს
1225,reparieren::V,засах,შეაკეთებს
1226,reparieren::V,засах,გაარემონტებს
1227,reparieren::V,сэлбэх,შეაკეთებს
1228,reparieren::V,сэлбэх,გაარემონტებს
1229,verbessern::V,засах,გამოაკეთებს
1230,verbessern::V,засах,გააუმჯობესებს
1231,verbessern::V,сайжруулах,გამოაკეთებს
1232,verbessern::V,сайжруулах,გააუმჯობესებს
1233,ändern::V,өөрчлөх,შეცვლის
1234,graben::V,малтах,თხრის
1235,beugen::V,бөгтийлгөх,ხრის
1236,biegen::V,матах,გაღუნავს
1237,biegen::V,муруйлгах,გაღუნავს
1238,drehen::V,эргүүлэх,ატრიალებს
1239,wenden::V,эргүүлэх,მოაბრუნებს
1240,umdrehen::V,хөрвүүлэх,შეატრიალებს
1241,heben::V,өргөх,ასწევს
1242,hochheben::V,өргөх,აიყვანს
1243,ergreifen::V,атгах,სტაცებს
1244,halten::V,барих,უჭირავს
1245,drücken::V,дарах,დააწვება
1246,schieben::V,түлхэх,მისწევს
1247,kratzen::V,хусах,მოფხანს
1248,kratzen::V,маажих,მოფხანს
1249,lecken::V,долоох,ლოკავს
1250,beißen::V,зуух,უკბენს
1251,beißen::V,хазах,უკბენს
1252,abreißen::V,таслах,გლეჯს
1253,abreißen::V,таслах,მოწყვეტს
1254,abschneiden::V,тайрах,გაჭრის
1255,binden::V,боох,შეკრავს
1256,binden::V,боох,გადააბამს
1257,binden::V,хүлэх,შეკრავს
1258,binden::V,хүлэх,გადააბამს
1259,stecken::V,шаах,ჩაასობს
1260,stecken::V,шигтгэх,ჩაასობს
1261,brechen::V,хугалах,მოიტეხს
1262,klopfen::V,цохих,აკაკუნებს
1263,klopfen::V,тогших,აკაკუნებს
1264,hauen::V,дэлдэх,ლეწავს
1265,kleben::V,наах,წებავს
1266,kleben::V,наах,დააწებებს
1267,reiben::V,нухах,დაზელს
1268,reiben::V,нидчих,დაზელს
1269,streichen::V,нялах,უსვამს
1270,streichen::V,түрхэх,უსვამს
1271,schleifen::V,билүүдэх,ლესავს
1272,schleifen::V,гуранздах,ლესავს
1273,schneiden::V,огтлох,გაჭრის
1274,rütteln::V,холхнулах,არხევს
1275,schütteln::V,сэгсрэх,არყევს
1276,schütteln::V,сэгсрэх,ანძრევს
1277,schwenken::V,дэвэх,აქნევს
1278,schwenken::V,даллах,აქნევს
1279,schütten::V,цутгах,ღვრის
1280,schütten::V,цутгах,დააქცევს
1281,schütten::V,аягалах,ღვრის
1282,schütten::V,аягалах,დააქცევს
1283,füllen::V,дүүргэх,გაავსებს
1284,einwickeln::V,боох,შეახვევს
1285,einwickeln::V,ороох,შეახვევს
1286,tragen::V,авчрах,მიიტანს
1287,schleppen::V,чирэх,მიათრევს
1288,ziehen::V,татах,წევს
1289,ziehen::V,татах,ათრევს
1290,aufbewahren::V,хадгалах,შეინახავს
1291,werfen::V,хаях,ისვრის
1292,werfen::V,шидэх,ისვრის
1293,fangen::V,барих,დაიჭერს
1294,packen::V,шүүрэх,სტაცებს
1295,verstecken::V,нуух,მალავს
1296,teilen::V,хуваах,დაყოფს
1297,schicken::V,илгээх,გაგზავნის
1298,schicken::V,явуулах,გაგზავნის
1299,bringen::V,авчрах,მოიტანს
1300,bringen::V,аваачих,მოიტანს
1301,hinzufügen::V,нэмэх,დაამატებს
1302,bekommen::V,хүлээн авах,ამოიღებს
1303,erhalten::V,хүлээн авах,იღებს
1304,nehmen::V,авах,აიღებს
1305,wählen::V,сонгох,გადაარჩევს
1306,auswählen::V,шилэх,ამოარჩევს
1307,bewahren::V,гамнах,ინარჩუნებს
1308,behindern::V,саад хийх,აბრკოლებს
1309,behindern::V,саад хийх,გააძნელებს
1310,behindern::V,тотгор болох,აბრკოლებს
1311,behindern::V,тотгор болох,გააძნელებს
1312,verderben::V,эвдэх,გააფუჭებს
1313,beschädigen::V,гэмтээх,დააზიანებს
1314,zerbrechen::V,хагалах,დაამტვრევს
1315,zerbrechen::V,хага цохих,დაამტვრევს
1316,zerreißen::V,урах,გახევს
1317,zerstören::V,эвдэх,მოსპობს
1318,zerstören::V,эвдэх,დაანგრევს
1319,zerstören::V,сүйтгэх,მოსპობს
1320,zerstören::V,сүйтгэх,დაანგრევს
1321,verbrennen::V,шатаах,დაწვავს
1322,geben::V,өгөх,აძლევს
1323,reichen::V,өгөх,მიაწოდებს
1324,reichen::V,дамжуулах,მიაწოდებს
1325,schenken::V,бэлэглэх,აჩუქებს
1326,versprechen::V,амлах,აღუთქვამს
1327,wünschen::V,ерөөх,უსურვებს
1328,loben::V,магтах,აქებს
1329,loben::V,магтах,ამკობს
1330,loben::V,сайшаах,აქებს
1331,loben::V,сайшаах,ამკობს
1332,küssen::V,озох,აკოცებს
1333,küssen::V,үнсэх,აკოცებს
1334,wiegen::V,бүүвэйлэх,არხევს
1335,zudecken::V,хучих,გადახურავს
1336,zudecken::V,бүтээх,გადახურავს
1337,wecken::V,сэрээх,გააღვიძებს
1338,zeigen::V,үзүүлэх,დაანახვებს
1339,führen::V,хөтлөх,მიჰყავს
1340,lehren::V,заах,ასწავლის
1341,unterrichten::V,сургах,ასწავლის
1342,aufziehen::V,өсгөх,აღზრდის
1343,aufziehen::V,хүмүүжүүлэх,აღზრდის
1344,leiten::V,удирдах,აწარმოებს
1345,leiten::V,удирдах,ხელმძღვანელობს
1346,antreiben::V,шамдуулах,დააჩქარებს
1347,lassen::V,-уулах,ა--ინებს
1348,einladen::V,залах,მოიპატიჟებს
1349,vereinigen::V,нэгтгэх,შეაერთებს
1350,vereinigen::V,хамтруулах,შეაერთებს
1351,besuchen::V,зочлох,სანახავად მიდის
1352,treffen::V,учрах,შეხვდება
1353,treffen::V,дайралдах,შეხვდება
1354,sich versammeln::V,хуралдах,შეიკრიბება
1355,spielen::V,наадах,ეთამაშება
1356,singen::V,дуулах,მღერის
1357,tanzen::V,бүжиглэх,ცეკვავს
1358,sich trennen::V,салах,მოშორდება
1359,verlassen::V,хаях,მიატოვებს
1360,retten::V,гэтэлгэх,იხსნის
1361,retten::V,гэтэлгэх,გადაარჩენს
1362,bewachen::V,сахих,დარაჯობს
1363,bewachen::V,сахих,უთვალთვალებს
1364,schützen::V,хамгаалах,დაიფარავს
1365,verteidigen::V,хамгаалах,დაიცავს
1366,sich schlagen::V,зодолдох,იჩხუბებს
1367,schießen::V,харвах,ისვრის
1368,schießen::V,буу буудах,ისვრის
1369,siegen::V,ялах,გაიმარჯვებს
1370,ärgern::V,уурлуулах,აჯავრებს
1371,ärgern::V,уур хүргэх,აჯავრებს
