,Concept_ID,eu,ko
838,zwischen::PRP,artean,의사이로
839,wegen::PRP,-gatik,때문에
840,dies::PRN,hau,이
841,das::PRN,hura,저
842,alles::PRN,dena,모든것
843,ich::PRN,ni,나
844,du::PRN,zu,너
845,er::PRN,bera,그
846,wir::PRN,gu,우리
847,ihr::PRN,zuek,너희들
848,sie::PRN,berak,그들
849,was::FPRN,zer,뭣
850,wer::FPRN,nor,누구
851,wo::FADV,non,어디
852,wohin::FADV,nora,어디로
853,wie::FADV,nola,어떻게
854,wie::FADV,zelan,어떻게
855,warum::FADV,zeren,왜
856,warum::FADV,zergatik,왜
857,wieviel::FNUM,zenbat,얼마만큰
858,eins::NUM,bat,하나
859,zwei::NUM,bi,둘
860,zwei::NUM,biga,둘
861,drei::NUM,hiru,셋
862,vier::NUM,lau,넷
863,fünf::NUM,bost,다섯
864,sechs::NUM,sei,여섯
865,sieben::NUM,zazpi,일곱
866,acht::NUM,zortzi,여덟
867,neun::NUM,bederatzi,아홉
868,zehn::NUM,hamar,열
869,elf::NUM,hamaika,열하나
870,zwölf::NUM,hamabi,열둘
871,zwanzig::NUM,hogei,스물
872,dreißig::NUM,hogeita hamar,서름
873,vierzig::NUM,berrogei,마흔
874,fünfzig::NUM,berrogeita hamar,숸
875,sechzig::NUM,hirurogei,에순
876,siebzig::NUM,hirurogeita hamar,일흔
877,achtzig::NUM,laurogei,여든
878,neunzig::NUM,laurogeita hamar,아흔
879,hundert::NUM,ehun,백
880,tausend::NUM,mila,천
881,und::CNJ,eta,와
882,oder::CNJ,edo,아니면
883,stehen::V,zutik egon,서다
884,sitzen::V,eserita egon,앉다
885,liegen::V,etzan,눕다
886,hängen::V,eskegita egon,달다
887,hängen::V,zintzilik egon,달다
888,werden::V,bihurtu,되다
889,werden::V,bilakatu,되다
890,passieren::V,pasatu,지장옶다
891,passieren::V,gertatu,지장옶다
892,beginnen::V,hasi,시작되다
893,enden::V,bukatu,큳내다
894,wechseln::V,aldatu,병경하다
895,aufgehen[Sonne]::V,ilki,뜨다
896,aufgehen[Sonne]::V,sortu,뜨다
897,untergehen[Sonne]::V,sartu,지다
898,scheinen[Sonne]::V,eguzkia egon,빛나다
899,donnern::V,trumoia jo,천둥치다
900,wehen::V,haizea ibili,풀다
901,strömen::V,zorrotadaka isuri,흐르다
902,fließen::V,isuri,흐르다
903,sich drehen::V,biratu,돌다
904,schwanken::V,zabuka ibili,동요하다
905,schwingen::V,kulunkatu,흔들다
906,fallen::V,erori,떨어지다
907,brennen::V,sutan egon,타다
908,rauchen::V,kea bota,김이나다
909,regnen::V,euria ari izan,비가오다
910,gefrieren::V,izoztu,얼다
911,gefrieren::V,hormatu,얼다
912,tauen::V,gesaldu,녹다
913,schmelzen::V,urtu,녹다
914,trocknen::V,idortu,홈치다
915,trocknen::V,lehortu,홈치다
916,sieden::V,irakin,끓다
917,faulen::V,hirotu,부패하다
918,faulen::V,usteldu,부패하다
919,verfaulen::V,hirotu,썩다
920,verfaulen::V,usteldu,썩다
921,reißen::V,eten,지바찢다
922,reißen::V,tarrat egin,지바찢다
923,versinken::V,urperatu,가라앉다
924,vergehen::V,iragan,지나가다
925,erscheinen::V,agertu,나타나다
926,verschwinden::V,desagertu,사라지다
927,sinken::V,beheititu,가라앉다
928,abnehmen::V,gutxitu,떼어내다
929,abnehmen::V,beheratu,떼어내다
930,zunehmen::V,gora egin,증가하다
931,steigen::V,igo,상승하다
932,wachsen::V,hazi,생기하다
933,glänzen::V,distiratu,뛰오나다
934,funkeln::V,izarniatu,불티가잍어나다
935,lärmen::V,zarata atera,떠들다
936,läuten::V,jo,울시다
937,läuten::V,hots egin,울시다
938,klingeln::V,txirrina jo,초닌총을울리다
939,klirren::V,tintin egin,탁탁울리다
940,brausen::V,marru egin,쏴쏴소리내다
941,rauschen::V,fir-fir egin,솨솨
942,klingen::V,soinu egin,반향하다
943,bellen::V,zaunkatu,짖다
944,heulen::V,ulu egin,포효하다
945,heulen::V,uhuri egin,포효하다
946,blasen::V,ufa egin,불다
947,blasen::V,putz egin,불다
948,pfeifen::V,txistu egin,피리를불다
949,schreien::V,oihu egin,절규하다
950,schreien::V,garrasi egin,절규하다
951,stöhnen::V,intziri egin,신음하다
952,zittern::V,ikara egin,저뉼하다
953,zittern::V,dar-dar egin,저뉼하다
954,leben::V,bizi izan,살다
955,geboren werden::V,jaio,태어난
956,atmen::V,hats egin,숨쉬다
957,atmen::V,arnasa egin,숨쉬다
958,trinken::V,edan,마시다
959,essen::V,jan,먹다
960,schlucken::V,irentsi,들이켜다
961,müde werden::V,unatu,
962,müde werden::V,nekatu,
963,einschlafen::V,lokartu,잠들다
964,schlafen::V,lo egin,자다
965,aufwachen::V,esnatu,눈트다
966,aufwachen::V,atzarri,눈트다
967,aufstehen::V,jaiki,서다
968,sich erholen::V,atseden egin,회복하다
969,krank werden::V,gaixotu,
970,krank sein::V,eri izan,
971,krank sein::V,gaixo izan,
972,schmerzen::V,min egin,아프다
973,husten::V,eztul egin,잔기침하다
974,genesen::V,osatu,낫다
975,sterben::V,hil,죽다
976,sterben::V,zendu,죽다
977,umkommen::V,istripuz hil,못쓰게되다
978,sich bewegen::V,higitu,움직이다
979,sich rühren::V,zirkin egin,움직이다
980,sich erheben::V,zutitu,이러서다
981,sich erheben::V,altxatu,이러서다
982,sich setzen::V,eseri,앉히다
983,sich setzen::V,jesarri,앉히다
984,hinfallen::V,erori,넘어지다
985,laufen::V,ibili,걷다
986,schreiten::V,oinkatu,보행하다
987,spazierengehen::V,paseatu,산보하다
988,spazierengehen::V,ostera bat egin,산보하다
989,eilen::V,lasterkatu,서둘다
990,sich beeilen::V,lehiatu,서둘게하다
991,sausen::V,ziztu bizian joan,서들러 떠나다
992,rennen::V,lasterka egin,달리다
993,springen::V,jauzi egin,도약하다
994,klettern::V,igo,갑겨오르다
995,schaukeln::V,zabu egin,흔들리게하다
996,schaukeln::V,zanbulu egin,흔들리게하다
997,kriechen::V,narras egin,기다
998,schwimmen::V,igerikatu,헤엄치다
999,schwimmen::V,igeri egin,헤엄치다
1000,tauchen::V,murgildu,잠기다
1001,tauchen::V,pulunpatu,잠기다
1002,rudern::V,bogatu,물을헤치다
1003,rudern::V,arraun egin,물을헤치다
1004,fahren::V,joan,가다
1005,fahren::V,joan,나르다
1006,fliegen::V,hegaldatu,날다
1007,fliegen::V,hegan egin,날다
1008,gehen::V,joan,가다
1009,weggehen::V,alde egin,팔리다
1010,abfahren::V,abiatu,출발하다
1011,anhalten::V,geratu,멈추다
1012,anhalten::V,gelditu,멈추다
1013,hineingehen::V,sartu,(그리로)가다
1014,eintreten::V,sartu,들러가다
1015,kommen::V,etorri,오다
1016,ankommen::V,heldu,고챀하다
1017,ankommen::V,iritsi,고챀하다
1018,zurückkommen::V,itzuli,보기
1019,bleiben::V,gelditu,체류
1020,warten::V,itxaron,기다리다
1021,warten::V,zain egon,기다리다
1022,erwarten::V,iguriki,기대하다
1023,suchen::V,bilatu,찾다
1024,suchen::V,bilatu,구하다
1025,finden::V,idoro,찾아내다
1026,finden::V,aurkitu,찾아내다
1027,versuchen::V,saiatu,시험하다
1028,versuchen::V,ahalegindu,시험하다
1029,vorbereiten::V,gertatu,재비하다
1030,lieben::V,maitatu,사랑하다
1031,lieben::V,maite izan,사랑하다
1032,mögen::V,laket izan,줗아하다
1033,mögen::V,atsegin izan,줗아하다
1034,lachen::V,irri egin,웃다
1035,lachen::V,barre egin,웃다
1036,rühren::V,hunkitu,건드리다
1037,weinen::V,negar egin,울다
1038,schimpfen::V,erneguka ari izan,꾸짖다
1039,sich ärgern::V,ernegatu,화를내게 하다
1040,sich ärgern::V,haserretu,화를내게 하다
1041,sich fürchten::V,beldur izan,두려원하다
1042,fürchten::V,beldur izan,두려원하다
1043,fliehen::V,ihes egin,도망치다
1044,flüchten::V,ihes egin,도주하다
1045,sehen::V,ikusi,보다
1046,anschauen::V,begietsi,바라보다
1047,ansehen::V,begiratu,바라보다
1048,hören::V,aditu,듣다
1049,zuhören::V,entzun,듣다
1050,probieren::V,dastatu,시식하다
1051,riechen::V,usnatu,내새를맡다
1052,riechen::V,usaindu,내새를맡다
1053,fühlen::V,sentitu,느끼다
1054,scheinen::V,iruditu,...것같다
1055,scheinen::V,begitandu,...것같다
1056,zu sehen sein::V,azaldu,보이는
1057,vernehmen::V,aditu,듣다
1058,vernehmen::V,aditu,들어서일다
1059,frieren::V,hotz izan,춥다
1060,tun::V,egin,하다
1061,können::V,ahal izan,할주릴다
1062,wollen::V,nahi izan,바라다
1063,anfangen::V,hasi,시작하다
1064,beenden::V,bukatu,다하다
1065,aufhören::V,utzi,그만두다
1066,gelingen::V,lortu,성국하다
1067,geraten::V,heldu,잘되어가다
1068,öffnen::V,ireki,열다
1069,öffnen::V,zabaldu,열다
1070,schließen::V,itxi,추측하다
1071,stellen::V,ipini,세우다
1072,setzen::V,jesarri,놓다
1073,legen::V,jarri,눕히다
1074,berühren::V,ukitu,대다
1075,verbinden::V,uztartu,옝열하다
1076,bedecken::V,estali,덮다
1077,aufhängen::V,eseki,매달다
1078,aufhängen::V,eskegi,매달다
1079,anzünden::V,piztu,점화하다
1080,aufheben::V,jaso,위로올리다
1081,zurücklassen::V,atzean utzi,튀에남기다
1082,verlieren::V,galdu,잃다
1083,fallen lassen::V,erortzen utzi,떨어뜨리다
1084,machen::V,egin,하다
1085,herstellen::V,ekoiztu,제조하다
1086,bauen::V,eraiki,짓다
1087,reparieren::V,konpondu,수셩자다
1088,verbessern::V,hobetu,정정하다
1089,ändern::V,mudatu,바꾸다
1090,graben::V,aitzurtu,파다
1091,beugen::V,makurtu,구부리다
1092,biegen::V,malgutu,굽히다
1093,biegen::V,makolatu,굽히다
1094,drehen::V,jiratu,회전
1095,wenden::V,bihurtu,회전시키다
1096,umdrehen::V,biratu,회전시키다
1097,umdrehen::V,alderantzikatu,회전시키다
1098,heben::V,jaso,일으아키다
1099,heben::V,goratu,일으아키다
1100,hochheben::V,goratu,틀어올리다
1101,hochheben::V,altxatu,틀어올리다
1102,ergreifen::V,oratu,잡다
1103,halten::V,eutsi,잡다
1104,drücken::V,sakatu,누르다
1105,schieben::V,bultzatu,밀다
1106,kratzen::V,hatz egin,긁다
1107,kratzen::V,hazka egin,긁다
1108,lecken::V,miaztu,핥다
1109,lecken::V,lamikatu,핥다
1110,beißen::V,hozka egin,물다
1111,beißen::V,ausiki egin,물다
1112,abreißen::V,kendu,
1113,abschneiden::V,moztu,귾어내다
1114,abschneiden::V,pikatu,귾어내다
1115,binden::V,lotu,매다
1116,binden::V,estekatu,매다
1117,stecken::V,sartu,찌르다
1118,brechen::V,apurtu,금
1119,klopfen::V,jo,치다
1120,hauen::V,jo,때리다
1121,kleben::V,itsatsi,들러붙다
1122,reiben::V,igurtzi,문지르다
1123,streichen::V,igurtzi,쓰다듬다
1124,schleifen::V,zorroztu,갈다
1125,schneiden::V,moztu,베다
1126,rütteln::V,astindu,흔들다
1127,rütteln::V,inarrosi,흔들다
1128,schütteln::V,astindu,흔들다
1129,schütteln::V,inarrosi,흔들다
1130,schwenken::V,zabukatu,흔들다
1131,schütten::V,isuri,따르다
1132,füllen::V,bete,담다
1133,einwickeln::V,bildu,싸다
1134,tragen::V,eroan,지우다
1135,tragen::V,eraman,지우다
1136,schleppen::V,narrastu,끌다
1137,schleppen::V,herrestatu,끌다
1138,ziehen::V,tira egin,당기다
1139,aufbewahren::V,gorde,간직하다
1140,werfen::V,jaurti,던지다
1141,werfen::V,aurtiki,던지다
1142,fangen::V,atzeman,밥다
1143,packen::V,heldu,쥐다
1144,verstecken::V,ostendu,숨기다
1145,verstecken::V,ezkutatu,숨기다
1146,teilen::V,zatitu,나누다
1147,schicken::V,bidali,보내다
1148,bringen::V,ekarri,가겨
1149,hinzufügen::V,eratxiki,부가하다
1150,hinzufügen::V,gaineratu,부가하다
1151,bekommen::V,jaso,얻다
1152,erhalten::V,jaso,지니다
1153,nehmen::V,hartu,잡다
1154,wählen::V,hautatu,선거하다
1155,wählen::V,aukeratu,선거하다
1156,auswählen::V,hautatu,선출하다
1157,auswählen::V,aukeratu,선출하다
1158,bewahren::V,begiratu,저장보종
1159,behindern::V,oztopatu,훼방하다
1160,verderben::V,hondatu,못쓰게 되다
1161,beschädigen::V,akastu,상하게하다
1162,zerbrechen::V,apurtu,깨뜨리다
1163,zerreißen::V,zarratatu,잡아쫓다
1164,zerstören::V,suntsitu,파괴하다
1165,verbrennen::V,erre,소실하다
1166,verbrennen::V,kiskali,소실하다
1167,geben::V,eman,주다
1168,reichen::V,luzatu,내일다
1169,reichen::V,helarazi,내일다
1170,schenken::V,oparitu,주다
1171,versprechen::V,agindu,약속하다
1172,wünschen::V,opatu,바라다
1173,wünschen::V,opetsi,바라다
1174,loben::V,laudatu,칭찬하다
1175,loben::V,goraipatu,칭찬하다
1176,küssen::V,musu eman,키스하다
1177,wiegen::V,kulunkatu,어르다
1178,zudecken::V,estali,뚜꺼을하다
1179,wecken::V,esnatu,깨우다
1180,wecken::V,iratzartu,깨우다
1181,zeigen::V,erakutsi,보이다
1182,führen::V,gidatu,가게하다
1183,lehren::V,irakatsi,가르치다
1184,unterrichten::V,eskolak eman,가르지다
1185,aufziehen::V,hazi,사육하다
1186,leiten::V,arteztu,이끌다
1187,antreiben::V,bulkatu,몰다
1188,lassen::V,-arazi,내버려두다
1189,einladen::V,gonbidatu,초청하다
1190,vereinigen::V,batu,하나로하다
1191,vereinigen::V,bateratu,하나로하다
1192,besuchen::V,ikustatu,방문하다
1193,treffen::V,topatu,만나다
1194,sich versammeln::V,bildu,조립하다
1195,spielen::V,jolastu,눌다
1196,singen::V,abestu,노래하다
1197,singen::V,kantatu,노래하다
1198,tanzen::V,dantzatu,춤추하다
1199,tanzen::V,dantzan egin,춤추하다
1200,sich trennen::V,banandu,가르다
1201,verlassen::V,utzietsi,버림받은
1202,retten::V,salbatu,구조하다
1203,retten::V,gaizkatu,구조하다
1204,bewachen::V,jagon,치키다
1205,bewachen::V,zaindu,치키다
1206,schützen::V,babestu,보호하다
1207,schützen::V,gerizatu,보호하다
1208,verteidigen::V,aldeztu,막다
1209,sich schlagen::V,elkar jo,치다
1210,sich schlagen::V,elkar borrokatu,치다
1211,schießen::V,tiro egin,쏘다
1212,siegen::V,irabazi,이기다
1213,ärgern::V,ernegatu,성을내게하다
1214,ärgern::V,haserretu,성을내게하다
1215,schlagen::V,jo,치다
1216,schlagen::V,erauntsi,치다
1217,treten::V,zapaldu,디디다
1218,treten::V,ostiaktu,디디다
1219,stechen::V,sastatu,찌르다
1220,stoßen::V,bultzatu,찌르다
1221,stehlen::V,ostu,훔치다
1222,stehlen::V,lapurtu,훔치다
1223,stören::V,galarazi,움직이다
1224,belästigen::V,gohaindu,괴롭히다
1225,belästigen::V,alamena eman,괴롭히다
1226,verbergen::V,ezkutatu,숨기다
1227,täuschen::V,tronpatu,속이다
1228,täuschen::V,engainatu,속이다
1229,betrügen::V,iruzurtu,속이다
1230,töten::V,hil,죽이다
1231,töten::V,heriotza eman,죽이다
1232,wohnen::V,bizi izan,실다
1233,arbeiten::V,lan egin,일하다
1234,arbeiten::V,behar egin,일하다
1235,sammeln::V,bildu,모으다
1236,sammeln::V,bildumatu,모으다
1237,pflücken::V,batu,꿔다
1238,pflücken::V,bildu,꿔다
1239,jagen::V,ehizatu,사냥하다
1240,fischen::V,arrantzatu,고기를잡다
1241,fischen::V,arrantza egin,고기를잡다
1242,fassen::V,harrapatu,움켜쥐다
1243,hüten::V,begiratu,망보다
1244,treiben::V,bultza egin,몰아세우다
1245,anbinden::V,estekatu,묶다
1246,füttern::V,bazkatu,사료를주다
1247,melken::V,jetzi,젖을짜다
1248,hacken::V,xehatu,자르다
1249,gießen::V,isuri,물을대다
1250,reifen::V,heldu,성숙하다
1251,reifen::V,zoritu,성숙하다
1252,zubereiten::V,prestatu,조제하다
1253,kochen::V,egosi,요리하다
1254,backen::V,labean egin,쿱다
1255,braten::V,erregosi,굽다
1256,umrühren::V,eragin,교반하다
1257,stricken::V,trikotatu,뜨개질하다
1258,stricken::V,puntu egin,뜨개질하다
1259,nähen::V,josi,꿰매다
1260,färben::V,tindatu,채색하다
1261,reinigen::V,ikuzi,청소하다
1262,reinigen::V,garbitu,청소하다
1263,waschen::V,xahutu,씻다
1264,waschen::V,garbitu,씻다
1265,abwischen::V,xukatu,닦다
1266,spülen::V,irakutzi,씻다
1267,fegen::V,erraztatu,소체하다
1268,kehren::V,isastu,청소하다
1269,baden::V,bainatu,감다
1270,baden::V,bainua hartu,감다
1271,sich waschen::V,burua garbitu,모믈 씻다
1272,ausziehen::V,erantzi,벗다
1273,anziehen::V,jantzi,끌어움직이다
1274,sich anziehen::V,jantzi,
1275,kämmen::V,orraztu,빗다
1276,schmücken::V,apaindu,치레하다
1277,sagen::V,esan,말하다
1278,sprechen::V,mintzatu,말하다
1279,sprechen::V,hitz egin,말하다
1280,reden::V,hitz egin,이야기하다
1281,sich unterhalten::V,solastu,
1282,sich unterhalten::V,solas egin,
1283,fragen::V,galdetu,질문하다
1284,bitten::V,eskatu,원하다
1285,bitten::V,galdegin,원하다
1286,erzählen::V,edestu,이야기하다
1287,erzählen::V,kontatu,이야기하다
1288,mitteilen::V,jakinarazi,이야기하다
1289,nennen::V,izena eman,부르다
1290,rufen::V,dei egin,불러내다
1291,prahlen::V,harrokerian ibili,자랑하다
1292,prahlen::V,ahoberokeriak esan,자랑하다
1293,übersetzen::V,itzuli,번역하다
1294,denken::V,pentsatu,생각하다
1295,denken::V,gogoeta egin,생각하다
1296,glauben::V,sinetsi,믿다
1297,bemerken::V,ohartu,인자하다
1298,bemerken::V,konturatu,인자하다
1299,erkennen::V,ezagutu,인식하다
1300,erkennen::V,antzeman,인식하다
1301,begreifen::V,ulertu,파악하다
1302,verstehen::V,aditu,이해하다
1303,lernen::V,ikasi,배우다
1304,wissen::V,jakin,알다
1305,sich erinnern an::V,gogoratu,상기하다
1306,sich erinnern an::V,gogoan izan,상기하다
1307,vergessen::V,ahaztu,잊다
1308,vergessen::V,ahantzi,잊다
1309,messen::V,neurtu,측정하다
1310,zählen::V,zenbatu,세다
1311,zählen::V,kopuratu,세다
1312,rechnen::V,kalkulatu,게산하다
1313,lesen::V,irakurri,읽다
1314,malen::V,margotu,그리다
1315,zeichnen::V,marraztu,소묘하다
1316,schreiben::V,idatzi,쓰다
1317,besitzen::V,ukan,소유하다
1318,besitzen::V,eduki,소유하다
1319,kaufen::V,erosi,사다
1320,verkaufen::V,saldu,팔다
1321,bezahlen::V,ordaindu,지불하다
1322,zahlen::V,ordaindu,치르다
1323,beherrschen::V,menpean izan,지배하다
1324,ertragen::V,jasan,참다
1325,ertragen::V,pairatu,참다
