,Concept_ID,it,vep
823,dort::ADV,lì,sigä
824,dorthin::ADV,là,sinna
825,dorthin::ADV,là,nakkale
826,geradeaus::ADV,diritto,kohtha
827,vorwärts::ADV,avanti,edehe
828,rückwärts::ADV,all'indietro,sel'gin
829,zurück::ADV,di indietro,tagaze
830,unten::ADV,giù,alahan
831,unten::ADV,sotto,alahan
832,hinab::ADV,giù,alaz
833,hinab::ADV,giù,alahaks
834,hinab::ADV,in giù,alaz
835,hinab::ADV,in giù,alahaks
836,oben::ADV,su,ülähän
837,oben::ADV,sopra,ülähän
838,hinauf::ADV,in sù,ülez
839,hinauf::ADV,in sù,ülähäks
840,hinauf::ADV,in alto,ülez
841,hinauf::ADV,in alto,ülähäks
842,überall::ADV,dappertutto,kaikjal
843,nicht::ADV,non,ei
844,ein wenig::ADV,un po',vähän
845,ein wenig::ADV,un poco,vähän
846,kaum::ADV,a appena,habi
847,sehr::ADV,molto,lujas
848,so::ADV,così,muga
849,so::ADV,così,ninga
850,so::ADV,tanto,muga
851,so::ADV,tanto,ninga
852,noch::ADV,ancora,völ
853,nur::ADV,solo,järg
854,nur::ADV,solo,vaiše
855,nur::ADV,soltanto,järg
856,nur::ADV,soltanto,vaiše
857,schon::ADV,già,jo
858,wieder::ADV,di nuovo,möst
859,vergebens::ADV,invano,uhtei
860,vor::PRP,davanti a,edes
861,hinter::PRP,dietro,taga
862,unter::PRP,sotto,al
863,durch::PRP,per,läbi
864,durch::PRP,per,kal't
865,durch::PRP,attraverso,läbi
866,durch::PRP,attraverso,kal't
867,neben::PRP,a accanto a,rindal
868,zwischen::PRP,fra,keskes
869,wegen::PRP,a causa di,tagut
870,dies::PRN,ciò,nece
871,dies::PRN,questo,nece
872,das::PRN,ciò,se
873,das::PRN,quello,se
874,alles::PRN,tutto,kaik
875,ich::PRN,ìo,minä
876,du::PRN,tu,sinä
877,er::PRN,lui,hän
878,er::PRN,egli,hän
879,wir::PRN,noi,mö
880,ihr::PRN,voi,tö
881,sie::PRN,loro,hö
882,was::FPRN,che,mi
883,was::FPRN,che cosa,mi
884,wer::FPRN,chi,ken
885,wo::FADV,dove,kus
886,wohin::FADV,dove,kuna
887,wie::FADV,come,kut
888,wie::FADV,come,mit'
889,warum::FADV,perche,mikš
890,wieviel::FNUM,quanto,äjak
891,wieviel::FNUM,quanto,kuverz'
892,eins::NUM,uno,üks'
893,zwei::NUM,due,kaks'
894,drei::NUM,tre,koume
895,vier::NUM,quattro,nel'l'
896,fünf::NUM,cinque,viž
897,sechs::NUM,sei,kuz'
898,sieben::NUM,sette,seičeme
899,acht::NUM,otto,kahesa
900,neun::NUM,nove,ühesa
901,zehn::NUM,dieci,kümne
902,elf::NUM,ùndici,üks'toštkümne
903,zwölf::NUM,dodici,kaks'toštkümne
904,zwanzig::NUM,venti,kaks'kümne
905,dreißig::NUM,trenta,koumekümne
906,vierzig::NUM,quaranta,nel'l'kümne
907,fünfzig::NUM,cinquanta,vižkümne
908,sechzig::NUM,sessanta,kuz'kümne
909,siebzig::NUM,settanta,seičemekümne
910,achtzig::NUM,ottanta,kahesakümne
911,neunzig::NUM,novanta,ühesakümne
912,hundert::NUM,cento,sada
913,tausend::NUM,mille,tuha
914,und::CNJ,e,i
915,und::CNJ,e,da
916,oder::CNJ,o,vai
917,stehen::V,stare in piedi,seišta
918,sitzen::V,sedere,ištta
919,sitzen::V,stare seduto,ištta
920,liegen::V,giacere,venuda
921,hängen::V,pèndere,ripta
922,hängen::V,èssere appeso,ripta
923,werden::V,farsi,lindä
924,werden::V,farsi,tehtas
925,werden::V,diventare,lindä
926,werden::V,diventare,tehtas
927,passieren::V,succèdere,ozaitas
928,beginnen::V,cominciare,augotadas
929,enden::V,finire,loptas
930,enden::V,terminare,loptas
931,wechseln::V,variare,vajehtadas
932,wechseln::V,cambiare,vajehtadas
933,aufgehen[Sonne]::V,sòrgere,nousta
934,aufgehen[Sonne]::V,spuntare,nousta
935,untergehen[Sonne]::V,tramontare,lasktas
936,scheinen[Sonne]::V,splèndere,paštta
937,donnern::V,tonare,juraita
938,wehen::V,soffiare,dölta
939,wehen::V,soffiare,puhuda
940,strömen::V,fluire,valadas
941,fließen::V,fluire,valuda
942,fließen::V,scorrere,valuda
943,sich drehen::V,girarsi,punotas
944,schwanken::V,oscillare,čibuda
945,schwanken::V,barcollare,čibuda
946,schwingen::V,vibrare,čibuda
947,schwingen::V,oscillare,čibuda
948,fallen::V,cadere,langeta
949,brennen::V,àrdere,pallada
950,brennen::V,bruciare,pallada
951,rauchen::V,fumare,savustada
952,regnen::V,piòvere,vihmda
953,gefrieren::V,gelarsi,jäduda
954,gefrieren::V,gelarsi,kül'mdä
955,gefrieren::V,congelarsi,jäduda
956,gefrieren::V,congelarsi,kül'mdä
957,tauen::V,sciògliersi,sulada
958,schmelzen::V,fòndere,sulada
959,schmelzen::V,sciògliersi,sulada
960,trocknen::V,asciugarsi,kuida
961,trocknen::V,asciugarsi,kuivehtuda
962,sieden::V,bollire,kehuda
963,faulen::V,marcire,hapata
964,faulen::V,marcire,traudäs
965,verfaulen::V,imputridire,hapata
966,reißen::V,strapparsi,rebita
967,versinken::V,affondare,upota
968,vergehen::V,passare,mända
969,erscheinen::V,apparire,ozutadas
970,erscheinen::V,comparire,ozutadas
971,verschwinden::V,sparire,hajeta
972,verschwinden::V,scomparire,hajeta
973,sinken::V,calare,väheta
974,sinken::V,calare,lasktas
975,sinken::V,scendere,väheta
976,sinken::V,scendere,lasktas
977,abnehmen::V,diminuire,peneta
978,zunehmen::V,aumentare,ližaduda
979,steigen::V,salire,nousta
980,steigen::V,montare,nousta
981,wachsen::V,crescere,kazda
982,glänzen::V,splèndere,loštta
983,funkeln::V,brillare,hoštta
984,funkeln::V,scintillare,hoštta
985,lärmen::V,strepitare,robaita
986,lärmen::V,fare chiasso,robaita
987,läuten::V,suonare,judaita
988,klingeln::V,suonare,kelotada
989,klirren::V,tintinnare,biraita
990,brausen::V,rombare,bruncta
991,brausen::V,rumoreggiare,bruncta
992,rauschen::V,frusciare,šobaita
993,klingen::V,suonare,heläita
994,bellen::V,latrare,nutta
995,bellen::V,abbaiare,nutta
996,heulen::V,urlare,ulaita
997,heulen::V,ululare,ulaita
998,blasen::V,soffiare,puhuda
999,pfeifen::V,fischiare,pistta
1000,pfeifen::V,fischiare,vihelta
1001,schreien::V,gridare,kirkta
1002,schreien::V,gridare,kidastada
1003,stöhnen::V,gèmere,ohkta
1004,stöhnen::V,gèmere,voivotada
1005,zittern::V,tremare,säraita
1006,leben::V,vìvere,eläda
1007,geboren werden::V,nàscere,sünduda
1008,atmen::V,respirare,henktä
1009,trinken::V,bere,joda
1010,essen::V,mangiare,söda
1011,schlucken::V,inghiottire,lainata
1012,müde werden::V,stancarsi,väzuda
1013,müde werden::V,stancarsi,šuštuda
1014,einschlafen::V,addormentarsi,uinota
1015,schlafen::V,dormire,magata
1016,schlafen::V,dormire,nukkuda
1017,aufwachen::V,svegliarsi,heraštuda
1018,aufstehen::V,levarsi,nousta
1019,sich erholen::V,riposarsi,lebaitas
1020,krank werden::V,ammalarsi,läžegata
1021,krank sein::V,èssere malato,läžuda
1022,schmerzen::V,dolere,kibištada
1023,husten::V,tossire,rügda
1024,genesen::V,guarire,tervehtuda
1025,sterben::V,morire,kolda
1026,umkommen::V,perire,kolda
1027,sich bewegen::V,agitarsi,likkuda
1028,sich rühren::V,muòversi,likahtada
1029,sich rühren::V,muòversi,kubahtada
1030,sich erheben::V,alzarsi,nousta
1031,sich setzen::V,sedersi,išttas
1032,hinfallen::V,cadere,langeta
1033,laufen::V,camminare,kävuda
1034,laufen::V,andare a piedi,kävuda
1035,schreiten::V,andare,astta
1036,schreiten::V,andare,haškta
1037,schreiten::V,procedere,astta
1038,schreiten::V,procedere,haškta
1039,spazierengehen::V,passeggiare,kävelta
1040,spazierengehen::V,andare a passeggio,kävelta
1041,eilen::V,andare in fretta,kiruhtada
1042,sich beeilen::V,affrettarsi,kiruhtada
1043,sausen::V,volare,fun'urta
1044,sausen::V,correre,fun'urta
1045,rennen::V,correre,joksta
1046,springen::V,saltare,hüptä
1047,klettern::V,arrampicarsi,libuda
1048,schaukeln::V,fare l'altalena,čibuda
1049,kriechen::V,strisciare,ličtas
1050,schwimmen::V,nuotare,ujuda
1051,tauchen::V,tuffarsi,čukautas
1052,tauchen::V,immèrgersi,čukautas
1053,rudern::V,remare,souta
1054,fahren::V,andare,ajada
1055,fahren::V,andare,ajelda
1056,fahren::V,viaggiare,ajada
1057,fahren::V,viaggiare,ajelda
1058,fliegen::V,volare,leta
1059,gehen::V,andare,mända
1060,gehen::V,andare,kävuda
1061,weggehen::V,andàrsene,päzda
1062,weggehen::V,andàrsene,lähtta
1063,weggehen::V,andare via,päzda
1064,weggehen::V,andare via,lähtta
1065,abfahren::V,partire,tönduda
1066,anhalten::V,fermarsi,seižutadas
1067,hineingehen::V,entrare,mända südäimehe
1068,eintreten::V,entrare,tulda
1069,kommen::V,venire,tulda
1070,ankommen::V,arrivare,tulda
1071,zurückkommen::V,ritornare,pörtas
1072,bleiben::V,restare,jäda
1073,bleiben::V,rimanere,jäda
1074,warten::V,aspettare,varastada
1075,erwarten::V,attèndere,varastada
1076,suchen::V,cercare,ectä
1077,finden::V,trovare,löuta
1078,versuchen::V,tentare,ladida
1079,versuchen::V,tentare,rohkaita
1080,vorbereiten::V,preparare,vaumita
1081,lieben::V,amare,armastada
1082,mögen::V,piacere a,navedida
1083,mögen::V,volere bene a,navedida
1084,lachen::V,rìdere,nagrda
1085,rühren::V,commuòvere,likutada
1086,weinen::V,piàngere,itkta
1087,schimpfen::V,imprecare,laidas
1088,schimpfen::V,imprecare,pačatada
1089,sich ärgern::V,stizzirsi,rändüda
1090,sich ärgern::V,arrabbiarsi,rändüda
1091,sich fürchten::V,avere paura,varaita
1092,fürchten::V,temere,varaita
1093,fliehen::V,fuggire,pageta
1094,flüchten::V,sfuggire,pageta
1095,flüchten::V,sfuggire,joksta
1096,sehen::V,vedere,nähta
1097,anschauen::V,guardare,kacta
1098,ansehen::V,guardare,kacta
1099,hören::V,udire,kulda
1100,hören::V,sentire,kulda
1101,zuhören::V,ascoltare,kundeltas
1102,probieren::V,degustare,mujada
1103,probieren::V,assaggiare,mujada
1104,riechen::V,sentire,rižada
1105,fühlen::V,sentire,mujada
1106,scheinen::V,parere,näguda
1107,scheinen::V,sembrare,näguda
1108,zu sehen sein::V,vedersi,näguda
1109,vernehmen::V,sentire,kulištada
1110,vernehmen::V,percepire,kulištada
1111,frieren::V,aver freddo,kül'mdä
1112,tun::V,fare,tehta
1113,können::V,sapere,voida
1114,können::V,sapere,mahtta
1115,wollen::V,volere,himoita
1116,wollen::V,volere,tahtoida
1117,anfangen::V,iniziare,zavottä
1118,anfangen::V,iniziare,augotada
1119,anfangen::V,cominciare,zavottä
1120,anfangen::V,cominciare,augotada
1121,beenden::V,finire,loptä
1122,beenden::V,terminare,loptä
1123,aufhören::V,finire,loptas
1124,aufhören::V,cessare,loptas
1125,gelingen::V,riuscire,lähtta
1126,gelingen::V,riuscire,tehtas
1127,geraten::V,stare,tulda
1128,öffnen::V,aprire,avaita
1129,schließen::V,chiùdere,saubata
1130,stellen::V,porre,panda
1131,stellen::V,porre,seižutada
1132,stellen::V,mettere,panda
1133,stellen::V,mettere,seižutada
1134,setzen::V,porre,ištutada
1135,setzen::V,mettere,ištutada
1136,legen::V,posare,panda
1137,legen::V,mettere,panda
1138,berühren::V,toccare,koskta
1139,berühren::V,toccare,käziduda
1140,verbinden::V,unire,ühtenzoitta
1141,verbinden::V,congiùngere,ühtenzoitta
1142,bedecken::V,coprire,katta
1143,bedecken::V,coprire,peitta
1144,bedecken::V,ricoprire,katta
1145,bedecken::V,ricoprire,peitta
1146,aufhängen::V,attaccare,riputada
1147,anzünden::V,accèndere,sütutada
1148,anzünden::V,incendiare,sütutada
1149,aufheben::V,raccògliere,leta
1150,zurücklassen::V,lasciare,jätta
1151,zurücklassen::V,lasciare indietro,jätta
1152,verlieren::V,pèrdere,kadotada
1153,fallen lassen::V,lasciare cadere,kirbotada
1154,machen::V,fare,säta
1155,machen::V,fare,tehta
1156,herstellen::V,produrre,tehta
1157,herstellen::V,fabbricare,tehta
1158,bauen::V,costruire,leta
1159,bauen::V,costruire,sauda
1160,reparieren::V,riparare,koheta
1161,verbessern::V,migliorare,paremboita
1162,ändern::V,mutare,vajehtada
1163,ändern::V,cambiare,vajehtada
1164,graben::V,scavare,kaida
1165,graben::V,scavare,čongoida
1166,beugen::V,chinare,koverta
1167,beugen::V,flettere,koverta
1168,biegen::V,tòrcere,painda
1169,drehen::V,girare,punotada
1170,wenden::V,girare,käta
1171,wenden::V,girare,kärauta
1172,wenden::V,voltare,käta
1173,wenden::V,voltare,kärauta
1174,umdrehen::V,rivoltare,käta
1175,heben::V,levare,leta
1176,hochheben::V,levare,libutada
1177,hochheben::V,sollevare,libutada
1178,ergreifen::V,afferrare,tabata
1179,halten::V,tenere,pidada
1180,drücken::V,premere,painda
1181,schieben::V,spìngere,žigutada
1182,kratzen::V,grattare,künstä
1183,kratzen::V,graffiare,künstä
1184,lecken::V,leccare,nolda
1185,beißen::V,mòrdere,purda
1186,beißen::V,mòrdere,hambastada
1187,abreißen::V,staccarsi,ratketa
1188,abreißen::V,strapparsi,ratketa
1189,abschneiden::V,tagliare,čapata
1190,abschneiden::V,tagliare,leikata
1191,binden::V,legare,sidoda
1192,binden::V,bendare,sidoda
1193,stecken::V,ficcare,čokaita
1194,brechen::V,rompere,katkaita
1195,klopfen::V,bàttere,kolkotada
1196,hauen::V,picchiare,löda
1197,kleben::V,incollare,klejata
1198,reiben::V,fregare,hosta
1199,reiben::V,fregare,törkita
1200,reiben::V,fregare,jorotada
1201,streichen::V,spalmare,voita
1202,schleifen::V,arrotare,hijoida
1203,schleifen::V,arrotare,teravzoitta
1204,schneiden::V,tagliare,leikata
1205,rütteln::V,scuòtere,heilutada
1206,schütteln::V,agitare,pudištada
1207,schütteln::V,scuòtere,pudištada
1208,schwenken::V,agitare,maihutada
1209,schwenken::V,sventolare,maihutada
1210,schütten::V,versare,valada
1211,füllen::V,riempire,täutta
1212,einwickeln::V,involtare,kärdä
1213,tragen::V,portare,kantta
1214,tragen::V,portare,kandišta
1215,schleppen::V,trainare,vedätada
1216,schleppen::V,trascinare,vedätada
1217,ziehen::V,tirare,vedada
1218,aufbewahren::V,custodire,kaita
1219,aufbewahren::V,conservare,kaita
1220,werfen::V,gettare,čuta
1221,werfen::V,gettare,tactä
1222,werfen::V,lanciare,čuta
1223,werfen::V,lanciare,tactä
1224,fangen::V,prèndere,püta
1225,fangen::V,acchiappare,püta
1226,packen::V,pigliare,tabata
1227,packen::V,afferrare,tabata
1228,verstecken::V,nascondere,peitta
1229,teilen::V,divìdere,jagada
1230,schicken::V,inviare,oigeta
1231,bringen::V,portare,veda
1232,bringen::V,apportare,veda
1233,hinzufügen::V,aggiùngere,ližata
1234,bekommen::V,ricevere,sada
1235,erhalten::V,ricevere,sada
1236,nehmen::V,prèndere,otta
1237,wählen::V,elèggere,valita
1238,wählen::V,scegliere,valita
1239,auswählen::V,scegliere,valita
1240,bewahren::V,conservare,kaita
1241,behindern::V,impedire,telustada
1242,verderben::V,guastare,travida
1243,beschädigen::V,danneggiare,satatada
1244,zerbrechen::V,rompere,mureta
1245,zerbrechen::V,spezzare,mureta
1246,zerreißen::V,stracciare,rebitada
1247,zerstören::V,distrùggere,mureta
1248,verbrennen::V,bruciare,poltta
1249,geben::V,dare,antta
1250,reichen::V,pòrgere,antta
1251,schenken::V,regalare,lahjoita
1252,versprechen::V,promettere,toivotada
1253,wünschen::V,augurare,toivotada
1254,loben::V,lodare,kitta
1255,küssen::V,baciare,tervehtada
1256,wiegen::V,cullare,likutada
1257,wiegen::V,dondolare,likutada
1258,zudecken::V,coprire,katta
1259,wecken::V,svegliare,noustatada
1260,zeigen::V,indicare,ozutada
1261,führen::V,guidare,astutada
1262,führen::V,condurre,astutada
1263,lehren::V,insegnare,opeta
1264,unterrichten::V,istruire,opeta
1265,unterrichten::V,insegnare,opeta
1266,aufziehen::V,allevare,kazvatada
1267,leiten::V,avviare,ohjata
1268,leiten::V,dirìgere,ohjata
1269,antreiben::V,incitare,rigehtoitta
1270,lassen::V,fare,käskta
1271,einladen::V,invitare,kucta
1272,vereinigen::V,unire,ühtenzoitta
1273,besuchen::V,visitare,rižada
1274,besuchen::V,far vìsita a,rižada
1275,treffen::V,incontrare,vastata
1276,sich versammeln::V,rinunirsi,kägeta
1277,sich versammeln::V,rinunirsi,sätas
1278,spielen::V,giocare,väta
1279,singen::V,cantare,pajatada
1280,tanzen::V,danzare,kargaita
1281,sich trennen::V,separarsi,erigata
1282,verlassen::V,lasciare,jätta
1283,verlassen::V,abbandonare,jätta
1284,retten::V,salvare,päzutada
1285,bewachen::V,custodire,varjoita
1286,schützen::V,protèggere,kaita
1287,verteidigen::V,difèndere,kaita
1288,sich schlagen::V,bàttersi,torata
1289,schießen::V,sparare,ampta
1290,siegen::V,vìncere,vägestada
1291,ärgern::V,stizzire,verdutada
1292,ärgern::V,stizzire,rändütada
1293,schlagen::V,bàttere,löda
1294,schlagen::V,bàttere,iškta
1295,treten::V,calciare,peksta
1296,treten::V,calciare,topsta
1297,stechen::V,pùngere,pystiä
1298,stoßen::V,urtare,iškta
1299,stoßen::V,urtare,pudištada
1300,stoßen::V,spìngere,iškta
1301,stoßen::V,spìngere,pudištada
1302,stehlen::V,rubare,vargastada
1303,stören::V,disturbare,keskustada
1304,belästigen::V,molestare,tartuteldas
1305,belästigen::V,importunare,tartuteldas
1306,verbergen::V,celare,katelda
1307,verbergen::V,nascondere,katelda
1308,täuschen::V,ingannare,manitada
1309,betrügen::V,frodare,manitada
1310,betrügen::V,truffare,manitada
1311,töten::V,uccìdere,rikta
1312,töten::V,uccìdere,surmita
1313,wohnen::V,abitare,eläda
1314,arbeiten::V,lavorare,rata
1315,sammeln::V,raccògliere,kogota
1316,sammeln::V,collezionare,kogota
1317,pflücken::V,cògliere,poimda
1318,jagen::V,cacciare,mecata
1319,fischen::V,pescare,kalatada
1320,fassen::V,catturare,tabata
1321,fassen::V,acchiappare,tabata
1322,hüten::V,pascolare,paimeta
1323,treiben::V,spìngere,ajada
1324,anbinden::V,legare,küttestada
1325,anbinden::V,legare,sidoda
1326,anbinden::V,attaccare,küttestada
1327,anbinden::V,attaccare,sidoda
1328,füttern::V,dar da mangiare a,sötta
1329,melken::V,mùngere,lüpsta
1330,hacken::V,tritare,sauda
1331,hacken::V,spaccare,sauda
1332,gießen::V,annaffiare,valada
1333,reifen::V,maturare,küpseta
1334,zubereiten::V,preparare,vaumištada
1335,kochen::V,cuòcere,keitta
1336,backen::V,cuòcere,paštta
1337,backen::V,cuòcere al forno,paštta
1338,braten::V,frìggere,žarda
1339,braten::V,arrostire,žarda
1340,umrühren::V,mescolare,segoitada
1341,stricken::V,llavorare a maglia,kudoda
1342,nähen::V,cucire,ombelta
1343,färben::V,tìngere,mujutada
1344,reinigen::V,pulire,puhtastada
1345,reinigen::V,nettare,puhtastada
1346,waschen::V,lavare,pesta
1347,abwischen::V,asciugare,pühktä
1348,spülen::V,lavare,huhtoida
1349,spülen::V,sciacquare,huhtoida
1350,fegen::V,spazzare,pühkta
1351,kehren::V,spazzare,uhoita
1352,baden::V,bagnarsi,kül'ptäs
1353,baden::V,fare il bagno,kül'ptäs
1354,sich waschen::V,lavarsi,pestas
1355,ausziehen::V,tògliersi,riičta
1356,ausziehen::V,tògliersi,rušta
1357,anziehen::V,mettersi,panda päle
1358,anziehen::V,mettersi,panda kädehe
1359,anziehen::V,mettersi,panda jaugha
1360,anziehen::V,indossare,panda päle
1361,anziehen::V,indossare,panda kädehe
1362,anziehen::V,indossare,panda jaugha
1363,sich anziehen::V,vestirsi,sobdas
1364,kämmen::V,pettinare,harjata
1365,schmücken::V,ornare,čomitada
1366,schmücken::V,decorare,čomitada
1367,sagen::V,dire,sanuda
1368,sprechen::V,parlare,pagišta
1369,reden::V,parlare,pagišta
1370,sich unterhalten::V,conversare,lodaita
1371,fragen::V,chièdere,küzuda
1372,fragen::V,domandare,küzuda
1373,bitten::V,pregare,pakita
1374,erzählen::V,narrare,sanuda
1375,erzählen::V,narrare,starinoita
1376,erzählen::V,raccontare,sanuda
1377,erzählen::V,raccontare,starinoita
1378,mitteilen::V,comunicare,tedotada
1379,nennen::V,nominare,nimitada
1380,rufen::V,chiamare,kucta
1381,prahlen::V,vantarsi,kittäs
1382,übersetzen::V,tradurre,käta
1383,denken::V,pensare,meletada
1384,glauben::V,credere,uskta
1385,bemerken::V,notare,homaita
1386,bemerken::V,osservare,homaita
1387,erkennen::V,riconoscere,tundištada
1388,begreifen::V,capire,tabata
1389,begreifen::V,comprèndere,tabata
1390,verstehen::V,intèndere,el'geta
1391,verstehen::V,intèndere,toimetada
1392,verstehen::V,comprèndere,el'geta
1393,verstehen::V,comprèndere,toimetada
1394,lernen::V,imparare,opetas
1395,lernen::V,apprèndere,opetas
1396,wissen::V,sapere,teta
1397,sich erinnern an::V,ricordare,johtutada
1398,sich erinnern an::V,ricordarsi di,johtutada
1399,vergessen::V,dimenticare,unohtada
1400,messen::V,misurare,märita
1401,zählen::V,contare,lugeda
1402,rechnen::V,contare,lugeda
1403,rechnen::V,calcolare,lugeda
1404,lesen::V,lèggere,lugeda
1405,malen::V,dipìngere,pirta
1406,zeichnen::V,disegnare,pirta
1407,schreiben::V,scrìvere,kirjutada
1408,besitzen::V,possedere,omištada
1409,kaufen::V,comprare,ostta
1410,kaufen::V,acquistare,ostta
1411,verkaufen::V,vendere,möda
1412,bezahlen::V,pagare,maksta
1413,zahlen::V,pagare,maksta
1414,beherrschen::V,dominare,valdoita
1415,ertragen::V,sopportare,tirpta
