,Concept_ID,se,pl
1735,Erzählung::N,mujttalus,opowiadanie
1736,Erzählung::N,muitalus,opowiadanie
1737,Erzählung::N,maainâs,opowiadanie
1738,Erzählung::N,maainâs,opowiadanie
1739,Erzählung::N,мо̄а̄йнас,opowiadanie
1740,Nachricht::N,dïjre,wiadomość
1741,Nachricht::N,diedádus,wiadomość
1742,Nachricht::N,diededibme,wiadomość
1743,Nachricht::N,sáhka,wiadomość
1744,Nachricht::N,saahâ,wiadomość
1745,Nachricht::N,a'lmottâs,wiadomość
1746,Nachricht::N,saakk,wiadomość
1747,Nachricht::N,i´lmmtõs,wiadomość
1748,Nachricht::N,со̄а̄гк,wiadomość
1749,Neuigkeit::N,saernie,nowina
1750,Neuigkeit::N,ådås,nowina
1751,Neuigkeit::N,sáhka,nowina
1752,Neuigkeit::N,sáhka,nowina
1753,Neuigkeit::N,uuđâs,nowina
1754,Neuigkeit::N,saakk,nowina
1755,Neuigkeit::N,о̄дтс,nowina
1756,Neuigkeit::N,со̄а̄гк,nowina
1757,Name::N,nomme,imię
1758,Name::N,namma,imię
1759,Name::N,namma,imię
1760,Name::N,nommâ,imię
1761,Name::N,nõmm,imię
1762,Name::N,нэ̄мм,imię
1763,Rätsel::N,mojnestimmie,zagadka
1764,Rätsel::N,árvvádus,zagadka
1765,Rätsel::N,árvádus,zagadka
1766,Rätsel::N,arvâdâs,zagadka
1767,Rätsel::N,a´rvvtõs,zagadka
1768,Rätsel::N,а̄ррьв,zagadka
1769,Rede::N,håaleme,mowa
1770,Rede::N,hålla,mowa
1771,Rede::N,sáhka,mowa
1772,Rede::N,hástu,mowa
1773,Rede::N,са̄ррнмушш,mowa
1774,Sprache::N,gïele,język
1775,Sprache::N,giella,język
1776,Sprache::N,giella,język
1777,Sprache::N,kieḷâ,język
1778,Sprache::N,ǩiõll,język
1779,Sprache::N,кӣлл,język
1780,Stimme::N,tjoeje,głos
1781,Stimme::N,jiedna,głos
1782,Stimme::N,giella,głos
1783,Stimme::N,jietna,głos
1784,Stimme::N,jieṇâ,głos
1785,Stimme::N,jiõnn,głos
1786,Stimme::N,ӣнн,głos
1787,Wort::N,baakoe,słowo
1788,Wort::N,báhko,słowo
1789,Wort::N,sátni,słowo
1790,Wort::N,pááhu,słowo
1791,Wort::N,sää´nn,słowo
1792,Wort::N,са̄ннҍ,słowo
1793,Zeichen::N,væhta,znak
1794,Zeichen::N,mærkka,znak
1795,Zeichen::N,mearka,znak
1796,Zeichen::N,merkkâ,znak
1797,Zeichen::N,meârkk,znak
1798,Zeichen::N,тӣххт,znak
1799,Lärm::N,stujmie,hałas
1800,Lärm::N,stujmie,zgiełk
1801,Lärm::N,juhtsa,hałas
1802,Lärm::N,juhtsa,zgiełk
1803,Lärm::N,šlápma,hałas
1804,Lärm::N,šlápma,zgiełk
1805,Lärm::N,ruojâ,hałas
1806,Lärm::N,ruojâ,zgiełk
1807,Lärm::N,šlaaṃâ,hałas
1808,Lärm::N,šlaaṃâ,zgiełk
1809,Lärm::N,šuumm'mõš,hałas
1810,Lärm::N,šuumm'mõš,zgiełk
1811,Lärm::N,шэҏҏ,hałas
1812,Lärm::N,шэҏҏ,zgiełk
1813,Lärm::N,ё̄афф,hałas
1814,Lärm::N,ё̄афф,zgiełk
1815,Laut::N,tjoeje,dźwięk
1816,Laut::N,jiedna,dźwięk
1817,Laut::N,jietna,dźwięk
1818,Laut::N,jieṇâ,dźwięk
1819,Laut::N,jiõnn,dźwięk
1820,Laut::N,ӣнн,dźwięk
1821,Ton::N,tjoeje,ton
1822,Ton::N,tjoeje,dźwięk
1823,Ton::N,tåvnnå,ton
1824,Ton::N,tåvnnå,dźwięk
1825,Ton::N,tjuodja,ton
1826,Ton::N,tjuodja,dźwięk
1827,Ton::N,šuokŋa,ton
1828,Ton::N,šuokŋa,dźwięk
1829,Ton::N,nuot'tâ,ton
1830,Ton::N,nuot'tâ,dźwięk
1831,Ton::N,suõmm,ton
1832,Ton::N,suõmm,dźwięk
1833,Ton::N,ӣнн,ton
1834,Ton::N,ӣнн,dźwięk
1835,Lied::N,laavloe,pieśń
1836,Lied::N,laavloe,piosenka
1837,Lied::N,lávla,pieśń
1838,Lied::N,lávla,piosenka
1839,Lied::N,lávlla,pieśń
1840,Lied::N,lávlla,piosenka
1841,Lied::N,laavlâ,pieśń
1842,Lied::N,laavlâ,piosenka
1843,Lied::N,laaul,pieśń
1844,Lied::N,laaul,piosenka
1845,Lied::N,ла̄ввл,pieśń
1846,Lied::N,ла̄ввл,piosenka
1847,Ruhe::N,frïere,spokój
1848,Ruhe::N,raeffie,spokój
1849,Ruhe::N,vuojŋadibme,spokój
1850,Ruhe::N,vuojŋadallam,spokój
1851,Ruhe::N,ráfi,spokój
1852,Ruhe::N,máššu,spokój
1853,Ruhe::N,vuo'iŋâstus,spokój
1854,Ruhe::N,ráávhu,spokój
1855,Ruhe::N,rääuh,spokój
1856,Ruhe::N,vuâŋŋmõš,spokój
1857,Ruhe::N,юэв,spokój
1858,Ruhe::N,вуэӈӈмушш,spokój
1859,Leute::N,aalmoge,ludzie
1860,Leute::N,ulmutja,ludzie
1861,Leute::N,álbmot,ludzie
1862,Leute::N,viehâ,ludzie
1863,Leute::N,aalmi,ludzie
1864,Leute::N,о̄ллмэ,ludzie
1865,Volk::N,aalmoge,naród
1866,Volk::N,álmmuk,naród
1867,Volk::N,fuolkke,naród
1868,Volk::N,álbmot,naród
1869,Volk::N,aalmug,naród
1870,Volk::N,aalmi,naród
1871,Volk::N,нарэдт,naród
1872,Arbeit::N,barkoe,praca
1873,Arbeit::N,barkoe,robota
1874,Arbeit::N,barggo,praca
1875,Arbeit::N,barggo,robota
1876,Arbeit::N,rahtjam,praca
1877,Arbeit::N,rahtjam,robota
1878,Arbeit::N,bargu,praca
1879,Arbeit::N,bargu,robota
1880,Arbeit::N,pargo,praca
1881,Arbeit::N,pargo,robota
1882,Arbeit::N,tyej̣i,praca
1883,Arbeit::N,tyej̣i,robota
1884,Arbeit::N,likk,praca
1885,Arbeit::N,likk,robota
1886,Arbeit::N,tue´jj,praca
1887,Arbeit::N,tue´jj,robota
1888,Arbeit::N,лыххк,praca
1889,Arbeit::N,лыххк,robota
1890,Gast::N,guessie,gość
1891,Gast::N,guosse,gość
1892,Gast::N,guossi,gość
1893,Gast::N,kyes'si,gość
1894,Gast::N,kue´s's,gość
1895,Gast::N,кӯссь,gość
1896,Geschenk::N,daevere,prezent
1897,Geschenk::N,daevere,podarunek
1898,Geschenk::N,sjielege,prezent
1899,Geschenk::N,sjielege,podarunek
1900,Geschenk::N,vadda,prezent
1901,Geschenk::N,vadda,podarunek
1902,Geschenk::N,vattáldahka,prezent
1903,Geschenk::N,vattáldahka,podarunek
1904,Geschenk::N,skeaŋka,prezent
1905,Geschenk::N,skeaŋka,podarunek
1906,Geschenk::N,adaldâh,prezent
1907,Geschenk::N,adaldâh,podarunek
1908,Geschenk::N,sǩiâŋkk,prezent
1909,Geschenk::N,sǩiâŋkk,podarunek
1910,Geschenk::N,тӯмаш,prezent
1911,Geschenk::N,тӯмаш,podarunek
1912,Spiel::N,spïele,gra
1913,Spiel::N,spïele,zabawa
1914,Spiel::N,stååkedimmie,gra
1915,Spiel::N,stååkedimmie,zabawa
1916,Spiel::N,spella,gra
1917,Spiel::N,spella,zabawa
1918,Spiel::N,stoagos,gra
1919,Spiel::N,stoagos,zabawa
1920,Spiel::N,speallu,gra
1921,Spiel::N,speallu,zabawa
1922,Spiel::N,leikkâ,gra
1923,Spiel::N,leikkâ,zabawa
1924,Spiel::N,siõrr,gra
1925,Spiel::N,siõrr,zabawa
1926,Spiel::N,сӣрр,gra
1927,Spiel::N,сӣрр,zabawa
1928,Gesellschaft::N,sïelte,towarzystwo
1929,Gesellschaft::N,rádnastallam,towarzystwo
1930,Gesellschaft::N,searvi,towarzystwo
1931,Gesellschaft::N,servi,towarzystwo
1932,Gesellschaft::N,seä´brr,towarzystwo
1933,Gesellschaft::N,се̄ббр,towarzystwo
1934,Hilfe::N,viehkie,pomoc
1935,Hilfe::N,viehkke,pomoc
1936,Hilfe::N,veahkki,pomoc
1937,Hilfe::N,iše,pomoc
1938,Hilfe::N,veä´ǩ'ǩ,pomoc
1939,Hilfe::N,ве̄ххьк,pomoc
1940,Freund::N,voelpe,przyjaciel
1941,Freund::N,ráddna,przyjaciel
1942,Freund::N,venak,przyjaciel
1943,Freund::N,ustit,przyjaciel
1944,Freund::N,verdde,przyjaciel
1945,Freund::N,veerdi,przyjaciel
1946,Freund::N,na´zvan,przyjaciel
1947,Freund::N,ка̄ннҌц,przyjaciel
1948,Kamerad::N,guejmie,kolega
1949,Kamerad::N,ráddna,kolega
1950,Kamerad::N,guojmme,kolega
1951,Kamerad::N,guoibmi,kolega
1952,Kamerad::N,kyei'mi,kolega
1953,Kamerad::N,taaurõš,kolega
1954,Kamerad::N,то̄а̄врэшш,kolega
1955,Angelegenheit::N,aate,sprawa
1956,Angelegenheit::N,saake,sprawa
1957,Angelegenheit::N,ássje,sprawa
1958,Angelegenheit::N,ášši,sprawa
1959,Angelegenheit::N,äšši,sprawa
1960,Angelegenheit::N,ä´šš,sprawa
1961,Angelegenheit::N,тӯйй,sprawa
1962,Anzahl::N,taale,ilość
1963,Anzahl::N,låhkoe,ilość
1964,Anzahl::N,låhko,ilość
1965,Anzahl::N,mierre,ilość
1966,Anzahl::N,mearri,ilość
1967,Anzahl::N,lohkomearra,ilość
1968,Anzahl::N,meeṛi,ilość
1969,Anzahl::N,mie´rr,ilość
1970,Anzahl::N,чӣссел,ilość
1971,Art::N,aarhte,rodzaj
1972,Art::N,sládja,rodzaj
1973,Art::N,tjærdda,rodzaj
1974,Art::N,čearda,rodzaj
1975,Art::N,šlaaj̣â,rodzaj
1976,Art::N,nää´ll,rodzaj
1977,Art::N,на̄лль,rodzaj
1978,Stück::N,bæhta,kawałek
1979,Stück::N,biehkie,kawałek
1980,Stück::N,biehkke,kawałek
1981,Stück::N,bihttá,kawałek
1982,Stück::N,pittá,kawałek
1983,Stück::N,káppálâh,kawałek
1984,Stück::N,ku´sǩǩ,kawałek
1985,Stück::N,кусськ,kawałek
1986,Teil::N,stuhtje,część
1987,Teil::N,oasse,część
1988,Teil::N,bielle,część
1989,Teil::N,guovllo,część
1990,Teil::N,oassi,część
1991,Teil::N,bihttá,część
1992,Teil::N,uási,część
1993,Teil::N,vuâ´ss,część
1994,Teil::N,pie´ǩ'ǩ,część
1995,Teil::N,кусськ,część
1996,Hälfte::N,lehkie,połowa
1997,Hälfte::N,lahkke,połowa
1998,Hälfte::N,bealli,połowa
1999,Hälfte::N,peeḷi,połowa
2000,Hälfte::N,lâ´ǩǩ,połowa
2001,Hälfte::N,pie´ll,połowa
2002,Hälfte::N,пе̄лль,połowa
2003,Kreis::N,rïngke,krąg
2004,Kreis::N,gievlle,krąg
2005,Kreis::N,gierdu,krąg
2006,Kreis::N,riggee,krąg
2007,Kreis::N,kruugg,krąg
2008,Kreis::N,круг,krąg
2009,Kreuz::N,kroesse,krzyż
2010,Kreuz::N,ruossa,krzyż
2011,Kreuz::N,rista,krzyż
2012,Kreuz::N,ristâ,krzyż
2013,Kreuz::N,ristt,krzyż
2014,Kreuz::N,рысст,krzyż
2015,Linie::N,sïeve,linia
2016,Linie::N,linnja,linia
2017,Linie::N,linjá,linia
2018,Linie::N,linnjá,linia
2019,Linie::N,njuálgus,linia
2020,Linie::N,certldõk,linia
2021,Linie::N,це̄кесь,linia
2022,Strich::N,sïeve,kreska
2023,Strich::N,sáhtso,kreska
2024,Strich::N,sárggis,kreska
2025,Strich::N,čálástâh,kreska
2026,Strich::N,certldõk,kreska
2027,Strich::N,ця̄кас,kreska
2028,Strich::N,це̄кесь,kreska
2029,Abstand::N,gåhkoe,odstęp
2030,Abstand::N,gåhkaldahke,odstęp
2031,Abstand::N,lahka,odstęp
2032,Abstand::N,gasska,odstęp
2033,Abstand::N,gaska,odstęp
2034,Abstand::N,koskâ,odstęp
2035,Abstand::N,kõskk,odstęp
2036,Abstand::N,кэ̄сск,odstęp
2037,Entfernung::N,gåhkoe,odległość
2038,Entfernung::N,gåhkaldahke,odległość
2039,Entfernung::N,gasska,odległość
2040,Entfernung::N,mælggat,odległość
2041,Entfernung::N,gaska,odległość
2042,Entfernung::N,mátkegaska,odległość
2043,Entfernung::N,koskâ,odległość
2044,Entfernung::N,kõskk,odległość
2045,Entfernung::N,jäämkõskk,odległość
2046,Entfernung::N,кэ̄сск,odległość
2047,Gegend::N,haerie,okolica
2048,Gegend::N,guovvlo,okolica
2049,Gegend::N,bájkke,okolica
2050,Gegend::N,guovlu,okolica
2051,Gegend::N,duovdda,okolica
2052,Gegend::N,kuáv'lu,okolica
2053,Gegend::N,vu´vdd,okolica
2054,Gegend::N,па̄йхьк,okolica
2055,Platz::N,sijjie,miejsce
2056,Platz::N,sadje,miejsce
2057,Platz::N,sadji,miejsce
2058,Platz::N,tááḷu,miejsce
2059,Platz::N,tääll,miejsce
2060,Platz::N,сайй,miejsce
2061,Ort::N,sijjie,miejsce
2062,Ort::N,bájkke,miejsce
2063,Ort::N,sadje,miejsce
2064,Ort::N,báiki,miejsce
2065,Ort::N,päikki,miejsce
2066,Ort::N,pâi´ǩǩ,miejsce
2067,Ort::N,сайй,miejsce
2068,Ort::N,па̄йхьк,miejsce
2069,Seite::N,bielie,bok
2070,Seite::N,bielie,strona
2071,Seite::N,sijddo,bok
2072,Seite::N,sijddo,strona
2073,Seite::N,bealli,bok
2074,Seite::N,bealli,strona
2075,Seite::N,ertti,bok
2076,Seite::N,ertti,strona
2077,Seite::N,jeä´rtt,bok
2078,Seite::N,jeä´rtt,strona
2079,Seite::N,пе̄лль,bok
2080,Seite::N,пе̄лль,strona
2081,Seite::N,е̄ммьне,bok
2082,Seite::N,е̄ммьне,strona
2083,Mitte::N,gaske,środek
2084,Mitte::N,jarnge,środek
2085,Mitte::N,gasska,środek
2086,Mitte::N,guovddaš,środek
2087,Mitte::N,gaskamuddu,środek
2088,Mitte::N,koskâ,środek
2089,Mitte::N,kõskk,środek
2090,Mitte::N,кэ̄сск,środek
2091,Gegenstand::N,daevere,przedmiot
2092,Gegenstand::N,oabme,przedmiot
2093,Gegenstand::N,gávnne,przedmiot
2094,Gegenstand::N,bierggas,przedmiot
2095,Gegenstand::N,ettâ,przedmiot
2096,Gegenstand::N,kápulâh,przedmiot
2097,Gegenstand::N,käu´nn,przedmiot
2098,Gegenstand::N,ка̄ввьн,przedmiot
2099,Sache::N,aate,rzecz
2100,Sache::N,saake,rzecz
2101,Sache::N,ássje,rzecz
2102,Sache::N,ášši,rzecz
2103,Sache::N,äšši,rzecz
2104,Sache::N,ä´šš,rzecz
2105,Sache::N,ве̄шш,rzecz
2106,Rand::N,raedtie,skraj
2107,Rand::N,raedtie,krawędź
2108,Rand::N,rabdda,skraj
2109,Rand::N,rabdda,krawędź
2110,Rand::N,ravda,skraj
2111,Rand::N,ravda,krawędź
2112,Rand::N,robdâ,skraj
2113,Rand::N,robdâ,krawędź
2114,Rand::N,čårr,skraj
2115,Rand::N,čårr,krawędź
2116,Rand::N,ruõbdd,skraj
2117,Rand::N,ruõbdd,krawędź
2118,Rand::N,рӯммт,skraj
2119,Rand::N,рӯммт,krawędź
2120,Rand::N,ре̄ввьн,skraj
2121,Rand::N,ре̄ввьн,krawędź
2122,Kante::N,raedtie,kant
2123,Kante::N,raedtie,krawędź
2124,Kante::N,rabdda,kant
2125,Kante::N,rabdda,krawędź
2126,Kante::N,ravda,kant
2127,Kante::N,ravda,krawędź
2128,Kante::N,robdâ,kant
2129,Kante::N,robdâ,krawędź
2130,Kante::N,å´rdd,kant
2131,Kante::N,å´rdd,krawędź
2132,Kante::N,ruõbdd,kant
2133,Kante::N,ruõbdd,krawędź
2134,Kante::N,рӯммт,kant
2135,Kante::N,рӯммт,krawędź
2136,Kante::N,ре̄ввьн,kant
2137,Kante::N,ре̄ввьн,krawędź
2138,Ecke::N,roene,róg
2139,Ecke::N,kråane,róg
2140,Ecke::N,náhpo,róg
2141,Ecke::N,nusske,róg
2142,Ecke::N,nurki,róg
2143,Ecke::N,čiehka,róg
2144,Ecke::N,čiehâ,róg
2145,Ecke::N,čiõkk,róg
2146,Ecke::N,suåp'p,róg
2147,Ecke::N,уггл,róg
2148,Spitze::N,gietjie,ostrze
2149,Spitze::N,snjuhtje,ostrze
2150,Spitze::N,gihttje,ostrze
2151,Spitze::N,geahči,ostrze
2152,Spitze::N,picci,ostrze
2153,Spitze::N,keeči,ostrze
2154,Spitze::N,ǩie´čč,ostrze
2155,Spitze::N,кя̄женч,ostrze
2156,Ende::N,gietjie,koniec
2157,Ende::N,giehtje,koniec
2158,Ende::N,geahči,koniec
2159,Ende::N,keeči,koniec
2160,Ende::N,puäš'š,koniec
2161,Ende::N,ке̄джь,koniec
2162,Loch::N,raejkie,dziura
2163,Loch::N,rájgge,dziura
2164,Loch::N,ráigi,dziura
2165,Loch::N,räigi,dziura
2166,Loch::N,loikk,dziura
2167,Loch::N,râi´ǧǧ,dziura
2168,Loch::N,ра̄ййк,dziura
2169,Winkel::N,skaavhte,kąt
2170,Winkel::N,skaavhte,kącik
2171,Winkel::N,tjiehka,kąt
2172,Winkel::N,tjiehka,kącik
2173,Winkel::N,soahppa,kąt
2174,Winkel::N,soahppa,kącik
2175,Winkel::N,čiehka,kąt
2176,Winkel::N,čiehka,kącik
2177,Winkel::N,sogge,kąt
2178,Winkel::N,sogge,kącik
2179,Winkel::N,suåp'p,kąt
2180,Winkel::N,suåp'p,kącik
2181,Winkel::N,уггл,kąt
2182,Winkel::N,уггл,kącik
2183,Muster::N,goere,wzór
2184,Muster::N,girjja,wzór
2185,Muster::N,girjjit,wzór
2186,Muster::N,kovos,wzór
2187,Muster::N,кыррьй,wzór
2188,Muster::N,кырьйнесс,wzór
2189,Größe::N,ståaroe,rozmiar
2190,Größe::N,ståaroe,wielkość
2191,Größe::N,stuorrudahka,rozmiar
2192,Größe::N,stuorrudahka,wielkość
2193,Größe::N,stūrrodat,rozmiar
2194,Größe::N,stūrrodat,wielkość
2195,Größe::N,mahtodat,rozmiar
2196,Größe::N,mahtodat,wielkość
2197,Größe::N,allodat,rozmiar
2198,Größe::N,allodat,wielkość
2199,Größe::N,stuá'ṛudâh,rozmiar
2200,Größe::N,stuá'ṛudâh,wielkość
2201,Größe::N,роаӈӈьк,rozmiar
2202,Größe::N,роаӈӈьк,wielkość
2203,Länge::N,gåhkoe,długość
2204,Länge::N,guhkkudahka,długość
2205,Länge::N,guhkkodat,długość
2206,Länge::N,kukkodâh,długość
2207,Länge::N,õllâdvuõtt,długość
2208,Länge::N,куххьквӯдт,długość
2209,Höhe::N,jalloe,wysokość
2210,Höhe::N,jalladahke,wysokość
2211,Höhe::N,alludahka,wysokość
2212,Höhe::N,allatvuohta,wysokość
2213,Höhe::N,allodat,wysokość
2214,Höhe::N,aḷodâh,wysokość
2215,Höhe::N,âlladvuõtt,wysokość
2216,Höhe::N,э̄ллвӯдт,wysokość
2217,Gewicht::N,leavloe,ciężar
2218,Gewicht::N,dædda,ciężar
2219,Gewicht::N,låssudahka,ciężar
2220,Gewicht::N,deaddu,ciężar
2221,Gewicht::N,tiäd'du,ciężar
2222,Gewicht::N,teäd'd,ciężar
2223,Gewicht::N,тя̄ннт,ciężar
2224,Gewicht::N,вӣссь,ciężar
2225,Menge::N,mierie,ilość
2226,Menge::N,ållo,ilość
2227,Menge::N,mearri,ilość
2228,Menge::N,doahkki,ilość
2229,Menge::N,meeṛi,ilość
2230,Menge::N,tukk,ilość
2231,Menge::N,mie´rr,ilość
2232,Menge::N,туххк,ilość
2233,Menge::N,ла̄ннҍт,ilość
2234,Haufen::N,deava,kupa
2235,Haufen::N,håevkie,kupa
2236,Haufen::N,hårre,kupa
2237,Haufen::N,látna,kupa
2238,Haufen::N,laaṇâ,kupa
2239,Haufen::N,laađđ,kupa
2240,Haufen::N,поанн,kupa
2241,Reihe::N,raajroe,rząd
2242,Reihe::N,raajroe,szereg
2243,Reihe::N,rájddo,rząd
2244,Reihe::N,rájddo,szereg
2245,Reihe::N,gurgadas,rząd
2246,Reihe::N,gurgadas,szereg
2247,Reihe::N,kuáḷus,rząd
2248,Reihe::N,kuáḷus,szereg
2249,Reihe::N,riâd'd,rząd
2250,Reihe::N,riâd'd,szereg
2251,Reihe::N,по̄ллт,rząd
2252,Reihe::N,по̄ллт,szereg
2253,Boot::N,vïnhtse,łódź
2254,Boot::N,vïnhtse,łódka
2255,Boot::N,vanás,łódź
2256,Boot::N,vanás,łódka
2257,Boot::N,vanntsa,łódź
2258,Boot::N,vanntsa,łódka
2259,Boot::N,fanas,łódź
2260,Boot::N,fanas,łódka
2261,Boot::N,voonâs,łódź
2262,Boot::N,voonâs,łódka
2263,Boot::N,käärbis,łódź
2264,Boot::N,käärbis,łódka
2265,Boot::N,võõnâs,łódź
2266,Boot::N,võõnâs,łódka
2267,Boot::N,вэнс,łódź
2268,Boot::N,вэнс,łódka
2269,Ruder::N,aajroe,wiosło
2270,Ruder::N,ájrro,wiosło
2271,Ruder::N,áiru,wiosło
2272,Ruder::N,áiru,wiosło
2273,Ruder::N,äirr,wiosło
2274,Ruder::N,а̄ррьй,wiosło
2275,Schlitten::N,slærra,sanki
2276,Schlitten::N,tjïelhke,sanki
2277,Schlitten::N,gieris,sanki
2278,Schlitten::N,tjielkká,sanki
2279,Schlitten::N,gielká,sanki
2280,Schlitten::N,kiäl'kká,sanki
2281,Schlitten::N,saan,sanki
2282,Schlitten::N,ǩeâlkk,sanki
2283,Schlitten::N,со̄а̄н,sanki
2284,Ski::N,treavka,narta
2285,Ski::N,sabek,narta
2286,Ski::N,sabet,narta
2287,Ski::N,saaveeh,narta
2288,Ski::N,koolâs,narta
2289,Ski::N,коаллас,narta
2290,Ski::N,са̄вехь,narta
2291,Lagerfeuer::N,dålle,ognisko
2292,Lagerfeuer::N,sajijdållå,ognisko
2293,Lagerfeuer::N,dolla,ognisko
2294,Lagerfeuer::N,tullâ,ognisko
2295,Lagerfeuer::N,toll,ognisko
2296,Lagerfeuer::N,то̄лл,ognisko
2297,Last::N,maajsoe,ciężar
2298,Last::N,maajsoe,brzemię
2299,Last::N,noade,ciężar
2300,Last::N,noade,brzemię
2301,Last::N,guorbmi,ciężar
2302,Last::N,guorbmi,brzemię
2303,Last::N,kye'rmi,ciężar
2304,Last::N,kye'rmi,brzemię
2305,Last::N,nue´đđ,ciężar
2306,Last::N,nue´đđ,brzemię
2307,Last::N,kue´rmm,ciężar
2308,Last::N,kue´rmm,brzemię
2309,Last::N,нуэдът,ciężar
2310,Last::N,нуэдът,brzemię
2311,Gang::N,vaedtseme,chód
2312,Gang::N,mannulahka,chód
2313,Gang::N,johtu,chód
2314,Gang::N,jotteem,chód
2315,Gang::N,joto,chód
2316,Gang::N,jäl'lmõš,chód
2317,Gang::N,ёадтмушш,chód
2318,Gang::N,ёадтҌмушш,chód
2319,Schritt::N,sïlle,krok
2320,Schritt::N,lávkke,krok
2321,Schritt::N,lávki,krok
2322,Schritt::N,lävkki,krok
2323,Schritt::N,läu´ǩǩ,krok
2324,Schritt::N,ла̄ффьк,krok
2325,Norden::N,noerhte,północ
2326,Norden::N,nuortta,północ
2327,Norden::N,davvi,północ
2328,Norden::N,taṿe,północ
2329,Norden::N,tâ´vv,północ
2330,Norden::N,таввял,północ
2331,Süden::N,åarjel,południe
2332,Süden::N,oarjje,południe
2333,Süden::N,lulli,południe
2334,Süden::N,mäddi,południe
2335,Süden::N,kesipieg'gâ,południe
2336,Süden::N,saujj,południe
2337,Süden::N,со̄а̄ййв,południe
2338,Westen::N,jillie,zachód
2339,Westen::N,alle,zachód
2340,Westen::N,oarji,zachód
2341,Westen::N,uár'ji,zachód
2342,Westen::N,viõstâr,zachód
2343,Westen::N,вуэрьял,zachód
2344,Osten::N,luvlie,wschód
2345,Osten::N,lulle,wschód
2346,Osten::N,nuorta,wschód
2347,Osten::N,nuor'ttâ,wschód
2348,Osten::N,nuõrti,wschód
2349,Osten::N,нуҏҏьт,wschód
2350,Holz::N,moere,drzewo
2351,Holz::N,muorra,drzewo
2352,Holz::N,muorra,drzewo
2353,Holz::N,muoṛâ,drzewo
2354,Holz::N,muõrr,drzewo
2355,Holz::N,мӯрр,drzewo
2356,Brett::N,fealloe,deska
2357,Brett::N,fiello,deska
2358,Brett::N,lávdi,deska
2359,Brett::N,lyev'di,deska
2360,Brett::N,lu´vdd,deska
2361,Brett::N,лаййт,deska
2362,Platte::N,spaagkoe,płyta
2363,Platte::N,skierro,płyta
2364,Platte::N,skearru,płyta
2365,Platte::N,ráptu,płyta
2366,Platte::N,ка̄ррьт,płyta
2367,Stütze::N,dovtege,podpora
2368,Stütze::N,dåarjege,podpora
2369,Stütze::N,tsagge,podpora
2370,Stütze::N,nihta,podpora
2371,Stütze::N,duvdda,podpora
2372,Stütze::N,caggi,podpora
2373,Stütze::N,cagge,podpora
2374,Stütze::N,cõgldõk,podpora
2375,Stütze::N,стуэлльп,podpora
2376,Stange::N,staavra,drąg
2377,Stange::N,staavra,żerdź
2378,Stange::N,stággo,drąg
2379,Stange::N,stággo,żerdź
2380,Stange::N,hålggå,drąg
2381,Stange::N,hålggå,żerdź
2382,Stange::N,stávrá,drąg
2383,Stange::N,stávrá,żerdź
2384,Stange::N,stággu,drąg
2385,Stange::N,stággu,żerdź
2386,Stange::N,čuálgui,drąg
2387,Stange::N,čuálgui,żerdź
2388,Stange::N,kaŋgg,drąg
2389,Stange::N,kaŋgg,żerdź
2390,Stange::N,кэ̄ллт,drąg
2391,Stange::N,кэ̄ллт,żerdź
2392,Stange::N,пе̄лльк,drąg
2393,Stange::N,пе̄лльк,żerdź
2394,Stock::N,galte,kij
2395,Stock::N,galte,laska
2396,Stock::N,klåbpoe,kij
2397,Stock::N,klåbpoe,laska
2398,Stock::N,soabbe,kij
2399,Stock::N,soabbe,laska
2400,Stock::N,soabbi,kij
2401,Stock::N,soabbi,laska
2402,Stock::N,suáb'bi,kij
2403,Stock::N,suáb'bi,laska
2404,Stock::N,suä´b'b,kij
2405,Stock::N,suä´b'b,laska
2406,Stock::N,суэммьп,kij
2407,Stock::N,суэммьп,laska
2408,Stab::N,klaahka,pręt
2409,Stab::N,soabbe,pręt
2410,Stab::N,soabbi,pręt
2411,Stab::N,suáb'bi,pręt
2412,Stab::N,suä´b'b,pręt
2413,Stab::N,суэммьп,pręt
2414,Rohr::N,gïrse,rura
2415,Rohr::N,båhttså,rura
2416,Rohr::N,bohcci,rura
2417,Rohr::N,poccee,rura
2418,Rohr::N,puu´lčiǩ,rura
2419,Rohr::N,туррьп,rura
2420,Haus::N,ståapoe,dom
2421,Haus::N,goahte,dom
2422,Haus::N,stohpu,dom
2423,Haus::N,tááḷu,dom
2424,Haus::N,tääll,dom
2425,Haus::N,пэ̄ҏҏт,dom
2426,Heim::N,hïejme,dom
2427,Heim::N,viesso,dom
2428,Heim::N,ruoktu,dom
2429,Heim::N,päikki,dom
2430,Heim::N,päi´ǩǩ,dom
2431,Heim::N,пэ̄ҏҏт,dom
2432,Ofen::N,vuebnie,piec
2433,Ofen::N,vuodná,piec
2434,Ofen::N,vuobnne,piec
2435,Ofen::N,uvdna,piec
2436,Ofen::N,uvnâ,piec
2437,Ofen::N,ǩiiuǥân,piec
2438,Ofen::N,пе̄ххц,piec
2439,Ofen::N,кыввкан,piec
2440,Fußboden::N,guelpie,podłoga
2441,Fußboden::N,guolbbe,podłoga
2442,Fußboden::N,láhtti,podłoga
2443,Fußboden::N,šalde,podłoga
2444,Fußboden::N,šâ´ldd,podłoga
2445,Fußboden::N,шалльт,podłoga
2446,Tisch::N,buertie,stół
