,Concept_ID,kl,sah
696,alt[Lebewesen]::A,utoqqaq,кырдьаҕас
697,jung::A,inuusuppoq,эдэр
698,jung::A,kingulliarsuk,эдэр
699,arm::A,piillasoq,дьадаҥы
700,arm::A,piitsuuvoq,дьадаҥы
701,reich::A,pisuuvoq,баай
702,berühmt::A,tusaamasaq,аатырбыт
703,fremd::A,ajasoornarpoq,атын
704,verschieden::A,allatut,араас
705,verschieden::A,tamalaat,араас
706,nah::A,qanippoq,чугас
707,fern::A,ungasippoq,ыраах
708,linker::A,saamerleq,хаҥас
709,rechter::A,innarluissut,уҥа
710,erster::A,siulleq,маҥнайгы
711,zweiter::A,qataatsup tullia,иккис
712,dritter::A,pingajorarterut,үһүс
713,letzter::A,kingulleq,тиһэх
714,allein::ADV,kisimiippoq,соҕотох
715,auf einmal::ADV,tassanngaannaq,биирдэ
716,zusammen::ADV,attaasa,холбуу
717,zusammen::ADV,attarmik,холбуу
718,lange::ADV,akuni,уһуннук
719,plötzlich::ADV,tassanngaannaq,эмискэ
720,sofort::ADV,erniinnaq,тута
721,später::ADV,kingorna,хойут
722,jetzt::ADV,maanna,билигин
723,jetzt::ADV,massakkut,билигин
724,heute::ADV,ullumi,бүгүн
725,morgen::ADV,aqagu,сарсын
726,bald::ADV,erniinnaq,өтөр
727,dann::ADV,taava,кэнна
728,gestern::ADV,ippassaq,бэҕэһээ
729,einst::ADV,ataatsimik,биир төгүл
730,einst::ADV,ataatsimik,арай биирдэ
731,einst::ADV,ilaanni,биир төгүл
732,einst::ADV,ilaanni,арай биирдэ
733,damals::ADV,taamani,оччоҕо
734,damals::ADV,taamanikkut,оччоҕо
735,damals::ADV,taassumuunakkut,оччоҕо
736,danach::ADV,taava,аары
737,danach::ADV,taava,ол кэнниттэн
738,vorher::ADV,siornagut,урут
739,einmal::ADV,ilaanni,биирдэ
740,einmal::ADV,ataatsimik,биирдэ
741,manchmal::ADV,qaqutigu,арыт
742,manchmal::ADV,qaqutigut,арыт
743,oft::ADV,akulikitsumik,чаастатык
744,immer::ADV,tamatigut,мэлдьи
745,hier::ADV,maani,маныаха
746,hierhin::ADV,maani,бэттэх
747,dorthin::ADV,ikuuna,онно
748,geradeaus::ADV,narlumut,быһа
749,geradeaus::ADV,narlumut,быһаччы
750,vorwärts::ADV,pilangavoc,инники
751,rückwärts::ADV,kingumut,төттөру
752,rückwärts::ADV,tunumut or tunummut,төттөру
753,zurück::ADV,kingumut,төттөрү
754,zurück::ADV,tunumut or tunummut,төттөрү
755,unten::ADV,kana,аллара
756,hinab::ADV,qiviu,аллара
757,überall::ADV,tamaginni,бэйдиэ
758,überall::ADV,tamani tamaani,бэйдиэ
759,kaum::ADV,qaqutigorsuaq,нэһиилэ
760,sehr::ADV,assut,бэрт
761,sehr::ADV,assut,наһаа
762,noch::ADV,qeratavoq,өссө
763,schon::ADV,taava-una,бэлиэр
764,wieder::ADV,kingumut,эмиэ
765,vergebens::ADV,angiluk,таак
766,dies::PRN,manna,ити
767,dies::PRN,manna,бу
768,dies::PRN,matuma,ити
769,dies::PRN,matuma,бу
770,das::PRN,ua,били
771,ich::PRN,uanga,мин
772,du::PRN,illit,эн
773,er::PRN,una,кнни
774,wir::PRN,uagut,биһиги
775,ihr::PRN,ilissi,эһиги
776,sie::PRN,uku,кинилэр
777,was::FPRN,aat?,туох
778,wer::FPRN,kikkut,ким
779,wo::FADV,sumi,ханна
780,wohin::FADV,sumut,ханна
781,wie::FADV,qanoq,хайдах
782,warum::FADV,sooq,тоҕо
783,wieviel::FNUM,qassit,төһө
784,wieviel::FNUM,qanoq atsigisumik?,төһө
785,eins::NUM,ataaseq,биир
786,zwei::NUM,marluk,икки
787,drei::NUM,pingasut,үс
788,vier::NUM,sisamat,түөрт
789,vier::NUM,qajuusat,түөрт
790,fünf::NUM,tallimat,биэс
791,sechs::NUM,arfineq,алта
792,sechs::NUM,arfinillit,алта
793,sieben::NUM,arfineq-marluk,сэттэ
794,acht::NUM,arfineq pingasut,аҕыс
795,neun::NUM,qulingiluat,тоҕус
796,neun::NUM,arfineq sisamat,тоҕус
797,zehn::NUM,qulit,уон
798,elf::NUM,aqqaneq,уон биир
799,zwölf::NUM,aqqaneq-marluk,уон икки
800,zwanzig::NUM,tyve,сүүрбэ
801,dreißig::NUM,tredive,отут
802,dreißig::NUM,pingasunik qulillit,отут
803,vierzig::NUM,fyrre,түөрт уон
804,fünfzig::NUM,halvtreds,биэс уон
805,fünfzig::NUM,tallimanik qulillit,биэс уон
806,sechzig::NUM,tres,алта уон
807,siebzig::NUM,halvfjerds,сэттэ уон
808,achtzig::NUM,firs,аҕыс уон
809,neunzig::NUM,halvfems,тоҕус уонус
810,hundert::NUM,et hundrede,сүүс
811,tausend::NUM,et tusinde,тыһыынча
812,und::CNJ,aamma,да
813,und::CNJ,aamma,уонна
814,und::CNJ,aamma,итиэннэ
815,oder::CNJ,imalluunnit,эбэтэр
816,stehen::V,sikingavoq,тур
817,sitzen::V,ingippoq,олор
818,liegen::V,nalavoq,сыт
819,liegen::V,aqupivoq,сыт
820,hängen::V,nivinngarpaa,санньылый
821,werden::V,pinngorpoq,буол
822,passieren::V,pivoq,буол
823,beginnen::V,aallarnerpaa,саҕалан
824,enden::V,naggaserpaa,бүт
825,wechseln::V,immikkut ilivoq,уларый
826,untergehen[Sonne]::V,ilioqqaasoq,киир
827,scheinen[Sonne]::V,qinnorpoq,сырдат
828,scheinen[Sonne]::V,qinngorpoq,сырдат
829,donnern::V,kalleq,эт
830,wehen::V,timmivoq,үр
831,sich drehen::V,ipippaa,эргий
832,schwanken::V,aalavoq,биэтэҥнээ
833,schwingen::V,issakajaat or issakatsiaarut,эйэҥнээ
834,fallen::V,quasivaa,оҕут
835,brennen::V,seerpoq,умай
836,brennen::V,uuppaa,умай
837,rauchen::V,pujoorpoq,буруолаа
838,regnen::V,siallerpoq,самыырдаа
839,gefrieren::V,qiulerpoq,тоҥ
840,tauen::V,aappoq,ир
841,schmelzen::V,aappoq,уулун
842,schmelzen::V,aatsippaa,уулун
843,trocknen::V,panerserpaa,куур
844,sieden::V,qalappoq,оргуй
845,reißen::V,qulli,хайыт
846,reißen::V,qulli,быһытталан
847,reißen::V,alittorpaa,хайыт
848,reißen::V,alittorpaa,быһытталан
849,reißen::V,kimillanneq,хайыт
850,reißen::V,kimillanneq,быһытталан
851,versinken::V,kivivaa,тимир
852,versinken::V,kivivaa,батылын
853,versinken::V,apparpoq,тимир
854,versinken::V,apparpoq,батылын
855,vergehen::V,qaangerpaa,дьай
856,vergehen::V,sarsuppoq,дьай
857,erscheinen::V,takutippoq,көһүн
858,sinken::V,kivivaa,намтаа
859,sinken::V,apparpoq,намтаа
860,abnehmen::V,ikillipput,аччаа
861,zunehmen::V,allisippaa,элбээ
862,steigen::V,allisippaa,үрдээ
863,wachsen::V,allivoq,үүн
864,glänzen::V,qinngorpoq,кылбай
865,glänzen::V,qinnorpoq,кылбай
866,funkeln::V,uisorilavoq,күлүмнээ
867,funkeln::V,uisorilavoq,күлүмүрдээ
868,läuten::V,avilualaarpoq,собуоннаа
869,klingeln::V,aviluarpoq,линкинээ
870,klingeln::V,aviluarpaluppoq,линкинээ
871,brausen::V,ittuk,сирилээ
872,brausen::V,ittuppoq,сирилээ
873,brausen::V,ittuppaluppoq,сирилээ
874,bellen::V,qiluppoq,үр
875,heulen::V,maarpoq,улуй
876,heulen::V,maalavoq,улуй
877,heulen::V,miaggoorpoq,улуй
878,blasen::V,aporneq,үр
879,pfeifen::V,siggartartitsivoq,иһиир
880,pfeifen::V,siorsulavoq,иһиир
881,schreien::V,suaarpoq,кылан
882,schreien::V,suaarpoq,хаһыытаа
883,stöhnen::V,nipiliorpoq,ынчыктаа
884,stöhnen::V,nipilliorpoq,ынчыктаа
885,zittern::V,qarsulivik,титирээ
886,zittern::V,qarsulivik,дьигиһий
887,leben::V,inuuvoq,олор
888,geboren werden::V,inuuvoq,төрөө
889,geboren werden::V,inunngorpoq,төрөө
890,atmen::V,anersaarpoq,тыын
891,trinken::V,imerpoq,ис
892,essen::V,tamorpoq,аһаа
893,schlucken::V,tuluarnaq,ыйыһын
894,einschlafen::V,sinippoq,утуйан хаал
895,schlafen::V,sinik,утуй
896,schlafen::V,sinik,утуйа сыт
897,aufwachen::V,iterpoq,уһугун
898,aufwachen::V,eqqumavoq,уһугун
899,aufstehen::V,makippoq,тур
900,sich erholen::V,qasuerserpoq,сынньан
901,schmerzen::V,anneraa,ыарыт
902,schmerzen::V,annernarpoq,ыарыт
903,husten::V,quersorpoq,сөтөлүн
904,genesen::V,ajunngissivoq,көн
905,genesen::V,ilisimmarpoq,көн
906,genesen::V,ilorrippoq,көн
907,sterben::V,toquvoq,өл
908,sich bewegen::V,ingerlavoq,хамсаа
909,sich setzen::V,ingippoq,олор
910,laufen::V,arpappoq,хаам
911,schreiten::V,ingerlavoq,атыллаа
912,spazierengehen::V,utertakajaarpoq,дьаарбай
913,spazierengehen::V,utertakattajaarpoq,дьаарбай
914,eilen::V,qaa qaa,тиэтэй
915,eilen::V,qiilasaarpoq,тиэтэй
916,eilen::V,ingerlasaarpaa,тиэтэй
917,sich beeilen::V,tuaviorpoq,ыксаа
918,sausen::V,uiguut,элээр
919,rennen::V,igivoq,сүүрэкэлээ
920,springen::V,upernassaq,ой
921,springen::V,upernassaq,ыстан
922,klettern::V,pilaakkeerpoq,ытын
923,schaukeln::V,aalavoq,эйэҥнээ
924,schaukeln::V,aalavoq,биэрэҥнээ
925,schwimmen::V,naluppoq,уһун
926,schwimmen::V,naluppoq,харбаа
927,tauchen::V,allorpoq,умус
928,rudern::V,ipuppaa,эрт
929,fahren::V,qimusserpoq,айаннаа
930,fliegen::V,timmivoq,көт
931,weggehen::V,piiarpoq,бар
932,anhalten::V,unitsippaa,тохтоо
933,hineingehen::V,timaappaa,киир
934,eintreten::V,allattorpaa,киир
935,kommen::V,qaa-,кэл
936,kommen::V,pivaa,кэл
937,ankommen::V,tikippoq,кэл
938,ankommen::V,tikippoq,тиий
939,zurückkommen::V,angerlarpoq,төнүн
940,bleiben::V,uninngavoq,хаал
941,warten::V,paavoq,көһүт
942,warten::V,utaqqivoq,көһүт
943,suchen::V,nivivaa,ирдээ
944,suchen::V,nivivaa,көрдөө
945,finden::V,nanivaa,бул
946,versuchen::V,uuppaa,сорун
947,versuchen::V,ussersarpaa,сорун
948,vorbereiten::V,piareersarpaa,бэлэмнээ
949,lieben::V,asavaa,таптаа
950,mögen::V,akaaraa,сөбүл
951,rühren::V,qeerlerpaa,долгут
952,weinen::V,qiavoq,ытаа
953,schimpfen::V,qatimaarpoq,үөҕүс
954,sich ärgern::V,ugguutigaa,кыыһыр
955,sich ärgern::V,ugguutigaa,кыйахан
956,sich fürchten::V,eqqanaarpoq,куттан
957,sich fürchten::V,eqqanaarpoq,дьиксин
958,fürchten::V,ersigaa,дьиксин
959,fürchten::V,ersigaa,куттан
960,fliehen::V,qimaavoq,күрээ
961,flüchten::V,allikarfigaa,күрээ
962,sehen::V,isigaa,көр
963,ansehen::V,alaatsinaappaa,көр
964,hören::V,tusarpaa,бил
965,hören::V,tusarpaa,иһит
966,zuhören::V,naalappoq,иһит
967,riechen::V,tipippoq,сытырҕаа
968,fühlen::V,misigaa,бил
969,scheinen::V,takutippoq,көһүн
970,frieren::V,qiiavoq,тоҥ
971,frieren::V,qiiavoq,үлүй
972,tun::V,iliorpoq,гын
973,wollen::V,piumavaa,баҕар
974,anfangen::V,pilerpoq,саҕалаа
975,beenden::V,naggaserpaa,бүтэр
976,aufhören::V,naammatsippaa,уурай
977,öffnen::V,ammarpaa,ас
978,schließen::V,matuaa,сап
979,schließen::V,matuaa,хатаа
980,stellen::V,ilivaa,уур
981,stellen::V,ilivaa,туруор
982,stellen::V,iliorarpai,уур
983,stellen::V,iliorarpai,туруор
984,stellen::V,ilioqqarpai,уур
985,stellen::V,ilioqqarpai,туруор
986,setzen::V,iliorarpai,туруор
987,setzen::V,iliorarpai,уур
988,setzen::V,ilioqqarpai,туруор
989,setzen::V,ilioqqarpai,уур
990,legen::V,ilivaa,уур
991,berühren::V,attorpaa,тыыт
992,berühren::V,attorpaa,таарый
993,verbinden::V,taperserpaa,кэлгий
994,bedecken::V,iikkerpaa,бүрүй
995,bedecken::V,iikkersorpaa,бүрүй
996,aufhängen::V,inivaa,ыйаа
997,aufhängen::V,iniorarpai,ыйаа
998,anzünden::V,saggaavoq,умат
999,aufheben::V,allisippaa,өрө тарт
1000,zurücklassen::V,aallarpoq,бырах
1001,verlieren::V,annaavaa,сүтэр
1002,fallen lassen::V,nakkaavaa,түһэр
1003,fallen lassen::V,nakkaavaa,мүлчү тут
1004,machen::V,iliorpoq,оҥор
1005,machen::V,iliorpoq,оҥоһун
1006,herstellen::V,anillatsippaa,оҥор
1007,bauen::V,marrarterpaa,тут
1008,reparieren::V,iluarsaappaa,абырахтаа
1009,verbessern::V,naqqippaa,тупсар
1010,graben::V,assappaa,хас
1011,beugen::V,qappappoq,бокут
1012,beugen::V,qappappoq,токурут
1013,beugen::V,qappappoq,бүк баттаа
1014,biegen::V,qappappoq,иэх
1015,biegen::V,qappappoq,өҕүлүннэр
1016,wenden::V,assappaa,эргилин
1017,wenden::V,assakarpoq,эргилин
1018,umdrehen::V,assakartippaa,түҥнэр
1019,heben::V,kivippaa,көтөх
1020,hochheben::V,kissumiarpaa,таһаар
1021,ergreifen::V,isaappaa,тут
1022,ergreifen::V,isaguppaa,тут
1023,halten::V,minarpaa,тут
1024,drücken::V,naqittaat,ык
1025,kratzen::V,qitsuppaa,кыһыы
1026,lecken::V,aluppaa,салаа
1027,beißen::V,kiivaa,ытыр
1028,abreißen::V,aqqarpaa,быһа тарт
1029,abreißen::V,aqqarpaa,туура тарт
1030,abreißen::V,isaterpaa,быһа тарт
1031,abreißen::V,isaterpaa,туура тарт
1032,abschneiden::V,kipivaa,быс
1033,abschneiden::V,kipivaa,быһан ыл
1034,abschneiden::V,kipivaa,быһа баттаа
1035,binden::V,kakkersarpaa,кэлгий
1036,stecken::V,kussunneq,батары ас
1037,brechen::V,nallorpaa,тоһут
1038,klopfen::V,pattappaa,тоҥсуй
1039,hauen::V,aqivaa,оҕус
1040,kleben::V,qaappoq,силимнээ
1041,reiben::V,tagiarpaa,аал
1042,reiben::V,tangiarpaa,аал
1043,streichen::V,erlerpoq,сыбаа
1044,schleifen::V,sequppaa,чочуй
1045,schneiden::V,uullivoq,быс
1046,schütteln::V,aalavoq,сахсый
1047,schwenken::V,issarpoq,дайбаа
1048,füllen::V,immerpaa,толор
1049,einwickeln::V,immoqquserpaa,суулаа
1050,tragen::V,maqippaa,ит
1051,tragen::V,assartorpoq,ит
1052,schleppen::V,assartorpoq,сос
1053,ziehen::V,kalippaa,тарт
1054,ziehen::V,kalissarpoq,тарт
1055,aufbewahren::V,toqqorpaa,уур
1056,aufbewahren::V,toqqorpaa,харай
1057,werfen::V,kuivaa,бырах
1058,fangen::V,anguaa,хап
1059,verstecken::V,anngigaa,саһыар
1060,teilen::V,agguut,үллэр
1061,teilen::V,agguusersorpaa,үллэр
1062,schicken::V,nassiuppaa,ыыт
1063,bringen::V,aggiuppaa,аҕал
1064,bringen::V,nassataraa,аҕал
1065,bekommen::V,tiguaa,ыл
1066,bekommen::V,tiguaa,булун
1067,erhalten::V,tiguaa,ыл
1068,nehmen::V,pivoq,ыл
1069,nehmen::V,tiguaa,ыл
1070,bewahren::V,sukkunik simerserpaa,харай
1071,verderben::V,asiutippaa,буорту гын
1072,verderben::V,piuneerunnerit,буорту гын
1073,zerbrechen::V,ukuvoq,үлтүрүт
1074,zerreißen::V,tisavaa,хайыта тарт
1075,zerreißen::V,alittorpaa,хайыта тарт
1076,zerstören::V,aserorpaa,алдьат
1077,verbrennen::V,seerpoq,уоттаа
1078,geben::V,pivoq,биэр
1079,versprechen::V,neriorsorpaa,эрэннэр
1080,wünschen::V,kissaat,баҕар
1081,loben::V,nersorpaa,хайҕаа
1082,loben::V,nersornaat,хайҕаа
1083,küssen::V,kunippaa,уураа
1084,küssen::V,kunissorpaa,уураа
1085,zudecken::V,majorpaa,сап
1086,zudecken::V,majorpaa,бүрүй
1087,wecken::V,itersarpaa,уһугуннар
1088,zeigen::V,tikkuuppaa,көрдөр
1089,führen::V,tasissiuppaa,салай
1090,führen::V,ilitsersorpaa,салай
1091,führen::V,tasissersuuppaa,салай
1092,lehren::V,ilinniartippaa,үөрэт
1093,unterrichten::V,ajoqerpaa,үөрэт
1094,unterrichten::V,ajoqersorpaa,үөрэт
1095,unterrichten::V,ilinniartitsivoq,үөрэт
1096,aufziehen::V,inororsarpaa,иит
1097,leiten::V,iluatsippaa,салай
1098,antreiben::V,ikusimmippaa,кыһай
1099,einladen::V,qaaqquaa,ыҥыр
1100,einladen::V,qaasarpaa,ыҥыр
1101,vereinigen::V,taperserpaa,холбоо
1102,vereinigen::V,taperserpaa,түм
1103,besuchen::V,tikeraarpaa,сырыт
1104,besuchen::V,tikeraarpaa,билсэ сырыт
1105,treffen::V,aporappaa,көрүс
1106,sich versammeln::V,majorpoq,мүһүн
1107,sich versammeln::V,majorpoq,түмүс
1108,spielen::V,pinnguarpoq,оонньоо
1109,singen::V,erinarsorpoq,ыллаа
1110,tanzen::V,qitippoq,үҥкүүлээ
1111,sich trennen::V,immikkoortippaa,араҕыс
1112,retten::V,annaappaa,өрүһүй
1113,schützen::V,eriagaa,көмүскээ
1114,schützen::V,pineqartaalivaa,көмүскээ
1115,schießen::V,aallaavaa,ытыалаа
1116,schießen::V,piseriuppaa,ытыалаа
1117,ärgern::V,ninngassarpaa,кыыһырт
1118,ärgern::V,ninngassaarpaa,кыыһырт
1119,schlagen::V,unatarpaa,оҕус
1120,treten::V,tukerpoq,тэп
1121,stechen::V,iguppaa,кэй
1122,stechen::V,qasilippoq,кэй
1123,stoßen::V,ikuserpaa,кэп
1124,stoßen::V,ikuserpaa,үтүрүй
1125,stoßen::V,ikusimmippaa,кэп
1126,stoßen::V,ikusimmippaa,үтүрүй
1127,stehlen::V,tillippaa,уор
1128,stören::V,akornuserpaa,мэһэйдээ
1129,verbergen::V,anngigaa,кистээ
1130,betrügen::V,peqquserluttuliorfigaa,албыннаа
1131,töten::V,maappaa,өлөр
1132,töten::V,toquppaa,өлөр
1133,wohnen::V,najugaqarpoq,олор
1134,arbeiten::V,sulivoq,үлэлээ
1135,sammeln::V,katersorpai,мус
1136,sammeln::V,katersorpai,хомуй
1137,jagen::V,piniarpoq,бултаа
1138,fischen::V,aalisarpoq,балыктаа
1139,anbinden::V,qilerut,баай
1140,anbinden::V,qilersorpaa,баай
1141,anbinden::V,ungerlatserpaa,баай
1142,füttern::V,nerlerpaa,аһат
1143,gießen::V,imerterpaa,сиигирт
1144,kochen::V,igavoq,буһар
1145,braten::V,siappaa,хооруй
1146,braten::V,siappaa,ыһаарылаа
1147,braten::V,siappaa,соркуойдаа
1148,umrühren::V,qeerlerpaa,былаа
1149,färben::V,misuppaa,кырааскалаа
1150,reinigen::V,sanniarpaa,ыраастаа
1151,waschen::V,asappaa,сууй
1152,abwischen::V,saligarpaa,сот
1153,abwischen::V,saligartorpaa,сот
1154,fegen::V,sanngiarpaa,сиппий
1155,baden::V,uffarpoq,сөтүөлээ
1156,sich waschen::V,uffarpoq,суун
1157,ausziehen::V,annoraajarpaa,уһул
1158,anziehen::V,ativaa,кэтэрт
1159,anziehen::V,atitippaa,кэтэрт
1160,sich anziehen::V,atisalersorpoq,таҥын
1161,sagen::V,oqarpoq,диэ
1162,sprechen::V,oqaluttarpoq,эт
1163,sprechen::V,oqaluttarpoq,саҥар
1164,reden::V,oqaluppoq,кэпсэт
1165,fragen::V,aperaa,ыйыт
1166,bitten::V,aperaa,көрдөс
1167,bitten::V,qinnuigaa,көрдөс
1168,erzählen::V,oqaluttuaraa,кэпсээ
1169,erzählen::V,oqaluttuaraa,сэһэргээ
1170,mitteilen::V,oqalualaarpoq,биллэр
1171,rufen::V,qaaqquaa,ыҥыр
1172,prahlen::V,oqqartuvoq,чабылан
1173,prahlen::V,oqqartuvoq,киһиргээ
1174,prahlen::V,oqallortuvoq,чабылан
1175,prahlen::V,oqallortuvoq,киһиргээ
1176,übersetzen::V,ikaarpoq,тылбаастаа
1177,übersetzen::V,nutserpaa,тылбаастаа
1178,denken::V,isumaqarpoq,санаа
1179,denken::V,isumaqarpoq,толкуйдаа
1180,glauben::V,upperaa,итэҕэй
1181,glauben::V,isumaqarpoq,итэҕэй
1182,erkennen::V,ilisaraa,бил
1183,verstehen::V,paasivaa,өйдөө
1184,lernen::V,ilinniarpoq,үөрэн
1185,wissen::V,nalunngilaa,бил
1186,sich erinnern an::V,eqqaavaa,аҕын
1187,vergessen::V,puiorpaa,умун
1188,messen::V,ussersarpaa,кэмнээ
1189,messen::V,ussersarpaa,кээмэйдээ
1190,zählen::V,kisitsivoq,аах
1191,rechnen::V,kisitsivoq,аах
1192,lesen::V,atuarpoq,аах
1193,malen::V,qalipappaa,уруһуйдаа
1194,schreiben::V,allappoq,суруй
1195,kaufen::V,pisiaraa,атыылас
1196,verkaufen::V,akigaa,атыылаа
1197,bezahlen::V,akilerpaa,төлөө
1198,beherrschen::V,inappaa,баһылаа
1199,ertragen::V,ernertaaraa,тулуй
1200,Nase::N,,мурун
1201,Schnurrbart::N,,уос бытыга
1202,Fuß::N,,уллуҥах
1203,Schlaf::N,,утуйуу
1204,Strömung::N,,сүүрүк
1205,Moor::N,,дьэбэрэ
1206,Wald::N,,ойуур
1207,Anhöhe::N,,үрдэл
1208,Gipfel::N,,чыпчаал
1209,Quelle::N,,дьүүктэ
1210,Festland::N,,кураанах сир
1211,Kiefer[Baum]::N,,бэс
1212,Pferd::N,,сылгы
1213,Elch::N,,тайах
1214,Schwarm::N,,бөлөх
1215,Ente::N,,кус
1216,Barsch::N,,алыһар
1217,Hecht::N,,сордон
1218,Wurm::N,,үөн
1219,Heu::N,,от
1220,Kummer::N,,кутурҕан
1221,Gespräch::N,,бэсиэдэ
1222,Gespräch::N,,кэпсэтии
1223,Spiel::N,,оонньуу
1224,Gesellschaft::N,,общество
1225,Angelegenheit::N,,дьыала
1226,Anzahl::N,,ахсаан
1227,Strich::N,,сурааһын
1228,Gegenstand::N,,предмет
1229,Höhe::N,,үрдүк
1230,Lagerfeuer::N,,кутаа
1231,Gang::N,,хаамыы
1232,Heim::N,,дьиэ
1233,Beutel::N,,мөһөөччук
1234,Eimer::N,,биэдэрэ
1235,Sack::N,,куул
1236,Brei::N,,хааһы
1237,Leder::N,,тирии
1238,Gott::N,,тангара
1239,Reichtum::N,,баай
1240,Staat::N,,государство
1241,Gewalt::N,,күүһүлээһин
1242,Bogen[Waffe]::N,,ох
1243,Lüge::N,,сымыйа
1244,Schaden::N,,хоромньу
1245,April::N,,муус устар ый
1246,frisch::A,,ыраас
1247,frisch::A,,сөрүүн
1248,frisch::A,,тымныы
1249,lecker::A,,минньигэс
1250,sauer::A,,аһыы
1251,bunt::A,,эриэн
1252,teuer::A,,сыаналаах
1253,geschickt::A,,наһаа дьоҕурдаах
1254,nackt::A,,сыгынньах
1255,ehemalig::A,,урукку
1256,bekannt::A,,билэр
1257,anderer::A,,атын
1258,zuerst::ADV,,маҥнай
1259,niemals::ADV,,хаһан да
1260,von hier::ADV,,мантан
1261,dort::ADV,,онно
1262,oben::ADV,,үөһэ
1263,hinauf::ADV,,өрө
1264,hinauf::ADV,,үөһэ
1265,nicht::ADV,,буолбатах
1266,ein wenig::ADV,,кыратык
1267,so::ADV,,оччо
1268,so::ADV,,оннук
1269,nur::ADV,,эрэ
1270,nur::ADV,,сыччах
1271,vor::PRP,,иннигэр
1272,hinter::PRP,,кэлин
1273,unter::PRP,,-ҕа
1274,unter::PRP,,оһох түгэҕэ
1275,durch::PRP,,курдары
1276,neben::PRP,,аттыгар
1277,zwischen::PRP,,ыккардынан
1278,wegen::PRP,,уҥуортан
1279,alles::PRN,,барыта
1280,aufgehen[Sonne]::V,,ой
1281,strömen::V,,кутулун
1282,fließen::V,,сүүр
1283,faulen::V,,сытый
1284,verfaulen::V,,сытыйан_хаал
1285,verschwinden::V,,сүт
1286,lärmen::V,,тыаһаа
1287,klirren::V,,айгырат
1288,rauschen::V,,суугунаа
1289,klingen::V,,доргуй
1290,müde werden::V,,сылай
1291,krank werden::V,,ыарый
1292,krank sein::V,,ыарый
1293,krank sein::V,,ыарыт
1294,umkommen::V,,өл
1295,umkommen::V,,оҕут
1296,sich rühren::V,,хамсаа
1297,sich erheben::V,,тур
1298,hinfallen::V,,оҕут
1299,kriechen::V,,сыыл
1300,gehen::V,,бар
1301,abfahren::V,,бар
1302,erwarten::V,,күүт
1303,erwarten::V,,көһүт
1304,lachen::V,,күл
1305,anschauen::V,,көр
1306,probieren::V,,боруобалаан көр
1307,probieren::V,,амсайан көр
1308,zu sehen sein::V,,көһүн
1309,vernehmen::V,,иһит
1310,können::V,,кыай
1311,gelingen::V,,сатан
1312,geraten::V,,баар буолан биэр
1313,geraten::V,,баар буола тус
1314,geraten::V,,буолан таҕыс
1315,ändern::V,,уларыт
1316,drehen::V,,эргит
1317,drehen::V,,эргичит
1318,schieben::V,,ас
1319,rütteln::V,,иэҕэҥнэт
1320,schütten::V,,кут
1321,packen::V,,тут
1322,hinzufügen::V,,эп
1323,wählen::V,,быыбардаа
1324,auswählen::V,,тал
1325,behindern::V,,мэһэйдээ
1326,beschädigen::V,,алдьат
1327,reichen::V,,аҕал
1328,schenken::V,,бэлэхтээ
1329,wiegen::V,,бигээ
1330,lassen::V,,күһэй
1331,verlassen::V,,хааллар
1332,bewachen::V,,араҥаччылаа
1333,verteidigen::V,,көмүскээ
1334,sich schlagen::V,,охсус
1335,siegen::V,,хот
1336,siegen::V,,кыай
1337,belästigen::V,,батар
1338,täuschen::V,,албыннаа
1339,pflücken::V,,үргээ
1340,fassen::V,,тут
1341,hüten::V,,манаа
1342,treiben::V,,үүр
1343,melken::V,,ыа
1344,hacken::V,,кэрт
1345,reifen::V,,бус
1346,zubereiten::V,,бэлэмнээ
1347,backen::V,,буһар
1348,stricken::V,,өр
1349,nähen::V,,иистэн
1350,spülen::V,,сайҕаа
1351,kehren::V,,харбаа
1352,kämmen::V,,тараа
1353,schmücken::V,,симээ
1354,sich unterhalten::V,,кэпсэт
1355,nennen::V,,ааттаа
1356,bemerken::V,,бэлиэтээ
1357,begreifen::V,,өйдөө
1358,zeichnen::V,,уруһуйдаа
1359,besitzen::V,,баһылаа
1360,zahlen::V,,төлөө
