,Concept_ID,udm,kl
743,schlank::A,веськыт,tuappoq
744,schlank::A,веськрес,tuappoq
745,hübsch::A,чебер,aatsialaq
746,hübsch::A,синмаськымон,aatsialaq
747,böse::A,лек,ajorpoq
748,dumm::A,шузи,taqajak
749,dumm::A,шузи,sikkilluppoq
750,dumm::A,шузи,qaatusimasaqanngilaq
751,dumm::A,визьтэм,taqajak
752,dumm::A,визьтэм,sikkilluppoq
753,dumm::A,визьтэм,qaatusimasaqanngilaq
754,faul::A,азьтэм,eqiasuppoq
755,faul::A,азьтэм,eqiattortuvoq
756,fleißig::A,сюлмо,eqiasuippoq
757,geizig::A,сук,iasilaarpoq
758,geizig::A,сук,tukkuippoq
759,klug::A,визьмо,mallak
760,klug::A,визьмо,ittanneq
761,klug::A,визьмо,kutaappoq
762,klug::A,визьмо,kuttaappoq
763,klug::A,визьмо,qarasagippoq
764,geschickt::A,усто,
765,geschickt::A,быгатӥсь,
766,lieb::A,мусо,akisooq
767,lustig::A,шулдыр,piikulavoq
768,sanft::A,мусо,isumagippoq
769,sanft::A,эрке,isumagippoq
770,hungrig::A,сютэм,kaappoq
771,hungrig::A,сютэм,perlilerpoq
772,krank::A,висись,napparsimavoq
773,nackt::A,гольык,
774,traurig::A,мӧзмыт,aliasuppoq
775,lebendig::A,улэп,uumavoq
776,gut::A,ӟеч,ajunngilaq
777,gut::A,умой,ajunngilaq
778,schlecht::A,урод,sualuppoq
779,schlecht::A,алама,sualuppoq
780,richtig::A,шонер,iluarpoq
781,schlimm::A,алама,amiilaarnarpoq
782,wahr::A,зэмос,ilumoorpoq
783,alt::A,вуж,pisoqaq
784,neu::A,выль,nutaavoq
785,ehemalig::A,азьвылэз,
786,alt[Lebewesen]::A,пересь,utoqqaq
787,jung::A,егит,inuusuppoq
788,jung::A,егит,kingulliarsuk
789,jung::A,пинал,inuusuppoq
790,jung::A,пинал,kingulliarsuk
791,arm::A,начар,piillasoq
792,arm::A,начар,piitsuuvoq
793,arm::A,куанер,piillasoq
794,arm::A,куанер,piitsuuvoq
795,reich::A,узыр,pisuuvoq
796,bekannt::A,тодмо,
797,berühmt::A,дано,tusaamasaq
798,fremd::A,ят,ajasoornarpoq
799,verschieden::A,пӧртэм,allatut
800,verschieden::A,пӧртэм,tamalaat
801,nah::A,матысь,qanippoq
802,fern::A,кыдёкысь,ungasippoq
803,linker::A,паллян,saamerleq
804,rechter::A,бур,innarluissut
805,rechter::A,бурпал,innarluissut
806,anderer::A,мукет,
807,erster::A,нырысетӥез,siulleq
808,zweiter::A,кыктэтӥез,qataatsup tullia
809,dritter::A,кунньметӥез,pingajorarterut
810,letzter::A,берло,kingulleq
811,letzter::A,берпум,kingulleq
812,allein::ADV,огназ,kisimiippoq
813,auf einmal::ADV,огдыре,tassanngaannaq
814,zusammen::ADV,ӵош,attaasa
815,zusammen::ADV,ӵош,attarmik
816,zusammen::ADV,валче,attaasa
817,zusammen::ADV,валче,attarmik
818,lange::ADV,кема,akuni
819,plötzlich::ADV,мапламтэ шорысь,tassanngaannaq
820,sofort::ADV,али ик,erniinnaq
821,später::ADV,бергес,kingorna
822,später::ADV,берлогес,kingorna
823,jetzt::ADV,али,maanna
824,jetzt::ADV,али,massakkut
825,jetzt::ADV,табере,maanna
826,jetzt::ADV,табере,massakkut
827,heute::ADV,туннэ,ullumi
828,morgen::ADV,ӵуказе,aqagu
829,bald::ADV,ӝоген,erniinnaq
830,dann::ADV,берло,taava
831,gestern::ADV,толон,ippassaq
832,einst::ADV,огпол,ataatsimik
833,einst::ADV,огпол,ilaanni
834,einst::ADV,одӥг пол,ataatsimik
835,einst::ADV,одӥг пол,ilaanni
836,damals::ADV,соку,taamani
837,damals::ADV,соку,taamanikkut
838,damals::ADV,соку,taassumuunakkut
839,danach::ADV,собере,taava
840,vorher::ADV,азьло,siornagut
841,vorher::ADV,азьвыл,siornagut
842,zuerst::ADV,азьло,
843,einmal::ADV,огпол,ilaanni
844,einmal::ADV,огпол,ataatsimik
845,manchmal::ADV,куддыръя,qaqutigu
846,manchmal::ADV,куддыръя,qaqutigut
847,oft::ADV,ӵем,akulikitsumik
848,immer::ADV,пыр,tamatigut
849,immer::ADV,котьку,tamatigut
850,niemals::ADV,уз ноку,
851,hier::ADV,татын,maani
852,hierhin::ADV,татчы,maani
853,von hier::ADV,татысь,
854,dort::ADV,отӥ,
855,dort::ADV,отын,
856,dorthin::ADV,отчы,ikuuna
857,geradeaus::ADV,меӵак,narlumut
858,vorwärts::ADV,азьлань,pilangavoc
859,rückwärts::ADV,берлань,kingumut
860,rückwärts::ADV,берлань,tunumut or tunummut
861,zurück::ADV,берен,kingumut
862,zurück::ADV,берен,tunumut or tunummut
863,zurück::ADV,берлань,kingumut
864,zurück::ADV,берлань,tunumut or tunummut
865,unten::ADV,улын,kana
866,hinab::ADV,улэ,qiviu
867,oben::ADV,вылын,
868,oben::ADV,вылӥын,
869,hinauf::ADV,вылэ,
870,hinauf::ADV,вылӥе,
871,hinauf::ADV,выллань,
872,überall::ADV,котькытын,tamaginni
873,überall::ADV,котькытын,tamani tamaani
874,überall::ADV,пасьтана,tamaginni
875,überall::ADV,пасьтана,tamani tamaani
876,nicht::ADV,уз,
877,ein wenig::ADV,ичи,
878,ein wenig::ADV,ӧжыт,
879,ein wenig::ADV,огшап,
880,kaum::ADV,муртса,qaqutigorsuaq
881,sehr::ADV,туж,assut
882,sehr::ADV,лекос,assut
883,so::ADV,озьы,
884,so::ADV,тазьы,
885,noch::ADV,на,qeratavoq
886,nur::ADV,гинэ,
887,schon::ADV,ни,taava-una
888,schon::ADV,ини,taava-una
889,wieder::ADV,нош,kingumut
890,wieder::ADV,кайта,kingumut
891,vergebens::ADV,юнме,angiluk
892,vor::PRP,азьын,
893,hinter::PRP,берын,
894,hinter::PRP,бӧрсьы,
895,unter::PRP,улын,
896,durch::PRP,пыр,
897,durch::PRP,пыртӥ,
898,neben::PRP,бордын,
899,zwischen::PRP,вискын,
900,wegen::PRP,сэрен,
901,dies::PRN,та,manna
902,dies::PRN,та,matuma
903,das::PRN,со,ua
904,alles::PRN,ваньмыз,
905,ich::PRN,мон,uanga
906,du::PRN,тон,illit
907,er::PRN,со,una
908,wir::PRN,ми,uagut
909,ihr::PRN,тӥ,ilissi
910,sie::PRN,соос,uku
911,was::FPRN,ма,aat?
912,wer::FPRN,кин,kikkut
913,wo::FADV,кытын,sumi
914,wohin::FADV,кытчы,sumut
915,wie::FADV,кызьы,qanoq
916,warum::FADV,малы,sooq
917,wieviel::FNUM,кӧня,qassit
918,wieviel::FNUM,кӧня,qanoq atsigisumik?
919,eins::NUM,одӥг,ataaseq
920,zwei::NUM,кык,marluk
921,drei::NUM,куинь,pingasut
922,vier::NUM,ньыль,sisamat
923,vier::NUM,ньыль,qajuusat
924,fünf::NUM,вить,tallimat
925,sechs::NUM,куать,arfineq
926,sechs::NUM,куать,arfinillit
927,sieben::NUM,сизьым,arfineq-marluk
928,acht::NUM,тямыс,arfineq pingasut
929,neun::NUM,укмыс,qulingiluat
930,neun::NUM,укмыс,arfineq sisamat
931,zehn::NUM,дас,qulit
932,elf::NUM,дас одӥг,aqqaneq
933,zwölf::NUM,дас кык,aqqaneq-marluk
934,zwanzig::NUM,кызь,tyve
935,dreißig::NUM,куамын,tredive
936,dreißig::NUM,куамын,pingasunik qulillit
937,vierzig::NUM,ньыльдон,fyrre
938,fünfzig::NUM,витьтон,halvtreds
939,fünfzig::NUM,витьтон,tallimanik qulillit
940,sechzig::NUM,куатьтон,tres
941,siebzig::NUM,сизьымдон,halvfjerds
942,achtzig::NUM,тямыстон,firs
943,neunzig::NUM,укмыстон,halvfems
944,hundert::NUM,сю,et hundrede
945,tausend::NUM,сюрс,et tusinde
946,und::CNJ,и,aamma
947,und::CNJ,но,aamma
948,oder::CNJ,яке,imalluunnit
949,stehen::V,сылыны,sikingavoq
950,sitzen::V,пукыны,ingippoq
951,liegen::V,кылльыны,nalavoq
952,liegen::V,кылльыны,aqupivoq
953,hängen::V,ошкыса улыны,nivinngarpaa
954,werden::V,луыны,pinngorpoq
955,passieren::V,луыны,pivoq
956,beginnen::V,кутскыны,aallarnerpaa
957,enden::V,бырыны,naggaserpaa
958,wechseln::V,воштӥськыны,immikkut ilivoq
959,aufgehen[Sonne]::V,ӝужаны,
960,untergehen[Sonne]::V,пуксьыны,ilioqqaasoq
961,scheinen[Sonne]::V,пиштыны,qinnorpoq
962,scheinen[Sonne]::V,пиштыны,qinngorpoq
963,scheinen[Sonne]::V,чиляны,qinnorpoq
964,scheinen[Sonne]::V,чиляны,qinngorpoq
965,donnern::V,гудыръяны,kalleq
966,wehen::V,пелляськыны,timmivoq
967,strömen::V,киськыны,
968,strömen::V,исьтӥськыны,
969,fließen::V,бызьыны,
970,sich drehen::V,берганы,ipippaa
971,schwanken::V,вошъяськыны,aalavoq
972,schwingen::V,шонаськыны,issakajaat or issakatsiaarut
973,fallen::V,усьыны,quasivaa
974,brennen::V,ӝуаны,seerpoq
975,brennen::V,ӝуаны,uuppaa
976,rauchen::V,ӵындыны,pujoorpoq
977,regnen::V,зорыны,siallerpoq
978,gefrieren::V,кынмыны,qiulerpoq
979,tauen::V,шунаны,aappoq
980,schmelzen::V,шунаны,aappoq
981,schmelzen::V,шунаны,aatsippaa
982,trocknen::V,куасьмыны,panerserpaa
983,sieden::V,пӧзьыны,qalappoq
984,faulen::V,сисьмыны,
985,verfaulen::V,сисьмыны,
986,reißen::V,кеськыны,qulli
987,reißen::V,кеськыны,alittorpaa
988,reißen::V,кеськыны,kimillanneq
989,versinken::V,выйыны,kivivaa
990,versinken::V,выйыны,apparpoq
991,vergehen::V,ортчыны,qaangerpaa
992,vergehen::V,ортчыны,sarsuppoq
993,erscheinen::V,адскыны,takutippoq
994,verschwinden::V,бырыны,
995,sinken::V,усьыны,kivivaa
996,sinken::V,усьыны,apparpoq
997,abnehmen::V,синыны,ikillipput
998,zunehmen::V,йылыны,allisippaa
999,steigen::V,лӧпкыны,allisippaa
1000,wachsen::V,будыны,allivoq
1001,glänzen::V,чиляны,qinngorpoq
1002,glänzen::V,чиляны,qinnorpoq
1003,glänzen::V,пиштыны,qinngorpoq
1004,glänzen::V,пиштыны,qinnorpoq
1005,funkeln::V,чилекъяны,uisorilavoq
1006,lärmen::V,уретыны,
1007,lärmen::V,ӵашетыны,
1008,läuten::V,жингыртыны,avilualaarpoq
1009,klingeln::V,жингыртыны,aviluarpoq
1010,klingeln::V,жингыртыны,aviluarpaluppoq
1011,klirren::V,жильккетыны,
1012,brausen::V,лекъяськыны,ittuk
1013,brausen::V,лекъяськыны,ittuppoq
1014,brausen::V,лекъяськыны,ittuppaluppoq
1015,rauschen::V,ӵашетыны,
1016,klingen::V,кылӥськыны,
1017,bellen::V,утыны,qiluppoq
1018,heulen::V,вузыны,maarpoq
1019,heulen::V,вузыны,maalavoq
1020,heulen::V,вузыны,miaggoorpoq
1021,blasen::V,пельтыны,aporneq
1022,pfeifen::V,шуланы,siggartartitsivoq
1023,pfeifen::V,шуланы,siorsulavoq
1024,schreien::V,черекъяны,suaarpoq
1025,schreien::V,кесяськыны,suaarpoq
1026,stöhnen::V,ӝуштыны,nipiliorpoq
1027,stöhnen::V,ӝуштыны,nipilliorpoq
1028,zittern::V,дырекъяны,qarsulivik
1029,zittern::V,куалекъяны,qarsulivik
1030,leben::V,улыны,inuuvoq
1031,geboren werden::V,вордӥськыны,inuuvoq
1032,geboren werden::V,вордӥськыны,inunngorpoq
1033,atmen::V,шоканы,anersaarpoq
1034,trinken::V,юыны,imerpoq
1035,essen::V,сиыны,tamorpoq
1036,schlucken::V,ньылыны,tuluarnaq
1037,müde werden::V,жадьыны,
1038,einschlafen::V,умме усьыны,sinippoq
1039,schlafen::V,кӧлыны,sinik
1040,aufwachen::V,сайканы,iterpoq
1041,aufwachen::V,сайканы,eqqumavoq
1042,aufstehen::V,султыны,makippoq
1043,sich erholen::V,шутэтскыны,qasuerserpoq
1044,krank werden::V,висьыны,
1045,krank sein::V,висьыны,
1046,schmerzen::V,висьыны,anneraa
1047,schmerzen::V,висьыны,annernarpoq
1048,husten::V,кызыны,quersorpoq
1049,genesen::V,юнматскыны,ajunngissivoq
1050,genesen::V,юнматскыны,ilisimmarpoq
1051,genesen::V,юнматскыны,ilorrippoq
1052,genesen::V,бурмытскылыны,ajunngissivoq
1053,genesen::V,бурмытскылыны,ilisimmarpoq
1054,genesen::V,бурмытскылыны,ilorrippoq
1055,sterben::V,кулыны,toquvoq
1056,umkommen::V,бырыны,
1057,sich bewegen::V,вырыны,ingerlavoq
1058,sich rühren::V,вырӟыны,
1059,sich rühren::V,вырӟылыны,
1060,sich erheben::V,султыны,
1061,sich setzen::V,пуксьыны,ingippoq
1062,hinfallen::V,усьыны,
1063,laufen::V,мыныны,arpappoq
1064,schreiten::V,вамышъяны,ingerlavoq
1065,spazierengehen::V,мыныны,utertakajaarpoq
1066,spazierengehen::V,мыныны,utertakattajaarpoq
1067,spazierengehen::V,ветлыны,utertakajaarpoq
1068,spazierengehen::V,ветлыны,utertakattajaarpoq
1069,eilen::V,дыртыны,qaa qaa
1070,eilen::V,дыртыны,qiilasaarpoq
1071,eilen::V,дыртыны,ingerlasaarpaa
1072,sich beeilen::V,дыртыны,tuaviorpoq
1073,sausen::V,туж ӝог мыныны,uiguut
1074,rennen::V,бызьылыны,igivoq
1075,springen::V,тэтчаны,upernassaq
1076,klettern::V,тубаны,pilaakkeerpoq
1077,schaukeln::V,лэйканы,aalavoq
1078,schaukeln::V,шонаськыны,aalavoq
1079,kriechen::V,нюж ветлыны,
1080,schwimmen::V,уяны,naluppoq
1081,tauchen::V,зумылыны,allorpoq
1082,rudern::V,полсаны,ipuppaa
1083,fahren::V,ветлыны,qimusserpoq
1084,fliegen::V,лобаны,timmivoq
1085,gehen::V,мыныны,
1086,weggehen::V,кошкыны,piiarpoq
1087,abfahren::V,кошкыны,
1088,anhalten::V,дугдыны,unitsippaa
1089,hineingehen::V,пырыны,timaappaa
1090,eintreten::V,пырыны,allattorpaa
1091,kommen::V,вуыны,qaa-
1092,kommen::V,вуыны,pivaa
1093,kommen::V,лыктыны,qaa-
1094,kommen::V,лыктыны,pivaa
1095,ankommen::V,вуыны,tikippoq
1096,zurückkommen::V,берытскыны,angerlarpoq
1097,bleiben::V,кыльыны,uninngavoq
1098,warten::V,витьыны,paavoq
1099,warten::V,витьыны,utaqqivoq
1100,erwarten::V,витьыны,
1101,erwarten::V,возьманы,
1102,suchen::V,утчаны,nivivaa
1103,finden::V,шедьтыны,nanivaa
1104,versuchen::V,турттыны,uuppaa
1105,versuchen::V,турттыны,ussersarpaa
1106,vorbereiten::V,дасяны,piareersarpaa
1107,lieben::V,гажаны,asavaa
1108,mögen::V,яратыны,akaaraa
1109,lachen::V,серекъяны,
1110,rühren::V,сюлме йӧтыны,qeerlerpaa
1111,weinen::V,бӧрдыны,qiavoq
1112,schimpfen::V,даллашыны,qatimaarpoq
1113,sich ärgern::V,лекъяськыны,ugguutigaa
1114,sich fürchten::V,кышканы,eqqanaarpoq
1115,sich fürchten::V,курданы,eqqanaarpoq
1116,fürchten::V,курданы,ersigaa
1117,fürchten::V,кышканы,ersigaa
1118,fliehen::V,пегӟыны,qimaavoq
1119,flüchten::V,пегӟыны,allikarfigaa
1120,sehen::V,адӟыны,isigaa
1121,anschauen::V,учкыны,
1122,ansehen::V,учкыны,alaatsinaappaa
1123,hören::V,кылыны,tusarpaa
1124,zuhören::V,кылзыны,naalappoq
1125,probieren::V,веръяны,
1126,riechen::V,зынъяны,tipippoq
1127,fühlen::V,шӧдыны,misigaa
1128,scheinen::V,адскыны,takutippoq
1129,zu sehen sein::V,адӟиськыны,
1130,vernehmen::V,кылыны,
1131,frieren::V,кынмыны,qiiavoq
1132,tun::V,карыны,iliorpoq
1133,können::V,быгатыны,
1134,wollen::V,потыны,piumavaa
1135,anfangen::V,кутскыны,pilerpoq
1136,beenden::V,быдтыны,naggaserpaa
1137,beenden::V,быдэстыны,naggaserpaa
1138,aufhören::V,дугдыны,naammatsippaa
1139,gelingen::V,быгатыны,
1140,gelingen::V,луыны,
1141,geraten::V,лэсяны,
1142,öffnen::V,усьтыны,ammarpaa
1143,schließen::V,пытсаны,matuaa
1144,stellen::V,пуктыны,ilivaa
1145,stellen::V,пуктыны,iliorarpai
1146,stellen::V,пуктыны,ilioqqarpai
1147,setzen::V,пуктыны,iliorarpai
1148,setzen::V,пуктыны,ilioqqarpai
1149,legen::V,поныны,ilivaa
1150,berühren::V,исаны,attorpaa
1151,verbinden::V,герӟаны,taperserpaa
1152,bedecken::V,пытсаны,iikkerpaa
1153,bedecken::V,пытсаны,iikkersorpaa
1154,aufhängen::V,ошыны,inivaa
1155,aufhängen::V,ошыны,iniorarpai
1156,anzünden::V,ӝуатыны,saggaavoq
1157,aufheben::V,ӝутыны,allisippaa
1158,zurücklassen::V,кельтыны,aallarpoq
1159,verlieren::V,ыштыны,annaavaa
1160,fallen lassen::V,уськытыны,nakkaavaa
1161,machen::V,лэсьтыны,iliorpoq
1162,herstellen::V,лэсьтыны,anillatsippaa
1163,bauen::V,пуктыны,marrarterpaa
1164,reparieren::V,тупатыны,iluarsaappaa
1165,verbessern::V,умоятыны,naqqippaa
1166,ändern::V,воштыны,
1167,graben::V,копаны,assappaa
1168,beugen::V,губыртыны,qappappoq
1169,biegen::V,куасаны,qappappoq
1170,drehen::V,бергатыны,
1171,wenden::V,берыктыны,assappaa
1172,wenden::V,берыктыны,assakarpoq
1173,umdrehen::V,берыктыны,assakartippaa
1174,heben::V,ӝутыны,kivippaa
1175,hochheben::V,ӝутъяны,kissumiarpaa
1176,ergreifen::V,кутыны,isaappaa
1177,ergreifen::V,кутыны,isaguppaa
1178,ergreifen::V,кырмыны,isaappaa
1179,ergreifen::V,кырмыны,isaguppaa
1180,halten::V,возьыны,minarpaa
1181,drücken::V,зӥбыны,naqittaat
1182,drücken::V,пачкатыны,naqittaat
1183,schieben::V,донганы,
1184,kratzen::V,вуштыны,qitsuppaa
1185,lecken::V,нюлыны,aluppaa
1186,beißen::V,куртчыны,kiivaa
1187,abreißen::V,ишкалтыны,aqqarpaa
1188,abreißen::V,ишкалтыны,isaterpaa
1189,abschneiden::V,шорыны,kipivaa
1190,abschneiden::V,вандыны,kipivaa
1191,binden::V,керттыны,kakkersarpaa
1192,stecken::V,мертчытыны,kussunneq
1193,brechen::V,тӥяны,nallorpaa
1194,klopfen::V,йыганы,pattappaa
1195,klopfen::V,шарккетыны,pattappaa
1196,hauen::V,жугыны,aqivaa
1197,hauen::V,тышканы,aqivaa
1198,kleben::V,лякыны,qaappoq
1199,reiben::V,зыраны,tagiarpaa
1200,reiben::V,зыраны,tangiarpaa
1201,reiben::V,вуштыны,tagiarpaa
1202,reiben::V,вуштыны,tangiarpaa
1203,streichen::V,зыраны,erlerpoq
1204,schleifen::V,шерыны,sequppaa
1205,schneiden::V,вандыны,uullivoq
1206,rütteln::V,зуркатыны,
1207,schütteln::V,куалекъятыны,aalavoq
1208,schwenken::V,шонаны,issarpoq
1209,schütten::V,лэзьыны,
1210,füllen::V,тырмытыны,immerpaa
1211,einwickeln::V,биньыны,immoqquserpaa
1212,tragen::V,нуыны,maqippaa
1213,tragen::V,нуыны,assartorpoq
1214,schleppen::V,кыскыны,assartorpoq
1215,ziehen::V,кыскыны,kalippaa
1216,ziehen::V,кыскыны,kalissarpoq
1217,aufbewahren::V,возьыны,toqqorpaa
1218,werfen::V,куяны,kuivaa
1219,werfen::V,лэзяны,kuivaa
1220,fangen::V,кутыны,anguaa
1221,packen::V,кутыны,
1222,packen::V,кырмыны,
1223,verstecken::V,ватыны,anngigaa
1224,teilen::V,люкыны,agguut
1225,teilen::V,люкыны,agguusersorpaa
1226,schicken::V,ыстыны,nassiuppaa
1227,bringen::V,вайыны,aggiuppaa
1228,bringen::V,вайыны,nassataraa
1229,hinzufügen::V,ватсаны,
1230,bekommen::V,басьтыны,tiguaa
1231,erhalten::V,басьтыны,tiguaa
1232,nehmen::V,кутыны,pivoq
1233,nehmen::V,кутыны,tiguaa
1234,nehmen::V,басьтыны,pivoq
1235,nehmen::V,басьтыны,tiguaa
1236,wählen::V,бырйыны,
1237,auswählen::V,бырйыны,
1238,bewahren::V,возьыны,sukkunik simerserpaa
1239,behindern::V,могӟытыны,
1240,verderben::V,сӧрыны,asiutippaa
1241,verderben::V,сӧрыны,piuneerunnerit
1242,beschädigen::V,урод лэсьтыны,
1243,zerbrechen::V,сӧрыны,ukuvoq
1244,zerreißen::V,кесяны,tisavaa
1245,zerreißen::V,кесяны,alittorpaa
1246,zerstören::V,куашкатыны,aserorpaa
1247,verbrennen::V,сутыны,seerpoq
1248,geben::V,сётыны,pivoq
1249,reichen::V,сётыны,
1250,schenken::V,кузьманы,
1251,versprechen::V,кыл сётыны,neriorsorpaa
1252,wünschen::V,сӥзьыны,kissaat
1253,loben::V,ушъяны,nersorpaa
1254,loben::V,ушъяны,nersornaat
1255,küssen::V,чупаны,kunippaa
1256,küssen::V,чупаны,kunissorpaa
1257,wiegen::V,веттаны,
1258,wiegen::V,лэйкатыны,
1259,zudecken::V,шобыртыны,majorpaa
1260,wecken::V,сайкатыны,itersarpaa
1261,zeigen::V,возьматыны,tikkuuppaa
1262,führen::V,нуыны,tasissiuppaa
1263,führen::V,нуыны,ilitsersorpaa
1264,führen::V,нуыны,tasissersuuppaa
1265,lehren::V,дышетыны,ilinniartippaa
1266,unterrichten::V,дышетыны,ajoqerpaa
1267,unterrichten::V,дышетыны,ajoqersorpaa
1268,unterrichten::V,дышетыны,ilinniartitsivoq
1269,aufziehen::V,будэтыны,inororsarpaa
1270,leiten::V,кивалтыны,iluatsippaa
1271,antreiben::V,дыртытыны,ikusimmippaa
1272,lassen::V,-ытыны,
1273,einladen::V,ӧтьыны,qaaqquaa
1274,einladen::V,ӧтьыны,qaasarpaa
1275,vereinigen::V,огазеяны,taperserpaa
1276,besuchen::V,адӟыськыны,tikeraarpaa
1277,treffen::V,пумитаны,aporappaa
1278,sich versammeln::V,люкаськыны,majorpoq
1279,spielen::V,шудыны,pinnguarpoq
1280,singen::V,кырӟаны,erinarsorpoq
1281,tanzen::V,эктыны,qitippoq
1282,sich trennen::V,люкиськыны,immikkoortippaa
1283,verlassen::V,куштыны,
1284,retten::V,утьыны,annaappaa
1285,bewachen::V,возьманы,
1286,schützen::V,утялтыны,eriagaa
1287,schützen::V,утялтыны,pineqartaalivaa
1288,verteidigen::V,возьманы,
1289,sich schlagen::V,жугиськыны,
1290,schießen::V,ыбылӥськны,aallaavaa
1291,schießen::V,ыбылӥськны,piseriuppaa
1292,siegen::V,вормыны,
1293,ärgern::V,вожпоттыны,ninngassarpaa
1294,ärgern::V,вожпоттыны,ninngassaarpaa
1295,schlagen::V,жуккыны,unatarpaa
1296,treten::V,лёганы,tukerpoq
1297,stechen::V,бышкалтыны,iguppaa
1298,stechen::V,бышкалтыны,qasilippoq
1299,stoßen::V,донгыны,ikuserpaa
1300,stoßen::V,донгыны,ikusimmippaa
1301,stehlen::V,вораны,tillippaa
1302,stehlen::V,лушканы,tillippaa
1303,stören::V,люкетыны,akornuserpaa
1304,belästigen::V,акыльтыны,
1305,belästigen::V,вукылмыны,
1306,verbergen::V,ватыны,anngigaa
1307,täuschen::V,алданы,
1308,betrügen::V,пӧяны,peqquserluttuliorfigaa
1309,töten::V,виыны,maappaa
1310,töten::V,виыны,toquppaa
1311,wohnen::V,улыны,najugaqarpoq
1312,arbeiten::V,ужаны,sulivoq
1313,sammeln::V,бичаны,katersorpai
1314,pflücken::V,ишкыны,
1315,jagen::V,пӧйшураны,piniarpoq
1316,fischen::V,чорыганы,aalisarpoq
1317,fassen::V,кутыны,
1318,hüten::V,возьманы,
1319,treiben::V,улляны,
1320,anbinden::V,думыны,qilerut
1321,anbinden::V,думыны,qilersorpaa
1322,anbinden::V,думыны,ungerlatserpaa
1323,füttern::V,сюдыны,nerlerpaa
1324,melken::V,кыскыны,
1325,hacken::V,кораны,
1326,gießen::V,киськаны,imerterpaa
1327,reifen::V,вуыны,
1328,reifen::V,кисьманы,
1329,zubereiten::V,лесьтыны,
1330,kochen::V,пӧзьтыны,igavoq
1331,backen::V,пыжыны,
1332,braten::V,пыжыны,siappaa
1333,umrühren::V,сураны,qeerlerpaa
1334,stricken::V,керттыны,
1335,nähen::V,вурыны,
1336,färben::V,буяны,misuppaa
1337,reinigen::V,сузяны,sanniarpaa
1338,waschen::V,мисьтаськыны,asappaa
1339,abwischen::V,ӵушылыны,saligarpaa
1340,abwischen::V,ӵушылыны,saligartorpaa
1341,spülen::V,гылъяны,
1342,fegen::V,ӵужыны,sanngiarpaa
1343,kehren::V,ӵужыны,
1344,baden::V,пыласькыны,uffarpoq
1345,sich waschen::V,пыласькыны,uffarpoq
1346,ausziehen::V,кыльыны,annoraajarpaa
1347,anziehen::V,дӥсяны,ativaa
1348,anziehen::V,дӥсяны,atitippaa
1349,sich anziehen::V,дӥсьяськыны,atisalersorpoq
1350,kämmen::V,сынаны,
1351,schmücken::V,чеберъяны,
1352,sagen::V,шуыны,oqarpoq
1353,sagen::V,вераны,oqarpoq
1354,sprechen::V,вераськыны,oqaluttarpoq
1355,reden::V,вераськыны,oqaluppoq
1356,sich unterhalten::V,вераськыны,
1357,fragen::V,юаны,aperaa
1358,bitten::V,курыны,aperaa
1359,bitten::V,курыны,qinnuigaa
1360,erzählen::V,вераны,oqaluttuaraa
1361,erzählen::V,мадьыны,oqaluttuaraa
1362,mitteilen::V,ивортыны,oqalualaarpoq
1363,nennen::V,шуыны,
1364,rufen::V,ӧтьыны,qaaqquaa
1365,prahlen::V,ушъяськыны,oqqartuvoq
1366,prahlen::V,ушъяськыны,oqallortuvoq
1367,übersetzen::V,берыктыны,ikaarpoq
1368,übersetzen::V,берыктыны,nutserpaa
1369,denken::V,малпаны,isumaqarpoq
1370,glauben::V,оскыны,upperaa
1371,glauben::V,оскыны,isumaqarpoq
1372,bemerken::V,адӟыны,
1373,erkennen::V,тодыны,ilisaraa
1374,begreifen::V,валаны,
1375,verstehen::V,валаны,paasivaa
1376,lernen::V,дышетскыны,ilinniarpoq
1377,wissen::V,тодыны,nalunngilaa
1378,sich erinnern an::V,тодэ вайыны,eqqaavaa
1379,vergessen::V,вунэтыны,puiorpaa
1380,messen::V,мертаны,ussersarpaa
1381,zählen::V,лыдъяны,kisitsivoq
1382,rechnen::V,лыдъяны,kisitsivoq
1383,lesen::V,лыдӟыны,atuarpoq
1384,malen::V,суреданы,qalipappaa
1385,zeichnen::V,суреданы,
1386,schreiben::V,гожъяны,allappoq
1387,besitzen::V,луыны,
1388,kaufen::V,басьтыны,pisiaraa
1389,verkaufen::V,вузаны,akigaa
1390,bezahlen::V,тырыны,akilerpaa
1391,zahlen::V,тырыны,
1392,beherrschen::V,кузёяськыны,inappaa
1393,ertragen::V,чиданы,ernertaaraa
