,Concept_ID,mhr,sq
732,schlimm::A,аля́к,keq
733,schlimm::A,тыра́н,keq
734,wahr::A,чы́нле,vërtetë
735,wahr::A,настоя́щий,vërtetë
736,alt::A,то́што,vjetër
737,neu::A,у,i ri
738,ehemalig::A,о́нчычсо,dikurshëm
739,ehemalig::A,онда́кысе,dikurshëm
740,alt[Lebewesen]::A,шо́нто,plak
741,jung::A,са́мырык,i ri
742,arm::A,нужна́,varfër
743,arm::A,нужна́,vobektë
744,reich::A,поя́н,pasur
745,bekannt::A,па́лыме,njohur
746,berühmt::A,лӱ́млӧ,famshëm
747,fremd::A,йот,huaj
748,verschieden::A,тӱ́рлӧ,ndryshëm
749,nah::A,ли́шыл,afërt
750,fern::A,тора́,largët
751,fern::A,мӱ́ндыр,largët
752,linker::A,шола́,majtë
753,rechter::A,пурла́,djathtë
754,anderer::A,вес,tjetër
755,anderer::A,мо́ло,tjetër
756,erster::A,и́кымше,parë
757,zweiter::A,ко́кымшо,dytë
758,dritter::A,ку́мшо,i tretë
759,letzter::A,пыта́ртыш,fundit
760,allein::ADV,шкет,vetëm
761,auf einmal::ADV,икана́ште,njëkohësisht
762,zusammen::ADV,пырля́,bashkë
763,zusammen::ADV,пырля́,së bashku
764,lange::ADV,кужу́н,për një kohë të gjatë
765,plötzlich::ADV,кенета́,befas
766,sofort::ADV,кызыта́к,menjëherë
767,sofort::ADV,кызыта́к,aty për aty
768,später::ADV,варара́к,më vonë
769,jetzt::ADV,ы́нде,tash
770,jetzt::ADV,кы́зыт,tash
771,heute::ADV,та́че,sot
772,morgen::ADV,эрла́,nesër
773,bald::ADV,вашке́,shpejt
774,bald::ADV,вашке́,së shpejti
775,dann::ADV,вара́,pastaj
776,gestern::ADV,теҥге́че,dje
777,einst::ADV,икана́,dikur
778,damals::ADV,туна́м,atëherë
779,danach::ADV,вара́,mandej
780,vorher::ADV,о́нчыч,më parë
781,zuerst::ADV,онда́к,së pari
782,einmal::ADV,икана́,njëherë
783,manchmal::ADV,ка́шын,nganjëherë
784,manchmal::ADV,кокла́н,nganjëherë
785,oft::ADV,чӱ́чкыдын,shpesh
786,immer::ADV,эре́,përherë
787,immer::ADV,эре́,gjithnjë
788,immer::ADV,ту́тыш,përherë
789,immer::ADV,ту́тыш,gjithnjë
790,niemals::ADV,ок нигуна́м,kurrë
791,niemals::ADV,ок нигуна́м,asnjëherë
792,hier::ADV,ты́ште,këtu
793,hierhin::ADV,ты́шке,knej
794,hierhin::ADV,тыш,knej
795,von hier::ADV,тыше́ч,që këtej
796,von hier::ADV,тыше́ч,prej këtej
797,von hier::ADV,тыве́ч,që këtej
798,von hier::ADV,тыве́ч,prej këtej
799,dort::ADV,ту́што,aty
800,dort::ADV,ту́што,atje
801,dorthin::ADV,туш,anej
802,dorthin::ADV,ту́шко,anej
803,geradeaus::ADV,вик,drejt
804,vorwärts::ADV,о́нчыко,mbroth
805,vorwärts::ADV,о́нчыко,përpara
806,rückwärts::ADV,шеҥге́к,mbrapsht
807,zurück::ADV,мӧҥге́ш,prapa
808,zurück::ADV,мӧҥге́ш,mbrapsht
809,unten::ADV,ӱ́лнӧ,poshtë
810,unten::ADV,йыма́лне,poshtë
811,hinab::ADV,йыма́к,përposh
812,oben::ADV,кӱ́шнӧ,lart
813,oben::ADV,кӱ́шнӧ,sipër
814,oben::ADV,ӱмба́лне,lart
815,oben::ADV,ӱмба́лне,sipër
816,hinauf::ADV,кӱ́ш,lart
817,hinauf::ADV,кӱ́ш,përpjetë
818,hinauf::ADV,кӱ́шкӧ,lart
819,hinauf::ADV,кӱ́шкӧ,përpjetë
820,überall::ADV,чыла́ вере́,kudo
821,nicht::ADV,ок,s'
822,nicht::ADV,ок,nuk
823,nicht::ADV,о́геш,s'
824,nicht::ADV,о́геш,nuk
825,ein wenig::ADV,изи́ш,një tis
826,kaum::ADV,пыкше́,mezi
827,sehr::ADV,чот,fort
828,sehr::ADV,чот,shumë
829,so::ADV,тыге́,ashtu
830,so::ADV,тыге́,kështu
831,noch::ADV,а́ле,ende
832,noch::ADV,а́ле,akoma
833,nur::ADV,гына́,vetëm
834,schon::ADV,ы́нде,tashmë
835,wieder::ADV,ада́к,përsëri
836,vergebens::ADV,ара́м,kot
837,vor::PRP,о́нчыч,para
838,hinter::PRP,шеҥге́лне,prapa
839,hinter::PRP,шеҥге́лне,mbrapa
840,unter::PRP,йыма́лне,nën
841,durch::PRP,вошт,nëpër
842,neben::PRP,вокте́н,pranë
843,neben::PRP,вокте́н,përbri
844,zwischen::PRP,кокла́ште,midis
845,zwischen::PRP,кокла́ште,ndërmjet
846,wegen::PRP,верч,për
847,dies::PRN,ти́де,ky
848,das::PRN,са́де,ky
849,alles::PRN,чыла́,gjithçka
850,ich::PRN,мый,unë
851,du::PRN,тый,ti
852,er::PRN,ту́до,ai
853,wir::PRN,ме,ne
854,ihr::PRN,те,ju
855,sie::PRN,ну́но,ata
856,was::FPRN,мо,ç'
857,was::FPRN,мо,çfarë
858,wer::FPRN,кӧ,kush
859,wo::FADV,куша́н,ku
860,wohin::FADV,куш,për ku
861,wohin::FADV,ку́шко,për ku
862,wie::FADV,кузе́,si
863,warum::FADV,мо,pse
864,warum::FADV,мо,përse
865,warum::FADV,мола́н,pse
866,warum::FADV,мола́н,përse
867,wieviel::FNUM,куна́р,sa
868,eins::NUM,ик,një
869,zwei::NUM,ко́кыт,dy
870,drei::NUM,кум,tre
871,vier::NUM,ныл,katër
872,fünf::NUM,вич,pesë
873,sechs::NUM,куд,gjashtë
874,sieben::NUM,шым,shtatë
875,acht::NUM,канда́ш,tetë
876,neun::NUM,инде́ш,nëntë
877,zehn::NUM,лу,dhjetë
878,elf::NUM,лати́к,njëmbëdhjetë
879,zwölf::NUM,латко́к,dymbëdhjetë
880,zwanzig::NUM,ко́ло,njëzet
881,dreißig::NUM,ку́мло,tridhjetë
882,vierzig::NUM,ны́лле,dyzet
883,fünfzig::NUM,ви́тле,pesëdhjetë
884,sechzig::NUM,ку́дло,gjashtëdhjetë
885,siebzig::NUM,шы́мле,shtatëdhjetë
886,achtzig::NUM,канда́шле,tetëdhjetë
887,neunzig::NUM,инде́шле,nëntëdhjetë
888,hundert::NUM,шӱ́дӧ,qind
889,tausend::NUM,тӱже́м,mijë
890,und::CNJ,да,e
891,und::CNJ,да,dhe
892,und::CNJ,ден,e
893,und::CNJ,ден,dhe
894,oder::CNJ,я,a
895,oder::CNJ,я,apo
896,oder::CNJ,а́ле,a
897,oder::CNJ,а́ле,apo
898,stehen::V,шога́ш,rri
899,sitzen::V,шинча́ш,rri
900,liegen::V,кия́ш,rri shtrirë
901,hängen::V,кеча́ш,varem
902,werden::V,лия́ш,bëhem
903,passieren::V,лия́ш,ndodh
904,beginnen::V,тӱҥгала́ш,filloj
905,enden::V,пыта́ш,përfundoj
906,wechseln::V,вашталта́ш,ndërroj
907,aufgehen[Sonne]::V,лекта́ш,hapem
908,untergehen[Sonne]::V,шинча́ш,hyj
909,untergehen[Sonne]::V,шинча́ш,perëndoj
910,scheinen[Sonne]::V,волгалта́ш,ndriçoj
911,donnern::V,кӱдырта́ш,gjëmoj
912,donnern::V,кӱдырта́ш,bubulloj
913,donnern::V,сургалта́ш,gjëmoj
914,donnern::V,сургалта́ш,bubulloj
915,wehen::V,пуа́ш,fryj
916,strömen::V,шийалтара́ш,derdh
917,fließen::V,йога́ш,rrjedh
918,sich drehen::V,пӧрда́ш,rrotullohem
919,schwanken::V,лӱҥга́ш,dyzoj
920,schwanken::V,тайныла́ш,dyzoj
921,schwingen::V,рӱпшалта́ш,dridhem
922,fallen::V,воза́ш,bie
923,fallen::V,йӧрла́ш,bie
924,brennen::V,йӱла́ш,digjem
925,rauchen::V,шикша́ш,nxjerr tym
926,regnen::V,йӱра́ш,bie shi
927,gefrieren::V,кылма́ш,ngrij
928,gefrieren::V,ияҥа́ш,ngrij
929,tauen::V,шула́ш,shkrij
930,schmelzen::V,лева́ш,shkrij
931,trocknen::V,кошка́ш,thaj
932,sieden::V,шола́ш,ziej
933,faulen::V,шӱя́ш,kalbem
934,faulen::V,шӱя́ш,prishem
935,verfaulen::V,шӱйы́н шуа́ш,kalbem
936,reißen::V,кӱрла́ш,grisem
937,reißen::V,кӱрла́ш,shqyhem
938,versinken::V,пуре́н кая́ш,humboj
939,vergehen::V,эрте́н кая́ш,kaloj
940,erscheinen::V,толы́н лекта́ш,dukem
941,verschwinden::V,йома́ш,zhdukem
942,sinken::V,пуча́ш,ulem
943,abnehmen::V,пуча́ш,pakësohem
944,abnehmen::V,пуча́ш,zvogëlohem
945,zunehmen::V,шукема́ш,shtohem
946,steigen::V,нӧлталта́ш,rritem
947,wachsen::V,кушка́ш,rritem
948,glänzen::V,йылгыжа́ш,vezulloj
949,funkeln::V,чолга́ш,xixoj
950,funkeln::V,чолга́ш,xixëlloj
951,lärmen::V,рӱшка́ш,oshtij
952,lärmen::V,рӱшка́ш,zhurmoj
953,läuten::V,мура́ш,bie
954,klingeln::V,йыҥгырта́ш,i bie ziles
955,klirren::V,чылдыртата́ш,kërcëlloj
956,brausen::V,лӱшка́ш,gjëmoj
957,rauschen::V,лыжга́ш,fëshfërij
958,klingen::V,йоҥга́ш,tingëlloj
959,bellen::V,опта́ш,leh
960,heulen::V,урмыжа́ш,ulërij
961,blasen::V,пуала́ш,fryj
962,pfeifen::V,шӱ́шкаш,fishkëllej
963,schreien::V,кычкыра́ш,bërtas
964,stöhnen::V,йыҥыса́ш,rënkoj
965,zittern::V,чытыра́ш,trembem
966,leben::V,ила́ш,rroj
967,leben::V,ила́ш,jetoj
968,geboren werden::V,шоча́ш,lind
969,atmen::V,шӱла́ш,marr frymë
970,trinken::V,йӱа́ш,pi
971,essen::V,кочка́ш,ha
972,schlucken::V,нела́ш,gëlltis
973,schlucken::V,нела́ш,kapërdij
974,müde werden::V,ноя́ш,lodhem
975,einschlafen::V,мале́н колта́ш,bie të fle
976,schlafen::V,мала́ш,fle
977,aufwachen::V,помыжалта́ш,zgjohem
978,aufstehen::V,кынела́ш,çohem
979,aufstehen::V,кынела́ш,ngrihem
980,sich erholen::V,кана́ш,qetësohem
981,sich erholen::V,кана́ш,shtendosem
982,krank werden::V,черлане́н воза́ш,bie i sëmurë
983,krank sein::V,черлане́н кия́ш,jam i sëmurë
984,schmerzen::V,коршта́ш,dhemb
985,husten::V,кокыра́ш,kollitem
986,genesen::V,тӱрла́ш,shërohem
987,genesen::V,тазаҥа́ш,shërohem
988,sterben::V,кола́ш,vdes
989,umkommen::V,вуй йома́ш,vdes
990,umkommen::V,вуй йома́ш,mbaroj
991,sich bewegen::V,кошта́ш,shkundem
992,sich rühren::V,тарвана́ш,lëviz
993,sich erheben::V,кынела́ш,ngrihem
994,sich setzen::V,шинча́ш,ulem
995,hinfallen::V,йӧрла́ш,gremisem
996,laufen::V,кошта́ш,eci
997,schreiten::V,ошкыла́ш,çapem
998,spazierengehen::V,гуля́яш,shëtis
999,eilen::V,вашка́ш,ngas
1000,sich beeilen::V,вашкешта́ш,nxitoj
1001,sausen::V,юлтка́ш,eci shpejt
1002,rennen::V,куржтала́ш,vrapoj
1003,springen::V,тӧршта́ш,kërcej
1004,klettern::V,кӱза́ш,hipi
1005,schaukeln::V,лӱҥгалта́ш,kolovitem
1006,kriechen::V,нушка́ш,zvarritem
1007,schwimmen::V,ия́ш,notoj
1008,tauchen::V,шуҥгалта́ш,zhytem
1009,rudern::V,удыра́ш,vozis
1010,fahren::V,кудала́ш,shkoj
1011,fliegen::V,чоҥешта́ш,fluturoj
1012,gehen::V,кая́ш,eci
1013,gehen::V,кая́ш,shkoj
1014,weggehen::V,кораҥа́ш,vete
1015,abfahren::V,лекта́ш,nisem
1016,anhalten::V,чарна́ш,ndalem
1017,hineingehen::V,пура́ш,futem
1018,eintreten::V,пура́ш,hyj
1019,kommen::V,тола́ш,vij
1020,ankommen::V,шуа́ш,arrij
1021,ankommen::V,шуа́ш,mbërrij
1022,zurückkommen::V,пӧртыла́ш,kthehem
1023,bleiben::V,кода́ш,mbetem
1024,bleiben::V,кода́ш,qëndroj
1025,warten::V,вуча́ш,pres
1026,erwarten::V,вуча́ш,pres
1027,suchen::V,кычала́ш,kërkoj
1028,finden::V,муа́ш,gjej
1029,versuchen::V,толаша́ш,mundohem
1030,vorbereiten::V,ямдыла́ш,përgatis
1031,lieben::V,йӧрата́ш,dashuroj
1032,mögen::V,йӧрата́ш,dua
1033,lachen::V,воштыла́ш,qesh
1034,rühren::V,ку́мыл тарвата́ш,mallëngjej
1035,weinen::V,шорта́ш,qaj
1036,schimpfen::V,каргаша́ш,shaj
1037,sich ärgern::V,сыра́ш,bëhem verem
1038,sich fürchten::V,лӱда́ш,kam frikë
1039,sich fürchten::V,лӱда́ш,frikësohem
1040,fürchten::V,лӱда́ш,kam frikë nga
1041,fliehen::V,куржа́ш,arratisem
1042,flüchten::V,куржа́ш,iki
1043,sehen::V,ужа́ш,shoh
1044,anschauen::V,онча́ш,shikoj
1045,ansehen::V,эскера́ш,shikoj
1046,hören::V,кола́ш,dëgjoj
1047,zuhören::V,колышта́ш,veshtoj
1048,probieren::V,тамла́ш,provoj
1049,riechen::V,ӱпшынча́ш,nuhas
1050,fühlen::V,шижа́ш,ndiej
1051,scheinen::V,чуча́ш,ndriçoj
1052,zu sehen sein::V,коя́ш,dukem
1053,vernehmen::V,кола́ш,dëgjoj
1054,frieren::V,кылма́ш,mërdhij
1055,tun::V,ышта́ш,bëj
1056,können::V,мошта́ш,mund
1057,wollen::V,тӱна́ш,dua
1058,wollen::V,тӱна́ш,dëshiroj
1059,anfangen::V,тӱҥала́ш,filloj
1060,beenden::V,пытара́ш,kryej
1061,beenden::V,пытара́ш,mbaroj
1062,aufhören::V,чарна́ш,pushoj
1063,gelingen::V,сай лекта́ш,më shkon mbarë
1064,geraten::V,лекта́ш,del
1065,öffnen::V,поча́ш,hap
1066,schließen::V,петыра́ш,mbyll
1067,stellen::V,шында́ш,vë
1068,setzen::V,шында́ш,vë
1069,legen::V,опта́ш,vë
1070,legen::V,пышта́ш,vë
1071,berühren::V,тӱка́ш,rrok
1072,verbinden::V,пида́ш,bashkoj
1073,bedecken::V,леведа́ш,mbuloj
1074,aufhängen::V,сака́ш,var
1075,anzünden::V,чӱкта́ш,ndez
1076,aufheben::V,нӧлтала́ш,ngre
1077,zurücklassen::V,кода́ш,lë pas
1078,verlieren::V,йомдара́ш,humb
1079,fallen lassen::V,воза́ш,lëshoj
1080,machen::V,ышта́ш,bëj
1081,herstellen::V,ямдыла́ш,prodhoj
1082,bauen::V,чоҥа́ш,ndërtoj
1083,reparieren::V,ачала́ш,ndreq
1084,reparieren::V,ачала́ш,meremetoj
1085,verbessern::V,саемда́ш,përmirësoj
1086,ändern::V,весемда́ш,ndërroj
1087,graben::V,кӱнча́ш,gërmoj
1088,beugen::V,пӱгырта́ш,kërrus
1089,biegen::V,лывырта́ш,përkul
1090,drehen::V,пӱтыра́ш,dredh
1091,drehen::V,пӱтыра́ш,rrotulloj
1092,wenden::V,ирала́ш,kthej
1093,umdrehen::V,савырала́ш,kthej
1094,heben::V,нӧлта́ш,ngre
1095,hochheben::V,нӧлта́ш,ngre
1096,ergreifen::V,руалта́ш,rrëmbej
1097,halten::V,куча́ш,mbaj
1098,drücken::V,иша́ш,shtyp
1099,drücken::V,темда́ш,shtyp
1100,schieben::V,шӱкала́ш,shtyj
1101,kratzen::V,удыра́ш,kruaj
1102,kratzen::V,удыра́ш,gërvisht
1103,lecken::V,нула́ш,lëpij
1104,beißen::V,пура́ш,kafshoj
1105,abreißen::V,кӱрла́ш,shkëpus
1106,abschneiden::V,пӱчка́ш,cungoj
1107,binden::V,кылда́ш,lidh
1108,stecken::V,шуралта́ш,fus
1109,stecken::V,шуралта́ш,ngul
1110,brechen::V,тодышта́ш,thyej
1111,klopfen::V,кыра́ш,trokas
1112,hauen::V,тӱя́ш,godas
1113,kleben::V,клеитла́ш,ngjis
1114,reiben::V,йыга́ш,fërkoj
1115,reiben::V,туржала́ш,fërkoj
1116,streichen::V,шӱра́ш,lyej
1117,schleifen::V,шума́ш,mpreh
1118,schleifen::V,яна́ш,mpreh
1119,schneiden::V,пӱчка́ш,pres
1120,rütteln::V,рӱза́ш,shkund
1121,schütteln::V,почка́ш,lëkund
1122,schwenken::V,рӱза́ш,valëvit
1123,schütten::V,опта́ш,mbush
1124,füllen::V,тема́ш,mbush
1125,einwickeln::V,вӱдыла́ш,mbështjell
1126,tragen::V,нумала́ш,mbaj
1127,tragen::V,нумала́ш,mbart
1128,schleppen::V,шӱдыра́ш,heq
1129,schleppen::V,шӱдыра́ш,zhgërryej
1130,ziehen::V,шупша́ш,tërheq
1131,aufbewahren::V,арала́ш,ruaj
1132,werfen::V,шуа́ш,hedh
1133,werfen::V,кышка́ш,hedh
1134,fangen::V,куча́ш,kap
1135,packen::V,руалта́ш,rrëmbej
1136,verstecken::V,тоя́ш,fsheh
1137,teilen::V,пӧла́ш,ndaj
1138,schicken::V,колта́ш,dërgoj
1139,bringen::V,конда́ш,sjell
1140,hinzufügen::V,ешара́ш,shtoj
1141,bekommen::V,нала́ш,kap
1142,erhalten::V,нала́ш,marr
1143,nehmen::V,нала́ш,marr
1144,wählen::V,сайла́ш,zgjedh
1145,auswählen::V,таҥгла́ш,përzgjedh
1146,bewahren::V,сакла́ш,ruaj
1147,behindern::V,чаракла́ш,pengoj
1148,verderben::V,пужа́ш,prish
1149,beschädigen::V,пужа́ш,dëmtoj
1150,zerbrechen::V,пудырта́ш,thyej
1151,zerreißen::V,кӱрла́ш,çjerr
1152,zerreißen::V,кӱрла́ш,zheloj
1153,zerstören::V,шалата́ш,prish
1154,zerstören::V,шалата́ш,shkatërroj
1155,verbrennen::V,йӱлата́ш,djeg
1156,geben::V,пуа́ш,jap
1157,reichen::V,пуа́ш,jap
1158,schenken::V,пӧлекла́ш,fal
1159,schenken::V,пӧлекла́ш,dhuroj
1160,versprechen::V,сӧра́ш,premtoj
1161,wünschen::V,тылана́ш,uroj
1162,loben::V,мокта́ш,lëvdoj
1163,loben::V,мокта́ш,lavdëroj
1164,küssen::V,шупшала́ш,puth
1165,wiegen::V,рӱпша́ш,tund
1166,zudecken::V,леведа́ш,mbuloj
1167,wecken::V,помыжалтара́ш,zgjoj
1168,zeigen::V,ончыкта́ш,dëftej
1169,führen::V,вӱда́ш,çoj
1170,lehren::V,туныкта́ш,arsej
1171,unterrichten::V,туныкта́ш,arsimoj
1172,aufziehen::V,орышта́ш,rris
1173,leiten::V,вӱда́ш,udhëheq
1174,leiten::V,вуйлата́ш,udhëheq
1175,antreiben::V,поктыла́ш,nxis
1176,lassen::V,-та́ш,detyroj
1177,einladen::V,ӱжа́ш,ftoj
1178,vereinigen::V,иктешла́ш,bashkoj
1179,besuchen::V,то́лын кая́ш,vizitoj
1180,treffen::V,вашлия́ш,ndesh
1181,sich versammeln::V,погына́ш,tubohem
1182,sich versammeln::V,чумырга́ш,tubohem
1183,spielen::V,мода́ш,loz
1184,spielen::V,мода́ш,luaj
1185,singen::V,мура́ш,këndoj
1186,tanzen::V,кушта́ш,kërcej
1187,tanzen::V,кушта́ш,vallëzoj
1188,sich trennen::V,ойырла́ш,ndahem
1189,verlassen::V,кудалта́ш,braktis
1190,retten::V,утара́ш,shpëtoj
1191,bewachen::V,орола́ш,ruaj
1192,schützen::V,арала́ш,ruaj
1193,schützen::V,арала́ш,mbroj
1194,verteidigen::V,арала́ш,mbroj
1195,sich schlagen::V,кредала́ш,zihem
1196,schießen::V,лӱя́ш,shtie
1197,siegen::V,сеҥа́ш,fitoj
1198,siegen::V,сеҥа́ш,ngadhënjej
1199,ärgern::V,сырыкта́ш,zemëroj
1200,schlagen::V,пера́ш,rrah
1201,schlagen::V,пера́ш,godas
1202,treten::V,тошка́ш,shtyj
1203,treten::V,тошка́ш,shtyj më këmbë
1204,stechen::V,кера́ш,ther
1205,stechen::V,кера́ш,shpoj
1206,stoßen::V,шӱкала́ш,shtyj
1207,stehlen::V,шолышта́ш,vjedh
1208,stören::V,мешая́ш,pengoj
1209,belästigen::V,толаштара́ш,bezdis
1210,verbergen::V,шылта́ш,fsheh
1211,täuschen::V,ондала́ш,mashtroj
1212,betrügen::V,ондала́ш,kobis
1213,töten::V,пушта́ш,vras
1214,wohnen::V,ила́ш,banoj
1215,arbeiten::V,пашалана́ш,punoj
1216,arbeiten::V,пашалана́ш,vardoj
1217,arbeiten::V,паша́м ышта́ш,punoj
1218,arbeiten::V,паша́м ышта́ш,vardoj
1219,sammeln::V,пога́ш,mbledh
1220,sammeln::V,пога́ш,grumbulloj
1221,pflücken::V,кӱра́ш,vjel
1222,pflücken::V,кӱра́ш,mbledh
1223,jagen::V,сонарла́ш,gjuaj
1224,fischen::V,кол куча́ш,peshkoj
1225,fischen::V,кол куча́ш,gjuaj peshk
1226,fassen::V,куча́ш,zë
1227,hüten::V,кӱта́ш,kullos
1228,treiben::V,покта́ш,vë përpara
1229,anbinden::V,йолышта́ш,lidh
1230,füttern::V,пукша́ш,grazhdoj
1231,melken::V,лӱшта́ш,mjel
1232,hacken::V,руа́ш,grij
1233,gießen::V,шава́ш,ujis
1234,reifen::V,кӱа́ш,piqem
1235,zubereiten::V,ямдыла́ш,gatuaj
1236,kochen::V,шолта́ш,ziej
1237,backen::V,кӱкташ,pjek
1238,backen::V,кӱкташ,furroj
1239,braten::V,пуштыла́ш,fërgoj
1240,braten::V,пуштыла́ш,tiganis
1241,braten::V,жаритла́ш,fërgoj
1242,braten::V,жаритла́ш,tiganis
1243,umrühren::V,луга́ш,trazoj
1244,stricken::V,пида́ш,thur
1245,nähen::V,урга́ш,qep
1246,färben::V,чиялта́ш,ngjyej
1247,färben::V,чиялта́ш,bojatis
1248,reinigen::V,эрыкта́ш,qëroj
1249,reinigen::V,эрыкта́ш,pastroj
1250,waschen::V,мушка́ш,laj
1251,waschen::V,мушка́ш,finjos
1252,abwischen::V,ӱшта́ш,fshij
1253,spülen::V,шӱалта́ш,kulloj
1254,fegen::V,ӱшта́ш,fshij
1255,kehren::V,ӱшта́ш,fshij
1256,baden::V,йӱштыла́ш,lahem
1257,sich waschen::V,мушкылта́ш,lahem
1258,ausziehen::V,кудаша́ш,heq
1259,ausziehen::V,кудаша́ш,zbath
1260,anziehen::V,чия́ш,vesh
1261,anziehen::V,чия́ш,mbath
1262,sich anziehen::V,чия́ш,vishem
1263,kämmen::V,шера́ш,kreh
1264,schmücken::V,тӱзата́ш,hijeshoj
1265,schmücken::V,чеверта́ш,hijeshoj
1266,sagen::V,ойла́ш,them
1267,sagen::V,каласа́ш,them
1268,sprechen::V,кутыра́ш,flas
1269,reden::V,мутлана́ш,fjalos
1270,reden::V,мутлана́ш,fjalëtoj
1271,sich unterhalten::V,кутыра́ш,bisedoj
1272,fragen::V,йода́ш,pyes
1273,bitten::V,йода́ш,lus
1274,bitten::V,йода́ш,lutem
1275,erzählen::V,ойла́ш,rrëfej
1276,mitteilen::V,увертара́ш,kumtoj
1277,nennen::V,лӱмда́ш,quaj
1278,rufen::V,ӱжа́ш,thërras
1279,prahlen::V,моктана́ш,mburrem
1280,prahlen::V,моктана́ш,kapardisem
1281,übersetzen::V,кусара́ш,përkthej
1282,denken::V,шона́ш,mendoj
1283,glauben::V,ӱшана́ш,besoj
1284,bemerken::V,шижа́ш,vërej
1285,erkennen::V,пала́ш,njoh
1286,erkennen::V,пала́ш,shquaj
1287,begreifen::V,ыҥла́ш,marr vesh
1288,verstehen::V,умыла́ш,marr vesh
1289,lernen::V,тунема́ш,mësoj
1290,wissen::V,шинча́ш,di
1291,sich erinnern an::V,шарна́ш,kujtoj
1292,vergessen::V,монда́ш,harroj
1293,messen::V,виса́ш,mas
1294,zählen::V,шотла́ш,njeh
1295,rechnen::V,шотла́ш,llogaris
1296,lesen::V,луда́ш,lexoj
1297,lesen::V,луда́ш,këndoj
1298,malen::V,сӱретла́ш,lyej
1299,zeichnen::V,сӱретла́ш,vizatoj
1300,schreiben::V,воза́ш,shkruaj
1301,besitzen::V,лия́ш,kam
1302,kaufen::V,нала́ш,blej
1303,verkaufen::V,ужала́ш,shes
1304,bezahlen::V,тӱла́ш,paguaj
1305,zahlen::V,тӱла́ш,paguaj
1306,beherrschen::V,куча́ш,zotëroj
1307,ertragen::V,турка́ш,duroj
