,Concept_ID,it,bg
855,bald::ADV,presto,скоро
856,bald::ADV,tra poco,скоро
857,dann::ADV,allora,после
858,dann::ADV,allora,тогава
859,gestern::ADV,ieri,вчера
860,einst::ADV,prima,някога
861,einst::ADV,un tempo,някога
862,damals::ADV,allora,тогава
863,danach::ADV,poi,после
864,danach::ADV,poi,след това
865,danach::ADV,dopo,после
866,danach::ADV,dopo,след това
867,vorher::ADV,prima,преди
868,vorher::ADV,prima,преди това
869,zuerst::ADV,prima,най-напред
870,zuerst::ADV,dapprima,най-напред
871,einmal::ADV,una volta,веднъж
872,einmal::ADV,una volta,един път
873,manchmal::ADV,talvolta,понякога
874,manchmal::ADV,qualche volta,понякога
875,oft::ADV,spesso,често
876,immer::ADV,sempre,винаги
877,niemals::ADV,non mai,никога
878,hier::ADV,qua,тук
879,hier::ADV,qua,тука
880,hierhin::ADV,qua,насам
881,von hier::ADV,ne,оттук
882,von hier::ADV,ne,оттука
883,von hier::ADV,da qui,оттук
884,von hier::ADV,da qui,оттука
885,dort::ADV,lì,там
886,dorthin::ADV,là,натам
887,dorthin::ADV,là,нататък
888,geradeaus::ADV,diritto,направо
889,vorwärts::ADV,avanti,напред
890,rückwärts::ADV,all'indietro,назад
891,zurück::ADV,di indietro,обратно
892,unten::ADV,giù,долу
893,unten::ADV,sotto,долу
894,hinab::ADV,giù,надолу
895,hinab::ADV,in giù,надолу
896,oben::ADV,su,горе
897,oben::ADV,sopra,горе
898,hinauf::ADV,in sù,нагоре
899,hinauf::ADV,in alto,нагоре
900,überall::ADV,dappertutto,навсякъде
901,nicht::ADV,non,не
902,ein wenig::ADV,un po',малко
903,ein wenig::ADV,un poco,малко
904,kaum::ADV,a appena,едва
905,kaum::ADV,a appena,едвам
906,sehr::ADV,molto,много
907,sehr::ADV,molto,твърде
908,so::ADV,così,тъй
909,so::ADV,così,така
910,so::ADV,tanto,тъй
911,so::ADV,tanto,така
912,noch::ADV,ancora,още
913,nur::ADV,solo,само
914,nur::ADV,soltanto,само
915,schon::ADV,già,вече
916,wieder::ADV,di nuovo,пак
917,wieder::ADV,di nuovo,отново
918,vergebens::ADV,invano,напразно
919,vor::PRP,davanti a,пред
920,hinter::PRP,dietro,зад
921,unter::PRP,sotto,под
922,durch::PRP,per,през
923,durch::PRP,attraverso,през
924,neben::PRP,a accanto a,до
925,neben::PRP,a accanto a,при
926,zwischen::PRP,fra,между
927,zwischen::PRP,fra,помежду
928,wegen::PRP,a causa di,заради
929,dies::PRN,ciò,този
930,dies::PRN,questo,този
931,das::PRN,ciò,туй
932,das::PRN,ciò,това
933,das::PRN,quello,туй
934,das::PRN,quello,това
935,alles::PRN,tutto,всичко
936,ich::PRN,ìo,аз
937,du::PRN,tu,ти
938,er::PRN,lui,той
939,er::PRN,egli,той
940,wir::PRN,noi,ние
941,ihr::PRN,voi,вие
942,sie::PRN,loro,те
943,was::FPRN,che,що
944,was::FPRN,che,какво
945,was::FPRN,che cosa,що
946,was::FPRN,che cosa,какво
947,wer::FPRN,chi,кой
948,wo::FADV,dove,къде
949,wohin::FADV,dove,накъде
950,wohin::FADV,dove,накъдето
951,wie::FADV,come,как
952,warum::FADV,perche,защо
953,wieviel::FNUM,quanto,колко
954,eins::NUM,uno,един
955,zwei::NUM,due,два
956,drei::NUM,tre,три
957,vier::NUM,quattro,четири
958,fünf::NUM,cinque,пет
959,sechs::NUM,sei,шест
960,sieben::NUM,sette,седем
961,acht::NUM,otto,осем
962,neun::NUM,nove,девет
963,zehn::NUM,dieci,десет
964,elf::NUM,ùndici,единайсет
965,elf::NUM,ùndici,единадесет
966,zwölf::NUM,dodici,дванайсет
967,zwölf::NUM,dodici,дванадесет
968,zwanzig::NUM,venti,двайсет
969,zwanzig::NUM,venti,двадесет
970,dreißig::NUM,trenta,тридесет
971,vierzig::NUM,quaranta,четиридесет
972,fünfzig::NUM,cinquanta,петдесет
973,sechzig::NUM,sessanta,шестдесет
974,siebzig::NUM,settanta,седемдесет
975,achtzig::NUM,ottanta,осемдесет
976,neunzig::NUM,novanta,деветдесет
977,hundert::NUM,cento,сто
978,tausend::NUM,mille,хиляда
979,und::CNJ,e,а
980,und::CNJ,e,та
981,oder::CNJ,o,или
982,stehen::V,stare in piedi,стоя
983,sitzen::V,sedere,седя
984,sitzen::V,stare seduto,седя
985,liegen::V,giacere,лежа
986,hängen::V,pèndere,вися
987,hängen::V,èssere appeso,вися
988,werden::V,farsi,бъда
989,werden::V,farsi,стана
990,werden::V,diventare,бъда
991,werden::V,diventare,стана
992,passieren::V,succèdere,случа се
993,beginnen::V,cominciare,започна
994,enden::V,finire,свърша
995,enden::V,terminare,свърша
996,wechseln::V,variare,променям
997,wechseln::V,cambiare,променям
998,aufgehen[Sonne]::V,sòrgere,изгрея
999,aufgehen[Sonne]::V,spuntare,изгрея
1000,untergehen[Sonne]::V,tramontare,заляза
1001,scheinen[Sonne]::V,splèndere,грея
1002,scheinen[Sonne]::V,splèndere,светя
1003,donnern::V,tonare,гърмя
1004,wehen::V,soffiare,вея
1005,wehen::V,soffiare,духам
1006,strömen::V,fluire,тека
1007,strömen::V,fluire,лея се
1008,fließen::V,fluire,тека
1009,fließen::V,scorrere,тека
1010,sich drehen::V,girarsi,въртя се
1011,schwanken::V,oscillare,клатя се
1012,schwanken::V,barcollare,клатя се
1013,schwingen::V,vibrare,трептя
1014,schwingen::V,oscillare,трептя
1015,fallen::V,cadere,падам
1016,brennen::V,àrdere,горя
1017,brennen::V,bruciare,горя
1018,rauchen::V,fumare,димя
1019,regnen::V,piòvere,вали дъжд
1020,gefrieren::V,gelarsi,замръзна
1021,gefrieren::V,congelarsi,замръзна
1022,tauen::V,sciògliersi,топя се
1023,schmelzen::V,fòndere,разтопя се
1024,schmelzen::V,sciògliersi,разтопя се
1025,trocknen::V,asciugarsi,съхна
1026,sieden::V,bollire,вря
1027,sieden::V,bollire,кипя
1028,faulen::V,marcire,гния
1029,verfaulen::V,imputridire,изгния
1030,reißen::V,strapparsi,напукам се
1031,versinken::V,affondare,потъна
1032,vergehen::V,passare,минавам
1033,erscheinen::V,apparire,явя се
1034,erscheinen::V,comparire,явя се
1035,verschwinden::V,sparire,изчезна
1036,verschwinden::V,scomparire,изчезна
1037,sinken::V,calare,падна
1038,sinken::V,scendere,падна
1039,abnehmen::V,diminuire,отслабна
1040,zunehmen::V,aumentare,нарасна
1041,steigen::V,salire,увелича се
1042,steigen::V,salire,покачвам се
1043,steigen::V,montare,увелича се
1044,steigen::V,montare,покачвам се
1045,wachsen::V,crescere,раста
1046,glänzen::V,splèndere,лъщя
1047,glänzen::V,splèndere,блестя
1048,funkeln::V,brillare,искря
1049,funkeln::V,scintillare,искря
1050,lärmen::V,strepitare,шумя
1051,lärmen::V,fare chiasso,шумя
1052,läuten::V,suonare,звъня
1053,klingeln::V,suonare,звъня
1054,klirren::V,tintinnare,звънтя
1055,klirren::V,tintinnare,дрънкам
1056,brausen::V,rombare,буча
1057,brausen::V,rumoreggiare,буча
1058,rauschen::V,frusciare,шумя
1059,klingen::V,suonare,звуча
1060,bellen::V,latrare,лая
1061,bellen::V,abbaiare,лая
1062,heulen::V,urlare,вия
1063,heulen::V,urlare,рева
1064,heulen::V,ululare,вия
1065,heulen::V,ululare,рева
1066,blasen::V,soffiare,духна
1067,pfeifen::V,fischiare,свиря
1068,schreien::V,gridare,крещя
1069,stöhnen::V,gèmere,стена
1070,stöhnen::V,gèmere,пъшкам
1071,zittern::V,tremare,треперя
1072,leben::V,vìvere,живея
1073,geboren werden::V,nàscere,родя се
1074,atmen::V,respirare,дишам
1075,trinken::V,bere,пия
1076,essen::V,mangiare,ям
1077,schlucken::V,inghiottire,гълтам
1078,müde werden::V,stancarsi,уморя се
1079,einschlafen::V,addormentarsi,заспя
1080,schlafen::V,dormire,спя
1081,aufwachen::V,svegliarsi,събудя се
1082,aufstehen::V,levarsi,стана
1083,sich erholen::V,riposarsi,отдъхвам си
1084,krank werden::V,ammalarsi,заболея
1085,krank sein::V,èssere malato,боледувам
1086,schmerzen::V,dolere,боля
1087,husten::V,tossire,кашлям
1088,genesen::V,guarire,оздравея
1089,sterben::V,morire,умра
1090,umkommen::V,perire,загина
1091,sich bewegen::V,agitarsi,движа се
1092,sich bewegen::V,agitarsi,мърдам се
1093,sich rühren::V,muòversi,движа се
1094,sich erheben::V,alzarsi,стана
1095,sich setzen::V,sedersi,седна
1096,hinfallen::V,cadere,падна
1097,laufen::V,camminare,ходя
1098,laufen::V,andare a piedi,ходя
1099,schreiten::V,andare,крача
1100,schreiten::V,procedere,крача
1101,spazierengehen::V,passeggiare,разхождам се
1102,spazierengehen::V,andare a passeggio,разхождам се
1103,eilen::V,andare in fretta,бързам
1104,sich beeilen::V,affrettarsi,побързам
1105,sausen::V,volare,тичам
1106,sausen::V,correre,тичам
1107,rennen::V,correre,бягам
1108,springen::V,saltare,скачам
1109,klettern::V,arrampicarsi,катеря се
1110,schaukeln::V,fare l'altalena,люлея се
1111,kriechen::V,strisciare,лазя
1112,kriechen::V,strisciare,пълзя
1113,schwimmen::V,nuotare,плувам
1114,tauchen::V,tuffarsi,гмуркам се
1115,tauchen::V,immèrgersi,гмуркам се
1116,rudern::V,remare,греба
1117,fahren::V,andare,пътувам
1118,fahren::V,viaggiare,пътувам
1119,fliegen::V,volare,летя
1120,fliegen::V,volare,хвърча
1121,gehen::V,andare,ида
1122,gehen::V,andare,вървя
1123,weggehen::V,andàrsene,отида си
1124,weggehen::V,andare via,отида си
1125,abfahren::V,partire,отпътувам
1126,anhalten::V,fermarsi,спра се
1127,hineingehen::V,entrare,влизам
1128,eintreten::V,entrare,вляза
1129,kommen::V,venire,ида
1130,kommen::V,venire,дойда
1131,ankommen::V,arrivare,пристигна
1132,zurückkommen::V,ritornare,върна се
1133,bleiben::V,restare,остана
1134,bleiben::V,rimanere,остана
1135,warten::V,aspettare,чакам
1136,erwarten::V,attèndere,очаквам
1137,suchen::V,cercare,търся
1138,finden::V,trovare,намеря
1139,versuchen::V,tentare,опитам
1140,vorbereiten::V,preparare,подготвя
1141,lieben::V,amare,любя
1142,mögen::V,piacere a,обичам
1143,mögen::V,volere bene a,обичам
1144,lachen::V,rìdere,смея се
1145,rühren::V,commuòvere,трогна
1146,weinen::V,piàngere,плача
1147,schimpfen::V,imprecare,ругая
1148,schimpfen::V,imprecare,псувам
1149,sich ärgern::V,stizzirsi,ядосам се
1150,sich ärgern::V,arrabbiarsi,ядосам се
1151,sich fürchten::V,avere paura,боя се
1152,sich fürchten::V,avere paura,страхувам се
1153,fürchten::V,temere,боя се от
1154,fürchten::V,temere,страхувам се от
1155,fliehen::V,fuggire,бягам
1156,flüchten::V,sfuggire,бягам
1157,flüchten::V,sfuggire,избягам
1158,sehen::V,vedere,видя
1159,anschauen::V,guardare,гледам
1160,ansehen::V,guardare,поглеждам
1161,hören::V,udire,чувам
1162,hören::V,sentire,чувам
1163,zuhören::V,ascoltare,слушам
1164,probieren::V,degustare,опитам
1165,probieren::V,assaggiare,опитам
1166,riechen::V,sentire,подуша
1167,fühlen::V,sentire,усещам
1168,fühlen::V,sentire,чувствувам
1169,scheinen::V,parere,изглеждам
1170,scheinen::V,sembrare,изглеждам
1171,zu sehen sein::V,vedersi,виждам се
1172,vernehmen::V,sentire,доловя
1173,vernehmen::V,percepire,доловя
1174,frieren::V,aver freddo,мръзна
1175,tun::V,fare,правя
1176,können::V,sapere,мога
1177,wollen::V,volere,ща
1178,wollen::V,volere,искам
1179,anfangen::V,iniziare,започна
1180,anfangen::V,cominciare,започна
1181,beenden::V,finire,свърша
1182,beenden::V,finire,завърша
1183,beenden::V,terminare,свърша
1184,beenden::V,terminare,завърша
1185,aufhören::V,finire,престана
1186,aufhören::V,cessare,престана
1187,gelingen::V,riuscire,успея
1188,gelingen::V,riuscire,сполуча
1189,geraten::V,stare,удам се
1190,öffnen::V,aprire,отворя
1191,schließen::V,chiùdere,затворя
1192,stellen::V,porre,поставя
1193,stellen::V,mettere,поставя
1194,setzen::V,porre,туря
1195,setzen::V,mettere,туря
1196,legen::V,posare,сложа
1197,legen::V,posare,слагам
1198,legen::V,mettere,сложа
1199,legen::V,mettere,слагам
1200,berühren::V,toccare,докосна
1201,verbinden::V,unire,свържа
1202,verbinden::V,congiùngere,свържа
1203,bedecken::V,coprire,покрия
1204,bedecken::V,ricoprire,покрия
1205,aufhängen::V,attaccare,закача
1206,anzünden::V,accèndere,запаля
1207,anzünden::V,incendiare,запаля
1208,aufheben::V,raccògliere,вдигна
1209,aufheben::V,raccògliere,повдигна
1210,zurücklassen::V,lasciare,оставя
1211,zurücklassen::V,lasciare indietro,оставя
1212,verlieren::V,pèrdere,загубя
1213,fallen lassen::V,lasciare cadere,изпусна
1214,machen::V,fare,направя
1215,herstellen::V,produrre,произведа
1216,herstellen::V,fabbricare,произведа
1217,bauen::V,costruire,строя
1218,reparieren::V,riparare,поправя
1219,verbessern::V,migliorare,подобря
1220,ändern::V,mutare,променя
1221,ändern::V,cambiare,променя
1222,graben::V,scavare,копая
1223,beugen::V,chinare,прегъна
1224,beugen::V,flettere,прегъна
1225,biegen::V,tòrcere,прегъна
1226,drehen::V,girare,въртя
1227,wenden::V,girare,обърна
1228,wenden::V,voltare,обърна
1229,umdrehen::V,rivoltare,обърна
1230,heben::V,levare,вдигам
1231,hochheben::V,levare,издигна
1232,hochheben::V,sollevare,издигна
1233,ergreifen::V,afferrare,хвана
1234,ergreifen::V,afferrare,обхвана
1235,halten::V,tenere,държа
1236,drücken::V,premere,натискам
1237,drücken::V,premere,притискам
1238,schieben::V,spìngere,тикам
1239,kratzen::V,grattare,одраскам
1240,kratzen::V,graffiare,одраскам
1241,lecken::V,leccare,лижа
1242,lecken::V,leccare,ближа
1243,beißen::V,mòrdere,хапя
1244,beißen::V,mòrdere,ухапя
1245,abreißen::V,staccarsi,откъсна
1246,abreißen::V,strapparsi,откъсна
1247,abschneiden::V,tagliare,отрежа
1248,binden::V,legare,вържа
1249,binden::V,bendare,вържа
1250,stecken::V,ficcare,пъхна
1251,brechen::V,rompere,троша
1252,klopfen::V,bàttere,чукам
1253,hauen::V,picchiare,бия
1254,kleben::V,incollare,лепя
1255,kleben::V,incollare,залепя
1256,reiben::V,fregare,трия
1257,reiben::V,fregare,търкам
1258,streichen::V,spalmare,намажа
1259,schleifen::V,arrotare,остря
1260,schneiden::V,tagliare,режа
1261,rütteln::V,scuòtere,разтърсвам
1262,schütteln::V,agitare,клатя
1263,schütteln::V,agitare,друсам
1264,schütteln::V,scuòtere,клатя
1265,schütteln::V,scuòtere,друсам
1266,schwenken::V,agitare,размахам
1267,schwenken::V,sventolare,размахам
1268,schütten::V,versare,сипя
1269,füllen::V,riempire,напълня
1270,einwickeln::V,involtare,увия
1271,einwickeln::V,involtare,завия
1272,tragen::V,portare,нося
1273,schleppen::V,trainare,влача
1274,schleppen::V,trascinare,влача
1275,ziehen::V,tirare,тегля
1276,ziehen::V,tirare,дръпна
1277,aufbewahren::V,custodire,съхраня
1278,aufbewahren::V,conservare,съхраня
1279,werfen::V,gettare,хвърля
1280,werfen::V,lanciare,хвърля
1281,fangen::V,prèndere,ловя
1282,fangen::V,prèndere,уловя
1283,fangen::V,acchiappare,ловя
1284,fangen::V,acchiappare,уловя
1285,packen::V,pigliare,хвана
1286,packen::V,afferrare,хвана
1287,verstecken::V,nascondere,крия
1288,verstecken::V,nascondere,скрия
1289,teilen::V,divìdere,разделя
1290,schicken::V,inviare,изпращам
1291,bringen::V,portare,донеса
1292,bringen::V,apportare,донеса
1293,hinzufügen::V,aggiùngere,прибавя
1294,bekommen::V,ricevere,сдобия се
1295,erhalten::V,ricevere,получа
1296,nehmen::V,prèndere,взема
1297,wählen::V,elèggere,избирам
1298,wählen::V,scegliere,избирам
1299,auswählen::V,scegliere,избера
1300,bewahren::V,conservare,пазя
1301,behindern::V,impedire,преча
1302,behindern::V,impedire,спъвам
1303,verderben::V,guastare,разваля
1304,beschädigen::V,danneggiare,повредя
1305,zerbrechen::V,rompere,счупя
1306,zerbrechen::V,spezzare,счупя
1307,zerreißen::V,stracciare,скъсам
1308,zerstören::V,distrùggere,разруша
1309,verbrennen::V,bruciare,изгоря
1310,geben::V,dare,дам
1311,reichen::V,pòrgere,подам
1312,schenken::V,regalare,подаря
1313,versprechen::V,promettere,обещая
1314,wünschen::V,augurare,желая
1315,loben::V,lodare,хваля
1316,küssen::V,baciare,целувам
1317,wiegen::V,cullare,люлея
1318,wiegen::V,dondolare,люлея
1319,zudecken::V,coprire,покрия
1320,wecken::V,svegliare,събудя
1321,zeigen::V,indicare,покажа
1322,führen::V,guidare,водя
1323,führen::V,guidare,заведа
1324,führen::V,condurre,водя
1325,führen::V,condurre,заведа
1326,lehren::V,insegnare,уча
1327,unterrichten::V,istruire,преподавам
1328,unterrichten::V,insegnare,преподавам
1329,aufziehen::V,allevare,отгледам
1330,leiten::V,avviare,ръководя
1331,leiten::V,avviare,управлявам
1332,leiten::V,dirìgere,ръководя
1333,leiten::V,dirìgere,управлявам
1334,antreiben::V,incitare,подкарвам
1335,lassen::V,fare,накарам
1336,einladen::V,invitare,поканя
1337,vereinigen::V,unire,съединя
1338,besuchen::V,visitare,посетя
1339,besuchen::V,far vìsita a,посетя
1340,treffen::V,incontrare,срещна
1341,sich versammeln::V,rinunirsi,събера се
1342,spielen::V,giocare,играя
1343,singen::V,cantare,пея
1344,tanzen::V,danzare,танцувам
1345,sich trennen::V,separarsi,разделя се
1346,verlassen::V,lasciare,напусна
1347,verlassen::V,abbandonare,напусна
1348,retten::V,salvare,спася
1349,bewachen::V,custodire,охранявам
1350,schützen::V,protèggere,запазя
1351,verteidigen::V,difèndere,защитя
1352,sich schlagen::V,bàttersi,бия се
1353,schießen::V,sparare,стрелям
1354,siegen::V,vìncere,победя
1355,ärgern::V,stizzire,ядосам
1356,schlagen::V,bàttere,бия
1357,schlagen::V,bàttere,ударя
1358,treten::V,calciare,ритам
1359,stechen::V,pùngere,бодна
1360,stoßen::V,urtare,бутна
1361,stoßen::V,urtare,блъсна
1362,stoßen::V,spìngere,бутна
1363,stoßen::V,spìngere,блъсна
1364,stehlen::V,rubare,
1365,stören::V,disturbare,смутя
1366,belästigen::V,molestare,отегча
1367,belästigen::V,molestare,безпокоя
1368,belästigen::V,importunare,отегча
1369,belästigen::V,importunare,безпокоя
1370,verbergen::V,celare,скрия
1371,verbergen::V,nascondere,скрия
1372,täuschen::V,ingannare,измамя
1373,betrügen::V,frodare,измамя
1374,betrügen::V,truffare,измамя
1375,töten::V,uccìdere,убия
1376,töten::V,uccìdere,умъртвя
1377,wohnen::V,abitare,живея
1378,arbeiten::V,lavorare,работя
1379,sammeln::V,raccògliere,събера
1380,sammeln::V,collezionare,събера
1381,pflücken::V,cògliere,бера
1382,pflücken::V,cògliere,откъсна
1383,jagen::V,cacciare,ловувам
1384,fischen::V,pescare,ловя риба
1385,fassen::V,catturare,хвана
1386,fassen::V,acchiappare,хвана
1387,hüten::V,pascolare,пазя
1388,treiben::V,spìngere,карам
1389,anbinden::V,legare,завържа
1390,anbinden::V,attaccare,завържа
1391,füttern::V,dar da mangiare a,храня
1392,melken::V,mùngere,доя
1393,hacken::V,tritare,сека
1394,hacken::V,spaccare,сека
1395,gießen::V,annaffiare,полея
1396,reifen::V,maturare,узрея
1397,zubereiten::V,preparare,приготвя
1398,kochen::V,cuòcere,варя
1399,backen::V,cuòcere,пека
1400,backen::V,cuòcere al forno,пека
1401,braten::V,frìggere,пържа
1402,braten::V,arrostire,пържа
1403,umrühren::V,mescolare,разбъркам
1404,stricken::V,llavorare a maglia,плета
1405,nähen::V,cucire,шия
1406,färben::V,tìngere,боядисам
1407,reinigen::V,pulire,почистя
1408,reinigen::V,nettare,почистя
1409,waschen::V,lavare,мия
1410,waschen::V,lavare,пера
1411,abwischen::V,asciugare,избърша
1412,spülen::V,lavare,плакна
1413,spülen::V,sciacquare,плакна
1414,fegen::V,spazzare,измета
1415,kehren::V,spazzare,мета
1416,baden::V,bagnarsi,къпя се
1417,baden::V,fare il bagno,къпя се
1418,sich waschen::V,lavarsi,мия се
1419,ausziehen::V,tògliersi,съблека
1420,anziehen::V,mettersi,облека
1421,anziehen::V,indossare,облека
1422,sich anziehen::V,vestirsi,облека се
1423,kämmen::V,pettinare,реша
1424,kämmen::V,pettinare,вчеша
1425,schmücken::V,ornare,накича
1426,schmücken::V,decorare,накича
1427,sagen::V,dire,кажа
1428,sprechen::V,parlare,говоря
1429,reden::V,parlare,говоря
1430,sich unterhalten::V,conversare,разговарям
1431,fragen::V,chièdere,запитам
1432,fragen::V,domandare,запитам
1433,bitten::V,pregare,моля
1434,erzählen::V,narrare,разкажа
1435,erzählen::V,raccontare,разкажа
1436,mitteilen::V,comunicare,съобщя
1437,nennen::V,nominare,нарека
1438,rufen::V,chiamare,викам
1439,rufen::V,chiamare,повикам
1440,prahlen::V,vantarsi,хваля се
1441,übersetzen::V,tradurre,преведа
1442,denken::V,pensare,мисля
1443,glauben::V,credere,вярвам
1444,bemerken::V,notare,забележа
1445,bemerken::V,osservare,забележа
1446,erkennen::V,riconoscere,позная
1447,begreifen::V,capire,схвана
1448,begreifen::V,comprèndere,схвана
1449,verstehen::V,intèndere,разбера
1450,verstehen::V,comprèndere,разбера
1451,lernen::V,imparare,уча се
1452,lernen::V,apprèndere,уча се
1453,wissen::V,sapere,зная
1454,sich erinnern an::V,ricordare,спомня си за
1455,sich erinnern an::V,ricordarsi di,спомня си за
1456,vergessen::V,dimenticare,забравя
1457,messen::V,misurare,меря
1458,zählen::V,contare,броя
1459,rechnen::V,contare,сметна
1460,rechnen::V,calcolare,сметна
1461,lesen::V,lèggere,чета
1462,malen::V,dipìngere,рисувам
1463,zeichnen::V,disegnare,рисувам
1464,schreiben::V,scrìvere,пиша
1465,besitzen::V,possedere,имам
1466,besitzen::V,possedere,притежавам
1467,kaufen::V,comprare,купя
1468,kaufen::V,comprare,купувам
1469,kaufen::V,acquistare,купя
1470,kaufen::V,acquistare,купувам
1471,verkaufen::V,vendere,продам
1472,bezahlen::V,pagare,заплатя
1473,zahlen::V,pagare,платя
1474,beherrschen::V,dominare,владея
1475,ertragen::V,sopportare,понеса
