,Concept_ID,bg,eu
851,reich::A,богат,dirudun
852,bekannt::A,познат,ezagun
853,bekannt::A,известен,ezagun
854,berühmt::A,почут,entzun
855,berühmt::A,почут,ospetsu
856,berühmt::A,известен,entzun
857,berühmt::A,известен,ospetsu
858,fremd::A,чужд,arrotz
859,verschieden::A,разен,ezberdin
860,verschieden::A,разен,desberdin
861,verschieden::A,различен,ezberdin
862,verschieden::A,различен,desberdin
863,nah::A,близък,hurre
864,nah::A,близък,hurbil
865,fern::A,далечен,urrun
866,linker::A,ляв,ezker
867,rechter::A,прав,eskuin
868,anderer::A,друг,beste
869,erster::A,пръв,lehen
870,erster::A,пръв,aurren
871,erster::A,първи,lehen
872,erster::A,първи,aurren
873,zweiter::A,втори,bigarren
874,dritter::A,трети,hirugarren
875,letzter::A,последен,azken
876,letzter::A,последен,hondar
877,allein::ADV,само,bakarrik
878,auf einmal::ADV,същевременно,batera
879,zusammen::ADV,заедно,elkarrekin
880,lange::ADV,дълго,luzaro
881,plötzlich::ADV,изведнъж,bat-batean
882,sofort::ADV,веднага,berehala
883,später::ADV,по-късно,gero
884,jetzt::ADV,сега,orain
885,heute::ADV,днес,gaur
886,morgen::ADV,утре,bihar
887,bald::ADV,скоро,aurki
888,bald::ADV,скоро,laster
889,dann::ADV,после,ondoren
890,dann::ADV,тогава,ondoren
891,gestern::ADV,вчера,atzo
892,einst::ADV,някога,antzina
893,damals::ADV,тогава,orduan
894,danach::ADV,после,gerora
895,danach::ADV,после,ondoren
896,danach::ADV,след това,gerora
897,danach::ADV,след това,ondoren
898,vorher::ADV,преди,lehenago
899,vorher::ADV,преди това,lehenago
900,zuerst::ADV,най-напред,aurrena
901,zuerst::ADV,най-напред,lehenbizi
902,einmal::ADV,веднъж,behin
903,einmal::ADV,веднъж,aldi bat
904,einmal::ADV,един път,behin
905,einmal::ADV,един път,aldi bat
906,manchmal::ADV,понякога,batzuetan
907,manchmal::ADV,понякога,zenbaitetan
908,oft::ADV,често,maiz
909,oft::ADV,често,askotan
910,immer::ADV,винаги,beti
911,niemals::ADV,никога,inoiz ez
912,niemals::ADV,никога,sekula ez
913,hier::ADV,тук,hemen
914,hier::ADV,тука,hemen
915,hierhin::ADV,насам,hona
916,von hier::ADV,оттук,hemendik
917,von hier::ADV,оттук,honetatik
918,von hier::ADV,оттука,hemendik
919,von hier::ADV,оттука,honetatik
920,dort::ADV,там,han
921,dorthin::ADV,натам,hara
922,dorthin::ADV,нататък,hara
923,geradeaus::ADV,направо,artez
924,vorwärts::ADV,напред,aurrera
925,rückwärts::ADV,назад,atzera
926,rückwärts::ADV,назад,atzerantz
927,zurück::ADV,обратно,atzera
928,unten::ADV,долу,behean
929,hinab::ADV,надолу,behera
930,hinab::ADV,надолу,beherantz
931,oben::ADV,горе,goian
932,hinauf::ADV,нагоре,gora
933,hinauf::ADV,нагоре,gorantz
934,überall::ADV,навсякъде,edonon
935,nicht::ADV,не,ez
936,ein wenig::ADV,малко,apur bat
937,ein wenig::ADV,малко,pixka bat
938,kaum::ADV,едва,ozta
939,kaum::ADV,едва,nekez
940,kaum::ADV,едвам,ozta
941,kaum::ADV,едвам,nekez
942,sehr::ADV,много,oso
943,sehr::ADV,твърде,oso
944,so::ADV,тъй,hala
945,so::ADV,тъй,honela
946,so::ADV,така,hala
947,so::ADV,така,honela
948,noch::ADV,още,oraindik
949,nur::ADV,само,bakarrik
950,schon::ADV,вече,ja
951,schon::ADV,вече,jada
952,wieder::ADV,пак,berriro
953,wieder::ADV,отново,berriro
954,vergebens::ADV,напразно,alferrik
955,vor::PRP,пред,aurrean
956,hinter::PRP,зад,ostean
957,hinter::PRP,зад,gibelean
958,unter::PRP,под,pean
959,unter::PRP,под,azpian
960,durch::PRP,през,zehar
961,neben::PRP,до,ondoan
962,neben::PRP,до,aldamenean
963,neben::PRP,при,ondoan
964,neben::PRP,при,aldamenean
965,zwischen::PRP,между,artean
966,zwischen::PRP,помежду,artean
967,wegen::PRP,заради,-gatik
968,dies::PRN,този,hau
969,das::PRN,туй,hura
970,das::PRN,това,hura
971,alles::PRN,всичко,dena
972,ich::PRN,аз,ni
973,du::PRN,ти,zu
974,er::PRN,той,bera
975,wir::PRN,ние,gu
976,ihr::PRN,вие,zuek
977,sie::PRN,те,berak
978,was::FPRN,що,zer
979,was::FPRN,какво,zer
980,wer::FPRN,кой,nor
981,wo::FADV,къде,non
982,wohin::FADV,накъде,nora
983,wohin::FADV,накъдето,nora
984,wie::FADV,как,nola
985,wie::FADV,как,zelan
986,warum::FADV,защо,zeren
987,warum::FADV,защо,zergatik
988,wieviel::FNUM,колко,zenbat
989,eins::NUM,един,bat
990,zwei::NUM,два,bi
991,zwei::NUM,два,biga
992,drei::NUM,три,hiru
993,vier::NUM,четири,lau
994,fünf::NUM,пет,bost
995,sechs::NUM,шест,sei
996,sieben::NUM,седем,zazpi
997,acht::NUM,осем,zortzi
998,neun::NUM,девет,bederatzi
999,zehn::NUM,десет,hamar
1000,elf::NUM,единайсет,hamaika
1001,elf::NUM,единадесет,hamaika
1002,zwölf::NUM,дванайсет,hamabi
1003,zwölf::NUM,дванадесет,hamabi
1004,zwanzig::NUM,двайсет,hogei
1005,zwanzig::NUM,двадесет,hogei
1006,dreißig::NUM,тридесет,hogeita hamar
1007,vierzig::NUM,четиридесет,berrogei
1008,fünfzig::NUM,петдесет,berrogeita hamar
1009,sechzig::NUM,шестдесет,hirurogei
1010,siebzig::NUM,седемдесет,hirurogeita hamar
1011,achtzig::NUM,осемдесет,laurogei
1012,neunzig::NUM,деветдесет,laurogeita hamar
1013,hundert::NUM,сто,ehun
1014,tausend::NUM,хиляда,mila
1015,und::CNJ,а,eta
1016,und::CNJ,та,eta
1017,oder::CNJ,или,edo
1018,stehen::V,стоя,zutik egon
1019,sitzen::V,седя,eserita egon
1020,liegen::V,лежа,etzan
1021,hängen::V,вися,eskegita egon
1022,hängen::V,вися,zintzilik egon
1023,werden::V,бъда,bihurtu
1024,werden::V,бъда,bilakatu
1025,werden::V,стана,bihurtu
1026,werden::V,стана,bilakatu
1027,passieren::V,случа се,pasatu
1028,passieren::V,случа се,gertatu
1029,beginnen::V,започна,hasi
1030,enden::V,свърша,bukatu
1031,wechseln::V,променям,aldatu
1032,aufgehen[Sonne]::V,изгрея,ilki
1033,aufgehen[Sonne]::V,изгрея,sortu
1034,untergehen[Sonne]::V,заляза,sartu
1035,scheinen[Sonne]::V,грея,eguzkia egon
1036,scheinen[Sonne]::V,светя,eguzkia egon
1037,donnern::V,гърмя,trumoia jo
1038,wehen::V,вея,haizea ibili
1039,wehen::V,духам,haizea ibili
1040,strömen::V,тека,zorrotadaka isuri
1041,strömen::V,лея се,zorrotadaka isuri
1042,fließen::V,тека,isuri
1043,sich drehen::V,въртя се,biratu
1044,schwanken::V,клатя се,zabuka ibili
1045,schwingen::V,трептя,kulunkatu
1046,fallen::V,падам,erori
1047,brennen::V,горя,sutan egon
1048,rauchen::V,димя,kea bota
1049,regnen::V,вали дъжд,euria ari izan
1050,gefrieren::V,замръзна,izoztu
1051,gefrieren::V,замръзна,hormatu
1052,tauen::V,топя се,gesaldu
1053,schmelzen::V,разтопя се,urtu
1054,trocknen::V,съхна,idortu
1055,trocknen::V,съхна,lehortu
1056,sieden::V,вря,irakin
1057,sieden::V,кипя,irakin
1058,faulen::V,гния,hirotu
1059,faulen::V,гния,usteldu
1060,verfaulen::V,изгния,hirotu
1061,verfaulen::V,изгния,usteldu
1062,reißen::V,напукам се,eten
1063,reißen::V,напукам се,tarrat egin
1064,versinken::V,потъна,urperatu
1065,vergehen::V,минавам,iragan
1066,erscheinen::V,явя се,agertu
1067,verschwinden::V,изчезна,desagertu
1068,sinken::V,падна,beheititu
1069,abnehmen::V,отслабна,gutxitu
1070,abnehmen::V,отслабна,beheratu
1071,zunehmen::V,нарасна,gora egin
1072,steigen::V,увелича се,igo
1073,steigen::V,покачвам се,igo
1074,wachsen::V,раста,hazi
1075,glänzen::V,лъщя,distiratu
1076,glänzen::V,блестя,distiratu
1077,funkeln::V,искря,izarniatu
1078,lärmen::V,шумя,zarata atera
1079,läuten::V,звъня,jo
1080,läuten::V,звъня,hots egin
1081,klingeln::V,звъня,txirrina jo
1082,klirren::V,звънтя,tintin egin
1083,klirren::V,дрънкам,tintin egin
1084,brausen::V,буча,marru egin
1085,rauschen::V,шумя,fir-fir egin
1086,klingen::V,звуча,soinu egin
1087,bellen::V,лая,zaunkatu
1088,heulen::V,вия,ulu egin
1089,heulen::V,вия,uhuri egin
1090,heulen::V,рева,ulu egin
1091,heulen::V,рева,uhuri egin
1092,blasen::V,духна,ufa egin
1093,blasen::V,духна,putz egin
1094,pfeifen::V,свиря,txistu egin
1095,schreien::V,крещя,oihu egin
1096,schreien::V,крещя,garrasi egin
1097,stöhnen::V,стена,intziri egin
1098,stöhnen::V,пъшкам,intziri egin
1099,zittern::V,треперя,ikara egin
1100,zittern::V,треперя,dar-dar egin
1101,leben::V,живея,bizi izan
1102,geboren werden::V,родя се,jaio
1103,atmen::V,дишам,hats egin
1104,atmen::V,дишам,arnasa egin
1105,trinken::V,пия,edan
1106,essen::V,ям,jan
1107,schlucken::V,гълтам,irentsi
1108,müde werden::V,уморя се,unatu
1109,müde werden::V,уморя се,nekatu
1110,einschlafen::V,заспя,lokartu
1111,schlafen::V,спя,lo egin
1112,aufwachen::V,събудя се,esnatu
1113,aufwachen::V,събудя се,atzarri
1114,aufstehen::V,стана,jaiki
1115,sich erholen::V,отдъхвам си,atseden egin
1116,krank werden::V,заболея,gaixotu
1117,krank sein::V,боледувам,eri izan
1118,krank sein::V,боледувам,gaixo izan
1119,schmerzen::V,боля,min egin
1120,husten::V,кашлям,eztul egin
1121,genesen::V,оздравея,osatu
1122,sterben::V,умра,hil
1123,sterben::V,умра,zendu
1124,umkommen::V,загина,istripuz hil
1125,sich bewegen::V,движа се,higitu
1126,sich bewegen::V,мърдам се,higitu
1127,sich rühren::V,движа се,zirkin egin
1128,sich erheben::V,стана,zutitu
1129,sich erheben::V,стана,altxatu
1130,sich setzen::V,седна,eseri
1131,sich setzen::V,седна,jesarri
1132,hinfallen::V,падна,erori
1133,laufen::V,ходя,ibili
1134,schreiten::V,крача,oinkatu
1135,spazierengehen::V,разхождам се,paseatu
1136,spazierengehen::V,разхождам се,ostera bat egin
1137,eilen::V,бързам,lasterkatu
1138,sich beeilen::V,побързам,lehiatu
1139,sausen::V,тичам,ziztu bizian joan
1140,rennen::V,бягам,lasterka egin
1141,springen::V,скачам,jauzi egin
1142,klettern::V,катеря се,igo
1143,schaukeln::V,люлея се,zabu egin
1144,schaukeln::V,люлея се,zanbulu egin
1145,kriechen::V,лазя,narras egin
1146,kriechen::V,пълзя,narras egin
1147,schwimmen::V,плувам,igerikatu
1148,schwimmen::V,плувам,igeri egin
1149,tauchen::V,гмуркам се,murgildu
1150,tauchen::V,гмуркам се,pulunpatu
1151,rudern::V,греба,bogatu
1152,rudern::V,греба,arraun egin
1153,fahren::V,пътувам,joan
1154,fliegen::V,летя,hegaldatu
1155,fliegen::V,летя,hegan egin
1156,fliegen::V,хвърча,hegaldatu
1157,fliegen::V,хвърча,hegan egin
1158,gehen::V,ида,joan
1159,gehen::V,вървя,joan
1160,weggehen::V,отида си,alde egin
1161,abfahren::V,отпътувам,abiatu
1162,anhalten::V,спра се,geratu
1163,anhalten::V,спра се,gelditu
1164,hineingehen::V,влизам,sartu
1165,eintreten::V,вляза,sartu
1166,kommen::V,ида,etorri
1167,kommen::V,дойда,etorri
1168,ankommen::V,пристигна,heldu
1169,ankommen::V,пристигна,iritsi
1170,zurückkommen::V,върна се,itzuli
1171,bleiben::V,остана,gelditu
1172,warten::V,чакам,itxaron
1173,warten::V,чакам,zain egon
1174,erwarten::V,очаквам,iguriki
1175,suchen::V,търся,bilatu
1176,finden::V,намеря,idoro
1177,finden::V,намеря,aurkitu
1178,versuchen::V,опитам,saiatu
1179,versuchen::V,опитам,ahalegindu
1180,vorbereiten::V,подготвя,gertatu
1181,lieben::V,любя,maitatu
1182,lieben::V,любя,maite izan
1183,mögen::V,обичам,laket izan
1184,mögen::V,обичам,atsegin izan
1185,lachen::V,смея се,irri egin
1186,lachen::V,смея се,barre egin
1187,rühren::V,трогна,hunkitu
1188,weinen::V,плача,negar egin
1189,schimpfen::V,ругая,erneguka ari izan
1190,schimpfen::V,псувам,erneguka ari izan
1191,sich ärgern::V,ядосам се,ernegatu
1192,sich ärgern::V,ядосам се,haserretu
1193,sich fürchten::V,боя се,beldur izan
1194,sich fürchten::V,страхувам се,beldur izan
1195,fürchten::V,боя се от,beldur izan
1196,fürchten::V,страхувам се от,beldur izan
1197,fliehen::V,бягам,ihes egin
1198,flüchten::V,бягам,ihes egin
1199,flüchten::V,избягам,ihes egin
1200,sehen::V,видя,ikusi
1201,anschauen::V,гледам,begietsi
1202,ansehen::V,поглеждам,begiratu
1203,hören::V,чувам,aditu
1204,zuhören::V,слушам,entzun
1205,probieren::V,опитам,dastatu
1206,riechen::V,подуша,usnatu
1207,riechen::V,подуша,usaindu
1208,fühlen::V,усещам,sentitu
1209,fühlen::V,чувствувам,sentitu
1210,scheinen::V,изглеждам,iruditu
1211,scheinen::V,изглеждам,begitandu
1212,zu sehen sein::V,виждам се,azaldu
1213,vernehmen::V,доловя,aditu
1214,frieren::V,мръзна,hotz izan
1215,tun::V,правя,egin
1216,können::V,мога,ahal izan
1217,wollen::V,ща,nahi izan
1218,wollen::V,искам,nahi izan
1219,anfangen::V,започна,hasi
1220,beenden::V,свърша,bukatu
1221,beenden::V,завърша,bukatu
1222,aufhören::V,престана,utzi
1223,gelingen::V,успея,lortu
1224,gelingen::V,сполуча,lortu
1225,geraten::V,удам се,heldu
1226,öffnen::V,отворя,ireki
1227,öffnen::V,отворя,zabaldu
1228,schließen::V,затворя,itxi
1229,stellen::V,поставя,ipini
1230,setzen::V,туря,jesarri
1231,legen::V,сложа,jarri
1232,legen::V,слагам,jarri
1233,berühren::V,докосна,ukitu
1234,verbinden::V,свържа,uztartu
1235,bedecken::V,покрия,estali
1236,aufhängen::V,закача,eseki
1237,aufhängen::V,закача,eskegi
1238,anzünden::V,запаля,piztu
1239,aufheben::V,вдигна,jaso
1240,aufheben::V,повдигна,jaso
1241,zurücklassen::V,оставя,atzean utzi
1242,verlieren::V,загубя,galdu
1243,fallen lassen::V,изпусна,erortzen utzi
1244,machen::V,направя,egin
1245,herstellen::V,произведа,ekoiztu
1246,bauen::V,строя,eraiki
1247,reparieren::V,поправя,konpondu
1248,verbessern::V,подобря,hobetu
1249,ändern::V,променя,mudatu
1250,graben::V,копая,aitzurtu
1251,beugen::V,прегъна,makurtu
1252,biegen::V,прегъна,malgutu
1253,biegen::V,прегъна,makolatu
1254,drehen::V,въртя,jiratu
1255,wenden::V,обърна,bihurtu
1256,umdrehen::V,обърна,biratu
1257,umdrehen::V,обърна,alderantzikatu
1258,heben::V,вдигам,jaso
1259,heben::V,вдигам,goratu
1260,hochheben::V,издигна,goratu
1261,hochheben::V,издигна,altxatu
1262,ergreifen::V,хвана,oratu
1263,ergreifen::V,обхвана,oratu
1264,halten::V,държа,eutsi
1265,drücken::V,натискам,sakatu
1266,drücken::V,притискам,sakatu
1267,schieben::V,тикам,bultzatu
1268,kratzen::V,одраскам,hatz egin
1269,kratzen::V,одраскам,hazka egin
1270,lecken::V,лижа,miaztu
1271,lecken::V,лижа,lamikatu
1272,lecken::V,ближа,miaztu
1273,lecken::V,ближа,lamikatu
1274,beißen::V,хапя,hozka egin
1275,beißen::V,хапя,ausiki egin
1276,beißen::V,ухапя,hozka egin
1277,beißen::V,ухапя,ausiki egin
1278,abreißen::V,откъсна,kendu
1279,abschneiden::V,отрежа,moztu
1280,abschneiden::V,отрежа,pikatu
1281,binden::V,вържа,lotu
1282,binden::V,вържа,estekatu
1283,stecken::V,пъхна,sartu
1284,brechen::V,троша,apurtu
1285,klopfen::V,чукам,jo
1286,hauen::V,бия,jo
1287,kleben::V,лепя,itsatsi
1288,kleben::V,залепя,itsatsi
1289,reiben::V,трия,igurtzi
1290,reiben::V,търкам,igurtzi
1291,streichen::V,намажа,igurtzi
1292,schleifen::V,остря,zorroztu
1293,schneiden::V,режа,moztu
1294,rütteln::V,разтърсвам,astindu
1295,rütteln::V,разтърсвам,inarrosi
1296,schütteln::V,клатя,astindu
1297,schütteln::V,клатя,inarrosi
1298,schütteln::V,друсам,astindu
1299,schütteln::V,друсам,inarrosi
1300,schwenken::V,размахам,zabukatu
1301,schütten::V,сипя,isuri
1302,füllen::V,напълня,bete
1303,einwickeln::V,увия,bildu
1304,einwickeln::V,завия,bildu
1305,tragen::V,нося,eroan
1306,tragen::V,нося,eraman
1307,schleppen::V,влача,narrastu
1308,schleppen::V,влача,herrestatu
1309,ziehen::V,тегля,tira egin
1310,ziehen::V,дръпна,tira egin
1311,aufbewahren::V,съхраня,gorde
1312,werfen::V,хвърля,jaurti
1313,werfen::V,хвърля,aurtiki
1314,fangen::V,ловя,atzeman
1315,fangen::V,уловя,atzeman
1316,packen::V,хвана,heldu
1317,verstecken::V,крия,ostendu
1318,verstecken::V,крия,ezkutatu
1319,verstecken::V,скрия,ostendu
1320,verstecken::V,скрия,ezkutatu
1321,teilen::V,разделя,zatitu
1322,schicken::V,изпращам,bidali
1323,bringen::V,донеса,ekarri
1324,hinzufügen::V,прибавя,eratxiki
1325,hinzufügen::V,прибавя,gaineratu
1326,bekommen::V,сдобия се,jaso
1327,erhalten::V,получа,jaso
1328,nehmen::V,взема,hartu
1329,wählen::V,избирам,hautatu
1330,wählen::V,избирам,aukeratu
1331,auswählen::V,избера,hautatu
1332,auswählen::V,избера,aukeratu
1333,bewahren::V,пазя,begiratu
1334,behindern::V,преча,oztopatu
1335,behindern::V,спъвам,oztopatu
1336,verderben::V,разваля,hondatu
1337,beschädigen::V,повредя,akastu
1338,zerbrechen::V,счупя,apurtu
1339,zerreißen::V,скъсам,zarratatu
1340,zerstören::V,разруша,suntsitu
1341,verbrennen::V,изгоря,erre
1342,verbrennen::V,изгоря,kiskali
1343,geben::V,дам,eman
1344,reichen::V,подам,luzatu
1345,reichen::V,подам,helarazi
1346,schenken::V,подаря,oparitu
1347,versprechen::V,обещая,agindu
1348,wünschen::V,желая,opatu
1349,wünschen::V,желая,opetsi
1350,loben::V,хваля,laudatu
1351,loben::V,хваля,goraipatu
1352,küssen::V,целувам,musu eman
1353,wiegen::V,люлея,kulunkatu
1354,zudecken::V,покрия,estali
1355,wecken::V,събудя,esnatu
1356,wecken::V,събудя,iratzartu
1357,zeigen::V,покажа,erakutsi
1358,führen::V,водя,gidatu
1359,führen::V,заведа,gidatu
1360,lehren::V,уча,irakatsi
1361,unterrichten::V,преподавам,eskolak eman
1362,aufziehen::V,отгледам,hazi
1363,leiten::V,ръководя,arteztu
1364,leiten::V,управлявам,arteztu
1365,antreiben::V,подкарвам,bulkatu
1366,lassen::V,накарам,-arazi
1367,einladen::V,поканя,gonbidatu
1368,vereinigen::V,съединя,batu
1369,vereinigen::V,съединя,bateratu
1370,besuchen::V,посетя,ikustatu
1371,treffen::V,срещна,topatu
1372,sich versammeln::V,събера се,bildu
1373,spielen::V,играя,jolastu
1374,singen::V,пея,abestu
1375,singen::V,пея,kantatu
1376,tanzen::V,танцувам,dantzatu
1377,tanzen::V,танцувам,dantzan egin
1378,sich trennen::V,разделя се,banandu
1379,verlassen::V,напусна,utzietsi
1380,retten::V,спася,salbatu
1381,retten::V,спася,gaizkatu
1382,bewachen::V,охранявам,jagon
1383,bewachen::V,охранявам,zaindu
1384,schützen::V,запазя,babestu
1385,schützen::V,запазя,gerizatu
1386,verteidigen::V,защитя,aldeztu
1387,sich schlagen::V,бия се,elkar jo
1388,sich schlagen::V,бия се,elkar borrokatu
1389,schießen::V,стрелям,tiro egin
1390,siegen::V,победя,irabazi
1391,ärgern::V,ядосам,ernegatu
1392,ärgern::V,ядосам,haserretu
1393,schlagen::V,бия,jo
1394,schlagen::V,бия,erauntsi
1395,schlagen::V,ударя,jo
1396,schlagen::V,ударя,erauntsi
1397,treten::V,ритам,zapaldu
1398,treten::V,ритам,ostiaktu
1399,stechen::V,бодна,sastatu
1400,stoßen::V,бутна,bultzatu
1401,stoßen::V,блъсна,bultzatu
1402,stören::V,смутя,galarazi
1403,belästigen::V,отегча,gohaindu
1404,belästigen::V,отегча,alamena eman
1405,belästigen::V,безпокоя,gohaindu
1406,belästigen::V,безпокоя,alamena eman
1407,verbergen::V,скрия,ezkutatu
1408,täuschen::V,измамя,tronpatu
1409,täuschen::V,измамя,engainatu
1410,betrügen::V,измамя,iruzurtu
1411,töten::V,убия,hil
1412,töten::V,убия,heriotza eman
1413,töten::V,умъртвя,hil
1414,töten::V,умъртвя,heriotza eman
1415,wohnen::V,живея,bizi izan
1416,arbeiten::V,работя,lan egin
1417,arbeiten::V,работя,behar egin
1418,sammeln::V,събера,bildu
1419,sammeln::V,събера,bildumatu
1420,pflücken::V,бера,batu
1421,pflücken::V,бера,bildu
1422,pflücken::V,откъсна,batu
1423,pflücken::V,откъсна,bildu
1424,jagen::V,ловувам,ehizatu
1425,fischen::V,ловя риба,arrantzatu
1426,fischen::V,ловя риба,arrantza egin
1427,fassen::V,хвана,harrapatu
1428,hüten::V,пазя,begiratu
1429,treiben::V,карам,bultza egin
1430,anbinden::V,завържа,estekatu
1431,füttern::V,храня,bazkatu
1432,melken::V,доя,jetzi
1433,hacken::V,сека,xehatu
1434,gießen::V,полея,isuri
1435,reifen::V,узрея,heldu
1436,reifen::V,узрея,zoritu
1437,zubereiten::V,приготвя,prestatu
1438,kochen::V,варя,egosi
1439,backen::V,пека,labean egin
1440,braten::V,пържа,erregosi
1441,umrühren::V,разбъркам,eragin
1442,stricken::V,плета,trikotatu
1443,stricken::V,плета,puntu egin
1444,nähen::V,шия,josi
1445,färben::V,боядисам,tindatu
1446,reinigen::V,почистя,ikuzi
1447,reinigen::V,почистя,garbitu
1448,waschen::V,мия,xahutu
1449,waschen::V,мия,garbitu
1450,waschen::V,пера,xahutu
1451,waschen::V,пера,garbitu
1452,abwischen::V,избърша,xukatu
1453,spülen::V,плакна,irakutzi
1454,fegen::V,измета,erraztatu
1455,kehren::V,мета,isastu
1456,baden::V,къпя се,bainatu
1457,baden::V,къпя се,bainua hartu
1458,sich waschen::V,мия се,burua garbitu
1459,ausziehen::V,съблека,erantzi
1460,anziehen::V,облека,jantzi
1461,sich anziehen::V,облека се,jantzi
1462,kämmen::V,реша,orraztu
1463,kämmen::V,вчеша,orraztu
1464,schmücken::V,накича,apaindu
1465,sagen::V,кажа,esan
1466,sprechen::V,говоря,mintzatu
1467,sprechen::V,говоря,hitz egin
1468,reden::V,говоря,hitz egin
1469,sich unterhalten::V,разговарям,solastu
1470,sich unterhalten::V,разговарям,solas egin
1471,fragen::V,запитам,galdetu
1472,bitten::V,моля,eskatu
1473,bitten::V,моля,galdegin
1474,erzählen::V,разкажа,edestu
1475,erzählen::V,разкажа,kontatu
1476,mitteilen::V,съобщя,jakinarazi
1477,nennen::V,нарека,izena eman
1478,rufen::V,викам,dei egin
1479,rufen::V,повикам,dei egin
1480,prahlen::V,хваля се,harrokerian ibili
1481,prahlen::V,хваля се,ahoberokeriak esan
1482,übersetzen::V,преведа,itzuli
1483,denken::V,мисля,pentsatu
1484,denken::V,мисля,gogoeta egin
1485,glauben::V,вярвам,sinetsi
1486,bemerken::V,забележа,ohartu
1487,bemerken::V,забележа,konturatu
1488,erkennen::V,позная,ezagutu
1489,erkennen::V,позная,antzeman
1490,begreifen::V,схвана,ulertu
1491,verstehen::V,разбера,aditu
1492,lernen::V,уча се,ikasi
1493,wissen::V,зная,jakin
1494,sich erinnern an::V,спомня си за,gogoratu
1495,sich erinnern an::V,спомня си за,gogoan izan
1496,vergessen::V,забравя,ahaztu
1497,vergessen::V,забравя,ahantzi
1498,messen::V,меря,neurtu
1499,zählen::V,броя,zenbatu
1500,zählen::V,броя,kopuratu
1501,rechnen::V,сметна,kalkulatu
1502,lesen::V,чета,irakurri
1503,malen::V,рисувам,margotu
1504,zeichnen::V,рисувам,marraztu
1505,schreiben::V,пиша,idatzi
1506,besitzen::V,имам,ukan
1507,besitzen::V,имам,eduki
1508,besitzen::V,притежавам,ukan
1509,besitzen::V,притежавам,eduki
1510,kaufen::V,купя,erosi
1511,kaufen::V,купувам,erosi
1512,verkaufen::V,продам,saldu
1513,bezahlen::V,заплатя,ordaindu
1514,zahlen::V,платя,ordaindu
1515,beherrschen::V,владея,menpean izan
1516,ertragen::V,понеса,jasan
1517,ertragen::V,понеса,pairatu
1518,Platte::N,,lauza
1519,Stütze::N,,irozgarri
1520,Stütze::N,,bermagailu
1521,stehlen::V,,ostu
1522,stehlen::V,,lapurtu
