,Concept_ID,ar,el
723,nah::A,قريب,κοντινός
724,fern::A,بعيد,μακριά
725,linker::A,يسار,αριστερός
726,rechter::A,يمين,δεξιός
727,anderer::A,آخر,άλλος
728,erster::A,أول,πρώτος
729,zweiter::A,ثان,δεύτερος
730,dritter::A,ثالث,τρίτος
731,letzter::A,أخير,τελευταίος
732,allein::ADV,وحده,μόνος
733,auf einmal::ADV,بالمرة,εφάπαξ
734,zusammen::ADV,معا,μαζί
735,lange::ADV,مدة طويلة,πολύν καιρό
736,plötzlich::ADV,فجأة,έξαφνα
737,sofort::ADV,حالا,αμέσως
738,sofort::ADV,فورا,αμέσως
739,später::ADV,فيما بعد,αργότερα
740,jetzt::ADV,الآن,τώρα
741,jetzt::ADV,حاليا,τώρα
742,heute::ADV,اليوم,σήμερα
743,morgen::ADV,غدا,αύριο
744,bald::ADV,قريبا,σε λίγο
745,bald::ADV,قريبا,εντός ολίγου
746,dann::ADV,ثم,ύστερα
747,gestern::ADV,أمس,χτες
748,gestern::ADV,البارحة,χτες
749,einst::ADV,قديما,ποτέ
750,einst::ADV,قديما,άλλοτε
751,damals::ADV,حينئذ,τότε
752,danach::ADV,ثم,μετά
753,danach::ADV,ثم,ύστερα
754,danach::ADV,بعد ذلك,μετά
755,danach::ADV,بعد ذلك,ύστερα
756,vorher::ADV,من قبل,πριν
757,vorher::ADV,من قبل,προηγουμένως
758,vorher::ADV,قبل ذلك,πριν
759,vorher::ADV,قبل ذلك,προηγουμένως
760,zuerst::ADV,أولا,πρώτα
761,einmal::ADV,مرة,μία φορά
762,manchmal::ADV,أحيانا,κάποτε
763,oft::ADV,كثيرا,συχνά
764,oft::ADV,كثيرا,πολλές φορές
765,immer::ADV,دائما,πάντα
766,immer::ADV,دائما,πάντοτε
767,niemals::ADV,لا أبدا,ποτέ
768,hier::ADV,هنا,εδώ
769,hierhin::ADV,إلى هنا,εδώ
770,von hier::ADV,من هنا,από δω
771,dort::ADV,هناك,εκεί
772,dorthin::ADV,إلى هناك,προς τα κει
773,geradeaus::ADV,إلى الأمام,κατευθείαν
774,vorwärts::ADV,إلى الأمام,εμπρός
775,rückwärts::ADV,إلى الوراء,πίσω
776,zurück::ADV,عودا,πίσω
777,zurück::ADV,إلى الخلف,πίσω
778,unten::ADV,تحت,κάτω
779,unten::ADV,في الأسفل,κάτω
780,hinab::ADV,إلى تحت,προς τα κάτω
781,oben::ADV,فوق,πάνω
782,oben::ADV,فوق,επάνω
783,oben::ADV,في الأعلى,πάνω
784,oben::ADV,في الأعلى,επάνω
785,hinauf::ADV,إلى فوق,προς τα πάνω
786,hinauf::ADV,إلى الأعلى,προς τα πάνω
787,überall::ADV,في كل مكان,παντού
788,nicht::ADV,لا,δεν
789,nicht::ADV,لم,δεν
790,ein wenig::ADV,قليلا,λιγάκι
791,kaum::ADV,كاد لا,μόλις
792,sehr::ADV,جدا,πολύ
793,sehr::ADV,كثيرا,πολύ
794,so::ADV,كذا,έτσι
795,so::ADV,كذلك,έτσι
796,noch::ADV,ما زال,ακόμα
797,nur::ADV,فقط,μόνο
798,schon::ADV,قد,ήδη
799,schon::ADV,قد,κιόλας
800,wieder::ADV,من جديد,ξανά
801,wieder::ADV,مرة أخرى,ξανά
802,vergebens::ADV,عبثا,μάταια
803,vor::PRP,أمام,μπροστά σε
804,vor::PRP,أمام,μπροστά από
805,hinter::PRP,خلف,πίσω από 
806,hinter::PRP,وراء,πίσω από 
807,unter::PRP,تحت,υπό
808,unter::PRP,تحت,κάτω από
809,durch::PRP,عبر,διά
810,durch::PRP,عبر,διά μέσου
811,durch::PRP,خلال,διά
812,durch::PRP,خلال,διά μέσου
813,neben::PRP,جنب,δίπλα σε
814,neben::PRP,بجانب,δίπλα σε
815,zwischen::PRP,بين,μεταξύ
816,zwischen::PRP,بين,ανάμεσα σε
817,wegen::PRP,بسبب,για
818,wegen::PRP,بسبب,λόγω
819,dies::PRN,هذا,αυτό
820,das::PRN,ذلك,το
821,alles::PRN,الكل,όλα
822,ich::PRN,أنا,εγώ
823,du::PRN,أنت,σύ
824,du::PRN,أنت,εσύ
825,er::PRN,هو,αυτός
826,wir::PRN,نحن,εμείς
827,ihr::PRN,أنتم,εσείς
828,ihr::PRN,أنتن,εσείς
829,sie::PRN,هم,αυτοί
830,sie::PRN,هن,αυτοί
831,was::FPRN,ما,τι
832,wer::FPRN,من,ποιος
833,wo::FADV,أين,πού
834,wohin::FADV,إلى أين,πού
835,wohin::FADV,إلى أين,για πού
836,wie::FADV,كيف,πώς
837,warum::FADV,لماذا,γιατί
838,wieviel::FNUM,كم,πόσος
839,eins::NUM,واحد,ένα
840,zwei::NUM,اثنين,δύο
841,drei::NUM,ثلاثة,τρία
842,drei::NUM,ثلاثة,τρεις
843,vier::NUM,أربعة,τέσσερα
844,vier::NUM,أربعة,τέσσερις
845,fünf::NUM,خمسة,πέντε
846,sechs::NUM,ستة,έξι
847,sieben::NUM,سبعة,εφτά
848,acht::NUM,ثمانية,οχτώ
849,neun::NUM,تسعة,εννιά
850,zehn::NUM,عشرة,δέκα
851,elf::NUM,أحد عشر,έντεκα
852,zwölf::NUM,اثنا عشر,δώδεκα
853,zwanzig::NUM,عشرون,είκοσι
854,dreißig::NUM,ثلاثون,τριάντα
855,vierzig::NUM,أربعون,σαράντα
856,fünfzig::NUM,خمسون,πενήντα
857,sechzig::NUM,ستون,εξήντα
858,siebzig::NUM,سبعون,εβδομήντα
859,achtzig::NUM,ثمانون,ογδόντα
860,neunzig::NUM,تسعون,ενενήντα
861,hundert::NUM,مئة,εκατό
862,tausend::NUM,ألف,χίλιοι
863,und::CNJ,و,και
864,oder::CNJ,أو,ή
865,stehen::V,وقف,στέκομαι
866,stehen::V,وقف,είμαι όρθιος
867,sitzen::V,جلس,κάθομαι
868,liegen::V,رقد,είμαι ξαπλωμένος
869,hängen::V,تعلق,κρέμομαι
870,werden::V,صار,γίνομαι
871,werden::V,أصبح,γίνομαι
872,passieren::V,حدث,συμβαίνω
873,beginnen::V,ابتدأ,αρχίζω
874,enden::V,انتهى,τελειώνω
875,wechseln::V,تغير,αλλάζω
876,aufgehen[Sonne]::V,شرق,βγαίνω
877,aufgehen[Sonne]::V,شرق,ανατέλλω
878,untergehen[Sonne]::V,غرب,δύω
879,untergehen[Sonne]::V,غرب,βασιλεύω
880,scheinen[Sonne]::V,أضاء,λάμπω
881,donnern::V,رعد,βροντώ
882,wehen::V,هب,φυσώ
883,strömen::V,جرى,ρέω
884,strömen::V,جرى,τρέχω
885,fließen::V,سال,ρέω
886,sich drehen::V,دار,γυρίζω
887,sich drehen::V,دار,στρέφομαι
888,schwanken::V,ترنح,ταλαντεύομαι
889,schwingen::V,ترجح,αιωρούμαι
890,schwingen::V,ترجح,ταλαντεύομαι
891,fallen::V,سقط,πέφτω
892,brennen::V,احترق,καίω
893,rauchen::V,دخن,καπνίζω
894,regnen::V,أمطر,βρέχω
895,gefrieren::V,تجمد,παγώνω
896,tauen::V,ذاب,λειώνω
897,schmelzen::V,ذاب,λειώνω
898,trocknen::V,نشف,στεγνώνω
899,sieden::V,غلى,βράζω
900,faulen::V,فسد,σαπίζω
901,verfaulen::V,تعفن,σαπίζω
902,reißen::V,انقطع,σχίζω
903,versinken::V,غرق,βουλιάζω
904,versinken::V,غرق,βυθίζομαι
905,vergehen::V,مضى,περνώ
906,erscheinen::V,لاح,εμφανίζομαι
907,erscheinen::V,ظهر,εμφανίζομαι
908,verschwinden::V,غاب,χάνομαι
909,verschwinden::V,غاب,εξαφανίζομαι
910,sinken::V,هبط,κατεβαίνω
911,abnehmen::V,نقص,μειώνομαι 
912,zunehmen::V,ازداد,αυξάνω
913,zunehmen::V,ازداد,μεγαλώνω
914,steigen::V,صعد,ανεβαίνω
915,steigen::V,ارتفع,ανεβαίνω
916,wachsen::V,نما,μεγαλώνω
917,wachsen::V,نبت,μεγαλώνω
918,glänzen::V,لمع,γυαλίζω
919,funkeln::V,تلألأ,αστράφτω
920,funkeln::V,تلألأ,σπιθοβολώ
921,lärmen::V,ضج,θορυβώ
922,lärmen::V,صخب,θορυβώ
923,läuten::V,قرع,χτυπώ 
924,klingeln::V,دق,κουδουνίζω
925,klirren::V,قعقع,κουδουνίζω
926,brausen::V,عج,βουΐζω
927,rauschen::V,حف,βουΐζω
928,klingen::V,رن,ηχώ
929,bellen::V,نبح,γαυγίζω
930,heulen::V,عوى,ουρλιάζω
931,blasen::V,نفخ,φυσώ
932,pfeifen::V,صفر,σφυρίζω
933,schreien::V,صرخ,κραυγάζω
934,stöhnen::V,أن,βογγώ
935,zittern::V,ارتعش,τρέμω
936,leben::V,عاش,ζω
937,geboren werden::V,ولد,γεννιέμαι
938,atmen::V,تنفس,αναπνέω
939,trinken::V,شرب,πίνω
940,essen::V,أكل,τρώω
941,schlucken::V,جرع,καταπίνω
942,müde werden::V,تعب,κουράζομαι
943,einschlafen::V,نام,αποκοιμιέμαι
944,schlafen::V,نام,κοιμάμαι
945,aufwachen::V,استيقظ,ξυπνώ
946,aufstehen::V,قام,σηκώνομαι
947,sich erholen::V,استجم,ξεκουράζομαι
948,krank werden::V,مرض,αρρωσταίνω
949,krank sein::V,مرض,ασθενώ
950,schmerzen::V,آلم,πονώ
951,husten::V,كح,βήχω
952,husten::V,سعل,βήχω
953,genesen::V,نقه,θεραπεύομαι
954,sterben::V,مات,πεθαίνω
955,umkommen::V,هلك,πεθαίνω
956,sich bewegen::V,تحرك,κουνιέμαι
957,sich rühren::V,تحرك,σαλεύω
958,sich erheben::V,قام,επαναστατώ
959,sich setzen::V,جلس,κάθομαι
960,hinfallen::V,وقع,πέφτω κάτω
961,laufen::V,مشى,τρέχω
962,schreiten::V,خطا,βαδίζω
963,spazierengehen::V,تنزه,κάνω βόλτα
964,spazierengehen::V,تنزه,πηγαίνω περίπατο
965,eilen::V,عجل,σπεύδω
966,sich beeilen::V,استعجل,βιάζομαι
967,sausen::V,أسرع,τρέχω γρήγορα
968,rennen::V,عدا,τρέχω
969,rennen::V,ركض,τρέχω
970,springen::V,قفز,πηδώ
971,klettern::V,تسلق,σκαρφαλώνω
972,schaukeln::V,تأرجح,κουνιέμαι
973,kriechen::V,دب,έρπω
974,kriechen::V,دب,σέρνομαι
975,kriechen::V,زحف,έρπω
976,kriechen::V,زحف,σέρνομαι
977,schwimmen::V,سبح,κολυμπώ
978,tauchen::V,غطس,βουτώ
979,rudern::V,جذف,κωπηλατώ
980,fahren::V,ركب,πηγαίνω
981,fahren::V,سافر,πηγαίνω
982,fliegen::V,طار,πετώ
983,gehen::V,سار,βαδίζω
984,gehen::V,سار,πηγαίνω
985,gehen::V,ذهب,βαδίζω
986,gehen::V,ذهب,πηγαίνω
987,weggehen::V,ذهب,φεύγω
988,weggehen::V,انصرف,φεύγω
989,abfahren::V,رحل,ξεκινώ
990,abfahren::V,رحل,αναχωρώ
991,anhalten::V,توقف,σταματώ
992,hineingehen::V,دخل,μπαίνω
993,eintreten::V,دخل,μπαίνω
994,eintreten::V,دخل,εισέρχομαι
995,kommen::V,أتى,έρχομαι
996,kommen::V,جاء,έρχομαι
997,ankommen::V,وصل,φτάνω
998,zurückkommen::V,عاد,επιστρέφω
999,zurückkommen::V,رجع,επιστρέφω
1000,bleiben::V,مكث,μένω
1001,warten::V,انتظر,περιμένω
1002,erwarten::V,ترقب,αναμένω
1003,erwarten::V,ترقب,περιμένω
1004,erwarten::V,انتظر,αναμένω
1005,erwarten::V,انتظر,περιμένω
1006,suchen::V,بحث,ψάχνω
1007,finden::V,وجد,βρίσκω
1008,versuchen::V,حاول,προσπαθώ
1009,vorbereiten::V,أعد,προετοιμάζω
1010,vorbereiten::V,حضر,προετοιμάζω
1011,lieben::V,أحب,αγαπώ
1012,mögen::V,أحب,μου αρέσει
1013,lachen::V,ضحك,γελώ
1014,rühren::V,أثر,συγκινώ
1015,weinen::V,بكى,κλαίω
1016,schimpfen::V,سب,βρίζω
1017,schimpfen::V,شتم,βρίζω
1018,sich ärgern::V,زعل,θυμώνω
1019,sich fürchten::V,هاب,φοβάμαι
1020,fürchten::V,خاف,φοβάμαι
1021,fürchten::V,خشي,φοβάμαι
1022,fliehen::V,هرب,φεύγω
1023,flüchten::V,فر,δραπετεύω
1024,sehen::V,رأى,βλέπω
1025,anschauen::V,نظر,κοιτάζω
1026,ansehen::V,نظر,βλέπω
1027,hören::V,سمع,ακούω
1028,zuhören::V,أصغى,ακούω
1029,probieren::V,ذاق,δοκιμάζω
1030,riechen::V,شم,μυρίζω
1031,riechen::V,شم,οσφραίνομαι
1032,riechen::V,استنشق,μυρίζω
1033,riechen::V,استنشق,οσφραίνομαι
1034,fühlen::V,شعر,αισθάνομαι
1035,scheinen::V,ظهر,φαίνομαι
1036,zu sehen sein::V,ظهر,φαίνομαι
1037,vernehmen::V,سمع,ακούω
1038,vernehmen::V,سمع,μαθαίνω
1039,frieren::V,بردان,κρυώνω
1040,tun::V,فعل,κάνω
1041,können::V,قدر,ξέρω
1042,können::V,قدر,μπορώ
1043,können::V,استطاع,ξέρω
1044,können::V,استطاع,μπορώ
1045,wollen::V,شاء,θέλω
1046,wollen::V,أراد,θέλω
1047,anfangen::V,بدأ,αρχίζω
1048,beenden::V,أنهى,τελειώνω
1049,aufhören::V,توقف,παύω
1050,aufhören::V,انقطع,παύω
1051,gelingen::V,نجح,πετυχαίνω
1052,geraten::V,طلع,γίνομαι
1053,öffnen::V,فتح,ανοίγω
1054,schließen::V,أغلق,κλείνω
1055,stellen::V,وضع,θέτω
1056,stellen::V,أقام,θέτω
1057,setzen::V,أجلس,θέτω
1058,legen::V,وضع,θέτω
1059,berühren::V,مس,εγγίζω
1060,berühren::V,لمس,εγγίζω
1061,verbinden::V,ربط,συνδέω
1062,verbinden::V,وصل,συνδέω
1063,bedecken::V,غطى,σκεπάζω
1064,aufhängen::V,علق,κρεμώ
1065,anzünden::V,أوقد,ανάβω
1066,aufheben::V,لقط,σηκώνω
1067,zurücklassen::V,ترك,εγκαταλείπω
1068,verlieren::V,فقد,χάνω
1069,fallen lassen::V,أسقط,αφήνω να πέσει
1070,machen::V,فعل,κάνω
1071,machen::V,فعل,φτιάχνω
1072,herstellen::V,صنع,κατασκευάζω
1073,herstellen::V,أنتج,κατασκευάζω
1074,bauen::V,بنى,χτίζω
1075,bauen::V,بنى,οικοδομώ
1076,bauen::V,شيد,χτίζω
1077,bauen::V,شيد,οικοδομώ
1078,reparieren::V,صلح,επισκευάζω
1079,reparieren::V,صلح,επιδιορθώνω
1080,verbessern::V,صحح,βελτιώνω
1081,verbessern::V,صحح,καλυτερεύω
1082,ändern::V,غير,αλλάζω
1083,graben::V,حفر,σκάβω
1084,beugen::V,ثنى,λυγίζω
1085,beugen::V,أحنى,λυγίζω
1086,biegen::V,لوى,κάμπτω
1087,drehen::V,أدار,στρέφω
1088,drehen::V,دور,στρέφω
1089,wenden::V,قلب,γυρίζω
1090,umdrehen::V,قلب,γυρίζω
1091,heben::V,رفع,υψώνω
1092,heben::V,رفع,σηκώνω
1093,hochheben::V,رفع,υψώνω
1094,hochheben::V,رفع,σηκώνω
1095,ergreifen::V,مسك,πιάνω
1096,ergreifen::V,مسك,αρπάζω
1097,halten::V,مسك,βαστώ
1098,drücken::V,ضغط,πιέζω
1099,schieben::V,حرك,σπρώχνω
1100,kratzen::V,خدش,γρατσουνίζω
1101,lecken::V,لعق,γλείφω
1102,beißen::V,عض,δαγκάνω
1103,abreißen::V,قلع,κόβω
1104,abreißen::V,قلع,σχίζω
1105,abschneiden::V,قطع,αποκόπτω
1106,binden::V,ربط,δένω
1107,stecken::V,دس,χώνω
1108,brechen::V,كسر,σπάζω
1109,klopfen::V,طرق,χτυπώ
1110,klopfen::V,طرق,τινάζω
1111,hauen::V,ضرب,χτυπώ
1112,kleben::V,ألصق,κολλώ
1113,reiben::V,حك,τρίβω
1114,streichen::V,نشر,αλείφω
1115,schleifen::V,سن,ακονίζω
1116,schneiden::V,قطع,κόβω
1117,rütteln::V,رج,σείω
1118,rütteln::V,رج,τινάζω
1119,schütteln::V,هز,σείω
1120,schütteln::V,هز,κουνώ
1121,schwenken::V,لوح,κουνώ
1122,schütten::V,صب,χύνω
1123,füllen::V,ملأ,γεμίζω
1124,einwickeln::V,لف,τυλίγω
1125,tragen::V,حمل,φέρνω
1126,schleppen::V,سحب,κουβαλώ
1127,ziehen::V,سحب,τραβώ
1128,aufbewahren::V,حفظ,φυλάω
1129,werfen::V,رمى,ρίχνω
1130,werfen::V,ألقى,ρίχνω
1131,fangen::V,التقط,πιάνω
1132,packen::V,مسك,τσακώνω
1133,verstecken::V,خبأ,κρύβω
1134,teilen::V,قسم,μερίζω
1135,schicken::V,بعث,στέλνω
1136,schicken::V,أرسل,στέλνω
1137,bringen::V,جلب,φέρνω
1138,hinzufügen::V,أضاف,προσθέτω
1139,bekommen::V,حصل,προσκομίζω
1140,erhalten::V,استلم,παίρνω
1141,erhalten::V,استلم,λαμβάνω
1142,nehmen::V,أخذ,πιάνω
1143,nehmen::V,أخذ,παίρνω
1144,wählen::V,اختار,εκλέγω
1145,auswählen::V,انتقى,διαλέγω
1146,bewahren::V,حافظ,διατηρώ
1147,behindern::V,عاق,εμποδίζω
1148,verderben::V,أفسد,χαλώ
1149,beschädigen::V,أضر,ζημιώνω
1150,zerbrechen::V,كسر,σπάζω
1151,zerreißen::V,مزق,σχίζω
1152,zerstören::V,دمر,καταστρέφω
1153,verbrennen::V,حرق,καίω
1154,geben::V,أعطى,δίνω
1155,reichen::V,ناول,δίνω
1156,schenken::V,وهب,χαρίζω
1157,versprechen::V,وعد,υπόσχομαι
1158,wünschen::V,تمنى,εύχομαι
1159,loben::V,مدح,επαινώ
1160,küssen::V,قبل,φιλώ
1161,wiegen::V,هدهد,κουνώ
1162,wiegen::V,هدهد,νανουρίζω
1163,zudecken::V,غطى,σκεπάζω
1164,wecken::V,أيقظ,ξυπνώ
1165,zeigen::V,أرى,δείχνω
1166,führen::V,دل,οδηγώ
1167,lehren::V,علم,διδάσκω
1168,unterrichten::V,علم,διδάσκω
1169,aufziehen::V,ربى,ανατρέφω
1170,leiten::V,دل,ηγούμαι
1171,leiten::V,دل,διευθύνω
1172,leiten::V,أدار,ηγούμαι
1173,leiten::V,أدار,διευθύνω
1174,antreiben::V,حث,σπρώχνω
1175,antreiben::V,حث,παρακινώ
1176,lassen::V,حدا,αφήνω
1177,einladen::V,دعا,προσκαλώ
1178,vereinigen::V,وحد,ενώνω
1179,besuchen::V,زار,επισκέπτομαι
1180,treffen::V,قابل,συναντώ
1181,sich versammeln::V,اجتمع,μαζεύομαι
1182,spielen::V,لعب,παίζω
1183,singen::V,غنى,τραγουδώ
1184,tanzen::V,رقص,χορεύω
1185,sich trennen::V,افترق,αποχωρίζομαι
1186,verlassen::V,ترك,εγκαταλείπω
1187,retten::V,نجى,σώζω
1188,retten::V,أنقذ,σώζω
1189,bewachen::V,حرس,φρουρώ
1190,schützen::V,حمى,προστατεύω
1191,verteidigen::V,دافع,υπερασπίζω
1192,sich schlagen::V,تضارب,χτυπιέμαι
1193,schießen::V,أطلق,πυροβολώ
1194,siegen::V,انتصر,νικώ
1195,ärgern::V,أزعل,τσαντίζω
1196,schlagen::V,ضرب,χτυπώ
1197,treten::V,رفس,κλοτσώ
1198,stechen::V,شك,τρυπώ
1199,stoßen::V,دفع,ωθώ
1200,stoßen::V,دفع,σπρώχνω
1201,stehlen::V,سرق,κλέβω
1202,stören::V,ضايق,διαταράσσω
1203,belästigen::V,أزعج,ενοχλώ
1204,verbergen::V,كتم,κρύβω
1205,täuschen::V,خدع,παραπλανώ
1206,betrügen::V,غش,απατώ
1207,töten::V,قتل,σκοτώνω
1208,töten::V,قتل,θανατώνω
1209,wohnen::V,سكن,μένω
1210,wohnen::V,سكن,κατοικώ
1211,arbeiten::V,عمل,δουλεύω
1212,arbeiten::V,عمل,εργάζομαι
1213,arbeiten::V,اشتغل,δουλεύω
1214,arbeiten::V,اشتغل,εργάζομαι
1215,sammeln::V,جمع,μαζεύω
1216,sammeln::V,جمع,συλλέγω
1217,pflücken::V,جنى,κόβω
1218,pflücken::V,قطف,κόβω
1219,jagen::V,صاد,κυνηγώ
1220,fischen::V,اصطاد,ψαρεύω
1221,fassen::V,قبض,πιάνω
1222,hüten::V,رعى,φυλάγω
1223,hüten::V,رعى,προσέχω
1224,treiben::V,ساق,οδηγώ
1225,anbinden::V,ربط,δένω
1226,füttern::V,علف,ταΐζω
1227,melken::V,حلب,αρμέγω
1228,hacken::V,فرم,κόβω
1229,gießen::V,سقى,ποτίζω
1230,reifen::V,نضج,ωριμάζω
1231,zubereiten::V,حضر,ετοιμάζω
1232,kochen::V,طبخ,βράζω
1233,backen::V,خبز,ψήνω
1234,braten::V,قلى,τηγανίζω
1235,braten::V,حمر,τηγανίζω
1236,umrühren::V,قلب,ανακατεύω
1237,stricken::V,حاك,πλέκω
1238,nähen::V,خاط,ράβω
1239,färben::V,صبغ,βάφω
1240,färben::V,صبغ,χρωματίζω
1241,färben::V,لون,βάφω
1242,färben::V,لون,χρωματίζω
1243,reinigen::V,نظف,καθαρίζω
1244,waschen::V,غسل,πλένω
1245,abwischen::V,مسح,σφουγγίζω
1246,spülen::V,شطف,ξεπλένω
1247,fegen::V,كنس,σκουπίζω
1248,kehren::V,كنس,σκουπίζω
1249,baden::V,استحم,κάνω μπάνιο
1250,sich waschen::V,اغتسل,πλένομαι
1251,ausziehen::V,خلع,βγάζω
1252,anziehen::V,لبس,φορώ
1253,sich anziehen::V,اكتسى,ντύνομαι
1254,kämmen::V,مشط,χτενίζω
1255,schmücken::V,زين,στολίζω
1256,sagen::V,قال,λέω
1257,sprechen::V,تكلم,μιλώ
1258,reden::V,تكلم,μιλώ
1259,reden::V,تكلم,κουβεντιάζω
1260,sich unterhalten::V,تحادث,συνομιλώ
1261,sich unterhalten::V,تحادث,κουβεντιάζω
1262,fragen::V,سأل,ρωτώ
1263,bitten::V,رجا,ζητώ
1264,bitten::V,رجا,παρακαλώ
1265,erzählen::V,حكي,διηγούμαι
1266,mitteilen::V,بلغ,πληροφορώ
1267,nennen::V,سمى,ονομάζω
1268,rufen::V,نادى,φωνάζω
1269,prahlen::V,فشر,καυχιέμαι
1270,prahlen::V,تفاخر,καυχιέμαι
1271,übersetzen::V,ترجم,μεταφράζω
1272,denken::V,فكر,σκέφτομαι
1273,glauben::V,اعتقد,πιστεύω
1274,bemerken::V,لاحظ,παρατηρώ
1275,erkennen::V,عرف,αναγνωρίζω
1276,begreifen::V,فهم,καταλαβαίνω
1277,begreifen::V,أدرك,καταλαβαίνω
1278,verstehen::V,فهم,ακούω
1279,lernen::V,درس,μαθαίνω
1280,wissen::V,علم,ξέρω
1281,sich erinnern an::V,تذكر,θυμάμαι
1282,vergessen::V,نسي,ξεχνώ
1283,messen::V,قاس,μετρώ
1284,zählen::V,عد,μετρώ
1285,zählen::V,أحصى,μετρώ
1286,rechnen::V,حسب,λογαριάζω
1287,lesen::V,قرأ,διαβάζω
1288,malen::V,صور,ζωγραφίζω
1289,zeichnen::V,رسم,σχεδιάζω
1290,schreiben::V,كتب,γράφω
1291,besitzen::V,حاز,κατέχω
1292,besitzen::V,ملك,κατέχω
1293,kaufen::V,اشترى,αγοράζω
1294,verkaufen::V,باع,πουλώ
1295,bezahlen::V,دفع,πληρώνω
1296,zahlen::V,سدد,πληρώνω
1297,beherrschen::V,حكم,κυριαρχώ
1298,ertragen::V,أطاق,βαστώ
1299,ertragen::V,أطاق,αντέχω
1300,ertragen::V,تحمل,βαστώ
1301,ertragen::V,تحمل,αντέχω
