,Concept_ID,es,lv
1596,rechter::A,derecho,labais
1597,anderer::A,otro,мукӧд
1598,anderer::A,otro,otrs
1599,erster::A,primero,медводдза
1600,erster::A,primero,pirmais
1601,zweiter::A,segundo,мӧд
1602,zweiter::A,segundo,otrais
1603,dritter::A,tercero,коймӧд
1604,dritter::A,tercero,trešais
1605,letzter::A,último,бӧръя
1606,letzter::A,último,beidzamais
1607,allein::ADV,a solo,ӧтка
1608,allein::ADV,a solo,viens pats
1609,auf einmal::ADV,de una vez,ӧтпырйӧ
1610,auf einmal::ADV,de una vez,reizē
1611,zusammen::ADV,juntos,тшӧтш
1612,zusammen::ADV,juntos,kopā
1613,zusammen::ADV,juntos,vienviet
1614,lange::ADV,mucho tiempo,дыр
1615,lange::ADV,mucho tiempo,ilgi
1616,plötzlich::ADV,de repente,друг
1617,plötzlich::ADV,de repente,pēkšņi
1618,sofort::ADV,en seguida,дзик пыр
1619,sofort::ADV,en seguida,tūlīt
1620,später::ADV,más tarde,сэсся
1621,später::ADV,más tarde,vēlāk
1622,jetzt::ADV,ahora,ӧні
1623,jetzt::ADV,ahora,tagad
1624,heute::ADV,hoy,талун
1625,heute::ADV,hoy,šodien
1626,morgen::ADV,mañana,аски
1627,morgen::ADV,mañana,rīt
1628,bald::ADV,pronto,регыд
1629,bald::ADV,pronto,drīz
1630,bald::ADV,en breve,регыд
1631,bald::ADV,en breve,drīz
1632,dann::ADV,luego,бӧрын
1633,dann::ADV,luego,бӧрти
1634,dann::ADV,luego,tad
1635,dann::ADV,entonces,бӧрын
1636,dann::ADV,entonces,бӧрти
1637,dann::ADV,entonces,tad
1638,gestern::ADV,ayer,тӧнлун
1639,gestern::ADV,ayer,vakar
1640,einst::ADV,antaño,ӧтчыд
1641,einst::ADV,antaño,ӧтпыр
1642,einst::ADV,antaño,citreiz
1643,damals::ADV,entonces,сэки
1644,damals::ADV,entonces,toreiz
1645,danach::ADV,después,сэсся
1646,danach::ADV,después,pēc tam
1647,vorher::ADV,antes,войдӧр
1648,vorher::ADV,antes,iepriekš
1649,vorher::ADV,antes,pirms tam
1650,zuerst::ADV,primero,войдӧр
1651,zuerst::ADV,primero,vis'pirms
1652,einmal::ADV,una vez,ӧтчыдысь
1653,einmal::ADV,una vez,reiz
1654,einmal::ADV,una vez,vienreiz
1655,manchmal::ADV,a veces,корсюрӧ
1656,manchmal::ADV,a veces,dažkārt
1657,oft::ADV,a menudo,тшӧкыда
1658,oft::ADV,a menudo,bieži
1659,oft::ADV,con frecuencia,тшӧкыда
1660,oft::ADV,con frecuencia,bieži
1661,immer::ADV,siempre,век
1662,immer::ADV,siempre,allaž
1663,immer::ADV,siempre,vien'mēr
1664,niemals::ADV,jamás,оз некор
1665,niemals::ADV,jamás,nemūžam
1666,hier::ADV,aquí,со
1667,hier::ADV,aquí,тонӧ
1668,hier::ADV,aquí,te
1669,hier::ADV,aquí,šeit
1670,hierhin::ADV,acá,татчӧ
1671,hierhin::ADV,acá,талань
1672,hierhin::ADV,acá,šurp
1673,hierhin::ADV,acá,uz šejieni
1674,von hier::ADV,desde aquí,тасянь
1675,von hier::ADV,desde aquí,no šejienes
1676,dort::ADV,ahí,сэні
1677,dort::ADV,ahí,tur
1678,dort::ADV,allí,сэні
1679,dort::ADV,allí,tur
1680,dorthin::ADV,allí,сэтчӧ
1681,dorthin::ADV,allí,turp
1682,dorthin::ADV,allí,uz turieni
1683,dorthin::ADV,hacia allí,сэтчӧ
1684,dorthin::ADV,hacia allí,turp
1685,dorthin::ADV,hacia allí,uz turieni
1686,geradeaus::ADV,todo derecho,веськыда
1687,geradeaus::ADV,todo derecho,taisni uz priekšu
1688,vorwärts::ADV,adelante,водзӧ
1689,vorwärts::ADV,adelante,uz priekšu
1690,rückwärts::ADV,hacia atrás,бӧрӧ
1691,rückwärts::ADV,hacia atrás,atmuguriski
1692,zurück::ADV,atrás,бӧр
1693,zurück::ADV,atrás,atpakāļ
1694,unten::ADV,abajo,улын
1695,unten::ADV,abajo,уліын
1696,unten::ADV,abajo,lejā
1697,unten::ADV,abajo,apakšā
1698,hinab::ADV,hacia abajo,улӧ
1699,hinab::ADV,hacia abajo,увлан
1700,hinab::ADV,hacia abajo,uz leju
1701,oben::ADV,arriba,вылын
1702,oben::ADV,arriba,выліын
1703,oben::ADV,arriba,virsū
1704,hinauf::ADV,hacia arriba,выліӧ
1705,hinauf::ADV,hacia arriba,augšā
1706,hinauf::ADV,hacia arriba,uz augšu
1707,überall::ADV,por todas partes,быдлаын
1708,überall::ADV,por todas partes,visur
1709,nicht::ADV,no,oз
1710,nicht::ADV,no,ne
1711,ein wenig::ADV,un poco,неуна
1712,ein wenig::ADV,un poco,drusku
1713,kaum::ADV,apenas,мырдэм
1714,kaum::ADV,apenas,diezin vai
1715,sehr::ADV,muy,зэв
1716,sehr::ADV,muy,ļoti
1717,sehr::ADV,muy,gaužām
1718,sehr::ADV,mucho,зэв
1719,sehr::ADV,mucho,ļoti
1720,sehr::ADV,mucho,gaužām
1721,so::ADV,tan,тадз
1722,so::ADV,tan,сідз
1723,so::ADV,tan,tā
1724,so::ADV,tan,tik
1725,noch::ADV,aún,на
1726,noch::ADV,aún,нӧшта
1727,noch::ADV,aún,vēl
1728,noch::ADV,todavía,на
1729,noch::ADV,todavía,нӧшта
1730,noch::ADV,todavía,vēl
1731,nur::ADV,solamente,куш
1732,nur::ADV,solamente,сӧмын
1733,nur::ADV,solamente,vien
1734,nur::ADV,solamente,tikai
1735,schon::ADV,ya,нин
1736,schon::ADV,ya,jau
1737,wieder::ADV,de nuevo,бара
1738,wieder::ADV,de nuevo,atkal
1739,vergebens::ADV,en vano,весьшӧрӧ
1740,vergebens::ADV,en vano,velti
1741,vor::PRP,antes de,водзын
1742,vor::PRP,antes de,priekš
1743,vor::PRP,delante de,водзын
1744,vor::PRP,delante de,priekš
1745,hinter::PRP,tras,бӧрнын
1746,hinter::PRP,tras,aiz
1747,hinter::PRP,detrás de,бӧрнын
1748,hinter::PRP,detrás de,aiz
1749,unter::PRP,bajo,улын
1750,unter::PRP,bajo,zem
1751,unter::PRP,debajo de,улын
1752,unter::PRP,debajo de,zem
1753,durch::PRP,por,пыр
1754,durch::PRP,por,пырыс
1755,durch::PRP,por,caur
1756,durch::PRP,por,cauri
1757,durch::PRP,a través de,пыр
1758,durch::PRP,a través de,пырыс
1759,durch::PRP,a través de,caur
1760,durch::PRP,a través de,cauri
1761,neben::PRP,al lado de,бердын
1762,neben::PRP,al lado de,līdzās
1763,zwischen::PRP,entre,костын
1764,zwischen::PRP,entre,starp
1765,wegen::PRP,por,вӧсна
1766,wegen::PRP,por,pēc
1767,wegen::PRP,a causa de,вӧсна
1768,wegen::PRP,a causa de,pēc
1769,dies::PRN,esto,тайӧ
1770,dies::PRN,esto,šis
1771,das::PRN,eso,ciйö
1772,das::PRN,eso,tas
1773,das::PRN,esto,ciйö
1774,das::PRN,esto,tas
1775,alles::PRN,todo,став
1776,alles::PRN,todo,viss
1777,ich::PRN,yo,ме
1778,ich::PRN,yo,es
1779,du::PRN,tú,тэ
1780,du::PRN,tú,tu
1781,er::PRN,él,сійӧ
1782,er::PRN,él,viņš
1783,wir::PRN,nosotros,ми
1784,wir::PRN,nosotros,mēs
1785,ihr::PRN,vosotros,тi
1786,ihr::PRN,vosotros,jūs
1787,sie::PRN,ellos,найö
1788,sie::PRN,ellos,viņi
1789,sie::PRN,ellos,viņas
1790,was::FPRN,qué,мый
1791,was::FPRN,qué,kas
1792,wer::FPRN,quién,код
1793,wer::FPRN,quién,kas
1794,wo::FADV,dónde,кыті
1795,wo::FADV,dónde,kur
1796,wohin::FADV,adónde,кытчӧ
1797,wohin::FADV,adónde,kurp
1798,wohin::FADV,adónde,uz kurieni
1799,wohin::FADV,hacia dónde,кытчӧ
1800,wohin::FADV,hacia dónde,kurp
1801,wohin::FADV,hacia dónde,uz kurieni
1802,wie::FADV,cómo,кыдзи
1803,wie::FADV,cómo,kā
1804,warum::FADV,por qué,мыйла
1805,warum::FADV,por qué,kāpēc
1806,wieviel::FNUM,cuánto,кымын
1807,wieviel::FNUM,cuánto,cik
1808,eins::NUM,uno,ӧтик
1809,eins::NUM,uno,viens
1810,zwei::NUM,dos,кык
1811,zwei::NUM,dos,divi
1812,drei::NUM,tres,куим
1813,drei::NUM,tres,trīs
1814,vier::NUM,cuatro,нель
1815,vier::NUM,cuatro,četri
1816,fünf::NUM,cinco,вит
1817,fünf::NUM,cinco,pieci
1818,sechs::NUM,seis,квайт
1819,sechs::NUM,seis,seši
1820,sieben::NUM,siete,сизим
1821,sieben::NUM,siete,septiņi
1822,acht::NUM,ocho,кӧкъямыс
1823,acht::NUM,ocho,astoņi
1824,neun::NUM,nueve,ӧкмыс
1825,neun::NUM,nueve,deviņi
1826,zehn::NUM,diez,дас
1827,zehn::NUM,diez,desmit
1828,elf::NUM,once,дас ӧтик
1829,elf::NUM,once,vienpadsmit
1830,zwölf::NUM,doce,дас кык
1831,zwölf::NUM,doce,divpadsmit
1832,zwanzig::NUM,veinte,кызь
1833,zwanzig::NUM,veinte,divdesmit
1834,dreißig::NUM,treinta,комын
1835,dreißig::NUM,treinta,trīsdesmit
1836,vierzig::NUM,cuarenta,нелямын
1837,vierzig::NUM,cuarenta,četrdesmit
1838,fünfzig::NUM,cincuenta,ветымын
1839,fünfzig::NUM,cincuenta,piecdesmit
1840,sechzig::NUM,sesenta,квайтымын
1841,sechzig::NUM,sesenta,sešdesmit
1842,siebzig::NUM,setenta,сизимдас
1843,siebzig::NUM,setenta,septiņdesmit
1844,achtzig::NUM,ochenta,кӧкъямысдас
1845,achtzig::NUM,ochenta,astoņdesmit
1846,neunzig::NUM,noventa,ӧкмысдас
1847,neunzig::NUM,noventa,deviņdesmit
1848,hundert::NUM,cien,сё
1849,hundert::NUM,cien,simt
1850,hundert::NUM,ciento,сё
1851,hundert::NUM,ciento,simt
1852,tausend::NUM,mil,сюрс
1853,tausend::NUM,mil,tūkstoš
1854,und::CNJ,y,и
1855,und::CNJ,y,un
1856,oder::CNJ,o,либӧ
1857,oder::CNJ,o,jeb
1858,stehen::V,estar de pie,сулавны
1859,stehen::V,estar de pie,stāvēt
1860,sitzen::V,estar sentado,пукавны
1861,sitzen::V,estar sentado,sēdēt
1862,liegen::V,yacer,куйлыны
1863,liegen::V,yacer,gulēt
1864,liegen::V,estar acostado,куйлыны
1865,liegen::V,estar acostado,gulēt
1866,hängen::V,pender,ӧшавны
1867,hängen::V,pender,karāties
1868,werden::V,hacerse,лоны
1869,werden::V,hacerse,tapt
1870,passieren::V,suceder,лоны
1871,passieren::V,suceder,notikt
1872,beginnen::V,iniciarse,кутчысьны
1873,beginnen::V,iniciarse,кутны
1874,beginnen::V,iniciarse,sākties
1875,beginnen::V,principiar,кутчысьны
1876,beginnen::V,principiar,кутны
1877,beginnen::V,principiar,sākties
1878,enden::V,acabar,помасьны
1879,enden::V,acabar,beigties
1880,enden::V,terminar,помасьны
1881,enden::V,terminar,beigties
1882,wechseln::V,variar,вежсьыны
1883,wechseln::V,variar,mainīties
1884,wechseln::V,alternar,вежсьыны
1885,wechseln::V,alternar,mainīties
1886,aufgehen[Sonne]::V,salir,петны
1887,aufgehen[Sonne]::V,salir,lēkt
1888,aufgehen[Sonne]::V,salir,uzlēkt
1889,untergehen[Sonne]::V,ponerse,пуксьыны
1890,untergehen[Sonne]::V,ponerse,noiet
1891,untergehen[Sonne]::V,ponerse,rietēt
1892,untergehen[Sonne]::V,descender,пуксьыны
1893,untergehen[Sonne]::V,descender,noiet
1894,untergehen[Sonne]::V,descender,rietēt
1895,scheinen[Sonne]::V,brillar,югъявны
1896,scheinen[Sonne]::V,brillar,югвидзны
1897,scheinen[Sonne]::V,brillar,spīdēt
1898,donnern::V,tronar,гымавны
1899,donnern::V,tronar,dārdēt
1900,wehen::V,soplar,пӧльтны
1901,wehen::V,soplar,pūst
1902,strömen::V,afluir,киссьыны
1903,strömen::V,afluir,līt
1904,strömen::V,afluir,plūst
1905,fließen::V,fluir,визувтны
1906,fließen::V,fluir,tecēt
1907,fließen::V,correr,визувтны
1908,fließen::V,correr,tecēt
1909,sich drehen::V,girar,бергавны
1910,sich drehen::V,girar,grozīties
1911,schwanken::V,vacilar,легны
1912,schwanken::V,vacilar,лайкъявны
1913,schwanken::V,vacilar,līgoties
1914,schwanken::V,vacilar,grīļoties
1915,schwingen::V,oscilar,лайкъявны
1916,schwingen::V,oscilar,люллявны
1917,schwingen::V,oscilar,vēzēties
1918,fallen::V,caer,усьны
1919,fallen::V,caer,krist
1920,brennen::V,arder,сотчыны
1921,brennen::V,arder,degt
1922,brennen::V,quemar,сотчыны
1923,brennen::V,quemar,degt
1924,rauchen::V,humear,тшынӧдны
1925,rauchen::V,humear,dūmot
1926,rauchen::V,echar humo,тшынӧдны
1927,rauchen::V,echar humo,dūmot
1928,regnen::V,llover,зэрны
1929,regnen::V,llover,līt
1930,gefrieren::V,helarse,кынмыны
1931,gefrieren::V,helarse,sasalt
1932,tauen::V,deshelarse,сывны
1933,tauen::V,deshelarse,kust
1934,schmelzen::V,fundirse,сывны
1935,schmelzen::V,fundirse,kust
1936,schmelzen::V,fundirse,nokust
1937,schmelzen::V,derretirse,сывны
1938,schmelzen::V,derretirse,kust
1939,schmelzen::V,derretirse,nokust
1940,trocknen::V,secarse,косьмыны
1941,trocknen::V,secarse,žūt
1942,trocknen::V,secarse,kaltēties
1943,sieden::V,hervir,пуны
1944,sieden::V,hervir,virt
1945,sieden::V,hervir,vārīties
1946,faulen::V,pudrirse,сісьмыны
1947,faulen::V,pudrirse,pūt
1948,faulen::V,pudrirse,trudēt
1949,verfaulen::V,pudrirse,сісьмыны
1950,verfaulen::V,pudrirse,sapūt
1951,verfaulen::V,pudrirse,satrūdēt
1952,reißen::V,romperse,орны
1953,reißen::V,romperse,plīst
1954,reißen::V,romperse,satrūkt
1955,versinken::V,hundirse,вӧйны
1956,versinken::V,hundirse,grimt
1957,versinken::V,hundirse,nogrimt
1958,vergehen::V,pasar,кольны
1959,vergehen::V,pasar,ордйыны
1960,vergehen::V,pasar,paiet
1961,erscheinen::V,aparecer,петкӧдчыны
1962,erscheinen::V,aparecer,parādīties
1963,verschwinden::V,desaparecer,бырны
1964,verschwinden::V,desaparecer,nozust
1965,sinken::V,bajar,вӧйны
1966,sinken::V,bajar,kristies
1967,abnehmen::V,decrecer,чинны
1968,abnehmen::V,decrecer,noplakt
1969,abnehmen::V,decrecer,mazināties
1970,abnehmen::V,disminuir,чинны
1971,abnehmen::V,disminuir,noplakt
1972,abnehmen::V,disminuir,mazināties
1973,zunehmen::V,crecer,содны
1974,zunehmen::V,crecer,ыдждыны
1975,zunehmen::V,crecer,pieaugt
1976,zunehmen::V,crecer,pieņemties
1977,zunehmen::V,aumentar,содны
1978,zunehmen::V,aumentar,ыдждыны
1979,zunehmen::V,aumentar,pieaugt
1980,zunehmen::V,aumentar,pieņemties
1981,steigen::V,subir,лыбны
1982,steigen::V,subir,kāpt
1983,steigen::V,ascender,лыбны
1984,steigen::V,ascender,kāpt
1985,wachsen::V,crecer,быдмыны
1986,wachsen::V,crecer,augt
1987,glänzen::V,brillar,югъявны
1988,glänzen::V,brillar,дзирдавны
1989,glänzen::V,brillar,zaigot
1990,glänzen::V,brillar,laistīties
1991,glänzen::V,resplandecer,югъявны
1992,glänzen::V,resplandecer,дзирдавны
1993,glänzen::V,resplandecer,zaigot
1994,glänzen::V,resplandecer,laistīties
1995,funkeln::V,chispear,югъявны
1996,funkeln::V,chispear,дзирдавны
1997,funkeln::V,chispear,mirdzēt
1998,funkeln::V,chispear,dzirkstēt
1999,lärmen::V,hacer ruido,жувгыны
2000,lärmen::V,hacer ruido,ыугыны
2001,lärmen::V,hacer ruido,шумитны
2002,lärmen::V,hacer ruido,ālēties
2003,lärmen::V,hacer ruido,trokšņot
2004,läuten::V,sonar,жургыны
2005,läuten::V,sonar,zvanīt
2006,läuten::V,repicar,жургыны
2007,läuten::V,repicar,zvanīt
2008,klingeln::V,tocar el timbre,звӧнитны
2009,klingeln::V,tocar el timbre,zvanīt
2010,klirren::V,tintinear,гольскöдчыны
2011,klirren::V,tintinear,tinkšķēt
2012,klirren::V,tintinear,džinkstēt
2013,brausen::V,zumbar,буавны
2014,brausen::V,zumbar,krākt
2015,brausen::V,zumbar,brāzmot
2016,rauschen::V,murmurar,кышакывны
2017,rauschen::V,murmurar,šalkt
2018,klingen::V,sonar,шыавны
2019,klingen::V,sonar,юргыны
2020,klingen::V,sonar,skanēt
2021,klingen::V,sonar,izklausīties
2022,bellen::V,ladrar,увтны
2023,bellen::V,ladrar,riet
2024,heulen::V,ulular,омлявны
2025,heulen::V,ulular,вурзавны
2026,heulen::V,ulular,kaukt
2027,heulen::V,ulular,gaudot
2028,blasen::V,soplar,пӧльтны
2029,blasen::V,soplar,pūst
2030,pfeifen::V,silbar,шутьлявны
2031,pfeifen::V,silbar,svilpt
2032,pfeifen::V,silbar,svilpot
2033,schreien::V,gritar,горзыны
2034,schreien::V,gritar,brēkt
2035,schreien::V,gritar,kliegt
2036,stöhnen::V,gemir,ымзыны
2037,stöhnen::V,gemir,vaidēt
2038,zittern::V,temblar,тіравны
2039,zittern::V,temblar,drebēt
2040,leben::V,vivir,овны
2041,leben::V,vivir,dzīvot
2042,geboren werden::V,nacer,чужны
2043,geboren werden::V,nacer,dzimt
2044,atmen::V,respirar,кашкыны
2045,atmen::V,respirar,пошиктыны
2046,atmen::V,respirar,elpot
2047,trinken::V,beber,юны
2048,trinken::V,beber,dzert
2049,essen::V,comer,сёйны
2050,essen::V,comer,ēst
2051,schlucken::V,tragar,ньылавны
2052,schlucken::V,tragar,rīt
2053,müde werden::V,cansarse,мудзны
2054,müde werden::V,cansarse,nokust
2055,müde werden::V,fatigarse,мудзны
2056,müde werden::V,fatigarse,nokust
2057,einschlafen::V,dormirse,ланьтны
2058,einschlafen::V,dormirse,унмовсьны
2059,einschlafen::V,dormirse,iemigt
2060,einschlafen::V,dormirse,aizmigt
2061,schlafen::V,dormir,узьны
2062,schlafen::V,dormir,gulēt
2063,aufwachen::V,despertarse,садьмыны
2064,aufwachen::V,despertarse,mosties
2065,aufstehen::V,levantarse,чеччыны
2066,aufstehen::V,levantarse,celties
2067,sich erholen::V,reposar,шойччыны
2068,sich erholen::V,reposar,atžirgt
2069,sich erholen::V,reposar,atpūsties
2070,sich erholen::V,descansar,шойччыны
2071,sich erholen::V,descansar,atžirgt
2072,sich erholen::V,descansar,atpūsties
2073,krank werden::V,caer enfermo,висьмыны
2074,krank werden::V,caer enfermo,sasirgt
2075,krank sein::V,estar enfermo,висьны
2076,krank sein::V,estar enfermo,slimot
2077,schmerzen::V,doler,висьны
2078,schmerzen::V,doler,sāpēt
2079,schmerzen::V,doler,smelgt
2080,husten::V,toser,кызны
2081,husten::V,toser,klepot
2082,genesen::V,convalecer,бурдны
2083,genesen::V,convalecer,veseļoties
2084,genesen::V,restablecerse,бурдны
2085,genesen::V,restablecerse,veseļoties
2086,sterben::V,morir,кувны
2087,sterben::V,morir,mirt
2088,sterben::V,morir,nomirt
2089,umkommen::V,perecer,кувны
2090,umkommen::V,perecer,apsprāgt
2091,umkommen::V,perecer,aiziet bojā
2092,sich bewegen::V,moverse,вӧрзьыны
2093,sich bewegen::V,moverse,virzīties
2094,sich rühren::V,rebullir,вӧрны
2095,sich rühren::V,rebullir,вӧрӧдчыны
2096,sich rühren::V,rebullir,sagrozīties
2097,sich erheben::V,levantarse,сувтны
2098,sich erheben::V,levantarse,piecelties
2099,sich setzen::V,sentarse,пуксьыны
2100,sich setzen::V,sentarse,sēsties
2101,hinfallen::V,caerse,усьны
2102,hinfallen::V,caerse,sabirt
2103,hinfallen::V,caerse,pakrist
2104,laufen::V,andar,мyнны
2105,laufen::V,andar,iet
2106,laufen::V,andar,skraidīt
2107,schreiten::V,proceder,восьлавны
2108,schreiten::V,proceder,soļot
2109,spazierengehen::V,pasear,гуляйтны
2110,spazierengehen::V,pasear,staigāt
2111,spazierengehen::V,pasear,pastaigāties
2112,spazierengehen::V,pasearse,гуляйтны
2113,spazierengehen::V,pasearse,staigāt
2114,spazierengehen::V,pasearse,pastaigāties
2115,eilen::V,correr prisa,тэрмасьны
2116,eilen::V,correr prisa,traukt
2117,sich beeilen::V,darse prisa,тэрмасьны
2118,sich beeilen::V,darse prisa,steigties
2119,sich beeilen::V,darse prisa,pasteigties
2120,sausen::V,correr,тӧвзьыны
2121,sausen::V,correr,drāzt
2122,sausen::V,correr,brāzties
2123,rennen::V,correr,котӧртны
2124,rennen::V,correr,skriet
2125,springen::V,saltar,чеччавны
2126,springen::V,saltar,lēkt
2127,klettern::V,trepar,кышасьны
2128,klettern::V,trepar,кавшасьны
2129,klettern::V,trepar,kāpt
2130,klettern::V,trepar,rāpties
2131,klettern::V,escalar,кышасьны
2132,klettern::V,escalar,кавшасьны
2133,klettern::V,escalar,kāpt
2134,klettern::V,escalar,rāpties
2135,schaukeln::V,bambolearse,гычасьны
2136,schaukeln::V,bambolearse,šūpoties
2137,schaukeln::V,bambolearse,zvalstīties
2138,kriechen::V,reptar,кыссьыны
2139,kriechen::V,reptar,līst
2140,kriechen::V,reptar,rāpot
2141,kriechen::V,arrastrarse,кыссьыны
2142,kriechen::V,arrastrarse,līst
2143,kriechen::V,arrastrarse,rāpot
2144,schwimmen::V,nadar,уявны
2145,schwimmen::V,nadar,peldēt
2146,tauchen::V,bucear,сунавны
2147,tauchen::V,bucear,gremdēties
2148,tauchen::V,sumergirse,сунавны
2149,tauchen::V,sumergirse,gremdēties
2150,rudern::V,remar,пелысасьны
2151,rudern::V,remar,airēt
2152,rudern::V,remar,irties
2153,fahren::V,ir,мунны
2154,fahren::V,ir,braukt
2155,fliegen::V,volar,лэбны
2156,fliegen::V,volar,lidot
2157,fliegen::V,volar,laisties
2158,gehen::V,ir,мyнны
2159,gehen::V,ir,iet
2160,gehen::V,andar,мyнны
2161,gehen::V,andar,iet
2162,weggehen::V,irse,мунавны
2163,weggehen::V,irse,aiziet
2164,weggehen::V,marcharse,мунавны
2165,weggehen::V,marcharse,aiziet
2166,abfahren::V,salir,мӧдӧдчыны
2167,abfahren::V,salir,atiet
2168,abfahren::V,salir,aizbraukt
2169,abfahren::V,partir,мӧдӧдчыны
2170,abfahren::V,partir,atiet
2171,abfahren::V,partir,aizbraukt
2172,anhalten::V,parar,джӧмдыны
2173,anhalten::V,parar,apstāties
2174,anhalten::V,pararse,джӧмдыны
2175,anhalten::V,pararse,apstāties
2176,hineingehen::V,entrar,пырны
2177,hineingehen::V,entrar,ieiet
2178,eintreten::V,entrar,пырны
2179,eintreten::V,entrar,ienākt
2180,kommen::V,venir,воны
2181,kommen::V,venir,локны
2182,kommen::V,venir,nākt
2183,ankommen::V,llegar,воны
2184,ankommen::V,llegar,локны
2185,ankommen::V,llegar,nonākt
2186,ankommen::V,llegar,ierasties
2187,zurückkommen::V,volver,косны
2188,zurückkommen::V,volver,бергӧдчыны
2189,zurückkommen::V,volver,atgriezties
2190,zurückkommen::V,regresar,косны
2191,zurückkommen::V,regresar,бергӧдчыны
2192,zurückkommen::V,regresar,atgriezties
2193,bleiben::V,quedarse,кольны
2194,bleiben::V,quedarse,palikt
2195,warten::V,esperar,виччысьны
2196,warten::V,esperar,gaidīt
2197,erwarten::V,esperar,виччысьны
2198,erwarten::V,esperar,sagaidīt
2199,suchen::V,buscar,корсьны
2200,suchen::V,buscar,meklēt
2201,finden::V,hallar,казявны
2202,finden::V,hallar,rast
2203,finden::V,hallar,atrast
2204,finden::V,encontrar,казявны
2205,finden::V,encontrar,rast
2206,finden::V,encontrar,atrast
2207,versuchen::V,intentar,заводитчывны
2208,versuchen::V,intentar,mēģināt
2209,vorbereiten::V,preparar,дасьтыны
2210,vorbereiten::V,preparar,gatavot
2211,vorbereiten::V,preparar,sagatavot
2212,lieben::V,amar,радейтны
2213,lieben::V,amar,mīlēt
2214,lieben::V,querer,радейтны
2215,lieben::V,querer,mīlēt
2216,mögen::V,querer,радейтны
2217,mögen::V,querer,gribēties
2218,lachen::V,reír,серавны
2219,lachen::V,reír,серавлыны
2220,lachen::V,reír,smiet
2221,lachen::V,reír,smieties
2222,rühren::V,conmover,нормӧдны
2223,rühren::V,conmover,aizgrābt
2224,weinen::V,llorar,бӧрдны
2225,weinen::V,llorar,raudāt
2226,schimpfen::V,regañar,видчыны
2227,schimpfen::V,regañar,rāties
2228,schimpfen::V,regañar,lamāties
2229,sich ärgern::V,enfadarse,скӧравны
2230,sich ärgern::V,enfadarse,īgt
2231,sich ärgern::V,enfadarse,pukoties
2232,sich ärgern::V,enfadarse,dusmoties
2233,sich fürchten::V,tener miedo,повны
2234,sich fürchten::V,tener miedo,bīties
2235,sich fürchten::V,tener miedo,baidīties
2236,fürchten::V,temer,повны
2237,fürchten::V,temer,baidīties no
2238,fürchten::V,tener miedo a,повны
2239,fürchten::V,tener miedo a,baidīties no
2240,fliehen::V,huir,пышйыны
2241,fliehen::V,huir,bēgt
2242,flüchten::V,escaparse,пышйыны
2243,flüchten::V,escaparse,aizbēgt
2244,sehen::V,ver,аддзыны
2245,sehen::V,ver,redzēt
2246,anschauen::V,mirar,видзӧдны
2247,anschauen::V,mirar,paraudzīties
2248,ansehen::V,mirar,видзӧдны
2249,ansehen::V,mirar,aplūkot
2250,hören::V,oír,кывны
2251,hören::V,oír,dzirdēt
2252,zuhören::V,escuchar,кывзыны
2253,zuhören::V,escuchar,klausīties
2254,probieren::V,probar,видлыны
2255,probieren::V,probar,nogaršot
2256,probieren::V,degustar,видлыны
2257,probieren::V,degustar,nogaršot
2258,riechen::V,oler,чушкыны
2259,riechen::V,oler,ost
2260,riechen::V,oler,ostīt
2261,fühlen::V,sentir,вежӧртны
2262,fühlen::V,sentir,гӧгӧрвоны
2263,fühlen::V,sentir,just
2264,fühlen::V,sentir,izjust
2265,scheinen::V,parecer,кажитчыны
2266,scheinen::V,parecer,šķist
2267,scheinen::V,parecer,likties
2268,zu sehen sein::V,poder verse,тыдавны
2269,zu sehen sein::V,poder verse,parādīties
2270,vernehmen::V,oír,кывны
2271,vernehmen::V,oír,saklausīt
2272,vernehmen::V,percibir,кывны
2273,vernehmen::V,percibir,saklausīt
2274,frieren::V,tener frío,кынмыны
2275,frieren::V,tener frío,salt
2276,tun::V,hacer,керны
2277,tun::V,hacer,darīt
2278,können::V,poder,кужны
2279,können::V,poder,prast
2280,wollen::V,querer,кӧсйыны
2281,wollen::V,querer,gribēt
2282,anfangen::V,iniciar,заводитны
2283,anfangen::V,iniciar,пондыны
2284,anfangen::V,iniciar,sākt
2285,anfangen::V,iniciar,iesākt
2286,beenden::V,acabar,помавны
2287,beenden::V,acabar,beigt
2288,beenden::V,acabar,pabeigt
2289,beenden::V,terminar,помавны
2290,beenden::V,terminar,beigt
2291,beenden::V,terminar,pabeigt
2292,aufhören::V,cesar,дугӧдны
2293,aufhören::V,cesar,pārtraukt
2294,gelingen::V,salir bien,артмыны
2295,gelingen::V,salir bien,izdoties
2296,geraten::V,salir,сюрны
2297,geraten::V,salir,веськавны
2298,geraten::V,salir,veikties
2299,geraten::V,dar resultado,сюрны
2300,geraten::V,dar resultado,веськавны
2301,geraten::V,dar resultado,veikties
2302,öffnen::V,abrir,восьтыны
2303,öffnen::V,abrir,atvērt
2304,öffnen::V,abrir,attaisīt
2305,schließen::V,cerrar,пӧдлавны
2306,schließen::V,cerrar,slēgt
2307,schließen::V,cerrar,aizvērt
2308,schließen::V,cerrar,aiztaisīt
2309,stellen::V,poner,сувтӧдны
2310,stellen::V,poner,likt
2311,stellen::V,poner,nolikt
2312,stellen::V,colocar,сувтӧдны
