,Concept_ID,hr,xal
810,anderer::A,drugi,талдан
811,anderer::A,drugačiji,талдан
812,erster::A,prvi,негдгч
813,zweiter::A,drugi,хойрдгч
814,dritter::A,treći,һурвдгч
815,letzter::A,zadnji,отхн
816,allein::ADV,sam,һанцарн
817,auf einmal::ADV,istodobno,нег дәкҗ
818,zusammen::ADV,skupa,хамдан
819,zusammen::ADV,zajedno,хамдан
820,lange::ADV,dugo,удан
821,plötzlich::ADV,naglo,генткн
822,plötzlich::ADV,iznenada,генткн
823,sofort::ADV,odmah,дарунь
824,später::ADV,kasnije,сүүлд
825,jetzt::ADV,sad,ода
826,jetzt::ADV,sada,ода
827,heute::ADV,danas,эндр
828,morgen::ADV,sutra,маңһдур
829,bald::ADV,skoro,дарунь
830,bald::ADV,doskora,дарунь
831,dann::ADV,zatim,дәкәд
832,gestern::ADV,juče,өцклдүр
833,gestern::ADV,jučer,өцклдүр
834,einst::ADV,negda,нег саамд
835,einst::ADV,nekada,нег саамд
836,damals::ADV,tada,тиигхд
837,damals::ADV,onda,тиигхд
838,danach::ADV,poslije,тегәд
839,danach::ADV,nakon toga,тегәд
840,vorher::ADV,prije,урд
841,vorher::ADV,prije toga,урд
842,zuerst::ADV,prvo,түрүләд
843,zuerst::ADV,najprije,түрүләд
844,einmal::ADV,jednom,нег дәкҗ
845,einmal::ADV,jedanput,нег дәкҗ
846,manchmal::ADV,katkad,зәрмдән
847,manchmal::ADV,katkada,зәрмдән
848,oft::ADV,često,хара биш
849,oft::ADV,često,хатяр биш
850,oft::ADV,često,дару-дарунь
851,immer::ADV,vazda,оньдинд
852,immer::ADV,uvijek,оньдинд
853,niemals::ADV,nikad,кезә чмгн биш
854,niemals::ADV,nikada,кезә чмгн биш
855,hier::ADV,tu,энд
856,hier::ADV,tu,энүнд
857,hier::ADV,ovdje,энд
858,hier::ADV,ovdje,энүнд
859,hierhin::ADV,amo,нааран
860,hierhin::ADV,ovamo,нааран
861,von hier::ADV,odavde,эндәс
862,dort::ADV,ondje,тенд
863,dorthin::ADV,onamo,тиигән
864,geradeaus::ADV,ravno,шуд
865,vorwärts::ADV,naprijed,уралан
866,rückwärts::ADV,natrag,гедргән
867,zurück::ADV,nazad,хәрү
868,zurück::ADV,natrag,хәрү
869,unten::ADV,dolje,дор
870,hinab::ADV,nizbrdo,дор
871,hinab::ADV,nizbrdo,доракшан
872,oben::ADV,gore,деер
873,hinauf::ADV,uzbrdo,өөдән
874,hinauf::ADV,uzbrdo,деер
875,überall::ADV,svuda,альд болв чигн
876,überall::ADV,svagdje,альд болв чигн
877,nicht::ADV,ne,эс
878,nicht::ADV,ne,биш
879,nicht::ADV,ne,бичә
880,ein wenig::ADV,malo,баахн
881,ein wenig::ADV,malo,баахнар
882,kaum::ADV,tek,әрә
883,kaum::ADV,jedva,әрә
884,sehr::ADV,jako,йир
885,sehr::ADV,veoma,йир
886,so::ADV,tako,иигҗ
887,so::ADV,ovako,иигҗ
888,noch::ADV,još,ода чигн
889,nur::ADV,samo,һанцхн
890,schon::ADV,već,одх
891,wieder::ADV,opet,бас
892,wieder::ADV,ponovo,бас
893,vergebens::ADV,uzalud,киидән
894,vergebens::ADV,zabadava,киидән
895,vor::PRP,pred,урд
896,vor::PRP,ispred,урд
897,hinter::PRP,za,ца
898,hinter::PRP,iza,ца
899,unter::PRP,pod,дор
900,unter::PRP,ispod,дор
901,durch::PRP,po,ивт
902,durch::PRP,po,дундаһур
903,durch::PRP,kroz,ивт
904,durch::PRP,kroz,дундаһур
905,neben::PRP,kraj,хаҗуд
906,neben::PRP,pored,хаҗуд
907,neben::PRP,pokraj,хаҗуд
908,zwischen::PRP,među,хоорнд
909,zwischen::PRP,između,хоорнд
910,wegen::PRP,radi,көлтә
911,wegen::PRP,radi,деерәс
912,wegen::PRP,zbog,көлтә
913,wegen::PRP,zbog,деерәс
914,dies::PRN,ovo,эн
915,das::PRN,to,тер
916,das::PRN,ono,тер
917,alles::PRN,sve,цуһар
918,ich::PRN,ja,би
919,du::PRN,ti,чи
920,er::PRN,on,тер
921,wir::PRN,mi,мадн
922,ihr::PRN,vi,та
923,sie::PRN,oni,тедн
924,was::FPRN,što,юн
925,wer::FPRN,tko,кен
926,wo::FADV,gdje,хама
927,wohin::FADV,kuda,хамаран
928,wohin::FADV,kamo,хамаран
929,wie::FADV,kako,яһҗ
930,wie::FADV,kako,яһад
931,warum::FADV,zašto,юңгад
932,wieviel::FNUM,koliko,кедү
933,eins::NUM,jedan,негн
934,zwei::NUM,dva,хойр
935,drei::NUM,tri,һурвн
936,vier::NUM,četiri,дөрвн
937,fünf::NUM,pet,тавн
938,sechs::NUM,šest,зурһан
939,sieben::NUM,sedam,долан
940,acht::NUM,osam,нәәмн
941,neun::NUM,devet,йисн
942,zehn::NUM,deset,арвн
943,elf::NUM,jedanaest,арвн негн
944,zwölf::NUM,dvanaest,арвн хойр
945,zwanzig::NUM,dvadeset,хөрн
946,dreißig::NUM,trideset,һучн
947,vierzig::NUM,četrdeset,дөчн
948,fünfzig::NUM,pedeset,тәвн
949,sechzig::NUM,šezdeset,җирн
950,siebzig::NUM,sedamdeset,далн
951,achtzig::NUM,osamdeset,найн
952,neunzig::NUM,devetdeset,йирн
953,hundert::NUM,sto,зун
954,tausend::NUM,tisuća,миңһн
955,und::CNJ,i,болн
956,und::CNJ,te,болн
957,oder::CNJ,ili,эс гиҗ
958,oder::CNJ,ili,эс гихлә
959,stehen::V,stajati,зогсх
960,sitzen::V,sjediti,суух
961,liegen::V,ležati,кевтх
962,hängen::V,visiti,өлгәтә бәәх
963,werden::V,postati,болх
964,werden::V,činiti se,болх
965,passieren::V,desiti se,болх
966,passieren::V,dogoditi se,болх
967,beginnen::V,početi,эклх
968,enden::V,prestati,төгсх
969,enden::V,svršiti se,төгсх
970,wechseln::V,mijenjati se,хүврх
971,aufgehen[Sonne]::V,izići,һарх
972,untergehen[Sonne]::V,zaći,орх
973,untergehen[Sonne]::V,zaći,сүүрлх
974,scheinen[Sonne]::V,sijati,герлтх
975,donnern::V,grmjeti,күрҗңнх
976,wehen::V,duhati,сальклх
977,strömen::V,strujati,һооҗх
978,fließen::V,teći,урсх
979,sich drehen::V,obrtati se,эргх
980,sich drehen::V,vrtjeti se,эргх
981,schwanken::V,teturati,дәәвлх
982,schwanken::V,kolebati se,дәәвлх
983,schwingen::V,njihati,нәәхлх
984,schwingen::V,titrati,нәәхлх
985,fallen::V,padati,унх
986,fallen::V,padati,киисх
987,brennen::V,gorjeti,шатх
988,rauchen::V,dimiti se,ута һарһх
989,regnen::V,kišiti,орх
990,regnen::V,daždjeti,орх
991,gefrieren::V,smrznuti se,мөстх
992,tauen::V,kopnjeti,хәәлх
993,tauen::V,kraviti se,хәәлх
994,schmelzen::V,topiti se,хәәлх
995,schmelzen::V,topiti se,хәәлгдх
996,trocknen::V,sušiti se,эврх
997,sieden::V,kipjeti,буслх
998,sieden::V,ključati,буслх
999,faulen::V,gnjiti,үмкәрх
1000,verfaulen::V,sagnjiti,илҗрх
1001,reißen::V,otrgnuti se,тасрх
1002,versinken::V,tonuti,чивх
1003,versinken::V,propasti,чивх
1004,vergehen::V,prolaziti,болх
1005,erscheinen::V,pojaviti se,һарх
1006,verschwinden::V,nestati,уга болх
1007,verschwinden::V,izgubiti se,уга болх
1008,sinken::V,trgnuti,татгдх
1009,sinken::V,spustiti se,татгдх
1010,abnehmen::V,opasti,хасгдх
1011,zunehmen::V,povećati se,өсх
1012,steigen::V,uzići,немх
1013,steigen::V,nadoći,немх
1014,wachsen::V,rasti,өсх
1015,wachsen::V,rasti,урһх
1016,glänzen::V,blistati,гилвкх
1017,glänzen::V,sjati se,гилвкх
1018,funkeln::V,svjetlucati,цәклх
1019,lärmen::V,bučati,шууглдх
1020,lärmen::V,galamiti,шууглдх
1021,läuten::V,zvoniti,хоңх
1022,klingeln::V,zvoniti,җиңнулх
1023,klirren::V,zvečati,җиңнх
1024,brausen::V,hujati,догшрхх
1025,rauschen::V,šumiti,сарҗңнх
1026,rauschen::V,šuškati,сарҗңнх
1027,klingen::V,zvučati,ә һарх
1028,bellen::V,lajati,хуцх
1029,heulen::V,zavijati,уульх
1030,blasen::V,puhati,үләх
1031,pfeifen::V,fućkati,ишкрх
1032,schreien::V,vikati,хәәкрх
1033,schreien::V,kričati,хәәкрх
1034,stöhnen::V,stenjati,түңшх
1035,zittern::V,drhtati,дагҗннх
1036,zittern::V,trepetati,дагҗннх
1037,leben::V,živjeti,бәәх
1038,geboren werden::V,roditi se,төрх
1039,atmen::V,disati,әмсхлх
1040,trinken::V,piti,уух
1041,essen::V,jesti,идх
1042,schlucken::V,gutati,зальгх
1043,müde werden::V,umoriti se,көшх
1044,einschlafen::V,usnuti,унтх
1045,einschlafen::V,zaspati,унтх
1046,schlafen::V,spati,нөөрсх
1047,aufwachen::V,probuditi se,серх
1048,aufstehen::V,ustati,босх
1049,sich erholen::V,odmoriti se,амрх
1050,krank werden::V,oboljeti se,гемтх
1051,krank werden::V,razboljeti se,гемтх
1052,krank sein::V,bolovati,шалтглх
1053,schmerzen::V,boljeti,өвдх
1054,husten::V,kašljati,ханях
1055,genesen::V,ozdraviti,эдгх
1056,genesen::V,oporaviti se,эдгх
1057,sterben::V,umrijeti,үкх
1058,sterben::V,umrijeti,өңгрх
1059,umkommen::V,skapati,үкх
1060,sich bewegen::V,gibati se,көдлх
1061,sich bewegen::V,gibati se,көндрх
1062,sich bewegen::V,kretati se,көдлх
1063,sich bewegen::V,kretati se,көндрх
1064,sich rühren::V,maknuti se,көндрх
1065,sich erheben::V,dići se,босх
1066,sich setzen::V,sjesti,суух
1067,hinfallen::V,pasti,унх
1068,hinfallen::V,pasti,киисх
1069,laufen::V,hodati,йовх
1070,schreiten::V,stupati,алхх
1071,spazierengehen::V,šetati se,сергҗ йовх
1072,eilen::V,hitati,шулудх
1073,sich beeilen::V,požuriti se,адһх
1074,sich beeilen::V,požuriti se,шамдх
1075,sausen::V,juriti,хурдлх
1076,sausen::V,juriti,йир_хурдар_гүүх
1077,sausen::V,juriti,йир_хурдар_йовх
1078,rennen::V,trčati,гүүх
1079,springen::V,skakati,һәрәдх
1080,klettern::V,popeti se,давшх
1081,klettern::V,penjati se,давшх
1082,schaukeln::V,ljuljati se,дүүдңндх
1083,kriechen::V,puzati,мөлкх
1084,kriechen::V,gmizati,мөлкх
1085,schwimmen::V,plivati,усчх
1086,tauchen::V,roniti,булхх
1087,tauchen::V,gnjuriti,булхх
1088,rudern::V,veslati,хәәвдх
1089,fahren::V,voziti se,йовх
1090,fliegen::V,letjeti,нисх
1091,fliegen::V,lijetati,нисх
1092,gehen::V,ići,йовх
1093,weggehen::V,otići,йовх
1094,weggehen::V,otići,одх
1095,weggehen::V,otići,һарх
1096,weggehen::V,otići,мөрлх
1097,abfahren::V,krenuti,мордх
1098,abfahren::V,otputovati,мордх
1099,anhalten::V,stati,зогсх
1100,anhalten::V,zaustaviti,зогсх
1101,hineingehen::V,ulaziti,орх
1102,eintreten::V,ući,орх
1103,kommen::V,doći,ирх
1104,ankommen::V,stići,ирх
1105,zurückkommen::V,vratiti se,орх
1106,zurückkommen::V,povratiti se,орх
1107,bleiben::V,ostati,бәәх
1108,warten::V,čekati,күләх
1109,erwarten::V,očekivati,күләх
1110,suchen::V,tražiti,хәәх
1111,finden::V,naći,олх
1112,versuchen::V,pokušati,седх
1113,vorbereiten::V,spremiti,белдх
1114,vorbereiten::V,pripremiti,белдх
1115,lieben::V,voljeti,дурлх
1116,mögen::V,voljeti,таассгдх
1117,lachen::V,smijati se,инәх
1118,rühren::V,taknuti,уйрах
1119,weinen::V,plakati,уульх
1120,schimpfen::V,psovati,харах
1121,sich ärgern::V,ljutiti se,уурлх
1122,sich fürchten::V,bojati se,әәх
1123,fürchten::V,bojati se,әәх
1124,fürchten::V,bojati se,сүрдх
1125,fliehen::V,pobjeći,зулх
1126,flüchten::V,utjeći,орһх
1127,flüchten::V,utjeći,зулх
1128,sehen::V,vidjeti,үзх
1129,anschauen::V,ogledati,харх
1130,ansehen::V,gledati,хәләх
1131,ansehen::V,gledati,үзх
1132,hören::V,čuti,соңсх
1133,zuhören::V,slušati,соңсх
1134,probieren::V,probati,амсх
1135,riechen::V,osjećati miris,үнрчлх
1136,fühlen::V,osjećati,медх
1137,scheinen::V,činiti se,болҗ медгдх
1138,scheinen::V,činiti se,миниһәр болхла
1139,scheinen::V,činiti se,болад бәәх
1140,zu sehen sein::V,biti vidljiv,үзгдх
1141,vernehmen::V,saznati,соңсх
1142,frieren::V,zima je,даарх
1143,tun::V,raditi,кех
1144,können::V,moći,чадх
1145,wollen::V,htjeti,дурлх
1146,anfangen::V,početi,эклх
1147,beenden::V,svršiti,дуусх
1148,beenden::V,dovršiti,дуусх
1149,aufhören::V,prestati,уурх
1150,gelingen::V,uspjeti,бүтх
1151,gelingen::V,uspjeti,күцәх
1152,geraten::V,desiti se,болх
1153,öffnen::V,otvoriti,секх
1154,schließen::V,zatvoriti,хаах
1155,stellen::V,metnuti,тәвх
1156,stellen::V,postaviti,тәвх
1157,setzen::V,posaditi,суулһх
1158,legen::V,polagati,тәвх
1159,berühren::V,doticati,көндәх
1160,berühren::V,dodirivati,көндәх
1161,verbinden::V,spojiti,боох
1162,verbinden::V,zavezati,боох
1163,bedecken::V,pokriti,хучх
1164,bedecken::V,pokriti,бүркх
1165,aufhängen::V,objesiti,өлгх
1166,anzünden::V,upaliti,асах
1167,anzünden::V,upaliti,шатах
1168,anzünden::V,zapaliti,асах
1169,anzünden::V,zapaliti,шатах
1170,aufheben::V,podići,өөдән өргх
1171,aufheben::V,podignuti,өөдән өргх
1172,zurücklassen::V,ostaviti,үлдәх
1173,zurücklassen::V,pustiti natrag,үлдәх
1174,verlieren::V,izgubiti,геех
1175,fallen lassen::V,ispustiti,алдх
1176,machen::V,uraditi,кех
1177,machen::V,načiniti,кех
1178,machen::V,napraviti,кех
1179,herstellen::V,proizvesti,кех
1180,bauen::V,graditi,тосхх
1181,reparieren::V,popraviti,ясх
1182,verbessern::V,poboljšati,сәәрүлх
1183,ändern::V,promijeniti,хүврәх
1184,graben::V,kopati,малтх
1185,graben::V,kopkati,малтх
1186,beugen::V,saviti,нуһлх
1187,biegen::V,saviti,матилһх
1188,biegen::V,sagnuti,матилһх
1189,drehen::V,vrtjeti,эргүлх
1190,wenden::V,obrnuti,көмрх
1191,wenden::V,obrnuti,эргүлх
1192,umdrehen::V,okrenuti,эргүлх
1193,umdrehen::V,prevŕnuti,эргүлх
1194,heben::V,dizati,өргх
1195,heben::V,dizati,деер өргх
1196,hochheben::V,dignuti,өргх
1197,ergreifen::V,uhvatiti,бәрх
1198,ergreifen::V,prihvatiti,бәрх
1199,halten::V,držati,бәрх
1200,drücken::V,pritiskivati,шахх
1201,schieben::V,gurati,түлкх
1202,kratzen::V,česati,мааҗх
1203,kratzen::V,grepsti,мааҗх
1204,lecken::V,lizati,долах
1205,beißen::V,ujesti,хазх
1206,beißen::V,gristi,хазх
1207,abreißen::V,otkinuti,таслх
1208,abschneiden::V,odrezati,тәәрх
1209,binden::V,vezati,боох
1210,stecken::V,turiti,шаах
1211,stecken::V,turiti,хатхх
1212,brechen::V,slomiti,хамхлх
1213,klopfen::V,lupati,цокх
1214,klopfen::V,kucati,цокх
1215,hauen::V,tući,цокх
1216,hauen::V,udarati,цокх
1217,kleben::V,lijepiti,наах
1218,reiben::V,trti,зүлгх
1219,streichen::V,namazati,наах
1220,streichen::V,namazati,лашх
1221,streichen::V,namazati,түркх
1222,schleifen::V,brusiti,хурцлх
1223,schneiden::V,rezati,хәәчлх
1224,rütteln::V,drmati,дәәвлүлх
1225,schütteln::V,tresti,сегсрх
1226,schwenken::V,mahati,дайлх
1227,schütten::V,sipati,кех
1228,schütten::V,lijevati,кех
1229,füllen::V,napuniti,дүүргх
1230,einwickeln::V,umotati,орах
1231,einwickeln::V,zamotati,орах
1232,tragen::V,nositi,зөөх
1233,schleppen::V,tegliti,чирх
1234,ziehen::V,vući,татх
1235,aufbewahren::V,čuvati,хадһлх
1236,werfen::V,bacati,хайх
1237,fangen::V,loviti,бәрх
1238,fangen::V,loviti,хавлх
1239,fangen::V,hvatati,бәрх
1240,fangen::V,hvatati,хавлх
1241,packen::V,ščepati,бәрх
1242,packen::V,zgrabiti,бәрх
1243,verstecken::V,sakriti,дүрх
1244,verstecken::V,sakriti,бултулх
1245,teilen::V,podijeliti,хувах
1246,schicken::V,slati,илгәх
1247,bringen::V,donijeti,авч ирх
1248,hinzufügen::V,dodati,немх
1249,hinzufügen::V,pridati,немх
1250,bekommen::V,dobiti,авх
1251,erhalten::V,primiti,авх 
1252,nehmen::V,uzeti,авх
1253,wählen::V,izabrati,шүүх
1254,auswählen::V,odabrati,шүүх
1255,bewahren::V,sačuvati,хадһлх
1256,bewahren::V,sačuvati,кевтнь үлдәх
1257,bewahren::V,sačuvati,кевтнь бәәлһх
1258,behindern::V,smetati,харшлх
1259,verderben::V,pokvariti,үрәх
1260,beschädigen::V,oštetiti,эвдх
1261,zerbrechen::V,razbiti,күүлх
1262,zerbrechen::V,razbiti,хамхлх
1263,zerbrechen::V,prelomiti,күүлх
1264,zerbrechen::V,prelomiti,хамхлх
1265,zerreißen::V,poderati,шуучх
1266,zerreißen::V,rastrgnuti,шуучх
1267,zerstören::V,razoriti,эвдх
1268,zerstören::V,razrušiti,эвдх
1269,verbrennen::V,spaliti,шатах
1270,verbrennen::V,sagorjeti,шатах
1271,geben::V,dati,өгх
1272,reichen::V,pružiti,өгх
1273,schenken::V,darivati,белглх
1274,versprechen::V,obećati,амлх
1275,wünschen::V,željeti,сә хәәх
1276,loben::V,hvaliti,магтх
1277,küssen::V,ljubiti,үмсх
1278,wiegen::V,njihati,саатулх
1279,wiegen::V,ljuljati,саатулх
1280,zudecken::V,pokriti,бүркх
1281,wecken::V,probuditi,серүлх
1282,zeigen::V,pokazati,үзүлх
1283,führen::V,voditi,көтлх
1284,lehren::V,učiti,заах
1285,lehren::V,učiti,сурһх
1286,unterrichten::V,poučiti,сурһх
1287,unterrichten::V,poučiti,багшлх
1288,aufziehen::V,uzgajati,өскәх
1289,leiten::V,upravljati,һардх
1290,leiten::V,upravljati,толһалх
1291,antreiben::V,natjeravati,шамдах
1292,lassen::V,dati,күч үзүлх
1293,einladen::V,pozvati,үрх
1294,vereinigen::V,ujediniti,хамцулх
1295,besuchen::V,posjetiti,одх
1296,treffen::V,sresti,харһх
1297,sich versammeln::V,okupiti se,цуглрх
1298,sich versammeln::V,okupiti se,хурх
1299,spielen::V,igrati se,наадх
1300,singen::V,pjevati,дуулх
1301,tanzen::V,plesati,биилх
1302,sich trennen::V,razići se,хаһцх
1303,verlassen::V,ostaviti,хайх
1304,verlassen::V,napustiti,хайх
1305,retten::V,spasiti,әм аврх
1306,retten::V,spasiti,әәмшгәс харсх
1307,bewachen::V,čuvati,харх
1308,bewachen::V,čuvati,манх
1309,bewachen::V,stražariti,харх
1310,bewachen::V,stražariti,манх
1311,schützen::V,čuvati,харсх
1312,verteidigen::V,obraniti,харсх
1313,sich schlagen::V,biti se,гүвдлдх
1314,sich schlagen::V,udariti se,гүвдлдх
1315,schießen::V,pucati,хах
1316,schießen::V,strijeljati,хах
1317,siegen::V,pobijediti,диилх
1318,ärgern::V,ljutiti,уурлулх
1319,schlagen::V,biti,цокх
1320,schlagen::V,biti,гүвдх
1321,schlagen::V,udariti,цокх
1322,schlagen::V,udariti,гүвдх
1323,treten::V,šutnuti,
1324,stechen::V,ubosti,хатхх
1325,stoßen::V,gurnuti,түлкчкх
1326,stehlen::V,ukrasti,хулхалх
1327,stören::V,smetati,һә болх
1328,belästigen::V,smetati,амр эс өгх
1329,belästigen::V,dosaditi,амр эс өгх
1330,verbergen::V,skriti,нуух
1331,verbergen::V,skriti,бултулх
1332,täuschen::V,obmanuti,меклх
1333,betrügen::V,prevarati,меклх
1334,betrügen::V,prevarati,мек һарһх
1335,töten::V,ubiti,алх
1336,wohnen::V,stanovati,бәәх
1337,arbeiten::V,raditi,көдлх
1338,sammeln::V,sabrati,түүх
1339,pflücken::V,ubrati,түүх
1340,pflücken::V,ubrati,хурах
1341,jagen::V,loviti,аңнх
1342,jagen::V,loviti,аңһучлх
1343,fischen::V,ribati,заһс аңнх
1344,fischen::V,loviti ribu,заһс аңнх
1345,fassen::V,uloviti,бәрх
1346,hüten::V,pasti,хәрүлх
1347,treiben::V,goniti,туух
1348,anbinden::V,privezati,уйх
1349,füttern::V,hraniti,теҗәх
1350,melken::V,musti,саах
1351,hacken::V,sjeckati,чавчх
1352,gießen::V,politi,услх
1353,reifen::V,sazreti,болх
1354,reifen::V,sazreti,болвсрх
1355,zubereiten::V,prigotoviti,белдх
1356,kochen::V,kuhati,чанх
1357,kochen::V,kuhati,болһх
1358,backen::V,peći,болһх
1359,braten::V,peći,хуурх
1360,braten::V,pržiti,хуурх
1361,umrühren::V,promiješati,самрх
1362,stricken::V,plesti,өлгх
1363,nähen::V,šiti,уйх
1364,färben::V,obojiti,будх
1365,reinigen::V,očistiti,цеврлх
1366,reinigen::V,počistiti,цеврлх
1367,waschen::V,prati,уһах
1368,abwischen::V,otrti,арчх
1369,spülen::V,isprati,зәәлх
1370,spülen::V,oplakati,зәәлх
1371,fegen::V,mesti,сәвүрдх
1372,fegen::V,pomesti,сәвүрдх
1373,kehren::V,mesti,сәвүрдх
1374,baden::V,kupati se,өөмх
1375,sich waschen::V,umiti se,уһах
1376,sich waschen::V,umiti se,бийән уһаҗ
1377,sich waschen::V,prati se,уһах
1378,sich waschen::V,prati se,бийән уһаҗ
1379,ausziehen::V,svući,тәәлх
1380,anziehen::V,obući,өмсх
1381,sich anziehen::V,obući se,хувцлх
1382,kämmen::V,češljati,самлх
1383,schmücken::V,uresiti,чимх
1384,schmücken::V,uresiti,кеерүлх
1385,schmücken::V,nakititi,чимх
1386,schmücken::V,nakititi,кеерүлх
1387,sagen::V,reći,келх
1388,sagen::V,kazati,келх
1389,sprechen::V,govoriti,келх
1390,reden::V,govoriti,күүндх
1391,reden::V,govoriti,күр_кех
1392,reden::V,besjediti,күүндх
1393,reden::V,besjediti,күр_кех
1394,sich unterhalten::V,razgovarati se,күүндх
1395,fragen::V,pitati,сурх
1396,bitten::V,moliti,эрх
1397,erzählen::V,ispričati,келх
1398,erzählen::V,ispričati,келҗ өгх
1399,erzählen::V,pripovjediti,келх
1400,erzählen::V,pripovjediti,келҗ өгх
1401,mitteilen::V,saopćiti,медүлх
1402,nennen::V,nazvati,нерәдх
1403,nennen::V,nazvati,нер өгх
1404,rufen::V,zvati,дуудх
1405,rufen::V,dozvati,дуудх
1406,prahlen::V,hvalisati se,көөрх
1407,übersetzen::V,prevesti,орчулх
1408,denken::V,misliti,санх
1409,glauben::V,vjerovati,шүтх
1410,glauben::V,vjerovati,нәәлх
1411,bemerken::V,zapaziti,темдглх
1412,bemerken::V,primijetiti,темдглх
1413,erkennen::V,prepoznati,таньх
1414,erkennen::V,prepoznati,медх
1415,begreifen::V,pojmiti,медх
1416,begreifen::V,shvatiti,медх
1417,verstehen::V,razabrati,соңсх
1418,lernen::V,učiti se,сурх
1419,wissen::V,znati,медх
1420,sich erinnern an::V,sjetiti se,санх
1421,vergessen::V,zaboraviti,мартх
1422,messen::V,mjeriti,кемҗәлх
1423,zählen::V,brojiti,тоолх
1424,rechnen::V,računati,тоолх
1425,lesen::V,čitati,умшх
1426,malen::V,slikati,зурх
1427,zeichnen::V,crtati,зурх
1428,schreiben::V,pisati,бичх
1429,besitzen::V,imati,эзлх
1430,besitzen::V,posjedovati,эзлх
1431,kaufen::V,kupiti,хулдҗ авх
1432,verkaufen::V,prodati,хулдх
1433,verkaufen::V,prodati,гүүлгх
1434,verkaufen::V,raspačati,хулдх
1435,verkaufen::V,raspačati,гүүлгх
1436,bezahlen::V,platiti,өгх
1437,zahlen::V,plaćati,өгх
1438,beherrschen::V,vladati,эзлх
1439,beherrschen::V,gospodariti,эзлх
1440,ertragen::V,trpjeti,даах
1441,ertragen::V,podnijeti,даах
1442,Gehirn::N,,экн
