,Concept_ID,ca,is
842,drei::NUM,tres,þrír
843,vier::NUM,quatre,fjórir
844,fünf::NUM,cinc,fimm
845,sechs::NUM,sis,sex
846,sieben::NUM,set,sjö
847,acht::NUM,vuit,átta
848,neun::NUM,nou,níu
849,zehn::NUM,deu,tíu
850,elf::NUM,onze,ellefu
851,zwölf::NUM,dotze,tólf
852,zwanzig::NUM,vint,tuttugu
853,dreißig::NUM,trenta,þrjátíu
854,vierzig::NUM,quaranta,fjörutíu
855,fünfzig::NUM,cinquanta,fimmtíu
856,sechzig::NUM,seixanta,sextíu
857,siebzig::NUM,setanta,sjötíu
858,achtzig::NUM,vuitanta,áttatíu
859,neunzig::NUM,noranta,níutíu
860,hundert::NUM,cent,hundrað
861,tausend::NUM,mil,þúsund
862,und::CNJ,i,og
863,oder::CNJ,o,eða
864,stehen::V,estar de peu,standa
865,sitzen::V,seure,sitja
866,liegen::V,jeure,liggja
867,hängen::V,penjar,hanga
868,werden::V,fer-se,verða
869,werden::V,posar-se,verða
870,passieren::V,succeir,gerast
871,beginnen::V,iniciar-se,byrja
872,enden::V,acabar-se,enda
873,enden::V,acabar-se,lykta
874,enden::V,terminar-se,enda
875,enden::V,terminar-se,lykta
876,wechseln::V,canviar,skipta
877,aufgehen[Sonne]::V,sortir,koma upp
878,untergehen[Sonne]::V,posar-se,ganga til viðar
879,scheinen[Sonne]::V,brillar,skína
880,donnern::V,tronar,þruma
881,wehen::V,bufar,blása
882,strömen::V,afluir,streyma
883,fließen::V,fluir,fljóta
884,sich drehen::V,girar,snúast
885,schwanken::V,vacil·lar,riða
886,schwanken::V,vacil·lar,rugga
887,schwingen::V,oscil·lar,sveiflast
888,fallen::V,caure,falla
889,fallen::V,tombar,falla
890,brennen::V,cremar,brenna
891,rauchen::V,fumejar,reykja
892,regnen::V,ploure,rigna
893,gefrieren::V,gelar-se,frjósa
894,tauen::V,fondre's,þiðna
895,schmelzen::V,fondre's,bráðna
896,trocknen::V,assecar-se,þorna
897,sieden::V,bullir,sjóða
898,faulen::V,podrir-se,rotna
899,verfaulen::V,podrir-se,rotna
900,reißen::V,trencar-se,rifna
901,versinken::V,enfonsar-se,sökkva
902,vergehen::V,passar,líða
903,erscheinen::V,aparèixer,birtast
904,verschwinden::V,desaparèixer,hverfa
905,sinken::V,baixar,síga
906,sinken::V,descendir,síga
907,abnehmen::V,decréixer,lækka
908,abnehmen::V,decréixer,minnka
909,zunehmen::V,augmentar,aukast
910,steigen::V,pujar,stíga
911,wachsen::V,créixer,vaxa
912,glänzen::V,brillar,glóa
913,glänzen::V,brillar,glampa
914,glänzen::V,resplendir,glóa
915,glänzen::V,resplendir,glampa
916,funkeln::V,espurnejar,leiftra
917,lärmen::V,fer soroll,hafa hátt
918,läuten::V,sonar,hringja
919,klingeln::V,trucar,hringja
920,klirren::V,dringar,glamra
921,klirren::V,dringar,skrölta
922,brausen::V,rugir,ólga
923,rauschen::V,murmurar,suða
924,klingen::V,sonar,hljóma
925,bellen::V,lladrar,gelta
926,heulen::V,udolar,væla
927,heulen::V,udolar,ýlfra
928,blasen::V,bufar,blása
929,pfeifen::V,xiular,blístra
930,schreien::V,cridar,æpa
931,stöhnen::V,gemegar,stynja
932,zittern::V,tremolar,titra
933,zittern::V,tremolar,skjálfa
934,leben::V,vīure,lifa
935,geboren werden::V,néixer,fæðast
936,atmen::V,respirar,anda
937,atmen::V,respirar,draga andann
938,trinken::V,beure,drekka
939,essen::V,menjar,borða
940,schlucken::V,empassar-se,kingja
941,müde werden::V,cansar-se,þreytast
942,einschlafen::V,adormir-se,sofna
943,schlafen::V,dormir,sofa
944,aufwachen::V,despertar-se,vakna
945,aufstehen::V,llevar-se,fara á fætur
946,sich erholen::V,descansar,hvíla sig
947,krank werden::V,posar-se malalt,veikjast
948,krank werden::V,posar-se malalt,verða veikur
949,krank sein::V,estar malalt,vera veikur
950,schmerzen::V,doldre,kenna til
951,husten::V,tossir,hósta
952,genesen::V,recuperar-se,batna
953,genesen::V,recuperar-se,frískast
954,sterben::V,morir,deyja
955,umkommen::V,perir,farast
956,sich bewegen::V,moure's,bifast
957,sich rühren::V,moure's,hreyfast
958,sich erheben::V,aixecar-se,standa upp
959,sich setzen::V,asseure's,setjast
960,hinfallen::V,caure's,detta
961,laufen::V,caminar,labba
962,schreiten::V,procedir,ganga
963,spazierengehen::V,passejar,ganga sér til skemmtunar
964,eilen::V,anar corrent,fara hratt
965,sich beeilen::V,afanyar-se,flýta sér
966,sausen::V,córrer,þjóta
967,rennen::V,córrer,hlaupa
968,springen::V,saltar,stökkva
969,klettern::V,escalar,klifra
970,schaukeln::V,gronxar-se,róla
971,schaukeln::V,gronxar-se,rugga
972,schaukeln::V,balancejar-se,róla
973,schaukeln::V,balancejar-se,rugga
974,kriechen::V,reptar,skríða
975,kriechen::V,arrossegar-se,skríða
976,schwimmen::V,nadar,synda
977,tauchen::V,bussejar,kafa
978,tauchen::V,submergir-se,kafa
979,rudern::V,remar,róa
980,fahren::V,anar,aka
981,fahren::V,anar,fara
982,fliegen::V,volar,fljúga
983,gehen::V,caminar,fara
984,gehen::V,caminar,ganga
985,weggehen::V,anar-se'n,fara burt
986,weggehen::V,anar-se'n,ganga burt
987,abfahren::V,partir,aka burt
988,anhalten::V,aturar-se,stöðva
989,hineingehen::V,entrar,ganga inn
990,eintreten::V,entrar,koma inn
991,eintreten::V,entrar,ganga inn
992,kommen::V,venir,koma
993,ankommen::V,arribar,koma til
994,zurückkommen::V,tornar,koma til baka
995,bleiben::V,quedar-se,haldast
996,bleiben::V,quedar-se,vera kyrr
997,warten::V,esperar,bíða
998,erwarten::V,esperar,búast við
999,erwarten::V,esperar,eiga von á
1000,suchen::V,buscar,leita
1001,finden::V,trobar,finna
1002,versuchen::V,intentar,reyna
1003,vorbereiten::V,preparar,undirbúa
1004,lieben::V,estimar,elska
1005,mögen::V,agradar a,þykja gott
1006,mögen::V,agradar a,falla í geð
1007,lachen::V,riure,hlæja
1008,rühren::V,commoure,snerta
1009,rühren::V,emocionar,snerta
1010,weinen::V,plorar,gráta
1011,schimpfen::V,renyar,skammast
1012,sich ärgern::V,enfadar-se,sárna
1013,sich ärgern::V,enfadar-se,gremjast
1014,sich fürchten::V,tenir por,óttast
1015,fürchten::V,témer,óttast
1016,fliehen::V,fugir,flýja
1017,flüchten::V,refugiar-se,strjúka
1018,sehen::V,veure,sjá
1019,anschauen::V,mirar,horfa á
1020,ansehen::V,mirar,líta á
1021,hören::V,oir,heyra
1022,zuhören::V,escoltar,hlusta
1023,probieren::V,provar,smakka
1024,riechen::V,olorar,þefa
1025,fühlen::V,sentīr,finna til
1026,scheinen::V,semblar,virðast
1027,zu sehen sein::V,poder-se veure,vera að sjá
1028,vernehmen::V,percebre,heyra
1029,vernehmen::V,percebre,greina
1030,frieren::V,tenir fred,frjósa
1031,tun::V,fer,gera
1032,können::V,poder,geta
1033,wollen::V,voler,ætla
1034,wollen::V,voler,vilja
1035,anfangen::V,iniciar,hefja
1036,beenden::V,acabar,enda
1037,beenden::V,acabar,ljúka
1038,aufhören::V,deixar,lykta
1039,gelingen::V,sortir bé,heppnast
1040,geraten::V,sortir,lukkast
1041,öffnen::V,obrir,opna
1042,schließen::V,tancar,loka
1043,stellen::V,posar,láta
1044,stellen::V,posar,setja
1045,stellen::V,col·locar,láta
1046,stellen::V,col·locar,setja
1047,setzen::V,assentar,láta
1048,setzen::V,assentar,setja
1049,legen::V,posar,láta
1050,legen::V,posar,leggja
1051,berühren::V,tocar,koma við
1052,verbinden::V,unir,sameina
1053,verbinden::V,connectar,sameina
1054,bedecken::V,tapar,hylja
1055,bedecken::V,cobrir,hylja
1056,aufhängen::V,penjar,hengja
1057,aufhängen::V,penjar,hengja upp
1058,anzünden::V,encendre,kveikja í
1059,aufheben::V,aixecar,taka upp
1060,aufheben::V,aixecar,lyfta upp
1061,zurücklassen::V,deixar,skilja eftir
1062,verlieren::V,pērdre,týna
1063,verlieren::V,pērdre,glata
1064,fallen lassen::V,deixar caure,missa
1065,machen::V,fer,búa til
1066,herstellen::V,producir,framleiða
1067,bauen::V,construir,smíða
1068,bauen::V,construir,byggja
1069,reparieren::V,reparar,gera við
1070,verbessern::V,millorar,bæta
1071,ändern::V,canviar,breyta
1072,graben::V,cavar,grafa
1073,beugen::V,doblegar,beygja
1074,biegen::V,corbar,sveigja
1075,biegen::V,arquejar,sveigja
1076,drehen::V,girar,snúa
1077,wenden::V,girar,snúa
1078,wenden::V,girar,venda
1079,umdrehen::V,voltar,venda
1080,umdrehen::V,voltar,snúa við
1081,heben::V,pujar,hefja
1082,heben::V,aixecar,hefja
1083,hochheben::V,aixecar,lyfta upp
1084,ergreifen::V,agafar,grípa
1085,halten::V,mantenir,rúma
1086,halten::V,mantenir,halda
1087,drücken::V,prémer,þjá
1088,drücken::V,prémer,þrýsta
1089,drücken::V,estrènyer,þjá
1090,drücken::V,estrènyer,þrýsta
1091,schieben::V,empènyer,ýta
1092,kratzen::V,raspar,klóra
1093,lecken::V,llepar,sleikja
1094,beißen::V,mossegar,bíta
1095,abreißen::V,arrencar,rífa af
1096,abreißen::V,arrencar,rífa frá
1097,abschneiden::V,tallar,skera af
1098,abschneiden::V,tallar,klippa af
1099,binden::V,lligar,binda
1100,stecken::V,ficar,stinga
1101,brechen::V,trencar,brjóta
1102,klopfen::V,trucar,berja
1103,klopfen::V,trucar,klappa
1104,hauen::V,picar,berja
1105,hauen::V,picar,höggva
1106,hauen::V,colpejar,berja
1107,hauen::V,colpejar,höggva
1108,kleben::V,enganxar,líma
1109,reiben::V,fregar,núa
1110,streichen::V,untar,smyrja
1111,schleifen::V,afilar,slípa
1112,schleifen::V,esmolar,slípa
1113,schneiden::V,tallar,skera
1114,schneiden::V,tallar,klippa
1115,rütteln::V,sacsejar,skaka
1116,schütteln::V,agitar,hrista
1117,schütteln::V,sacsejar,hrista
1118,schwenken::V,agitar,sveifla
1119,schütten::V,abocar,hella
1120,füllen::V,omplir,fylla
1121,einwickeln::V,embolicar,vefja inn í
1122,tragen::V,dur,bera
1123,tragen::V,portar,bera
1124,schleppen::V,arrossegar,draga
1125,ziehen::V,tirar,toga
1126,ziehen::V,tirar,draga
1127,ziehen::V,estirar,toga
1128,ziehen::V,estirar,draga
1129,aufbewahren::V,conservar,geyma
1130,werfen::V,llançar,kasta
1131,fangen::V,agafar,grípa
1132,fangen::V,atrapar,grípa
1133,packen::V,engrapar,þrífa í
1134,verstecken::V,amagar,fela
1135,teilen::V,dividir,deila
1136,schicken::V,enviar,senda
1137,bringen::V,portar,færa
1138,bringen::V,portar,flytja
1139,hinzufügen::V,afegir,bæta við
1140,bekommen::V,obtenir,hljóta
1141,bekommen::V,obtenir,ná
1142,erhalten::V,rebre,fá
1143,nehmen::V,prendre,taka
1144,wählen::V,triar,velja
1145,wählen::V,elegir,velja
1146,auswählen::V,escollir,velja úr
1147,auswählen::V,seleccionar,velja úr
1148,bewahren::V,conservar,gæta
1149,bewahren::V,conservar,vernda
1150,behindern::V,impedir,varna
1151,behindern::V,obstaculitzar,varna
1152,verderben::V,espatllar,spilla
1153,beschädigen::V,danyar,skemma
1154,beschädigen::V,destrossar,skemma
1155,zerbrechen::V,trencar,brjóta
1156,zerreißen::V,estripar,rífa
1157,zerreißen::V,estripar,rífa sundur
1158,zerstören::V,destruir,rífa niður
1159,verbrennen::V,cremar,brenna
1160,geben::V,donar,gefa
1161,reichen::V,passar,rétta
1162,schenken::V,regalar,gefa
1163,versprechen::V,prometre,lofa
1164,versprechen::V,prometre,heita
1165,wünschen::V,desitjar,óska
1166,loben::V,elogiar,lofa
1167,loben::V,elogiar,hrósa
1168,küssen::V,fer un petó a,kyssa
1169,wiegen::V,bressolar,rugga
1170,zudecken::V,tapar,þekja
1171,zudecken::V,tapar,breiða yfir
1172,zudecken::V,cobrir,þekja
1173,zudecken::V,cobrir,breiða yfir
1174,wecken::V,despertar,vekja
1175,zeigen::V,mostrar,sýna
1176,zeigen::V,ensenyar,sýna
1177,führen::V,guiar,leiða
1178,führen::V,conduir,leiða
1179,lehren::V,ensenyar,kenna
1180,unterrichten::V,ensenyar,fræða
1181,aufziehen::V,criar,ala upp
1182,leiten::V,dirigir,stjórna
1183,antreiben::V,impel·lir,hvetja
1184,lassen::V,fer,láta
1185,einladen::V,invitar,bjóða heim
1186,einladen::V,convidar,bjóða heim
1187,vereinigen::V,unir,sameina
1188,besuchen::V,visitar,heimsækja
1189,besuchen::V,anar a veure,heimsækja
1190,treffen::V,trobar,hitta
1191,sich versammeln::V,reunir-se,safnast saman
1192,spielen::V,jugar,leika sér
1193,singen::V,cantār,syngja
1194,tanzen::V,ballar,dansa
1195,sich trennen::V,separar-se,skiljast
1196,verlassen::V,deixar,yfirgefa
1197,verlassen::V,abandonar,yfirgefa
1198,retten::V,salvar,bjarga
1199,bewachen::V,vigilar,gæta
1200,bewachen::V,vigilar,hafa vörð á
1201,schützen::V,protegir,vernda
1202,verteidigen::V,defensar,verja
1203,sich schlagen::V,barallar-se,slást
1204,sich schlagen::V,barallar-se,berjast
1205,schießen::V,tirar,skjóta
1206,schießen::V,disparar,skjóta
1207,siegen::V,vèncer,sigra
1208,ärgern::V,enfadar,ergja
1209,ärgern::V,enfadar,skaprauna
1210,schlagen::V,pegar,slá
1211,schlagen::V,pegar,lemja
1212,schlagen::V,colpejar,slá
1213,schlagen::V,colpejar,lemja
1214,treten::V,donar un cop de peu a,sparka
1215,stechen::V,punxar,stinga
1216,stechen::V,apunyalar,stinga
1217,stoßen::V,empènyer,hrinda
1218,stehlen::V,robar,stela
1219,stören::V,molestar,trufla
1220,belästigen::V,importunar,ónáða
1221,verbergen::V,amagar,leyna
1222,verbergen::V,ocultar,leyna
1223,täuschen::V,enganyar,gabba
1224,täuschen::V,enganyar,blekkja
1225,betrügen::V,estafar,svíkja
1226,betrügen::V,estafar,blekkja
1227,töten::V,matar,drepa
1228,wohnen::V,vīure,búa
1229,wohnen::V,habitar,búa
1230,arbeiten::V,treballar,vinna
1231,sammeln::V,col·leccionar,safna
1232,pflücken::V,collir,tína
1233,pflücken::V,collir,reyta
1234,jagen::V,caçar,veiða
1235,fischen::V,pescar,fiska
1236,fassen::V,atrapar,veiða
1237,hüten::V,pasturar,gæta
1238,hüten::V,pasturar,vakta
1239,treiben::V,arriar,reka
1240,anbinden::V,lligar,binda við
1241,anbinden::V,lligar,binda fast
1242,füttern::V,donar menjar a,fóðra
1243,melken::V,munyir,mjólka
1244,hacken::V,picar,höggva
1245,hacken::V,tallar,höggva
1246,gießen::V,regar,hella
1247,reifen::V,madurar,þroskast
1248,zubereiten::V,preparar,elda
1249,zubereiten::V,preparar,tilbúa
1250,kochen::V,coure,sjóða
1251,backen::V,coure al forn,baka
1252,braten::V,rostir,steikja
1253,umrühren::V,remenar,hræra í
1254,stricken::V,tricotar,prjóna
1255,stricken::V,fer punt de mitja,prjóna
1256,nähen::V,cosir,sauma
1257,färben::V,tenyir,lita
1258,reinigen::V,netejar,hreinsa
1259,waschen::V,rentār,þvo
1260,abwischen::V,eixugar,þerra
1261,spülen::V,esbandir,skola
1262,spülen::V,esbandir,þvo upp
1263,fegen::V,escombrar,sópa
1264,fegen::V,escombrar,hreinsa
1265,kehren::V,escombrar,sópa
1266,baden::V,banyar-se,baða sig
1267,sich waschen::V,rentār-se,þvo sér
1268,ausziehen::V,treure's,fara úr
1269,anziehen::V,posar-se,fara í
1270,sich anziehen::V,vestir-se,klæðast
1271,kämmen::V,pentinar,greiða
1272,schmücken::V,adornar,prýða
1273,schmücken::V,adornar,skreyta
1274,sagen::V,dir,segja
1275,sprechen::V,parlar,tala
1276,reden::V,parlar,ræða
1277,sich unterhalten::V,conversar,spjalla
1278,sich unterhalten::V,conversar,ræðast við
1279,fragen::V,preguntar,spyrja
1280,bitten::V,demanar,biðja
1281,erzählen::V,contar,segja frá
1282,erzählen::V,explicar,segja frá
1283,mitteilen::V,comunicar,tilkynna
1284,nennen::V,nomenar,nefna
1285,rufen::V,cridar,kalla
1286,prahlen::V,lloar-se,gorta
1287,prahlen::V,jactar-se,gorta
1288,übersetzen::V,traduir,þýða
1289,denken::V,pensar,hugsa
1290,glauben::V,creure,trúa
1291,bemerken::V,notar,taka eftir
1292,erkennen::V,reconèixer,þekkja
1293,begreifen::V,comprendre,skilja
1294,verstehen::V,entendre,skilja
1295,lernen::V,aprendre,læra
1296,wissen::V,saber,vita
1297,sich erinnern an::V,recordar,minnast
1298,vergessen::V,oblidar,gleyma
1299,messen::V,mesurar,mæla
1300,zählen::V,comptar,telja
1301,rechnen::V,calcular,reikna
1302,lesen::V,llegir,lesa
1303,malen::V,pintar,mála
1304,zeichnen::V,dibuixar,teikna
1305,schreiben::V,escrīure,skrifa
1306,besitzen::V,posseir,hafa
1307,kaufen::V,comprar,kaupa
1308,verkaufen::V,vendre,selja
1309,bezahlen::V,pagar,borga
1310,zahlen::V,pagar per,borga
1311,beherrschen::V,dominar,hafa á valdi sínu
1312,ertragen::V,aguantar,þola
