,Concept_ID,lt,ml
1174,wecken::V,žadinti,ഉണർത്തുക
1175,zeigen::V,rodyti,കാണിക്കുക
1176,führen::V,vesti,നടത്തുക
1177,führen::V,vadovauti,നടത്തുക
1178,lehren::V,mokyti,പഠിപ്പിക്കുക
1179,lehren::V,išmokyti,പഠിപ്പിക്കുക
1180,unterrichten::V,dėstyti,പരിശീലിപ്പിക്കുക
1181,aufziehen::V,išauginti,വളർത്തിക്കൊണ്ടുവരുക
1182,leiten::V,valdyti,നയിക്കുക
1183,leiten::V,vadovauti,നയിക്കുക
1184,antreiben::V,uiti,പ്രേരിപ്പിക്കുക
1185,antreiben::V,raginti,പ്രേരിപ്പിക്കുക
1186,antreiben::V,skubinti,പ്രേരിപ്പിക്കുക
1187,lassen::V,paliepti,അനുവദിക്കുക
1188,einladen::V,kviesti,ക്ഷണിക്കുക
1189,einladen::V,pakviesti,ക്ഷണിക്കുക
1190,vereinigen::V,sujungti,കൂടിച്ചേരുക
1191,vereinigen::V,suvienyti,കൂടിച്ചേരുക
1192,besuchen::V,lankyti,സന്ദർശിക്കുക
1193,besuchen::V,aplankyti,സന്ദർശിക്കുക
1194,treffen::V,sutikti,തമ്മിൽ കാണുക
1195,treffen::V,pasitikti,തമ്മിൽ കാണുക
1196,sich versammeln::V,susirinkti,സംയോജിപ്പിക്കുക
1197,spielen::V,groti,കളിക്കുക
1198,spielen::V,žaisti,കളിക്കുക
1199,singen::V,dainuoti,പാടുക
1200,tanzen::V,šokti,നൃത്തം ചെയ്യുക
1201,sich trennen::V,skirtis,നേർപെടുത്തുക
1202,sich trennen::V,išsiskirti,നേർപെടുത്തുക
1203,verlassen::V,palikti,പിൻവാങ്ങുക
1204,retten::V,gelbėti,രക്ഷിക്കുക
1205,bewachen::V,sergėti,കാവൽനിൽക്കുക
1206,schützen::V,ginti,പരിരക്ഷിക്കുക
1207,schützen::V,apginti,പരിരക്ഷിക്കുക
1208,verteidigen::V,ginti,പ്രതിരോധിക്കുക
1209,verteidigen::V,apginti,പ്രതിരോധിക്കുക
1210,sich schlagen::V,muštis,കലഹിക്കുക
1211,schießen::V,šauti,വെടിവെക്കുക
1212,schießen::V,šaudyti,വെടിവെക്കുക
1213,siegen::V,nugalėti,വിജയിക്കുക
1214,ärgern::V,pykinti,വിഷമിപ്പിക്കുക
1215,schlagen::V,mušti,അടിക്കുക
1216,schlagen::V,smogti,അടിക്കുക
1217,schlagen::V,trenkti,അടിക്കുക
1218,treten::V,mygti,തൊഴിക്കുക
1219,stechen::V,gelti,കുത്തുക
1220,stechen::V,smeigti,കുത്തുക
1221,stoßen::V,stumti,തള്ളുക
1222,stoßen::V,pastumti,തള്ളുക
1223,stehlen::V,vogti,മോഷ്ടിക്കുക
1224,stören::V,trikdyti,ശല്യപ്പെടുത്തുക
1225,belästigen::V,apsunkinti,മെനക്കെടുക
1226,verbergen::V,slėpti,മറയ്ക്കുക
1227,verbergen::V,slėpti,ഒളിക്കുക
1228,verbergen::V,paslėpti,മറയ്ക്കുക
1229,verbergen::V,paslėpti,ഒളിക്കുക
1230,täuschen::V,klaidinti,കബളിപ്പിക്കുക
1231,betrügen::V,apgauti,ചതിക്കുക
1232,töten::V,žudyti,കൊല്ലുക
1233,töten::V,nužudyti,കൊല്ലുക
1234,wohnen::V,gyventi,താമസിക്കുക
1235,arbeiten::V,dirbti,ജോലിചെയ്യുക
1236,arbeiten::V,triūsti,ജോലിചെയ്യുക
1237,sammeln::V,rinkti,സഞ്ചയിക്കുക
1238,pflücken::V,skinti,പറിച്ചെടുക്കുക
1239,pflücken::V,raškyti,പറിച്ചെടുക്കുക
1240,jagen::V,medžioti,വേട്ടയാടുക
1241,fischen::V,žvejoti,മീൻ പിടിക്കുക
1242,fassen::V,sučiupti,പിടിക്കുക
1243,hüten::V,ganyti,ചേർക്കുക
1244,treiben::V,ginti,വാഹനം_ഓടിക്കുക
1245,anbinden::V,pririšti,കെട്ടിയിടുക
1246,füttern::V,šerti,തീറ്റുക
1247,melken::V,melžti,പാലുകറക്കുക
1248,hacken::V,kapoti,വെട്ടിമുറിക്കുക
1249,gießen::V,lieti,നനയ്ക്കുക
1250,gießen::V,laistyti,നനയ്ക്കുക
1251,reifen::V,nokti,പാകമാകുക
1252,reifen::V,sirpti,പാകമാകുക
1253,zubereiten::V,ruošti,പാചകം_ചെയ്യുക
1254,zubereiten::V,gaminti,പാചകം_ചെയ്യുക
1255,kochen::V,virti,വേവിക്കുക
1256,kochen::V,virinti,വേവിക്കുക
1257,backen::V,kepti,ബേക്ക് ചെയ്യുക
1258,braten::V,kepti,പോരിക്കുക
1259,braten::V,kepinti,പോരിക്കുക
1260,umrühren::V,maišyti,ഇളക്കുക
1261,umrühren::V,pamaišyti,ഇളക്കുക
1262,stricken::V,megzti,മെടയുക
1263,nähen::V,siūti,തുന്നുക
1264,färben::V,dažyti,ചായം പൂശുക
1265,färben::V,nudažyti,ചായം പൂശുക
1266,reinigen::V,valyti,വൃത്തിയാക്കുക
1267,reinigen::V,švarinti,വൃത്തിയാക്കുക
1268,waschen::V,plauti,കഴുകുക
1269,waschen::V,mazgoti,കഴുകുക
1270,waschen::V,skalbti,കഴുകുക
1271,abwischen::V,nušluostyti,തുടയ്ക്കുക
1272,spülen::V,plauti,കഴുകുക
1273,spülen::V,skalauti,കഴുകുക
1274,fegen::V,šluoti,അടിച്ചുവാരുക
1275,kehren::V,šluoti,അടിച്ചുവാരുക
1276,baden::V,maudytis,നീന്തിത്തുടിക്കുക
1277,sich waschen::V,praustis,കഴുകുക
1278,ausziehen::V,numauti,ഇഴുക്കുക
1279,ausziehen::V,nuvilkti,ഇഴുക്കുക
1280,anziehen::V,mauti,ഉടുക്കുക
1281,anziehen::V,apsivilkti,ഉടുക്കുക
1282,sich anziehen::V,rengtis,ധരിച്ച നേടുകയുക
1283,sich anziehen::V,apsirengti,ധരിച്ച നേടുകയുക
1284,kämmen::V,šukuoti,മുടിചീകുക
1285,schmücken::V,puošti,അലങ്കരിക്കുക
1286,schmücken::V,dabinti,അലങ്കരിക്കുക
1287,schmücken::V,gražinti,അലങ്കരിക്കുക
1288,sagen::V,tarti,പറയുക
1289,sprechen::V,kalbėti,സംസാരിക്കുക
1290,reden::V,šnekėti,സംസാരിക്കുക
1291,sich unterhalten::V,kalbėtis,നർമ്മസല്ലാപം നടത്തുക
1292,sich unterhalten::V,šnekučiuotis,നർമ്മസല്ലാപം നടത്തുക
1293,fragen::V,klausti,ചോദിക്കുക
1294,bitten::V,prašyti,അപേക്ഷിക്കുക
1295,erzählen::V,pasakoti,പറയുക
1296,mitteilen::V,skelbti,അറിയിക്കുക
1297,mitteilen::V,pranešti,അറിയിക്കുക
1298,nennen::V,vadinti,പേരിടുക
1299,nennen::V,vardyti,പേരിടുക
1300,rufen::V,šaukti,വിളിക്കുക
1301,rufen::V,kviesti,വിളിക്കുക
1302,prahlen::V,girtis,പൊങ്ങച്ചം പറയുക
1303,übersetzen::V,versti,പരിഭാഷപ്പെടുത്തുക
1304,übersetzen::V,išversti,പരിഭാഷപ്പെടുത്തുക
1305,denken::V,galvoti,ചിന്തിക്കുക
1306,glauben::V,manyti,വിശ്വസിക്കുക
1307,glauben::V,tikėti,വിശ്വസിക്കുക
1308,bemerken::V,pamatyti,ശ്രദ്ധിക്കുക
1309,bemerken::V,pastebėti,ശ്രദ്ധിക്കുക
1310,erkennen::V,pažinti,തിരിചറിയുക
1311,erkennen::V,atpažinti,തിരിചറിയുക
1312,begreifen::V,suvokti,കൈപ്പിടിയിലാക്കുക
1313,verstehen::V,suprasti,മനസ്സിലാക്കുക
1314,lernen::V,mokytis,പഠിക്കുക
1315,wissen::V,žinoti,അറിയുക
1316,sich erinnern an::V,prisiminti,ഓർമിക്കുക
1317,vergessen::V,užmiršti,മറക്കുക
1318,messen::V,matuoti,അളക്കുക
1319,zählen::V,skaičiuoti,എണ്ണിത്തിട്ടപ്പെടുത്തുക
1320,rechnen::V,skaičiuoti,ഗണിക്കുക
1321,lesen::V,skaityti,വായിക്കുക
1322,malen::V,tapyti,ചിത്രം വരയ്ക്കുക
1323,zeichnen::V,piešti,വരയ്ക്കുക
1324,zeichnen::V,žymėti,വരയ്ക്കുക
1325,zeichnen::V,braižyti,വരയ്ക്കുക
1326,schreiben::V,rašyti,എഴുതുക
1327,besitzen::V,turėti,സ്വന്തമാക്കുക
1328,kaufen::V,pirkti,വാങ്ങുക
1329,verkaufen::V,parduoti,വിൽക്കുക
1330,bezahlen::V,apmokėti,പരിഹാരം ചെയ്യുക
1331,zahlen::V,mokėti,പണം അടയ്ക്കുക
1332,beherrschen::V,valdyti,ഭരിക്കുക
1333,ertragen::V,kę̃sti,താങ്ങുക
1334,ertragen::V,pakelti,താങ്ങുക
1335,ertragen::V,iškę̃sti,താങ്ങുക
