,Concept_ID,ps,lez
769,dann::ADV,وروسته,ахпа
770,gestern::ADV,پرون,накь
771,einst::ADV,پخوا,садра
772,damals::ADV,هغه وخت,а чӏавуз
773,danach::ADV,بیا,ахпа
774,vorher::ADV,دمخه,вилик
775,zuerst::ADV,لومړی,сифте
776,einmal::ADV,یو ځل,садра
777,manchmal::ADV,ګاهی ګاهی,гагь-гагь
778,oft::ADV,ډېر ځله,гзаф вахтара
779,immer::ADV,تل,гьамиша
780,immer::ADV,همېشه,гьамиша
781,niemals::ADV,هیڅکله نه,са чӏавузни
782,niemals::ADV,هیڅکله نه,са вахтундани
783,hier::ADV,دلته,ина
784,hierhin::ADV,دلته,иниз
785,hierhin::ADV,دې ځای ته,иниз
786,von hier::ADV,د دې ځای نه,инай
787,dort::ADV,هلته,ана
788,dorthin::ADV,هلته,аниз
789,dorthin::ADV,هغه ځای ته,аниз
790,geradeaus::ADV,مخامخ,дуьз
791,vorwärts::ADV,مخ پهٔ وړاندې,вилик
792,vorwärts::ADV,مخ پهٔ وړاندې,виликди
793,rückwärts::ADV,بېرته,кьулухъ
794,zurück::ADV,بېرته,
795,unten::ADV,لاندي,агъада
796,hinab::ADV,ښکته,агъуз
797,oben::ADV,پورته,винел
798,hinauf::ADV,پاس,виниз
799,überall::ADV,هره خوا,вирина
800,nicht::ADV,نه,ваъ
801,ein wenig::ADV,یو څه,са тӏимил
802,kaum::ADV,ایله,жизви
803,sehr::ADV,ډېر,лап
804,sehr::ADV,زيات,лап
805,so::ADV,داسې,икӏ
806,so::ADV,دومره,икӏ
807,noch::ADV,نور,гьеле
808,nur::ADV,تش,анжах
809,nur::ADV,صرف,анжах
810,schon::ADV,دمخه,хъувуна
811,schon::ADV,دمخه,мадни дардиз
812,schon::ADV,دمخه,мадни гуьтӏуьз
813,schon::ADV,دمخه,мадни гуьтӏуь я
814,wieder::ADV,بیا,
815,vergebens::ADV,عبث,нагьакь
816,vergebens::ADV,عبث,нагьакьа
817,vor::PRP,دمخه,вилик
818,hinter::PRP,شاته,кьулухъ
819,unter::PRP,لاندي,кӏаник
820,durch::PRP,د مینځ نه,арадай
821,durch::PRP,د مینځ نه,-кай хкатна
822,neben::PRP,نژدې,патав
823,neben::PRP,نژدې,мукьув
824,zwischen::PRP,ترمینځ,ара
825,zwischen::PRP,ترمینځ,арада
826,wegen::PRP,د ... له لاسه,гъиляй
827,dies::PRN,دا,и
828,dies::PRN,دا,им
829,das::PRN,دا,а
830,das::PRN,دا,ам
831,alles::PRN,هرڅهٔ,вири
832,alles::PRN,هرڅهٔ,михьиз
833,ich::PRN,زه,за
834,ich::PRN,زه,зун
835,du::PRN,ته,вун
836,er::PRN,دی,ам
837,er::PRN,دی,гьа
838,wir::PRN,مونږ,чун
839,ihr::PRN,تاسې,куьн
840,sie::PRN,هغوی,абур
841,was::FPRN,څهٔ,вуч
842,wer::FPRN,چا,вуж
843,wer::FPRN,څوک,вуж
844,wo::FADV,چيری,гьина
845,wo::FADV,چېرته,гьина
846,wohin::FADV,چېرته,гьиниз
847,wie::FADV,څنګه,гьикӏ
848,warum::FADV,ولې,вучиз
849,wieviel::FNUM,څو,шумуд
850,wieviel::FNUM,څومره,шумуд
851,eins::NUM,یو,са
852,zwei::NUM,دوه,кьвед
853,drei::NUM,درې,пуд
854,vier::NUM,څلور,кьуд
855,fünf::NUM,پنځه,вад
856,sechs::NUM,شپږ,ругуд
857,sieben::NUM,اوه,ирид
858,acht::NUM,اته,муьжуьд
859,neun::NUM,نهه,кӏуьд
860,zehn::NUM,لس,цӏуд
861,elf::NUM,یوولس,цӏусад
862,zwölf::NUM,دولس,цӏикьвед
863,zwanzig::NUM,شل,къад
864,dreißig::NUM,دېرش,къанницӏуд
865,vierzig::NUM,څلوېښت,яхцӏур
866,fünfzig::NUM,پنځوس,яхцӏурни цӏуд
867,sechzig::NUM,شپېته,пудкъад
868,siebzig::NUM,اویا,пудкъанни цӏуд
869,achtzig::NUM,اتیا,кьудкъад
870,neunzig::NUM,نوي,кьудкъанни цӏуд
871,hundert::NUM,سل,виш
872,tausend::NUM,زر,агъзур
873,und::CNJ,او,ва
874,oder::CNJ,ېا,я
875,stehen::V,درېدل,акъвазун
876,sitzen::V,کښېنستل,ацукьун
877,liegen::V,ملاستل,къаткун
878,hängen::V,ځړېدل,куьрс хьун
879,werden::V,کېدل,хьун
880,passieren::V,پېښېدل,хьун
881,beginnen::V,شروع کېدل,башламиш хьун
882,enden::V,خلاصدل,куьтягь хьун
883,enden::V,تمامېدل,куьтягь хьун
884,wechseln::V,تغییر موندل,дегиш хьун
885,aufgehen[Sonne]::V,ختل,экъечӏун
886,untergehen[Sonne]::V,لوېدل,акӏун
887,untergehen[Sonne]::V,پرېوتل,акӏун
888,scheinen[Sonne]::V,رڼا کول,ишигь гун
889,donnern::V,تنېدل,къукърумар авун
890,donnern::V,غړمبېدل,къукърумар авун
891,wehen::V,چلېدل,
892,strömen::V,بهېدل,авахьун
893,fließen::V,بهېدل,авахьун
894,fließen::V,تویېدل,авахьун
895,sich drehen::V,ګرځېدل,элкъуьн
896,sich drehen::V,چورلېدل,элкъуьн
897,schwanken::V,زنګېدل,юзун
898,schwingen::V,زنګېدل,галтад хьун
899,fallen::V,ولېدل,аватун
900,brennen::V,سوځېدل,кун
901,brennen::V,سوځېدل,ккун
902,rauchen::V,لوګی کول,
903,regnen::V,باران اورېدل,къун
904,gefrieren::V,کنګل نيول,муркӏади кьун
905,tauen::V,وېلې کېدل,цӏурун
906,schmelzen::V,وېلې کېدل,цӏурун
907,trocknen::V,وچېدل,кьурун
908,sieden::V,اېشېدل,ругун
909,faulen::V,خرابېدل,кутӏун
910,verfaulen::V,ورستېدل,чуьруьтмиш хьун
911,verfaulen::V,ورستېدل,кутӏун
912,reißen::V,شلېدل,атӏун
913,reißen::V,شلېدل,къазунун
914,versinken::V,ډوېېدل,батмиш хьун
915,vergehen::V,تېرېدل,алатун
916,erscheinen::V,ښکارېدل,майдандиз акъатун
917,verschwinden::V,ورکېدل,квахьун
918,sinken::V,ښکته کېدل,элекьун
919,abnehmen::V,کمېدل,тӏимил хьун
920,abnehmen::V,کمېدل,гъвечӏи хьун
921,zunehmen::V,زیاتېدل,артух хьун
922,steigen::V,جګېدل,хкаж хьун
923,steigen::V,پورته کېدل,хкаж хьун
924,wachsen::V,وده کول,экъечӏун
925,glänzen::V,ځلېدل,цӏарцӏар гун
926,funkeln::V,پړکېدل,нур гун
927,lärmen::V,غال و غول کول,ван авун
928,läuten::V,زنګ وهل,зенг ягъун
929,klingeln::V,زنګ وهل,зенг ягъун
930,klirren::V,کړنګېدل,зигринг авун
931,brausen::V,تلاطم کول,къати хьун
932,rauschen::V,شڼهار کول,вишриш авун
933,klingen::V,آواز کول,ван авун
934,bellen::V,غپېدل,элуькьун
935,heulen::V,انګلل,къув ягъун
936,blasen::V,پو کول,уф гун
937,pfeifen::V,شپېلک وهل,уьфт ягъун
938,schreien::V,ناره کول,гьараюн
939,stöhnen::V,زګېروی کول,суза авун
940,zittern::V,لړزېدل,зурзун
941,leben::V,ژوند کول,яшамиш хьун
942,geboren werden::V,زېږېدل,хьун
943,atmen::V,ساه کښل,нефес чӏугун
944,atmen::V,تنفس کول,нефес чӏугун
945,trinken::V,څښل,хъун
946,essen::V,خوړل,тӏуьн
947,schlucken::V,غړپول,туькьуьнун
948,müde werden::V,ستړی کېدل,галатун
949,müde werden::V,ستړی کېدل,юргъун хьун
950,einschlafen::V,ویده کېدل,ксун
951,schlafen::V,خوب کول,ксун
952,aufwachen::V,ویښېدل,ахварай аватун
953,aufstehen::V,پاڅېدل,къарагъун
954,sich erholen::V,استراحت کول,ял ягъун
955,krank werden::V,رنځورېدل,кефсуз хьун
956,krank sein::V,ناجوړېدل,тӏа хьун
957,schmerzen::V,خوږېدل,тӏа хьун
958,schmerzen::V,درد کول,тӏа хьун
959,husten::V,ټوخېدل,уьгьуь ягъун
960,genesen::V,رغېدل,сагъ хъхьун
961,sterben::V,مړل,кьин
962,umkommen::V,تلفېدل,терг хьун
963,sich bewegen::V,چلېدل,юзун
964,sich bewegen::V,حرکت کول,юзун
965,sich rühren::V,ښورېدل,юзун
966,sich erheben::V,درېدل,къарагъун
967,sich setzen::V,کښېنستل,ацукьун
968,hinfallen::V,لوېدل,алукьун
969,laufen::V,منډې وهل,къекъуьн
970,schreiten::V,قدم ایښودل,ккамар къачун
971,spazierengehen::V,چکر وهل,сейр авун
972,eilen::V,بېړه کول,тади авун
973,sich beeilen::V,عجله کول,гьерекатун
974,sausen::V,ځغستل,чкурун
975,rennen::V,زغلېدل,катун
976,rennen::V,زغلېدل,зверун
977,springen::V,ټوپ وهل,хкадарун
978,klettern::V,ختل,акьахун
979,schaukeln::V,زنګېدل,
980,kriechen::V,خاپوړی وهل,капаралди фин
981,schwimmen::V,لامبو وهل,сирнав авун
982,tauchen::V,غوټه وهل,кьилихъди циз вегьин
983,rudern::V,پارو وهل,кьусуйралди лодка гьалун
984,rudern::V,پارو وهل,цуьруьгъуьлдалди кӏватӏун
985,fahren::V,تلل,фин
986,fliegen::V,الوتل,лув гун
987,fliegen::V,الوتل,цавай фин
988,gehen::V,تلل,фин
989,weggehen::V,بهر وتل,хъфин
990,abfahren::V,تلل,фин
991,abfahren::V,تلل,рекье гьатун
992,anhalten::V,ودرېدل,акъвазун
993,hineingehen::V,داخلېدل,гьахьун
994,eintreten::V,ننوتل,гьахьун
995,kommen::V,راتلل,атун
996,ankommen::V,رسېدل,атун
997,zurückkommen::V,بېرته راتلل,хтун
998,bleiben::V,پاتې کېدل,амукьун
999,warten::V,انتظار وېستل,гуьзлемишун
1000,erwarten::V,انتظار کول,вил алаз акъвазун
1001,suchen::V,لټول,къекъуьн
1002,finden::V,میندل,жугъун
1003,finden::V,پیدا کول,жугъун
1004,versuchen::V,هڅه کول,алахъун
1005,vorbereiten::V,چمتوکول,гьазурун
1006,lieben::V,مینه لرل,кӏан хьун
1007,mögen::V,خوښول,рикӏ ацукьун
1008,mögen::V,علاقه لرل,рикӏ ацукьун
1009,lachen::V,خندېدل,хъуьруьн
1010,rühren::V,اغېزه کول,
1011,weinen::V,ژړل,шехьун
1012,schimpfen::V,ښکنځا کول,сеперар гун
1013,schimpfen::V,ښکنځا کول,экъуьгъунар авун
1014,sich ärgern::V,قهر راتلل,хъел акатун
1015,sich fürchten::V,ډارېدل,кичӏе хьун
1016,fürchten::V,ډارېدل,къурхутмиш хьун
1017,fliehen::V,تښتېدل,катун
1018,flüchten::V,تښتېدل,катун
1019,sehen::V,لیدل,акун
1020,anschauen::V,کتل,вил вегьин
1021,ansehen::V,ننداره کول,килигун
1022,hören::V,اورېدل,ван хьун
1023,zuhören::V,غوږ نیول,яб гун
1024,probieren::V,څکه کول,дад акун
1025,probieren::V,چاشنی کول,дад акун
1026,riechen::V,بويول,ни чӏугун
1027,fühlen::V,حسول,гьисс авун
1028,scheinen::V,ښکارېدل,
1029,zu sehen sein::V,ښکارېدل,
1030,vernehmen::V,خبرېدل,
1031,frieren::V,ساړه کېتل,кьун
1032,frieren::V,ساړه کېتل,мекьи хьун
1033,tun::V,کول,авун
1034,können::V,کولای شول,хьун
1035,können::V,کولای شول,акъакьун
1036,können::V,د لاسه کېدل,хьун
1037,können::V,د لاسه کېدل,акъакьун
1038,wollen::V,غوښتل,кӏан хьун
1039,anfangen::V,شروع کول,башламишун
1040,beenden::V,ختمول,куьтягьун
1041,beenden::V,پای ته رسول,куьтягьун
1042,aufhören::V,بس کول,акъвазун
1043,gelingen::V,موفق کېدل,арадал атун
1044,gelingen::V,بریالی کېدل,арадал атун
1045,geraten::V,کېدل,акъатун
1046,öffnen::V,خلاصول,ахъаюн
1047,öffnen::V,پرانیستل,ахъаюн
1048,schließen::V,تړل,акьалун
1049,stellen::V,ایښودل,эцигун
1050,setzen::V,کښېنول,ацукьарун
1051,legen::V,ایښودل,эцигун
1052,berühren::V,لاس وهل,хкӏурун
1053,verbinden::V,تړل,гилигун
1054,bedecken::V,پوښول,кӏевун
1055,aufhängen::V,ځوړندول,куьрсарун
1056,anzünden::V,بلول,куькӏуьрун
1057,aufheben::V,پورته کول,хкажун
1058,zurücklassen::V,پرېښودل,тун
1059,verlieren::V,ورکول,квадарун
1060,fallen lassen::V,له لاسه لوېدل,авадрун
1061,machen::V,کول,авун
1062,machen::V,کول,кар авун
1063,herstellen::V,جوړول,расун
1064,herstellen::V,توليدول,расун
1065,bauen::V,جوړول,туькӏуьрун
1066,reparieren::V,ترمیمول,расун
1067,verbessern::V,اصلاح کول,хъсанрун
1068,ändern::V,تغیر ورکول,табдил авун
1069,graben::V,کيندل,эгъуьнун
1070,beugen::V,ټیټول,акӏажарун
1071,beugen::V,ټیټول,кангур авун
1072,biegen::V,کږول,патахъарун
1073,drehen::V,ګرځول,алчударун
1074,wenden::V,اړول,
1075,umdrehen::V,اړول,элкъуьрун
1076,heben::V,جګول,хкажун
1077,heben::V,پورته کول,хкажун
1078,hochheben::V,جګول,хкажун
1079,ergreifen::V,نیول,агалчна кьун
1080,halten::V,نیول,кьун
1081,drücken::V,کښېکښل,чуькьуьн
1082,schieben::V,پوری وهل,хуртӏ гун
1083,kratzen::V,ګرول,къадгъунун
1084,lecken::V,څټل,мез гун
1085,beißen::V,چیچل,кӏасун
1086,abreißen::V,شکول,галудун
1087,abschneiden::V,پرېکول,атӏун
1088,binden::V,تړل,
1089,stecken::V,ټومبل,сухун
1090,brechen::V,ماتول,хун
1091,brechen::V,ماتول,кукӏварун
1092,klopfen::V,ټکول,тахъ-тахъ авун
1093,hauen::V,ټکول,ягъун
1094,kleben::V,نښلول,алкӏурун
1095,kleben::V,نښلول,кукӏурун
1096,kleben::V,سرېښول,алкӏурун
1097,kleben::V,سرېښول,кукӏурун
1098,reiben::V,مږل,тӏушунун
1099,streichen::V,مښل,алтадун
1100,schleifen::V,تېره کول,кӏвенкӏв авун
1101,schneiden::V,غوڅول,атӏун
1102,schneiden::V,پرېکول,атӏун
1103,rütteln::V,خوڅول,къарсурун
1104,schütteln::V,ښورول,къарсурун
1105,schwenken::V,خوڅول,элягъун
1106,schwenken::V,خوڅول,галтадун
1107,schütten::V,اچول,цун
1108,schütten::V,تویول,цун
1109,füllen::V,ډکول,ацӏурун
1110,einwickeln::V,پېچل,кутун
1111,einwickeln::V,پېچل,элкъуьрун
1112,einwickeln::V,نغښتل,кутун
1113,einwickeln::V,نغښتل,элкъуьрун
1114,tragen::V,وړل,тухун
1115,schleppen::V,وړل,галчӏурун
1116,ziehen::V,کښل,ялун
1117,ziehen::V,کښل,чӏугун
1118,aufbewahren::V,ساتل,хуьн
1119,werfen::V,اچول,гадрун
1120,werfen::V,غورځول,гадрун
1121,fangen::V,نیول,кьун
1122,fangen::V,ګیرول,кьун
1123,packen::V,نیول,кьун
1124,verstecken::V,پټول,кӏевун
1125,teilen::V,وېشل,паюн
1126,teilen::V,تقسیمول,паюн
1127,schicken::V,لېږل,ракъурун
1128,schicken::V,استول,ракъурун
1129,bringen::V,راوړل,гъун
1130,hinzufügen::V,زیاتول,алава авун
1131,bekommen::V,حاصلول,къачун
1132,bekommen::V,حاصلول,жугъурун
1133,erhalten::V,اخیستل,къачун
1134,nehmen::V,نیول,къачун
1135,nehmen::V,اخيستل,къачун
1136,wählen::V,خوښول,хкягъун
1137,auswählen::V,چنده کول,хкягъун
1138,bewahren::V,ساتل,хуьн
1139,behindern::V,مانع کېدل,манийвал авун
1140,behindern::V,ممانعت کول,манийвал авун
1141,verderben::V,خرابېدل,чӏурун
1142,beschädigen::V,ورانول,нукьсанвал гун
1143,zerbrechen::V,ماتول,хун
1144,zerreißen::V,څیرې کول,къазунун
1145,zerstören::V,ړنګول,чӏурун
1146,zerstören::V,ړنګول,барбатӏун
1147,zerstören::V,ورانول,чӏурун
1148,zerstören::V,ورانول,барбатӏун
1149,verbrennen::V,سوځول,ккун
1150,geben::V,ورکول,гун
1151,reichen::V,ورکول,вугун
1152,reichen::V,ورکول,гун
1153,schenken::V,بښل,пишкеш авун
1154,versprechen::V,لوز کول,гаф гун
1155,wünschen::V,غوښتل,дуьа авун
1156,loben::V,ستایل,тариф авун
1157,loben::V,تمجید کول,тариф авун
1158,küssen::V,ښکلول,темен гун
1159,wiegen::V,زنګول,эчӏягъун
1160,zudecken::V,پوښول,гьалдун
1161,wecken::V,ويښول,ахварай авудун
1162,zeigen::V,ښودل,къалурун
1163,führen::V,بیول,тухун
1164,lehren::V,درس ورکول,кӏелиз тун
1165,lehren::V,تعلیم ورکول,кӏелиз тун
1166,unterrichten::V,درس ورکول,тарс гун
1167,aufziehen::V,روزل,тербия гун
1168,aufziehen::V,روزل,тербияламишун
1169,leiten::V,رهبری کول,идара авун
1170,leiten::V,لارښوونه کول,идара авун
1171,antreiben::V,چټک کول,тади кутун
1172,lassen::V,اړکول,
1173,einladen::V,بلل,теклиф авун
1174,vereinigen::V,متحد کول,сад авун
1175,vereinigen::V,یوځای کول,сад авун
1176,besuchen::V,کتنه کول,кьилив атун
1177,treffen::V,ليدل,гьалтун
1178,treffen::V,تلقی کول,гьалтун
1179,sich versammeln::V,راغونډېدل,алтӏушун
1180,spielen::V,لوبه کول,къугъун
1181,singen::V,سندرې وېل,лугьун
1182,singen::V,سندرې وېل,мани лугьун
1183,tanzen::V,ګډېدل,кьуьл авун
1184,sich trennen::V,بېلېدل,къакъатун
1185,verlassen::V,ترک کول,гъил къачун
1186,retten::V,نجات ورکول,къутармишун
1187,bewachen::V,ساتل,хуьн
1188,bewachen::V,حفاظت کول,хуьн
1189,schützen::V,ژغورل,хуьн
1190,verteidigen::V,دفاع کول,хуьн
1191,sich schlagen::V,جنګېدل,кукӏун
1192,schießen::V,ویشتل,акъатун
1193,siegen::V,غالبېدل,гъалиб хьун
1194,ärgern::V,خپه کول,хъел гъун
1195,ärgern::V,خپه کول,хъел кутун
1196,schlagen::V,وهل,ягъун
1197,schlagen::V,وهل,галукьарун
1198,treten::V,په لغته وهل,кьуьл къекъягъун
1199,treten::V,په لغته وهل,кьуьл эцягъун
1200,stechen::V,ټومبل,акьадарун
1201,stoßen::V,ټېل وهل,эцягъун
1202,stoßen::V,پوری وهل,эцягъун
1203,stehlen::V,تښتول,чуьнуьхун
1204,stehlen::V,غلا کول,чуьнуьхун
1205,stören::V,ماتول,хкуьрун
1206,belästigen::V,ځورول,хкуьрун
1207,belästigen::V,ځورول,азият гун
1208,belästigen::V,تکلیف ورکول,хкуьрун
1209,belästigen::V,تکلیف ورکول,азият гун
1210,verbergen::V,پټول,далдаламишун
1211,täuschen::V,تېرایستل,алцурарун
1212,täuschen::V,تېرایستل,алцуррун
1213,täuschen::V,خطا ایستل,алцурарун
1214,täuschen::V,خطا ایستل,алцуррун
1215,betrügen::V,غولول,алцурарун
1216,betrügen::V,غولول,гьарамзадавал авун
1217,töten::V,وژل,яна кьин
1218,töten::V,مړ کول,яна кьин
1219,wohnen::V,اوسېدل,дуланмиш хьун
1220,arbeiten::V,کار کول,кӏвалахун
1221,arbeiten::V,کار کول,кӏвалах авун
1222,sammeln::V,راټولول,кӏватӏун
1223,sammeln::V,راغونډول,кӏватӏун
1224,pflücken::V,شکول,атӏун
1225,jagen::V,ښکار کول,гъуьрч авун
1226,fischen::V,کب نيول,гъетер кьун
1227,fassen::V,نیول,кьун
1228,fassen::V,ګیرول,кьун
1229,hüten::V,پوول,чӏура хуьн
1230,treiben::V,بیول,гьалун
1231,anbinden::V,تړل,акалун
1232,füttern::V,خوراک ورکول,ем гун
1233,melken::V,لوشل,ацун
1234,hacken::V,پی کول,куьткуьнун
1235,gießen::V,اوبه کول,яд гун
1236,reifen::V,رسېدل,чурун
1237,reifen::V,رسېدل,агакьун
1238,zubereiten::V,تیارول,гьазурун
1239,kochen::V,پخول,ругун
1240,backen::V,پخول,чурун
1241,braten::V,وريتول,чурун
1242,umrühren::V,لړل,какадарун
1243,stricken::V,اوبدل,хурун
1244,nähen::V,ګنډل,цун
1245,färben::V,رنګول,шир ягъун
1246,reinigen::V,صافول,михьун
1247,waschen::V,مینځل,чуьхуьн
1248,abwischen::V,وچول,гуьцӏун
1249,spülen::V,کنګالول,экъуьрун
1250,fegen::V,جارو کول,шуткун
1251,kehren::V,جارو کول,кул алтадун
1252,baden::V,لمبېدل,эхъуьн
1253,sich waschen::V,ځان مينځل,жендек чуьхуьн
1254,ausziehen::V,کښل,хутӏунун
1255,ausziehen::V,کښل,галудун
1256,ausziehen::V,ایستل,хутӏунун
1257,ausziehen::V,ایستل,галудун
1258,anziehen::V,اغوستل,алукӏун
1259,sich anziehen::V,کالی اغوستل,алукӏун
1260,sich anziehen::V,کالی اغوستل,парталар алукӏун
1261,kämmen::V,ګمنځول,эвягъун
1262,schmücken::V,ښکلی کول,безетмишун
1263,schmücken::V,ښکلی کول,гуьрчегарун
1264,sagen::V,وېل,лугьун
1265,sprechen::V,وېل,рахун
1266,sprechen::V,غږېدل,рахун
1267,reden::V,ګړېدل,рахун
1268,reden::V,خبرې کول,рахун
1269,sich unterhalten::V,خبری کول,ихтилат авун
1270,fragen::V,پوښتنه کول,жузун
1271,bitten::V,غوښتل,тӏалабун
1272,erzählen::V,کيسه کول,ахъаюн
1273,erzählen::V,حکايت کول,ахъаюн
1274,mitteilen::V,خبرول,хабар гун
1275,mitteilen::V,خبر ورکول,хабар гун
1276,nennen::V,نوم ايښودل,тӏвар гун
1277,rufen::V,بلل,эверун
1278,prahlen::V,لاپې وهل,яцӏу гафар авун
1279,übersetzen::V,ژباړل,таржума авун
1280,übersetzen::V,ژباړل,гафладун
1281,übersetzen::V,ترجمه کول,таржума авун
1282,übersetzen::V,ترجمه کول,гафладун
1283,denken::V,فکر کول,фикир авун
1284,glauben::V,باور کول,агъун
1285,bemerken::V,لیدل,фикир гун
1286,erkennen::V,پېژندل,
1287,begreifen::V,رسېدل,гъавурда акьун
1288,begreifen::V,پوهېدل,гъавурда акьун
1289,verstehen::V,پوهېدل,
1290,lernen::V,زده کول,кӏелун
1291,lernen::V,درس لوستل,кӏелун
1292,wissen::V,پوهېدل,чир хьун
1293,wissen::V,پوهېدل,чирхьун
1294,sich erinnern an::V,یادول,рикӏел хуьн
1295,sich erinnern an::V,په یاد راوړل,рикӏел хуьн
1296,vergessen::V,هېرول,рикӏелай фин
1297,vergessen::V,هېرول,рикӏелай алатун
1298,messen::V,اندازه کول,алцумун
1299,zählen::V,شمارل,гьисабун
1300,rechnen::V,حسابول,гьисабун
1301,lesen::V,لوستل,кӏелун
1302,malen::V,رسمول,кхьин
1303,malen::V,رسمول,шикилар чӏугун
1304,zeichnen::V,رسمول,чӏугун
1305,schreiben::V,لیکل,кхьин
1306,besitzen::V,لرل,иеси хьун
1307,kaufen::V,رانیول,къачун
1308,kaufen::V,رانیول,маса къачун
1309,verkaufen::V,خرڅول,гун
1310,verkaufen::V,خرڅول,маса гун
1311,bezahlen::V,تأدیه کول,къимет гун
1312,bezahlen::V,تأدیه کول,эвезда авун
1313,bezahlen::V,تأدیه کول,гьакъи агакьрун
1314,zahlen::V,کسات اخيستل,къимет гун
1315,zahlen::V,کسات اخيستل,эвезда авун
1316,zahlen::V,کسات اخيستل,гьакъи агакьрун
1317,beherrschen::V,تسلط لرل,иеси хьун
1318,ertragen::V,زغمل,таб гун
1319,Barsch::N,,окунь
1320,Hecht::N,,щука
