,Concept_ID,udm,ka
719,sanft::A,мусо,ალერსიანი
720,sanft::A,мусо,გრძნობიერი
721,sanft::A,эрке,ალერსიანი
722,sanft::A,эрке,გრძნობიერი
723,hungrig::A,сютэм,მშიერი
724,krank::A,висись,სნეული
725,krank::A,висись,ავადმყოფი
726,nackt::A,гольык,ტიტველი
727,traurig::A,мӧзмыт,მწუხარე
728,traurig::A,мӧзмыт,სევდიანი
729,lebendig::A,улэп,ცოცხალი
730,gut::A,ӟеч,კარგი
731,gut::A,умой,კარგი
732,schlecht::A,урод,უხეირო
733,schlecht::A,алама,უხეირო
734,richtig::A,шонер,ნამდვილი
735,schlimm::A,алама,ცუდი
736,wahr::A,зэмос,სწორი
737,wahr::A,зэмос,ჭეშმარიტი
738,alt::A,вуж,ძველი
739,neu::A,выль,ახალი
740,ehemalig::A,азьвылэз,ყოფილი
741,alt[Lebewesen]::A,пересь,ბებერი
742,jung::A,егит,ნორჩი
743,jung::A,егит,ახალგაზრდა
744,jung::A,пинал,ნორჩი
745,jung::A,пинал,ახალგაზრდა
746,arm::A,начар,ღარიბი
747,arm::A,куанер,ღარიბი
748,reich::A,узыр,მდიდარი
749,bekannt::A,тодмо,ცნობილი
750,berühmt::A,дано,გამოჩენილი
751,fremd::A,ят,უცხო
752,fremd::A,ят,გარეშე
753,verschieden::A,пӧртэм,სხვაგვარი
754,nah::A,матысь,ახლო
755,fern::A,кыдёкысь,შორი
756,fern::A,кыдёкысь,შორეული
757,linker::A,паллян,მარცხენა
758,rechter::A,бур,მარჯვენა
759,rechter::A,бурпал,მარჯვენა
760,anderer::A,мукет,სხვა
761,erster::A,нырысетӥез,პირველი
762,zweiter::A,кыктэтӥез,მეორე
763,dritter::A,кунньметӥез,მესამე
764,letzter::A,берло,ბოლო
765,letzter::A,берло,უკანასკნელი
766,letzter::A,берпум,ბოლო
767,letzter::A,берпум,უკანასკნელი
768,allein::ADV,огназ,მარტო
769,auf einmal::ADV,огдыре,ერთდროულად
770,zusammen::ADV,ӵош,ერთად
771,zusammen::ADV,валче,ერთად
772,lange::ADV,кема,დიდხანს
773,plötzlich::ADV,мапламтэ шорысь,მოულოდნელად
774,sofort::ADV,али ик,ახლავე
775,später::ADV,бергес,მოგვიანებით
776,später::ADV,берлогес,მოგვიანებით
777,jetzt::ADV,али,ახლა
778,jetzt::ADV,табере,ახლა
779,heute::ADV,туннэ,დღეს
780,morgen::ADV,ӵуказе,ხვალ
781,bald::ADV,ӝоген,მალე
782,dann::ADV,берло,მერე
783,gestern::ADV,толон,გუშინ
784,einst::ADV,огпол,ოდესღაც
785,einst::ADV,одӥг пол,ოდესღაც
786,damals::ADV,соку,მაშინ
787,danach::ADV,собере,მერმე
788,danach::ADV,собере,შემდეგ
789,vorher::ADV,азьло,ადრე
790,vorher::ADV,азьло,წინათ
791,vorher::ADV,азьвыл,ადრე
792,vorher::ADV,азьвыл,წინათ
793,zuerst::ADV,азьло,ჯერ
794,einmal::ADV,огпол,ერთხელ
795,manchmal::ADV,куддыръя,ხან
796,manchmal::ADV,куддыръя,ზოგჯერ
797,oft::ADV,ӵем,ხშირად
798,immer::ADV,пыр,მუდამ
799,immer::ADV,пыр,ყოველთვის
800,immer::ADV,котьку,მუდამ
801,immer::ADV,котьку,ყოველთვის
802,niemals::ADV,уз ноку,არასდროს
803,hier::ADV,татын,აქ
804,hierhin::ADV,татчы,აქეთ
805,von hier::ADV,татысь,აქედან
806,dort::ADV,отӥ,იქ
807,dort::ADV,отын,იქ
808,dorthin::ADV,отчы,იქით
809,geradeaus::ADV,меӵак,პირდაპირ
810,vorwärts::ADV,азьлань,წინ
811,rückwärts::ADV,берлань,უკან
812,zurück::ADV,берен,უკანვე
813,zurück::ADV,берлань,უკანვე
814,unten::ADV,улын,დაბლა
815,unten::ADV,улын,ქვევით
816,hinab::ADV,улэ,ძირს
817,oben::ADV,вылын,ზემოთ
818,oben::ADV,вылӥын,ზემოთ
819,hinauf::ADV,вылэ,ზევით
820,hinauf::ADV,вылӥе,ზევით
821,hinauf::ADV,выллань,ზევით
822,überall::ADV,котькытын,ყველგან
823,überall::ADV,пасьтана,ყველგან
824,nicht::ADV,уз,არ
825,ein wenig::ADV,ичи,ცოტა
826,ein wenig::ADV,ӧжыт,ცოტა
827,ein wenig::ADV,огшап,ცოტა
828,kaum::ADV,муртса,ძლივს
829,sehr::ADV,туж,მეტად
830,sehr::ADV,туж,ძალიან
831,sehr::ADV,лекос,მეტად
832,sehr::ADV,лекос,ძალიან
833,so::ADV,озьы,ისე
834,so::ADV,тазьы,ისე
835,noch::ADV,на,ჯერ
836,nur::ADV,гинэ,მხოლოდ
837,schon::ADV,ни,უკვე
838,schon::ADV,ини,უკვე
839,wieder::ADV,нош,ისევ
840,wieder::ADV,нош,კიდევ
841,wieder::ADV,кайта,ისევ
842,wieder::ADV,кайта,კიდევ
843,vergebens::ADV,юнме,ამაოდ
844,vergebens::ADV,юнме,ტყუილად
845,vor::PRP,азьын,წინ
846,hinter::PRP,берын,უკან
847,hinter::PRP,берын,მიღმა
848,hinter::PRP,бӧрсьы,უკან
849,hinter::PRP,бӧрсьы,მიღმა
850,unter::PRP,улын,ქვეშ
851,unter::PRP,улын,ქვევით
852,durch::PRP,пыр,გავლით
853,durch::PRP,пыртӥ,გავლით
854,neben::PRP,бордын,გვერდით
855,zwischen::PRP,вискын,შუა
856,zwischen::PRP,вискын,შორის
857,wegen::PRP,сэрен,გამო
858,wegen::PRP,сэрен,შედეგად
859,dies::PRN,та,ეს
860,das::PRN,со,ეგ
861,alles::PRN,ваньмыз,ყველაფერი
862,ich::PRN,мон,მე
863,du::PRN,тон,შენ
864,er::PRN,со,ის
865,er::PRN,со,იგი
866,wir::PRN,ми,ჩვენ
867,ihr::PRN,тӥ,თქვენ
868,sie::PRN,соос,ისინი
869,was::FPRN,ма,რა
870,wer::FPRN,кин,ვინ
871,wo::FADV,кытын,სად
872,wohin::FADV,кытчы,საით
873,wie::FADV,кызьы,როგორ
874,warum::FADV,малы,რაზე
875,warum::FADV,малы,რატომ
876,wieviel::FNUM,кӧня,რამდენი
877,eins::NUM,одӥг,ერთი
878,zwei::NUM,кык,ორი
879,drei::NUM,куинь,სამი
880,vier::NUM,ньыль,ოთხი
881,fünf::NUM,вить,ხუთი
882,sechs::NUM,куать,ექვსი
883,sieben::NUM,сизьым,შვიდი
884,acht::NUM,тямыс,რვა
885,neun::NUM,укмыс,ცხრა
886,zehn::NUM,дас,ათი
887,elf::NUM,дас одӥг,თერთმეტი
888,zwölf::NUM,дас кык,თორმეტი
889,zwanzig::NUM,кызь,ოცი
890,dreißig::NUM,куамын,ოცდაათი
891,vierzig::NUM,ньыльдон,ორმოცი
892,fünfzig::NUM,витьтон,ორმოცდაათი
893,sechzig::NUM,куатьтон,სამოცი
894,siebzig::NUM,сизьымдон,სამოცდაათი
895,achtzig::NUM,тямыстон,ოთხმოცი
896,neunzig::NUM,укмыстон,ოთხმოცდაათი
897,hundert::NUM,сю,ასი
898,tausend::NUM,сюрс,ათასი
899,und::CNJ,и,და
900,und::CNJ,но,და
901,oder::CNJ,яке,ან
902,stehen::V,сылыны,დგას
903,sitzen::V,пукыны,ზის
904,liegen::V,кылльыны,აწევს
905,hängen::V,ошкыса улыны,კიდია
906,werden::V,луыны,გახდება
907,passieren::V,луыны,მოხდება
908,beginnen::V,кутскыны,იწყება
909,enden::V,бырыны,გათავდება
910,wechseln::V,воштӥськыны,იცვლება
911,aufgehen[Sonne]::V,ӝужаны,ამოდის
912,untergehen[Sonne]::V,пуксьыны,ჩადის
913,scheinen[Sonne]::V,пиштыны,ანათებს
914,scheinen[Sonne]::V,чиляны,ანათებს
915,donnern::V,гудыръяны,ქუხს
916,wehen::V,пелляськыны,ქრის
917,wehen::V,пелляськыны,დაუბერავს
918,strömen::V,киськыны,იღვრება
919,strömen::V,исьтӥськыны,იღვრება
920,fließen::V,бызьыны,დის
921,fließen::V,бызьыны,მიედინება
922,sich drehen::V,берганы,ტრიალებს
923,schwanken::V,вошъяськыны,ირხევა
924,schwingen::V,шонаськыны,ირხევა
925,fallen::V,усьыны,დავარდება
926,brennen::V,ӝуаны,იწვის
927,rauchen::V,ӵындыны,ბოლავს
928,rauchen::V,ӵындыны,აბოლებს
929,regnen::V,зорыны,წვიმს
930,gefrieren::V,кынмыны,იყინება
931,tauen::V,шунаны,დნება
932,schmelzen::V,шунаны,დნება
933,trocknen::V,куасьмыны,გაშრება
934,sieden::V,пӧзьыны,დუღს
935,faulen::V,сисьмыны,ლპება
936,verfaulen::V,сисьмыны,ლპება
937,reißen::V,кеськыны,დაიხევა
938,versinken::V,выйыны,ეფლობა
939,versinken::V,выйыны,ჩაიძირება
940,vergehen::V,ортчыны,გადის
941,erscheinen::V,адскыны,გამოჩნდება
942,verschwinden::V,бырыны,გააქრება
943,verschwinden::V,бырыны,დაიკარგება
944,sinken::V,усьыны,დაიწევს
945,abnehmen::V,синыны,შემცირდება
946,zunehmen::V,йылыны,გასუქდება
947,steigen::V,лӧпкыны,მოიმატებს
948,wachsen::V,будыны,იზრდება
949,wachsen::V,будыны,მრავლდება
950,glänzen::V,чиляны,ბრწყინავს
951,glänzen::V,пиштыны,ბრწყინავს
952,funkeln::V,чилекъяны,კაშკაშებს
953,lärmen::V,уретыны,ხმაურობს
954,lärmen::V,ӵашетыны,ხმაურობს
955,läuten::V,жингыртыны,დარეკავს
956,klingeln::V,жингыртыны,დარეკავს
957,klirren::V,жильккетыны,დააწკარუნებს
958,brausen::V,лекъяськыны,ბობოქრობს
959,rauschen::V,ӵашетыны,შრიალებს
960,klingen::V,кылӥськыны,ხმას გამოსცემს
961,bellen::V,утыны,უყეფს
962,heulen::V,вузыны,ღმუის
963,blasen::V,пельтыны,დაუბერავს
964,pfeifen::V,шуланы,უსტვენს
965,schreien::V,черекъяны,ყვირის
966,schreien::V,кесяськыны,ყვირის
967,stöhnen::V,ӝуштыны,კვნესის
968,zittern::V,дырекъяны,აძაგძაგებს
969,zittern::V,куалекъяны,აძაგძაგებს
970,leben::V,улыны,ცოცხლობს
971,geboren werden::V,вордӥськыны,იშვება
972,geboren werden::V,вордӥськыны,იბადება
973,atmen::V,шоканы,სუნთქავს
974,trinken::V,юыны,სვამს
975,trinken::V,юыны,დალევს
976,essen::V,сиыны,შეჭამს
977,schlucken::V,ньылыны,ყლაპავს
978,müde werden::V,жадьыны,დაიქანცება
979,einschlafen::V,умме усьыны,დაიძინებს
980,schlafen::V,кӧлыны,სძინავს
981,aufwachen::V,сайканы,გაიღვიძებს
982,aufstehen::V,султыны,ადგება
983,sich erholen::V,шутэтскыны,დაისვენებს
984,krank werden::V,висьыны,ავად გახდება
985,krank sein::V,висьыны,ავადმყოფობს
986,schmerzen::V,висьыны,სტკივა
987,husten::V,кызыны,ახველებს
988,genesen::V,юнматскыны,მორჩება
989,genesen::V,бурмытскылыны,მორჩება
990,sterben::V,кулыны,კვდება
991,umkommen::V,бырыны,დაიღუპება
992,sich bewegen::V,вырыны,იძვრის
993,sich bewegen::V,вырыны,მოძრაობს
994,sich rühren::V,вырӟыны,გაინძრევა
995,sich rühren::V,вырӟылыны,გაინძრევა
996,sich erheben::V,султыны,ადგება
997,sich setzen::V,пуксьыны,დაჯდება
998,hinfallen::V,усьыны,დაეცემა
999,laufen::V,мыныны,დადის
1000,schreiten::V,вамышъяны,აბიჯებს
1001,spazierengehen::V,мыныны,დასეირნობს
1002,spazierengehen::V,ветлыны,დასეირნობს
1003,eilen::V,дыртыны,მიიჩქარის
1004,sich beeilen::V,дыртыны,აჩქარდება
1005,sausen::V,туж ӝог мыныны,მიქრის
1006,rennen::V,бызьылыны,დარბის
1007,springen::V,тэтчаны,ხტის
1008,klettern::V,тубаны,ძვრება
1009,schaukeln::V,лэйканы,ქანაობს
1010,schaukeln::V,шонаськыны,ქანაობს
1011,kriechen::V,нюж ветлыны,დაბობღავს
1012,schwimmen::V,уяны,ცურავს
1013,tauchen::V,зумылыны,ჩაიძირება
1014,rudern::V,полсаны,ნიჩაბს უსვამს
1015,fahren::V,ветлыны,დადის
1016,fahren::V,ветлыны,მგზავრობს
1017,fliegen::V,лобаны,იფრენს
1018,fliegen::V,лобаны,გაფრინდება
1019,gehen::V,мыныны,მიდის
1020,weggehen::V,кошкыны,წამოდის
1021,abfahren::V,кошкыны,მიემგზავრება
1022,anhalten::V,дугдыны,ჩერდება
1023,hineingehen::V,пырыны,შედის
1024,eintreten::V,пырыны,შედის
1025,kommen::V,вуыны,მოდის
1026,kommen::V,лыктыны,მოდის
1027,ankommen::V,вуыны,ჩადის
1028,zurückkommen::V,берытскыны,დაბრუნდება
1029,bleiben::V,кыльыны,დარჩება
1030,warten::V,витьыны,ელოდება
1031,erwarten::V,витьыны,ელის
1032,erwarten::V,витьыны,დაიცდის
1033,erwarten::V,возьманы,ელის
1034,erwarten::V,возьманы,დაიცდის
1035,suchen::V,утчаны,ეძებს
1036,suchen::V,утчаны,მოძებნის
1037,finden::V,шедьтыны,მიაგნებს
1038,finden::V,шедьтыны,გამოძებნის
1039,versuchen::V,турттыны,ცდის
1040,versuchen::V,турттыны,ცდილობს
1041,vorbereiten::V,дасяны,მოამზადებს
1042,lieben::V,гажаны,უყვარს
1043,mögen::V,яратыны,ეტრფის
1044,lachen::V,серекъяны,იცინის
1045,rühren::V,сюлме йӧтыны,გულს აუჩუყებს
1046,weinen::V,бӧрдыны,ტირის
1047,schimpfen::V,даллашыны,შეიგინება
1048,sich ärgern::V,лекъяськыны,გაბრაზობს
1049,sich fürchten::V,кышканы,შიშობს
1050,sich fürchten::V,курданы,შიშობს
1051,fürchten::V,курданы,ფრთხილობს
1052,fürchten::V,кышканы,ფრთხილობს
1053,fliehen::V,пегӟыны,გაიქცევა
1054,flüchten::V,пегӟыны,გაიქცევა
1055,sehen::V,адӟыны,ხედავს
1056,anschauen::V,учкыны,ნახავს
1057,ansehen::V,учкыны,უყურებს
1058,hören::V,кылыны,ისმენს
1059,zuhören::V,кылзыны,მოისმენს
1060,probieren::V,веръяны,გასინჯავს
1061,riechen::V,зынъяны,ყნოსავს
1062,fühlen::V,шӧдыны,გრძნობს
1063,scheinen::V,адскыны,ეჩვენება
1064,zu sehen sein::V,адӟиськыны,მოჩანს
1065,vernehmen::V,кылыны,გაიგებს
1066,frieren::V,кынмыны,იყინება
1067,tun::V,карыны,აკეთებს
1068,können::V,быгатыны,შეიძლება
1069,wollen::V,потыны,უნდა
1070,anfangen::V,кутскыны,დაიწყებს
1071,beenden::V,быдтыны,ამთავრებს
1072,beenden::V,быдэстыны,ამთავრებს
1073,aufhören::V,дугдыны,შეწყვეტს
1074,gelingen::V,быгатыны,მოახერხებს
1075,gelingen::V,луыны,მოახერხებს
1076,geraten::V,лэсяны,გამოდის
1077,öffnen::V,усьтыны,გახსნის
1078,schließen::V,пытсаны,ხურავს
1079,schließen::V,пытсаны,დაკეტავს
1080,stellen::V,пуктыны,დადგამს
1081,setzen::V,пуктыны,დასვამს
1082,legen::V,поныны,დადებს
1083,berühren::V,исаны,შეახებს
1084,berühren::V,исаны,მიაკარებს
1085,verbinden::V,герӟаны,შეაერთებს
1086,bedecken::V,пытсаны,გადააფარებს
1087,aufhängen::V,ошыны,დაკიდებს
1088,anzünden::V,ӝуатыны,დაანთებს
1089,anzünden::V,ӝуатыны,მოუკიდებს
1090,aufheben::V,ӝутыны,აიღებს
1091,aufheben::V,ӝутыны,აიყვანს
1092,zurücklassen::V,кельтыны,დატოვებს
1093,verlieren::V,ыштыны,დაკარგავს
1094,fallen lassen::V,уськытыны,გაუვარდება
1095,machen::V,лэсьтыны,გააკეთებს
1096,machen::V,лэсьтыны,გამოიწვევს
1097,herstellen::V,лэсьтыны,დაამზადებს
1098,bauen::V,пуктыны,ააშენებს
1099,reparieren::V,тупатыны,შეაკეთებს
1100,reparieren::V,тупатыны,გაარემონტებს
1101,verbessern::V,умоятыны,გამოაკეთებს
1102,verbessern::V,умоятыны,გააუმჯობესებს
1103,ändern::V,воштыны,შეცვლის
1104,graben::V,копаны,თხრის
1105,beugen::V,губыртыны,ხრის
1106,biegen::V,куасаны,გაღუნავს
1107,drehen::V,бергатыны,ატრიალებს
1108,wenden::V,берыктыны,მოაბრუნებს
1109,umdrehen::V,берыктыны,შეატრიალებს
1110,heben::V,ӝутыны,ასწევს
1111,hochheben::V,ӝутъяны,აიყვანს
1112,ergreifen::V,кутыны,სტაცებს
1113,ergreifen::V,кырмыны,სტაცებს
1114,halten::V,возьыны,უჭირავს
1115,drücken::V,зӥбыны,დააწვება
1116,drücken::V,пачкатыны,დააწვება
1117,schieben::V,донганы,მისწევს
1118,kratzen::V,вуштыны,მოფხანს
1119,lecken::V,нюлыны,ლოკავს
1120,beißen::V,куртчыны,უკბენს
1121,abreißen::V,ишкалтыны,გლეჯს
1122,abreißen::V,ишкалтыны,მოწყვეტს
1123,abschneiden::V,шорыны,გაჭრის
1124,abschneiden::V,вандыны,გაჭრის
1125,binden::V,керттыны,შეკრავს
1126,binden::V,керттыны,გადააბამს
1127,stecken::V,мертчытыны,ჩაასობს
1128,brechen::V,тӥяны,მოიტეხს
1129,klopfen::V,йыганы,აკაკუნებს
1130,klopfen::V,шарккетыны,აკაკუნებს
1131,hauen::V,жугыны,ლეწავს
1132,hauen::V,тышканы,ლეწავს
1133,kleben::V,лякыны,წებავს
1134,kleben::V,лякыны,დააწებებს
1135,reiben::V,зыраны,დაზელს
1136,reiben::V,вуштыны,დაზელს
1137,streichen::V,зыраны,უსვამს
1138,schleifen::V,шерыны,ლესავს
1139,schneiden::V,вандыны,გაჭრის
1140,rütteln::V,зуркатыны,არხევს
1141,schütteln::V,куалекъятыны,არყევს
1142,schütteln::V,куалекъятыны,ანძრევს
1143,schwenken::V,шонаны,აქნევს
1144,schütten::V,лэзьыны,ღვრის
1145,schütten::V,лэзьыны,დააქცევს
1146,füllen::V,тырмытыны,გაავსებს
1147,einwickeln::V,биньыны,შეახვევს
1148,tragen::V,нуыны,მიიტანს
1149,schleppen::V,кыскыны,მიათრევს
1150,ziehen::V,кыскыны,წევს
1151,ziehen::V,кыскыны,ათრევს
1152,aufbewahren::V,возьыны,შეინახავს
1153,werfen::V,куяны,ისვრის
1154,werfen::V,лэзяны,ისვრის
1155,fangen::V,кутыны,დაიჭერს
1156,packen::V,кутыны,სტაცებს
1157,packen::V,кырмыны,სტაცებს
1158,verstecken::V,ватыны,მალავს
1159,teilen::V,люкыны,დაყოფს
1160,schicken::V,ыстыны,გაგზავნის
1161,bringen::V,вайыны,მოიტანს
1162,hinzufügen::V,ватсаны,დაამატებს
1163,bekommen::V,басьтыны,ამოიღებს
1164,erhalten::V,басьтыны,იღებს
1165,nehmen::V,кутыны,აიღებს
1166,nehmen::V,басьтыны,აიღებს
1167,wählen::V,бырйыны,გადაარჩევს
1168,auswählen::V,бырйыны,ამოარჩევს
1169,bewahren::V,возьыны,ინარჩუნებს
1170,behindern::V,могӟытыны,აბრკოლებს
1171,behindern::V,могӟытыны,გააძნელებს
1172,verderben::V,сӧрыны,გააფუჭებს
1173,beschädigen::V,урод лэсьтыны,დააზიანებს
1174,zerbrechen::V,сӧрыны,დაამტვრევს
1175,zerreißen::V,кесяны,გახევს
1176,zerstören::V,куашкатыны,მოსპობს
1177,zerstören::V,куашкатыны,დაანგრევს
1178,verbrennen::V,сутыны,დაწვავს
1179,geben::V,сётыны,აძლევს
1180,reichen::V,сётыны,მიაწოდებს
1181,schenken::V,кузьманы,აჩუქებს
1182,versprechen::V,кыл сётыны,აღუთქვამს
1183,wünschen::V,сӥзьыны,უსურვებს
1184,loben::V,ушъяны,აქებს
1185,loben::V,ушъяны,ამკობს
1186,küssen::V,чупаны,აკოცებს
1187,wiegen::V,веттаны,არხევს
1188,wiegen::V,лэйкатыны,არხევს
1189,zudecken::V,шобыртыны,გადახურავს
1190,wecken::V,сайкатыны,გააღვიძებს
1191,zeigen::V,возьматыны,დაანახვებს
1192,führen::V,нуыны,მიჰყავს
1193,lehren::V,дышетыны,ასწავლის
1194,unterrichten::V,дышетыны,ასწავლის
1195,aufziehen::V,будэтыны,აღზრდის
1196,leiten::V,кивалтыны,აწარმოებს
1197,leiten::V,кивалтыны,ხელმძღვანელობს
1198,antreiben::V,дыртытыны,დააჩქარებს
1199,lassen::V,-ытыны,ა--ინებს
1200,einladen::V,ӧтьыны,მოიპატიჟებს
1201,vereinigen::V,огазеяны,შეაერთებს
1202,besuchen::V,адӟыськыны,სანახავად მიდის
1203,treffen::V,пумитаны,შეხვდება
1204,sich versammeln::V,люкаськыны,შეიკრიბება
1205,spielen::V,шудыны,ეთამაშება
1206,singen::V,кырӟаны,მღერის
1207,tanzen::V,эктыны,ცეკვავს
1208,sich trennen::V,люкиськыны,მოშორდება
1209,verlassen::V,куштыны,მიატოვებს
1210,retten::V,утьыны,იხსნის
1211,retten::V,утьыны,გადაარჩენს
1212,bewachen::V,возьманы,დარაჯობს
1213,bewachen::V,возьманы,უთვალთვალებს
1214,schützen::V,утялтыны,დაიფარავს
1215,verteidigen::V,возьманы,დაიცავს
1216,sich schlagen::V,жугиськыны,იჩხუბებს
1217,schießen::V,ыбылӥськны,ისვრის
1218,siegen::V,вормыны,გაიმარჯვებს
1219,ärgern::V,вожпоттыны,აჯავრებს
1220,schlagen::V,жуккыны,ცემს
1221,treten::V,лёганы,პანღურს ამოჰკრავს
1222,stechen::V,бышкалтыны,სჩხვლეტს
1223,stoßen::V,донгыны,დაეჯახება
1224,stehlen::V,вораны,ქურდობს
1225,stehlen::V,вораны,მოიპარავს
1226,stehlen::V,лушканы,ქურდობს
1227,stehlen::V,лушканы,მოიპარავს
1228,stören::V,люкетыны,შეაწუხებს
1229,belästigen::V,акыльтыны,მობეზრდება
1230,belästigen::V,вукылмыны,მობეზრდება
1231,verbergen::V,ватыны,დამალავს
1232,täuschen::V,алданы,შეცდებს
1233,betrügen::V,пӧяны,მოატყუებს
1234,töten::V,виыны,მოკლავს
1235,wohnen::V,улыны,ცხოვრობს
1236,wohnen::V,улыны,ბინადრობს
1237,arbeiten::V,ужаны,მუშაობს
1238,sammeln::V,бичаны,შეკრებს
1239,pflücken::V,ишкыны,კრეფს
1240,jagen::V,пӧйшураны,ნადირობს
1241,fischen::V,чорыганы,თევზაობს
1242,fassen::V,кутыны,დააჭერს
1243,hüten::V,возьманы,მწყემსავს
1244,treiben::V,улляны,მიერეკება
1245,anbinden::V,думыны,მიაბამს
1246,füttern::V,сюдыны,აჭმევს
1247,melken::V,кыскыны,წველის
1248,hacken::V,кораны,კეპავს
1249,gießen::V,киськаны,რწყავს
1250,reifen::V,вуыны,მწიფდება
1251,reifen::V,кисьманы,მწიფდება
1252,zubereiten::V,лесьтыны,მოამზადებს
1253,kochen::V,пӧзьтыны,მოხარშავს
1254,backen::V,пыжыны,გამოაცხობს
1255,braten::V,пыжыны,შეწვავს
1256,umrühren::V,сураны,შეურევს
1257,umrühren::V,сураны,გათქვეფს
1258,stricken::V,керттыны,ქსოვს
1259,nähen::V,вурыны,გაკერავს
1260,färben::V,буяны,შეღებავს
1261,reinigen::V,сузяны,გაწმენდს
1262,reinigen::V,сузяны,გასუფთავებს
1263,waschen::V,мисьтаськыны,გარეცხავს
1264,abwischen::V,ӵушылыны,წაშლის
1265,spülen::V,гылъяны,გაავლებს
1266,fegen::V,ӵужыны,დაბლანდავს
1267,kehren::V,ӵужыны,დაგვის
1268,baden::V,пыласькыны,ბანაობს
1269,sich waschen::V,пыласькыны,იბანება
1270,ausziehen::V,кыльыны,გაიხდის
1271,anziehen::V,дӥсяны,ჩაიცვამს
1272,sich anziehen::V,дӥсьяськыны,ჩაიცვამს
1273,kämmen::V,сынаны,დავარცხნის
1274,schmücken::V,чеберъяны,მორთავს
1275,sagen::V,шуыны,იტყვის
1276,sagen::V,вераны,იტყვის
1277,sprechen::V,вераськыны,ლაპარაკობს
1278,reden::V,вераськыны,საუბრობს
1279,sich unterhalten::V,вераськыны,ბაასობს
1280,sich unterhalten::V,вераськыны,მუსაიფობს
1281,fragen::V,юаны,ჰკითხავს
1282,bitten::V,курыны,სთხოვს
1283,erzählen::V,вераны,მოუთხრობს
1284,erzählen::V,мадьыны,მოუთხრობს
1285,mitteilen::V,ивортыны,აუწყებს
1286,mitteilen::V,ивортыны,აცნობებს
1287,nennen::V,шуыны,უწოდებს
1288,rufen::V,ӧтьыны,დაუძახებს
1289,prahlen::V,ушъяськыны,ტრაბახობს
1290,übersetzen::V,берыктыны,გადათარგმნის
1291,denken::V,малпаны,ფიქრობს
1292,denken::V,малпаны,აზროვნებს
1293,glauben::V,оскыны,სჯერა
1294,bemerken::V,адӟыны,შენიშვნავს
1295,erkennen::V,тодыны,გამოიცნობს
1296,begreifen::V,валаны,გაიგებს
1297,verstehen::V,валаны,გაიგონებს
1298,lernen::V,дышетскыны,ისწავლის
1299,wissen::V,тодыны,ეცოდინება
1300,sich erinnern an::V,тодэ вайыны,მოიგონებს
1301,sich erinnern an::V,тодэ вайыны,გაიხსენებს
1302,vergessen::V,вунэтыны,ივიწყებს
1303,messen::V,мертаны,ზომავს
1304,zählen::V,лыдъяны,ითვლის
1305,rechnen::V,лыдъяны,გაიანგარიშებს
1306,lesen::V,лыдӟыны,კითხულობს
1307,malen::V,суреданы,ხატავს
1308,zeichnen::V,суреданы,ხაზავს
1309,schreiben::V,гожъяны,დაწერს
1310,besitzen::V,луыны,ექნება
1311,kaufen::V,басьтыны,ყიდულობს
1312,verkaufen::V,вузаны,გაყიდის
1313,bezahlen::V,тырыны,გადაიხდის
1314,zahlen::V,тырыны,გადაიხდის
1315,beherrschen::V,кузёяськыны,ფლობს
1316,ertragen::V,чиданы,მოითმენს
