,Concept_ID,mhr,lv
717,Spitze::N,вуй,galotne
718,Ende::N,муча́ш,пом
719,Ende::N,муча́ш,gals
720,Ende::N,муча́ш,uzgalis
721,Loch::N,рож,розь
722,Loch::N,рож,caurums
723,Winkel::N,лук,пельӧс
724,Winkel::N,лук,leņķis
725,Muster::N,пеза́к,сер
726,Muster::N,пеза́к,piemērs
727,Muster::N,узо́р,сер
728,Muster::N,узо́р,piemērs
729,Muster::N,ӱ́лгӧ,сер
730,Muster::N,ӱ́лгӧ,piemērs
731,Größe::N,кӱ́кшыт,ыджда
732,Größe::N,кӱ́кшыт,lielums
733,Länge::N,ку́тыш,кузьта
734,Länge::N,ку́тыш,garums
735,Höhe::N,кӱ́кшыт,джуджда
736,Höhe::N,кӱ́кшыт,augstums
737,Gewicht::N,не́лыт,сьӧкта
738,Gewicht::N,не́лыт,сьӧкталун
739,Gewicht::N,не́лыт,svars
740,Gewicht::N,не́лыт,smagums
741,Menge::N,чот,лун
742,Menge::N,чот,числӧ
743,Menge::N,чот,masa
744,Menge::N,чот,daudzums
745,Haufen::N,кы́шыл,чукӧр
746,Haufen::N,кы́шыл,čupa
747,Haufen::N,кы́шыл,grēda
748,Haufen::N,кы́шыл,kaudze
749,Reihe::N,рада́м,рад
750,Reihe::N,рада́м,rinda
751,Reihe::N,рада́м,virkne
752,Boot::N,пуш,пыж
753,Boot::N,пуш,laiva
754,Ruder::N,эшка́к,пелыс
755,Ruder::N,эшка́к,ӧпаснӧй
756,Ruder::N,эшка́к,airis
757,Ruder::N,эшка́к,irklis
758,Schlitten::N,тер,дадь
759,Schlitten::N,тер,ragavas
760,Schlitten::N,изде́р,дадь
761,Schlitten::N,изде́р,ragavas
762,Ski::N,е́че,лызь
763,Ski::N,е́че,slēpe
764,Lagerfeuer::N,туло́то,бипур
765,Lagerfeuer::N,туло́то,ugunskurs
766,Last::N,нӧ́лтыш,сьӧкыдтор
767,Last::N,нӧ́лтыш,krava
768,Gang::N,ошкылма́ш,мунӧм
769,Gang::N,ошкылма́ш,ветлӧм
770,Gang::N,ошкылма́ш,eja
771,Gang::N,ошкылма́ш,gājums
772,Schritt::N,о́шкыл,воськов
773,Schritt::N,о́шкыл,воськовтӧм
774,Schritt::N,о́шкыл,solis
775,Norden::N,йӱдйыма́л,войвыв
776,Norden::N,йӱдйыма́л,ziemeļi
777,Süden::N,кечывалве́л,лунвыв
778,Süden::N,кечывалве́л,dienvidi
779,Westen::N,касве́л,рытыв
780,Westen::N,касве́л,rietumi
781,Osten::N,эрве́л,асыв
782,Osten::N,эрве́л,austrumi
783,Holz::N,пу,пу
784,Holz::N,пу,koks
785,Holz::N,пу,koksne
786,Brett::N,оҥа́,пӧв
787,Brett::N,оҥа́,dēlis
788,Platte::N,аста́р,плита
789,Platte::N,аста́р,plate
790,Platte::N,аста́р,plāksne
791,Stütze::N,чара́к,пыкӧд
792,Stütze::N,чара́к,мыджӧд
793,Stütze::N,чара́к,balsts
794,Stütze::N,чара́к,atspaids
795,Stange::N,лома́ш,потш
796,Stange::N,лома́ш,maikste
797,Stock::N,тоя́,бедь
798,Stock::N,тоя́,boze
799,Stock::N,тоя́,spieķis
800,Stab::N,вара́,зир
801,Stab::N,вара́,zizlis
802,Stab::N,кашта́,зир
803,Stab::N,кашта́,zizlis
804,Rohr::N,пуч,труба
805,Rohr::N,пуч,caurule
806,Haus::N,пӧрт,керка
807,Haus::N,пӧрт,māja
808,Heim::N,мӧ́ҥгӧ,горт
809,Heim::N,мӧ́ҥгӧ,mājas
810,Ofen::N,комака́,пач
811,Ofen::N,комака́,krāsns
812,Fußboden::N,кӱва́р,джодж
813,Fußboden::N,кӱва́р,grīda
814,Tisch::N,ӱсте́л,пызан
815,Tisch::N,ӱсте́л,galds
816,Stuhl::N,пӱке́н,улӧс
817,Stuhl::N,пӱке́н,krēsls
818,Wiege::N,шепка́,зыбка
819,Wiege::N,шепка́,šūpulis
820,Bett::N,ва́кшыш,вольпась
821,Bett::N,ва́кшыш,gulta
822,Regal::N,шӧ́рлык,джадж
823,Regal::N,шӧ́рлык,plaukts
824,Kiste::N,шо́ндык,куд
825,Kiste::N,шо́ндык,ящик
826,Kiste::N,шо́ндык,kaste
827,Kiste::N,шо́ндык,šķirsts
828,Kiste::N,я́шлык,куд
829,Kiste::N,я́шлык,ящик
830,Kiste::N,я́шлык,kaste
831,Kiste::N,я́шлык,šķirsts
832,Fenster::N,окна́,ӧшинь
833,Fenster::N,окна́,logs
834,Tür::N,омса́,ӧдзӧс
835,Tür::N,омса́,durvis
836,Tor::N,капка́,дзиръя
837,Tor::N,капка́,vārti
838,Zaun::N,сава́р,потшӧс
839,Zaun::N,сава́р,žogs
840,Dach::N,леве́дыш,вевт
841,Dach::N,леве́дыш,jumts
842,Leiter::N,тошка́лтыш,пос
843,Leiter::N,тошка́лтыш,kāpnes
844,Leiter::N,тошка́лтыш,redeles
845,Besen::N,ӱштерво́штыр,рос
846,Besen::N,ӱштерво́штыр,slota
847,Spaten::N,ко́льмо,зыр
848,Spaten::N,ко́льмо,lāpsta
849,Schaufel::N,сово́к,тэльӧб
850,Schaufel::N,сово́к,liekšķere
851,Schaufel::N,су́ско,тэльӧб
852,Schaufel::N,су́ско,liekšķere
853,Gabel::N,ви́лке,вилки
854,Gabel::N,ви́лке,dakšiņa
855,Löffel::N,па́не,пань
856,Löffel::N,па́не,karote
857,Löffel::N,совла́,пань
858,Löffel::N,совла́,karote
859,Messer::N,кӱ́зӧ,пурт
860,Messer::N,кӱ́зӧ,nazis
861,Nagel::N,пуда́,тув
862,Nagel::N,пуда́,кӧрт тув
863,Nagel::N,пуда́,nagla
864,Netz::N,вапш,тыв
865,Netz::N,вапш,tīkls
866,Haken::N,са́гыле,крук
867,Haken::N,са́гыле,āķis
868,Haken::N,са́гыле,kāsis
869,Haken::N,са́гыле,krampis
870,Griff::N,кыл,нуд
871,Griff::N,кыл,kāts
872,Griff::N,кыл,rokturis
873,Schloss::N,кӧгӧ́н,томан
874,Schloss::N,кӧгӧ́н,aizslēgs
875,Bild::N,сӱре́т,серпас
876,Bild::N,сӱре́т,glezna
877,Figur::N,фигу́р,пертас
878,Figur::N,фигу́р,вежньӧг
879,Figur::N,фигу́р,figūra
880,Puppe::N,курча́к,акань
881,Puppe::N,курча́к,lelle
882,Beutel::N,меша́к,мешӧк
883,Beutel::N,меша́к,kule
884,Beutel::N,меша́к,maisiņš
885,Bündel::N,арша́ш,кӧртӧд
886,Bündel::N,арша́ш,sainis
887,Tasche::N,сумка́,сумка
888,Tasche::N,сумка́,soma
889,Eimer::N,ведра́,ведра
890,Eimer::N,ведра́,spainis
891,Deckel::N,ко́мдыш,пӧдан
892,Deckel::N,ко́мдыш,тупкӧд
893,Deckel::N,ко́мдыш,vāks
894,Geschirr::N,а́те,дозмук
895,Geschirr::N,а́те,тасьті-пань
896,Geschirr::N,а́те,trauki
897,Sack::N,куль,мешӧк
898,Sack::N,куль,maiss
899,Sack::N,меша́к,мешӧк
900,Sack::N,меша́к,maiss
901,Tasse::N,чу́кыр,бекар
902,Tasse::N,чу́кыр,тасьті
903,Tasse::N,чу́кыр,tase
904,Tasse::N,чашка́,бекар
905,Tasse::N,чашка́,тасьті
906,Tasse::N,чашка́,tase
907,Topf::N,ми́ске,гырнич
908,Topf::N,ми́ске,pods
909,Kessel::N,под,пӧрт
910,Kessel::N,под,katls
911,Essen::N,ко́чкыш,сёйӧм
912,Essen::N,ко́чкыш,ēdiens
913,Nahrung::N,ку́рго,сёян
914,Nahrung::N,ку́рго,barība
915,Speise::N,ко́чкыш,сёян
916,Speise::N,ко́чкыш,сёянтор
917,Speise::N,ко́чкыш,ēdiens
918,Fleisch::N,шыл,яй
919,Fleisch::N,шыл,gaļa
920,Getreide::N,шу́рно,нянь
921,Getreide::N,шу́рно,labība
922,Brei::N,пу́чымыш,рок
923,Brei::N,пу́чымыш,putra
924,Brei::N,пу́чымыш,biezenis
925,Brot::N,ки́нде,нянь
926,Brot::N,ки́нде,maize
927,Scheibe::N,ка́тыш,шӧрӧм
928,Scheibe::N,ка́тыш,чӧлан
929,Scheibe::N,ка́тыш,šķēle
930,Scheibe::N,ка́тыш,rieciens
931,Fett::N,коя́,гос
932,Fett::N,коя́,тшог
933,Fett::N,коя́,tauki
934,Butter::N,ӱй,вый
935,Butter::N,ӱй,sviests
936,Öl::N,ӱй,вый
937,Öl::N,ӱй,eļļa
938,Salz::N,шинча́л,сов
939,Salz::N,шинча́л,sāls
940,Suppe::N,шӱр,шыд
941,Suppe::N,шӱр,zupa
942,Honig::N,мӱй,ма
943,Honig::N,мӱй,medus
944,Milch::N,шӧр,йӧв
945,Milch::N,шӧр,piens
946,Tee::N,чай,чай
947,Tee::N,чай,tēja
948,Leder::N,сура́н,ку
949,Leder::N,сура́н,āda
950,Leder::N,шӱ́штӧ,ку
951,Leder::N,шӱ́штӧ,āda
952,Wolle::N,пун,вурун
953,Wolle::N,пун,vilna
954,Stoff::N,куэ́м,дӧра
955,Stoff::N,куэ́м,drāna
956,Stoff::N,куэ́м,audums
957,Stoff::N,посто́,дӧра
958,Stoff::N,посто́,drāna
959,Stoff::N,посто́,audums
960,Nadel::N,и́ме,ем
961,Nadel::N,и́ме,adata
962,Faden::N,шӱ́ртӧ,сунис
963,Faden::N,шӱ́ртӧ,diegs
964,Faden::N,шӱ́ртӧ,pavediens
965,Knopf::N,по́лдыш,кизь
966,Knopf::N,по́лдыш,poga
967,Knoten::N,пышке́м,гӧрӧд
968,Knoten::N,пышке́м,mezgls
969,Farbe::N,чия́,краска
970,Farbe::N,чия́,вап
971,Farbe::N,чия́,krāsa
972,Kleidung::N,чие́м,паськӧм
973,Kleidung::N,чие́м,tērps
974,Kleidung::N,чие́м,drēbes
975,Kleidung::N,вурге́м,паськӧм
976,Kleidung::N,вурге́м,tērps
977,Kleidung::N,вурге́м,drēbes
978,Hemd::N,ту́выр,дӧрӧм
979,Hemd::N,ту́выр,krekls
980,Kragen::N,сога́,воротник
981,Kragen::N,сога́,apkakle
982,Ärmel::N,шокш,сос
983,Ärmel::N,шокш,piedurkne
984,Hose::N,йола́ш,гач
985,Hose::N,йола́ш,bikses
986,Gürtel::N,ӱ́штӧ,вӧнь
987,Gürtel::N,ӱ́штӧ,josta
988,Mütze::N,упш,шапка
989,Mütze::N,упш,cepure
990,Schuh::N,боти́нке,башмак
991,Schuh::N,боти́нке,ботинки
992,Schuh::N,боти́нке,kurpe
993,Stiefel::N,кем,сапӧг
994,Stiefel::N,кем,zābaks
995,Ring::N,шерга́ш,кытш
996,Ring::N,шерга́ш,gredzens
997,Band::N,тасма́,лента
998,Band::N,тасма́,вундас
999,Band::N,тасма́,lente
1000,Band::N,ле́нте,лента
1001,Band::N,ле́нте,вундас
1002,Band::N,ле́нте,lente
1003,Kamm::N,шерге́,сынан
1004,Kamm::N,шерге́,ķemme
1005,Spiegel::N,вошто́нчыш,рӧмпӧштан
1006,Spiegel::N,вошто́нчыш,spogulis
1007,Riemen::N,кӱзанӱ́штӧ,тасма
1008,Riemen::N,кӱзанӱ́штӧ,siksna
1009,Schnur::N,кере́м,гез
1010,Schnur::N,кере́м,aukla
1011,Schnur::N,кандыра́,гез
1012,Schnur::N,кандыра́,aukla
1013,Leine::N,вӱра́ҥ,юргез
1014,Leine::N,вӱра́ҥ,saite
1015,Decke::N,леве́дыш,эшкын
1016,Decke::N,леве́дыш,шебрас
1017,Decke::N,леве́дыш,sega
1018,Decke::N,одея́л,эшкын
1019,Decke::N,одея́л,шебрас
1020,Decke::N,одея́л,sega
1021,Kissen::N,кӱ́пчык,юрлӧс
1022,Kissen::N,кӱ́пчык,spilvens
1023,Tuch::N,шо́выч,чышъян
1024,Tuch::N,шо́выч,vadmala
1025,Handtuch::N,со́лык,ки чышкӧд
1026,Handtuch::N,со́лык,кизьчышъян
1027,Handtuch::N,со́лык,dvielis
1028,Kraft::N,вий,этш
1029,Kraft::N,вий,эбӧс
1030,Kraft::N,вий,spēks
1031,Kraft::N,куа́т,этш
1032,Kraft::N,куа́т,эбӧс
1033,Kraft::N,куа́т,spēks
1034,Stärke::N,куа́т,ёнлун
1035,Stärke::N,куа́т,чорыдлун
1036,Stärke::N,куа́т,stiprums
1037,Stärke::N,карма́н,ёнлун
1038,Stärke::N,карма́н,чорыдлун
1039,Stärke::N,карма́н,stiprums
1040,Gesundheit::N,таза́лык,дзоньвидзалун
1041,Gesundheit::N,таза́лык,veselība
1042,Krankheit::N,чер,висьӧм
1043,Krankheit::N,чер,slimība
1044,Schmerz::N,ко́рштыш,висьӧм
1045,Schmerz::N,ко́рштыш,sāpes
1046,Wunde::N,су́сыр,дой
1047,Wunde::N,су́сыр,brūce
1048,Wunde::N,су́сыр,jēlums
1049,Fieber::N,йӱштыму́ж,жар
1050,Fieber::N,йӱштыму́ж,drudzis
1051,Fieber::N,йӱштыму́ж,karstums
1052,Fieber::N,лихора́дке,жар
1053,Fieber::N,лихора́дке,drudzis
1054,Fieber::N,лихора́дке,karstums
1055,Arznei::N,эм,лекарство
1056,Arznei::N,эм,зелля
1057,Arznei::N,эм,zāles
1058,Arznei::N,эм,medikaments
1059,Brücke::N,кӱва́р,пос
1060,Brücke::N,кӱва́р,tilts
1061,Brunnen::N,вӱдвыне́м,юкмӧс
1062,Brunnen::N,вӱдвыне́м,aka
1063,Weide::N,нурше́р,пӧскӧтина
1064,Weide::N,нурше́р,ganības
1065,Pfad::N,йолго́рно,туй
1066,Pfad::N,йолго́рно,кыснан
1067,Pfad::N,йолго́рно,taka
1068,Pfad::N,сокма́к,туй
1069,Pfad::N,сокма́к,кыснан
1070,Pfad::N,сокма́к,taka
1071,Weg::N,ко́рно,туй
1072,Weg::N,ко́рно,ceļš
1073,Straße::N,ко́рно,туй
1074,Straße::N,ко́рно,iela
1075,Dorf::N,ял,сикт
1076,Dorf::N,ял,ciems
1077,Stadt::N,ола́,кар
1078,Stadt::N,ола́,pilsēta
1079,Brief::N,се́рыш,письмӧ
1080,Brief::N,се́рыш,vēstule
1081,Buch::N,книга́,небӧг
1082,Buch::N,книга́,grāmata
1083,Buchstabe::N,буква́,шыпас
1084,Buchstabe::N,буква́,burts
1085,Zeitung::N,газе́т,газет
1086,Zeitung::N,газе́т,avīze
1087,Zeitung::N,газе́т,laikraksts
1088,Leben::N,и́лыш,лов
1089,Leben::N,и́лыш,олӧм
1090,Leben::N,и́лыш,dzīve
1091,Tod::N,колыма́ш,кулӧм
1092,Tod::N,колыма́ш,nāve
1093,Grab::N,шӱга́р,гу
1094,Grab::N,шӱга́р,kaps
1095,Kirche::N,че́рке,вичко
1096,Kirche::N,че́рке,baznīca
1097,Sünde::N,су́лык,мыж
1098,Sünde::N,су́лык,grēks
1099,Gott::N,ю́мо,ен
1100,Gott::N,ю́мо,dievs
1101,Arbeiter::N,паша́зе,уджалысь
1102,Arbeiter::N,паша́зе,strādnieks
1103,Chef::N,тӧра́,юралысь
1104,Chef::N,тӧра́,веськӧдлысь
1105,Chef::N,тӧра́,šefs
1106,Chef::N,тӧра́,vadītajs
1107,Chef::N,тӧра́,priekšnieks
1108,Meister::N,маста́р,вӧчысь
1109,Meister::N,маста́р,meistars
1110,Arzt::N,врач,врач
1111,Arzt::N,врач,бурдӧдысь
1112,Arzt::N,врач,ārsts
1113,Lehrer::N,ту́ныктышо,велӧдысь
1114,Lehrer::N,ту́ныктышо,skolotājs
1115,Geld::N,окса́,сьӧм
1116,Geld::N,окса́,nauda
1117,Geschäft::N,сатулыма́ш,удж
1118,Geschäft::N,сатулыма́ш,bizness
1119,Geschäft::N,сатулыма́ш,darījums
1120,Laden::N,ке́выт,вузасянін
1121,Laden::N,ке́выт,bode
1122,Laden::N,ке́выт,veikals
1123,Preis::N,ак,дон
1124,Preis::N,ак,cena
1125,Ware::N,сату́,тӧвар
1126,Ware::N,сату́,prece
1127,Nutzen::N,пайда́,воӧм
1128,Nutzen::N,пайда́,выгӧда
1129,Nutzen::N,пайда́,labums
1130,Reichtum::N,поя́нлык,озырлун
1131,Reichtum::N,поя́нлык,bagātība
1132,Welt::N,тӱня́,енкӧла
1133,Welt::N,тӱня́,pasaule
1134,Land::N,эл,му
1135,Land::N,эл,zeme
1136,Staat::N,кугыжа́ныш,канму
1137,Staat::N,кугыжа́ныш,государство
1138,Staat::N,кугыжа́ныш,valsts
1139,König::N,кугыжа́,кан
1140,König::N,кугыжа́,ķēniņš
1141,König::N,кугыжа́,karalis
1142,Macht::N,власть,каналӧм
1143,Macht::N,власть,vara
1144,Grenze::N,грани́ца,су
1145,Grenze::N,грани́ца,суйӧр
1146,Grenze::N,грани́ца,robeža
1147,Krieg::N,сар,ожман
1148,Krieg::N,сар,karš
1149,Feind::N,тушма́н,враг
1150,Feind::N,тушма́н,вӧрӧг
1151,Feind::N,тушма́н,ienaidnieks
1152,Gewalt::N,виешлыма́ш,мырдöналöм
1153,Gewalt::N,виешлыма́ш,vara
1154,Gewalt::N,виешлыма́ш,vardarbība
1155,Kampf::N,кредалма́ш,вермасьӧм
1156,Kampf::N,кредалма́ш,cīņa
1157,Bogen[Waffe]::N,юҥе́ж,ньӧввуж
1158,Bogen[Waffe]::N,юҥе́ж,loks
1159,Pfeil::N,пикш,ньӧв
1160,Pfeil::N,пикш,bulta
1161,Gewehr::N,пыча́л,пишшаль
1162,Gewehr::N,пыча́л,šautene
1163,Fehler::N,йо́ҥылыш,сорсьӧм
1164,Fehler::N,йо́ҥылыш,дзугсьӧм
1165,Fehler::N,йо́ҥылыш,kļūda
1166,Lüge::N,шоя́к,пӧръясьӧм
1167,Lüge::N,шоя́к,ылӧдлӧм
1168,Lüge::N,шоя́к,meli
1169,Schaden::N,зия́н,лёк
1170,Schaden::N,зия́н,изъян
1171,Schaden::N,зия́н,пакӧсьт
1172,Schaden::N,зия́н,bojājums
1173,Schaden::N,зия́н,kaitējums
1174,Unglück::N,эҥге́к,шог
1175,Unglück::N,эҥге́к,kļūme
1176,Unglück::N,эҥге́к,klizma
1177,Unglück::N,эҥге́к,nelaime
1178,Schuld::N,тита́к,мыж
1179,Schuld::N,тита́к,vaina
1180,Schuld::N,йола́,мыж
1181,Schuld::N,йола́,vaina
1182,Alter::N,ийго́т,арлыд
1183,Alter::N,ийго́т,vecums
1184,Schluss::N,муча́ш,пом
1185,Schluss::N,муча́ш,beigas
1186,Zeit::N,жап,кад
1187,Zeit::N,жап,laiks
1188,Zeit::N,па́гыт,кад
1189,Zeit::N,па́гыт,laiks
1190,Tag::N,ке́че,лун
1191,Tag::N,ке́че,diena
1192,Morgen::N,эр,асыв
1193,Morgen::N,эр,rīts
1194,Mittag::N,кечыва́л,лун шӧр
1195,Mittag::N,кечыва́л,pusdiena
1196,Abend::N,кас,рыт
1197,Abend::N,кас,vakars
1198,Nacht::N,йӱд,вой
1199,Nacht::N,йӱд,nakts
1200,Woche::N,арня́,вежон
1201,Woche::N,арня́,nedēļa
1202,Monat::N,ты́лзе,тӧлысь
1203,Monat::N,ты́лзе,mēnesis
1204,Jahr::N,ий,во
1205,Jahr::N,ий,gads
1206,Frühling::N,шо́шо,тулыс
1207,Frühling::N,шо́шо,pavasaris
1208,Sommer::N,кеҥе́ж,гожӧм
1209,Sommer::N,кеҥе́ж,vasara
1210,Herbst::N,шы́же,ар
1211,Herbst::N,шы́же,rudens
1212,Winter::N,те́ле,тӧв
1213,Winter::N,те́ле,ziema
1214,Januar::N,шоркыйол,тӧв шӧр
1215,Januar::N,шоркыйол,janvāris
1216,Januar::N,идалыкву́й,тӧв шӧр
1217,Januar::N,идалыкву́й,janvāris
1218,Januar::N,янва́рь,тӧв шӧр
1219,Januar::N,янва́рь,janvāris
1220,Februar::N,пургыж,урасьӧм
1221,Februar::N,пургыж,februāris
1222,Februar::N,февра́ль,урасьӧм
1223,Februar::N,февра́ль,februāris
1224,März::N,ӱярня,рака
1225,März::N,ӱярня,marts
1226,März::N,март,рака
1227,März::N,март,marts
1228,April::N,апре́ль,кос му
1229,April::N,апре́ль,aprīlis
1230,Mai::N,ага,ода-кора
1231,Mai::N,ага,maijs
1232,Mai::N,май,ода-кора
1233,Mai::N,май,maijs
1234,Juni::N,пеледыш,лӧддза-номъя
1235,Juni::N,пеледыш,jūnijs
1236,Juni::N,ию́нь,лӧддза-номъя
1237,Juni::N,ию́нь,jūnijs
1238,Juli::N,сӱрем,сора
1239,Juli::N,сӱрем,jūlijs
1240,Juli::N,ию́ль,сора
1241,Juli::N,ию́ль,jūlijs
1242,August::N,сорла,моз
1243,August::N,сорла,augusts
1244,August::N,агарма́н,моз
1245,August::N,агарма́н,augusts
1246,August::N,а́вгуст,моз
1247,August::N,а́вгуст,augusts
1248,September::N,идым,кӧч
1249,September::N,идым,septembris
1250,September::N,сентя́брь,кӧч
1251,September::N,сентя́брь,septembris
1252,Oktober::N,шыжа,йирым
1253,Oktober::N,шыжа,oktobris
1254,Oktober::N,октя́брь,йирым
1255,Oktober::N,октя́брь,oktobris
1256,November::N,кылме тылзе,вӧльгым
1257,November::N,кылме тылзе,novembris
1258,November::N,ноя́брь,вӧльгым
1259,November::N,ноя́брь,novembris
1260,Dezember::N,дека́брь,ӧшым
1261,Dezember::N,дека́брь,decembris
1262,Montag::N,шо́чмо,выльлун
1263,Montag::N,шо́чмо,pirmdiena
1264,Dienstag::N,ку́шкыжмо,воторник
1265,Dienstag::N,ку́шкыжмо,otrdiena
1266,Mittwoch::N,вӱрге́че,середа
1267,Mittwoch::N,вӱрге́че,trešdiena
1268,Donnerstag::N,изарня́,четверг
1269,Donnerstag::N,изарня́,ceturtdiena
1270,Freitag::N,кугарня́,пекнича
1271,Freitag::N,кугарня́,piektdiena
1272,Samstag::N,шуматке́че,субӧта
1273,Samstag::N,шуматке́че,sestdiena
1274,Sonntag::N,рушарня́,вӧскресенньӧ
1275,Sonntag::N,рушарня́,svētdiena
1276,groß::A,кугу́,ыджыд
1277,groß::A,кугу́,dižs
1278,groß::A,кугу́,liels
1279,klein::A,изи́,ичӧт
1280,klein::A,изи́,mazs
1281,lang::A,кужу́,кузь
1282,lang::A,кужу́,garš
1283,kurz::A,кӱ́чык,дженьыд
1284,kurz::A,кӱ́чык,īss
1285,breit::A,кумда́,ота
1286,breit::A,кумда́,паськыд
1287,breit::A,кумда́,plats
1288,schmal::A,а́ҥысыр,оттӧм
1289,schmal::A,а́ҥысыр,tievs
1290,dicht::A,ну́гыдо,сук
1291,dicht::A,ну́гыдо,blīvs
1292,dick[Gegenstand]::A,кӱ́жгӧ,кыз
1293,dick[Gegenstand]::A,кӱ́жгӧ,biezs
1294,dünn::A,ви́чкыж,вӧсни
1295,dünn::A,ви́чкыж,вӧсньыд
1296,dünn::A,ви́чкыж,plāns
1297,fein::A,ты́гыде,посни
1298,fein::A,ты́гыде,smalks
1299,fest::A,чо́ткыдо,зумыд
1300,fest::A,чо́ткыдо,tvirts
1301,fest::A,чо́ткыдо,noturīgs
1302,flach::A,лапка́,плавкӧс
1303,flach::A,лапка́,тшӧтшкӧс
1304,flach::A,лапка́,lēzens
1305,flach::A,лапка́,līdzens
1306,glatt::A,яклака́,вольк
1307,glatt::A,яклака́,мольыд
1308,glatt::A,яклака́,gluds
1309,glatt::A,яклака́,slidens
1310,hart::A,пе́ҥгыде,зумыд
1311,hart::A,пе́ҥгыде,ciets
1312,weich::A,пу́шкыдо,небыд
1313,weich::A,пу́шкыдо,mīksts
1314,rund::A,йырге́шке,гӧгрӧс
1315,rund::A,йырге́шке,apaļš
1316,spitz::A,коша́р,ёсь йыла
1317,spitz::A,коша́р,smails
1318,scharf::A,пӱ́сӧ,ёсь
1319,scharf::A,пӱ́сӧ,ass
1320,stumpf::A,токма́к,ныж
1321,stumpf::A,токма́к,truls
1322,stumpf::A,токма́к,strups
1323,schwer::A,не́ле,сьӧкыд
1324,schwer::A,не́ле,smags
1325,schön::A,сы́лне,мича
1326,schön::A,сы́лне,лӧсьыд
1327,schön::A,сы́лне,daiļš
1328,schön::A,сы́лне,skaists
1329,heiß::A,шо́кшо,пӧсь
1330,heiß::A,шо́кшо,karsts
1331,warm::A,ле́ве,шоныд
1332,warm::A,ле́ве,silts
1333,kalt::A,йӱ́штӧ,кӧдзыд
1334,kalt::A,йӱ́штӧ,salts
1335,kalt::A,йӱ́штӧ,auksts
1336,kühl::A,юа́лге,юзыд
1337,kühl::A,юа́лге,ыркыд
1338,kühl::A,юа́лге,vēss
1339,kühl::A,юа́лге,dzestrs
1340,kühl::A,южгата́,юзыд
1341,kühl::A,южгата́,ыркыд
1342,kühl::A,южгата́,vēss
1343,kühl::A,южгата́,dzestrs
1344,frisch::A,свежа́,выль
1345,frisch::A,свежа́,svaigs
1346,feucht::A,вӱ́дыжгӧ,уль
1347,feucht::A,вӱ́дыжгӧ,mitrs
1348,feucht::A,вӱ́дыжгӧ,drēgns
1349,nass::A,нӧ́рӧ,ва
1350,nass::A,нӧ́рӧ,slapjš
1351,trocken::A,ку́кшо,кос
1352,trocken::A,ку́кшо,sauss
1353,voll::A,тич,кыз
1354,voll::A,тич,pilns
1355,leer::A,яра́,куш
1356,leer::A,яра́,тыртӧм
1357,leer::A,яра́,tukšs
1358,offen::A,виш,восьса
1359,offen::A,виш,vaļējs
1360,offen::A,виш,atvērts
1361,geschlossen::A,пе́тырыме,пӧдса
1362,geschlossen::A,пе́тырыме,slēgts
1363,geschlossen::A,тӱ́чмӧ,пӧдса
1364,geschlossen::A,тӱ́чмӧ,slēgts
1365,sauber::A,ару́,сӧстӧм
1366,sauber::A,ару́,tīrs
1367,sauber::A,ару́,spodrs
1368,sauber::A,янда́р,сӧстӧм
1369,sauber::A,янда́р,tīrs
1370,sauber::A,янда́р,spodrs
1371,schmutzig::A,лавыра́н,няйт
1372,schmutzig::A,лавыра́н,netīrs
1373,schmutzig::A,лавыра́н,dubļains
1374,schmutzig::A,ла́выргыше,няйт
1375,schmutzig::A,ла́выргыше,netīrs
1376,schmutzig::A,ла́выргыше,dubļains
1377,roh::A,кӱ́чымӧ,уль
1378,roh::A,кӱ́чымӧ,jēls
1379,reif::A,лӧза́,кисьмӧм
1380,reif::A,лӧза́,gatavs
1381,reif::A,лӧза́,nobriedis
1382,lecker::A,ту́тло,чӧскыд
1383,lecker::A,ту́тло,gards
1384,lecker::A,ту́тло,garšīgs
1385,süß::A,ше́ре,юмов
1386,süß::A,ше́ре,чӧскыд
1387,süß::A,ше́ре,salds
1388,bitter::A,ко́чо,курыд
1389,bitter::A,ко́чо,sūrs
1390,bitter::A,ко́чо,rūgts
1391,sauer::A,шо́по,шома
1392,sauer::A,шо́по,skābs
1393,hell::A,во́лгыдо,югыд
1394,hell::A,во́лгыдо,gaišs
1395,dunkel::A,пычке́мыш,пемыд
1396,dunkel::A,пычке́мыш,tumšs
1397,schwarz::A,шола́,сьӧд
1398,schwarz::A,шола́,melns
1399,weiß::A,ош,еджыд
1400,weiß::A,ош,balts
1401,rot::A,йошка́р,гӧрд
1402,rot::A,йошка́р,sarkans
1403,gelb::A,сар,виж
1404,gelb::A,сар,dzeltens
1405,blau::A,ка́нде,лӧз
1406,blau::A,ка́нде,zils
1407,grün::A,ужа́р,веж
1408,grün::A,ужа́р,турунвиж
1409,grün::A,ужа́р,zaļš
1410,grau::A,сур,руд
1411,grau::A,сур,pelēks
1412,bunt::A,олача́,сера
1413,bunt::A,олача́,raibs
1414,bunt::A,олача́,krāsains
1415,billig::A,шу́лдо,донтӧг
1416,billig::A,шу́лдо,lēts
1417,teuer::A,ше́рге,дона
1418,teuer::A,ше́рге,dārgs
1419,wertvoll::A,шергака́н,дона
1420,wertvoll::A,шергака́н,vērtīgs
1421,blind::A,со́кыр,синтӧм
1422,blind::A,со́кыр,akls
