,Concept_ID,vep,hu
838,das::PRN,se,az
839,alles::PRN,kaik,minden
840,ich::PRN,minä,én
841,du::PRN,sinä,te
842,er::PRN,hän,ő
843,wir::PRN,mö,mi
844,ihr::PRN,tö,ti
845,sie::PRN,hö,ők
846,was::FPRN,mi,mi
847,wer::FPRN,ken,ki
848,wo::FADV,kus,hol
849,wohin::FADV,kuna,hova
850,wie::FADV,kut,hogy
851,wie::FADV,kut,hogyan
852,wie::FADV,mit',hogy
853,wie::FADV,mit',hogyan
854,warum::FADV,mikš,miért
855,wieviel::FNUM,äjak,hány
856,wieviel::FNUM,äjak,mennyi
857,wieviel::FNUM,kuverz',hány
858,wieviel::FNUM,kuverz',mennyi
859,eins::NUM,üks',egy
860,zwei::NUM,kaks',kettő
861,drei::NUM,koume,három
862,vier::NUM,nel'l',négy
863,fünf::NUM,viž,öt
864,sechs::NUM,kuz',hat
865,sieben::NUM,seičeme,hét
866,acht::NUM,kahesa,nyolc
867,neun::NUM,ühesa,kilenc
868,zehn::NUM,kümne,tíz
869,elf::NUM,üks'toštkümne,tizenegy
870,zwölf::NUM,kaks'toštkümne,tizenkettő
871,zwanzig::NUM,kaks'kümne,húsz
872,dreißig::NUM,koumekümne,harminc
873,vierzig::NUM,nel'l'kümne,negyven
874,fünfzig::NUM,vižkümne,ötven
875,sechzig::NUM,kuz'kümne,hatvan
876,siebzig::NUM,seičemekümne,hetven
877,achtzig::NUM,kahesakümne,nyolcvan
878,neunzig::NUM,ühesakümne,kilencven
879,hundert::NUM,sada,száz
880,tausend::NUM,tuha,ezer
881,und::CNJ,i,és
882,und::CNJ,i,meg
883,und::CNJ,da,és
884,und::CNJ,da,meg
885,oder::CNJ,vai,vagy
886,stehen::V,seišta,áll
887,sitzen::V,ištta,ül
888,liegen::V,venuda,fekszik
889,hängen::V,ripta,függ
890,werden::V,lindä,lesz
891,werden::V,tehtas,lesz
892,passieren::V,ozaitas,történik
893,beginnen::V,augotadas,kezdődik
894,enden::V,loptas,végződik
895,enden::V,loptas,befejeződik
896,wechseln::V,vajehtadas,változik
897,aufgehen[Sonne]::V,nousta,kel
898,untergehen[Sonne]::V,lasktas,lemegy
899,scheinen[Sonne]::V,paštta,süt
900,donnern::V,juraita,dörög
901,wehen::V,dölta,fúj
902,wehen::V,puhuda,fúj
903,strömen::V,valadas,áramlik
904,fließen::V,valuda,folyik
905,sich drehen::V,punotas,forog
906,schwanken::V,čibuda,inog
907,schwanken::V,čibuda,ingadozik
908,schwingen::V,čibuda,leng
909,fallen::V,langeta,esik
910,brennen::V,pallada,ég
911,rauchen::V,savustada,füstöl
912,regnen::V,vihmda,esik
913,gefrieren::V,jäduda,megfagy
914,gefrieren::V,kül'mdä,megfagy
915,tauen::V,sulada,olvad
916,schmelzen::V,sulada,olvad
917,schmelzen::V,sulada,elolvad
918,trocknen::V,kuida,szárad
919,trocknen::V,kuivehtuda,szárad
920,sieden::V,kehuda,forr
921,faulen::V,hapata,rothad
922,faulen::V,traudäs,rothad
923,verfaulen::V,hapata,elrothad
924,verfaulen::V,hapata,megrothad
925,reißen::V,rebita,szakad
926,versinken::V,upota,süllyed
927,versinken::V,upota,elsüllyed
928,vergehen::V,mända,múlik
929,vergehen::V,mända,elmúlik
930,erscheinen::V,ozutadas,feltűnik
931,erscheinen::V,ozutadas,megjelenik
932,verschwinden::V,hajeta,letűnik
933,sinken::V,väheta,süllyed
934,sinken::V,lasktas,süllyed
935,abnehmen::V,peneta,apad
936,abnehmen::V,peneta,csökken
937,zunehmen::V,ližaduda,növekszik
938,zunehmen::V,ližaduda,gyarapszik
939,steigen::V,nousta,emelkedik
940,wachsen::V,kazda,nő
941,wachsen::V,kazda,terem
942,wachsen::V,kazda,növekszik
943,glänzen::V,loštta,ragyog
944,glänzen::V,loštta,fénylik
945,funkeln::V,hoštta,csillog
946,funkeln::V,hoštta,tündöklik
947,lärmen::V,robaita,lármázik
948,läuten::V,judaita,cseng
949,klingeln::V,kelotada,csenget
950,klirren::V,biraita,csörömpöl
951,brausen::V,bruncta,zúg
952,brausen::V,bruncta,morajlik
953,rauschen::V,šobaita,zúg
954,klingen::V,heläita,hangzik
955,bellen::V,nutta,ugat
956,heulen::V,ulaita,bőg
957,heulen::V,ulaita,üvölt
958,blasen::V,puhuda,fúj
959,pfeifen::V,pistta,fütyül
960,pfeifen::V,vihelta,fütyül
961,schreien::V,kirkta,kiált
962,schreien::V,kirkta,kiabál
963,schreien::V,kidastada,kiált
964,schreien::V,kidastada,kiabál
965,stöhnen::V,ohkta,nyög
966,stöhnen::V,voivotada,nyög
967,zittern::V,säraita,remeg
968,zittern::V,säraita,reszket
969,leben::V,eläda,él
970,geboren werden::V,sünduda,születik
971,atmen::V,henktä,lélegzik
972,trinken::V,joda,iszik
973,essen::V,söda,eszik
974,schlucken::V,lainata,nyel
975,müde werden::V,väzuda,elfárad
976,müde werden::V,väzuda,kifárad
977,müde werden::V,šuštuda,elfárad
978,müde werden::V,šuštuda,kifárad
979,einschlafen::V,uinota,elalszik
980,schlafen::V,magata,alszik
981,schlafen::V,nukkuda,alszik
982,aufwachen::V,heraštuda,felébred
983,aufstehen::V,nousta,felkel
984,sich erholen::V,lebaitas,pihen
985,krank werden::V,läžegata,megbetegedik
986,krank werden::V,läžegata,belebetegszik
987,krank sein::V,läžuda,betegeskedik
988,schmerzen::V,kibištada,fáj
989,husten::V,rügda,köhög
990,genesen::V,tervehtuda,meggyógyul
991,sterben::V,kolda,hal
992,umkommen::V,kolda,elpusztul
993,sich bewegen::V,likkuda,mozog
994,sich rühren::V,likahtada,mozdul
995,sich rühren::V,kubahtada,mozdul
996,sich erheben::V,nousta,feláll
997,sich erheben::V,nousta,felemelkedik
998,sich setzen::V,išttas,ül
999,sich setzen::V,išttas,leül
1000,hinfallen::V,langeta,bukik
1001,hinfallen::V,langeta,elesik
1002,laufen::V,kävuda,jár
1003,schreiten::V,astta,lép
1004,schreiten::V,haškta,lép
1005,spazierengehen::V,kävelta,sétál
1006,eilen::V,kiruhtada,siet
1007,sich beeilen::V,kiruhtada,siet
1008,sausen::V,fun'urta,robog
1009,rennen::V,joksta,fut
1010,rennen::V,joksta,szalad
1011,springen::V,hüptä,ugrik
1012,klettern::V,libuda,kúszik
1013,schaukeln::V,čibuda,hintázik
1014,kriechen::V,ličtas,kúszik
1015,schwimmen::V,ujuda,úszik
1016,tauchen::V,čukautas,merül
1017,rudern::V,souta,evez
1018,fahren::V,ajada,jár
1019,fahren::V,ajada,megy
1020,fahren::V,ajada,utazik
1021,fahren::V,ajelda,jár
1022,fahren::V,ajelda,megy
1023,fahren::V,ajelda,utazik
1024,fliegen::V,leta,száll
1025,gehen::V,mända,megy
1026,gehen::V,kävuda,megy
1027,weggehen::V,päzda,elmegy
1028,weggehen::V,lähtta,elmegy
1029,abfahren::V,tönduda,indul
1030,anhalten::V,seižutadas,megáll
1031,hineingehen::V,mända südäimehe,bemegy
1032,eintreten::V,tulda,belép
1033,kommen::V,tulda,jön
1034,ankommen::V,tulda,érkezik
1035,ankommen::V,tulda,megérkezik
1036,zurückkommen::V,pörtas,visszajön
1037,bleiben::V,jäda,marad
1038,bleiben::V,jäda,megmarad
1039,warten::V,varastada,vár
1040,warten::V,varastada,várakozik
1041,erwarten::V,varastada,vár
1042,erwarten::V,varastada,megvár
1043,suchen::V,ectä,kutat
1044,finden::V,löuta,talál
1045,versuchen::V,ladida,megpróbál
1046,versuchen::V,ladida,megkísérel
1047,versuchen::V,rohkaita,megpróbál
1048,versuchen::V,rohkaita,megkísérel
1049,vorbereiten::V,vaumita,előkészít
1050,lieben::V,armastada,szeret
1051,mögen::V,navedida,szeret
1052,lachen::V,nagrda,nevet
1053,rühren::V,likutada,mozdít
1054,weinen::V,itkta,sír
1055,schimpfen::V,laidas,szid
1056,schimpfen::V,laidas,szitkozódik
1057,schimpfen::V,pačatada,szid
1058,schimpfen::V,pačatada,szitkozódik
1059,sich ärgern::V,rändüda,mérgelődik
1060,sich ärgern::V,rändüda,bosszankodik
1061,sich fürchten::V,varaita,fél
1062,sich fürchten::V,varaita,retteg
1063,fürchten::V,varaita,fél
1064,fliehen::V,pageta,menekül
1065,flüchten::V,pageta,elmenekül
1066,flüchten::V,joksta,elmenekül
1067,sehen::V,nähta,néz
1068,anschauen::V,kacta,megnéz
1069,ansehen::V,kacta,néz
1070,ansehen::V,kacta,ránéz
1071,ansehen::V,kacta,megnéz
1072,hören::V,kulda,hall
1073,zuhören::V,kundeltas,hallgat
1074,zuhören::V,kundeltas,meghallgat
1075,probieren::V,mujada,kóstol
1076,probieren::V,mujada,megkóstol
1077,riechen::V,rižada,szagol
1078,fühlen::V,mujada,érez
1079,scheinen::V,näguda,tűnik
1080,scheinen::V,näguda,látszik
1081,zu sehen sein::V,näguda,mutatkozik
1082,vernehmen::V,kulištada,hall
1083,frieren::V,kül'mdä,fázik
1084,tun::V,tehta,csinál
1085,tun::V,tehta,cselekszik
1086,können::V,voida,tud
1087,können::V,mahtta,tud
1088,wollen::V,himoita,akar
1089,wollen::V,tahtoida,akar
1090,anfangen::V,zavottä,kezd
1091,anfangen::V,augotada,kezd
1092,beenden::V,loptä,befejez
1093,aufhören::V,loptas,megszűnik
1094,gelingen::V,lähtta,sikerül
1095,gelingen::V,tehtas,sikerül
1096,geraten::V,tulda,kerül
1097,geraten::V,tulda,jut
1098,öffnen::V,avaita,nyit
1099,öffnen::V,avaita,kinyit
1100,schließen::V,saubata,csuk
1101,schließen::V,saubata,becsuk
1102,stellen::V,panda,állít
1103,stellen::V,panda,helyez
1104,stellen::V,seižutada,állít
1105,stellen::V,seižutada,helyez
1106,setzen::V,ištutada,ültet
1107,setzen::V,ištutada,helyez
1108,legen::V,panda,tesz
1109,legen::V,panda,fektet
1110,berühren::V,koskta,érint
1111,berühren::V,käziduda,érint
1112,verbinden::V,ühtenzoitta,beköt
1113,verbinden::V,ühtenzoitta,összeköt
1114,bedecken::V,katta,betakar
1115,bedecken::V,katta,beborít
1116,bedecken::V,peitta,betakar
1117,bedecken::V,peitta,beborít
1118,aufhängen::V,riputada,felakaszt
1119,anzünden::V,sütutada,gyújt
1120,anzünden::V,sütutada,meggyújt
1121,aufheben::V,leta,felemel
1122,zurücklassen::V,jätta,hátrahagy
1123,verlieren::V,kadotada,veszít
1124,verlieren::V,kadotada,elveszít
1125,fallen lassen::V,kirbotada,elejt
1126,machen::V,säta,tesz
1127,machen::V,säta,csinál
1128,machen::V,tehta,tesz
1129,machen::V,tehta,csinál
1130,herstellen::V,tehta,gyárt
1131,herstellen::V,tehta,előállít
1132,bauen::V,leta,épít
1133,bauen::V,sauda,épít
1134,reparieren::V,koheta,javít
1135,reparieren::V,koheta,kijavít
1136,reparieren::V,koheta,megjavít
1137,verbessern::V,paremboita,megjavít
1138,ändern::V,vajehtada,változtat
1139,ändern::V,vajehtada,megváltoztat
1140,graben::V,kaida,ás
1141,graben::V,čongoida,ás
1142,beugen::V,koverta,meghajt
1143,biegen::V,painda,hajlít
1144,drehen::V,punotada,forgat
1145,wenden::V,käta,fordít
1146,wenden::V,käta,megfordít
1147,wenden::V,kärauta,fordít
1148,wenden::V,kärauta,megfordít
1149,umdrehen::V,käta,megfordít
1150,umdrehen::V,käta,megforgat
1151,heben::V,leta,emel
1152,hochheben::V,libutada,felemel
1153,ergreifen::V,tabata,megfog
1154,halten::V,pidada,tart
1155,drücken::V,painda,nyom
1156,drücken::V,painda,megnyom
1157,schieben::V,žigutada,tol
1158,kratzen::V,künstä,vakar
1159,lecken::V,nolda,nyal
1160,beißen::V,purda,harap
1161,beißen::V,hambastada,harap
1162,abreißen::V,ratketa,letép
1163,abschneiden::V,čapata,levág
1164,abschneiden::V,leikata,levág
1165,binden::V,sidoda,köt
1166,binden::V,sidoda,kötöz
1167,stecken::V,čokaita,dug
1168,brechen::V,katkaita,tör
1169,brechen::V,katkaita,eltör
1170,klopfen::V,kolkotada,kopogtat
1171,hauen::V,löda,vág
1172,hauen::V,löda,levág
1173,kleben::V,klejata,tapaszt
1174,reiben::V,hosta,dörzsöl
1175,reiben::V,hosta,súrol
1176,reiben::V,törkita,dörzsöl
1177,reiben::V,törkita,súrol
1178,reiben::V,jorotada,dörzsöl
1179,reiben::V,jorotada,súrol
1180,streichen::V,voita,simít
1181,schleifen::V,hijoida,fen
1182,schleifen::V,hijoida,csiszol
1183,schleifen::V,hijoida,köszörül
1184,schleifen::V,teravzoitta,fen
1185,schleifen::V,teravzoitta,csiszol
1186,schleifen::V,teravzoitta,köszörül
1187,schneiden::V,leikata,vág
1188,schneiden::V,leikata,szel
1189,schneiden::V,leikata,metsz
1190,rütteln::V,heilutada,ráz
1191,schütteln::V,pudištada,ráz
1192,schütteln::V,pudištada,megráz
1193,schwenken::V,maihutada,lóbál
1194,schwenken::V,maihutada,lobogtat
1195,schütten::V,valada,önt
1196,füllen::V,täutta,tölt
1197,füllen::V,täutta,megtölt
1198,einwickeln::V,kärdä,becsavar
1199,tragen::V,kantta,hord
1200,tragen::V,kandišta,hord
1201,schleppen::V,vedätada,vonszol
1202,ziehen::V,vedada,húz
1203,aufbewahren::V,kaita,megőriz
1204,werfen::V,čuta,dob
1205,werfen::V,čuta,hajít
1206,werfen::V,tactä,dob
1207,werfen::V,tactä,hajít
1208,fangen::V,püta,fog
1209,packen::V,tabata,megragad
1210,verstecken::V,peitta,eldug
1211,verstecken::V,peitta,elrejt
1212,teilen::V,jagada,oszt
1213,teilen::V,jagada,megoszt
1214,schicken::V,oigeta,küld
1215,bringen::V,veda,hoz
1216,bringen::V,veda,visz
1217,hinzufügen::V,ližata,hozzáad
1218,bekommen::V,sada,kap
1219,bekommen::V,sada,megkap
1220,erhalten::V,sada,kap
1221,erhalten::V,sada,megkap
1222,nehmen::V,otta,vesz
1223,wählen::V,valita,választ
1224,auswählen::V,valita,kiválaszt
1225,bewahren::V,kaita,megtart
1226,behindern::V,telustada,akadályoz
1227,behindern::V,telustada,gátol
1228,verderben::V,travida,elront
1229,beschädigen::V,satatada,rongál
1230,zerbrechen::V,mureta,eltör
1231,zerbrechen::V,mureta,széttör
1232,zerbrechen::V,mureta,kettétör
1233,zerreißen::V,rebitada,eltép
1234,zerreißen::V,rebitada,széttép
1235,zerstören::V,mureta,elpusztít
1236,verbrennen::V,poltta,éget
1237,verbrennen::V,poltta,eléget
1238,geben::V,antta,ad
1239,reichen::V,antta,nyújt
1240,schenken::V,lahjoita,ajándékoz
1241,versprechen::V,toivotada,ígér
1242,wünschen::V,toivotada,kíván
1243,loben::V,kitta,dicsér
1244,küssen::V,tervehtada,csókol
1245,wiegen::V,likutada,ringat
1246,zudecken::V,katta,betakar
1247,wecken::V,noustatada,kelt
1248,wecken::V,noustatada,ébreszt
1249,zeigen::V,ozutada,mutat
1250,führen::V,astutada,visz
1251,führen::V,astutada,vezet
1252,lehren::V,opeta,tanít
1253,unterrichten::V,opeta,tanít
1254,aufziehen::V,kazvatada,felnevel
1255,leiten::V,ohjata,vezet
1256,leiten::V,ohjata,vezérel
1257,antreiben::V,rigehtoitta,hajt
1258,lassen::V,käskta,-tat
1259,lassen::V,käskta,-at
1260,einladen::V,kucta,meghív
1261,vereinigen::V,ühtenzoitta,egyesít
1262,besuchen::V,rižada,látogat
1263,treffen::V,vastata,talál
1264,sich versammeln::V,kägeta,gyülekezik
1265,sich versammeln::V,kägeta,összegyűlik
1266,sich versammeln::V,sätas,gyülekezik
1267,sich versammeln::V,sätas,összegyűlik
1268,spielen::V,väta,játszik
1269,singen::V,pajatada,énekel
1270,tanzen::V,kargaita,táncol
1271,sich trennen::V,erigata,elválik
1272,verlassen::V,jätta,elhagy
1273,retten::V,päzutada,ment
1274,bewachen::V,varjoita,őriz
1275,schützen::V,kaita,óv
1276,schützen::V,kaita,véd
1277,verteidigen::V,kaita,véd
1278,sich schlagen::V,torata,verekszik
1279,schießen::V,ampta,lő
1280,siegen::V,vägestada,győz
1281,ärgern::V,verdutada,bosszant
1282,ärgern::V,rändütada,bosszant
1283,schlagen::V,löda,üt
1284,schlagen::V,löda,ver
1285,schlagen::V,iškta,üt
1286,schlagen::V,iškta,ver
1287,treten::V,peksta,rúg
1288,treten::V,topsta,rúg
1289,stechen::V,pystiä,döf
1290,stechen::V,pystiä,szúr
1291,stoßen::V,iškta,lök
1292,stoßen::V,pudištada,lök
1293,stehlen::V,vargastada,lop
1294,stören::V,keskustada,zavar
1295,belästigen::V,tartuteldas,zaklat
1296,verbergen::V,katelda,rejt
1297,verbergen::V,katelda,elrejt
1298,täuschen::V,manitada,megtéveszt
1299,betrügen::V,manitada,csal
1300,töten::V,rikta,öl
1301,töten::V,surmita,öl
1302,wohnen::V,eläda,lakik
1303,arbeiten::V,rata,dolgozik
1304,sammeln::V,kogota,szed
1305,sammeln::V,kogota,gyűjt
1306,pflücken::V,poimda,szed
1307,jagen::V,mecata,vadászik
1308,fischen::V,kalatada,halászik
1309,fassen::V,tabata,fog
1310,hüten::V,paimeta,őriz
1311,hüten::V,paimeta,legeltet
1312,treiben::V,ajada,hajt
1313,anbinden::V,küttestada,köt
1314,anbinden::V,sidoda,köt
1315,füttern::V,sötta,etet
1316,melken::V,lüpsta,fej
1317,hacken::V,sauda,vág
1318,gießen::V,valada,öntöz
1319,reifen::V,küpseta,érik
1320,zubereiten::V,vaumištada,elkészít
1321,kochen::V,keitta,főz
1322,backen::V,paštta,süt
1323,braten::V,žarda,süt
1324,umrühren::V,segoitada,megkever
1325,stricken::V,kudoda,köt
1326,nähen::V,ombelta,varr
1327,färben::V,mujutada,fest
1328,reinigen::V,puhtastada,tisztít
1329,waschen::V,pesta,mos
1330,abwischen::V,pühktä,letöröl
1331,spülen::V,huhtoida,mosogat
1332,fegen::V,pühkta,söpör
1333,kehren::V,uhoita,söpör
1334,baden::V,kül'ptäs,fürdik
1335,sich waschen::V,pestas,mosdik
1336,sich waschen::V,pestas,mosakszik
1337,ausziehen::V,riičta,levesz
1338,ausziehen::V,rušta,levesz
1339,anziehen::V,panda päle,felölt
1340,anziehen::V,panda päle,felvesz
1341,anziehen::V,panda kädehe,felölt
1342,anziehen::V,panda kädehe,felvesz
1343,anziehen::V,panda jaugha,felölt
1344,anziehen::V,panda jaugha,felvesz
1345,sich anziehen::V,sobdas,öltözik
1346,sich anziehen::V,sobdas,felöltözik
1347,kämmen::V,harjata,fésül
1348,schmücken::V,čomitada,díszít
1349,sagen::V,sanuda,mond
1350,sprechen::V,pagišta,beszél
1351,reden::V,pagišta,beszél
1352,sich unterhalten::V,lodaita,beszélget
1353,fragen::V,küzuda,kérdez
1354,bitten::V,pakita,kér
1355,erzählen::V,sanuda,mesél
1356,erzählen::V,sanuda,elbeszél
1357,erzählen::V,starinoita,mesél
1358,erzählen::V,starinoita,elbeszél
1359,mitteilen::V,tedotada,közöl
1360,nennen::V,nimitada,hív
1361,nennen::V,nimitada,nevez
1362,rufen::V,kucta,hív
1363,prahlen::V,kittäs,dicsekszik
1364,übersetzen::V,käta,fordít
1365,denken::V,meletada,gondol
1366,glauben::V,uskta,hisz
1367,bemerken::V,homaita,észrevesz
1368,erkennen::V,tundištada,ráismer
1369,erkennen::V,tundištada,felismer
1370,begreifen::V,tabata,felfog
1371,verstehen::V,el'geta,ért
1372,verstehen::V,el'geta,megért
1373,verstehen::V,toimetada,ért
1374,verstehen::V,toimetada,megért
1375,lernen::V,opetas,tanul
1376,lernen::V,opetas,megtanul
1377,wissen::V,teta,tud
1378,sich erinnern an::V,johtutada,emlékszik
1379,vergessen::V,unohtada,felejt
1380,vergessen::V,unohtada,elfelejt
1381,messen::V,märita,mér
1382,messen::V,märita,megmér
1383,zählen::V,lugeda,számol
1384,zählen::V,lugeda,megszámol
1385,rechnen::V,lugeda,számít
1386,lesen::V,lugeda,olvas
1387,malen::V,pirta,fest
1388,zeichnen::V,pirta,rajzol
1389,schreiben::V,kirjutada,ír
1390,besitzen::V,omištada,birtokol
1391,kaufen::V,ostta,vesz
1392,kaufen::V,ostta,megvesz
1393,verkaufen::V,möda,elad
1394,bezahlen::V,maksta,fizet
1395,bezahlen::V,maksta,kifizet
1396,zahlen::V,maksta,fizet
1397,zahlen::V,maksta,megfizet
1398,beherrschen::V,valdoita,ural
1399,ertragen::V,tirpta,elbír
1400,ertragen::V,tirpta,elvisel
