,Concept_ID,pl,pt
837,hinab::ADV,w_dół,para baixo
838,oben::ADV,w górze,em cima
839,oben::ADV,na górze,em cima
840,hinauf::ADV,w górę,para cima
841,hinauf::ADV,na górę,para cima
842,überall::ADV,wszędzie,em toda parte
843,nicht::ADV,nie,não
844,ein wenig::ADV,trochę,um pouco
845,ein wenig::ADV,trochę,um bocado
846,kaum::ADV,ledwie,apenas
847,kaum::ADV,prawie nie,apenas
848,sehr::ADV,bardzo,muito
849,so::ADV,tak,tão
850,so::ADV,tak,assim
851,noch::ADV,jeszcze,ainda
852,nur::ADV,tylko,só
853,nur::ADV,tylko,apenas
854,nur::ADV,tylko,somente
855,schon::ADV,już,já
856,wieder::ADV,znów,outra vez
857,wieder::ADV,znowu,outra vez
858,vergebens::ADV,na próżno,em vão
859,vor::PRP,przed,diante de
860,hinter::PRP,za,atrás de
861,unter::PRP,pod,sob
862,unter::PRP,pod,debaixo de
863,durch::PRP,przez,por
864,durch::PRP,przez,através de
865,neben::PRP,obok,junto de
866,neben::PRP,obok,ao lado de
867,zwischen::PRP,między,entre
868,wegen::PRP,z powodu,por
869,wegen::PRP,z powodu,por causa de
870,dies::PRN,to,isto
871,das::PRN,to,isso
872,das::PRN,to,aquilo
873,alles::PRN,wszystko,todo
874,ich::PRN,ja,eu
875,du::PRN,ty,tu
876,er::PRN,on,ele
877,wir::PRN,my,nós
878,ihr::PRN,wy,vós
879,ihr::PRN,wy,vocês
880,sie::PRN,oni,eles
881,was::FPRN,co,quê
882,wer::FPRN,kto,quem
883,wo::FADV,gdzie,onde
884,wohin::FADV,dokąd,aonde
885,wohin::FADV,dokąd,para onde
886,wie::FADV,jak,como
887,warum::FADV,dlaczego,porquê
888,warum::FADV,dlaczego,por que
889,wieviel::FNUM,ile,quanto
890,eins::NUM,jeden,um
891,zwei::NUM,dwa,dois
892,drei::NUM,trzy,três
893,vier::NUM,cztery,quatro
894,fünf::NUM,pięć,cinco
895,sechs::NUM,sześć,seis
896,sieben::NUM,siedem,sete
897,acht::NUM,osiem,oito
898,neun::NUM,dziewięć,nove
899,zehn::NUM,dziesięć,dez
900,elf::NUM,jedenaście,onze
901,zwölf::NUM,dwanaście,doze
902,zwanzig::NUM,dwadzieścia,vinte
903,dreißig::NUM,trzydzieści,trinta
904,vierzig::NUM,czterdzieści,quarenta
905,fünfzig::NUM,pięćdziesiąt,cinquenta
906,sechzig::NUM,sześćdziesiąt,sessenta
907,siebzig::NUM,siedemdziesiąt,setenta
908,achtzig::NUM,osiemdziesiąt,oitenta
909,neunzig::NUM,dziewięćdziesiąt,noventa
910,hundert::NUM,sto,cem
911,hundert::NUM,sto,cento
912,tausend::NUM,tysiąc,mil
913,und::CNJ,i,e
914,oder::CNJ,lub,ou
915,oder::CNJ,albo,ou
916,stehen::V,stać,estar em pé
917,sitzen::V,siedzieć,estar sentado
918,liegen::V,leżeć,jazer
919,liegen::V,leżeć,estar deitado
920,hängen::V,wisieć,pender
921,hängen::V,wisieć,estar pendurado
922,werden::V,zostać,tornar-se
923,werden::V,stać się,tornar-se
924,passieren::V,dziać się,acontecer
925,passieren::V,zdarzyć się,acontecer
926,beginnen::V,zacząć się,começar
927,enden::V,kończyć się,acabar
928,enden::V,kończyć się,terminar
929,wechseln::V,zmienić się,variar
930,wechseln::V,zmienić się,alternar
931,aufgehen[Sonne]::V,wzejść,nascer
932,untergehen[Sonne]::V,zajść,pôr-se
933,scheinen[Sonne]::V,świecić,brilhar
934,donnern::V,grzmieć,trovejar
935,wehen::V,wiać,soprar
936,strömen::V,płynąć,correr
937,strömen::V,lać się,correr
938,fließen::V,ciec,fluir
939,fließen::V,płynąć,fluir
940,sich drehen::V,obracać się,girar
941,schwanken::V,chwiać się,oscilar
942,schwingen::V,wahać się,vibrar
943,fallen::V,padać,cair
944,brennen::V,palić się,arder
945,rauchen::V,dymić,fumegar
946,rauchen::V,dymić się,fumegar
947,regnen::V,padać,chover
948,gefrieren::V,zamarznąć,gelar
949,gefrieren::V,zamarznąć,congelar
950,tauen::V,tajać,derreter
951,tauen::V,tajać,descongelar
952,schmelzen::V,topnieć,fundir-se
953,trocknen::V,schnąć,secar
954,sieden::V,wrzeć,ferver
955,sieden::V,kipieć,ferver
956,faulen::V,gnić,estragar-se
957,verfaulen::V,zgnić,apodrecer
958,reißen::V,urywać się,romper-se
959,versinken::V,tonąć,afundar-se
960,vergehen::V,przechodzić,passar
961,erscheinen::V,zjawiać się,aparecer
962,verschwinden::V,zniknąć,desaparecer
963,sinken::V,spadać,descer
964,abnehmen::V,spadać,diminuir
965,abnehmen::V,spadać,decrescer
966,zunehmen::V,wzrosnąć,crescer
967,zunehmen::V,wzrosnąć,aumentar
968,steigen::V,wzrastać,subir
969,wachsen::V,rosnąć,crescer
970,glänzen::V,błyszczeć,brilhar
971,funkeln::V,zabłyszczeć,cintilar
972,lärmen::V,hałasować,fazer barulho
973,läuten::V,dzwonić,chocalhar
974,klingeln::V,dzwonić,tocar
975,klirren::V,brzęczeć,tinir
976,brausen::V,huczeć,bramar
977,rauschen::V,szumieć,murmurar
978,rauschen::V,szumieć,rumorejar
979,rauschen::V,szeleścić,murmurar
980,rauschen::V,szeleścić,rumorejar
981,klingen::V,brzmieć,soar
982,klingen::V,dźwięczeć,soar
983,bellen::V,szczekać,ladrar
984,heulen::V,wyć,uivar
985,blasen::V,dmuchnąć,soprar
986,pfeifen::V,gwizdać,assobiar
987,schreien::V,krzyczeć,gritar
988,stöhnen::V,stękać,gemer
989,zittern::V,drżeć,tremer
990,leben::V,żyć,viver
991,geboren werden::V,urodzić się,nascer
992,atmen::V,oddychać,respirar
993,trinken::V,pić,beber
994,essen::V,jeść,comer
995,schlucken::V,połknąć,engolir
996,müde werden::V,zmęczyć się,cansar-se
997,einschlafen::V,zasnąć,adormecer
998,schlafen::V,spać,dormir
999,aufwachen::V,obudzić się,acordar
1000,aufstehen::V,wstać,levantar-se
1001,sich erholen::V,wypoczywać,descansar
1002,krank werden::V,zachorować,adoecer
1003,krank werden::V,zachorować,ficar doente
1004,krank sein::V,chorować,estar doente
1005,schmerzen::V,boleć,doer
1006,husten::V,kaszlać,tossir
1007,genesen::V,wyzdrowieć,convalescer
1008,sterben::V,umrzeć,morrer
1009,umkommen::V,zginąć,perecer
1010,sich bewegen::V,poruszać się,mover-se
1011,sich rühren::V,ruszyć się,mexer-se
1012,sich erheben::V,podnieść się,levantar-se
1013,sich setzen::V,usiąść,sentar-se
1014,hinfallen::V,upaść,cair
1015,laufen::V,chodzić,andar
1016,laufen::V,chodzić,caminhar
1017,schreiten::V,kroczyć,andar
1018,schreiten::V,kroczyć,caminhar
1019,spazierengehen::V,iść na spacer,passear
1020,eilen::V,pospieszać,apressar-se
1021,sich beeilen::V,pospieszyć się,apressar-se
1022,sich beeilen::V,pospieszyć się,despachar-se
1023,sausen::V,pędzić,correr
1024,rennen::V,biec,correr
1025,rennen::V,biegać,correr
1026,springen::V,skakać,saltar
1027,klettern::V,wspinać się,trepar
1028,schaukeln::V,huśtać,baloiçar
1029,schaukeln::V,kołysać,baloiçar
1030,kriechen::V,pełzać,rastejar
1031,kriechen::V,pełzać,arrastar-se
1032,kriechen::V,czołgać się,rastejar
1033,kriechen::V,czołgać się,arrastar-se
1034,schwimmen::V,pływać,nadar
1035,tauchen::V,zanurzać się,mergulhar
1036,rudern::V,wiosłować,remar
1037,fahren::V,jechać,ir
1038,fliegen::V,latać,voar
1039,fliegen::V,lecieć,voar
1040,gehen::V,iść,ir
1041,gehen::V,iść,andar
1042,weggehen::V,odejść,partir
1043,weggehen::V,odejść,ir-se embora
1044,abfahren::V,odjechać,sair
1045,abfahren::V,odjechać,partir
1046,anhalten::V,zatrzymać się,parar
1047,hineingehen::V,wchodzić,entrar
1048,eintreten::V,wejść,entrar
1049,eintreten::V,nastąpić,entrar
1050,kommen::V,przyjść,vir
1051,ankommen::V,przybyć,chegar
1052,zurückkommen::V,wrócić,voltar
1053,zurückkommen::V,wrócić,regressar
1054,bleiben::V,zostać,ficar
1055,bleiben::V,zostać,permanecer
1056,warten::V,czekać,esperar
1057,erwarten::V,oczekiwać,esperar
1058,erwarten::V,oczekiwać,aguardar
1059,suchen::V,szukać,buscar
1060,suchen::V,szukać,procurar
1061,finden::V,znaleźć,achar
1062,finden::V,znaleźć,encontrar
1063,versuchen::V,próbować,tentar
1064,vorbereiten::V,przygotować,preparar
1065,lieben::V,kochać,amar
1066,lieben::V,kochać,querer
1067,mögen::V,lubić,gostar de
1068,lachen::V,śmiać się,rir
1069,lachen::V,śmiać się,rir-se
1070,rühren::V,wzruszyć,comover
1071,weinen::V,płakać,chorar
1072,schimpfen::V,kląć,ralhar
1073,sich ärgern::V,gniewać się,zangar-se
1074,sich fürchten::V,bać się,ter medo de
1075,sich fürchten::V,bać się,ter receio de
1076,fürchten::V,bać się,temer
1077,fürchten::V,bać się,recear
1078,fliehen::V,uciekać,fugir
1079,flüchten::V,uciec,refugiar-se
1080,sehen::V,widzieć,ver
1081,sehen::V,zobaczyć,ver
1082,anschauen::V,oglądać,olhar
1083,ansehen::V,popatrzeć na,mirar
1084,hören::V,słyszeć,ouvir
1085,zuhören::V,słuchać,escutar
1086,probieren::V,kosztować,provar
1087,probieren::V,kosztować,saborear
1088,riechen::V,wąchać,cheirar
1089,fühlen::V,czuć,sentir
1090,fühlen::V,odczuwać,sentir
1091,scheinen::V,wydawać się,parecer
1092,zu sehen sein::V,widnieć,estar à vista
1093,vernehmen::V,usłyszeć,ouvir
1094,frieren::V,marznąć,ter frio
1095,tun::V,czynić,fazer
1096,können::V,móc,saber
1097,können::V,umieć,saber
1098,wollen::V,chcieć,querer
1099,anfangen::V,zacząć,iniciar
1100,beenden::V,zakończyć,acabar
1101,beenden::V,zakończyć,terminar
1102,aufhören::V,przestać,cessar
1103,aufhören::V,przestać,desistir
1104,gelingen::V,udać się,sair bem
1105,gelingen::V,udać się,dar bom resultado
1106,geraten::V,udać się,sair
1107,geraten::V,udać się,dar resultado
1108,öffnen::V,otworzyć,abrir
1109,schließen::V,zamknąć,fechar
1110,stellen::V,postawić,pôr
1111,stellen::V,postawić,colocar
1112,setzen::V,posadzić,pôr
1113,setzen::V,posadzić,meter
1114,legen::V,kłaść,pôr
1115,legen::V,kłaść,meter
1116,berühren::V,dotykać,tocar
1117,verbinden::V,łączyć,unir
1118,verbinden::V,łączyć,ligar
1119,bedecken::V,przykryć,cobrir
1120,aufhängen::V,powiesić,pendurar
1121,anzünden::V,zapalić,acender
1122,aufheben::V,podnieść,apanhar
1123,aufheben::V,podnieść,levantar
1124,zurücklassen::V,zostawić,deixar
1125,verlieren::V,zgubić,perder
1126,fallen lassen::V,upuścić,deixar cair
1127,machen::V,zrobić,fazer
1128,herstellen::V,wytworzyć,produzir
1129,bauen::V,budować,edificar
1130,bauen::V,budować,construir
1131,reparieren::V,naprawiać,reparar
1132,reparieren::V,naprawiać,consertar
1133,verbessern::V,ulepszyć,melhorar
1134,ändern::V,zmienić,mudar
1135,ändern::V,zmienić,alterar
1136,graben::V,kopać,cavar
1137,beugen::V,zagiąć,curvar
1138,biegen::V,zgiąć,vergar
1139,drehen::V,obracać,girar
1140,wenden::V,obrocić,virar
1141,wenden::V,obrocić,voltar
1142,umdrehen::V,obrocić,virar
1143,umdrehen::V,obrocić,revolver
1144,heben::V,podnosić,levantar
1145,hochheben::V,podnieść,erguer
1146,hochheben::V,podnieść,levantar
1147,ergreifen::V,chwycić,apanhar
1148,halten::V,trzymać,segurar
1149,drücken::V,naciskać,apertar
1150,schieben::V,pchać,empurrar
1151,schieben::V,posuwać,empurrar
1152,kratzen::V,drapać,raspar
1153,lecken::V,lizać,lamber
1154,beißen::V,kąsać,morder
1155,abreißen::V,oderwać,arrancar
1156,abschneiden::V,odciąć,talhar
1157,binden::V,wiązać,ligar
1158,stecken::V,wetknąć,meter
1159,stecken::V,wetknąć,enfiar
1160,brechen::V,złamać,romper
1161,brechen::V,złamać,quebrar
1162,klopfen::V,pukać,bater
1163,klopfen::V,stukać,bater
1164,hauen::V,bić,bater
1165,kleben::V,kleić,colar
1166,reiben::V,trzeć,esfregar
1167,streichen::V,smarować,barrar
1168,schleifen::V,ostrzyć,afiar
1169,schneiden::V,ciąć,cortar
1170,schneiden::V,krajać,cortar
1171,rütteln::V,trząść,sacudir
1172,schütteln::V,trząść,abanar
1173,schütteln::V,trząść,sacudir
1174,schwenken::V,machać,agitar
1175,schütten::V,nasypać,deitar
1176,füllen::V,napełnić,encher
1177,einwickeln::V,zawinąć,envolver
1178,einwickeln::V,zawinąć,embrulhar
1179,tragen::V,nieść,levar
1180,tragen::V,nieść,trazer
1181,schleppen::V,wlec,arrastar
1182,ziehen::V,ciągnąć,puxar
1183,aufbewahren::V,przechowywać,guardar
1184,aufbewahren::V,przechowywać,conservar
1185,werfen::V,rzucać,lançar
1186,fangen::V,łowić,apanhar
1187,packen::V,chwycić,agarrar
1188,verstecken::V,ukryć,esconder
1189,verstecken::V,schować,esconder
1190,teilen::V,podzielić,partir
1191,teilen::V,podzielić,dividir
1192,schicken::V,posyłać,enviar
1193,bringen::V,przynieść,trazer
1194,hinzufügen::V,dodać,acrescentar
1195,bekommen::V,dostać,obter
1196,erhalten::V,otrzymać,receber
1197,nehmen::V,wziąć,tomar
1198,wählen::V,wybrać,eleger
1199,wählen::V,wybrać,escolher
1200,auswählen::V,wybrać,escolher
1201,auswählen::V,wybrać,seleccionar
1202,bewahren::V,zachować,guardar
1203,bewahren::V,zachować,conservar
1204,behindern::V,utrudnić,impedir
1205,behindern::V,przeszkadzać,impedir
1206,verderben::V,zepsuć,estragar
1207,verderben::V,zepsuć,corromper
1208,beschädigen::V,uszkodzić,danificar
1209,zerbrechen::V,złamać,romper
1210,zerbrechen::V,złamać,quebrar
1211,zerreißen::V,drzeć,rasgar
1212,zerreißen::V,rozdzierać,rasgar
1213,zerstören::V,zniszczyć,destruir
1214,verbrennen::V,spalić,queimar
1215,geben::V,dać,dar
1216,reichen::V,podać,passar
1217,schenken::V,darować,oferecer
1218,versprechen::V,obiecać,prometer
1219,wünschen::V,życzyć,desejar
1220,loben::V,chwalić,louvar
1221,küssen::V,całować,beijar
1222,wiegen::V,kołysać,embalar
1223,zudecken::V,przykryć,tapar
1224,zudecken::V,przykryć,cobrir
1225,wecken::V,zbudzić,acordar
1226,wecken::V,zbudzić,despertar
1227,zeigen::V,pokazać,mostrar
1228,führen::V,wieść,guiar
1229,führen::V,wieść,conduzir
1230,führen::V,prowadzić,guiar
1231,führen::V,prowadzić,conduzir
1232,lehren::V,uczyć,ensinar
1233,unterrichten::V,nauczać,instruir
1234,aufziehen::V,wychować,criar
1235,leiten::V,kierować,dirigir
1236,leiten::V,kierować,conduzir
1237,antreiben::V,popędzić,impelir
1238,lassen::V,zostawić,fazer
1239,einladen::V,zaprosić,convidar
1240,vereinigen::V,zjednoczyć,unir
1241,vereinigen::V,zjednoczyć,reunir
1242,besuchen::V,odwiedzić,ir ver
1243,besuchen::V,odwiedzić,visitar
1244,treffen::V,trafić,encontrar
1245,treffen::V,spotkać,encontrar
1246,sich versammeln::V,zebrać się,reunir-se
1247,sich versammeln::V,zgromadzić się,reunir-se
1248,spielen::V,grać,jogar
1249,spielen::V,grać,brincar
1250,spielen::V,bawić się,jogar
1251,spielen::V,bawić się,brincar
1252,singen::V,śpiewać,cantar
1253,tanzen::V,pląsać,bailar
1254,tanzen::V,tańczyć,bailar
1255,sich trennen::V,rozstać się,apartar-se
1256,verlassen::V,opuścić,deixar
1257,verlassen::V,opuścić,abandonar
1258,retten::V,ocalić,salvar
1259,retten::V,uratować,salvar
1260,bewachen::V,pilnować,vigiar
1261,bewachen::V,pilnować,guardar
1262,schützen::V,ochronić,proteger
1263,verteidigen::V,bronić,defender
1264,sich schlagen::V,pobić się,brigar
1265,sich schlagen::V,pobić się,bater-se
1266,schießen::V,strzelać,disparar
1267,siegen::V,zwycziężyć,vencer
1268,ärgern::V,gniewać,irritar
1269,ärgern::V,gniewać,aborrecer
1270,schlagen::V,bić,bater
1271,schlagen::V,uderzyć,bater
1272,treten::V,kopnąć,pisar
1273,stechen::V,ukłuć,picar
1274,stoßen::V,popchnąć,empurrar
1275,stehlen::V,ukraść,furtar
1276,stören::V,zakłócić,perturbar
1277,stören::V,przeszkodzić,perturbar
1278,belästigen::V,dokuczać,incomodar
1279,belästigen::V,dokuczać,importunar
1280,verbergen::V,ukryć,ocultar
1281,verbergen::V,ukryć,esconder
1282,täuschen::V,łudzić,iludir
1283,täuschen::V,łudzić,enganar
1284,betrügen::V,oszukać,burlar
1285,betrügen::V,oszukać,enganar
1286,töten::V,zabić,matar
1287,wohnen::V,mieszkać,morar
1288,arbeiten::V,pracować,trabalhar
1289,sammeln::V,zebrać,recolher
1290,sammeln::V,zebrać,coleccionar
1291,pflücken::V,zerwać,colher
1292,jagen::V,polować,caçar
1293,fischen::V,łowić ryby,pescar
1294,fassen::V,złapać,apanhar
1295,hüten::V,paść,guardar
1296,treiben::V,pędzić,conduzir
1297,anbinden::V,przywiązać,atar
1298,füttern::V,karmić,dar de comer a
1299,melken::V,doić,ordenhar
1300,hacken::V,rąbać,rachar
1301,gießen::V,lać,regar
1302,gießen::V,podlać,regar
1303,reifen::V,dojrzeć,amadurecer
1304,zubereiten::V,przyrządzić,preparar
1305,kochen::V,gotować,cozer
1306,backen::V,piec,cozer
1307,braten::V,piec,assar
1308,braten::V,piec,fritar
1309,braten::V,smażyć,assar
1310,braten::V,smażyć,fritar
1311,umrühren::V,przemieszać,remexer
1312,stricken::V,dziać,tricotar
1313,stricken::V,dziać,fazer malha
1314,nähen::V,szyć,coser
1315,nähen::V,szyć,costurar
1316,färben::V,pofarbować,tingir
1317,färben::V,pofarbować,colorir
1318,reinigen::V,oczyścić,limpar
1319,reinigen::V,oczyścić,purificar
1320,waschen::V,prać,lavar
1321,abwischen::V,obetrzeć,limpar
1322,abwischen::V,obetrzeć,esfregar
1323,spülen::V,płukać,lavar
1324,spülen::V,płukać,enxaguar
1325,fegen::V,zamiatać,varrer
1326,kehren::V,zamieść,varrer
1327,baden::V,kąpać się,banhar
1328,baden::V,kąpać się,tomar banho
1329,sich waschen::V,myć się,lavar-se
1330,ausziehen::V,zdjąć,despir
1331,anziehen::V,włożyć,vestir
1332,sich anziehen::V,ubrać się,vestir-se
1333,kämmen::V,uczesać,pentear
1334,schmücken::V,ozdabiać,adornar
1335,sagen::V,powiedzieć,dizer
1336,sprechen::V,mówić,falar
1337,reden::V,mówić,falar
1338,sich unterhalten::V,rozmawiać,conversar
1339,fragen::V,zapytać,perguntar
1340,bitten::V,prosić,pedir
1341,erzählen::V,opowiedzieć,contar
1342,mitteilen::V,zawiadomić o,comunicar
1343,mitteilen::V,zawiadomić o,participar
1344,nennen::V,nazwać,nomear
1345,nennen::V,nazwać,apelidar
1346,rufen::V,wołać,chamar
1347,prahlen::V,chełpić się,gabar-se
1348,prahlen::V,chełpić się,vangloriar-se
1349,übersetzen::V,tłumaczyć,traduzir
1350,denken::V,myśleć,pensar
1351,glauben::V,sądzić,crer
1352,glauben::V,wierzyć,crer
1353,bemerken::V,zauważyć,notar
1354,bemerken::V,zauważyć,observar
1355,erkennen::V,poznać,reconhecer
1356,begreifen::V,zrozumieć,apreender
1357,begreifen::V,zrozumieć,compreender
1358,verstehen::V,rozumieć,entender
1359,verstehen::V,rozumieć,compreender
1360,verstehen::V,dosłyszeć,entender
1361,verstehen::V,dosłyszeć,compreender
1362,lernen::V,uczyć się,aprender
1363,wissen::V,wiedzieć,saber
1364,sich erinnern an::V,przypomnieć sobie,lembrar-se de
1365,sich erinnern an::V,przypomnieć sobie,recordar-se de
1366,vergessen::V,zapomnieć,esquecer
1367,messen::V,mierzyć,medir
1368,zählen::V,liczyć,contar
1369,rechnen::V,rachować,calcular
1370,lesen::V,czytać,ler
1371,malen::V,malować,pintar
1372,zeichnen::V,rysować,desenhar
1373,schreiben::V,pisać,escrever
1374,besitzen::V,posiadać,possuir
1375,kaufen::V,kupić,comprar
1376,verkaufen::V,sprzedać,vender
1377,bezahlen::V,zapłacić,pagar
1378,zahlen::V,płacić,pagar
1379,beherrschen::V,opanować,imperar
1380,ertragen::V,znieść,suportar
