,Concept_ID,el,sah
694,schlimm::A,άσχημος,быдьар
695,wahr::A,αληθής,кырдьык
696,wahr::A,αληθινός,кырдьык
697,alt::A,παλιός,былыргы
698,neu::A,νέος,саҥа
699,neu::A,καινούργιος,саҥа
700,ehemalig::A,παλιός,урукку
701,alt[Lebewesen]::A,γέρος,кырдьаҕас
702,jung::A,νέος,эдэр
703,arm::A,φτωχός,дьадаҥы
704,reich::A,πλούσιος,баай
705,bekannt::A,γνωστός,билэр
706,berühmt::A,περίφημος,аатырбыт
707,berühmt::A,ξακουσμένος,аатырбыт
708,fremd::A,ξένος,атын
709,verschieden::A,διαφορετικός,араас
710,nah::A,κοντινός,чугас
711,fern::A,μακριά,ыраах
712,linker::A,αριστερός,хаҥас
713,rechter::A,δεξιός,уҥа
714,anderer::A,άλλος,атын
715,erster::A,πρώτος,маҥнайгы
716,zweiter::A,δεύτερος,иккис
717,dritter::A,τρίτος,үһүс
718,letzter::A,τελευταίος,тиһэх
719,allein::ADV,μόνος,соҕотох
720,auf einmal::ADV,εφάπαξ,биирдэ
721,zusammen::ADV,μαζί,холбуу
722,lange::ADV,πολύν καιρό,уһуннук
723,plötzlich::ADV,έξαφνα,эмискэ
724,sofort::ADV,αμέσως,тута
725,später::ADV,αργότερα,хойут
726,jetzt::ADV,τώρα,билигин
727,heute::ADV,σήμερα,бүгүн
728,morgen::ADV,αύριο,сарсын
729,bald::ADV,σε λίγο,өтөр
730,bald::ADV,εντός ολίγου,өтөр
731,dann::ADV,ύστερα,кэнна
732,gestern::ADV,χτες,бэҕэһээ
733,einst::ADV,ποτέ,биир төгүл
734,einst::ADV,ποτέ,арай биирдэ
735,einst::ADV,άλλοτε,биир төгүл
736,einst::ADV,άλλοτε,арай биирдэ
737,damals::ADV,τότε,оччоҕо
738,danach::ADV,μετά,аары
739,danach::ADV,μετά,ол кэнниттэн
740,danach::ADV,ύστερα,аары
741,danach::ADV,ύστερα,ол кэнниттэн
742,vorher::ADV,πριν,урут
743,vorher::ADV,προηγουμένως,урут
744,zuerst::ADV,πρώτα,маҥнай
745,einmal::ADV,μία φορά,биирдэ
746,manchmal::ADV,κάποτε,арыт
747,oft::ADV,συχνά,чаастатык
748,oft::ADV,πολλές φορές,чаастатык
749,immer::ADV,πάντα,мэлдьи
750,immer::ADV,πάντοτε,мэлдьи
751,niemals::ADV,ποτέ,хаһан да
752,hier::ADV,εδώ,маныаха
753,hierhin::ADV,εδώ,бэттэх
754,von hier::ADV,από δω,мантан
755,dort::ADV,εκεί,онно
756,dorthin::ADV,προς τα κει,онно
757,geradeaus::ADV,κατευθείαν,быһа
758,geradeaus::ADV,κατευθείαν,быһаччы
759,vorwärts::ADV,εμπρός,инники
760,rückwärts::ADV,πίσω,төттөру
761,zurück::ADV,πίσω,төттөрү
762,unten::ADV,κάτω,аллара
763,hinab::ADV,προς τα κάτω,аллара
764,oben::ADV,πάνω,үөһэ
765,oben::ADV,επάνω,үөһэ
766,hinauf::ADV,προς τα πάνω,өрө
767,hinauf::ADV,προς τα πάνω,үөһэ
768,überall::ADV,παντού,бэйдиэ
769,nicht::ADV,δεν,буолбатах
770,ein wenig::ADV,λιγάκι,кыратык
771,kaum::ADV,μόλις,нэһиилэ
772,sehr::ADV,πολύ,бэрт
773,sehr::ADV,πολύ,наһаа
774,so::ADV,έτσι,оччо
775,so::ADV,έτσι,оннук
776,noch::ADV,ακόμα,өссө
777,nur::ADV,μόνο,эрэ
778,nur::ADV,μόνο,сыччах
779,schon::ADV,ήδη,бэлиэр
780,schon::ADV,κιόλας,бэлиэр
781,wieder::ADV,ξανά,эмиэ
782,vergebens::ADV,μάταια,таак
783,vor::PRP,μπροστά σε,иннигэр
784,vor::PRP,μπροστά από,иннигэр
785,hinter::PRP,πίσω από ,кэлин
786,unter::PRP,υπό,-ҕа
787,unter::PRP,υπό,оһох түгэҕэ
788,unter::PRP,κάτω από,-ҕа
789,unter::PRP,κάτω από,оһох түгэҕэ
790,durch::PRP,διά,курдары
791,durch::PRP,διά μέσου,курдары
792,neben::PRP,δίπλα σε,аттыгар
793,zwischen::PRP,μεταξύ,ыккардынан
794,zwischen::PRP,ανάμεσα σε,ыккардынан
795,wegen::PRP,για,уҥуортан
796,wegen::PRP,λόγω,уҥуортан
797,dies::PRN,αυτό,ити
798,dies::PRN,αυτό,бу
799,das::PRN,το,били
800,alles::PRN,όλα,барыта
801,ich::PRN,εγώ,мин
802,du::PRN,σύ,эн
803,du::PRN,εσύ,эн
804,er::PRN,αυτός,кнни
805,wir::PRN,εμείς,биһиги
806,ihr::PRN,εσείς,эһиги
807,sie::PRN,αυτοί,кинилэр
808,was::FPRN,τι,туох
809,wer::FPRN,ποιος,ким
810,wo::FADV,πού,ханна
811,wohin::FADV,πού,ханна
812,wohin::FADV,για πού,ханна
813,wie::FADV,πώς,хайдах
814,warum::FADV,γιατί,тоҕо
815,wieviel::FNUM,πόσος,төһө
816,eins::NUM,ένα,биир
817,zwei::NUM,δύο,икки
818,drei::NUM,τρία,үс
819,drei::NUM,τρεις,үс
820,vier::NUM,τέσσερα,түөрт
821,vier::NUM,τέσσερις,түөрт
822,fünf::NUM,πέντε,биэс
823,sechs::NUM,έξι,алта
824,sieben::NUM,εφτά,сэттэ
825,acht::NUM,οχτώ,аҕыс
826,neun::NUM,εννιά,тоҕус
827,zehn::NUM,δέκα,уон
828,elf::NUM,έντεκα,уон биир
829,zwölf::NUM,δώδεκα,уон икки
830,zwanzig::NUM,είκοσι,сүүрбэ
831,dreißig::NUM,τριάντα,отут
832,vierzig::NUM,σαράντα,түөрт уон
833,fünfzig::NUM,πενήντα,биэс уон
834,sechzig::NUM,εξήντα,алта уон
835,siebzig::NUM,εβδομήντα,сэттэ уон
836,achtzig::NUM,ογδόντα,аҕыс уон
837,neunzig::NUM,ενενήντα,тоҕус уонус
838,hundert::NUM,εκατό,сүүс
839,tausend::NUM,χίλιοι,тыһыынча
840,und::CNJ,και,да
841,und::CNJ,και,уонна
842,und::CNJ,και,итиэннэ
843,oder::CNJ,ή,эбэтэр
844,stehen::V,στέκομαι,тур
845,stehen::V,είμαι όρθιος,тур
846,sitzen::V,κάθομαι,олор
847,liegen::V,είμαι ξαπλωμένος,сыт
848,hängen::V,κρέμομαι,санньылый
849,werden::V,γίνομαι,буол
850,passieren::V,συμβαίνω,буол
851,beginnen::V,αρχίζω,саҕалан
852,enden::V,τελειώνω,бүт
853,wechseln::V,αλλάζω,уларый
854,aufgehen[Sonne]::V,βγαίνω,ой
855,aufgehen[Sonne]::V,ανατέλλω,ой
856,untergehen[Sonne]::V,δύω,киир
857,untergehen[Sonne]::V,βασιλεύω,киир
858,scheinen[Sonne]::V,λάμπω,сырдат
859,donnern::V,βροντώ,эт
860,wehen::V,φυσώ,үр
861,strömen::V,ρέω,кутулун
862,strömen::V,τρέχω,кутулун
863,fließen::V,ρέω,сүүр
864,sich drehen::V,γυρίζω,эргий
865,sich drehen::V,στρέφομαι,эргий
866,schwanken::V,ταλαντεύομαι,биэтэҥнээ
867,schwingen::V,αιωρούμαι,эйэҥнээ
868,schwingen::V,ταλαντεύομαι,эйэҥнээ
869,fallen::V,πέφτω,оҕут
870,brennen::V,καίω,умай
871,rauchen::V,καπνίζω,буруолаа
872,regnen::V,βρέχω,самыырдаа
873,gefrieren::V,παγώνω,тоҥ
874,tauen::V,λειώνω,ир
875,schmelzen::V,λειώνω,уулун
876,trocknen::V,στεγνώνω,куур
877,sieden::V,βράζω,оргуй
878,faulen::V,σαπίζω,сытый
879,verfaulen::V,σαπίζω,сытыйан_хаал
880,reißen::V,σχίζω,хайыт
881,reißen::V,σχίζω,быһытталан
882,versinken::V,βουλιάζω,тимир
883,versinken::V,βουλιάζω,батылын
884,versinken::V,βυθίζομαι,тимир
885,versinken::V,βυθίζομαι,батылын
886,vergehen::V,περνώ,дьай
887,erscheinen::V,εμφανίζομαι,көһүн
888,verschwinden::V,χάνομαι,сүт
889,verschwinden::V,εξαφανίζομαι,сүт
890,sinken::V,κατεβαίνω,намтаа
891,abnehmen::V,μειώνομαι ,аччаа
892,zunehmen::V,αυξάνω,элбээ
893,zunehmen::V,μεγαλώνω,элбээ
894,steigen::V,ανεβαίνω,үрдээ
895,wachsen::V,μεγαλώνω,үүн
896,glänzen::V,γυαλίζω,кылбай
897,funkeln::V,αστράφτω,күлүмнээ
898,funkeln::V,αστράφτω,күлүмүрдээ
899,funkeln::V,σπιθοβολώ,күлүмнээ
900,funkeln::V,σπιθοβολώ,күлүмүрдээ
901,lärmen::V,θορυβώ,тыаһаа
902,läuten::V,χτυπώ ,собуоннаа
903,klingeln::V,κουδουνίζω,линкинээ
904,klirren::V,κουδουνίζω,айгырат
905,brausen::V,βουΐζω,сирилээ
906,rauschen::V,βουΐζω,суугунаа
907,klingen::V,ηχώ,доргуй
908,bellen::V,γαυγίζω,үр
909,heulen::V,ουρλιάζω,улуй
910,blasen::V,φυσώ,үр
911,pfeifen::V,σφυρίζω,иһиир
912,schreien::V,κραυγάζω,кылан
913,schreien::V,κραυγάζω,хаһыытаа
914,stöhnen::V,βογγώ,ынчыктаа
915,zittern::V,τρέμω,титирээ
916,zittern::V,τρέμω,дьигиһий
917,leben::V,ζω,олор
918,geboren werden::V,γεννιέμαι,төрөө
919,atmen::V,αναπνέω,тыын
920,trinken::V,πίνω,ис
921,essen::V,τρώω,аһаа
922,schlucken::V,καταπίνω,ыйыһын
923,müde werden::V,κουράζομαι,сылай
924,einschlafen::V,αποκοιμιέμαι,утуйан хаал
925,schlafen::V,κοιμάμαι,утуй
926,schlafen::V,κοιμάμαι,утуйа сыт
927,aufwachen::V,ξυπνώ,уһугун
928,aufstehen::V,σηκώνομαι,тур
929,sich erholen::V,ξεκουράζομαι,сынньан
930,krank werden::V,αρρωσταίνω,ыарый
931,krank sein::V,ασθενώ,ыарый
932,krank sein::V,ασθενώ,ыарыт
933,schmerzen::V,πονώ,ыарыт
934,husten::V,βήχω,сөтөлүн
935,genesen::V,θεραπεύομαι,көн
936,sterben::V,πεθαίνω,өл
937,umkommen::V,πεθαίνω,өл
938,umkommen::V,πεθαίνω,оҕут
939,sich bewegen::V,κουνιέμαι,хамсаа
940,sich rühren::V,σαλεύω,хамсаа
941,sich erheben::V,επαναστατώ,тур
942,sich setzen::V,κάθομαι,олор
943,hinfallen::V,πέφτω κάτω,оҕут
944,laufen::V,τρέχω,хаам
945,schreiten::V,βαδίζω,атыллаа
946,spazierengehen::V,κάνω βόλτα,дьаарбай
947,spazierengehen::V,πηγαίνω περίπατο,дьаарбай
948,eilen::V,σπεύδω,тиэтэй
949,sich beeilen::V,βιάζομαι,ыксаа
950,sausen::V,τρέχω γρήγορα,элээр
951,rennen::V,τρέχω,сүүрэкэлээ
952,springen::V,πηδώ,ой
953,springen::V,πηδώ,ыстан
954,klettern::V,σκαρφαλώνω,ытын
955,schaukeln::V,κουνιέμαι,эйэҥнээ
956,schaukeln::V,κουνιέμαι,биэрэҥнээ
957,kriechen::V,έρπω,сыыл
958,kriechen::V,σέρνομαι,сыыл
959,schwimmen::V,κολυμπώ,уһун
960,schwimmen::V,κολυμπώ,харбаа
961,tauchen::V,βουτώ,умус
962,rudern::V,κωπηλατώ,эрт
963,fahren::V,πηγαίνω,айаннаа
964,fliegen::V,πετώ,көт
965,gehen::V,βαδίζω,бар
966,gehen::V,πηγαίνω,бар
967,weggehen::V,φεύγω,бар
968,abfahren::V,ξεκινώ,бар
969,abfahren::V,αναχωρώ,бар
970,anhalten::V,σταματώ,тохтоо
971,hineingehen::V,μπαίνω,киир
972,eintreten::V,μπαίνω,киир
973,eintreten::V,εισέρχομαι,киир
974,kommen::V,έρχομαι,кэл
975,ankommen::V,φτάνω,кэл
976,ankommen::V,φτάνω,тиий
977,zurückkommen::V,επιστρέφω,төнүн
978,bleiben::V,μένω,хаал
979,warten::V,περιμένω,көһүт
980,erwarten::V,αναμένω,күүт
981,erwarten::V,αναμένω,көһүт
982,erwarten::V,περιμένω,күүт
983,erwarten::V,περιμένω,көһүт
984,suchen::V,ψάχνω,ирдээ
985,suchen::V,ψάχνω,көрдөө
986,finden::V,βρίσκω,бул
987,versuchen::V,προσπαθώ,сорун
988,vorbereiten::V,προετοιμάζω,бэлэмнээ
989,lieben::V,αγαπώ,таптаа
990,mögen::V,μου αρέσει,сөбүл
991,lachen::V,γελώ,күл
992,rühren::V,συγκινώ,долгут
993,weinen::V,κλαίω,ытаа
994,schimpfen::V,βρίζω,үөҕүс
995,sich ärgern::V,θυμώνω,кыыһыр
996,sich ärgern::V,θυμώνω,кыйахан
997,sich fürchten::V,φοβάμαι,куттан
998,sich fürchten::V,φοβάμαι,дьиксин
999,fürchten::V,φοβάμαι,дьиксин
1000,fürchten::V,φοβάμαι,куттан
1001,fliehen::V,φεύγω,күрээ
1002,flüchten::V,δραπετεύω,күрээ
1003,sehen::V,βλέπω,көр
1004,anschauen::V,κοιτάζω,көр
1005,ansehen::V,βλέπω,көр
1006,hören::V,ακούω,бил
1007,hören::V,ακούω,иһит
1008,zuhören::V,ακούω,иһит
1009,probieren::V,δοκιμάζω,боруобалаан көр
1010,probieren::V,δοκιμάζω,амсайан көр
1011,riechen::V,μυρίζω,сытырҕаа
1012,riechen::V,οσφραίνομαι,сытырҕаа
1013,fühlen::V,αισθάνομαι,бил
1014,scheinen::V,φαίνομαι,көһүн
1015,zu sehen sein::V,φαίνομαι,көһүн
1016,vernehmen::V,ακούω,иһит
1017,vernehmen::V,μαθαίνω,иһит
1018,frieren::V,κρυώνω,тоҥ
1019,frieren::V,κρυώνω,үлүй
1020,tun::V,κάνω,гын
1021,können::V,ξέρω,кыай
1022,können::V,μπορώ,кыай
1023,wollen::V,θέλω,баҕар
1024,anfangen::V,αρχίζω,саҕалаа
1025,beenden::V,τελειώνω,бүтэр
1026,aufhören::V,παύω,уурай
1027,gelingen::V,πετυχαίνω,сатан
1028,geraten::V,γίνομαι,баар буолан биэр
1029,geraten::V,γίνομαι,баар буола тус
1030,geraten::V,γίνομαι,буолан таҕыс
1031,öffnen::V,ανοίγω,ас
1032,schließen::V,κλείνω,сап
1033,schließen::V,κλείνω,хатаа
1034,stellen::V,θέτω,уур
1035,stellen::V,θέτω,туруор
1036,setzen::V,θέτω,туруор
1037,setzen::V,θέτω,уур
1038,legen::V,θέτω,уур
1039,berühren::V,εγγίζω,тыыт
1040,berühren::V,εγγίζω,таарый
1041,verbinden::V,συνδέω,кэлгий
1042,bedecken::V,σκεπάζω,бүрүй
1043,aufhängen::V,κρεμώ,ыйаа
1044,anzünden::V,ανάβω,умат
1045,aufheben::V,σηκώνω,өрө тарт
1046,zurücklassen::V,εγκαταλείπω,бырах
1047,verlieren::V,χάνω,сүтэр
1048,fallen lassen::V,αφήνω να πέσει,түһэр
1049,fallen lassen::V,αφήνω να πέσει,мүлчү тут
1050,machen::V,κάνω,оҥор
1051,machen::V,κάνω,оҥоһун
1052,machen::V,φτιάχνω,оҥор
1053,machen::V,φτιάχνω,оҥоһун
1054,herstellen::V,κατασκευάζω,оҥор
1055,bauen::V,χτίζω,тут
1056,bauen::V,οικοδομώ,тут
1057,reparieren::V,επισκευάζω,абырахтаа
1058,reparieren::V,επιδιορθώνω,абырахтаа
1059,verbessern::V,βελτιώνω,тупсар
1060,verbessern::V,καλυτερεύω,тупсар
1061,ändern::V,αλλάζω,уларыт
1062,graben::V,σκάβω,хас
1063,beugen::V,λυγίζω,бокут
1064,beugen::V,λυγίζω,токурут
1065,beugen::V,λυγίζω,бүк баттаа
1066,biegen::V,κάμπτω,иэх
1067,biegen::V,κάμπτω,өҕүлүннэр
1068,drehen::V,στρέφω,эргит
1069,drehen::V,στρέφω,эргичит
1070,wenden::V,γυρίζω,эргилин
1071,umdrehen::V,γυρίζω,түҥнэр
1072,heben::V,υψώνω,көтөх
1073,heben::V,σηκώνω,көтөх
1074,hochheben::V,υψώνω,таһаар
1075,hochheben::V,σηκώνω,таһаар
1076,ergreifen::V,πιάνω,тут
1077,ergreifen::V,αρπάζω,тут
1078,halten::V,βαστώ,тут
1079,drücken::V,πιέζω,ык
1080,schieben::V,σπρώχνω,ас
1081,kratzen::V,γρατσουνίζω,кыһыы
1082,lecken::V,γλείφω,салаа
1083,beißen::V,δαγκάνω,ытыр
1084,abreißen::V,κόβω,быһа тарт
1085,abreißen::V,κόβω,туура тарт
1086,abreißen::V,σχίζω,быһа тарт
1087,abreißen::V,σχίζω,туура тарт
1088,abschneiden::V,αποκόπτω,быс
1089,abschneiden::V,αποκόπτω,быһан ыл
1090,abschneiden::V,αποκόπτω,быһа баттаа
1091,binden::V,δένω,кэлгий
1092,stecken::V,χώνω,батары ас
1093,brechen::V,σπάζω,тоһут
1094,klopfen::V,χτυπώ,тоҥсуй
1095,klopfen::V,τινάζω,тоҥсуй
1096,hauen::V,χτυπώ,оҕус
1097,kleben::V,κολλώ,силимнээ
1098,reiben::V,τρίβω,аал
1099,streichen::V,αλείφω,сыбаа
1100,schleifen::V,ακονίζω,чочуй
1101,schneiden::V,κόβω,быс
1102,rütteln::V,σείω,иэҕэҥнэт
1103,rütteln::V,τινάζω,иэҕэҥнэт
1104,schütteln::V,σείω,сахсый
1105,schütteln::V,κουνώ,сахсый
1106,schwenken::V,κουνώ,дайбаа
1107,schütten::V,χύνω,кут
1108,füllen::V,γεμίζω,толор
1109,einwickeln::V,τυλίγω,суулаа
1110,tragen::V,φέρνω,ит
1111,schleppen::V,κουβαλώ,сос
1112,ziehen::V,τραβώ,тарт
1113,aufbewahren::V,φυλάω,уур
1114,aufbewahren::V,φυλάω,харай
1115,werfen::V,ρίχνω,бырах
1116,fangen::V,πιάνω,хап
1117,packen::V,τσακώνω,тут
1118,verstecken::V,κρύβω,саһыар
1119,teilen::V,μερίζω,үллэр
1120,schicken::V,στέλνω,ыыт
1121,bringen::V,φέρνω,аҕал
1122,hinzufügen::V,προσθέτω,эп
1123,bekommen::V,προσκομίζω,ыл
1124,bekommen::V,προσκομίζω,булун
1125,erhalten::V,παίρνω,ыл
1126,erhalten::V,λαμβάνω,ыл
1127,nehmen::V,πιάνω,ыл
1128,nehmen::V,παίρνω,ыл
1129,wählen::V,εκλέγω,быыбардаа
1130,auswählen::V,διαλέγω,тал
1131,bewahren::V,διατηρώ,харай
1132,behindern::V,εμποδίζω,мэһэйдээ
1133,verderben::V,χαλώ,буорту гын
1134,beschädigen::V,ζημιώνω,алдьат
1135,zerbrechen::V,σπάζω,үлтүрүт
1136,zerreißen::V,σχίζω,хайыта тарт
1137,zerstören::V,καταστρέφω,алдьат
1138,verbrennen::V,καίω,уоттаа
1139,geben::V,δίνω,биэр
1140,reichen::V,δίνω,аҕал
1141,schenken::V,χαρίζω,бэлэхтээ
1142,versprechen::V,υπόσχομαι,эрэннэр
1143,wünschen::V,εύχομαι,баҕар
1144,loben::V,επαινώ,хайҕаа
1145,küssen::V,φιλώ,уураа
1146,wiegen::V,κουνώ,бигээ
1147,wiegen::V,νανουρίζω,бигээ
1148,zudecken::V,σκεπάζω,сап
1149,zudecken::V,σκεπάζω,бүрүй
1150,wecken::V,ξυπνώ,уһугуннар
1151,zeigen::V,δείχνω,көрдөр
1152,führen::V,οδηγώ,салай
1153,lehren::V,διδάσκω,үөрэт
1154,unterrichten::V,διδάσκω,үөрэт
1155,aufziehen::V,ανατρέφω,иит
1156,leiten::V,ηγούμαι,салай
1157,leiten::V,διευθύνω,салай
1158,antreiben::V,σπρώχνω,кыһай
1159,antreiben::V,παρακινώ,кыһай
1160,lassen::V,αφήνω,күһэй
1161,einladen::V,προσκαλώ,ыҥыр
1162,vereinigen::V,ενώνω,холбоо
1163,vereinigen::V,ενώνω,түм
1164,besuchen::V,επισκέπτομαι,сырыт
1165,besuchen::V,επισκέπτομαι,билсэ сырыт
1166,treffen::V,συναντώ,көрүс
1167,sich versammeln::V,μαζεύομαι,мүһүн
1168,sich versammeln::V,μαζεύομαι,түмүс
1169,spielen::V,παίζω,оонньоо
1170,singen::V,τραγουδώ,ыллаа
1171,tanzen::V,χορεύω,үҥкүүлээ
1172,sich trennen::V,αποχωρίζομαι,араҕыс
1173,verlassen::V,εγκαταλείπω,хааллар
1174,retten::V,σώζω,өрүһүй
1175,bewachen::V,φρουρώ,араҥаччылаа
1176,schützen::V,προστατεύω,көмүскээ
1177,verteidigen::V,υπερασπίζω,көмүскээ
1178,sich schlagen::V,χτυπιέμαι,охсус
1179,schießen::V,πυροβολώ,ытыалаа
1180,siegen::V,νικώ,хот
1181,siegen::V,νικώ,кыай
1182,ärgern::V,τσαντίζω,кыыһырт
1183,schlagen::V,χτυπώ,оҕус
1184,treten::V,κλοτσώ,тэп
1185,stechen::V,τρυπώ,кэй
1186,stoßen::V,ωθώ,кэп
1187,stoßen::V,ωθώ,үтүрүй
1188,stoßen::V,σπρώχνω,кэп
1189,stoßen::V,σπρώχνω,үтүрүй
1190,stehlen::V,κλέβω,уор
1191,stören::V,διαταράσσω,мэһэйдээ
1192,belästigen::V,ενοχλώ,батар
1193,verbergen::V,κρύβω,кистээ
1194,täuschen::V,παραπλανώ,албыннаа
1195,betrügen::V,απατώ,албыннаа
1196,töten::V,σκοτώνω,өлөр
1197,töten::V,θανατώνω,өлөр
1198,wohnen::V,μένω,олор
1199,wohnen::V,κατοικώ,олор
1200,arbeiten::V,δουλεύω,үлэлээ
1201,arbeiten::V,εργάζομαι,үлэлээ
1202,sammeln::V,μαζεύω,мус
1203,sammeln::V,μαζεύω,хомуй
1204,sammeln::V,συλλέγω,мус
1205,sammeln::V,συλλέγω,хомуй
1206,pflücken::V,κόβω,үргээ
1207,jagen::V,κυνηγώ,бултаа
1208,fischen::V,ψαρεύω,балыктаа
1209,fassen::V,πιάνω,тут
1210,hüten::V,φυλάγω,манаа
1211,hüten::V,προσέχω,манаа
1212,treiben::V,οδηγώ,үүр
1213,anbinden::V,δένω,баай
1214,füttern::V,ταΐζω,аһат
1215,melken::V,αρμέγω,ыа
1216,hacken::V,κόβω,кэрт
1217,gießen::V,ποτίζω,сиигирт
1218,reifen::V,ωριμάζω,бус
1219,zubereiten::V,ετοιμάζω,бэлэмнээ
1220,kochen::V,βράζω,буһар
1221,backen::V,ψήνω,буһар
1222,braten::V,τηγανίζω,хооруй
1223,braten::V,τηγανίζω,ыһаарылаа
1224,braten::V,τηγανίζω,соркуойдаа
1225,umrühren::V,ανακατεύω,былаа
1226,stricken::V,πλέκω,өр
1227,nähen::V,ράβω,иистэн
1228,färben::V,βάφω,кырааскалаа
1229,färben::V,χρωματίζω,кырааскалаа
1230,reinigen::V,καθαρίζω,ыраастаа
1231,waschen::V,πλένω,сууй
1232,abwischen::V,σφουγγίζω,сот
1233,spülen::V,ξεπλένω,сайҕаа
1234,fegen::V,σκουπίζω,сиппий
1235,kehren::V,σκουπίζω,харбаа
1236,baden::V,κάνω μπάνιο,сөтүөлээ
1237,sich waschen::V,πλένομαι,суун
1238,ausziehen::V,βγάζω,уһул
1239,anziehen::V,φορώ,кэтэрт
1240,sich anziehen::V,ντύνομαι,таҥын
1241,kämmen::V,χτενίζω,тараа
1242,schmücken::V,στολίζω,симээ
1243,sagen::V,λέω,диэ
1244,sprechen::V,μιλώ,эт
1245,sprechen::V,μιλώ,саҥар
1246,reden::V,μιλώ,кэпсэт
1247,reden::V,κουβεντιάζω,кэпсэт
1248,sich unterhalten::V,συνομιλώ,кэпсэт
1249,sich unterhalten::V,κουβεντιάζω,кэпсэт
1250,fragen::V,ρωτώ,ыйыт
1251,bitten::V,ζητώ,көрдөс
1252,bitten::V,παρακαλώ,көрдөс
1253,erzählen::V,διηγούμαι,кэпсээ
1254,erzählen::V,διηγούμαι,сэһэргээ
1255,mitteilen::V,πληροφορώ,биллэр
1256,nennen::V,ονομάζω,ааттаа
1257,rufen::V,φωνάζω,ыҥыр
1258,prahlen::V,καυχιέμαι,чабылан
1259,prahlen::V,καυχιέμαι,киһиргээ
1260,übersetzen::V,μεταφράζω,тылбаастаа
1261,denken::V,σκέφτομαι,санаа
1262,denken::V,σκέφτομαι,толкуйдаа
1263,glauben::V,πιστεύω,итэҕэй
1264,bemerken::V,παρατηρώ,бэлиэтээ
1265,erkennen::V,αναγνωρίζω,бил
1266,begreifen::V,καταλαβαίνω,өйдөө
1267,verstehen::V,ακούω,өйдөө
1268,lernen::V,μαθαίνω,үөрэн
1269,wissen::V,ξέρω,бил
1270,sich erinnern an::V,θυμάμαι,аҕын
1271,vergessen::V,ξεχνώ,умун
1272,messen::V,μετρώ,кэмнээ
1273,messen::V,μετρώ,кээмэйдээ
1274,zählen::V,μετρώ,аах
1275,rechnen::V,λογαριάζω,аах
1276,lesen::V,διαβάζω,аах
1277,malen::V,ζωγραφίζω,уруһуйдаа
1278,zeichnen::V,σχεδιάζω,уруһуйдаа
1279,schreiben::V,γράφω,суруй
1280,besitzen::V,κατέχω,баһылаа
1281,kaufen::V,αγοράζω,атыылас
1282,verkaufen::V,πουλώ,атыылаа
1283,bezahlen::V,πληρώνω,төлөө
1284,zahlen::V,πληρώνω,төлөө
1285,beherrschen::V,κυριαρχώ,баһылаа
1286,ertragen::V,βαστώ,тулуй
1287,ertragen::V,αντέχω,тулуй
