,Concept_ID,vep,ro
840,dann::ADV,sid',apoi
841,gestern::ADV,eglai,ieri
842,einst::ADV,ende,odată
843,einst::ADV,ende,odinioară
844,einst::ADV,kerdan,odată
845,einst::ADV,kerdan,odinioară
846,damals::ADV,siloi,atunci
847,damals::ADV,siloi,pe atunci
848,danach::ADV,sid',după aceasta
849,vorher::ADV,ende,mai întâi
850,vorher::ADV,ende,în prealabil
851,zuerst::ADV,ezmäi,întâi
852,zuerst::ADV,ezmäi,în primul rând
853,einmal::ADV,kerdan,odată
854,manchmal::ADV,erašti,uneori
855,manchmal::ADV,erašti,câteodată
856,oft::ADV,paksus,des
857,oft::ADV,paksus,deseori
858,immer::ADV,kaiken,mereu
859,immer::ADV,kaiken,întotdeauna
860,niemals::ADV,ei nikonz,niciodată
861,hier::ADV,täs,aci
862,hier::ADV,täs,aici
863,hier::ADV,tägä,aci
864,hier::ADV,tägä,aici
865,hierhin::ADV,tänna,încoace
866,von hier::ADV,täspäi,de aici
867,von hier::ADV,sid'päi,de aici
868,dort::ADV,sigä,acolo
869,dorthin::ADV,sinna,dincolo
870,dorthin::ADV,nakkale,dincolo
871,geradeaus::ADV,kohtha,drept înainte
872,vorwärts::ADV,edehe,înainte
873,rückwärts::ADV,sel'gin,îndărăt
874,zurück::ADV,tagaze,înapoi
875,unten::ADV,alahan,jos
876,unten::ADV,alahan,dedesubt
877,hinab::ADV,alaz,în jos
878,hinab::ADV,alaz,de vale
879,hinab::ADV,alahaks,în jos
880,hinab::ADV,alahaks,de vale
881,oben::ADV,ülähän,sus
882,oben::ADV,ülähän,deasupra
883,hinauf::ADV,ülez,în sus
884,hinauf::ADV,ülähäks,în sus
885,überall::ADV,kaikjal,peste tot
886,überall::ADV,kaikjal,pretutindeni
887,nicht::ADV,ei,nu
888,ein wenig::ADV,vähän,puțin
889,kaum::ADV,habi,cu greu
890,kaum::ADV,habi,cu anevoie
891,sehr::ADV,lujas,mult
892,sehr::ADV,lujas,foarte
893,so::ADV,muga,așa
894,so::ADV,muga,atât
895,so::ADV,ninga,așa
896,so::ADV,ninga,atât
897,noch::ADV,völ,încă
898,nur::ADV,järg,doar
899,nur::ADV,vaiše,doar
900,schon::ADV,jo,și
901,schon::ADV,jo,deja
902,wieder::ADV,möst,iar
903,wieder::ADV,möst,iarăși
904,vergebens::ADV,uhtei,în zadar
905,vor::PRP,edes,înainte de
906,hinter::PRP,taga,după
907,hinter::PRP,taga,în spatele
908,unter::PRP,al,sub
909,durch::PRP,läbi,prin
910,durch::PRP,kal't,prin
911,neben::PRP,rindal,lângă
912,neben::PRP,rindal,alături de
913,zwischen::PRP,keskes,între
914,zwischen::PRP,keskes,dintre
915,wegen::PRP,tagut,pentru
916,dies::PRN,nece,acesta
917,das::PRN,se,asta
918,alles::PRN,kaik,tot
919,ich::PRN,minä,eu
920,du::PRN,sinä,tu
921,er::PRN,hän,el
922,er::PRN,hän,dânsul
923,wir::PRN,mö,noi
924,ihr::PRN,tö,voi
925,sie::PRN,hö,ei
926,sie::PRN,hö,dânșii
927,was::FPRN,mi,ce
928,wer::FPRN,ken,cine
929,wo::FADV,kus,unde
930,wohin::FADV,kuna,încotro
931,wie::FADV,kut,cum
932,wie::FADV,mit',cum
933,warum::FADV,mikš,de ce
934,warum::FADV,mikš,pentru ce
935,wieviel::FNUM,äjak,cât
936,wieviel::FNUM,kuverz',cât
937,eins::NUM,üks',unu
938,zwei::NUM,kaks',doi
939,drei::NUM,koume,trei
940,vier::NUM,nel'l',patru
941,fünf::NUM,viž,cinci
942,sechs::NUM,kuz',șase
943,sieben::NUM,seičeme,șapte
944,acht::NUM,kahesa,opt
945,neun::NUM,ühesa,nouă
946,zehn::NUM,kümne,zece
947,elf::NUM,üks'toštkümne,unsprezece
948,zwölf::NUM,kaks'toštkümne,douăsprezece
949,zwanzig::NUM,kaks'kümne,douăzeci
950,dreißig::NUM,koumekümne,treizeci
951,vierzig::NUM,nel'l'kümne,patruzeci
952,fünfzig::NUM,vižkümne,cincizeci
953,sechzig::NUM,kuz'kümne,șaizeci
954,siebzig::NUM,seičemekümne,șaptezeci
955,achtzig::NUM,kahesakümne,optzeci
956,neunzig::NUM,ühesakümne,nouăzeci
957,hundert::NUM,sada,sută
958,tausend::NUM,tuha,mie
959,und::CNJ,i,și
960,und::CNJ,da,și
961,oder::CNJ,vai,ori
962,stehen::V,seišta,sta
963,sitzen::V,ištta,ședea
964,liegen::V,venuda,zăcea
965,liegen::V,venuda,fi culcat
966,hängen::V,ripta,atârna
967,werden::V,lindä,deveni
968,werden::V,lindä,se face
969,werden::V,tehtas,deveni
970,werden::V,tehtas,se face
971,passieren::V,ozaitas,se întâmpla
972,beginnen::V,augotadas,începe
973,enden::V,loptas,se sfârși
974,enden::V,loptas,se termina
975,wechseln::V,vajehtadas,se schimba
976,aufgehen[Sonne]::V,nousta,răsări
977,untergehen[Sonne]::V,lasktas,apune
978,scheinen[Sonne]::V,paštta,străluci
979,donnern::V,juraita,tuna
980,wehen::V,dölta,bate
981,wehen::V,puhuda,bate
982,strömen::V,valadas,curge în șiroaie
983,fließen::V,valuda,curge
984,sich drehen::V,punotas,se învârti
985,schwanken::V,čibuda,se clătina
986,schwingen::V,čibuda,vibra
987,schwingen::V,čibuda,flutura
988,fallen::V,langeta,cădea
989,brennen::V,pallada,arde
990,rauchen::V,savustada,fuma
991,regnen::V,vihmda,ploua
992,gefrieren::V,jäduda,îngheța
993,gefrieren::V,kül'mdä,îngheța
994,tauen::V,sulada,se dezgheța
995,schmelzen::V,sulada,se topi
996,trocknen::V,kuida,se usca
997,trocknen::V,kuivehtuda,se usca
998,sieden::V,kehuda,fierbe
999,sieden::V,kehuda,clocoti
1000,faulen::V,hapata,se împuți
1001,faulen::V,traudäs,se împuți
1002,verfaulen::V,hapata,putrezi
1003,reißen::V,rebita,se rupe
1004,reißen::V,rebita,se sfâșia
1005,versinken::V,upota,se scufunda
1006,vergehen::V,mända,trece
1007,vergehen::V,mända,se scurge
1008,erscheinen::V,ozutadas,apărea
1009,verschwinden::V,hajeta,dispărea
1010,sinken::V,väheta,cădea
1011,sinken::V,väheta,coborî
1012,sinken::V,lasktas,cădea
1013,sinken::V,lasktas,coborî
1014,abnehmen::V,peneta,scădea
1015,abnehmen::V,peneta,descrește
1016,zunehmen::V,ližaduda,spori
1017,zunehmen::V,ližaduda,crește
1018,zunehmen::V,ližaduda,augmenta
1019,steigen::V,nousta,urca
1020,wachsen::V,kazda,crește
1021,glänzen::V,loštta,luci
1022,glänzen::V,loštta,străluci
1023,funkeln::V,hoštta,scânteia
1024,lärmen::V,robaita,face larmă
1025,läuten::V,judaita,suna
1026,klingeln::V,kelotada,suna
1027,klirren::V,biraita,zăngăni
1028,brausen::V,bruncta,vui
1029,rauschen::V,šobaita,vâjâi
1030,klingen::V,heläita,suna
1031,bellen::V,nutta,lătra
1032,heulen::V,ulaita,urla
1033,blasen::V,puhuda,sufla
1034,pfeifen::V,pistta,fluiera
1035,pfeifen::V,vihelta,fluiera
1036,schreien::V,kirkta,țipa
1037,schreien::V,kidastada,țipa
1038,stöhnen::V,ohkta,geme
1039,stöhnen::V,voivotada,geme
1040,zittern::V,säraita,tremura
1041,leben::V,eläda,trăi
1042,geboren werden::V,sünduda,se naște
1043,atmen::V,henktä,respira
1044,trinken::V,joda,bea
1045,essen::V,söda,mânca
1046,schlucken::V,lainata,înghiți
1047,müde werden::V,väzuda,se obosi
1048,müde werden::V,šuštuda,se obosi
1049,einschlafen::V,uinota,adormi
1050,schlafen::V,magata,dormi
1051,schlafen::V,nukkuda,dormi
1052,aufwachen::V,heraštuda,se deștepta
1053,aufstehen::V,nousta,fi se scula
1054,sich erholen::V,lebaitas,se relaxa
1055,sich erholen::V,lebaitas,se destinde
1056,krank werden::V,läžegata,se îmbolnăvi
1057,krank sein::V,läžuda,zăcea
1058,krank sein::V,läžuda,fi bolnav
1059,schmerzen::V,kibištada,durea
1060,husten::V,rügda,tuși
1061,genesen::V,tervehtuda,se însănătoși
1062,sterben::V,kolda,muri
1063,umkommen::V,kolda,pieri
1064,sich bewegen::V,likkuda,se mișca
1065,sich rühren::V,likahtada,se mișca
1066,sich rühren::V,kubahtada,se mișca
1067,sich erheben::V,nousta,se ridica
1068,sich setzen::V,išttas,lua loc
1069,sich setzen::V,išttas,se așeza
1070,hinfallen::V,langeta,cădea jos
1071,laufen::V,kävuda,merge
1072,laufen::V,kävuda,merge pe jos
1073,schreiten::V,astta,păși
1074,schreiten::V,haškta,păși
1075,spazierengehen::V,kävelta,se plimba
1076,eilen::V,kiruhtada,fi se grăbi
1077,sich beeilen::V,kiruhtada,se grăbi
1078,sausen::V,fun'urta,țâșni
1079,rennen::V,joksta,fugi
1080,rennen::V,joksta,alerga
1081,springen::V,hüptä,sări
1082,klettern::V,libuda,urca
1083,klettern::V,libuda,se cățăra
1084,schaukeln::V,čibuda,legăna
1085,kriechen::V,ličtas,se târî
1086,schwimmen::V,ujuda,înota
1087,tauchen::V,čukautas,se scufunda
1088,rudern::V,souta,vâsli
1089,rudern::V,souta,lopăta
1090,fahren::V,ajada,merge
1091,fahren::V,ajelda,merge
1092,fliegen::V,leta,zbura
1093,gehen::V,mända,merge
1094,gehen::V,kävuda,merge
1095,weggehen::V,päzda,se duce
1096,weggehen::V,lähtta,se duce
1097,abfahren::V,tönduda,pleca
1098,anhalten::V,seižutadas,se opri
1099,hineingehen::V,mända südäimehe,intra
1100,eintreten::V,tulda,intra
1101,kommen::V,tulda,veni
1102,ankommen::V,tulda,sosi
1103,ankommen::V,tulda,ajunge
1104,zurückkommen::V,pörtas,se întoarce
1105,bleiben::V,jäda,rămâne
1106,warten::V,varastada,aștepta
1107,erwarten::V,varastada,aștepta
1108,suchen::V,ectä,căuta
1109,finden::V,löuta,găsi
1110,versuchen::V,ladida,încerca
1111,versuchen::V,rohkaita,încerca
1112,vorbereiten::V,vaumita,pregăti
1113,lieben::V,armastada,iubi
1114,mögen::V,navedida,plăcea a
1115,lachen::V,nagrda,râde
1116,rühren::V,likutada,mișca
1117,rühren::V,likutada,înduioșa
1118,weinen::V,itkta,plânge
1119,schimpfen::V,laidas,înjura
1120,schimpfen::V,pačatada,înjura
1121,sich ärgern::V,rändüda,se supăra
1122,sich fürchten::V,varaita,se teme
1123,sich fürchten::V,varaita,fi teamă a
1124,fürchten::V,varaita,se teme de
1125,fliehen::V,pageta,fugi
1126,flüchten::V,pageta,evada
1127,flüchten::V,joksta,evada
1128,sehen::V,nähta,vedea
1129,anschauen::V,kacta,privi
1130,ansehen::V,kacta,privi
1131,hören::V,kulda,auzi
1132,zuhören::V,kundeltas,asculta
1133,probieren::V,mujada,gusta
1134,riechen::V,rižada,mirosi
1135,fühlen::V,mujada,simți
1136,fühlen::V,mujada,resimți
1137,scheinen::V,näguda,părea
1138,zu sehen sein::V,näguda,se vedea
1139,vernehmen::V,kulištada,auzi
1140,frieren::V,kül'mdä,fi frig
1141,tun::V,tehta,face
1142,können::V,voida,ști
1143,können::V,voida,putea
1144,können::V,mahtta,ști
1145,können::V,mahtta,putea
1146,wollen::V,himoita,dori
1147,wollen::V,tahtoida,dori
1148,anfangen::V,zavottä,începe
1149,anfangen::V,augotada,începe
1150,beenden::V,loptä,sfârși
1151,beenden::V,loptä,termina
1152,aufhören::V,loptas,înceta
1153,gelingen::V,lähtta,reuși
1154,gelingen::V,lähtta,izbuti
1155,gelingen::V,tehtas,reuși
1156,gelingen::V,tehtas,izbuti
1157,geraten::V,tulda,reuși
1158,öffnen::V,avaita,deschide
1159,schließen::V,saubata,închide
1160,stellen::V,panda,pune
1161,stellen::V,panda,așeza
1162,stellen::V,seižutada,pune
1163,stellen::V,seižutada,așeza
1164,setzen::V,ištutada,pune
1165,setzen::V,ištutada,așeza
1166,legen::V,panda,pune
1167,berühren::V,koskta,atinge
1168,berühren::V,käziduda,atinge
1169,verbinden::V,ühtenzoitta,lega
1170,bedecken::V,katta,acoperi
1171,bedecken::V,peitta,acoperi
1172,aufhängen::V,riputada,atârna
1173,aufhängen::V,riputada,spânzura
1174,anzünden::V,sütutada,aprinde
1175,aufheben::V,leta,ridica
1176,aufheben::V,leta,lua de jos
1177,zurücklassen::V,jätta,lăsa
1178,zurücklassen::V,jätta,lăsa în urmă
1179,verlieren::V,kadotada,pierde
1180,fallen lassen::V,kirbotada,scăpa
1181,fallen lassen::V,kirbotada,arunca
1182,machen::V,säta,face
1183,machen::V,tehta,face
1184,herstellen::V,tehta,fabrica
1185,herstellen::V,tehta,confecționa
1186,bauen::V,leta,clădi
1187,bauen::V,leta,construi
1188,bauen::V,sauda,clădi
1189,bauen::V,sauda,construi
1190,reparieren::V,koheta,repara
1191,verbessern::V,paremboita,ameliora
1192,verbessern::V,paremboita,îmbunătăți
1193,ändern::V,vajehtada,schimba
1194,ändern::V,vajehtada,modifica
1195,graben::V,kaida,săpa
1196,graben::V,čongoida,săpa
1197,beugen::V,koverta,curba
1198,biegen::V,painda,îndoi
1199,biegen::V,painda,încovoia
1200,drehen::V,punotada,învârti
1201,wenden::V,käta,întoarce
1202,wenden::V,kärauta,întoarce
1203,umdrehen::V,käta,învârti
1204,umdrehen::V,käta,întoarce
1205,heben::V,leta,ridica
1206,hochheben::V,libutada,ridica
1207,ergreifen::V,tabata,lua
1208,ergreifen::V,tabata,apuca
1209,halten::V,pidada,ține
1210,drücken::V,painda,apăsa
1211,drücken::V,painda,strânge
1212,schieben::V,žigutada,împinge
1213,kratzen::V,künstä,zgâria
1214,lecken::V,nolda,linge
1215,beißen::V,purda,mușca
1216,beißen::V,hambastada,mușca
1217,abreißen::V,ratketa,rupe
1218,abreißen::V,ratketa,smulge
1219,abschneiden::V,čapata,scurta
1220,abschneiden::V,leikata,scurta
1221,binden::V,sidoda,lega
1222,stecken::V,čokaita,pune
1223,brechen::V,katkaita,rupe
1224,brechen::V,katkaita,frânge
1225,klopfen::V,kolkotada,ciocăni
1226,hauen::V,löda,lovi
1227,kleben::V,klejata,lipi
1228,reiben::V,hosta,freca
1229,reiben::V,hosta,fricționa
1230,reiben::V,törkita,freca
1231,reiben::V,törkita,fricționa
1232,reiben::V,jorotada,freca
1233,reiben::V,jorotada,fricționa
1234,streichen::V,voita,unge
1235,schleifen::V,hijoida,ascuți
1236,schleifen::V,teravzoitta,ascuți
1237,schneiden::V,leikata,tăia
1238,rütteln::V,heilutada,zgâlțâi
1239,schütteln::V,pudištada,scutura
1240,schwenken::V,maihutada,agita
1241,schütten::V,valada,vărsa
1242,füllen::V,täutta,umple
1243,einwickeln::V,kärdä,înveli
1244,einwickeln::V,kärdä,înfășura
1245,tragen::V,kantta,căra
1246,tragen::V,kandišta,căra
1247,schleppen::V,vedätada,târî
1248,ziehen::V,vedada,trage
1249,aufbewahren::V,kaita,păstra
1250,aufbewahren::V,kaita,conserva
1251,werfen::V,čuta,arunca
1252,werfen::V,tactä,arunca
1253,fangen::V,püta,prinde
1254,packen::V,tabata,apuca
1255,verstecken::V,peitta,ascunde
1256,teilen::V,jagada,împărți
1257,schicken::V,oigeta,trimite
1258,bringen::V,veda,aduce
1259,hinzufügen::V,ližata,adăuga
1260,bekommen::V,sada,obține
1261,bekommen::V,sada,dobândi
1262,erhalten::V,sada,primi
1263,erhalten::V,sada,căpăta
1264,nehmen::V,otta,lua
1265,wählen::V,valita,opta
1266,wählen::V,valita,alege
1267,auswählen::V,valita,selecta
1268,bewahren::V,kaita,păstra
1269,behindern::V,telustada,stingheri
1270,verderben::V,travida,strica
1271,beschädigen::V,satatada,strica
1272,zerbrechen::V,mureta,rupe
1273,zerbrechen::V,mureta,frânge
1274,zerreißen::V,rebitada,rupe
1275,zerreißen::V,rebitada,sfâșia
1276,zerstören::V,mureta,distruge
1277,verbrennen::V,poltta,arde
1278,verbrennen::V,poltta,incendia
1279,geben::V,antta,da
1280,reichen::V,antta,întinde
1281,schenken::V,lahjoita,dărui
1282,versprechen::V,toivotada,făgădui
1283,wünschen::V,toivotada,ura
1284,loben::V,kitta,lăuda
1285,küssen::V,tervehtada,săruta
1286,wiegen::V,likutada,legăna
1287,zudecken::V,katta,acoperi
1288,wecken::V,noustatada,trezi
1289,wecken::V,noustatada,deștepta
1290,zeigen::V,ozutada,arăta
1291,führen::V,astutada,călăuzi
1292,lehren::V,opeta,preda
1293,lehren::V,opeta,învăța
1294,unterrichten::V,opeta,învăța
1295,unterrichten::V,opeta,instrui
1296,aufziehen::V,kazvatada,crește
1297,leiten::V,ohjata,duce
1298,leiten::V,ohjata,conduce
1299,antreiben::V,rigehtoitta,împinge
1300,antreiben::V,rigehtoitta,încuraja
1301,lassen::V,käskta,pune pe să
1302,einladen::V,kucta,invita
1303,vereinigen::V,ühtenzoitta,uni
1304,vereinigen::V,ühtenzoitta,întruni
1305,besuchen::V,rižada,vizita
1306,besuchen::V,rižada,face o vizită
1307,treffen::V,vastata,întâlni
1308,sich versammeln::V,kägeta,se aduna
1309,sich versammeln::V,sätas,se aduna
1310,spielen::V,väta,se juca
1311,singen::V,pajatada,cânta
1312,tanzen::V,kargaita,dansa
1313,sich trennen::V,erigata,se separa
1314,sich trennen::V,erigata,se despărți
1315,verlassen::V,jätta,părăsi
1316,verlassen::V,jätta,abandona
1317,retten::V,päzutada,salva
1318,bewachen::V,varjoita,păzi
1319,schützen::V,kaita,ocroti
1320,schützen::V,kaita,proteja
1321,verteidigen::V,kaita,apăra
1322,sich schlagen::V,torata,se bate
1323,schießen::V,ampta,trage
1324,siegen::V,vägestada,birui
1325,siegen::V,vägestada,învinge
1326,ärgern::V,verdutada,supăra
1327,ärgern::V,rändütada,supăra
1328,schlagen::V,löda,lovi
1329,schlagen::V,iškta,lovi
1330,treten::V,peksta,călca
1331,treten::V,topsta,călca
1332,stechen::V,pystiä,înțepa
1333,stechen::V,pystiä,împunge
1334,stoßen::V,iškta,împinge
1335,stoßen::V,pudištada,împinge
1336,stehlen::V,vargastada,fura
1337,stören::V,keskustada,deranja
1338,belästigen::V,tartuteldas,importuna
1339,verbergen::V,katelda,ascunde
1340,täuschen::V,manitada,amăgi
1341,betrügen::V,manitada,înșela
1342,töten::V,rikta,omorî
1343,töten::V,surmita,omorî
1344,wohnen::V,eläda,sta
1345,wohnen::V,eläda,locui
1346,arbeiten::V,rata,lucra
1347,sammeln::V,kogota,aduna
1348,sammeln::V,kogota,colecționa
1349,pflücken::V,poimda,culege
1350,jagen::V,mecata,vâna
1351,fischen::V,kalatada,pescui
1352,fassen::V,tabata,prinde
1353,hüten::V,paimeta,paște
1354,treiben::V,ajada,mână
1355,anbinden::V,küttestada,lega
1356,anbinden::V,sidoda,lega
1357,füttern::V,sötta,da de mâncare
1358,melken::V,lüpsta,mulge
1359,hacken::V,sauda,toca
1360,hacken::V,sauda,sparge
1361,gießen::V,valada,uda
1362,reifen::V,küpseta,pârgui
1363,zubereiten::V,vaumištada,găti
1364,kochen::V,keitta,găti
1365,backen::V,paštta,coace
1366,braten::V,žarda,coace
1367,umrühren::V,segoitada,mesteca
1368,stricken::V,kudoda,împleti
1369,nähen::V,ombelta,coase
1370,färben::V,mujutada,vopsi
1371,färben::V,mujutada,colora
1372,reinigen::V,puhtastada,curăți
1373,waschen::V,pesta,spăla
1374,abwischen::V,pühktä,șterge
1375,spülen::V,huhtoida,clăti
1376,fegen::V,pühkta,mătura
1377,kehren::V,uhoita,mătura
1378,baden::V,kül'ptäs,se scălda
1379,sich waschen::V,pestas,se spăla
1380,ausziehen::V,riičta,și scoate
1381,ausziehen::V,rušta,și scoate
1382,anziehen::V,panda päle,îmbrăca
1383,anziehen::V,panda kädehe,îmbrăca
1384,anziehen::V,panda jaugha,îmbrăca
1385,sich anziehen::V,sobdas,se îmbrăca
1386,kämmen::V,harjata,pieptăna
1387,schmücken::V,čomitada,împodobi
1388,sagen::V,sanuda,zice
1389,sagen::V,sanuda,spune
1390,sprechen::V,pagišta,vorbi
1391,reden::V,pagišta,vorbi
1392,reden::V,pagišta,discuta
1393,sich unterhalten::V,lodaita,conversa
1394,sich unterhalten::V,lodaita,sta de vorbă
1395,fragen::V,küzuda,întreba
1396,bitten::V,pakita,ruga
1397,erzählen::V,sanuda,spune
1398,erzählen::V,sanuda,povesti
1399,erzählen::V,starinoita,spune
1400,erzählen::V,starinoita,povesti
1401,mitteilen::V,tedotada,comunica
1402,mitteilen::V,tedotada,înștiința
1403,nennen::V,nimitada,numi
1404,nennen::V,nimitada,chema
1405,rufen::V,kucta,chema
1406,prahlen::V,kittäs,se făli
1407,übersetzen::V,käta,traduce
1408,denken::V,meletada,gândi
1409,glauben::V,uskta,crede
1410,bemerken::V,homaita,observa
1411,erkennen::V,tundištada,cunoaște
1412,erkennen::V,tundištada,recunoaște
1413,begreifen::V,tabata,pricepe
1414,begreifen::V,tabata,înțelege
1415,verstehen::V,el'geta,înțelege
1416,verstehen::V,toimetada,înțelege
1417,lernen::V,opetas,învăța
1418,wissen::V,teta,ști
1419,sich erinnern an::V,johtutada,a-și aminti de
1420,vergessen::V,unohtada,uita
1421,messen::V,märita,măsura
1422,zählen::V,lugeda,număra
1423,rechnen::V,lugeda,calcula
1424,lesen::V,lugeda,citi
1425,malen::V,pirta,picta
1426,zeichnen::V,pirta,desena
1427,schreiben::V,kirjutada,scrie
1428,besitzen::V,omištada,avea
1429,besitzen::V,omištada,poseda
1430,kaufen::V,ostta,cumpăra
1431,verkaufen::V,möda,vinde
1432,bezahlen::V,maksta,plăti
1433,bezahlen::V,maksta,achita
1434,zahlen::V,maksta,plăti
1435,beherrschen::V,valdoita,stăpâni
1436,ertragen::V,tirpta,răbda
1437,ertragen::V,tirpta,suporta
