,Concept_ID,ru,sl
828,schlucken::V,глотать,požírati
829,müde werden::V,устать,péšati
830,müde werden::V,устать,utrúditi se
831,einschlafen::V,заснуть,zaspáti
832,schlafen::V,спать,spáti
833,aufwachen::V,проснуться,zbudíti se
834,aufstehen::V,встать,vstáti
835,sich erholen::V,отдыхать,oddahníti se
836,krank werden::V,заболеть,oboléti
837,krank sein::V,болеть,bíti bolán
838,schmerzen::V,болеть,boléti
839,husten::V,кашлять,kášljati
840,genesen::V,поправиться,okrévati
841,sterben::V,умереть,umréti
842,umkommen::V,погибнуть,pogíniti
843,sich bewegen::V,двигаться,zganíti se
844,sich rühren::V,шевельнуться,premakníti se
845,sich erheben::V,встать,vstájati
846,sich erheben::V,встать,vzdígniti se
847,sich setzen::V,сесть,sésti
848,hinfallen::V,упасть,pásti dôl
849,laufen::V,ходить,hodíti
850,schreiten::V,шагать,stópati
851,spazierengehen::V,гулять,na sprehòd íti
852,eilen::V,спешить,drvéti
853,sich beeilen::V,торопиться,hitéti
854,sausen::V,мчаться,dírkati
855,rennen::V,бегать,dírjati
856,springen::V,прыгать,skákati
857,klettern::V,лазать,plézati
858,schaukeln::V,раскачиваться,kolébati
859,kriechen::V,ползать,pláziti se
860,schwimmen::V,плавать,plávati
861,tauchen::V,нырять,potápljati se
862,rudern::V,грести,vesláti
863,fahren::V,ехать,vozíti se
864,fahren::V,ехать,peljáti se
865,fliegen::V,летать,létati
866,gehen::V,идти,íti
867,weggehen::V,уйти,odíti
868,abfahren::V,отправиться,odpeljáti se
869,anhalten::V,остановиться,ustáviti se
870,hineingehen::V,входить,íti nóter
871,eintreten::V,войти,vstopíti
872,kommen::V,прийти,príti
873,ankommen::V,прибыть,prispéti
874,ankommen::V,прибыть,prihájati
875,zurückkommen::V,возвратиться,vrníti se
876,bleiben::V,остаться,ostáti
877,warten::V,ждать,čákati
878,erwarten::V,ожидать,pričakováti
879,suchen::V,искать,iskáti
880,finden::V,найти,nájti
881,versuchen::V,пытаться,poskúšati
882,vorbereiten::V,подготовить,pripráviti
883,lieben::V,любить,ljubíti
884,mögen::V,любить,márati
885,lachen::V,смеяться,smejáti se
886,rühren::V,растрогать,ganíti
887,weinen::V,плакать,jókati
888,weinen::V,плакать,plákati
889,schimpfen::V,ругаться,psováti
890,schimpfen::V,ругаться,zmérjati
891,sich ärgern::V,сердиться,jezíti se
892,sich fürchten::V,бояться,báti se
893,fürchten::V,бояться,báti se
894,fliehen::V,убегать,bežáti
895,flüchten::V,убежать,pobégniti
896,sehen::V,видеть,vídeti
897,anschauen::V,посмотреть,oglédati
898,ansehen::V,смотреть,glédati
899,hören::V,слышать,slíšati
900,zuhören::V,слушать,poslúšati
901,probieren::V,пробовать,poskúšati
902,riechen::V,нюхать,dúhati
903,fühlen::V,чувствовать,čutíti
904,scheinen::V,казаться,zdéti se
905,zu sehen sein::V,виднеться,vídeti se
906,vernehmen::V,услышать,čúti
907,frieren::V,мерзнуть,zébsti
908,tun::V,делать,délati
909,können::V,мочь,môči
910,können::V,уметь,môči
911,wollen::V,хотеть,hotéti
912,anfangen::V,начать,začéti
913,beenden::V,закончить,dokončáti
914,aufhören::V,перестать,prenéhati
915,gelingen::V,удаться,uspéti
916,gelingen::V,удаться,posréčiti se
917,geraten::V,оказаться,obnêsti se
918,öffnen::V,открыть,odpréti
919,schließen::V,закрыть,zapréti
920,stellen::V,поставить,postáviti
921,setzen::V,посадить,posadíti
922,legen::V,класть,položíti
923,berühren::V,трогать,dotíkati se
924,verbinden::V,связать,obvézati
925,bedecken::V,покрыть,pokríti
926,aufhängen::V,повесить,obésiti
927,anzünden::V,зажечь,zažgáti
928,aufheben::V,поднять,vzdígniti
929,zurücklassen::V,оставить,zapustíti
930,verlieren::V,потерять,izgubíti
931,fallen lassen::V,уронить,navréči
932,machen::V,сделать,naredíti
933,machen::V,сделать,napráviti
934,herstellen::V,изготовить,izdélati
935,bauen::V,строить,gradíti
936,reparieren::V,чинить,popráviti
937,verbessern::V,улучшить,izbóljšati
938,ändern::V,изменить,spremeníti
939,graben::V,копать,kopáti
940,graben::V,копать,grêbsti
941,beugen::V,согнуть,upogníti
942,biegen::V,погнуть,zavíjati
943,drehen::V,вертеть,vrtéti
944,wenden::V,повернуть,obrníti
945,umdrehen::V,перевернуть,zasúkati
946,heben::V,поднимать,dvígati
947,hochheben::V,поднять,privzdígniti
948,ergreifen::V,схватить,zgrábiti
949,halten::V,держать,držáti
950,drücken::V,нажимать,tiščáti
951,schieben::V,толкать,ríniti
952,kratzen::V,скрести,práskati
953,lecken::V,лизать,lízati
954,beißen::V,кусать,grísti
955,abreißen::V,оторвать,odtŕgati
956,abschneiden::V,отрезать,odrézati
957,binden::V,вязать,vézati
958,stecken::V,воткнуть,vtakníti
959,brechen::V,сломать,lomíti
960,klopfen::V,стучать,tólči
961,hauen::V,бить,séči
962,kleben::V,клеить,lépiti
963,reiben::V,тереть,tréti
964,reiben::V,тереть,dŕgniti
965,streichen::V,намазать,namázati
966,schleifen::V,точить,brúsiti
967,schneiden::V,резать,rézati
968,rütteln::V,шатать,strésti
969,schütteln::V,трясти,majáti
970,schwenken::V,махать,obrníti
971,schütten::V,налить,sípati
972,füllen::V,наполнить,napolníti
973,einwickeln::V,завернуть,zavíti
974,tragen::V,нести,nêsti
975,schleppen::V,тащить,vláčiti
976,ziehen::V,тянуть,vléči
977,aufbewahren::V,хранить,shranjeváti
978,werfen::V,бросать,lúčati
979,fangen::V,ловить,ujéti
980,packen::V,схватить,prijéti
981,verstecken::V,спрятать,skríti
982,teilen::V,разделить,razdelíti
983,schicken::V,посылать,pošíljati
984,bringen::V,принести,prinêsti
985,hinzufügen::V,добавить,pristáviti
986,bekommen::V,достать,dobíti
987,erhalten::V,получить,prejéti
988,nehmen::V,взять,vzéti
989,wählen::V,выбрать,izbírati
990,auswählen::V,отобрать,izbráti
991,bewahren::V,сохранить,ohraníti
992,behindern::V,препятствовать,ovírati
993,verderben::V,испортить,pokváriti
994,beschädigen::V,повредить,poškodováti
995,zerbrechen::V,разбить,razlomíti
996,zerreißen::V,разорвать,raztŕgati
997,zerstören::V,разрушить,razrúšiti
998,verbrennen::V,сжечь,sežgáti
999,geben::V,дать,dáti
1000,reichen::V,передать,séči
1001,reichen::V,передать,molíti
1002,schenken::V,дарить,podáriti
1003,versprechen::V,обещать,obljubíti
1004,wünschen::V,желать,vóščiti
1005,loben::V,хвалить,hváliti
1006,küssen::V,целовать,poljubováti
1007,wiegen::V,качать,zíbati
1008,zudecken::V,накрыть,pokríti
1009,wecken::V,разбудить,zbudíti
1010,zeigen::V,показать,pokázati
1011,führen::V,вести,vêsti
1012,lehren::V,учить,učíti
1013,unterrichten::V,преподавать,poučeváti
1014,aufziehen::V,воспитать,vzgojíti
1015,leiten::V,руководить,uprávljati
1016,antreiben::V,подгонять,goníti
1017,lassen::V,заставить,povzročíti
1018,einladen::V,пригласить,povábiti
1019,vereinigen::V,объединить,zdrúžiti
1020,besuchen::V,посетить,obiskáti
1021,treffen::V,встретить,pogodíti
1022,sich versammeln::V,собраться,zbráti se
1023,spielen::V,играть,igráti se
1024,singen::V,петь,péti
1025,tanzen::V,плясать,plésati
1026,tanzen::V,танцевать,plésati
1027,sich trennen::V,расстаться,ločíti se
1028,verlassen::V,покинуть,zapustíti
1029,retten::V,спасти,réšiti
1030,bewachen::V,охранять,strážiti
1031,schützen::V,уберегать,sčítiti
1032,verteidigen::V,защитить,braníti
1033,sich schlagen::V,драться,têpsti se
1034,schießen::V,стрелять,stréljati
1035,siegen::V,победить,zmágati
1036,ärgern::V,сердить,jezíti
1037,ärgern::V,сердить,razbúriti
1038,schlagen::V,ударить,têpsti
1039,schlagen::V,ударить,udáriti
1040,treten::V,пинать,teptáti
1041,stechen::V,уколоть,ubôsti
1042,stoßen::V,толкнуть,peháti
1043,stoßen::V,толкнуть,drégniti
1044,stehlen::V,украсть,ukrásti
1045,stehlen::V,украсть,pokrásti
1046,stören::V,помешать,motíti
1047,belästigen::V,надоедать,nadlegováti
1048,verbergen::V,скрыть,skríti
1049,täuschen::V,обмануть,slepíti
1050,betrügen::V,смошенничать,várati
1051,betrügen::V,смошенничать,ogoljufáti
1052,töten::V,убить,ubíti
1053,wohnen::V,проживать,prebívati
1054,arbeiten::V,работать,délati
1055,sammeln::V,собрать,zbráti
1056,pflücken::V,рвать,obráti
1057,pflücken::V,срывать,obráti
1058,jagen::V,охотиться,lovíti
1059,fischen::V,рыбачить,ribáriti
1060,fassen::V,поймать,zajéti
1061,hüten::V,пасти,pásti
1062,treiben::V,гнать,pogánjati
1063,anbinden::V,привязать,privézati
1064,füttern::V,кормить,kŕmiti
1065,melken::V,доить,mólsti
1066,hacken::V,рубить,sékati
1067,gießen::V,полить,ulíti
1068,reifen::V,созреть,zoréti
1069,zubereiten::V,приготовить,pripráviti
1070,kochen::V,варить,kúhati
1071,backen::V,печь,cvréti
1072,braten::V,жарить,pêči
1073,umrühren::V,перемешать,preméšati
1074,stricken::V,вязать,plêsti
1075,nähen::V,шить,šívati
1076,färben::V,покрасить,bárvati
1077,reinigen::V,очистить,očístiti
1078,waschen::V,стирать,opráti
1079,abwischen::V,вытереть,obrísati
1080,spülen::V,полоскать,splakováti
1081,fegen::V,подметать,pométati
1082,kehren::V,мести,mésti
1083,baden::V,купаться,kópati se
1084,sich waschen::V,мыться,umíti se
1085,ausziehen::V,снять,izvléči
1086,anziehen::V,надеть,obléči
1087,sich anziehen::V,одеться,obléči se
1088,kämmen::V,причесать,česáti
1089,schmücken::V,украсить,okrasíti
1090,sagen::V,сказать,dejáti
1091,sprechen::V,говорить,govoríti
1092,reden::V,разговаривать,rêči
1093,sich unterhalten::V,беседовать,razgovárjati se
1094,fragen::V,спросить,vprášati
1095,bitten::V,просить,prosíti
1096,erzählen::V,рассказать,práviti
1097,mitteilen::V,сообщить,naznániti
1098,nennen::V,назвать,imenováti
1099,rufen::V,звать,klícati
1100,prahlen::V,хвастаться,baháti se
1101,übersetzen::V,перевести,prevêsti
1102,denken::V,думать,mísliti
1103,glauben::V,верить,verjéti
1104,bemerken::V,заметить,opáziti
1105,erkennen::V,узнать,spoznáti
1106,begreifen::V,понять,pôjmiti
1107,begreifen::V,постичь,pôjmiti
1108,verstehen::V,услышать,razuméti
1109,lernen::V,учиться,učíti se
1110,wissen::V,знать,znáti
1111,wissen::V,знать,védeti
1112,sich erinnern an::V,вспомнить,spómniti se
1113,vergessen::V,забыть,pozábiti
1114,messen::V,мерить,mériti
1115,zählen::V,считать,štéti
1116,rechnen::V,считать,račúnati
1117,lesen::V,читать,bráti
1118,lesen::V,читать,čítati
1119,malen::V,рисовать,slíkati
1120,zeichnen::V,рисовать,rísati
1121,schreiben::V,писать,písati
1122,besitzen::V,иметь,iméti
1123,kaufen::V,купить,kupíti
1124,verkaufen::V,продать,prodáti
1125,bezahlen::V,заплатить,pláčati
1126,zahlen::V,платить,plačeváti
1127,beherrschen::V,владеть,obvládati
1128,ertragen::V,вытерпеть,prenêsti
