,Concept_ID,es,sah
779,hinauf::ADV,hacia arriba,өрө
780,hinauf::ADV,hacia arriba,үөһэ
781,überall::ADV,por todas partes,бэйдиэ
782,nicht::ADV,no,буолбатах
783,ein wenig::ADV,un poco,кыратык
784,kaum::ADV,apenas,нэһиилэ
785,sehr::ADV,muy,бэрт
786,sehr::ADV,muy,наһаа
787,sehr::ADV,mucho,бэрт
788,sehr::ADV,mucho,наһаа
789,so::ADV,tan,оччо
790,so::ADV,tan,оннук
791,noch::ADV,aún,өссө
792,noch::ADV,todavía,өссө
793,nur::ADV,solamente,эрэ
794,nur::ADV,solamente,сыччах
795,schon::ADV,ya,бэлиэр
796,wieder::ADV,de nuevo,эмиэ
797,vergebens::ADV,en vano,таак
798,vor::PRP,antes de,иннигэр
799,vor::PRP,delante de,иннигэр
800,hinter::PRP,tras,кэлин
801,hinter::PRP,detrás de,кэлин
802,unter::PRP,bajo,-ҕа
803,unter::PRP,bajo,оһох түгэҕэ
804,unter::PRP,debajo de,-ҕа
805,unter::PRP,debajo de,оһох түгэҕэ
806,durch::PRP,por,курдары
807,durch::PRP,a través de,курдары
808,neben::PRP,al lado de,аттыгар
809,zwischen::PRP,entre,ыккардынан
810,wegen::PRP,por,уҥуортан
811,wegen::PRP,a causa de,уҥуортан
812,dies::PRN,esto,ити
813,dies::PRN,esto,бу
814,das::PRN,eso,били
815,das::PRN,esto,били
816,alles::PRN,todo,барыта
817,ich::PRN,yo,мин
818,du::PRN,tú,эн
819,er::PRN,él,кнни
820,wir::PRN,nosotros,биһиги
821,ihr::PRN,vosotros,эһиги
822,sie::PRN,ellos,кинилэр
823,was::FPRN,qué,туох
824,wer::FPRN,quién,ким
825,wo::FADV,dónde,ханна
826,wohin::FADV,adónde,ханна
827,wohin::FADV,hacia dónde,ханна
828,wie::FADV,cómo,хайдах
829,warum::FADV,por qué,тоҕо
830,wieviel::FNUM,cuánto,төһө
831,eins::NUM,uno,биир
832,zwei::NUM,dos,икки
833,drei::NUM,tres,үс
834,vier::NUM,cuatro,түөрт
835,fünf::NUM,cinco,биэс
836,sechs::NUM,seis,алта
837,sieben::NUM,siete,сэттэ
838,acht::NUM,ocho,аҕыс
839,neun::NUM,nueve,тоҕус
840,zehn::NUM,diez,уон
841,elf::NUM,once,уон биир
842,zwölf::NUM,doce,уон икки
843,zwanzig::NUM,veinte,сүүрбэ
844,dreißig::NUM,treinta,отут
845,vierzig::NUM,cuarenta,түөрт уон
846,fünfzig::NUM,cincuenta,биэс уон
847,sechzig::NUM,sesenta,алта уон
848,siebzig::NUM,setenta,сэттэ уон
849,achtzig::NUM,ochenta,аҕыс уон
850,neunzig::NUM,noventa,тоҕус уонус
851,hundert::NUM,cien,сүүс
852,hundert::NUM,ciento,сүүс
853,tausend::NUM,mil,тыһыынча
854,und::CNJ,y,да
855,und::CNJ,y,уонна
856,und::CNJ,y,итиэннэ
857,oder::CNJ,o,эбэтэр
858,stehen::V,estar de pie,тур
859,sitzen::V,estar sentado,олор
860,liegen::V,yacer,сыт
861,liegen::V,estar acostado,сыт
862,hängen::V,pender,санньылый
863,werden::V,hacerse,буол
864,passieren::V,suceder,буол
865,beginnen::V,iniciarse,саҕалан
866,beginnen::V,principiar,саҕалан
867,enden::V,acabar,бүт
868,enden::V,terminar,бүт
869,wechseln::V,variar,уларый
870,wechseln::V,alternar,уларый
871,aufgehen[Sonne]::V,salir,ой
872,untergehen[Sonne]::V,ponerse,киир
873,untergehen[Sonne]::V,descender,киир
874,scheinen[Sonne]::V,brillar,сырдат
875,donnern::V,tronar,эт
876,wehen::V,soplar,үр
877,strömen::V,afluir,кутулун
878,fließen::V,fluir,сүүр
879,fließen::V,correr,сүүр
880,sich drehen::V,girar,эргий
881,schwanken::V,vacilar,биэтэҥнээ
882,schwingen::V,oscilar,эйэҥнээ
883,fallen::V,caer,оҕут
884,brennen::V,arder,умай
885,brennen::V,quemar,умай
886,rauchen::V,humear,буруолаа
887,rauchen::V,echar humo,буруолаа
888,regnen::V,llover,самыырдаа
889,gefrieren::V,helarse,тоҥ
890,tauen::V,deshelarse,ир
891,schmelzen::V,fundirse,уулун
892,schmelzen::V,derretirse,уулун
893,trocknen::V,secarse,куур
894,sieden::V,hervir,оргуй
895,faulen::V,pudrirse,сытый
896,verfaulen::V,pudrirse,сытыйан_хаал
897,reißen::V,romperse,хайыт
898,reißen::V,romperse,быһытталан
899,versinken::V,hundirse,тимир
900,versinken::V,hundirse,батылын
901,vergehen::V,pasar,дьай
902,erscheinen::V,aparecer,көһүн
903,verschwinden::V,desaparecer,сүт
904,sinken::V,bajar,намтаа
905,abnehmen::V,decrecer,аччаа
906,abnehmen::V,disminuir,аччаа
907,zunehmen::V,crecer,элбээ
908,zunehmen::V,aumentar,элбээ
909,steigen::V,subir,үрдээ
910,steigen::V,ascender,үрдээ
911,wachsen::V,crecer,үүн
912,glänzen::V,brillar,кылбай
913,glänzen::V,resplandecer,кылбай
914,funkeln::V,chispear,күлүмнээ
915,funkeln::V,chispear,күлүмүрдээ
916,lärmen::V,hacer ruido,тыаһаа
917,läuten::V,sonar,собуоннаа
918,läuten::V,repicar,собуоннаа
919,klingeln::V,tocar el timbre,линкинээ
920,klirren::V,tintinear,айгырат
921,brausen::V,zumbar,сирилээ
922,rauschen::V,murmurar,суугунаа
923,klingen::V,sonar,доргуй
924,bellen::V,ladrar,үр
925,heulen::V,ulular,улуй
926,blasen::V,soplar,үр
927,pfeifen::V,silbar,иһиир
928,schreien::V,gritar,кылан
929,schreien::V,gritar,хаһыытаа
930,stöhnen::V,gemir,ынчыктаа
931,zittern::V,temblar,титирээ
932,zittern::V,temblar,дьигиһий
933,leben::V,vivir,олор
934,geboren werden::V,nacer,төрөө
935,atmen::V,respirar,тыын
936,trinken::V,beber,ис
937,essen::V,comer,аһаа
938,schlucken::V,tragar,ыйыһын
939,müde werden::V,cansarse,сылай
940,müde werden::V,fatigarse,сылай
941,einschlafen::V,dormirse,утуйан хаал
942,schlafen::V,dormir,утуй
943,schlafen::V,dormir,утуйа сыт
944,aufwachen::V,despertarse,уһугун
945,aufstehen::V,levantarse,тур
946,sich erholen::V,reposar,сынньан
947,sich erholen::V,descansar,сынньан
948,krank werden::V,caer enfermo,ыарый
949,krank sein::V,estar enfermo,ыарый
950,krank sein::V,estar enfermo,ыарыт
951,schmerzen::V,doler,ыарыт
952,husten::V,toser,сөтөлүн
953,genesen::V,convalecer,көн
954,genesen::V,restablecerse,көн
955,sterben::V,morir,өл
956,umkommen::V,perecer,өл
957,umkommen::V,perecer,оҕут
958,sich bewegen::V,moverse,хамсаа
959,sich rühren::V,rebullir,хамсаа
960,sich erheben::V,levantarse,тур
961,sich setzen::V,sentarse,олор
962,hinfallen::V,caerse,оҕут
963,laufen::V,andar,хаам
964,schreiten::V,proceder,атыллаа
965,spazierengehen::V,pasear,дьаарбай
966,spazierengehen::V,pasearse,дьаарбай
967,eilen::V,correr prisa,тиэтэй
968,sich beeilen::V,darse prisa,ыксаа
969,sausen::V,correr,элээр
970,rennen::V,correr,сүүрэкэлээ
971,springen::V,saltar,ой
972,springen::V,saltar,ыстан
973,klettern::V,trepar,ытын
974,klettern::V,escalar,ытын
975,schaukeln::V,bambolearse,эйэҥнээ
976,schaukeln::V,bambolearse,биэрэҥнээ
977,kriechen::V,reptar,сыыл
978,kriechen::V,arrastrarse,сыыл
979,schwimmen::V,nadar,уһун
980,schwimmen::V,nadar,харбаа
981,tauchen::V,bucear,умус
982,tauchen::V,sumergirse,умус
983,rudern::V,remar,эрт
984,fahren::V,ir,айаннаа
985,fliegen::V,volar,көт
986,gehen::V,ir,бар
987,gehen::V,andar,бар
988,weggehen::V,irse,бар
989,weggehen::V,marcharse,бар
990,abfahren::V,salir,бар
991,abfahren::V,partir,бар
992,anhalten::V,parar,тохтоо
993,anhalten::V,pararse,тохтоо
994,hineingehen::V,entrar,киир
995,eintreten::V,entrar,киир
996,kommen::V,venir,кэл
997,ankommen::V,llegar,кэл
998,ankommen::V,llegar,тиий
999,zurückkommen::V,volver,төнүн
1000,zurückkommen::V,regresar,төнүн
1001,bleiben::V,quedarse,хаал
1002,warten::V,esperar,көһүт
1003,erwarten::V,esperar,күүт
1004,erwarten::V,esperar,көһүт
1005,suchen::V,buscar,ирдээ
1006,suchen::V,buscar,көрдөө
1007,finden::V,hallar,бул
1008,finden::V,encontrar,бул
1009,versuchen::V,intentar,сорун
1010,vorbereiten::V,preparar,бэлэмнээ
1011,lieben::V,amar,таптаа
1012,lieben::V,querer,таптаа
1013,mögen::V,querer,сөбүл
1014,lachen::V,reír,күл
1015,rühren::V,conmover,долгут
1016,weinen::V,llorar,ытаа
1017,schimpfen::V,regañar,үөҕүс
1018,sich ärgern::V,enfadarse,кыыһыр
1019,sich ärgern::V,enfadarse,кыйахан
1020,sich fürchten::V,tener miedo,куттан
1021,sich fürchten::V,tener miedo,дьиксин
1022,fürchten::V,temer,дьиксин
1023,fürchten::V,temer,куттан
1024,fürchten::V,tener miedo a,дьиксин
1025,fürchten::V,tener miedo a,куттан
1026,fliehen::V,huir,күрээ
1027,flüchten::V,escaparse,күрээ
1028,sehen::V,ver,көр
1029,anschauen::V,mirar,көр
1030,ansehen::V,mirar,көр
1031,hören::V,oír,бил
1032,hören::V,oír,иһит
1033,zuhören::V,escuchar,иһит
1034,probieren::V,probar,боруобалаан көр
1035,probieren::V,probar,амсайан көр
1036,probieren::V,degustar,боруобалаан көр
1037,probieren::V,degustar,амсайан көр
1038,riechen::V,oler,сытырҕаа
1039,fühlen::V,sentir,бил
1040,scheinen::V,parecer,көһүн
1041,zu sehen sein::V,poder verse,көһүн
1042,vernehmen::V,oír,иһит
1043,vernehmen::V,percibir,иһит
1044,frieren::V,tener frío,тоҥ
1045,frieren::V,tener frío,үлүй
1046,tun::V,hacer,гын
1047,können::V,poder,кыай
1048,wollen::V,querer,баҕар
1049,anfangen::V,iniciar,саҕалаа
1050,beenden::V,acabar,бүтэр
1051,beenden::V,terminar,бүтэр
1052,aufhören::V,cesar,уурай
1053,gelingen::V,salir bien,сатан
1054,geraten::V,salir,баар буолан биэр
1055,geraten::V,salir,баар буола тус
1056,geraten::V,salir,буолан таҕыс
1057,geraten::V,dar resultado,баар буолан биэр
1058,geraten::V,dar resultado,баар буола тус
1059,geraten::V,dar resultado,буолан таҕыс
1060,öffnen::V,abrir,ас
1061,schließen::V,cerrar,сап
1062,schließen::V,cerrar,хатаа
1063,stellen::V,poner,уур
1064,stellen::V,poner,туруор
1065,stellen::V,colocar,уур
1066,stellen::V,colocar,туруор
1067,setzen::V,poner,туруор
1068,setzen::V,poner,уур
1069,setzen::V,colocar,туруор
1070,setzen::V,colocar,уур
1071,legen::V,poner,уур
1072,berühren::V,tocar,тыыт
1073,berühren::V,tocar,таарый
1074,verbinden::V,unir,кэлгий
1075,verbinden::V,juntar,кэлгий
1076,bedecken::V,tapar,бүрүй
1077,bedecken::V,cubrir,бүрүй
1078,aufhängen::V,colgar,ыйаа
1079,anzünden::V,encender,умат
1080,aufheben::V,recoger,өрө тарт
1081,zurücklassen::V,dejar,бырах
1082,verlieren::V,perder,сүтэр
1083,fallen lassen::V,dejar caer,түһэр
1084,fallen lassen::V,dejar caer,мүлчү тут
1085,machen::V,hacer,оҥор
1086,machen::V,hacer,оҥоһун
1087,herstellen::V,fabricar,оҥор
1088,bauen::V,construir,тут
1089,reparieren::V,reparar,абырахтаа
1090,verbessern::V,mejorar,тупсар
1091,ändern::V,mudar,уларыт
1092,ändern::V,modificar,уларыт
1093,graben::V,cavar,хас
1094,beugen::V,doblar,бокут
1095,beugen::V,doblar,токурут
1096,beugen::V,doblar,бүк баттаа
1097,beugen::V,inclinar,бокут
1098,beugen::V,inclinar,токурут
1099,beugen::V,inclinar,бүк баттаа
1100,biegen::V,doblar,иэх
1101,biegen::V,doblar,өҕүлүннэр
1102,drehen::V,volver,эргит
1103,drehen::V,volver,эргичит
1104,drehen::V,hacer girar,эргит
1105,drehen::V,hacer girar,эргичит
1106,wenden::V,volver,эргилин
1107,umdrehen::V,revolver,түҥнэр
1108,heben::V,levantar,көтөх
1109,hochheben::V,alzar,таһаар
1110,ergreifen::V,coger,тут
1111,halten::V,tener,тут
1112,drücken::V,apretar,ык
1113,schieben::V,empujar,ас
1114,kratzen::V,rascar,кыһыы
1115,lecken::V,lamer,салаа
1116,beißen::V,morder,ытыр
1117,abreißen::V,arrancar,быһа тарт
1118,abreißen::V,arrancar,туура тарт
1119,abschneiden::V,cortar,быс
1120,abschneiden::V,cortar,быһан ыл
1121,abschneiden::V,cortar,быһа баттаа
1122,binden::V,atar,кэлгий
1123,stecken::V,meter,батары ас
1124,brechen::V,romper,тоһут
1125,brechen::V,quebrar,тоһут
1126,klopfen::V,golpear,тоҥсуй
1127,hauen::V,pegar,оҕус
1128,kleben::V,pegar,силимнээ
1129,kleben::V,encolar,силимнээ
1130,reiben::V,frotar,аал
1131,streichen::V,untar,сыбаа
1132,streichen::V,recubrir,сыбаа
1133,schleifen::V,afilar,чочуй
1134,schneiden::V,cortar,быс
1135,rütteln::V,agitar,иэҕэҥнэт
1136,schütteln::V,agitar,сахсый
1137,schütteln::V,sacudir,сахсый
1138,schwenken::V,menear,дайбаа
1139,schütten::V,verter,кут
1140,füllen::V,llenar,толор
1141,einwickeln::V,envolver,суулаа
1142,tragen::V,llevar,ит
1143,schleppen::V,arrastrar,сос
1144,ziehen::V,tirar,тарт
1145,aufbewahren::V,conservar,уур
1146,aufbewahren::V,conservar,харай
1147,werfen::V,echar,бырах
1148,werfen::V,lanzar,бырах
1149,fangen::V,coger,хап
1150,packen::V,agarrar,тут
1151,verstecken::V,esconder,саһыар
1152,teilen::V,partir,үллэр
1153,teilen::V,dividir,үллэр
1154,schicken::V,enviar,ыыт
1155,bringen::V,traer,аҕал
1156,hinzufügen::V,añadir,эп
1157,bekommen::V,obtener,ыл
1158,bekommen::V,obtener,булун
1159,bekommen::V,conseguir,ыл
1160,bekommen::V,conseguir,булун
1161,erhalten::V,recibir,ыл
1162,nehmen::V,tomar,ыл
1163,wählen::V,elegir,быыбардаа
1164,auswählen::V,escoger,тал
1165,auswählen::V,seleccionar,тал
1166,bewahren::V,guardar,харай
1167,bewahren::V,preservar,харай
1168,behindern::V,estorbar,мэһэйдээ
1169,behindern::V,obstaculizar,мэһэйдээ
1170,verderben::V,estropear,буорту гын
1171,beschädigen::V,deteriorar,алдьат
1172,zerbrechen::V,romper,үлтүрүт
1173,zerbrechen::V,quebrar,үлтүрүт
1174,zerreißen::V,desgarrar,хайыта тарт
1175,zerreißen::V,despedazar,хайыта тарт
1176,zerstören::V,destruir,алдьат
1177,zerstören::V,destrozar,алдьат
1178,verbrennen::V,quemar,уоттаа
1179,geben::V,dar,биэр
1180,reichen::V,pasar,аҕал
1181,schenken::V,regalar,бэлэхтээ
1182,versprechen::V,prometer,эрэннэр
1183,wünschen::V,desear,баҕар
1184,loben::V,alabar,хайҕаа
1185,küssen::V,besar,уураа
1186,wiegen::V,mecer,бигээ
1187,zudecken::V,tapar,сап
1188,zudecken::V,tapar,бүрүй
1189,zudecken::V,cubrir,сап
1190,zudecken::V,cubrir,бүрүй
1191,wecken::V,despertar,уһугуннар
1192,zeigen::V,mostrar,көрдөр
1193,führen::V,guiar,салай
1194,führen::V,conducir,салай
1195,lehren::V,enseñar,үөрэт
1196,lehren::V,instruir,үөрэт
1197,unterrichten::V,enseñar,үөрэт
1198,aufziehen::V,criar,иит
1199,leiten::V,guiar,салай
1200,leiten::V,dirigir,салай
1201,antreiben::V,impeler,кыһай
1202,antreiben::V,impulsar,кыһай
1203,lassen::V,hacer,күһэй
1204,einladen::V,invitar,ыҥыр
1205,vereinigen::V,unir,холбоо
1206,vereinigen::V,unir,түм
1207,besuchen::V,visitar,сырыт
1208,besuchen::V,visitar,билсэ сырыт
1209,besuchen::V,ir a ver,сырыт
1210,besuchen::V,ir a ver,билсэ сырыт
1211,treffen::V,encontrar,көрүс
1212,sich versammeln::V,reunirse,мүһүн
1213,sich versammeln::V,reunirse,түмүс
1214,sich versammeln::V,congregarse,мүһүн
1215,sich versammeln::V,congregarse,түмүс
1216,spielen::V,jugar,оонньоо
1217,singen::V,cantar,ыллаа
1218,tanzen::V,bailar,үҥкүүлээ
1219,sich trennen::V,separarse,араҕыс
1220,verlassen::V,dejar,хааллар
1221,verlassen::V,abandonar,хааллар
1222,retten::V,salvar,өрүһүй
1223,bewachen::V,vigilar,араҥаччылаа
1224,schützen::V,proteger,көмүскээ
1225,verteidigen::V,defender,көмүскээ
1226,sich schlagen::V,batirse,охсус
1227,schießen::V,tirar,ытыалаа
1228,schießen::V,disparar,ытыалаа
1229,siegen::V,vencer,хот
1230,siegen::V,vencer,кыай
1231,ärgern::V,enojar,кыыһырт
1232,ärgern::V,enfadar,кыыһырт
1233,schlagen::V,pegar,оҕус
1234,schlagen::V,golpear,оҕус
1235,treten::V,dar una patada a,тэп
1236,stechen::V,pinchar,кэй
1237,stoßen::V,empujar,кэп
1238,stoßen::V,empujar,үтүрүй
1239,stehlen::V,robar,уор
1240,stehlen::V,hurtar,уор
1241,stören::V,molestar,мэһэйдээ
1242,belästigen::V,molestar,батар
1243,belästigen::V,importunar,батар
1244,verbergen::V,ocultar,кистээ
1245,verbergen::V,esconder,кистээ
1246,täuschen::V,engañar,албыннаа
1247,betrügen::V,engañar,албыннаа
1248,töten::V,matar,өлөр
1249,wohnen::V,vivir,олор
1250,wohnen::V,habitar,олор
1251,arbeiten::V,trabajar,үлэлээ
1252,sammeln::V,recoger,мус
1253,sammeln::V,recoger,хомуй
1254,sammeln::V,coleccionar,мус
1255,sammeln::V,coleccionar,хомуй
1256,pflücken::V,coger,үргээ
1257,jagen::V,cazar,бултаа
1258,fischen::V,pescar,балыктаа
1259,fassen::V,atrapar,тут
1260,fassen::V,capturar,тут
1261,hüten::V,guardar,манаа
1262,treiben::V,aballar,үүр
1263,anbinden::V,atar,баай
1264,füttern::V,echar de comer,аһат
1265,melken::V,ordeñar,ыа
1266,hacken::V,picar,кэрт
1267,hacken::V,cortar,кэрт
1268,gießen::V,regar,сиигирт
1269,reifen::V,madurar,бус
1270,zubereiten::V,preparar,бэлэмнээ
1271,kochen::V,cocer,буһар
1272,kochen::V,guisar,буһар
1273,backen::V,hornear,буһар
1274,backen::V,cocer al horno,буһар
1275,braten::V,asar,хооруй
1276,braten::V,asar,ыһаарылаа
1277,braten::V,asar,соркуойдаа
1278,braten::V,freír,хооруй
1279,braten::V,freír,ыһаарылаа
1280,braten::V,freír,соркуойдаа
1281,umrühren::V,remover,былаа
1282,stricken::V,hacer punto,өр
1283,stricken::V,hacer calceta,өр
1284,nähen::V,coser,иистэн
1285,färben::V,teñir,кырааскалаа
1286,färben::V,colorear,кырааскалаа
1287,reinigen::V,limpiar,ыраастаа
1288,waschen::V,lavar,сууй
1289,abwischen::V,fregar,сот
1290,abwischen::V,limpiar,сот
1291,spülen::V,aclarar,сайҕаа
1292,spülen::V,enjuagar,сайҕаа
1293,fegen::V,barrer,сиппий
1294,fegen::V,pasar la escoba,сиппий
1295,kehren::V,barrer,харбаа
1296,baden::V,bañarse,сөтүөлээ
1297,sich waschen::V,lavarse,суун
1298,ausziehen::V,quitar,уһул
1299,ausziehen::V,quitarse,уһул
1300,anziehen::V,ponerse,кэтэрт
1301,sich anziehen::V,vestirse,таҥын
1302,kämmen::V,peinar,тараа
1303,schmücken::V,adornar,симээ
1304,sagen::V,decir,диэ
1305,sprechen::V,hablar,эт
1306,sprechen::V,hablar,саҥар
1307,reden::V,hablar,кэпсэт
1308,reden::V,conversar,кэпсэт
1309,sich unterhalten::V,charlar,кэпсэт
1310,sich unterhalten::V,conversar,кэпсэт
1311,fragen::V,preguntar,ыйыт
1312,bitten::V,rogar,көрдөс
1313,erzählen::V,contar,кэпсээ
1314,erzählen::V,contar,сэһэргээ
1315,mitteilen::V,comunicar,биллэр
1316,mitteilen::V,participar,биллэр
1317,nennen::V,llamar,ааттаа
1318,nennen::V,nombrar,ааттаа
1319,rufen::V,llamar,ыҥыр
1320,prahlen::V,jactarse,чабылан
1321,prahlen::V,jactarse,киһиргээ
1322,übersetzen::V,traducir,тылбаастаа
1323,denken::V,pensar,санаа
1324,denken::V,pensar,толкуйдаа
1325,glauben::V,creer,итэҕэй
1326,bemerken::V,notar,бэлиэтээ
1327,erkennen::V,reconocer,бил
1328,begreifen::V,concebir,өйдөө
1329,verstehen::V,entender,өйдөө
1330,verstehen::V,comprender,өйдөө
1331,lernen::V,aprender,үөрэн
1332,wissen::V,saber,бил
1333,sich erinnern an::V,recordar,аҕын
1334,sich erinnern an::V,acordarse de,аҕын
1335,vergessen::V,olvidar,умун
1336,messen::V,medir,кэмнээ
1337,messen::V,medir,кээмэйдээ
1338,zählen::V,contar,аах
1339,rechnen::V,contar,аах
1340,rechnen::V,calcular,аах
1341,lesen::V,leer,аах
1342,malen::V,pintar,уруһуйдаа
1343,zeichnen::V,dibujar,уруһуйдаа
1344,schreiben::V,escribir,суруй
1345,besitzen::V,poseer,баһылаа
1346,kaufen::V,comprar,атыылас
1347,verkaufen::V,vender,атыылаа
1348,bezahlen::V,pagar,төлөө
1349,zahlen::V,pagar,төлөө
1350,beherrschen::V,dominar,баһылаа
1351,ertragen::V,soportar,тулуй
