,Concept_ID,is,az
804,kaum::ADV,varla,güclə
805,kaum::ADV,tæplega,güclə
806,sehr::ADV,mjög,çox
807,so::ADV,svo,belə
808,so::ADV,þannig,belə
809,noch::ADV,enn,hələ
810,noch::ADV,ennþá,hələ
811,nur::ADV,bara,yalnız
812,nur::ADV,aðeins,yalnız
813,schon::ADV,nú þegar,artıq
814,wieder::ADV,aftur,yenə
815,wieder::ADV,að nýju,yenə
816,vergebens::ADV,árangurslaust,boş yerə
817,vor::PRP,fyrir,önündə
818,hinter::PRP,bak við,arxasında
819,hinter::PRP,aftur fyrir,arxasında
820,unter::PRP,undir,altında
821,durch::PRP,gegnum,içindən
822,neben::PRP,hjá,yanında
823,neben::PRP,við hliðina á,yanında
824,zwischen::PRP,milli,arasında
825,zwischen::PRP,á milli,arasında
826,wegen::PRP,vegna,üçün
827,wegen::PRP,vegna,ötəri
828,dies::PRN,þetta,bu
829,das::PRN,það,o
830,alles::PRN,allt,hər şey
831,ich::PRN,ég,mən
832,du::PRN,þú,sən
833,er::PRN,hann,o
834,wir::PRN,við,biz
835,ihr::PRN,þið,siz
836,sie::PRN,þær,onlar
837,sie::PRN,þeir,onlar
838,was::FPRN,hvað,nə
839,wer::FPRN,hver,kim
840,wo::FADV,hvar,harada
841,wohin::FADV,hvert,haraya
842,wie::FADV,hvernig,necə
843,warum::FADV,hvers vegna,niyə
844,warum::FADV,hvers vegna,nə üçün
845,wieviel::FNUM,hve mikill,neçə
846,wieviel::FNUM,hve mikill,nə qədər
847,eins::NUM,einn,bir
848,zwei::NUM,tveir,iki
849,drei::NUM,þrír,üç
850,vier::NUM,fjórir,dörd
851,fünf::NUM,fimm,beş
852,sechs::NUM,sex,altı
853,sieben::NUM,sjö,yeddi
854,acht::NUM,átta,səkkiz
855,neun::NUM,níu,doqquz
856,zehn::NUM,tíu,on
857,elf::NUM,ellefu,on bir
858,zwölf::NUM,tólf,on iki
859,zwanzig::NUM,tuttugu,iyirmi
860,dreißig::NUM,þrjátíu,otuz
861,vierzig::NUM,fjörutíu,qırx
862,fünfzig::NUM,fimmtíu,əlli
863,sechzig::NUM,sextíu,altmış
864,siebzig::NUM,sjötíu,yetmiş
865,achtzig::NUM,áttatíu,səksən
866,neunzig::NUM,níutíu,doxsan
867,hundert::NUM,hundrað,yüz
868,tausend::NUM,þúsund,min
869,und::CNJ,og,və
870,oder::CNJ,eða,ya
871,stehen::V,standa,durmaq
872,sitzen::V,sitja,oturmaq
873,liegen::V,liggja,uzanmaq
874,hängen::V,hanga,asılmaq
875,werden::V,verða,olmaq
876,passieren::V,gerast,olmaq
877,passieren::V,gerast,baş vermək
878,beginnen::V,byrja,başlamaq
879,enden::V,enda,bitmək
880,enden::V,lykta,bitmək
881,wechseln::V,skipta,dəyişmək
882,aufgehen[Sonne]::V,koma upp,doğmaq
883,untergehen[Sonne]::V,ganga til viðar,batmaq
884,scheinen[Sonne]::V,skína,parlamaq
885,donnern::V,þruma,guruldamaq
886,wehen::V,blása,əsmək
887,strömen::V,streyma,axmaq
888,fließen::V,fljóta,axmaq
889,sich drehen::V,snúast,dönmək
890,schwanken::V,riða,yellənmək
891,schwanken::V,rugga,yellənmək
892,schwingen::V,sveiflast,yellənmək
893,fallen::V,falla,düşmek
894,brennen::V,brenna,yanmaq
895,rauchen::V,reykja,tüstüləmək
896,regnen::V,rigna,yağmaq
897,gefrieren::V,frjósa,donmaq
898,tauen::V,þiðna,ərimək
899,schmelzen::V,bráðna,ərimək
900,trocknen::V,þorna,qurumaq
901,sieden::V,sjóða,qaynamaq
902,faulen::V,rotna,çürümək
903,verfaulen::V,rotna,çürümək
904,reißen::V,rifna,yırtılmaq
905,versinken::V,sökkva,batmaq
906,vergehen::V,líða,ötmək
907,erscheinen::V,birtast,görünmək
908,verschwinden::V,hverfa,yox olmaq
909,sinken::V,síga,enmək
910,abnehmen::V,lækka,azalmaq
911,abnehmen::V,minnka,azalmaq
912,zunehmen::V,aukast,artmaq
913,steigen::V,stíga,yüksəlmək
914,wachsen::V,vaxa,böyümək
915,glänzen::V,glóa,parlamaq
916,glänzen::V,glampa,parlamaq
917,funkeln::V,leiftra,parıldamaq
918,lärmen::V,hafa hátt,səs-küy etmək
919,läuten::V,hringja,çalmaq
920,klingeln::V,hringja,zəng etmək
921,klirren::V,glamra,cingildəmək
922,klirren::V,skrölta,cingildəmək
923,brausen::V,ólga,gurlamaq
924,rauschen::V,suða,xışıldamaq
925,klingen::V,hljóma,səslənmək
926,bellen::V,gelta,hürmək
927,heulen::V,væla,ulamaq
928,heulen::V,ýlfra,ulamaq
929,blasen::V,blása,üfləmək
930,pfeifen::V,blístra,fit vermek
931,schreien::V,æpa,bağırmaq
932,schreien::V,æpa,qışqırmaq
933,stöhnen::V,stynja,inləmək
934,zittern::V,titra,titrəmək
935,zittern::V,skjálfa,titrəmək
936,leben::V,lifa,yaşamaq
937,geboren werden::V,fæðast,doğmaq
938,atmen::V,anda,nəfəs almaq
939,atmen::V,draga andann,nəfəs almaq
940,trinken::V,drekka,içmek
941,essen::V,borða,yemək
942,schlucken::V,kingja,udmaq
943,müde werden::V,þreytast,yorulmaq
944,einschlafen::V,sofna,yuxuya getmək
945,schlafen::V,sofa,uyumaq
946,aufwachen::V,vakna,oyanmaq
947,aufstehen::V,fara á fætur,yuxudan durmaq
948,sich erholen::V,hvíla sig,dincəlmək
949,krank werden::V,veikjast,xəstə olmaq
950,krank werden::V,verða veikur,xəstə olmaq
951,krank sein::V,vera veikur,azarlanmaq
952,krank sein::V,vera veikur,xəstələnmək
953,schmerzen::V,kenna til,ağrimaq
954,husten::V,hósta,öksürmək
955,genesen::V,batna,sağalmaq
956,genesen::V,frískast,sağalmaq
957,sterben::V,deyja,ölmək
958,sterben::V,deyja,vəfat etmək
959,umkommen::V,farast,həlak olmaq
960,sich bewegen::V,bifast,hərəkət etmək
961,sich rühren::V,hreyfast,tərpənmək
962,sich erheben::V,standa upp,qalxmaq
963,sich setzen::V,setjast,oturmaq
964,hinfallen::V,detta,yıxılmaq
965,laufen::V,labba,yerimək
966,schreiten::V,ganga,addım atmaq
967,spazierengehen::V,ganga sér til skemmtunar,gəzmək
968,eilen::V,fara hratt,atılmaq
969,sich beeilen::V,flýta sér,tələsmək
970,sausen::V,þjóta,çırpmaq
971,rennen::V,hlaupa,qaçmaq
972,springen::V,stökkva,sıçramaq
973,klettern::V,klifra,dırmanmaq
974,schaukeln::V,róla,sallanmaq
975,schaukeln::V,rugga,sallanmaq
976,kriechen::V,skríða,sürünmək
977,schwimmen::V,synda,üzmek
978,tauchen::V,kafa,dalmaq
979,rudern::V,róa,avarlamaq
980,fahren::V,aka,sürmək
981,fahren::V,fara,sürmək
982,fliegen::V,fljúga,uçmaq
983,gehen::V,fara,getmək
984,gehen::V,ganga,getmək
985,weggehen::V,fara burt,getmək
986,weggehen::V,ganga burt,getmək
987,abfahren::V,aka burt,yola düşmək
988,anhalten::V,stöðva,saxlamaq
989,hineingehen::V,ganga inn,girmək
990,eintreten::V,koma inn,girmək
991,eintreten::V,koma inn,daxil olmaq
992,eintreten::V,ganga inn,girmək
993,eintreten::V,ganga inn,daxil olmaq
994,kommen::V,koma,gəlmək
995,ankommen::V,koma til,gəlib çatmaq
996,zurückkommen::V,koma til baka,qayıtmaq
997,bleiben::V,haldast,qalmaq
998,bleiben::V,vera kyrr,qalmaq
999,warten::V,bíða,gözləmək
1000,erwarten::V,búast við,bəkləmək
1001,erwarten::V,eiga von á,bəkləmək
1002,suchen::V,leita,aramaq
1003,suchen::V,leita,axtarmaq
1004,finden::V,finna,tapmaq
1005,versuchen::V,reyna,çalışmaq
1006,vorbereiten::V,undirbúa,hazırlamaq
1007,lieben::V,elska,sevmək
1008,mögen::V,þykja gott,xoşlamaq
1009,mögen::V,falla í geð,xoşlamaq
1010,lachen::V,hlæja,gülmək
1011,rühren::V,snerta,həyəcanlandırmaq
1012,weinen::V,gráta,ağlamaq
1013,schimpfen::V,skammast,küfr etmək
1014,sich ärgern::V,sárna,acıqlanmaq
1015,sich ärgern::V,gremjast,acıqlanmaq
1016,sich fürchten::V,óttast,qorxmaq
1017,fürchten::V,óttast,qorxmaq
1018,fliehen::V,flýja,qaçmaq
1019,flüchten::V,strjúka,qaçmaq
1020,sehen::V,sjá,görmək
1021,anschauen::V,horfa á,baxmaq
1022,ansehen::V,líta á,baxmaq
1023,hören::V,heyra,duymaq
1024,hören::V,heyra,eşitmək
1025,zuhören::V,hlusta,dinləmək
1026,probieren::V,smakka,dadına baxmaq
1027,riechen::V,þefa,qoxlamaq
1028,fühlen::V,finna til,duymaq
1029,scheinen::V,virðast,görünmək
1030,zu sehen sein::V,vera að sjá,görünmək
1031,vernehmen::V,heyra,eşitmək
1032,vernehmen::V,greina,eşitmək
1033,frieren::V,frjósa,üşümək
1034,tun::V,gera,etmək
1035,können::V,geta,bilmək
1036,können::V,geta,bacarmaq
1037,wollen::V,ætla,istəmək
1038,wollen::V,vilja,istəmək
1039,anfangen::V,hefja,başlamaq
1040,beenden::V,enda,bitirmək
1041,beenden::V,ljúka,bitirmək
1042,aufhören::V,lykta,bitmək
1043,aufhören::V,lykta,qurtarmaq
1044,gelingen::V,heppnast,müvəffəq olmaq
1045,geraten::V,lukkast,düşmək
1046,öffnen::V,opna,açmaq
1047,schließen::V,loka,qapamaq
1048,stellen::V,láta,qoymaq
1049,stellen::V,setja,qoymaq
1050,setzen::V,láta,oturtmaq
1051,setzen::V,setja,oturtmaq
1052,legen::V,láta,qoymaq
1053,legen::V,leggja,qoymaq
1054,berühren::V,koma við,toxunmaq
1055,verbinden::V,sameina,bağlamaq
1056,bedecken::V,hylja,örtmək
1057,aufhängen::V,hengja,asmaq
1058,aufhängen::V,hengja upp,asmaq
1059,anzünden::V,kveikja í,yandırmaq
1060,aufheben::V,taka upp,qaldırmaq
1061,aufheben::V,lyfta upp,qaldırmaq
1062,zurücklassen::V,skilja eftir,buraxmaq
1063,verlieren::V,týna,itirmək
1064,verlieren::V,glata,itirmək
1065,fallen lassen::V,missa,düşürmək
1066,machen::V,búa til,etmək
1067,herstellen::V,framleiða,istehsal etmək
1068,bauen::V,smíða,tikmək
1069,bauen::V,byggja,tikmək
1070,reparieren::V,gera við,təmir etmək
1071,verbessern::V,bæta,düzəltmək
1072,ändern::V,breyta,dəyişdirmək
1073,graben::V,grafa,qazımaq
1074,beugen::V,beygja,əymək
1075,biegen::V,sveigja,bükmək
1076,drehen::V,snúa,döndərmək
1077,wenden::V,snúa,çevirmək
1078,wenden::V,venda,çevirmək
1079,umdrehen::V,venda,çevirmək
1080,umdrehen::V,snúa við,çevirmək
1081,heben::V,hefja,qaldırmaq
1082,hochheben::V,lyfta upp,qaldırmaq
1083,ergreifen::V,grípa,tutmaq
1084,halten::V,rúma,saxlamaq
1085,halten::V,halda,saxlamaq
1086,drücken::V,þjá,sıxmaq
1087,drücken::V,þrýsta,sıxmaq
1088,schieben::V,ýta,sürmək
1089,kratzen::V,klóra,qaşımaq
1090,lecken::V,sleikja,yalamaq
1091,beißen::V,bíta,dişləmək
1092,abreißen::V,rífa af,qoparmaq
1093,abreißen::V,rífa frá,qoparmaq
1094,abschneiden::V,skera af,ayırmaq
1095,abschneiden::V,klippa af,ayırmaq
1096,binden::V,binda,bağlamaq
1097,stecken::V,stinga,soxmaq
1098,brechen::V,brjóta,qırmaq
1099,klopfen::V,berja,sındırmaq
1100,klopfen::V,klappa,sındırmaq
1101,hauen::V,berja,vurmaq
1102,hauen::V,höggva,vurmaq
1103,kleben::V,líma,apışdırmaq
1104,reiben::V,núa,ovmaq
1105,streichen::V,smyrja,sürtmək
1106,schleifen::V,slípa,bülövləmək
1107,schneiden::V,skera,kəsmək
1108,schneiden::V,klippa,kəsmək
1109,rütteln::V,skaka,sirkələmək
1110,schütteln::V,hrista,çalxalamaq
1111,schwenken::V,sveifla,yelləmək
1112,schütten::V,hella,tökmək
1113,füllen::V,fylla,doldurmaq
1114,einwickeln::V,vefja inn í,sarımaq
1115,tragen::V,bera,daşımaq
1116,schleppen::V,draga,sürükləmək
1117,ziehen::V,toga,çəkmək
1118,ziehen::V,draga,çəkmək
1119,aufbewahren::V,geyma,gizlətmək
1120,werfen::V,kasta,atmaq
1121,fangen::V,grípa,tutmaq
1122,packen::V,þrífa í,yaxalamaq
1123,verstecken::V,fela,gizlətmək
1124,teilen::V,deila,bölmək
1125,schicken::V,senda,yollamaq
1126,schicken::V,senda,göndərmək
1127,bringen::V,færa,gətirmək
1128,bringen::V,flytja,gətirmək
1129,hinzufügen::V,bæta við,əlavə etmək
1130,bekommen::V,hljóta,almaq
1131,bekommen::V,hljóta,əldə etmək
1132,bekommen::V,ná,almaq
1133,bekommen::V,ná,əldə etmək
1134,erhalten::V,fá,almaq
1135,nehmen::V,taka,almaq
1136,wählen::V,velja,seçmək
1137,auswählen::V,velja úr,arımaq
1138,bewahren::V,gæta,qorumaq
1139,bewahren::V,vernda,qorumaq
1140,behindern::V,varna,mane olmaq
1141,verderben::V,spilla,pozmaq
1142,beschädigen::V,skemma,zədələmək
1143,zerbrechen::V,brjóta,qırmaq
1144,zerbrechen::V,brjóta,sındırmaq
1145,zerreißen::V,rífa,yırtmaq
1146,zerreißen::V,rífa sundur,yırtmaq
1147,zerstören::V,rífa niður,dağıtmaq
1148,verbrennen::V,brenna,yandırmaq
1149,geben::V,gefa,vermək
1150,reichen::V,rétta,uzatmaq
1151,schenken::V,gefa,vermək
1152,versprechen::V,lofa,vəd vermək
1153,versprechen::V,heita,vəd vermək
1154,wünschen::V,óska,arzulamaq
1155,loben::V,lofa,tərifləmək
1156,loben::V,hrósa,tərifləmək
1157,küssen::V,kyssa,öpmək
1158,wiegen::V,rugga,tərpətmək
1159,zudecken::V,þekja,örtmək
1160,zudecken::V,breiða yfir,örtmək
1161,wecken::V,vekja,oyatmaq
1162,zeigen::V,sýna,göstərmək
1163,führen::V,leiða,rəhbərlik etmək
1164,lehren::V,kenna,öyrətmək
1165,unterrichten::V,fræða,öyrətmək
1166,unterrichten::V,fræða,dərs vermək
1167,aufziehen::V,ala upp,tərbiyə etmək
1168,leiten::V,stjórna,idarə etmək
1169,antreiben::V,hvetja,bizləmək
1170,lassen::V,láta,-tırmaq
1171,einladen::V,bjóða heim,dəvət etmək
1172,vereinigen::V,sameina,birləşdirmək
1173,besuchen::V,heimsækja,baş çəkmək
1174,besuchen::V,heimsækja,ziyarət etmək
1175,treffen::V,hitta,rastlaşmaq
1176,treffen::V,hitta,rast gəlmək
1177,sich versammeln::V,safnast saman,toplanmaq
1178,spielen::V,leika sér,oynamaq
1179,singen::V,syngja,oxumaq
1180,tanzen::V,dansa,oynamaq
1181,tanzen::V,dansa,rəqs etmək
1182,sich trennen::V,skiljast,ayrılmaq
1183,verlassen::V,yfirgefa,tərk etmək
1184,retten::V,bjarga,xilas etmək
1185,bewachen::V,gæta,gözətmək
1186,bewachen::V,hafa vörð á,gözətmək
1187,schützen::V,vernda,qorumaq
1188,verteidigen::V,verja,qorumaq
1189,sich schlagen::V,slást,döyüşmək
1190,sich schlagen::V,berjast,döyüşmək
1191,schießen::V,skjóta,atmaq
1192,schießen::V,skjóta,atəş açmaq
1193,siegen::V,sigra,yenmək
1194,ärgern::V,ergja,acışdırmaq
1195,ärgern::V,skaprauna,acışdırmaq
1196,schlagen::V,slá,döymək
1197,schlagen::V,lemja,döymək
1198,treten::V,sparka,təpmək
1199,stechen::V,stinga,soxmaq
1200,stoßen::V,hrinda,itələmək
1201,stehlen::V,stela,çalmaq
1202,stehlen::V,stela,oğurlamaq
1203,stören::V,trufla,pozmaq
1204,belästigen::V,ónáða,narahat etmək
1205,verbergen::V,leyna,gizləmək
1206,täuschen::V,gabba,aldatmaq
1207,täuschen::V,blekkja,aldatmaq
1208,betrügen::V,svíkja,aldatmaq
1209,betrügen::V,blekkja,aldatmaq
1210,töten::V,drepa,öldürmək
1211,wohnen::V,búa,yaşamaq
1212,arbeiten::V,vinna,işləmək
1213,arbeiten::V,vinna,çalışmaq
1214,sammeln::V,safna,yığmaq
1215,sammeln::V,safna,toplamaq
1216,pflücken::V,tína,qoparmaq
1217,pflücken::V,reyta,qoparmaq
1218,jagen::V,veiða,ovlamaq
1219,fischen::V,fiska,balıq tutmaq
1220,fassen::V,veiða,tutmaq
1221,hüten::V,gæta,güdmək
1222,hüten::V,vakta,güdmək
1223,treiben::V,reka,haylamaq
1224,anbinden::V,binda við,bağlamaq
1225,anbinden::V,binda fast,bağlamaq
1226,füttern::V,fóðra,bəsləmək
1227,melken::V,mjólka,sağmaq
1228,hacken::V,höggva,yarmaq
1229,gießen::V,hella,sulamaq
1230,reifen::V,þroskast,dəymək
1231,zubereiten::V,elda,bişirmək
1232,zubereiten::V,tilbúa,bişirmək
1233,kochen::V,sjóða,qaynatmaq
1234,backen::V,baka,bişirmək
1235,braten::V,steikja,qızartmaq
1236,umrühren::V,hræra í,qarışdırmaq
1237,stricken::V,prjóna,hörmək
1238,nähen::V,sauma,tikmək
1239,färben::V,lita,boyamaq
1240,reinigen::V,hreinsa,təmizləmək
1241,waschen::V,þvo,yumaq
1242,abwischen::V,þerra,silmək
1243,spülen::V,skola,çalxamaq
1244,spülen::V,þvo upp,çalxamaq
1245,fegen::V,sópa,süpürmək
1246,fegen::V,hreinsa,süpürmək
1247,kehren::V,sópa,süpürmək
1248,baden::V,baða sig,çimmək
1249,sich waschen::V,þvo sér,yuyunmaq
1250,ausziehen::V,fara úr,soyunmaq
1251,anziehen::V,fara í,geymək
1252,sich anziehen::V,klæðast,geyinmək
1253,kämmen::V,greiða,daramaq
1254,schmücken::V,prýða,bəzəmək
1255,schmücken::V,skreyta,bəzəmək
1256,sagen::V,segja,demək
1257,sagen::V,segja,söymek
1258,sprechen::V,tala,danışmaq
1259,reden::V,ræða,danışmaq
1260,sich unterhalten::V,spjalla,söhbət etmək
1261,sich unterhalten::V,ræðast við,söhbət etmək
1262,fragen::V,spyrja,soruşmaq
1263,bitten::V,biðja,diləmək
1264,bitten::V,biðja,xahiş etmək
1265,erzählen::V,segja frá,bəhs etmək
1266,mitteilen::V,tilkynna,bildirmək
1267,nennen::V,nefna,adlandırmaq
1268,rufen::V,kalla,çağırmaq
1269,prahlen::V,gorta,öyünmək
1270,übersetzen::V,þýða,tərcümə etmək
1271,denken::V,hugsa,düşünmək
1272,denken::V,hugsa,fikirləşmək
1273,glauben::V,trúa,inanmaq
1274,bemerken::V,taka eftir,qeyd etmək
1275,erkennen::V,þekkja,tanımaq
1276,begreifen::V,skilja,anlamaq
1277,verstehen::V,skilja,duymaq
1278,lernen::V,læra,öyrənmək
1279,wissen::V,vita,bilmək
1280,sich erinnern an::V,minnast,xatırlamaq
1281,vergessen::V,gleyma,unutmaq
1282,messen::V,mæla,ölçmək
1283,zählen::V,telja,saymaq
1284,rechnen::V,reikna,hesablamaq
1285,lesen::V,lesa,oxumaq
1286,malen::V,mála,şəkil çəkmək
1287,zeichnen::V,teikna,cızmaq
1288,schreiben::V,skrifa,yazmaq
1289,besitzen::V,hafa,yiyələnmək
1290,besitzen::V,hafa,malik olmaq
1291,kaufen::V,kaupa,satın almaq
1292,verkaufen::V,selja,satmaq
1293,bezahlen::V,borga,ödəmək
1294,zahlen::V,borga,ödəmək
1295,beherrschen::V,hafa á valdi sínu,idarə etmək
1296,ertragen::V,þola,dözmək
