,Concept_ID,myv,mrj
753,sofort::ADV,нейке,тöрöк
754,sofort::ADV,нейке,тӹшӓкок
755,später::ADV,мейле,вара
756,jetzt::ADV,ней,
757,heute::ADV,течи,тагачы
758,morgen::ADV,ванды,иргод
759,morgen::ADV,ванды,иргодым
760,bald::ADV,курок,чӹнь
761,bald::ADV,курок,вӓшке
762,bald::ADV,курок,выртышты
763,dann::ADV,мейле,пакыла
764,dann::ADV,седе мейле,пакыла
765,gestern::ADV,исяк,тенгечӹ
766,einst::ADV,весть,икӓнӓ
767,einst::ADV,зярдо-бути,икӓнӓ
768,damals::ADV,сестэ,тӹнӓм
769,danach::ADV,мейле,пакыла
770,danach::ADV,седе мейле,пакыла
771,vorher::ADV,васняяк,перви
772,zuerst::ADV,васня,андак
773,einmal::ADV,весть,гӓнӓк
774,einmal::ADV,весть,гӓнӓ
775,manchmal::ADV,лиясто,кынамжы
776,oft::ADV,сеетьстэ,чӹчкӹдӹн
777,immer::ADV,свал,со
778,immer::ADV,свал,соок
779,niemals::ADV,а зярдояк,нинам
780,niemals::ADV,а зярдояк,нигынам
781,niemals::ADV,а зярдояк,нигынамат
782,hier::ADV,тесэ,тиштӹ
783,hierhin::ADV,тей,тишкӹ
784,von hier::ADV,тестэ,тишец
785,von hier::ADV,тестэ,тишецӹн
786,dort::ADV,тосо,тӹштӹ
787,dorthin::ADV,тов,тӹшкӹ
788,dorthin::ADV,тов,тӹшкӹлӓ
789,geradeaus::ADV,витьстэ,вик
790,geradeaus::ADV,витьстэ,тура
791,vorwärts::ADV,икелев,анзыкы
792,rückwärts::ADV,мекев,мӹнгеш
793,zurück::ADV,мекев,мӹнгеш
794,unten::ADV,ало,ӱлнӹ
795,unten::ADV,ало,лӹвӓлнӹ
796,hinab::ADV,алов,ӱлӹкӹ
797,hinab::ADV,алов,лӹвӓкӹ
798,oben::ADV,вере,вӹлнӹ
799,hinauf::ADV,верев,кӱшкӹлӓ
800,hinauf::ADV,верев,кӱш
801,überall::ADV,эрьва косо,йӹлт
802,überall::ADV,эрьва косо,цилӓ вӓре
803,nicht::ADV,а,уке
804,ein wenig::ADV,аламошка,изиш
805,ein wenig::ADV,аламошка,иклаштык
806,kaum::ADV,ансяк,цылик
807,kaum::ADV,ансяк,чучок-чучок
808,sehr::ADV,пек,чоте
809,sehr::ADV,вельть,чоте
810,so::ADV,истя,тенге
811,so::ADV,истя,тенгелӓ
812,noch::ADV,таго,мол
813,noch::ADV,таго,моло
814,nur::ADV,ансяк,веле
815,schon::ADV,уш,уже
816,schon::ADV,уш,ӹнде
817,wieder::ADV,таго,уэш
818,vergebens::ADV,стяко,зря
819,vergebens::ADV,стяко,ӹзрӓ
820,vergebens::ADV,стяко,ӹзӹрӓ
821,vor::PRP,икеле,анзыц
822,vor::PRP,икеле,анзыцын
823,hinter::PRP,вельде,шайылан
824,hinter::PRP,вельде,шайылный
825,unter::PRP,ало,лӹвӓкӹ
826,durch::PRP,пачк,вашт
827,neben::PRP,вакссо,сага
828,zwischen::PRP,ютксо,лош
829,zwischen::PRP,ютксо,лошкы
830,wegen::PRP,кис,мычыц
831,wegen::PRP,коряс,мычыц
832,wegen::PRP,кувалт,мычыц
833,dies::PRN,те,тидӹ
834,dies::PRN,те,ти
835,das::PRN,те,тидӹ
836,das::PRN,те,ти
837,das::PRN,тона,тидӹ
838,das::PRN,тона,ти
839,alles::PRN,весе,цилӓ
840,alles::PRN,весемесь,цилӓ
841,ich::PRN,мон,мый
842,du::PRN,тон,тӹнь
843,er::PRN,сон,тӹдӹ
844,wir::PRN,минь,мӓ
845,ihr::PRN,тынь,вӓ
846,sie::PRN,сынь,нӹнӹ
847,was::FPRN,мезе,ма
848,wer::FPRN,ки,кӱ
849,wo::FADV,косо,кышан
850,wo::FADV,косо,кыштакен
851,wohin::FADV,ков,кышкы
852,wohin::FADV,козо,кышкы
853,wie::FADV,кода,кыце
854,warum::FADV,мекс,малын
855,wieviel::FNUM,зяро,кынар
856,wieviel::FNUM,зяро,кынары
857,wieviel::FNUM,зяро,кынаркы
858,eins::NUM,вейке,иктӹ
859,eins::NUM,вейке,иктӹт
860,zwei::NUM,кавто,кок
861,zwei::NUM,кавто,кокты
862,drei::NUM,колмо,кым
863,drei::NUM,колмо,кымыт
864,vier::NUM,ниле,нӹл
865,fünf::NUM,вете,вӹц
866,sechs::NUM,кото,куд
867,sechs::NUM,кото,кудытмозн
868,sieben::NUM,сисем,шӹм
869,sieben::NUM,сисем,шӹмӹт
870,acht::NUM,кавксо,кӓндӓкш
871,acht::NUM,кавксо,кӓндӓкшӹ
872,neun::NUM,вейксэ,ӹндекшшӱдӹ
873,zehn::NUM,кемень,лу
874,elf::NUM,кевейкее,луатик
875,elf::NUM,кевейкее,луатиктӹ
876,zwölf::NUM,кемгавтово,луаткок
877,zwölf::NUM,кемгавтово,луаткокты
878,zwanzig::NUM,комсь,коклы
879,dreißig::NUM,колоньгемень,кымлы
880,vierzig::NUM,ниленьгемень,нӹллӹ
881,fünfzig::NUM,ведьгемень,вӹцлӹ
882,sechzig::NUM,кодгемень,кудлу
883,siebzig::NUM,сизьгемень,шӹмлу
884,achtzig::NUM,кавксоньгемень,кӓндӓкшлу
885,neunzig::NUM,вейксэньгемень,ӹндекшлу
886,hundert::NUM,сядо,шӱдӹ
887,tausend::NUM,тыща,тӹжем
888,und::CNJ,ды,дöн
889,oder::CNJ,или,льывы
890,stehen::V,аштемс стядо,шалшаг
891,sitzen::V,аштемс озадо,шӹнзӓш
892,liegen::V,мадезь аштемс,киӓш
893,hängen::V,нурьгемс,кечӓш
894,werden::V,арамс,шагалаш
895,passieren::V,лисэмс,ӹштӓ́лтӓш
896,beginnen::V,ушодомс,тӹнгӓлӓлтӓш
897,enden::V,лоткамс,пӹтӓш
898,wechseln::V,полавтнемс,весемӓш
899,wechseln::V,полавтнемс,весемӓлтӓш
900,aufgehen[Sonne]::V,лисемс,авараш
901,aufgehen[Sonne]::V,стямс,авараш
902,untergehen[Sonne]::V,валгомс,шӹ́нзӓш
903,scheinen[Sonne]::V,валдомтомс,сотемдӓрӓш
904,donnern::V,цярномс,хӹдӹртӓш
905,donnern::V,галдордомс,хӹдӹртӓш
906,wehen::V,пувамс,ӹфӹлӓш
907,strömen::V,чудемс,йогащ
908,fließen::V,чудемс,йогащ
909,sich drehen::V,велямс,пöрдӓш
910,schwanken::V,лыкамс,лыпшалташ
911,schwanken::V,якамс,лыпшалташ
912,schwingen::V,нурсемс,кӓчӓйӓш
913,schwingen::V,лыкамс,кӓчӓйӓш
914,fallen::V,прамс,кенвазаш
915,fallen::V,прамс,шынгалташ
916,fallen::V,сяворемс,кенвазаш
917,fallen::V,сяворемс,шынгалташ
918,brennen::V,паломс,йылаш
919,rauchen::V,качадомс,шыпшаш
920,regnen::V,пиземс,юраш
921,gefrieren::V,кельмемс,гӓш
922,gefrieren::V,кельмемс,кӹлмаш
923,tauen::V,соламс,шылаш
924,schmelzen::V,соламс,шӹрӓнӓш
925,trocknen::V,коськемс,кошкаш
926,sieden::V,лакамс,шолаш
927,sieden::V,пиксемс,шолаш
928,faulen::V,наксадомс,шӱӓш
929,verfaulen::V,наксадомс,йӓнгӓрӓлтӓш
930,reißen::V,сезневемс,кышкедӓлтӓш
931,versinken::V,ваямс,ва́лаш
932,vergehen::V,ютамс,эртӓш
933,erscheinen::V,лисемс,каяш
934,verschwinden::V,ёмамс,ямаш
935,sinken::V,явамс,пычаш
936,abnehmen::V,киремемс,чӹдемӓш
937,abnehmen::V,киремемс,кöтӹргӓш
938,zunehmen::V,ламолгадомс,когоэмӓш
939,zunehmen::V,раштамс,когоэмӓш
940,steigen::V,куземс,лӱлта́лташ
941,steigen::V,кепсевемс,лӱлта́лташ
942,wachsen::V,касомс,кушкаш
943,glänzen::V,цитнемс,йӹлгӹжӓш
944,funkeln::V,пиндолдомс,валгалташ
945,funkeln::V,цивтёрдомс,валгалташ
946,lärmen::V,шалномс,юкланаш
947,läuten::V,гайгезевемс,цоргаш
948,klingeln::V,чавомс баягас,цоргаш
949,klirren::V,калдордомс,цонгырталгаш
950,klirren::V,кальцяемс,цонгырталгаш
951,brausen::V,лакамс,ышдымыла́наш
952,rauschen::V,лажномс,шу́жгаш
953,klingen::V,гайгемс,йо́нгаш
954,bellen::V,онгомс,опташ
955,heulen::V,урномс,урмыжаш
956,blasen::V,пувамс,ӹфӹлӓш
957,pfeifen::V,вешкемс,ши́шкаш
958,schreien::V,пижнемс,уташ
959,schreien::V,пижнемс,саслаш
960,schreien::V,пижнемс,варгынзаш
961,stöhnen::V,кувсемс,ӹнгӹрӓш
962,zittern::V,тарномс,цӹтӹрӓш
963,leben::V,эрямс,ӹлӓш
964,geboren werden::V,чачомс,шачаш
965,atmen::V,лексемс,шӱлӓш
966,trinken::V,симемс,йӱӓш
967,essen::V,ярсамс,качкаш
968,schlucken::V,нилемс,нелӓш
969,schlucken::V,порнемс,нелӓш
970,müde werden::V,сиземс,янгылаш
971,einschlafen::V,матедевемс,амален кеӓш
972,schlafen::V,удомс,амалаш
973,aufwachen::V,сыргоземс,понгыжалташ
974,aufstehen::V,стямс,кӹньӹл шагалаш
975,sich erholen::V,оймсемс,кӓнаш
976,krank werden::V,сэредезевемс,церлӓнен вазаш
977,krank sein::V,сэредемс,церлӓнӓш
978,krank sein::V,сэредемс,ясланаш
979,krank sein::V,сэредемс,ясыланаш
980,schmerzen::V,сэредемс,каршташ
981,husten::V,козомс,кахыраш
982,genesen::V,пичкамс,паремӓш
983,genesen::V,пичкамс,тöрлӓнӓш
984,sterben::V,куломс,вазын колаш
985,umkommen::V,чавовомс,пӹтӓш
986,umkommen::V,ёмамс,пӹтӓш
987,sich bewegen::V,шаштомс,кашташ
988,sich rühren::V,сыргамс,тӓрвӓнӓш
989,sich erheben::V,куземс,кӹньӹлӓш
990,sich setzen::V,озамс,шӹнзӓш
991,hinfallen::V,прамс,кенвазаш
992,hinfallen::V,прамс,шынгалташ
993,hinfallen::V,сяворемс,кенвазаш
994,hinfallen::V,сяворемс,шынгалташ
995,laufen::V,якамс,кашташ
996,schreiten::V,эскелямс,ашкедӓш
997,schreiten::V,молемс,ашкедӓш
998,spazierengehen::V,якамс,мадын кашташ
999,eilen::V,эрзкалемс,вӓшкӓш
1000,eilen::V,капшамс,вӓшкӓш
1001,sich beeilen::V,капшамс,вӓшкӓш
1002,sich beeilen::V,капшамс,талашаш
1003,sausen::V,ливтямс,хойхаланаш
1004,sausen::V,ливтямс,хояш
1005,rennen::V,чийнемс,кыргыжаш
1006,rennen::V,ардтнемс,кыргыжаш
1007,springen::V,кирнявтнемс,тӹршештӓш
1008,klettern::V,куземс,ку́заш
1009,schaukeln::V,нурямс,лыпшалташ
1010,kriechen::V,ёзмолдомс,авалянаш
1011,kriechen::V,ёзмолдомс,ньыжиклӓш
1012,schwimmen::V,уемс,илӓш
1013,tauchen::V,чопавтомс,цымаш
1014,tauchen::V,чопавтнемс,цымаш
1015,rudern::V,миледемс,шуалташ
1016,fahren::V,ардомс,кеӓш
1017,fliegen::V,ливтямс,чонгештӓш
1018,gehen::V,туемс,кеӓш
1019,gehen::V,молемс,кеӓш
1020,weggehen::V,туемс,кеӓш
1021,abfahren::V,туемс,кеӓш
1022,anhalten::V,лоткамс,цӓрнӓш
1023,hineingehen::V,совамс,пыраш
1024,eintreten::V,совамс,пыраш
1025,eintreten::V,эскельдямс,пыраш
1026,kommen::V,самс,толаш
1027,ankommen::V,самс,шоаш
1028,ankommen::V,пачкодемс,шоаш
1029,zurückkommen::V,велявтомс,пöртӹлӓш
1030,bleiben::V,кадовомс,кодаш
1031,warten::V,учомс,вычаш
1032,erwarten::V,учомс,вычаш
1033,suchen::V,вешнемс,кӹчӓлӓш
1034,finden::V,муемс,моаш
1035,versuchen::V,варштамс,путаяш
1036,versuchen::V,варштамс,цацаш
1037,vorbereiten::V,анокстамс,поспейӹктӓш
1038,lieben::V,вечкемс,яраташ
1039,mögen::V,вечкемс,яраташ
1040,lachen::V,пейдемс,ваштылаш
1041,rühren::V,токамс седейс,тӓрвӓтӓш
1042,weinen::V,авардемс,мӓгӹрӓш
1043,schimpfen::V,сёвномс,свырседӓлӓш
1044,sich ärgern::V,кежиявтнемс,шӹдешкӓш
1045,sich fürchten::V,пелемс,лӱдӓш
1046,fürchten::V,пелемс,лӱдӓш
1047,fliehen::V,оргодемс,кыргыжаш
1048,flüchten::V,ворьгодемс,кыргыж шӹлӓш
1049,flüchten::V,чадомс,кыргыж шӹлӓш
1050,sehen::V,неемс,ужаш
1051,anschauen::V,ваномс,анжалаш
1052,ansehen::V,ваномс,анжаш
1053,hören::V,марямс,колаш
1054,zuhören::V,кунсоломс,колышташ
1055,probieren::V,варшамс,тотештӓш
1056,probieren::V,варшамс,подыл анжаш
1057,riechen::V,никсемс,ӱпшӹнзӓш
1058,fühlen::V,марямс,шижӓш
1059,scheinen::V,марявомс,каяш
1060,zu sehen sein::V,неявомс,каяш
1061,vernehmen::V,марямс,колын колташ
1062,frieren::V,кельмемс,кӹлмаш
1063,frieren::V,кельмемс,тӹнгӹргӓш
1064,tun::V,теемс,ӹштӓш
1065,können::V,маштомс,кердӓш
1066,wollen::V,бажамс,жалаяш
1067,anfangen::V,кармамс,тӹнгӓлӓш
1068,beenden::V,прядомс,пӹтӓрӓш
1069,aufhören::V,лоткамс,цӓрнӓш
1070,gelingen::V,удаламс,цӓш лиӓш
1071,geraten::V,лисемс,лиӓш
1072,öffnen::V,панжомс,пачаш
1073,schließen::V,пекстамс,чӱчӓш
1074,schließen::V,сёлгомс,чӱчӓш
1075,schließen::V,конямс,чӱчӓш
1076,stellen::V,аравтомс,шӹндӓш
1077,setzen::V,ойсевтемс,шӹндӓш
1078,setzen::V,озавтнемс,шӹндӓш
1079,legen::V,путомс,опташ
1080,legen::V,путомс,пиштӓш
1081,berühren::V,токамс,тӹкӓлӓш
1082,verbinden::V,содомс,пидӓш
1083,bedecken::V,вельтямс,леведӓш
1084,aufhängen::V,понгавтомс,сӓкӓш
1085,anzünden::V,кирвастемс,чӱктӓш
1086,aufheben::V,кепедемс,кузыкташ
1087,zurücklassen::V,кадомс,кодаш
1088,verlieren::V,ёмавтомс,ямдаш
1089,fallen lassen::V,правтомс,кенвацтараш
1090,machen::V,теемс,ӹштӓш
1091,herstellen::V,анокстамс,йӓмдӹлӓш
1092,bauen::V,путомс,ӹштӓш
1093,reparieren::V,витемс,чиняш
1094,reparieren::V,витемс,алалаш
1095,verbessern::V,паролгавтомс,яжоэмден шӹндӓш
1096,verbessern::V,вадрялгавтомс,яжоэмден шӹндӓш
1097,ändern::V,полавтомс,вашталташ
1098,graben::V,чувомс,капаяш
1099,graben::V,таргамс,капаяш
1100,beugen::V,мендемс,лывырташ
1101,beugen::V,мендемс,каклярташ
1102,biegen::V,комавтомс,лывырташ
1103,drehen::V,чаравтомс,сӓрӓш
1104,drehen::V,чаравтомс,сӓрӹкӓлӓш
1105,drehen::V,велявтнемс,сӓрӓш
1106,drehen::V,велявтнемс,сӓрӹкӓлӓш
1107,wenden::V,велявтомс,сӓрӓлӓш
1108,umdrehen::V,велявтомс,сӓрӓлӓш
1109,heben::V,кепедемс,лӱктӓш
1110,hochheben::V,кепедемс,кузыкташ
1111,ergreifen::V,кундамс,хватяш
1112,halten::V,кирдемс,кычаш
1113,drücken::V,нуемс,темдӓш
1114,schieben::V,шаштомс,шӹкӓш
1115,kratzen::V,ангордамс,нӹжӓш
1116,lecken::V,нолсемс,нылаш
1117,beißen::V,сускомс,пыралаш
1118,abreißen::V,сеземс,кӹрӓш
1119,abreißen::V,сеземс,кышкед нӓлӓш
1120,abschneiden::V,печкемс,шулаш
1121,abschneiden::V,печкемс,лаштыклаш
1122,binden::V,кодамс,пидӓш
1123,binden::V,сюлмамс,пидӓш
1124,stecken::V,сялгомс,шыралаш
1125,brechen::V,синдемс,тодылаш
1126,brechen::V,синдемс,пыдырташ
1127,brechen::V,калавтомс,тодылаш
1128,brechen::V,калавтомс,пыдырташ
1129,klopfen::V,калтаямс,рушткаш
1130,hauen::V,чавомс,шелӹштӓш
1131,kleben::V,педявтнемс,клейӓш
1132,reiben::V,ёзамс,нӹжӓш
1133,streichen::V,вадемс,шӹрӓш
1134,schleifen::V,човамс,шымаш
1135,schneiden::V,керямс,пӹчкӓш
1136,rütteln::V,чукамс,мыльгыкташ
1137,rütteln::V,лыкавтомс,мыльгыкташ
1138,schütteln::V,чукамс,цӹтӹртӓш
1139,schütteln::V,чукамс,мыльгыкташ
1140,schwenken::V,яхолемс,машыяш
1141,schütten::V,каямс,опталаш
1142,füllen::V,пештямс,темӓш
1143,einwickeln::V,тапарямс,пӹтӹрӓ́лӓш
1144,tragen::V,кандомс,намалаш
1145,schleppen::V,ускомс,шӹдӹрӓш
1146,ziehen::V,ускомс,шыпшаш
1147,aufbewahren::V,ванстомс,перегӓш
1148,werfen::V,ёртомс,кӹшкӓш
1149,fangen::V,кундамс,кычаш
1150,packen::V,кундамс,хватяш
1151,verstecken::V,кекшемс,шӹлтӓш
1152,teilen::V,явомс,пайылаш
1153,schicken::V,кучомс,колташ
1154,bringen::V,кандомс,кандаш
1155,hinzufügen::V,путомс,
1156,hinzufügen::V,максомс,
1157,bekommen::V,саемс,лыкташ
1158,erhalten::V,саемс,получаяш
1159,nehmen::V,саемс,налаш
1160,wählen::V,кочкамс,айыраш
1161,auswählen::V,кочкамс,айыраш
1162,bewahren::V,ванстомс,перегӓш
1163,behindern::V,кирдемс,мешӓйӓш
1164,verderben::V,коламс,портяш
1165,beschädigen::V,теемс зыян,шушырташ
1166,zerbrechen::V,коламс,пыдырташ
1167,zerreißen::V,сеземс,кӹрӓш
1168,zerstören::V,калавтомс,шӓлӓтӓш
1169,verbrennen::V,пултамс,йылаташ
1170,verbrennen::V,пултамс,йылалташ
1171,geben::V,максомс,пуаш
1172,reichen::V,максомс,пуаш
1173,schenken::V,каземс,подараш
1174,versprechen::V,алтамс,сöрӓш
1175,wünschen::V,арсемс,жалаяш
1176,loben::V,шнамс,хваляш
1177,küssen::V,палсемс,шышшалаш
1178,wiegen::V,нурсемс,лӱнгӓлтӓш
1179,zudecken::V,тавадомс,пиштӓш
1180,zudecken::V,вельтямс,пиштӓш
1181,wecken::V,стявтомс,понгыжалтараш
1182,zeigen::V,невтемс,анжыкташ
1183,führen::V,ветямс,видӓш
1184,lehren::V,тонавтомс,тымдаш
1185,unterrichten::V,тонавтомс,тымдаш
1186,aufziehen::V,трямс,кушташ
1187,aufziehen::V,кастомс,кушташ
1188,leiten::V,ветямс,видӓш
1189,leiten::V,ветямс,вуйлаташ
1190,leiten::V,ветямс,вуйлалташ
1191,leiten::V,азоркстамс,видӓш
1192,leiten::V,азоркстамс,вуйлаташ
1193,leiten::V,азоркстамс,вуйлалташ
1194,antreiben::V,ветямс,талаштараш
1195,lassen::V,кармавтомс,-ыкт
1196,einladen::V,тердемс,ӱжӓш
1197,vereinigen::V,вейсэндямс,иктештӓш
1198,vereinigen::V,вейс путомс,иктештӓш
1199,vereinigen::V,вейс пурнамс,иктештӓш
1200,besuchen::V,варштамс,толаш
1201,treffen::V,вастомс,вӓшлиӓш
1202,treffen::V,вастомс,вӓшлиӓлтӓш
1203,sich versammeln::V,промокшномс,цымыргаш
1204,spielen::V,налксемс,мадаш
1205,singen::V,морамс,мыраш
1206,tanzen::V,киштемс,кушташ
1207,sich trennen::V,явомс,айырлаш
1208,verlassen::V,кадомс,шуаш
1209,retten::V,идемс,ытараш
1210,bewachen::V,ванстомс,оролаш
1211,schützen::V,аштемс,перегӓш
1212,verteidigen::V,ваномс,перегӓш
1213,sich schlagen::V,тюремс,шидӓлӓш
1214,sich schlagen::V,тюремс,шиэдӓлӓш
1215,schießen::V,ледемс,лӱӓш
1216,siegen::V,изнямс,сӹнгӓш
1217,ärgern::V,кежейгавтомс,шӹдештӓрӓш
1218,schlagen::V,токамс,пӓрен колташ
1219,schlagen::V,токамс,хӹрӹктен колташ
1220,treten::V,тапамс,чымаш
1221,stechen::V,пупамс,пышкылаш
1222,stoßen::V,тулкадемс,шыркедӓш
1223,stehlen::V,саламс,шолышт толаш
1224,stören::V,пирямс ки,ӓрештӹлӓш
1225,belästigen::V,а максомс,кӓньӹсӹрлӓндӓрӓш
1226,belästigen::V,а максомс,шытырланыкташ
1227,belästigen::V,а кадомс оймамо,кӓньӹсӹрлӓндӓрӓш
1228,belästigen::V,а кадомс оймамо,шытырланыкташ
1229,verbergen::V,сёпомс,шӹлтӓш
1230,verbergen::V,кекшемс,шӹлтӓш
1231,täuschen::V,манямс,алталаш
1232,täuschen::V,манямс,аталаш
1233,betrügen::V,манчемс,мошеньӹчӓйӓш
1234,töten::V,чавномс,пуштын шуаш
1235,töten::V,маштнемс,пуштын шуаш
1236,wohnen::V,эрямс,ӹлӓш
1237,arbeiten::V,важодемс,пӓшӓлӓш
1238,arbeiten::V,важодемс,ровотаяш
1239,sammeln::V,пурнамс,погаш
1240,pflücken::V,ноцковтнемс,кӹрӓш
1241,jagen::V,кундамс,охотничӓйӓш
1242,fischen::V,калонь кундамс,кол кычаш
1243,fassen::V,кундамс,кычаш
1244,hüten::V,ваномс,кӹтӓш
1245,treiben::V,панемс,шуруяш
1246,anbinden::V,сюлмамс,ялшташ
1247,anbinden::V,сюлмамс,ялышташ
1248,füttern::V,андомс,пукшаш
1249,melken::V,потявтомс,шыпшылаш
1250,hacken::V,лазномс,роаш
1251,gießen::V,валомс,шӓвӓш
1252,reifen::V,кенеремс,кӱӓш
1253,reifen::V,кенеремс,поспейӓш
1254,zubereiten::V,анокстамс,йӓмдӹлӓш
1255,kochen::V,пидемс,шолташ
1256,backen::V,пидемс,кӱктӓш
1257,braten::V,пуштамс,жӓрӓш
1258,umrühren::V,човорямс,намалаш
1259,stricken::V,кодамс,пидӓш
1260,nähen::V,стамс,ыргаш
1261,färben::V,артомс,пидӓш
1262,reinigen::V,урядамс,чиӓлтӓш
1263,waschen::V,муськемс,мышкаш
1264,abwischen::V,нардамс,ӹштӓш
1265,spülen::V,ёрвалдомс,шӱӓлтӓш
1266,fegen::V,тенсемс,ӹштӓш
1267,kehren::V,тенсемс,ӹштӓш
1268,baden::V,экшелямс,нӱштӹлӓш
1269,sich waschen::V,шлямс,мышкылташ
1270,ausziehen::V,кайсевтемс,кыдашаш
1271,anziehen::V,оршамс,чиӓш
1272,sich anziehen::V,оршамс,чиӓш
1273,kämmen::V,судрямс,шерӓш
1274,schmücken::V,мазылгавтомс,цеверемдӓш
1275,schmücken::V,наряжамс,цеверемдӓш
1276,sagen::V,меремс,манаш
1277,sagen::V,меремс,келесӓш
1278,sprechen::V,кортамс,манаш
1279,reden::V,кортамс,шайышташ
1280,sich unterhalten::V,кортнемс,хытыраш
1281,sich unterhalten::V,кортнемс,хытыргаш
1282,fragen::V,кевкстемс,ядаш
1283,bitten::V,вешемс,ядаш
1284,erzählen::V,ёвтнемс,келесӓш
1285,mitteilen::V,ёвтамс,попаш
1286,mitteilen::V,ёвтамс,увертӓш
1287,mitteilen::V,ёвтамс,увертӓрӓш
1288,nennen::V,лемдемс,лӹмдӓш
1289,nennen::V,путомс лем,лӹмдӓш
1290,rufen::V,тердемс,ӱжӓш
1291,rufen::V,серьгедемс,ӱжӓш
1292,prahlen::V,шнамс пря,хайзаш
1293,prahlen::V,шнамс пря,шаргаланаш
1294,übersetzen::V,ютавтомс,вашташ
1295,denken::V,арсемс,машанаш
1296,glauben::V,кемемс,ӹнянӓш
1297,bemerken::V,неемс,цаклаш
1298,erkennen::V,содамс,пӓлӓш
1299,begreifen::V,пачкодемс,ынгылаш
1300,verstehen::V,чарькодемс,ынгылаш
1301,lernen::V,тонавтнемс,тыменяш
1302,wissen::V,содамс,пӓлӓш
1303,sich erinnern an::V,ледстямс,ышештӓрӓш
1304,vergessen::V,стувтомс,монден кодаш
1305,messen::V,онкстнемс,висӓш
1306,zählen::V,ловомс,шотаяш
1307,rechnen::V,ловомс,шотаяш
1308,lesen::V,ловномс,лыдаш
1309,malen::V,рисовамс,рисуяш
1310,zeichnen::V,рисовамс,ыдырка́лаш
1311,schreiben::V,сёрмадомс,вазаш
1312,besitzen::V,улемс,кы́чаш
1313,besitzen::V,улемс азорокс,кы́чаш
1314,kaufen::V,рамамс,нӓлӓш
1315,verkaufen::V,миемс,выжалаш
1316,bezahlen::V,пандомс,тӱлӓш
1317,zahlen::V,пандомс,тӱлӓш
1318,beherrschen::V,азоркстамс,кы́чаш
1319,ertragen::V,кирдемс,цӹтӓш
