,Concept_ID,uk,hi
1492,füttern::V,харчувати,खिलाना
1493,melken::V,доїти,दुहना
1494,hacken::V,рубати,काटना
1495,gießen::V,полити,सींचना
1496,reifen::V,дозріти,पकना
1497,zubereiten::V,зготовити,पकाना
1498,zubereiten::V,приготувати,पकाना
1499,kochen::V,варити,पकाना
1500,kochen::V,варити,राँधना
1501,kochen::V,готувати,पकाना
1502,kochen::V,готувати,राँधना
1503,backen::V,пекти,पकाना
1504,braten::V,смажити,तलना
1505,braten::V,смажити,भूनना
1506,umrühren::V,переміщати,फेंटना
1507,stricken::V,в’язати,बुनना
1508,nähen::V,шити,सीना
1509,färben::V,пофарбувати,रँगना
1510,reinigen::V,очистити,साफ़ करना
1511,reinigen::V,очистити,शुद्ध करना
1512,waschen::V,мити,धोना
1513,abwischen::V,витерти,पोंछ्ना
1514,spülen::V,полоскати,माँजना
1515,spülen::V,полоскати,खँगालना
1516,fegen::V,підмітати,बुहारना
1517,kehren::V,мести,झाड़ना
1518,baden::V,купатися,स्नान करना
1519,sich waschen::V,митися,नहाना
1520,sich waschen::V,митися,हाथ-मुँह धोना
1521,ausziehen::V,зняти,उतारना
1522,anziehen::V,надіти,पहनना
1523,sich anziehen::V,одягтися,कपड़े पहनना
1524,sich anziehen::V,одягнутися,कपड़े पहनना
1525,kämmen::V,зачесати,कंघी करना
1526,schmücken::V,оздобити,सजाना
1527,schmücken::V,оздобити,सँवारना
1528,sagen::V,сказати,कहना
1529,sagen::V,сказати,बताना
1530,sprechen::V,говорити,बोलना
1531,reden::V,розмовляти,बोलना
1532,reden::V,розмовляти,बात करना
1533,sich unterhalten::V,бесідувати,बात करना
1534,sich unterhalten::V,бесідувати,बातचीत करना
1535,fragen::V,запитати,पूछ्ना
1536,fragen::V,запитати,प्रश्न करना
1537,bitten::V,просити,माँगना से
1538,erzählen::V,розповісти,बताना
1539,mitteilen::V,повідомити,ख़बर देना
1540,mitteilen::V,повідомити,सूचना देना
1541,nennen::V,назвати,नाम देना
1542,rufen::V,кликати,बुलाना
1543,prahlen::V,хвалитися,शेख़ी बघारना
1544,übersetzen::V,перекласти,अनुवाद करना
1545,denken::V,думати,सोचना
1546,denken::V,мислити,सोचना
1547,glauben::V,вірити,विश्वास करना
1548,bemerken::V,помітити,ध्यान देना पर
1549,erkennen::V,пізнати,पहचानना
1550,begreifen::V,осягнути,समझना
1551,verstehen::V,почути,सुनना
1552,lernen::V,навчатися,पढ़ना
1553,wissen::V,знати,जानना
1554,wissen::V,знати,मालूम होना
1555,sich erinnern an::V,пам’ятати,याद करना
1556,vergessen::V,забути,भूलना
1557,vergessen::V,забути,बिसारना
1558,messen::V,міряти,नापना
1559,zählen::V,лічити,गिनना
1560,rechnen::V,рахувати,गणना करना
1561,rechnen::V,рахувати,हिसाब करना
1562,lesen::V,читати,पढ़ना
1563,malen::V,малювати,कींचना
1564,zeichnen::V,рисувати,चित्र कींचना
1565,schreiben::V,писати,लिखना
1566,besitzen::V,мати,मालिक होना
1567,besitzen::V,мати,स्वामी होना
1568,kaufen::V,купити,ख़रीदना
1569,verkaufen::V,продати,बेचना
1570,bezahlen::V,заплатити,चुकाना
1571,bezahlen::V,заплатити,अदा करना
1572,zahlen::V,платити,अदा करना
1573,beherrschen::V,володіти,शासन करना पर
1574,ertragen::V,витерпіти,सहना
