,Concept_ID,tt,myv
811,warum::FADV,нигә,мекс
812,wieviel::FNUM,ничә,зяро
813,eins::NUM,бер,вейке
814,zwei::NUM,ике,кавто
815,drei::NUM,өч,колмо
816,vier::NUM,дүрт,ниле
817,fünf::NUM,биш,вете
818,sechs::NUM,алты,кото
819,sieben::NUM,җиде,сисем
820,acht::NUM,сигез,кавксо
821,neun::NUM,тугыз,вейксэ
822,zehn::NUM,ун,кемень
823,elf::NUM,унбер,кевейкее
824,zwölf::NUM,унике,кемгавтово
825,zwanzig::NUM,егерме,комсь
826,dreißig::NUM,утыз,колоньгемень
827,vierzig::NUM,кырык,ниленьгемень
828,fünfzig::NUM,илле,ведьгемень
829,sechzig::NUM,алтмыш,кодгемень
830,siebzig::NUM,җитмеш,сизьгемень
831,achtzig::NUM,сиксән,кавксоньгемень
832,neunzig::NUM,туксан,вейксэньгемень
833,hundert::NUM,йөз,сядо
834,tausend::NUM,мең,тыща
835,und::CNJ,вә,ды
836,oder::CNJ,яки,или
837,oder::CNJ,яисә,или
838,stehen::V,тору,аштемс стядо
839,sitzen::V,утыру,аштемс озадо
840,liegen::V,яту,мадезь аштемс
841,hängen::V,эленү,нурьгемс
842,werden::V,булу,арамс
843,passieren::V,булу,лисэмс
844,beginnen::V,башлану,ушодомс
845,enden::V,бетү,лоткамс
846,wechseln::V,үзгәртү,полавтнемс
847,aufgehen[Sonne]::V,чыгу,лисемс
848,aufgehen[Sonne]::V,чыгу,стямс
849,untergehen[Sonne]::V,бату,валгомс
850,scheinen[Sonne]::V,яктырту,валдомтомс
851,donnern::V,күкрәү,цярномс
852,donnern::V,күкрәү,галдордомс
853,wehen::V,исү,пувамс
854,strömen::V,агу,чудемс
855,fließen::V,агу,чудемс
856,sich drehen::V,бөтерелү,велямс
857,schwanken::V,икеләнү,лыкамс
858,schwanken::V,икеләнү,якамс
859,schwingen::V,тирбәлү,нурсемс
860,schwingen::V,тирбәлү,лыкамс
861,fallen::V,егылу,прамс
862,fallen::V,егылу,сяворемс
863,brennen::V,яну,паломс
864,rauchen::V,төтәү,качадомс
865,rauchen::V,төтенләү,качадомс
866,regnen::V,яву,пиземс
867,gefrieren::V,кату,кельмемс
868,tauen::V,эрү,соламс
869,tauen::V,эретү,соламс
870,schmelzen::V,эрү,соламс
871,schmelzen::V,эретү,соламс
872,trocknen::V,кибү,коськемс
873,sieden::V,ургылу,лакамс
874,sieden::V,ургылу,пиксемс
875,faulen::V,черү,наксадомс
876,verfaulen::V,черү,наксадомс
877,reißen::V,өзелү,сезневемс
878,versinken::V,бату,ваямс
879,vergehen::V,авышу,ютамс
880,erscheinen::V,пәйда булу,лисемс
881,verschwinden::V,югалу,ёмамс
882,verschwinden::V,юк булу,ёмамс
883,sinken::V,кимү,явамс
884,sinken::V,кайту,явамс
885,abnehmen::V,азаю,киремемс
886,zunehmen::V,арту,ламолгадомс
887,zunehmen::V,арту,раштамс
888,zunehmen::V,күбәю,ламолгадомс
889,zunehmen::V,күбәю,раштамс
890,zunehmen::V,ишәю,ламолгадомс
891,zunehmen::V,ишәю,раштамс
892,steigen::V,үсү,куземс
893,steigen::V,үсү,кепсевемс
894,wachsen::V,үсү,касомс
895,glänzen::V,ялкылдау,цитнемс
896,funkeln::V,ялтырау,пиндолдомс
897,funkeln::V,ялтырау,цивтёрдомс
898,lärmen::V,шаулау,шалномс
899,läuten::V,шалтырату,гайгезевемс
900,klingeln::V,шалтырату,чавомс баягас
901,klirren::V,чылтырау,калдордомс
902,klirren::V,чылтырау,кальцяемс
903,brausen::V,давыллау,лакамс
904,brausen::V,дулау,лакамс
905,rauschen::V,кыштырдау,лажномс
906,klingen::V,ишетелү,гайгемс
907,bellen::V,өрү,онгомс
908,heulen::V,улау,урномс
909,blasen::V,өрү,пувамс
910,pfeifen::V,сызгырту,вешкемс
911,schreien::V,кычкыру,пижнемс
912,stöhnen::V,ыңгырашу,кувсемс
913,zittern::V,калтырау,тарномс
914,zittern::V,калтырану,тарномс
915,leben::V,яшәү,эрямс
916,leben::V,гомер итү,эрямс
917,geboren werden::V,туу,чачомс
918,atmen::V,сулау,лексемс
919,trinken::V,эчү,симемс
920,essen::V,ашау,ярсамс
921,schlucken::V,йоту,нилемс
922,schlucken::V,йоту,порнемс
923,müde werden::V,ялыгу,сиземс
924,müde werden::V,йөгенү,сиземс
925,einschlafen::V,йокыга китү,матедевемс
926,schlafen::V,йоклау,удомс
927,aufwachen::V,уяну,сыргоземс
928,aufstehen::V,тору,стямс
929,sich erholen::V,ял алу,оймсемс
930,sich erholen::V,истирахәт итү,оймсемс
931,krank werden::V,чирләү,сэредезевемс
932,krank sein::V,чирләү,сэредемс
933,schmerzen::V,авырту,сэредемс
934,husten::V,ютәлләү,козомс
935,genesen::V,савыгу,пичкамс
936,genesen::V,сәламәтләнү,пичкамс
937,sterben::V,үлү,куломс
938,sterben::V,дөнья кую,куломс
939,sterben::V,вафат булу,куломс
940,umkommen::V,үлү,чавовомс
941,umkommen::V,үлү,ёмамс
942,sich bewegen::V,йөрү,шаштомс
943,sich rühren::V,кыймылдау,сыргамс
944,sich erheben::V,басу,куземс
945,sich setzen::V,утыру,озамс
946,hinfallen::V,егылу,прамс
947,hinfallen::V,егылу,сяворемс
948,laufen::V,җәяүләү,якамс
949,schreiten::V,атлау,эскелямс
950,schreiten::V,атлау,молемс
951,spazierengehen::V,йөрү,якамс
952,spazierengehen::V,йөргенү,якамс
953,eilen::V,ашыгу,эрзкалемс
954,eilen::V,ашыгу,капшамс
955,sich beeilen::V,ашыгу,капшамс
956,sich beeilen::V,кызулау,капшамс
957,sausen::V,җилдерү,ливтямс
958,rennen::V,йөгерү,чийнемс
959,rennen::V,йөгерү,ардтнемс
960,springen::V,сикерү,кирнявтнемс
961,klettern::V,үрмәләү,куземс
962,schaukeln::V,атыну,нурямс
963,kriechen::V,шуышу,ёзмолдомс
964,kriechen::V,үрмәләү,ёзмолдомс
965,schwimmen::V,йөзү,уемс
966,tauchen::V,чуму,чопавтомс
967,tauchen::V,чуму,чопавтнемс
968,rudern::V,ишү,миледемс
969,fahren::V,бару,ардомс
970,fliegen::V,очу,ливтямс
971,gehen::V,йөрү,туемс
972,gehen::V,йөрү,молемс
973,weggehen::V,китү,туемс
974,abfahren::V,кузгалу,туемс
975,anhalten::V,тукталу,лоткамс
976,hineingehen::V,инү,совамс
977,eintreten::V,инү,совамс
978,eintreten::V,инү,эскельдямс
979,kommen::V,килү,самс
980,ankommen::V,бару,самс
981,ankommen::V,бару,пачкодемс
982,zurückkommen::V,кире кайту,велявтомс
983,bleiben::V,калу,кадовомс
984,warten::V,көтү,учомс
985,erwarten::V,көтү,учомс
986,suchen::V,эзләү,вешнемс
987,finden::V,табу,муемс
988,versuchen::V,маташу,варштамс
989,vorbereiten::V,хәзерләү,анокстамс
990,lieben::V,сөю,вечкемс
991,lieben::V,ярату,вечкемс
992,mögen::V,өнәү,вечкемс
993,lachen::V,көлү,пейдемс
994,rühren::V,дулкынландыру,токамс седейс
995,weinen::V,елау,авардемс
996,schimpfen::V,сүгү,сёвномс
997,schimpfen::V,сүгенү,сёвномс
998,sich ärgern::V,ачулану,кежиявтнемс
999,sich fürchten::V,курку,пелемс
1000,fürchten::V,калтырау,пелемс
1001,fürchten::V,калтырану,пелемс
1002,fliehen::V,арка бирү,оргодемс
1003,flüchten::V,качу,ворьгодемс
1004,flüchten::V,качу,чадомс
1005,sehen::V,күрү,неемс
1006,anschauen::V,карау,ваномс
1007,ansehen::V,карау,ваномс
1008,ansehen::V,күзәтү,ваномс
1009,hören::V,ишетү,марямс
1010,zuhören::V,тыңлау,кунсоломс
1011,probieren::V,тату,варшамс
1012,riechen::V,иснәү,никсемс
1013,fühlen::V,тою,марямс
1014,fühlen::V,сизү,марямс
1015,scheinen::V,күренү,марявомс
1016,zu sehen sein::V,күренү,неявомс
1017,vernehmen::V,ишетү,марямс
1018,frieren::V,өшү,кельмемс
1019,frieren::V,күшегү,кельмемс
1020,tun::V,итү,теемс
1021,können::V,алу,маштомс
1022,wollen::V,теләү,бажамс
1023,anfangen::V,керешү,кармамс
1024,beenden::V,бетерү,прядомс
1025,beenden::V,тәмамлау,прядомс
1026,aufhören::V,бетү,лоткамс
1027,gelingen::V,уңу,удаламс
1028,geraten::V,сабышу,лисемс
1029,öffnen::V,ачу,панжомс
1030,schließen::V,ябу,пекстамс
1031,schließen::V,ябу,сёлгомс
1032,schließen::V,ябу,конямс
1033,stellen::V,кую,аравтомс
1034,setzen::V,утырту,ойсевтемс
1035,setzen::V,утырту,озавтнемс
1036,legen::V,яткыру,путомс
1037,berühren::V,тию,токамс
1038,verbinden::V,ялгау,содомс
1039,bedecken::V,өрту,вельтямс
1040,bedecken::V,каплау,вельтямс
1041,bedecken::V,томалау,вельтямс
1042,aufhängen::V,асу,понгавтомс
1043,anzünden::V,кабызу,кирвастемс
1044,aufheben::V,күтәрү,кепедемс
1045,zurücklassen::V,калдыру,кадомс
1046,verlieren::V,югалту,ёмавтомс
1047,fallen lassen::V,төшерү,правтомс
1048,machen::V,ясау,теемс
1049,machen::V,эшләү,теемс
1050,herstellen::V,ясау,анокстамс
1051,bauen::V,кору,путомс
1052,reparieren::V,төзәтү,витемс
1053,verbessern::V,яхшырту,паролгавтомс
1054,verbessern::V,яхшырту,вадрялгавтомс
1055,ändern::V,үзгәртү,полавтомс
1056,graben::V,казу,чувомс
1057,graben::V,казу,таргамс
1058,beugen::V,ию,мендемс
1059,biegen::V,бөгү,комавтомс
1060,drehen::V,бору,чаравтомс
1061,drehen::V,бору,велявтнемс
1062,drehen::V,бөтерү,чаравтомс
1063,drehen::V,бөтерү,велявтнемс
1064,wenden::V,бору,велявтомс
1065,umdrehen::V,түнтәрү,велявтомс
1066,heben::V,күтәрү,кепедемс
1067,hochheben::V,күтәрү,кепедемс
1068,ergreifen::V,эләктерү,кундамс
1069,halten::V,тоту,кирдемс
1070,drücken::V,кысу,нуемс
1071,schieben::V,кузгату,шаштомс
1072,kratzen::V,тырнау,ангордамс
1073,lecken::V,ялау,нолсемс
1074,beißen::V,тешләү,сускомс
1075,abreißen::V,өзү,сеземс
1076,abschneiden::V,кыю,печкемс
1077,abschneiden::V,кисү,печкемс
1078,binden::V,бәйләү,кодамс
1079,binden::V,бәйләү,сюлмамс
1080,stecken::V,төртү,сялгомс
1081,stecken::V,тыгу,сялгомс
1082,brechen::V,сындыру,синдемс
1083,brechen::V,сындыру,калавтомс
1084,klopfen::V,шаку,калтаямс
1085,klopfen::V,шакылдау,калтаямс
1086,hauen::V,кыйнау,чавомс
1087,kleben::V,ябыштыру,педявтнемс
1088,reiben::V,ышку,ёзамс
1089,streichen::V,ягу,вадемс
1090,schleifen::V,кайрау,човамс
1091,schneiden::V,кисү,керямс
1092,rütteln::V,селкетү,чукамс
1093,rütteln::V,селкетү,лыкавтомс
1094,schütteln::V,селкетү,чукамс
1095,schwenken::V,болгау,яхолемс
1096,schütten::V,кою,каямс
1097,füllen::V,тутыру,пештямс
1098,einwickeln::V,төрү,тапарямс
1099,tragen::V,ташу,кандомс
1100,schleppen::V,сөйрәү,ускомс
1101,schleppen::V,өстерәү,ускомс
1102,ziehen::V,тарту,ускомс
1103,aufbewahren::V,саклау,ванстомс
1104,werfen::V,ыргыту,ёртомс
1105,fangen::V,тоту,кундамс
1106,packen::V,эләктерү,кундамс
1107,verstecken::V,яшерү,кекшемс
1108,teilen::V,бүлү,явомс
1109,schicken::V,җибәрү,кучомс
1110,bringen::V,китерү,кандомс
1111,hinzufügen::V,өстәү,путомс
1112,hinzufügen::V,өстәү,максомс
1113,bekommen::V,алу,саемс
1114,erhalten::V,алу,саемс
1115,nehmen::V,алу,саемс
1116,wählen::V,сайлау,кочкамс
1117,auswählen::V,сайлау,кочкамс
1118,bewahren::V,саклау,ванстомс
1119,behindern::V,комачаулау,кирдемс
1120,verderben::V,бозу,коламс
1121,beschädigen::V,бозу,теемс зыян
1122,zerbrechen::V,вату,коламс
1123,zerreißen::V,өзү,сеземс
1124,zerreißen::V,ерту,сеземс
1125,zerstören::V,җимерү,калавтомс
1126,verbrennen::V,яндыру,пултамс
1127,verbrennen::V,көйдерү,пултамс
1128,geben::V,бирү,максомс
1129,reichen::V,тапшыру,максомс
1130,schenken::V,бүләкләү,каземс
1131,versprechen::V,вәгъдә бирү,алтамс
1132,wünschen::V,котлау,арсемс
1133,loben::V,мактау,шнамс
1134,küssen::V,үбү,палсемс
1135,wiegen::V,тирбәтү,нурсемс
1136,zudecken::V,ябу,тавадомс
1137,zudecken::V,ябу,вельтямс
1138,zudecken::V,бөркәү,тавадомс
1139,zudecken::V,бөркәү,вельтямс
1140,wecken::V,уяту,стявтомс
1141,zeigen::V,күрсәтү,невтемс
1142,führen::V,йөртү,ветямс
1143,lehren::V,өйрәтү,тонавтомс
1144,unterrichten::V,укыту,тонавтомс
1145,aufziehen::V,асрау,трямс
1146,aufziehen::V,асрау,кастомс
1147,leiten::V,җитәкләү,ветямс
1148,leiten::V,җитәкләү,азоркстамс
1149,antreiben::V,куалау,ветямс
1150,antreiben::V,әйдәләү,ветямс
1151,antreiben::V,ашыктыру,ветямс
1152,lassen::V,мәҗбүр итү,кармавтомс
1153,einladen::V,чакыру,тердемс
1154,vereinigen::V,берләштерү,вейсэндямс
1155,vereinigen::V,берләштерү,вейс путомс
1156,vereinigen::V,берләштерү,вейс пурнамс
1157,besuchen::V,керешү,варштамс
1158,treffen::V,очрату,вастомс
1159,sich versammeln::V,җыелышу,промокшномс
1160,spielen::V,уйнау,налксемс
1161,singen::V,җырлау,морамс
1162,tanzen::V,бию,киштемс
1163,sich trennen::V,аерылу,явомс
1164,sich trennen::V,ташлашу,явомс
1165,verlassen::V,ташлау,кадомс
1166,verlassen::V,калдыру,кадомс
1167,retten::V,коткару,идемс
1168,bewachen::V,каравыллау,ванстомс
1169,schützen::V,ышыклау,аштемс
1170,verteidigen::V,яклау,ваномс
1171,verteidigen::V,саклау,ваномс
1172,sich schlagen::V,сугышу,тюремс
1173,schießen::V,ату,ледемс
1174,siegen::V,җиңү,изнямс
1175,ärgern::V,ачуландыру,кежейгавтомс
1176,schlagen::V,ору,токамс
1177,schlagen::V,бәрү,токамс
1178,schlagen::V,тукмау,токамс
1179,treten::V,тибү,тапамс
1180,stechen::V,кадау,пупамс
1181,stoßen::V,этү,тулкадемс
1182,stehlen::V,урлау,саламс
1183,stören::V,комачаулау,пирямс ки
1184,belästigen::V,борчу,а максомс
1185,belästigen::V,борчу,а кадомс оймамо
1186,belästigen::V,билмазалау,а максомс
1187,belästigen::V,билмазалау,а кадомс оймамо
1188,verbergen::V,яшерү,сёпомс
1189,verbergen::V,яшерү,кекшемс
1190,täuschen::V,алдату,манямс
1191,betrügen::V,хәрәмләшү,манчемс
1192,töten::V,үтерү,чавномс
1193,töten::V,үтерү,маштнемс
1194,wohnen::V,яшәү,эрямс
1195,arbeiten::V,эшләү,важодемс
1196,sammeln::V,туплау,пурнамс
1197,pflücken::V,өзү,ноцковтнемс
1198,jagen::V,аулау,кундамс
1199,fischen::V,балык тоту,калонь кундамс
1200,fassen::V,тоту,кундамс
1201,hüten::V,көтү,ваномс
1202,treiben::V,куалау,панемс
1203,anbinden::V,бәйләү,сюлмамс
1204,füttern::V,туйдыру,андомс
1205,melken::V,саву,потявтомс
1206,hacken::V,чабу,лазномс
1207,gießen::V,сугару,валомс
1208,reifen::V,җитешү,кенеремс
1209,zubereiten::V,пешеренү,анокстамс
1210,kochen::V,пешерү,пидемс
1211,kochen::V,кайнату,пидемс
1212,backen::V,пешерү,пидемс
1213,braten::V,куыру,пуштамс
1214,braten::V,кыздыру,пуштамс
1215,umrühren::V,бутау,човорямс
1216,umrühren::V,болгату,човорямс
1217,stricken::V,бәйләү,кодамс
1218,nähen::V,тегү,стамс
1219,färben::V,ману,артомс
1220,reinigen::V,чистарту,урядамс
1221,waschen::V,юу,муськемс
1222,abwischen::V,сөртү,нардамс
1223,spülen::V,чайкау,ёрвалдомс
1224,fegen::V,себерү,тенсемс
1225,kehren::V,себерү,тенсемс
1226,baden::V,коену,экшелямс
1227,sich waschen::V,юыну,шлямс
1228,ausziehen::V,чишенү,кайсевтемс
1229,anziehen::V,кию,оршамс
1230,sich anziehen::V,киенү,оршамс
1231,kämmen::V,тарау,судрямс
1232,schmücken::V,бизәү,мазылгавтомс
1233,schmücken::V,бизәү,наряжамс
1234,schmücken::V,бизәкләү,мазылгавтомс
1235,schmücken::V,бизәкләү,наряжамс
1236,sagen::V,дию,меремс
1237,sagen::V,әйтү,меремс
1238,sprechen::V,сөйләү,кортамс
1239,sprechen::V,сөйләшү,кортамс
1240,reden::V,сөйләү,кортамс
1241,sich unterhalten::V,сөйләшү,кортнемс
1242,fragen::V,сорау,кевкстемс
1243,fragen::V,сорашу,кевкстемс
1244,bitten::V,үтенү,вешемс
1245,erzählen::V,сөйләү,ёвтнемс
1246,mitteilen::V,белдерү,ёвтамс
1247,nennen::V,дию,лемдемс
1248,nennen::V,дию,путомс лем
1249,rufen::V,дәшү,тердемс
1250,rufen::V,дәшү,серьгедемс
1251,prahlen::V,мактану,шнамс пря
1252,prahlen::V,шапырыну,шнамс пря
1253,übersetzen::V,күчерү,ютавтомс
1254,denken::V,уйлау,арсемс
1255,glauben::V,инану,кемемс
1256,bemerken::V,искәрү,неемс
1257,erkennen::V,тану,содамс
1258,begreifen::V,аңлау,пачкодемс
1259,begreifen::V,төшенү,пачкодемс
1260,verstehen::V,аңлау,чарькодемс
1261,verstehen::V,төшенү,чарькодемс
1262,lernen::V,уку,тонавтнемс
1263,lernen::V,өйрәнү,тонавтнемс
1264,wissen::V,белү,содамс
1265,sich erinnern an::V,хәтерләү,ледстямс
1266,vergessen::V,оныту,стувтомс
1267,messen::V,үлчәү,онкстнемс
1268,zählen::V,санау,ловомс
1269,rechnen::V,исәпләү,ловомс
1270,lesen::V,уку,ловномс
1271,malen::V,рәсем ясау,рисовамс
1272,malen::V,сурәт ясау,рисовамс
1273,malen::V,сурәтләү,рисовамс
1274,zeichnen::V,язу-сызу,рисовамс
1275,zeichnen::V,сурәт ясау,рисовамс
1276,schreiben::V,язу,сёрмадомс
1277,besitzen::V,биләү,улемс
1278,besitzen::V,биләү,улемс азорокс
1279,kaufen::V,алу,рамамс
1280,verkaufen::V,сату,миемс
1281,bezahlen::V,түләү,пандомс
1282,zahlen::V,түләү,пандомс
1283,beherrschen::V,ия булу,азоркстамс
1284,ertragen::V,чыдау,кирдемс
