,Concept_ID,ja,el
756,vor::PRP,前に,μπροστά από
757,hinter::PRP,後ろに,πίσω από 
758,unter::PRP,下に,υπό
759,unter::PRP,下に,κάτω από
760,durch::PRP,通して,διά
761,durch::PRP,通して,διά μέσου
762,neben::PRP,横に,δίπλα σε
763,zwischen::PRP,間に,μεταξύ
764,zwischen::PRP,間に,ανάμεσα σε
765,wegen::PRP,為に,για
766,wegen::PRP,為に,λόγω
767,wegen::PRP,せいで,για
768,wegen::PRP,せいで,λόγω
769,dies::PRN,これ,αυτό
770,das::PRN,それ,το
771,alles::PRN,全部,όλα
772,ich::PRN,私,εγώ
773,du::PRN,あなた,σύ
774,du::PRN,あなた,εσύ
775,er::PRN,彼,αυτός
776,wir::PRN,私達,εμείς
777,ihr::PRN,あなた達,εσείς
778,sie::PRN,彼ら,αυτοί
779,was::FPRN,何,τι
780,wer::FPRN,誰,ποιος
781,wer::FPRN,どなた,ποιος
782,wo::FADV,どこ,πού
783,wo::FADV,どこに,πού
784,wohin::FADV,どこへ,πού
785,wohin::FADV,どこへ,για πού
786,wie::FADV,どう,πώς
787,warum::FADV,何故,γιατί
788,warum::FADV,どうして,γιατί
789,wieviel::FNUM,どのくらい,πόσος
790,eins::NUM,一,ένα
791,zwei::NUM,二,δύο
792,zwei::NUM,二つ,δύο
793,drei::NUM,三,τρία
794,drei::NUM,三,τρεις
795,drei::NUM,三つ,τρία
796,drei::NUM,三つ,τρεις
797,vier::NUM,四,τέσσερα
798,vier::NUM,四,τέσσερις
799,vier::NUM,四つ,τέσσερα
800,vier::NUM,四つ,τέσσερις
801,fünf::NUM,五,πέντε
802,fünf::NUM,五つ,πέντε
803,sechs::NUM,六,έξι
804,sechs::NUM,六つ,έξι
805,sieben::NUM,七,εφτά
806,sieben::NUM,七つ,εφτά
807,acht::NUM,八,οχτώ
808,acht::NUM,八つ,οχτώ
809,neun::NUM,九,εννιά
810,neun::NUM,九つ,εννιά
811,zehn::NUM,十,δέκα
812,elf::NUM,十一,έντεκα
813,zwölf::NUM,十二,δώδεκα
814,zwanzig::NUM,二十,είκοσι
815,dreißig::NUM,三十,τριάντα
816,vierzig::NUM,四十,σαράντα
817,fünfzig::NUM,五十,πενήντα
818,sechzig::NUM,六十,εξήντα
819,siebzig::NUM,七十,εβδομήντα
820,achtzig::NUM,八十,ογδόντα
821,neunzig::NUM,九十,ενενήντα
822,hundert::NUM,百,εκατό
823,tausend::NUM,千,χίλιοι
824,und::CNJ,-と,και
825,und::CNJ,そして,και
826,oder::CNJ,或いは,ή
827,stehen::V,立っている,στέκομαι
828,stehen::V,立っている,είμαι όρθιος
829,sitzen::V,座っている,κάθομαι
830,liegen::V,横になっている,είμαι ξαπλωμένος
831,hängen::V,掛かっている,κρέμομαι
832,werden::V,なる,γίνομαι
833,passieren::V,起こる,συμβαίνω
834,beginnen::V,始まる,αρχίζω
835,enden::V,終わる,τελειώνω
836,wechseln::V,変わる,αλλάζω
837,aufgehen[Sonne]::V,出る,βγαίνω
838,aufgehen[Sonne]::V,出る,ανατέλλω
839,untergehen[Sonne]::V,沈む,δύω
840,untergehen[Sonne]::V,沈む,βασιλεύω
841,scheinen[Sonne]::V,輝く,λάμπω
842,donnern::V,雷が鳴る,βροντώ
843,wehen::V,吹く,φυσώ
844,strömen::V,流れる,ρέω
845,strömen::V,流れる,τρέχω
846,fließen::V,流れる,ρέω
847,sich drehen::V,回転する,γυρίζω
848,sich drehen::V,回転する,στρέφομαι
849,schwanken::V,揺れる,ταλαντεύομαι
850,schwingen::V,振動する,αιωρούμαι
851,schwingen::V,振動する,ταλαντεύομαι
852,fallen::V,落ちる,πέφτω
853,brennen::V,燃える,καίω
854,rauchen::V,煙を出す,καπνίζω
855,regnen::V,雨が降る,βρέχω
856,gefrieren::V,凍る,παγώνω
857,tauen::V,溶ける,λειώνω
858,schmelzen::V,溶ける,λειώνω
859,trocknen::V,乾く,στεγνώνω
860,sieden::V,沸く,βράζω
861,faulen::V,腐る,σαπίζω
862,verfaulen::V,朽ちる,σαπίζω
863,reißen::V,切れる,σχίζω
864,versinken::V,沈む,βουλιάζω
865,versinken::V,沈む,βυθίζομαι
866,vergehen::V,経つ,περνώ
867,erscheinen::V,現れる,εμφανίζομαι
868,verschwinden::V,消える,χάνομαι
869,verschwinden::V,消える,εξαφανίζομαι
870,sinken::V,下がる,κατεβαίνω
871,abnehmen::V,減る,μειώνομαι 
872,zunehmen::V,増える,αυξάνω
873,zunehmen::V,増える,μεγαλώνω
874,steigen::V,上がる,ανεβαίνω
875,wachsen::V,伸びる,μεγαλώνω
876,glänzen::V,輝く,γυαλίζω
877,funkeln::V,ぴかぴか光る,αστράφτω
878,funkeln::V,ぴかぴか光る,σπιθοβολώ
879,lärmen::V,騒ぐ,θορυβώ
880,läuten::V,鳴る,χτυπώ 
881,klingeln::V,鳴る,κουδουνίζω
882,klirren::V,がらんがらんと鳴る,κουδουνίζω
883,brausen::V,逆巻く,βουΐζω
884,rauschen::V,戦ぐ,βουΐζω
885,klingen::V,鳴る,ηχώ
886,bellen::V,吠える,γαυγίζω
887,heulen::V,きゃんきゃん鳴く,ουρλιάζω
888,blasen::V,吹く,φυσώ
889,pfeifen::V,口笛を吹く,σφυρίζω
890,schreien::V,叫ぶ,κραυγάζω
891,stöhnen::V,うめく,βογγώ
892,zittern::V,震える,τρέμω
893,leben::V,生きている,ζω
894,geboren werden::V,生まれる,γεννιέμαι
895,atmen::V,呼吸する,αναπνέω
896,trinken::V,飲む,πίνω
897,essen::V,食べる,τρώω
898,schlucken::V,飲み込む,καταπίνω
899,müde werden::V,眠くなる,κουράζομαι
900,einschlafen::V,寝付く,αποκοιμιέμαι
901,schlafen::V,眠る,κοιμάμαι
902,aufwachen::V,目が覚める,ξυπνώ
903,aufstehen::V,起きる,σηκώνομαι
904,sich erholen::V,休養する,ξεκουράζομαι
905,krank werden::V,病気になる,αρρωσταίνω
906,krank sein::V,病気である,ασθενώ
907,schmerzen::V,痛む,πονώ
908,husten::V,咳をする,βήχω
909,genesen::V,元気になる,θεραπεύομαι
910,sterben::V,死ぬ,πεθαίνω
911,sterben::V,亡くなる,πεθαίνω
912,umkommen::V,死亡する,πεθαίνω
913,sich bewegen::V,移動する,κουνιέμαι
914,sich rühren::V,動く,σαλεύω
915,sich erheben::V,立ち上がる,επαναστατώ
916,sich setzen::V,座る,κάθομαι
917,hinfallen::V,転ぶ,πέφτω κάτω
918,laufen::V,歩く,τρέχω
919,schreiten::V,跨ぐ,βαδίζω
920,spazierengehen::V,散歩する,κάνω βόλτα
921,spazierengehen::V,散歩する,πηγαίνω περίπατο
922,eilen::V,急ぐ,σπεύδω
923,sich beeilen::V,焦る,βιάζομαι
924,sausen::V,疾駆する,τρέχω γρήγορα
925,rennen::V,走る,τρέχω
926,springen::V,跳ぶ,πηδώ
927,klettern::V,よじ登る,σκαρφαλώνω
928,schaukeln::V,ぶらんこに乗る,κουνιέμαι
929,kriechen::V,這う,έρπω
930,kriechen::V,這う,σέρνομαι
931,schwimmen::V,泳ぐ,κολυμπώ
932,tauchen::V,潜る,βουτώ
933,rudern::V,漕ぐ,κωπηλατώ
934,fahren::V,行く,πηγαίνω
935,fahren::V,乗車する,πηγαίνω
936,fliegen::V,飛ぶ,πετώ
937,gehen::V,行く,βαδίζω
938,gehen::V,行く,πηγαίνω
939,weggehen::V,立ち去る,φεύγω
940,abfahren::V,出発する,ξεκινώ
941,abfahren::V,出発する,αναχωρώ
942,anhalten::V,止まる,σταματώ
943,hineingehen::V,入る,μπαίνω
944,eintreten::V,中に入る,μπαίνω
945,eintreten::V,中に入る,εισέρχομαι
946,kommen::V,来る,έρχομαι
947,ankommen::V,着く,φτάνω
948,ankommen::V,到着する,φτάνω
949,zurückkommen::V,帰る,επιστρέφω
950,bleiben::V,留まる,μένω
951,warten::V,待つ,περιμένω
952,erwarten::V,期待する,αναμένω
953,erwarten::V,期待する,περιμένω
954,suchen::V,探る,ψάχνω
955,finden::V,見つける,βρίσκω
956,versuchen::V,試す,προσπαθώ
957,vorbereiten::V,準備する,προετοιμάζω
958,lieben::V,愛する,αγαπώ
959,mögen::V,好きである,μου αρέσει
960,lachen::V,笑う,γελώ
961,rühren::V,感情を動かす,συγκινώ
962,weinen::V,泣く,κλαίω
963,schimpfen::V,叱る,βρίζω
964,sich ärgern::V,怒る,θυμώνω
965,sich ärgern::V,腹を立てる,θυμώνω
966,sich fürchten::V,怖がる,φοβάμαι
967,fürchten::V,恐れる,φοβάμαι
968,fliehen::V,逃げる,φεύγω
969,flüchten::V,逃亡する,δραπετεύω
970,sehen::V,見る,βλέπω
971,anschauen::V,眺める,κοιτάζω
972,ansehen::V,見る,βλέπω
973,hören::V,聞く,ακούω
974,zuhören::V,聴く,ακούω
975,probieren::V,食べてみる,δοκιμάζω
976,riechen::V,気取る,μυρίζω
977,riechen::V,気取る,οσφραίνομαι
978,fühlen::V,感じる,αισθάνομαι
979,scheinen::V,ように見える,φαίνομαι
980,zu sehen sein::V,見える,φαίνομαι
981,vernehmen::V,承る,ακούω
982,vernehmen::V,承る,μαθαίνω
983,frieren::V,寒気がする,κρυώνω
984,tun::V,する,κάνω
985,können::V,出来る,ξέρω
986,können::V,出来る,μπορώ
987,wollen::V,-たい,θέλω
988,anfangen::V,始める,αρχίζω
989,beenden::V,終える,τελειώνω
990,aufhören::V,止める,παύω
991,gelingen::V,成功する,πετυχαίνω
992,geraten::V,当たる,γίνομαι
993,öffnen::V,開く,ανοίγω
994,öffnen::V,開ける,ανοίγω
995,schließen::V,閉める,κλείνω
996,stellen::V,置く,θέτω
997,stellen::V,据える,θέτω
998,setzen::V,座らせる,θέτω
999,legen::V,置く,θέτω
1000,berühren::V,触る,εγγίζω
1001,berühren::V,触れる,εγγίζω
1002,verbinden::V,結びつける,συνδέω
1003,bedecken::V,覆う,σκεπάζω
1004,aufhängen::V,掛ける,κρεμώ
1005,anzünden::V,燃やす,ανάβω
1006,anzünden::V,火をつける,ανάβω
1007,aufheben::V,拾う,σηκώνω
1008,zurücklassen::V,残す,εγκαταλείπω
1009,verlieren::V,無くす,χάνω
1010,fallen lassen::V,落とす,αφήνω να πέσει
1011,machen::V,作る,κάνω
1012,machen::V,作る,φτιάχνω
1013,herstellen::V,製造する,κατασκευάζω
1014,bauen::V,建設する,χτίζω
1015,bauen::V,建設する,οικοδομώ
1016,reparieren::V,直す,επισκευάζω
1017,reparieren::V,直す,επιδιορθώνω
1018,reparieren::V,修理する,επισκευάζω
1019,reparieren::V,修理する,επιδιορθώνω
1020,verbessern::V,改良する,βελτιώνω
1021,verbessern::V,改良する,καλυτερεύω
1022,ändern::V,変える,αλλάζω
1023,graben::V,掘る,σκάβω
1024,beugen::V,折る,λυγίζω
1025,biegen::V,曲げる,κάμπτω
1026,drehen::V,回す,στρέφω
1027,wenden::V,裏返す,γυρίζω
1028,umdrehen::V,裏返す,γυρίζω
1029,heben::V,挙げる,υψώνω
1030,heben::V,挙げる,σηκώνω
1031,hochheben::V,持ち上げる,υψώνω
1032,hochheben::V,持ち上げる,σηκώνω
1033,ergreifen::V,取り上げる,πιάνω
1034,ergreifen::V,取り上げる,αρπάζω
1035,halten::V,持つ,βαστώ
1036,drücken::V,押す,πιέζω
1037,schieben::V,ずらす,σπρώχνω
1038,kratzen::V,引っ掻く,γρατσουνίζω
1039,lecken::V,なめる,γλείφω
1040,beißen::V,噛む,δαγκάνω
1041,abreißen::V,剝ぎ取る,κόβω
1042,abreißen::V,剝ぎ取る,σχίζω
1043,abschneiden::V,切り取る,αποκόπτω
1044,binden::V,縛る,δένω
1045,stecken::V,差し込む,χώνω
1046,brechen::V,破る,σπάζω
1047,klopfen::V,とんとん叩く,χτυπώ
1048,klopfen::V,とんとん叩く,τινάζω
1049,hauen::V,叩く,χτυπώ
1050,kleben::V,貼る,κολλώ
1051,kleben::V,くっ付ける,κολλώ
1052,reiben::V,擦る,τρίβω
1053,streichen::V,塗る,αλείφω
1054,schleifen::V,研ぐ,ακονίζω
1055,schneiden::V,切る,κόβω
1056,rütteln::V,揺さぶる,σείω
1057,rütteln::V,揺さぶる,τινάζω
1058,schütteln::V,振る,σείω
1059,schütteln::V,振る,κουνώ
1060,schütteln::V,揺さぶる,σείω
1061,schütteln::V,揺さぶる,κουνώ
1062,schwenken::V,振る,κουνώ
1063,schütten::V,注ぐ,χύνω
1064,füllen::V,いっぱいにする,γεμίζω
1065,einwickeln::V,包む,τυλίγω
1066,tragen::V,運ぶ,φέρνω
1067,schleppen::V,引きずる,κουβαλώ
1068,ziehen::V,引く,τραβώ
1069,aufbewahren::V,預かる,φυλάω
1070,werfen::V,投げる,ρίχνω
1071,fangen::V,受ける,πιάνω
1072,packen::V,掴む,τσακώνω
1073,verstecken::V,隠す,κρύβω
1074,teilen::V,分ける,μερίζω
1075,schicken::V,送る,στέλνω
1076,bringen::V,持って行く,φέρνω
1077,hinzufügen::V,加える,προσθέτω
1078,bekommen::V,得る,προσκομίζω
1079,erhalten::V,受ける,παίρνω
1080,erhalten::V,受ける,λαμβάνω
1081,nehmen::V,取る,πιάνω
1082,nehmen::V,取る,παίρνω
1083,wählen::V,選ぶ,εκλέγω
1084,auswählen::V,選ぶ,διαλέγω
1085,bewahren::V,保存する,διατηρώ
1086,behindern::V,妨害する,εμποδίζω
1087,verderben::V,台無しにする,χαλώ
1088,beschädigen::V,損傷する,ζημιώνω
1089,zerbrechen::V,割る,σπάζω
1090,zerreißen::V,引き裂く,σχίζω
1091,zerstören::V,破壊する,καταστρέφω
1092,verbrennen::V,焼く,καίω
1093,geben::V,上げる,δίνω
1094,reichen::V,渡す,δίνω
1095,schenken::V,贈る,χαρίζω
1096,versprechen::V,約束する,υπόσχομαι
1097,wünschen::V,望む,εύχομαι
1098,loben::V,褒める,επαινώ
1099,küssen::V,キスする,φιλώ
1100,wiegen::V,揺する,κουνώ
1101,wiegen::V,揺する,νανουρίζω
1102,zudecken::V,覆う,σκεπάζω
1103,wecken::V,起こす,ξυπνώ
1104,zeigen::V,見せる,δείχνω
1105,führen::V,案内する,οδηγώ
1106,lehren::V,教える,διδάσκω
1107,unterrichten::V,通知する,διδάσκω
1108,aufziehen::V,育てる,ανατρέφω
1109,leiten::V,導く,ηγούμαι
1110,leiten::V,導く,διευθύνω
1111,antreiben::V,励ます,σπρώχνω
1112,antreiben::V,励ます,παρακινώ
1113,lassen::V,～させる,αφήνω
1114,einladen::V,誘う,προσκαλώ
1115,einladen::V,招待する,προσκαλώ
1116,vereinigen::V,一つにする,ενώνω
1117,besuchen::V,訪ねる,επισκέπτομαι
1118,treffen::V,出会う,συναντώ
1119,sich versammeln::V,集まる,μαζεύομαι
1120,spielen::V,遊ぶ,παίζω
1121,singen::V,歌う,τραγουδώ
1122,tanzen::V,踊る,χορεύω
1123,sich trennen::V,別れる,αποχωρίζομαι
1124,verlassen::V,別れる,εγκαταλείπω
1125,retten::V,救う,σώζω
1126,retten::V,助ける,σώζω
1127,bewachen::V,見張る,φρουρώ
1128,bewachen::V,軽微する,φρουρώ
1129,schützen::V,保護する,προστατεύω
1130,verteidigen::V,守る,υπερασπίζω
1131,sich schlagen::V,殴る,χτυπιέμαι
1132,schießen::V,撃つ,πυροβολώ
1133,siegen::V,勝つ,νικώ
1134,ärgern::V,怒らせる,τσαντίζω
1135,schlagen::V,殴る,χτυπώ
1136,treten::V,蹴る,κλοτσώ
1137,stechen::V,突く,τρυπώ
1138,stoßen::V,突く,ωθώ
1139,stoßen::V,突く,σπρώχνω
1140,stehlen::V,盗る,κλέβω
1141,stören::V,構う,διαταράσσω
1142,belästigen::V,邪魔する,ενοχλώ
1143,verbergen::V,隠す,κρύβω
1144,täuschen::V,だます,παραπλανώ
1145,betrügen::V,だます,απατώ
1146,töten::V,殺す,σκοτώνω
1147,töten::V,殺す,θανατώνω
1148,wohnen::V,住む,μένω
1149,wohnen::V,住む,κατοικώ
1150,arbeiten::V,働く,δουλεύω
1151,arbeiten::V,働く,εργάζομαι
1152,sammeln::V,集める,μαζεύω
1153,sammeln::V,集める,συλλέγω
1154,sammeln::V,収集する,μαζεύω
1155,sammeln::V,収集する,συλλέγω
1156,pflücken::V,摘む,κόβω
1157,jagen::V,狩りをする,κυνηγώ
1158,fischen::V,釣る,ψαρεύω
1159,fassen::V,捕る,πιάνω
1160,hüten::V,放牧する,φυλάγω
1161,hüten::V,放牧する,προσέχω
1162,treiben::V,追う,οδηγώ
1163,anbinden::V,繋ぐ,δένω
1164,füttern::V,餌をやる,ταΐζω
1165,melken::V,搾乳する,αρμέγω
1166,hacken::V,刻む,κόβω
1167,gießen::V,水をやる,ποτίζω
1168,reifen::V,熟す,ωριμάζω
1169,zubereiten::V,調理する,ετοιμάζω
1170,kochen::V,煮る,βράζω
1171,backen::V,焼く,ψήνω
1172,braten::V,焼く,τηγανίζω
1173,braten::V,炒める,τηγανίζω
1174,umrühren::V,混ぜる,ανακατεύω
1175,stricken::V,編む,πλέκω
1176,nähen::V,縫う,ράβω
1177,färben::V,染める,βάφω
1178,färben::V,染める,χρωματίζω
1179,reinigen::V,掃除する,καθαρίζω
1180,waschen::V,洗う,πλένω
1181,waschen::V,洗濯する,πλένω
1182,abwischen::V,拭く,σφουγγίζω
1183,spülen::V,洗う,ξεπλένω
1184,spülen::V,すすぐ,ξεπλένω
1185,fegen::V,掃除する,σκουπίζω
1186,kehren::V,掃く,σκουπίζω
1187,baden::V,入浴する,κάνω μπάνιο
1188,sich waschen::V,洗う,πλένομαι
1189,ausziehen::V,脱ぐ,βγάζω
1190,anziehen::V,着る,φορώ
1191,sich anziehen::V,着る,ντύνομαι
1192,kämmen::V,梳く,χτενίζω
1193,schmücken::V,飾る,στολίζω
1194,sagen::V,言う,λέω
1195,sprechen::V,話す,μιλώ
1196,reden::V,話す,μιλώ
1197,reden::V,話す,κουβεντιάζω
1198,sich unterhalten::V,話をする,συνομιλώ
1199,sich unterhalten::V,話をする,κουβεντιάζω
1200,fragen::V,聞く,ρωτώ
1201,bitten::V,頼む,ζητώ
1202,bitten::V,頼む,παρακαλώ
1203,bitten::V,お願いする,ζητώ
1204,bitten::V,お願いする,παρακαλώ
1205,erzählen::V,物語る,διηγούμαι
1206,mitteilen::V,伝える,πληροφορώ
1207,nennen::V,名づける,ονομάζω
1208,rufen::V,呼ぶ,φωνάζω
1209,prahlen::V,自慢する,καυχιέμαι
1210,übersetzen::V,訳す,μεταφράζω
1211,denken::V,考える,σκέφτομαι
1212,glauben::V,信じる,πιστεύω
1213,bemerken::V,気が付く,παρατηρώ
1214,erkennen::V,認識する,αναγνωρίζω
1215,begreifen::V,分かる,καταλαβαίνω
1216,verstehen::V,聞き取る,ακούω
1217,lernen::V,学ぶ,μαθαίνω
1218,lernen::V,勉強する,μαθαίνω
1219,wissen::V,知っている,ξέρω
1220,sich erinnern an::V,思い出す,θυμάμαι
1221,vergessen::V,忘れる,ξεχνώ
1222,messen::V,計る,μετρώ
1223,messen::V,測定する,μετρώ
1224,zählen::V,数える,μετρώ
1225,rechnen::V,計算する,λογαριάζω
1226,lesen::V,読む,διαβάζω
1227,malen::V,描く,ζωγραφίζω
1228,zeichnen::V,写生する,σχεδιάζω
1229,schreiben::V,書く,γράφω
1230,besitzen::V,所持する,κατέχω
1231,kaufen::V,買う,αγοράζω
1232,verkaufen::V,売る,πουλώ
1233,bezahlen::V,払う,πληρώνω
1234,zahlen::V,支払う,πληρώνω
1235,beherrschen::V,支配する,κυριαρχώ
1236,ertragen::V,耐える,βαστώ
1237,ertragen::V,耐える,αντέχω
