,Concept_ID,it,pt
846,schlecht::A,cattivo,mau
847,schlecht::A,cattivo,ruim
848,richtig::A,giusto,justo
849,richtig::A,giusto,correcto
850,schlimm::A,grave,mau
851,schlimm::A,grave,grave
852,wahr::A,vero,verdadeiro
853,alt::A,vecchio,velho
854,alt::A,vecchio,antigo
855,neu::A,nuovo,novo
856,ehemalig::A,vecchio,antigo
857,ehemalig::A,d'una_volta,antigo
858,alt[Lebewesen]::A,anziano,velho
859,jung::A,giovane,jovem
860,arm::A,pòvero,pobre
861,reich::A,ricco,rico
862,bekannt::A,noto,conhecido
863,bekannt::A,conosciuto,conhecido
864,berühmt::A,famoso,famoso
865,berühmt::A,famoso,célebre
866,berühmt::A,cèlebre,famoso
867,berühmt::A,cèlebre,célebre
868,fremd::A,estràneo,alheio
869,fremd::A,estràneo,estranho
870,fremd::A,straniero,alheio
871,fremd::A,straniero,estranho
872,verschieden::A,diverso,diverso
873,verschieden::A,diverso,diferente
874,verschieden::A,differente,diverso
875,verschieden::A,differente,diferente
876,nah::A,vicino,próximo
877,nah::A,propinquo,próximo
878,fern::A,lontano,remoto
879,fern::A,lontano,distante
880,linker::A,sinistro,esquerdo
881,rechter::A,destro,direito
882,anderer::A,altro,outro
883,erster::A,primo,primeiro
884,zweiter::A,secondo,segundo
885,dritter::A,terzo,terceiro
886,letzter::A,ùltimo,final
887,letzter::A,ùltimo,último
888,allein::ADV,solo,só
889,allein::ADV,da solo,só
890,auf einmal::ADV,insieme,de vez
891,zusammen::ADV,insieme,juntos
892,lange::ADV,a lungo,muito tempo
893,plötzlich::ADV,all'improvviso,de repente
894,sofort::ADV,sùbito,imediatamente
895,sofort::ADV,all'istante,imediatamente
896,später::ADV,più tardi,mais tarde
897,jetzt::ADV,ora,agora
898,jetzt::ADV,adesso,agora
899,heute::ADV,oggi,hoje
900,morgen::ADV,domani,amanhã
901,bald::ADV,presto,logo
902,bald::ADV,presto,breve
903,bald::ADV,tra poco,logo
904,bald::ADV,tra poco,breve
905,dann::ADV,allora,então
906,dann::ADV,allora,depois
907,gestern::ADV,ieri,ontem
908,einst::ADV,prima,antigamente
909,einst::ADV,un tempo,antigamente
910,damals::ADV,allora,então
911,danach::ADV,poi,logo
912,danach::ADV,poi,depois
913,danach::ADV,dopo,logo
914,danach::ADV,dopo,depois
915,vorher::ADV,prima,antes
916,zuerst::ADV,prima,primeiro
917,zuerst::ADV,dapprima,primeiro
918,einmal::ADV,una volta,uma vez
919,manchmal::ADV,talvolta,às vezes
920,manchmal::ADV,qualche volta,às vezes
921,oft::ADV,spesso,muitas vezes
922,immer::ADV,sempre,sempre
923,niemals::ADV,non mai,nunca
924,hier::ADV,qua,cá
925,hier::ADV,qua,aqui
926,hierhin::ADV,qua,para cá
927,von hier::ADV,ne,daqui
928,von hier::ADV,da qui,daqui
929,dort::ADV,lì,lá
930,dort::ADV,lì,ali
931,dorthin::ADV,là,lá
932,dorthin::ADV,là,para lá
933,geradeaus::ADV,diritto,em frente
934,vorwärts::ADV,avanti,avante
935,rückwärts::ADV,all'indietro,para trás
936,zurück::ADV,di indietro,atrás
937,unten::ADV,giù,debaixo
938,unten::ADV,giù,em baixo
939,unten::ADV,sotto,debaixo
940,unten::ADV,sotto,em baixo
941,hinab::ADV,giù,para baixo
942,hinab::ADV,in giù,para baixo
943,oben::ADV,su,em cima
944,oben::ADV,sopra,em cima
945,hinauf::ADV,in sù,para cima
946,hinauf::ADV,in alto,para cima
947,überall::ADV,dappertutto,em toda parte
948,nicht::ADV,non,não
949,ein wenig::ADV,un po',um pouco
950,ein wenig::ADV,un po',um bocado
951,ein wenig::ADV,un poco,um pouco
952,ein wenig::ADV,un poco,um bocado
953,kaum::ADV,a appena,apenas
954,sehr::ADV,molto,muito
955,so::ADV,così,tão
956,so::ADV,così,assim
957,so::ADV,tanto,tão
958,so::ADV,tanto,assim
959,noch::ADV,ancora,ainda
960,nur::ADV,solo,só
961,nur::ADV,solo,apenas
962,nur::ADV,solo,somente
963,nur::ADV,soltanto,só
964,nur::ADV,soltanto,apenas
965,nur::ADV,soltanto,somente
966,schon::ADV,già,já
967,wieder::ADV,di nuovo,outra vez
968,vergebens::ADV,invano,em vão
969,vor::PRP,davanti a,diante de
970,hinter::PRP,dietro,atrás de
971,unter::PRP,sotto,sob
972,unter::PRP,sotto,debaixo de
973,durch::PRP,per,por
974,durch::PRP,per,através de
975,durch::PRP,attraverso,por
976,durch::PRP,attraverso,através de
977,neben::PRP,a accanto a,junto de
978,neben::PRP,a accanto a,ao lado de
979,zwischen::PRP,fra,entre
980,wegen::PRP,a causa di,por
981,wegen::PRP,a causa di,por causa de
982,dies::PRN,ciò,isto
983,dies::PRN,questo,isto
984,das::PRN,ciò,isso
985,das::PRN,ciò,aquilo
986,das::PRN,quello,isso
987,das::PRN,quello,aquilo
988,alles::PRN,tutto,todo
989,ich::PRN,ìo,eu
990,du::PRN,tu,tu
991,er::PRN,lui,ele
992,er::PRN,egli,ele
993,wir::PRN,noi,nós
994,ihr::PRN,voi,vós
995,ihr::PRN,voi,vocês
996,sie::PRN,loro,eles
997,was::FPRN,che,quê
998,was::FPRN,che cosa,quê
999,wer::FPRN,chi,quem
1000,wo::FADV,dove,onde
1001,wohin::FADV,dove,aonde
1002,wohin::FADV,dove,para onde
1003,wie::FADV,come,como
1004,warum::FADV,perche,porquê
1005,warum::FADV,perche,por que
1006,wieviel::FNUM,quanto,quanto
1007,eins::NUM,uno,um
1008,zwei::NUM,due,dois
1009,drei::NUM,tre,três
1010,vier::NUM,quattro,quatro
1011,fünf::NUM,cinque,cinco
1012,sechs::NUM,sei,seis
1013,sieben::NUM,sette,sete
1014,acht::NUM,otto,oito
1015,neun::NUM,nove,nove
1016,zehn::NUM,dieci,dez
1017,elf::NUM,ùndici,onze
1018,zwölf::NUM,dodici,doze
1019,zwanzig::NUM,venti,vinte
1020,dreißig::NUM,trenta,trinta
1021,vierzig::NUM,quaranta,quarenta
1022,fünfzig::NUM,cinquanta,cinquenta
1023,sechzig::NUM,sessanta,sessenta
1024,siebzig::NUM,settanta,setenta
1025,achtzig::NUM,ottanta,oitenta
1026,neunzig::NUM,novanta,noventa
1027,hundert::NUM,cento,cem
1028,hundert::NUM,cento,cento
1029,tausend::NUM,mille,mil
1030,und::CNJ,e,e
1031,oder::CNJ,o,ou
1032,stehen::V,stare in piedi,estar em pé
1033,sitzen::V,sedere,estar sentado
1034,sitzen::V,stare seduto,estar sentado
1035,liegen::V,giacere,jazer
1036,liegen::V,giacere,estar deitado
1037,hängen::V,pèndere,pender
1038,hängen::V,pèndere,estar pendurado
1039,hängen::V,èssere appeso,pender
1040,hängen::V,èssere appeso,estar pendurado
1041,werden::V,farsi,tornar-se
1042,werden::V,diventare,tornar-se
1043,passieren::V,succèdere,acontecer
1044,beginnen::V,cominciare,começar
1045,enden::V,finire,acabar
1046,enden::V,finire,terminar
1047,enden::V,terminare,acabar
1048,enden::V,terminare,terminar
1049,wechseln::V,variare,variar
1050,wechseln::V,variare,alternar
1051,wechseln::V,cambiare,variar
1052,wechseln::V,cambiare,alternar
1053,aufgehen[Sonne]::V,sòrgere,nascer
1054,aufgehen[Sonne]::V,spuntare,nascer
1055,untergehen[Sonne]::V,tramontare,pôr-se
1056,scheinen[Sonne]::V,splèndere,brilhar
1057,donnern::V,tonare,trovejar
1058,wehen::V,soffiare,soprar
1059,strömen::V,fluire,correr
1060,fließen::V,fluire,fluir
1061,fließen::V,scorrere,fluir
1062,sich drehen::V,girarsi,girar
1063,schwanken::V,oscillare,oscilar
1064,schwanken::V,barcollare,oscilar
1065,schwingen::V,vibrare,vibrar
1066,schwingen::V,oscillare,vibrar
1067,fallen::V,cadere,cair
1068,brennen::V,àrdere,arder
1069,brennen::V,bruciare,arder
1070,rauchen::V,fumare,fumegar
1071,regnen::V,piòvere,chover
1072,gefrieren::V,gelarsi,gelar
1073,gefrieren::V,gelarsi,congelar
1074,gefrieren::V,congelarsi,gelar
1075,gefrieren::V,congelarsi,congelar
1076,tauen::V,sciògliersi,derreter
1077,tauen::V,sciògliersi,descongelar
1078,schmelzen::V,fòndere,fundir-se
1079,schmelzen::V,sciògliersi,fundir-se
1080,trocknen::V,asciugarsi,secar
1081,sieden::V,bollire,ferver
1082,faulen::V,marcire,estragar-se
1083,verfaulen::V,imputridire,apodrecer
1084,reißen::V,strapparsi,romper-se
1085,versinken::V,affondare,afundar-se
1086,vergehen::V,passare,passar
1087,erscheinen::V,apparire,aparecer
1088,erscheinen::V,comparire,aparecer
1089,verschwinden::V,sparire,desaparecer
1090,verschwinden::V,scomparire,desaparecer
1091,sinken::V,calare,descer
1092,sinken::V,scendere,descer
1093,abnehmen::V,diminuire,diminuir
1094,abnehmen::V,diminuire,decrescer
1095,zunehmen::V,aumentare,crescer
1096,zunehmen::V,aumentare,aumentar
1097,steigen::V,salire,subir
1098,steigen::V,montare,subir
1099,wachsen::V,crescere,crescer
1100,glänzen::V,splèndere,brilhar
1101,funkeln::V,brillare,cintilar
1102,funkeln::V,scintillare,cintilar
1103,lärmen::V,strepitare,fazer barulho
1104,lärmen::V,fare chiasso,fazer barulho
1105,läuten::V,suonare,chocalhar
1106,klingeln::V,suonare,tocar
1107,klirren::V,tintinnare,tinir
1108,brausen::V,rombare,bramar
1109,brausen::V,rumoreggiare,bramar
1110,rauschen::V,frusciare,murmurar
1111,rauschen::V,frusciare,rumorejar
1112,klingen::V,suonare,soar
1113,bellen::V,latrare,ladrar
1114,bellen::V,abbaiare,ladrar
1115,heulen::V,urlare,uivar
1116,heulen::V,ululare,uivar
1117,blasen::V,soffiare,soprar
1118,pfeifen::V,fischiare,assobiar
1119,schreien::V,gridare,gritar
1120,stöhnen::V,gèmere,gemer
1121,zittern::V,tremare,tremer
1122,leben::V,vìvere,viver
1123,geboren werden::V,nàscere,nascer
1124,atmen::V,respirare,respirar
1125,trinken::V,bere,beber
1126,essen::V,mangiare,comer
1127,schlucken::V,inghiottire,engolir
1128,müde werden::V,stancarsi,cansar-se
1129,einschlafen::V,addormentarsi,adormecer
1130,schlafen::V,dormire,dormir
1131,aufwachen::V,svegliarsi,acordar
1132,aufstehen::V,levarsi,levantar-se
1133,sich erholen::V,riposarsi,descansar
1134,krank werden::V,ammalarsi,adoecer
1135,krank werden::V,ammalarsi,ficar doente
1136,krank sein::V,èssere malato,estar doente
1137,schmerzen::V,dolere,doer
1138,husten::V,tossire,tossir
1139,genesen::V,guarire,convalescer
1140,sterben::V,morire,morrer
1141,umkommen::V,perire,perecer
1142,sich bewegen::V,agitarsi,mover-se
1143,sich rühren::V,muòversi,mexer-se
1144,sich erheben::V,alzarsi,levantar-se
1145,sich setzen::V,sedersi,sentar-se
1146,hinfallen::V,cadere,cair
1147,laufen::V,camminare,andar
1148,laufen::V,camminare,caminhar
1149,laufen::V,andare a piedi,andar
1150,laufen::V,andare a piedi,caminhar
1151,schreiten::V,andare,andar
1152,schreiten::V,andare,caminhar
1153,schreiten::V,procedere,andar
1154,schreiten::V,procedere,caminhar
1155,spazierengehen::V,passeggiare,passear
1156,spazierengehen::V,andare a passeggio,passear
1157,eilen::V,andare in fretta,apressar-se
1158,sich beeilen::V,affrettarsi,apressar-se
1159,sich beeilen::V,affrettarsi,despachar-se
1160,sausen::V,volare,correr
1161,sausen::V,correre,correr
1162,rennen::V,correre,correr
1163,springen::V,saltare,saltar
1164,klettern::V,arrampicarsi,trepar
1165,schaukeln::V,fare l'altalena,baloiçar
1166,kriechen::V,strisciare,rastejar
1167,kriechen::V,strisciare,arrastar-se
1168,schwimmen::V,nuotare,nadar
1169,tauchen::V,tuffarsi,mergulhar
1170,tauchen::V,immèrgersi,mergulhar
1171,rudern::V,remare,remar
1172,fahren::V,andare,ir
1173,fahren::V,viaggiare,ir
1174,fliegen::V,volare,voar
1175,gehen::V,andare,ir
1176,gehen::V,andare,andar
1177,weggehen::V,andàrsene,partir
1178,weggehen::V,andàrsene,ir-se embora
1179,weggehen::V,andare via,partir
1180,weggehen::V,andare via,ir-se embora
1181,abfahren::V,partire,sair
1182,abfahren::V,partire,partir
1183,anhalten::V,fermarsi,parar
1184,hineingehen::V,entrare,entrar
1185,eintreten::V,entrare,entrar
1186,kommen::V,venire,vir
1187,ankommen::V,arrivare,chegar
1188,zurückkommen::V,ritornare,voltar
1189,zurückkommen::V,ritornare,regressar
1190,bleiben::V,restare,ficar
1191,bleiben::V,restare,permanecer
1192,bleiben::V,rimanere,ficar
1193,bleiben::V,rimanere,permanecer
1194,warten::V,aspettare,esperar
1195,erwarten::V,attèndere,esperar
1196,erwarten::V,attèndere,aguardar
1197,suchen::V,cercare,buscar
1198,suchen::V,cercare,procurar
1199,finden::V,trovare,achar
1200,finden::V,trovare,encontrar
1201,versuchen::V,tentare,tentar
1202,vorbereiten::V,preparare,preparar
1203,lieben::V,amare,amar
1204,lieben::V,amare,querer
1205,mögen::V,piacere a,gostar de
1206,mögen::V,volere bene a,gostar de
1207,lachen::V,rìdere,rir
1208,lachen::V,rìdere,rir-se
1209,rühren::V,commuòvere,comover
1210,weinen::V,piàngere,chorar
1211,schimpfen::V,imprecare,ralhar
1212,sich ärgern::V,stizzirsi,zangar-se
1213,sich ärgern::V,arrabbiarsi,zangar-se
1214,sich fürchten::V,avere paura,ter medo de
1215,sich fürchten::V,avere paura,ter receio de
1216,fürchten::V,temere,temer
1217,fürchten::V,temere,recear
1218,fliehen::V,fuggire,fugir
1219,flüchten::V,sfuggire,refugiar-se
1220,sehen::V,vedere,ver
1221,anschauen::V,guardare,olhar
1222,ansehen::V,guardare,mirar
1223,hören::V,udire,ouvir
1224,hören::V,sentire,ouvir
1225,zuhören::V,ascoltare,escutar
1226,probieren::V,degustare,provar
1227,probieren::V,degustare,saborear
1228,probieren::V,assaggiare,provar
1229,probieren::V,assaggiare,saborear
1230,riechen::V,sentire,cheirar
1231,fühlen::V,sentire,sentir
1232,scheinen::V,parere,parecer
1233,scheinen::V,sembrare,parecer
1234,zu sehen sein::V,vedersi,estar à vista
1235,vernehmen::V,sentire,ouvir
1236,vernehmen::V,percepire,ouvir
1237,frieren::V,aver freddo,ter frio
1238,tun::V,fare,fazer
1239,können::V,sapere,saber
1240,wollen::V,volere,querer
1241,anfangen::V,iniziare,iniciar
1242,anfangen::V,cominciare,iniciar
1243,beenden::V,finire,acabar
1244,beenden::V,finire,terminar
1245,beenden::V,terminare,acabar
1246,beenden::V,terminare,terminar
1247,aufhören::V,finire,cessar
1248,aufhören::V,finire,desistir
1249,aufhören::V,cessare,cessar
1250,aufhören::V,cessare,desistir
1251,gelingen::V,riuscire,sair bem
1252,gelingen::V,riuscire,dar bom resultado
1253,geraten::V,stare,sair
1254,geraten::V,stare,dar resultado
1255,öffnen::V,aprire,abrir
1256,schließen::V,chiùdere,fechar
1257,stellen::V,porre,pôr
1258,stellen::V,porre,colocar
1259,stellen::V,mettere,pôr
1260,stellen::V,mettere,colocar
1261,setzen::V,porre,pôr
1262,setzen::V,porre,meter
1263,setzen::V,mettere,pôr
1264,setzen::V,mettere,meter
1265,legen::V,posare,pôr
1266,legen::V,posare,meter
1267,legen::V,mettere,pôr
1268,legen::V,mettere,meter
1269,berühren::V,toccare,tocar
1270,verbinden::V,unire,unir
1271,verbinden::V,unire,ligar
1272,verbinden::V,congiùngere,unir
1273,verbinden::V,congiùngere,ligar
1274,bedecken::V,coprire,cobrir
1275,bedecken::V,ricoprire,cobrir
1276,aufhängen::V,attaccare,pendurar
1277,anzünden::V,accèndere,acender
1278,anzünden::V,incendiare,acender
1279,aufheben::V,raccògliere,apanhar
1280,aufheben::V,raccògliere,levantar
1281,zurücklassen::V,lasciare,deixar
1282,zurücklassen::V,lasciare indietro,deixar
1283,verlieren::V,pèrdere,perder
1284,fallen lassen::V,lasciare cadere,deixar cair
1285,machen::V,fare,fazer
1286,herstellen::V,produrre,produzir
1287,herstellen::V,fabbricare,produzir
1288,bauen::V,costruire,edificar
1289,bauen::V,costruire,construir
1290,reparieren::V,riparare,reparar
1291,reparieren::V,riparare,consertar
1292,verbessern::V,migliorare,melhorar
1293,ändern::V,mutare,mudar
1294,ändern::V,mutare,alterar
1295,ändern::V,cambiare,mudar
1296,ändern::V,cambiare,alterar
1297,graben::V,scavare,cavar
1298,beugen::V,chinare,curvar
1299,beugen::V,flettere,curvar
1300,biegen::V,tòrcere,vergar
1301,drehen::V,girare,girar
1302,wenden::V,girare,virar
1303,wenden::V,girare,voltar
1304,wenden::V,voltare,virar
1305,wenden::V,voltare,voltar
1306,umdrehen::V,rivoltare,virar
1307,umdrehen::V,rivoltare,revolver
1308,heben::V,levare,levantar
1309,hochheben::V,levare,erguer
1310,hochheben::V,levare,levantar
1311,hochheben::V,sollevare,erguer
1312,hochheben::V,sollevare,levantar
1313,ergreifen::V,afferrare,apanhar
1314,halten::V,tenere,segurar
1315,drücken::V,premere,apertar
1316,schieben::V,spìngere,empurrar
1317,kratzen::V,grattare,raspar
1318,kratzen::V,graffiare,raspar
1319,lecken::V,leccare,lamber
1320,beißen::V,mòrdere,morder
1321,abreißen::V,staccarsi,arrancar
1322,abreißen::V,strapparsi,arrancar
1323,abschneiden::V,tagliare,talhar
1324,binden::V,legare,ligar
1325,binden::V,bendare,ligar
1326,stecken::V,ficcare,meter
1327,stecken::V,ficcare,enfiar
1328,brechen::V,rompere,romper
1329,brechen::V,rompere,quebrar
1330,klopfen::V,bàttere,bater
1331,hauen::V,picchiare,bater
1332,kleben::V,incollare,colar
1333,reiben::V,fregare,esfregar
1334,streichen::V,spalmare,barrar
1335,schleifen::V,arrotare,afiar
1336,schneiden::V,tagliare,cortar
1337,rütteln::V,scuòtere,sacudir
1338,schütteln::V,agitare,abanar
1339,schütteln::V,agitare,sacudir
1340,schütteln::V,scuòtere,abanar
1341,schütteln::V,scuòtere,sacudir
1342,schwenken::V,agitare,agitar
1343,schwenken::V,sventolare,agitar
1344,schütten::V,versare,deitar
1345,füllen::V,riempire,encher
1346,einwickeln::V,involtare,envolver
1347,einwickeln::V,involtare,embrulhar
1348,tragen::V,portare,levar
1349,tragen::V,portare,trazer
1350,schleppen::V,trainare,arrastar
1351,schleppen::V,trascinare,arrastar
1352,ziehen::V,tirare,puxar
1353,aufbewahren::V,custodire,guardar
1354,aufbewahren::V,custodire,conservar
1355,aufbewahren::V,conservare,guardar
1356,aufbewahren::V,conservare,conservar
1357,werfen::V,gettare,lançar
1358,werfen::V,lanciare,lançar
1359,fangen::V,prèndere,apanhar
1360,fangen::V,acchiappare,apanhar
1361,packen::V,pigliare,agarrar
1362,packen::V,afferrare,agarrar
1363,verstecken::V,nascondere,esconder
1364,teilen::V,divìdere,partir
1365,teilen::V,divìdere,dividir
1366,schicken::V,inviare,enviar
1367,bringen::V,portare,trazer
1368,bringen::V,apportare,trazer
1369,hinzufügen::V,aggiùngere,acrescentar
1370,bekommen::V,ricevere,obter
1371,erhalten::V,ricevere,receber
1372,nehmen::V,prèndere,tomar
1373,wählen::V,elèggere,eleger
1374,wählen::V,elèggere,escolher
1375,wählen::V,scegliere,eleger
1376,wählen::V,scegliere,escolher
1377,auswählen::V,scegliere,escolher
1378,auswählen::V,scegliere,seleccionar
1379,bewahren::V,conservare,guardar
1380,bewahren::V,conservare,conservar
1381,behindern::V,impedire,impedir
1382,verderben::V,guastare,estragar
1383,verderben::V,guastare,corromper
1384,beschädigen::V,danneggiare,danificar
1385,zerbrechen::V,rompere,romper
1386,zerbrechen::V,rompere,quebrar
1387,zerbrechen::V,spezzare,romper
1388,zerbrechen::V,spezzare,quebrar
1389,zerreißen::V,stracciare,rasgar
1390,zerstören::V,distrùggere,destruir
1391,verbrennen::V,bruciare,queimar
1392,geben::V,dare,dar
1393,reichen::V,pòrgere,passar
1394,schenken::V,regalare,oferecer
1395,versprechen::V,promettere,prometer
1396,wünschen::V,augurare,desejar
1397,loben::V,lodare,louvar
1398,küssen::V,baciare,beijar
1399,wiegen::V,cullare,embalar
1400,wiegen::V,dondolare,embalar
1401,zudecken::V,coprire,tapar
1402,zudecken::V,coprire,cobrir
1403,wecken::V,svegliare,acordar
1404,wecken::V,svegliare,despertar
1405,zeigen::V,indicare,mostrar
1406,führen::V,guidare,guiar
1407,führen::V,guidare,conduzir
1408,führen::V,condurre,guiar
1409,führen::V,condurre,conduzir
1410,lehren::V,insegnare,ensinar
1411,unterrichten::V,istruire,instruir
1412,unterrichten::V,insegnare,instruir
1413,aufziehen::V,allevare,criar
1414,leiten::V,avviare,dirigir
1415,leiten::V,avviare,conduzir
1416,leiten::V,dirìgere,dirigir
1417,leiten::V,dirìgere,conduzir
1418,antreiben::V,incitare,impelir
1419,lassen::V,fare,fazer
1420,einladen::V,invitare,convidar
1421,vereinigen::V,unire,unir
1422,vereinigen::V,unire,reunir
1423,besuchen::V,visitare,ir ver
1424,besuchen::V,visitare,visitar
1425,besuchen::V,far vìsita a,ir ver
1426,besuchen::V,far vìsita a,visitar
1427,treffen::V,incontrare,encontrar
1428,sich versammeln::V,rinunirsi,reunir-se
1429,spielen::V,giocare,jogar
1430,spielen::V,giocare,brincar
1431,singen::V,cantare,cantar
1432,tanzen::V,danzare,bailar
1433,sich trennen::V,separarsi,apartar-se
1434,verlassen::V,lasciare,deixar
1435,verlassen::V,lasciare,abandonar
1436,verlassen::V,abbandonare,deixar
1437,verlassen::V,abbandonare,abandonar
1438,retten::V,salvare,salvar
1439,bewachen::V,custodire,vigiar
1440,bewachen::V,custodire,guardar
1441,schützen::V,protèggere,proteger
1442,verteidigen::V,difèndere,defender
1443,sich schlagen::V,bàttersi,brigar
1444,sich schlagen::V,bàttersi,bater-se
1445,schießen::V,sparare,disparar
1446,siegen::V,vìncere,vencer
1447,ärgern::V,stizzire,irritar
1448,ärgern::V,stizzire,aborrecer
1449,schlagen::V,bàttere,bater
1450,treten::V,calciare,pisar
1451,stechen::V,pùngere,picar
1452,stoßen::V,urtare,empurrar
1453,stoßen::V,spìngere,empurrar
1454,stehlen::V,rubare,furtar
1455,stören::V,disturbare,perturbar
1456,belästigen::V,molestare,incomodar
1457,belästigen::V,molestare,importunar
1458,belästigen::V,importunare,incomodar
1459,belästigen::V,importunare,importunar
1460,verbergen::V,celare,ocultar
1461,verbergen::V,celare,esconder
1462,verbergen::V,nascondere,ocultar
1463,verbergen::V,nascondere,esconder
1464,täuschen::V,ingannare,iludir
1465,täuschen::V,ingannare,enganar
1466,betrügen::V,frodare,burlar
1467,betrügen::V,frodare,enganar
1468,betrügen::V,truffare,burlar
1469,betrügen::V,truffare,enganar
1470,töten::V,uccìdere,matar
1471,wohnen::V,abitare,morar
1472,arbeiten::V,lavorare,trabalhar
1473,sammeln::V,raccògliere,recolher
1474,sammeln::V,raccògliere,coleccionar
1475,sammeln::V,collezionare,recolher
1476,sammeln::V,collezionare,coleccionar
1477,pflücken::V,cògliere,colher
1478,jagen::V,cacciare,caçar
1479,fischen::V,pescare,pescar
1480,fassen::V,catturare,apanhar
1481,fassen::V,acchiappare,apanhar
1482,hüten::V,pascolare,guardar
1483,treiben::V,spìngere,conduzir
1484,anbinden::V,legare,atar
1485,anbinden::V,attaccare,atar
1486,füttern::V,dar da mangiare a,dar de comer a
1487,melken::V,mùngere,ordenhar
1488,hacken::V,tritare,rachar
1489,hacken::V,spaccare,rachar
1490,gießen::V,annaffiare,regar
1491,reifen::V,maturare,amadurecer
1492,zubereiten::V,preparare,preparar
1493,kochen::V,cuòcere,cozer
1494,backen::V,cuòcere,cozer
1495,backen::V,cuòcere al forno,cozer
1496,braten::V,frìggere,assar
1497,braten::V,frìggere,fritar
1498,braten::V,arrostire,assar
1499,braten::V,arrostire,fritar
1500,umrühren::V,mescolare,remexer
1501,stricken::V,llavorare a maglia,tricotar
1502,stricken::V,llavorare a maglia,fazer malha
1503,nähen::V,cucire,coser
1504,nähen::V,cucire,costurar
1505,färben::V,tìngere,tingir
1506,färben::V,tìngere,colorir
1507,reinigen::V,pulire,limpar
1508,reinigen::V,pulire,purificar
1509,reinigen::V,nettare,limpar
1510,reinigen::V,nettare,purificar
1511,waschen::V,lavare,lavar
1512,abwischen::V,asciugare,limpar
1513,abwischen::V,asciugare,esfregar
1514,spülen::V,lavare,lavar
1515,spülen::V,lavare,enxaguar
1516,spülen::V,sciacquare,lavar
1517,spülen::V,sciacquare,enxaguar
1518,fegen::V,spazzare,varrer
1519,kehren::V,spazzare,varrer
1520,baden::V,bagnarsi,banhar
1521,baden::V,bagnarsi,tomar banho
1522,baden::V,fare il bagno,banhar
1523,baden::V,fare il bagno,tomar banho
1524,sich waschen::V,lavarsi,lavar-se
1525,ausziehen::V,tògliersi,despir
1526,anziehen::V,mettersi,vestir
1527,anziehen::V,indossare,vestir
1528,sich anziehen::V,vestirsi,vestir-se
1529,kämmen::V,pettinare,pentear
1530,schmücken::V,ornare,adornar
1531,schmücken::V,decorare,adornar
1532,sagen::V,dire,dizer
1533,sprechen::V,parlare,falar
1534,reden::V,parlare,falar
1535,sich unterhalten::V,conversare,conversar
1536,fragen::V,chièdere,perguntar
1537,fragen::V,domandare,perguntar
1538,bitten::V,pregare,pedir
1539,erzählen::V,narrare,contar
1540,erzählen::V,raccontare,contar
1541,mitteilen::V,comunicare,comunicar
1542,mitteilen::V,comunicare,participar
1543,nennen::V,nominare,nomear
1544,nennen::V,nominare,apelidar
1545,rufen::V,chiamare,chamar
1546,prahlen::V,vantarsi,gabar-se
1547,prahlen::V,vantarsi,vangloriar-se
1548,übersetzen::V,tradurre,traduzir
1549,denken::V,pensare,pensar
1550,glauben::V,credere,crer
1551,bemerken::V,notare,notar
1552,bemerken::V,notare,observar
1553,bemerken::V,osservare,notar
1554,bemerken::V,osservare,observar
1555,erkennen::V,riconoscere,reconhecer
1556,begreifen::V,capire,apreender
1557,begreifen::V,capire,compreender
1558,begreifen::V,comprèndere,apreender
1559,begreifen::V,comprèndere,compreender
1560,verstehen::V,intèndere,entender
1561,verstehen::V,intèndere,compreender
1562,verstehen::V,comprèndere,entender
1563,verstehen::V,comprèndere,compreender
1564,lernen::V,imparare,aprender
1565,lernen::V,apprèndere,aprender
1566,wissen::V,sapere,saber
1567,sich erinnern an::V,ricordare,lembrar-se de
1568,sich erinnern an::V,ricordare,recordar-se de
1569,sich erinnern an::V,ricordarsi di,lembrar-se de
1570,sich erinnern an::V,ricordarsi di,recordar-se de
1571,vergessen::V,dimenticare,esquecer
1572,messen::V,misurare,medir
1573,zählen::V,contare,contar
1574,rechnen::V,contare,calcular
1575,rechnen::V,calcolare,calcular
1576,lesen::V,lèggere,ler
1577,malen::V,dipìngere,pintar
1578,zeichnen::V,disegnare,desenhar
1579,schreiben::V,scrìvere,escrever
1580,besitzen::V,possedere,possuir
1581,kaufen::V,comprare,comprar
1582,kaufen::V,acquistare,comprar
1583,verkaufen::V,vendere,vender
1584,bezahlen::V,pagare,pagar
1585,zahlen::V,pagare,pagar
1586,beherrschen::V,dominare,imperar
1587,ertragen::V,sopportare,suportar
