,Concept_ID,bg,kv
829,drei::NUM,три,куим
830,vier::NUM,четири,нёль
831,fünf::NUM,пет,вит
832,sechs::NUM,шест,квать
833,sieben::NUM,седем,сизим
834,acht::NUM,осем,кыкьямыс
835,neun::NUM,девет,ӧкмыс
836,zehn::NUM,десет,дас
837,elf::NUM,единайсет,дасотік
838,elf::NUM,единадесет,дасотік
839,zwölf::NUM,дванайсет,даскык
840,zwölf::NUM,дванадесет,даскык
841,zwanzig::NUM,двайсет,кыкдас
842,zwanzig::NUM,двадесет,кыкдас
843,dreißig::NUM,тридесет,куимдас
844,vierzig::NUM,четиридесет,нёльдас
845,fünfzig::NUM,петдесет,витдас
846,sechzig::NUM,шестдесет,кватьдас
847,siebzig::NUM,седемдесет,сизимдас
848,achtzig::NUM,осемдесет,кыкьямысдас
849,neunzig::NUM,деветдесет,ӧкмысдас
850,hundert::NUM,сто,сто
851,tausend::NUM,хиляда,тысяча
852,und::CNJ,а,и
853,und::CNJ,а,да
854,und::CNJ,та,и
855,und::CNJ,та,да
856,oder::CNJ,или,или
857,stehen::V,стоя,сулавны
858,sitzen::V,седя,пукавны
859,liegen::V,лежа,куйлыны
860,hängen::V,вися,ӧшавны
861,werden::V,бъда,лоны
862,werden::V,стана,лоны
863,passieren::V,случа се,аркмыны
864,beginnen::V,започна,петны
865,enden::V,свърша,-сь
866,enden::V,свърша,бырны
867,wechseln::V,променям,вежсьыны
868,aufgehen[Sonne]::V,изгрея,петавны
869,untergehen[Sonne]::V,заляза,пуксьыны
870,scheinen[Sonne]::V,грея,югьявны
871,scheinen[Sonne]::V,светя,югьявны
872,donnern::V,гърмя,гымавны
873,wehen::V,вея,пӧлявны
874,wehen::V,духам,пӧлявны
875,strömen::V,тека,киссьыны
876,strömen::V,лея се,киссьыны
877,fließen::V,тека,визывтны
878,sich drehen::V,въртя се,бергавны
879,schwanken::V,клатя се,кӧвьясьны
880,schwingen::V,трептя,дюттясьны
881,fallen::V,падам,усьны
882,brennen::V,горя,сотчыны
883,rauchen::V,димя,тшынасьны
884,regnen::V,вали дъжд,зэрны
885,gefrieren::V,замръзна,гегдыны
886,tauen::V,топя се,сывны
887,schmelzen::V,разтопя се,сывны
888,trocknen::V,съхна,косьмыны
889,sieden::V,вря,пизьны
890,sieden::V,кипя,пизьны
891,faulen::V,гния,нёльзьыны
892,verfaulen::V,изгния,тӧрмыны
893,verfaulen::V,изгния,сiсьмыны
894,reißen::V,напукам се,косясьны
895,versinken::V,потъна,вӧйны
896,vergehen::V,минавам,мунны
897,erscheinen::V,явя се,мыччисьны
898,verschwinden::V,изчезна,ӧшны
899,sinken::V,падна,ямны
900,abnehmen::V,отслабна,ямны
901,zunehmen::V,нарасна,паськавны
902,steigen::V,увелича се,лэбтiсьны
903,steigen::V,покачвам се,лэбтiсьны
904,wachsen::V,раста,быдмыны
905,glänzen::V,лъщя,свиттявны
906,glänzen::V,блестя,свиттявны
907,funkeln::V,искря,югйовтлыны
908,funkeln::V,искря,югйӧв-керны
909,lärmen::V,шумя,чавзыны
910,läuten::V,звъня,диньгыны
911,klingeln::V,звъня,силькӧтны
912,klirren::V,звънтя,жольӧтны
913,klirren::V,дрънкам,жольӧтны
914,brausen::V,буча,гуасьны
915,rauschen::V,шумя,кышӧтны
916,klingen::V,звуча,горавны
917,bellen::V,лая,увтны
918,bellen::V,лая,вувтны
919,heulen::V,вия,уннявны
920,heulen::V,рева,уннявны
921,blasen::V,духна,пӧлявны
922,pfeifen::V,свиря,пиксыны
923,schreien::V,крещя,айзыны
924,stöhnen::V,стена,ойзыны
925,stöhnen::V,стена,ружтыны
926,stöhnen::V,пъшкам,ойзыны
927,stöhnen::V,пъшкам,ружтыны
928,zittern::V,треперя,легьявны
929,leben::V,живея,овны
930,geboren werden::V,родя се,шогмыны
931,atmen::V,дишам,лолавны
932,trinken::V,пия,юны
933,essen::V,ям,сёйны
934,schlucken::V,гълтам,ньылавны
935,müde werden::V,уморя се,мыдзны
936,einschlafen::V,заспя,ланьтны
937,schlafen::V,спя,узьны
938,aufwachen::V,събудя се,саймыны
939,aufwachen::V,събудя се,пальмыны
940,aufstehen::V,стана,сувтны
941,sich erholen::V,отдъхвам си,шоччисьлыны
942,krank werden::V,заболея,моржитны
943,krank sein::V,боледувам,шогавны
944,krank sein::V,боледувам,визьӧтны
945,schmerzen::V,боля,висьны
946,husten::V,кашлям,кашляйтны
947,genesen::V,оздравея,бурдны
948,sterben::V,умра,кувны
949,umkommen::V,загина,вийсьыны
950,sich bewegen::V,движа се,локны
951,sich bewegen::V,движа се,ветлӧтны
952,sich bewegen::V,мърдам се,локны
953,sich bewegen::V,мърдам се,ветлӧтны
954,sich rühren::V,движа се,вӧрзьӧтчыны
955,sich erheben::V,стана,сувтны
956,sich setzen::V,седна,пуксьыны
957,hinfallen::V,падна,пӧрласьны
958,laufen::V,ходя,мунны
959,schreiten::V,крача,тальччавны
960,spazierengehen::V,разхождам се,котрасьны
961,eilen::V,бързам,тэрмасьны
962,sich beeilen::V,побързам,тэрмасьны
963,sausen::V,тичам,вирдавны-котӧртны
964,rennen::V,бягам,
965,springen::V,скачам,чеччавны
966,klettern::V,катеря се,кышасьны
967,schaukeln::V,люлея се,чурликасьны
968,kriechen::V,лазя,кыскасьны-мунны
969,kriechen::V,пълзя,кыскасьны-мунны
970,schwimmen::V,плувам,вартчыны
971,tauchen::V,гмуркам се,сунгисьны ваӧ
972,rudern::V,греба,сынны
973,fahren::V,пътувам,мунны
974,fliegen::V,летя,лэбавны
975,fliegen::V,хвърча,лэбавны
976,gehen::V,ида,мунны
977,gehen::V,вървя,мунны
978,weggehen::V,отида си,мунны
979,abfahren::V,отпътувам,иньдӧтчыны
980,abfahren::V,отпътувам,мунны
981,anhalten::V,спра се,сувтны
982,hineingehen::V,влизам,пырны
983,eintreten::V,вляза,пырны
984,kommen::V,ида,локны
985,kommen::V,дойда,локны
986,ankommen::V,пристигна,локны
987,zurückkommen::V,върна се,бертны
988,zurückkommen::V,върна се,панӧвтсьыны
989,bleiben::V,остана,кольччыны
990,warten::V,чакам,видзчисьны
991,erwarten::V,очаквам,видзчисьны
992,suchen::V,търся,кошшыны
993,finden::V,намеря,адззыны
994,versuchen::V,опитам,пондыны
995,versuchen::V,опитам,пондӧтны
996,vorbereiten::V,подготвя,лӧсьӧтны
997,lieben::V,любя,милуйтны
998,mögen::V,обичам,радейтны
999,lachen::V,смея се,серавны
1000,rühren::V,трогна,сьӧлӧм вӧрзьӧтны
1001,weinen::V,плача,горзыны
1002,schimpfen::V,ругая,видчыны
1003,schimpfen::V,псувам,видчыны
1004,sich ärgern::V,ядосам се,лёкавны
1005,sich fürchten::V,боя се,повны
1006,sich fürchten::V,страхувам се,повны
1007,fürchten::V,боя се от,повны
1008,fürchten::V,страхувам се от,повны
1009,fliehen::V,бягам,пышшыны
1010,flüchten::V,бягам,пышшыны
1011,flüchten::V,избягам,пышшыны
1012,sehen::V,видя,адззыны
1013,anschauen::V,гледам,видзӧтны
1014,ansehen::V,поглеждам,видзӧтны
1015,hören::V,чувам,кывны
1016,zuhören::V,слушам,кывзыны
1017,probieren::V,опитам,пешлыны
1018,riechen::V,подуша,дукавны
1019,fühlen::V,усещам,кывны
1020,fühlen::V,чувствувам,кывны
1021,scheinen::V,изглеждам,декуйтчыны
1022,zu sehen sein::V,виждам се,тыдавны
1023,vernehmen::V,доловя,тӧдмавны
1024,frieren::V,мръзна,гегдыны
1025,tun::V,правя,керны
1026,können::V,мога,вермыны
1027,wollen::V,ща,мӧдны
1028,wollen::V,искам,мӧдны
1029,anfangen::V,започна,петны
1030,beenden::V,свърша,ештӧтны
1031,beenden::V,свърша,керыштны
1032,beenden::V,завърша,ештӧтны
1033,beenden::V,завърша,керыштны
1034,aufhören::V,престана,дугдыны
1035,gelingen::V,успея,шогмыны
1036,gelingen::V,сполуча,шогмыны
1037,geraten::V,удам се,мыччисьны
1038,öffnen::V,отворя,осьтны
1039,schließen::V,затворя,пӧднавны
1040,stellen::V,поставя,сувтӧтны
1041,setzen::V,туря,пуксьӧтны
1042,legen::V,сложа,пуктыны
1043,legen::V,слагам,пуктыны
1044,berühren::V,докосна,вӧрзьӧтны
1045,verbinden::V,свържа,йитны
1046,bedecken::V,покрия,вевттьыны
1047,aufhängen::V,закача,ӧшӧтны
1048,anzünden::V,запаля,ӧзтыны
1049,aufheben::V,вдигна,лэбтыны
1050,aufheben::V,повдигна,лэбтыны
1051,zurücklassen::V,оставя,кольны
1052,verlieren::V,загубя,ӧштыны
1053,fallen lassen::V,изпусна,уськӧтны
1054,machen::V,направя,керны
1055,herstellen::V,произведа,вӧчны
1056,bauen::V,строя,строитны
1057,reparieren::V,поправя,вочны
1058,verbessern::V,подобря,бурсьӧтны
1059,ändern::V,променя,вежны
1060,graben::V,копая,гарйыны
1061,beugen::V,прегъна,кусіньтны
1062,biegen::V,прегъна,чукыльтыштны
1063,drehen::V,въртя,бергӧтны
1064,wenden::V,обърна,бергӧтны
1065,umdrehen::V,обърна,бергӧтны
1066,heben::V,вдигам,лэбтыны
1067,hochheben::V,издигна,лэбтыны
1068,ergreifen::V,хвана,кватитны
1069,ergreifen::V,обхвана,кватитны
1070,halten::V,държа,видзны
1071,drücken::V,натискам,личкыны
1072,drücken::V,притискам,личкыны
1073,schieben::V,тикам,тойлавны
1074,kratzen::V,одраскам,шаркӧтны
1075,lecken::V,лижа,нювны
1076,lecken::V,ближа,нювны
1077,beißen::V,хапя,йирны
1078,beißen::V,ухапя,йирны
1079,abreißen::V,откъсна,орӧтны
1080,abschneiden::V,отрежа,шӧрыштны
1081,abschneiden::V,отрежа,вундыштны
1082,binden::V,вържа,гӧрдззыны
1083,stecken::V,пъхна,мӧртны
1084,brechen::V,троша,жугдыны
1085,klopfen::V,чукам,зукӧтны
1086,hauen::V,бия,желльыны
1087,kleben::V,лепя,лякӧтны
1088,kleben::V,залепя,лякӧтны
1089,reiben::V,трия,зыртны
1090,reiben::V,търкам,зыртны
1091,streichen::V,намажа,мавтны
1092,schleifen::V,остря,кыскыны
1093,schneiden::V,режа,вундавны
1094,rütteln::V,разтърсвам,шатлавны
1095,schütteln::V,клатя,зыбӧтны
1096,schütteln::V,друсам,зыбӧтны
1097,schwenken::V,размахам,ӧвтны
1098,schwenken::V,размахам,макайтны
1099,schütten::V,сипя,кисьтны
1100,füllen::V,напълня,тыртны
1101,füllen::V,напълня,тырсьӧтны
1102,einwickeln::V,увия,тубны
1103,einwickeln::V,завия,тубны
1104,tragen::V,нося,новйӧтны
1105,schleppen::V,влача,кыскыны
1106,ziehen::V,тегля,кыскыны
1107,ziehen::V,дръпна,кыскыны
1108,aufbewahren::V,съхраня,видзны
1109,werfen::V,хвърля,шентывлыны
1110,fangen::V,ловя,кутны
1111,fangen::V,уловя,кутны
1112,packen::V,хвана,кутасьны
1113,packen::V,хвана,кватитны
1114,verstecken::V,крия,дзебны
1115,verstecken::V,скрия,дзебны
1116,teilen::V,разделя,торйӧтны
1117,schicken::V,изпращам,иньдыны
1118,bringen::V,донеса,вайны
1119,hinzufügen::V,прибавя,содтыны
1120,bekommen::V,сдобия се,получитны
1121,erhalten::V,получа,получитны
1122,nehmen::V,взема,босьтны
1123,wählen::V,избирам,бӧрйыны
1124,auswählen::V,избера,бӧрйыны
1125,bewahren::V,пазя,видзны
1126,behindern::V,преча,падтыны
1127,behindern::V,спъвам,падтыны
1128,verderben::V,разваля,изводавны
1129,beschädigen::V,повредя,паздыны
1130,zerbrechen::V,счупя,паздыны
1131,zerreißen::V,скъсам,косявны
1132,zerstören::V,разруша,паздыны
1133,verbrennen::V,изгоря,сотны
1134,geben::V,дам,сетны
1135,reichen::V,подам,сетны
1136,schenken::V,подаря,козьнавны
1137,versprechen::V,обещая,кӧсйыны
1138,wünschen::V,желая,бурсьыны
1139,loben::V,хваля,ошкыны
1140,küssen::V,целувам,окавны
1141,wiegen::V,люлея,тюттьӧтны
1142,zudecken::V,покрия,вевттьыны
1143,wecken::V,събудя,саймӧтны
1144,zeigen::V,покажа,мыччавны
1145,führen::V,водя,нуӧтны
1146,führen::V,заведа,нуӧтны
1147,lehren::V,уча,велӧтны
1148,unterrichten::V,преподавам,велӧтны
1149,aufziehen::V,отгледам,быдтыны
1150,leiten::V,ръководя,юравны
1151,leiten::V,ръководя,веськӧтлыны
1152,leiten::V,управлявам,юравны
1153,leiten::V,управлявам,веськӧтлыны
1154,antreiben::V,подкарвам,тэрмӧтны
1155,lassen::V,накарам,-ӧтыны
1156,einladen::V,поканя,корны
1157,vereinigen::V,съединя,ӧтувтны
1158,vereinigen::V,съединя,ӧтлаавны
1159,besuchen::V,посетя,пыравлыны
1160,treffen::V,срещна,пантавны
1161,sich versammeln::V,събера се,ӧксьыны
1162,spielen::V,играя,орсны
1163,singen::V,пея,сьывны
1164,tanzen::V,танцувам,йӧктыны
1165,sich trennen::V,разделя се,торьясьны
1166,verlassen::V,напусна,кольны
1167,retten::V,спася,мынтны
1168,bewachen::V,охранявам,смекайтны
1169,schützen::V,запазя,дорйыны
1170,verteidigen::V,защитя,дорйыны
1171,sich schlagen::V,бия се,тышкасьны
1172,schießen::V,стрелям,лыйны
1173,siegen::V,победя,вермыны
1174,ärgern::V,ядосам,лӧгӧтны
1175,schlagen::V,бия,базнитны
1176,schlagen::V,ударя,базнитны
1177,treten::V,ритам,чужьявны
1178,stechen::V,бодна,бытшкыны
1179,stoßen::V,бутна,тапкыны
1180,stoßen::V,бутна,тойыштны
1181,stoßen::V,блъсна,тапкыны
1182,stoßen::V,блъсна,тойыштны
1183,stören::V,смутя,костіавны
1184,belästigen::V,отегча,назыляйтны
1185,belästigen::V,безпокоя,назыляйтны
1186,verbergen::V,скрия,дзебны
1187,täuschen::V,измамя,бӧбӧтны
1188,täuschen::V,измамя,пӧрьявны
1189,betrügen::V,измамя,муклачитны
1190,töten::V,убия,вийны
1191,töten::V,умъртвя,вийны
1192,wohnen::V,живея,овны
1193,arbeiten::V,работя,уджавны
1194,sammeln::V,събера,ӧктыны
1195,pflücken::V,бера,судзлавны
1196,pflücken::V,откъсна,судзлавны
1197,jagen::V,ловувам,вӧравны
1198,fischen::V,ловя риба,чериавны
1199,fassen::V,хвана,кутны
1200,hüten::V,пазя,вердны
1201,hüten::V,пазя,йирсьӧтны
1202,treiben::V,карам,вашӧтны
1203,anbinden::V,завържа,кӧртавны
1204,füttern::V,храня,вердны
1205,melken::V,доя,высьтыны
1206,melken::V,доя,чилькӧтны
1207,hacken::V,сека,керавны
1208,gießen::V,полея,киськавны
1209,reifen::V,узрея,кисьмыны
1210,zubereiten::V,приготвя,лӧсьӧтны
1211,kochen::V,варя,пуны
1212,backen::V,пека,пӧжавны
1213,braten::V,пържа,жаритны
1214,umrühren::V,разбъркам,соравны
1215,stricken::V,плета,домавны
1216,nähen::V,шия,вурны
1217,färben::V,боядисам,краситны
1218,reinigen::V,почистя,весӧтны
1219,waschen::V,мия,пеславны
1220,waschen::V,пера,пеславны
1221,abwischen::V,избърша,чышкыны
1222,spülen::V,плакна,гывьявны
1223,fegen::V,измета,чышкыны
1224,kehren::V,мета,чышкыны
1225,baden::V,къпя се,купайтчыны 
1226,sich waschen::V,мия се,миссьыны
1227,ausziehen::V,съблека,гыжтӧтны
1228,ausziehen::V,съблека,пӧрччавны
1229,anziehen::V,облека,пасьтавны
1230,sich anziehen::V,облека се,пасьтасьны
1231,kämmen::V,реша,сынавны
1232,kämmen::V,вчеша,сынавны
1233,schmücken::V,накича,баситны
1234,sagen::V,кажа,висьтавны
1235,sprechen::V,говоря,шуны
1236,reden::V,говоря,баитны
1237,sich unterhalten::V,разговарям,сёрнитны
1238,fragen::V,запитам,юавны
1239,bitten::V,моля,корны
1240,erzählen::V,разкажа,висьтавны
1241,mitteilen::V,съобщя,висьтавны
1242,nennen::V,нарека,нимтны
1243,rufen::V,викам,китсавны
1244,rufen::V,викам,корны
1245,rufen::V,викам,чукӧстны
1246,rufen::V,повикам,китсавны
1247,rufen::V,повикам,корны
1248,rufen::V,повикам,чукӧстны
1249,prahlen::V,хваля се,ошшасьны
1250,übersetzen::V,преведа,вуджӧтны
1251,denken::V,мисля,чайтны
1252,glauben::V,вярвам,веритны
1253,bemerken::V,забележа,казявны
1254,erkennen::V,позная,тӧдсавны
1255,begreifen::V,схвана,вежӧртны
1256,verstehen::V,разбера,кывны
1257,lernen::V,уча се,велӧтчыны
1258,wissen::V,зная,тӧдны
1259,sich erinnern an::V,спомня си за,касьтывны
1260,vergessen::V,забравя,вунӧтны
1261,messen::V,меря,меряйтны
1262,zählen::V,броя,лыддьыны
1263,rechnen::V,сметна,лыддьыны
1264,lesen::V,чета,лыддьӧтны
1265,malen::V,рисувам,
1266,zeichnen::V,рисувам,гижмавны
1267,schreiben::V,пиша,гижны
1268,besitzen::V,имам,лоны
1269,besitzen::V,притежавам,лоны
1270,kaufen::V,купя,небны
1271,kaufen::V,купувам,небны
1272,verkaufen::V,продам,вузавны
1273,bezahlen::V,заплатя,вештыны
1274,zahlen::V,платя,вештыны
1275,beherrschen::V,владея,
1276,ertragen::V,понеса,терпитны
1277,Platte::N,,плита
1278,Stütze::N,,пика
1279,stehlen::V,,гусявны
