,Concept_ID,bg,ady
713,nah::A,близък,благъэ́
714,fern::A,далечен,чыжьэ
715,linker::A,ляв,сэмэ́гу
716,rechter::A,прав,джабгъу
717,anderer::A,друг,нэмы́кӏ
718,erster::A,пръв,апэр
719,erster::A,първи,апэр
720,zweiter::A,втори,я́тӏонэр
721,dritter::A,трети,ящэнэр
722,letzter::A,последен,аужыр
723,allein::ADV,само,зы
724,auf einmal::ADV,същевременно,ардэдэм
725,auf einmal::ADV,същевременно,асыхьатым
726,zusammen::ADV,заедно,зэгъусэхэ́у
727,lange::ADV,дълго,бэрэ́
728,plötzlich::ADV,изведнъж,зэкӏэм
729,sofort::ADV,веднага,ардэдэм
730,sofort::ADV,веднага,асыхьатым
731,später::ADV,по-късно,нэужым
732,jetzt::ADV,сега,джы
733,heute::ADV,днес,непэ́
734,morgen::ADV,утре,неу́щы
735,bald::ADV,скоро,псынкӏэу
736,dann::ADV,после,нэужым
737,dann::ADV,тогава,нэужым
738,gestern::ADV,вчера,тыгъуа́с
739,einst::ADV,някога,зэгорэ́м
740,damals::ADV,тогава,армэ
741,damals::ADV,тогава,ащыгъум
742,danach::ADV,после,нэужым
743,danach::ADV,след това,нэужым
744,vorher::ADV,преди,нахьыпэм
745,vorher::ADV,преди това,нахьыпэм
746,zuerst::ADV,най-напред,
747,einmal::ADV,веднъж,зэ
748,einmal::ADV,един път,зэ
749,manchmal::ADV,понякога,
750,oft::ADV,често,бэрэ
751,immer::ADV,винаги,ренэ́у
752,niemals::ADV,никога,
753,hier::ADV,тук,
754,hier::ADV,тука,
755,hierhin::ADV,насам,
756,von hier::ADV,оттук,
757,von hier::ADV,оттука,
758,dort::ADV,там,модэ
759,dorthin::ADV,натам,модэ́
760,dorthin::ADV,нататък,модэ́
761,geradeaus::ADV,направо,занкӏэу
762,vorwärts::ADV,напред,ыпэкӏэ
763,rückwärts::ADV,назад,ыужыкӏэ́
764,zurück::ADV,обратно,ыужыкӏэ́
765,unten::ADV,долу,ычӏэкӏэ́
766,hinab::ADV,надолу,ычӏэгъы́
767,hinab::ADV,надолу,ычӏэкӏэ́
768,oben::ADV,горе,ышъхьагъы
769,hinauf::ADV,нагоре,ышъхьагъыкӏэ
770,überall::ADV,навсякъде,тыди́
771,überall::ADV,навсякъде,тыдэкӏи́
772,nicht::ADV,не,-п
773,nicht::ADV,не,мы-
774,ein wenig::ADV,малко,тӏэкӏу
775,kaum::ADV,едва,къоды́й
776,kaum::ADV,едвам,къоды́й
777,sehr::ADV,много,дэд
778,sehr::ADV,твърде,дэд
779,so::ADV,тъй,ащ фэд
780,so::ADV,тъй,мыщ фэд
781,so::ADV,тъй,джащ фэд
782,so::ADV,така,ащ фэд
783,so::ADV,така,мыщ фэд
784,so::ADV,така,джащ фэд
785,noch::ADV,още,джыри
786,nur::ADV,само,ныӏэ́п
787,schon::ADV,вече,
788,wieder::ADV,пак,джыри
789,wieder::ADV,отново,джыри
790,vergebens::ADV,напразно,пкӏэнчъэ́у
791,vor::PRP,пред,пашъхьэ́
792,hinter::PRP,зад,кӏы́б
793,unter::PRP,под,чӏэ-
794,durch::PRP,през,пхыры-
795,neben::PRP,до,дэжь
796,neben::PRP,при,дэжь
797,zwischen::PRP,между,азыфа́гу
798,zwischen::PRP,помежду,азыфа́гу
799,wegen::PRP,заради,къы-
800,dies::PRN,този,ар
801,das::PRN,туй,а
802,das::PRN,туй,мо
803,das::PRN,това,а
804,das::PRN,това,мо
805,alles::PRN,всичко,зэкӏэ́
806,ich::PRN,аз,сэ
807,du::PRN,ти,о
808,er::PRN,той,ар
809,wir::PRN,ние,тэ
810,ihr::PRN,вие,шъо
811,sie::PRN,те,ахэр
812,was::FPRN,що,сыд
813,was::FPRN,какво,сыд
814,wer::FPRN,кой,хэт
815,wo::FADV,къде,тыдэ́
816,wohin::FADV,накъде,тыдэ́
817,wohin::FADV,накъдето,тыдэ́
818,wie::FADV,как,сыдэущтэ́у
819,warum::FADV,защо,сыд пае́
820,wieviel::FNUM,колко,тхьапш
821,wieviel::FNUM,колко,сыд фэди́з
822,eins::NUM,един,зы
823,zwei::NUM,два,тӏу
824,drei::NUM,три,щы
825,vier::NUM,четири,плӏы
826,fünf::NUM,пет,тфы
827,sechs::NUM,шест,хы
828,sieben::NUM,седем,блы
829,acht::NUM,осем,и
830,neun::NUM,девет,бгъу
831,zehn::NUM,десет,пшӏы
832,elf::NUM,единайсет,пшӏыкӏузы́
833,elf::NUM,единадесет,пшӏыкӏузы́
834,zwölf::NUM,дванайсет,пшӏыкӏутӏу
835,zwölf::NUM,дванадесет,пшӏыкӏутӏу
836,zwanzig::NUM,двайсет,тӏокӏы́
837,zwanzig::NUM,двадесет,тӏокӏы́
838,dreißig::NUM,тридесет,щэкӏы
839,vierzig::NUM,четиридесет,тӏокӏи́тӏу
840,fünfzig::NUM,петдесет,шъэны́ыкъу
841,sechzig::NUM,шестдесет,тӏокӏи́щ
842,siebzig::NUM,седемдесет,тӏокӏищырэ́ пшӏырэ́
843,achtzig::NUM,осемдесет,тӏокӏи́пӏ
844,neunzig::NUM,деветдесет,тӏокӏиилӏырэ́ пшӏырэ́
845,hundert::NUM,сто,шъэ
846,tausend::NUM,хиляда,мин
847,und::CNJ,а,ыкӏи
848,und::CNJ,та,ыкӏи
849,oder::CNJ,или,е
850,stehen::V,стоя,ущытын
851,stehen::V,стоя,умыхъыен
852,sitzen::V,седя,уисын
853,sitzen::V,седя,утесын
854,liegen::V,лежа,телъы́н
855,hängen::V,вися,къыщылэлын
856,hängen::V,вися,къыщылэлын щыгъын быхъур
857,werden::V,бъда,хъун
858,werden::V,стана,хъун
859,passieren::V,случа се,къэхъун
860,beginnen::V,започна,къежьэн
861,beginnen::V,започна,къыублэн
862,enden::V,свърша,ухы́н
863,wechseln::V,променям,зэхъожьы́н
864,aufgehen[Sonne]::V,изгрея,къыкъокӏы́н
865,untergehen[Sonne]::V,заляза,къохьан
866,scheinen[Sonne]::V,грея,къепсыи
867,scheinen[Sonne]::V,светя,къепсыи
868,donnern::V,гърмя,гъогъон
869,wehen::V,вея,епщэ́н
870,wehen::V,духам,епщэ́н
871,strömen::V,тека,чъэн
872,strömen::V,лея се,чъэн
873,fließen::V,тека,чъэн
874,sich drehen::V,въртя се,зыгъэчэрэгъу́н
875,schwanken::V,клатя се,хъые́н
876,schwingen::V,трептя,зыгъэхъые́н
877,fallen::V,падам,къефэхы́н
878,brennen::V,горя,стын
879,rauchen::V,димя,ӏугъо къикӏын
880,regnen::V,вали дъжд,къещхы́н
881,gefrieren::V,замръзна,дыкъын
882,tauen::V,топя се,жъун
883,schmelzen::V,разтопя се,ткӏун
884,trocknen::V,съхна,гъушъы́н
885,trocknen::V,съхна,чъэпхъу́н
886,sieden::V,вря,жъон
887,sieden::V,кипя,жъон
888,faulen::V,гния,шъун
889,verfaulen::V,изгния,шъун
890,reißen::V,напукам се,зэӏэтхъы́н
891,versinken::V,потъна,чӏихьан
892,vergehen::V,минавам,блэкӏы́н
893,erscheinen::V,явя се,къэлъэгъон
894,verschwinden::V,изчезна,кӏодыжьы́н
895,sinken::V,падна,
896,abnehmen::V,отслабна,къыкӏичын
897,zunehmen::V,нарасна,хэхъо́н
898,steigen::V,увелича се,къежьэн
899,steigen::V,покачвам се,къежьэн
900,wachsen::V,раста,хэхъо́н
901,wachsen::V,раста,къэкӏы́н
902,glänzen::V,лъщя,цӏыу́н
903,glänzen::V,блестя,цӏыу́н
904,funkeln::V,искря,жъыу́н
905,lärmen::V,шумя,бырсыры́н
906,läuten::V,звъня,теон
907,klingeln::V,звъня,теон
908,klirren::V,звънтя,
909,klirren::V,дрънкам,
910,brausen::V,буча,шъуин
911,rauschen::V,шумя,макъэ гъэӏун
912,klingen::V,звуча,къыхэӏукӏын
913,bellen::V,лая,хьакъу́н
914,heulen::V,вия,быун
915,heulen::V,рева,быун
916,blasen::V,духна,епщэ́н
917,pfeifen::V,свиря,шъуин
918,schreien::V,крещя,куо́н
919,schreien::V,крещя,кӏыи́н
920,stöhnen::V,стена,щэӏун
921,stöhnen::V,пъшкам,щэӏун
922,zittern::V,треперя,кӏэзэзын
923,leben::V,живея,псэу́н
924,geboren werden::V,родя се,къэхъун
925,atmen::V,дишам,жьы къэщэ́н
926,trinken::V,пия,ешъо́н
927,essen::V,ям,шхын
928,schlucken::V,гълтам,бдырыин
929,müde werden::V,уморя се,пшъын
930,einschlafen::V,заспя,хэчъыен
931,schlafen::V,спя,чъые́н
932,aufwachen::V,събудя се,къэущы́н
933,aufstehen::V,стана,уцу́н
934,sich erholen::V,отдъхвам си,зыгъэпсэфын
935,krank werden::V,заболея,сымаджэ́ хъун
936,krank sein::V,боледувам,сымэджэ́н
937,schmerzen::V,боля,сымэджэ́н
938,husten::V,кашлям,пскэ́н
939,genesen::V,оздравея,хъужьын
940,sterben::V,умра,лӏэн
941,umkommen::V,загина,хэкӏодэн
942,sich bewegen::V,движа се,хъые́н
943,sich bewegen::V,мърдам се,хъые́н
944,sich rühren::V,движа се,хъые́н
945,sich erheben::V,стана,къэтэджын
946,sich setzen::V,седна,тӏысы́н
947,hinfallen::V,падна,ебэджы́н
948,laufen::V,ходя,кӏон
949,schreiten::V,крача,кӏон
950,spazierengehen::V,разхождам се,къэкӏухьэн
951,eilen::V,бързам,гузэжъон
952,sich beeilen::V,побързам,гуӏэ́н
953,sausen::V,тичам,псынкӏэ́у чъэн
954,rennen::V,бягам,чъэн
955,springen::V,скачам,пкӏэн
956,klettern::V,катеря се,дэцохъоен
957,schaukeln::V,люлея се,уешӏэн
958,kriechen::V,лазя,цохъо́н
959,kriechen::V,пълзя,цохъо́н
960,schwimmen::V,плувам,есы́н
961,tauchen::V,гмуркам се,зычӏэгъэо́н
962,rudern::V,греба,къошъо бэщкӏэ фын
963,fahren::V,пътувам,кӏон
964,fliegen::V,летя,быбы́н
965,fliegen::V,хвърча,быбы́н
966,gehen::V,ида,кӏон
967,gehen::V,вървя,кӏон
968,weggehen::V,отида си,ӏукӏын
969,abfahren::V,отпътувам,ежьэн
970,anhalten::V,спра се,къэуцу́н
971,hineingehen::V,влизам,ихьан
972,eintreten::V,вляза,чӏэхьан
973,kommen::V,ида,къэкӏо́н
974,kommen::V,дойда,къэкӏо́н
975,ankommen::V,пристигна,къэсы́н
976,zurückkommen::V,върна се,гъэзэжьын
977,bleiben::V,остана,къэнэ́н
978,warten::V,чакам,пэплъэ́н
979,erwarten::V,очаквам,ежэн
980,suchen::V,търся,лъыхъу́н
981,finden::V,намеря,къэгъоты́н
982,finden::V,намеря,къыхэгъэщы́н
983,versuchen::V,опитам,пылъы́н
984,vorbereiten::V,подготвя,гъэхьазыры́н
985,lieben::V,любя,шӏу плъэгъу́н
986,mögen::V,обичам,шӏу плъэгъу́н
987,lachen::V,смея се,щхын
988,rühren::V,трогна,гур гъэузын
989,weinen::V,плача,гъын
990,schimpfen::V,ругая,хъонэн
991,schimpfen::V,псувам,хъонэн
992,sich ärgern::V,ядосам се,губжы́н
993,sich fürchten::V,боя се,щынэ́н
994,sich fürchten::V,страхувам се,щынэ́н
995,fürchten::V,боя се от,щынэ́н
996,fürchten::V,страхувам се от,щынэ́н
997,fliehen::V,бягам,
998,flüchten::V,бягам,
999,flüchten::V,избягам,
1000,sehen::V,видя,льэгъу́н
1001,anschauen::V,гледам,плъэн
1002,anschauen::V,гледам,еплъы́н
1003,ansehen::V,поглеждам,плъэн
1004,hören::V,чувам,зэхэхын
1005,zuhören::V,слушам,дэӏо́н
1006,probieren::V,опитам,хэӏэн
1007,riechen::V,подуша,пэмэ́н
1008,fühlen::V,усещам,зэхэпшӏэн
1009,fühlen::V,чувствувам,зэхэпшӏэн
1010,scheinen::V,изглеждам,уащыхъу́н
1011,scheinen::V,изглеждам,уашӏошӏы́н
1012,zu sehen sein::V,виждам се,зэрэлъэгъу́н
1013,vernehmen::V,доловя,зэхэхын
1014,frieren::V,мръзна,дыкъын
1015,frieren::V,мръзна,пӏыкӏэн
1016,frieren::V,мръзна,чъыӏэ́ лӏэн
1017,tun::V,правя,шӏын
1018,können::V,мога,лъэкӏы́н
1019,wollen::V,ща,фэе́н
1020,wollen::V,искам,фэе́н
1021,anfangen::V,започна,ублэн
1022,beenden::V,свърша,ухы́н
1023,beenden::V,завърша,ухы́н
1024,aufhören::V,престана,щыгъэтын
1025,gelingen::V,успея,хъун
1026,gelingen::V,сполуча,хъун
1027,geraten::V,удам се,
1028,öffnen::V,отворя,ӏухы́н
1029,schließen::V,затворя,игъэсэн
1030,stellen::V,поставя,бгъэуцун
1031,setzen::V,туря,гъэтӏысы́н
1032,legen::V,сложа,хэлъхьа́н
1033,legen::V,слагам,хэлъхьа́н
1034,berühren::V,докосна,эӏэн
1035,berühren::V,докосна,нэсын
1036,verbinden::V,свържа,зэхэпхэ́н
1037,verbinden::V,свържа,пхын
1038,bedecken::V,покрия,техъо́н
1039,aufhängen::V,закача,пылъэ́н
1040,anzünden::V,запаля,хэгъэнэ́н
1041,aufheben::V,вдигна,
1042,aufheben::V,повдигна,
1043,zurücklassen::V,оставя,къэгъэнэ́н
1044,verlieren::V,загубя,чӏэ́нэн
1045,verlieren::V,загубя,шӏокӏоды́н
1046,fallen lassen::V,изпусна,чӏэунэн
1047,fallen lassen::V,изпусна,пӏэпызын
1048,machen::V,направя,шӏын
1049,herstellen::V,произведа,шӏы́н
1050,bauen::V,строя,шӏы́н
1051,reparieren::V,поправя,дыжьы́н
1052,verbessern::V,подобря,нахьышӏу пшӏын
1053,verbessern::V,подобря,нахь дэгъу пшӏын
1054,ändern::V,променя,зэблэхъу́н
1055,graben::V,копая,тӏын
1056,beugen::V,прегъна,
1057,biegen::V,прегъна,уфэн
1058,drehen::V,въртя,гъэчэрегъу́
1059,wenden::V,обърна,пӏонтӏэн
1060,wenden::V,обърна,бгъэзэн
1061,wenden::V,обърна,уӏубын
1062,umdrehen::V,обърна,
1063,heben::V,вдигам,ӏэты́н
1064,hochheben::V,издигна,ӏэты́н
1065,ergreifen::V,хвана,къэубыты́н
1066,ergreifen::V,обхвана,къэубыты́н
1067,halten::V,държа,ӏыгъы́н
1068,drücken::V,натискам,тэӏункӏэн
1069,drücken::V,притискам,тэӏункӏэн
1070,schieben::V,тикам,уеӏункӏын
1071,schieben::V,тикам,уетӏыргун
1072,kratzen::V,одраскам,цӏэнтхъун
1073,lecken::V,лижа,бзэи́н
1074,lecken::V,ближа,бзэи́н
1075,beißen::V,хапя,ецэкъэ́н
1076,beißen::V,ухапя,ецэкъэ́н
1077,abreißen::V,откъсна,къичын
1078,abreißen::V,откъсна,пытхъын
1079,abschneiden::V,отрежа,пыупкӏын
1080,abschneiden::V,отрежа,гобзыкӏын
1081,binden::V,вържа,епхын
1082,stecken::V,пъхна,хэсэн
1083,brechen::V,троша,зэпыпкӏын
1084,klopfen::V,чукам,теон
1085,hauen::V,бия,теон
1086,kleben::V,лепя,щхэн
1087,kleben::V,залепя,щхэн
1088,reiben::V,трия,пӏотын
1089,reiben::V,търкам,пӏотын
1090,streichen::V,намажа,щыфэн
1091,schleifen::V,остря,гъэчаны́н
1092,schleifen::V,остря,кӏэлыкӏы́н
1093,schneiden::V,режа,бзын
1094,rütteln::V,разтърсвам,гъэсысын
1095,schütteln::V,клатя,гъэсысын
1096,schütteln::V,друсам,гъэсысын
1097,schwenken::V,размахам,ӏэ шӏын
1098,schütten::V,сипя,икӏэ́н
1099,füllen::V,напълня,из шӏын
1100,einwickeln::V,увия,кӏоцӏыщыхьа́н
1101,einwickeln::V,завия,кӏоцӏыщыхьа́н
1102,tragen::V,нося,хьын
1103,schleppen::V,влача,пхьын
1104,schleppen::V,влача,плъэшъун
1105,ziehen::V,тегля,пкъудыин
1106,ziehen::V,тегля,пщэн
1107,ziehen::V,тегля,плъэшъун
1108,ziehen::V,дръпна,пкъудыин
1109,ziehen::V,дръпна,пщэн
1110,ziehen::V,дръпна,плъэшъун
1111,aufbewahren::V,съхраня,пӏыгъын
1112,aufbewahren::V,съхраня,уухъумэн
1113,werfen::V,хвърля,дзын
1114,fangen::V,ловя,къэубыты́н
1115,fangen::V,уловя,къэубыты́н
1116,packen::V,хвана,къэубыты́н
1117,verstecken::V,крия,бгъэбылъын
1118,verstecken::V,скрия,бгъэбылъын
1119,teilen::V,разделя,гощы́н
1120,schicken::V,изпращам,гъахьы́н
1121,bringen::V,донеса,къэхьы́н
1122,hinzufügen::V,прибавя,хэгъэхъо́н
1123,bekommen::V,сдобия се,
1124,erhalten::V,получа,
1125,nehmen::V,взема,къытехы́н
1126,wählen::V,избирам,къыхэхы́н
1127,auswählen::V,избера,къыхэхы́н
1128,bewahren::V,пазя,къэухъумэн
1129,behindern::V,преча,пэрыохъу хъун
1130,behindern::V,спъвам,пэрыохъу хъун
1131,verderben::V,разваля,къутэн
1132,beschädigen::V,повредя,къутэн
1133,zerbrechen::V,счупя,къутэн
1134,zerreißen::V,скъсам,зэӏэтхъы́н
1135,zerstören::V,разруша,къутэ́н
1136,verbrennen::V,изгоря,гъэсты́н
1137,geben::V,дам,еты́н
1138,reichen::V,подам,еты́н
1139,schenken::V,подаря,еты́н
1140,versprechen::V,обещая,гъэгугъэ́н
1141,wünschen::V,желая,шӏоигъо́н
1142,loben::V,хваля,щытхъун
1143,küssen::V,целувам,ебэу́н
1144,wiegen::V,люлея,гъэхъыен
1145,zudecken::V,покрия,техъо́н
1146,wecken::V,събудя,къэгъэущы́н
1147,zeigen::V,покажа,гъэлъэгъо́н
1148,führen::V,водя,щэн
1149,führen::V,заведа,щэн
1150,lehren::V,уча,егъэджэ́н
1151,lehren::V,уча,егъэшӏэн
1152,unterrichten::V,преподавам,егъэджэ́н
1153,aufziehen::V,отгледам,пӏун
1154,leiten::V,ръководя,гъэзекӏон
1155,leiten::V,управлявам,гъэзекӏон
1156,antreiben::V,подкарвам,къепфылӏэн
1157,lassen::V,накарам,еты́н
1158,einladen::V,поканя,къегъэблэгъэн
1159,vereinigen::V,съединя,зэгогъэхьан
1160,besuchen::V,посетя,щыӏэ́н
1161,treffen::V,срещна,ӏукӏэ́н
1162,treffen::V,срещна,пэгъокӏы́н
1163,sich versammeln::V,събера се,зэхэхьан
1164,spielen::V,играя,джэгу́н
1165,singen::V,пея,орэ́д къэӏо́н
1166,tanzen::V,танцувам,къэшъо́н
1167,sich trennen::V,разделя се,зэгокӏыжьы́ных
1168,verlassen::V,напусна,бгынэн
1169,verlassen::V,напусна,хэкӏыжьын
1170,retten::V,спася,къыхэпхыжьын
1171,retten::V,спася,къэбгъэнэжьын
1172,bewachen::V,охранявам,къэгъэгъунэн
1173,schützen::V,запазя,ухъумэ́н
1174,verteidigen::V,защитя,къэухъумэн
1175,sich schlagen::V,бия се,эзэон
1176,schießen::V,стрелям,он
1177,siegen::V,победя,текӏо́н
1178,ärgern::V,ядосам,бгъэгубжын
1179,schlagen::V,бия,ео́н
1180,schlagen::V,ударя,ео́н
1181,treten::V,ритам,
1182,stechen::V,бодна,хэӏун
1183,stoßen::V,бутна,тӏыро́н
1184,stoßen::V,бутна,уеӏункӏын
1185,stoßen::V,блъсна,тӏыро́н
1186,stoßen::V,блъсна,уеӏункӏын
1187,stören::V,смутя,бгъэгумэкӏын
1188,belästigen::V,отегча,бгъэгумэкӏын
1189,belästigen::V,безпокоя,бгъэгумэкӏын
1190,verbergen::V,скрия,ушъэфын
1191,täuschen::V,измамя,гъэпцӏэ́н
1192,betrügen::V,измамя,гъэпцӏэ́н
1193,töten::V,убия,уикӏын
1194,töten::V,умъртвя,уикӏын
1195,wohnen::V,живея,дэсын
1196,arbeiten::V,работя,лэжьэ́н
1197,sammeln::V,събера,угъои́н
1198,pflücken::V,бера,къыпычы́н
1199,pflücken::V,откъсна,къыпычы́н
1200,jagen::V,ловувам,шэкӏон
1201,jagen::V,ловувам,ешэкӏон
1202,fischen::V,ловя риба,пцэжъые уешэн
1203,fassen::V,хвана,къэубыты́н
1204,hüten::V,пазя,хэхъо́н
1205,treiben::V,карам,пфын
1206,anbinden::V,завържа,епхын
1207,füttern::V,храня,гъэшхэ́н
1208,melken::V,доя,щын
1209,hacken::V,сека,упкӏэтэн
1210,gießen::V,полея,тепкӏэн
1211,reifen::V,узрея,игъо хъун
1212,zubereiten::V,приготвя,бгъэхьазырын
1213,kochen::V,варя,шӏы́н
1214,backen::V,пека,гъэжъэ́н
1215,braten::V,пържа,гъэжъэ́н
1216,umrühren::V,разбъркам,зэхэгъэкӏухьан
1217,stricken::V,плета,хъын
1218,nähen::V,шия,дэн
1219,färben::V,боядисам,бгъэлэн
1220,reinigen::V,почистя,укъэбзы́н
1221,waschen::V,мия,бгыкӏын
1222,waschen::V,пера,бгыкӏын
1223,abwischen::V,избърша,лъэкӏы́н
1224,spülen::V,плакна,дэгъэчъыхьан
1225,fegen::V,измета,пхъэнкӏы́н
1226,kehren::V,мета,пхъэнкӏы́н
1227,baden::V,къпя се,зыгъэпскӏын
1228,sich waschen::V,мия се,зытхьакӏы́н
1229,ausziehen::V,съблека,къытехы́н
1230,anziehen::V,облека,щылъэ́н
1231,sich anziehen::V,облека се,зыфэпэн
1232,kämmen::V,реша,жьын
1233,kämmen::V,вчеша,жьын
1234,schmücken::V,накича,гъэдэхэ́н
1235,sagen::V,кажа,къэӏон
1236,sprechen::V,говоря,псэлъэ́н
1237,reden::V,говоря,гущыӏэ́н
1238,sich unterhalten::V,разговарям,зэдэгущыӏэн
1239,fragen::V,запитам,упчӏэ́н
1240,bitten::V,моля,лъэӏо́н
1241,erzählen::V,разкажа,къэпӏотэ́н
1242,mitteilen::V,съобщя,макъэ егъэӏун
1243,nennen::V,нарека,цӏэ фэусы́н
1244,rufen::V,викам,джэн
1245,rufen::V,повикам,джэн
1246,prahlen::V,хваля се,узыщытхъужьы́н
1247,übersetzen::V,преведа,бгъэкӏотэн
1248,denken::V,мисля,егупшысэ́н
1249,glauben::V,вярвам,уивыхъэ́ телъы́н
1250,bemerken::V,забележа,гу лъыптэ́н
1251,erkennen::V,позная,зэхэпхын
1252,erkennen::V,позная,зэбгъэшӏэн
1253,begreifen::V,схвана,гурыӏо́н
1254,verstehen::V,разбера,зэхэхын
1255,lernen::V,уча се,еджэ́н
1256,wissen::V,зная,шӏэн
1257,sich erinnern an::V,спомня си за,къэшӏэжьын
1258,vergessen::V,забравя,пщыгъупшэжьы́н
1259,messen::V,меря,шын
1260,zählen::V,броя,плъытэ́н
1261,rechnen::V,сметна,плъытэ́н
1262,rechnen::V,сметна,угугъэ́н
1263,lesen::V,чета,еджэ́н
1264,malen::V,рисувам,шӏын
1265,zeichnen::V,рисувам,шӏын
1266,schreiben::V,пиша,тхын
1267,besitzen::V,имам,иӏэн
1268,besitzen::V,притежавам,иӏэн
1269,kaufen::V,купя,щэфы́н
1270,kaufen::V,купувам,щэфы́н
1271,verkaufen::V,продам,щэн
1272,bezahlen::V,заплатя,птын
1273,bezahlen::V,заплатя,лъыптын
1274,bezahlen::V,заплатя,птыжьы́н
1275,zahlen::V,платя,птын
1276,zahlen::V,платя,лъыптын
1277,beherrschen::V,владея,иунаеу иӏэн
1278,ertragen::V,понеса,щэчы́н
1279,Platte::N,,упсыхьагъ
1280,Stütze::N,,кӏэгъэкъон
1281,stehlen::V,,тыгъу́н
