,Concept_ID,hi,ba
713,Tod::N,मृत्यु,үлем
714,Grab::N,क़ब्र,ҡәбер
715,Kirche::N,चर्च,сиркәү
716,Kirche::N,गिरजा,сиркәү
717,Sünde::N,पाप,гөнаһ
718,Sünde::N,गुनाह,гөнаһ
719,Gott::N,देव,алла
720,Gott::N,देव,хоҙай
721,Gott::N,ईश्वर,алла
722,Gott::N,ईश्वर,хоҙай
723,Arbeiter::N,मज़दूर,эшсе
724,Chef::N,अध्यक्ष,башлыҡ
725,Meister::N,शिल्पज्ञ,оҫта
726,Arzt::N,वैद्य,врач
727,Arzt::N,डॉक्टर,врач
728,Arzt::N,चिकित्सक,врач
729,Lehrer::N,शिक्षक,уҡытыусы
730,Lehrer::N,अध्यापक,уҡытыусы
731,Geld::N,धन,аҡса
732,Geld::N,पैसा,аҡса
733,Geschäft::N,सौदा,эш
734,Geschäft::N,व्यापार,эш
735,Laden::N,दुकान,магазин
736,Preis::N,दाम,хаҡ
737,Preis::N,मूल्य,хаҡ
738,Ware::N,माल,тауар
739,Ware::N,पण्य,тауар
740,Nutzen::N,लाभ,файҙа
741,Nutzen::N,फ़ायदा,файҙа
742,Reichtum::N,धन,байлыҡ
743,Reichtum::N,दौलत,байлыҡ
744,Welt::N,विश्व,донъя
745,Welt::N,दुनिया,донъя
746,Land::N,देश,ил
747,Land::N,मुल्क,ил
748,Staat::N,राज्य,дәүләт
749,Staat::N,राष्ट्र,дәүләт
750,König::N,राजा,король
751,König::N,बादशाह,король
752,Macht::N,शासन,власть
753,Macht::N,सत्ता,власть
754,Grenze::N,सरहद,сик
755,Krieg::N,जंग,һуғыш
756,Krieg::N,युद्ध,һуғыш
757,Feind::N,शत्रु,йылан
758,Feind::N,दुश्मन,йылан
759,Gewalt::N,हिंसा,көслөк
760,Kampf::N,लड़ाई,көрәш
761,Kampf::N,संघर्ष,көрәш
762,Bogen[Waffe]::N,कमान,йәйә
763,Pfeil::N,बान,уҡ
764,Gewehr::N,बंदूक़,мылтыҡ
765,Fehler::N,भूल,хата
766,Fehler::N,ग़लती,хата
767,Lüge::N,झूठ,ялған
768,Lüge::N,असत्य,ялған
769,Schaden::N,हानि,зыян
770,Schaden::N,हानि,зарар
771,Schaden::N,नुक़सान,зыян
772,Schaden::N,नुक़सान,зарар
773,Unglück::N,मुसीबत,ҡаза
774,Unglück::N,विपात्ति,ҡаза
775,Schuld::N,दोष,ғәйеп
776,Schuld::N,क़सूर,ғәйеп
777,Alter::N,आयु,йәш
778,Alter::N,उम्र,йәш
779,Schluss::N,अंत,һуң
780,Schluss::N,अंत,аҙаҡ
781,Schluss::N,समाप्ति,һуң
782,Schluss::N,समाप्ति,аҙаҡ
783,Zeit::N,काल,мәл
784,Zeit::N,काल,заман
785,Zeit::N,वक़्त,мәл
786,Zeit::N,वक़्त,заман
787,Tag::N,दिन,көн
788,Tag::N,रोज़,көн
789,Morgen::N,सुबह,иртә
790,Morgen::N,सुबह,иртәнсәк
791,Mittag::N,दोपहर,төш
792,Mittag::N,मध्याह्न,төш
793,Abend::N,शाम,кис
794,Abend::N,संध्या,кис
795,Nacht::N,रात,төн
796,Nacht::N,रात्रि,төн
797,Woche::N,हफ़्ता,аҙна
798,Monat::N,मास,ай
799,Monat::N,महीना,ай
800,Jahr::N,बरस,йыл
801,Jahr::N,वर्ष,йыл
802,Frühling::N,वसंत,яҙ
803,Sommer::N,गरमी,йәй
804,Sommer::N,ग्रीष्म,йәй
805,Herbst::N,शरत्,көз
806,Herbst::N,पतझड़,көз
807,Winter::N,जाड़ा,ҡыш
808,Winter::N,सर्दियाँ,ҡыш
809,Januar::N,जनवरी,ғинуар
810,Februar::N,फ़रवरी,февраль
811,März::N,मार्च,март
812,April::N,अप्रैल,апрель
813,Mai::N,मई,май
814,Juni::N,जून,июнь
815,Juli::N,जुलाई,июль
816,August::N,अगस्त,август
817,September::N,सितंबर,сентябрь
818,Oktober::N,अक्तूबर,октябрь
819,November::N,नवंबर,ноябрь
820,Dezember::N,दिसंबर,декабрь
821,Montag::N,पीर,дүшәмбе
822,Montag::N,सोमवार,дүшәмбе
823,Dienstag::N,मंगलवार,шишәмбе
824,Mittwoch::N,बुधवार,шаршамбы
825,Donnerstag::N,गुरुवार,кесаҙна
826,Donnerstag::N,बृहस्पतिवार,кесаҙна
827,Freitag::N,शुक्रवार,йома
828,Samstag::N,सनीचर,шәмбе
829,Samstag::N,शनिवार,шәмбе
830,Sonntag::N,इतवार,йәкшәмбе
831,Sonntag::N,रविवार,йәкшәмбе
832,groß::A,बड़ा,ҙур
833,klein::A,कम,бәләкәс
834,klein::A,छोटा,бәләкәс
835,lang::A,लंबा,оҙон
836,lang::A,दीर्घ,оҙон
837,kurz::A,लधु,ҡыҫҡа
838,kurz::A,छोटा,ҡыҫҡа
839,breit::A,चौड़ा,киң
840,schmal::A,तंग,тар
841,schmal::A,सँकरा,тар
842,dicht::A,सघन,йыш
843,dicht::A,सघन,ҡуйы
844,dick[Gegenstand]::A,मोटा,ҡалын
845,dünn::A,महीन,йоҡа
846,dünn::A,महीन,нәҙек
847,dünn::A,बारीक,йоҡа
848,dünn::A,बारीक,нәҙек
849,fein::A,कोमल,нескә
850,fein::A,सूक्ष्म,нескә
851,fest::A,दृढ़,ныҡ
852,fest::A,मज़बूत,ныҡ
853,flach::A,चपटा,яҫы
854,flach::A,चपटा,ялпаҡ
855,glatt::A,चौरस,шыма
856,glatt::A,चिकना,шыма
857,hart::A,कठोर,ҡаты
858,hart::A,सख़्त,ҡаты
859,weich::A,नरम,йомшаҡ
860,weich::A,मुलायम,йомшаҡ
861,rund::A,गोल,түңәрәк
862,rund::A,वर्तुल,түңәрәк
863,spitz::A,नुकीला,осло түбәле
864,scharf::A,पैना,үткер
865,stumpf::A,भोथरा,утмәҫ
866,schwer::A,भारी,ауыр
867,schwer::A,वज़नी,ауыр
868,schön::A,सुंदर,матур
869,heiß::A,उष्ण,эҫе
870,warm::A,गरम,йылы
871,kalt::A,सर्द,һыуыҡ
872,kühl::A,ठंडा,һалҡынса
873,frisch::A,तर,һалҡынса
874,frisch::A,ताज़ा,һалҡынса
875,feucht::A,नम,еүеш
876,feucht::A,नम,дымлы
877,feucht::A,भीगा,еүеш
878,feucht::A,भीगा,дымлы
879,nass::A,गीला,еүеш
880,trocken::A,सूखा,кипкән
881,trocken::A,ख़ुश्क,кипкән
882,voll::A,भरा,тулы
883,voll::A,पूरा,тулы
884,leer::A,ख़ाली,буш
885,offen::A,खुला,асыҡ
886,geschlossen::A,बंद,ябыҡ
887,sauber::A,साफ़,таҙа
888,sauber::A,सुथरा,таҙа
889,schmutzig::A,गंदा,бысраҡ
890,roh::A,कच्चा,сей
891,reif::A,पक्व,өлгөрғән
892,reif::A,पक्का,өлгөрғән
893,lecker::A,मज़ेदार,тәмле
894,lecker::A,स्वादिष्ट,тәмле
895,süß::A,मीठा,тямле
896,süß::A,मीठा,тәм-том
897,bitter::A,कटु,әсе
898,bitter::A,कड़वा,әсе
899,sauer::A,खट्टा,әсе
900,hell::A,रोशन,яҡты
901,dunkel::A,अँधेरा,ҡараңғы
902,schwarz::A,काला,ҡара
903,schwarz::A,स्याह,ҡара
904,weiß::A,सफ़ेद,аҡ
905,rot::A,लाल,матур
906,rot::A,लाल,һылыу
907,rot::A,लाल,сибәр
908,rot::A,सुर्ख़,матур
909,rot::A,सुर्ख़,һылыу
910,rot::A,सुर्ख़,сибәр
911,gelb::A,पीला,һары
912,gelb::A,ज़र्द,һары
913,blau::A,नीला,күк
914,blau::A,आसमानी,күк
915,grün::A,हरा,йәшел
916,grau::A,धूसर,буҙ
917,bunt::A,रंगीन,сыбар
918,bunt::A,रंगीन,ала-ҡола
919,bunt::A,बहुरंगा,сыбар
920,bunt::A,बहुरंगा,ала-ҡола
921,billig::A,सस्ता,арзан
922,teuer::A,महँगा,ҡыйбатлы
923,wertvoll::A,क़ीमती,ҡиммәтле
924,wertvoll::A,मूल्यवान्,ҡиммәтле
925,blind::A,अंधा,һуҡыр
926,taub::A,बहरा,һаңғырау
927,kräftig::A,ताक़तवर,көслө
928,kräftig::A,ताक़तवर,ҡеүәтле
929,kräftig::A,शक्तिशाली,көслө
930,kräftig::A,शक्तिशाली,ҡеүәтле
931,stark::A,प्रबल,көслө
932,stark::A,प्रबल,ҡеүәтле
933,stark::A,बलवान्,көслө
934,stark::A,बलवान्,ҡеүәтле
935,schwach::A,कमज़ोर,көсһөҙ
936,fett::A,मोटा,һимеҙ
937,fett::A,मांसल,һимеҙ
938,schlank::A,पतला,зифа
939,schlank::A,छरहरा,зифа
940,hübsch::A,सुंदर,матур
941,hübsch::A,ख़ूबसूरत,матур
942,böse::A,पापी,асыулы
943,böse::A,दुष्ट,асыулы
944,dumm::A,मूर्ख,иҫәр
945,dumm::A,बुद्धू,иҫәр
946,faul::A,आलसी,иренсәк
947,faul::A,सुस्त,иренсәк
948,fleißig::A,मेहनती,тырыш
949,fleißig::A,परिश्रमी,тырыш
950,geizig::A,कृपण,һаран
951,geizig::A,कंजूस,һаран
952,klug::A,समझदार,аҡыллы
953,klug::A,होशियार,аҡыллы
954,klug::A,अक़्लमंद,аҡыллы
955,geschickt::A,किशल,оҫта
956,lieb::A,प्रिय,яғымлы
957,lieb::A,प्यारा,яғымлы
958,lustig::A,हँसमुख,күңелле
959,lustig::A,ख़ुशदिल,күңелле
960,sanft::A,नम्र,йыуаш
961,hungrig::A,भूखा,ас
962,krank::A,बीमार,сирле
963,krank::A,बीमार,ауырыу
964,krank::A,अस्वस्थ,сирле
965,krank::A,अस्वस्थ,ауырыу
966,nackt::A,नग्न,яланғас
967,traurig::A,उदास,яманһыу
968,traurig::A,रंजीदा,яманһыу
969,lebendig::A,जीता,тере
970,lebendig::A,जीता,йәнле
971,lebendig::A,ज़िंदा,тере
972,lebendig::A,ज़िंदा,йәнле
973,gut::A,अच्छा,яҡшы
974,schlecht::A,बुरा,хөрт
975,schlecht::A,बुरा,алама
976,schlecht::A,ख़राब,хөрт
977,schlecht::A,ख़राब,алама
978,richtig::A,ठीक,дөрөҫ
979,schlimm::A,बुरा,хөрт
980,schlimm::A,बुरा,алама
981,schlimm::A,अप्रिय,хөрт
982,schlimm::A,अप्रिय,алама
983,wahr::A,सच,дөрөҫ
984,alt::A,पुराना,иҫке
985,alt::A,पुराना,боронғо
986,neu::A,नया,яңы
987,ehemalig::A,भूतपूर्व,элекке
988,alt[Lebewesen]::A,बूढ़ा,ҡарт
989,alt[Lebewesen]::A,वृद्ध,ҡарт
990,jung::A,जवान,йәш
991,arm::A,ग़रीब,фәҡир
992,reich::A,धनी,бай
993,reich::A,अमीर,бай
994,bekannt::A,मालूम,таныш
995,berühmt::A,मशहूर,атаҡлы
996,berühmt::A,मशहूर,данлыҡлы
997,berühmt::A,प्रसिद्ध,атаҡлы
998,berühmt::A,प्रसिद्ध,данлыҡлы
999,fremd::A,विदेशी,ят
1000,fremd::A,विदेशी,сит
1001,fremd::A,अपरिचित,ят
1002,fremd::A,अपरिचित,сит
1003,verschieden::A,अलग,төрлө
1004,verschieden::A,भिन्न,төрлө
1005,nah::A,नज़दीकी,яҡын
1006,fern::A,दूर,алыҫ
1007,fern::A,दूर,йыраҡ
1008,fern::A,दूरस्थ,алыҫ
1009,fern::A,दूरस्थ,йыраҡ
1010,linker::A,बायाँ,һул
1011,rechter::A,दायाँ,уң
1012,rechter::A,दाहिना,уң
1013,anderer::A,अन्य,бутән
1014,anderer::A,दूसरा,бутән
1015,erster::A,पहला,тәүге
1016,erster::A,प्रथम,тәүге
1017,zweiter::A,दूसरा,икенсе
1018,zweiter::A,द्वितीय,икенсе
1019,dritter::A,तीसरा,өсөнсө
1020,letzter::A,अंतिम,һуңғы
1021,letzter::A,आख़िरी,һуңғы
1022,allein::ADV,तनहा,бер үҙе
1023,allein::ADV,तनहा,яңғыҙ
1024,allein::ADV,अकेले,бер үҙе
1025,allein::ADV,अकेले,яңғыҙ
1026,auf einmal::ADV,वक़्त में,бер юлы
1027,zusammen::ADV,एक साथ,бергә
1028,zusammen::ADV,साथ साथ,бергә
1029,lange::ADV,देर तक,оҙаҡ
1030,plötzlich::ADV,सहसा,ҡапыл
1031,plötzlich::ADV,अचानक,ҡапыл
1032,sofort::ADV,तुरंत,шунда уҡ
1033,später::ADV,बाद को,һуңыраҡ
1034,später::ADV,बाद में,һуңыраҡ
1035,jetzt::ADV,अब,хәҙер
1036,jetzt::ADV,अभी,хәҙер
1037,heute::ADV,आज,бөгөн
1038,morgen::ADV,कल,иртәгә
1039,bald::ADV,जल्दी,тиҙҙән
1040,dann::ADV,तब,һуңынан
1041,gestern::ADV,कल,кисә
1042,einst::ADV,एक दिन,ҡасандыр
1043,einst::ADV,एक दिन,бер баҡыт
1044,einst::ADV,पहले कभी,ҡасандыр
1045,einst::ADV,पहले कभी,бер баҡыт
1046,damals::ADV,उस समय,ул саҡта
1047,damals::ADV,उन दिनों,ул саҡта
1048,danach::ADV,इसके बाद,һуңынан
1049,danach::ADV,इसके पश्चात्,һуңынан
1050,vorher::ADV,पहले,элек
1051,vorher::ADV,पेशतर,элек
1052,zuerst::ADV,पहले,башта
1053,einmal::ADV,एक बार,бер
1054,einmal::ADV,एक दफ़ा,бер
1055,manchmal::ADV,कभी कभी,ҡайһы берҙә
1056,oft::ADV,अक्सर,йыш
1057,immer::ADV,सदा,һәр ҡасан
1058,immer::ADV,हमेशा,һәр ҡасан
1059,niemals::ADV,कभी नहीं,бер ҡасан да
1060,niemals::ADV,कभी नहीं,бер ваҡытта ла
1061,niemals::ADV,कदापि नहीं,бер ҡасан да
1062,niemals::ADV,कदापि नहीं,бер ваҡытта ла
1063,hier::ADV,इधर,бында
1064,hier::ADV,यहाँ,бында
1065,hierhin::ADV,इधर को,бында
1066,hierhin::ADV,यहाँ को,бында
1067,von hier::ADV,यहाँ से,бынан
1068,von hier::ADV,यहाँ से,ошонан
1069,dort::ADV,उधर,шунда
1070,dort::ADV,उधर,тегендә
1071,dort::ADV,वहाँ,шунда
1072,dort::ADV,वहाँ,тегендә
1073,dorthin::ADV,उधर को,шунда
1074,dorthin::ADV,उधर को,тегеләй
1075,dorthin::ADV,वहाँ को,шунда
1076,dorthin::ADV,वहाँ को,тегеләй
1077,geradeaus::ADV,सीधे,тура
1078,vorwärts::ADV,आगे,алға
1079,vorwärts::ADV,आगे को,алға
1080,rückwärts::ADV,पीछे को,кирегә
1081,zurück::ADV,वापस,кирегә
1082,unten::ADV,नीचे,түбәндә
1083,hinab::ADV,नीचे को,түбәнгә
1084,oben::ADV,ऊपर,юғарыла
1085,hinauf::ADV,ऊपर को,юғарыға
1086,überall::ADV,हर जगह,бөтә урында
1087,überall::ADV,हर स्थान,бөтә урында
1088,nicht::ADV,न,тугел
1089,nicht::ADV,नहीं,тугел
1090,ein wenig::ADV,कुछ,аҙ
1091,ein wenig::ADV,ज़रा,аҙ
1092,ein wenig::ADV,थोड़ा,аҙ
1093,kaum::ADV,लगभग नहीं,көскә
1094,kaum::ADV,लगभग नहीं,саҡ-саҡ
1095,kaum::ADV,बराबर नहीं,көскә
1096,kaum::ADV,बराबर नहीं,саҡ-саҡ
1097,sehr::ADV,बहुत,ифат
1098,so::ADV,ऐसा,шулай
1099,noch::ADV,अभी तक,йәнә
1100,nur::ADV,केवल,бары
1101,nur::ADV,सिर्फ़,бары
1102,schon::ADV,चुकना,инде
1103,wieder::ADV,फिर,тағы
1104,wieder::ADV,दुबारा,тағы
1105,vergebens::ADV,व्यर्थ,бушҡа
1106,vor::PRP,के आगे,алдында
1107,vor::PRP,के सामने,алдында
1108,hinter::PRP,के पीछे,артында
1109,unter::PRP,के तले,аҫтында
1110,unter::PRP,के नीचे,аҫтында
1111,durch::PRP,के पार,үтә
1112,neben::PRP,के पास,эргәһендә
1113,neben::PRP,की बग़ल में,эргәһендә
1114,zwischen::PRP,के बीच,араһында
1115,wegen::PRP,के कारण,өсөн
1116,wegen::PRP,के कारण,сәбәпле
1117,wegen::PRP,की वजह से,өсөн
1118,wegen::PRP,की वजह से,сәбәпле
1119,dies::PRN,यह,был
1120,dies::PRN,यह,ошо
1121,das::PRN,वह,ул
1122,alles::PRN,सब,бөтә
1123,alles::PRN,सब कुछ,бөтә
1124,ich::PRN,मैं,мин
1125,du::PRN,तू,һин
1126,er::PRN,यह,ул
1127,wir::PRN,हम,беҙ
1128,ihr::PRN,तुम,һеҙ
1129,sie::PRN,ये,улар
1130,was::FPRN,क्या,ә
1131,was::FPRN,क्या,ни
1132,was::FPRN,क्या,нәмә
1133,wer::FPRN,कौन,ҡем
1134,wo::FADV,किधर,ҡайҙа
1135,wohin::FADV,किधर,ҡайҙа
1136,wie::FADV,कैसे,инидәй
1137,warum::FADV,क्यों,ин өсөн
1138,wieviel::FNUM,कितना,күпме
1139,eins::NUM,एक,бер
1140,zwei::NUM,दो,ике
1141,zwei::NUM,दो,икәү
1142,drei::NUM,तीन,өс
1143,vier::NUM,चार,дүрт
1144,fünf::NUM,पाँच,биш
1145,sechs::NUM,छह,алты
1146,sieben::NUM,सात,ете
1147,acht::NUM,आठ,һигеҙ
1148,neun::NUM,नौ,туғыҙ
1149,zehn::NUM,दस,ун
1150,elf::NUM,ग्यारह,ун бер
1151,zwölf::NUM,बारह,ун ике
1152,zwanzig::NUM,बीस,егерме
1153,dreißig::NUM,तीस,утыҙ
1154,vierzig::NUM,चालीस,ҡырҡ
1155,fünfzig::NUM,पचास,илле
1156,sechzig::NUM,साठ,алтмыш
1157,siebzig::NUM,सत्तर,етмеш
1158,achtzig::NUM,अस्सी,һикһән
1159,neunzig::NUM,नव्वे,туҡһан
1160,hundert::NUM,सौ,йөҙ
1161,tausend::NUM,हज़ार,мең
1162,und::CNJ,और,да
1163,oder::CNJ,या,йәки
1164,stehen::V,खड़ा होना,тороу
1165,sitzen::V,बैठना,ултырыу
1166,liegen::V,लेटना,ятыу
1167,hängen::V,लटकना,аҫылынып тороу
1168,werden::V,बनना,булыу
1169,passieren::V,होना,булыу
1170,beginnen::V,आरंभ होना,башлау
1171,beginnen::V,प्रारंभ होना,башлау
1172,enden::V,अंत होना,бөтөү
1173,enden::V,अंत होना,тамамланыү
1174,enden::V,ख़तम होना,бөтөү
1175,enden::V,ख़तम होना,тамамланыү
1176,wechseln::V,बदलना,үҙгәреү
1177,aufgehen[Sonne]::V,चढ़ना,ҡалҡыу
1178,aufgehen[Sonne]::V,उदित होना,ҡалҡыу
1179,untergehen[Sonne]::V,अस्त हो जाना,байыу
1180,scheinen[Sonne]::V,रोशनी देना,яҡтыртып тороу
1181,donnern::V,गरजना,күкрәү
1182,wehen::V,चलना,иҫеү
1183,strömen::V,बहना,ташыу
1184,strömen::V,प्रवाहित होना,ташыу
1185,fließen::V,बहना,ағыу
1186,fließen::V,प्रवाहित होना,ағыу
1187,sich drehen::V,घूमना,әйләнеү
1188,schwanken::V,हिलना,тирбәлеү
1189,schwingen::V,हिलना,бәүетеү
1190,fallen::V,गिरना,йығылыу
1191,brennen::V,जलना,яныу
1192,rauchen::V,धुआँ उड़ाना,төтәү
1193,regnen::V,बरसना,ямғыр яуа
1194,gefrieren::V,जमना,туңыү
1195,tauen::V,गलना,иреү
1196,tauen::V,पिघलना,иреү
1197,schmelzen::V,गलना,иреү
1198,schmelzen::V,पिघलना,иреү
1199,trocknen::V,सूखना,кибеү
1200,sieden::V,उबलना,ҡайнау
1201,faulen::V,गलना,сереу
1202,faulen::V,सड़ना,сереу
1203,verfaulen::V,गलना,сереу
1204,verfaulen::V,सड़ना,сереу
1205,reißen::V,फटना,өҙөү
1206,reißen::V,फटना,йыртылыу
1207,versinken::V,डूबना,батыу
1208,vergehen::V,बीतना,үтеү
1209,vergehen::V,गुज़रना,үтеү
1210,erscheinen::V,दिखाई देना,килеп сығыу
1211,verschwinden::V,ग़ायब होना,юғалыу
1212,sinken::V,घटना,түбәнәйеү
1213,sinken::V,उतरना,түбәнәйеү
1214,abnehmen::V,घटना,кәметеү
1215,zunehmen::V,बढ़ना,артыу
1216,steigen::V,बढ़ना,күтәрелеү
1217,wachsen::V,उगना,үҫеү
1218,glänzen::V,चमकना,ялтырау
1219,funkeln::V,जगमगाना,баҙлау
1220,funkeln::V,टिमटिमाना,баҙлау
1221,lärmen::V,शोर मचाना,шаулау
1222,läuten::V,बजना,ҡағыу
1223,klingeln::V,बजना,ҡағыу
1224,klingeln::V,बजना,шылтыратыу
1225,klirren::V,झनझनाना,шылтыратыу
1226,brausen::V,साँय-साँय करना,ҡотороноу
1227,rauschen::V,सरसराना,шыптырлау
1228,klingen::V,बजना,яңғырау
1229,bellen::V,भौंकना,өрөү
1230,heulen::V,गुर्राना,олоу
1231,blasen::V,फूँकना,өрөү
1232,pfeifen::V,सीटी देना,һызғырып ебәреү
1233,schreien::V,चिल्लाना,ҡысҡырыу
1234,stöhnen::V,कराहना,уңғырашыу
1235,stöhnen::V,आहें भरना,уңғырашыу
1236,zittern::V,काँपना,ҡалтырау
1237,leben::V,जीना,йәшәү
1238,geboren werden::V,पैदा होना,тыуыу
1239,atmen::V,साँस लेना,тын алыү
1240,trinken::V,पीना,эсеү
1241,essen::V,खाना,ашау
1242,schlucken::V,निगलना,йотоу
1243,müde werden::V,थकना,арыу
1244,müde werden::V,उकताना,арыу
1245,einschlafen::V,सो जाना,йоҡлап китеү
1246,schlafen::V,सोना,йоҡлау
1247,aufwachen::V,जागना,уяныу
1248,aufstehen::V,उठना,тороу
1249,sich erholen::V,सुस्ताना,ял итеү
1250,sich erholen::V,आराम करना,ял итеү
1251,krank werden::V,बीमार पड़ना,сирләү
1252,krank sein::V,बीमार होना,сирләү
1253,schmerzen::V,दुखना,ауыртыу
1254,schmerzen::V,दर्द करना,ауыртыу
1255,husten::V,खाँसना,йүтәлләү
1256,genesen::V,ठीक हो जाना,һауығыу
1257,genesen::V,स्वस्थ हो जाना,һауығыу
1258,sterben::V,मरना,үлеү
1259,umkommen::V,मरना,һәләк булыу
1260,sich bewegen::V,चलना,хәрәкәт итеү
1261,sich bewegen::V,हिलना,хәрәкәт итеү
1262,sich rühren::V,हिलना,ҡуҙғалыу
1263,sich erheben::V,उठना,тороу
1264,sich setzen::V,बैठना,ултырыу
1265,hinfallen::V,गिरना,ҡолау
1266,laufen::V,चलना,йөрөү
1267,schreiten::V,क़दम जाना,атлау
1268,spazierengehen::V,सैर करना,ял итеп йороү
1269,eilen::V,तेज़ी से जाना,ашығыу
1270,eilen::V,तेज़ी से जाना,ҡабаланыу
1271,eilen::V,शीघ्रता से चलना,ашығыу
1272,eilen::V,शीघ्रता से चलना,ҡабаланыу
1273,sich beeilen::V,जल्दी करना,ашығыу
1274,sich beeilen::V,जल्दी करना,ҡабаланыу
1275,sich beeilen::V,शीघ्रता करना,ашығыу
1276,sich beeilen::V,शीघ्रता करना,ҡабаланыу
1277,sausen::V,बड़ी तेज़ी से चलना,елеү
1278,rennen::V,भागना,йүгеп йөрөү
1279,rennen::V,दौड़ना,йүгеп йөрөү
1280,springen::V,उछलना,һикереү
1281,klettern::V,चढ़ना,үрмәләү
1282,klettern::V,चढ़ना,үрмәләп менеү
1283,schaukeln::V,झूलना,сайҡалыу
1284,kriechen::V,रेंगना,шыуышыу
1285,schwimmen::V,तैरना,йоҙөү
1286,tauchen::V,डूबना,сумыу
1287,rudern::V,खेना,ишеү
1288,rudern::V,चप्पू चलाना,ишеү
1289,fahren::V,चलना,йөрөү
1290,fahren::V,यात्रा करना,йөрөү
1291,fliegen::V,उड़ना,осоу
1292,gehen::V,जाना,барыу
1293,weggehen::V,चला जाना,китеү
1294,weggehen::V,बाहर जाना,китеү
1295,abfahren::V,छूटना,сығыу
1296,abfahren::V,रवाना होना,сығыу
1297,anhalten::V,रुकना,тукталыу
1298,anhalten::V,खड़ा होना,тукталыу
1299,hineingehen::V,घुसना,инеү
1300,hineingehen::V,अंदर जाना,инеү
1301,eintreten::V,प्रवेश करना,инеү
1302,kommen::V,आना,килеү
1303,ankommen::V,पहुँचना,килеү
1304,zurückkommen::V,लौटना,ҡайтыу
1305,zurückkommen::V,वापस आना,ҡайтыу
1306,bleiben::V,रहना,ҡалыу
1307,bleiben::V,रुकना,ҡалыу
1308,warten::V,इंतज़ार करना,көтөп тороу
1309,erwarten::V,प्रतीक्षा करना,көтөү
1310,suchen::V,ढूँढ़ना,эҙләү
1311,finden::V,पाना,табыу
1312,finden::V,ढूँढ़ निकालना,табыу
1313,versuchen::V,कोशिश करना,тырышып ҡарау
1314,vorbereiten::V,तैयार करना,әҙерләү
1315,lieben::V,प्यार करना,яратыу
1316,mögen::V,पसंद होना,һөйөү
1317,mögen::V,पसंद होना,яратыу
1318,lachen::V,हँसना,көлөү
1319,rühren::V,छूना,ҡағылыу
1320,weinen::V,रोना,илау
1321,schimpfen::V,गाली देना,һүгенеү
1322,schimpfen::V,गाली देना,тиргәнеү
1323,schimpfen::V,गाली देना,һуҡраныу
1324,sich ärgern::V,चिढ़ना,асыуланыу
1325,sich ärgern::V,नाराज़ होना,асыуланыу
1326,sich fürchten::V,डरना,ҡурҡыу
1327,sich fürchten::V,भय खाना,ҡурҡыу
1328,fürchten::V,डरना से,ҡурҡыу
1329,fürchten::V,भय खाना से,ҡурҡыу
1330,fliehen::V,भागना,ҡасыу
1331,flüchten::V,निकल भागना,ҡасыу
1332,sehen::V,देखना,күреү
1333,anschauen::V,देखना,ҡарау
1334,ansehen::V,दृष्टि डालना पर,ҡарау
1335,ansehen::V,दृष्टि डालना पर,тикшереү
1336,hören::V,सुनना,ишетеү
1337,zuhören::V,सुनना,тыңлау
1338,probieren::V,चखना,татыу
1339,riechen::V,सूँघना,еҫкәү
1340,fühlen::V,महसूस करना,тойоу
1341,scheinen::V,लगना,кеүек күренеү
1342,scheinen::V,लगना,тойолоу
1343,zu sehen sein::V,दिखाई देना,күренеү
1344,vernehmen::V,सुनना,ишетеү
1345,frieren::V,ठंड लगना,туңыү
1346,frieren::V,सर्दी लगना,туңыү
1347,tun::V,करना,яһау
1348,tun::V,करना,әшләү
1349,können::V,सकना,алыу
1350,können::V,सकना,мөмкин булыу
1351,können::V,जानना,алыу
1352,können::V,जानना,мөмкин булыу
1353,wollen::V,चाहना,теләү
1354,anfangen::V,शुरू करना,башлау
1355,beenden::V,ख़त्म करना,бөтөрөү
1356,beenden::V,ख़त्म करना,тамамлау
1357,beenden::V,समाप्त करना,бөтөрөү
1358,beenden::V,समाप्त करना,тамамлау
1359,aufhören::V,बंद जाना,туктау
1360,aufhören::V,समाप्त जाना,туктау
1361,gelingen::V,बनना,уңышлы булыу
1362,gelingen::V,अच्छा होना,уңышлы булыу
1363,geraten::V,बन पड़ना,булып сығыу
1364,öffnen::V,खोलना,асыу
1365,schließen::V,बंद करना,йомоу
1366,stellen::V,रखना,ҡуйыу
1367,setzen::V,रखना,урынлаштырыу
1368,setzen::V,बिठाना,урынлаштырыу
1369,legen::V,रखना,һалыу
1370,legen::V,लिटाना,һалыу
1371,berühren::V,छूना,тейеү
1372,berühren::V,छूना,ҡағылыу
1373,berühren::V,स्पर्श करना,тейеү
1374,berühren::V,स्पर्श करना,ҡағылыу
1375,verbinden::V,बाँधना,ҡушыу
1376,verbinden::V,बाँधना,бәйләү
1377,bedecken::V,ढकना,ҡаплау
1378,aufhängen::V,लटकाना,элеү
1379,anzünden::V,जलाना,тоҡандырыу
1380,aufheben::V,उठाना,мендереү
1381,zurücklassen::V,पीछे छोड़ना,ҡалдырыу
1382,verlieren::V,खोना,юғалтыу
1383,verlieren::V,गँवाना,юғалтыу
1384,fallen lassen::V,गिराना,төшөрөп ебәреү
1385,machen::V,करना,яһау
1386,machen::V,करना,эшләү
1387,machen::V,बनाना,яһау
1388,machen::V,बनाना,эшләү
