,Concept_ID,cy,ro
820,krank::A,gwael,bolnav
821,nackt::A,noeth,gol
822,traurig::A,trist,trist
823,traurig::A,trist,mâhnit
824,lebendig::A,yn fyw,viu
825,gut::A,da,bun
826,schlecht::A,drwg,rău
827,schlecht::A,drwg,prost
828,schlecht::A,gwael,rău
829,schlecht::A,gwael,prost
830,richtig::A,cywir,drept
831,richtig::A,cywir,corect
832,schlimm::A,enbyd,rău
833,wahr::A,gwir,adevărat
834,alt::A,hen,uzat
835,alt::A,hen,vechi
836,neu::A,newydd,nou
837,ehemalig::A,blaenorol,fost
838,ehemalig::A,blaenorol,anterior
839,alt[Lebewesen]::A,oedrannus,bătrîn
840,jung::A,ifanc,tânăr
841,arm::A,tlawd,sărac
842,arm::A,tlawd,sărman
843,reich::A,cyfoethog,avut
844,reich::A,cyfoethog,bogat
845,bekannt::A,cynefin,cunoscut
846,bekannt::A,cyfarwydd,cunoscut
847,berühmt::A,enwog,renumit
848,fremd::A,estron,străin
849,verschieden::A,gwahanol,diferit
850,verschieden::A,gwahanol,deosebit
851,nah::A,agos,apropiat
852,fern::A,pell,departe
853,linker::A,aswy,stâng
854,linker::A,chwith,stâng
855,rechter::A,de,drept
856,rechter::A,deau,drept
857,anderer::A,arall,alt
858,erster::A,cyntaf,prim
859,zweiter::A,ail,al doilea
860,dritter::A,trydydd,treilea
861,letzter::A,olaf,final
862,allein::ADV,unig,singur
863,allein::ADV,ar ei ben ei hun,singur
864,auf einmal::ADV,ar yr un pryd,dintrodată
865,zusammen::ADV,ynghyd,împreună
866,zusammen::ADV,gyda'i gilydd,împreună
867,lange::ADV,amser hir,îndelung
868,lange::ADV,amser hir,mult timp
869,plötzlich::ADV,yn sydyn,deodată
870,plötzlich::ADV,yn sydyn,pe neașteptate
871,sofort::ADV,ar unwaith,imediat
872,sofort::ADV,ar unwaith,numaidecît
873,später::ADV,yn ddiweddarach,mai apoi
874,später::ADV,yn ddiweddarach,mai târziu
875,jetzt::ADV,yn awr,acum
876,heute::ADV,heddiw,azi
877,heute::ADV,heddiw,astăzi
878,morgen::ADV,yfory,mâine
879,bald::ADV,yn fuan,curând
880,bald::ADV,gyda hyn,curând
881,dann::ADV,yna,apoi
882,dann::ADV,y pryd hwnnw,apoi
883,gestern::ADV,ddoe,ieri
884,einst::ADV,gynt,odată
885,einst::ADV,gynt,odinioară
886,damals::ADV,ar y pryd,atunci
887,damals::ADV,ar y pryd,pe atunci
888,damals::ADV,bryd hynny,atunci
889,damals::ADV,bryd hynny,pe atunci
890,danach::ADV,wedyn,după aceasta
891,vorher::ADV,o'r blaen,mai întâi
892,vorher::ADV,o'r blaen,în prealabil
893,zuerst::ADV,yn gyntaf,întâi
894,zuerst::ADV,yn gyntaf,în primul rând
895,einmal::ADV,unwaith,odată
896,manchmal::ADV,weithiau,uneori
897,manchmal::ADV,weithiau,câteodată
898,manchmal::ADV,ar brydiau,uneori
899,manchmal::ADV,ar brydiau,câteodată
900,oft::ADV,yn aml,des
901,oft::ADV,yn aml,deseori
902,oft::ADV,yn fynych,des
903,oft::ADV,yn fynych,deseori
904,immer::ADV,bob amser,mereu
905,immer::ADV,bob amser,întotdeauna
906,niemals::ADV,ni ... byth,niciodată
907,niemals::ADV,ni ... erioed,niciodată
908,hier::ADV,yma,aci
909,hier::ADV,yma,aici
910,hierhin::ADV,hyd yma,încoace
911,von hier::ADV,oddi yma,de aici
912,dort::ADV,acw,acolo
913,dorthin::ADV,tuag yno,dincolo
914,geradeaus::ADV,syth ymlaen,drept înainte
915,vorwärts::ADV,ymlaen,înainte
916,rückwärts::ADV,yn ôl,îndărăt
917,zurück::ADV,yn ôl,înapoi
918,unten::ADV,isod,jos
919,unten::ADV,isod,dedesubt
920,unten::ADV,oddi tanodd,jos
921,unten::ADV,oddi tanodd,dedesubt
922,hinab::ADV,i lawr,în jos
923,hinab::ADV,i lawr,de vale
924,hinab::ADV,i waered,în jos
925,hinab::ADV,i waered,de vale
926,oben::ADV,fry,sus
927,oben::ADV,fry,deasupra
928,hinauf::ADV,i fyny,în sus
929,hinauf::ADV,i'r lan,în sus
930,überall::ADV,ym mhobman,peste tot
931,überall::ADV,ym mhobman,pretutindeni
932,nicht::ADV,ni,nu
933,nicht::ADV,nid,nu
934,ein wenig::ADV,tipyn,puțin
935,ein wenig::ADV,ychydig,puțin
936,kaum::ADV,prin,cu greu
937,kaum::ADV,prin,cu anevoie
938,sehr::ADV,iawn,mult
939,sehr::ADV,iawn,foarte
940,so::ADV,fel,așa
941,so::ADV,fel,atât
942,so::ADV,felly,așa
943,so::ADV,felly,atât
944,noch::ADV,eto,încă
945,nur::ADV,yn unig,doar
946,schon::ADV,eisoes,și
947,schon::ADV,eisoes,deja
948,schon::ADV,yn barod,și
949,schon::ADV,yn barod,deja
950,wieder::ADV,drachefn,iar
951,wieder::ADV,drachefn,iarăși
952,vergebens::ADV,yn ofer,în zadar
953,vor::PRP,o flaen,înainte de
954,hinter::PRP,ar ôl,după
955,hinter::PRP,ar ôl,în spatele
956,unter::PRP,islaw,sub
957,durch::PRP,trwy,prin
958,neben::PRP,ar bwys,lângă
959,neben::PRP,ar bwys,alături de
960,zwischen::PRP,rhwng,între
961,zwischen::PRP,rhwng,dintre
962,zwischen::PRP,cydrhwng,între
963,zwischen::PRP,cydrhwng,dintre
964,wegen::PRP,o achos,pentru
965,wegen::PRP,oherwydd,pentru
966,dies::PRN,hyn,acesta
967,das::PRN,hynny,asta
968,alles::PRN,popeth,tot
969,ich::PRN,fi,eu
970,du::PRN,ti,tu
971,er::PRN,fe,el
972,er::PRN,fe,dânsul
973,wir::PRN,ni,noi
974,ihr::PRN,chi,voi
975,sie::PRN,hwy,ei
976,sie::PRN,hwy,dânșii
977,was::FPRN,pa beth,ce
978,wer::FPRN,pwy,cine
979,wo::FADV,ble,unde
980,wo::FADV,ym mha le,unde
981,wohin::FADV,i ble,încotro
982,wohin::FADV,i ba le,încotro
983,wie::FADV,sut,cum
984,warum::FADV,pam,de ce
985,warum::FADV,pam,pentru ce
986,wieviel::FNUM,faint,cât
987,eins::NUM,un,unu
988,zwei::NUM,dau,doi
989,drei::NUM,tri,trei
990,vier::NUM,pedwar,patru
991,fünf::NUM,pump,cinci
992,sechs::NUM,chwech,șase
993,sieben::NUM,saith,șapte
994,acht::NUM,wyth,opt
995,neun::NUM,naw,nouă
996,zehn::NUM,deg,zece
997,elf::NUM,un ar ddeg,unsprezece
998,zwölf::NUM,deuddeg,douăsprezece
999,zwölf::NUM,un deg dau,douăsprezece
1000,zwanzig::NUM,ugain,douăzeci
1001,dreißig::NUM,tri deg,treizeci
1002,dreißig::NUM,deg ar hugain,treizeci
1003,vierzig::NUM,deugain,patruzeci
1004,fünfzig::NUM,hanner cant,cincizeci
1005,sechzig::NUM,chwe deg,șaizeci
1006,siebzig::NUM,saith deg,șaptezeci
1007,siebzig::NUM,deg a thrigain,șaptezeci
1008,achtzig::NUM,wyth deg,optzeci
1009,achtzig::NUM,pedar ugain,optzeci
1010,neunzig::NUM,naw deg,nouăzeci
1011,neunzig::NUM,deg a phedwar ugain,nouăzeci
1012,hundert::NUM,cant,sută
1013,tausend::NUM,mil,mie
1014,und::CNJ,a,și
1015,oder::CNJ,neu,ori
1016,stehen::V,sefyll,sta
1017,sitzen::V,eistedd,ședea
1018,liegen::V,gorwedd,zăcea
1019,liegen::V,gorwedd,fi culcat
1020,hängen::V,hongian,atârna
1021,werden::V,dod yn,deveni
1022,werden::V,dod yn,se face
1023,werden::V,mynd yn,deveni
1024,werden::V,mynd yn,se face
1025,passieren::V,digwydd,se întâmpla
1026,beginnen::V,cychwyn,începe
1027,enden::V,gorffen,se sfârși
1028,enden::V,gorffen,se termina
1029,wechseln::V,newid,se schimba
1030,aufgehen[Sonne]::V,codi,răsări
1031,untergehen[Sonne]::V,machlud,apune
1032,scheinen[Sonne]::V,tywynnu,străluci
1033,donnern::V,taranu,tuna
1034,wehen::V,chwythu,bate
1035,strömen::V,ffrydio,curge în șiroaie
1036,fließen::V,llifo,curge
1037,sich drehen::V,troi,se învârti
1038,sich drehen::V,cylchdroi,se învârti
1039,schwanken::V,siglo,se clătina
1040,schwingen::V,siglo,vibra
1041,schwingen::V,siglo,flutura
1042,fallen::V,cwympo,cădea
1043,brennen::V,llosgi,arde
1044,rauchen::V,mygu,fuma
1045,regnen::V,glawio,ploua
1046,gefrieren::V,rhewi,îngheța
1047,tauen::V,toddi,se dezgheța
1048,tauen::V,meirioli,se dezgheța
1049,schmelzen::V,toddi,se topi
1050,trocknen::V,sychu,se usca
1051,sieden::V,berwi,fierbe
1052,sieden::V,berwi,clocoti
1053,faulen::V,pydru,se împuți
1054,faulen::V,braenu,se împuți
1055,verfaulen::V,pydru,putrezi
1056,verfaulen::V,dadfeilio,putrezi
1057,reißen::V,clecian,se rupe
1058,reißen::V,clecian,se sfâșia
1059,reißen::V,torri'n glats,se rupe
1060,reißen::V,torri'n glats,se sfâșia
1061,versinken::V,suddo,se scufunda
1062,vergehen::V,myned heibio,trece
1063,vergehen::V,myned heibio,se scurge
1064,vergehen::V,pasio,trece
1065,vergehen::V,pasio,se scurge
1066,erscheinen::V,ymddangos,apărea
1067,verschwinden::V,diflannu,dispărea
1068,sinken::V,syrthio,cădea
1069,sinken::V,syrthio,coborî
1070,abnehmen::V,lleihau,scădea
1071,abnehmen::V,lleihau,descrește
1072,zunehmen::V,cynyddu,spori
1073,zunehmen::V,cynyddu,crește
1074,zunehmen::V,cynyddu,augmenta
1075,steigen::V,codi,urca
1076,wachsen::V,tyfu,crește
1077,glänzen::V,disgleirio,luci
1078,glänzen::V,disgleirio,străluci
1079,funkeln::V,pefrio,scânteia
1080,lärmen::V,cadw sŵn,face larmă
1081,lärmen::V,gwneud twrw,face larmă
1082,läuten::V,canu,suna
1083,klingeln::V,canu,suna
1084,klingeln::V,seinio,suna
1085,klirren::V,tincian,zăngăni
1086,brausen::V,rhuo,vui
1087,rauschen::V,siffrwd,vâjâi
1088,rauschen::V,chwithrwd,vâjâi
1089,klingen::V,seinio,suna
1090,bellen::V,cyfarth,lătra
1091,heulen::V,udo,urla
1092,heulen::V,oernadu,urla
1093,blasen::V,chwythu,sufla
1094,pfeifen::V,chwibanu,fluiera
1095,schreien::V,gweiddi,țipa
1096,schreien::V,bloeddio,țipa
1097,stöhnen::V,griddfan,geme
1098,zittern::V,crynu,tremura
1099,leben::V,byw,trăi
1100,geboren werden::V,cael eich geni,se naște
1101,atmen::V,anadlu,respira
1102,trinken::V,yfed,bea
1103,essen::V,bwyta,mânca
1104,schlucken::V,llyncu,înghiți
1105,müde werden::V,blino,se obosi
1106,einschlafen::V,mynd i gysgu,adormi
1107,einschlafen::V,syrthio i gysgu,adormi
1108,schlafen::V,huno,dormi
1109,schlafen::V,cysgu,dormi
1110,aufwachen::V,dihuno,se deștepta
1111,aufstehen::V,codi,fi se scula
1112,sich erholen::V,ymlacio,se relaxa
1113,sich erholen::V,ymlacio,se destinde
1114,sich erholen::V,dadflino,se relaxa
1115,sich erholen::V,dadflino,se destinde
1116,krank werden::V,mynd yn sâl,se îmbolnăvi
1117,krank werden::V,mynd yn wael,se îmbolnăvi
1118,krank sein::V,gwaelu,zăcea
1119,krank sein::V,gwaelu,fi bolnav
1120,schmerzen::V,brifo,durea
1121,husten::V,pesychu,tuși
1122,genesen::V,gwella,se însănătoși
1123,genesen::V,cael yn ôl,se însănătoși
1124,sterben::V,marw,muri
1125,umkommen::V,trengi,pieri
1126,sich bewegen::V,symud,se mișca
1127,sich rühren::V,syflyd,se mișca
1128,sich erheben::V,codi,se ridica
1129,sich setzen::V,eistedd,lua loc
1130,sich setzen::V,eistedd,se așeza
1131,hinfallen::V,cwympo,cădea jos
1132,laufen::V,cerdded,merge
1133,laufen::V,cerdded,merge pe jos
1134,schreiten::V,camu,păși
1135,spazierengehen::V,mynd am dro,se plimba
1136,eilen::V,rhuthro,fi se grăbi
1137,sich beeilen::V,brysio,se grăbi
1138,sausen::V,rhuthro,țâșni
1139,rennen::V,rhedeg,fugi
1140,rennen::V,rhedeg,alerga
1141,springen::V,llamu,sări
1142,springen::V,neidio,sări
1143,klettern::V,dringo,urca
1144,klettern::V,dringo,se cățăra
1145,schaukeln::V,siglo,legăna
1146,kriechen::V,cropian,se târî
1147,schwimmen::V,nofio,înota
1148,tauchen::V,plymio,se scufunda
1149,tauchen::V,ymsuddo,se scufunda
1150,rudern::V,rhwyfo,vâsli
1151,rudern::V,rhwyfo,lopăta
1152,fahren::V,gyrru,merge
1153,fahren::V,dreifio,merge
1154,fliegen::V,hedfan,zbura
1155,gehen::V,mynd,merge
1156,weggehen::V,mynd,se duce
1157,weggehen::V,ymadael,se duce
1158,abfahren::V,ymadael,pleca
1159,anhalten::V,stopio,se opri
1160,hineingehen::V,mynd i mewn,intra
1161,eintreten::V,mynd i,intra
1162,kommen::V,dod,veni
1163,ankommen::V,cyrraedd,sosi
1164,ankommen::V,cyrraedd,ajunge
1165,zurückkommen::V,dychwelyd,se întoarce
1166,bleiben::V,aros,rămâne
1167,bleiben::V,sefyll,rămâne
1168,warten::V,aros,aștepta
1169,warten::V,disgwyl,aștepta
1170,erwarten::V,disgwyl,aștepta
1171,suchen::V,chwilio am,căuta
1172,finden::V,darganfod,găsi
1173,versuchen::V,profi,încerca
1174,versuchen::V,ceisio,încerca
1175,vorbereiten::V,paratoi,pregăti
1176,lieben::V,caru,iubi
1177,mögen::V,hoffi,plăcea a
1178,lachen::V,chwerthin,râde
1179,rühren::V,cynhyrfu,mișca
1180,rühren::V,cynhyrfu,înduioșa
1181,weinen::V,wylo,plânge
1182,weinen::V,llefain,plânge
1183,schimpfen::V,grwgnach,înjura
1184,sich ärgern::V,gofidio,se supăra
1185,sich fürchten::V,ofni,se teme
1186,sich fürchten::V,ofni,fi teamă a
1187,fürchten::V,arswydo,se teme de
1188,fliehen::V,ffoi,fugi
1189,flüchten::V,dianc,evada
1190,sehen::V,gweld,vedea
1191,anschauen::V,syllu,privi
1192,anschauen::V,edrych,privi
1193,ansehen::V,gwylio,privi
1194,hören::V,clywed,auzi
1195,zuhören::V,gwrando,asculta
1196,probieren::V,profi,gusta
1197,riechen::V,arogli,mirosi
1198,fühlen::V,teimlo,simți
1199,fühlen::V,teimlo,resimți
1200,fühlen::V,clywed,simți
1201,fühlen::V,clywed,resimți
1202,scheinen::V,ymddangos,părea
1203,zu sehen sein::V,dod i'r golwg,se vedea
1204,vernehmen::V,clywed sôn am,auzi
1205,frieren::V,bod yn oer,fi frig
1206,tun::V,gwneud,face
1207,können::V,gallu,ști
1208,können::V,gallu,putea
1209,wollen::V,bod mewn angen,dori
1210,anfangen::V,dechrau,începe
1211,beenden::V,darfod,sfârși
1212,beenden::V,darfod,termina
1213,beenden::V,gorffen,sfârși
1214,beenden::V,gorffen,termina
1215,aufhören::V,peidio,înceta
1216,gelingen::V,llwyddo,reuși
1217,gelingen::V,llwyddo,izbuti
1218,geraten::V,diweddu,reuși
1219,öffnen::V,agor,deschide
1220,schließen::V,cau,închide
1221,stellen::V,gosod,pune
1222,stellen::V,gosod,așeza
1223,setzen::V,gosod,pune
1224,setzen::V,gosod,așeza
1225,legen::V,gosod,pune
1226,berühren::V,cyffwrdd,atinge
1227,verbinden::V,cysylltu,lega
1228,bedecken::V,gorchuddio,acoperi
1229,aufhängen::V,crogi,atârna
1230,aufhängen::V,crogi,spânzura
1231,aufhängen::V,hongian,atârna
1232,aufhängen::V,hongian,spânzura
1233,anzünden::V,cynnau,aprinde
1234,aufheben::V,codi,ridica
1235,aufheben::V,codi,lua de jos
1236,zurücklassen::V,gadael,lăsa
1237,zurücklassen::V,gadael,lăsa în urmă
1238,verlieren::V,colli,pierde
1239,fallen lassen::V,gollwng,scăpa
1240,fallen lassen::V,gollwng,arunca
1241,machen::V,gwneud,face
1242,herstellen::V,cynhyrchu,fabrica
1243,herstellen::V,cynhyrchu,confecționa
1244,bauen::V,adeiladu,clădi
1245,bauen::V,adeiladu,construi
1246,reparieren::V,trwsio,repara
1247,reparieren::V,atgyweirio,repara
1248,verbessern::V,diwygio,ameliora
1249,verbessern::V,diwygio,îmbunătăți
1250,ändern::V,altro,schimba
1251,ändern::V,altro,modifica
1252,graben::V,palu,săpa
1253,graben::V,cloddio,săpa
1254,beugen::V,plygu,curba
1255,biegen::V,plygu,îndoi
1256,biegen::V,plygu,încovoia
1257,drehen::V,troelli,învârti
1258,wenden::V,troi,întoarce
1259,umdrehen::V,troi,învârti
1260,umdrehen::V,troi,întoarce
1261,heben::V,codi,ridica
1262,hochheben::V,dyrchafu,ridica
1263,ergreifen::V,gafael,lua
1264,ergreifen::V,gafael,apuca
1265,halten::V,dal,ține
1266,drücken::V,pwyso,apăsa
1267,drücken::V,pwyso,strânge
1268,drücken::V,gwasgu,apăsa
1269,drücken::V,gwasgu,strânge
1270,schieben::V,gwthio,împinge
1271,kratzen::V,crafu,zgâria
1272,lecken::V,llyfu,linge
1273,beißen::V,cnoi,mușca
1274,beißen::V,brathu,mușca
1275,abreißen::V,tynnu ymaith,rupe
1276,abreißen::V,tynnu ymaith,smulge
1277,abschneiden::V,torri,scurta
1278,binden::V,clymu,lega
1279,stecken::V,plannu,pune
1280,brechen::V,torri,rupe
1281,brechen::V,torri,frânge
1282,klopfen::V,taro,ciocăni
1283,hauen::V,taro,lovi
1284,kleben::V,gludio,lipi
1285,reiben::V,rhwbio,freca
1286,reiben::V,rhwbio,fricționa
1287,streichen::V,taenu,unge
1288,schleifen::V,hogi,ascuți
1289,schneiden::V,torri,tăia
1290,rütteln::V,ysgytio,zgâlțâi
1291,schütteln::V,siglo,scutura
1292,schütteln::V,ysgwyd,scutura
1293,schwenken::V,siglo,agita
1294,schütten::V,tywallt,vărsa
1295,füllen::V,llenwi,umple
1296,einwickeln::V,lapio,înveli
1297,einwickeln::V,lapio,înfășura
1298,tragen::V,cludo,căra
1299,schleppen::V,llusgo,târî
1300,ziehen::V,tynnu,trage
1301,aufbewahren::V,cadw,păstra
1302,aufbewahren::V,cadw,conserva
1303,werfen::V,taflu,arunca
1304,fangen::V,dal,prinde
1305,packen::V,cipio,apuca
1306,packen::V,crafangu,apuca
1307,verstecken::V,celu,ascunde
1308,verstecken::V,cuddio,ascunde
1309,teilen::V,rhannu,împărți
1310,schicken::V,anfon,trimite
1311,bringen::V,dod â,aduce
1312,hinzufügen::V,chwanegu,adăuga
1313,bekommen::V,cael,obține
1314,bekommen::V,cael,dobândi
1315,erhalten::V,derbyn,primi
1316,erhalten::V,derbyn,căpăta
1317,nehmen::V,cymryd,lua
1318,wählen::V,dewis,opta
1319,wählen::V,dewis,alege
1320,auswählen::V,dethol,selecta
1321,bewahren::V,cadw,păstra
1322,behindern::V,atal,stingheri
1323,behindern::V,rhwystro,stingheri
1324,verderben::V,difetha,strica
1325,beschädigen::V,niweidio,strica
1326,zerbrechen::V,torri,rupe
1327,zerbrechen::V,torri,frânge
1328,zerreißen::V,rhwygo,rupe
1329,zerreißen::V,rhwygo,sfâșia
1330,zerstören::V,dinistrio,distruge
1331,verbrennen::V,llosgi,arde
1332,verbrennen::V,llosgi,incendia
1333,geben::V,rhoi,da
1334,reichen::V,estyn,întinde
1335,schenken::V,rhoddi,dărui
1336,versprechen::V,addo,făgădui
1337,wünschen::V,dymuno,ura
1338,loben::V,canmol,lăuda
1339,küssen::V,cusanu,săruta
1340,wiegen::V,siglo,legăna
1341,zudecken::V,gorchuddio,acoperi
1342,wecken::V,deffro,trezi
1343,wecken::V,deffro,deștepta
1344,zeigen::V,dangos,arăta
1345,führen::V,arwain,călăuzi
1346,lehren::V,dysgu,preda
1347,lehren::V,dysgu,învăța
1348,unterrichten::V,hyfforddi,învăța
1349,unterrichten::V,hyfforddi,instrui
1350,aufziehen::V,dod i fyny,crește
1351,leiten::V,arwain,duce
1352,leiten::V,arwain,conduce
1353,antreiben::V,annog,împinge
1354,antreiben::V,annog,încuraja
1355,lassen::V,gadael,pune pe să
1356,einladen::V,gwahodd,invita
1357,vereinigen::V,uno,uni
1358,vereinigen::V,uno,întruni
1359,vereinigen::V,cyfuno,uni
1360,vereinigen::V,cyfuno,întruni
1361,besuchen::V,ymweld â,vizita
1362,besuchen::V,ymweld â,face o vizită
1363,treffen::V,cwrdd,întâlni
1364,treffen::V,cyfarfod,întâlni
1365,sich versammeln::V,casglu,se aduna
1366,sich versammeln::V,cynnull,se aduna
1367,spielen::V,chwarae,se juca
1368,singen::V,canu,cânta
1369,tanzen::V,dawnsio,dansa
1370,sich trennen::V,ymwahanu,se separa
1371,sich trennen::V,ymwahanu,se despărți
1372,verlassen::V,gadael,părăsi
1373,verlassen::V,gadael,abandona
1374,retten::V,achub,salva
1375,bewachen::V,gwarchod,păzi
1376,schützen::V,noddi,ocroti
1377,schützen::V,noddi,proteja
1378,verteidigen::V,amddiffyn,apăra
1379,sich schlagen::V,ffraeo,se bate
1380,sich schlagen::V,terfysgu,se bate
1381,schießen::V,saethu,trage
1382,siegen::V,ennill,birui
1383,siegen::V,ennill,învinge
1384,ärgern::V,cythruddo,supăra
1385,schlagen::V,curo,lovi
1386,treten::V,cicio,călca
1387,stechen::V,pigo,înțepa
1388,stechen::V,pigo,împunge
1389,stoßen::V,gwthio,împinge
1390,stehlen::V,dwyn,fura
1391,stehlen::V,lladrata,fura
1392,stören::V,aflonyddu,deranja
1393,belästigen::V,trafferthu,importuna
1394,verbergen::V,cuddio,ascunde
1395,täuschen::V,twyllo,amăgi
1396,betrügen::V,hocedu,înșela
1397,töten::V,lladd,omorî
1398,wohnen::V,byw,sta
1399,wohnen::V,byw,locui
1400,arbeiten::V,gweithio,lucra
1401,sammeln::V,casglu,aduna
1402,sammeln::V,casglu,colecționa
1403,pflücken::V,casglu,culege
1404,jagen::V,hela,vâna
1405,fischen::V,pysgota,pescui
1406,fassen::V,dal,prinde
1407,hüten::V,bugeilio,paște
1408,treiben::V,gyrru,mână
1409,anbinden::V,clymu,lega
1410,füttern::V,porthi,da de mâncare
1411,melken::V,godro,mulge
1412,hacken::V,torri,toca
1413,hacken::V,torri,sparge
1414,gießen::V,dyfrhau,uda
1415,reifen::V,aeddfedu,pârgui
1416,zubereiten::V,coginio,găti
1417,kochen::V,berwi,găti
1418,backen::V,pobi,coace
1419,backen::V,crasu,coace
1420,braten::V,ffrio,coace
1421,umrühren::V,cyffroi,mesteca
1422,stricken::V,gwau,împleti
1423,nähen::V,gwnïo,coase
1424,färben::V,lliwio,vopsi
1425,färben::V,lliwio,colora
1426,reinigen::V,glanhau,curăți
1427,waschen::V,golchi,spăla
1428,abwischen::V,sychu,șterge
1429,spülen::V,streulio,clăti
1430,fegen::V,ysgubo,mătura
1431,kehren::V,ysgubo,mătura
1432,baden::V,cael bath,se scălda
1433,sich waschen::V,ymolchi,se spăla
1434,ausziehen::V,tynnu,și scoate
1435,anziehen::V,gwisgo,îmbrăca
1436,sich anziehen::V,ymwisgo,se îmbrăca
1437,kämmen::V,cribo,pieptăna
1438,schmücken::V,harddu,împodobi
1439,schmücken::V,addurno,împodobi
1440,sagen::V,dweud,zice
1441,sagen::V,dweud,spune
1442,sprechen::V,llefaru,vorbi
1443,reden::V,siarad,vorbi
1444,reden::V,siarad,discuta
1445,sich unterhalten::V,sgwrsio,conversa
1446,sich unterhalten::V,sgwrsio,sta de vorbă
1447,fragen::V,gofyn,întreba
1448,bitten::V,gofyn am,ruga
1449,erzählen::V,dweud,spune
1450,erzählen::V,dweud,povesti
1451,mitteilen::V,cyfleu,comunica
1452,mitteilen::V,cyfleu,înștiința
1453,nennen::V,enwi,numi
1454,nennen::V,enwi,chema
1455,rufen::V,galw,chema
1456,prahlen::V,brolio,se făli
1457,prahlen::V,ymffrostio,se făli
1458,übersetzen::V,cyfieithu,traduce
1459,denken::V,meddwl,gândi
1460,glauben::V,credu,crede
1461,glauben::V,coelio,crede
1462,bemerken::V,sylwi,observa
1463,erkennen::V,adnabod,cunoaște
1464,erkennen::V,adnabod,recunoaște
1465,begreifen::V,amgyffred,pricepe
1466,begreifen::V,amgyffred,înțelege
1467,verstehen::V,deall,înțelege
1468,lernen::V,dysgu,învăța
1469,wissen::V,gwybod,ști
1470,sich erinnern an::V,cofio,a-și aminti de
1471,vergessen::V,anghofio,uita
1472,messen::V,mesur,măsura
1473,zählen::V,cyfrif,număra
1474,rechnen::V,cyfrifo,calcula
1475,lesen::V,darllen,citi
1476,malen::V,peintio,picta
1477,zeichnen::V,tynnu,desena
1478,schreiben::V,ysgrifennu,scrie
1479,besitzen::V,meddu,avea
1480,besitzen::V,meddu,poseda
1481,kaufen::V,prynu,cumpăra
1482,verkaufen::V,gwerthu,vinde
1483,bezahlen::V,talu am,plăti
1484,bezahlen::V,talu am,achita
1485,zahlen::V,talu,plăti
1486,beherrschen::V,rheoli,stăpâni
1487,beherrschen::V,llywodraethu,stăpâni
1488,ertragen::V,dioddef,răbda
1489,ertragen::V,dioddef,suporta
