,Concept_ID,ps,hi
735,Gesundheit::N,روغتیا,तंदुरुस्ती
736,Krankheit::N,مرض,रोग
737,Krankheit::N,مرض,बीमारी
738,Krankheit::N,ناروغي,रोग
739,Krankheit::N,ناروغي,बीमारी
740,Schmerz::N,درد,दर्द
741,Schmerz::N,درد,पीड़ा
742,Wunde::N,ټپ,घाव
743,Wunde::N,ټپ,ज़ख़्म
744,Wunde::N,زخم,घाव
745,Wunde::N,زخم,ज़ख़्म
746,Fieber::N,تبه,ज्वर
747,Fieber::N,تبه,बुख़ार
748,Arznei::N,دوا,दवा
749,Arznei::N,دوا,औषाधि
750,Arznei::N,دارو,दवा
751,Arznei::N,دارو,औषाधि
752,Brücke::N,پول,पुल
753,Brücke::N,پول,सेतु
754,Brunnen::N,څاه,कुआँ
755,Brunnen::N,کوهی,कुआँ
756,Weide::N,وله,चरागाह
757,Pfad::N,تړه,पथ
758,Pfad::N,تړه,पगडंडी
759,Weg::N,لیار,मार्ग
760,Straße::N,سړک,राह
761,Straße::N,سړک,रास्ता
762,Dorf::N,کلی,गाँव
763,Dorf::N,کلی,ग्राम
764,Stadt::N,ښار,शहर
765,Brief::N,لیک,ख़त
766,Brief::N,لیک,पत्र
767,Brief::N,لیک,चिट्ठी
768,Brief::N,مکتوب,ख़त
769,Brief::N,مکتوب,पत्र
770,Brief::N,مکتوب,चिट्ठी
771,Buch::N,کتاب,किताब
772,Buch::N,کتاب,पुस्तक
773,Buchstabe::N,حرف,अक्षर
774,Buchstabe::N,توری,अक्षर
775,Zeitung::N,اخبار,अख़बार
776,Zeitung::N,اخبار,समाचार-पत्र
777,Leben::N,ژوند,जीवन
778,Leben::N,ژوند,ज़िंदगी
779,Tod::N,مرګ,मौत
780,Tod::N,مرګ,मृत्यु
781,Tod::N,مړینه,मौत
782,Tod::N,مړینه,मृत्यु
783,Grab::N,قبر,क़ब्र
784,Grab::N,ډورۍ,क़ब्र
785,Kirche::N,کلیسا,चर्च
786,Kirche::N,کلیسا,गिरजा
787,Sünde::N,ګناه,पाप
788,Sünde::N,ګناه,गुनाह
789,Gott::N,خدای,देव
790,Gott::N,خدای,ईश्वर
791,Arbeiter::N,کاریګر,मज़दूर
792,Chef::N,آمر,अध्यक्ष
793,Meister::N,استاد,शिल्पज्ञ
794,Arzt::N,طبیب,वैद्य
795,Arzt::N,طبیب,डॉक्टर
796,Arzt::N,طبیب,चिकित्सक
797,Arzt::N,ډاکټر,वैद्य
798,Arzt::N,ډاکټر,डॉक्टर
799,Arzt::N,ډاکټر,चिकित्सक
800,Lehrer::N,معلم,शिक्षक
801,Lehrer::N,معلم,अध्यापक
802,Lehrer::N,ښوونکی,शिक्षक
803,Lehrer::N,ښوونکی,अध्यापक
804,Geld::N,پیسې,धन
805,Geld::N,پیسې,पैसा
806,Geschäft::N,سوداګري,सौदा
807,Geschäft::N,سوداګري,व्यापार
808,Laden::N,دکان,दुकान
809,Laden::N,مغازه,दुकान
810,Preis::N,بیه,दाम
811,Preis::N,بیه,मूल्य
812,Ware::N,مال,माल
813,Ware::N,مال,पण्य
814,Nutzen::N,ګټه,लाभ
815,Nutzen::N,ګټه,फ़ायदा
816,Reichtum::N,شتمني,धन
817,Reichtum::N,شتمني,दौलत
818,Welt::N,نړۍ,विश्व
819,Welt::N,نړۍ,दुनिया
820,Welt::N,دنیا,विश्व
821,Welt::N,دنیا,दुनिया
822,Land::N,هېواد,देश
823,Land::N,هېواد,मुल्क
824,Staat::N,دولت,राज्य
825,Staat::N,دولت,राष्ट्र
826,König::N,باچا,राजा
827,König::N,باچا,बादशाह
828,König::N,پادشاه,राजा
829,König::N,پادشاه,बादशाह
830,Macht::N,قدرت,शासन
831,Macht::N,قدرت,सत्ता
832,Grenze::N,حد,सरहद
833,Grenze::N,سرحد,सरहद
834,Krieg::N,جګړه,जंग
835,Krieg::N,جګړه,युद्ध
836,Feind::N,دښمن,शत्रु
837,Feind::N,دښمن,दुश्मन
838,Gewalt::N,زور,हिंसा
839,Gewalt::N,تشدد,हिंसा
840,Kampf::N,جنګ,लड़ाई
841,Kampf::N,جنګ,संघर्ष
842,Kampf::N,مبارزه,लड़ाई
843,Kampf::N,مبارزه,संघर्ष
844,Bogen[Waffe]::N,لیندۍ,कमान
845,Pfeil::N,غشی,बान
846,Gewehr::N,ټوپک,बंदूक़
847,Fehler::N,خطا,भूल
848,Fehler::N,خطا,ग़लती
849,Fehler::N,غلطي,भूल
850,Fehler::N,غلطي,ग़लती
851,Lüge::N,دروغ,झूठ
852,Lüge::N,دروغ,असत्य
853,Schaden::N,زیان,हानि
854,Schaden::N,زیان,नुक़सान
855,Schaden::N,تاوان,हानि
856,Schaden::N,تاوان,नुक़सान
857,Unglück::N,بدبختي,मुसीबत
858,Unglück::N,بدبختي,विपात्ति
859,Schuld::N,ګناه,दोष
860,Schuld::N,ګناه,क़सूर
861,Alter::N,منګ,आयु
862,Alter::N,منګ,उम्र
863,Schluss::N,اخر,अंत
864,Schluss::N,اخر,समाप्ति
865,Zeit::N,وخت,काल
866,Zeit::N,وخت,वक़्त
867,Tag::N,ورځ,दिन
868,Tag::N,ورځ,रोज़
869,Morgen::N,سبا,सुबह
870,Morgen::N,سهار,सुबह
871,Mittag::N,غرمه,दोपहर
872,Mittag::N,غرمه,मध्याह्न
873,Abend::N,ماښام,शाम
874,Abend::N,ماښام,संध्या
875,Nacht::N,شپه,रात
876,Nacht::N,شپه,रात्रि
877,Woche::N,اونۍ,हफ़्ता
878,Monat::N,مياشت,मास
879,Monat::N,مياشت,महीना
880,Jahr::N,کال,बरस
881,Jahr::N,کال,वर्ष
882,Frühling::N,پسرلی,वसंत
883,Sommer::N,دوبی,गरमी
884,Sommer::N,دوبی,ग्रीष्म
885,Herbst::N,منی,शरत्
886,Herbst::N,منی,पतझड़
887,Herbst::N,خزان,शरत्
888,Herbst::N,خزان,पतझड़
889,Winter::N,ژمی,जाड़ा
890,Winter::N,ژمی,सर्दियाँ
891,Januar::N,جنوري,जनवरी
892,Februar::N,فبروري,फ़रवरी
893,März::N,مارچ,मार्च
894,April::N,اپریل,अप्रैल
895,Mai::N,مې,मई
896,Juni::N,جون,जून
897,Juli::N,جولای,जुलाई
898,August::N,اګست,अगस्त
899,September::N,سپټامبر,सितंबर
900,Oktober::N,اکتوبر,अक्तूबर
901,November::N,نومبر,नवंबर
902,Dezember::N,دسمبر,दिसंबर
903,Montag::N,دوشنبه,पीर
904,Montag::N,دوشنبه,सोमवार
905,Dienstag::N,سه شنبه,मंगलवार
906,Mittwoch::N,چارشنبه,बुधवार
907,Donnerstag::N,پنجشنبه,गुरुवार
908,Donnerstag::N,پنجشنبه,बृहस्पतिवार
909,Freitag::N,جمعه,शुक्रवार
910,Samstag::N,خالي,सनीचर
911,Samstag::N,خالي,शनिवार
912,Sonntag::N,یکشنبه,इतवार
913,Sonntag::N,یکشنبه,रविवार
914,groß::A,لوی,बड़ा
915,klein::A,وړوکی,कम
916,klein::A,وړوکی,छोटा
917,lang::A,اوړد,लंबा
918,lang::A,اوړد,दीर्घ
919,kurz::A,لنډ,लधु
920,kurz::A,لنډ,छोटा
921,breit::A,پراخه,चौड़ा
922,schmal::A,تنګ,तंग
923,schmal::A,تنګ,सँकरा
924,dicht::A,ګڼ,सघन
925,dick[Gegenstand]::A,پنډ,मोटा
926,dünn::A,نری,महीन
927,dünn::A,نری,बारीक
928,fein::A,نازک,कोमल
929,fein::A,نازک,सूक्ष्म
930,fest::A,کلک,दृढ़
931,fest::A,کلک,मज़बूत
932,fest::A,ټینګ,दृढ़
933,fest::A,ټینګ,मज़बूत
934,flach::A,هوار,चपटा
935,glatt::A,ښوی,चौरस
936,glatt::A,ښوی,चिकना
937,hart::A,کلک,कठोर
938,hart::A,کلک,सख़्त
939,weich::A,نرم,नरम
940,weich::A,نرم,मुलायम
941,weich::A,پوست,नरम
942,weich::A,پوست,मुलायम
943,rund::A,ګرد,गोल
944,rund::A,ګرد,वर्तुल
945,spitz::A,تېره,नुकीला
946,scharf::A,تېز,पैना
947,scharf::A,تېره,पैना
948,stumpf::A,پڅ,भोथरा
949,schwer::A,دروند,भारी
950,schwer::A,دروند,वज़नी
951,schön::A,ښکلی,सुंदर
952,heiß::A,تود,उष्ण
953,warm::A,تود,गरम
954,kalt::A,ېخ,सर्द
955,kalt::A,سوړ,सर्द
956,kühl::A,ېخ,ठंडा
957,kühl::A,سوړ,ठंडा
958,frisch::A,تازه,तर
959,frisch::A,تازه,ताज़ा
960,feucht::A,مرطوب,नम
961,feucht::A,مرطوب,भीगा
962,nass::A,لوند,गीला
963,trocken::A,وچ,सूखा
964,trocken::A,وچ,ख़ुश्क
965,voll::A,ډک,भरा
966,voll::A,ډک,पूरा
967,leer::A,خالی,ख़ाली
968,offen::A,خلاص,खुला
969,offen::A,پرانیستی,खुला
970,geschlossen::A,تړلی,बंद
971,sauber::A,پاک,साफ़
972,sauber::A,پاک,सुथरा
973,schmutzig::A,چټل,गंदा
974,roh::A,خام,कच्चा
975,reif::A,پوخ,पक्व
976,reif::A,پوخ,पक्का
977,reif::A,رسېدلی,पक्व
978,reif::A,رسېدلی,पक्का
979,lecker::A,خوندور,मज़ेदार
980,lecker::A,خوندور,स्वादिष्ट
981,lecker::A,مزه دار,मज़ेदार
982,lecker::A,مزه دار,स्वादिष्ट
983,süß::A,خوږ,मीठा
984,süß::A,شیرین,मीठा
985,bitter::A,تریخ,कटु
986,bitter::A,تریخ,कड़वा
987,sauer::A,ټاک,खट्टा
988,sauer::A,تريو,खट्टा
989,hell::A,روڼ,रोशन
990,hell::A,روښان,रोशन
991,dunkel::A,تیاره,अँधेरा
992,schwarz::A,تور,काला
993,schwarz::A,تور,स्याह
994,weiß::A,سپين,सफ़ेद
995,rot::A,سور,लाल
996,rot::A,سور,सुर्ख़
997,gelb::A,زېړ,पीला
998,gelb::A,زېړ,ज़र्द
999,blau::A,شین,नीला
1000,blau::A,شین,आसमानी
1001,blau::A,اسماني رنګه,नीला
1002,blau::A,اسماني رنګه,आसमानी
1003,grün::A,زرغون,हरा
1004,grau::A,خړ,धूसर
1005,bunt::A,رنګارنګ,रंगीन
1006,bunt::A,رنګارنګ,बहुरंगा
1007,billig::A,ارزان,सस्ता
1008,teuer::A,ګران,महँगा
1009,wertvoll::A,قیمتي,क़ीमती
1010,wertvoll::A,قیمتي,मूल्यवान्
1011,blind::A,ړوند,अंधा
1012,taub::A,کوڼ,बहरा
1013,kräftig::A,قوی,ताक़तवर
1014,kräftig::A,قوی,शक्तिशाली
1015,stark::A,قوی,प्रबल
1016,stark::A,قوی,बलवान्
1017,stark::A,تکړه,प्रबल
1018,stark::A,تکړه,बलवान्
1019,schwach::A,ضعیف,कमज़ोर
1020,schwach::A,کمزوری,कमज़ोर
1021,fett::A,چاغ,मोटा
1022,fett::A,چاغ,मांसल
1023,schlank::A,خوش اندام,पतला
1024,schlank::A,خوش اندام,छरहरा
1025,hübsch::A,ښکلی,सुंदर
1026,hübsch::A,ښکلی,ख़ूबसूरत
1027,hübsch::A,ښایسته,सुंदर
1028,hübsch::A,ښایسته,ख़ूबसूरत
1029,böse::A,شریر,पापी
1030,böse::A,شریر,दुष्ट
1031,böse::A,قهرناک,पापी
1032,böse::A,قهرناک,दुष्ट
1033,dumm::A,احمق,मूर्ख
1034,dumm::A,احمق,बुद्धू
1035,faul::A,لټ,आलसी
1036,faul::A,لټ,सुस्त
1037,faul::A,تنبل,आलसी
1038,faul::A,تنبل,सुस्त
1039,fleißig::A,زحمت کښ,मेहनती
1040,fleißig::A,زحمت کښ,परिश्रमी
1041,geizig::A,بخیل,कृपण
1042,geizig::A,بخیل,कंजूस
1043,klug::A,عاقل,समझदार
1044,klug::A,عاقل,होशियार
1045,klug::A,عاقل,अक़्लमंद
1046,klug::A,هوښیار,समझदार
1047,klug::A,هوښیار,होशियार
1048,klug::A,هوښیار,अक़्लमंद
1049,geschickt::A,ماهر,किशल
1050,lieb::A,عزیز,प्रिय
1051,lieb::A,عزیز,प्यारा
1052,lieb::A,محبوب,प्रिय
1053,lieb::A,محبوب,प्यारा
1054,lustig::A,خوشحال,हँसमुख
1055,lustig::A,خوشحال,ख़ुशदिल
1056,sanft::A,پوست,नम्र
1057,sanft::A,ملایم,नम्र
1058,hungrig::A,وږی,भूखा
1059,krank::A,مريض,बीमार
1060,krank::A,مريض,अस्वस्थ
1061,krank::A,ناروغ,बीमार
1062,krank::A,ناروغ,अस्वस्थ
1063,nackt::A,لوڅ,नग्न
1064,traurig::A,غمجن,उदास
1065,traurig::A,غمجن,रंजीदा
1066,lebendig::A,ژوندی,जीता
1067,lebendig::A,ژوندی,ज़िंदा
1068,gut::A,ښه,अच्छा
1069,schlecht::A,بد,बुरा
1070,schlecht::A,بد,ख़राब
1071,schlecht::A,خراب,बुरा
1072,schlecht::A,خراب,ख़राब
1073,richtig::A,سم,ठीक
1074,richtig::A,صحیح,ठीक
1075,schlimm::A,بد,बुरा
1076,schlimm::A,بد,अप्रिय
1077,schlimm::A,مخوف,बुरा
1078,schlimm::A,مخوف,अप्रिय
1079,wahr::A,واقعي,सच
1080,alt::A,زوړ,पुराना
1081,neu::A,نوی,नया
1082,ehemalig::A,پخوانی,भूतपूर्व
1083,alt[Lebewesen]::A,زوړ,बूढ़ा
1084,alt[Lebewesen]::A,زوړ,वृद्ध
1085,jung::A,ځوان,जवान
1086,arm::A,غریب,ग़रीब
1087,arm::A,بې وزله,ग़रीब
1088,reich::A,شتمن,धनी
1089,reich::A,شتمن,अमीर
1090,reich::A,دولتمند,धनी
1091,reich::A,دولتمند,अमीर
1092,bekannt::A,اشنا,मालूम
1093,berühmt::A,مشهور,मशहूर
1094,berühmt::A,مشهور,प्रसिद्ध
1095,fremd::A,پردی,विदेशी
1096,fremd::A,پردی,अपरिचित
1097,fremd::A,بېګانه,विदेशी
1098,fremd::A,بېګانه,अपरिचित
1099,verschieden::A,مختلف,अलग
1100,verschieden::A,مختلف,भिन्न
1101,nah::A,نژدې,नज़दीकी
1102,fern::A,لیری,दूर
1103,fern::A,لیری,दूरस्थ
1104,linker::A,چپ,बायाँ
1105,linker::A,کیڼ,बायाँ
1106,rechter::A,ښی,दायाँ
1107,rechter::A,ښی,दाहिना
1108,anderer::A,بل,अन्य
1109,anderer::A,بل,दूसरा
1110,erster::A,لومړی,पहला
1111,erster::A,لومړی,प्रथम
1112,zweiter::A,دوهم,दूसरा
1113,zweiter::A,دوهم,द्वितीय
1114,dritter::A,درېم,तीसरा
1115,letzter::A,آخرنی,अंतिम
1116,letzter::A,آخرنی,आख़िरी
1117,letzter::A,وروستی,अंतिम
1118,letzter::A,وروستی,आख़िरी
1119,allein::ADV,یوازې,तनहा
1120,allein::ADV,یوازې,अकेले
1121,auf einmal::ADV,په یوه وخت کی,वक़्त में
1122,zusammen::ADV,یو ځای,एक साथ
1123,zusammen::ADV,یو ځای,साथ साथ
1124,lange::ADV,ډېر وخت,देर तक
1125,lange::ADV,ډېره موده,देर तक
1126,plötzlich::ADV,ناببره,सहसा
1127,plötzlich::ADV,ناببره,अचानक
1128,plötzlich::ADV,یوناڅاپه,सहसा
1129,plötzlich::ADV,یوناڅاپه,अचानक
1130,sofort::ADV,فوراً,तुरंत
1131,sofort::ADV,سمدلاسه,तुरंत
1132,später::ADV,وروسته,बाद को
1133,später::ADV,وروسته,बाद में
1134,jetzt::ADV,اوس,अब
1135,jetzt::ADV,اوس,अभी
1136,heute::ADV,نن,आज
1137,morgen::ADV,سبا,कल
1138,bald::ADV,ژر,जल्दी
1139,dann::ADV,پس,तब
1140,dann::ADV,وروسته,तब
1141,gestern::ADV,پرون,कल
1142,einst::ADV,پخوا,एक दिन
1143,einst::ADV,پخوا,पहले कभी
1144,damals::ADV,هغه وخت,उस समय
1145,damals::ADV,هغه وخت,उन दिनों
1146,danach::ADV,بیا,इसके बाद
1147,danach::ADV,بیا,इसके पश्चात्
1148,vorher::ADV,دمخه,पहले
1149,vorher::ADV,دمخه,पेशतर
1150,zuerst::ADV,لومړی,पहले
1151,einmal::ADV,یو ځل,एक बार
1152,einmal::ADV,یو ځل,एक दफ़ा
1153,manchmal::ADV,ګاهی ګاهی,कभी कभी
1154,oft::ADV,ډېر ځله,अक्सर
1155,immer::ADV,تل,सदा
1156,immer::ADV,تل,हमेशा
1157,immer::ADV,همېشه,सदा
1158,immer::ADV,همېشه,हमेशा
1159,niemals::ADV,هیڅکله نه,कभी नहीं
1160,niemals::ADV,هیڅکله نه,कदापि नहीं
1161,hier::ADV,دلته,इधर
1162,hier::ADV,دلته,यहाँ
1163,hierhin::ADV,دلته,इधर को
1164,hierhin::ADV,دلته,यहाँ को
1165,hierhin::ADV,دې ځای ته,इधर को
1166,hierhin::ADV,دې ځای ته,यहाँ को
1167,von hier::ADV,د دې ځای نه,यहाँ से
1168,dort::ADV,هلته,उधर
1169,dort::ADV,هلته,वहाँ
1170,dorthin::ADV,هلته,उधर को
1171,dorthin::ADV,هلته,वहाँ को
1172,dorthin::ADV,هغه ځای ته,उधर को
1173,dorthin::ADV,هغه ځای ته,वहाँ को
1174,geradeaus::ADV,مخامخ,सीधे
1175,vorwärts::ADV,مخ پهٔ وړاندې,आगे
1176,vorwärts::ADV,مخ پهٔ وړاندې,आगे को
1177,rückwärts::ADV,بېرته,पीछे को
1178,zurück::ADV,بېرته,वापस
1179,unten::ADV,لاندي,नीचे
1180,hinab::ADV,ښکته,नीचे को
1181,oben::ADV,پورته,ऊपर
1182,hinauf::ADV,پاس,ऊपर को
1183,überall::ADV,هره خوا,हर जगह
1184,überall::ADV,هره خوا,हर स्थान
1185,nicht::ADV,نه,न
1186,nicht::ADV,نه,नहीं
1187,ein wenig::ADV,یو څه,कुछ
1188,ein wenig::ADV,یو څه,ज़रा
1189,ein wenig::ADV,یو څه,थोड़ा
1190,kaum::ADV,ایله,लगभग नहीं
1191,kaum::ADV,ایله,बराबर नहीं
1192,sehr::ADV,ډېر,बहुत
1193,sehr::ADV,زيات,बहुत
1194,so::ADV,داسې,ऐसा
1195,so::ADV,دومره,ऐसा
1196,noch::ADV,نور,अभी तक
1197,nur::ADV,تش,केवल
1198,nur::ADV,تش,सिर्फ़
1199,nur::ADV,صرف,केवल
1200,nur::ADV,صرف,सिर्फ़
1201,schon::ADV,دمخه,चुकना
1202,wieder::ADV,بیا,फिर
1203,wieder::ADV,بیا,दुबारा
1204,vergebens::ADV,عبث,व्यर्थ
1205,vor::PRP,دمخه,के आगे
1206,vor::PRP,دمخه,के सामने
1207,hinter::PRP,شاته,के पीछे
1208,unter::PRP,لاندي,के तले
1209,unter::PRP,لاندي,के नीचे
1210,durch::PRP,د مینځ نه,के पार
1211,neben::PRP,نژدې,के पास
1212,neben::PRP,نژدې,की बग़ल में
1213,zwischen::PRP,ترمینځ,के बीच
1214,wegen::PRP,د ... له لاسه,के कारण
1215,wegen::PRP,د ... له لاسه,की वजह से
1216,dies::PRN,دا,यह
1217,das::PRN,دا,वह
1218,alles::PRN,هرڅهٔ,सब
1219,alles::PRN,هرڅهٔ,सब कुछ
1220,ich::PRN,زه,मैं
1221,du::PRN,ته,तू
1222,er::PRN,دی,यह
1223,wir::PRN,مونږ,हम
1224,ihr::PRN,تاسې,तुम
1225,sie::PRN,هغوی,ये
1226,was::FPRN,څهٔ,क्या
1227,wer::FPRN,چا,कौन
1228,wer::FPRN,څوک,कौन
1229,wo::FADV,چيری,किधर
1230,wo::FADV,چېرته,किधर
1231,wohin::FADV,چېرته,किधर
1232,wie::FADV,څنګه,कैसे
1233,warum::FADV,ولې,क्यों
1234,wieviel::FNUM,څو,कितना
1235,wieviel::FNUM,څومره,कितना
1236,eins::NUM,یو,एक
1237,zwei::NUM,دوه,दो
1238,drei::NUM,درې,तीन
1239,vier::NUM,څلور,चार
1240,fünf::NUM,پنځه,पाँच
1241,sechs::NUM,شپږ,छह
1242,sieben::NUM,اوه,सात
1243,acht::NUM,اته,आठ
1244,neun::NUM,نهه,नौ
1245,zehn::NUM,لس,दस
1246,elf::NUM,یوولس,ग्यारह
1247,zwölf::NUM,دولس,बारह
1248,zwanzig::NUM,شل,बीस
1249,dreißig::NUM,دېرش,तीस
1250,vierzig::NUM,څلوېښت,चालीस
1251,fünfzig::NUM,پنځوس,पचास
1252,sechzig::NUM,شپېته,साठ
1253,siebzig::NUM,اویا,सत्तर
1254,achtzig::NUM,اتیا,अस्सी
1255,neunzig::NUM,نوي,नव्वे
1256,hundert::NUM,سل,सौ
1257,tausend::NUM,زر,हज़ार
1258,und::CNJ,او,और
1259,oder::CNJ,ېا,या
1260,stehen::V,درېدل,खड़ा होना
1261,sitzen::V,کښېنستل,बैठना
1262,liegen::V,ملاستل,लेटना
1263,hängen::V,ځړېدل,लटकना
1264,werden::V,کېدل,बनना
1265,passieren::V,پېښېدل,होना
1266,beginnen::V,شروع کېدل,आरंभ होना
1267,beginnen::V,شروع کېدل,प्रारंभ होना
1268,enden::V,خلاصدل,अंत होना
1269,enden::V,خلاصدل,ख़तम होना
1270,enden::V,تمامېدل,अंत होना
1271,enden::V,تمامېدل,ख़तम होना
1272,wechseln::V,تغییر موندل,बदलना
1273,aufgehen[Sonne]::V,ختل,चढ़ना
1274,aufgehen[Sonne]::V,ختل,उदित होना
1275,untergehen[Sonne]::V,لوېدل,अस्त हो जाना
1276,untergehen[Sonne]::V,پرېوتل,अस्त हो जाना
1277,scheinen[Sonne]::V,رڼا کول,रोशनी देना
1278,donnern::V,تنېدل,गरजना
1279,donnern::V,غړمبېدل,गरजना
1280,wehen::V,چلېدل,चलना
1281,strömen::V,بهېدل,बहना
1282,strömen::V,بهېدل,प्रवाहित होना
1283,fließen::V,بهېدل,बहना
1284,fließen::V,بهېدل,प्रवाहित होना
1285,fließen::V,تویېدل,बहना
1286,fließen::V,تویېدل,प्रवाहित होना
1287,sich drehen::V,ګرځېدل,घूमना
1288,sich drehen::V,چورلېدل,घूमना
1289,schwanken::V,زنګېدل,हिलना
1290,schwingen::V,زنګېدل,हिलना
1291,fallen::V,ولېدل,गिरना
1292,brennen::V,سوځېدل,जलना
1293,rauchen::V,لوګی کول,धुआँ उड़ाना
1294,regnen::V,باران اورېدل,बरसना
1295,gefrieren::V,کنګل نيول,जमना
1296,tauen::V,وېلې کېدل,गलना
1297,tauen::V,وېلې کېدل,पिघलना
1298,schmelzen::V,وېلې کېدل,गलना
1299,schmelzen::V,وېلې کېدل,पिघलना
1300,trocknen::V,وچېدل,सूखना
1301,sieden::V,اېشېدل,उबलना
1302,faulen::V,خرابېدل,गलना
1303,faulen::V,خرابېدل,सड़ना
1304,verfaulen::V,ورستېدل,गलना
1305,verfaulen::V,ورستېدل,सड़ना
1306,reißen::V,شلېدل,फटना
1307,versinken::V,ډوېېدل,डूबना
1308,vergehen::V,تېرېدل,बीतना
1309,vergehen::V,تېرېدل,गुज़रना
1310,erscheinen::V,ښکارېدل,दिखाई देना
1311,verschwinden::V,ورکېدل,ग़ायब होना
1312,sinken::V,ښکته کېدل,घटना
1313,sinken::V,ښکته کېدل,उतरना
1314,abnehmen::V,کمېدل,घटना
1315,zunehmen::V,زیاتېدل,बढ़ना
1316,steigen::V,جګېدل,बढ़ना
1317,steigen::V,پورته کېدل,बढ़ना
1318,wachsen::V,وده کول,उगना
1319,glänzen::V,ځلېدل,चमकना
1320,funkeln::V,پړکېدل,जगमगाना
1321,funkeln::V,پړکېدل,टिमटिमाना
1322,lärmen::V,غال و غول کول,शोर मचाना
1323,läuten::V,زنګ وهل,बजना
1324,klingeln::V,زنګ وهل,बजना
1325,klirren::V,کړنګېدل,झनझनाना
1326,brausen::V,تلاطم کول,साँय-साँय करना
1327,rauschen::V,شڼهار کول,सरसराना
1328,klingen::V,آواز کول,बजना
1329,bellen::V,غپېدل,भौंकना
1330,heulen::V,انګلل,गुर्राना
1331,blasen::V,پو کول,फूँकना
1332,pfeifen::V,شپېلک وهل,सीटी देना
1333,schreien::V,ناره کول,चिल्लाना
1334,stöhnen::V,زګېروی کول,कराहना
1335,stöhnen::V,زګېروی کول,आहें भरना
1336,zittern::V,لړزېدل,काँपना
1337,leben::V,ژوند کول,जीना
1338,geboren werden::V,زېږېدل,पैदा होना
1339,atmen::V,ساه کښل,साँस लेना
1340,atmen::V,تنفس کول,साँस लेना
1341,trinken::V,څښل,पीना
1342,essen::V,خوړل,खाना
1343,schlucken::V,غړپول,निगलना
1344,müde werden::V,ستړی کېدل,थकना
1345,müde werden::V,ستړی کېدل,उकताना
1346,einschlafen::V,ویده کېدل,सो जाना
1347,schlafen::V,خوب کول,सोना
1348,aufwachen::V,ویښېدل,जागना
1349,aufstehen::V,پاڅېدل,उठना
1350,sich erholen::V,استراحت کول,सुस्ताना
1351,sich erholen::V,استراحت کول,आराम करना
1352,krank werden::V,رنځورېدل,बीमार पड़ना
1353,krank sein::V,ناجوړېدل,बीमार होना
1354,schmerzen::V,خوږېدل,दुखना
1355,schmerzen::V,خوږېدل,दर्द करना
1356,schmerzen::V,درد کول,दुखना
1357,schmerzen::V,درد کول,दर्द करना
1358,husten::V,ټوخېدل,खाँसना
1359,genesen::V,رغېدل,ठीक हो जाना
1360,genesen::V,رغېدل,स्वस्थ हो जाना
1361,sterben::V,مړل,मरना
1362,umkommen::V,تلفېدل,मरना
1363,sich bewegen::V,چلېدل,चलना
1364,sich bewegen::V,چلېدل,हिलना
1365,sich bewegen::V,حرکت کول,चलना
1366,sich bewegen::V,حرکت کول,हिलना
1367,sich rühren::V,ښورېدل,हिलना
1368,sich erheben::V,درېدل,उठना
1369,sich setzen::V,کښېنستل,बैठना
1370,hinfallen::V,لوېدل,गिरना
1371,laufen::V,منډې وهل,चलना
1372,schreiten::V,قدم ایښودل,क़दम जाना
1373,spazierengehen::V,چکر وهل,सैर करना
1374,eilen::V,بېړه کول,तेज़ी से जाना
1375,eilen::V,بېړه کول,शीघ्रता से चलना
1376,sich beeilen::V,عجله کول,जल्दी करना
1377,sich beeilen::V,عجله کول,शीघ्रता करना
1378,sausen::V,ځغستل,बड़ी तेज़ी से चलना
1379,rennen::V,زغلېدل,भागना
1380,rennen::V,زغلېدل,दौड़ना
1381,springen::V,ټوپ وهل,उछलना
1382,klettern::V,ختل,चढ़ना
1383,schaukeln::V,زنګېدل,झूलना
1384,kriechen::V,خاپوړی وهل,रेंगना
1385,schwimmen::V,لامبو وهل,तैरना
1386,tauchen::V,غوټه وهل,डूबना
1387,rudern::V,پارو وهل,खेना
1388,rudern::V,پارو وهل,चप्पू चलाना
1389,fahren::V,تلل,चलना
1390,fahren::V,تلل,यात्रा करना
1391,fliegen::V,الوتل,उड़ना
1392,gehen::V,تلل,जाना
1393,weggehen::V,بهر وتل,चला जाना
1394,weggehen::V,بهر وتل,बाहर जाना
1395,abfahren::V,تلل,छूटना
1396,abfahren::V,تلل,रवाना होना
1397,anhalten::V,ودرېدل,रुकना
1398,anhalten::V,ودرېدل,खड़ा होना
1399,hineingehen::V,داخلېدل,घुसना
1400,hineingehen::V,داخلېدل,अंदर जाना
1401,eintreten::V,ننوتل,प्रवेश करना
1402,kommen::V,راتلل,आना
1403,ankommen::V,رسېدل,पहुँचना
1404,zurückkommen::V,بېرته راتلل,लौटना
1405,zurückkommen::V,بېرته راتلل,वापस आना
1406,bleiben::V,پاتې کېدل,रहना
1407,bleiben::V,پاتې کېدل,रुकना
1408,warten::V,انتظار وېستل,इंतज़ार करना
1409,erwarten::V,انتظار کول,प्रतीक्षा करना
1410,suchen::V,لټول,ढूँढ़ना
1411,finden::V,میندل,पाना
1412,finden::V,میندل,ढूँढ़ निकालना
1413,finden::V,پیدا کول,पाना
1414,finden::V,پیدا کول,ढूँढ़ निकालना
1415,versuchen::V,هڅه کول,कोशिश करना
