,Concept_ID,se,uk
6449,stecken::V,tsævkkat,увіткнути
6450,stecken::V,cáhkit,увіткнути
6451,stecken::V,cuggâđ,увіткнути
6452,stecken::V,čuõ´ǧ'ǧeed,увіткнути
6453,stecken::V,чогксэ,увіткнути
6454,stecken::V,це̄ӈькхэ,увіткнути
6455,brechen::V,dåajodh,зламати
6456,brechen::V,tsåapkodh,зламати
6457,brechen::V,doaddjut,зламати
6458,brechen::V,cuvket,зламати
6459,brechen::V,moorrâđ,зламати
6460,brechen::V,mu´rdded,зламати
6461,brechen::V,муррьтэ,зламати
6462,klopfen::V,beenghkedh,стукати
6463,klopfen::V,goalkkalit,стукати
6464,klopfen::V,tsábbmet,стукати
6465,klopfen::V,goalkit,стукати
6466,klopfen::V,skoalkit,стукати
6467,klopfen::V,skuá'lkuttiđ,стукати
6468,klopfen::V,kuälkted,стукати
6469,klopfen::V,та̄гкэ,стукати
6470,hauen::V,beenghkedh,бити
6471,hauen::V,tjuollat,бити
6472,hauen::V,čuollat,бити
6473,hauen::V,čurmâđ,бити
6474,hauen::V,čâ´cǩǩed,бити
6475,hauen::V,та̄гкэ,бити
6476,hauen::V,ва̄сстэ,бити
6477,kleben::V,njamkedh,клеїти
6478,kleben::V,dædnjodit,клеїти
6479,kleben::V,liibmet,клеїти
6480,kleben::V,taṃadiđ,клеїти
6481,kleben::V,li´jmmjed,клеїти
6482,kleben::V,нямхэ,клеїти
6483,reiben::V,daanjedh,терти
6484,reiben::V,ruvvit,терти
6485,reiben::V,ruvvet,терти
6486,reiben::V,fiärruđ,терти
6487,reiben::V,heârrad,терти
6488,reiben::V,ru´vvjed,терти
6489,reiben::V,е̄ррэ,терти
6490,streichen::V,daejdedh,намазати
6491,streichen::V,badtjadidh,намазати
6492,streichen::V,vuojddat,намазати
6493,streichen::V,málet,намазати
6494,streichen::V,njuohtat,намазати
6495,streichen::V,njuottâđ,намазати
6496,streichen::V,puák'suđ,намазати
6497,streichen::V,påhssad,намазати
6498,streichen::V,мо̄а̄шшэ,намазати
6499,schleifen::V,slijhpedh,точити
6500,schleifen::V,sadjet,точити
6501,schleifen::V,sadjit,точити
6502,schleifen::V,šliipet,точити
6503,schleifen::V,saijeeđ,точити
6504,schleifen::V,sââjjad,точити
6505,schleifen::V,tabǯsted,точити
6506,schleifen::V,то̄а̄мчсе,точити
6507,schneiden::V,bietskedh,різати
6508,schneiden::V,suoddat,різати
6509,schneiden::V,tjuohppat,різати
6510,schneiden::V,biesskedit,різати
6511,schneiden::V,čuohppat,різати
6512,schneiden::V,čuop'pâđ,різати
6513,schneiden::V,čuõp'pâd,різати
6514,schneiden::V,е̄дтэ,різати
6515,schneiden::V,пе̄ррэ,різати
6516,schneiden::V,чӯххпэ,різати
6517,rütteln::V,firredh,хитати
6518,rütteln::V,doargestit,хитати
6519,rütteln::V,šluvgit,хитати
6520,rütteln::V,pušteđ,хитати
6521,rütteln::V,pu´štted,хитати
6522,rütteln::V,пушшьтэ,хитати
6523,schütteln::V,firredh,трясти
6524,schütteln::V,sjavnnjet,трясти
6525,schütteln::V,sillnat,трясти
6526,schütteln::V,skullhet,трясти
6527,schütteln::V,salkalit,трясти
6528,schütteln::V,pušteđ,трясти
6529,schütteln::V,pu´štted,трясти
6530,schütteln::V,пушшьтэ,трясти
6531,schwenken::V,svinhtedh,махати
6532,schwenken::V,svikkastit,махати
6533,schwenken::V,šlivgut,махати
6534,schwenken::V,hiä'iluttiđ,махати
6535,schwenken::V,heeilted,махати
6536,schwenken::V,маххъе,махати
6537,schütten::V,gurhkedh,налити
6538,schütten::V,hállit,налити
6539,schütten::V,liejkkit,налити
6540,schütten::V,leškiđ,налити
6541,schütten::V,virâttiđ,налити
6542,schütten::V,väällad,налити
6543,schütten::V,ва̄ллэ,налити
6544,füllen::V,dievhtedh,наповнити
6545,füllen::V,dievddet,наповнити
6546,füllen::V,deavdit,наповнити
6547,füllen::V,tevdiđ,наповнити
6548,füllen::V,tiudded,наповнити
6549,füllen::V,тӣввтэ,наповнити
6550,einwickeln::V,gïesedh,загорнути
6551,einwickeln::V,giessat,загорнути
6552,einwickeln::V,gárrat,загорнути
6553,einwickeln::V,giessat,загорнути
6554,einwickeln::V,gurpat,загорнути
6555,einwickeln::V,kiessâđ,загорнути
6556,einwickeln::V,ǩiõssâd,загорнути
6557,einwickeln::V,кӣссэ,загорнути
6558,tragen::V,guedtedh,нести
6559,tragen::V,guoddet,нести
6560,tragen::V,guoddit,нести
6561,tragen::V,kyed'diđ,нести
6562,tragen::V,kue´d'ded,нести
6563,tragen::V,кӯннҌтэ,нести
6564,schleppen::V,fatnehtidh,тягти
6565,schleppen::V,sliehpit,тягти
6566,schleppen::V,feastit,тягти
6567,schleppen::V,vie'šidiđ,тягти
6568,schleppen::V,hinnađ,тягти
6569,schleppen::V,nje´ʒʒed,тягти
6570,schleppen::V,чуввкэ,тягти
6571,ziehen::V,giesedh,тягнути
6572,ziehen::V,giesset,тягнути
6573,ziehen::V,geassit,тягнути
6574,ziehen::V,keessiđ,тягнути
6575,ziehen::V,ǩie´ssed,тягнути
6576,ziehen::V,ке̄ссе,тягнути
6577,aufbewahren::V,vöörhkedh,зберігати
6578,aufbewahren::V,vuorkkit,зберігати
6579,aufbewahren::V,seailluhit,зберігати
6580,aufbewahren::V,siä'iluttiđ,зберігати
6581,aufbewahren::V,seeilted,зберігати
6582,aufbewahren::V,рӯкнэ,зберігати
6583,werfen::V,slampestidh,кидати
6584,werfen::V,bálkkot,кидати
6585,werfen::V,suhppet,кидати
6586,werfen::V,šlivgiđ,кидати
6587,werfen::V,čeâǥǥted,кидати
6588,werfen::V,суэххпэ,кидати
6589,fangen::V,bivtedh,ловити
6590,fangen::V,giddit,ловити
6591,fangen::V,bivdit,ловити
6592,fangen::V,toppiđ,ловити
6593,fangen::V,tää´vted,ловити
6594,fangen::V,та̄бпэ,ловити
6595,fangen::V,со̄а̄гкэ,ловити
6596,packen::V,doerelidh,схопити
6597,packen::V,kreemsedh,схопити
6598,packen::V,doahppit,схопити
6599,packen::V,doahput,схопити
6600,packen::V,tuáppuđ,схопити
6601,packen::V,ká'ivâstiđ,схопити
6602,packen::V,tää´vted,схопити
6603,packen::V,каццсе,схопити
6604,packen::V,туэрркэ,схопити
6605,packen::V,ро̄а̄ппчье,схопити
6606,verstecken::V,tjïekedh,сховати
6607,verstecken::V,tjiehkat,сховати
6608,verstecken::V,čiehkat,сховати
6609,verstecken::V,čieḥâđ,сховати
6610,verstecken::V,peittad,сховати
6611,verstecken::V,пе̄йхьтэ,сховати
6612,teilen::V,juekedh,розділити
6613,teilen::V,juohket,розділити
6614,teilen::V,juohkit,розділити
6615,teilen::V,jyeḥiđ,розділити
6616,teilen::V,jue´ǩǩed,розділити
6617,teilen::V,ю̄гке,розділити
6618,teilen::V,ра̄ттҍке,розділити
6619,schicken::V,saadtodh,посилати
6620,schicken::V,sáddit,посилати
6621,schicken::V,sáddet,посилати
6622,schicken::V,vuo'lgâttiđ,посилати
6623,schicken::V,vuõltteed,посилати
6624,schicken::V,вӯлкхэ,посилати
6625,bringen::V,buektedh,принести
6626,bringen::V,doalvvot,принести
6627,bringen::V,buktit,принести
6628,bringen::V,tuál'vuđ,принести
6629,bringen::V,pu´htted,принести
6630,bringen::V,пыххьтэ,принести
6631,hinzufügen::V,dievhtedh,додати
6632,hinzufügen::V,duoddit,додати
6633,hinzufügen::V,lasedit,додати
6634,hinzufügen::V,lasihit,додати
6635,hinzufügen::V,lasettiđ,додати
6636,hinzufügen::V,lââ´zzted,додати
6637,hinzufügen::V,лажьхе,додати
6638,bekommen::V,åadtjodh,дістати
6639,bekommen::V,åttjudit,дістати
6640,bekommen::V,oažžut,дістати
6641,bekommen::V,juksâđ,дістати
6642,bekommen::V,uáž'žuđ,дістати
6643,bekommen::V,vuäǯ'ǯâd,дістати
6644,bekommen::V,вуаннче,дістати
6645,erhalten::V,åadtjodh,одержати
6646,erhalten::V,oadtjot,одержати
6647,erhalten::V,oažžut,одержати
6648,erhalten::V,uáž'žuđ,одержати
6649,erhalten::V,vuäǯ'ǯâd,одержати
6650,erhalten::V,ва̄лльтэ,одержати
6651,nehmen::V,vaeltedh,взяти
6652,nehmen::V,válldet,взяти
6653,nehmen::V,váldit,взяти
6654,nehmen::V,väldiđ,взяти
6655,nehmen::V,vä´ldded,взяти
6656,nehmen::V,ва̄лльтэ,взяти
6657,wählen::V,veeljedh,вибрати
6658,wählen::V,válljit,вибрати
6659,wählen::V,válljet,вибрати
6660,wählen::V,valjiđ,вибрати
6661,wählen::V,vaalšed,вибрати
6662,wählen::V,va´lljeed,вибрати
6663,wählen::V,воалшэ,вибрати
6664,auswählen::V,veeljedh,відібрати
6665,auswählen::V,tjuolldet,відібрати
6666,auswählen::V,válljet,відібрати
6667,auswählen::V,valjiđ,відібрати
6668,auswählen::V,vaalšed,відібрати
6669,auswählen::V,va´lljeed,відібрати
6670,auswählen::V,воалшэ,відібрати
6671,bewahren::V,vaarjelidh,зберегти
6672,bewahren::V,bisodit,зберегти
6673,bewahren::V,várjjalit,зберегти
6674,bewahren::V,seailluhit,зберегти
6675,bewahren::V,varjâliđ,зберегти
6676,bewahren::V,varjjled,зберегти
6677,bewahren::V,ӣшшьтэ,зберегти
6678,bewahren::V,во̄а̄ррьдэ,зберегти
6679,behindern::V,hööptdeh,перешкоджати
6680,behindern::V,hieredit,перешкоджати
6681,behindern::V,muhttet,перешкоджати
6682,behindern::V,eastadit,перешкоджати
6683,behindern::V,estiđ,перешкоджати
6684,behindern::V,coggâđ,перешкоджати
6685,behindern::V,hettiđ,перешкоджати
6686,behindern::V,cõggâd,перешкоджати
6687,behindern::V,е̄кхэллэ,перешкоджати
6688,verderben::V,biejstedh,зіпсувати
6689,verderben::V,spedjat,зіпсувати
6690,verderben::V,billistit,зіпсувати
6691,verderben::V,pillediđ,зіпсувати
6692,verderben::V,tårmmad,зіпсувати
6693,verderben::V,pe´llsted,зіпсувати
6694,verderben::V,тоаррмэ,зіпсувати
6695,verderben::V,ма̄ййкэ,зіпсувати
6696,beschädigen::V,fæjloedidh,зашкодити
6697,beschädigen::V,vahágahttet,зашкодити
6698,beschädigen::V,bilidit,зашкодити
6699,beschädigen::V,vahâgittiđ,зашкодити
6700,beschädigen::V,pä´rtteed,зашкодити
6701,beschädigen::V,муррьтэ,зашкодити
6702,zerbrechen::V,tsööpkedh,розбити
6703,zerbrechen::V,doadjet,розбити
6704,zerbrechen::V,cuvket,розбити
6705,zerbrechen::V,cuov'kkiđ,розбити
6706,zerbrechen::V,muårrâd,розбити
6707,zerbrechen::V,cu´vǩǩeed,розбити
6708,zerbrechen::V,муррьтэ,розбити
6709,zerreißen::V,gejhkielidh,розірвати
6710,zerreißen::V,gajkudit,розірвати
6711,zerreißen::V,gaikkodit,розірвати
6712,zerreißen::V,ráisket,розірвати
6713,zerreißen::V,kiškođ,розірвати
6714,zerreißen::V,ra´šǩǩeed,розірвати
6715,zerreißen::V,пуатткэ,розірвати
6716,zerstören::V,eerjedh,зруйнувати
6717,zerstören::V,biejsstet,зруйнувати
6718,zerstören::V,håhkkidit,зруйнувати
6719,zerstören::V,heavahit,зруйнувати
6720,zerstören::V,duš'šadit,зруйнувати
6721,zerstören::V,bilidit,зруйнувати
6722,zerstören::V,hevâttiđ,зруйнувати
6723,zerstören::V,hiâvted,зруйнувати
6724,zerstören::V,ёҏтэ,зруйнувати
6725,verbrennen::V,båeltedh,спалити
6726,verbrennen::V,boalldet,спалити
6727,verbrennen::V,boaldit,спалити
6728,verbrennen::V,puál'diđ,спалити
6729,verbrennen::V,puä´ldded,спалити
6730,verbrennen::V,пуэлльтэ,спалити
6731,geben::V,vedtedh,дати
6732,geben::V,vaddet,дати
6733,geben::V,addit,дати
6734,geben::V,addliđ,дати
6735,geben::V,ä´n,дати
6736,geben::V,аннҍтэ,дати
6737,reichen::V,geelkedh,передати
6738,reichen::V,lagádit,передати
6739,reichen::V,geiget,передати
6740,reichen::V,keigiđ,передати
6741,reichen::V,vuõiggâ´stted,передати
6742,reichen::V,аннҍтэ,передати
6743,schenken::V,vedtedh,дарувати
6744,schenken::V,vaddet,дарувати
6745,schenken::V,skeaŋkut,дарувати
6746,schenken::V,skeŋket,дарувати
6747,schenken::V,skeŋkkiđ,дарувати
6748,schenken::V,sǩiâŋkkâd,дарувати
6749,schenken::V,ла̄ххе,дарувати
6750,versprechen::V,luhpiedidh,обіцяти
6751,versprechen::V,jáhttet,обіцяти
6752,versprechen::V,lohpidit,обіцяти
6753,versprechen::V,lopediđ,обіцяти
6754,versprechen::V,lå´ppeed,обіцяти
6755,versprechen::V,о̄а̄шштҍе,обіцяти
6756,wünschen::V,lahkoehtidh,бажати
6757,wünschen::V,sávvat,бажати
6758,wünschen::V,sávadit,бажати
6759,wünschen::V,doaivvuhit,бажати
6760,wünschen::V,tuá'ivuttiđ,бажати
6761,wünschen::V,tuâivvad,бажати
6762,wünschen::V,туввэ,бажати
6763,loben::V,girmedh,хвалити
6764,loben::V,májnnot,хвалити
6765,loben::V,rámmpot,хвалити
6766,loben::V,máidnut,хвалити
6767,loben::V,rámidit,хвалити
6768,loben::V,rammuđ,хвалити
6769,loben::V,rämidiđ,хвалити
6770,loben::V,ââ´leed,хвалити
6771,loben::V,ǩei´tted,хвалити
6772,loben::V,кыйта,хвалити
6773,küssen::V,tjånnahtidh,цілувати
6774,küssen::V,tjuvliestidh,цілувати
6775,küssen::V,tjullit,цілувати
6776,küssen::V,tjulestit,цілувати
6777,küssen::V,cum'mát,цілувати
6778,küssen::V,cummistit,цілувати
6779,küssen::V,cummâliđ,цілувати
6780,küssen::V,cu´mmsted,цілувати
6781,küssen::V,cu´mmstõõllâd,цілувати
6782,küssen::V,нӣссэ,цілувати
6783,wiegen::V,sjammadidh,качати
6784,wiegen::V,vuohttot,качати
6785,wiegen::V,vuohtudit,качати
6786,wiegen::V,vuohttut,качати
6787,wiegen::V,vuát'tuđ,качати
6788,wiegen::V,nuäkkad,качати
6789,wiegen::V,suâibted,качати
6790,wiegen::V,нуагкэ,качати
6791,zudecken::V,gaptjedh,накрити
6792,zudecken::V,loavddet,накрити
6793,zudecken::V,gokčat,накрити
6794,zudecken::V,luáv'diđ,накрити
6795,zudecken::V,kä´tted,накрити
6796,zudecken::V,ка̄ххьтэ,накрити
6797,wecken::V,gåaskodh,розбудити
6798,wecken::V,båktet,розбудити
6799,wecken::V,boktit,розбудити
6800,wecken::V,rávkat,розбудити
6801,wecken::V,cuvnâđ,розбудити
6802,wecken::V,counnâd,розбудити
6803,wecken::V,цо̄ввнэ,розбудити
6804,zeigen::V,vuesiehtidh,показати
6805,zeigen::V,vuosedit,показати
6806,zeigen::V,giejgget,показати
6807,zeigen::V,čájehit,показати
6808,zeigen::V,čäittiđ,показати
6809,zeigen::V,čujottiđ,показати
6810,zeigen::V,čuäi´ted,показати
6811,zeigen::V,вӯзьхе,показати
6812,führen::V,steeredh,вести
6813,führen::V,doalvvot,вести
6814,führen::V,láidet,вести
6815,führen::V,jođettiđ,вести
6816,führen::V,jåå´đted,вести
6817,führen::V,выгкэ,вести
6818,lehren::V,ööhpehtidh,вчити
6819,lehren::V,åhpadit,вчити
6820,lehren::V,oahpahit,вчити
6821,lehren::V,máttááttiđ,вчити
6822,lehren::V,mätt'ted,вчити
6823,lehren::V,vuä´ppsted,вчити
6824,lehren::V,ма̄тҍха,вчити
6825,unterrichten::V,ööhpehtidh,викладати
6826,unterrichten::V,lågådit,викладати
6827,unterrichten::V,åhpadit,викладати
6828,unterrichten::V,oahpahit,викладати
6829,unterrichten::V,škovliđ,викладати
6830,unterrichten::V,máttááttiđ,викладати
6831,unterrichten::V,mätt'ted,викладати
6832,unterrichten::V,vuä´ppsted,викладати
6833,unterrichten::V,ма̄тҍха,викладати
6834,aufziehen::V,eeledh,виховати
6835,aufziehen::V,bajedit,виховати
6836,aufziehen::V,biebmat,виховати
6837,aufziehen::V,pajaskeessiđ,виховати
6838,aufziehen::V,šoddâdiđ,виховати
6839,aufziehen::V,šõddeed,виховати
6840,aufziehen::V,peâm'mad,виховати
6841,aufziehen::V,вуэпьсе,виховати
6842,leiten::V,lijrehtidh,керувати
6843,leiten::V,lájddit,керувати
6844,leiten::V,oatsodit,керувати
6845,leiten::V,jođihit,керувати
6846,leiten::V,stivriđ,керувати
6847,leiten::V,hovdiđ,керувати
6848,leiten::V,jåå´đted,керувати
6849,leiten::V,выгкэ,керувати
6850,leiten::V,вӯййкье,керувати
6851,antreiben::V,eadtjoestidh,підганяти
6852,antreiben::V,hasodit,підганяти
6853,antreiben::V,hállsjedit,підганяти
6854,antreiben::V,gevret,підганяти
6855,antreiben::V,rássat,підганяти
6856,antreiben::V,kušottiđ,підганяти
6857,antreiben::V,huá'puttiđ,підганяти
6858,antreiben::V,rääskted,підганяти
6859,antreiben::V,hõškkled,підганяти
6860,antreiben::V,ёадҌхе,підганяти
6861,lassen::V,baajedh,змусити
6862,lassen::V,-ahttet,змусити
6863,lassen::V,diktit,змусити
6864,lassen::V,-ttiđ,змусити
6865,lassen::V,ä´n,змусити
6866,lassen::V,па̄ххкэ,змусити
6867,einladen::V,bööredh,запросити
6868,einladen::V,bivddit,запросити
6869,einladen::V,gåhttjot,запросити
6870,einladen::V,bovdet,запросити
6871,einladen::V,koččođ,запросити
6872,einladen::V,kåččad,запросити
6873,einladen::V,коаххче,запросити
6874,vereinigen::V,iktedidh,об’єднати
6875,vereinigen::V,aktidit,об’єднати
6876,vereinigen::V,ovttastahttit,об’єднати
6877,vereinigen::V,o'vtâstittiđ,об’єднати
6878,vereinigen::V,õhtteed,об’єднати
6879,vereinigen::V,э̄хтхэ,об’єднати
6880,besuchen::V,åahpodh,завітати
6881,besuchen::V,åahpodh,відвідати
6882,besuchen::V,goevlelidh,завітати
6883,besuchen::V,goevlelidh,відвідати
6884,besuchen::V,guossit,завітати
6885,besuchen::V,guossit,відвідати
6886,besuchen::V,gal'let,завітати
6887,besuchen::V,gal'let,відвідати
6888,besuchen::V,fitnat,завітати
6889,besuchen::V,fitnat,відвідати
6890,besuchen::V,kolliđ,завітати
6891,besuchen::V,kolliđ,відвідати
6892,besuchen::V,kõ´ll'jed,завітати
6893,besuchen::V,kõ´ll'jed,відвідати
6894,besuchen::V,по̄дтлэ,завітати
6895,besuchen::V,по̄дтлэ,відвідати
6896,besuchen::V,во̄тэдтэ,завітати
6897,besuchen::V,во̄тэдтэ,відвідати
6898,besuchen::V,во̄а̄ррдэ,завітати
6899,besuchen::V,во̄а̄ррдэ,відвідати
6900,treffen::V,dieviedidh,зустріти
6901,treffen::V,iejvvit,зустріти
6902,treffen::V,deaivat,зустріти
6903,treffen::V,staaviđ,зустріти
6904,treffen::V,teividiđ,зустріти
6905,treffen::V,o´ddjõõttâd,зустріти
6906,treffen::V,вуэсстлэ,зустріти
6907,sich versammeln::V,gaavnedidh,зібратися
6908,sich versammeln::V,tjoaggut,зібратися
6909,sich versammeln::V,čoahkkanit,зібратися
6910,sich versammeln::V,čokkâniđ,зібратися
6911,sich versammeln::V,nurâdâttâđ,зібратися
6912,sich versammeln::V,noorõõttâd,зібратися
6913,sich versammeln::V,вӯллклэ,зібратися
6914,spielen::V,rïdtjedh,грати
6915,spielen::V,lustedalledh,грати
6916,spielen::V,ståhkat,грати
6917,spielen::V,stuvssit,грати
6918,spielen::V,speallat,грати
6919,spielen::V,le'ihâšiđ,грати
6920,spielen::V,siõrrâd,грати
6921,spielen::V,speâllad,грати
6922,spielen::V,сӣррэ,грати
6923,singen::V,laavlodh,співати
6924,singen::V,lávllot,співати
6925,singen::V,lávlut,співати
6926,singen::V,lávluđ,співати
6927,singen::V,läullad,співати
6928,singen::V,ла̄ввлэ,співати
6929,tanzen::V,daanhtsodh,танцювати
6930,tanzen::V,dánssat,танцювати
6931,tanzen::V,gærssulit,танцювати
6932,tanzen::V,dánset,танцювати
6933,tanzen::V,tánssáđ,танцювати
6934,tanzen::V,ta´nssjed,танцювати
6935,tanzen::V,pleäs'sjed,танцювати
6936,tanzen::V,нюччке,танцювати
6937,tanzen::V,пляссъе,танцювати
6938,sich trennen::V,jååkedidh,розлучитися
6939,sich trennen::V,sirrat,розлучитися
6940,sich trennen::V,sirádit,розлучитися
6941,sich trennen::V,earránit,розлучитися
6942,sich trennen::V,ratkuđ,розлучитися
6943,sich trennen::V,rätkkjed,розлучитися
6944,sich trennen::V,кӯдтъе,розлучитися
6945,verlassen::V,laehpedh,покинути
6946,verlassen::V,guodet,покинути
6947,verlassen::V,guođđit,покинути
6948,verlassen::V,hilgođ,покинути
6949,verlassen::V,kyeđđiđ,покинути
6950,verlassen::V,kue´đđed,покинути
6951,verlassen::V,сӯһпъе,покинути
6952,retten::V,gorredidh,врятувати
6953,retten::V,gádjot,врятувати
6954,retten::V,gádjut,врятувати
6955,retten::V,kááijuđ,врятувати
6956,retten::V,piä'luštiđ,врятувати
6957,retten::V,ka´jjeed,врятувати
6958,retten::V,вуаннче,врятувати
6959,bewachen::V,geehtedh,охороняти
6960,bewachen::V,váktit,охороняти
6961,bewachen::V,fáktet,охороняти
6962,bewachen::V,vahtiđ,охороняти
6963,bewachen::V,värddjed,охороняти
6964,bewachen::V,va´httjed,охороняти
6965,bewachen::V,пынне,охороняти
6966,bewachen::V,ка̄рвуллэ,охороняти
6967,schützen::V,vaarjelidh,уберігати
6968,schützen::V,suoddjit,уберігати
6969,schützen::V,suodjalit,уберігати
6970,schützen::V,suddjet,уберігати
6971,schützen::V,varjâliđ,уберігати
6972,schützen::V,suâided,уберігати
6973,schützen::V,varjjled,уберігати
6974,schützen::V,пынне,уберігати
6975,verteidigen::V,vaarjelidh,захистити
6976,verteidigen::V,bælostit,захистити
6977,verteidigen::V,bealuštit,захистити
6978,verteidigen::V,čuollat,захистити
6979,verteidigen::V,piä'luštiđ,захистити
6980,verteidigen::V,peälšted,захистити
6981,verteidigen::V,пэ̄лль мэ̄ннэ,захистити
6982,sich schlagen::V,dåarodh,битися
6983,sich schlagen::V,dåarodh,дратися
6984,sich schlagen::V,tjoelestidh,битися
6985,sich schlagen::V,tjoelestidh,дратися
6986,sich schlagen::V,doarrot,битися
6987,sich schlagen::V,doarrot,дратися
6988,sich schlagen::V,doarrut,битися
6989,sich schlagen::V,doarrut,дратися
6990,sich schlagen::V,tuárruđ,битися
6991,sich schlagen::V,tuárruđ,дратися
6992,sich schlagen::V,tuärrad,битися
6993,sich schlagen::V,tuärrad,дратися
6994,sich schlagen::V,туаррэ,битися
6995,sich schlagen::V,туаррэ,дратися
6996,schießen::V,vuetjedh,стріляти
6997,schießen::V,skööhtedh,стріляти
6998,schießen::V,vuohtjet,стріляти
6999,schießen::V,báhčit,стріляти
7000,schießen::V,pääččiđ,стріляти
7001,schießen::V,pää´ččed,стріляти
7002,schießen::V,ря̄хшкхэ,стріляти
7003,siegen::V,vïtnedh,перемогти
7004,siegen::V,vuojttet,перемогти
7005,siegen::V,vuoitit,перемогти
7006,siegen::V,vyei'ttiđ,перемогти
7007,siegen::V,vuei´tted,перемогти
7008,siegen::V,вуэйхьтэ,перемогти
7009,ärgern::V,måarahtehtedh,сердити
7010,ärgern::V,suhttadit,сердити
7011,ärgern::V,hárdit,сердити
7012,ärgern::V,piä'ṿuttiđ,сердити
7013,ärgern::V,âsseed,сердити
7014,ärgern::V,се̄нтхэ,сердити
7015,schlagen::V,håasedh,ударити
7016,schlagen::V,laekedh,ударити
7017,schlagen::V,tsábbmet,ударити
7018,schlagen::V,tjassket,ударити
7019,schlagen::V,huškut,ударити
7020,schlagen::V,časkeđ,ударити
7021,schlagen::V,čâ´cǩǩed,ударити
7022,schlagen::V,та̄гкэ,ударити
7023,schlagen::V,ва̄сстэ,ударити
7024,treten::V,tjïektjedh,штовхати
7025,treten::V,tjiektjat,штовхати
7026,treten::V,čiekčat,штовхати
7027,treten::V,čieh'čâđ,штовхати
7028,treten::V,tanccâđ,штовхати
7029,treten::V,tanccâd,штовхати
7030,treten::V,то̄ппцэ,штовхати
7031,stechen::V,baskedh,вколоти
7032,stechen::V,tjuoggit,вколоти
7033,stechen::V,čuoggut,вколоти
7034,stechen::V,čuog'giđ,вколоти
7035,stechen::V,čuõ´ǧ'ǧeed,вколоти
7036,stechen::V,чо̄ххкэ,вколоти
7037,stoßen::V,nehkiehtidh,штовхнути
7038,stoßen::V,nårddådit,штовхнути
7039,stoßen::V,nordadit,штовхнути
7040,stoßen::V,nutkâliđ,штовхнути
7041,stoßen::V,oi´ǧǧeed,штовхнути
7042,stoßen::V,оййкье,штовхнути
7043,stoßen::V,тоалкъе,штовхнути
7044,stehlen::V,sualadidh,украсти
7045,stehlen::V,suoládit,украсти
7046,stehlen::V,suoládit,украсти
7047,stehlen::V,suá'ládiđ,украсти
7048,stehlen::V,suâleed,украсти
7049,stehlen::V,суэлнэ,украсти
7050,stören::V,stööredh,перешкодити
7051,stören::V,hearaldehtedh,перешкодити
7052,stören::V,massit,перешкодити
7053,stören::V,sjuddit,перешкодити
7054,stören::V,heađuštit,перешкодити
7055,stören::V,hettiđ,перешкодити
7056,stören::V,heṃâdiđ,перешкодити
7057,stören::V,stamlded,перешкодити
7058,stören::V,вӣршэ,перешкодити
7059,stören::V,е̄кхэллэ,перешкодити
7060,belästigen::V,vaejviestidh,докучати
7061,belästigen::V,vájvedit,докучати
7062,belästigen::V,muodástuhttet,докучати
7063,belästigen::V,váivvidit,докучати
7064,belästigen::V,bieguhit,докучати
7065,belästigen::V,vä'ividiđ,докучати
7066,belästigen::V,stamlded,докучати
7067,belästigen::V,е̄кхэллэ,докучати
7068,belästigen::V,во̄а̄йвшэ,докучати
7069,verbergen::V,tjïekedh,сховати
7070,verbergen::V,tjiehkat,сховати
7071,verbergen::V,čiehkat,сховати
7072,verbergen::V,čieḥâđ,сховати
7073,verbergen::V,peittad,сховати
7074,verbergen::V,чӣгкэ,сховати
7075,verbergen::V,пе̄йхьтэ,сховати
7076,täuschen::V,iermedh,обдурити
7077,täuschen::V,eajhkaldehtedh,обдурити
7078,täuschen::V,tjáddjit,обдурити
7079,täuschen::V,dájuhit,обдурити
7080,täuschen::V,viehtalit,обдурити
7081,täuschen::V,villiđ,обдурити
7082,täuschen::V,ǩiõllâd,обдурити
7083,täuschen::V,вӯйхе,обдурити
7084,täuschen::V,пе̄йхьтэ,обдурити
7085,täuschen::V,ке̄лсэллэ,обдурити
7086,betrügen::V,biehtedh,зшахраювати
7087,betrügen::V,biehttet,зшахраювати
7088,betrügen::V,beahttit,зшахраювати
7089,betrügen::V,filliđ,зшахраювати
7090,betrügen::V,ǩiõllâd,зшахраювати
7091,betrügen::V,pä´rtteed,зшахраювати
7092,betrügen::V,вӯйхе,зшахраювати
7093,betrügen::V,пе̄йхьтэ,зшахраювати
7094,betrügen::V,ке̄лсэллэ,зшахраювати
7095,töten::V,buvvedh,убити
7096,töten::V,gåddet,убити
7097,töten::V,soaggit,убити
7098,töten::V,goddit,убити
7099,töten::V,surmiđ,убити
7100,töten::V,jämittiđ,убити
7101,töten::V,kå´dded,убити
7102,töten::V,so´rmmjed,убити
7103,töten::V,коаннҌтэ,убити
7104,wohnen::V,årrodh,жити
7105,wohnen::V,årrodh,мешкати
7106,wohnen::V,veasodh,жити
7107,wohnen::V,veasodh,мешкати
7108,wohnen::V,årrot,жити
7109,wohnen::V,årrot,мешкати
7110,wohnen::V,viessot,жити
7111,wohnen::V,viessot,мешкати
7112,wohnen::V,orrut,жити
7113,wohnen::V,orrut,мешкати
7114,wohnen::V,aassâđ,жити
7115,wohnen::V,aassâđ,мешкати
7116,wohnen::V,aassâd,жити
7117,wohnen::V,aassâd,мешкати
7118,wohnen::V,jälsted,жити
