,Concept_ID,hu,vep
833,neben::PRP,mellett,rindal
834,zwischen::PRP,között,keskes
835,wegen::PRP,miatt,tagut
836,wegen::PRP,végett,tagut
837,dies::PRN,ez,nece
838,das::PRN,az,se
839,alles::PRN,minden,kaik
840,ich::PRN,én,minä
841,du::PRN,te,sinä
842,er::PRN,ő,hän
843,wir::PRN,mi,mö
844,ihr::PRN,ti,tö
845,sie::PRN,ők,hö
846,was::FPRN,mi,mi
847,wer::FPRN,ki,ken
848,wo::FADV,hol,kus
849,wohin::FADV,hova,kuna
850,wie::FADV,hogy,kut
851,wie::FADV,hogy,mit'
852,wie::FADV,hogyan,kut
853,wie::FADV,hogyan,mit'
854,warum::FADV,miért,mikš
855,wieviel::FNUM,hány,äjak
856,wieviel::FNUM,hány,kuverz'
857,wieviel::FNUM,mennyi,äjak
858,wieviel::FNUM,mennyi,kuverz'
859,eins::NUM,egy,üks'
860,zwei::NUM,kettő,kaks'
861,drei::NUM,három,koume
862,vier::NUM,négy,nel'l'
863,fünf::NUM,öt,viž
864,sechs::NUM,hat,kuz'
865,sieben::NUM,hét,seičeme
866,acht::NUM,nyolc,kahesa
867,neun::NUM,kilenc,ühesa
868,zehn::NUM,tíz,kümne
869,elf::NUM,tizenegy,üks'toštkümne
870,zwölf::NUM,tizenkettő,kaks'toštkümne
871,zwanzig::NUM,húsz,kaks'kümne
872,dreißig::NUM,harminc,koumekümne
873,vierzig::NUM,negyven,nel'l'kümne
874,fünfzig::NUM,ötven,vižkümne
875,sechzig::NUM,hatvan,kuz'kümne
876,siebzig::NUM,hetven,seičemekümne
877,achtzig::NUM,nyolcvan,kahesakümne
878,neunzig::NUM,kilencven,ühesakümne
879,hundert::NUM,száz,sada
880,tausend::NUM,ezer,tuha
881,und::CNJ,és,i
882,und::CNJ,és,da
883,und::CNJ,meg,i
884,und::CNJ,meg,da
885,oder::CNJ,vagy,vai
886,stehen::V,áll,seišta
887,sitzen::V,ül,ištta
888,liegen::V,fekszik,venuda
889,hängen::V,függ,ripta
890,werden::V,lesz,lindä
891,werden::V,lesz,tehtas
892,passieren::V,történik,ozaitas
893,beginnen::V,kezdődik,augotadas
894,enden::V,végződik,loptas
895,enden::V,befejeződik,loptas
896,wechseln::V,változik,vajehtadas
897,aufgehen[Sonne]::V,kel,nousta
898,untergehen[Sonne]::V,lemegy,lasktas
899,scheinen[Sonne]::V,süt,paštta
900,donnern::V,dörög,juraita
901,wehen::V,fúj,dölta
902,wehen::V,fúj,puhuda
903,strömen::V,áramlik,valadas
904,fließen::V,folyik,valuda
905,sich drehen::V,forog,punotas
906,schwanken::V,inog,čibuda
907,schwanken::V,ingadozik,čibuda
908,schwingen::V,leng,čibuda
909,fallen::V,esik,langeta
910,brennen::V,ég,pallada
911,rauchen::V,füstöl,savustada
912,regnen::V,esik,vihmda
913,gefrieren::V,megfagy,jäduda
914,gefrieren::V,megfagy,kül'mdä
915,tauen::V,olvad,sulada
916,schmelzen::V,olvad,sulada
917,schmelzen::V,elolvad,sulada
918,trocknen::V,szárad,kuida
919,trocknen::V,szárad,kuivehtuda
920,sieden::V,forr,kehuda
921,faulen::V,rothad,hapata
922,faulen::V,rothad,traudäs
923,verfaulen::V,elrothad,hapata
924,verfaulen::V,megrothad,hapata
925,reißen::V,szakad,rebita
926,versinken::V,süllyed,upota
927,versinken::V,elsüllyed,upota
928,vergehen::V,múlik,mända
929,vergehen::V,elmúlik,mända
930,erscheinen::V,feltűnik,ozutadas
931,erscheinen::V,megjelenik,ozutadas
932,verschwinden::V,letűnik,hajeta
933,sinken::V,süllyed,väheta
934,sinken::V,süllyed,lasktas
935,abnehmen::V,apad,peneta
936,abnehmen::V,csökken,peneta
937,zunehmen::V,növekszik,ližaduda
938,zunehmen::V,gyarapszik,ližaduda
939,steigen::V,emelkedik,nousta
940,wachsen::V,nő,kazda
941,wachsen::V,terem,kazda
942,wachsen::V,növekszik,kazda
943,glänzen::V,ragyog,loštta
944,glänzen::V,fénylik,loštta
945,funkeln::V,csillog,hoštta
946,funkeln::V,tündöklik,hoštta
947,lärmen::V,lármázik,robaita
948,läuten::V,cseng,judaita
949,klingeln::V,csenget,kelotada
950,klirren::V,csörömpöl,biraita
951,brausen::V,zúg,bruncta
952,brausen::V,morajlik,bruncta
953,rauschen::V,zúg,šobaita
954,klingen::V,hangzik,heläita
955,bellen::V,ugat,nutta
956,heulen::V,bőg,ulaita
957,heulen::V,üvölt,ulaita
958,blasen::V,fúj,puhuda
959,pfeifen::V,fütyül,pistta
960,pfeifen::V,fütyül,vihelta
961,schreien::V,kiált,kirkta
962,schreien::V,kiált,kidastada
963,schreien::V,kiabál,kirkta
964,schreien::V,kiabál,kidastada
965,stöhnen::V,nyög,ohkta
966,stöhnen::V,nyög,voivotada
967,zittern::V,remeg,säraita
968,zittern::V,reszket,säraita
969,leben::V,él,eläda
970,geboren werden::V,születik,sünduda
971,atmen::V,lélegzik,henktä
972,trinken::V,iszik,joda
973,essen::V,eszik,söda
974,schlucken::V,nyel,lainata
975,müde werden::V,elfárad,väzuda
976,müde werden::V,elfárad,šuštuda
977,müde werden::V,kifárad,väzuda
978,müde werden::V,kifárad,šuštuda
979,einschlafen::V,elalszik,uinota
980,schlafen::V,alszik,magata
981,schlafen::V,alszik,nukkuda
982,aufwachen::V,felébred,heraštuda
983,aufstehen::V,felkel,nousta
984,sich erholen::V,pihen,lebaitas
985,krank werden::V,megbetegedik,läžegata
986,krank werden::V,belebetegszik,läžegata
987,krank sein::V,betegeskedik,läžuda
988,schmerzen::V,fáj,kibištada
989,husten::V,köhög,rügda
990,genesen::V,meggyógyul,tervehtuda
991,sterben::V,hal,kolda
992,umkommen::V,elpusztul,kolda
993,sich bewegen::V,mozog,likkuda
994,sich rühren::V,mozdul,likahtada
995,sich rühren::V,mozdul,kubahtada
996,sich erheben::V,feláll,nousta
997,sich erheben::V,felemelkedik,nousta
998,sich setzen::V,ül,išttas
999,sich setzen::V,leül,išttas
1000,hinfallen::V,bukik,langeta
1001,hinfallen::V,elesik,langeta
1002,laufen::V,jár,kävuda
1003,schreiten::V,lép,astta
1004,schreiten::V,lép,haškta
1005,spazierengehen::V,sétál,kävelta
1006,eilen::V,siet,kiruhtada
1007,sich beeilen::V,siet,kiruhtada
1008,sausen::V,robog,fun'urta
1009,rennen::V,fut,joksta
1010,rennen::V,szalad,joksta
1011,springen::V,ugrik,hüptä
1012,klettern::V,kúszik,libuda
1013,schaukeln::V,hintázik,čibuda
1014,kriechen::V,kúszik,ličtas
1015,schwimmen::V,úszik,ujuda
1016,tauchen::V,merül,čukautas
1017,rudern::V,evez,souta
1018,fahren::V,jár,ajada
1019,fahren::V,jár,ajelda
1020,fahren::V,megy,ajada
1021,fahren::V,megy,ajelda
1022,fahren::V,utazik,ajada
1023,fahren::V,utazik,ajelda
1024,fliegen::V,száll,leta
1025,gehen::V,megy,mända
1026,gehen::V,megy,kävuda
1027,weggehen::V,elmegy,päzda
1028,weggehen::V,elmegy,lähtta
1029,abfahren::V,indul,tönduda
1030,anhalten::V,megáll,seižutadas
1031,hineingehen::V,bemegy,mända südäimehe
1032,eintreten::V,belép,tulda
1033,kommen::V,jön,tulda
1034,ankommen::V,érkezik,tulda
1035,ankommen::V,megérkezik,tulda
1036,zurückkommen::V,visszajön,pörtas
1037,bleiben::V,marad,jäda
1038,bleiben::V,megmarad,jäda
1039,warten::V,vár,varastada
1040,warten::V,várakozik,varastada
1041,erwarten::V,vár,varastada
1042,erwarten::V,megvár,varastada
1043,suchen::V,kutat,ectä
1044,finden::V,talál,löuta
1045,versuchen::V,megpróbál,ladida
1046,versuchen::V,megpróbál,rohkaita
1047,versuchen::V,megkísérel,ladida
1048,versuchen::V,megkísérel,rohkaita
1049,vorbereiten::V,előkészít,vaumita
1050,lieben::V,szeret,armastada
1051,mögen::V,szeret,navedida
1052,lachen::V,nevet,nagrda
1053,rühren::V,mozdít,likutada
1054,weinen::V,sír,itkta
1055,schimpfen::V,szid,laidas
1056,schimpfen::V,szid,pačatada
1057,schimpfen::V,szitkozódik,laidas
1058,schimpfen::V,szitkozódik,pačatada
1059,sich ärgern::V,mérgelődik,rändüda
1060,sich ärgern::V,bosszankodik,rändüda
1061,sich fürchten::V,fél,varaita
1062,sich fürchten::V,retteg,varaita
1063,fürchten::V,fél,varaita
1064,fliehen::V,menekül,pageta
1065,flüchten::V,elmenekül,pageta
1066,flüchten::V,elmenekül,joksta
1067,sehen::V,néz,nähta
1068,anschauen::V,megnéz,kacta
1069,ansehen::V,néz,kacta
1070,ansehen::V,ránéz,kacta
1071,ansehen::V,megnéz,kacta
1072,hören::V,hall,kulda
1073,zuhören::V,hallgat,kundeltas
1074,zuhören::V,meghallgat,kundeltas
1075,probieren::V,kóstol,mujada
1076,probieren::V,megkóstol,mujada
1077,riechen::V,szagol,rižada
1078,fühlen::V,érez,mujada
1079,scheinen::V,tűnik,näguda
1080,scheinen::V,látszik,näguda
1081,zu sehen sein::V,mutatkozik,näguda
1082,vernehmen::V,hall,kulištada
1083,frieren::V,fázik,kül'mdä
1084,tun::V,csinál,tehta
1085,tun::V,cselekszik,tehta
1086,können::V,tud,voida
1087,können::V,tud,mahtta
1088,wollen::V,akar,himoita
1089,wollen::V,akar,tahtoida
1090,anfangen::V,kezd,zavottä
1091,anfangen::V,kezd,augotada
1092,beenden::V,befejez,loptä
1093,aufhören::V,megszűnik,loptas
1094,gelingen::V,sikerül,lähtta
1095,gelingen::V,sikerül,tehtas
1096,geraten::V,kerül,tulda
1097,geraten::V,jut,tulda
1098,öffnen::V,nyit,avaita
1099,öffnen::V,kinyit,avaita
1100,schließen::V,csuk,saubata
1101,schließen::V,becsuk,saubata
1102,stellen::V,állít,panda
1103,stellen::V,állít,seižutada
1104,stellen::V,helyez,panda
1105,stellen::V,helyez,seižutada
1106,setzen::V,ültet,ištutada
1107,setzen::V,helyez,ištutada
1108,legen::V,tesz,panda
1109,legen::V,fektet,panda
1110,berühren::V,érint,koskta
1111,berühren::V,érint,käziduda
1112,verbinden::V,beköt,ühtenzoitta
1113,verbinden::V,összeköt,ühtenzoitta
1114,bedecken::V,betakar,katta
1115,bedecken::V,betakar,peitta
1116,bedecken::V,beborít,katta
1117,bedecken::V,beborít,peitta
1118,aufhängen::V,felakaszt,riputada
1119,anzünden::V,gyújt,sütutada
1120,anzünden::V,meggyújt,sütutada
1121,aufheben::V,felemel,leta
1122,zurücklassen::V,hátrahagy,jätta
1123,verlieren::V,veszít,kadotada
1124,verlieren::V,elveszít,kadotada
1125,fallen lassen::V,elejt,kirbotada
1126,machen::V,tesz,säta
1127,machen::V,tesz,tehta
1128,machen::V,csinál,säta
1129,machen::V,csinál,tehta
1130,herstellen::V,gyárt,tehta
1131,herstellen::V,előállít,tehta
1132,bauen::V,épít,leta
1133,bauen::V,épít,sauda
1134,reparieren::V,javít,koheta
1135,reparieren::V,kijavít,koheta
1136,reparieren::V,megjavít,koheta
1137,verbessern::V,megjavít,paremboita
1138,ändern::V,változtat,vajehtada
1139,ändern::V,megváltoztat,vajehtada
1140,graben::V,ás,kaida
1141,graben::V,ás,čongoida
1142,beugen::V,meghajt,koverta
1143,biegen::V,hajlít,painda
1144,drehen::V,forgat,punotada
1145,wenden::V,fordít,käta
1146,wenden::V,fordít,kärauta
1147,wenden::V,megfordít,käta
1148,wenden::V,megfordít,kärauta
1149,umdrehen::V,megfordít,käta
1150,umdrehen::V,megforgat,käta
1151,heben::V,emel,leta
1152,hochheben::V,felemel,libutada
1153,ergreifen::V,megfog,tabata
1154,halten::V,tart,pidada
1155,drücken::V,nyom,painda
1156,drücken::V,megnyom,painda
1157,schieben::V,tol,žigutada
1158,kratzen::V,vakar,künstä
1159,lecken::V,nyal,nolda
1160,beißen::V,harap,purda
1161,beißen::V,harap,hambastada
1162,abreißen::V,letép,ratketa
1163,abschneiden::V,levág,čapata
1164,abschneiden::V,levág,leikata
1165,binden::V,köt,sidoda
1166,binden::V,kötöz,sidoda
1167,stecken::V,dug,čokaita
1168,brechen::V,tör,katkaita
1169,brechen::V,eltör,katkaita
1170,klopfen::V,kopogtat,kolkotada
1171,hauen::V,vág,löda
1172,hauen::V,levág,löda
1173,kleben::V,tapaszt,klejata
1174,reiben::V,dörzsöl,hosta
1175,reiben::V,dörzsöl,törkita
1176,reiben::V,dörzsöl,jorotada
1177,reiben::V,súrol,hosta
1178,reiben::V,súrol,törkita
1179,reiben::V,súrol,jorotada
1180,streichen::V,simít,voita
1181,schleifen::V,fen,hijoida
1182,schleifen::V,fen,teravzoitta
1183,schleifen::V,csiszol,hijoida
1184,schleifen::V,csiszol,teravzoitta
1185,schleifen::V,köszörül,hijoida
1186,schleifen::V,köszörül,teravzoitta
1187,schneiden::V,vág,leikata
1188,schneiden::V,szel,leikata
1189,schneiden::V,metsz,leikata
1190,rütteln::V,ráz,heilutada
1191,schütteln::V,ráz,pudištada
1192,schütteln::V,megráz,pudištada
1193,schwenken::V,lóbál,maihutada
1194,schwenken::V,lobogtat,maihutada
1195,schütten::V,önt,valada
1196,füllen::V,tölt,täutta
1197,füllen::V,megtölt,täutta
1198,einwickeln::V,becsavar,kärdä
1199,tragen::V,hord,kantta
1200,tragen::V,hord,kandišta
1201,schleppen::V,vonszol,vedätada
1202,ziehen::V,húz,vedada
1203,aufbewahren::V,megőriz,kaita
1204,werfen::V,dob,čuta
1205,werfen::V,dob,tactä
1206,werfen::V,hajít,čuta
1207,werfen::V,hajít,tactä
1208,fangen::V,fog,püta
1209,packen::V,megragad,tabata
1210,verstecken::V,eldug,peitta
1211,verstecken::V,elrejt,peitta
1212,teilen::V,oszt,jagada
1213,teilen::V,megoszt,jagada
1214,schicken::V,küld,oigeta
1215,bringen::V,hoz,veda
1216,bringen::V,visz,veda
1217,hinzufügen::V,hozzáad,ližata
1218,bekommen::V,kap,sada
1219,bekommen::V,megkap,sada
1220,erhalten::V,kap,sada
1221,erhalten::V,megkap,sada
1222,nehmen::V,vesz,otta
1223,wählen::V,választ,valita
1224,auswählen::V,kiválaszt,valita
1225,bewahren::V,megtart,kaita
1226,behindern::V,akadályoz,telustada
1227,behindern::V,gátol,telustada
1228,verderben::V,elront,travida
1229,beschädigen::V,rongál,satatada
1230,zerbrechen::V,eltör,mureta
1231,zerbrechen::V,széttör,mureta
1232,zerbrechen::V,kettétör,mureta
1233,zerreißen::V,eltép,rebitada
1234,zerreißen::V,széttép,rebitada
1235,zerstören::V,elpusztít,mureta
1236,verbrennen::V,éget,poltta
1237,verbrennen::V,eléget,poltta
1238,geben::V,ad,antta
1239,reichen::V,nyújt,antta
1240,schenken::V,ajándékoz,lahjoita
1241,versprechen::V,ígér,toivotada
1242,wünschen::V,kíván,toivotada
1243,loben::V,dicsér,kitta
1244,küssen::V,csókol,tervehtada
1245,wiegen::V,ringat,likutada
1246,zudecken::V,betakar,katta
1247,wecken::V,kelt,noustatada
1248,wecken::V,ébreszt,noustatada
1249,zeigen::V,mutat,ozutada
1250,führen::V,visz,astutada
1251,führen::V,vezet,astutada
1252,lehren::V,tanít,opeta
1253,unterrichten::V,tanít,opeta
1254,aufziehen::V,felnevel,kazvatada
1255,leiten::V,vezet,ohjata
1256,leiten::V,vezérel,ohjata
1257,antreiben::V,hajt,rigehtoitta
1258,lassen::V,-tat,käskta
1259,lassen::V,-at,käskta
1260,einladen::V,meghív,kucta
1261,vereinigen::V,egyesít,ühtenzoitta
1262,besuchen::V,látogat,rižada
1263,treffen::V,talál,vastata
1264,sich versammeln::V,gyülekezik,kägeta
1265,sich versammeln::V,gyülekezik,sätas
1266,sich versammeln::V,összegyűlik,kägeta
1267,sich versammeln::V,összegyűlik,sätas
1268,spielen::V,játszik,väta
1269,singen::V,énekel,pajatada
1270,tanzen::V,táncol,kargaita
1271,sich trennen::V,elválik,erigata
1272,verlassen::V,elhagy,jätta
1273,retten::V,ment,päzutada
1274,bewachen::V,őriz,varjoita
1275,schützen::V,óv,kaita
1276,schützen::V,véd,kaita
1277,verteidigen::V,véd,kaita
1278,sich schlagen::V,verekszik,torata
1279,schießen::V,lő,ampta
1280,siegen::V,győz,vägestada
1281,ärgern::V,bosszant,verdutada
1282,ärgern::V,bosszant,rändütada
1283,schlagen::V,üt,löda
1284,schlagen::V,üt,iškta
1285,schlagen::V,ver,löda
1286,schlagen::V,ver,iškta
1287,treten::V,rúg,peksta
1288,treten::V,rúg,topsta
1289,stechen::V,döf,pystiä
1290,stechen::V,szúr,pystiä
1291,stoßen::V,lök,iškta
1292,stoßen::V,lök,pudištada
1293,stehlen::V,lop,vargastada
1294,stören::V,zavar,keskustada
1295,belästigen::V,zaklat,tartuteldas
1296,verbergen::V,rejt,katelda
1297,verbergen::V,elrejt,katelda
1298,täuschen::V,megtéveszt,manitada
1299,betrügen::V,csal,manitada
1300,töten::V,öl,rikta
1301,töten::V,öl,surmita
1302,wohnen::V,lakik,eläda
1303,arbeiten::V,dolgozik,rata
1304,sammeln::V,szed,kogota
1305,sammeln::V,gyűjt,kogota
1306,pflücken::V,szed,poimda
1307,jagen::V,vadászik,mecata
1308,fischen::V,halászik,kalatada
1309,fassen::V,fog,tabata
1310,hüten::V,őriz,paimeta
1311,hüten::V,legeltet,paimeta
1312,treiben::V,hajt,ajada
1313,anbinden::V,köt,küttestada
1314,anbinden::V,köt,sidoda
1315,füttern::V,etet,sötta
1316,melken::V,fej,lüpsta
1317,hacken::V,vág,sauda
1318,gießen::V,öntöz,valada
1319,reifen::V,érik,küpseta
1320,zubereiten::V,elkészít,vaumištada
1321,kochen::V,főz,keitta
1322,backen::V,süt,paštta
1323,braten::V,süt,žarda
1324,umrühren::V,megkever,segoitada
1325,stricken::V,köt,kudoda
1326,nähen::V,varr,ombelta
1327,färben::V,fest,mujutada
1328,reinigen::V,tisztít,puhtastada
1329,waschen::V,mos,pesta
1330,abwischen::V,letöröl,pühktä
1331,spülen::V,mosogat,huhtoida
1332,fegen::V,söpör,pühkta
1333,kehren::V,söpör,uhoita
1334,baden::V,fürdik,kül'ptäs
1335,sich waschen::V,mosdik,pestas
1336,sich waschen::V,mosakszik,pestas
1337,ausziehen::V,levesz,riičta
1338,ausziehen::V,levesz,rušta
1339,anziehen::V,felölt,panda päle
1340,anziehen::V,felölt,panda kädehe
1341,anziehen::V,felölt,panda jaugha
1342,anziehen::V,felvesz,panda päle
1343,anziehen::V,felvesz,panda kädehe
1344,anziehen::V,felvesz,panda jaugha
1345,sich anziehen::V,öltözik,sobdas
1346,sich anziehen::V,felöltözik,sobdas
1347,kämmen::V,fésül,harjata
1348,schmücken::V,díszít,čomitada
1349,sagen::V,mond,sanuda
1350,sprechen::V,beszél,pagišta
1351,reden::V,beszél,pagišta
1352,sich unterhalten::V,beszélget,lodaita
1353,fragen::V,kérdez,küzuda
1354,bitten::V,kér,pakita
1355,erzählen::V,mesél,sanuda
1356,erzählen::V,mesél,starinoita
1357,erzählen::V,elbeszél,sanuda
1358,erzählen::V,elbeszél,starinoita
1359,mitteilen::V,közöl,tedotada
1360,nennen::V,hív,nimitada
1361,nennen::V,nevez,nimitada
1362,rufen::V,hív,kucta
1363,prahlen::V,dicsekszik,kittäs
1364,übersetzen::V,fordít,käta
1365,denken::V,gondol,meletada
1366,glauben::V,hisz,uskta
1367,bemerken::V,észrevesz,homaita
1368,erkennen::V,ráismer,tundištada
1369,erkennen::V,felismer,tundištada
1370,begreifen::V,felfog,tabata
1371,verstehen::V,ért,el'geta
1372,verstehen::V,ért,toimetada
1373,verstehen::V,megért,el'geta
1374,verstehen::V,megért,toimetada
1375,lernen::V,tanul,opetas
1376,lernen::V,megtanul,opetas
1377,wissen::V,tud,teta
1378,sich erinnern an::V,emlékszik,johtutada
1379,vergessen::V,felejt,unohtada
1380,vergessen::V,elfelejt,unohtada
1381,messen::V,mér,märita
1382,messen::V,megmér,märita
1383,zählen::V,számol,lugeda
1384,zählen::V,megszámol,lugeda
1385,rechnen::V,számít,lugeda
1386,lesen::V,olvas,lugeda
1387,malen::V,fest,pirta
1388,zeichnen::V,rajzol,pirta
1389,schreiben::V,ír,kirjutada
1390,besitzen::V,birtokol,omištada
1391,kaufen::V,vesz,ostta
1392,kaufen::V,megvesz,ostta
1393,verkaufen::V,elad,möda
1394,bezahlen::V,fizet,maksta
1395,bezahlen::V,kifizet,maksta
1396,zahlen::V,fizet,maksta
1397,zahlen::V,megfizet,maksta
1398,beherrschen::V,ural,valdoita
1399,ertragen::V,elbír,tirpta
1400,ertragen::V,elvisel,tirpta
