,Concept_ID,hi,el
693,Tuch::N,रूमाल,μαντήλι
694,Tuch::N,वस्त्र,πανί
695,Tuch::N,वस्त्र,μαντήλι
696,Handtuch::N,अँगोछा,πετσέτα
697,Kraft::N,ज़ोर,δύναμη
698,Kraft::N,शक्ति,δύναμη
699,Stärke::N,बल,ισχύς
700,Stärke::N,बल,δύναμη
701,Stärke::N,ताक़त,ισχύς
702,Stärke::N,ताक़त,δύναμη
703,Gesundheit::N,स्वास्थ्य,υγεία
704,Gesundheit::N,तंदुरुस्ती,υγεία
705,Krankheit::N,रोग,αρρώστια
706,Krankheit::N,बीमारी,αρρώστια
707,Schmerz::N,दर्द,πόνος
708,Schmerz::N,पीड़ा,πόνος
709,Wunde::N,घाव,πληγή
710,Wunde::N,ज़ख़्म,πληγή
711,Fieber::N,ज्वर,πυρετός
712,Fieber::N,बुख़ार,πυρετός
713,Arznei::N,दवा,φάρμακο
714,Arznei::N,औषाधि,φάρμακο
715,Brücke::N,पुल,γέφυρα
716,Brücke::N,सेतु,γέφυρα
717,Brunnen::N,कुआँ,πηγάδι
718,Weide::N,चरागाह,βοσκή
719,Pfad::N,पथ,μονοπάτι
720,Pfad::N,पगडंडी,μονοπάτι
721,Weg::N,मार्ग,δρόμος
722,Straße::N,राह,οδός
723,Straße::N,राह,δρόμος
724,Straße::N,रास्ता,οδός
725,Straße::N,रास्ता,δρόμος
726,Dorf::N,गाँव,χωριό
727,Dorf::N,ग्राम,χωριό
728,Stadt::N,शहर,πόλη
729,Brief::N,ख़त,γράμμα
730,Brief::N,ख़त,επιστολή
731,Brief::N,पत्र,γράμμα
732,Brief::N,पत्र,επιστολή
733,Brief::N,चिट्ठी,γράμμα
734,Brief::N,चिट्ठी,επιστολή
735,Buch::N,किताब,βιβλίο
736,Buch::N,पुस्तक,βιβλίο
737,Buchstabe::N,अक्षर,γράμμα
738,Zeitung::N,अख़बार,εφημερίδα
739,Zeitung::N,समाचार-पत्र,εφημερίδα
740,Leben::N,जीवन,ζωή
741,Leben::N,जीवन,βίος
742,Leben::N,ज़िंदगी,ζωή
743,Leben::N,ज़िंदगी,βίος
744,Tod::N,मौत,θάνατος
745,Tod::N,मृत्यु,θάνατος
746,Grab::N,क़ब्र,τάφος
747,Kirche::N,चर्च,εκκλησία
748,Kirche::N,गिरजा,εκκλησία
749,Sünde::N,पाप,αμαρτία
750,Sünde::N,गुनाह,αμαρτία
751,Gott::N,देव,θεός
752,Gott::N,ईश्वर,θεός
753,Arbeiter::N,मज़दूर,εργάτης
754,Chef::N,अध्यक्ष,προϊστάμενος
755,Meister::N,शिल्पज्ञ,μάστορας
756,Meister::N,शिल्पज्ञ,αρχιτεχνίτης
757,Arzt::N,वैद्य,γιατρός
758,Arzt::N,डॉक्टर,γιατρός
759,Arzt::N,चिकित्सक,γιατρός
760,Lehrer::N,शिक्षक,δάσκαλος
761,Lehrer::N,अध्यापक,δάσκαλος
762,Geld::N,धन,λεφτά
763,Geld::N,धन,χρήματα
764,Geld::N,पैसा,λεφτά
765,Geld::N,पैसा,χρήματα
766,Geschäft::N,सौदा,συναλλαγή
767,Geschäft::N,व्यापार,συναλλαγή
768,Laden::N,दुकान,μαγαζί
769,Laden::N,दुकान,κατάστημα
770,Preis::N,दाम,τιμή
771,Preis::N,मूल्य,τιμή
772,Ware::N,माल,εμπόρευμα
773,Ware::N,पण्य,εμπόρευμα
774,Nutzen::N,लाभ,όφελος
775,Nutzen::N,फ़ायदा,όφελος
776,Reichtum::N,धन,πλούτος
777,Reichtum::N,दौलत,πλούτος
778,Welt::N,विश्व,κόσμος
779,Welt::N,दुनिया,κόσμος
780,Land::N,देश,χώρα
781,Land::N,मुल्क,χώρα
782,Staat::N,राज्य,κράτος
783,Staat::N,राज्य,πολιτεία
784,Staat::N,राष्ट्र,κράτος
785,Staat::N,राष्ट्र,πολιτεία
786,König::N,राजा,βασιλιάς
787,König::N,बादशाह,βασιλιάς
788,Macht::N,शासन,εξουσία
789,Macht::N,सत्ता,εξουσία
790,Grenze::N,सरहद,σύνορα
791,Krieg::N,जंग,πόλεμος
792,Krieg::N,युद्ध,πόλεμος
793,Feind::N,शत्रु,εχθρός
794,Feind::N,दुश्मन,εχθρός
795,Gewalt::N,हिंसा,βία
796,Kampf::N,लड़ाई,αγώνας
797,Kampf::N,संघर्ष,αγώνας
798,Bogen[Waffe]::N,कमान,τόξο
799,Pfeil::N,बान,σαΐτα
800,Gewehr::N,बंदूक़,τουφέκι
801,Fehler::N,भूल,λάθος
802,Fehler::N,भूल,σφάλμα
803,Fehler::N,ग़लती,λάθος
804,Fehler::N,ग़लती,σφάλμα
805,Lüge::N,झूठ,ψέμα
806,Lüge::N,झूठ,ψεύδος
807,Lüge::N,असत्य,ψέμα
808,Lüge::N,असत्य,ψεύδος
809,Schaden::N,हानि,ζημία
810,Schaden::N,नुक़सान,ζημία
811,Unglück::N,मुसीबत,δυστυχία
812,Unglück::N,विपात्ति,δυστυχία
813,Schuld::N,दोष,ενοχή
814,Schuld::N,दोष,φταίξιμο
815,Schuld::N,क़सूर,ενοχή
816,Schuld::N,क़सूर,φταίξιμο
817,Alter::N,आयु,ηλικία
818,Alter::N,उम्र,ηλικία
819,Schluss::N,अंत,τέλος
820,Schluss::N,समाप्ति,τέλος
821,Zeit::N,काल,χρόνος
822,Zeit::N,वक़्त,χρόνος
823,Tag::N,दिन,μέρα
824,Tag::N,दिन,ημέρα
825,Tag::N,रोज़,μέρα
826,Tag::N,रोज़,ημέρα
827,Morgen::N,सुबह,πρωί
828,Mittag::N,दोपहर,μεσημέρι
829,Mittag::N,मध्याह्न,μεσημέρι
830,Abend::N,शाम,βράδυ
831,Abend::N,संध्या,βράδυ
832,Nacht::N,रात,νύχτα
833,Nacht::N,रात्रि,νύχτα
834,Woche::N,हफ़्ता,εβδομάδα
835,Monat::N,मास,μήνας
836,Monat::N,महीना,μήνας
837,Jahr::N,बरस,έτος
838,Jahr::N,बरस,χρόνος
839,Jahr::N,वर्ष,έτος
840,Jahr::N,वर्ष,χρόνος
841,Frühling::N,वसंत,άνοιξη
842,Sommer::N,गरमी,καλοκαίρι
843,Sommer::N,ग्रीष्म,καλοκαίρι
844,Herbst::N,शरत्,φθινόπωρο
845,Herbst::N,पतझड़,φθινόπωρο
846,Winter::N,जाड़ा,χειμώνας
847,Winter::N,सर्दियाँ,χειμώνας
848,Januar::N,जनवरी,Ιανουάριος
849,Februar::N,फ़रवरी,Φεβρουάριος
850,März::N,मार्च,Μάρτιος
851,April::N,अप्रैल,Απρίλιος
852,Mai::N,मई,Μάιος
853,Juni::N,जून,Ιούνιος
854,Juli::N,जुलाई,Ιούλιος
855,August::N,अगस्त,Αύγουστος
856,September::N,सितंबर,Σεπτέμβριος
857,Oktober::N,अक्तूबर,Οκτώβριος
858,November::N,नवंबर,Νοέμβριος
859,Dezember::N,दिसंबर,Δεκέμβριος
860,Montag::N,पीर,Δευτέρα
861,Montag::N,सोमवार,Δευτέρα
862,Dienstag::N,मंगलवार,Τρίτη
863,Mittwoch::N,बुधवार,Τετάρτη
864,Donnerstag::N,गुरुवार,Πέμπτη
865,Donnerstag::N,बृहस्पतिवार,Πέμπτη
866,Freitag::N,शुक्रवार,Παρασκευή
867,Samstag::N,सनीचर,Σάββατο
868,Samstag::N,शनिवार,Σάββατο
869,Sonntag::N,इतवार,Κυριακή
870,Sonntag::N,रविवार,Κυριακή
871,groß::A,बड़ा,μεγάλος
872,klein::A,कम,μικρός
873,klein::A,छोटा,μικρός
874,lang::A,लंबा,μακρύς
875,lang::A,दीर्घ,μακρύς
876,kurz::A,लधु,κοντός
877,kurz::A,छोटा,κοντός
878,breit::A,चौड़ा,φαρδύς
879,schmal::A,तंग,στενός
880,schmal::A,सँकरा,στενός
881,dicht::A,सघन,πυκνός
882,dick[Gegenstand]::A,मोटा,παχύς
883,dick[Gegenstand]::A,मोटा,χοντρός
884,dünn::A,महीन,ψιλός
885,dünn::A,महीन,λεπτός
886,dünn::A,बारीक,ψιλός
887,dünn::A,बारीक,λεπτός
888,fein::A,कोमल,ψιλός
889,fein::A,सूक्ष्म,ψιλός
890,fest::A,दृढ़,στερεός
891,fest::A,मज़बूत,στερεός
892,flach::A,चपटा,επίπεδος
893,glatt::A,चौरस,λείος
894,glatt::A,चौरस,ομαλός
895,glatt::A,चिकना,λείος
896,glatt::A,चिकना,ομαλός
897,hart::A,कठोर,σκληρός
898,hart::A,सख़्त,σκληρός
899,weich::A,नरम,μαλακός
900,weich::A,मुलायम,μαλακός
901,rund::A,गोल,στρογγυλός
902,rund::A,वर्तुल,στρογγυλός
903,spitz::A,नुकीला,μυτερός
904,scharf::A,पैना,κοφτερός
905,stumpf::A,भोथरा,αμβλύς
906,schwer::A,भारी,βαρύς
907,schwer::A,वज़नी,βαρύς
908,schön::A,सुंदर,ωραίος
909,schön::A,सुंदर,όμορφος
910,heiß::A,उष्ण,ζεστός
911,warm::A,गरम,θερμός
912,kalt::A,सर्द,κρύος
913,kalt::A,सर्द,ψυχρός
914,kühl::A,ठंडा,δροσερός
915,frisch::A,तर,νωπός
916,frisch::A,तर,φρέσκος
917,frisch::A,ताज़ा,νωπός
918,frisch::A,ताज़ा,φρέσκος
919,feucht::A,नम,υγρός
920,feucht::A,भीगा,υγρός
921,nass::A,गीला,βρεγμένος
922,trocken::A,सूखा,ξηρός
923,trocken::A,सूखा,στεγνός
924,trocken::A,ख़ुश्क,ξηρός
925,trocken::A,ख़ुश्क,στεγνός
926,voll::A,भरा,γεμάτος
927,voll::A,पूरा,γεμάτος
928,leer::A,ख़ाली,άδειος
929,offen::A,खुला,ανοιχτός
930,geschlossen::A,बंद,κλειστός
931,sauber::A,साफ़,καθαρός
932,sauber::A,सुथरा,καθαρός
933,schmutzig::A,गंदा,βρώμικος
934,schmutzig::A,गंदा,λερωμένος
935,roh::A,कच्चा,ωμός
936,reif::A,पक्व,ώριμος
937,reif::A,पक्का,ώριμος
938,lecker::A,मज़ेदार,νόστιμος
939,lecker::A,स्वादिष्ट,νόστιμος
940,süß::A,मीठा,γλυκός
941,bitter::A,कटु,πικρός
942,bitter::A,कड़वा,πικρός
943,sauer::A,खट्टा,ξινός
944,hell::A,रोशन,φωτεινός
945,dunkel::A,अँधेरा,σκοτεινός
946,schwarz::A,काला,μαύρος
947,schwarz::A,काला,μελανός
948,schwarz::A,स्याह,μαύρος
949,schwarz::A,स्याह,μελανός
950,weiß::A,सफ़ेद,άσπρος
951,rot::A,लाल,κόκκινος
952,rot::A,सुर्ख़,κόκκινος
953,gelb::A,पीला,κίτρινος
954,gelb::A,ज़र्द,κίτρινος
955,blau::A,नीला,μπλε
956,blau::A,नीला,γαλανός
957,blau::A,आसमानी,μπλε
958,blau::A,आसमानी,γαλανός
959,grün::A,हरा,πράσινος
960,grau::A,धूसर,γκρίζος
961,bunt::A,रंगीन,ποικιλόχρωπος
962,bunt::A,बहुरंगा,ποικιλόχρωπος
963,billig::A,सस्ता,φτηνός
964,teuer::A,महँगा,ακριβός
965,wertvoll::A,क़ीमती,πολύτιμος
966,wertvoll::A,मूल्यवान्,πολύτιμος
967,blind::A,अंधा,τυφλός
968,taub::A,बहरा,κουφός
969,kräftig::A,ताक़तवर,δυνατός
970,kräftig::A,शक्तिशाली,δυνατός
971,stark::A,प्रबल,γερός
972,stark::A,बलवान्,γερός
973,schwach::A,कमज़ोर,αδύνατος
974,fett::A,मोटा,παχύς
975,fett::A,मांसल,παχύς
976,schlank::A,पतला,λεπτός
977,schlank::A,पतला,λυγερός
978,schlank::A,छरहरा,λεπτός
979,schlank::A,छरहरा,λυγερός
980,hübsch::A,सुंदर,όμορφος
981,hübsch::A,सुंदर,χαριτωμένος
982,hübsch::A,ख़ूबसूरत,όμορφος
983,hübsch::A,ख़ूबसूरत,χαριτωμένος
984,böse::A,पापी,κακός
985,böse::A,दुष्ट,κακός
986,dumm::A,मूर्ख,κουτός
987,dumm::A,मूर्ख,ανόητος
988,dumm::A,बुद्धू,κουτός
989,dumm::A,बुद्धू,ανόητος
990,faul::A,आलसी,τεμπέλης
991,faul::A,सुस्त,τεμπέλης
992,fleißig::A,मेहनती,εργατικός
993,fleißig::A,परिश्रमी,εργατικός
994,geizig::A,कृपण,τσιγγούνης
995,geizig::A,कंजूस,τσιγγούνης
996,klug::A,समझदार,έξυπνος
997,klug::A,होशियार,έξυπνος
998,klug::A,अक़्लमंद,έξυπνος
999,geschickt::A,किशल,επιδέξιος
1000,lieb::A,प्रिय,φίλος
1001,lieb::A,प्रिय,αγαπητός
1002,lieb::A,प्यारा,φίλος
1003,lieb::A,प्यारा,αγαπητός
1004,lustig::A,हँसमुख,εύθυμος
1005,lustig::A,हँसमुख,χαρούμενος
1006,lustig::A,ख़ुशदिल,εύθυμος
1007,lustig::A,ख़ुशदिल,χαρούμενος
1008,sanft::A,नम्र,ήπιος
1009,hungrig::A,भूखा,πεινασμένος
1010,krank::A,बीमार,άρρωστος
1011,krank::A,अस्वस्थ,άρρωστος
1012,nackt::A,नग्न,γυμνός
1013,traurig::A,उदास,λυπημένος
1014,traurig::A,रंजीदा,λυπημένος
1015,lebendig::A,जीता,ζωντανός
1016,lebendig::A,ज़िंदा,ζωντανός
1017,gut::A,अच्छा,καλός
1018,schlecht::A,बुरा,κακός
1019,schlecht::A,ख़राब,κακός
1020,richtig::A,ठीक,σωστός
1021,schlimm::A,बुरा,άσχημος
1022,schlimm::A,अप्रिय,άσχημος
1023,wahr::A,सच,αληθής
1024,wahr::A,सच,αληθινός
1025,alt::A,पुराना,παλιός
1026,neu::A,नया,νέος
1027,neu::A,नया,καινούργιος
1028,ehemalig::A,भूतपूर्व,παλιός
1029,alt[Lebewesen]::A,बूढ़ा,γέρος
1030,alt[Lebewesen]::A,वृद्ध,γέρος
1031,jung::A,जवान,νέος
1032,arm::A,ग़रीब,φτωχός
1033,reich::A,धनी,πλούσιος
1034,reich::A,अमीर,πλούσιος
1035,bekannt::A,मालूम,γνωστός
1036,berühmt::A,मशहूर,περίφημος
1037,berühmt::A,मशहूर,ξακουσμένος
1038,berühmt::A,प्रसिद्ध,περίφημος
1039,berühmt::A,प्रसिद्ध,ξακουσμένος
1040,fremd::A,विदेशी,ξένος
1041,fremd::A,अपरिचित,ξένος
1042,verschieden::A,अलग,διαφορετικός
1043,verschieden::A,भिन्न,διαφορετικός
1044,nah::A,नज़दीकी,κοντινός
1045,fern::A,दूर,μακριά
1046,fern::A,दूरस्थ,μακριά
1047,linker::A,बायाँ,αριστερός
1048,rechter::A,दायाँ,δεξιός
1049,rechter::A,दाहिना,δεξιός
1050,anderer::A,अन्य,άλλος
1051,anderer::A,दूसरा,άλλος
1052,erster::A,पहला,πρώτος
1053,erster::A,प्रथम,πρώτος
1054,zweiter::A,दूसरा,δεύτερος
1055,zweiter::A,द्वितीय,δεύτερος
1056,dritter::A,तीसरा,τρίτος
1057,letzter::A,अंतिम,τελευταίος
1058,letzter::A,आख़िरी,τελευταίος
1059,allein::ADV,तनहा,μόνος
1060,allein::ADV,अकेले,μόνος
1061,auf einmal::ADV,वक़्त में,εφάπαξ
1062,zusammen::ADV,एक साथ,μαζί
1063,zusammen::ADV,साथ साथ,μαζί
1064,lange::ADV,देर तक,πολύν καιρό
1065,plötzlich::ADV,सहसा,έξαφνα
1066,plötzlich::ADV,अचानक,έξαφνα
1067,sofort::ADV,तुरंत,αμέσως
1068,später::ADV,बाद को,αργότερα
1069,später::ADV,बाद में,αργότερα
1070,jetzt::ADV,अब,τώρα
1071,jetzt::ADV,अभी,τώρα
1072,heute::ADV,आज,σήμερα
1073,morgen::ADV,कल,αύριο
1074,bald::ADV,जल्दी,σε λίγο
1075,bald::ADV,जल्दी,εντός ολίγου
1076,dann::ADV,तब,ύστερα
1077,gestern::ADV,कल,χτες
1078,einst::ADV,एक दिन,ποτέ
1079,einst::ADV,एक दिन,άλλοτε
1080,einst::ADV,पहले कभी,ποτέ
1081,einst::ADV,पहले कभी,άλλοτε
1082,damals::ADV,उस समय,τότε
1083,damals::ADV,उन दिनों,τότε
1084,danach::ADV,इसके बाद,μετά
1085,danach::ADV,इसके बाद,ύστερα
1086,danach::ADV,इसके पश्चात्,μετά
1087,danach::ADV,इसके पश्चात्,ύστερα
1088,vorher::ADV,पहले,πριν
1089,vorher::ADV,पहले,προηγουμένως
1090,vorher::ADV,पेशतर,πριν
1091,vorher::ADV,पेशतर,προηγουμένως
1092,zuerst::ADV,पहले,πρώτα
1093,einmal::ADV,एक बार,μία φορά
1094,einmal::ADV,एक दफ़ा,μία φορά
1095,manchmal::ADV,कभी कभी,κάποτε
1096,oft::ADV,अक्सर,συχνά
1097,oft::ADV,अक्सर,πολλές φορές
1098,immer::ADV,सदा,πάντα
1099,immer::ADV,सदा,πάντοτε
1100,immer::ADV,हमेशा,πάντα
1101,immer::ADV,हमेशा,πάντοτε
1102,niemals::ADV,कभी नहीं,ποτέ
1103,niemals::ADV,कदापि नहीं,ποτέ
1104,hier::ADV,इधर,εδώ
1105,hier::ADV,यहाँ,εδώ
1106,hierhin::ADV,इधर को,εδώ
1107,hierhin::ADV,यहाँ को,εδώ
1108,von hier::ADV,यहाँ से,από δω
1109,dort::ADV,उधर,εκεί
1110,dort::ADV,वहाँ,εκεί
1111,dorthin::ADV,उधर को,προς τα κει
1112,dorthin::ADV,वहाँ को,προς τα κει
1113,geradeaus::ADV,सीधे,κατευθείαν
1114,vorwärts::ADV,आगे,εμπρός
1115,vorwärts::ADV,आगे को,εμπρός
1116,rückwärts::ADV,पीछे को,πίσω
1117,zurück::ADV,वापस,πίσω
1118,unten::ADV,नीचे,κάτω
1119,hinab::ADV,नीचे को,προς τα κάτω
1120,oben::ADV,ऊपर,πάνω
1121,oben::ADV,ऊपर,επάνω
1122,hinauf::ADV,ऊपर को,προς τα πάνω
1123,überall::ADV,हर जगह,παντού
1124,überall::ADV,हर स्थान,παντού
1125,nicht::ADV,न,δεν
1126,nicht::ADV,नहीं,δεν
1127,ein wenig::ADV,कुछ,λιγάκι
1128,ein wenig::ADV,ज़रा,λιγάκι
1129,ein wenig::ADV,थोड़ा,λιγάκι
1130,kaum::ADV,लगभग नहीं,μόλις
1131,kaum::ADV,बराबर नहीं,μόλις
1132,sehr::ADV,बहुत,πολύ
1133,so::ADV,ऐसा,έτσι
1134,noch::ADV,अभी तक,ακόμα
1135,nur::ADV,केवल,μόνο
1136,nur::ADV,सिर्फ़,μόνο
1137,schon::ADV,चुकना,ήδη
1138,schon::ADV,चुकना,κιόλας
1139,wieder::ADV,फिर,ξανά
1140,wieder::ADV,दुबारा,ξανά
1141,vergebens::ADV,व्यर्थ,μάταια
1142,vor::PRP,के आगे,μπροστά σε
1143,vor::PRP,के आगे,μπροστά από
1144,vor::PRP,के सामने,μπροστά σε
1145,vor::PRP,के सामने,μπροστά από
1146,hinter::PRP,के पीछे,πίσω από 
1147,unter::PRP,के तले,υπό
1148,unter::PRP,के तले,κάτω από
1149,unter::PRP,के नीचे,υπό
1150,unter::PRP,के नीचे,κάτω από
1151,durch::PRP,के पार,διά
1152,durch::PRP,के पार,διά μέσου
1153,neben::PRP,के पास,δίπλα σε
1154,neben::PRP,की बग़ल में,δίπλα σε
1155,zwischen::PRP,के बीच,μεταξύ
1156,zwischen::PRP,के बीच,ανάμεσα σε
1157,wegen::PRP,के कारण,για
1158,wegen::PRP,के कारण,λόγω
1159,wegen::PRP,की वजह से,για
1160,wegen::PRP,की वजह से,λόγω
1161,dies::PRN,यह,αυτό
1162,das::PRN,वह,το
1163,alles::PRN,सब,όλα
1164,alles::PRN,सब कुछ,όλα
1165,ich::PRN,मैं,εγώ
1166,du::PRN,तू,σύ
1167,du::PRN,तू,εσύ
1168,er::PRN,यह,αυτός
1169,wir::PRN,हम,εμείς
1170,ihr::PRN,तुम,εσείς
1171,sie::PRN,ये,αυτοί
1172,was::FPRN,क्या,τι
1173,wer::FPRN,कौन,ποιος
1174,wo::FADV,किधर,πού
1175,wohin::FADV,किधर,πού
1176,wohin::FADV,किधर,για πού
1177,wie::FADV,कैसे,πώς
1178,warum::FADV,क्यों,γιατί
1179,wieviel::FNUM,कितना,πόσος
1180,eins::NUM,एक,ένα
1181,zwei::NUM,दो,δύο
1182,drei::NUM,तीन,τρία
1183,drei::NUM,तीन,τρεις
1184,vier::NUM,चार,τέσσερα
1185,vier::NUM,चार,τέσσερις
1186,fünf::NUM,पाँच,πέντε
1187,sechs::NUM,छह,έξι
1188,sieben::NUM,सात,εφτά
1189,acht::NUM,आठ,οχτώ
1190,neun::NUM,नौ,εννιά
1191,zehn::NUM,दस,δέκα
1192,elf::NUM,ग्यारह,έντεκα
1193,zwölf::NUM,बारह,δώδεκα
1194,zwanzig::NUM,बीस,είκοσι
1195,dreißig::NUM,तीस,τριάντα
1196,vierzig::NUM,चालीस,σαράντα
1197,fünfzig::NUM,पचास,πενήντα
1198,sechzig::NUM,साठ,εξήντα
1199,siebzig::NUM,सत्तर,εβδομήντα
1200,achtzig::NUM,अस्सी,ογδόντα
1201,neunzig::NUM,नव्वे,ενενήντα
1202,hundert::NUM,सौ,εκατό
1203,tausend::NUM,हज़ार,χίλιοι
1204,und::CNJ,और,και
1205,oder::CNJ,या,ή
1206,stehen::V,खड़ा होना,στέκομαι
1207,stehen::V,खड़ा होना,είμαι όρθιος
1208,sitzen::V,बैठना,κάθομαι
1209,liegen::V,लेटना,είμαι ξαπλωμένος
1210,hängen::V,लटकना,κρέμομαι
1211,werden::V,बनना,γίνομαι
1212,passieren::V,होना,συμβαίνω
1213,beginnen::V,आरंभ होना,αρχίζω
1214,beginnen::V,प्रारंभ होना,αρχίζω
1215,enden::V,अंत होना,τελειώνω
1216,enden::V,ख़तम होना,τελειώνω
1217,wechseln::V,बदलना,αλλάζω
1218,aufgehen[Sonne]::V,चढ़ना,βγαίνω
1219,aufgehen[Sonne]::V,चढ़ना,ανατέλλω
1220,aufgehen[Sonne]::V,उदित होना,βγαίνω
1221,aufgehen[Sonne]::V,उदित होना,ανατέλλω
1222,untergehen[Sonne]::V,अस्त हो जाना,δύω
1223,untergehen[Sonne]::V,अस्त हो जाना,βασιλεύω
1224,scheinen[Sonne]::V,रोशनी देना,λάμπω
1225,donnern::V,गरजना,βροντώ
1226,wehen::V,चलना,φυσώ
1227,strömen::V,बहना,ρέω
1228,strömen::V,बहना,τρέχω
1229,strömen::V,प्रवाहित होना,ρέω
1230,strömen::V,प्रवाहित होना,τρέχω
1231,fließen::V,बहना,ρέω
1232,fließen::V,प्रवाहित होना,ρέω
1233,sich drehen::V,घूमना,γυρίζω
1234,sich drehen::V,घूमना,στρέφομαι
1235,schwanken::V,हिलना,ταλαντεύομαι
1236,schwingen::V,हिलना,αιωρούμαι
1237,schwingen::V,हिलना,ταλαντεύομαι
1238,fallen::V,गिरना,πέφτω
1239,brennen::V,जलना,καίω
1240,rauchen::V,धुआँ उड़ाना,καπνίζω
1241,regnen::V,बरसना,βρέχω
1242,gefrieren::V,जमना,παγώνω
1243,tauen::V,गलना,λειώνω
1244,tauen::V,पिघलना,λειώνω
1245,schmelzen::V,गलना,λειώνω
1246,schmelzen::V,पिघलना,λειώνω
1247,trocknen::V,सूखना,στεγνώνω
1248,sieden::V,उबलना,βράζω
1249,faulen::V,गलना,σαπίζω
1250,faulen::V,सड़ना,σαπίζω
1251,verfaulen::V,गलना,σαπίζω
1252,verfaulen::V,सड़ना,σαπίζω
1253,reißen::V,फटना,σχίζω
1254,versinken::V,डूबना,βουλιάζω
1255,versinken::V,डूबना,βυθίζομαι
1256,vergehen::V,बीतना,περνώ
1257,vergehen::V,गुज़रना,περνώ
1258,erscheinen::V,दिखाई देना,εμφανίζομαι
1259,verschwinden::V,ग़ायब होना,χάνομαι
1260,verschwinden::V,ग़ायब होना,εξαφανίζομαι
1261,sinken::V,घटना,κατεβαίνω
1262,sinken::V,उतरना,κατεβαίνω
1263,abnehmen::V,घटना,μειώνομαι 
1264,zunehmen::V,बढ़ना,αυξάνω
1265,zunehmen::V,बढ़ना,μεγαλώνω
1266,steigen::V,बढ़ना,ανεβαίνω
1267,wachsen::V,उगना,μεγαλώνω
1268,glänzen::V,चमकना,γυαλίζω
1269,funkeln::V,जगमगाना,αστράφτω
1270,funkeln::V,जगमगाना,σπιθοβολώ
1271,funkeln::V,टिमटिमाना,αστράφτω
1272,funkeln::V,टिमटिमाना,σπιθοβολώ
1273,lärmen::V,शोर मचाना,θορυβώ
1274,läuten::V,बजना,χτυπώ 
1275,klingeln::V,बजना,κουδουνίζω
1276,klirren::V,झनझनाना,κουδουνίζω
1277,brausen::V,साँय-साँय करना,βουΐζω
1278,rauschen::V,सरसराना,βουΐζω
1279,klingen::V,बजना,ηχώ
1280,bellen::V,भौंकना,γαυγίζω
1281,heulen::V,गुर्राना,ουρλιάζω
1282,blasen::V,फूँकना,φυσώ
1283,pfeifen::V,सीटी देना,σφυρίζω
1284,schreien::V,चिल्लाना,κραυγάζω
1285,stöhnen::V,कराहना,βογγώ
1286,stöhnen::V,आहें भरना,βογγώ
1287,zittern::V,काँपना,τρέμω
1288,leben::V,जीना,ζω
1289,geboren werden::V,पैदा होना,γεννιέμαι
1290,atmen::V,साँस लेना,αναπνέω
1291,trinken::V,पीना,πίνω
1292,essen::V,खाना,τρώω
1293,schlucken::V,निगलना,καταπίνω
1294,müde werden::V,थकना,κουράζομαι
1295,müde werden::V,उकताना,κουράζομαι
1296,einschlafen::V,सो जाना,αποκοιμιέμαι
1297,schlafen::V,सोना,κοιμάμαι
1298,aufwachen::V,जागना,ξυπνώ
1299,aufstehen::V,उठना,σηκώνομαι
1300,sich erholen::V,सुस्ताना,ξεκουράζομαι
1301,sich erholen::V,आराम करना,ξεκουράζομαι
1302,krank werden::V,बीमार पड़ना,αρρωσταίνω
1303,krank sein::V,बीमार होना,ασθενώ
1304,schmerzen::V,दुखना,πονώ
1305,schmerzen::V,दर्द करना,πονώ
1306,husten::V,खाँसना,βήχω
1307,genesen::V,ठीक हो जाना,θεραπεύομαι
1308,genesen::V,स्वस्थ हो जाना,θεραπεύομαι
1309,sterben::V,मरना,πεθαίνω
1310,umkommen::V,मरना,πεθαίνω
1311,sich bewegen::V,चलना,κουνιέμαι
1312,sich bewegen::V,हिलना,κουνιέμαι
1313,sich rühren::V,हिलना,σαλεύω
1314,sich erheben::V,उठना,επαναστατώ
1315,sich setzen::V,बैठना,κάθομαι
1316,hinfallen::V,गिरना,πέφτω κάτω
1317,laufen::V,चलना,τρέχω
1318,schreiten::V,क़दम जाना,βαδίζω
1319,spazierengehen::V,सैर करना,κάνω βόλτα
1320,spazierengehen::V,सैर करना,πηγαίνω περίπατο
1321,eilen::V,तेज़ी से जाना,σπεύδω
1322,eilen::V,शीघ्रता से चलना,σπεύδω
1323,sich beeilen::V,जल्दी करना,βιάζομαι
1324,sich beeilen::V,शीघ्रता करना,βιάζομαι
1325,sausen::V,बड़ी तेज़ी से चलना,τρέχω γρήγορα
1326,rennen::V,भागना,τρέχω
1327,rennen::V,दौड़ना,τρέχω
1328,springen::V,उछलना,πηδώ
1329,klettern::V,चढ़ना,σκαρφαλώνω
1330,schaukeln::V,झूलना,κουνιέμαι
1331,kriechen::V,रेंगना,έρπω
1332,kriechen::V,रेंगना,σέρνομαι
1333,schwimmen::V,तैरना,κολυμπώ
1334,tauchen::V,डूबना,βουτώ
1335,rudern::V,खेना,κωπηλατώ
1336,rudern::V,चप्पू चलाना,κωπηλατώ
1337,fahren::V,चलना,πηγαίνω
1338,fahren::V,यात्रा करना,πηγαίνω
1339,fliegen::V,उड़ना,πετώ
1340,gehen::V,जाना,βαδίζω
1341,gehen::V,जाना,πηγαίνω
1342,weggehen::V,चला जाना,φεύγω
