,Concept_ID,sah,udm
752,dort::ADV,онно,отӥ
753,dort::ADV,онно,отын
754,dorthin::ADV,онно,отчы
755,geradeaus::ADV,быһа,меӵак
756,geradeaus::ADV,быһаччы,меӵак
757,vorwärts::ADV,инники,азьлань
758,rückwärts::ADV,төттөру,берлань
759,zurück::ADV,төттөрү,берен
760,zurück::ADV,төттөрү,берлань
761,unten::ADV,аллара,улын
762,hinab::ADV,аллара,улэ
763,oben::ADV,үөһэ,вылын
764,oben::ADV,үөһэ,вылӥын
765,hinauf::ADV,өрө,вылэ
766,hinauf::ADV,өрө,вылӥе
767,hinauf::ADV,өрө,выллань
768,hinauf::ADV,үөһэ,вылэ
769,hinauf::ADV,үөһэ,вылӥе
770,hinauf::ADV,үөһэ,выллань
771,überall::ADV,бэйдиэ,котькытын
772,überall::ADV,бэйдиэ,пасьтана
773,nicht::ADV,буолбатах,уз
774,ein wenig::ADV,кыратык,ичи
775,ein wenig::ADV,кыратык,ӧжыт
776,ein wenig::ADV,кыратык,огшап
777,kaum::ADV,нэһиилэ,муртса
778,sehr::ADV,бэрт,туж
779,sehr::ADV,бэрт,лекос
780,sehr::ADV,наһаа,туж
781,sehr::ADV,наһаа,лекос
782,so::ADV,оччо,озьы
783,so::ADV,оччо,тазьы
784,so::ADV,оннук,озьы
785,so::ADV,оннук,тазьы
786,noch::ADV,өссө,на
787,nur::ADV,эрэ,гинэ
788,nur::ADV,сыччах,гинэ
789,schon::ADV,бэлиэр,ни
790,schon::ADV,бэлиэр,ини
791,wieder::ADV,эмиэ,нош
792,wieder::ADV,эмиэ,кайта
793,vergebens::ADV,таак,юнме
794,vor::PRP,иннигэр,азьын
795,hinter::PRP,кэлин,берын
796,hinter::PRP,кэлин,бӧрсьы
797,unter::PRP,-ҕа,улын
798,unter::PRP,оһох түгэҕэ,улын
799,durch::PRP,курдары,пыр
800,durch::PRP,курдары,пыртӥ
801,neben::PRP,аттыгар,бордын
802,zwischen::PRP,ыккардынан,вискын
803,wegen::PRP,уҥуортан,сэрен
804,dies::PRN,ити,та
805,dies::PRN,бу,та
806,das::PRN,били,со
807,alles::PRN,барыта,ваньмыз
808,ich::PRN,мин,мон
809,du::PRN,эн,тон
810,er::PRN,кнни,со
811,wir::PRN,биһиги,ми
812,ihr::PRN,эһиги,тӥ
813,sie::PRN,кинилэр,соос
814,was::FPRN,туох,ма
815,wer::FPRN,ким,кин
816,wo::FADV,ханна,кытын
817,wohin::FADV,ханна,кытчы
818,wie::FADV,хайдах,кызьы
819,warum::FADV,тоҕо,малы
820,wieviel::FNUM,төһө,кӧня
821,eins::NUM,биир,одӥг
822,zwei::NUM,икки,кык
823,drei::NUM,үс,куинь
824,vier::NUM,түөрт,ньыль
825,fünf::NUM,биэс,вить
826,sechs::NUM,алта,куать
827,sieben::NUM,сэттэ,сизьым
828,acht::NUM,аҕыс,тямыс
829,neun::NUM,тоҕус,укмыс
830,zehn::NUM,уон,дас
831,elf::NUM,уон биир,дас одӥг
832,zwölf::NUM,уон икки,дас кык
833,zwanzig::NUM,сүүрбэ,кызь
834,dreißig::NUM,отут,куамын
835,vierzig::NUM,түөрт уон,ньыльдон
836,fünfzig::NUM,биэс уон,витьтон
837,sechzig::NUM,алта уон,куатьтон
838,siebzig::NUM,сэттэ уон,сизьымдон
839,achtzig::NUM,аҕыс уон,тямыстон
840,neunzig::NUM,тоҕус уонус,укмыстон
841,hundert::NUM,сүүс,сю
842,tausend::NUM,тыһыынча,сюрс
843,und::CNJ,да,и
844,und::CNJ,да,но
845,und::CNJ,уонна,и
846,und::CNJ,уонна,но
847,und::CNJ,итиэннэ,и
848,und::CNJ,итиэннэ,но
849,oder::CNJ,эбэтэр,яке
850,stehen::V,тур,сылыны
851,sitzen::V,олор,пукыны
852,liegen::V,сыт,кылльыны
853,hängen::V,санньылый,ошкыса улыны
854,werden::V,буол,луыны
855,passieren::V,буол,луыны
856,beginnen::V,саҕалан,кутскыны
857,enden::V,бүт,бырыны
858,wechseln::V,уларый,воштӥськыны
859,aufgehen[Sonne]::V,ой,ӝужаны
860,untergehen[Sonne]::V,киир,пуксьыны
861,scheinen[Sonne]::V,сырдат,пиштыны
862,scheinen[Sonne]::V,сырдат,чиляны
863,donnern::V,эт,гудыръяны
864,wehen::V,үр,пелляськыны
865,strömen::V,кутулун,киськыны
866,strömen::V,кутулун,исьтӥськыны
867,fließen::V,сүүр,бызьыны
868,sich drehen::V,эргий,берганы
869,schwanken::V,биэтэҥнээ,вошъяськыны
870,schwingen::V,эйэҥнээ,шонаськыны
871,fallen::V,оҕут,усьыны
872,brennen::V,умай,ӝуаны
873,rauchen::V,буруолаа,ӵындыны
874,regnen::V,самыырдаа,зорыны
875,gefrieren::V,тоҥ,кынмыны
876,tauen::V,ир,шунаны
877,schmelzen::V,уулун,шунаны
878,trocknen::V,куур,куасьмыны
879,sieden::V,оргуй,пӧзьыны
880,faulen::V,сытый,сисьмыны
881,verfaulen::V,сытыйан_хаал,сисьмыны
882,reißen::V,хайыт,кеськыны
883,reißen::V,быһытталан,кеськыны
884,versinken::V,тимир,выйыны
885,versinken::V,батылын,выйыны
886,vergehen::V,дьай,ортчыны
887,erscheinen::V,көһүн,адскыны
888,verschwinden::V,сүт,бырыны
889,sinken::V,намтаа,усьыны
890,abnehmen::V,аччаа,синыны
891,zunehmen::V,элбээ,йылыны
892,steigen::V,үрдээ,лӧпкыны
893,wachsen::V,үүн,будыны
894,glänzen::V,кылбай,чиляны
895,glänzen::V,кылбай,пиштыны
896,funkeln::V,күлүмнээ,чилекъяны
897,funkeln::V,күлүмүрдээ,чилекъяны
898,lärmen::V,тыаһаа,уретыны
899,lärmen::V,тыаһаа,ӵашетыны
900,läuten::V,собуоннаа,жингыртыны
901,klingeln::V,линкинээ,жингыртыны
902,klirren::V,айгырат,жильккетыны
903,brausen::V,сирилээ,лекъяськыны
904,rauschen::V,суугунаа,ӵашетыны
905,klingen::V,доргуй,кылӥськыны
906,bellen::V,үр,утыны
907,heulen::V,улуй,вузыны
908,blasen::V,үр,пельтыны
909,pfeifen::V,иһиир,шуланы
910,schreien::V,кылан,черекъяны
911,schreien::V,кылан,кесяськыны
912,schreien::V,хаһыытаа,черекъяны
913,schreien::V,хаһыытаа,кесяськыны
914,stöhnen::V,ынчыктаа,ӝуштыны
915,zittern::V,титирээ,дырекъяны
916,zittern::V,титирээ,куалекъяны
917,zittern::V,дьигиһий,дырекъяны
918,zittern::V,дьигиһий,куалекъяны
919,leben::V,олор,улыны
920,geboren werden::V,төрөө,вордӥськыны
921,atmen::V,тыын,шоканы
922,trinken::V,ис,юыны
923,essen::V,аһаа,сиыны
924,schlucken::V,ыйыһын,ньылыны
925,müde werden::V,сылай,жадьыны
926,einschlafen::V,утуйан хаал,умме усьыны
927,schlafen::V,утуй,кӧлыны
928,schlafen::V,утуйа сыт,кӧлыны
929,aufwachen::V,уһугун,сайканы
930,aufstehen::V,тур,султыны
931,sich erholen::V,сынньан,шутэтскыны
932,krank werden::V,ыарый,висьыны
933,krank sein::V,ыарый,висьыны
934,krank sein::V,ыарыт,висьыны
935,schmerzen::V,ыарыт,висьыны
936,husten::V,сөтөлүн,кызыны
937,genesen::V,көн,юнматскыны
938,genesen::V,көн,бурмытскылыны
939,sterben::V,өл,кулыны
940,umkommen::V,өл,бырыны
941,umkommen::V,оҕут,бырыны
942,sich bewegen::V,хамсаа,вырыны
943,sich rühren::V,хамсаа,вырӟыны
944,sich rühren::V,хамсаа,вырӟылыны
945,sich erheben::V,тур,султыны
946,sich setzen::V,олор,пуксьыны
947,hinfallen::V,оҕут,усьыны
948,laufen::V,хаам,мыныны
949,schreiten::V,атыллаа,вамышъяны
950,spazierengehen::V,дьаарбай,мыныны
951,spazierengehen::V,дьаарбай,ветлыны
952,eilen::V,тиэтэй,дыртыны
953,sich beeilen::V,ыксаа,дыртыны
954,sausen::V,элээр,туж ӝог мыныны
955,rennen::V,сүүрэкэлээ,бызьылыны
956,springen::V,ой,тэтчаны
957,springen::V,ыстан,тэтчаны
958,klettern::V,ытын,тубаны
959,schaukeln::V,эйэҥнээ,лэйканы
960,schaukeln::V,эйэҥнээ,шонаськыны
961,schaukeln::V,биэрэҥнээ,лэйканы
962,schaukeln::V,биэрэҥнээ,шонаськыны
963,kriechen::V,сыыл,нюж ветлыны
964,schwimmen::V,уһун,уяны
965,schwimmen::V,харбаа,уяны
966,tauchen::V,умус,зумылыны
967,rudern::V,эрт,полсаны
968,fahren::V,айаннаа,ветлыны
969,fliegen::V,көт,лобаны
970,gehen::V,бар,мыныны
971,weggehen::V,бар,кошкыны
972,abfahren::V,бар,кошкыны
973,anhalten::V,тохтоо,дугдыны
974,hineingehen::V,киир,пырыны
975,eintreten::V,киир,пырыны
976,kommen::V,кэл,вуыны
977,kommen::V,кэл,лыктыны
978,ankommen::V,кэл,вуыны
979,ankommen::V,тиий,вуыны
980,zurückkommen::V,төнүн,берытскыны
981,bleiben::V,хаал,кыльыны
982,warten::V,көһүт,витьыны
983,erwarten::V,күүт,витьыны
984,erwarten::V,күүт,возьманы
985,erwarten::V,көһүт,витьыны
986,erwarten::V,көһүт,возьманы
987,suchen::V,ирдээ,утчаны
988,suchen::V,көрдөө,утчаны
989,finden::V,бул,шедьтыны
990,versuchen::V,сорун,турттыны
991,vorbereiten::V,бэлэмнээ,дасяны
992,lieben::V,таптаа,гажаны
993,mögen::V,сөбүл,яратыны
994,lachen::V,күл,серекъяны
995,rühren::V,долгут,сюлме йӧтыны
996,weinen::V,ытаа,бӧрдыны
997,schimpfen::V,үөҕүс,даллашыны
998,sich ärgern::V,кыыһыр,лекъяськыны
999,sich ärgern::V,кыйахан,лекъяськыны
1000,sich fürchten::V,куттан,кышканы
1001,sich fürchten::V,куттан,курданы
1002,sich fürchten::V,дьиксин,кышканы
1003,sich fürchten::V,дьиксин,курданы
1004,fürchten::V,дьиксин,курданы
1005,fürchten::V,дьиксин,кышканы
1006,fürchten::V,куттан,курданы
1007,fürchten::V,куттан,кышканы
1008,fliehen::V,күрээ,пегӟыны
1009,flüchten::V,күрээ,пегӟыны
1010,sehen::V,көр,адӟыны
1011,anschauen::V,көр,учкыны
1012,ansehen::V,көр,учкыны
1013,hören::V,бил,кылыны
1014,hören::V,иһит,кылыны
1015,zuhören::V,иһит,кылзыны
1016,probieren::V,боруобалаан көр,веръяны
1017,probieren::V,амсайан көр,веръяны
1018,riechen::V,сытырҕаа,зынъяны
1019,fühlen::V,бил,шӧдыны
1020,scheinen::V,көһүн,адскыны
1021,zu sehen sein::V,көһүн,адӟиськыны
1022,vernehmen::V,иһит,кылыны
1023,frieren::V,тоҥ,кынмыны
1024,frieren::V,үлүй,кынмыны
1025,tun::V,гын,карыны
1026,können::V,кыай,быгатыны
1027,wollen::V,баҕар,потыны
1028,anfangen::V,саҕалаа,кутскыны
1029,beenden::V,бүтэр,быдтыны
1030,beenden::V,бүтэр,быдэстыны
1031,aufhören::V,уурай,дугдыны
1032,gelingen::V,сатан,быгатыны
1033,gelingen::V,сатан,луыны
1034,geraten::V,баар буолан биэр,лэсяны
1035,geraten::V,баар буола тус,лэсяны
1036,geraten::V,буолан таҕыс,лэсяны
1037,öffnen::V,ас,усьтыны
1038,schließen::V,сап,пытсаны
1039,schließen::V,хатаа,пытсаны
1040,stellen::V,уур,пуктыны
1041,stellen::V,туруор,пуктыны
1042,setzen::V,туруор,пуктыны
1043,setzen::V,уур,пуктыны
1044,legen::V,уур,поныны
1045,berühren::V,тыыт,исаны
1046,berühren::V,таарый,исаны
1047,verbinden::V,кэлгий,герӟаны
1048,bedecken::V,бүрүй,пытсаны
1049,aufhängen::V,ыйаа,ошыны
1050,anzünden::V,умат,ӝуатыны
1051,aufheben::V,өрө тарт,ӝутыны
1052,zurücklassen::V,бырах,кельтыны
1053,verlieren::V,сүтэр,ыштыны
1054,fallen lassen::V,түһэр,уськытыны
1055,fallen lassen::V,мүлчү тут,уськытыны
1056,machen::V,оҥор,лэсьтыны
1057,machen::V,оҥоһун,лэсьтыны
1058,herstellen::V,оҥор,лэсьтыны
1059,bauen::V,тут,пуктыны
1060,reparieren::V,абырахтаа,тупатыны
1061,verbessern::V,тупсар,умоятыны
1062,ändern::V,уларыт,воштыны
1063,graben::V,хас,копаны
1064,beugen::V,бокут,губыртыны
1065,beugen::V,токурут,губыртыны
1066,beugen::V,бүк баттаа,губыртыны
1067,biegen::V,иэх,куасаны
1068,biegen::V,өҕүлүннэр,куасаны
1069,drehen::V,эргит,бергатыны
1070,drehen::V,эргичит,бергатыны
1071,wenden::V,эргилин,берыктыны
1072,umdrehen::V,түҥнэр,берыктыны
1073,heben::V,көтөх,ӝутыны
1074,hochheben::V,таһаар,ӝутъяны
1075,ergreifen::V,тут,кутыны
1076,ergreifen::V,тут,кырмыны
1077,halten::V,тут,возьыны
1078,drücken::V,ык,зӥбыны
1079,drücken::V,ык,пачкатыны
1080,schieben::V,ас,донганы
1081,kratzen::V,кыһыы,вуштыны
1082,lecken::V,салаа,нюлыны
1083,beißen::V,ытыр,куртчыны
1084,abreißen::V,быһа тарт,ишкалтыны
1085,abreißen::V,туура тарт,ишкалтыны
1086,abschneiden::V,быс,шорыны
1087,abschneiden::V,быс,вандыны
1088,abschneiden::V,быһан ыл,шорыны
1089,abschneiden::V,быһан ыл,вандыны
1090,abschneiden::V,быһа баттаа,шорыны
1091,abschneiden::V,быһа баттаа,вандыны
1092,binden::V,кэлгий,керттыны
1093,stecken::V,батары ас,мертчытыны
1094,brechen::V,тоһут,тӥяны
1095,klopfen::V,тоҥсуй,йыганы
1096,klopfen::V,тоҥсуй,шарккетыны
1097,hauen::V,оҕус,жугыны
1098,hauen::V,оҕус,тышканы
1099,kleben::V,силимнээ,лякыны
1100,reiben::V,аал,зыраны
1101,reiben::V,аал,вуштыны
1102,streichen::V,сыбаа,зыраны
1103,schleifen::V,чочуй,шерыны
1104,schneiden::V,быс,вандыны
1105,rütteln::V,иэҕэҥнэт,зуркатыны
1106,schütteln::V,сахсый,куалекъятыны
1107,schwenken::V,дайбаа,шонаны
1108,schütten::V,кут,лэзьыны
1109,füllen::V,толор,тырмытыны
1110,einwickeln::V,суулаа,биньыны
1111,tragen::V,ит,нуыны
1112,schleppen::V,сос,кыскыны
1113,ziehen::V,тарт,кыскыны
1114,aufbewahren::V,уур,возьыны
1115,aufbewahren::V,харай,возьыны
1116,werfen::V,бырах,куяны
1117,werfen::V,бырах,лэзяны
1118,fangen::V,хап,кутыны
1119,packen::V,тут,кутыны
1120,packen::V,тут,кырмыны
1121,verstecken::V,саһыар,ватыны
1122,teilen::V,үллэр,люкыны
1123,schicken::V,ыыт,ыстыны
1124,bringen::V,аҕал,вайыны
1125,hinzufügen::V,эп,ватсаны
1126,bekommen::V,ыл,басьтыны
1127,bekommen::V,булун,басьтыны
1128,erhalten::V,ыл,басьтыны
1129,nehmen::V,ыл,кутыны
1130,nehmen::V,ыл,басьтыны
1131,wählen::V,быыбардаа,бырйыны
1132,auswählen::V,тал,бырйыны
1133,bewahren::V,харай,возьыны
1134,behindern::V,мэһэйдээ,могӟытыны
1135,verderben::V,буорту гын,сӧрыны
1136,beschädigen::V,алдьат,урод лэсьтыны
1137,zerbrechen::V,үлтүрүт,сӧрыны
1138,zerreißen::V,хайыта тарт,кесяны
1139,zerstören::V,алдьат,куашкатыны
1140,verbrennen::V,уоттаа,сутыны
1141,geben::V,биэр,сётыны
1142,reichen::V,аҕал,сётыны
1143,schenken::V,бэлэхтээ,кузьманы
1144,versprechen::V,эрэннэр,кыл сётыны
1145,wünschen::V,баҕар,сӥзьыны
1146,loben::V,хайҕаа,ушъяны
1147,küssen::V,уураа,чупаны
1148,wiegen::V,бигээ,веттаны
1149,wiegen::V,бигээ,лэйкатыны
1150,zudecken::V,сап,шобыртыны
1151,zudecken::V,бүрүй,шобыртыны
1152,wecken::V,уһугуннар,сайкатыны
1153,zeigen::V,көрдөр,возьматыны
1154,führen::V,салай,нуыны
1155,lehren::V,үөрэт,дышетыны
1156,unterrichten::V,үөрэт,дышетыны
1157,aufziehen::V,иит,будэтыны
1158,leiten::V,салай,кивалтыны
1159,antreiben::V,кыһай,дыртытыны
1160,lassen::V,күһэй,-ытыны
1161,einladen::V,ыҥыр,ӧтьыны
1162,vereinigen::V,холбоо,огазеяны
1163,vereinigen::V,түм,огазеяны
1164,besuchen::V,сырыт,адӟыськыны
1165,besuchen::V,билсэ сырыт,адӟыськыны
1166,treffen::V,көрүс,пумитаны
1167,sich versammeln::V,мүһүн,люкаськыны
1168,sich versammeln::V,түмүс,люкаськыны
1169,spielen::V,оонньоо,шудыны
1170,singen::V,ыллаа,кырӟаны
1171,tanzen::V,үҥкүүлээ,эктыны
1172,sich trennen::V,араҕыс,люкиськыны
1173,verlassen::V,хааллар,куштыны
1174,retten::V,өрүһүй,утьыны
1175,bewachen::V,араҥаччылаа,возьманы
1176,schützen::V,көмүскээ,утялтыны
1177,verteidigen::V,көмүскээ,возьманы
1178,sich schlagen::V,охсус,жугиськыны
1179,schießen::V,ытыалаа,ыбылӥськны
1180,siegen::V,хот,вормыны
1181,siegen::V,кыай,вормыны
1182,ärgern::V,кыыһырт,вожпоттыны
1183,schlagen::V,оҕус,жуккыны
1184,treten::V,тэп,лёганы
1185,stechen::V,кэй,бышкалтыны
1186,stoßen::V,кэп,донгыны
1187,stoßen::V,үтүрүй,донгыны
1188,stehlen::V,уор,вораны
1189,stehlen::V,уор,лушканы
1190,stören::V,мэһэйдээ,люкетыны
1191,belästigen::V,батар,акыльтыны
1192,belästigen::V,батар,вукылмыны
1193,verbergen::V,кистээ,ватыны
1194,täuschen::V,албыннаа,алданы
1195,betrügen::V,албыннаа,пӧяны
1196,töten::V,өлөр,виыны
1197,wohnen::V,олор,улыны
1198,arbeiten::V,үлэлээ,ужаны
1199,sammeln::V,мус,бичаны
1200,sammeln::V,хомуй,бичаны
1201,pflücken::V,үргээ,ишкыны
1202,jagen::V,бултаа,пӧйшураны
1203,fischen::V,балыктаа,чорыганы
1204,fassen::V,тут,кутыны
1205,hüten::V,манаа,возьманы
1206,treiben::V,үүр,улляны
1207,anbinden::V,баай,думыны
1208,füttern::V,аһат,сюдыны
1209,melken::V,ыа,кыскыны
1210,hacken::V,кэрт,кораны
1211,gießen::V,сиигирт,киськаны
1212,reifen::V,бус,вуыны
1213,reifen::V,бус,кисьманы
1214,zubereiten::V,бэлэмнээ,лесьтыны
1215,kochen::V,буһар,пӧзьтыны
1216,backen::V,буһар,пыжыны
1217,braten::V,хооруй,пыжыны
1218,braten::V,ыһаарылаа,пыжыны
1219,braten::V,соркуойдаа,пыжыны
1220,umrühren::V,былаа,сураны
1221,stricken::V,өр,керттыны
1222,nähen::V,иистэн,вурыны
1223,färben::V,кырааскалаа,буяны
1224,reinigen::V,ыраастаа,сузяны
1225,waschen::V,сууй,мисьтаськыны
1226,abwischen::V,сот,ӵушылыны
1227,spülen::V,сайҕаа,гылъяны
1228,fegen::V,сиппий,ӵужыны
1229,kehren::V,харбаа,ӵужыны
1230,baden::V,сөтүөлээ,пыласькыны
1231,sich waschen::V,суун,пыласькыны
1232,ausziehen::V,уһул,кыльыны
1233,anziehen::V,кэтэрт,дӥсяны
1234,sich anziehen::V,таҥын,дӥсьяськыны
1235,kämmen::V,тараа,сынаны
1236,schmücken::V,симээ,чеберъяны
1237,sagen::V,диэ,шуыны
1238,sagen::V,диэ,вераны
1239,sprechen::V,эт,вераськыны
1240,sprechen::V,саҥар,вераськыны
1241,reden::V,кэпсэт,вераськыны
1242,sich unterhalten::V,кэпсэт,вераськыны
1243,fragen::V,ыйыт,юаны
1244,bitten::V,көрдөс,курыны
1245,erzählen::V,кэпсээ,вераны
1246,erzählen::V,кэпсээ,мадьыны
1247,erzählen::V,сэһэргээ,вераны
1248,erzählen::V,сэһэргээ,мадьыны
1249,mitteilen::V,биллэр,ивортыны
1250,nennen::V,ааттаа,шуыны
1251,rufen::V,ыҥыр,ӧтьыны
1252,prahlen::V,чабылан,ушъяськыны
1253,prahlen::V,киһиргээ,ушъяськыны
1254,übersetzen::V,тылбаастаа,берыктыны
1255,denken::V,санаа,малпаны
1256,denken::V,толкуйдаа,малпаны
1257,glauben::V,итэҕэй,оскыны
1258,bemerken::V,бэлиэтээ,адӟыны
1259,erkennen::V,бил,тодыны
1260,begreifen::V,өйдөө,валаны
1261,verstehen::V,өйдөө,валаны
1262,lernen::V,үөрэн,дышетскыны
1263,wissen::V,бил,тодыны
1264,sich erinnern an::V,аҕын,тодэ вайыны
1265,vergessen::V,умун,вунэтыны
1266,messen::V,кэмнээ,мертаны
1267,messen::V,кээмэйдээ,мертаны
1268,zählen::V,аах,лыдъяны
1269,rechnen::V,аах,лыдъяны
1270,lesen::V,аах,лыдӟыны
1271,malen::V,уруһуйдаа,суреданы
1272,zeichnen::V,уруһуйдаа,суреданы
1273,schreiben::V,суруй,гожъяны
1274,besitzen::V,баһылаа,луыны
1275,kaufen::V,атыылас,басьтыны
1276,verkaufen::V,атыылаа,вузаны
1277,bezahlen::V,төлөө,тырыны
1278,zahlen::V,төлөө,тырыны
1279,beherrschen::V,баһылаа,кузёяськыны
1280,ertragen::V,тулуй,чиданы
