,Concept_ID,myv,is
812,wieder::ADV,таго,að nýju
813,vergebens::ADV,стяко,árangurslaust
814,vor::PRP,икеле,fyrir
815,hinter::PRP,вельде,bak við
816,hinter::PRP,вельде,aftur fyrir
817,unter::PRP,ало,undir
818,durch::PRP,пачк,gegnum
819,neben::PRP,вакссо,hjá
820,neben::PRP,вакссо,við hliðina á
821,zwischen::PRP,ютксо,milli
822,zwischen::PRP,ютксо,á milli
823,wegen::PRP,кис,vegna
824,wegen::PRP,коряс,vegna
825,wegen::PRP,кувалт,vegna
826,dies::PRN,те,þetta
827,das::PRN,те,það
828,das::PRN,тона,það
829,alles::PRN,весе,allt
830,alles::PRN,весемесь,allt
831,ich::PRN,мон,ég
832,du::PRN,тон,þú
833,er::PRN,сон,hann
834,wir::PRN,минь,við
835,ihr::PRN,тынь,þið
836,sie::PRN,сынь,þær
837,sie::PRN,сынь,þeir
838,was::FPRN,мезе,hvað
839,wer::FPRN,ки,hver
840,wo::FADV,косо,hvar
841,wohin::FADV,ков,hvert
842,wohin::FADV,козо,hvert
843,wie::FADV,кода,hvernig
844,warum::FADV,мекс,hvers vegna
845,wieviel::FNUM,зяро,hve mikill
846,eins::NUM,вейке,einn
847,zwei::NUM,кавто,tveir
848,drei::NUM,колмо,þrír
849,vier::NUM,ниле,fjórir
850,fünf::NUM,вете,fimm
851,sechs::NUM,кото,sex
852,sieben::NUM,сисем,sjö
853,acht::NUM,кавксо,átta
854,neun::NUM,вейксэ,níu
855,zehn::NUM,кемень,tíu
856,elf::NUM,кевейкее,ellefu
857,zwölf::NUM,кемгавтово,tólf
858,zwanzig::NUM,комсь,tuttugu
859,dreißig::NUM,колоньгемень,þrjátíu
860,vierzig::NUM,ниленьгемень,fjörutíu
861,fünfzig::NUM,ведьгемень,fimmtíu
862,sechzig::NUM,кодгемень,sextíu
863,siebzig::NUM,сизьгемень,sjötíu
864,achtzig::NUM,кавксоньгемень,áttatíu
865,neunzig::NUM,вейксэньгемень,níutíu
866,hundert::NUM,сядо,hundrað
867,tausend::NUM,тыща,þúsund
868,und::CNJ,ды,og
869,oder::CNJ,или,eða
870,stehen::V,аштемс стядо,standa
871,sitzen::V,аштемс озадо,sitja
872,liegen::V,мадезь аштемс,liggja
873,hängen::V,нурьгемс,hanga
874,werden::V,арамс,verða
875,passieren::V,лисэмс,gerast
876,beginnen::V,ушодомс,byrja
877,enden::V,лоткамс,enda
878,enden::V,лоткамс,lykta
879,wechseln::V,полавтнемс,skipta
880,aufgehen[Sonne]::V,лисемс,koma upp
881,aufgehen[Sonne]::V,стямс,koma upp
882,untergehen[Sonne]::V,валгомс,ganga til viðar
883,scheinen[Sonne]::V,валдомтомс,skína
884,donnern::V,цярномс,þruma
885,donnern::V,галдордомс,þruma
886,wehen::V,пувамс,blása
887,strömen::V,чудемс,streyma
888,fließen::V,чудемс,fljóta
889,sich drehen::V,велямс,snúast
890,schwanken::V,лыкамс,riða
891,schwanken::V,лыкамс,rugga
892,schwanken::V,якамс,riða
893,schwanken::V,якамс,rugga
894,schwingen::V,нурсемс,sveiflast
895,schwingen::V,лыкамс,sveiflast
896,fallen::V,прамс,falla
897,fallen::V,сяворемс,falla
898,brennen::V,паломс,brenna
899,rauchen::V,качадомс,reykja
900,regnen::V,пиземс,rigna
901,gefrieren::V,кельмемс,frjósa
902,tauen::V,соламс,þiðna
903,schmelzen::V,соламс,bráðna
904,trocknen::V,коськемс,þorna
905,sieden::V,лакамс,sjóða
906,sieden::V,пиксемс,sjóða
907,faulen::V,наксадомс,rotna
908,verfaulen::V,наксадомс,rotna
909,reißen::V,сезневемс,rifna
910,versinken::V,ваямс,sökkva
911,vergehen::V,ютамс,líða
912,erscheinen::V,лисемс,birtast
913,verschwinden::V,ёмамс,hverfa
914,sinken::V,явамс,síga
915,abnehmen::V,киремемс,lækka
916,abnehmen::V,киремемс,minnka
917,zunehmen::V,ламолгадомс,aukast
918,zunehmen::V,раштамс,aukast
919,steigen::V,куземс,stíga
920,steigen::V,кепсевемс,stíga
921,wachsen::V,касомс,vaxa
922,glänzen::V,цитнемс,glóa
923,glänzen::V,цитнемс,glampa
924,funkeln::V,пиндолдомс,leiftra
925,funkeln::V,цивтёрдомс,leiftra
926,lärmen::V,шалномс,hafa hátt
927,läuten::V,гайгезевемс,hringja
928,klingeln::V,чавомс баягас,hringja
929,klirren::V,калдордомс,glamra
930,klirren::V,калдордомс,skrölta
931,klirren::V,кальцяемс,glamra
932,klirren::V,кальцяемс,skrölta
933,brausen::V,лакамс,ólga
934,rauschen::V,лажномс,suða
935,klingen::V,гайгемс,hljóma
936,bellen::V,онгомс,gelta
937,heulen::V,урномс,væla
938,heulen::V,урномс,ýlfra
939,blasen::V,пувамс,blása
940,pfeifen::V,вешкемс,blístra
941,schreien::V,пижнемс,æpa
942,stöhnen::V,кувсемс,stynja
943,zittern::V,тарномс,titra
944,zittern::V,тарномс,skjálfa
945,leben::V,эрямс,lifa
946,geboren werden::V,чачомс,fæðast
947,atmen::V,лексемс,anda
948,atmen::V,лексемс,draga andann
949,trinken::V,симемс,drekka
950,essen::V,ярсамс,borða
951,schlucken::V,нилемс,kingja
952,schlucken::V,порнемс,kingja
953,müde werden::V,сиземс,þreytast
954,einschlafen::V,матедевемс,sofna
955,schlafen::V,удомс,sofa
956,aufwachen::V,сыргоземс,vakna
957,aufstehen::V,стямс,fara á fætur
958,sich erholen::V,оймсемс,hvíla sig
959,krank werden::V,сэредезевемс,veikjast
960,krank werden::V,сэредезевемс,verða veikur
961,krank sein::V,сэредемс,vera veikur
962,schmerzen::V,сэредемс,kenna til
963,husten::V,козомс,hósta
964,genesen::V,пичкамс,batna
965,genesen::V,пичкамс,frískast
966,sterben::V,куломс,deyja
967,umkommen::V,чавовомс,farast
968,umkommen::V,ёмамс,farast
969,sich bewegen::V,шаштомс,bifast
970,sich rühren::V,сыргамс,hreyfast
971,sich erheben::V,куземс,standa upp
972,sich setzen::V,озамс,setjast
973,hinfallen::V,прамс,detta
974,hinfallen::V,сяворемс,detta
975,laufen::V,якамс,labba
976,schreiten::V,эскелямс,ganga
977,schreiten::V,молемс,ganga
978,spazierengehen::V,якамс,ganga sér til skemmtunar
979,eilen::V,эрзкалемс,fara hratt
980,eilen::V,капшамс,fara hratt
981,sich beeilen::V,капшамс,flýta sér
982,sausen::V,ливтямс,þjóta
983,rennen::V,чийнемс,hlaupa
984,rennen::V,ардтнемс,hlaupa
985,springen::V,кирнявтнемс,stökkva
986,klettern::V,куземс,klifra
987,schaukeln::V,нурямс,róla
988,schaukeln::V,нурямс,rugga
989,kriechen::V,ёзмолдомс,skríða
990,schwimmen::V,уемс,synda
991,tauchen::V,чопавтомс,kafa
992,tauchen::V,чопавтнемс,kafa
993,rudern::V,миледемс,róa
994,fahren::V,ардомс,aka
995,fahren::V,ардомс,fara
996,fliegen::V,ливтямс,fljúga
997,gehen::V,туемс,fara
998,gehen::V,туемс,ganga
999,gehen::V,молемс,fara
1000,gehen::V,молемс,ganga
1001,weggehen::V,туемс,fara burt
1002,weggehen::V,туемс,ganga burt
1003,abfahren::V,туемс,aka burt
1004,anhalten::V,лоткамс,stöðva
1005,hineingehen::V,совамс,ganga inn
1006,eintreten::V,совамс,koma inn
1007,eintreten::V,совамс,ganga inn
1008,eintreten::V,эскельдямс,koma inn
1009,eintreten::V,эскельдямс,ganga inn
1010,kommen::V,самс,koma
1011,ankommen::V,самс,koma til
1012,ankommen::V,пачкодемс,koma til
1013,zurückkommen::V,велявтомс,koma til baka
1014,bleiben::V,кадовомс,haldast
1015,bleiben::V,кадовомс,vera kyrr
1016,warten::V,учомс,bíða
1017,erwarten::V,учомс,búast við
1018,erwarten::V,учомс,eiga von á
1019,suchen::V,вешнемс,leita
1020,finden::V,муемс,finna
1021,versuchen::V,варштамс,reyna
1022,vorbereiten::V,анокстамс,undirbúa
1023,lieben::V,вечкемс,elska
1024,mögen::V,вечкемс,þykja gott
1025,mögen::V,вечкемс,falla í geð
1026,lachen::V,пейдемс,hlæja
1027,rühren::V,токамс седейс,snerta
1028,weinen::V,авардемс,gráta
1029,schimpfen::V,сёвномс,skammast
1030,sich ärgern::V,кежиявтнемс,sárna
1031,sich ärgern::V,кежиявтнемс,gremjast
1032,sich fürchten::V,пелемс,óttast
1033,fürchten::V,пелемс,óttast
1034,fliehen::V,оргодемс,flýja
1035,flüchten::V,ворьгодемс,strjúka
1036,flüchten::V,чадомс,strjúka
1037,sehen::V,неемс,sjá
1038,anschauen::V,ваномс,horfa á
1039,ansehen::V,ваномс,líta á
1040,hören::V,марямс,heyra
1041,zuhören::V,кунсоломс,hlusta
1042,probieren::V,варшамс,smakka
1043,riechen::V,никсемс,þefa
1044,fühlen::V,марямс,finna til
1045,scheinen::V,марявомс,virðast
1046,zu sehen sein::V,неявомс,vera að sjá
1047,vernehmen::V,марямс,heyra
1048,vernehmen::V,марямс,greina
1049,frieren::V,кельмемс,frjósa
1050,tun::V,теемс,gera
1051,können::V,маштомс,geta
1052,wollen::V,бажамс,ætla
1053,wollen::V,бажамс,vilja
1054,anfangen::V,кармамс,hefja
1055,beenden::V,прядомс,enda
1056,beenden::V,прядомс,ljúka
1057,aufhören::V,лоткамс,lykta
1058,gelingen::V,удаламс,heppnast
1059,geraten::V,лисемс,lukkast
1060,öffnen::V,панжомс,opna
1061,schließen::V,пекстамс,loka
1062,schließen::V,сёлгомс,loka
1063,schließen::V,конямс,loka
1064,stellen::V,аравтомс,láta
1065,stellen::V,аравтомс,setja
1066,setzen::V,ойсевтемс,láta
1067,setzen::V,ойсевтемс,setja
1068,setzen::V,озавтнемс,láta
1069,setzen::V,озавтнемс,setja
1070,legen::V,путомс,láta
1071,legen::V,путомс,leggja
1072,berühren::V,токамс,koma við
1073,verbinden::V,содомс,sameina
1074,bedecken::V,вельтямс,hylja
1075,aufhängen::V,понгавтомс,hengja
1076,aufhängen::V,понгавтомс,hengja upp
1077,anzünden::V,кирвастемс,kveikja í
1078,aufheben::V,кепедемс,taka upp
1079,aufheben::V,кепедемс,lyfta upp
1080,zurücklassen::V,кадомс,skilja eftir
1081,verlieren::V,ёмавтомс,týna
1082,verlieren::V,ёмавтомс,glata
1083,fallen lassen::V,правтомс,missa
1084,machen::V,теемс,búa til
1085,herstellen::V,анокстамс,framleiða
1086,bauen::V,путомс,smíða
1087,bauen::V,путомс,byggja
1088,reparieren::V,витемс,gera við
1089,verbessern::V,паролгавтомс,bæta
1090,verbessern::V,вадрялгавтомс,bæta
1091,ändern::V,полавтомс,breyta
1092,graben::V,чувомс,grafa
1093,graben::V,таргамс,grafa
1094,beugen::V,мендемс,beygja
1095,biegen::V,комавтомс,sveigja
1096,drehen::V,чаравтомс,snúa
1097,drehen::V,велявтнемс,snúa
1098,wenden::V,велявтомс,snúa
1099,wenden::V,велявтомс,venda
1100,umdrehen::V,велявтомс,venda
1101,umdrehen::V,велявтомс,snúa við
1102,heben::V,кепедемс,hefja
1103,hochheben::V,кепедемс,lyfta upp
1104,ergreifen::V,кундамс,grípa
1105,halten::V,кирдемс,rúma
1106,halten::V,кирдемс,halda
1107,drücken::V,нуемс,þjá
1108,drücken::V,нуемс,þrýsta
1109,schieben::V,шаштомс,ýta
1110,kratzen::V,ангордамс,klóra
1111,lecken::V,нолсемс,sleikja
1112,beißen::V,сускомс,bíta
1113,abreißen::V,сеземс,rífa af
1114,abreißen::V,сеземс,rífa frá
1115,abschneiden::V,печкемс,skera af
1116,abschneiden::V,печкемс,klippa af
1117,binden::V,кодамс,binda
1118,binden::V,сюлмамс,binda
1119,stecken::V,сялгомс,stinga
1120,brechen::V,синдемс,brjóta
1121,brechen::V,калавтомс,brjóta
1122,klopfen::V,калтаямс,berja
1123,klopfen::V,калтаямс,klappa
1124,hauen::V,чавомс,berja
1125,hauen::V,чавомс,höggva
1126,kleben::V,педявтнемс,líma
1127,reiben::V,ёзамс,núa
1128,streichen::V,вадемс,smyrja
1129,schleifen::V,човамс,slípa
1130,schneiden::V,керямс,skera
1131,schneiden::V,керямс,klippa
1132,rütteln::V,чукамс,skaka
1133,rütteln::V,лыкавтомс,skaka
1134,schütteln::V,чукамс,hrista
1135,schwenken::V,яхолемс,sveifla
1136,schütten::V,каямс,hella
1137,füllen::V,пештямс,fylla
1138,einwickeln::V,тапарямс,vefja inn í
1139,tragen::V,кандомс,bera
1140,schleppen::V,ускомс,draga
1141,ziehen::V,ускомс,toga
1142,ziehen::V,ускомс,draga
1143,aufbewahren::V,ванстомс,geyma
1144,werfen::V,ёртомс,kasta
1145,fangen::V,кундамс,grípa
1146,packen::V,кундамс,þrífa í
1147,verstecken::V,кекшемс,fela
1148,teilen::V,явомс,deila
1149,schicken::V,кучомс,senda
1150,bringen::V,кандомс,færa
1151,bringen::V,кандомс,flytja
1152,hinzufügen::V,путомс,bæta við
1153,hinzufügen::V,максомс,bæta við
1154,bekommen::V,саемс,hljóta
1155,bekommen::V,саемс,ná
1156,erhalten::V,саемс,fá
1157,nehmen::V,саемс,taka
1158,wählen::V,кочкамс,velja
1159,auswählen::V,кочкамс,velja úr
1160,bewahren::V,ванстомс,gæta
1161,bewahren::V,ванстомс,vernda
1162,behindern::V,кирдемс,varna
1163,verderben::V,коламс,spilla
1164,beschädigen::V,теемс зыян,skemma
1165,zerbrechen::V,коламс,brjóta
1166,zerreißen::V,сеземс,rífa
1167,zerreißen::V,сеземс,rífa sundur
1168,zerstören::V,калавтомс,rífa niður
1169,verbrennen::V,пултамс,brenna
1170,geben::V,максомс,gefa
1171,reichen::V,максомс,rétta
1172,schenken::V,каземс,gefa
1173,versprechen::V,алтамс,lofa
1174,versprechen::V,алтамс,heita
1175,wünschen::V,арсемс,óska
1176,loben::V,шнамс,lofa
1177,loben::V,шнамс,hrósa
1178,küssen::V,палсемс,kyssa
1179,wiegen::V,нурсемс,rugga
1180,zudecken::V,тавадомс,þekja
1181,zudecken::V,тавадомс,breiða yfir
1182,zudecken::V,вельтямс,þekja
1183,zudecken::V,вельтямс,breiða yfir
1184,wecken::V,стявтомс,vekja
1185,zeigen::V,невтемс,sýna
1186,führen::V,ветямс,leiða
1187,lehren::V,тонавтомс,kenna
1188,unterrichten::V,тонавтомс,fræða
1189,aufziehen::V,трямс,ala upp
1190,aufziehen::V,кастомс,ala upp
1191,leiten::V,ветямс,stjórna
1192,leiten::V,азоркстамс,stjórna
1193,antreiben::V,ветямс,hvetja
1194,lassen::V,кармавтомс,láta
1195,einladen::V,тердемс,bjóða heim
1196,vereinigen::V,вейсэндямс,sameina
1197,vereinigen::V,вейс путомс,sameina
1198,vereinigen::V,вейс пурнамс,sameina
1199,besuchen::V,варштамс,heimsækja
1200,treffen::V,вастомс,hitta
1201,sich versammeln::V,промокшномс,safnast saman
1202,spielen::V,налксемс,leika sér
1203,singen::V,морамс,syngja
1204,tanzen::V,киштемс,dansa
1205,sich trennen::V,явомс,skiljast
1206,verlassen::V,кадомс,yfirgefa
1207,retten::V,идемс,bjarga
1208,bewachen::V,ванстомс,gæta
1209,bewachen::V,ванстомс,hafa vörð á
1210,schützen::V,аштемс,vernda
1211,verteidigen::V,ваномс,verja
1212,sich schlagen::V,тюремс,slást
1213,sich schlagen::V,тюремс,berjast
1214,schießen::V,ледемс,skjóta
1215,siegen::V,изнямс,sigra
1216,ärgern::V,кежейгавтомс,ergja
1217,ärgern::V,кежейгавтомс,skaprauna
1218,schlagen::V,токамс,slá
1219,schlagen::V,токамс,lemja
1220,treten::V,тапамс,sparka
1221,stechen::V,пупамс,stinga
1222,stoßen::V,тулкадемс,hrinda
1223,stehlen::V,саламс,stela
1224,stören::V,пирямс ки,trufla
1225,belästigen::V,а максомс,ónáða
1226,belästigen::V,а кадомс оймамо,ónáða
1227,verbergen::V,сёпомс,leyna
1228,verbergen::V,кекшемс,leyna
1229,täuschen::V,манямс,gabba
1230,täuschen::V,манямс,blekkja
1231,betrügen::V,манчемс,svíkja
1232,betrügen::V,манчемс,blekkja
1233,töten::V,чавномс,drepa
1234,töten::V,маштнемс,drepa
1235,wohnen::V,эрямс,búa
1236,arbeiten::V,важодемс,vinna
1237,sammeln::V,пурнамс,safna
1238,pflücken::V,ноцковтнемс,tína
1239,pflücken::V,ноцковтнемс,reyta
1240,jagen::V,кундамс,veiða
1241,fischen::V,калонь кундамс,fiska
1242,fassen::V,кундамс,veiða
1243,hüten::V,ваномс,gæta
1244,hüten::V,ваномс,vakta
1245,treiben::V,панемс,reka
1246,anbinden::V,сюлмамс,binda við
1247,anbinden::V,сюлмамс,binda fast
1248,füttern::V,андомс,fóðra
1249,melken::V,потявтомс,mjólka
1250,hacken::V,лазномс,höggva
1251,gießen::V,валомс,hella
1252,reifen::V,кенеремс,þroskast
1253,zubereiten::V,анокстамс,elda
1254,zubereiten::V,анокстамс,tilbúa
1255,kochen::V,пидемс,sjóða
1256,backen::V,пидемс,baka
1257,braten::V,пуштамс,steikja
1258,umrühren::V,човорямс,hræra í
1259,stricken::V,кодамс,prjóna
1260,nähen::V,стамс,sauma
1261,färben::V,артомс,lita
1262,reinigen::V,урядамс,hreinsa
1263,waschen::V,муськемс,þvo
1264,abwischen::V,нардамс,þerra
1265,spülen::V,ёрвалдомс,skola
1266,spülen::V,ёрвалдомс,þvo upp
1267,fegen::V,тенсемс,sópa
1268,fegen::V,тенсемс,hreinsa
1269,kehren::V,тенсемс,sópa
1270,baden::V,экшелямс,baða sig
1271,sich waschen::V,шлямс,þvo sér
1272,ausziehen::V,кайсевтемс,fara úr
1273,anziehen::V,оршамс,fara í
1274,sich anziehen::V,оршамс,klæðast
1275,kämmen::V,судрямс,greiða
1276,schmücken::V,мазылгавтомс,prýða
1277,schmücken::V,мазылгавтомс,skreyta
1278,schmücken::V,наряжамс,prýða
1279,schmücken::V,наряжамс,skreyta
1280,sagen::V,меремс,segja
1281,sprechen::V,кортамс,tala
1282,reden::V,кортамс,ræða
1283,sich unterhalten::V,кортнемс,spjalla
1284,sich unterhalten::V,кортнемс,ræðast við
1285,fragen::V,кевкстемс,spyrja
1286,bitten::V,вешемс,biðja
1287,erzählen::V,ёвтнемс,segja frá
1288,mitteilen::V,ёвтамс,tilkynna
1289,nennen::V,лемдемс,nefna
1290,nennen::V,путомс лем,nefna
1291,rufen::V,тердемс,kalla
1292,rufen::V,серьгедемс,kalla
1293,prahlen::V,шнамс пря,gorta
1294,übersetzen::V,ютавтомс,þýða
1295,denken::V,арсемс,hugsa
1296,glauben::V,кемемс,trúa
1297,bemerken::V,неемс,taka eftir
1298,erkennen::V,содамс,þekkja
1299,begreifen::V,пачкодемс,skilja
1300,verstehen::V,чарькодемс,skilja
1301,lernen::V,тонавтнемс,læra
1302,wissen::V,содамс,vita
1303,sich erinnern an::V,ледстямс,minnast
1304,vergessen::V,стувтомс,gleyma
1305,messen::V,онкстнемс,mæla
1306,zählen::V,ловомс,telja
1307,rechnen::V,ловомс,reikna
1308,lesen::V,ловномс,lesa
1309,malen::V,рисовамс,mála
1310,zeichnen::V,рисовамс,teikna
1311,schreiben::V,сёрмадомс,skrifa
1312,besitzen::V,улемс,hafa
1313,besitzen::V,улемс азорокс,hafa
1314,kaufen::V,рамамс,kaupa
1315,verkaufen::V,миемс,selja
1316,bezahlen::V,пандомс,borga
1317,zahlen::V,пандомс,borga
1318,beherrschen::V,азоркстамс,hafa á valdi sínu
1319,ertragen::V,кирдемс,þola
